energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.04052026,0.37855586,0.17568109,0.04635803,0.03361110,0.10683309,0.00162912,0.08595568,0.06003630,0.04030714
-3.03451726,0.40399895,0.18692491,0.04949281,0.03564098,0.11390202,0.00184557,0.09201382,0.06427794,0.04297820
-3.02851426,0.42857788,0.19760308,0.05252423,0.03752952,0.12069071,0.00208728,0.09797165,0.06844156,0.04554985
-3.02251126,0.45201589,0.20756676,0.05541868,0.03924413,0.12711745,0.00235676,0.10377749,0.07249024,0.04799123
-3.01650825,0.47406812,0.21668172,0.05814625,0.04075515,0.13310949,0.00265657,0.10938762,0.07639205,0.05027498
-3.01050525,0.49453110,0.22483343,0.06068190,0.04203692,0.13860590,0.00298922,0.11476816,0.08012129,0.05237827
-3.00450225,0.51325108,0.23193166,0.06300639,0.04306882,0.14356012,0.00335713,0.11989653,0.08365953,0.05428372
-2.99849925,0.53013051,0.23791419,0.06510709,0.04383619,0.14794194,0.00376245,0.12476253,0.08699642,0.05598014
-2.99249625,0.54513228,0.24274959,0.06697840,0.04433097,0.15173892,0.00420698,0.12936887,0.09013000,0.05746301
-2.98649325,0.55828149,0.24643892,0.06862199,0.04455222,0.15495706,0.00469199,0.13373117,0.09306677,0.05873474
-2.98049025,0.56966456,0.24901597,0.07004663,0.04450635,0.15762077,0.00521811,0.13787726,0.09582129,0.05980462
-2.97448724,0.57942556,0.25054639,0.07126772,0.04420706,0.15977192,0.00578513,0.14184591,0.09841540,0.06068846
-2.96848424,0.58775992,0.25112540,0.07230650,0.04367500,0.16146828,0.00639192,0.14568497,0.10087708,0.06140803
-2.96248124,0.59490585,0.25087431,0.07318899,0.04293722,0.16278114,0.00703631,0.14944898,0.10323901,0.06199013
-2.95647824,0.60113370,0.24993600,0.07394472,0.04202632,0.16379238,0.00771492,0.15319636,0.10553692,0.06246556
-2.95047524,0.60673388,0.24846947,0.07460528,0.04097935,0.16459107,0.00842321,0.15698638,0.10780780,0.06286783
-2.94447224,0.61200392,0.24664383,0.07520274,0.03983663,0.16526976,0.00915541,0.16087586,0.11008811,0.06323185
-2.93846923,0.61723520,0.24463191,0.07576813,0.03864034,0.16592063,0.00990453,0.16491604,0.11241198,0.06359251
-2.93246623,0.62270010,0.24260378,0.07632994,0.03743309,0.16663168,0.01066253,0.16914947,0.11480973,0.06398334
-2.92646323,0.62864016,0.24072050,0.07691274,0.03625646,0.16748317,0.01142037,0.17360731,0.11730655,0.06443525
-2.92046023,0.63525572,0.23912840,0.07753606,0.03514955,0.16854440,0.01216827,0.17830709,0.11992160,0.06497541
-2.91445723,0.64269771,0.23795404,0.07821344,0.03414766,0.16987106,0.01289596,0.18325096,0.12266746,0.06562636
-2.90845423,0.65106172,0.23730012,0.07895190,0.03328112,0.17150320,0.01359290,0.18842470,0.12555008,0.06640534
-2.90245123,0.66038485,0.23724249,0.07975160,0.03257422,0.17346390,0.01424868,0.19379735,0.12856913,0.06732391
-2.89644822,0.67064516,0.23782832,0.08060592,0.03204451,0.17575876,0.01485332,0.19932164,0.13171882,0.06838785
-2.89044522,0.68176404,0.23907553,0.08150183,0.03170220,0.17837616,0.01539763,0.20493511,0.13498905,0.06959731
-2.88444222,0.69361096,0.24097342,0.08242058,0.03154994,0.18128818,0.01587353,0.21056198,0.13836692,0.07094730
-2.87843922,0.70601074,0.24348449,0.08333861,0.03158283,0.18445238,0.01627439,0.21611552,0.14183845,0.07242832
-2.87243622,0.71875266,0.24654726,0.08422871,0.03178866,0.18781403,0.01659531,0.22150109,0.14539043,0.07402729
-2.86643322,0.73160120,0.25008004,0.08506133,0.03214852,0.19130897,0.01683331,0.22661949,0.14901232,0.07572856
-2.86043022,0.74430775,0.25398540,0.08580599,0.03263755,0.19486676,0.01698754,0.23137065,0.15269805,0.07751508
-2.85442721,0.75662295,0.25815513,0.08643275,0.03322590,0.19841409,0.01705934,0.23565741,0.15644764,0.07936956
-2.84842421,0.76830902,0.26247560,0.08691362,0.03387993,0.20187835,0.01705226,0.23938935,0.16026861,0.08127574
-2.84242121,0.77915161,0.26683304,0.08722391,0.03456343,0.20519102,0.01697203,0.24248642,0.16417702,0.08321951
-2.83641821,0.78897071,0.27111883,0.08734346,0.03523902,0.20829101,0.01682637,0.24488230,0.16819808,0.08518996
-2.83041521,0.79763019,0.27523436,0.08725768,0.03586943,0.21112761,0.01662485,0.24652735,0.17236637,0.08718036
-2.82441221,0.80504557,0.27909536,0.08695833,0.03641893,0.21366301,0.01637853,0.24739090,0.17672564,0.08918886
-2.81840920,0.81118972,0.28263555,0.08644418,0.03685449,0.21587434,0.01609972,0.24746300,0.18132813,0.09121910
-2.81240620,0.81609645,0.28580947,0.08572121,0.03714696,0.21775506,0.01580155,0.24675535,0.18623346,0.09328057
-2.80640320,0.81986149,0.28859434,0.08480271,0.03727200,0.21931571,0.01549759,0.24530143,0.19150723,0.09538872
-2.80040020,0.82264124,0.29099099,0.08370898,0.03721081,0.22058403,0.01520143,0.24315580,0.19721925,0.09756490
-2.79439720,0.82464905,0.29302372,0.08246681,0.03695070,0.22160435,0.01492629,0.24039254,0.20344153,0.09983606
-2.78839420,0.82614921,0.29473925,0.08110869,0.03648531,0.22243628,0.01468456,0.23710295,0.21024615,0.10223425
-2.78239120,0.82744893,0.29620470,0.07967181,0.03581469,0.22315293,0.01448750,0.23339240,0.21770299,0.10479593
-2.77638819,0.82888854,0.29750473,0.07819680,0.03494508,0.22383840,0.01434482,0.22937669,0.22587745,0.10756106
-2.77038519,0.83083017,0.29873800,0.07672643,0.03388849,0.22458499,0.01426441,0.22517782,0.23482826,0.11057211
-2.76438219,0.83364537,0.30001307,0.07530410,0.03266209,0.22548986,0.01425212,0.22091944,0.24460526,0.11387286
-2.75837919,0.83770207,0.30144382,0.07397233,0.03128740,0.22665160,0.01431155,0.21672222,0.25524745,0.11750709
-2.75237619,0.84335114,0.30314469,0.07277129,0.02978942,0.22816653,0.01444395,0.21269917,0.26678108,0.12151720
-2.74637319,0.85091322,0.30522587,0.07173730,0.02819562,0.23012507,0.01464815,0.20895127,0.27921802,0.12594263
-2.74037019,0.86066597,0.30778848,0.07090150,0.02653495,0.23260810,0.01492061,0.20556354,0.29255413,0.13081831
-2.73436718,0.87283232,0.31092014,0.07028871,0.02483680,0.23568362,0.01525550,0.20260171,0.30676799,0.13617300
-2.72836418,0.88756985,0.31469076,0.06991643,0.02313004,0.23940357,0.01564486,0.20010965,0.32181964,0.14202759
-2.72236118,0.90496190,0.31914904,0.06979413,0.02144215,0.24380117,0.01607882,0.19810774,0.33764957,0.14839341
-2.71635818,0.92501040,0.32431938,0.06992280,0.01979843,0.24888865,0.01654589,0.19659218,0.35417780,0.15527059
-2.71035518,0.94763083,0.33019969,0.07029476,0.01822135,0.25465552,0.01703326,0.19553526,0.37130327,0.16264647
-2.70435218,0.97264942,0.33675980,0.07089382,0.01673007,0.26106745,0.01752719,0.19488672,0.38890337,0.17049422
-2.69834917,0.99980281,0.34394084,0.07169566,0.01534011,0.26806583,0.01801338,0.19457594,0.40683379,0.17877169
-2.69234617,1.02874015,0.35165538,0.07266854,0.01406311,0.27556794,0.01847742,0.19451498,0.42492884,0.18742051
-2.68634317,1.05902786,0.35978853,0.07377419,0.01290683,0.28346794,0.01890513,0.19460233,0.44300214,0.19636569
-2.68034017,1.09015696,0.36819981,0.07496900,0.01187525,0.29163850,0.01928302,0.19472712,0.46084795,0.20551566
-2.67433717,1.12155290,0.37672606,0.07620532,0.01096874,0.29993322,0.01959865,0.19477362,0.47824319,0.21476289
-2.66833417,1.15258788,0.38518500,0.07743289,0.01018440,0.30818970,0.01984096,0.19462591,0.49495018,0.22398512
-2.66233117,1.18259541,0.39337973,0.07860039,0.00951643,0.31623338,0.02000058,0.19417240,0.51072025,0.23304740
-2.65632816,1.21088684,0.40110382,0.07965696,0.00895661,0.32388189,0.02007004,0.19331004,0.52529818,0.24180466
-2.65032516,1.23676956,0.40814704,0.08055378,0.00849476,0.33094997,0.02004402,0.19194813,0.53842745,0.25010508
-2.64432216,1.25956630,0.41430154,0.08124552,0.00811924,0.33725477,0.01991935,0.19001146,0.54985627,0.25779401
-2.63831916,1.27863520,0.41936829,0.08169166,0.00781747,0.34262142,0.01969516,0.18744279,0.55934414,0.26471849
-2.63231616,1.29338980,0.42316362,0.08185775,0.00757640,0.34688865,0.01937277,0.18420449,0.56666892,0.27073203
-2.62631316,1.30331848,0.42552561,0.08171636,0.00738294,0.34991432,0.01895566,0.18027946,0.57163393,0.27569969
-2.62031016,1.30800247,0.42632012,0.08124792,0.00722443,0.35158064,0.01844927,0.17567112,0.57407500,0.27950308
-2.61430715,1.30713178,0.42544623,0.08044123,0.00708891,0.35179880,0.01786082,0.17040281,0.57386699,0.28204513
-2.60830415,1.30051838,0.42284074,0.07929380,0.00696549,0.35051295,0.01719906,0.16451633,0.57092956,0.28325445
-2.60230115,1.28810589,0.41848171,0.07781186,0.00684455,0.34770315,0.01647400,0.15807005,0.56523180,0.28308889
-2.59629815,1.26997530,0.41239065,0.07601013,0.00671788,0.34338729,0.01569658,0.15113645,0.55679543,0.28153827
-2.59029515,1.24634634,0.40463334,0.07391137,0.00657887,0.33762174,0.01487842,0.14379941,0.54569646,0.27862604
-2.58429215,1.21757429,0.39531913,0.07154567,0.00642245,0.33050071,0.01403148,0.13615119,0.53206491,0.27440970
-2.57828914,1.18414199,0.38459873,0.06894951,0.00624517,0.32215431,0.01316776,0.12828940,0.51608283,0.26897999
-2.57228614,1.14664761,0.37266048,0.06616472,0.00604506,0.31274524,0.01229907,0.12031401,0.49798029,0.26245877
-2.56628314,1.10578807,0.35972527,0.06323720,0.00582158,0.30246434,0.01143674,0.11232444,0.47802977,0.25499575
-2.56028014,1.06233913,0.34604021,0.06021559,0.00557541,0.29152508,0.01059147,0.10441692,0.45653895,0.24676409
-2.55427714,1.01713256,0.33187135,0.05714992,0.00530835,0.28015720,0.00977312,0.09668212,0.43384225,0.23795501
-2.54827414,0.97103141,0.31749572,0.05409017,0.00502305,0.26859973,0.00899059,0.08920318,0.41029144,0.22877185
-2.54227114,0.92490434,0.30319294,0.05108494,0.00472286,0.25709374,0.00825175,0.08205403,0.38624583,0.21942356
-2.53626813,0.87960002,0.28923687,0.04818015,0.00441161,0.24587502,0.00756339,0.07529820,0.36206223,0.21011803
-2.53026513,0.83592258,0.27588750,0.04541790,0.00409340,0.23516702,0.00693122,0.06898797,0.33808534,0.20105567
-2.52426213,0.79460915,0.26338348,0.04283543,0.00377241,0.22517440,0.00635987,0.06316390,0.31463883,0.19242321
-2.51825913,0.75631031,0.25193562,0.04046435,0.00345275,0.21607735,0.00585299,0.05785478,0.29201741,0.18438828
-2.51225613,0.72157410,0.24172148,0.03833002,0.00313832,0.20802694,0.00541331,0.05307783,0.27048031,0.17709477
-2.50625313,0.69083435,0.23288138,0.03645116,0.00283266,0.20114169,0.00504277,0.04883926,0.25024633,0.17065935
-2.50025013,0.66440344,0.22551591,0.03483973,0.00253891,0.19550542,0.00474261,0.04513506,0.23149047,0.16516897
-2.49424712,0.64246975,0.21968490,0.03350097,0.00225971,0.19116651,0.00451354,0.04195197,0.21434241,0.16067978
-2.48824412,0.62509982,0.21540799,0.03243376,0.00199717,0.18813848,0.00435582,0.03926870,0.19888659,0.15721712
-2.48224112,0.61224468,0.21266662,0.03163104,0.00175288,0.18640183,0.00426945,0.03705713,0.18516388,0.15477676
-2.47623812,0.60375023,0.21140729,0.03108055,0.00152795,0.18590708,0.00425424,0.03528377,0.17317468,0.15332720
-2.47023512,0.59937072,0.21154587,0.03076557,0.00132297,0.18657870,0.00430991,0.03391108,0.16288316,0.15281286
-2.46423212,0.59878491,0.21297286,0.03066587,0.00113814,0.18831990,0.00443623,0.03289892,0.15422236,0.15315803
-2.45822911,0.60161381,0.21555904,0.03075862,0.00097330,0.19101776,0.00463300,0.03220589,0.14710006,0.15427132
-2.45222611,0.60743942,0.21916157,0.03101944,0.00082799,0.19454882,0.00490012,0.03179062,0.14140478,0.15605045
-2.44622311,0.61582340,0.22362999,0.03142331,0.00070156,0.19878446,0.00523756,0.03161300,0.13701206,0.15838709
-2.44022011,0.62632508,0.22881200,0.03194551,0.00059326,0.20359620,0.00564537,0.03163518,0.13379040,0.16117163
-2.43421711,0.63851803,0.23455873,0.03256243,0.00050228,0.20886044,0.00612356,0.03182258,0.13160695,0.16429753
-2.42821411,0.65200460,0.24072943,0.03325231,0.00042788,0.21446268,0.00667202,0.03214463,0.13033257,0.16766536
-2.42221111,0.66642822,0.24719528,0.03399581,0.00036945,0.22030089,0.00729046,0.03257542,0.12984623,0.17118617
-2.41620810,0.68148298,0.25384249,0.03477650,0.00032663,0.22628820,0.00797820,0.03309416,0.13003875,0.17478420
-2.41020510,0.69692064,0.26057444,0.03558119,0.00029936,0.23235468,0.00873410,0.03368554,0.13081572,0.17839897
-2.40420210,0.71255512,0.26731319,0.03640008,0.00028797,0.23844845,0.00955639,0.03433989,0.13209972,0.18198667
-2.39819910,0.72826470,0.27400021,0.03722697,0.00029329,0.24453606,0.01044259,0.03505328,0.13383184,0.18552093
-2.39219610,0.74399236,0.28059671,0.03805917,0.00031672,0.25060240,0.01138937,0.03582755,0.13597268,0.18899303
-2.38619310,0.75974472,0.28708357,0.03889753,0.00036033,0.25665024,0.01239256,0.03667018,0.13850272,0.19241176
-2.38019010,0.77559006,0.29346115,0.03974632,0.00042694,0.26269959,0.01344706,0.03759419,0.14142241,0.19580276
-2.37418709,0.79165582,0.29974912,0.04061315,0.00052019,0.26878704,0.01454695,0.03861798,0.14475186,0.19920784
-2.36818409,0.80812615,0.30598640,0.04150890,0.00064468,0.27496528,0.01568553,0.03976517,0.14853028,0.20268394
-2.36218109,0.82523964,0.31223139,0.04244766,0.00080597,0.28130282,0.01685547,0.04106440,0.15281526,0.20630217
-2.35617809,0.84328745,0.31856237,0.04344665,0.00101070,0.28788406,0.01804903,0.04254913,0.15768180,0.21014664
-2.35017509,0.86261183,0.32507824,0.04452631,0.00126663,0.29480964,0.01925829,0.04425746,0.16322109,0.21431337
-2.34417209,0.88360486,0.33189923,0.04571021,0.00158262,0.30219709,0.02047540,0.04623180,0.16953906,0.21890898
-2.33816908,0.90670693,0.33916761,0.04702512,0.00196867,0.31018147,0.02169285,0.04851860,0.17675456,0.22404924
-2.33216608,0.93240459,0.34704807,0.04850090,0.00243584,0.31891605,0.02290383,0.05116783,0.18499703,0.22985738
-2.32616308,0.96122721,0.35572751,0.05017043,0.00299613,0.32857263,0.02410243,0.05423247,0.19440365,0.23646198
-2.32016008,0.99374153,0.36541397,0.05206933,0.00366238,0.33934125,0.02528388,0.05776767,0.20511584,0.24399441
-2.31415708,1.03054389,0.37633437,0.05423557,0.00444796,0.35142904,0.02644476,0.06182977,0.21727500,0.25258563
-2.30815408,1.07224920,0.38873098,0.05670885,0.00536657,0.36505808,0.02758310,0.06647508,0.23101755,0.26236246
-2.30215108,1.11947657,0.40285617,0.05952983,0.00643179,0.38046177,0.02869840,0.07175836,0.24646924,0.27344315
-2.29614807,1.17283123,0.41896565,0.06273903,0.00765671,0.39787984,0.02979157,0.07773107,0.26373877,0.28593234
-2.29014507,1.23288298,0.43731002,0.06637556,0.00905339,0.41755179,0.03086481,0.08443941,0.28291106,0.29991562
-2.28414207,1.30014152,0.45812486,0.07047563,0.01063231,0.43970888,0.03192137,0.09192210,0.30404013,0.31545370
-2.27813907,1.37502928,0.48161966,0.07507082,0.01240178,0.46456468,0.03296525,0.10020815,0.32714217,0.33257666
-2.27213607,1.45785294,0.50796585,0.08018631,0.01436732,0.49230467,0.03400083,0.10931446,0.35218894,0.35127832
-2.26613307,1.54877476,0.53728468,0.08583899,0.01653104,0.52307506,0.03503251,0.11924359,0.37910194,0.37151126
-2.26013007,1.64778520,0.56963525,0.09203561,0.01889101,0.55697142,0.03606426,0.12998166,0.40774781,0.39318277
-2.25412706,1.75467852,0.60500361,0.09877109,0.02144081,0.59402765,0.03709926,0.14149655,0.43793526,0.41615209
-2.24812406,1.86903288,0.64329341,0.10602700,0.02416900,0.63420588,0.03813952,0.15373659,0.46941393,0.44022920
-2.24212106,1.99019653,0.68431889,0.11377043,0.02705889,0.67738794,0.03918558,0.16662967,0.50187546,0.46517548
-2.23611806,2.11728139,0.72780067,0.12195325,0.03008834,0.72336889,0.04023629,0.18008311,0.53495688,0.49070641
-2.23011506,2.24916523,0.77336493,0.13051186,0.03322979,0.77185338,0.04128872,0.19398420,0.56824648,0.51649626
-2.22411206,2.38450293,0.82054622,0.13936752,0.03645051,0.82245497,0.04233808,0.20820148,0.60129212,0.54218491
-2.21810905,2.52174725,0.86879415,0.14842729,0.03971301,0.87469894,0.04337788,0.22258682,0.63361168,0.56738649
-2.21210605,2.65917877,0.91748385,0.15758554,0.04297574,0.92802865,0.04440006,0.23697819,0.66470541,0.59169958
-2.20610305,2.79494429,0.96593004,0.16672606,0.04619393,0.98181540,0.04539534,0.25120320,0.69406971,0.61471864
-2.20010005,2.92710244,1.01340416,0.17572471,0.04932067,1.03537163,0.04635353,0.26508306,0.72121182,0.63604609
-2.19409705,3.05367477,1.05915405,0.18445245,0.05230809,1.08796707,0.04726399,0.27843704,0.74566475,0.65530468
-2.18809405,3.17270045,1.10242539,0.19277881,0.05510873,1.13884715,0.04811604,0.29108716,0.76700183,0.67214931
-2.18209105,3.28229222,1.14248392,0.20057541,0.05767690,1.18725320,0.04889947,0.30286291,0.78485017,0.68627799
-2.17608804,3.38069113,1.17863758,0.20771964,0.05997012,1.23244344,0.04960493,0.31360583,0.79890253,0.69744133
-2.17008504,3.46631795,1.21025755,0.21409819,0.06195043,1.27371402,0.05022436,0.32317377,0.80892685,0.70545005
-2.16408204,3.53781877,1.23679734,0.21961038,0.06358571,1.31041914,0.05075130,0.33144460,0.81477321,0.71018021
-2.15807904,3.59410313,1.25780894,0.22417101,0.06485069,1.34198961,0.05118114,0.33831927,0.81637779,0.71157602
-2.15207604,3.63437296,1.27295559,0.22771277,0.06572791,1.36794882,0.05151131,0.34372409,0.81376373,0.70964997
-2.14607304,3.65814145,1.28202042,0.23018806,0.06620825,1.38792578,0.05174138,0.34761211,0.80703892,0.70448046
-2.14007004,3.66524118,1.28491087,0.23157010,0.06629136,1.40166457,0.05187301,0.34996364,0.79639085,0.69620715
-2.13406703,3.65582174,1.28165873,0.23185338,0.06598568,1.40903006,0.05190996,0.35078589,0.78207887,0.68502416
-2.12806403,3.63033728,1.27241595,0.23105342,0.06530819,1.41000970,0.05185789,0.35011180,0.76442437,0.67117179
-2.12206103,3.58952499,1.25744668,0.22920587,0.06428390,1.40471151,0.05172422,0.34799811,0.74379925,0.65492700
-2.11605803,3.53437611,1.23711591,0.22636506,0.06294513,1.39335859,0.05151796,0.34452292,0.72061348,0.63659331
-2.11005503,3.46610088,1.21187556,0.22260203,0.06133043,1.37628050,0.05124943,0.33978274,0.69530220,0.61649066
-2.10405203,3.38608963,1.18224867,0.21800219,0.05948353,1.35390195,0.05093015,0.33388931,0.66831303,0.59494559
-2.09804902,3.29587150,1.14881244,0.21266273,0.05745199,1.32672958,0.05057254,0.32696630,0.64009419,0.57228233
-2.09204602,3.19707282,1.11218106,0.20668980,0.05528591,1.29533723,0.05018983,0.31914605,0.61108371,0.54881503
-2.08604302,3.09137670,1.07298891,0.20019578,0.05303655,1.26035044,0.04979587,0.31056639,0.58170029,0.52484149
-2.08004002,2.98048503,1.03187472,0.19329649,0.05075501,1.22243065,0.04940494,0.30136782,0.55233586,0.50063841
-2.07403702,2.86608397,0.98946736,0.18610858,0.04849096,1.18225962,0.04903168,0.29169094,0.52335011,0.47645831
-2.06803402,2.74981353,0.94637342,0.17874713,0.04629151,1.14052445,0.04869087,0.28167426,0.49506681,0.45252798
-2.06203102,2.63324152,0.90316686,0.17132348,0.04420018,1.09790351,0.04839725,0.27145232,0.46777194,0.42904826
-2.05602801,2.51784192,0.86038081,0.16394336,0.04225597,1.05505349,0.04816533,0.26115426,0.44171333,0.40619507
-2.05002501,2.40497737,0.81850139,0.15670526,0.04049272,1.01259769,0.04800910,0.25090252,0.41710154,0.38412121
-2.04402201,2.29588547,0.77796355,0.14969910,0.03893842,0.97111566,0.04794174,0.24081199,0.39411171,0.36295875
-2.03801901,2.19166825,0.73914846,0.14300514,0.03761488,0.93113418,0.04797519,0.23098916,0.37288603,0.34282170
-2.03201601,2.09328443,0.70238242,0.13669321,0.03653737,0.89311962,0.04811978,0.22153156,0.35353649,0.32380864
-2.02601301,2.00154406,0.66793695,0.13082208,0.03571452,0.85747171,0.04838379,0.21252724,0.33614764,0.30600511
-2.02001001,1.91710500,0.63602975,0.12543906,0.03514830,0.82451869,0.04877296,0.20405432,0.32077917,0.28948548
-2.01400700,1.84047126,0.60682643,0.12057990,0.03483408,0.79451395,0.04929008,0.19618066,0.30746816,0.27431439
-2.00800400,1.77199305,0.58044276,0.11626875,0.03476092,0.76763417,0.04993461,0.18896354,0.29623077,0.26054744
-2.00200100,1.71186854,0.55694736,0.11251842,0.03491186,0.74397905,0.05070235,0.18244949,0.28706358,0.24823136
-1.99599800,1.66014759,0.53636479,0.10933080,0.03526441,0.72357276,0.05158530,0.17667416,0.27994438,0.23740358
-1.98999500,1.61673762,0.51867890,0.10669745,0.03579113,0.70636698,0.05257157,0.17166239,0.27483264,0.22809140
-1.98399200,1.58141171,0.50383658,0.10460046,0.03646027,0.69224580,0.05364553,0.16742846,0.27166976,0.22031085
-1.97798899,1.55381923,0.49175172,0.10301338,0.03723662,0.68103212,0.05478808,0.16397640,0.27037916,0.21406540
-1.97198599,1.53349880,0.48230941,0.10190244,0.03808235,0.67249570,0.05597711,0.16130064,0.27086650,0.20934470
-1.96598299,1.51989355,0.47537042,0.10122781,0.03895800,0.66636243,0.05718812,0.15938668,0.27301998,0.20612345
-1.95997999,1.51236827,0.47077568,0.10094498,0.03982354,0.66232466,0.05839494,0.15821199,0.27671101,0.20436062
-1.95397699,1.51022797,0.46835079,0.10100621,0.04063938,0.66005214,0.05957064,0.15774695,0.28179516,0.20399894
-1.94797399,1.51273719,0.46791032,0.10136199,0.04136753,0.65920316,0.06068837,0.15795578,0.28811362,0.20496494
-1.94197099,1.51913925,0.46926181,0.10196232,0.04197258,0.65943538,0.06172230,0.15879751,0.29549493,0.20716936
-1.93596798,1.52867463,0.47220910,0.10275802,0.04242272,0.66041596,0.06264847,0.16022673,0.30375717,0.21050802
-1.92996498,1.54059769,0.47655520,0.10370172,0.04269062,0.66183044,0.06344558,0.16219429,0.31271045,0.21486312
-1.92396198,1.55419090,0.48210408,0.10474867,0.04275415,0.66339005,0.06409559,0.16464764,0.32215950,0.22010481
-1.91795898,1.56877610,0.48866186,0.10585733,0.04259701,0.66483709,0.06458423,0.16753108,0.33190651,0.22609310
-1.91195598,1.58372234,0.49603690,0.10698964,0.04220903,0.66594832,0.06490120,0.17078569,0.34175383,0.23267986
-1.90595298,1.59845018,0.50403923,0.10811097,0.04158642,0.66653617,0.06504027,0.17434904,0.35150670,0.23971094
-1.89994997,1.61243254,0.51247927,0.10918997,0.04073164,0.66644793,0.06499913,0.17815485,0.36097569,0.24702834
-1.89394697,1.62519257,0.52116618,0.11019807,0.03965318,0.66556323,0.06477902,0.18213248,0.36997896,0.25447225
-1.88794397,1.63629895,0.52990599,0.11110896,0.03836510,0.66378993,0.06438430,0.18620655,0.37834423,0.26188309
-1.88194097,1.64535971,0.53849994,0.11189793,0.03688632,0.66105916,0.06382180,0.19029660,0.38591045,0.26910343
-1.87593797,1.65201512,0.54674329,0.11254121,0.03523992,0.65731967,0.06310017,0.19431714,0.39252925,0.27597978
-1.86993497,1.65593091,0.55442490,0.11301547,0.03345214,0.65253228,0.06222923,0.19817792,0.39806609,0.28236432
-1.86393197,1.65679246,0.56132778,0.11329739,0.03155149,0.64666475,0.06121925,0.20178467,0.40240129,0.28811653
-1.85792896,1.65430093,0.56723095,0.11336346,0.02956772,0.63968749,0.06008044,0.20504036,0.40543090,0.29310485
-1.85192596,1.64817177,0.57191242,0.11319004,0.02753086,0.63157066,0.05882244,0.20784690,0.40706747,0.29720825
-1.84592296,1.63813601,0.57515353,0.11275362,0.02547029,0.62228247,0.05745405,0.21010723,0.40724089,0.30031781
-1.83991996,1.62394448,0.57674432,0.11203140,0.02341398,0.61178928,0.05598299,0.21172794,0.40589903,0.30233833
-1.83391696,1.60537457,0.57648984,0.11100204,0.02138769,0.60005695,0.05441597,0.21262200,0.40300856,0.30318991
-1.82791396,1.58223931,0.57421695,0.10964658,0.01941451,0.58705368,0.05275874,0.21271178,0.39855561,0.30280947
-1.82191096,1.55439784,0.56978125,0.10794944,0.01751440,0.57275378,0.05101639,0.21193195,0.39254643,0.30115213
-1.81590795,1.52176664,0.56307380,0.10589955,0.01570392,0.55714212,0.04919367,0.21023220,0.38500782,0.29819247
-1.80990495,1.48433045,0.55402707,0.10349129,0.01399616,0.54021891,0.04729538,0.20757968,0.37598748,0.29392550
-1.80390195,1.44215201,0.54261974,0.10072539,0.01240074,0.52200422,0.04532678,0.20396085,0.36555397,0.28836729
-1.79789895,1.39537972,0.52888012,0.09760959,0.01092395,0.50254200,0.04329398,0.19938274,0.35379635,0.28155522
-1.79189595,1.34425244,0.51288774,0.09415907,0.00956901,0.48190313,0.04120427,0.19387350,0.34082334,0.27354767
-1.78589295,1.28910096,0.49477313,0.09039651,0.00833636,0.46018734,0.03906637,0.18748211,0.32676211,0.26442330
-1.77988994,1.23034579,0.47471560,0.08635195,0.00722405,0.43752366,0.03689058,0.18027740,0.31175651,0.25427966
-1.77388694,1.16849120,0.45293929,0.08206223,0.00622813,0.41406959,0.03468879,0.17234625,0.29596476,0.24323132
-1.76788394,1.10411577,0.42970742,0.07757020,0.00534305,0.39000873,0.03247446,0.16379121,0.27955689,0.23140746
-1.76188094,1.03785979,0.40531530,0.07292364,0.00456207,0.36554725,0.03026236,0.15472753,0.26271158,0.21894908
-1.75587794,0.97041030,0.38008231,0.06817406,0.00387761,0.34090931,0.02806837,0.14527978,0.24561296,0.20600574
-1.74987494,0.90248437,0.35434325,0.06337527,0.00328160,0.31633175,0.02590910,0.13557837,0.22844708,0.19273217
-1.74387194,0.83481169,0.32843959,0.05858199,0.00276578,0.29205836,0.02380150,0.12575585,0.21139851,0.17928474
-1.73786893,0.76811712,0.30271097,0.05384845,0.00232192,0.26833406,0.02176251,0.11594343,0.19464694,0.16581794
-1.73186593,0.70310423,0.27748735,0.04922709,0.00194207,0.24539934,0.01980864,0.10626776,0.17836411,0.15248108
-1.72586293,0.64044051,0.25308215,0.04476738,0.00161863,0.22348518,0.01795560,0.09684802,0.16271105,0.13941524
-1.71985993,0.58074483,0.22978654,0.04051485,0.00134455,0.20280876,0.01621804,0.08779359,0.14783580,0.12675062
-1.71385693,0.52457749,0.20786521,0.03651035,0.00111333,0.18357001,0.01460927,0.07920220,0.13387161,0.11460445
-1.70785393,0.47243327,0.18755343,0.03278954,0.00091908,0.16594914,0.01314114,0.07115869,0.12093567,0.10307941
-1.70185093,0.42473733,0.16905563,0.02938262,0.00075656,0.15010515,0.01182389,0.06373429,0.10912844,0.09226256
-1.69584792,0.38184385,0.15254513,0.02631430,0.00062110,0.13617519,0.01066618,0.05698652,0.09853340,0.08222499
-1.68984492,0.34403706,0.13816502,0.02360387,0.00050865,0.12427470,0.00967508,0.05095943,0.08921733,0.07302191
-1.68384192,0.31153432,0.12602983,0.02126560,0.00041569,0.11449815,0.00885616,0.04568431,0.08123091,0.06469324
-1.67783892,0.28449056,0.11622784,0.01930904,0.00033920,0.10692006,0.00821359,0.04118067,0.07460962,0.05726467
