energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.03701851,0.02800217,0.03531974,0.00424439,0.00001686,0.02358738,0.00106526,0.00000604
-4.03101551,0.02246056,0.02818761,0.00342841,0.00001461,0.01880519,0.00095895,0.00000488
-4.02501251,0.01799864,0.02239291,0.00278052,0.00001318,0.01491191,0.00091230,0.00000396
-4.01900950,0.01447282,0.01774270,0.00228117,0.00001258,0.01177663,0.00092885,0.00000326
-4.01300650,0.01176055,0.01406770,0.00191454,0.00001282,0.00928368,0.00101515,0.00000274
-4.00700350,0.00976112,0.01122287,0.00166879,0.00001398,0.00733275,0.00118128,0.00000240
-4.00100050,0.00839621,0.00908724,0.00153637,0.00001615,0.00583870,0.00144147,0.00000222
-3.99499750,0.00761011,0.00756341,0.00151418,0.00001948,0.00473091,0.00181479,0.00000221
-3.98899450,0.00736984,0.00657680,0.00160383,0.00002417,0.00395257,0.00232595,0.00000236
-3.98299150,0.00766530,0.00607480,0.00181189,0.00003047,0.00345976,0.00300612,0.00000268
-3.97698849,0.00850930,0.00602589,0.00215015,0.00003868,0.00322054,0.00389378,0.00000321
-3.97098549,0.00993776,0.00641878,0.00263597,0.00004917,0.00321400,0.00503575,0.00000396
-3.96498249,0.01200991,0.00726168,0.00329249,0.00006240,0.00342937,0.00648799,0.00000497
-3.95897949,0.01480850,0.00858161,0.00414904,0.00007886,0.00386517,0.00831655,0.00000630
-3.95297649,0.01843985,0.01042385,0.00524133,0.00009913,0.00452837,0.01059831,0.00000799
-3.94697349,0.02303385,0.01285127,0.00661168,0.00012388,0.00543367,0.01342153,0.00001011
-3.94097049,0.02874352,0.01594374,0.00830914,0.00015383,0.00660267,0.01688619,0.00001275
-3.93496748,0.03574420,0.01979722,0.01038939,0.00018974,0.00806310,0.02110398,0.00001600
-3.92896448,0.04423200,0.02452274,0.01291451,0.00023247,0.00984797,0.02619776,0.00001996
-3.92296148,0.05442157,0.03024485,0.01595242,0.00028288,0.01199464,0.03230060,0.00002473
-3.91695848,0.06654279,0.03709967,0.01957611,0.00034186,0.01454370,0.03955407,0.00003045
-3.91095548,0.08083648,0.04523230,0.02386236,0.00041031,0.01753778,0.04810593,0.00003723
-3.90495248,0.09754879,0.05479351,0.02889023,0.00048906,0.02102014,0.05810694,0.00004521
-3.89894947,0.11692437,0.06593577,0.03473901,0.00057892,0.02503306,0.06970691,0.00005453
-3.89294647,0.13919829,0.07880835,0.04148583,0.00068057,0.02961604,0.08305000,0.00006531
-3.88694347,0.16458673,0.09355181,0.04920278,0.00079456,0.03480392,0.09826915,0.00007768
-3.88094047,0.19327663,0.11029169,0.05795373,0.00092126,0.04062473,0.11547993,0.00009175
-3.87493747,0.22541461,0.12913171,0.06779082,0.00106081,0.04709761,0.13477389,0.00010762
-3.86893447,0.26109533,0.15014647,0.07875078,0.00121311,0.05423062,0.15621153,0.00012536
-3.86293147,0.30034995,0.17337417,0.09085118,0.00137774,0.06201870,0.17981528,0.00014501
-3.85692846,0.34313497,0.19880937,0.10408676,0.00155398,0.07044175,0.20556274,0.00016657
-3.85092546,0.38932217,0.22639629,0.11842603,0.00174073,0.07946302,0.23338050,0.00019000
-3.84492246,0.43869024,0.25602301,0.13380836,0.00193655,0.08902794,0.26313894,0.00021521
-3.83891946,0.49091854,0.28751688,0.15014175,0.00213962,0.09906330,0.29464835,0.00024207
-3.83291646,0.54558381,0.32064164,0.16730139,0.00234780,0.10947721,0.32765682,0.00027038
-3.82691346,0.60216021,0.35509649,0.18512929,0.00255860,0.12015954,0.36185002,0.00029989
-3.82091046,0.66002302,0.39051741,0.20343516,0.00276923,0.13098317,0.39685334,0.00033029
-3.81490745,0.71845647,0.42648101,0.22199842,0.00297670,0.14180599,0.43223644,0.00036122
-3.80890445,0.77666555,0.46251095,0.24057166,0.00317782,0.15247352,0.46752024,0.00039229
-3.80290145,0.83379188,0.49808691,0.25888536,0.00336935,0.16282236,0.50218640,0.00042305
-3.79689845,0.88893322,0.53265598,0.27665386,0.00354800,0.17268404,0.53568901,0.00045301
-3.79089545,0.94116606,0.56564621,0.29358234,0.00371059,0.18188952,0.56746823,0.00048169
-3.78489245,0.98957063,0.59648178,0.30937474,0.00385413,0.19027385,0.59696537,0.00050859
-3.77888944,1.03325740,0.62459942,0.32374219,0.00397588,0.19768109,0.62363897,0.00053322
-3.77288644,1.07139399,0.64946532,0.33641168,0.00407348,0.20396902,0.64698115,0.00055512
-3.76688344,1.10323137,0.67059190,0.34713469,0.00414498,0.20901375,0.66653360,0.00057384
-3.76088044,1.12812830,0.68755364,0.35569522,0.00418895,0.21271369,0.68190250,0.00058902
-3.75487744,1.14557277,0.70000133,0.36191702,0.00420449,0.21499302,0.69277172,0.00060034
-3.74887444,1.15519953,0.70767408,0.36566968,0.00419128,0.21580423,0.69891363,0.00060757
-3.74287144,1.15680288,0.71040843,0.36687312,0.00414961,0.21512983,0.70019708,0.00061055
-3.73686843,1.15034403,0.70814422,0.36550051,0.00408031,0.21298295,0.69659209,0.00060922
-3.73086543,1.13595277,0.70092690,0.36157925,0.00398480,0.20940696,0.68817108,0.00060360
-3.72486243,1.11392329,0.68890612,0.35519013,0.00386496,0.20447411,0.67510654,0.00059381
-3.71885943,1.08470437,0.67233077,0.34646460,0.00372315,0.19828306,0.65766535,0.00058005
-3.71285643,1.04888445,0.65154063,0.33558035,0.00356208,0.19095576,0.63619979,0.00056261
-3.70685343,1.00717230,0.62695514,0.32275537,0.00338474,0.18263352,0.61113600,0.00054184
-3.70085043,0.96037411,0.59905969,0.30824083,0.00319430,0.17347258,0.58296020,0.00051816
-3.69484742,0.90936825,0.56839024,0.29231302,0.00299405,0.16363948,0.55220338,0.00049202
-3.68884442,0.85507874,0.53551698,0.27526490,0.00278728,0.15330619,0.51942526,0.00046391
-3.68284142,0.79844853,0.50102766,0.25739739,0.00257719,0.14264546,0.48519807,0.00043433
-3.67683842,0.74041400,0.46551145,0.23901101,0.00236684,0.13182645,0.45009099,0.00040380
-3.67083542,0.68188138,0.42954391,0.22039809,0.00215907,0.12101082,0.41465582,0.00037281
-3.66483242,0.62370613,0.39367382,0.20183580,0.00195644,0.11034945,0.37941437,0.00034184
-3.65882941,0.56667604,0.35841210,0.18358041,0.00176122,0.09997987,0.34484810,0.00031133
-3.65282641,0.51149831,0.32422333,0.16586276,0.00157533,0.09002442,0.31139019,0.00028167
-3.64682341,0.45879099,0.29152004,0.14888511,0.00140037,0.08058932,0.27942029,0.00025323
-3.64082041,0.40907878,0.26065974,0.13281942,0.00123759,0.07176438,0.24926186,0.00022631
-3.63481741,0.36279295,0.23194462,0.11780696,0.00108793,0.06362350,0.22118209,0.00020117
-3.62881441,0.32027500,0.20562375,0.10395915,0.00095203,0.05622583,0.19539410,0.00017802
-3.62281141,0.28178360,0.18189736,0.09135950,0.00083029,0.04961742,0.17206110,0.00015701
-3.61680840,0.24750405,0.16092286,0.08006638,0.00072288,0.04383323,0.15130217,0.00013827
-3.61080540,0.21755963,0.14282202,0.07011647,0.00062979,0.03889952,0.13319917,0.00012189
-3.60480240,0.19202406,0.12768898,0.06152865,0.00055091,0.03483621,0.11780429,0.00010794
-3.59879940,0.17093424,0.11559838,0.05430796,0.00048602,0.03165932,0.10514787,0.00009645
-3.59279640,0.15430265,0.10661318,0.04844962,0.00043485,0.02938320,0.09524592,0.00008744
-3.58679340,0.14212869,0.10079172,0.04394271,0.00039715,0.02802241,0.08810701,0.00008095
-3.58079040,0.13440830,0.09819361,0.04077341,0.00037266,0.02759331,0.08373815,0.00007698
-3.57478739,0.13114158,0.09888395,0.03892764,0.00036118,0.02811503,0.08214930,0.00007556
-3.56878439,0.13233776,0.10293581,0.03839298,0.00036254,0.02960995,0.08335637,0.00007671
-3.56278139,0.13801753,0.11043053,0.03915980,0.00037665,0.03210348,0.08738245,0.00008048
-3.55677839,0.14821248,0.12145604,0.04122155,0.00040348,0.03562327,0.09425732,0.00008690
-3.55077539,0.16296168,0.13610286,0.04457417,0.00044301,0.04019774,0.10401513,0.00009602
-3.54477239,0.18230554,0.15445820,0.04921484,0.00049527,0.04585402,0.11669037,0.00010789
-3.53876938,0.20627736,0.17659815,0.05513986,0.00056026,0.05261534,0.13231245,0.00012258
-3.53276638,0.23489281,0.20257846,0.06234206,0.00063798,0.06049807,0.15089888,0.00014011
-3.52676338,0.26813799,0.23242421,0.07080771,0.00072833,0.06950834,0.17244769,0.00016053
-3.52076038,0.30595667,0.26611888,0.08051319,0.00083109,0.07963861,0.19692921,0.00018384
-3.51475738,0.34823738,0.30359353,0.09142155,0.00094592,0.09086426,0.22427790,0.00021004
-3.50875438,0.39480124,0.34471661,0.10347927,0.00107226,0.10314035,0.25438459,0.00023907
-3.50275138,0.44539120,0.38928508,0.11661332,0.00120935,0.11639891,0.28708957,0.00027086
-3.49674837,0.49966350,0.43701749,0.13072885,0.00135621,0.13054680,0.32217728,0.00030526
-3.49074537,0.55718211,0.48754968,0.14570757,0.00151154,0.14546441,0.35937273,0.00034211
-3.48474237,0.61741675,0.54043349,0.16140714,0.00167384,0.16100536,0.39834028,0.00038117
-3.47873937,0.67974493,0.59513900,0.17766157,0.00184132,0.17699730,0.43868504,0.00042217
-3.47273637,0.74345836,0.65106052,0.19428277,0.00201193,0.19324396,0.47995694,0.00046479
-3.46673337,0.80777380,0.70752624,0.21106330,0.00218345,0.20952835,0.52165773,0.00050867
-3.46073037,0.87184812,0.76381166,0.22778023,0.00235347,0.22561723,0.56325060,0.00055339
-3.45472736,0.93479730,0.81915617,0.24420001,0.00251948,0.24126654,0.60417237,0.00059853
-3.44872436,0.99571863,0.87278241,0.26008422,0.00267891,0.25622790,0.64384758,0.00064365
-3.44272136,1.05371527,0.92391756,0.27519596,0.00282926,0.27025561,0.68170425,0.00068829
-3.43671836,1.10792222,0.97181579,0.28930662,0.00296808,0.28311420,0.71719031,0.00073199
-3.43071536,1.15753242,1.01578069,0.30220269,0.00309315,0.29458592,0.74979028,0.00077432
-3.42471236,1.20182185,1.05518684,0.31369236,0.00320249,0.30447802,0.77904116,0.00081486
-3.41870935,1.24017243,1.08949931,0.32361156,0.00329444,0.31262940,0.80454696,0.00085323
-3.41270635,1.27209155,1.11829030,0.33182908,0.00336774,0.31891632,0.82599100,0.00088909
-3.40670335,1.29722727,1.14125199,0.33825065,0.00342157,0.32325681,0.84314552,0.00092214
-3.40070035,1.31537850,1.15820502,0.34282173,0.00345555,0.32561370,0.85587800,0.00095214
-3.39469735,1.32649965,1.16910222,0.34552880,0.00346979,0.32599594,0.86415398,0.00097890
-3.38869435,1.33069952,1.17402749,0.34639924,0.00346487,0.32445824,0.86803626,0.00100228
-3.38269135,1.32823474,1.17318992,0.34549976,0.00344183,0.32109904,0.86768060,0.00102219
-3.37668834,1.31949793,1.16691353,0.34293347,0.00340209,0.31605680,0.86332811,0.00103860
-3.37068534,1.30500166,1.15562339,0.33883585,0.00334744,0.30950492,0.85529498,0.00105152
-3.36468234,1.28535874,1.13982879,0.33336983,0.00327997,0.30164553,0.84396002,0.00106100
-3.35867934,1.26126039,1.12010448,0.32672025,0.00320195,0.29270231,0.82975077,0.00106714
-3.35267634,1.23345313,1.09707100,0.31908800,0.00311581,0.28291287,0.81312897,0.00107008
-3.34667334,1.20271578,1.07137514,0.31068422,0.00302401,0.27252102,0.79457618,0.00106998
-3.34067034,1.16983776,1.04367136,0.30172482,0.00292900,0.26176915,0.77458015,0.00106706
-3.33466733,1.13559950,1.01460514,0.29242549,0.00283313,0.25089124,0.75362278,0.00106157
-3.32866433,1.10075605,0.98479892,0.28299759,0.00273857,0.24010668,0.73217003,0.00105381
-3.32266133,1.06602418,0.95484089,0.27364488,0.00264733,0.22961510,0.71066410,0.00104413
-3.31665833,1.03207351,0.92527711,0.26456131,0.00256115,0.21959257,0.68951828,0.00103291
-3.31065533,0.99952154,0.89660676,0.25592970,0.00248153,0.21018895,0.66911415,0.00102060
-3.30465233,0.96893244,0.86928041,0.24792148,0.00240972,0.20152670,0.64980122,0.00100771
-3.29864932,0.94081906,0.84370093,0.24069708,0.00234675,0.19370086,0.63189861,0.00099480
-3.29264632,0.91564751,0.82022638,0.23440698,0.00229340,0.18678024,0.61569819,0.00098249
-3.28664332,0.89384353,0.79917439,0.22919318,0.00225033,0.18080952,0.60146888,0.00097145
-3.28064032,0.87579961,0.78082718,0.22519071,0.00221803,0.17581208,0.58946134,0.00096239
-3.27463732,0.86188211,0.76543671,0.22252907,0.00219692,0.17179333,0.57991248,0.00095607
-3.26863432,0.85243730,0.75322912,0.22133329,0.00218740,0.16874426,0.57304928,0.00095324
-3.26263132,0.84779554,0.74440801,0.22172436,0.00218985,0.16664498,0.56909130,0.00095469
-3.25662831,0.84827305,0.73915614,0.22381900,0.00220470,0.16546798,0.56825152,0.00096116
-3.25062531,0.85417058,0.73763514,0.22772838,0.00223245,0.16518097,0.57073520,0.00097338
-3.24462231,0.86576880,0.73998325,0.23355595,0.00227364,0.16574910,0.57673657,0.00099199
-3.23861931,0.88332029,0.74631099,0.24139431,0.00232890,0.16713649,0.58643328,0.00101756
-3.23261631,0.90703839,0.75669504,0.25132110,0.00239889,0.16930699,0.59997885,0.00105054
-3.22661331,0.93708318,0.77117054,0.26339414,0.00248425,0.17222421,0.61749327,0.00109123
-3.22061031,0.97354534,0.78972245,0.27764598,0.00258559,0.17585083,0.63905231,0.00113978
-3.21460730,1.01642866,0.81227637,0.29407806,0.00270339,0.18014733,0.66467589,0.00119617
-3.20860430,1.06563212,0.83868953,0.31265494,0.00283794,0.18507025,0.69431637,0.00126018
-3.20260130,1.12093282,0.86874253,0.33329873,0.00298926,0.19057020,0.72784729,0.00133138
-3.19659830,1.18197063,0.90213268,0.35588424,0.00315705,0.19658972,0.76505340,0.00140913
-3.19059530,1.24823597,0.93846926,0.38023516,0.00334056,0.20306129,0.80562265,0.00149260
-3.18459230,1.31906175,0.97727162,0.40612157,0.00353860,0.20990564,0.84914098,0.00158075
-3.17858929,1.39362035,1.01797027,0.43325925,0.00374946,0.21703047,0.89509040,0.00167234
-3.17258629,1.47092656,1.05991151,0.46131079,0.00397089,0.22432988,0.94285087,0.00176599
-3.16658329,1.54984704,1.10236565,0.48988896,0.00420010,0.23168448,0.99170641,0.00186017
-3.16058029,1.62911641,1.14453887,0.51856222,0.00443380,0.23896235,1.04085558,0.00195323
-3.15457729,1.70736013,1.18558864,0.54686246,0.00466823,0.24602084,1.08942618,0.00204345
-3.14857429,1.78312360,1.22464213,0.57429481,0.00489927,0.25270917,1.13649403,0.00212911
-3.14257129,1.85490678,1.26081736,0.60034926,0.00512251,0.25887178,1.18110526,0.00220846
-3.13656828,1.92120326,1.29324616,0.62451376,0.00533340,0.26435232,1.22230135,0.00227984
-3.13056528,1.98054239,1.32109830,0.64628840,0.00552738,0.26899810,1.25914624,0.00234167
-3.12456228,2.03153280,1.34360569,0.66519994,0.00570005,0.27266481,1.29075413,0.00239253
-3.11855928,2.07290559,1.36008595,0.68081639,0.00584729,0.27522125,1.31631720,0.00243118
-3.11255628,2.10355535,1.36996402,0.69276075,0.00596547,0.27655396,1.33513173,0.00245662
-3.10655328,2.12257715,1.37279117,0.70072350,0.00605152,0.27657141,1.34662174,0.00246808
-3.10055028,2.12929776,1.36826035,0.70447315,0.00610315,0.27520756,1.35035889,0.00246508
-3.09454727,2.12329977,1.35621736,0.70386439,0.00611888,0.27242472,1.34607775,0.00244743
-3.08854427,2.10443739,1.33666708,0.69884349,0.00609817,0.26821535,1.33368582,0.00241523
-3.08254127,2.07284308,1.30977472,0.68945062,0.00604143,0.26260297,1.31326765,0.00236888
-3.07653827,2.02892484,1.27586170,0.67581899,0.00595010,0.25564192,1.28508308,0.00230907
-3.07053527,1.97335422,1.23539666,0.65817087,0.00582655,0.24741607,1.24955947,0.00223674
-3.06453227,1.90704552,1.18898171,0.63681063,0.00567412,0.23803655,1.20727845,0.00215306
-3.05852926,1.83112736,1.13733467,0.61211519,0.00549696,0.22763862,1.15895776,0.00205943
-3.05252626,1.74690780,1.08126811,0.58452222,0.00530000,0.21637775,1.10542911,0.00195735
-3.04652326,1.65583471,1.02166600,0.55451670,0.00508878,0.20442525,1.04761298,0.00184850
-3.04052026,1.55945320,0.95945913,0.52261650,0.00486932,0.19196350,0.98649168,0.00173458
-3.03451726,1.45936188,0.89560013,0.48935747,0.00464797,0.17918110,0.92308165,0.00161733
-3.02851426,1.35716994,0.83103932,0.45527876,0.00443125,0.16626815,0.85840635,0.00149848
-3.02251126,1.25445662,0.76670211,0.42090895,0.00422567,0.15341175,0.79347069,0.00137969
-3.01650825,1.15273455,0.70346886,0.38675342,0.00403760,0.14079204,0.72923803,0.00126252
-3.01050525,1.05341831,0.64215769,0.35328351,0.00387312,0.12857881,0.66661034,0.00114842
-3.00450225,0.95779877,0.58351081,0.32092758,0.00373784,0.11692874,0.60641223,0.00103869
-2.99849925,0.86702394,0.52818441,0.29006437,0.00363682,0.10598345,0.54937891,0.00093445
-2.99249625,0.78208626,0.47674232,0.26101849,0.00357443,0.09586819,0.49614837,0.00083667
-2.98649325,0.70381617,0.42965302,0.23405811,0.00355426,0.08669127,0.44725733,0.00074614
-2.98049025,0.63288132,0.38728990,0.20939472,0.00357901,0.07854400,0.40314085,0.00066345
-2.97448724,0.56979075,0.34993408,0.18718452,0.00365050,0.07150119,0.36413487,0.00058906
-2.96848424,0.51490291,0.31777936,0.16753138,0.00376952,0.06562196,0.33048119,0.00052327
-2.96248124,0.46843659,0.29093863,0.15049082,0.00393589,0.06095071,0.30233407,0.00046621
-2.95647824,0.43048352,0.26945108,0.13607474,0.00414838,0.05751822,0.27976791,0.00041792
-2.95047524,0.40102173,0.25328972,0.12425651,0.00440477,0.05534263,0.26278513,0.00037833
-2.94447224,0.37992861,0.24236855,0.11497621,0.00470182,0.05443023,0.25132385,0.00034724
-2.93846923,0.36699295,0.23654909,0.10814554,0.00503538,0.05477606,0.24526477,0.00032443
-2.93246623,0.36192540,0.23564584,0.10365238,0.00540040,0.05636401,0.24443695,0.00030955
-2.92646323,0.36436696,0.23943068,0.10136479,0.00579105,0.05916679,0.24862227,0.00030226
-2.92046023,0.37389536,0.24763593,0.10113429,0.00620081,0.06314543,0.25755857,0.00030211
-2.91445723,0.39002957,0.25995644,0.10279855,0.00662260,0.06824859,0.27094152,0.00030863
-2.90845423,0.41223260,0.27605069,0.10618346,0.00704894,0.07441167,0.28842550,0.00032133
-2.90245123,0.43991306,0.29554135,0.11110462,0.00747209,0.08155588,0.30962383,0.00033964
-2.89644822,0.47242625,0.31801566,0.11736856,0.00788421,0.08958742,0.33410874,0.00036298
-2.89044522,0.50907522,0.34302596,0.12477367,0.00827756,0.09839684,0.36141169,0.00039071
-2.88444222,0.54911269,0.37009096,0.13311111,0.00864468,0.10785882,0.39102424,0.00042215
-2.87843922,0.59174431,0.39869793,0.14216591,0.00897853,0.11783242,0.42240030,0.00045659
-2.87243622,0.63613395,0.42830633,0.15171829,0.00927269,0.12816200,0.45495980,0.00049327
-2.86643322,0.68141133,0.45835299,0.16154538,0.00952148,0.13867877,0.48809423,0.00053142
-2.86043022,0.72668236,0.48825911,0.17142352,0.00972011,0.14920314,0.52117426,0.00057023
-2.85442721,0.77104213,0.51743891,0.18113101,0.00986480,0.15954775,0.55355927,0.00060886
-2.84842421,0.81359045,0.54531000,0.19045136,0.00995281,0.16952122,0.58460889,0.00064650
-2.84242121,0.85344960,0.57130502,0.19917706,0.00998255,0.17893240,0.61369602,0.00068234
-2.83641821,0.88978364,0.59488441,0.20711369,0.00995356,0.18759517,0.64022116,0.00071558
-2.83041521,0.92181866,0.61554952,0.21408413,0.00986650,0.19533333,0.66362727,0.00074551
-2.82441221,0.94886307,0.63285586,0.21993297,0.00972312,0.20198569,0.68341479,0.00077146
-2.81840920,0.97032701,0.64642561,0.22453059,0.00952621,0.20741083,0.69915590,0.00079284
-2.81240620,0.98574003,0.65595894,0.22777698,0.00927946,0.21149150,0.71050756,0.00080917
-2.80640320,0.99476605,0.66124360,0.22960499,0.00898742,0.21413844,0.71722252,0.00082009
-2.80040020,0.99721495,0.66216214,0.22998288,0.00865530,0.21529327,0.71915785,0.00082536
-2.79439720,0.99305008,0.65869660,0.22891596,0.00828891,0.21493051,0.71628051,0.00082487
-2.78839420,0.98239130,0.65093013,0.22644734,0.00789449,0.21305842,0.70866959,0.00081867
-2.78239120,0.96551336,0.63904570,0.22265768,0.00747856,0.20971879,0.69651516,0.00080692
-2.77638819,0.94283960,0.62332169,0.21766395,0.00704785,0.20498556,0.68011370,0.00078993
-2.77038519,0.91493125,0.60412473,0.21161718,0.00660912,0.19896238,0.65986034,0.00076814
-2.76438219,0.88247282,0.58190000,0.20469942,0.00616909,0.19177925,0.63623812,0.00074208
-2.75837919,0.84625413,0.55715936,0.19711987,0.00573436,0.18358829,0.60980500,0.00071241
-2.75237619,0.80714986,0.53046805,0.18911054,0.00531129,0.17455905,0.58117888,0.00067986
-2.74637319,0.76609728,0.50243018,0.18092130,0.00490599,0.16487328,0.55102149,0.00064520
-2.74037019,0.72407322,0.47367387,0.17281476,0.00452426,0.15471966,0.52002163,0.00060927
-2.73436718,0.68207102,0.44483644,0.16506101,0.00417156,0.14428857,0.48887851,0.00057293
-2.72836418,0.64107809,0.41655016,0.15793226,0.00385299,0.13376709,0.45828561,0.00053703
-2.72236118,0.60205494,0.38942891,0.15169771,0.00357331,0.12333449,0.42891570,0.00050241
-2.71635818,0.56591598,0.36405625,0.14661851,0.00333689,0.11315828,0.40140719,0.00046990
-2.71035518,0.53351251,0.34097482,0.14294295,0.00314775,0.10339090,0.37635220,0.00044026
-2.70435218,0.50561802,0.32067743,0.14090198,0.00300953,0.09416730,0.35428653,0.00041419
-2.69834917,0.48291590,0.30359965,0.14070484,0.00292548,0.08560304,0.33568135,0.00039236
-2.69234617,0.46598936,0.29011396,0.14253508,0.00289847,0.07779339,0.32093672,0.00037532
-2.68634317,0.45531358,0.28052514,0.14654673,0.00293090,0.07081283,0.31037678,0.00036356
-2.68034017,0.45124965,0.27506700,0.15286073,0.00302472,0.06471542,0.30424642,0.00035750
-2.67433717,0.45404030,0.27390000,0.16156161,0.00318130,0.05953545,0.30270919,0.00035743
-2.66833417,0.46380717,0.27710983,0.17269449,0.00340143,0.05528862,0.30584641,0.00036358
-2.66233117,0.48054945,0.28470667,0.18626246,0.00368519,0.05197347,0.31365729,0.00037606
-2.65632816,0.50414398,0.29662525,0.20222447,0.00403188,0.04957306,0.32605997,0.00039491
-2.65032516,0.53434682,0.31272564,0.22049381,0.00443994,0.04805669,0.34289350,0.00042004
-2.64432216,0.57079641,0.33279482,0.24093747,0.00490689,0.04738177,0.36392086,0.00045128
-2.63831916,0.61301860,0.35654931,0.26337645,0.00542923,0.04749565,0.38883299,0.00048838
-2.63231616,0.66043388,0.38363887,0.28758726,0.00600242,0.04833744,0.41725412,0.00053097
-2.62631316,0.71236682,0.41365159,0.31330465,0.00662088,0.04983980,0.44874846,0.00057861
-2.62031016,0.76805826,0.44612051,0.34022591,0.00727800,0.05193067,0.48282837,0.00063080
-2.61430715,0.82668014,0.48053185,0.36801655,0.00796619,0.05453501,0.51896411,0.00068693
-2.60830415,0.88735310,0.51633501,0.39631750,0.00867702,0.05757647,0.55659519,0.00074638
-2.60230115,0.94916656,0.55295421,0.42475370,0.00940133,0.06097903,0.59514315,0.00080848
-2.59629815,1.01120113,0.58980167,0.45294384,0.01012945,0.06466867,0.63402562,0.00087252
-2.59029515,1.07255259,0.62629203,0.48051108,0.01085144,0.06857491,0.67267135,0.00093783
-2.58429215,1.13235679,0.66185762,0.50709423,0.01155728,0.07263240,0.71053562,0.00100374
-2.57828914,1.18981464,0.69596411,0.53235913,0.01223725,0.07678235,0.74711567,0.00106963
-2.57228614,1.24421610,0.72812585,0.55600959,0.01288213,0.08097383,0.78196533,0.00113493
-2.56628314,1.29496205,0.75792030,0.57779752,0.01348351,0.08516496,0.81470839,0.00119920
-2.56028014,1.34158312,0.78500093,0.59753157,0.01403410,0.08932382,0.84504986,0.00126205
-2.55427714,1.38375430,0.80910785,0.61508403,0.01452788,0.09342908,0.87278457,0.00132324
-2.54827414,1.42130465,0.83007563,0.63039543,0.01496035,0.09747036,0.89780274,0.00138265
-2.54227114,1.45422130,0.84783791,0.64347657,0.01532866,0.10144817,0.92009181,0.00144029
-2.53626813,1.48264750,0.86242837,0.65440789,0.01563165,0.10537354,0.93973471,0.00149628
-2.53026513,1.50687457,0.87397806,0.66333604,0.01586988,0.10926719,0.95690424,0.00155086
-2.52426213,1.52732807,0.88270901,0.67046777,0.01604554,0.11315839,0.97185387,0.00160440
-2.51825913,1.54454866,0.88892451,0.67606146,0.01616237,0.11708344,0.98490546,0.00165733
-2.51225613,1.55916860,0.89299636,0.68041662,0.01622539,0.12108384,0.99643420,0.00171015
-2.50625313,1.57188497,0.89534979,0.68386183,0.01624074,0.12520427,1.00685181,0.00176339
-2.50025013,1.58343089,0.89644669,0.68674177,0.01621533,0.12949036,1.01658858,0.00181762
-2.49424712,1.59454609,0.89676798,0.68940393,0.01615660,0.13398640,1.02607530,0.00187338
-2.48824412,1.60594833,0.89679597,0.69218562,0.01607214,0.13873309,1.03572593,0.00193116
-2.48224112,1.61830689,0.89699746,0.69540194,0.01596941,0.14376528,1.04592170,0.00199141
-2.47623812,1.63221934,0.89780831,0.69933525,0.01585544,0.14911006,1.05699772,0.00205450
-2.47023512,1.64819269,0.89962023,0.70422659,0.01573658,0.15478489,1.06923217,0.00212071
-2.46423212,1.66662932,0.90277010,0.71026930,0.01561828,0.16079624,1.08283900,0.00219023
-2.45822911,1.68781837,0.90753225,0.71760528,0.01550489,0.16713842,1.09796383,0.00226313
-2.45222611,1.71193249,0.91411382,0.72632364,0.01539963,0.17379293,1.11468338,0.00233942
-2.44622311,1.73902967,0.92265308,0.73646183,0.01530444,0.18072815,1.13300801,0.00241898
-2.44022011,1.76905984,0.93322067,0.74800898,0.01522008,0.18789945,1.15288702,0.00250166
-2.43421711,1.80187522,0.94582319,0.76091112,0.01514614,0.19524977,1.17421620,0.00258721
-2.42821411,1.83724375,0.96040896,0.77507776,0.01508115,0.20271050,1.19684689,0.00267534
-2.42221111,1.87486446,0.97687521,0.79038949,0.01502275,0.21020284,1.22059604,0.00276572
-2.41620810,1.91438373,0.99507631,0.80670588,0.01496787,0.21763933,1.24525640,0.00285801
-2.41020510,1.95541159,1.01483237,0.82387340,0.01491292,0.22492581,1.27060629,0.00295186
-2.40420210,1.99753704,1.03593787,0.84173270,0.01485399,0.23196353,1.29641845,0.00304689
-2.39819910,2.04034167,1.05816977,0.86012493,0.01478707,0.23865139,1.32246742,0.00314275
-2.39219610,2.08341117,1.08129487,0.87889680,0.01470827,0.24488839,1.34853529,0.00323908
-2.38619310,2.12634427,1.10507609,0.89790415,0.01461393,0.25057602,1.37441563,0.00333554
-2.38019010,2.16875907,1.12927769,0.91701401,0.01450088,0.25562068,1.39991557,0.00343178
-2.37418709,2.21029690,1.15366932,0.93610508,0.01436645,0.25993595,1.42485634,0.00352746
-2.36818409,2.25062392,1.17802907,0.95506692,0.01420865,0.26344475,1.44907238,0.00362225
-2.36218109,2.28943108,1.20214565,0.97379804,0.01402619,0.26608122,1.47240947,0.00371579
-2.35617809,2.32643274,1.22581989,0.99220318,0.01381849,0.26779232,1.49472239,0.00380774
-2.35017509,2.36136487,1.24886596,1.01019035,0.01358570,0.26853913,1.51587240,0.00389777
-2.34417209,2.39398325,1.27111239,1.02766780,0.01332865,0.26829770,1.53572510,0.00398555
-2.33816908,2.42406234,1.29240332,1.04454163,0.01304876,0.26705959,1.55414905,0.00407081
