energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.07653827,3.28967081,1.94358964,2.03759239,0.00082856,0.08756296,0.00693619,0.57434287,0.31316647,0.23798159
-3.07053527,3.18785988,1.88921942,1.96905470,0.00085697,0.08493180,0.00685381,0.55973010,0.30143375,0.23194422
-3.06453227,3.07833669,1.83035933,1.89629749,0.00088540,0.08192285,0.00676721,0.54299314,0.28924646,0.22523773
-3.05852926,2.96247003,1.76767601,1.82022432,0.00091370,0.07858292,0.00667749,0.52437850,0.27674014,0.21794908
-3.05252626,2.84165417,1.70185009,1.74173781,0.00094171,0.07496276,0.00658556,0.50416154,0.26404625,0.21017077
-3.04652326,2.71727571,1.63356186,1.66171948,0.00096922,0.07111567,0.00649211,0.48263700,0.25128967,0.20199831
-3.04052026,2.59068190,1.56347775,1.58101088,0.00099600,0.06709612,0.00639763,0.46010932,0.23858631,0.19352774
-3.03451726,2.46315172,1.49223783,1.50039675,0.00102179,0.06295849,0.00630234,0.43688329,0.22604119,0.18485313
-3.02851426,2.33587045,1.42044490,1.42059074,0.00104629,0.05875575,0.00620624,0.41325532,0.21374673,0.17606445
-3.02251126,2.20990890,1.34865539,1.34222422,0.00106918,0.05453838,0.00610908,0.38950572,0.20178163,0.16724558
-3.01650825,2.08620783,1.27737227,1.26583860,0.00109009,0.05035341,0.00601040,0.36589222,0.19021009,0.15847272
-3.01050525,1.96556793,1.20704025,1.19188119,0.00110865,0.04624359,0.00590953,0.34264482,0.17908158,0.14981326
-3.00450225,1.84864560,1.13804324,1.12070486,0.00112446,0.04224686,0.00580562,0.31996230,0.16843109,0.14132498
-2.99849925,1.73595444,1.07070399,1.05257128,0.00113712,0.03839589,0.00569770,0.29801017,0.15827986,0.13305579
-2.99249625,1.62787196,1.00528581,0.98765741,0.00114625,0.03471792,0.00558472,0.27692012,0.14863649,0.12504377
-2.98649325,1.52465104,0.94199619,0.92606504,0.00115146,0.03123468,0.00546560,0.25679093,0.13949846,0.11731769
-2.98049025,1.42643532,0.88099185,0.86783257,0.00115243,0.02796260,0.00533929,0.23769039,0.13085396,0.10989781
-2.97448724,1.33327750,0.82238506,0.81294862,0.00114885,0.02491301,0.00520484,0.21965842,0.12268380,0.10279697
-2.96848424,1.24515968,0.76625073,0.76136673,0.00114050,0.02209257,0.00506144,0.20271069,0.11496360,0.09602183
-2.96248124,1.16201446,0.71263385,0.71302037,0.00112723,0.01950373,0.00490848,0.18684287,0.10766586,0.08957427
-2.95647824,1.08374606,0.66155703,0.66783771,0.00110898,0.01714526,0.00474563,0.17203502,0.10076198,0.08345274
-2.95047524,1.01025014,0.61302756,0.62575536,0.00108577,0.01501284,0.00457280,0.15825595,0.09422412,0.07765367
-2.94447224,0.94143176,0.56704391,0.58673060,0.00105775,0.01309961,0.00439025,0.14546745,0.08802683,0.07217269
-2.93846923,0.87722060,0.52360124,0.55075161,0.00102513,0.01139674,0.00419855,0.13362799,0.08214836,0.06700571
-2.93246623,0.81758299,0.48269583,0.51784530,0.00098825,0.00989395,0.00399857,0.12269603,0.07657164,0.06214983
-2.92646323,0.76253040,0.44432827,0.48808244,0.00094755,0.00858006,0.00379151,0.11263264,0.07128493,0.05760396
-2.92046023,0.71212408,0.40850538,0.46158011,0.00090351,0.00744334,0.00357882,0.10340349,0.06628208,0.05336927
-2.91445723,0.66647615,0.37524086,0.43850119,0.00085673,0.00647195,0.00336220,0.09498025,0.06156249,0.04944935
-2.90845423,0.62574693,0.34455477,0.41905127,0.00080782,0.00565421,0.00314351,0.08734122,0.05713074,0.04585011
-2.90245123,0.59013911,0.31647199,0.40347283,0.00075745,0.00497886,0.00292474,0.08047157,0.05299595,0.04257957
-2.89644822,0.55988896,0.29101973,0.39203723,0.00070630,0.00443525,0.00270794,0.07436289,0.04917098,0.03964739
-2.89044522,0.53525513,0.26822435,0.38503461,0.00065504,0.00401343,0.00249515,0.06901250,0.04567141,0.03706424
-2.88444222,0.51650559,0.24810779,0.38276213,0.00060432,0.00370420,0.00228833,0.06442229,0.04251446,0.03484116
-2.87843922,0.50390316,0.23068354,0.38551098,0.00055475,0.00349917,0.00208934,0.06059744,0.03971785,0.03298874
-2.87243622,0.49769029,0.21595270,0.39355256,0.00050688,0.00339067,0.00189984,0.05754495,0.03729868,0.03151633
-2.86643322,0.49807363,0.20390004,0.40712420,0.00046121,0.00337170,0.00172129,0.05527209,0.03527236,0.03043122
-2.86043022,0.50520890,0.19449041,0.42641505,0.00041814,0.00343585,0.00155489,0.05378492,0.03365157,0.02973790
-2.85442721,0.51918661,0.18766562,0.45155243,0.00037800,0.00357712,0.00140155,0.05308683,0.03244545,0.02943733
-2.84842421,0.54001906,0.18334190,0.48258916,0.00034104,0.00378989,0.00126193,0.05317720,0.03165884,0.02952632
-2.84242121,0.56762924,0.18140808,0.51949239,0.00030740,0.00406870,0.00113636,0.05405021,0.03129170,0.02999707
-2.83641821,0.60184174,0.18172461,0.56213429,0.00027715,0.00440817,0.00102493,0.05569386,0.03133868,0.03083673
-2.83041521,0.64237641,0.18412346,0.61028500,0.00025030,0.00480286,0.00092743,0.05808917,0.03178890,0.03202723
-2.82441221,0.68884469,0.18840897,0.66360830,0.00022674,0.00524721,0.00084342,0.06120953,0.03262582,0.03354520
-2.81840920,0.74074922,0.19435964,0.72166013,0.00020635,0.00573540,0.00077225,0.06502035,0.03382737,0.03536201
-2.81240620,0.79748652,0.20173092,0.78389048,0.00018893,0.00626137,0.00071309,0.06947888,0.03536611,0.03744409
-2.80640320,0.85835322,0.21025890,0.84964844,0.00017423,0.00681874,0.00066494,0.07453417,0.03720964,0.03975328
-2.80040020,0.92255541,0.21966487,0.91819074,0.00016199,0.00740084,0.00062671,0.08012740,0.03932106,0.04224744
-2.79439720,0.98922135,0.22966068,0.98869363,0.00015191,0.00800073,0.00059723,0.08619219,0.04165963,0.04488114
-2.78839420,1.05741706,0.23995468,1.06026780,0.00014370,0.00861125,0.00057529,0.09265524,0.04418141,0.04760650
-2.78239120,1.12616458,0.25025826,1.13197625,0.00013706,0.00922511,0.00055968,0.09943712,0.04684011,0.05037412
-2.77638819,1.19446239,0.26029263,1.20285447,0.00013168,0.00983496,0.00054923,0.10645311,0.04958789,0.05313412
-2.77038519,1.26130756,0.26979575,1.27193260,0.00012730,0.01043347,0.00054281,0.11361432,0.05237630,0.05583719
-2.76438219,1.32571900,0.27852923,1.33825888,0.00012366,0.01101351,0.00053940,0.12082882,0.05515718,0.05843571
-2.75837919,1.38676106,0.28628491,1.40092374,0.00012052,0.01156818,0.00053809,0.12800291,0.05788356,0.06088479
-2.75237619,1.44356700,0.29289087,1.45908387,0.00011769,0.01209095,0.00053809,0.13504254,0.06051059,0.06314335
-2.74637319,1.49536161,0.29821689,1.51198557,0.00011501,0.01257575,0.00053879,0.14185468,0.06299637,0.06517507
-2.74037019,1.54148219,0.30217891,1.55898664,0.00011234,0.01301706,0.00053973,0.14834883,0.06530277,0.06694921
-2.73436718,1.58139753,0.30474256,1.59957626,0.00010959,0.01340995,0.00054065,0.15443855,0.06739614,0.06844142
-2.72836418,1.61472422,0.30592547,1.63339220,0.00010670,0.01375019,0.00054146,0.16004300,0.06924798,0.06963430
-2.72236118,1.64123987,0.30579844,1.66023494,0.00010364,0.01403421,0.00054228,0.16508841,0.07083543,0.07051779
-2.71635818,1.66089288,0.30448530,1.68007817,0.00010043,0.01425921,0.00054342,0.16950965,0.07214177,0.07108951
-2.71035518,1.67380845,0.30216153,1.69307546,0.00009711,0.01442312,0.00054539,0.17325159,0.07315671,0.07135483
-2.70435218,1.68029071,0.29905160,1.69956267,0.00009373,0.01452461,0.00054889,0.17627049,0.07387661,0.07132676
-2.69834917,1.68082071,0.29542515,1.70005619,0.00009040,0.01456311,0.00055480,0.17853519,0.07430459,0.07102581
-2.69234617,1.67605033,0.29159204,1.69524667,0.00008722,0.01453877,0.00056417,0.18002816,0.07445050,0.07047952
-2.68634317,1.66679206,0.28789636,1.68598836,0.00008435,0.01445248,0.00057819,0.18074633,0.07433082,0.06972200
-2.68034017,1.65400471,0.28470948,1.67328403,0.00008192,0.01430582,0.00059821,0.18070167,0.07396835,0.06879325
-2.67433717,1.63877507,0.28242233,1.65826569,0.00008011,0.01410106,0.00062568,0.17992151,0.07339192,0.06773841
-2.66833417,1.62229592,0.28143691,1.64217117,0.00007909,0.01384112,0.00066212,0.17844840,0.07263582,0.06660691
-2.66233117,1.60584032,0.28215722,1.62631688,0.00007905,0.01352957,0.00070915,0.17633975,0.07173924,0.06545147
-2.65632816,1.59073270,0.28497971,1.61206715,0.00008017,0.01317054,0.00076835,0.17366690,0.07074551,0.06432712
-2.65032516,1.57831712,0.29028336,1.60080056,0.00008266,0.01276876,0.00084133,0.17051392,0.06970128,0.06329007
-2.64432216,1.56992310,0.29841962,1.59387384,0.00008671,0.01232942,0.00092960,0.16697579,0.06865549,0.06239659
-2.63831916,1.56682983,0.30970227,1.59258416,0.00009248,0.01185815,0.00103458,0.16315638,0.06765835,0.06170178
-2.63231616,1.57022939,0.32439748,1.59813055,0.00010017,0.01136094,0.00115754,0.15916588,0.06676011,0.06125847
-2.62631316,1.58119006,0.34271437,1.61157560,0.00010993,0.01084401,0.00129951,0.15511794,0.06600988,0.06111592
-2.62031016,1.60062059,0.36479613,1.63380843,0.00012191,0.01031377,0.00146129,0.15112666,0.06545428,0.06131876
-2.61430715,1.62923682,0.39071229,1.66551038,0.00013621,0.00977665,0.00164333,0.14730327,0.06513618,0.06190581
-2.60830415,1.66753171,0.42045218,1.70712453,0.00015292,0.00923901,0.00184575,0.14375288,0.06509338,0.06290919
-2.60230115,1.71575021,0.45392013,1.75883060,0.00017210,0.00870699,0.00206823,0.14057125,0.06535743,0.06435336
-2.59629815,1.77387015,0.49093267,1.82052640,0.00019375,0.00818644,0.00231002,0.13784178,0.06595255,0.06625447
-2.59029515,1.84159043,0.53121798,1.89181706,0.00021784,0.00768277,0.00256989,0.13563280,0.06689467,0.06861992
-2.58429215,1.91832740,0.57441802,1.97201311,0.00024428,0.00720088,0.00284610,0.13399537,0.06819074,0.07144806
-2.57828914,2.00322036,0.62009328,2.06013803,0.00027292,0.00674505,0.00313644,0.13296161,0.06983827,0.07472824
-2.57228614,2.09514647,0.66773054,2.15494584,0.00030357,0.00631893,0.00343820,0.13254369,0.07182517,0.07844115
-2.56628314,2.19274536,0.71675338,2.25494860,0.00033598,0.00592548,0.00374821,0.13273351,0.07412985,0.08255944
-2.56028014,2.29445289,0.76653541,2.35845347,0.00036983,0.00556699,0.00406291,0.13350324,0.07672173,0.08704861
-2.55427714,2.39854352,0.81641592,2.46360838,0.00040476,0.00524512,0.00437838,0.13480651,0.07956202,0.09186821
-2.54827414,2.50317990,0.86571745,2.56845511,0.00044037,0.00496094,0.00469047,0.13658040,0.08260480,0.09697330
-2.54227114,2.60646812,0.91376475,2.67098781,0.00047622,0.00471502,0.00499486,0.13874808,0.08579843,0.10231601
-2.53626813,2.70651659,0.95990450,2.76921496,0.00051182,0.00450757,0.00528720,0.14122205,0.08908709,0.10784733
-2.53026513,2.80149626,1.00352482,2.86122234,0.00054668,0.00433853,0.00556322,0.14390772,0.09241262,0.11351891
-2.52426213,2.88969973,1.04407396,2.94523437,0.00058031,0.00420774,0.00581889,0.14670741,0.09571634,0.11928480
-2.51825913,2.96959667,1.08107713,3.01967131,0.00061222,0.00411509,0.00605048,0.14952435,0.09894096,0.12510316
-2.51225613,3.03988311,1.11415082,3.08319962,0.00064194,0.00406064,0.00625479,0.15226665,0.10203241,0.13093768
-2.50625313,3.09952237,1.14301371,3.13477340,0.00066904,0.00404478,0.00642916,0.15485101,0.10494155,0.13675879
-2.50025013,3.14777573,1.16749379,3.17366487,0.00069313,0.00406831,0.00657166,0.15720598,0.10762566,0.14254451
-2.49424712,3.18422131,1.18753108,3.19948257,0.00071390,0.00413259,0.00668110,0.15927470,0.11004964,0.14828093
-2.48824412,3.20876051,1.20317588,3.21217635,0.00073108,0.00423957,0.00675713,0.16101685,0.11218698,0.15396229
-2.48224112,3.22161147,1.21458258,3.21202907,0.00074451,0.00439178,0.00680025,0.16240979,0.11402024,0.15959056
-2.47623812,3.22329024,1.22199923,3.19963561,0.00075407,0.00459240,0.00681179,0.16344898,0.11554133,0.16517481
-2.47023512,3.21458060,1.22575347,3.17587011,0.00075974,0.00484512,0.00679391,0.16414732,0.11675129,0.17073004
-2.46423212,3.19649422,1.22623553,3.14184349,0.00076159,0.00515411,0.00674952,0.16453384,0.11765987,0.17627587
-2.45822911,3.17022336,1.22387924,3.09885347,0.00075974,0.00552382,0.00668214,0.16465154,0.11828473,0.18183501
-2.45222611,3.13708875,1.21914202,3.04832973,0.00075439,0.00595885,0.00659586,0.16455460,0.11865052,0.18743164
-2.44622311,3.09848546,1.21248510,2.99177720,0.00074579,0.00646373,0.00649514,0.16430517,0.11878769,0.19308980
-2.44022011,3.05582960,1.20435499,2.93072058,0.00073424,0.00704267,0.00638468,0.16396979,0.11873137,0.19883194
-2.43421711,3.01050892,1.19516731,2.86665276,0.00072009,0.00769934,0.00626925,0.16361572,0.11852012,0.20467769
-2.42821411,2.96383955,1.18529391,2.80099005,0.00070368,0.00843662,0.00615353,0.16330733,0.11819486,0.21064289
-2.42221111,2.91703139,1.17505398,2.73503612,0.00068539,0.00925638,0.00604196,0.16310285,0.11779787,0.21673907
-2.41620810,2.87116348,1.16470975,2.66995654,0.00066559,0.01015921,0.00593860,0.16305145,0.11737203,0.22297320
-2.41020510,2.82717040,1.15446691,2.60676468,0.00064465,0.01114434,0.00584700,0.16319104,0.11696023,0.22934798
-2.40420210,2.78584005,1.14447964,2.54631926,0.00062292,0.01220941,0.00577010,0.16354665,0.11660501,0.23586231
-2.39819910,2.74782217,1.13486005,2.48933310,0.00060073,0.01335048,0.00571021,0.16412976,0.11634845,0.24251221
-2.39219610,2.71364652,1.12569112,2.43639188,0.00057839,0.01456195,0.00566891,0.16493827,0.11623221,0.24929185
-2.38619310,2.68374886,1.11704247,2.38798094,0.00055619,0.01583669,0.00564712,0.16595739,0.11629768,0.25619467
-2.38019010,2.65850258,1.10898765,2.34451792,0.00053439,0.01716610,0.00564506,0.16716123,0.11658626,0.26321454
-2.37418709,2.63825300,1.10162179,2.30638849,0.00051321,0.01854036,0.00566237,0.16851496,0.11713953,0.27034669
-2.36818409,2.62335169,1.09507830,2.27398208,0.00049287,0.01994862,0.00569819,0.16997757,0.11799948,0.27758837
-2.36218109,2.61418780,1.08954329,2.24772480,0.00047356,0.02137934,0.00575122,0.17150484,0.11920840,0.28493921
-2.35617809,2.61121352,1.08526643,2.22810663,0.00045546,0.02282063,0.00581989,0.17305254,0.12080871,0.29240102
-2.35017509,2.61496134,1.08256731,2.21570034,0.00043872,0.02426053,0.00590247,0.17457951,0.12284239,0.29997718
-2.34417209,2.62605102,1.08183635,2.21117008,0.00042350,0.02568742,0.00599717,0.17605059,0.12535011,0.30767145
-2.33816908,2.64518494,1.08352986,2.21526829,0.00040991,0.02709032,0.00610226,0.17743902,0.12837013,0.31548636
-2.33216608,2.67313118,1.08815888,2.22881999,0.00039807,0.02845915,0.00621620,0.17872842,0.13193671,0.32342122
-2.32616308,2.71069438,1.09627205,2.25269476,0.00038807,0.02978498,0.00633764,0.17991400,0.13607842,0.33146978
-2.32016008,2.75867541,1.10843301,2.28776688,0.00038001,0.03106018,0.00646552,0.18100302,0.14081609,0.33961778
-2.31415708,2.81782132,1.12519312,2.33486556,0.00037392,0.03227852,0.00659906,0.18201456,0.14616078,0.34784058
-2.30815408,2.88876816,1.14706074,2.39471732,0.00036983,0.03343513,0.00673777,0.18297836,0.15211163,0.35610090
-2.30215108,2.97197951,1.17446842,2.46788353,0.00036775,0.03452648,0.00688135,0.18393309,0.15865385,0.36434707
-2.29614807,3.06768419,1.20773978,2.55469648,0.00036762,0.03555018,0.00702968,0.18492389,0.16575703,0.37251172
-2.29014507,3.17581676,1.24705771,2.65519767,0.00036936,0.03650478,0.00718270,0.18599945,0.17337372,0.38051129
-2.28414207,3.29596480,1.29243575,2.76908207,0.00037285,0.03738953,0.00734033,0.18720881,0.18143861,0.38824628
-2.27813907,3.42732633,1.34369452,2.89565219,0.00037793,0.03820409,0.00750231,0.18859793,0.18986824,0.39560251
-2.27213607,3.56868094,1.40044456,3.03378517,0.00038439,0.03894824,0.00766819,0.19020638,0.19856148,0.40245316
-2.26613307,3.71837730,1.46207718,3.18191600,0.00039198,0.03962161,0.00783717,0.19206426,0.20740074,0.40866185
-2.26013007,3.87433906,1.52776422,3.33803900,0.00040041,0.04022346,0.00800805,0.19418954,0.21625394,0.41408644
-2.25412706,4.03409047,1.59646733,3.49972895,0.00040938,0.04075250,0.00817921,0.19658601,0.22497725,0.41858353
-2.24812406,4.19480180,1.66695706,3.66418231,0.00041854,0.04120677,0.00834857,0.19924192,0.23341855,0.42201344
-2.24212106,4.35335378,1.73784131,3.82827796,0.00042755,0.04158364,0.00851367,0.20212946,0.24142147,0.42424552
-2.23611806,4.50641932,1.80760239,3.98865572,0.00043604,0.04187986,0.00867167,0.20520512,0.24882988,0.42516346
-2.23011506,4.65055943,1.87464148,4.14181017,0.00044366,0.04209170,0.00881950,0.20841083,0.25549271,0.42467041
-2.22411206,4.78232989,1.93732863,4.28419606,0.00045007,0.04221518,0.00895397,0.21167601,0.26126884,0.42269361
-2.21810905,4.89839410,1.99405647,4.41234121,0.00045497,0.04224634,0.00907191,0.21492025,0.26603194,0.41918839
-2.21210605,4.99563736,2.04329511,4.52296193,0.00045808,0.04218156,0.00917034,0.21805662,0.26967489,0.41414124
-2.20610305,5.07127731,2.08364604,4.61307602,0.00045917,0.04201794,0.00924665,0.22099534,0.27211381,0.40757177
-2.20010005,5.12296572,2.11389238,4.68010817,0.00045806,0.04175361,0.00929872,0.22364770,0.27329128,0.39953361
-2.19409705,5.14887662,2.13304343,4.72198299,0.00045462,0.04138811,0.00932513,0.22592996,0.27317868,0.39011397
-2.18809405,5.14777683,2.14037126,4.73720128,0.00044879,0.04092261,0.00932521,0.22776704,0.27177762,0.37943199
-2.18209105,5.11907545,2.13543777,4.72489610,0.00044058,0.04036017,0.00929914,0.22909579,0.26912019,0.36763591
-2.17608804,5.06284992,2.11811102,4.68486599,0.00043004,0.03970588,0.00924802,0.22986768,0.26526814,0.35489916
-2.17008504,4.97984767,2.08857009,4.61758396,0.00041728,0.03896683,0.00917381,0.23005082,0.26031099,0.34141551
-2.16408204,4.87146304,2.04729839,4.52418184,0.00040248,0.03815215,0.00907933,0.22963098,0.25436309,0.32739355
-2.15807904,4.73969091,1.99506576,4.40641106,0.00038585,0.03727275,0.00896810,0.22861191,0.24755979,0.31305062
-2.15207604,4.58705912,1.93290042,4.26658168,0.00036764,0.03634109,0.00884427,0.22701465,0.24005290,0.29860656
-2.14607304,4.41654311,1.86205213,4.10748281,0.00034814,0.03537088,0.00871239,0.22487599,0.23200562,0.28427752
-2.14007004,4.23146656,1.78394838,3.93228808,0.00032766,0.03437656,0.00857724,0.22224626,0.22358707,0.27026995
-2.13406703,4.03539279,1.70014562,3.74445060,0.00030651,0.03337295,0.00844361,0.21918639,0.21496688,0.25677529
-2.12806403,3.83201152,1.61227779,3.54759203,0.00028501,0.03237468,0.00831608,0.21576466,0.20630980,0.24396527
-2.12206103,3.62502595,1.52200434,3.34539043,0.00026347,0.03139573,0.00819885,0.21205307,0.19777077,0.23198820
-2.11605803,3.41804462,1.43095994,3.14147149,0.00024220,0.03044900,0.00809548,0.20812380,0.18949051,0.22096638
-2.11005503,3.21448215,1.34070763,2.93930714,0.00022149,0.02954583,0.00800880,0.20404575,0.18159184,0.21099453
-2.10405203,3.01747239,1.25269730,2.74212506,0.00020158,0.02869575,0.00794077,0.19988149,0.17417690,0.20213957
-2.09804902,2.82979640,1.16823056,2.55283196,0.00018271,0.02790615,0.00789237,0.19568471,0.16732527,0.19444140
-2.09204602,2.65382735,1.08843305,2.37395240,0.00016509,0.02718218,0.00786360,0.19149835,0.16109309,0.18791485
-2.08604302,2.49149296,1.01423458,2.20758439,0.00014889,0.02652667,0.00785347,0.18735347,0.15551310,0.18255253
-2.08004002,2.34425565,0.94635731,2.05537206,0.00013425,0.02594020,0.00786010,0.18326888,0.15059565,0.17832852
-2.07403702,2.21310970,0.88531164,1.91849496,0.00012129,0.02542125,0.00788075,0.17925153,0.14633046,0.17520247
-2.06803402,2.09859391,0.83139928,1.79767282,0.00011010,0.02496643,0.00791200,0.17529770,0.14268908,0.17312421
-2.06203102,2.00081803,0.78472280,1.69318445,0.00010075,0.02457081,0.00794990,0.17139465,0.13962789,0.17203830
-2.05602801,1.91950045,0.74520055,1.60489851,0.00009328,0.02422824,0.00799015,0.16752291,0.13709144,0.17188847
-2.05002501,1.85401487,0.71258595,1.53231425,0.00008772,0.02393178,0.00802824,0.16365875,0.13501599,0.17262161
-2.04402201,1.80344330,0.68649019,1.47460978,0.00008410,0.02367405,0.00805972,0.15977685,0.13333310,0.17419116
-2.03801901,1.76663282,0.66640688,1.43069563,0.00008242,0.02344765,0.00808031,0.15585300,0.13197300,0.17655972
-2.03201601,1.74225396,0.65173808,1.39927150,0.00008268,0.02324547,0.00808605,0.15186652,0.13086778,0.17970064
-2.02601301,1.72885837,0.64182036,1.37888415,0.00008487,0.02306102,0.00807352,0.14780238,0.12995410,0.18359870
-2.02001001,1.72493422,0.63595034,1.36798460,0.00008898,0.02288861,0.00803985,0.14365292,0.12917550,0.18824968
-2.01400700,1.72895764,0.63340892,1.36498320,0.00009498,0.02272357,0.00798288,0.13941898,0.12848411,0.19365896
-2.00800400,1.73943922,0.63348360,1.36830119,0.00010284,0.02256230,0.00790113,0.13511053,0.12784185,0.19983919
-2.00200100,1.75496465,0.63548859,1.37641760,0.00011254,0.02240230,0.00779392,0.13074668,0.12722100,0.20680720
-1.99599800,1.77422892,0.63878219,1.38791075,0.00012403,0.02224212,0.00766127,0.12635519,0.12660428,0.21458040
-1.98999500,1.79606373,0.64278142,1.40149352,0.00013726,0.02208128,0.00750389,0.12197146,0.12598443,0.22317265
-1.98399200,1.81945814,0.64697369,1.41604202,0.00015217,0.02192012,0.00732314,0.11763721,0.12536337,0.23259025
-1.97798899,1.84357225,0.65092533,1.43061710,0.00016868,0.02175961,0.00712095,0.11339877,0.12475100,0.24282781
-1.97198599,1.86774428,0.65428725,1.44447870,0.00018672,0.02160118,0.00689971,0.10930528,0.12416374,0.25386470
-1.96598299,1.89149129,0.65679754,1.45709277,0.00020620,0.02144654,0.00666218,0.10540678,0.12362286,0.26566192
-1.95997999,1.91450375,0.65828123,1.46813092,0.00022700,0.02129750,0.00641141,0.10175227,0.12315283,0.27815982
-1.95397699,1.93663469,0.65864739,1.47746311,0.00024902,0.02115578,0.00615061,0.09838806,0.12277947,0.29127669
-1.94797399,1.95788366,0.65788368,1.48514345,0.00027213,0.02102293,0.00588307,0.09535607,0.12252835,0.30490834
-1.94197099,1.97837628,0.65604870,1.49139008,0.00029621,0.02090019,0.00561206,0.09269262,0.12242314,0.31892867
-1.93596798,1.99834004,0.65326231,1.49655947,0.00032113,0.02078841,0.00534078,0.09042725,0.12248424,0.33319136
-1.92996498,2.01807707,0.64969438,1.50111624,0.00034675,0.02068802,0.00507222,0.08858199,0.12272753,0.34753231
-1.92396198,2.03793481,0.64555222,1.50559955,0.00037296,0.02059904,0.00480918,0.08717079,0.12316337,0.36177308
-1.91795898,2.05827555,0.64106725,1.51058710,0.00039963,0.02052100,0.00455414,0.08619930,0.12379587,0.37572489
-1.91195598,2.07944576,0.63648115,1.51665825,0.00042666,0.02045303,0.00430929,0.08566470,0.12462236,0.38919314
-1.90595298,2.10174643,0.63203220,1.52435753,0.00045394,0.02039385,0.00407646,0.08555594,0.12563315,0.40198228
-1.89994997,2.12540559,0.62794210,1.53416000,0.00048141,0.02034180,0.00385711,0.08585391,0.12681149,0.41390080
-1.89394697,2.15055386,0.62440383,1.54643985,0.00050899,0.02029487,0.00365233,0.08653194,0.12813382,0.42476608
-1.88794397,2.17720451,0.62157095,1.56144358,0.00053667,0.02025073,0.00346284,0.08755625,0.12957017,0.43440915
-1.88194097,2.20523858,0.61954880,1.57926886,0.00056444,0.02020676,0.00328897,0.08888662,0.13108489,0.44267901
-1.87593797,2.23439624,0.61838793,1.59985021,0.00059232,0.02016007,0.00313075,0.09047704,0.13263741,0.44944646
-1.86993497,2.26427475,0.61807997,1.62295200,0.00062038,0.02010754,0.00298785,0.09227657,0.13418334,0.45460743
-1.86393197,2.29433349,0.61855624,1.64816938,0.00064871,0.02004588,0.00285966,0.09423023,0.13567560,0.45808570
-1.85792896,2.32390607,0.61968904,1.67493709,0.00067747,0.01997163,0.00274532,0.09628004,0.13706571,0.45983487
-1.85192596,2.35221934,0.62129571,1.70254596,0.00070685,0.01988128,0.00264376,0.09836611,0.13830521,0.45983984
-1.84592296,2.37841856,0.62314514,1.73016639,0.00073710,0.01977135,0.00255374,0.10042795,0.13934711,0.45811745
-1.83991996,2.40159788,0.62496667,1.75687796,0.00076853,0.01963844,0.00247390,0.10240578,0.14014737,0.45471660
-1.83391696,2.42083489,0.62646074,1.78170376,0.00080152,0.01947943,0.00240280,0.10424198,0.14066632,0.44971770
-1.82791396,2.43522769,0.62731110,1.80364798,0.00083651,0.01929154,0.00233902,0.10588258,0.14087009,0.44323149
-1.82191096,2.44393281,0.62719779,1.82173507,0.00087401,0.01907253,0.00228111,0.10727875,0.14073184,0.43539721
-1.81590795,2.44620216,0.62581043,1.83504867,0.00091460,0.01882081,0.00222774,0.10838819,0.14023287,0.42638029
-1.80990495,2.44141714,0.62286123,1.84276837,0.00095892,0.01853560,0.00217765,0.10917651,0.13936344,0.41636931
-1.80390195,2.42911825,0.61809702,1.84420278,0.00100768,0.01821704,0.00212977,0.10961827,0.13812341,0.40557247
-1.79789895,2.40902848,0.61130988,1.83881716,0.00106161,0.01786629,0.00208315,0.10969791,0.13652247,0.39421347
-1.79189595,2.38106933,0.60234580,1.82625452,0.00112147,0.01748556,0.00203707,0.10941032,0.13458009,0.38252687
-1.78589295,2.34536841,0.59111103,1.80634897,0.00118803,0.01707818,0.00199098,0.10876095,0.13232506,0.37075291
-1.77988994,2.30225814,0.57757584,1.77913113,0.00126203,0.01664849,0.00194455,0.10776568,0.12979473,0.35913204
-1.77388694,2.25226551,0.56177564,1.74482505,0.00134414,0.01620181,0.00189762,0.10645018,0.12703379,0.34789898
-1.76788394,2.19609328,0.54380933,1.70383722,0.00143491,0.01574426,0.00185022,0.10484887,0.12409283,0.33727676
-1.76188094,2.13459345,0.52383517,1.65673818,0.00153477,0.01528259,0.00180254,0.10300352,0.12102656,0.32747056
-1.75587794,2.06873441,0.50206434,1.60423793,0.00164394,0.01482393,0.00175486,0.10096150,0.11789184,0.31866185
-1.74987494,1.99956321,0.47875257,1.54715620,0.00176243,0.01437549,0.00170759,0.09877382,0.11474555,0.31100280
-1.74387194,1.92816500,0.45419035,1.48638956,0.00188996,0.01394432,0.00166118,0.09649298,0.11164248,0.30461126
-1.73786893,1.85562150,0.42869221,1.42287660,0.00202594,0.01353700,0.00161608,0.09417073,0.10863316,0.29956661
-1.73186593,1.78297068,0.40258546,1.35756324,0.00216948,0.01315930,0.00157274,0.09185589,0.10576196,0.29590649
-1.72586293,1.71116951,0.37619919,1.29136969,0.00231931,0.01281600,0.00153155,0.08959238,0.10306534,0.29362484
-1.71985993,1.64106164,0.34985379,1.22516046,0.00247384,0.01251058,0.00149285,0.08741739,0.10057046,0.29267122
-1.71385693,1.57335136,0.32385148,1.15971886,0.00263113,0.01224509,0.00145685,0.08535999,0.09829421,0.29295165
