energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.72386193,1.29651096,0.02319974,0.01623166,0.65204924,0.00000000,0.00565180,1.01198979,0.45411596,0.12633399
-5.71785893,1.35835060,0.02366848,0.01688942,0.68765331,0.00000000,0.00573738,1.06049643,0.47685912,0.13274326
-5.71185593,1.41717155,0.02406551,0.01747442,0.72268143,0.00000000,0.00579116,1.10659053,0.49863465,0.13886758
-5.70585293,1.47199917,0.02438880,0.01797602,0.75655454,0.00000000,0.00581170,1.14951697,0.51911542,0.14460357
-5.69984992,1.52193426,0.02463722,0.01838521,0.78871590,0.00000000,0.00579830,1.18857888,0.53799353,0.14985530
-5.69384692,1.56616447,0.02481038,0.01869487,0.81863688,0.00000000,0.00575097,1.22314672,0.55498413,0.15453572
-5.68784392,1.60397414,0.02490836,0.01889983,0.84582276,0.00000000,0.00567045,1.25266613,0.56982895,0.15856779
-5.68184092,1.63475256,0.02493155,0.01899703,0.86981862,0.00000000,0.00555815,1.27666452,0.58229956,0.16188554
-5.67583792,1.65800062,0.02488049,0.01898547,0.89021512,0.00000000,0.00541606,1.29475636,0.59220028,0.16443484
-5.66983492,1.67333580,0.02475575,0.01886620,0.90665422,0.00000000,0.00524671,1.30664713,0.59937076,0.16617408
-5.66383192,1.68049544,0.02455789,0.01864220,0.91883464,0.00000000,0.00505309,1.31213593,0.60368823,0.16707452
-5.65782891,1.67933840,0.02428744,0.01831825,0.92651692,0.00000000,0.00483851,1.31111676,0.60506923,0.16712052
-5.65182591,1.66984509,0.02394494,0.01790074,0.92952792,0.00000000,0.00460652,1.30357848,0.60347103,0.16630952
-5.64582291,1.65211582,0.02353104,0.01739745,0.92776457,0.00000000,0.00436084,1.28960347,0.59889240,0.16465187
-5.63981991,1.62636752,0.02304665,0.01681729,0.92119656,0.00000000,0.00410521,1.26936500,0.59137388,0.16217039
-5.63381691,1.59292882,0.02249302,0.01617012,0.90986791,0.00000000,0.00384333,1.24312324,0.58099740,0.15889981
-5.62781391,1.55223351,0.02187199,0.01546643,0.89389707,0.00000000,0.00357879,1.21122009,0.56788514,0.15488601
-5.62181091,1.50481237,0.02118606,0.01471717,0.87347551,0.00000000,0.00331500,1.17407263,0.55219769,0.15018509
-5.61580790,1.45128343,0.02043856,0.01393351,0.84886463,0.00000000,0.00305515,1.13216546,0.53413139,0.14486230
-5.60980490,1.39234071,0.01963375,0.01312667,0.82039095,0.00000000,0.00280215,1.08604175,0.51391488,0.13899080
-5.60380190,1.32874172,0.01877683,0.01230780,0.78843967,0.00000000,0.00255867,1.03629339,0.49180488,0.13265038
-5.59779890,1.26129372,0.01787400,0.01148782,0.75344662,0.00000000,0.00232714,0.98355018,0.46808126,0.12592604
-5.59179590,1.19083921,0.01693237,0.01067742,0.71588889,0.00000000,0.00210973,0.92846837,0.44304149,0.11890652
-5.58579290,1.11824086,0.01595986,0.00988701,0.67627439,0.00000000,0.00190846,0.87171885,0.41699468,0.11168285
-5.57978989,1.04436634,0.01496507,0.00912675,0.63513063,0.00000000,0.00172524,0.81397518,0.39025527,0.10434691
-5.57378689,0.97007352,0.01395708,0.00840663,0.59299318,0.00000000,0.00156191,0.75590193,0.36313665,0.09699006
-5.56778389,0.89619642,0.01294523,0.00773658,0.55039419,0.00000000,0.00142040,0.69814364,0.33594488,0.08970190
-5.56178089,0.82353247,0.01193890,0.00712663,0.50785135,0.00000000,0.00130280,0.64131470,0.30897279,0.08256919
-5.55577789,0.75283137,0.01094725,0.00658712,0.46585785,0.00000000,0.00121146,0.58599056,0.28249456,0.07567493
-5.54977489,0.68478604,0.00997900,0.00612888,0.42487339,0.00000000,0.00114911,0.53270049,0.25676105,0.06909772
-5.54377189,0.62002586,0.00904224,0.00576349,0.38531685,0.00000000,0.00111904,0.48192211,0.23199596,0.06291131
-5.53776888,0.55911235,0.00814422,0.00550355,0.34756067,0.00000000,0.00112512,0.43407787,0.20839307,0.05718444
-5.53176588,0.50253736,0.00729121,0.00536295,0.31192696,0.00000000,0.00117202,0.38953342,0.18611435,0.05198087
-5.52576288,0.45072365,0.00648842,0.00535707,0.27868560,0.00000000,0.00126524,0.34859789,0.16528933,0.04735969
-5.51975988,0.40402763,0.00573993,0.00550308,0.24805400,0.00000000,0.00141122,0.31152586,0.14601529,0.04337573
-5.51375688,0.36274392,0.00504865,0.00582007,0.22019856,0.00000000,0.00161742,0.27852076,0.12835850,0.04008018
-5.50775388,0.32711128,0.00441640,0.00632926,0.19523747,0.00000000,0.00189232,0.24973945,0.11235626,0.03752124
-5.50175088,0.29731942,0.00384391,0.00705397,0.17324455,0.00000000,0.00224543,0.22529749,0.09801949,0.03574477
-5.49574787,0.27351606,0.00333094,0.00801972,0.15425396,0.00000000,0.00268720,0.20527475,0.08533592,0.03479490
-5.48974487,0.25581374,0.00287641,0.00925400,0.13826518,0.00000000,0.00322894,0.18972085,0.07427349,0.03471452
-5.48374187,0.24429577,0.00247850,0.01078610,0.12524823,0.00000000,0.00388259,0.17866018,0.06478389,0.03554556
-5.47773887,0.23902089,0.00213476,0.01264671,0.11514852,0.00000000,0.00466052,0.17209594,0.05680602,0.03732898
-5.47173587,0.24002616,0.00184232,0.01486744,0.10789134,0.00000000,0.00557512,0.17001301,0.05026920,0.04010462
-5.46573287,0.24732793,0.00159793,0.01748016,0.10338556,0.00000000,0.00663850,0.17237941,0.04509611,0.04391052
-5.45972986,0.26092055,0.00139813,0.02051623,0.10152659,0.00000000,0.00786193,0.17914628,0.04120518,0.04878215
-5.45372686,0.28077306,0.00123933,0.02400561,0.10219833,0.00000000,0.00925537,0.19024624,0.03851257,0.05475113
-5.44772386,0.30682374,0.00111791,0.02797590,0.10527438,0.00000000,0.01082684,0.20559038,0.03693358,0.06184384
-5.44172086,0.33897310,0.00103026,0.03245120,0.11061827,0.00000000,0.01258185,0.22506401,0.03638351,0.07007968
-5.43571786,0.37707553,0.00097285,0.03745102,0.11808311,0.00000000,0.01452278,0.24852150,0.03677811,0.07946924
-5.42971486,0.42093026,0.00094226,0.04298916,0.12751071,0.00000000,0.01664828,0.27578059,0.03803357,0.09001240
-5.42371186,0.47027232,0.00093519,0.04907254,0.13873036,0.00000000,0.01895271,0.30661664,0.04006621,0.10169640
-5.41770885,0.52476397,0.00094847,0.05570023,0.15155763,0.00000000,0.02142572,0.34075732,0.04279189,0.11449402
-5.41170585,0.58398759,0.00097905,0.06286244,0.16579330,0.00000000,0.02405188,0.37787817,0.04612543,0.12836201
-5.40570285,0.64744043,0.00102403,0.07053981,0.18122272,0.00000000,0.02681051,0.41759963,0.04997992,0.14323976
-5.39969985,0.71453203,0.00108060,0.07870275,0.19761578,0.00000000,0.02967567,0.45948578,0.05426617,0.15904834
-5.39369685,0.78458461,0.00114605,0.08731113,0.21472763,0.00000000,0.03261631,0.50304538,0.05889240,0.17569004
-5.38769385,0.85683688,0.00121780,0.09631408,0.23230032,0.00000000,0.03559669,0.54773517,0.06376415,0.19304831
-5.38169085,0.93045148,0.00129333,0.10565021,0.25006531,0.00000000,0.03857701,0.59296582,0.06878457,0.21098827
-5.37568784,1.00452589,0.00137026,0.11524793,0.26774691,0.00000000,0.04151416,0.63811027,0.07385506,0.22935771
-5.36968484,1.07810677,0.00144631,0.12502619,0.28506657,0.00000000,0.04436280,0.68251449,0.07887622,0.24798865
-5.36368184,1.15020727,0.00151932,0.13489539,0.30174781,0.00000000,0.04707646,0.72551019,0.08374925,0.26669933
-5.35767884,1.21982674,0.00158730,0.14475858,0.31752172,0.00000000,0.04960887,0.76642928,0.08837754,0.28529672
-5.35167584,1.28597221,0.00164843,0.15451287,0.33213266,0.00000000,0.05191527,0.80461929,0.09266853,0.30357936
-5.34567284,1.34768084,0.00170109,0.16405106,0.34534409,0.00000000,0.05395383,0.83945938,0.09653571,0.32134053
-5.33966983,1.40404243,0.00174389,0.17326343,0.35694406,0.00000000,0.05568689,0.87037617,0.09990060,0.33837177
-5.33366683,1.45422128,0.00177570,0.18203963,0.36675033,0.00000000,0.05708225,0.89685877,0.10269477,0.35446652
-5.32766383,1.49747636,0.00179566,0.19027077,0.37461467,0.00000000,0.05811416,0.91847243,0.10486152,0.36942387
-5.32166083,1.53317931,0.00180322,0.19785150,0.38042635,0.00000000,0.05876419,0.93487017,0.10635748,0.38305246
-5.31565783,1.56082945,0.00179810,0.20468215,0.38411451,0.00000000,0.05902181,0.94580202,0.10715366,0.39517430
-5.30965483,1.58006540,0.00178033,0.21067089,0.38564947,0.00000000,0.05888470,0.95112145,0.10723621,0.40562854
-5.30365183,1.59067304,0.00175025,0.21573581,0.38504275,0.00000000,0.05835874,0.95078884,0.10660670,0.41427517
-5.29764882,1.59258965,0.00170844,0.21980700,0.38234615,0.00000000,0.05745776,0.94487191,0.10528184,0.42099843
-5.29164582,1.58590420,0.00165576,0.22282845,0.37764958,0.00000000,0.05620299,0.93354317,0.10329285,0.42571010
-5.28564282,1.57085419,0.00159326,0.22475979,0.37107817,0.00000000,0.05462220,0.91707464,0.10068428,0.42835236
-5.27963982,1.54781913,0.00152218,0.22557793,0.36278852,0.00000000,0.05274879,0.89583010,0.09751253,0.42890037
-5.27363682,1.51731128,0.00144390,0.22527837,0.35296453,0.00000000,0.05062052,0.87025540,0.09384407,0.42736435
-5.26763382,1.47996408,0.00135987,0.22387623,0.34181282,0.00000000,0.04827836,0.84086718,0.08975338,0.42379118
-5.26163082,1.43651885,0.00127161,0.22140703,0.32955812,0.00000000,0.04576510,0.80824061,0.08532088,0.41826543
-5.25562781,1.38781031,0.00118062,0.21792706,0.31643873,0.00000000,0.04312411,0.77299661,0.08063077,0.41090976
-5.24962481,1.33475139,0.00108838,0.21351336,0.30270219,0.00000000,0.04039812,0.73578905,0.07576897,0.40188460
-5.24362181,1.27831792,0.00099628,0.20826336,0.28860138,0.00000000,0.03762812,0.69729240,0.07082132,0.39138719
-5.23761881,1.21953344,0.00090560,0.20229399,0.27439104,0.00000000,0.03485242,0.65819009,0.06587189,0.37964982
-5.23161581,1.15945458,0.00081753,0.19574051,0.26032487,0.00000000,0.03210590,0.61916401,0.06100173,0.36693734
-5.22561281,1.09915709,0.00073308,0.18875478,0.24665306,0.00000000,0.02941939,0.58088520,0.05628786,0.35354392
-5.21960980,1.03972286,0.00065316,0.18150326,0.23362033,0.00000000,0.02681937,0.54400586,0.05180272,0.33978917
-5.21360680,0.98222765,0.00057850,0.17416457,0.22146441,0.00000000,0.02432772,0.50915278,0.04761389,0.32601352
-5.20760380,0.92772978,0.00050972,0.16692676,0.21041478,0.00000000,0.02196177,0.47692193,0.04378425,0.31257307
-5.20160080,0.87725959,0.00044736,0.15998429,0.20069165,0.00000000,0.01973444,0.44787425,0.04037234,0.29983390
-5.19559780,0.83180943,0.00039183,0.15353476,0.19250506,0.00000000,0.01765449,0.42253235,0.03743307,0.28816599
-5.18959480,0.79232418,0.00034355,0.14777544,0.18605397,0.00000000,0.01572695,0.40137791,0.03501859,0.27793674
-5.18359180,0.75969197,0.00030290,0.14289972,0.18152521,0.00000000,0.01395352,0.38484959,0.03317926,0.26950432
-5.17758879,0.73473513,0.00027035,0.13909337,0.17909242,0.00000000,0.01233310,0.37334120,0.03196478,0.26321085
-5.17158579,0.71820100,0.00024645,0.13653082,0.17891465,0.00000000,0.01086227,0.36719994,0.03142521,0.25937549
-5.16558279,0.71075282,0.00023193,0.13537145,0.18113485,0.00000000,0.00953578,0.36672455,0.03161199,0.25828771
-5.15957979,0.71296041,0.00022775,0.13575583,0.18587817,0.00000000,0.00834701,0.37216330,0.03257883,0.26020058
-5.15357679,0.72529093,0.00023519,0.13780223,0.19325015,0.00000000,0.00728842,0.38371168,0.03438245,0.26532444
-5.14757379,0.74809970,0.00025592,0.14160311,0.20333483,0.00000000,0.00635189,0.40150998,0.03708303,0.27382091
-5.14157079,0.78162145,0.00029208,0.14722196,0.21619298,0.00000000,0.00552905,0.42564065,0.04074449,0.28579749
-5.13556778,0.82596220,0.00034636,0.15469043,0.23186042,0.00000000,0.00481153,0.45612569,0.04543451,0.30130276
-5.12956478,0.88109218,0.00042209,0.16400578,0.25034674,0.00000000,0.00419119,0.49292432,0.05122421,0.32032249
-5.12356178,0.94684025,0.00052333,0.17512892,0.27163427,0.00000000,0.00366022,0.53593093,0.05818757,0.34277667
-5.11755878,1.02289023,0.00065496,0.18798301,0.29567771,0.00000000,0.00321131,0.58497381,0.06640062,0.36851782
-5.11155578,1.10877952,0.00082271,0.20245272,0.32240423,0.00000000,0.00283769,0.63981471,0.07594025,0.39733053
-5.10555278,1.20390062,0.00103325,0.21838438,0.35171426,0.00000000,0.00253317,0.70014960,0.08688290,0.42893258
-5.09954977,1.30750564,0.00129421,0.23558703,0.38348286,0.00000000,0.00229215,0.76561059,0.09930284,0.46297761
-5.09354677,1.41871421,0.00161422,0.25383436,0.41756175,0.00000000,0.00210965,0.83576940,0.11327034,0.49905953
-5.08754377,1.53652480,0.00200284,0.27286786,0.45378186,0.00000000,0.00198125,0.91014215,0.12884959,0.53671869
-5.08154077,1.65982942,0.00247054,0.29240083,0.49195625,0.00000000,0.00190308,0.98819560,0.14609642,0.57544966
-5.07553777,1.78743140,0.00302854,0.31212364,0.53188338,0.00000000,0.00187182,1.06935463,0.16505584,0.61471072
-5.06953477,1.91806595,0.00368871,0.33170972,0.57335038,0.00000000,0.00188458,1.15301070,0.18575946,0.65393466
-5.06353177,2.05042276,0.00446328,0.35082257,0.61613623,0.00000000,0.00193894,1.23853101,0.20822276,0.69254084
-5.05752876,2.18316992,0.00536459,0.36912334,0.66001466,0.00000000,0.00203287,1.32526798,0.23244232,0.72994796
-5.05152576,2.31497834,0.00640474,0.38627887,0.70475644,0.00000000,0.00216464,1.41256861,0.25839293,0.76558732
-5.04552276,2.44454579,0.00759516,0.40196994,0.75013106,0.00000000,0.00233285,1.49978330,0.28602481,0.79891600
-5.03951976,2.57061936,0.00894615,0.41589941,0.79590756,0.00000000,0.00253628,1.58627376,0.31526090,0.82942961
-5.03351676,2.69201574,0.01046637,0.42779995,0.84185446,0.00000000,0.00277387,1.67141952,0.34599427,0.85667400
-5.02751376,2.80763832,0.01216230,0.43744111,0.88773887,0.00000000,0.00304463,1.75462297,0.37808590,0.88025560
-5.02151076,2.91649054,0.01403767,0.44463542,0.93332467,0.00000000,0.00334759,1.83531259,0.41136289,0.89984992
-5.01550775,3.01768515,0.01609292,0.44924324,0.97837020,0.00000000,0.00368165,1.91294448,0.44561710,0.91520794
-5.00950475,3.11044911,0.01832468,0.45117617,1.02262537,0.00000000,0.00404555,1.98700220,0.48060468,0.92616006
-5.00350175,3.19412427,0.02072528,0.45039898,1.06582874,0.00000000,0.00443773,2.05699525,0.51604633,0.93261768
-4.99749875,3.26816431,0.02328244,0.44692979,1.10770475,0.00000000,0.00485628,2.12245658,0.55162858,0.93457213
-4.99149575,3.33212838,0.02597897,0.44083864,1.14796160,0.00000000,0.00529881,2.18293951,0.58700629,0.93209135
-4.98549275,3.38567245,0.02879265,0.43224456,1.18629001,0.00000000,0.00576241,2.23801486,0.62180624,0.92531431
-4.97948974,3.42853917,0.03169631,0.42131106,1.22236333,0.00000000,0.00624356,2.28726854,0.65563213,0.91444364
-4.97348674,3.46054737,0.03465806,0.40824051,1.25583920,0.00000000,0.00673811,2.33030046,0.68807079,0.89973674
-4.96748374,3.48158214,0.03764167,0.39326749,1.28636304,0.00000000,0.00724122,2.36672510,0.71869966,0.88149598
-4.96148074,3.49158645,0.04060724,0.37665142,1.31357338,0.00000000,0.00774741,2.39617410,0.74709534,0.86005825
-4.95547774,3.49055506,0.04351193,0.35866885,1.33710903,0.00000000,0.00825059,2.41830113,0.77284307,0.83578453
-4.94947474,3.47853110,0.04631099,0.33960564,1.35661794,0.00000000,0.00874411,2.43278902,0.79554682,0.80904969
-4.94347174,3.45560580,0.04895879,0.31974936,1.37176744,0.00000000,0.00922089,2.43935894,0.81483972,0.78023314
-4.93746873,3.42192103,0.05141008,0.29938214,1.38225540,0.00000000,0.00967354,2.43778135,0.83039436,0.74971042
-4.93146573,3.37767445,0.05362123,0.27877432,1.38782181,0.00000000,0.01009456,2.42788795,0.84193268,0.71784609
-4.92546273,3.32312664,0.05555152,0.25817889,1.38826016,0.00000000,0.01047649,2.40958409,0.84923491,0.68498793
-4.91945973,3.25860934,0.05716436,0.23782702,1.38342799,0.00000000,0.01081216,2.38286069,0.85214718,0.65146261
-4.91345673,3.18453372,0.05842845,0.21792462,1.37325597,0.00000000,0.01109486,2.34780490,0.85058748,0.61757263
-4.90745373,3.10139789,0.05931881,0.19865006,1.35775489,0.00000000,0.01131860,2.30460855,0.84454959,0.58359458
-4.90145073,3.00979232,0.05981754,0.18015292,1.33702015,0.00000000,0.01147829,2.25357369,0.83410474,0.54977844
-4.89544772,2.91040255,0.05991447,0.16255374,1.31123332,0.00000000,0.01156995,2.19511456,0.81940092,0.51634768
-4.88944472,2.80400823,0.05960749,0.14594469,1.28066052,0.00000000,0.01159082,2.12975563,0.80065973,0.48350013
-4.88344172,2.69147826,0.05890262,0.13039092,1.24564772,0.00000000,0.01153952,2.05812551,0.77817098,0.45140920
-4.87743872,2.57376166,0.05781381,0.11593260,1.20661296,0.00000000,0.01141611,1.98094669,0.75228504,0.42022533
-4.87143572,2.45187440,0.05636250,0.10258734,1.16403595,0.00000000,0.01122207,1.89902161,0.72340346,0.39007759
-4.86543272,2.32688274,0.05457690,0.09035296,1.11844541,0.00000000,0.01096036,1.81321547,0.69196808,0.36107521
-4.85942971,2.19988353,0.05249109,0.07921039,1.07040487,0.00000000,0.01063524,1.72443667,0.65844920,0.33330896
-4.85342671,2.07198262,0.05014396,0.06912663,1.02049748,0.00000000,0.01025224,1.63361562,0.62333319,0.30685242
-4.84742371,1.94427244,0.04757797,0.06005764,0.96931079,0.00000000,0.00981791,1.54168311,0.58711019,0.28176310
-4.84142071,1.81780972,0.04483791,0.05195110,0.91742196,0.00000000,0.00933970,1.44954912,0.55026227,0.25808347
-4.83541771,1.69359465,0.04196960,0.04474896,0.86538438,0.00000000,0.00882568,1.35808309,0.51325260,0.23584182
-4.82941471,1.57255248,0.03901863,0.03838973,0.81371599,0.00000000,0.00828432,1.26809655,0.47651591,0.21505330
-4.82341171,1.45551837,0.03602920,0.03281050,0.76289001,0.00000000,0.00772430,1.18032882,0.44045068,0.19572090
-4.81740870,1.34322617,0.03304308,0.02794875,0.71332830,0.00000000,0.00715418,1.09543614,0.40541316,0.17783660
-4.81140570,1.23630159,0.03009866,0.02374380,0.66539747,0.00000000,0.00658231,1.01398481,0.37171338,0.16138273
-4.80540270,1.13525980,0.02723031,0.02013808,0.61940780,0.00000000,0.00601652,0.93644808,0.33961314,0.14633344
-4.79939970,1.04050745,0.02446779,0.01707813,0.57561471,0.00000000,0.00546407,0.86320682,0.30932590,0.13265645
-4.79339670,0.95234852,0.02183593,0.01451542,0.53422265,0.00000000,0.00493146,0.79455356,0.28101834,0.12031488
-4.78739370,0.87099366,0.01935452,0.01240693,0.49539074,0.00000000,0.00442435,0.73069930,0.25481347,0.10926930
-4.78139070,0.79657211,0.01703828,0.01071566,0.45923990,0.00000000,0.00394757,0.67178256,0.23079480,0.09947967
-4.77538769,0.72914537,0.01489712,0.00941089,0.42586080,0.00000000,0.00350506,0.61787981,0.20901141,0.09090746
-4.76938469,0.66872176,0.01293642,0.00846838,0.39532214,0.00000000,0.00309989,0.56901670,0.18948355,0.08351744
-4.76338169,0.61527100,0.01115745,0.00787042,0.36767866,0.00000000,0.00273436,0.52517927,0.17220831,0.07727945
-4.75737869,0.56873790,0.00955790,0.00760571,0.34297855,0.00000000,0.00241003,0.48632452,0.15716524,0.07216977
-4.75137569,0.52905453,0.00813241,0.00766923,0.32126968,0.00000000,0.00212785,0.45238991,0.14432151,0.06817215
-4.74537269,0.49615023,0.00687313,0.00806181,0.30260444,0.00000000,0.00188820,0.42330123,0.13363644,0.06527847
-4.73936968,0.46995900,0.00577033,0.00878973,0.28704292,0.00000000,0.00169107,0.39897868,0.12506524,0.06348887
-4.73336668,0.45042416,0.00481286,0.00986403,0.27465436,0.00000000,0.00153606,0.37934103,0.11856182,0.06281137
-4.72736368,0.43749990,0.00398873,0.01129971,0.26551667,0.00000000,0.00142257,0.36430779,0.11408058,0.06326103
-4.72136068,0.43115002,0.00328548,0.01311480,0.25971430,0.00000000,0.00134977,0.35379956,0.11157734,0.06485850
-4.71535768,0.43134390,0.00269063,0.01532916,0.25733439,0.00000000,0.00131673,0.34773675,0.11100914,0.06762819
-4.70935468,0.43805001,0.00219196,0.01796320,0.25846151,0.00000000,0.00132242,0.34603694,0.11233337,0.07159594
-4.70335168,0.45122746,0.00177774,0.02103641,0.26317113,0.00000000,0.00136572,0.34861122,0.11550602,0.07678623
-4.69734867,0.47081587,0.00143697,0.02456577,0.27152220,0.00000000,0.00144541,0.35535982,0.12047944,0.08321925
-4.69134567,0.49672431,0.00115949,0.02856409,0.28354917,0.00000000,0.00156018,0.36616737,0.12719958,0.09090759
-4.68534267,0.52881963,0.00093603,0.03303824,0.29925367,0.00000000,0.00170853,0.38089810,0.13560305,0.09985297
-4.67933967,0.56691499,0.00075829,0.03798753,0.31859639,0.00000000,0.00188877,0.39939128,0.14561405,0.11004285
-4.67333667,0.61075898,0.00061889,0.04340207,0.34148938,0.00000000,0.00209893,0.42145714,0.15714155,0.12144733
-4.66733367,0.66002595,0.00051137,0.04926133,0.36778926,0.00000000,0.00233674,0.44687340,0.17007659,0.13401626
-4.66133067,0.71430811,0.00043014,0.05553299,0.39729163,0.00000000,0.00259951,0.47538266,0.18429020,0.14767682
-4.65532766,0.77310985,0.00037038,0.06217209,0.42972701,0.00000000,0.00288414,0.50669066,0.19963190,0.16233172
-4.64932466,0.83584467,0.00032798,0.06912059,0.46475875,0.00000000,0.00318708,0.54046560,0.21592894,0.17785805
-4.64332166,0.90183515,0.00029948,0.07630741,0.50198298,0.00000000,0.00350428,0.57633845,0.23298640,0.19410698
