energy_ev,total_up,As_p_up,As_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.86793397,7.56852474,1.48296812,0.00000000,1.37835048,4.69872810,0.03127450,1.96206876
-5.86193097,7.50452837,1.45539187,0.00000000,1.34546949,4.67101088,0.03160213,1.96780294
-5.85592796,7.46863150,1.43308080,0.00000000,1.31790235,4.66110015,0.03206635,1.98154524
-5.84992496,7.46093521,1.41612967,0.00000000,1.29568726,4.66908658,0.03266973,2.00303954
-5.84392196,7.48067044,1.40444896,0.00000000,1.27873676,4.69448512,0.03341290,2.03180391
-5.83791896,7.52624014,1.39776998,0.00000000,1.26685439,4.73625312,0.03429457,2.06715283
-5.83191596,7.59528909,1.39565628,0.00000000,1.25975513,4.79282672,0.03531154,2.10822634
-5.82591296,7.68479884,1.39752092,0.00000000,1.25708873,4.86217447,0.03645878,2.15402511
-5.81990995,7.79120412,1.40264873,0.00000000,1.25846475,4.94186628,0.03772958,2.20345024
-5.81390695,7.91052671,1.41022289,0.00000000,1.26347818,5.02915550,0.03911571,2.25534613
-5.80790395,8.03852152,1.41935459,0.00000000,1.27173439,5.12107119,0.04060776,2.30854489
-5.80190095,8.17082965,1.42911465,0.00000000,1.28287211,5.21451740,0.04219540,2.36191060
-5.79589795,8.30313270,1.43856595,0.00000000,1.29658358,5.30637600,0.04386784,2.41438163
-5.78989495,8.43130257,1.44679539,0.00000000,1.31263066,5.39360942,0.04561430,2.46500937
-5.78389195,8.55154114,1.45294422,0.00000000,1.33085632,5.47335957,0.04742447,2.51299184
-5.77788894,8.66050493,1.45623571,0.00000000,1.35119085,5.54303962,0.04928909,2.55770078
-5.77188594,8.75540985,1.45599923,0.00000000,1.37365266,5.60041522,0.05120043,2.59870115
-5.76588294,8.83411280,1.45168996,0.00000000,1.39834352,5.64367237,0.05315273,2.63576222
-5.75987994,8.89516703,1.44290375,0.00000000,1.42543870,5.67146971,0.05514263,2.66885984
-5.75387694,8.93784995,1.42938679,0.00000000,1.45517242,5.68297358,0.05716943,2.69816991
-5.74787394,8.96216275,1.41103991,0.00000000,1.48781944,5.67787463,0.05923519,2.72405325
-5.74187094,8.96880293,1.38791774,0.00000000,1.52367391,5.65638619,0.06134475,2.74703275
-5.73586793,8.95911130,1.36022288,0.00000000,1.56302640,5.61922445,0.06350550,2.76776398
-5.72986493,8.93499677,1.32829566,0.00000000,1.60614054,5.56757208,0.06572706,2.78700041
-5.72386193,8.89884266,1.29260009,0.00000000,1.65323038,5.50302702,0.06802070,2.80555520
-5.71785893,8.85339919,1.25370655,0.00000000,1.70443973,5.42753886,0.07039872,2.82426122
-5.71185593,8.80166711,1.21227225,0.00000000,1.75982470,5.34333584,0.07287366,2.84393124
-5.70585293,8.74677772,1.16901998,0.00000000,1.81934005,5.25284546,0.07545750,2.86532008
-5.69984992,8.69187439,1.12471612,0.00000000,1.88283044,5.15861201,0.07816081,2.88909048
-5.69384692,8.64000025,1.08014856,0.00000000,1.95002671,5.06321426,0.08099193,2.91578414
-5.68784392,8.59399625,1.03610516,0.00000000,2.02054750,4.96918609,0.08395628,2.94579904
-5.68184092,8.55641282,0.99335335,0.00000000,2.09390597,4.87894292,0.08705573,2.97937391
-5.67583792,8.52943758,0.95262131,0.00000000,2.16952129,4.79471587,0.09028817,3.01658008
-5.66983492,8.51484042,0.91458106,0.00000000,2.24673404,4.71849534,0.09364728,3.05732075
-5.66383192,8.51393644,0.87983371,0.00000000,2.32482472,4.65198506,0.09712242,3.10133723
-5.65782891,8.52756595,0.84889696,0.00000000,2.40303429,4.59656717,0.10069883,3.14822128
-5.65182591,8.55609048,0.82219498,0.00000000,2.48058550,4.55327813,0.10435787,3.19743248
-5.64582291,8.59940263,0.80005061,0.00000000,2.55670387,4.52279526,0.10807754,3.24831938
-5.63981991,8.65694751,0.78267989,0.00000000,2.63063728,4.50543293,0.11183303,3.30014303
-5.63381691,8.72775320,0.77018882,0.00000000,2.70167310,4.50114752,0.11559737,3.35210146
-5.62781391,8.81046792,0.76257228,0.00000000,2.76915222,4.50955011,0.11934215,3.40335402
-5.62181091,8.90340150,0.75971515,0.00000000,2.83247933,4.52992560,0.12303816,3.45304422
-5.61580790,9.00456971,0.76139549,0.00000000,2.89112938,4.56125749,0.12665607,3.50032057
-5.60980490,9.11173978,0.76728972,0.00000000,2.94465021,4.60225723,0.13016696,3.54435469
-5.60380190,9.22247673,0.77697997,0.00000000,2.99266169,4.65139757,0.13354282,3.58435648
-5.59779890,9.33419008,0.78996336,0.00000000,3.03485211,4.70694925,0.13675692,3.61958654
-5.59179590,9.44418122,0.80566321,0.00000000,3.07097233,4.76702072,0.13978409,3.64936612
-5.58579290,9.54969178,0.82344215,0.00000000,3.10082896,4.82960034,0.14260097,3.67308499
-5.57978989,9.64795379,0.84261688,0.00000000,3.12427720,4.89260105,0.14518614,3.69020813
-5.57378689,9.73624203,0.86247442,0.00000000,3.14121451,4.95390680,0.14752030,3.70028168
-5.56778389,9.81192894,0.88228948,0.00000000,3.15157583,5.01142046,0.14958645,3.70293890
-5.56178089,9.87254203,0.90134250,0.00000000,3.15533093,5.06311257,0.15137010,3.69790664
-5.55577789,9.91582344,0.91893807,0.00000000,3.15248456,5.10706989,0.15285960,3.68501262
-5.54977489,9.93979055,0.93442295,0.00000000,3.14307922,5.14154301,0.15404659,3.66419374
-5.54377189,9.94279620,0.94720332,0.00000000,3.12720081,5.16499162,0.15492648,3.63550512
-5.53776888,9.92358671,0.95676050,0.00000000,3.10498650,5.17612620,0.15549915,3.59912976
-5.53176588,9.88135541,0.96266469,0.00000000,3.07663445,5.17394484,0.15576969,3.55538811
-5.52576288,9.81578925,0.96458612,0.00000000,3.04241446,5.15776375,0.15574922,3.50474685
-5.51975988,9.72710613,0.96230319,0.00000000,3.00267870,5.12724035,0.15545573,3.44782611
-5.51375688,9.61608049,0.95570734,0.00000000,2.95787146,5.08238790,0.15491489,3.38540420
-5.50775388,9.48405538,0.94480431,0.00000000,2.90853712,5.02358091,0.15416076,3.31841901
-5.50175088,9.33293916,0.92971189,0.00000000,2.85532513,4.95155091,0.15323629,3.24796526
-5.49574787,9.16518600,0.91065414,0.00000000,2.79899152,4.86737251,0.15219366,3.17528695
-5.48974487,8.98375955,0.88795245,0.00000000,2.74039604,4.77243994,0.15109420,3.10176451
-5.48374187,8.79208015,0.86201364,0.00000000,2.68049469,4.66843484,0.15000802,3.02889643
-5.47773887,8.59395622,0.83331581,0.00000000,2.62032739,4.55728598,0.14901319,2.95827519
-5.47173587,8.39350144,0.80239240,0.00000000,2.56100092,4.44112229,0.14819446,2.89155787
-5.46573287,8.19503945,0.76981499,0.00000000,2.50366728,4.32222034,0.14764148,2.83043175
-5.45972986,8.00299874,0.73617579,0.00000000,2.44949821,4.20294791,0.14744665,2.77657562
-5.45372686,7.82180035,0.70207013,0.00000000,2.39965654,4.08570518,0.14770247,2.73161778
-5.44772386,7.65574163,0.66807975,0.00000000,2.35526523,3.97286499,0.14849858,2.69709180
-5.44172086,7.50887930,0.63475739,0.00000000,2.31737526,3.86671399,0.14991851,2.67439129
-5.43571786,7.38491530,0.60261309,0.00000000,2.28693353,3.76939595,0.15203626,2.66472520
-5.42971486,7.28708894,0.57210261,0.00000000,2.26475194,3.68285884,0.15491290,2.66907523
-5.42371186,7.21807886,0.54361810,0.00000000,2.25147882,3.60880708,0.15859320,2.68815679
-5.41770885,7.17991803,0.51748140,0.00000000,2.24757406,3.54866005,0.16310264,2.72238527
-5.41170585,7.17392503,0.49393971,0.00000000,2.25328873,3.50351820,0.16844469,2.77184911
-5.40570285,7.20065428,0.47316385,0.00000000,2.26865039,3.47413773,0.17459884,2.83629103
-5.39969985,7.25986762,0.45524879,0.00000000,2.29345458,3.46091454,0.18151918,2.91509881
-5.39369685,7.35052888,0.44021643,0.00000000,2.32726322,3.46387831,0.18913390,3.00730632
-5.38769385,7.47082262,0.42802017,0.00000000,2.36941000,3.48269699,0.19734562,3.11160568
-5.38169085,7.61819712,0.41855116,0.00000000,2.41901281,3.51669171,0.20603277,3.22637062
-5.37568784,7.78943122,0.41164582,0.00000000,2.47499295,3.56486221,0.21505178,3.34969086
-5.36968484,7.98072309,0.40709431,0.00000000,2.53610054,3.62592175,0.22424032,3.47941684
-5.36368184,8.18779877,0.40464963,0.00000000,2.60094525,3.69834102,0.23342126,3.61321372
-5.35767884,8.40603674,0.40403695,0.00000000,2.66803144,3.78039927,0.24240738,3.74862286
-5.35167584,8.63060443,0.40496295,0.00000000,2.73579632,3.87024129,0.25100660,3.88312895
-5.34567284,8.85660168,0.40712479,0.00000000,2.80264996,3.96593795,0.25902751,4.01423039
-5.33966983,9.07920584,0.41021852,0.00000000,2.86701565,4.06554823,0.26628505,4.13951027
-5.33366683,9.29381279,0.41394655,0.00000000,2.92736927,4.16718014,0.27260605,4.25670533
-5.32766383,9.49616845,0.41802428,0.00000000,2.98227627,4.26904821,0.27783439,4.36377017
-5.32166083,9.68248549,0.42218543,0.00000000,3.03042515,4.36952509,0.28183563,4.45893410
-5.31565783,9.84954065,0.42618630,0.00000000,3.07065633,4.46718512,0.28450090,4.54074852
-5.30965483,9.99474893,0.42980871,0.00000000,3.10198568,4.56083807,0.28574981,4.60812262
-5.30365183,10.11621200,0.43286177,0.00000000,3.12362210,4.64955161,0.28553244,4.66034637
-5.29764882,10.21273921,0.43518261,0.00000000,3.13497890,4.73266178,0.28383019,4.69709961
-5.29164582,10.28384122,0.43663603,0.00000000,3.13567889,4.80977109,0.28065555,4.71844732
-5.28564282,10.32969714,0.43711345,0.00000000,3.12555347,4.88073462,0.27605090,4.72482113
-5.27963982,10.35109769,0.43653118,0.00000000,3.10463606,4.94563515,0.27008628,4.71698845
-5.27363682,10.34936759,0.43482834,0.00000000,3.07315053,5.00474874,0.26285640,4.69601039
-5.26763382,10.32627166,0.43196449,0.00000000,3.03149539,5.05850270,0.25447698,4.66319068
-5.26163082,10.28390936,0.42791733,0.00000000,2.98022454,5.10742840,0.24508065,4.62001801
-5.25562781,10.22460314,0.42268050,0.00000000,2.92002547,5.15211127,0.23481249,4.56810414
-5.24962481,10.15078592,0.41626164,0.00000000,2.85169583,5.19314078,0.22382563,4.50912072
-5.24362181,10.06489276,0.40868085,0.00000000,2.77611924,5.23106290,0.21227681,4.44473742
-5.23761881,9.96926148,0.39996947,0.00000000,2.69424105,5.26633736,0.20032231,4.37656378
-5.23161581,9.86604600,0.39016937,0.00000000,2.60704485,5.29930181,0.18811417,4.30609714
-5.22561281,9.75714567,0.37933243,0.00000000,2.51553023,5.33014447,0.17579701,4.23467847
-5.21960980,9.64415260,0.36752043,0.00000000,2.42069239,5.35888633,0.16350533,4.16345741
-5.21360680,9.52831797,0.35480504,0.00000000,2.32350374,5.38537345,0.15136152,4.09336756
-5.20760380,9.41053760,0.34126779,0.00000000,2.22489801,5.40927942,0.13947433,4.02511229
-5.20160080,9.29135559,0.32700013,0.00000000,2.12575677,5.43011732,0.12793808,3.95916090
-5.19559780,9.17098447,0.31210313,0.00000000,2.02689847,5.44726025,0.11683232,3.89575470
-5.18959480,9.04933931,0.29668708,0.00000000,1.92907006,5.45996892,0.10622195,3.83492170
-5.18359180,8.92608290,0.28087060,0.00000000,1.83294086,5.46742462,0.09615785,3.77649874
-5.17758879,8.80067873,0.26477955,0.00000000,1.73909874,5.46876559,0.08667774,3.72015934
-5.17158579,8.67244849,0.24854547,0.00000000,1.64804831,5.46312493,0.07780730,3.66544558
-5.16558279,8.54063080,0.23230381,0.00000000,1.56021091,5.44966799,0.06956151,3.61180210
-5.15957979,8.40443836,0.21619185,0.00000000,1.47592618,5.42762758,0.06194602,3.55861060
-5.15357679,8.26311088,0.20034655,0.00000000,1.39545506,5.39633550,0.05495862,3.50522329
-5.14757379,8.11596194,0.18490228,0.00000000,1.31898395,5.35524918,0.04859064,3.45099389
-5.14157079,7.96241832,0.16998872,0.00000000,1.24662981,5.30397267,0.04282836,3.39530512
-5.13556778,7.80205096,0.15572884,0.00000000,1.17844619,5.24227156,0.03765429,3.33759209
-5.12956478,7.63459749,0.14223725,0.00000000,1.11442980,5.17008183,0.03304832,3.27736106
-5.12356178,7.45997646,0.12961880,0.00000000,1.05452764,5.08751281,0.02898883,3.21420355
-5.11755878,7.27829396,0.11796762,0.00000000,0.99864453,4.99484487,0.02545356,3.14780595
-5.11155578,7.08984366,0.10736654,0.00000000,0.94665078,4.89252262,0.02242042,3.07795496
-5.10555278,6.89510126,0.09788687,0.00000000,0.89839000,4.78114435,0.01986813,3.00453946
-5.09954977,6.69471459,0.08958852,0.00000000,0.85368682,4.66144861,0.01777665,2.92754943
-5.09354677,6.48949026,0.08252042,0.00000000,0.81235427,4.53429880,0.01612760,2.84707243
-5.08754377,6.28037780,0.07672101,0.00000000,0.77420085,4.40066629,0.01490435,2.76328828
-5.08154077,6.06845191,0.07221894,0.00000000,0.73903684,4.26161278,0.01409217,2.67646241
-5.07553777,5.85489315,0.06903364,0.00000000,0.70667987,4.11827212,0.01367804,2.58693825
-5.06953477,5.64096730,0.06717582,0.00000000,0.67695943,3.97183175,0.01365047,2.49512880
-5.06353177,5.42800327,0.06664781,0.00000000,0.64972024,3.82351391,0.01399914,2.40150763
-5.05752876,5.21736947,0.06744358,0.00000000,0.62482433,3.67455648,0.01471443,2.30659912
-5.05152576,5.01044848,0.06954860,0.00000000,0.60215179,3.52619334,0.01578686,2.21096817
-5.04552276,4.80860994,0.07293935,0.00000000,0.58160007,3.37963426,0.01720653,2.11520897
-5.03951976,4.61318171,0.07758262,0.00000000,0.56308206,3.23604426,0.01896237,2.01993313
-5.03351676,4.42541970,0.08343473,0.00000000,0.54652297,3.09652263,0.02104157,1.92575691
-5.02751376,4.24647693,0.09044054,0.00000000,0.53185619,2.96208197,0.02342892,1.83328788
-5.02151076,4.07737265,0.09853262,0.00000000,0.51901850,2.83362766,0.02610623,1.74311110
-5.01550775,3.91896277,0.10763049,0.00000000,0.50794493,2.71193853,0.02905187,1.65577529
-5.00950475,3.77191289,0.11764019,0.00000000,0.49856347,2.59764945,0.03224046,1.57177936
-5.00350175,3.63667537,0.12845413,0.00000000,0.49079029,2.49123674,0.03564267,1.49155984
-4.99749875,3.51347182,0.13995155,0.00000000,0.48452552,2.39300726,0.03922526,1.41547986
-4.99149575,3.40228242,0.15199936,0.00000000,0.47965010,2.30309193,0.04295124,1.34382009
-4.98549275,3.30284299,0.16445364,0.00000000,0.47602388,2.22144444,0.04678027,1.27677231
-4.97948974,3.21465050,0.17716165,0.00000000,0.47348513,2.14784541,0.05066928,1.21443581
-4.97348674,3.13697722,0.18996433,0.00000000,0.47185162,2.08191216,0.05457315,1.15681712
-4.96748374,3.06889326,0.20269921,0.00000000,0.47092308,2.02311397,0.05844559,1.10383282
-4.96148074,3.00929663,0.21520367,0.00000000,0.47048514,1.97079228,0.06224014,1.05531565
-4.95547774,2.95694960,0.22731828,0.00000000,0.47031434,1.92418494,0.06591113,1.01102343
-4.94947474,2.91051967,0.23889016,0.00000000,0.47018397,1.88245362,0.06941474,0.97065040
-4.94347174,2.86862326,0.24977617,0.00000000,0.46987055,1.84471296,0.07270989,0.93384038
-4.93746873,2.82986993,0.25984580,0.00000000,0.46916029,1.81006019,0.07575915,0.90020112
-4.93146573,2.79290515,0.26898355,0.00000000,0.46785541,1.77760389,0.07852945,0.86931912
-4.92546273,2.75644962,0.27709076,0.00000000,0.46577985,1.74649057,0.08099262,0.84077414
-4.91945973,2.71933342,0.28408686,0.00000000,0.46278408,1.71592798,0.08312580,0.81415291
-4.91345673,2.68052390,0.28990990,0.00000000,0.45874886,1.68520431,0.08491160,0.78906140
-4.90745373,2.63914629,0.29451649,0.00000000,0.45358770,1.65370274,0.08633812,0.76513518
-4.90145073,2.59449687,0.29788116,0.00000000,0.44724801,1.62091108,0.08739882,0.74204790
-4.89544772,2.54604890,0.29999524,0.00000000,0.43971111,1.58642648,0.08809225,0.71951742
-4.88944472,2.49345185,0.30086544,0.00000000,0.43099104,1.54995584,0.08842169,0.69731003
-4.88344172,2.43652517,0.30051221,0.00000000,0.42113247,1.51131218,0.08839476,0.67524273
-4.87743872,2.37524766,0.29896804,0.00000000,0.41020798,1.47040803,0.08802308,0.65318397
-4.87143572,2.30974419,0.29627587,0.00000000,0.39831494,1.42724669,0.08732190,0.63105323
-4.86543272,2.24027100,0.29248773,0.00000000,0.38557236,1.38191210,0.08630988,0.60881997
-4.85942971,2.16720122,0.28766366,0.00000000,0.37211791,1.33455851,0.08500903,0.58650219
-4.85342671,2.09101170,0.28187102,0.00000000,0.35810535,1.28540049,0.08344464,0.56416517
-4.84742371,2.01227219,0.27518420,0.00000000,0.34370267,1.23470394,0.08164556,0.54192068
-4.84142071,1.93163743,0.26768465,0.00000000,0.32909096,1.18277866,0.07964441,0.51992680
-4.83541771,1.84984250,0.25946127,0.00000000,0.31446411,1.12997252,0.07747807,0.49838863
-4.82941471,1.76770139,0.25061103,0.00000000,0.30002935,1.07666743,0.07518817,0.47755984
-4.82341171,1.68610822,0.24123969,0.00000000,0.28600850,1.02327681,0.07282165,0.45774494
-4.81740870,1.60604076,0.23146254,0.00000000,0.27263983,0.97024437,0.07043129,0.43930217
-4.81140570,1.52856499,0.22140505,0.00000000,0.26018032,0.91804367,0.06807629,0.42264654
-4.80540270,1.45483998,0.21120328,0.00000000,0.24890801,0.86717813,0.06582259,0.40825281
-4.79939970,1.38612176,0.20100396,0.00000000,0.23912423,0.81818082,0.06374317,0.39665789
-4.79339670,1.32376508,0.19096416,0.00000000,0.23115544,0.77161359,0.06191809,0.38846205
-4.78739370,1.26922189,0.18125048,0.00000000,0.22535414,0.72806514,0.06043423,0.38432859
-4.78139070,1.22403556,0.17203778,0.00000000,0.22209882,0.68814760,0.05938483,0.38498130
-4.77538769,1.18982980,0.16350728,0.00000000,0.22179247,0.65249121,0.05886860,0.39119914
-4.76938469,1.16829157,0.15584427,0.00000000,0.22485934,0.62173713,0.05898851,0.40380786
-4.76338169,1.16114737,0.14923520,0.00000000,0.23173988,0.59652806,0.05985023,0.42366788
-4.75737869,1.17013260,0.14386438,0.00000000,0.24288348,0.57749673,0.06156010,0.45165827
-4.75137569,1.19695378,0.13991026,0.00000000,0.25873903,0.56525243,0.06422276,0.48865669
-4.74537269,1.24324403,0.13754137,0.00000000,0.27974322,0.56036566,0.06793841,0.53551513
-4.73936968,1.31051226,0.13691196,0.00000000,0.30630670,0.56335126,0.07279973,0.59303176
-4.73336668,1.40008699,0.13815753,0.00000000,0.33879830,0.57465047,0.07888850,0.66191929
-4.72736368,1.51305627,0.14139022,0.00000000,0.37752759,0.59461225,0.08627205,0.74277063
-4.72136068,1.65020534,0.14669430,0.00000000,0.42272641,0.62347464,0.09499960,0.83602262
-4.71535768,1.81195432,0.15412182,0.00000000,0.47452986,0.66134677,0.10509858,0.94191923
-4.70935468,1.99829849,0.16368859,0.00000000,0.53295762,0.70819221,0.11657122,1.06047579
-4.70335168,2.20875398,0.17537069,0.00000000,0.59789645,0.76381474,0.12939132,1.19144570
-4.69734867,2.44231214,0.18910165,0.00000000,0.66908481,0.82784712,0.14350166,1.33429171
-4.69134567,2.69740563,0.20477055,0.00000000,0.74610070,0.89974400,0.15881198,1.48816367
-4.68534267,2.97188949,0.22222113,0.00000000,0.82835361,0.97877967,0.17519788,1.65188444
-4.67933967,3.26303997,0.24125222,0.00000000,0.91508167,1.06405147,0.19250070,1.82394599
-4.67333667,3.56757354,0.26161948,0.00000000,1.00535462,1.15448944,0.21052855,2.00251691
-4.66733367,3.88168774,0.28303873,0.00000000,1.09808340,1.24887258,0.22905853,2.18546255
-4.66133067,4.20112473,0.30519075,0.00000000,1.19203655,1.34585190,0.24784032,2.37037827
-4.65532766,4.52125721,0.32772770,0.00000000,1.28586350,1.44398004,0.26660095,2.55463580
-4.64932466,4.83719553,0.35028095,0.00000000,1.37812449,1.54174689,0.28505079,2.73544202
-4.64332166,5.14391315,0.37247019,0.00000000,1.46732637,1.63762041,0.30289062,2.90990875
-4.63731866,5.43638701,0.39391363,0.00000000,1.55196323,1.73009137,0.31981952,3.07513150
-4.63131566,5.70974768,0.41423882,0.00000000,1.63056059,1.81772046,0.33554334,3.22827443
-4.62531266,5.95943389,0.43309390,0.00000000,1.70172131,1.89918590,0.34978350,3.36665849
-4.61930965,6.18134482,0.45015860,0.00000000,1.76417151,1.97332970,0.36228565,3.48784897
-4.61330665,6.37198371,0.46515476,0.00000000,1.81680447,2.03920031,0.37282798,3.58973884
-4.60730365,6.52858600,0.47785570,0.00000000,1.85872049,2.09608975,0.38122872,3.67062410
-4.60130065,6.64922592,0.48809415,0.00000000,1.88926087,2.14356315,0.38735247,3.72926758
-4.59529765,6.73289584,0.49576822,0.00000000,1.90803424,2.18147920,0.39111522,3.76494808
-4.58929465,6.77955431,0.50084519,0.00000000,1.91493404,2.21000001,0.39248760,3.77749231
-4.58329165,6.79013950,0.50336286,0.00000000,1.91014596,2.22958966,0.39149642,3.76728788
-4.57728864,6.76654683,0.50342836,0.00000000,1.89414501,2.24100096,0.38822421,3.73527652
-4.57128564,6.71157090,0.50121439,0.00000000,1.86768212,2.24525075,0.38280694,3.68292729
-4.56528264,6.62881379,0.49695317,0.00000000,1.83176065,2.24358430,0.37542990,3.61219106
-4.55927964,6.52256314,0.49092814,0.00000000,1.78760393,2.23743022,0.36632195,3.52543785
-4.55327664,6.39764508,0.48346398,0.00000000,1.73661503,2.22834749,0.35574840,3.42537966
-4.54727364,6.25925802,0.47491523,0.00000000,1.68033047,2.21796687,0.34400282,3.31498208
-4.54127064,6.11279425,0.46565411,0.00000000,1.62036994,2.20792888,0.33139805,3.19736837
-4.53526763,5.96365670,0.45605794,0.00000000,1.55838391,2.19982110,0.31825694,3.07571979
-4.52926463,5.81707832,0.44649683,0.00000000,1.49600148,2.19511722,0.30490294,2.95317636
-4.52326163,5.67795116,0.43732198,0.00000000,1.43478021,2.19512042,0.29165117,2.83274172
-4.51725863,5.55067160,0.42885512,0.00000000,1.37616018,2.20091328,0.27879996,2.71719566
-4.51125563,5.43900737,0.42137936,0.00000000,1.32142344,2.21331619,0.26662342,2.60901735
-4.50525263,5.34599066,0.41513181,0.00000000,1.27166059,2.23285585,0.25536501,2.51032163
-4.49924962,5.27384038,0.41029806,0.00000000,1.22774508,2.25974487,0.24523242,2.42281009
-4.49324662,5.22391535,0.40700858,0.00000000,1.19031598,2.29387314,0.23639369,2.34773806
-4.48724362,5.19669871,0.40533712,0.00000000,1.15976927,2.33481099,0.22897466,2.28589776
-4.48124062,5.19181259,0.40530085,0.00000000,1.13625765,2.38182376,0.22305782,2.23761726
-4.47523762,5.20806107,0.40686221,0.00000000,1.11969818,2.43389695,0.21868217,2.20277434
-4.46923462,5.24349819,0.40993217,0.00000000,1.10978705,2.48977076,0.21584437,2.18082395
-4.46323162,5.29551740,0.41437469,0.00000000,1.10602066,2.54798231,0.21450075,2.17083712
-4.45722861,5.36095794,0.42001212,0.00000000,1.10772159,2.60691402,0.21457017,2.17154966
-4.45122561,5.43622375,0.42663126,0.00000000,1.11406851,2.66484597,0.21593754,2.18141797
-4.44522261,5.51740994,0.43398994,0.00000000,1.12412865,2.72001042,0.21845791,2.19867999
-4.43921961,5.60043244,0.44182385,0.00000000,1.13689163,2.77064651,0.22196095,2.22141869
-4.43321661,5.68115640,0.44985341,0.00000000,1.15130347,2.81505324,0.22625576,2.24762628
-4.42721361,5.75551947,0.45779072,0.00000000,1.16629977,2.85163903,0.23113585,2.27526683
-4.42121061,5.81964652,0.46534628,0.00000000,1.18083697,2.87896643,0.23638426,2.30233577
-4.41520760,5.86995294,0.47223555,0.00000000,1.19392112,2.89579076,0.24177876,2.32691467
-4.40920460,5.90323430,0.47818525,0.00000000,1.20463328,2.90109159,0.24709695,2.34722020
-4.40320160,5.91674063,0.48293924,0.00000000,1.21215124,2.89409661,0.25212133,2.36164617
-4.39719860,5.90823432,0.48626406,0.00000000,1.21576706,2.87429734,0.25664417,2.36879812
-4.39119560,5.87603097,0.48795400,0.00000000,1.21490042,2.84145672,0.26047211,2.36752005
-4.38519260,5.81902329,0.48783559,0.00000000,1.20910756,2.79560863,0.26343043,2.35691305
-4.37918959,5.73668832,0.48577148,0.00000000,1.19808590,2.73704992,0.26536693,2.33634597
-4.37318659,5.62907878,0.48166347,0.00000000,1.18167469,2.66632546,0.26615518,2.30545834
-4.36718359,5.49679980,0.47545483,0.00000000,1.15985164,2.58420699,0.26569721,2.26415598
-4.36118059,5.34097235,0.46713157,0.00000000,1.13272620,2.49166685,0.26392546,2.21259985
-4.35517759,5.16318507,0.45672271,0.00000000,1.10052967,2.38984750,0.26080393,2.15118887
-4.34917459,4.96543647,0.44429944,0.00000000,1.06360272,2.28002801,0.25632848,2.08053755
-4.34317159,4.75006938,0.42997320,0.00000000,1.02238077,2.16358863,0.25052626,2.00144916
-4.33716858,4.51969999,0.41389264,0.00000000,0.97737783,2.04197458,0.24345425,1.91488565
-4.33116558,4.27714342,0.39623954,0.00000000,0.92916920,1.91666019,0.23519700,1.82193512
-4.32516258,4.02533827,0.37722385,0.00000000,0.87837374,1.78911428,0.22586357,1.72377788
-4.31915958,3.76727210,0.35707796,0.00000000,0.82563607,1.66076791,0.21558380,1.62165226
-4.31315658,3.50591000,0.33605037,0.00000000,0.77160936,1.53298507,0.20450415,1.51682094
-4.30715358,3.24412797,0.31439907,0.00000000,0.71693901,1.40703716,0.19278308,1.41053885
