energy_ev,total_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.87993997,2.42825124,0.73807944,0.68010796,0.21682225,1.26314679,0.01832472,0.00032494
-5.87393697,2.35896839,0.72056232,0.66405338,0.20487010,1.23280911,0.01752424,0.00031097
-5.86793397,2.28248844,0.70015129,0.64540577,0.19422279,1.19724109,0.01665561,0.00029600
-5.86193097,2.19924478,0.67698542,0.62430998,0.18482266,1.15672946,0.01573208,0.00028023
-5.85592796,2.10982548,0.65126552,0.60095929,0.17659694,1.11166894,0.01476751,0.00026384
-5.84992496,2.01496140,0.62324808,0.57559015,0.16946472,1.06255064,0.01377592,0.00024703
-5.84392196,1.91550875,0.59323727,0.54847558,0.16334354,1.00994709,0.01277118,0.00023000
-5.83791896,1.81242695,0.56157560,0.51991753,0.15815512,0.95449472,0.01176666,0.00021295
-5.83191596,1.70675279,0.52863335,0.49023857,0.15383005,0.89687462,0.01077489,0.00019606
-5.82591296,1.59957223,0.49479759,0.45977318,0.15031117,0.83779238,0.00980740,0.00017950
-5.81990995,1.49199083,0.46046101,0.42885912,0.14755556,0.77795803,0.00887455,0.00016342
-5.81390695,1.38510451,0.42601117,0.39782902,0.14553513,0.71806679,0.00798537,0.00014796
-5.80790395,1.27997136,0.39182049,0.36700270,0.14423575,0.65878144,0.00714760,0.00013322
-5.80190095,1.17758597,0.35823743,0.33668030,0.14365516,0.60071696,0.00636771,0.00011930
-5.79589795,1.07885700,0.32557904,0.30713650,0.14379978,0.54442784,0.00565100,0.00010626
-5.78989495,0.98458868,0.29412510,0.27861597,0.14468065,0.49039839,0.00500176,0.00009415
-5.78389195,0.89546678,0.26411401,0.25133007,0.14630882,0.43903629,0.00442346,0.00008300
-5.77788894,0.81204929,0.23574032,0.22545488,0.14869049,0.39066912,0.00391904,0.00007280
-5.77188594,0.73476178,0.20915396,0.20113046,0.15182216,0.34554407,0.00349112,0.00006356
-5.76588294,0.66389731,0.18446102,0.17846125,0.15568618,0.30383015,0.00314232,0.00005525
-5.75987994,0.59962056,0.16172576,0.15751760,0.16024693,0.26562288,0.00287557,0.00004784
-5.75387694,0.54197563,0.14097382,0.13833803,0.16544791,0.23095073,0.00269436,0.00004128
-5.74787394,0.49089702,0.12219629,0.12093236,0.17120992,0.19978301,0.00260304,0.00003554
-5.74187094,0.44622300,0.10535431,0.10528518,0.17743052,0.17203873,0.00260704,0.00003056
-5.73586793,0.40771086,0.09038414,0.09135974,0.18398471,0.14759581,0.00271312,0.00002629
-5.72986493,0.37505315,0.07720228,0.07910200,0.19072705,0.12630038,0.00292951,0.00002267
-5.72386193,0.34789434,0.06571051,0.06844457,0.19749495,0.10797572,0.00326602,0.00001965
-5.71785893,0.32584734,0.05580072,0.05931059,0.20411310,0.09243057,0.00373408,0.00001720
-5.71185593,0.30850914,0.04735931,0.05161721,0.21039887,0.07946647,0.00434670,0.00001525
-5.70585293,0.29547522,0.04027107,0.04527886,0.21616829,0.06888417,0.00511837,0.00001379
-5.69984992,0.28635233,0.03442253,0.04020994,0.22124254,0.06048885,0.00606481,0.00001276
-5.69384692,0.28076925,0.02970468,0.03632711,0.22545445,0.05409412,0.00720270,0.00001216
-5.68784392,0.27838538,0.02601508,0.03355108,0.22865481,0.04952505,0.00854925,0.00001194
-5.68184092,0.27889709,0.02325937,0.03180801,0.23071815,0.04661998,0.01012174,0.00001211
-5.67583792,0.28204168,0.02135226,0.03103037,0.23154778,0.04523151,0.01193685,0.00001264
-5.66983492,0.28759929,0.02021796,0.03115749,0.23107969,0.04522671,0.01401009,0.00001354
-5.66383192,0.29539260,0.01979031,0.03213581,0.22928543,0.04648667,0.01635500,0.00001480
-5.65782891,0.30528487,0.02001238,0.03391885,0.22617350,0.04890567,0.01898242,0.00001644
-5.65182591,0.31717645,0.02083592,0.03646702,0.22178952,0.05239000,0.02189971,0.00001845
-5.64582291,0.33100020,0.02222060,0.03974735,0.21621498,0.05685673,0.02510995,0.00002084
-5.63981991,0.34671612,0.02413306,0.04373315,0.20956479,0.06223253,0.02861128,0.00002363
-5.63381691,0.36430573,0.02654591,0.04840373,0.20198370,0.06845256,0.03239624,0.00002683
-5.62781391,0.38376638,0.02943681,0.05374412,0.19364178,0.07545966,0.03645131,0.00003045
-5.62181091,0.40510607,0.03278748,0.05974494,0.18472923,0.08320387,0.04075653,0.00003451
-5.61580790,0.42833885,0.03658289,0.06640229,0.17545073,0.09164220,0.04528537,0.00003901
-5.60980490,0.45348117,0.04081056,0.07371779,0.16601954,0.10073884,0.05000480,0.00004396
-5.60380190,0.48054926,0.04545996,0.08169863,0.15665169,0.11046559,0.05487559,0.00004937
-5.59779890,0.50955770,0.05052214,0.09035766,0.14756035,0.12080258,0.05985279,0.00005524
-5.59179590,0.54051895,0.05598947,0.09971342,0.13895066,0.13173915,0.06488655,0.00006157
-5.58579290,0.57344404,0.06185556,0.10979016,0.13101524,0.14327482,0.06992304,0.00006837
-5.57978989,0.60834394,0.06811538,0.12061770,0.12393029,0.15542020,0.07490562,0.00007561
-5.57378689,0.64523171,0.07476537,0.13223107,0.11785258,0.16819788,0.07977615,0.00008330
-5.56778389,0.68412493,0.08180382,0.14467007,0.11291727,0.18164297,0.08447642,0.00009143
-5.56178089,0.72504834,0.08923118,0.15797849,0.10923659,0.19580352,0.08894953,0.00009998
-5.55577789,0.76803642,0.09705052,0.17220319,0.10689930,0.21074046,0.09314144,0.00010895
-5.54977489,0.81313568,0.10526793,0.18739299,0.10597110,0.22652726,0.09700230,0.00011832
-5.54377189,0.86040652,0.11389289,0.20359733,0.10649561,0.24324914,0.10048774,0.00012808
-5.53776888,0.90992458,0.12293865,0.22086492,0.10849615,0.26100196,0.10356003,0.00013824
-5.53176588,0.96178151,0.13242245,0.23924227,0.11197801,0.27989069,0.10618898,0.00014878
-5.52576288,1.01608502,0.14236562,0.25877226,0.11693131,0.30002758,0.10835264,0.00015970
-5.51975988,1.07295844,0.15279352,0.27949282,0.12333413,0.32153005,0.11003778,0.00017102
-5.51375688,1.13253951,0.16373532,0.30143565,0.13115597,0.34451829,0.11124015,0.00018274
-5.50775388,1.19497863,0.17522351,0.32462520,0.14036137,0.36911269,0.11196440,0.00019487
-5.50175088,1.26043635,0.18729317,0.34907764,0.15091337,0.39543094,0.11222394,0.00020744
-5.49574787,1.32908018,0.19998099,0.37480016,0.16277698,0.42358500,0.11204048,0.00022048
-5.48974487,1.40108044,0.21332396,0.40179011,0.17592216,0.45367779,0.11144347,0.00023400
-5.48374187,1.47660521,0.22735780,0.43003436,0.19032632,0.48579954,0.11046942,0.00024805
-5.47773887,1.55581395,0.24211502,0.45950842,0.20597614,0.52002386,0.10916111,0.00026266
-5.47173587,1.63884989,0.25762277,0.49017546,0.22286840,0.55640355,0.10756674,0.00027786
-5.46573287,1.72583088,0.27390038,0.52198508,0.24100993,0.59496587,0.10573909,0.00029367
-5.45972986,1.81683871,0.29095672,0.55487176,0.26041624,0.63570771,0.10373463,0.00031012
-5.45372686,1.91190694,0.30878748,0.58875302,0.28110908,0.67859040,0.10161267,0.00032720
-5.44772386,2.01100751,0.32737235,0.62352722,0.30311262,0.72353443,0.09943449,0.00034493
-5.44172086,2.11403637,0.34667237,0.65907125,0.32644857,0.77041429,0.09726260,0.00036326
-5.43571786,2.22079873,0.36662746,0.69523810,0.35113021,0.81905369,0.09515991,0.00038217
-5.42971486,2.33099475,0.38715442,0.73185449,0.37715565,0.86922129,0.09318902,0.00040158
-5.42371186,2.44420629,0.40814538,0.76871900,0.40450058,0.92062762,0.09141156,0.00042140
-5.41770885,2.55988599,0.42946704,0.80560073,0.43311092,0.97292314,0.08988750,0.00044153
-5.41170585,2.67734951,0.45096069,0.84223887,0.46289573,1.02569814,0.08867453,0.00046182
-5.40570285,2.79577198,0.47244327,0.87834347,0.49372104,1.07848461,0.08782759,0.00048212
-5.39969985,2.91418966,0.49370935,0.91359764,0.52540474,1.13076036,0.08739828,0.00050224
-5.39369685,3.03150755,0.51453430,0.94766120,0.55771337,1.18195564,0.08743453,0.00052199
-5.38769385,3.14651329,0.53467850,0.98017612,0.59036090,1.23146216,0.08798020,0.00054116
-5.38169085,3.25789782,0.55389248,1.01077349,0.62300995,1.27864466,0.08907487,0.00055956
-5.37568784,3.36428230,0.57192298,1.03908208,0.65527561,1.32285454,0.09075369,0.00057697
-5.36968484,3.46425101,0.58851970,1.06473810,0.68673198,1.36344544,0.09304730,0.00059321
-5.36368184,3.55638907,0.60344248,1.08739598,0.71692125,1.39979013,0.09598187,0.00060812
-5.35767884,3.63932385,0.61646866,1.10673962,0.74536509,1.43129820,0.09957921,0.00062155
-5.35167584,3.71176825,0.62740035,1.12249371,0.77157811,1.45743381,0.10385687,0.00063342
-5.34567284,3.77256435,0.63607129,1.13443450,0.79508264,1.47773282,0.10882834,0.00064367
-5.33966983,3.82072509,0.64235301,1.14239960,0.81542437,1.49181857,0.11450313,0.00065229
-5.33366683,3.85547247,0.64616000,1.14629610,0.83218810,1.49941557,0.12088691,0.00065934
-5.32766383,3.87626997,0.64745372,1.14610687,0.84501284,1.50036050,0.12798144,0.00066493
-5.32166083,3.88284803,0.64624517,1.14189431,0.85360554,1.49461000,0.13578448,0.00066922
-5.31565783,3.87522090,0.64259599,1.13380160,0.85775278,1.48224484,0.14428955,0.00067243
-5.30965483,3.85369419,0.63661802,1.12205116,0.85732985,1.46347034,0.15348555,0.00067481
-5.30365183,3.81886261,0.62847136,1.10694040,0.85230666,1.43861279,0.16335632,0.00067669
-5.29764882,3.77159791,0.61836094,1.08883484,0.84275031,1.40811225,0.17388013,0.00067838
-5.29164582,3.71302760,0.60653192,1.06815897,0.82882406,1.37251184,0.18502918,0.00068027
-5.28564282,3.64450541,0.59326399,1.04538518,0.81078278,1.33244402,0.19676922,0.00068273
-5.27963982,3.56757483,0.57886491,1.02102121,0.78896515,1.28861444,0.20905932,0.00068614
-5.27363682,3.48392740,0.56366353,0.99559670,0.76378284,1.24178399,0.22185194,0.00069088
-5.26763382,3.39535770,0.54800264,0.96964937,0.73570732,1.19274974,0.23509336,0.00069732
-5.26163082,3.30371685,0.53223179,0.94371137,0.70525485,1.14232560,0.24872459,0.00070581
-5.25562781,3.21086653,0.51670053,0.91829634,0.67297028,1.09132325,0.26268269,0.00071665
-5.24962481,3.11863524,0.50175211,0.89388759,0.63941050,1.04053408,0.27690271,0.00073013
-5.24362181,3.02877836,0.48771783,0.87092782,0.60512806,0.99071279,0.29131997,0.00074650
-5.23761881,2.94294310,0.47491224,0.84981063,0.57065578,0.94256281,0.30587279,0.00076597
-5.23161581,2.86263930,0.46362902,0.83087395,0.53649282,0.89672423,0.32050546,0.00078870
-5.22561281,2.78921630,0.45413771,0.81439551,0.50309272,0.85376418,0.33517127,0.00081483
-5.21960980,2.72384600,0.44668101,0.80059022,0.47085375,0.81416975,0.34983531,0.00084445
-5.21360680,2.66751163,0.44147268,0.78960937,0.44011184,0.77834351,0.36447697,0.00087762
-5.20760380,2.62100168,0.43869566,0.78154142,0.41113607,0.74660126,0.37909165,0.00091437
-5.20160080,2.58490794,0.43850046,0.77641413,0.38412686,0.71917195,0.39369158,0.00095467
-5.19559780,2.55962660,0.44100347,0.77419770,0.35921653,0.69619930,0.40830550,0.00099849
-5.18959480,2.54536155,0.44628507,0.77480856,0.33647217,0.67774478,0.42297700,0.00104574
-5.18359180,2.54212859,0.45438752,0.77811371,0.31590036,0.66379167,0.43776152,0.00109627
-5.17758879,2.54975999,0.46531249,0.78393513,0.29745348,0.65424982,0.45272182,0.00114992
-5.17158579,2.56790872,0.47901834,0.79205423,0.28103719,0.64896078,0.46792232,0.00120643
-5.16558279,2.59605214,0.49541718,0.80221608,0.26651860,0.64770311,0.48342228,0.00126551
-5.15957979,2.63349513,0.51437197,0.81413350,0.25373490,0.65019778,0.49926822,0.00132679
-5.15357679,2.67937325,0.53569400,0.82749087,0.24250196,0.65611343,0.51548605,0.00138980
-5.14757379,2.73265646,0.55914079,0.84194790,0.23262260,0.66507171,0.53207331,0.00145402
-5.14157079,2.79215434,0.58441514,0.85714327,0.22389434,0.67665258,0.54899208,0.00151881
-5.13556778,2.85652395,0.61116538,0.87269857,0.21611634,0.69039985,0.56616310,0.00158346
-5.12956478,2.92428132,0.63898730,0.88822245,0.20909541,0.70582701,0.58346157,0.00164718
-5.12356178,2.99381768,0.66742809,0.90331547,0.20265097,0.72242368,0.60071511,0.00170908
-5.11755878,3.06342108,0.69599234,0.91757546,0.19661903,0.73966265,0.61770417,0.00176825
-5.11155578,3.13130415,0.72415036,0.93060384,0.19085505,0.75700777,0.63416516,0.00182369
-5.10555278,3.19563796,0.75134865,0.94201276,0.18523581,0.77392278,0.64979627,0.00187442
-5.09954977,3.25459178,0.77702249,0.95143303,0.17966043,0.78988095,0.66426593,0.00191943
-5.09354677,3.30637799,0.80061023,0.95852290,0.17405053,0.80437556,0.67722371,0.00195776
-5.08754377,3.34930090,0.82156884,0.96297736,0.16834975,0.81693093,0.68831295,0.00198853
-5.08154077,3.38180797,0.83939026,0.96453776,0.16252280,0.82711385,0.69718498,0.00201095
-5.07553777,3.40254136,0.85361777,0.96300141,0.15655398,0.83454495,0.70351387,0.00202436
-5.06953477,3.41038786,0.86386184,0.95823077,0.15044557,0.83890968,0.70701123,0.00202827
-5.06353177,3.40452475,0.86981457,0.95016179,0.14421596,0.83996843,0.70744025,0.00202237
-5.05752876,3.38445942,0.87126215,0.93881110,0.13789783,0.83756526,0.70462821,0.00200657
-5.05152576,3.35006088,0.86809471,0.92428140,0.13153621,0.83163499,0.69847687,0.00198101
-5.04552276,3.30158106,0.86031305,0.90676490,0.12518677,0.82220802,0.68897025,0.00194605
-5.03951976,3.23966494,0.84803182,0.88654447,0.11891415,0.80941273,0.67617926,0.00190228
-5.03351676,3.16534833,0.83147905,0.86399210,0.11279039,0.79347512,0.66026312,0.00185055
-5.02751376,3.08004319,0.81099190,0.83956479,0.10689355,0.77471566,0.64146733,0.00179187
-5.02151076,2.98551058,0.78700885,0.81379769,0.10130643,0.75354319,0.62011845,0.00172748
-5.01550775,2.88382218,0.76005853,0.78729463,0.09611534,0.73044621,0.59661586,0.00165875
-5.00950475,2.77731139,0.73074578,0.76071627,0.09140896,0.70598152,0.57142094,0.00158720
-5.00350175,2.66851601,0.69973532,0.73476613,0.08727717,0.68076076,0.54504412,0.00151441
-4.99749875,2.56011416,0.66773391,0.71017488,0.08380985,0.65543517,0.51803048,0.00144202
-4.99149575,2.45485586,0.63547143,0.68768340,0.08109562,0.63067902,0.49094440,0.00137167
-4.98549275,2.35549245,0.60368175,0.66802505,0.07922047,0.60717236,0.46435391,0.00130495
-4.97948974,2.26470609,0.57308402,0.65190772,0.07826622,0.58558344,0.43881534,0.00124338
-4.97348674,2.18504163,0.54436492,0.63999616,0.07830893,0.56655161,0.41485876,0.00118837
-4.96748374,2.11884257,0.51816247,0.63289515,0.07941705,0.55067085,0.39297463,0.00114116
-4.96148074,2.06819306,0.49505172,0.63113396,0.08164962,0.53847481,0.37360206,0.00110282
-4.95547774,2.03486705,0.47553269,0.63515255,0.08505419,0.53042336,0.35711880,0.00107423
-4.94947474,2.02028598,0.46002074,0.64528991,0.08966490,0.52689126,0.34383324,0.00105603
-4.94347174,2.02548547,0.44883940,0.66177481,0.09550045,0.52815913,0.33397844,0.00104865
-4.93746873,2.05109171,0.44221572,0.68471924,0.10256224,0.53440680,0.32770810,0.00105226
-4.93146573,2.09730756,0.44027796,0.71411462,0.11083269,0.54570929,0.32509453,0.00106681
-4.92546273,2.16390846,0.44305553,0.74983088,0.12027380,0.56203534,0.32612839,0.00109200
-4.91945973,2.25024778,0.45048101,0.79161849,0.13082609,0.58324851,0.33072016,0.00112732
-4.91345673,2.35527126,0.46239391,0.83911307,0.14240801,0.60911064,0.33870318,0.00117204
-4.90745373,2.47753988,0.47854615,0.89184274,0.15491582,0.63928769,0.34983807,0.00122526
-4.90145073,2.61526065,0.49860878,0.94923771,0.16822408,0.67335755,0.36381844,0.00128588
-4.89544772,2.76632422,0.52218005,1.01064188,0.18218674,0.71081971,0.38027785,0.00135267
-4.88944472,2.92834881,0.54879427,1.07532618,0.19663891,0.75110645,0.39879771,0.00142430
-4.88344172,3.09872910,0.57793168,1.14250306,0.21139923,0.79359523,0.41891618,0.00149933
-4.87743872,3.27468935,0.60902886,1.21134193,0.22627291,0.83762199,0.44013795,0.00157628
-4.87143572,3.45333937,0.64148964,1.28098488,0.24105528,0.88249499,0.46194462,0.00165362
-4.86543272,3.63173236,0.67469649,1.35056256,0.25553581,0.92750889,0.48380572,0.00172985
-4.85942971,3.80692327,0.70802197,1.41920944,0.26950254,0.97195865,0.50519003,0.00180351
-4.85342671,3.97602639,0.74084034,1.48607849,0.28274672,1.01515304,0.52557713,0.00187317
-4.84742371,4.13627108,0.77253896,1.55035463,0.29506760,1.05642742,0.54446879,0.00193754
-4.84142071,4.28505421,0.80252951,1.61126695,0.30627706,1.09515546,0.56140006,0.00199541
-4.83541771,4.41998824,0.83025854,1.66809942,0.31620416,1.13075978,0.57594971,0.00204574
-4.82941471,4.53894394,0.85521745,1.72019990,0.32469923,1.16272101,0.58774967,0.00208762
-4.82341171,4.64008666,0.87695145,1.76698763,0.33163752,1.19058547,0.59649326,0.00212032
-4.81740870,4.72190549,0.89506745,1.80795900,0.33692218,1.21397116,0.60194188,0.00214331
-4.81140570,4.78323473,0.90924066,1.84269178,0.34048648,1.23257210,0.60392993,0.00215622
-4.80540270,4.82326733,0.91921958,1.87084795,0.34229529,1.24616104,0.60236773,0.00215889
-4.79939970,4.84156002,0.92482959,1.89217513,0.34234558,1.25459051,0.59724240,0.00215132
-4.79339670,4.83803051,0.92597465,1.90650693,0.34066613,1.25779242,0.58861657,0.00213371
-4.78739370,4.81294680,0.92263737,1.91376216,0.33731625,1.25577614,0.57662501,0.00210640
-4.78139070,4.76690931,0.91487735,1.91394322,0.33238374,1.24862534,0.56146928,0.00206990
-4.77538769,4.70082646,0.90282783,1.90713357,0.32598206,1.23649361,0.54341060,0.00202484
-4.76938469,4.61588465,0.88669079,1.89349454,0.31824681,1.21959914,0.52276122,0.00197196
-4.76338169,4.51351356,0.86673075,1.87326126,0.30933171,1.19821844,0.49987466,0.00191209
-4.75737869,4.39534797,0.84326728,1.84673810,0.29940413,1.17267947,0.47513515,0.00184612
-4.75137569,4.26318708,0.81666664,1.81429320,0.28864043,1.14335419,0.44894664,0.00177501
-4.74537269,4.11895272,0.78733277,1.77635244,0.27722117,1.11065070,0.42172192,0.00169972
-4.73936968,3.96464737,0.75569776,1.73339270,0.26532644,1.07500526,0.39387213,0.00162122
-4.73336668,3.80231328,0.72221229,1.68593438,0.25313147,1.03687424,0.36579692,0.00154046
-4.72736368,3.63399352,0.68733610,1.63453350,0.24080251,0.99672624,0.33787583,0.00145837
-4.72136068,3.46169605,0.65152889,1.57977320,0.22849344,0.95503448,0.31046084,0.00137583
-4.71535768,3.28736149,0.61524173,1.52225497,0.21634283,0.91226975,0.28387037,0.00129364
-4.70935468,3.11283527,0.57890926,1.46258986,0.20447186,0.86889395,0.25838485,0.00121256
-4.70335168,2.93984473,0.54294281,1.40138966,0.19298297,0.82535447,0.23424379,0.00113327
-4.69734867,2.76998138,0.50772446,1.33925863,0.18195932,0.78207951,0.21164434,0.00105636
-4.69134567,2.60468861,0.47360231,1.27678586,0.17146511,0.73947439,0.19074117,0.00098235
-4.68534267,2.44525486,0.44088674,1.21453855,0.16154657,0.69791909,0.17164762,0.00091168
-4.67933967,2.29281203,0.40984788,1.15305655,0.15223371,0.65776683,0.15443781,0.00084473
-4.67333667,2.14833888,0.38071419,1.09284824,0.14354270,0.61934384,0.13914954,0.00078180
-4.66733367,2.01266890,0.35367199,1.03438805,0.13547861,0.58295026,0.12578782,0.00072311
-4.66133067,1.88650223,0.32886609,0.97811549,0.12803866,0.54886190,0.11432879,0.00066887
-4.65532766,1.77042061,0.30640118,0.92443583,0.12121553,0.51733292,0.10472379,0.00061920
-4.64932466,1.66490495,0.28634411,0.87372220,0.11500079,0.48859902,0.09690359,0.00057422
-4.64332166,1.57035427,0.26872669,0.82631899,0.10938825,0.46288110,0.09078248,0.00053401
-4.63731866,1.48710534,0.25354915,0.78254618,0.10437699,0.44038882,0.08626227,0.00049864
-4.63131566,1.41545202,0.24078399,0.74270435,0.09997415,0.42132415,0.08323609,0.00046818
-4.62531266,1.35566332,0.23038002,0.70707986,0.09619711,0.40588429,0.08159192,0.00044272
-4.61930965,1.30799941,0.22226674,0.67594984,0.09307516,0.39426382,0.08121600,0.00042235
-4.61330665,1.27272479,0.21635860,0.64958650,0.09065055,0.38665584,0.08199593,0.00040720
-4.60730365,1.25011779,0.21255933,0.62826048,0.08897880,0.38325186,0.08382372,0.00039743
-4.60130065,1.24047624,0.21076604,0.61224265,0.08812829,0.38424021,0.08659856,0.00039325
-4.59529765,1.24411845,0.21087306,0.60180440,0.08817917,0.38980308,0.09022956,0.00039491
-4.58929465,1.26137983,0.21277547,0.59721586,0.08922154,0.40011188,0.09463838,0.00040274
-4.58329165,1.29260474,0.21637219,0.59874223,0.09135294,0.41532132,0.09976176,0.00041712
-4.57728864,1.33813413,0.22156863,0.60663811,0.09467527,0.43556199,0.10555390,0.00043848
-4.57128564,1.39828907,0.22827884,0.62113998,0.09929111,0.46093205,0.11198875,0.00046734
-4.56528264,1.47335107,0.23642704,0.64245706,0.10529966,0.49148798,0.11906216,0.00050430
-4.55927964,1.56353973,0.24594876,0.67076090,0.11279226,0.52723500,0.12679373,0.00055001
-4.55327664,1.66898887,0.25679134,0.70617411,0.12184772,0.56811744,0.13522839,0.00060522
-4.54727364,1.78972190,0.26891397,0.74875872,0.13252760,0.61400960,0.14443769,0.00067073
-4.54127064,1.92562791,0.28228725,0.79850477,0.14487144,0.66470749,0.15452052,0.00074746
-4.53526763,2.07643928,0.29689238,0.85531957,0.15889233,0.71992204,0.16560343,0.00083636
-4.52926463,2.24171223,0.31271991,0.91901835,0.17457280,0.77927408,0.17784021,0.00093850
-4.52326163,2.42081129,0.32976828,0.98931671,0.19186133,0.84229171,0.19141093,0.00105499
-4.51725863,2.61289857,0.34804205,1.06582547,0.21066961,0.90841019,0.20652009,0.00118703
-4.51125563,2.81692889,0.36754996,1.14804824,0.23087069,0.97697478,0.22339402,0.00133587
-4.50525263,3.03165105,0.38830291,1.23538214,0.25229830,1.04724672,0.24227735,0.00150282
-4.49924962,3.25561596,0.41031168,1.32712179,0.27474729,1.11841223,0.26342863,0.00168923
-4.49324662,3.48719140,0.43358479,1.42246674,0.29797554,1.18959467,0.28711489,0.00189646
-4.48724362,3.72458350,0.45812611,1.52053233,0.32170710,1.25986964,0.31360540,0.00212585
-4.48124062,3.96586424,0.48393253,1.62036367,0.34563688,1.32828252,0.34316442,0.00237875
-4.47523762,4.20900449,0.51099154,1.72095265,0.36943660,1.39386833,0.37604317,0.00265638
-4.46923462,4.45191131,0.53927885,1.82125740,0.39276201,1.45567307,0.41247108,0.00295989
-4.46323162,4.69246859,0.56875591,1.92022371,0.41526120,1.51277605,0.45264647,0.00329026
-4.45722861,4.92857955,0.59936750,2.01680784,0.43658372,1.56431251,0.49672687,0.00364825
-4.45122561,5.15820971,0.63103948,2.10999994,0.45639031,1.60949563,0.54481939,0.00403435
-4.44522261,5.37942885,0.66367654,2.19884737,0.47436275,1.64763739,0.59697117,0.00444875
-4.43921961,5.59045059,0.69716036,2.28247725,0.49021367,1.67816724,0.65316060,0.00489126
-4.43321661,5.78966834,0.73134806,2.36011723,0.50369580,1.70064815,0.71328951,0.00536124
-4.42721361,5.97568638,0.76607122,2.43111417,0.51461028,1.71478922,0.77717681,0.00585762
-4.42121061,6.14734511,0.80113560,2.49494964,0.52281375,1.72045444,0.84455397,0.00637878
-4.41520760,6.30374005,0.83632161,2.55125204,0.52822389,1.71766717,0.91506285,0.00692262
-4.40920460,6.44423376,0.87138577,2.59980473,0.53082301,1.70661017,0.98825603,0.00748646
-4.40320160,6.56846081,0.90606328,2.64054988,0.53065975,1.68762114,1.06360002,0.00806712
-4.39719860,6.67632572,0.94007160,2.67358784,0.52784846,1.66118369,1.14048152,0.00866091
-4.39119560,6.76799418,0.97311519,2.69917210,0.52256652,1.62791439,1.21821668,0.00926369
-4.38519260,6.84387789,1.00489125,2.71769978,0.51504943,1.58854589,1.29606323,0.00987094
-4.37918959,6.90461381,1.03509633,2.72969808,0.50558402,1.54390706,1.37323536,0.01047780
-4.37318659,6.95103831,1.06343368,2.73580692,0.49449976,1.49490055,1.44892067,0.01107923
-4.36718359,6.98415718,1.08962082,2.73675833,0.48215872,1.44247867,1.52229893,0.01167008
-4.36118059,7.00511206,1.11339735,2.73335328,0.46894437,1.38761838,1.59256172,0.01224518
-4.35517759,7.01514452,1.13453223,2.72643644,0.45524964,1.33129612,1.65893238,0.01279952
-4.34917459,7.01555825,1.15283053,2.71686989,0.44146469,1.27446342,1.72068535,0.01332833
-4.34317159,7.00768064,1.16813906,2.70550635,0.42796484,1.21802395,1.77716422,0.01382719
-4.33716858,6.99282443,1.18035059,2.69316309,0.41509901,1.16281274,1.82779766,0.01429214
-4.33116558,6.97225061,1.18940652,2.68059703,0.40317915,1.10957820,1.87211260,0.01471977
-4.32516258,6.94713343,1.19529777,2.66848222,0.39247093,1.05896737,1.90974418,0.01510727
-4.31915958,6.91852864,1.19806381,2.65739025,0.38318612,1.01151484,1.94044207,0.01545249
-4.31315658,6.88734607,1.19778996,2.64777450,0.37547684,0.96763555,1.96407302,0.01575400
-4.30715358,6.85432738,1.19460304,2.63995872,0.36943187,0.92762154,1.98061959,0.01601103
