energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.89794897,3.62757837,-5.89201666,0.03388123,-0.05226630,0.37786066,-0.74154624,1.31589036,-1.73854335,0.47536671,-0.52250579,0.05415305,-0.11200880,1.65196965,-2.72942731,0.92032341,-1.12664085,0.19045225,-0.47222007
-5.89194597,3.58542803,-5.94926615,0.03533187,-0.05450036,0.38137967,-0.74482221,1.31721495,-1.75356845,0.48109965,-0.52893966,0.05520963,-0.11286323,1.62241896,-2.76406303,0.88725501,-1.15297373,0.19122698,-0.47470902
-5.88594297,3.56466031,-6.00503543,0.03695343,-0.05695882,0.38792262,-0.74949393,1.32698590,-1.77037887,0.49102336,-0.53607857,0.05657030,-0.11365602,1.60134243,-2.79588861,0.85731113,-1.17777854,0.19328652,-0.47657920
-5.87993997,3.56625260,-6.05934575,0.03874734,-0.05963622,0.39755171,-0.75561494,1.34567888,-1.78878332,0.50512719,-0.54396149,0.05824320,-0.11439589,1.58927814,-2.82480774,0.83092535,-1.20081494,0.19663818,-0.47788505
-5.87393697,3.59065267,-6.11204879,0.04071206,-0.06251886,0.41025701,-0.76317491,1.37352691,-1.80850577,0.52331767,-0.55258232,0.06023178,-0.11508831,1.58654385,-2.85070699,0.80841360,-1.22184556,0.20126950,-0.47867805
-5.86793397,3.63773805,-6.16283057,0.04284235,-0.06558461,0.42595190,-0.77210098,1.41050010,-1.82920235,0.54541550,-0.56188805,0.06253361,-0.11573515,1.59321783,-2.87345812,0.78996578,-1.24064376,0.20714532,-0.47900424
-5.86193097,3.70679263,-6.21122606,0.04512880,-0.06880307,0.44447114,-0.78226180,1.45629345,-1.85048269,0.57115542,-0.57177870,0.06513944,-0.11633470,1.60912680,-2.89292343,0.77564155,-1.25700218,0.21420536,-0.47890243
-5.85592796,3.79650207,-6.25664370,0.04755744,-0.07213606,0.46557151,-0.79347393,1.51032325,-1.87193444,0.60018900,-0.58210938,0.06803235,-0.11688178,1.63384127,-2.90896378,0.76537010,-1.27074152,0.22236259,-0.47840289
-5.84992496,3.90496899,-6.29839819,0.05010964,-0.07553842,0.48893526,-0.80551044,1.57173272,-1.89314950,0.63209030,-0.59269423,0.07118727,-0.11736816,1.66667911,-2.92144880,0.75895434,-1.28171905,0.23150236,-0.47752693
-5.84392196,4.02974789,-6.33574952,0.05276213,-0.07895912,0.51417625,-0.81811108,1.63940691,-1.91375058,0.66636445,-0.60331209,0.07457076,-0.11778316,1.70671736,-2.93026842,0.75607902,-1.28983619,0.24148261,-0.47628716
-5.83791896,4.16789914,-6.36794595,0.05548735,-0.08234264,0.54084855,-0.83099370,1.71199676,-1.93341623,0.70245866,-0.61371386,0.07814111,-0.11811441,1.75281214,-2.93534493,0.75632271,-1.29504481,0.25213506,-0.47468840
-5.83191596,4.31606066,-6.39426838,0.05825392,-0.08563061,0.56845736,-0.84386610,1.78795175,-1.95190301,0.73977537,-0.62363104,0.08184878,-0.11834873,1.80362630,-2.93664468,0.75917306,-1.29735155,0.26326755,-0.47272934
-5.82591296,4.47053470,-6.41407329,0.06102728,-0.08876355,0.59647171,-0.85643806,1.86556012,-1.96906330,0.77768700,-0.63278527,0.08563722,-0.11847303,1.85766388,-2.93418848,0.76404499,-1.29681987,0.27466734,-0.47040466
-5.81990995,4.62738704,-6.42683192,0.06377058,-0.09168279,0.62433857,-0.86843267,1.94299563,-1.98485751,0.81555170,-0.64089835,0.08944392,-0.11847534,1.91331034,-2.92805983,0.77030089,-1.29356958,0.28610552,-0.46770753
-5.81390695,4.78255485,-6.43216318,0.06644556,-0.09433235,0.65149791,-0.87959665,2.01836917,-1.99935988,0.85272936,-0.64770246,0.09320184,-0.11834566,1.96887724,-2.91841027,0.77727225,-1.28777366,0.29734207,-0.46463233
-5.80790395,4.93195931,-6.42985834,0.06901358,-0.09666078,0.67739790,-0.88970912,2.08978334,-2.01275729,0.88859736,-0.65294999,0.09684098,-0.11807682,2.02264967,-2.90546119,0.78428188,-1.27965244,0.30813173,-0.46117736
-5.80190095,5.07161883,-6.41989600,0.07143656,-0.09862292,0.70150986,-0.89858837,2.15538826,-2.02534090,0.92256529,-0.65642265,0.10029015,-0.11766513,2.07293488,-2.88950188,0.79066584,-1.26946534,0.31823021,-0.45734733
-5.79589795,5.19775850,-6.40244646,0.07367801,-0.10018134,0.72334236,-0.90609645,2.21343625,-2.03749095,0.95408804,-0.65793946,0.10347887,-0.11711092,2.11811023,-2.87088351,0.79579436,-1.25750054,0.32740065,-0.45315554
-5.78989495,5.30691190,-6.37786493,0.07570390,-0.10130762,0.74245376,-0.91214140,2.26233345,-2.04965526,0.98267682,-0.65736325,0.10633926,-0.11641875,2.15666872,-2.85000927,0.79909089,-1.24406308,0.33542000,-0.44862543
-5.78389195,5.39601136,-6.34667404,0.07748343,-0.10198322,0.75846294,-0.91667696,2.30068646,-2.06232239,1.00790775,-0.65460534,0.10880792,-0.11559748,2.18726052,-2.82732091,0.80004873,-1.22946191,0.34208514,-0.44379151
-5.77788894,5.46246376,-6.30953646,0.07898970,-0.10219999,0.77105773,-0.91970000,2.32734200,-2.07599087,1.02942778,-0.64962837,0.11082765,-0.11466009,2.20872898,-2.80328234,0.79824463,-1.21399671,0.34721841,-0.43869945
-5.77188594,5.50420918,-6.26721893,0.08020016,-0.10196034,0.78000078,-0.92124574,2.34141832,-2.09113596,1.04695774,-0.64244695,0.11234904,-0.11362323,2.22013983,-2.77836090,0.79334899,-1.19794505,0.35067248,-0.43340539
-5.76588294,5.51976108,-6.22054985,0.08109698,-0.10127695,0.78513284,-0.92138111,2.34232713,-2.10817559,1.06029299,-0.63312632,0.11333184,-0.11250655,2.22080287,-2.75300744,0.78513230,-1.18155057,0.35233420,-0.42797444
-5.75987994,5.50822691,-6.17037244,0.08166717,-0.10017212,0.78637329,-0.92019666,2.32978544,-2.12743736,1.06930141,-0.62177898,0.11374597,-0.11133191,2.21028524,-2.72763588,0.77346801,-1.16501290,0.35212741,-0.42247836
-5.75387694,5.46930959,-6.11749623,0.08190264,-0.09867677,0.78371823,-0.91779751,2.30381690,-2.14912828,1.07391957,-0.60855960,0.11357233,-0.11012238,2.18841639,-2.70260356,0.75833160,-1.14847978,0.35001464,-0.41699269
-5.74787394,5.40329058,-6.06264927,0.08180006,-0.09682917,0.77723628,-0.91429376,2.26474314,-2.17330892,1.07414723,-0.59365832,0.11280319,-0.10890120,2.15528466,-2.67819329,0.73979628,-1.13204175,0.34599757,-0.41159328
-5.74187094,5.31099638,-6.00643390,0.08136065,-0.09467341,0.76706243,-0.90979110,2.21316558,-2.19987358,1.07004085,-0.57729300,0.11144227,-0.10769064,2.11122601,-2.65459802,0.71802575,-1.11572977,0.34011625,-0.40635254
-5.73586793,5.19375073,-5.94928838,0.08058989,-0.09225766,0.75339035,-0.90438200,2.14993887,-2.22853744,1.06170650,-0.55970060,0.10950451,-0.10651097,2.05680570,-2.63190901,0.69326430,-1.09951571,0.33244731,-0.40133565
-5.72986493,5.05331536,-5.89145651,0.07949718,-0.08963248,0.73646370,-0.89813803,2.07613745,-2.25883188,1.04929288,-0.54112825,0.10701552,-0.10537941,1.99279401,-2.61010806,0.66582502,-1.08331583,0.32310100,-0.39659678
-5.72386193,4.89182226,-5.83296705,0.07809541,-0.08684896,0.71656674,-0.89110381,1.99301673,-2.29010826,1.03298466,-0.52182442,0.10401068,-0.10430923,1.92013712,-2.58906443,0.63607669,-1.06699688,0.31221742,-0.39217567
-5.71785893,4.71170079,-5.77362400,0.07640065,-0.08395705,0.69401485,-0.88329291,1.90197089,-2.32155042,1.01299661,-0.50203051,0.10053412,-0.10330903,1.83992457,-2.56853649,0.60442996,-1.05038452,0.29996196,-0.38809478
-5.71185593,4.51560272,-5.71300866,0.07443168,-0.08100401,0.66914528,-0.87468592,1.80448909,-2.35219544,0.98956878,-0.48197338,0.09663735,-0.10238222,1.75335474,-2.54817820,0.57132342,-1.03327363,0.28652029,-0.38435705
-5.70585293,4.30632802,-5.65049315,0.07220968,-0.07803301,0.64230847,-0.86523081,1.70211188,-2.38096211,0.96296271,-0.46185895,0.09237791,-0.10152667,1.66169973,-2.52755021,0.53721023,-1.01543988,0.27209290,-0.38094455
-5.69984992,4.08675416,-5.58526519,0.06975789,-0.07508205,0.61386022,-0.85484563,1.59638962,-2.40668586,0.93345876,-0.44186730,0.08781778,-0.10073464,1.56627083,-2.50613516,0.50254570,-0.99665210,0.25688957,-0.37781805
-5.69384692,3.85977092,-5.51636280,0.06710122,-0.07218310,0.58415494,-0.84342334,1.48884422,-2.42815876,0.90135442,-0.42214921,0.08302181,-0.09999297,1.46838601,-2.48335646,0.46777631,-0.97668469,0.24112389,-0.37491753
-5.68784392,3.62822235,-5.44271737,0.06426602,-0.06936162,0.55353996,-0.83083844,1.38093555,-2.44417288,0.86696330,-0.40282439,0.07805624,-0.09928343,1.36934022,-2.45859984,0.43333038,-0.95532955,0.22500802,-0.37216368
-5.68184092,3.39485706,-5.36320303,0.06127970,-0.06663626,0.52235106,-0.81695517,1.27403328,-2.45356509,0.83061464,-0.38398121,0.07298712,-0.09858335,1.27037931,-2.43123688,0.39961071,-0.93240705,0.20874786,-0.36946032
-5.67583792,3.16228746,-5.27669004,0.05817050,-0.06401900,0.49090901,-0.80163662,1.16939477,-2.45526130,0.79265293,-0.36567795,0.06787899,-0.09786642,1.17267827,-2.40064932,0.36698902,-0.90777544,0.19253873,-0.36669759
-5.66983492,2.93295794,-5.18209949,0.05496713,-0.06151543,0.45951719,-0.78475436,1.06814920,-2.44831821,0.75343738,-0.34794533,0.06279365,-0.09710362,1.07732391,-2.36625335,0.33580255,-0.88133843,0.17656176,-0.36375587
-5.66383192,2.70912188,-5.07845693,0.05169847,-0.05912535,0.42845995,-0.76619797,0.97128771,-2.43196062,0.71334096,-0.33079000,0.05778906,-0.09626432,0.98530227,-2.32752283,0.30635221,-0.85305063,0.16098090,-0.36051020
-5.65782891,2.49282664,-4.96494229,0.04839323,-0.05684353,0.39800170,-0.74588392,0.87965945,-2.40561267,0.67274877,-0.31419890,0.05291848,-0.09531738,0.89749045,-2.28401052,0.27890253,-0.82292071,0.14594080,-0.35683498
-5.65182591,2.28590578,-4.84093381,0.04507961,-0.05466056,0.36838649,-0.72376328,0.79397252,-2.36892167,0.63205555,-0.29814400,0.04822983,-0.09423239,0.81465268,-2.23536654,0.25368280,-0.79101221,0.13156536,-0.35260885
-5.64582291,2.08997739,-4.70604410,0.04178492,-0.05256392,0.33983786,-0.69982792,0.71479940,-2.32177342,0.59166235,-0.28258726,0.04376517,-0.09298076,0.73744014,-2.18135328,0.23088926,-0.75744212,0.11795706,-0.34771936
-5.63981991,1.90644721,-4.56014668,0.03853521,-0.05053898,0.31255898,-0.67411470,0.64258561,-2.26429851,0.55197231,-0.26748548,0.03956048,-0.09153688,0.66639388,-2.12185637,0.21068801,-0.72237733,0.10519700,-0.34206751
-5.63381691,1.73651545,-4.40339200,0.03535491,-0.04857003,0.28673271,-0.64670763,0.57766084,-2.19686947,0.51338561,-0.25279472,0.03564550,-0.08987908,0.60195029,-2.05689121,0.19321822,-0.68602931,0.09334553,-0.33557161
-5.62781391,1.58118607,-4.23621244,0.03226653,-0.04664125,0.26252174,-0.61773767,0.52025149,-2.12008886,0.47629386,-0.23847423,0.03204384,-0.08799051,0.54444832,-1.98660500,0.17859532,-0.64864723,0.08244346,-0.32817067
-5.62181091,1.44127741,-4.05931619,0.02929027,-0.04473764,0.24006859,-0.58738051,0.47049367,-2.03476935,0.44107398,-0.22448961,0.02877312,-0.08585982,0.49413784,-1.91127425,0.16691399,-0.61050995,0.07251371,-0.31982684
-5.61580790,1.31743322,-3.87367068,0.02644383,-0.04284575,0.21949547,-0.55585215,0.42844582,-1.94190649,0.40808200,-0.21081519,0.02584531,-0.08348169,0.45118840,-1.83129792,0.15825060,-0.57191724,0.06356323,-0.31052716
-5.60980490,1.21013326,-3.68047643,0.02374216,-0.04095433,0.20090406,-0.52340280,0.39410033,-1.84264580,0.37764688,-0.19743548,0.02326710,-0.08085707,0.41569789,-1.74718669,0.15266485,-0.53318071,0.05558535,-0.30028419
-5.60380190,1.11970300,-3.48113281,0.02119735,-0.03905478,0.18437511,-0.49030940,0.36739342,-1.73824575,0.35006468,-0.18434585,0.02104026,-0.07799326,0.38770058,-1.65954873,0.15020070,-0.49461473,0.04856207,-0.28913585
-5.59779890,1.04632179,-3.27719735,0.01881853,-0.03714148,0.16996807,-0.45686705,0.34821314,-1.63003818,0.32559326,-0.17155241,0.01916213,-0.07490378,0.36717412,-1.56907262,0.15088632,-0.45652774,0.04246652,-0.27714424
-5.59179590,0.99002959,-3.07034067,0.01661190,-0.03521189,0.15772058,-0.42338001,0.33640509,-1.51938818,0.30444785,-0.15907114,0.01762603,-0.07160794,0.35404541,-1.47650831,0.15473314,-0.41921429,0.03726542,-0.26439370
-5.58579290,0.95073206,-2.86229884,0.01458080,-0.03326655,0.14764805,-0.39015248,0.33177600,-1.40765487,0.28679739,-0.14692659,0.01642168,-0.06813034,0.34819500,-1.38264663,0.16173413,-0.38294807,0.03292143,-0.25098804
-5.57978989,0.92820441,-2.65482548,0.01272587,-0.03130892,0.13974334,-0.35747988,0.33409520,-1.29615481,0.27276209,-0.13515002,0.01553557,-0.06450008,0.34946044,-1.28829833,0.17186151,-0.34797604,0.02939528,-0.23704724
-5.57378689,0.92209441,-2.44964534,0.01104528,-0.02934509,0.13397657,-0.32564079,0.34309446,-1.18612923,0.26241204,-0.12377746,0.01495132,-0.06074992,0.35763829,-1.19427341,0.18506391,-0.31451395,0.02664788,-0.22270362
-5.56778389,0.93192497,-2.24841122,0.00953496,-0.02738340,0.13029519,-0.29488993,0.35846658,-1.07871627,0.25576703,-0.11284752,0.01464998,-0.05691530,0.37248558,-1.10136140,0.20126349,-0.28274311,0.02464210,-0.20809778
-5.56178089,0.95709729,-2.05266576,0.00818892,-0.02543398,0.12862424,-0.26545256,0.37986326,-0.97492882,0.25279756,-0.10239939,0.01461032,-0.05303331,0.39372062,-1.01031330,0.22035312,-0.25280863,0.02334438,-0.19337437
-5.55577789,0.99689502,-1.86380924,0.00699961,-0.02350830,0.12886715,-0.23752026,0.40689300,-0.87563856,0.25342703,-0.09247089,0.01480904,-0.04914160,0.42102403,-0.92182575,0.24219414,-0.22481895,0.02272607,-0.17867796
-5.54977489,1.05049042,-1.68307429,0.00595821,-0.02161859,0.13090671,-0.21124839,0.43911961,-0.78156618,0.25753509,-0.08309688,0.01522109,-0.04527744,0.45404009,-0.83652789,0.26661477,-0.19884653,0.02276461,-0.16414911
-5.54377189,1.11695317,-1.51150797,0.00505503,-0.01977742,0.13460671,-0.18675499,0.47606202,-0.69327764,0.26496197,-0.07430803,0.01581987,-0.04147666,0.49237908,-0.75497111,0.29340965,-0.17492971,0.02344438,-0.14992077
-5.53776888,1.19526235,-1.34996153,0.00427978,-0.01799722,0.13981396,-0.16412125,0.51719594,-0.61118614,0.27551387,-0.06612994,0.01657752,-0.03777288,0.53562095,-0.67762205,0.32234062,-0.15307544,0.02475741,-0.13611521
-5.53176588,1.28432216,-1.19908741,0.00362192,-0.01628984,0.14636081,-0.14339328,0.56195795,-0.53555901,0.28896905,-0.05858271,0.01746526,-0.03419670,0.58332053,-0.60485878,0.35313907,-0.13326278,0.02670378,-0.12284149
-5.52576288,1.38298146,-1.05934335,0.00307088,-0.01466628,0.15406825,-0.12458506,0.60975224,-0.46652881,0.30508465,-0.05168103,0.01845375,-0.03077517,0.63501452,-0.53697005,0.38550966,-0.11544688,0.02929185,-0.11019352
-5.51975988,1.49005695,-0.93100260,0.00261638,-0.01313642,0.16274945,-0.10768227,0.65996025,-0.40410786,0.32360402,-0.04543454,0.01951355,-0.02753136,0.69023030,-0.47415755,0.41913572,-0.09956341,0.03253824,-0.09824885
-5.51375688,1.60435976,-0.81416958,0.00224851,-0.01170885,0.17221370,-0.09264683,0.71195308,-0.34820500,0.34426426,-0.03984865,0.02061560,-0.02448410,0.74849630,-0.41654075,0.45368595,-0.08553311,0.03646756,-0.08706806
-5.50775388,1.72472446,-0.70879980,0.00195798,-0.01039083,0.18227073,-0.07942196,0.76510646,-0.29864401,0.36680378,-0.03492570,0.02173180,-0.02164789,0.80935374,-0.36416399,0.48882234,-0.07326638,0.04111192,-0.07669475
-5.50175088,1.85003961,-0.61472306,0.00173616,-0.00918831,0.19273527,-0.06793727,0.81881781,-0.25518250,0.39096965,-0.03066628,0.02283567,-0.01903303,0.87236912,-0.31700541,0.52420886,-0.06266770,0.04651018,-0.06715617
-5.49574787,1.97927834,-0.53166866,0.00157517,-0.00810602,0.20343157,-0.05811404,0.87252460,-0.21753069,0.41652441,-0.02707085,0.02390298,-0.01664576,0.93714691,-0.27498719,0.55952067,-0.05363984,0.05270692,-0.05846425
-5.48974487,2.11152755,-0.45929157,0.00146790,-0.00714766,0.21419795,-0.04987016,0.92572313,-0.18536933,0.44325207,-0.02414134,0.02491253,-0.01448869,1.00334172,-0.23798662,0.59445315,-0.04608764,0.05975116,-0.05061713
-5.48374187,2.24601403,-0.39719856,0.00140801,-0.00631613,0.22489100,-0.04312474,0.97798685,-0.15836611,0.47096300,-0.02188291,0.02584678,-0.01256118,1.07066907,-0.20584758,0.62873047,-0.03992140,0.06769485,-0.04360087
-5.47773887,2.38212572,-0.34497314,0.00138988,-0.00561377,0.23538930,-0.03780221,1.02898291,-0.13619024,0.49949760,-0.02030553,0.02669261,-0.01085983,1.13891404,-0.17839178,0.66211304,-0.03505966,0.07659100,-0.03739144
-5.47173587,2.51942677,-0.30219857,0.00140858,-0.00504269,0.24559649,-0.03383583,1.07848599,-0.11852478,0.52872831,-0.01942553,0.02744193,-0.00937908,1.20793703,-0.15542958,0.69440341,-0.03143152,0.08649171,-0.03195683
-5.46573287,2.65766474,-0.26847816,0.00145978,-0.00460505,0.25544351,-0.03117046,1.12638820,-0.10507656,0.55856010,-0.01926688,0.02809222,-0.00811175,1.27767590,-0.13676972,0.72545023,-0.02897826,0.09744588,-0.02725907
-5.45972986,2.79676927,-0.24345220,0.00153967,-0.00430331,0.26488980,-0.02976463,1.17270423,-0.09558351,0.58892920,-0.01986222,0.02864699,-0.00704955,1.34814419,-0.12222787,0.75514997,-0.02765440,0.10949682,-0.02325624
-5.45372686,2.93684131,-0.22681111,0.00164487,-0.00414054,0.27392353,-0.02959179,1.21757091,-0.08981946,0.61980019,-0.02125355,0.02911607,-0.00618363,1.41942495,-0.11163358,0.78344619,-0.02742811,0.12267970,-0.01990434
-5.44772386,3.07813305,-0.21830441,0.00177237,-0.00412056,0.28256054,-0.03064079,1.26124077,-0.08759645,0.65116154,-0.02349250,0.02951575,-0.00550502,1.49166024,-0.10483549,0.81032639,-0.02828101,0.13701897,-0.01715891
-5.44172086,3.22101889,-0.21774539,0.00191941,-0.00424812,0.29084228,-0.03291562,1.30406938,-0.08876461,0.68301992,-0.02664014,0.02986870,-0.00500499,1.56503658,-0.10170466,0.83581654,-0.03020740,0.15252584,-0.01497643
-5.43571786,3.36595846,-0.22501142,0.00208343,-0.00452896,0.29883263,-0.03643427,1.34649661,-0.09320991,0.71539340,-0.03076634,0.03020376,-0.00467539,1.63976667,-0.10213608,0.85997350,-0.03321283,0.16919580,-0.01331544
-5.42971486,3.51345311,-0.24003998,0.00226200,-0.00496978,0.30661373,-0.04122705,1.38902243,-0.10084993,0.74830419,-0.03594852,0.03055540,-0.00450883,1.71606830,-0.10604811,0.88287592,-0.03731227,0.18700639,-0.01213738
-5.42371186,3.66399805,-0.26282068,0.00245276,-0.00557816,0.31428111,-0.04733408,1.43217804,-0.11162797,0.78177111,-0.04226999,0.03096307,-0.00449882,1.79414120,-0.11338033,0.90461392,-0.04252774,0.20591522,-0.01140713
-5.41770885,3.81803209,-0.29338368,0.00265342,-0.00636237,0.32193823,-0.05480227,1.47649356,-0.12550584,0.81580243,-0.04981767,0.03147030,-0.00463981,1.87414312,-0.12408964,0.92527835,-0.04888558,0.22585840,-0.01109332
-5.41170585,3.97588784,-0.33178511,0.00286168,-0.00733104,0.32969078,-0.06368188,1.52246374,-0.14245569,0.85038940,-0.05867939,0.03212358,-0.00492712,1.95616616,-0.13814508,0.94495023,-0.05641340,0.24674936,-0.01116838
-5.40570285,4.13774479,-0.37808998,0.00307531,-0.00849289,0.33764091,-0.07402259,1.57051338,-0.16245126,0.88550105,-0.06894078,0.03297110,-0.00535684,2.04021479,-0.15552151,0.96369093,-0.06513690,0.26847824,-0.01160834
-5.39969985,4.30358791,-0.43235364,0.00329209,-0.00985623,0.34588178,-0.08586941,1.62096416,-0.18545903,0.92108047,-0.08068179,0.03406125,-0.00592567,2.12618662,-0.17619264,0.98153385,-0.07507662,0.29091181,-0.01239254
-5.39369685,4.47317414,-0.49460246,0.00350986,-0.01142851,0.35449268,-0.09925853,1.67400485,-0.21142969,0.95704301,-0.09397306,0.03544110,-0.00663065,2.21385724,-0.20012375,0.99847810,-0.08624474,0.31389413,-0.01350316
-5.38769385,4.64600891,-0.56481492,0.00372659,-0.01321578,0.36353493,-0.11421323,1.72966637,-0.24029035,0.99327641,-0.10887217,0.03715472,-0.00746893,2.30286989,-0.22726452,1.01448455,-0.09864216,0.33724769,-0.01492469
-5.38169085,4.82133416,-0.64290396,0.00394038,-0.01522216,0.37304875,-0.13074012,1.78780360,-0.27193804,1.02964313,-0.12542000,0.03924148,-0.00843752,2.39273102,-0.25754246,1.02947461,-0.11225601,0.36077543,-0.01664338
-5.37568784,4.99812915,-0.72870176,0.00414956,-0.01744931,0.38305135,-0.14882583,1.84808482,-0.30623484,1.06598461,-0.14363737,0.04173432,-0.00953300,2.48281206,-0.29085733,1.04333186,-0.12705763,0.38426329,-0.01864669
-5.36968484,5.17512444,-0.82194787,0.00435273,-0.01989596,0.39353616,-0.16843433,1.90999010,-0.34300500,1.10212736,-0.16352209,0.04465817,-0.01075127,2.57235780,-0.32707703,1.05590649,-0.14300130,0.40748352,-0.02092285
-5.36368184,5.35082911,-0.92228153,0.00454884,-0.02255744,0.40447340,-0.18950513,1.97281886,-0.38203446,1.13789074,-0.18504664,0.04802844,-0.01208736,2.66050135,-0.36603525,1.06702242,-0.16002375,0.43019860,-0.02346048
-5.35767884,5.52357035,-1.02923894,0.00473727,-0.02542535,0.41581178,-0.21195240,2.03570681,-0.42307278,1.17309567,-0.20815659,0.05184969,-0.01353526,2.74628538,-0.40753116,1.07648674,-0.17804457,0.45216572,-0.02624836
-5.35167584,5.69154432,-1.14225599,0.00491785,-0.02848733,0.42748121,-0.23566511,2.09765189,-0.46583775,1.20757426,-0.23276991,0.05611464,-0.01508779,2.82868914,-0.45133145,1.08410104,-0.19696755,0.47314185,-0.02927543
-5.34567284,5.85287644,-1.26067653,0.00509096,-0.03172691,0.43939651,-0.26050829,2.15754816,-0.51002247,1.24117941,-0.25877723,0.06080340,-0.01673660,2.90666032,-0.49717457,1.08967409,-0.21668294,0.49288922,-0.03253089
