energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.26263132,7.13981572,0.01070222,3.09058921,5.75427808,2.34572388,0.23052886,0.54063338,0.02148795,0.79924465
-3.25662831,6.89701527,0.00957171,2.96162653,5.49884290,2.25798728,0.23073958,0.53403344,0.01966633,0.81650022
-3.25062531,6.65259241,0.00849956,2.83193617,5.24126058,2.17001603,0.23053563,0.52752050,0.01793808,0.83267085
-3.24462231,6.40934350,0.00749376,2.70325842,4.98484040,2.08288289,0.22988350,0.52105252,0.01631977,0.84733358
-3.23861931,6.16989705,0.00656004,2.57725415,4.73271824,1.99762609,0.22874838,0.51456857,0.01482547,0.86005654
-3.23261631,5.93666346,0.00570202,2.45546643,4.48778121,1.91522643,0.22709573,0.50799581,0.01346678,0.87041388
-3.22661331,5.71179926,0.00492134,2.33928908,4.25260698,1.83658846,0.22489309,0.50125733,0.01225282,0.87800155
-3.22061031,5.49718517,0.00421792,2.22994255,4.02941892,1.76252595,0.22211215,0.49428018,0.01119043,0.88245339
-3.21460730,5.29441700,0.00359017,2.12845706,3.82005707,1.69375139,0.21873083,0.48700336,0.01028426,0.88345644
-3.20860430,5.10480718,0.00303525,2.03566276,3.62596429,1.63086916,0.21473535,0.47938512,0.00953696,0.88076484
-3.20260130,4.92939465,0.00254938,1.95218617,3.44818614,1.57437185,0.21012202,0.47140917,0.00894937,0.87421162
-3.19659830,4.76896035,0.00212804,1.87845193,3.28738257,1.52463899,0.20489876,0.46308952,0.00852070,0.86371769
-3.19059530,4.62404568,0.00176625,1.81468890,3.14384902,1.48193753,0.19908616,0.45447355,0.00824861,0.84929756
-3.18459230,4.49497145,0.00145879,1.76093960,3.01754465,1.44642346,0.19271801,0.44564313,0.00812940,0.83106160
-3.17858929,4.38185525,0.00120036,1.71707186,2.90812514,1.41814392,0.18584128,0.43671380,0.00815798,0.80921469
-3.17258629,4.28462581,0.00098577,1.68279179,2.81497790,1.39703949,0.17851554,0.42783185,0.00832803,0.78405127
-3.16658329,4.20303334,0.00081006,1.65765753,2.73725794,1.38294640,0.17081176,0.41916957,0.00863188,0.75594725
-3.16058029,4.13665584,0.00066860,1.64109315,2.67392267,1.37559862,0.16281076,0.41091888,0.00906063,0.72534902
-3.15457729,4.08490168,0.00055715,1.63240243,2.62376489,1.37462999,0.15460110,0.40328352,0.00960404,0.69276020
-3.14857429,4.04700967,0.00047191,1.63078262,2.58544334,1.37957672,0.14627675,0.39647036,0.01025055,0.65872684
-3.14257129,4.02204800,0.00040957,1.63533824,2.55751069,1.38988070,0.13793462,0.39068018,0.01098732,0.62382167
-3.13656828,4.00891384,0.00036724,1.64509523,2.53843935,1.40489418,0.12967193,0.38609824,0.01180025,0.58862814
-3.13056528,4.00633576,0.00034251,1.65901584,2.52664558,1.42388623,0.12158377,0.38288547,0.01267405,0.55372497
-3.12456228,4.01288038,0.00033338,1.67601470,2.52051259,1.44605168,0.11376081,0.38117022,0.01359243,0.51967166
-3.11855928,4.02696532,0.00033825,1.69497630,2.51841347,1.47052269,0.10628724,0.38104147,0.01453828,0.48699570
-3.11255628,4.04687918,0.00035584,1.71477420,2.51873444,1.49638337,0.09923920,0.38254344,0.01549393,0.45618150
-3.10655328,4.07080942,0.00038516,1.73429191,2.51989909,1.52268726,0.09268350,0.38567210,0.01644146,0.42766160
-3.10055028,4.09687793,0.00042546,1.75244534,2.52039361,1.54847765,0.08667685,0.39037369,0.01736309,0.40181004
-3.09454727,4.12318375,0.00047619,1.76820642,2.51879309,1.57281012,0.08126548,0.39654523,0.01824153,0.37893798
-3.08854427,4.14785137,0.00053689,1.78062715,2.51378833,1.59477671,0.07648520,0.40403722,0.01906046,0.35929129
-3.08254127,4.16908290,0.00060720,1.78886343,2.50421249,1.61353073,0.07236174,0.41265816,0.01980488,0.34305010
-3.07653827,4.18521159,0.00068678,1.79219765,2.48906656,1.62831133,0.06891148,0.42218086,0.02046157,0.33032979
-3.07053527,4.19475412,0.00077525,1.79005884,2.46754246,1.63846657,0.06614227,0.43235019,0.02101939,0.32118333
-3.06453227,4.19645890,0.00087217,1.78203964,2.43904255,1.64347390,0.06405447,0.44289195,0.02146961,0.31560448
-3.05852926,4.18934761,0.00097699,1.76790874,2.40319431,1.64295704,0.06264204,0.45352241,0.02180610,0.31353167
-3.05252626,4.17274777,0.00108900,1.74761829,2.35985896,1.63669825,0.06189350,0.46395825,0.02202553,0.31485229
-3.04652326,4.14631424,0.00120733,1.72130536,2.30913341,1.62464527,0.06179299,0.47392621,0.02212731,0.31940720
-3.04052026,4.11003831,0.00133093,1.68928735,2.25134470,1.60691247,0.06232102,0.48317239,0.02211364,0.32699526
-3.03451726,4.06424380,0.00145855,1.65205108,2.18703693,1.58377604,0.06345518,0.49147052,0.02198926,0.33737801
-3.02851426,4.00956998,0.00158873,1.61023601,2.11695090,1.55566327,0.06517058,0.49862907,0.02176126,0.35028414
-3.02251126,3.94694228,0.00171984,1.56461199,2.04199698,1.52313629,0.06744014,0.50449685,0.02143873,0.36541418
-3.01650825,3.87753203,0.00185007,1.51605264,1.96322231,1.48687116,0.07023469,0.50896694,0.02103238,0.38244507
-3.01050525,3.80270723,0.00197750,1.46550509,1.88177372,1.44763295,0.07352288,0.51197892,0.02055414,0.40103493
-3.00450225,3.72397675,0.00210010,1.41395774,1.79885775,1.40624811,0.07727099,0.51351927,0.02001665,0.42082800
-2.99849925,3.64293067,0.00221581,1.36240711,1.71569969,1.36357529,0.08144264,0.51362012,0.01943285,0.44145976
-2.99249625,3.56117955,0.00232257,1.31182523,1.63350327,1.32047582,0.08599840,0.51235646,0.01881552,0.46256222
-2.98649325,3.48029546,0.00241838,1.26312896,1.55341278,1.27778520,0.09089548,0.50984200,0.01817690,0.48376943
-2.98049025,3.40175737,0.00250140,1.21715240,1.47647915,1.23628671,0.09608740,0.50622410,0.01752832,0.50472314
-2.97448724,3.32690324,0.00256996,1.17462346,1.40363135,1.19668813,0.10152379,0.50167796,0.01687994,0.52507840
-2.96848424,3.25689081,0.00262261,1.13614528,1.33565408,1.15960255,0.10715036,0.49640040,0.01624050,0.54450920
-2.96248124,3.19266853,0.00265824,1.10218335,1.27317257,1.12553380,0.11290898,0.49060382,0.01561720,0.56271377
-2.95647824,3.13495758,0.00267605,1.07305840,1.21664480,1.09486702,0.11873810,0.48451043,0.01501566,0.57941971
-2.95047524,3.08424555,0.00267559,1.04894518,1.16636104,1.06786444,0.12457335,0.47834726,0.01443988,0.59438847
-2.94447224,3.04079162,0.00265681,1.02987711,1.12245063,1.04466652,0.13034845,0.47234211,0.01389236,0.60741944
-2.93846923,3.00464272,0.00262003,1.01575618,1.08489505,1.02529797,0.13599637,0.46672077,0.01337422,0.61835329
-2.93246623,2.97565972,0.00256598,1.00636762,1.05354660,1.00967839,0.14145084,0.46170557,0.01288536,0.62707460
-2.92646323,2.95355217,0.00249569,1.00139852,1.02815156,0.99763680,0.14664805,0.45751540,0.01242471,0.63351374
-2.92046023,2.93791990,0.00241056,1.00045954,1.00837644,0.98892935,0.15152854,0.45436710,0.01199045,0.63764801
-2.91445723,2.92829947,0.00231224,1.00310867,0.99383612,0.98325934,0.15603930,0.45247808,0.01158024,0.63950191
-2.90845423,2.92421312,0.00220259,1.00887598,0.98412242,0.98029852,0.16013587,0.45207006,0.01119148,0.63914672
-2.90245123,2.92521791,0.00208365,1.01728825,0.97883177,0.97970885,0.16378445,0.45337351,0.01082156,0.63669925
-2.89644822,2.93095268,0.00195757,1.02789254,0.97759063,0.98116352,0.16696385,0.45663237,0.01046803,0.63231982
-2.89044522,2.94118016,0.00182650,1.04027746,0.98007755,0.98436641,0.16966717,0.46210875,0.01012881,0.62620947
-2.88444222,2.95582227,0.00169260,1.05409138,0.98604088,0.98906905,0.17190312,0.47008695,0.00980232,0.61860638
-2.87843922,2.97498622,0.00155792,1.06905679,0.99531130,0.99508422,0.17369686,0.48087637,0.00948761,0.60978147
-2.87243622,2.99897982,0.00142441,1.08497994,1.00780852,1.00229561,0.17509023,0.49481277,0.00918437,0.60003318
-2.86643322,3.02831462,0.00129383,1.10175564,1.02354205,1.01066300,0.17614133,0.51225747,0.00889302,0.58968143
-2.86043022,3.06369600,0.00116772,1.11936669,1.04260577,1.02022264,0.17692338,0.53359406,0.00861463,0.57906075
-2.85442721,3.10599997,0.00104741,1.13787808,1.06516669,1.03108283,0.17752286,0.55922232,0.00835090,0.56851269
-2.84842421,3.15623704,0.00093399,1.15742623,1.09144833,1.04341477,0.17803689,0.58954925,0.00810403,0.55837755
-2.84242121,3.21550426,0.00082828,1.17820368,1.12170957,1.05743904,0.17857001,0.62497724,0.00787660,0.54898563
-2.83641821,3.28492697,0.00073088,1.20044004,1.15621985,1.07340847,0.17923034,0.66588945,0.00767145,0.54064811
-2.83041521,3.36559284,0.00064214,1.22438008,1.19523202,1.09158802,0.18012541,0.71263285,0.00749147,0.53364801
-2.82441221,3.45848072,0.00056222,1.25026011,1.23895413,1.11223280,0.18135765,0.76549952,0.00733945,0.52823130
-2.81840920,3.56438791,0.00049105,1.27828385,1.28752153,1.13556521,0.18301987,0.82470674,0.00721790,0.52459871
-2.81240620,3.68385928,0.00042843,1.30859910,1.34097085,1.16175257,0.18519091,0.89037690,0.00712887,0.52289849
-2.80640320,3.81712189,0.00037400,1.34127645,1.39921708,1.19088622,0.18793163,0.96251820,0.00707381,0.52322056
-2.80040020,3.96402892,0.00032729,1.37629135,1.46203519,1.22296345,0.19128153,1.04100699,0.00705342,0.52559234
-2.79439720,4.12401605,0.00028777,1.41351039,1.52904723,1.25787318,0.19525605,1.12557314,0.00706758,0.52997660
-2.78839420,4.29607352,0.00025481,1.45268303,1.59971600,1.29538635,0.19984493,1.21578919,0.00711526,0.53627162
-2.78239120,4.47873579,0.00022778,1.49343896,1.67334557,1.33515162,0.20501154,1.31106440,0.00719448,0.54431366
-2.77638819,4.67009075,0.00020604,1.53529180,1.74908923,1.37669692,0.21069332,1.41064441,0.00730237,0.55388192
-2.77038519,4.86780870,0.00018892,1.57764894,1.82596451,1.41943683,0.21680348,1.51361711,0.00743514,0.56470578
-2.76438219,5.06919125,0.00017582,1.61982732,1.90287512,1.46268571,0.22323363,1.61892516,0.00758825,0.57647426
-2.75837919,5.27123843,0.00016615,1.66107450,1.97863875,1.50567613,0.22985760,1.72538496,0.00775646,0.58884727
-2.75237619,5.47073208,0.00015937,1.70059403,2.05202008,1.54758183,0.23653600,1.83171207,0.00793403,0.60146817
-2.74637319,5.66433233,0.00015501,1.73757424,2.12176725,1.58754424,0.24312152,1.93655225,0.00811488,0.61397732
-2.74037019,5.84868334,0.00015265,1.77121876,2.18665073,1.62470146,0.24946458,2.03851735,0.00829276,0.62602577
-2.73436718,6.02052390,0.00015196,1.80077761,2.24550257,1.65821830,0.25541928,2.13622470,0.00846147,0.63728872
-2.72836418,6.17679814,0.00015267,1.82557718,2.29725467,1.68731611,0.26084914,2.22833863,0.00861507,0.64747794
-2.72236118,6.31476152,0.00015460,1.84504776,2.34097420,1.71130092,0.26563249,2.31361247,0.00874805,0.65635259
-2.71635818,6.43207710,0.00015764,1.85874709,2.37589467,1.72958874,0.26966732,2.39092910,0.00885552,0.66372804
-2.71035518,6.52689795,0.00016176,1.86637890,2.40144136,1.74172673,0.27287511,2.45933852,0.00893338,0.66948206
-2.70435218,6.59793147,0.00016704,1.86780540,2.41724981,1.74740922,0.27520374,2.51809042,0.00897843,0.67355816
-2.69834917,6.64448279,0.00017361,1.86305302,2.42317667,1.74648806,0.27662918,2.56666034,0.00898847,0.67596597
-2.69234617,6.66647499,0.00018170,1.85231117,2.41930236,1.73897659,0.27715586,2.60476803,0.00896239,0.67677844
-2.68634317,6.66444491,0.00019162,1.83592393,2.40592537,1.72504727,0.27681581,2.63238695,0.00890018,0.67612620
-2.68034017,6.63951480,0.00020375,1.81437512,2.38354858,1.70502295,0.27566652,2.64974425,0.00880292,0.67418920
-2.67433717,6.59334082,0.00021852,1.78826731,2.35285795,1.67936241,0.27378771,2.65731115,0.00867275,0.67118613
-2.66833417,6.52804077,0.00023646,1.75829590,2.31469492,1.64864075,0.27127707,2.65578366,0.00851276,0.66736206
-2.66233117,6.44610414,0.00025812,1.72521947,2.27002334,1.61352563,0.26824537,2.64605467,0.00832690,0.66297505
-2.65632816,6.35028880,0.00028410,1.68982773,2.21989274,1.57475052,0.26481091,2.62917825,0.00811986,0.65828223
-2.65032516,6.24350888,0.00031502,1.65290877,2.16539940,1.53308619,0.26109389,2.60632776,0.00789684,0.65352624
-2.64432216,6.12871902,0.00035149,1.61521706,2.10764706,1.48931183,0.25721081,2.57874960,0.00766345,0.64892248
-2.63831916,6.00880033,0.00039414,1.57744378,2.04770886,1.44418701,0.25326915,2.54771450,0.00742547,0.64464806
-2.63231616,5.88645298,0.00044353,1.54019092,1.98659236,1.39842578,0.24936273,2.51446872,0.00718868,0.64083276
-2.62631316,5.76410051,0.00050016,1.50395019,1.92520887,1.35267407,0.24556791,2.48018701,0.00695865,0.63755255
-2.62031016,5.64380964,0.00056446,1.46908791,1.86434858,1.30749121,0.24194072,2.44592983,0.00674060,0.63482598
-2.61430715,5.52722921,0.00063674,1.43583628,1.80466220,1.26333621,0.23851520,2.41260629,0.00653916,0.63261358
-2.60830415,5.41555034,0.00071716,1.40429142,1.74664990,1.22055945,0.23530293,2.38094478,0.00635831,0.63082021
-2.60230115,5.30948931,0.00080573,1.37441819,1.69065768,1.17939963,0.23229370,2.35147225,0.00620120,0.62930031
-2.59629815,5.20929308,0.00090230,1.34606117,1.63688096,1.13998611,0.22945745,2.32450322,0.00607007,0.62786568
-2.59029515,5.11476658,0.00100651,1.31896126,1.58537513,1.10234602,0.22674703,2.30013859,0.00596624,0.62629538
-2.58429215,5.02531973,0.00111779,1.29277684,1.53607192,1.06641579,0.22410201,2.27827433,0.00589004,0.62434729
-2.57828914,4.94003124,0.00123540,1.26710820,1.48880070,1.03205605,0.22145296,2.25861938,0.00584083,0.62177058
-2.57228614,4.85772549,0.00135838,1.24152409,1.44331332,0.99906912,0.21872616,2.24072167,0.00581710,0.61831868
-2.56628314,4.77705820,0.00148559,1.21558870,1.39931104,0.96721802,0.21584846,2.22400092,0.00581651,0.61376189
-2.56028014,4.69660645,0.00161575,1.18888788,1.35647199,0.93624590,0.21275193,2.20778644,0.00583601,0.60789908
-2.55427714,4.61495834,0.00174743,1.16105319,1.31447779,0.90589503,0.20937816,2.19135800,0.00587201,0.60056796
-2.54827414,4.53079787,0.00187912,1.13178258,1.27303778,0.87592412,0.20568192,2.17398774,0.00592053,0.59165343
-2.54227114,4.44298089,0.00200925,1.10085689,1.23190990,0.84612357,0.20163403,2.15498103,0.00597735,0.58109354
-2.53626813,4.35059882,0.00213626,1.06815128,1.19091696,0.81632753,0.19722325,2.13371422,0.00603822,0.56888288
-2.53026513,4.25302725,0.00225861,1.03364140,1.14995789,0.78642278,0.19245719,2.10966767,0.00609900,0.55507339
-2.52426213,4.14995755,0.00237486,0.99740400,1.10901344,0.75635384,0.18736210,2.08245247,0.00615588,0.53977235
-2.51825913,4.04141078,0.00248372,0.95961236,1.06814627,0.72612439,0.18198173,2.05182968,0.00620545,0.52313800
-2.51225613,3.92773368,0.00258405,0.92052681,1.02749583,0.69579523,0.17637515,2.01772144,0.00624489,0.50537281
-2.50625313,3.80957787,0.00267491,0.88048122,0.98726834,0.66547893,0.17061382,1.98021373,0.00627203,0.48671497
-2.50025013,3.68786407,0.00275561,0.83986614,0.94772288,0.63533191,0.16477803,1.93955084,0.00628544,0.46742843
-2.49424712,3.56373381,0.00282567,0.79910982,0.90915443,0.60554423,0.15895292,1.89612231,0.00628444,0.44779211
-2.48824412,3.43849187,0.00288487,0.75865798,0.87187494,0.57632808,0.15322422,1.85044331,0.00626910,0.42808870
-2.48224112,3.31354274,0.00293320,0.71895357,0.83619373,0.54790554,0.14767416,1.80312990,0.00624022,0.40859372
-2.47623812,3.19032513,0.00297088,0.68041744,0.80239824,0.52049624,0.14237745,1.75487070,0.00619930,0.38956530
-2.47023512,3.07024785,0.00299828,0.64343091,0.77073633,0.49430584,0.13739787,1.70639679,0.00614840,0.37123508
-2.46423212,2.95463073,0.00301594,0.60832112,0.74140101,0.46951565,0.13278535,1.65845173,0.00609012,0.35380077
-2.45822911,2.84465355,0.00302450,0.57534949,0.71451848,0.44627414,0.12857387,1.61176338,0.00602747,0.33742051
-2.45222611,2.74131554,0.00302465,0.54470398,0.69014000,0.42469051,0.12478021,1.56701903,0.00596374,0.32220936
-2.44622311,2.64540714,0.00301713,0.51649521,0.66823800,0.40483065,0.12140353,1.52484543,0.00590245,0.30823793
-2.44022011,2.55749518,0.00300265,0.49075636,0.64870643,0.38671569,0.11842592,1.48579436,0.00584726,0.29553310
-2.43421711,2.47792169,0.00298187,0.46744674,0.63136539,0.37032282,0.11581373,1.45033457,0.00580184,0.28408089
-2.42821411,2.40681574,0.00295542,0.44645860,0.61596944,0.35558852,0.11351969,1.41885015,0.00576985,0.27383098
-2.42221111,2.34411710,0.00292382,0.42762655,0.60221932,0.34241370,0.11148560,1.39164501,0.00575488,0.26470288
-2.41620810,2.28960975,0.00288751,0.41073918,0.58977606,0.33067048,0.10964560,1.36895292,0.00576042,0.25659322
-2.41020510,2.24296287,0.00284688,0.39555186,0.57827693,0.32021014,0.10792962,1.35095193,0.00578980,0.24938374
-2.40420210,2.20377649,0.00280223,0.38180026,0.56735221,0.31087173,0.10626708,1.33778204,0.00584619,0.24294979
-2.39819910,2.17162892,0.00275384,0.36921380,0.55664184,0.30249089,0.10459043,1.32956458,0.00593256,0.23716863
-2.39219610,2.14612309,0.00270195,0.35752825,0.54581130,0.29490848,0.10283858,1.32642183,0.00605169,0.23192744
-2.38619310,2.12692904,0.00264681,0.34649710,0.53456573,0.28797840,0.10095989,1.32849543,0.00620608,0.22713044
-2.38019010,2.11382036,0.00258873,0.33590110,0.52266179,0.28157443,0.09891476,1.33596226,0.00639791,0.22270506
-2.37418709,2.10670265,0.00252806,0.32555573,0.50991681,0.27559572,0.09667755,1.34904678,0.00662901,0.21860674
-2.36818409,2.10563288,0.00246523,0.31531629,0.49621478,0.26997079,0.09423797,1.36802909,0.00690075,0.21482240
-2.36218109,2.11082915,0.00240078,0.30508068,0.48150924,0.26465984,0.09160178,1.39324843,0.00721393,0.21137233
-2.35617809,2.12267074,0.00233532,0.29478980,0.46582292,0.25965556,0.08879083,1.42510201,0.00756869,0.20831067
-2.35017509,2.14168952,0.00226959,0.28442592,0.44924461,0.25498241,0.08584256,1.46403973,0.00796442,0.20572443
-2.34417209,2.16855366,0.00220439,0.27400913,0.43192339,0.25069451,0.08280893,1.51055541,0.00839960,0.20373128
-2.33816908,2.20404556,0.00214063,0.26359236,0.41406079,0.24687252,0.07975487,1.56517553,0.00887174,0.20247616
-2.33216608,2.24903576,0.00207923,0.25325529,0.39590149,0.24361971,0.07675648,1.62844653,0.00937732,0.20212708
-2.32616308,2.30445496,0.00202115,0.24309766,0.37772300,0.24105743,0.07389888,1.70092190,0.00991168,0.20287019
-2.32016008,2.37126603,0.00196736,0.23323225,0.35982509,0.23932048,0.07127396,1.78314995,0.01046909,0.20490441
-2.31415708,2.45043764,0.00191876,0.22377814,0.34251929,0.23855246,0.06897807,1.87566328,0.01104274,0.20843589
-2.30815408,2.54292086,0.00187622,0.21485432,0.32611912,0.23890142,0.06710975,1.97897026,0.01162485,0.21367233
-2.30215108,2.64962937,0.00184051,0.20657415,0.31093129,0.24051605,0.06576750,2.09354901,0.01220682,0.22081750
-2.29614807,2.77142365,0.00181227,0.19904076,0.29724829,0.24354236,0.06504775,2.21984333,0.01277943,0.23006595
-2.29014507,2.90909851,0.00179206,0.19234339,0.28534224,0.24812110,0.06504294,2.35826018,0.01333306,0.24159805
-2.28414207,3.06337332,0.00178027,0.18655502,0.27546036,0.25438570,0.06583979,2.50916765,0.01385798,0.25557537
-2.27813907,3.23488332,0.00177718,0.18173086,0.26782165,0.26246086,0.06751772,2.67289206,0.01434469,0.27213644
-2.27213607,3.42417039,0.00178291,0.17790787,0.26261483,0.27246142,0.07014738,2.84971294,0.01478420,0.29139273
-2.26613307,3.63167160,0.00179747,0.17510508,0.25999716,0.28449151,0.07378935,3.03985422,0.01516837,0.31342509
-2.26013007,3.85770352,0.00182075,0.17332444,0.26009390,0.29864375,0.07849280,3.24347042,0.01549019,0.33828020
-2.25412706,4.10244104,0.00185253,0.17255218,0.26299807,0.31499821,0.08429432,3.46062675,0.01574408,0.36596737
-2.24812406,4.36588955,0.00189248,0.17276030,0.26877020,0.33362103,0.09121664,3.69127264,0.01592605,0.39645535
-2.24212106,4.64785012,0.00194019,0.17390810,0.27743795,0.35456253,0.09926742,3.93520853,0.01603390,0.42966938
-2.23611806,4.94787806,0.00199518,0.17594364,0.28899516,0.37785461,0.10843802,4.19204675,0.01606725,0.46548831
-2.23011506,5.26523614,0.00205687,0.17880495,0.30340058,0.40350760,0.11870230,4.46116785,0.01602759,0.50374201
-2.22411206,5.59884447,0.00212463,0.18242092,0.32057589,0.43150631,0.13001550,4.74167447,0.01591815,0.54420914
-2.21810905,5.94722995,0.00219775,0.18671199,0.34040346,0.46180564,0.14231318,5.03234547,0.01574377,0.58661539
-2.21210605,6.30847881,0.00227541,0.19159045,0.36272377,0.49432572,0.15551043,5.33159371,0.01551068,0.63063250
-2.20610305,6.68019627,0.00235675,0.19696068,0.38733296,0.52894695,0.16950133,5.63743088,0.01522620,0.67587818
-2.20010005,7.05947744,0.00244077,0.20271916,0.41398065,0.56550523,0.18415883,5.94744327,0.01489844,0.72191728
-2.19409705,7.44289373,0.00252642,0.20875465,0.44236861,0.60378763,0.19933501,6.25878179,0.01453595,0.76826431
-2.18809405,7.82649835,0.00261250,0.21494839,0.47215041,0.64352903,0.21486204,6.56816944,0.01414735,0.81438769
-2.18209105,8.20585401,0.00269776,0.22117472,0.50293269,0.68441001,0.23055371,6.87192865,0.01374100,0.85971582
-2.17608804,8.57608493,0.00278081,0.22730196,0.53427808,0.72605630,0.24620764,7.16602982,0.01332468,0.90364499
-2.17008504,8.93195389,0.00286020,0.23319387,0.56571013,0.76804029,0.26160829,7.44616148,0.01290535,0.94554936
-2.16408204,9.26796387,0.00293444,0.23871151,0.59672037,0.80988464,0.27653058,7.70782117,0.01248889,0.98479267
-2.15807904,9.57848210,0.00300196,0.24371566,0.62677739,0.85106827,0.29074432,7.94642478,0.01207999,1.02074174
-2.15207604,9.85788321,0.00306123,0.24806973,0.65533787,0.89103476,0.30401905,8.15743104,0.01168205,1.05278115
-2.14607304,10.10070653,0.00311074,0.25164294,0.68185927,0.92920303,0.31612943,8.33647640,0.01129716,1.08032898
-2.14007004,10.30182149,0.00314905,0.25431383,0.70581368,0.96498020,0.32686092,8.47951508,0.01092620,1.10285285
-2.13406703,10.45659442,0.00317486,0.25597383,0.72670246,0.99777617,0.33601546,8.58295805,0.01056892,1.11988576
-2.12806403,10.56104925,0.00318703,0.25653073,0.74407092,1.02701963,0.34341708,8.64380456,0.01022410,1.13104104
-2.12206103,10.61201481,0.00318463,0.25591192,0.75752252,1.05217472,0.34891716,8.65975997,0.00988979,1.13602579
-2.11605803,10.60725156,0.00316699,0.25406716,0.76673182,1.07275798,0.35239904,8.62933405,0.00956351,1.13465212
-2.11005503,10.54555143,0.00313372,0.25097072,0.77145565,1.08835461,0.35378187,8.55191461,0.00924250,1.12684558
-2.10405203,10.42680566,0.00308471,0.24662283,0.77154185,1.09863364,0.35302350,8.42781248,0.00892394,1.11265038
-2.09804902,10.25203687,0.00302020,0.24105030,0.76693523,1.10336097,0.35012216,8.25827546,0.00860521,1.09223108
-2.09204602,10.02339331,0.00294073,0.23430614,0.75768027,1.10240997,0.34511700,8.04546987,0.00828402,1.06587036
-2.08604302,9.74410515,0.00284715,0.22646846,0.74392055,1.09576893,0.33808729,7.79243048,0.00795862,1.03396313
-2.08004002,9.41840431,0.00274059,0.21763840,0.72589480,1.08354490,0.32915042,7.50298064,0.00762789,0.99700702
-2.07403702,9.05141130,0.00262246,0.20793729,0.70392977,1.06596390,0.31845865,7.18162630,0.00729141,0.95558951
-2.06803402,8.64899380,0.00249436,0.19750325,0.67843016,1.04336706,0.30619485,6.83342839,0.00694950,0.91037242
-2.06203102,8.21760319,0.00235809,0.18648721,0.64986617,1.01620317,0.29256740,6.46385935,0.00660319,0.86207414
-2.05602801,7.76409591,0.00221554,0.17504867,0.61875916,0.98501753,0.27780430,6.07864982,0.00625418,0.81145057
-2.05002501,7.29554712,0.00206869,0.16335134,0.58566595,0.95043786,0.26214699,5.68363206,0.00590473,0.75927532
-2.04402201,6.81906420,0.00191951,0.15155874,0.55116270,0.91315764,0.24584390,5.28458630,0.00555757,0.70632006
-2.03801901,6.34160722,0.00176994,0.13983015,0.51582869,0.87391758,0.22914412,4.88709581,0.00521576,0.65333578
-2.03201601,5.86982278,0.00162184,0.12831683,0.48023094,0.83348611,0.21229136,4.49641594,0.00488256,0.60103553
-2.02601301,5.40989681,0.00147693,0.11715873,0.44491001,0.79263956,0.19551843,4.11736109,0.00456128,0.55007931
-2.02001001,4.96743049,0.00133677,0.10648186,0.41036761,0.75214283,0.17904240,3.75421270,0.00425516,0.50106140
-2.01400700,4.54734227,0.00120271,0.09639617,0.37705624,0.71273127,0.16306060,3.41065013,0.00396725,0.45450056
-2.00800400,4.15379743,0.00107592,0.08699417,0.34537126,0.67509448,0.14774746,3.08970502,0.00370032,0.41083314
-2.00200100,3.79016546,0.00095735,0.07835014,0.31564529,0.63986243,0.13325238,2.79373872,0.00345677,0.37040905
-1.99599800,3.45900425,0.00084771,0.07051995,0.28814518,0.60759430,0.11969842,2.52444148,0.00323856,0.33349061
-1.98999500,3.16206889,0.00074751,0.06354135,0.26307121,0.57877034,0.10718190,2.28285109,0.00304724,0.30025388
-1.98399200,2.90034240,0.00065708,0.05743482,0.24055847,0.55378663,0.09577285,2.06938833,0.00288389,0.27079217
-1.97798899,2.67408486,0.00057654,0.05220465,0.22068006,0.53295284,0.08551599,1.88390620,0.00274914,0.24512146
-1.97198599,2.48289716,0.00050588,0.04784041,0.20345182,0.51649256,0.07643241,1.72574958,0.00264327,0.22318724
-1.96598299,2.32579566,0.00044493,0.04431853,0.18883828,0.50454601,0.06852158,1.59382226,0.00256620,0.20487236
-1.95997999,2.20129404,0.00039344,0.04160404,0.17675942,0.49717471,0.06176370,1.48665829,0.00251759,0.19000559
-1.95397699,2.10748897,0.00035106,0.03965232,0.16709791,0.49436753,0.05612213,1.40249521,0.00249692,0.17837052
-1.94797399,2.04214670,0.00031738,0.03841087,0.15970660,0.49604779,0.05154599,1.33934670,0.00250358,0.16971457
-1.94197099,2.00278813,0.00029196,0.03782105,0.15441591,0.50208092,0.04797266,1.29507308,0.00253696,0.16375779
-1.93596798,1.98677053,0.00027435,0.03781972,0.15104101,0.51228229,0.04533016,1.26744819,0.00259650,0.16020140
-1.92996498,1.99136445,0.00026408,0.03834079,0.14938850,0.52642487,0.04353950,1.25422189,0.00268183,0.15873597
-1.92396198,2.01382512,0.00026070,0.03931680,0.14926253,0.54424659,0.04251671,1.25317737,0.00279280,0.15904899
-1.91795898,2.05145755,0.00026379,0.04068020,0.15047042,0.56545714,0.04217483,1.26218320,0.00292956,0.16083211
-1.91195598,2.10167549,0.00027295,0.04236476,0.15282745,0.58974421,0.04242565,1.27923978,0.00309258,0.16378768
-1.90595298,2.16205382,0.00028781,0.04430676,0.15616113,0.61677921,0.04318129,1.30252030,0.00328271,0.16763491
-1.89994997,2.23037489,0.00030804,0.04644608,0.16031476,0.64622253,0.04435576,1.33040625,0.00350119,0.17211540
