energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.81990995,2.05915965,0.03968305,0.10095420,1.11360081,0.46736844,0.03994251,1.28143269
-5.81390695,1.99134227,0.03846771,0.09827253,1.06740915,0.45515164,0.03889755,1.23810258
-5.80790395,1.92323037,0.03725463,0.09543461,1.02020690,0.44262189,0.03801972,1.19468630
-5.80190095,1.85578740,0.03605416,0.09247166,0.97269943,0.43001116,0.03730465,1.15185169
-5.79589795,1.78990156,0.03487435,0.08941351,0.92558495,0.41753983,0.03674094,1.11021953
-5.78989495,1.72635968,0.03372081,0.08628772,0.87953194,0.40540950,0.03631096,1.07034477
-5.78389195,1.66582558,0.03259664,0.08311898,0.83515815,0.39379673,0.03599181,1.03270059
-5.77788894,1.60882381,0.03150259,0.07992862,0.79301202,0.38284791,0.03575651,0.99766576
-5.77188594,1.55572899,0.03043723,0.07673450,0.75355707,0.37267538,0.03557527,0.96551565
-5.76588294,1.50676111,0.02939729,0.07355102,0.71715997,0.36335494,0.03541689,0.93641727
-5.75987994,1.46198656,0.02837800,0.07038934,0.68408245,0.35492480,0.03525003,0.91042812
-5.75387694,1.42132461,0.02737361,0.06725776,0.65447735,0.34738586,0.03504459,0.88749903
-5.74787394,1.38455886,0.02637782,0.06416219,0.62838869,0.34070335,0.03477281,0.86748059
-5.74187094,1.35135291,0.02538431,0.06110668,0.60575578,0.33480969,0.03441035,0.85013281
-5.73586793,1.32126950,0.02438721,0.05809399,0.58642079,0.32960830,0.03393709,0.83513754
-5.72986493,1.29379219,0.02338154,0.05512610,0.57013959,0.32497843,0.03333776,0.82211309
-5.72386193,1.26834865,0.02236357,0.05220474,0.55659517,0.32078048,0.03260232,0.81063052
-5.71785893,1.24433470,0.02133114,0.04933174,0.54541310,0.31686188,0.03172608,0.80023074
-5.71185593,1.22113812,0.02028381,0.04650938,0.53617834,0.31306312,0.03070966,0.79044206
-5.70585293,1.19816153,0.01922301,0.04374057,0.52845277,0.30922390,0.02955868,0.78079743
-5.69984992,1.17484362,0.01815203,0.04102896,0.52179268,0.30518893,0.02828329,0.77085078
-5.69384692,1.15067794,0.01707589,0.03837892,0.51576576,0.30081347,0.02689752,0.76019203
-5.68784392,1.12522908,0.01600121,0.03579548,0.50996681,0.29596832,0.02541861,0.74846028
-5.68184092,1.09814553,0.01493598,0.03328420,0.50403177,0.29054400,0.02386611,0.73535480
-5.67583792,1.06916915,0.01388920,0.03085090,0.49764954,0.28445424,0.02226113,0.72064360
-5.66983492,1.03814112,0.01287061,0.02850153,0.49057135,0.27763848,0.02062544,0.70416924
-5.66383192,1.00500418,0.01189033,0.02624187,0.48261725,0.27006348,0.01898073,0.68585197
-5.65782891,0.96980140,0.01095849,0.02407735,0.47367975,0.26172381,0.01734786,0.66569005
-5.65182591,0.93267157,0.01008494,0.02201286,0.46372443,0.25264149,0.01574627,0.64375730
-5.64582291,0.89384151,0.00927890,0.02005257,0.45278765,0.24286465,0.01419347,0.62019819
-5.63981991,0.85361563,0.00854872,0.01819983,0.44097152,0.23246522,0.01270465,0.59522062
-5.63381691,0.81236324,0.00790164,0.01645711,0.42843642,0.22153605,0.01129245,0.56908665
-5.62781391,0.77050405,0.00734359,0.01482599,0.41539134,0.21018724,0.00996683,0.54210175
-5.62181091,0.72849246,0.00687908,0.01330715,0.40208265,0.19854210,0.00873503,0.51460284
-5.61580790,0.68680123,0.00651105,0.01190052,0.38878162,0.18673276,0.00760170,0.48694565
-5.60980490,0.64590518,0.00624086,0.01060533,0.37577132,0.17489575,0.00656906,0.45949195
-5.60380190,0.60626541,0.00606822,0.00942029,0.36333344,0.16316754,0.00563714,0.43259706
-5.59779890,0.56831486,0.00599122,0.00834375,0.35173560,0.15168047,0.00480408,0.40659814
-5.59179590,0.53244545,0.00600638,0.00737396,0.34121961,0.14055893,0.00406643,0.38180375
-5.58579290,0.49899756,0.00610867,0.00650925,0.33199125,0.12991627,0.00341953,0.35848496
-5.57978989,0.46825203,0.00629162,0.00574832,0.32421192,0.11985224,0.00285780,0.33686839
-5.57378689,0.44042504,0.00654746,0.00509054,0.31799255,0.11045124,0.00237506,0.31713136
-5.56778389,0.41566606,0.00686722,0.00453620,0.31338990,0.10178133,0.00196490,0.29939936
-5.56178089,0.39405882,0.00724090,0.00408689,0.31040550,0.09389409,0.00162085,0.28374571
-5.55577789,0.37562520,0.00765770,0.00374582,0.30898719,0.08682519,0.00133667,0.27019353
-5.54977489,0.36033202,0.00810619,0.00351815,0.30903304,0.08059570,0.00110657,0.25871972
-5.54377189,0.34810001,0.00857460,0.00341141,0.31039775,0.07521403,0.00092531,0.24926079
-5.53776888,0.33881492,0.00905104,0.00343581,0.31290077,0.07067832,0.00078839,0.24172015
-5.53176588,0.33233992,0.00952383,0.00360464,0.31633617,0.06697928,0.00069213,0.23597652
-5.52576288,0.32852880,0.00998176,0.00393456,0.32048348,0.06410310,0.00063371,0.23189302
-5.51975988,0.32723935,0.01041442,0.00444593,0.32511910,0.06203455,0.00061128,0.22932644
-5.51375688,0.32834611,0.01081247,0.00516300,0.33002771,0.06075984,0.00062393,0.22813633
-5.50775388,0.33175192,0.01116795,0.00611407,0.33501305,0.06026930,0.00067170,0.22819327
-5.50175088,0.33739759,0.01147448,0.00733148,0.33990768,0.06055956,0.00075559,0.22938615
-5.49574787,0.34526908,0.01172752,0.00885151,0.34458101,0.06163521,0.00087748,0.23162783
-5.48974487,0.35540173,0.01192452,0.01071405,0.34894539,0.06350978,0.00104011,0.23485912
-5.48374187,0.36788120,0.01206498,0.01296209,0.35295984,0.06620599,0.00124697,0.23905065
-5.47773887,0.38284083,0.01215056,0.01564100,0.35663119,0.06975517,0.00150224,0.24420267
-5.47173587,0.40045535,0.01218499,0.01879752,0.36001261,0.07419591,0.00181059,0.25034272
-5.46573287,0.42093113,0.01217398,0.02247855,0.36319957,0.07957186,0.00217711,0.25752118
-5.45972986,0.44449317,0.01212507,0.02672959,0.36632336,0.08592881,0.00260706,0.26580506
-5.45372686,0.47136932,0.01204740,0.03159304,0.36954257,0.09331120,0.00310569,0.27527018
-5.44772386,0.50177233,0.01195136,0.03710623,0.37303285,0.10175798,0.00367803,0.28599227
-5.44172086,0.53588064,0.01184833,0.04329932,0.37697561,0.11129832,0.00432857,0.29803736
-5.43571786,0.57381863,0.01175026,0.05019302,0.38154608,0.12194704,0.00506102,0.31145206
-5.42971486,0.61563748,0.01166931,0.05779641,0.38690153,0.13370021,0.00587803,0.32625422
-5.42371186,0.66129765,0.01161743,0.06610472,0.39317014,0.14653108,0.00678088,0.34242467
-5.41770885,0.71065396,0.01160599,0.07509734,0.40044119,0.16038656,0.00776918,0.35990036
-5.41170585,0.76344431,0.01164540,0.08473617,0.40875722,0.17518452,0.00884066,0.37856964
-5.40570285,0.81928300,0.01174476,0.09496429,0.41810838,0.19081213,0.00999092,0.39826980
-5.39969985,0.87765912,0.01191161,0.10570521,0.42842961,0.20712541,0.01121325,0.41878749
-5.39369685,0.93794081,0.01215163,0.11686276,0.43960061,0.22395012,0.01249852,0.43986186
-5.38769385,0.99938547,0.01246849,0.12832168,0.45144890,0.24108406,0.01383519,0.46119064
-5.38169085,1.06115589,0.01286371,0.13994894,0.46375568,0.25830095,0.01520934,0.48243905
-5.37568784,1.12234211,0.01333660,0.15159592,0.47626444,0.27535554,0.01660480,0.50325111
-5.36968484,1.18198826,0.01388426,0.16310130,0.48869186,0.29199018,0.01800348,0.52326307
-5.36368184,1.23912361,0.01450165,0.17429477,0.50074052,0.30794238,0.01938567,0.54211845
-5.35767884,1.29279662,0.01518170,0.18500128,0.51211286,0.32295324,0.02073048,0.55948390
-5.35167584,1.34211059,0.01591553,0.19504590,0.52252581,0.33677642,0.02201644,0.57506536
-5.34567284,1.38625961,0.01669266,0.20425888,0.53172530,0.34918722,0.02322200,0.58862366
-5.33966983,1.42456303,0.01750131,0.21248103,0.53949999,0.35999152,0.02432625,0.59998888
-5.33366683,1.45649700,0.01832874,0.21956886,0.54569369,0.36903397,0.02530951,0.60907272
-5.32766383,1.48172151,0.01916158,0.22539950,0.55021571,0.37620523,0.02615402,0.61587831
-5.32166083,1.50010164,0.01998626,0.22987510,0.55304875,0.38144786,0.02684456,0.62050683
-5.31565783,1.51172181,0.02078939,0.23292646,0.55425391,0.38476037,0.02736892,0.62316060
-5.30965483,1.51689213,0.02155815,0.23451576,0.55397252,0.38619947,0.02771845,0.62414229
-5.30365183,1.51614641,0.02228068,0.23463823,0.55242466,0.38588011,0.02788830,0.62385021
-5.29764882,1.51023144,0.02294647,0.23332268,0.54990440,0.38397331,0.02787771,0.62276958
-5.29164582,1.50008785,0.02354661,0.23063077,0.54677181,0.38070187,0.02769001,0.62146011
-5.28564282,1.48682293,0.02407414,0.22665511,0.54344211,0.37633390,0.02733252,0.62054011
-5.27963982,1.47167632,0.02452417,0.22151628,0.54037219,0.37117450,0.02681638,0.62066766
-5.27363682,1.45597971,0.02489403,0.21535878,0.53804505,0.36555590,0.02615609,0.62251939
-5.26763382,1.44111197,0.02518330,0.20834614,0.53695277,0.35982627,0.02536909,0.62676763
-5.26163082,1.42845137,0.02539374,0.20065544,0.53757842,0.35433777,0.02447508,0.63405661
-5.25562781,1.41932655,0.02552910,0.19247137,0.54037781,0.34943424,0.02349544,0.64497861
-5.24962481,1.41496835,0.02559494,0.18398022,0.54576159,0.34543896,0.02245245,0.66005088
-5.24362181,1.41646402,0.02559826,0.17536385,0.55407841,0.34264305,0.02136859,0.67969421
-5.23761881,1.42471594,0.02554713,0.16679415,0.56559985,0.34129497,0.02026583,0.70421398
-5.23161581,1.44040626,0.02545023,0.15842789,0.58050763,0.34159138,0.01916498,0.73378438
-5.22561281,1.46396898,0.02531644,0.15040250,0.59888369,0.34367000,0.01808511,0.76843665
-5.21960980,1.49557070,0.02515433,0.14283260,0.62070360,0.34760446,0.01704302,0.80805176
-5.21360680,1.53510073,0.02497177,0.13580766,0.64583351,0.35340161,0.01605293,0.85235796
-5.20760380,1.58217113,0.02477548,0.12939060,0.67403096,0.36100116,0.01512615,0.90093356
-5.20160080,1.63612672,0.02457076,0.12361757,0.70494952,0.37027787,0.01427102,0.95321474
-5.19559780,1.69606470,0.02436121,0.11849868,0.73814710,0.38104602,0.01349281,1.00850856
-5.18959480,1.76086300,0.02414862,0.11401969,0.77309782,0.39306600,0.01279391,1.06601038
-5.18359180,1.82921641,0.02393293,0.11014455,0.80920678,0.40605288,0.01217398,1.12482546
-5.17758879,1.89967881,0.02371228,0.10681859,0.84582734,0.41968629,0.01163023,1.18399367
-5.17158579,1.97070988,0.02348321,0.10397218,0.88228013,0.43362150,0.01115783,1.24251655
-5.16558279,2.04072415,0.02324091,0.10152476,0.91787307,0.44750098,0.01075024,1.29938547
-5.15957979,2.10814057,0.02297955,0.09938894,0.95192151,0.46096611,0.01039969,1.35360993
-5.15357679,2.17143035,0.02269271,0.09747461,0.98376772,0.47366846,0.01009758,1.40424472
-5.14757379,2.22916126,0.02237373,0.09569276,1.01279894,0.48528025,0.00983489,1.45041487
-5.14157079,2.28003665,0.02201619,0.09395899,1.03846324,0.49550353,0.00960259,1.49133752
-5.13556778,2.32292786,0.02161429,0.09219652,1.06028259,0.50407785,0.00939194,1.52633970
-5.12956478,2.35689884,0.02116320,0.09033863,1.07786288,0.51078609,0.00919482,1.55487176
-5.12356178,2.38122262,0.02065937,0.08833041,1.09090038,0.51545841,0.00900391,1.57651575
-5.11755878,2.39538932,0.02010077,0.08612999,1.09918484,0.51797418,0.00881289,1.59098902
-5.11155578,2.39910611,0.01948699,0.08370898,1.10259913,0.51826215,0.00861652,1.59814305
-5.10555278,2.39228973,0.01881932,0.08105241,1.10111589,0.51629875,0.00841070,1.59795800
-5.09954977,2.37505271,0.01810071,0.07815807,1.09479159,0.51210505,0.00819244,1.59053364
-5.09354677,2.34768453,0.01733564,0.07503542,1.08375841,0.50574247,0.00795984,1.57607744
-5.08754377,2.31062910,0.01652994,0.07170416,1.06821480,0.49730771,0.00771198,1.55489063
-5.08154077,2.26446022,0.01569059,0.06819245,1.04841510,0.48692706,0.00744879,1.52735322
-5.07553777,2.20985619,0.01482538,0.06453512,1.02465896,0.47475067,0.00717096,1.49390880
-5.06953477,2.14757514,0.01394266,0.06077174,0.99728111,0.46094688,0.00687979,1.45504976
-5.06353177,2.07843194,0.01305105,0.05694478,0.96664181,0.44569688,0.00657702,1.41130377
-5.05752876,2.00327756,0.01215909,0.05309791,0.93311846,0.42919006,0.00626477,1.36322172
-5.05152576,1.92298142,0.01127504,0.04927449,0.89709833,0.41161990,0.00594533,1.31136749
-5.04552276,1.83841692,0.01040663,0.04551633,0.85897281,0.39318072,0.00562113,1.25630967
-5.03951976,1.75045010,0.00956088,0.04186270,0.81913278,0.37406508,0.00529463,1.19861502
-5.03351676,1.65993111,0.00874392,0.03834971,0.77796521,0.35446197,0.00496825,1.13884356
-5.02751376,1.56768817,0.00796098,0.03500989,0.73585067,0.33455549,0.00464430,1.07754486
-5.02151076,1.47452340,0.00721626,0.03187212,0.69316157,0.31452406,0.00432497,1.01525535
-5.01550775,1.38120987,0.00651301,0.02896174,0.65026071,0.29453998,0.00401230,0.95249607
-5.00950475,1.28848954,0.00585350,0.02630093,0.60750020,0.27476914,0.00370815,0.88977069
-5.00350175,1.19707135,0.00523908,0.02390917,0.56522021,0.25537095,0.00341420,0.82756340
-4.99749875,1.10762931,0.00467033,0.02180389,0.52374764,0.23649815,0.00313197,0.76633665
-4.99149575,1.02080019,0.00414710,0.02000111,0.48339454,0.21829660,0.00286281,0.70652845
-4.98549275,0.93718083,0.00366863,0.01851612,0.44445625,0.20090502,0.00260789,0.64854935
-4.97948974,0.85732504,0.00323367,0.01736415,0.40720932,0.18445456,0.00236822,0.59277919
-4.97348674,0.78174014,0.00284058,0.01656089,0.37190926,0.16906826,0.00214468,0.53956372
-4.96748374,0.71088352,0.00248742,0.01612301,0.33878825,0.15486048,0.00193796,0.48921129
-4.96148074,0.64515928,0.00217204,0.01606845,0.30805291,0.14193621,0.00174866,0.44198981
-4.95547774,0.58491526,0.00189220,0.01641669,0.27988233,0.13039049,0.00157718,0.39812432
-4.94947474,0.53044078,0.00164554,0.01718869,0.25442636,0.12030777,0.00142383,0.35779504
-4.94347174,0.48196514,0.00142973,0.01840689,0.23180435,0.11176144,0.00128876,0.32113647
-4.93746873,0.43965711,0.00124247,0.02009489,0.21210434,0.10481345,0.00117199,0.28823717
-4.93146573,0.40362547,0.00108151,0.02227710,0.19538283,0.09951402,0.00107342,0.25914059
-4.92546273,0.37392060,0.00094469,0.02497830,0.18166505,0.09590163,0.00099283,0.23384681
-4.91945973,0.35053707,0.00082996,0.02822310,0.17094580,0.09400310,0.00092987,0.21231499
-4.91345673,0.33341722,0.00073537,0.03203537,0.16319070,0.09383387,0.00088407,0.19446667
-4.90745373,0.32245546,0.00065910,0.03643772,0.15833807,0.09539844,0.00085489,0.18018952
-4.90145073,0.31750341,0.00059943,0.04145098,0.15630110,0.09869105,0.00084167,0.16934163
-4.89544772,0.31837544,0.00055479,0.04709386,0.15697050,0.10369642,0.00084369,0.16175596
-4.88944472,0.32485468,0.00052370,0.05338262,0.16021748,0.11039074,0.00086014,0.15724498
-4.88344172,0.33669935,0.00050482,0.06033097,0.16589707,0.11874277,0.00089018,0.15560530
-4.87743872,0.35364909,0.00049691,0.06795013,0.17385170,0.12871499,0.00093294,0.15662218
-4.87143572,0.37543133,0.00049886,0.07624897,0.18391507,0.14026490,0.00098752,0.16007381
-4.86543272,0.40176748,0.00050966,0.08523436,0.19591614,0.15334626,0.00105305,0.16573530
-4.85942971,0.43237875,0.00052844,0.09491163,0.20968338,0.16791034,0.00112869,0.17338235
-4.85342671,0.46699142,0.00055442,0.10528505,0.22504889,0.18390702,0.00121365,0.18279451
-4.84742371,0.50534135,0.00058697,0.11635832,0.24185260,0.20128568,0.00130722,0.19375791
-4.84142071,0.54717766,0.00062556,0.12813499,0.25994622,0.21999581,0.00140881,0.20606761
-4.83541771,0.59226511,0.00066979,0.14061877,0.27919687,0.23998715,0.00151797,0.21952930
-4.82941471,0.64038533,0.00071940,0.15381357,0.29949023,0.26120951,0.00163439,0.23396052
-4.82341171,0.69133643,0.00077423,0.16772335,0.32073306,0.28361194,0.00175794,0.24919128
-4.81740870,0.74493127,0.00083425,0.18235156,0.34285496,0.30714142,0.00188868,0.26506398
-4.81140570,0.80099400,0.00089954,0.19770038,0.36580934,0.33174099,0.00202686,0.28143294
-4.80540270,0.85935543,0.00097032,0.21376951,0.38957335,0.35734746,0.00217296,0.29816318
-4.79939970,0.91984699,0.00104687,0.23055487,0.41414703,0.38388867,0.00232763,0.31512890
-4.79339670,0.98229401,0.00112956,0.24804692,0.43955141,0.41128067,0.00249174,0.33221147
-4.78739370,1.04650851,0.00121885,0.26622903,0.46582598,0.43942478,0.00266630,0.34929727
-4.78139070,1.11228212,0.00131520,0.28507585,0.49302550,0.46820499,0.00285250,0.36627537
-4.77538769,1.17937974,0.00141913,0.30455187,0.52121638,0.49748576,0.00305163,0.38303541
-4.76938469,1.24753445,0.00153113,0.32461029,0.55047291,0.52711060,0.00326506,0.39946573
-4.76338169,1.31644434,0.00165162,0.34519242,0.58087367,0.55690167,0.00349420,0.41545194
-4.75737869,1.38577167,0.00178100,0.36622761,0.61249816,0.58666047,0.00374043,0.43087628
-4.75137569,1.45514480,0.00191950,0.38763393,0.64542413,0.61616985,0.00400508,0.44561758
-4.74537269,1.52416298,0.00206725,0.40931946,0.67972550,0.64519743,0.00428935,0.45955232
-4.73936968,1.59240412,0.00222418,0.43118441,0.71547118,0.67350031,0.00459428,0.47255639
-4.73336668,1.65943520,0.00239003,0.45312377,0.75272465,0.70083092,0.00492068,0.48450786
-4.72736368,1.72482499,0.00256429,0.47503057,0.79154426,0.72694396,0.00526907,0.49529044
-4.72136068,1.78815836,0.00274621,0.49679935,0.83198397,0.75160392,0.00563966,0.50479764
-4.71535768,1.84905138,0.00293478,0.51832995,0.87409433,0.77459294,0.00603227,0.51293721
-4.70935468,1.90716630,0.00312872,0.53953099,0.91792341,0.79571862,0.00644633,0.51963578
-4.70335168,1.96222556,0.00332646,0.56032319,0.96351710,0.81482119,0.00688084,0.52484330
-4.69734867,2.01402362,0.00352622,0.58064193,1.01091858,0.83177991,0.00733430,0.52853705
-4.69134567,2.06243607,0.00372596,0.60043919,1.06016663,0.84651800,0.00780476,0.53072496
-4.68534267,2.10742508,0.00392344,0.61968440,1.11129232,0.85900612,0.00828976,0.53144796
-4.67933967,2.14904096,0.00411631,0.63836432,1.16431423,0.86926404,0.00878639,0.53078126
-4.67333667,2.18741942,0.00430209,0.65648189,1.21923191,0.87736041,0.00929123,0.52883440
-4.66733367,2.22277487,0.00447829,0.67405402,1.27601797,0.88341074,0.00980044,0.52575008
-4.66133067,2.25539003,0.00464245,0.69110854,1.33460900,0.88757376,0.01030981,0.52170192
-4.65532766,2.28560255,0.00479223,0.70768055,1.39489588,0.89004627,0.01081476,0.51689111
-4.64932466,2.31378962,0.00492549,0.72380833,1.45671418,0.89105702,0.01131045,0.51154235
-4.64332166,2.34035164,0.00504039,0.73952929,1.51983532,0.89085992,0.01179189,0.50589917
-4.63731866,2.36569611,0.00513541,0.75487611,1.58395944,0.88972697,0.01225401,0.50021910
-4.63131566,2.39022293,0.00520949,0.76987357,1.64871083,0.88794153,0.01269180,0.49476873
-4.62531266,2.41431223,0.00526205,0.78453629,1.71363661,0.88579206,0.01310044,0.48981919
-4.61930965,2.43831563,0.00529308,0.79886762,1.77820949,0.88356694,0.01347546,0.48564201
-4.61330665,2.46255152,0.00530316,0.81285990,1.84183502,0.88155032,0.01381287,0.48250576
-4.60730365,2.48730480,0.00529348,0.82649611,1.90386353,0.88001939,0.01410936,0.48067332
-4.60130065,2.51283101,0.00526587,0.83975294,1.96360690,0.87924283,0.01436244,0.48039996
-4.59529765,2.53936438,0.00522280,0.85260506,2.02035959,0.87948049,0.01457059,0.48193199
-4.58929465,2.56712923,0.00516731,0.86503044,2.07342340,0.88098397,0.01473342,0.48550597
-4.58329165,2.59635342,0.00510303,0.87701625,2.12213493,0.88399781,0.01485179,0.49134812
-4.57728864,2.62728282,0.00503406,0.88856500,2.16589451,0.88876084,0.01492794,0.49967372
-4.57128564,2.66019513,0.00496490,0.89970047,2.20419511,0.89550736,0.01496549,0.51068626
-4.56528264,2.69541159,0.00490041,0.91047282,2.23664980,0.90446759,0.01496957,0.52457608
-4.55927964,2.73330537,0.00484565,0.92096255,2.26301593,0.91586717,0.01494672,0.54151819
-4.55327664,2.77430504,0.00480576,0.93128272,2.28321486,0.92992514,0.01490488,0.56166925
-4.54727364,2.81889251,0.00478589,0.94157930,2.29734555,0.94685055,0.01485327,0.58516360
-4.54127064,2.86759472,0.00479105,0.95202914,2.30569124,0.96683727,0.01480225,0.61210837
-4.53526763,2.92096896,0.00482599,0.96283584,2.30871846,0.99005731,0.01476307,0.64257789
-4.52926463,2.97958229,0.00489508,0.97422320,2.30706806,1.01665277,0.01474768,0.67660757
-4.52326163,3.04398584,0.00500224,0.98642680,2.30153842,1.04672684,0.01476841,0.71418777
-4.51725863,3.11468528,0.00515083,0.99968385,2.29306159,1.08033428,0.01483769,0.75525790
-4.51125563,3.19210926,0.00534361,1.01422200,2.28267337,1.11747205,0.01496771,0.79970143
-4.50525263,3.27657754,0.00558267,1.03024754,2.27147861,1.15807070,0.01517012,0.84734212
-4.49924962,3.36827113,0.00586948,1.04793383,2.26061362,1.20198714,0.01545571,0.89794206
-4.49324662,3.46720632,0.00620484,1.06741054,2.25120729,1.24899962,0.01583415,0.95120188
-4.48724362,3.57321463,0.00658897,1.08875434,2.24434303,1.29880517,0.01631379,1.00676336
-4.48124062,3.68593019,0.00702160,1.11198184,2.24102304,1.35102030,0.01690140,1.06421469
-4.47523762,3.80478584,0.00750205,1.13704492,2.24213672,1.40518487,0.01760213,1.12309830
-4.46923462,3.92901851,0.00802940,1.16382908,2.24843432,1.46076956,0.01841945,1.18292108
-4.46323162,4.05768391,0.00860257,1.19215480,2.26050689,1.51718654,0.01935512,1.24316675
-4.45722861,4.18968007,0.00922054,1.22178184,2.27877275,1.57380320,0.02040932,1.30330976
-4.45122561,4.32377849,0.00988246,1.25241642,2.30347088,1.62995834,0.02158075,1.36283007
-4.44522261,4.45866130,0.01058779,1.28372059,2.33466046,1.68498017,0.02286684,1.42122829
-4.43921961,4.59296225,0.01133637,1.31532359,2.37222622,1.73820529,0.02426388,1.47804006
-4.43321661,4.72530938,0.01212854,1.34683422,2.41588834,1.78899784,0.02576727,1.53284924
-4.42721361,4.85436678,0.01296508,1.37785376,2.46521599,1.83676773,0.02737168,1.58529889
-4.42121061,4.97887323,0.01384721,1.40798860,2.51964310,1.88098737,0.02907116,1.63509961
-4.41520760,5.09767560,0.01477643,1.43686193,2.57848548,1.92120587,0.03085928,1.68203471
-4.40920460,5.20975531,0.01575438,1.46412396,2.64095816,1.95706018,0.03272907,1.72596182
-4.40320160,5.31424686,0.01678256,1.48946020,2.70619228,1.98828280,0.03467298,1.76681115
-4.39719860,5.41044767,0.01786201,1.51259756,2.77325120,2.01470568,0.03668277,1.80458020
-4.39119560,5.49781961,0.01899304,1.53330810,2.84114556,2.03626035,0.03874921,1.83932560
-4.38519260,5.57598275,0.02017477,1.55141058,2.90884767,2.05297455,0.04086186,1.87115247
-4.37918959,5.64470270,0.02140482,1.56676999,2.97530550,2.06496560,0.04300874,1.90020215
-4.37318659,5.70387319,0.02267898,1.57929538,3.03945696,2.07243121,0.04517601,1.92663907
-4.36718359,5.75349595,0.02399085,1.58893655,3.10024517,2.07563820,0.04734764,1.95063762
-4.36118059,5.79365977,0.02533169,1.59567996,3.15663532,2.07491015,0.04950524,1.97237008
-4.35517759,5.82452104,0.02669027,1.59954445,3.20763363,2.07061428,0.05162786,1.99199619
-4.34917459,5.84628718,0.02805291,1.60057711,3.25230879,2.06314870,0.05369204,2.00965519
-4.34317159,5.85920459,0.02940357,1.59884979,3.28981566,2.05293022,0.05567192,2.02546075
-4.33716858,5.86355179,0.03072418,1.59445633,3.31942113,2.04038347,0.05753959,2.03949909
-4.33116558,5.85963812,0.03199501,1.58751082,3.34053116,2.02593145,0.05926558,2.05183027
-4.32516258,5.84780758,0.03319529,1.57814663,3.35271803,2.00998774,0.06081955,2.06249246
-4.31915958,5.82844713,0.03430380,1.56651631,3.35574646,1.99295033,0.06217112,2.07150874
-4.31315658,5.80199787,0.03529966,1.55279194,3.34959706,1.97519694,0.06329081,2.07889576
-4.30715358,5.76896756,0.03616308,1.53716557,3.33448538,1.95708153,0.06415112,2.08467346
