energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.74787394,2.93820442,0.00475729,0.49724790,0.51661052,0.27620951,0.04459018,1.07088866,0.54190020,0.71271206
-5.74187094,2.80954833,0.00489406,0.47704246,0.48778616,0.26266233,0.04307520,1.01514761,0.52869176,0.67916323
-5.73586793,2.69091475,0.00502807,0.45904773,0.45982505,0.24991523,0.04174163,0.96207960,0.51759036,0.64952116
-5.72986493,2.58282122,0.00515760,0.44340249,0.43280385,0.23806122,0.04058803,0.91186639,0.50872565,0.62398990
-5.72386193,2.48558679,0.00528101,0.43018416,0.40678968,0.22718603,0.03961212,0.86465845,0.50216464,0.60266954
-5.71785893,2.39934936,0.00539684,0.41941097,0.38184245,0.21736990,0.03881137,0.82058166,0.49791236,0.58556030
-5.71185593,2.32408642,0.00550376,0.41104561,0.35801709,0.20868935,0.03818360,0.77974399,0.49591449,0.57256921
-5.70585293,2.25963782,0.00560057,0.40500004,0.33536565,0.20121874,0.03772743,0.74224173,0.49606163,0.56351882
-5.69984992,2.20572995,0.00568628,0.40114140,0.31393890,0.19503158,0.03744273,0.70816498,0.49819515,0.55815765
-5.69384692,2.16200004,0.00576011,0.39929866,0.29378764,0.19020156,0.03733088,0.67760220,0.50211425,0.55617194
-5.68784392,2.12802020,0.00582148,0.39926983,0.27496340,0.18680310,0.03739504,0.65064357,0.50758396,0.55719829
-5.68184092,2.10332031,0.00587012,0.40082943,0.25751873,0.18491170,0.03764030,0.62738328,0.51434387,0.56083663
-5.67583792,2.08740935,0.00590605,0.40373610,0.24150703,0.18460371,0.03807367,0.60792069,0.52211720,0.56666332
-5.66983492,2.07979459,0.00592961,0.40774001,0.22698203,0.18595593,0.03870411,0.59236035,0.53061982,0.57424382
-5.66383192,2.07999821,0.00594155,0.41258991,0.21399685,0.18904464,0.03954234,0.58081109,0.53956910,0.58314463
-5.65782891,2.08757103,0.00594300,0.41803972,0.20260296,0.19394440,0.04060070,0.57338397,0.54869212,0.59294429
-5.65182591,2.10210280,0.00593550,0.42385440,0.19284876,0.20072644,0.04189275,0.57018953,0.55773303,0.60324302
-5.64582291,2.12322885,0.00592100,0.42981495,0.18477814,0.20945659,0.04343294,0.57133390,0.56645947,0.61367094
-5.63981991,2.15063273,0.00590184,0.43572264,0.17842881,0.22019295,0.04523604,0.57691414,0.57466761,0.62389476
-5.63381691,2.18404466,0.00588071,0.44140220,0.17383054,0.23298306,0.04731654,0.58701267,0.58218595,0.63362270
-5.62781391,2.22323578,0.00586058,0.44670407,0.17100330,0.24786072,0.04968794,0.60169074,0.58887767,0.64260783
-5.62181091,2.26800814,0.00584463,0.45150563,0.16995528,0.26484240,0.05236188,0.62098114,0.59464151,0.65064973
-5.61580790,2.31818084,0.00583614,0.45571162,0.17068083,0.28392334,0.05534726,0.64488011,0.59941141,0.65759470
-5.60980490,2.37357272,0.00583833,0.45925358,0.17315831,0.30507335,0.05864921,0.67333871,0.60315477,0.66333448
-5.60380190,2.43398239,0.00585428,0.46208863,0.17734798,0.32823256,0.06226809,0.70625377,0.60586965,0.66780389
-5.59779890,2.49916641,0.00588677,0.46419762,0.18318995,0.35330706,0.06619844,0.74345899,0.60758117,0.67097750
-5.59179590,2.56881698,0.00593811,0.46558277,0.19060224,0.38016493,0.07042800,0.78471633,0.60833713,0.67286545
-5.58579290,2.64254032,0.00601002,0.46626501,0.19947920,0.40863261,0.07493684,0.82970851,0.60820334,0.67350896
-5.57978989,2.71983719,0.00610352,0.46628116,0.20969032,0.43849211,0.07969663,0.87803291,0.60725878,0.67297553
-5.57378689,2.80008720,0.00621883,0.46568104,0.22107968,0.46947928,0.08467013,0.92919775,0.60559087,0.67135411
-5.56778389,2.88253812,0.00635527,0.46452483,0.23346604,0.50128341,0.08981099,0.98262088,0.60329121,0.66875068
-5.56178089,2.96630176,0.00651128,0.46288055,0.24664390,0.53354844,0.09506390,1.03763196,0.60045181,0.66528409
-5.55577789,3.05035720,0.00668442,0.46082209,0.26038554,0.56587608,0.10036501,1.09347832,0.59716220,0.66108269
-5.54977489,3.13356245,0.00687139,0.45842753,0.27444406,0.59783090,0.10564290,1.14933485,0.59350730,0.65628153
-5.54377189,3.21467451,0.00706816,0.45577813,0.28855755,0.62894748,0.11081984,1.20431801,0.58956644,0.65102054
-5.53776888,3.29237800,0.00727011,0.45295775,0.30245434,0.65873967,0.11581349,1.25750384,0.58541320,0.64544339
-5.53176588,3.36532148,0.00747219,0.45005291,0.31585913,0.68671159,0.12053893,1.30794970,0.58111630,0.63969734
-5.52576288,3.43216050,0.00766916,0.44715321,0.32849995,0.71237037,0.12491099,1.35471895,0.57674129,0.63393375
-5.51975988,3.49160560,0.00785575,0.44435231,0.34011567,0.73523997,0.12884678,1.39690800,0.57235301,0.62830924
-5.51375688,3.54247343,0.00802701,0.44174912,0.35046379,0.75487566,0.13226831,1.43367450,0.56801849,0.62298749
-5.50775388,3.58373853,0.00817842,0.43944921,0.35932818,0.77087867,0.13510513,1.46426560,0.56381021,0.61814121
-5.50175088,3.61458337,0.00830625,0.43756643,0.36652653,0.78291024,0.13729678,1.48804512,0.55980951,0.61395451
-5.49574787,3.63444416,0.00840767,0.43622433,0.37191705,0.79070437,0.13879505,1.50451813,0.55610979,0.61062504
-5.48974487,3.64305007,0.00848098,0.43555750,0.37540418,0.79407888,0.13956584,1.51335201,0.55281944,0.60836616
-5.48374187,3.64045370,0.00852575,0.43571274,0.37694304,0.79294396,0.13959056,1.51439278,0.55006430,0.60740863
-5.47773887,3.62705123,0.00854287,0.43684975,0.37654238,0.78730781,0.13886698,1.50767587,0.54798943,0.60800191
-5.47173587,3.60359097,0.00853466,0.43914152,0.37426591,0.77727917,0.13740954,1.49343073,0.54676019,0.61041487
-5.46573287,3.57116973,0.00850479,0.44277431,0.37023184,0.76306634,0.13524897,1.47207902,0.54656258,0.61493590
-5.45972986,3.53121712,0.00845826,0.44794710,0.36461077,0.74497286,0.13243143,1.44422632,0.54760266,0.62187224
-5.45372686,3.48546815,0.00840126,0.45487061,0.35762195,0.72338992,0.12901696,1.41064776,0.55010537,0.63154867
-5.44772386,3.43592538,0.00834102,0.46376593,0.34952797,0.69878580,0.12507756,1.37226806,0.55431251,0.64430541
-5.44172086,3.38481205,0.00828563,0.47486254,0.34062830,0.67169281,0.12069482,1.33013694,0.56048006,0.66049515
-5.43571786,3.33451804,0.00824377,0.48839595,0.33125168,0.64269234,0.11595732,1.28540081,0.56887489,0.68047935
-5.42971486,3.28754052,0.00822447,0.50460473,0.32174780,0.61239860,0.11095783,1.23927195,0.57977085,0.70462355
-5.42371186,3.24642138,0.00823686,0.52372694,0.31247851,0.58144166,0.10579049,1.19299628,0.59344424,0.73329161
-5.41770885,3.21368326,0.00828987,0.54599582,0.30380882,0.55045060,0.10054812,1.14782094,0.61016864,0.76683884
-5.41170585,3.19176582,0.00839197,0.57163469,0.29609788,0.52003731,0.09531968,1.10496265,0.63020909,0.80560384
-5.40570285,3.18296381,0.00855093,0.60085093,0.28969034,0.49078141,0.09018807,1.06557788,0.65381537,0.84989883
-5.39969985,3.18936783,0.00877353,0.63382886,0.28490798,0.46321698,0.08522822,1.03073549,0.68121460,0.89999852
-5.39369685,3.21280904,0.00906538,0.67072163,0.28204214,0.43782117,0.08050564,1.00139247,0.71260279,0.95612736
-5.38769385,3.25480802,0.00943071,0.71164194,0.28134666,0.41500511,0.07607541,0.97837324,0.74813560,1.01844532
-5.38169085,3.31652879,0.00987221,0.75665184,0.28303182,0.39510720,0.07198151,0.96235261,0.78791820,1.08703238
-5.37568784,3.39873813,0.01039092,0.80575183,0.28725900,0.37838873,0.06825669,0.95384266,0.83199449,1.16187201
-5.36968484,3.50177101,0.01098610,0.85886942,0.29413640,0.36503179,0.06492255,0.95318352,0.88033600,1.24283440
-5.36368184,3.62550269,0.01165521,0.91584786,0.30371577,0.35513940,0.06199006,0.96053796,0.93283077,1.32965993
-5.35767884,3.76932848,0.01239391,0.97643554,0.31599024,0.34873745,0.05946029,0.97588975,0.98927291,1.42194397
-5.35167584,3.93215227,0.01319603,1.04027667,0.33089334,0.34577854,0.05732531,0.99904577,1.04935336,1.51912401
-5.34567284,4.11238497,0.01405373,1.10690428,0.34829932,0.34614717,0.05556925,1.02964167,1.11265268,1.62047022
-5.33966983,4.30795438,0.01495754,1.17573605,0.36802484,0.34966624,0.05416948,1.06715122,1.17863656,1.72508063
-5.33366683,4.51632766,0.01589656,1.24607393,0.38983209,0.35610459,0.05309775,1.11089904,1.24665484,1.83188210
-5.32766383,4.73454762,0.01685865,1.31710820,0.41343341,0.36518531,0.05232141,1.16007688,1.31594474,1.93963789
-5.32166083,4.95928345,0.01783068,1.38792643,0.43849746,0.37659469,0.05180451,1.21376310,1.38563872,2.04696260
-5.31565783,5.18689618,0.01879882,1.45752767,0.46465671,0.38999154,0.05150891,1.27094524,1.45477732,2.15234486
-5.30965483,5.41351825,0.01974880,1.52484180,0.49151642,0.40501687,0.05139531,1.33054538,1.52232712,2.25417766
-5.30365183,5.63514602,0.02066634,1.58875396,0.51866466,0.42130342,0.05142419,1.39144759,1.58720350,2.35079575
-5.29764882,5.84774281,0.02153742,1.64813311,0.54568322,0.43848522,0.05155666,1.45252711,1.64829757,2.44051932
-5.29164582,6.04734958,0.02234866,1.70186412,0.57215910,0.45620664,0.05175527,1.51268030,1.70450668,2.52170230
-5.28564282,6.23019940,0.02308771,1.74888195,0.59769607,0.47413102,0.05198467,1.57085442,1.75476705,2.59278351
-5.27963982,6.39283115,0.02374356,1.78820653,0.62192593,0.49194835,0.05221226,1.62607637,1.79808750,2.65233848
-5.27363682,6.53219783,0.02430684,1.81897682,0.64451900,0.50938206,0.05240861,1.67747909,1.83358252,2.69912961
-5.26763382,6.64576429,0.02477011,1.84048226,0.66519337,0.52619455,0.05254797,1.72432478,1.86050326,2.73215203
-5.26163082,6.73158989,0.02512803,1.85219016,0.68372240,0.54219129,0.05260849,1.76602376,1.87826491,2.75067298
-5.25562781,6.78839168,0.02537755,1.85376740,0.69994031,0.55722342,0.05257242,1.80214817,1.88646900,2.75426250
-5.24962481,6.81558468,0.02551799,1.84509544,0.71374531,0.57118871,0.05242623,1.83243984,1.88491946,2.74281358
-5.24362181,6.81329699,0.02555100,1.82627748,0.72510040,0.58403079,0.05216048,1.85681198,1.87363164,2.71655061
-5.23761881,6.78235837,0.02548053,1.79763751,0.73403150,0.59573680,0.05176973,1.87534441,1.85283359,2.67602549
-5.23161581,6.72426264,0.02531265,1.75971107,0.74062329,0.60633343,0.05125222,1.88827265,1.82295968,2.62210115
-5.22561281,6.64110527,0.02505537,1.71322805,0.74501276,0.61588159,0.05060953,1.89597134,1.78463663,2.55592343
-5.21960980,6.53549917,0.02471835,1.65908839,0.74738088,0.62447000,0.04984611,1.89893268,1.73866272,2.47888227
-5.21360680,6.41047240,0.02431257,1.59833173,0.74794291,0.63220779,0.04896882,1.89774099,1.68598112,2.39256417
-5.20760380,6.26935272,0.02384998,1.53210253,0.74693767,0.63921671,0.04798632,1.89304459,1.62764859,2.29869810
-5.20160080,6.11564448,0.02334309,1.46161222,0.74461650,0.64562303,0.04690857,1.88552627,1.56480115,2.19909739
-5.19559780,5.95290342,0.02280463,1.38810014,0.74123230,0.65154976,0.04574631,1.87587387,1.49861800,2.09560035
-5.18959480,5.78461524,0.02224708,1.31279511,0.73702941,0.65710927,0.04451048,1.86475215,1.43028569,1.99001216
-5.18359180,5.61408308,0.02168239,1.23687910,0.73223455,0.66239691,0.04321191,1.85277744,1.36096369,1.88405067
-5.17758879,5.44432886,0.02112160,1.16145465,0.72704944,0.66748568,0.04186084,1.84049597,1.29175295,1.77929836
-5.17158579,5.27801206,0.02057454,1.08751717,0.72164537,0.67242236,0.04046673,1.82836693,1.22366858,1.67716208
-5.16558279,5.11736901,0.02004962,1.01593294,0.71615986,0.67722516,0.03903809,1.81675086,1.15761751,1.57884216
-5.15957979,4.96417419,0.01955364,0.94742358,0.71069554,0.68188299,0.03758234,1.80590371,1.09438169,1.48531154
-5.15357679,4.81972410,0.01909168,0.88255695,0.70532123,0.68635648,0.03610586,1.79597674,1.03460733,1.39730521
-5.14757379,4.68484317,0.01866706,0.82174465,0.70007510,0.69058047,0.03461408,1.78702198,0.97879990,1.31531969
-5.14157079,4.55991004,0.01828136,0.76524544,0.69496960,0.69446812,0.03311160,1.77900281,0.92732484,1.23962189
-5.13556778,4.44490155,0.01793450,0.71317415,0.68999779,0.69791616,0.03160239,1.77180895,0.88041340,1.17026619
-5.12956478,4.33945140,0.01762490,0.66551501,0.68514084,0.70081119,0.03009001,1.76527501,0.83817284,1.10711827
-5.12356178,4.24291954,0.01734966,0.62213865,0.68037606,0.70303666,0.02857780,1.75920137,0.80060019,1.04988412
-5.11755878,4.15446837,0.01710480,0.58282152,0.67568505,0.70448015,0.02706913,1.75337645,0.76759866,0.99814256
-5.11155578,4.07314147,0.01688553,0.54726673,0.67106154,0.70504065,0.02556755,1.74759889,0.73899554,0.95137940
-5.10555278,3.99794100,0.01668654,0.51512542,0.66651839,0.70463533,0.02407695,1.74169864,0.71456079,0.90902171
-5.09954977,3.92789986,0.01650231,0.48601752,0.66209336,0.70320565,0.02260167,1.73555571,0.69402526,0.87047072
-5.09354677,3.86214562,0.01632735,0.45955129,0.65785331,0.70072225,0.02114654,1.72911554,0.67709778,0.83513198
-5.08754377,3.79995338,0.01615652,0.43534091,0.65389657,0.69718854,0.01971689,1.72240020,0.66348030,0.80244197
-5.08154077,3.74078573,0.01598527,0.41302168,0.65035326,0.69264267,0.01831856,1.71551480,0.65288070,0.77189024
-5.07553777,3.68431871,0.01580981,0.39226252,0.64738349,0.68715780,0.01695778,1.70864861,0.64502271,0.74303675
-5.06953477,3.63045332,0.01562731,0.37277558,0.64517351,0.68084076,0.01564113,1.70207109,0.63965285,0.71552432
-5.06353177,3.57931309,0.01543598,0.35432299,0.64392994,0.67382896,0.01437538,1.69612268,0.63654440,0.68908613
-5.05752876,3.53122879,0.01523516,0.33672094,0.64387224,0.66628593,0.01316746,1.69120116,0.63549847,0.66354873
-5.05152576,3.48671223,0.01502532,0.31984114,0.64522390,0.65839575,0.01202430,1.68774420,0.63634260,0.63883100
-5.04552276,3.44642123,0.01480802,0.30361022,0.64820262,0.65035651,0.01095276,1.68620906,0.63892724,0.61493965
-5.03951976,3.41111869,0.01458588,0.28800721,0.65301007,0.64237356,0.00995957,1.68705075,0.64312083,0.59196204
-5.03351676,3.38162842,0.01436242,0.27305958,0.65982167,0.63465259,0.00905128,1.69069972,0.64880383,0.57005700
-5.02751376,3.35879074,0.01414199,0.25883823,0.66877682,0.62739334,0.00823427,1.69754057,0.65586267,0.54944436
-5.02151076,3.34342052,0.01392961,0.24545177,0.67997030,0.62078403,0.00751473,1.70789287,0.66418398,0.53039384
-5.01550775,3.33627007,0.01373086,0.23304038,0.69344506,0.61499703,0.00689870,1.72199524,0.67364970,0.51321395
-5.00950475,3.33799868,0.01355174,0.22176960,0.70918683,0.61018599,0.00639213,1.73999363,0.68413360,0.49824113
-5.00350175,3.34915024,0.01339856,0.21182407,0.72712093,0.60648448,0.00600090,1.76193437,0.69549946,0.48582968
-4.99749875,3.37013940,0.01327784,0.20340160,0.74711129,0.60400622,0.00573088,1.78776230,0.70760098,0.47634244
-4.99149575,3.40124635,0.01319624,0.19670734,0.76896188,0.60284677,0.00558795,1.81732405,0.72028365,0.47014234
-4.98549275,3.44261936,0.01316047,0.19194835,0.79242036,0.60308643,0.00557800,1.85037598,0.73338805,0.46758468
-4.97948974,3.49428374,0.01317726,0.18932823,0.81718387,0.60479398,0.00570692,1.88659630,0.74675467,0.46900996
-4.97348674,3.55615555,0.01325327,0.18904202,0.84290658,0.60803090,0.00598046,1.92560035,0.76022944,0.47473694
-4.96748374,3.62805782,0.01339504,0.19127095,0.86920870,0.61285553,0.00640420,1.96695799,0.77366977,0.48505575
-4.96148074,3.70973713,0.01360890,0.19617734,0.89568656,0.61932680,0.00698331,2.01021194,0.78695024,0.50022067
-4.95547774,3.80087847,0.01390086,0.20389919,0.92192314,0.62750696,0.00772237,2.05489587,0.79996768,0.52044236
-4.94947474,3.90111651,0.01427648,0.21454471,0.94749880,0.63746315,0.00862513,2.10055111,0.81264491,0.54587959
-4.94347174,4.01004185,0.01474069,0.22818679,0.97200164,0.64926734,0.00969426,2.14674098,0.82493289,0.57663023
-4.93746873,4.12720155,0.01529758,0.24485733,0.99503706,0.66299472,0.01093106,2.19306218,0.83681094,0.61272180
-4.93146573,4.25209387,0.01595015,0.26454186,1.01623641,0.67872052,0.01233524,2.23915260,0.84828494,0.65410193
-4.92546273,4.38415765,0.01670011,0.28717451,1.03526423,0.69651537,0.01390469,2.28469562,0.85938358,0.70062904
-4.91945973,4.52275785,0.01754751,0.31263367,1.05182412,0.71643966,0.01563538,2.32942098,0.87015294,0.75206395
-4.91345673,4.66716892,0.01849061,0.34073874,1.06566315,0.73853732,0.01752130,2.37310267,0.88064962,0.80806306
-4.90745373,4.81655847,0.01952555,0.37124822,1.07657479,0.76282949,0.01955456,2.41555477,0.89093321,0.86817387
-4.90145073,4.96997371,0.02064623,0.40385958,1.08440056,0.78930873,0.02172560,2.45662577,0.90105838,0.93183352
-4.89544772,5.12633316,0.02184416,0.43821122,1.08903051,0.81793430,0.02402359,2.49619269,0.91106750,0.99837106
-4.88944472,5.28442608,0.02310850,0.47388660,1.09040278,0.84862902,0.02643695,2.53415569,0.92098422,1.06701400
-4.88344172,5.44292138,0.02442609,0.51042097,1.08850243,0.88127814,0.02895410,2.57043418,0.93080875,1.13689941
-4.87743872,5.60038727,0.02578166,0.54731041,1.08335982,0.91573040,0.03156427,2.60496494,0.94051511,1.20708974
-4.87143572,5.75532196,0.02715819,0.58402324,1.07504870,0.95180145,0.03425853,2.63770281,0.95005077,1.27659318
-4.86543272,5.90619495,0.02853730,0.62001357,1.06368410,0.98927950,0.03703080,2.66862391,0.95933889,1.34438808
-4.85942971,6.05149738,0.02989979,0.65473632,1.04942029,1.02793283,0.03987897,2.69773130,0.96828286,1.40945068
-4.85342671,6.18979900,0.03122630,0.68766353,1.03244865,1.06751880,0.04280594,2.72506240,0.97677318,1.47078506
-4.84742371,6.31980878,0.03249799,0.71830097,1.01299558,1.10779369,0.04582060,2.75069757,0.98469609,1.52745420
-4.84142071,6.44043522,0.03369724,0.74620450,0.99132024,1.14852268,0.04893855,2.77476862,0.99194342,1.57861053
-4.83541771,6.55084255,0.03480842,0.77099538,0.96771217,1.18948921,0.05218268,2.79746629,0.99842304,1.62352474
-4.82941471,6.65049862,0.03581855,0.79237369,0.94248844,1.23050303,0.05558328,2.81904541,1.00406916,1.66161110
-4.82341171,6.73921077,0.03671790,0.81012928,0.91599037,1.27140614,0.05917783,2.83982681,1.00885168,1.69244819
-4.81740870,6.81714649,0.03750056,0.82414954,0.88857957,1.31207634,0.06301035,2.86019480,1.01278403,1.71579365
-4.81140570,6.88483634,0.03816473,0.83442355,0.86063318,1.35242769,0.06713020,2.88058995,1.01592884,1.73159225
-4.80540270,6.94315811,0.03871300,0.84104243,0.83253837,1.39240808,0.07159039,2.90149656,1.01840091,1.73997662
-4.79939970,6.99330173,0.03915236,0.84419562,0.80468602,1.43199367,0.07644549,2.92342509,1.02036739,1.74126063
-4.79339670,7.03671632,0.03949404,0.84416337,0.77746364,1.47118080,0.08174899,2.94689006,1.02204483,1.73592550
-4.78739370,7.07504155,0.03975324,0.84130576,0.75124778,1.50997561,0.08755041,2.97238426,1.02369343,1.72459951
-4.78139070,7.11002678,0.03994857,0.83604861,0.72639602,1.54838235,0.09389207,3.00035066,1.02560862,1.70803218
-4.77538769,7.14344223,0.04010146,0.82886720,0.70323896,1.58639100,0.10080587,3.03115344,1.02811046,1.68706430
-4.76938469,7.17698727,0.04023539,0.82026832,0.68207241,1.62396526,0.10830996,3.06505005,1.03153156,1.66259530
-4.76338169,7.21220088,0.04037504,0.81077175,0.66315019,1.66103183,0.11640581,3.10216597,1.03620403,1.63554973
-4.75737869,7.25037959,0.04054542,0.80089189,0.64667783,1.69747182,0.12507552,3.14247403,1.04244634,1.60684425
-4.75137569,7.29250785,0.04077095,0.79112044,0.63280756,1.73311514,0.13427981,3.18577981,1.05055075,1.57735702
-4.74537269,7.33920478,0.04107460,0.78191087,0.62163474,1.76773835,0.14395671,3.23171444,1.06077198,1.54790068
-4.73936968,7.39069061,0.04147710,0.77366537,0.61319606,1.80106649,0.15402107,3.27973579,1.07331779,1.51920004
-4.73336668,7.44677475,0.04199622,0.76672463,0.60746956,1.83277889,0.16436513,3.32913828,1.08834184,1.49187540
-4.72736368,7.50686621,0.04264619,0.76136087,0.60437656,1.86251887,0.17486001,3.37907142,1.10593914,1.46643182
-4.72136068,7.57000563,0.04343726,0.75777411,0.60378533,1.88990689,0.18535832,3.42856643,1.12614418,1.44325446
-4.71535768,7.63491689,0.04437545,0.75609168,0.60551652,1.91455640,0.19569765,3.47656975,1.14893181,1.42260967
-4.70935468,7.70007519,0.04546236,0.75637057,0.60935000,1.93609169,0.20570497,3.52198205,1.17422048,1.40465121
-4.70335168,7.76378736,0.04669527,0.75860237,0.61503286,1.95416647,0.21520174,3.56370071,1.20187752,1.38943074
-4.69734867,7.82427957,0.04806727,0.76272012,0.62228824,1.96848220,0.22400951,3.60066372,1.23172603,1.37691143
-4.69134567,7.87978714,0.04956753,0.76860656,0.63082453,1.97880498,0.23195575,3.63189269,1.26355276,1.36698360
-4.68534267,7.92864123,0.05118178,0.77610308,0.64034475,1.98497982,0.23887970,3.65653277,1.29711637,1.35948115
-4.67933967,7.96934744,0.05289274,0.78501885,0.65055550,1.98694144,0.24463795,3.67388744,1.33215556,1.35419755
-4.67333667,8.00065178,0.05468066,0.79513951,0.66117537,1.98472069,0.24910945,3.68344633,1.36839650,1.35090054
-4.66733367,8.02159086,0.05652393,0.80623494,0.67194234,1.97844626,0.25219974,3.68490471,1.40555913,1.34934460
-4.66133067,8.03152363,0.05839964,0.81806582,0.68262010,1.96834121,0.25384416,3.67817379,1.44336213,1.34928067
-4.65532766,8.03014370,0.06028420,0.83038879,0.69300304,1.95471464,0.25401001,3.66338143,1.48152630,1.35046285
-4.64932466,8.01747234,0.06215384,0.84296005,0.70291984,1.93794875,0.25269734,3.64086340,1.51977640,1.35265199
-4.64332166,7.99383353,0.06398514,0.85553759,0.71223561,1.91848209,0.24993853,3.61114591,1.55784170,1.35561642
