energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.89794897,5.30078233,0.23603431,0.08320434,1.78898175,1.97192584,0.07748637,0.51943034,0.04420613,2.21287625
-5.89194597,5.22995895,0.23348585,0.08348894,1.75814877,1.95646165,0.07052136,0.53905864,0.04368930,2.14056672
-5.88594297,5.16850479,0.23079328,0.08382287,1.72932200,1.94608866,0.06395275,0.55864824,0.04319729,2.07299385
-5.87993997,5.11573865,0.22799640,0.08417252,1.70224779,1.94040965,0.05784137,0.57786864,0.04272931,2.01022531
-5.87393697,5.07075838,0.22513549,0.08450247,1.67665974,1.93892077,0.05223588,0.59637137,0.04228341,1.95224813
-5.86793397,5.03252036,0.22225198,0.08477714,1.65230031,1.94104740,0.04717332,0.61380408,0.04185688,1.89899120
-5.86193097,4.99992396,0.21938942,0.08496243,1.62894162,1.94618253,0.04267992,0.62982554,0.04144679,1.85034885
-5.85592796,4.97189653,0.21659461,0.08502733,1.60640459,1.95372533,0.03877215,0.64412073,0.04105046,1.80620406
-5.84992496,4.94747397,0.21391881,0.08494539,1.58457542,1.96311772,0.03545793,0.65641544,0.04066599,1.76645013
-5.84392196,4.92587254,0.21141898,0.08469602,1.56341867,1.97387693,0.03273791,0.66648930,0.04029274,1.73100949
-5.83791896,4.90654751,0.20915882,0.08426547,1.54298607,1.98562216,0.03060672,0.67418678,0.03993173,1.69984863
-5.83191596,4.88923561,0.20720964,0.08364755,1.52342076,1.99809383,0.02905405,0.67942540,0.03958597,1.67298841
-5.82591296,4.87397851,0.20565078,0.08284400,1.50495656,2.01116424,0.02806566,0.68220078,0.03926069,1.65050901
-5.81990995,4.86112619,0.20456965,0.08186446,1.48791211,2.02483929,0.02762411,0.68258808,0.03896338,1.63254927
-5.81390695,4.85131979,0.20406119,0.08072606,1.47268023,2.03925099,0.02770929,0.68073988,0.03870380,1.61930060
-5.80790395,4.84545505,0.20422676,0.07945271,1.45971277,2.05464153,0.02829875,0.67688051,0.03849373,1.61099555
-5.80190095,4.84462835,0.20517240,0.07807401,1.44950164,2.07133980,0.02936774,0.67129707,0.03834670,1.60789196
-5.79589795,4.85006851,0.20700651,0.07662391,1.44255693,2.08973192,0.03088916,0.66432768,0.03827747,1.61025334
-5.78989495,4.86305827,0.20983696,0.07513924,1.43938287,2.11022775,0.03283336,0.65634746,0.03830152,1.61832689
-5.78389195,4.88484997,0.21376773,0.07365799,1.44045310,2.13322523,0.03516781,0.64775304,0.03843439,1.63232023
-5.77788894,4.91658016,0.21889512,0.07221767,1.44618601,2.15907510,0.03785683,0.63894620,0.03869097,1.65237834
-5.77188594,4.95918810,0.22530386,0.07085366,1.45692157,2.18804773,0.04086139,0.63031765,0.03908478,1.67856199
-5.76588294,5.01334254,0.23306297,0.06959767,1.47290052,2.22030444,0.04413895,0.62223152,0.03962725,1.71082895
-5.75987994,5.07938080,0.24222189,0.06847646,1.49424694,2.25587464,0.04764358,0.61501135,0.04032708,1.74901919
-5.75387694,5.15726333,0.25280675,0.06751073,1.52095494,2.29464025,0.05132617,0.60892813,0.04118959,1.79284471
-5.74787394,5.24654600,0.26481716,0.06671440,1.55287992,2.33632811,0.05513502,0.60419087,0.04221626,1.84188493
-5.74187094,5.34637122,0.27822359,0.06609414,1.58973486,2.38051065,0.05901654,0.60094001,0.04340435,1.89558752
-5.73586793,5.45547803,0.29296544,0.06564924,1.63109155,2.42661463,0.06291627,0.59924385,0.04474663,1.95327505
-5.72986493,5.57223020,0.30895004,0.06537191,1.67638667,2.47393717,0.06678007,0.59909798,0.04623135,2.01415674
-5.72386193,5.69466036,0.32605248,0.06524771,1.72493238,2.52166805,0.07055544,0.60042753,0.04784225,2.07734495
-5.71785893,5.82052749,0.34411646,0.06525640,1.77593088,2.56891683,0.07419294,0.60309214,0.04955884,2.14187535
-5.71185593,5.94738458,0.36295606,0.06537291,1.82849218,2.61474309,0.07764760,0.60689312,0.05135671,2.20672986
-5.70585293,6.07265283,0.38235848,0.06556844,1.88165450,2.65818821,0.08088028,0.61158245,0.05320807,2.27086120
-5.69984992,6.19369869,0.40208755,0.06581180,1.93440644,2.69830697,0.08385882,0.61687318,0.05508235,2.33321783
-5.69384692,6.30791033,0.42188808,0.06607055,1.98571014,2.73419744,0.08655899,0.62245068,0.05694690,2.39276837
-5.68784392,6.41277019,0.44149076,0.06631234,2.03452479,2.76502783,0.08896505,0.62798435,0.05876776,2.44852427
-5.68184092,6.50592122,0.46061761,0.06650599,2.07982975,2.79005951,0.09107006,0.63313926,0.06051052,2.49956024
-5.67583792,6.58522446,0.47898770,0.06662258,2.12064688,2.80866528,0.09287566,0.63758736,0.06214114,2.54503160
-5.66983492,6.64880689,0.49632307,0.06663625,2.15606144,2.82034286,0.09439156,0.64101806,0.06362681,2.58418829
-5.66383192,6.69509875,0.51235468,0.06652498,2.18524141,2.82472348,0.09563451,0.64314764,0.06493681,2.61638552
-5.65782891,6.72286032,0.52682814,0.06627102,2.20745471,2.82157600,0.09662708,0.64372759,0.06604330,2.64109091
-5.65182591,6.73119868,0.53950923,0.06586125,2.22208439,2.81080709,0.09739599,0.64255150,0.06692204,2.65788860
-5.64582291,6.71957541,0.55018891,0.06528734,2.22864140,2.79245819,0.09797034,0.63946060,0.06755309,2.66648062
-5.63981991,6.68780639,0.55868780,0.06454564,2.22677489,2.76670002,0.09837974,0.63434780,0.06792138,2.66668596
-5.63381691,6.63605499,0.56486005,0.06363714,2.21627997,2.73382542,0.09865238,0.62716024,0.06801716,2.65843797
-5.62781391,6.56482003,0.56859635,0.06256707,2.19710270,2.69424126,0.09881331,0.61790047,0.06783642,2.64178040
-5.62181091,6.47491963,0.56982622,0.06134464,2.16934226,2.64845984,0.09888288,0.60662616,0.06738107,2.61686271
-5.61580790,6.36747177,0.56851940,0.05998253,2.13325020,2.59709030,0.09887549,0.59344858,0.06665910,2.58393475
-5.60980490,6.24387242,0.56468629,0.05849645,2.08922658,2.54083004,0.09879880,0.57852977,0.06568452,2.54334119
-5.60380190,6.10577139,0.55837757,0.05690469,2.03781296,2.48045629,0.09865332,0.56207854,0.06447717,2.49551574
-5.59779890,5.95504605,0.54968286,0.05522754,1.97968233,2.41681746,0.09843245,0.54434541,0.06306244,2.44097505
-5.59179590,5.79377276,0.53872854,0.05348688,1.91562581,2.35082404,0.09812304,0.52561660,0.06147079,2.38031233
-5.58579290,5.62419565,0.52567476,0.05170569,1.84653642,2.28343864,0.09770632,0.50620711,0.05973714,2.31419028
-5.57978989,5.44869248,0.51071174,0.04990758,1.77339010,2.21566459,0.09715922,0.48645309,0.05790014,2.24333336
-5.57378689,5.26973707,0.49405541,0.04811638,1.69722438,2.14853295,0.09645595,0.46670366,0.05600134,2.16851889
-5.56778389,5.08985837,0.47594260,0.04635572,1.61911510,2.08308735,0.09556977,0.44731225,0.05408423,2.09056707
-5.56178089,4.91159603,0.45662571,0.04464864,1.54015185,2.02036680,0.09447485,0.42862779,0.05219319,2.01032957
-5.55577789,4.73745284,0.43636733,0.04301721,1.46141273,1.96138624,0.09314806,0.41098585,0.05037245,1.92867681
-5.54977489,4.56984488,0.41543459,0.04148215,1.38393921,1.90711529,0.09157064,0.39469999,0.04866493,1.84648402
-5.54377189,4.41105008,0.39409367,0.04006253,1.30871194,1.85845564,0.08972962,0.38005358,0.04711116,1.76461618
-5.53776888,4.26315691,0.37260449,0.03877535,1.23662817,1.81621758,0.08761890,0.36729234,0.04574820,1.68391231
-5.53176588,4.12801451,0.35121579,0.03763530,1.16848164,1.78109680,0.08524001,0.35661773,0.04460860,1.60516948
-5.52576288,4.00718624,0.33016063,0.03665443,1.10494560,1.75365212,0.08260237,0.34818158,0.04371954,1.52912707
-5.51975988,3.90190855,0.30965255,0.03584191,1.04655956,1.73428556,0.07972322,0.34208202,0.04310200,1.45645189
-5.51375688,3.81305701,0.28988241,0.03520380,0.99372023,1.72322540,0.07662709,0.33836093,0.04277020,1.38772473
-5.50775388,3.74112149,0.27101601,0.03474289,0.94667692,1.72051371,0.07334494,0.33700307,0.04273112,1.32342897
-5.50175088,3.68619180,0.25319252,0.03445864,0.90553158,1.72599883,0.06991297,0.33793692,0.04298433,1.26394179
-5.49574787,3.64795530,0.23652368,0.03434711,0.87024347,1.73933383,0.06637126,0.34103723,0.04352196,1.20952849
-5.48974487,3.62570712,0.22109393,0.03440106,0.84063819,1.75998132,0.06276223,0.34612933,0.04432899,1.16034015
-5.48374187,3.61837337,0.20696124,0.03461012,0.81642072,1.78722481,0.05912904,0.35299504,0.04538366,1.11641510
-5.47773887,3.62454715,0.19415869,0.03496103,0.79719198,1.82018668,0.05551408,0.36138002,0.04665828,1.07768406
-5.47173587,3.64253657,0.18269665,0.03543799,0.78246833,1.85785233,0.05195753,0.37100243,0.04812008,1.04397900
-5.46573287,3.67042343,0.17256555,0.03602321,0.77170314,1.89909981,0.04849614,0.38156255,0.04973237,1.01504550
-5.45972986,3.70613083,0.16373901,0.03669738,0.76430980,1.94273406,0.04516220,0.39275307,0.05145581,0.99055816
-5.45372686,3.74749749,0.15617725,0.03744041,0.75968523,1.98752462,0.04198289,0.40426983,0.05324984,0.97013868
-5.44772386,3.79235610,0.14983068,0.03823220,0.75723322,2.03224531,0.03897978,0.41582254,0.05507416,0.95337585
-5.44172086,3.83861294,0.14464353,0.03905339,0.75638662,2.07571455,0.03616877,0.42714516,0.05689030,0.93984681
-5.43571786,3.88432599,0.14055723,0.03988633,0.75662783,2.11683468,0.03356020,0.43800564,0.05866303,0.92913891
-5.42971486,3.92777829,0.13751370,0.04071595,0.75750693,2.15462874,0.03115929,0.44821458,0.06036192,0.92087113
-5.42371186,3.96754415,0.13545823,0.04153072,0.75865677,2.18827328,0.02896673,0.45763272,0.06196255,0.91471447
-5.41770885,4.00254538,0.13434184,0.04232350,0.75980475,2.21712586,0.02697946,0.46617670,0.06344768,0.91041053
-5.41170585,4.03209541,0.13412324,0.04309247,0.76078099,2.24074613,0.02519158,0.47382314,0.06480815,0.90778734
-5.40570285,4.05592961,0.13477010,0.04384181,0.76152254,2.25890959,0.02359522,0.48061079,0.06604353,0.90677204
-5.39969985,4.07422037,0.13625970,0.04458240,0.76207379,2.27161354,0.02218153,0.48664055,0.06716249,0.90739980
-5.39369685,4.08757631,0.13857904,0.04533221,0.76258306,2.27907479,0.02094149,0.49207355,0.06818278,0.90981834
-5.38769385,4.09702519,0.14172415,0.04611664,0.76329546,2.28171940,0.01986671,0.49712704,0.06913100,0.91428800
-5.38169085,4.10398112,0.14569896,0.04696845,0.76454243,2.28016456,0.01895005,0.50206841,0.07004196,0.92117695
-5.37568784,4.11019659,0.15051348,0.04792754,0.76672820,2.27519341,0.01818611,0.50720726,0.07095773,0.93095162
-5.36968484,4.11770088,0.15618154,0.04904035,0.77031361,2.26772375,0.01757150,0.51288586,0.07192641,0.94416230
-5.36368184,4.12872643,0.16271814,0.05035894,0.77579778,2.25877161,0.01710499,0.51946814,0.07300062,0.96142420
-5.35767884,4.14562548,0.17013645,0.05193972,0.78369805,2.24941112,0.01678740,0.52732745,0.07423574,0.98339439
-5.35167584,4.17077927,0.17844466,0.05384188,0.79452885,2.24073208,0.01662142,0.53683349,0.07568797,1.01074498
-5.34567284,4.20650271,0.18764266,0.05612548,0.80877995,2.23379668,0.01661114,0.54833854,0.07741225,1.04413343
-5.33966983,4.25494734,0.19771892,0.05884921,0.82689470,2.22959698,0.01676159,0.56216365,0.07946012,1.08417058
-5.33366683,4.31800574,0.20864745,0.06206797,0.84924893,2.22901459,0.01707810,0.57858478,0.08187748,1.13138754
-5.32766383,4.39722049,0.22038510,0.06583027,0.87613096,2.23278395,0.01756560,0.59781969,0.08470249,1.18620242
-5.32166083,4.49370094,0.23286936,0.07017557,0.90772350,2.24146052,0.01822790,0.62001569,0.08796355,1.24888823
-5.31565783,4.60805076,0.24601672,0.07513167,0.94408798,2.25539505,0.01906700,0.64523883,0.09167746,1.31954304
-5.30965483,4.74030938,0.25972169,0.08071215,0.98515182,2.27471481,0.02008241,0.67346497,0.09584780,1.39806401
-5.30365183,4.88990983,0.27385667,0.08691428,1.03069944,2.29931253,0.02127051,0.70457305,0.10046377,1.48412634
-5.29764882,5.05565546,0.28827261,0.09371716,1.08036725,2.32884358,0.02262414,0.73834109,0.10549926,1.57716872
-5.29164582,5.23571739,0.30280062,0.10108047,1.13364331,2.36273163,0.02413222,0.77444512,0.11091248,1.67638615
-5.28564282,5.42765389,0.31725449,0.10894388,1.18987186,2.40018258,0.02577959,0.81246147,0.11664608,1.78073130
-5.27963982,5.62845242,0.33143412,0.11722715,1.24826299,2.44020672,0.02754700,0.85187245,0.12262779,1.88892508
-5.27363682,5.83459408,0.34512970,0.12583103,1.30790748,2.48164832,0.02941133,0.89207566,0.12877163,1.99947662
-5.26763382,6.04213933,0.35812679,0.13463905,1.36779662,2.52322177,0.03134598,0.93239674,0.13497966,2.11071284
-5.26163082,6.24683312,0.37021180,0.14352001,1.42684671,2.56355328,0.03332148,0.97210542,0.14114431,2.22081699
-5.25562781,6.44422630,0.38117805,0.15233136,1.48392762,2.60122663,0.03530620,1.01043450,0.14715115,2.32787529
-5.24962481,6.62980966,0.39083195,0.16092315,1.53789453,2.63483135,0.03726728,1.04660115,0.15288204,2.42993020
-5.24362181,6.79915583,0.39899918,0.16914255,1.58762192,2.66301179,0.03917164,1.07982998,0.15821871,2.52503860
-5.23761881,6.94806368,0.40553060,0.17683877,1.63203846,2.68451493,0.04098700,1.10937700,0.16304636,2.61133253
-5.23161581,7.07269976,0.41030757,0.18386804,1.67016157,2.69823538,0.04268302,1.13455348,0.16725743,2.68708021
-5.22561281,7.16973047,0.41324657,0.19009860,1.70113016,2.70325547,0.04423232,1.15474887,0.17075519,2.75074453
-5.21960980,7.23643947,0.41430276,0.19541538,1.72423414,2.69887886,0.04561140,1.16945170,0.17345712,2.80103644
-5.21360680,7.27082473,0.41347229,0.19972414,1.73893925,2.68465628,0.04680150,1.17826756,0.17529783,2.83696075
-5.20760380,7.27167070,0.41079332,0.20295489,1.74490620,2.66040200,0.04778920,1.18093329,0.17623143,2.85785193
-5.20160080,7.23859182,0.40634554,0.20506441,1.74200293,2.62620044,0.04856682,1.17732664,0.17623328,2.86339823
-5.19559780,7.17204513,0.40024824,0.20603777,1.73030944,2.58240243,0.04913258,1.16747098,0.17530087,2.85365273
-5.18959480,7.07331089,0.39265689,0.20588867,1.71011484,2.52961122,0.04949047,1.15153468,0.17345402,2.82903059
-5.18359180,6.94444201,0.38375844,0.20465867,1.68190658,2.46865889,0.04964992,1.12982524,0.17073410,2.79029258
-5.17758879,6.78818425,0.37376545,0.20241537,1.64635247,2.40057406,0.04962513,1.10277835,0.16720259,2.73851550
-5.17158579,6.60787099,0.36290926,0.19924945,1.60427601,2.32654242,0.04943430,1.07094228,0.16293880,2.67505094
-5.16558279,6.40729730,0.35143261,0.19527102,1.55662646,2.24786189,0.04909859,1.03495853,0.15803699,2.60147428
-5.15957979,6.19057939,0.33958188,0.19060511,1.50444476,2.16589450,0.04864102,0.99553945,0.15260303,2.51952631
-5.15357679,5.96200590,0.32759932,0.18538681,1.44882712,2.08201706,0.04808530,0.95344392,0.14675061,2.43105040
-5.14757379,5.72588803,0.31571570,0.17975619,1.39088773,1.99757309,0.04745467,0.90945220,0.14059747,2.33792803
-5.14157079,5.48641531,0.30414355,0.17385322,1.33172249,1.91382798,0.04677075,0.86434114,0.13426140,2.24201574
-5.13556778,5.24752335,0.29307131,0.16781294,1.27237509,1.83192951,0.04605263,0.81886066,0.12785663,2.14508621
-5.12956478,5.01277915,0.28265871,0.16176113,1.21380708,1.75287517,0.04531608,0.77371260,0.12149045,2.04877614
-5.12356178,4.78528843,0.27303333,0.15581062,1.15687285,1.67748780,0.04457292,0.72953269,0.11526027,1.95454263
-5.11755878,4.56762808,0.26428861,0.15005840,1.10230056,1.60640016,0.04383076,0.68687614,0.10925131,1.86362996
-5.11155578,4.36180539,0.25648330,0.14458360,1.05067930,1.54004886,0.04309290,0.64620743,0.10353486,1.77704729
-5.10555278,4.16924445,0.24964216,0.13944633,1.00245281,1.47867743,0.04235855,0.60789425,0.09816721,1.69555775
-5.09954977,3.99079841,0.24375798,0.13468744,0.95791938,1.42234799,0.04162324,0.57220562,0.09318924,1.61967852
-5.09354677,3.82678519,0.23879460,0.13032916,0.91723767,1.37096056,0.04087946,0.53931389,0.08862662,1.54969097
-5.08754377,3.67704338,0.23469081,0.12637636,0.88043739,1.32427855,0.04011750,0.50930020,0.08449048,1.48565961
-5.08154077,3.54100396,0.23136489,0.12281847,0.84743423,1.28195905,0.03932633,0.48216281,0.08077867,1.42745817
-5.07553777,3.41777338,0.22871944,0.11963189,0.81804774,1.24358621,0.03849459,0.45782761,0.07747725,1.37480089
-5.06953477,3.30622302,0.22664642,0.11678261,0.79202123,1.20870597,0.03761159,0.43616025,0.07456230,1.32727705
-5.06353177,3.20508059,0.22503206,0.11422902,0.76904254,1.17686060,0.03666822,0.41697904,0.07200185,1.28438699
-5.05752876,3.11301905,0.22376150,0.11192473,0.74876478,1.14762155,0.03565779,0.40006810,0.06975786,1.24557760
-5.05152576,3.02873944,0.22272301,0.10982122,0.73082600,1.12061934,0.03457673,0.38519011,0.06778815,1.21027590
-5.04552276,2.95104455,0.22181164,0.10787027,0.71486742,1.09556945,0.03342509,0.37209830,0.06604824,1.17791948
-5.03951976,2.87890135,0.22093231,0.10602614,0.70054935,1.07229359,0.03220689,0.36054718,0.06449296,1.14798271
-5.03351676,2.81149063,0.22000220,0.10424727,0.68756467,1.05073562,0.03093023,0.35030182,0.06307793,1.11999834
-5.02751376,2.74824321,0.21895250,0.10249774,0.67564968,1.03097208,0.02960721,0.34114560,0.06176074,1.09357397
-5.02151076,2.68886272,0.21772966,0.10074824,0.66459215,1.01321721,0.02825366,0.33288623,0.06050197,1.06840356
-5.01550775,2.63333531,0.21629594,0.09897665,0.65423681,0.99782249,0.02688874,0.32536020,0.05926591,1.04427406
-5.00950475,2.58192718,0.21462953,0.09716843,0.64448826,0.98527098,0.02553435,0.31843564,0.05802111,1.02106761
-5.00350175,2.53517097,0.21272423,0.09531650,0.63531168,0.97616675,0.02421440,0.31201378,0.05674077,0.99875966
-4.99749875,2.49384222,0.21058869,0.09342099,0.62673138,0.97121964,0.02295412,0.30602909,0.05540290,0.97741369
-4.99149575,2.45892699,0.20824537,0.09148874,0.61882752,0.97122575,0.02177918,0.30044826,0.05399041,0.95717298
-4.98549275,2.43158197,0.20572907,0.08953253,0.61173122,0.97704387,0.02071490,0.29526825,0.05249105,0.93824980
-4.97948974,2.41308801,0.20308533,0.08757033,0.60561814,0.98956835,0.01978539,0.29051336,0.05089724,0.92091281
-4.97348674,2.40479819,0.20036839,0.08562419,0.60070082,1.00969866,0.01901281,0.28623162,0.04920587,0.90547274
-4.96748374,2.40808155,0.19763899,0.08371925,0.59721996,1.03830614,0.01841660,0.28249052,0.04741798,0.89226697
-4.96148074,2.42426351,0.19496192,0.08188256,0.59543476,1.07619852,0.01801286,0.27937225,0.04553843,0.88164328
-4.95547774,2.45456428,0.19240335,0.08014186,0.59561263,1.12408296,0.01781374,0.27696848,0.04357545,0.87394317
-4.94947474,2.50003684,0.19002801,0.07852435,0.59801849,1.18252849,0.01782702,0.27537493,0.04154023,0.86948516
-4.94347174,2.56150609,0.18789629,0.07705549,0.60290405,1.25192897,0.01805574,0.27468578,0.03944640,0.86854848
-4.93746873,2.63951128,0.18606135,0.07575780,0.61049744,1.33246796,0.01849792,0.27498822,0.03730951,0.87135770
-4.93146573,2.73425394,0.18456628,0.07464975,0.62099353,1.42408693,0.01914648,0.27635713,0.03514646,0.87806882
-4.92546273,2.84555383,0.18344159,0.07374475,0.63454563,1.52645852,0.01998920,0.27885031,0.03297497,0.88875739
-4.91945973,2.97281531,0.18270292,0.07305033,0.65125880,1.63896650,0.02100891,0.28250440,0.03081299,0.90340934
-4.91345673,3.11500665,0.18234938,0.07256753,0.67118537,1.76069401,0.02218370,0.28733164,0.02867818,0.92191497
-4.90745373,3.27065443,0.18236240,0.07229048,0.69432298,1.89042169,0.02348736,0.29331771,0.02658739,0.94406674
-4.90145073,3.43785469,0.18270532,0.07220630,0.72061548,2.02663670,0.02488990,0.30042088,0.02455622,0.96956110
-4.89544772,3.61430198,0.18332376,0.07229527,0.74995663,2.16755359,0.02635818,0.30857247,0.02259858,0.99800466
-4.88944472,3.79733643,0.18414684,0.07253134,0.78219677,2.31114707,0.02785673,0.31767859,0.02072646,1.02892465
-4.88344172,3.98400823,0.18508917,0.07288292,0.81715197,2.45519652,0.02934857,0.32762338,0.01894961,1.06178341
-4.87743872,4.17115780,0.18605360,0.07331390,0.85461532,2.59734102,0.03079616,0.33827329,0.01727550,1.09599644
-4.87143572,4.35550881,0.18693464,0.07378496,0.89436962,2.73514346,0.03216241,0.34948246,0.01570918,1.13095322
-4.86543272,4.53377051,0.18762240,0.07425505,0.93620060,2.86616125,0.03341165,0.36109872,0.01425340,1.16603978
-4.85942971,4.70274477,0.18800685,0.07468293,0.97990972,2.98802092,0.03451068,0.37296999,0.01290872,1.20066191
-4.85342671,4.85943289,0.18798217,0.07502878,1.02532546,3.09849330,0.03542962,0.38495055,0.01167367,1.23426777
-4.84742371,5.00113678,0.18745114,0.07525576,1.07231213,3.19556598,0.03614286,0.39690698,0.01054506,1.26636838
-4.84142071,5.12554927,0.18632904,0.07533139,1.12077513,3.27750932,0.03662968,0.40872307,0.00951821,1.29655496
-4.83541771,5.23082867,0.18454722,0.07522874,1.17066201,3.34293298,0.03687489,0.42030361,0.00858732,1.32451188
-4.82941471,5.31565339,0.18205586,0.07492740,1.22195872,3.39082987,0.03686921,0.43157666,0.00774575,1.35002431
-4.82341171,5.37925344,0.17882597,0.07441405,1.27468080,3.42060534,0.03660941,0.44249401,0.00698634,1.37298000
-4.81740870,5.42141698,0.17485047,0.07368271,1.32885979,3.43208992,0.03609835,0.45302991,0.00630171,1.39336501
-4.81140570,5.44247144,0.17014428,0.07273464,1.38452524,3.42553508,0.03534474,0.46317799,0.00568451,1.41125343
-4.80540270,5.44324026,0.16474350,0.07157789,1.44168332,3.40159206,0.03436272,0.47294662,0.00512763,1.42679179
-4.79939970,5.42497768,0.15870370,0.07022655,1.50029322,3.36127516,0.03317129,0.48235291,0.00462440,1.44017893
-4.79339670,5.38928549,0.15209742,0.06869973,1.56024290,3.30591126,0.03179356,0.49141580,0.00416866,1.45164273
-4.78739370,5.33801653,0.14501107,0.06702032,1.62132593,3.23707854,0.03025591,0.50014877,0.00375492,1.46141507
-4.78139070,5.27317074,0.13754138,0.06521373,1.68322114,3.15653758,0.02858707,0.50855257,0.00337831,1.46970675
-4.77538769,5.19678958,0.12979161,0.06330646,1.74547685,3.06615860,0.02681718,0.51660864,0.00303467,1.47668393
-4.76938469,5.11085515,0.12186763,0.06132483,1.80750128,2.96784849,0.02497682,0.52427367,0.00272044,1.48244786
-4.76338169,5.01719946,0.11387429,0.05929377,1.86856042,2.86348149,0.02309613,0.53147574,0.00243269,1.48701910
-4.75737869,4.91742879,0.10591186,0.05723579,1.92778413,2.75483657,0.02120399,0.53811243,0.00216897,1.49032748
-4.75137569,4.81286703,0.09807317,0.05517021,1.98418095,2.64354457,0.01932727,0.54405117,0.00192729,1.49220855
-4.74537269,4.70452042,0.09044106,0.05311261,2.03666141,2.53104688,0.01749028,0.54913182,0.00170603,1.49240673
-4.73936968,4.59306476,0.08308663,0.05107458,2.08406914,2.41856725,0.01571433,0.55317146,0.00150383,1.49058519
-4.73336668,4.47885479,0.07606804,0.04906371,2.12521846,2.30709691,0.01401738,0.55597117,0.00131955,1.48634172
-4.72736368,4.36195390,0.06942999,0.04708388,2.15893692,2.19739280,0.01241394,0.55732450,0.00115219,1.47922982
-4.72136068,4.24218117,0.06320379,0.04513567,2.18411043,2.08998788,0.01091499,0.55702702,0.00100084,1.46878361
-4.71535768,4.11917182,0.05740797,0.04321701,2.19972893,1.98521150,0.00952814,0.55488651,0.00086463,1.45454497
-4.70935468,3.99244637,0.05204933,0.04132390,2.20493002,1.88321802,0.00825778,0.55073319,0.00074271,1.43609141
-4.70335168,3.86148373,0.04712435,0.03945122,2.19903828,1.78402087,0.00710541,0.54442931,0.00063423,1.41306286
-4.69734867,3.72579305,0.04262082,0.03759346,2.18159801,1.68752964,0.00606995,0.53587757,0.00053830,1.38518578
-4.69134567,3.58498000,0.03851959,0.03574549,2.15239775,1.59358757,0.00514816,0.52502793,0.00045404,1.35229324
-4.68534267,3.43880343,0.03479634,0.03390316,2.11148517,1.50200719,0.00433499,0.51188229,0.00038052,1.31433980
-4.67933967,3.28721932,0.03142331,0.03206381,2.05917153,1.41260204,0.00362406,0.49649695,0.00031684,1.27141046
-4.67333667,3.13041004,0.02837087,0.03022665,1.99602543,1.32521316,0.00300796,0.47898253,0.00026209,1.22372316
-4.66733367,2.96879785,0.02560891,0.02839287,1.92285641,1.23972911,0.00247867,0.45950155,0.00021534,1.17162500
-4.66133067,2.80304277,0.02310795,0.02656576,1.84068916,1.15609918,0.00202785,0.43826378,0.00017574,1.11558239
-4.65532766,2.63402587,0.02084009,0.02475054,1.75072977,1.07433977,0.00164711,0.41551951,0.00014245,1.05616592
-4.64932466,2.46281983,0.01877966,0.02295413,1.65432594,0.99453434,0.00132825,0.39155140,0.00011467,0.99403087
-4.64332166,2.29064944,0.01690360,0.02118480,1.55292291,0.91682775,0.00106343,0.36666507,0.00009167,0.92989461
