energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-2.87243622,12.46006299,0.00763804,0.19234281,0.46557734,8.99080691,0.60629824,0.98063118,0.06817420,2.07967614
-2.86643322,12.63823930,0.00798824,0.19118096,0.46879331,9.13209269,0.61111543,0.98955931,0.07051191,2.09678106
-2.86043022,12.82048409,0.00837997,0.18946492,0.47054147,9.28562804,0.61475490,0.99527252,0.07279893,2.10837919
-2.85442721,13.00830102,0.00880917,0.18723781,0.47083473,9.45335075,0.61704637,0.99766902,0.07500850,2.11409854
-2.84842421,13.20378132,0.00927125,0.18456010,0.46973084,9.63747314,0.61786951,0.99676028,0.07711703,2.11375546
-2.84242121,13.40949879,0.00976106,0.18150751,0.46732839,9.84038351,0.61715595,0.99266864,0.07910462,2.10735377
-2.83641821,13.62836675,0.01027298,0.17816822,0.46376112,10.06452313,0.61488910,0.98562037,0.08095543,2.09507611
-2.83041521,13.86346377,0.01080091,0.17463940,0.45919094,10.31224412,0.61110169,0.97593437,0.08265786,2.07726826
-2.82441221,14.11783685,0.01133834,0.17102341,0.45379994,10.58565488,0.60587149,0.96400729,0.08420456,2.05441742
-2.81840920,14.39429215,0.01187842,0.16742365,0.44778194,10.88646114,0.59931536,0.95029570,0.08559223,2.02712570
-2.81240620,14.69518486,0.01241402,0.16394035,0.44133387,11.21581103,0.59158199,0.93529635,0.08682128,1.99608037
-2.80640320,15.02221991,0.01293785,0.16066658,0.43464762,11.57415333,0.58284393,0.91952540,0.08789539,1.96202239
-2.80040020,15.37627502,0.01344257,0.15768451,0.42790258,11.96111721,0.57328913,0.90349775,0.08882092,1.92571482
-2.79439720,15.75725675,0.01392092,0.15506219,0.42125923,12.37542139,0.56311268,0.88770738,0.08960621,1.88791268
-2.78839420,16.16399857,0.01436584,0.15285098,0.41485419,12.81481924,0.55250890,0.87260958,0.09026097,1.84933568
-2.78239120,16.59420789,0.01477066,0.15108379,0.40879677,13.27608451,0.54166442,0.85860595,0.09079553,1.81064480
-2.77638819,17.04446629,0.01512920,0.14977410,0.40316709,13.75504051,0.53075240,0.84603263,0.09122018,1.77242388
-2.77038519,17.51028444,0.01543594,0.14891584,0.39801593,14.24663330,0.51992809,0.83515223,0.09154464,1.73516659
-2.76438219,17.98621020,0.01568619,0.14848417,0.39336600,14.74504672,0.50932603,0.82614960,0.09177750,1.69926910
-2.75837919,18.46598535,0.01587611,0.14843701,0.38921459,15.24385542,0.49905863,0.81913148,0.09192584,1.66502838
-2.75237619,18.94274370,0.01600293,0.14871726,0.38553731,15.73620921,0.48921645,0.81412966,0.09199504,1.63264577
-2.74637319,19.40924118,0.01606490,0.14925560,0.38229263,16.21504091,0.47986965,0.81110734,0.09198856,1.60223512
-2.74037019,19.85810650,0.01606141,0.14997372,0.37942693,16.67328795,0.47107067,0.80996803,0.09190805,1.57383469
-2.73436718,20.28210004,0.01599297,0.15078779,0.37687967,17.10411765,0.46285776,0.81056634,0.09175340,1.54742177
-2.72836418,20.67436811,0.01586119,0.15161198,0.37458845,17.50114540,0.45525898,0.81271994,0.09152306,1.52292894
-2.72236118,21.02868018,0.01566872,0.15236197,0.37249368,17.85863575,0.44829658,0.81622182,0.09121429,1.50026083
-2.71635818,21.33963764,0.01541915,0.15295812,0.37054250,18.17167704,0.44199109,0.82085224,0.09082361,1.47931040
-2.71035518,21.60284441,0.01511694,0.15332836,0.36869191,18.43632172,0.43636525,0.82638952,0.09034720,1.45997363
-2.70435218,21.81503203,0.01476726,0.15341053,0.36691104,18.64968672,0.43144713,0.83261940,0.08978131,1.44216199
-2.69834917,21.97413434,0.01437588,0.15315418,0.36518223,18.81000990,0.42727253,0.83934221,0.08912269,1.42581205
-2.69234617,22.07931000,0.01394895,0.15252175,0.36350138,18.91666152,0.42388645,0.84637791,0.08836894,1.41089178
-2.68634317,22.13091362,0.01349293,0.15148913,0.36187714,18.97011175,0.42134349,0.85356870,0.08751881,1.39740357
-2.68034017,22.13041951,0.01301439,0.15004566,0.36032961,18.97185774,0.41970736,0.86077945,0.08657237,1.38538385
-2.67433717,22.08030413,0.01251987,0.14819349,0.35888817,18.92431558,0.41904939,0.86789601,0.08553119,1.37489977
-2.66833417,21.98389555,0.01201579,0.14594655,0.35758917,18.83068441,0.41944631,0.87482198,0.08439834,1.36604338
-2.66233117,21.84519960,0.01150828,0.14332909,0.35647319,18.69479088,0.42097747,0.88147421,0.08317836,1.35892387
-2.65632816,21.66871327,0.01100314,0.14037398,0.35558254,18.52092284,0.42372157,0.88777777,0.08187709,1.35365852
-2.65032516,21.45923596,0.01050575,0.13712077,0.35495876,18.31366142,0.42775330,0.89366072,0.08050154,1.35036326
-2.64432216,21.22168885,0.01002104,0.13361377,0.35464071,18.07771989,0.43313994,0.89904951,0.07905964,1.34914343
-2.63831916,20.96095129,0.00955345,0.12990016,0.35466297,17.81779701,0.43993833,0.90386520,0.07756004,1.35008540
-2.63231616,20.68172176,0.00910694,0.12602819,0.35505503,17.53845117,0.44819214,0.90802115,0.07601183,1.35324975
-2.62631316,20.38840892,0.00868498,0.12204560,0.35584095,17.24399961,0.45792978,0.91142235,0.07442440,1.35866634
-2.62031016,20.08505575,0.00829064,0.11799834,0.35703985,16.93844590,0.46916308,0.91396654,0.07280730,1.36633161
-2.61430715,19.77529801,0.00792657,0.11392954,0.35866681,16.62543596,0.48188653,0.91554719,0.07117014,1.37620830
-2.60830415,19.46235549,0.00759508,0.10987874,0.36073445,16.30824199,0.49607749,0.91605810,0.06952263,1.38822756
-2.60230115,19.14905284,0.00729820,0.10588150,0.36325478,15.98977127,0.51169706,0.91539952,0.06787464,1.40229315
-2.59629815,18.83786488,0.00703776,0.10196917,0.36624136,15.67259593,0.52869160,0.91348521,0.06623640,1.41828773
-2.59029515,18.53098025,0.00681536,0.09816895,0.36971150,15.35899846,0.54699492,0.91025008,0.06461868,1.43608042
-2.58429215,18.23037617,0.00663253,0.09450411,0.37368836,15.05102715,0.56653088,0.90565796,0.06303313,1.45553557
-2.57828914,17.93789725,0.00649065,0.09099429,0.37820287,14.75055573,0.58721636,0.89970874,0.06149253,1.47652182
-2.57228614,17.65533100,0.00639106,0.08765589,0.38329510,14.45934131,0.60896436,0.89244460,0.06001113,1.49892109
-2.56628314,17.38447404,0.00633502,0.08450254,0.38901526,14.17907568,0.63168710,0.88395469,0.05860489,1.52263690
-2.56028014,17.12718351,0.00632371,0.08154542,0.39542389,13.91142578,0.65529893,0.87437796,0.05729169,1.54760141
-2.55427714,16.88540992,0.00635823,0.07879363,0.40259146,13.65806036,0.67971896,0.86390381,0.05609148,1.57378088
-2.54827414,16.66120929,0.00643951,0.07625443,0.41059720,13.42066115,0.70487316,0.85277039,0.05502620,1.60117898
-2.54227114,16.45673374,0.00656830,0.07393343,0.41952717,13.20091830,0.73069578,0.84126062,0.05411973,1.62983778
-2.53626813,16.27420172,0.00674509,0.07183461,0.42947173,13.00051091,0.75713015,0.82969587,0.05339748,1.65983626
-2.53026513,16.11585014,0.00697005,0.06996036,0.44052240,12.82107489,0.78412854,0.81842768,0.05288605,1.69128616
-2.52426213,15.98387214,0.00724296,0.06831141,0.45276821,12.66416115,0.81165116,0.80782766,0.05261253,1.72432541
-2.51825913,15.88034500,0.00756316,0.06688666,0.46629183,12.53118784,0.83966435,0.79827628,0.05260374,1.75910913
-2.51225613,15.80715322,0.00792945,0.06568312,0.48116551,12.42339060,0.86813776,0.79015067,0.05288543,1.79579866
-2.50625313,15.76591211,0.00834010,0.06469577,0.49744709,12.34177509,0.89704092,0.78381226,0.05348119,1.83454893
-2.50025013,15.75789694,0.00879279,0.06391745,0.51517623,12.28707540,0.92633905,0.77959457,0.05441149,1.87549472
-2.49424712,15.78398211,0.00928464,0.06333885,0.53437108,12.25972172,0.95598850,0.77779186,0.05569260,1.91873639
-2.48824412,15.84459423,0.00981221,0.06294855,0.55502552,12.25981974,0.98593187,0.77864884,0.05733558,1.96432567
-2.48224112,15.93968177,0.01037156,0.06273312,0.57710714,12.28714318,1.01609330,0.78235217,0.05934532,2.01225235
-2.47623812,16.06870278,0.01095831,0.06267732,0.60055607,12.34114020,1.04637392,0.78902379,0.06171976,2.06243234
-2.47023512,16.23063113,0.01156778,0.06276439,0.62528473,12.42095282,1.07664807,0.79871649,0.06444921,2.11469788
-2.46423212,16.42398016,0.01219509,0.06297634,0.65117852,12.52544805,1.10676034,0.81141185,0.06751596,2.16879060
-2.45822911,16.64684195,0.01283532,0.06329442,0.67809752,12.65325817,1.13652385,0.82702045,0.07089405,2.22435766
-2.45222611,16.89693902,0.01348363,0.06369948,0.70587897,12.80282707,1.16571982,0.84538449,0.07454943,2.28095159
-2.44622311,17.17168472,0.01413547,0.06417250,0.73434065,12.97245900,1.19409878,0.86628251,0.07844027,2.33803399
-2.44022011,17.46824827,0.01478673,0.06469499,0.76328482,13.16036613,1.22138337,0.88943602,0.08251762,2.39498299
-2.43421711,17.78361971,0.01543385,0.06524942,0.79250265,13.36471096,1.24727265,0.91451775,0.08672635,2.45110452
-2.42821411,18.11467075,0.01607402,0.06581967,0.82177894,13.58364045,1.27144807,0.94116112,0.09100629,2.50564688
-2.42221111,18.45820751,0.01670522,0.06639130,0.85089680,13.81530900,1.29358054,0.96897058,0.09529364,2.55781825
-2.41620810,18.81101203,0.01732636,0.06695185,0.87964226,14.05788834,1.31333869,0.99753228,0.09952244,2.60680628
-2.41020510,19.16987018,0.01793731,0.06749102,0.90780845,14.30956354,1.33039772,1.02642484,0.10362628,2.65179912
-2.40420210,19.53158508,0.01853888,0.06800077,0.93519922,14.56851516,1.34444855,1.05522961,0.10753992,2.69200698
-2.39819910,19.89297597,0.01913282,0.06847527,0.96163211,14.83288886,1.35520692,1.08354019,0.11120100,2.72668320
-2.39219610,20.25086389,0.01972174,0.06891089,0.98694044,15.10075507,1.36242189,1.11097094,0.11455162,2.75514424
-2.38619310,20.60204682,0.02030903,0.06930595,1.01097468,15.37006171,1.36588352,1.13716409,0.11753975,2.77678747
-2.38019010,20.94326786,0.02089869,0.06966053,1.03360285,15.63858453,1.36542935,1.16179546,0.12012051,2.79110637
-2.37418709,21.27118073,0.02149522,0.06997609,1.05471021,15.90387946,1.36094939,1.18457859,0.12225719,2.79770244
-2.36818409,21.58231778,0.02210343,0.07025515,1.07419831,16.16324199,1.35238958,1.20526736,0.12392197,2.79629373
-2.36218109,21.87306541,0.02272827,0.07050084,1.09198342,16.41367840,1.33975353,1.22365719,0.12509639,2.78671958
-2.35617809,22.13965183,0.02337462,0.07071651,1.10799471,16.65189311,1.32310267,1.23958488,0.12577151,2.76894202
-2.35017509,22.37815163,0.02404719,0.07090531,1.12217215,16.87429584,1.30255485,1.25292745,0.12594776,2.74304369
-2.34417209,22.58451016,0.02475028,0.07106978,1.13446455,17.07703089,1.27828164,1.26360002,0.12563457,2.70922306
-2.33816908,22.75459015,0.02548768,0.07121150,1.14482767,17.25602993,1.25050453,1.27155319,0.12484973,2.66778717
-2.33216608,22.88424071,0.02626254,0.07133079,1.15322277,17.40708775,1.21949022,1.27677007,0.12361852,2.61914266
-2.32616308,22.96938798,0.02707726,0.07142646,1.15961553,17.52595943,1.18554551,1.27926316,0.12197273,2.56378556
-2.32016008,23.00614437,0.02793344,0.07149570,1.16397555,17.60847534,1.14901174,1.27907143,0.11994952,2.50229040
-2.31415708,22.99093216,0.02883178,0.07153397,1.16627632,17.65066952,1.11025921,1.27625763,0.11759026,2.43529920
-2.30815408,22.92061590,0.02977205,0.07153506,1.16649574,17.64891557,1.06968177,1.27090598,0.11493930,2.36351063
-2.30215108,22.79263662,0.03075312,0.07149119,1.16461714,17.60006344,1.02769155,1.26312034,0.11204281,2.28766963
-2.29614807,22.60514092,0.03177286,0.07139324,1.16063055,17.50157034,0.98471400,1.25302276,0.10894762,2.20855766
-2.29014507,22.35709716,0.03282823,0.07123100,1.15453434,17.35161862,0.94118328,1.24075244,0.10570021,2.12698354
-2.28414207,22.04839188,0.03391524,0.07099354,1.14633692,17.14921433,0.89753784,1.22646494,0.10234576,2.04377490
-2.27813907,21.67990005,0.03502900,0.07066966,1.13605845,16.89426072,0.85421618,1.21033159,0.09892737,1.95976993
-2.27213607,21.25352412,0.03616376,0.07024829,1.12373249,16.58760235,0.81165274,1.19253883,0.09548541,1.87580945
-2.26613307,20.77219850,0.03731293,0.06971898,1.10940742,16.23103681,0.77027362,1.17328754,0.09205703,1.79272887
-2.26013007,20.23985780,0.03846920,0.06907244,1.09314759,15.82729301,0.73049230,1.15279192,0.08867578,1.71135001
-2.25412706,19.66136909,0.03962462,0.06830094,1.07503423,15.37997629,0.69270504,1.13127820,0.08537143,1.63247260
-2.24812406,19.04243056,0.04077072,0.06739884,1.05516592,14.89348290,0.65728615,1.10898273,0.08216994,1.55686540
-2.24212106,18.38944057,0.04189869,0.06636295,1.03365884,14.37288735,0.62458291,1.08614966,0.07909348,1.48525695
-2.23611806,17.70934259,0.04299956,0.06519288,1.01064667,13.82380794,0.59491049,1.06302810,0.07616067,1.41832607
-2.23011506,17.00945285,0.04406446,0.06389137,0.98628016,13.25225653,0.56854670,1.03986885,0.07338682,1.35669231
-2.22411206,16.29727821,0.04508489,0.06246439,0.96072645,12.66447919,0.54572702,1.01692068,0.07078437,1.30090666
-2.21810905,15.58033184,0.04605301,0.06092133,0.93416821,12.06679471,0.52663986,0.99442645,0.06836323,1.25144277
-2.21210605,14.86595460,0.04696197,0.05927490,0.90680236,11.46543768,0.51142249,0.97261900,0.06613131,1.20868909
-2.20610305,14.16114879,0.04780626,0.05754108,0.87883871,10.86641228,0.50015775,0.95171707,0.06409498,1.17294231
-2.20010005,13.47243062,0.04858200,0.05573886,0.85049815,10.27536208,0.49287186,0.93192136,0.06225945,1.14440239
-2.19409705,12.80570593,0.04928722,0.05388991,0.82201068,9.69745990,0.48953342,0.91341089,0.06062926,1.12316947
-2.18809405,12.16617251,0.04992213,0.05201815,0.79361298,9.13732075,0.49005391,0.89633976,0.05920853,1.10924294
-2.18209105,11.55825090,0.05048923,0.05014924,0.76554565,8.59893917,0.49428964,0.88083438,0.05800120,1.10252275
-2.17608804,10.98554370,0.05099342,0.04831000,0.73805004,8.08565126,0.50204533,0.86699134,0.05701115,1.10281293
-2.17008504,10.45082234,0.05144189,0.04652773,0.71136470,7.60012029,0.51307915,0.85487589,0.05624210,1.10982739
-2.16408204,9.95603882,0.05184397,0.04482958,0.68572142,7.14434383,0.52710913,0.84452101,0.05569751,1.12319761
-2.15807904,9.50235908,0.05221079,0.04324187,0.66134099,6.71967941,0.54382074,0.83592722,0.05538020,1.14248207
-2.15207604,9.09021387,0.05255486,0.04178941,0.63842874,6.32688534,0.56287533,0.82906285,0.05529193,1.16717703
-2.14607304,8.71936280,0.05288948,0.04049493,0.61716997,5.96617278,0.58391909,0.82386501,0.05543287,1.19672816
-2.14007004,8.38896708,0.05322805,0.03937850,0.59772547,5.63726535,0.60659210,0.82024090,0.05580091,1.23054253
-2.13406703,8.09766677,0.05358336,0.03845711,0.58022732,5.33946269,0.63053709,0.81806964,0.05639105,1.26800066
-2.12806403,7.84365885,0.05396677,0.03774432,0.56477511,5.07170472,0.65540748,0.81720441,0.05719475,1.30846786
-2.12206103,7.62477294,0.05438746,0.03725007,0.55143290,4.83263407,0.68087426,0.81747491,0.05819931,1.35130475
-2.11605803,7.43854253,0.05485170,0.03698057,0.54022701,4.62065457,0.70663154,0.81869007,0.05938739,1.39587644
-2.11005503,7.28227019,0.05536220,0.03693838,0.53114491,4.43398460,0.73240030,0.82064103,0.06073673,1.44156013
-2.10405203,7.15308605,0.05591770,0.03712257,0.52413526,4.27070457,0.75793032,0.82310437,0.06222004,1.48775108
-2.09804902,7.04799965,0.05651261,0.03752906,0.51910923,4.12879848,0.78300032,0.82584558,0.06380511,1.53386698
-2.09204602,6.96394588,0.05713701,0.03815096,0.51594323,4.00618998,0.80741622,0.82862279,0.06545523,1.57935060
-2.08604302,6.89782595,0.05777681,0.03897908,0.51448274,3.90077370,0.83100785,0.83119087,0.06712992,1.62367125
-2.08004002,6.84654479,0.05841422,0.04000243,0.51454750,3.81044281,0.85362449,0.83330573,0.06878582,1.66632517
-2.07403702,6.80704628,0.05902841,0.04120878,0.51593751,3.73311386,0.87512940,0.83472905,0.07037793,1.70683527
-2.06803402,6.77634763,0.05959649,0.04258517,0.51843998,3.66674989,0.89539418,0.83523323,0.07186101,1.74475070
-2.06203102,6.75157384,0.06009463,0.04411841,0.52183663,3.60938272,0.91429306,0.83460660,0.07319113,1.77964664
-2.05602801,6.72999307,0.06049935,0.04579549,0.52591124,3.55913484,0.93169800,0.83265877,0.07432732,1.81112471
-2.05002501,6.70905292,0.06078891,0.04760395,0.53045711,3.51424134,0.94747483,0.82922604,0.07523321,1.83881433
-2.04402201,6.68641753,0.06094473,0.04953208,0.53528396,3.47307166,0.96148087,0.82417665,0.07587856,1.86237531
-2.03801901,6.66000479,0.06095281,0.05156906,0.54022424,3.43415106,0.97356434,0.81741567,0.07624069,1.88150167
-2.03201601,6.62802230,0.06080497,0.05370497,0.54513832,3.39618091,0.98356577,0.80888949,0.07630567,1.89592691
-2.02601301,6.58900096,0.06049996,0.05593074,0.54991858,3.35805727,0.99132130,0.79858937,0.07606909,1.90543028
-2.02001001,6.54182430,0.06004440,0.05823791,0.55449216,3.31888664,0.99666785,0.78655419,0.07553665,1.90984402
-2.01400700,6.48575190,0.05945332,0.06061842,0.55882235,3.27799803,0.99944981,0.77287190,0.07472422,1.90906106
-2.00800400,6.42043532,0.05875051,0.06306427,0.56290855,3.23495041,0.99952695,0.75767976,0.07365754,1.90304273
-2.00200100,6.34592501,0.05796845,0.06556721,0.56678506,3.18953477,0.99678298,0.74116300,0.07237152,1.89182588
-1.99599800,6.26266711,0.05714794,0.06811838,0.57051855,3.14177025,0.99113420,0.72355208,0.07090912,1.87552902
-1.98999500,6.17148933,0.05633741,0.07070804,0.57420462,3.09189400,0.98253777,0.70511837,0.06931996,1.85435671
-1.98399200,6.07357580,0.05559193,0.07332528,0.57796354,3.04034471,0.97099893,0.68616848,0.06765859,1.82860191
-1.97798899,5.97043102,0.05497186,0.07595780,0.58193538,2.98774012,0.95657672,0.66703724,0.06598257,1.79864587
-1.97198599,5.86383362,0.05454143,0.07859185,0.58627472,2.93484907,0.93938773,0.64807969,0.06435048,1.76495515
-1.96598299,5.75578137,0.05436695,0.08121216,0.59114518,2.88255874,0.91960768,0.62966220,0.06281982,1.72807595
-1.95997999,5.64842875,0.05451506,0.08380204,0.59671390,2.83183833,0.89747054,0.61215329,0.06144503,1.68862544
-1.95397699,5.54401948,0.05505075,0.08634351,0.60314606,2.78370007,0.87326525,0.59591415,0.06027558,1.64728055
-1.94797399,5.44481580,0.05603544,0.08881753,0.61059961,2.73915911,0.84733015,0.58128956,0.05935437,1.60476444
-1.94197099,5.35302719,0.05752505,0.09120437,0.61922021,2.69919342,0.82004534,0.56859942,0.05871624,1.56183113
-1.93596798,5.27074083,0.05956813,0.09348393,0.62913648,2.66470508,0.79182337,0.55813119,0.05838696,1.51924886
-1.92996498,5.19985607,0.06220407,0.09563619,0.64045551,2.63648416,0.76309869,0.55013371,0.05838246,1.47778283
-1.92396198,5.14202520,0.06546149,0.09764168,0.65325871,2.61517642,0.73431641,0.54481249,0.05870843,1.43817798
-1.91795898,5.09860229,0.06935675,0.09948191,0.66759799,2.60125564,0.70592087,0.54232676,0.05936033,1.40114246
-1.91195598,5.07060190,0.07389273,0.10113988,0.68349235,2.59500153,0.67834447,0.54278839,0.06032366,1.36733249
-1.90595298,5.05866876,0.07905779,0.10260052,0.70092488,2.59648373,0.65199743,0.54626269,0.06157459,1.33733904
-1.89994997,5.06305928,0.08482505,0.10385115,0.71984026,2.60555235,0.62725863,0.55277101,0.06308085,1.31167692
-1.89394697,5.08363546,0.09115197,0.10488182,0.74014295,2.62183533,0.60446807,0.56229514,0.06480283,1.29077651
-1.88794397,5.11987097,0.09798026,0.10568568,0.76169605,2.64474246,0.58392102,0.57478313,0.06669482,1.27497838
-1.88194097,5.17086921,0.10523617,0.10625921,0.78432105,2.67347610,0.56586401,0.59015635,0.06870645,1.26453082
-1.87593797,5.23539245,0.11283123,0.10660245,0.80779862,2.70704813,0.55049266,0.60831740,0.07078408,1.25959017
-1.86993497,5.31190086,0.12066335,0.10671905,0.83187048,2.74430265,0.53795120,0.62915845,0.07287229,1.26022375
-1.86393197,5.39859999,0.12861839,0.10661626,0.85624246,2.78394388,0.52833354,0.65256958,0.07491531,1.26641499
-1.85792896,5.49349491,0.13657222,0.10630480,0.88058885,2.82456837,0.52168561,0.67844658,0.07685838,1.27807035
-1.85192596,5.59444898,0.14439311,0.10579866,0.90455796,2.86470071,0.51800858,0.70669777,0.07864904,1.29502745
-1.84592296,5.69924517,0.15194460,0.10511468,0.92777889,2.90283170,0.51726278,0.73724940,0.08023823,1.31706385
-1.83991996,5.80564758,0.15908864,0.10427214,0.94986925,2.93745802,0.51937186,0.77004904,0.08158137,1.34390599
-1.83391696,5.91146102,0.16568900,0.10329213,0.97044387,2.96712207,0.52422692,0.80506679,0.08263919,1.37523762
-1.82791396,6.01458642,0.17161484,0.10219698,0.98912396,2.99045105,0.53169041,0.84229389,0.08337848,1.41070736
-1.82191096,6.11307008,0.17674434,0.10100949,1.00554673,3.00619394,0.54159948,0.88173855,0.08377266,1.44993490
-1.81590795,6.20514512,0.18096821,0.09975224,1.01937486,3.01325529,0.55376880,0.92341906,0.08380217,1.49251568
-1.80990495,6.28926364,0.18419297,0.09844684,1.03030567,3.01072482,0.56799262,0.96735424,0.08345480,1.53802395
-1.80390195,6.36411880,0.18634396,0.09711326,1.03807966,2.99790175,0.58404633,1.01355154,0.08272580,1.58601413
-1.79789895,6.42865625,0.18736773,0.09576928,1.04248790,2.97431320,0.60168736,1.06199330,0.08161784,1.63602082
-1.79189595,6.48207516,0.18723397,0.09442995,1.04337837,2.93972591,0.62065587,1.11262167,0.08014092,1.68755777
-1.78589295,6.52381942,0.18593663,0.09310734,1.04066056,2.89415105,0.64067521,1.16532322,0.07831205,1.74011621
-1.77988994,6.55356022,0.18349436,0.09181039,1.03430868,2.83784189,0.66145256,1.21991396,0.07615486,1.79316325
-1.77388694,6.57117157,0.17995015,0.09054495,1.02436301,2.77128446,0.68267996,1.27612580,0.07369907,1.84614087
-1.76788394,6.57670094,0.17537019,0.08931410,1.01092957,2.69518175,0.70403600,1.33359560,0.07097983,1.89846621
-1.76188094,6.57033709,0.16984193,0.08811858,0.99417810,2.61043191,0.72518836,1.39185759,0.06803697,1.94953361
-1.75587794,6.55237748,0.16347157,0.08695745,0.97433856,2.51810148,0.74579734,1.45034030,0.06491415,1.99871903
-1.74987494,6.52319765,0.15638089,0.08582886,0.95169617,2.41939459,0.76552054,1.50836844,0.06165796,2.04538708
-1.74387194,6.48322442,0.14870368,0.08473095,0.92658527,2.31561951,0.78401857,1.56517050,0.05831690,2.08890071
-1.73786893,6.43291471,0.14058191,0.08366283,0.89938224,2.20815354,0.80096174,1.61989198,0.05494041,2.12863359
-1.73186593,6.37274109,0.13216166,0.08262544,0.87049762,2.09840774,0.81603755,1.67161442,0.05157781,2.16398477
-1.72586293,6.30318462,0.12358916,0.08162249,0.84036776,1.98779255,0.82895858,1.71937947,0.04827732,2.19439500
-1.71985993,6.22473493,0.11500695,0.08066125,0.80944609,1.87768555,0.83947060,1.76221748,0.04508510,2.21936398
-1.71385693,6.13789682,0.10655034,0.07975308,0.77819434,1.76940217,0.84736025,1.79917918,0.04204431,2.23846768
-1.70785393,6.04320227,0.09834430,0.07891392,0.74707375,1.66417015,0.85246203,1.82936942,0.03919439,2.25137453
-1.70185093,5.94122590,0.09050078,0.07816441,0.71653663,1.56310842,0.85466418,1.85198106,0.03657032,2.25785956
-1.69584792,5.83260234,0.08311673,0.07752989,0.68701813,1.46721052,0.85391286,1.86632763,0.03420210,2.25781551
-1.68984492,5.71804292,0.07627254,0.07704009,0.65892871,1.37733294,0.85021461,1.87187289,0.03211434,2.25125991
-1.68384192,5.59835014,0.07003127,0.07672860,0.63264719,1.29418812,0.84363660,1.86825592,0.03032602,2.23833769
-1.67783892,5.47442779,0.06443831,0.07663225,0.60851455,1.21834202,0.83430479,1.85531021,0.02885042,2.21931874
-1.67183592,5.34728551,0.05952168,0.07679024,0.58682883,1.15021590,0.82239980,1.83307584,0.02769518,2.19459050
-1.66583292,5.21803685,0.05529282,0.07724323,0.56784088,1.09009179,0.80815089,1.80180398,0.02686257,2.16464579
-1.65982991,5.08789063,0.05174782,0.07803237,0.55175146,1.03812122,0.79182817,1.76195343,0.02634980,2.13006640
-1.65382691,4.95813574,0.04886893,0.07919839,0.53870954,0.99433663,0.77373342,1.71417936,0.02614956,2.09150335
-1.64782391,4.83012036,0.04662648,0.08078071,0.52881194,0.95866490,0.75419014,1.65931469,0.02625065,2.04965495
-1.64182091,4.70522681,0.04498086,0.08281664,0.52210438,0.93094237,0.73353313,1.59834519,0.02663862,2.00524375
-1.63581791,4.58484372,0.04388477,0.08534075,0.51858394,0.91093089,0.71209837,1.53237935,0.02729656,1.95899379
-1.62981491,4.47033714,0.04328541,0.08838436,0.51820277,0.89833432,0.69021349,1.46261456,0.02820588,1.91160933
-1.62381191,4.36302265,0.04312673,0.09197519,0.52087304,0.89281495,0.66818946,1.39030108,0.02934710,1.86375627
-1.61780890,4.26413990,0.04335156,0.09613710,0.52647294,0.89400935,0.64631372,1.31670557,0.03070064,1.81604710
-1.61180590,4.17483090,0.04390369,0.10089005,0.53485351,0.90154324,0.62484517,1.24307556,0.03224751,1.76903004
-1.60580290,4.09612326,0.04472972,0.10624997,0.54584590,0.91504494,0.60401103,1.17060631,0.03397002,1.72318285
-1.59979990,4.02891865,0.04578075,0.11222886,0.55926907,0.93415703,0.58400556,1.10041138,0.03585227,1.67891107
-1.59379690,3.97398658,0.04701381,0.11883480,0.57493729,0.95854587,0.56499070,1.03349766,0.03788060,1.63655069
-1.58779390,3.93196321,0.04839304,0.12607197,0.59266740,0.98790882,0.54709816,0.97074562,0.04004393,1.59637438
-1.58179090,3.90335435,0.04989056,0.13394064,0.61228537,1.02197897,0.53043286,0.91289506,0.04233387,1.55860070
-1.57578789,3.88854175,0.05148709,0.14243716,0.63363209,1.06052720,0.51507721,0.86053657,0.04474475,1.52340522
-1.56978489,3.88779140,0.05317216,0.15155387,0.65656810,1.10336186,0.50109583,0.81410827,0.04727355,1.49093242
-1.56378189,3.90126285,0.05494413,0.16127899,0.68097709,1.15032594,0.48854044,0.77389762,0.04991954,1.46130757
-1.55777889,3.92901843,0.05680978,0.17159658,0.70676836,1.20129214,0.47745430,0.74004772,0.05268403,1.43464744
-1.55177589,3.97103153,0.05878368,0.18248649,0.73387790,1.25615619,0.46787616,0.71256727,0.05556981,1.41106916
-1.54577289,4.02719321,0.06088714,0.19392439,0.76226844,1.31482868,0.45984323,0.69134370,0.05858067,1.39069658
-1.53976988,4.09731707,0.06314710,0.20588200,0.79192841,1.37722606,0.45339317,0.67615840,0.06172083,1.37366388
-1.53376688,4.18114203,0.06559456,0.21832734,0.82287002,1.44326112,0.44856494,0.66670362,0.06499431,1.36011622
-1.52776388,4.27833333,0.06826297,0.23122527,0.85512653,1.51283358,0.44539857,0.66260012,0.06840440,1.35020763
-1.52176088,4.38848221,0.07118640,0.24453809,0.88874889,1.58582110,0.44393398,0.66341508,0.07195307,1.34409635
-1.51575788,4.51110452,0.07439768,0.25822634,0.92380190,1.66207116,0.44420886,0.66867954,0.07564053,1.34193833
-1.50975488,4.64563890,0.07792640,0.27224969,0.96035982,1.74139410,0.44625605,0.67790515,0.07946481,1.34387913
