energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.81990995,6.17378663,1.35677092,5.12042856,0.01339322,0.29119928,0.54863563,0.00000000
-5.81390695,6.19949291,1.35073372,5.15119541,0.01321371,0.29106794,0.54694120,0.00000000
-5.80790395,6.22627778,1.34466686,5.18277448,0.01304077,0.29109925,0.54502281,0.00000000
-5.80190095,6.25206339,1.33791655,5.21362588,0.01286844,0.29109782,0.54265911,0.00000000
-5.79589795,6.27491877,1.32989174,5.24230743,0.01269130,0.29088244,0.53965258,0.00000000
-5.78989495,6.29310905,1.32008087,5.26751059,0.01250464,0.29029062,0.53583611,0.00000000
-5.78389195,6.30513948,1.30806602,5.28809326,0.01230450,0.28918249,0.53107860,0.00000000
-5.77788894,6.30979202,1.29353400,5.30310766,0.01208779,0.28744407,0.52528916,0.00000000
-5.77188594,6.30615340,1.27628379,5.31182250,0.01185229,0.28498968,0.51841972,0.00000000
-5.76588294,6.29363284,1.25623018,5.31373791,0.01159667,0.28176344,0.51046607,0.00000000
-5.75987994,6.27196881,1.23340333,5.30859257,0.01132055,0.27773973,0.50146720,0.00000000
-5.75387694,6.24122408,1.20794430,5.29636234,0.01102443,0.27292261,0.49150298,0.00000000
-5.74787394,6.20176928,1.18009671,5.27725032,0.01070969,0.26734429,0.48069028,0.00000000
-5.74187094,6.15425543,1.15019487,5.25166867,0.01037854,0.26106259,0.46917788,0.00000000
-5.73586793,6.09957663,1.11864899,5.22021277,0.01003395,0.25415765,0.45714011,0.00000000
-5.72986493,6.03882446,1.08592795,5.18362899,0.00967961,0.24672788,0.44476989,0.00000000
-5.72386193,5.97323626,1.05254049,5.14277731,0.00931981,0.23888550,0.43227117,0.00000000
-5.71785893,5.90413935,1.01901558,5.09859068,0.00895938,0.23075175,0.41985136,0.00000000
-5.71185593,5.83289386,0.98588281,5.05203268,0.00860358,0.22245201,0.40771390,0.00000000
-5.70585293,5.76083655,0.95365352,5.00405568,0.00825799,0.21411101,0.39605136,0.00000000
-5.69984992,5.68922791,0.92280340,4.95556092,0.00792840,0.20584841,0.38503937,0.00000000
-5.69384692,5.61920467,0.89375730,4.90736253,0.00762072,0.19777478,0.37483144,0.00000000
-5.68784392,5.55173952,0.86687652,4.86015656,0.00734082,0.18998823,0.36555493,0.00000000
-5.68184092,5.48760913,0.84244910,4.81449624,0.00709444,0.18257168,0.35730829,0.00000000
-5.67583792,5.42737154,0.82068322,4.77077423,0.00688709,0.17559096,0.35015937,0.00000000
-5.66983492,5.37135312,0.80170379,4.72921210,0.00672385,0.16909366,0.34414502,0.00000000
-5.66383192,5.31964509,0.78555212,4.68985713,0.00660932,0.16310875,0.33927166,0.00000000
-5.65782891,5.27210913,0.77218843,4.65258620,0.00654748,0.15764690,0.33551679,0.00000000
-5.65182591,5.22839127,0.76149707,4.61711609,0.00654155,0.15270156,0.33283136,0.00000000
-5.64582291,5.18794301,0.75329379,4.58301962,0.00659390,0.14825043,0.33114259,0.00000000
-5.63981991,5.15004870,0.74733496,4.54974664,0.00670592,0.14425759,0.33035737,0.00000000
-5.63381691,5.11385763,0.74332809,4.51664906,0.00687796,0.14067581,0.33036587,0.00000000
-5.62781391,5.07841989,0.74094339,4.48300883,0.00710922,0.13744918,0.33104527,0.00000000
-5.62181091,5.04272466,0.73982578,4.44806813,0.00739773,0.13451586,0.33226362,0.00000000
-5.61580790,5.00573986,0.73960717,4.41106074,0.00774029,0.13181079,0.33388358,0.00000000
-5.60980490,4.96645212,0.73991851,4.37124382,0.00813249,0.12926840,0.33576611,0.00000000
-5.60380190,4.92390614,0.74040137,4.32792937,0.00856874,0.12682509,0.33777397,0.00000000
-5.59779890,4.87724252,0.74071878,4.28051451,0.00904236,0.12442151,0.33977511,0.00000000
-5.59179590,4.82573320,0.74056502,4.22850991,0.00954568,0.12200456,0.34164583,0.00000000
-5.58579290,4.76881368,0.73967419,4.17156570,0.01007017,0.11952901,0.34327373,0.00000000
-5.57978989,4.70611110,0.73782738,4.10949396,0.01060668,0.11695881,0.34456045,0.00000000
-5.57378689,4.63746728,0.73485819,4.04228707,0.01114560,0.11426797,0.34542408,0.00000000
-5.56778389,4.56295594,0.73065656,3.97013121,0.01167715,0.11144105,0.34580124,0.00000000
-5.56178089,4.48289300,0.72517066,3.89341416,0.01219159,0.10847323,0.34564875,0.00000000
-5.55577789,4.39783940,0.71840692,3.81272669,0.01267954,0.10537006,0.34494478,0.00000000
-5.54977489,4.30859556,0.71042794,3.72885706,0.01313217,0.10214676,0.34368944,0.00000000
-5.54377189,4.21618709,0.70134861,3.64277806,0.01354149,0.09882725,0.34190465,0.00000000
-5.53776888,4.12184155,0.69133016,3.55562648,0.01390054,0.09544285,0.33963330,0.00000000
-5.53176588,4.02695627,0.68057257,3.46867515,0.01420356,0.09203074,0.33693768,0.00000000
-5.52576288,3.93305786,0.66930547,3.38329788,0.01444612,0.08863227,0.33389704,0.00000000
-5.51975988,3.84175438,0.65777775,3.30092819,0.01462521,0.08529106,0.33060441,0.00000000
-5.51375688,3.75468134,0.64624640,3.22301299,0.01473923,0.08205117,0.32716279,0.00000000
-5.50775388,3.67344363,0.63496486,3.15096268,0.01478797,0.07895518,0.32368072,0.00000000
-5.50175088,3.59955527,0.62417146,3.08609963,0.01477255,0.07604240,0.32026745,0.00000000
-5.49574787,3.53437967,0.61407837,3.02960701,0.01469522,0.07334723,0.31702793,0.00000000
-5.48974487,3.47907280,0.60486162,2.98248030,0.01455928,0.07089774,0.31405781,0.00000000
-5.48374187,3.43453211,0.59665254,2.94548367,0.01436883,0.06871453,0.31143872,0.00000000
-5.47773887,3.40135362,0.58953122,2.91911348,0.01412857,0.06680987,0.30923405,0.00000000
-5.47173587,3.37979954,0.58352216,2.90357082,0.01384360,0.06518727,0.30748546,0.00000000
-5.46573287,3.36977832,0.57859239,2.89874473,0.01351922,0.06384131,0.30621035,0.00000000
-5.45972986,3.37083841,0.57465227,2.90420729,0.01316073,0.06275794,0.30540040,0.00000000
-5.45372686,3.38217649,0.57155883,2.91922113,0.01277331,0.06191505,0.30502134,0.00000000
-5.44772386,3.40266030,0.56912164,2.94275951,0.01236182,0.06128345,0.30501389,0.00000000
-5.44172086,3.43086507,0.56711083,2.97353826,0.01193081,0.06082803,0.30529601,0.00000000
-5.43571786,3.46512251,0.56526700,3.01005854,0.01148439,0.06050924,0.30576613,0.00000000
-5.42971486,3.50357995,0.56331242,3.05065836,0.01102623,0.06028466,0.30630745,0.00000000
-5.42371186,3.54426722,0.56096309,3.09357100,0.01055959,0.06011068,0.30679290,0.00000000
-5.41770885,3.58516814,0.55794099,3.13698739,0.01008732,0.05994416,0.30709065,0.00000000
-5.41170585,3.62429333,0.55398596,3.17911979,0.00961196,0.05974408,0.30706978,0.00000000
-5.40570285,3.65975109,0.54886669,3.21826382,0.00913574,0.05947300,0.30660591,0.00000000
-5.39969985,3.68981294,0.54239014,3.25285609,0.00866069,0.05909829,0.30558648,0.00000000
-5.39369685,3.71297110,0.53440922,3.28152480,0.00818869,0.05859318,0.30391539,0.00000000
-5.38769385,3.72798518,0.52482814,3.30313114,0.00772151,0.05793747,0.30151681,0.00000000
-5.38169085,3.73391648,0.51360541,3.31679993,0.00726085,0.05711793,0.29833797,0.00000000
-5.37568784,3.73014843,0.50075441,3.32193827,0.00680838,0.05612838,0.29435091,0.00000000
-5.36968484,3.71639285,0.48634146,3.31824182,0.00636573,0.05496948,0.28955297,0.00000000
-5.36368184,3.69268227,0.47048171,3.30568894,0.00593451,0.05364819,0.28396621,0.00000000
-5.35767884,3.65934922,0.45333314,3.28452340,0.00551625,0.05217704,0.27763568,0.00000000
-5.35167584,3.61699414,0.43508898,3.25522700,0.00511240,0.05057319,0.27062684,0.00000000
-5.34567284,3.56644393,0.41596900,3.21848402,0.00472432,0.04885730,0.26302216,0.00000000
-5.33966983,3.50870370,0.39621021,3.17513939,0.00435318,0.04705244,0.25491715,0.00000000
-5.33366683,3.44490422,0.37605740,3.12615311,0.00400000,0.04518288,0.24641611,0.00000000
-5.32766383,3.37624796,0.35575401,3.07255306,0.00366557,0.04327299,0.23762771,0.00000000
-5.32166083,3.30395625,0.33553369,3.01538876,0.00335046,0.04134620,0.22866072,0.00000000
-5.31565783,3.22921993,0.31561298,2.95568789,0.00305499,0.03942415,0.21962005,0.00000000
-5.30965483,3.15315564,0.29618523,2.89441762,0.00277926,0.03752599,0.21060324,0.00000000
-5.30365183,3.07676928,0.27741617,2.83245211,0.00252311,0.03566788,0.20169765,0.00000000
-5.29764882,3.00092783,0.25944094,2.77054715,0.00228621,0.03386268,0.19297820,0.00000000
-5.29164582,2.92634023,0.24236279,2.70932279,0.00206803,0.03211990,0.18450603,0.00000000
-5.28564282,2.85354741,0.22625326,2.64925386,0.00186789,0.03044572,0.17632782,0.00000000
-5.27963982,2.78292124,0.21115371,2.59066850,0.00168501,0.02884335,0.16847583,0.00000000
-5.27363682,2.71467184,0.19707798,2.53375394,0.00151857,0.02731331,0.16096866,0.00000000
-5.26763382,2.64886214,0.18401599,2.47856888,0.00136768,0.02585400,0.15381247,0.00000000
-5.26163082,2.58542856,0.17193795,2.42506136,0.00123149,0.02446221,0.14700278,0.00000000
-5.25562781,2.52420652,0.16079896,2.37309106,0.00110919,0.02313368,0.14052645,0.00000000
-5.24962481,2.46495918,0.15054378,2.32245461,0.00100006,0.02186368,0.13436399,0.00000000
-5.24362181,2.40740812,0.14111144,2.27291284,0.00090347,0.02064756,0.12849184,0.00000000
-5.23761881,2.35126448,0.13243961,2.22421859,0.00081891,0.01948116,0.12288470,0.00000000
-5.23161581,2.29625923,0.12446850,2.17614390,0.00074600,0.01836127,0.11751761,0.00000000
-5.22561281,2.24217135,0.11714423,2.12850553,0.00068451,0.01728587,0.11236794,0.00000000
-5.21960980,2.18885298,0.11042155,2.08118782,0.00063434,0.01625441,0.10741693,0.00000000
-5.21360680,2.13625047,0.10426586,2.03416198,0.00059553,0.01526792,0.10265103,0.00000000
-5.20760380,2.08442075,0.09865461,1.98750120,0.00056824,0.01432905,0.09806277,0.00000000
-5.20160080,2.03354236,0.09357797,1.94139091,0.00055275,0.01344207,0.09365127,0.00000000
-5.19559780,1.98392077,0.08903895,1.89613392,0.00054942,0.01261282,0.08942243,0.00000000
-5.18959480,1.93598790,0.08505289,1.85215008,0.00055869,0.01184855,0.08538863,0.00000000
-5.18359180,1.89029568,0.08164650,1.80997045,0.00058104,0.01115783,0.08156825,0.00000000
-5.17758879,1.84750385,0.07885642,1.77022619,0.00061698,0.01055032,0.07798476,0.00000000
-5.17158579,1.80836251,0.07672741,1.73363228,0.00066701,0.01003665,0.07466566,0.00000000
-5.16558279,1.77368975,0.07531030,1.70096680,0.00073156,0.00962821,0.07164116,0.00000000
-5.15957979,1.74434530,0.07465958,1.67304630,0.00081102,0.00933697,0.06894274,0.00000000
-5.15357679,1.72120097,0.07483092,1.65069810,0.00090565,0.00917530,0.06660166,0.00000000
-5.14757379,1.70510911,0.07587851,1.63473072,0.00101556,0.00915580,0.06464739,0.00000000
-5.14157079,1.69687009,0.07785236,1.62590331,0.00114070,0.00929112,0.06310617,0.00000000
-5.13556778,1.69720030,0.08079558,1.62489562,0.00128082,0.00959378,0.06199953,0.00000000
-5.12956478,1.70670190,0.08474186,1.63227948,0.00143545,0.01007595,0.06134313,0.00000000
-5.12356178,1.72583563,0.08971291,1.64849332,0.00160389,0.01074932,0.06114571,0.00000000
-5.11755878,1.75489801,0.09571635,1.67382078,0.00178518,0.01162485,0.06140826,0.00000000
-5.11155578,1.79400404,0.10274374,1.70837455,0.00197816,0.01271256,0.06212363,0.00000000
-5.10555278,1.84307624,0.11076918,1.75208627,0.00218141,0.01402131,0.06327626,0.00000000
-5.09954977,1.90184085,0.11974824,1.80470322,0.00239334,0.01555861,0.06484242,0.00000000
-5.09354677,1.96983152,0.12961757,1.86579205,0.00261220,0.01733034,0.06679067,0.00000000
-5.08754377,2.04640039,0.14029505,1.93474965,0.00283609,0.01934057,0.06908268,0.00000000
-5.08154077,2.13073661,0.15168063,2.01082087,0.00306308,0.02159131,0.07167437,0.00000000
-5.07553777,2.22189119,0.16365780,2.09312236,0.00329122,0.02408239,0.07451723,0.00000000
-5.06953477,2.31880764,0.17609579,2.18067175,0.00351862,0.02681126,0.07755994,0.00000000
-5.06353177,2.42035684,0.18885230,2.27242077,0.00374352,0.02977285,0.08075007,0.00000000
-5.05752876,2.52537476,0.20177681,2.36729102,0.00396433,0.03295955,0.08403581,0.00000000
-5.05152576,2.63270145,0.21471433,2.46421079,0.00417970,0.03636117,0.08736779,0.00000000
-5.04552276,2.74121949,0.22750947,2.56215134,0.00438857,0.03996493,0.09070070,0.00000000
-5.03951976,2.84989031,0.24001062,2.66016098,0.00459021,0.04375560,0.09399482,0.00000000
-5.03351676,2.95778682,0.25207418,2.75739560,0.00478419,0.04771560,0.09721729,0.00000000
-5.02751376,3.06412109,0.26356862,2.85314440,0.00497049,0.05182526,0.10034307,0.00000000
-5.02151076,3.16826585,0.27437814,2.94684977,0.00514940,0.05606305,0.10335560,0.00000000
-5.01550775,3.26976939,0.28440591,3.03812072,0.00532152,0.06040592,0.10624711,0.00000000
-5.00950475,3.36836322,0.29357668,3.12673960,0.00548779,0.06482968,0.10901855,0.00000000
-5.00350175,3.46396275,0.30183864,3.21266205,0.00564933,0.06930947,0.11167915,0.00000000
-4.99749875,3.55666130,0.30916458,3.29601064,0.00580751,0.07382024,0.11424573,0.00000000
-4.99149575,3.64671804,0.31555218,3.37706293,0.00596380,0.07833725,0.11674168,0.00000000
-4.98549275,3.73454098,0.32102353,3.45623464,0.00611976,0.08283670,0.11919574,0.00000000
-4.97948974,3.82066593,0.32562392,3.53405921,0.00627696,0.08729632,0.12164066,0.00000000
-4.97348674,3.90573269,0.32941999,3.61116471,0.00643695,0.09169596,0.12411174,0.00000000
-4.96748374,3.99045957,0.33249729,3.68824924,0.00660116,0.09601823,0.12664539,0.00000000
-4.96148074,4.07561739,0.33495739,3.76605579,0.00677092,0.10024909,0.12927773,0.00000000
-4.95547774,4.16200370,0.33691475,3.84534756,0.00694739,0.10437834,0.13204333,0.00000000
-4.94947474,4.25041805,0.33849334,3.92688409,0.00713155,0.10840014,0.13497405,0.00000000
-4.94347174,4.34163865,0.33982326,4.01139904,0.00732417,0.11231330,0.13809807,0.00000000
-4.93746873,4.43640078,0.34103732,4.09957952,0.00752578,0.11612150,0.14143918,0.00000000
-4.93146573,4.53537685,0.34226787,4.19204718,0.00773672,0.11983330,0.14501617,0.00000000
-4.92546273,4.63915808,0.34364369,4.28934098,0.00795706,0.12346194,0.14884245,0.00000000
-4.91945973,4.74823756,0.34528721,4.39190139,0.00818663,0.12702495,0.15292585,0.00000000
-4.91345673,4.86299448,0.34731196,4.50005587,0.00842500,0.13054345,0.15726858,0.00000000
-4.90745373,4.98367943,0.34982029,4.61400558,0.00867148,0.13404125,0.16186721,0.00000000
-4.90145073,5.11040060,0.35290135,4.73381306,0.00892511,0.13754370,0.16671285,0.00000000
-4.89544772,5.24311116,0.35662941,4.85939135,0.00918461,0.14107632,0.17179136,0.00000000
-4.88944472,5.38159803,0.36106231,4.99049447,0.00944842,0.14466330,0.17708354,0.00000000
-4.88344172,5.52547274,0.36624037,5.12671012,0.00971466,0.14832582,0.18256549,0.00000000
-4.87743872,5.67416488,0.37218537,5.26745487,0.00998116,0.15208043,0.18820885,0.00000000
-4.87143572,5.82691917,0.37890003,5.41197301,0.01024541,0.15593736,0.19398121,0.00000000
-4.86543272,5.98279701,0.38636766,5.55933943,0.01050465,0.15989908,0.19984641,0.00000000
-4.85942971,6.14068339,0.39455225,5.70846777,0.01075586,0.16395903,0.20576500,0.00000000
-4.85342671,6.29929997,0.40339893,5.85812413,0.01099581,0.16810066,0.21169468,0.00000000
-4.84742371,6.45722492,0.41283487,6.00694712,0.01122114,0.17229690,0.21759079,0.00000000
-4.84142071,6.61291975,0.42277059,6.15347430,0.01142846,0.17651009,0.22340690,0.00000000
-4.83541771,6.76476319,0.43310182,6.29617497,0.01161437,0.18069239,0.22909539,0.00000000
-4.82941471,6.91109153,0.44371173,6.43348888,0.01177563,0.18478676,0.23460810,0.00000000
-4.82341171,7.05024460,0.45447365,6.56386981,0.01190926,0.18872842,0.23989706,0.00000000
-4.81740870,7.18061606,0.46525421,6.68583301,0.01201261,0.19244679,0.24491519,0.00000000
-4.81140570,7.30070634,0.47591672,6.79800476,0.01208350,0.19586788,0.24961704,0.00000000
-4.80540270,7.40917632,0.48632489,6.89917225,0.01212029,0.19891693,0.25395951,0.00000000
-4.79939970,7.50489949,0.49634665,6.98833177,0.01212200,0.20152134,0.25790263,0.00000000
-4.79339670,7.58701048,0.50585797,7.06473313,0.01208831,0.20361359,0.26141022,0.00000000
-4.78739370,7.65494763,0.51474660,7.12791827,0.01201967,0.20513418,0.26445060,0.00000000
-4.78139070,7.70848771,0.52291560,7.17775212,0.01191726,0.20603423,0.26699719,0.00000000
-4.77538769,7.74777098,0.53028652,7.21444424,0.01178300,0.20627793,0.26902919,0.00000000
-4.76938469,7.77331514,0.53680210,7.23855991,0.01161955,0.20584436,0.27053208,0.00000000
-4.76338169,7.78601754,0.54242848,7.25101995,0.01143019,0.20472887,0.27149819,0.00000000
-4.75737869,7.78714502,0.54715672,7.25308888,0.01121881,0.20294380,0.27192713,0.00000000
-4.75137569,7.77831166,0.55100374,7.24635184,0.01098977,0.20051854,0.27182625,0.00000000
-4.74537269,7.76144511,0.55401246,7.23268072,0.01074785,0.19749898,0.27121093,0.00000000
-4.73936968,7.73874257,0.55625131,7.21419079,0.01049809,0.19394630,0.27010484,0.00000000
-4.73336668,7.71261804,0.55781300,7.19318934,0.01024574,0.18993518,0.26854005,0.00000000
-4.72736368,7.68564247,0.55881261,7.17211788,0.00999611,0.18555159,0.26655696,0.00000000
-4.72136068,7.66047896,0.55938506,7.15349017,0.00975450,0.18089013,0.26420410,0.00000000
-4.71535768,7.63981492,0.55968201,7.13982766,0.00952614,0.17605119,0.26153760,0.00000000
-4.70935468,7.62629327,0.55986821,7.13359458,0.00931607,0.17113791,0.25862055,0.00000000
-4.70335168,7.62244445,0.56011749,7.13713423,0.00912911,0.16625315,0.25552193,0.00000000
-4.69734867,7.63062103,0.56060826,7.15260817,0.00896983,0.16149658,0.25231538,0.00000000
-4.69134567,7.65293626,0.56151888,7.18193956,0.00884253,0.15696195,0.24907762,0.00000000
-4.68534267,7.69120775,0.56302279,7.22676180,0.00875118,0.15273465,0.24588667,0.00000000
-4.67933967,7.74690732,0.56528350,7.28837317,0.00869945,0.14888963,0.24281977,0.00000000
-4.67333667,7.82111765,0.56844978,7.36769826,0.00869071,0.14548969,0.23995127,0.00000000
-4.66733367,7.91449648,0.57265087,7.46525654,0.00872804,0.14258422,0.23735034,0.00000000
-4.66133067,8.02724881,0.57799207,7.58113860,0.00881422,0.14020833,0.23507881,0.00000000
-4.65532766,8.15910762,0.58455075,7.71499025,0.00895176,0.13838242,0.23318899,0.00000000
-4.64932466,8.30932369,0.59237294,7.86600509,0.00914288,0.13711216,0.23172188,0.00000000
-4.64332166,8.47666498,0.60147070,8.03292577,0.00938954,0.13638877,0.23070561,0.00000000
-4.63731866,8.65942616,0.61182029,8.21405458,0.00969339,0.13618975,0.23015435,0.00000000
-4.63131566,8.85544884,0.62336136,8.40727360,0.01005582,0.13647977,0.23006769,0.00000000
-4.62531266,9.06215285,0.63599729,8.61007504,0.01047786,0.13721193,0.23043059,0.00000000
-4.61930965,9.27657890,0.64959657,8.81960182,0.01096020,0.13832919,0.23121394,0.00000000
-4.61330665,9.49544255,0.66399544,9.03269852,0.01150310,0.13976605,0.23237565,0.00000000
-4.60730365,9.71519902,0.67900167,9.24597220,0.01210638,0.14145029,0.23386223,0.00000000
-4.60130065,9.93211799,0.69439933,9.45586256,0.01276933,0.14330490,0.23561095,0.00000000
-4.59529765,10.14236690,0.70995461,9.65871989,0.01349066,0.14525012,0.23755224,0.00000000
-4.58929465,10.34210084,0.72542231,9.85088920,0.01426840,0.14720547,0.23961239,0.00000000
-4.58329165,10.52755642,0.74055284,10.02879828,0.01509987,0.14909178,0.24171631,0.00000000
-4.57728864,10.69514674,0.75509952,10.18904676,0.01598158,0.15083329,0.24379028,0.00000000
-4.57128564,10.84155409,0.76882583,10.32849333,0.01690923,0.15235953,0.24576450,0.00000000
-4.56528264,10.96381695,0.78151235,10.44433778,0.01787762,0.15360716,0.24757533,0.00000000
-4.55927964,11.05940795,0.79296304,10.53419456,0.01888065,0.15452162,0.24916707,0.00000000
-4.55327664,11.12629935,0.80301076,10.59615504,0.01991139,0.15505852,0.25049330,0.00000000
-4.54727364,11.16301362,0.81152162,10.62883556,0.02096205,0.15518481,0.25151766,0.00000000
-4.54127064,11.16865673,0.81839816,10.63140942,0.02202416,0.15487963,0.25221401,0.00000000
-4.53526763,11.14293298,0.82358122,10.60362134,0.02308863,0.15413476,0.25256614,0.00000000
-4.52926463,11.08614076,0.82705036,10.54578395,0.02414598,0.15295485,0.25256701,0.00000000
-4.52326163,10.99914976,0.82882312,10.45875649,0.02518655,0.15135713,0.25221752,0.00000000
-4.51725863,10.88336096,0.82895287,10.34390705,0.02620075,0.14937089,0.25152516,0.00000000
-4.51125563,10.74065133,0.82752571,10.20306014,0.02717933,0.14703651,0.25050236,0.00000000
-4.50525263,10.57330607,0.82465643,10.03843214,0.02811373,0.14440425,0.24916496,0.00000000
-4.49924962,10.38394159,0.82048377,9.85255762,0.02899633,0.14153266,0.24753068,0.00000000
-4.49324662,10.17542248,0.81516518,9.64820987,0.02982077,0.13848683,0.24561785,0.00000000
-4.48724362,9.95077608,0.80887132,9.42831874,0.03058221,0.13533638,0.24344434,0.00000000
-4.48124062,9.71310783,0.80178050,9.19588912,0.03127754,0.13215337,0.24102691,0.00000000
-4.47523762,9.46552029,0.79407316,8.95392285,0.03190549,0.12901005,0.23838079,0.00000000
-4.46923462,9.21103842,0.78592656,8.70534650,0.03246678,0.12597668,0.23551966,0.00000000
-4.46323162,8.95254283,0.77750986,8.45294686,0.03296399,0.12311933,0.23245588,0.00000000
-4.45722861,8.69271256,0.76897948,8.19931558,0.03340153,0.12049785,0.22920091,0.00000000
-4.45122561,8.43397791,0.76047504,7.94680372,0.03378535,0.11816389,0.22576591,0.00000000
-4.44522261,8.17848376,0.75211572,7.69748645,0.03412269,0.11615930,0.22216234,0.00000000
-4.43921961,7.92806318,0.74399723,7.45313789,0.03442165,0.11451468,0.21840256,0.00000000
-4.43321661,7.68422091,0.73618931,7.21521569,0.03469080,0.11324831,0.21450037,0.00000000
-4.42721361,7.44812606,0.72873393,6.98485457,0.03493861,0.11236545,0.21047125,0.00000000
-4.42121061,7.22061335,0.72164415,6.76286826,0.03517308,0.11185796,0.20633263,0.00000000
-4.41520760,7.00219220,0.71490382,6.54975902,0.03540117,0.11170448,0.20210376,0.00000000
-4.40920460,6.79306295,0.70846811,6.34573390,0.03562846,0.11187088,0.19780556,0.00000000
-4.40320160,6.59313967,0.70226497,6.15072721,0.03585881,0.11231124,0.19346027,0.00000000
-4.39719860,6.40207894,0.69619762,5.96442841,0.03609418,0.11296922,0.18909109,0.00000000
-4.39119560,6.21931410,0.69014804,5.78631499,0.03633450,0.11377981,0.18472170,0.00000000
-4.38519260,6.04409447,0.68398147,5.61568946,0.03657780,0.11467137,0.18037602,0.00000000
-4.37918959,5.87552863,0.67755192,5.45171998,0.03682041,0.11556802,0.17607796,0.00000000
-4.37318659,5.71263123,0.67070846,5.29348370,0.03705736,0.11639214,0.17185138,0.00000000
-4.36718359,5.55437199,0.66330218,5.14001183,0.03728283,0.11706708,0.16772037,0.00000000
-4.36118059,5.39972581,0.65519361,4.99033542,0.03749085,0.11751976,0.16370959,0.00000000
-4.35517759,5.24772240,0.64626025,4.84353031,0.03767591,0.11768330,0.15984490,0.00000000
-4.34917459,5.09749381,0.63640384,4.69876008,0.03783372,0.11749937,0.15615419,0.00000000
-4.34317159,4.94831801,0.62555717,4.55531517,0.03796195,0.11692031,0.15266819,0.00000000
-4.33716858,4.79965674,0.61368990,4.41264686,0.03806084,0.11591090,0.14942136,0.00000000
-4.33116558,4.65118597,0.60081321,4.27039451,0.03813380,0.11444961,0.14645274,0.00000000
-4.32516258,4.50281732,0.58698286,4.12840480,0.03818781,0.11252947,0.14380649,0.00000000
-4.31915958,4.35470941,0.57230057,3.98674200,0.03823368,0.11015829,0.14153227,0.00000000
-4.31315658,4.20726815,0.55691349,3.84568866,0.03828606,0.10735848,0.13968525,0.00000000
-4.30715358,4.06113598,0.54101171,3.70573639,0.03836324,0.10416631,0.13832568,0.00000000
