energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.83791896,1.03116505,0.00047810,0.32237619,0.53675644,0.44170819,0.00912768,0.08254735
-5.83191596,1.09678325,0.00053002,0.34529352,0.57117046,0.47397821,0.01005596,0.08501964
-5.82591296,1.16287301,0.00058416,0.36848556,0.60466445,0.50721161,0.01102698,0.08730456
-5.81990995,1.22865178,0.00063988,0.39169776,0.63680560,0.54108444,0.01203016,0.08935311
-5.81390695,1.29337260,0.00069650,0.41467773,0.66718389,0.57527395,0.01305368,0.09113136
-5.80790395,1.35634880,0.00075329,0.43718260,0.69542498,0.60946899,0.01408481,0.09262271
-5.80190095,1.41697839,0.00080955,0.45898679,0.72120295,0.64338081,0.01511021,0.09382980
-5.79589795,1.47476767,0.00086453,0.47988961,0.74425245,0.67675397,0.01611641,0.09477585
-5.78989495,1.52935302,0.00091754,0.49972273,0.76437982,0.70937709,0.01709021,0.09550559
-5.78389195,1.58052013,0.00096796,0.51835705,0.78147269,0.74109290,0.01801925,0.09608566
-5.77788894,1.62821997,0.00101523,0.53570876,0.79550773,0.77180726,0.01889241,0.09660438
-5.77188594,1.67258061,0.00105890,0.55174432,0.80655618,0.80149681,0.01970033,0.09717105
-5.76588294,1.71391431,0.00109869,0.56648415,0.81478688,0.83021465,0.02043585,0.09791468
-5.75987994,1.75271943,0.00113443,0.58000472,0.82046651,0.85809400,0.02109430,0.09898213
-5.75387694,1.78967664,0.00116616,0.59243899,0.82395703,0.88534929,0.02167385,0.10053581
-5.74787394,1.82563932,0.00119410,0.60397510,0.82571025,0.91227473,0.02217558,0.10275084
-5.74187094,1.86161822,0.00121865,0.61485323,0.82625954,0.93924010,0.02260358,0.10581176
-5.73586793,1.89876050,0.00124040,0.62536073,0.82620899,0.96668395,0.02296481,0.10990883
-5.72986493,1.93832371,0.00126013,0.63582570,0.82622024,0.99510421,0.02326890,0.11523395
-5.72386193,1.98164532,0.00127877,0.64660911,0.82699734,1.02504657,0.02352776,0.12197626
-5.71785893,2.03010872,0.00129740,0.65809587,0.82927014,1.05709099,0.02375515,0.13031746
-5.71185593,2.08510660,0.00131717,0.67068500,0.83377665,1.09183671,0.02396609,0.14042696
-5.70585293,2.14800302,0.00133935,0.68477945,0.84124510,1.12988635,0.02417623,0.15245687
-5.69984992,2.22009512,0.00136522,0.70077574,0.85237596,1.17182956,0.02440119,0.16653708
-5.69384692,2.30257584,0.00139603,0.71905384,0.86782472,1.21822683,0.02465587,0.18277033
-5.68784392,2.39649881,0.00143302,0.73996767,0.88818580,1.26959385,0.02495376,0.20122757
-5.68184092,2.50274620,0.00147731,0.76383633,0.91397803,1.32638694,0.02530640,0.22194368
-5.67583792,2.62200063,0.00152989,0.79093644,0.94563204,1.38898985,0.02572278,0.24491367
-5.66983492,2.75472170,0.00159160,0.82149555,0.98347981,1.45770226,0.02620898,0.27008955
-5.66383192,2.90112759,0.00166306,0.85568681,1.02774648,1.53272993,0.02676786,0.29737796
-5.65782891,3.06118193,0.00174467,0.89362482,1.07854443,1.61417678,0.02739893,0.32663877
-5.65182591,3.23458593,0.00183658,0.93536249,1.13586969,1.70203866,0.02809835,0.35768463
-5.64582291,3.42077571,0.00193869,0.98088900,1.19960029,1.79619884,0.02885906,0.39028167
-5.63981991,3.61892431,0.00205059,1.03012850,1.26949658,1.89642493,0.02967112,0.42415138
-5.63381691,3.82794809,0.00217164,1.08293949,1.34520315,2.00236717,0.03052205,0.45897358
-5.62781391,4.04651707,0.00230090,1.13911472,1.42625220,2.11355792,0.03139739,0.49439066
-5.62181091,4.27306867,0.00243717,1.19838157,1.51206803,2.22941232,0.03228126,0.53001281
-5.61580790,4.50582462,0.00257900,1.26040279,1.60197273,2.34923007,0.03315703,0.56542431
-5.60980490,4.74281071,0.00272471,1.32477770,1.69519275,2.47219847,0.03400792,0.60019070
-5.60380190,4.98187921,0.00287243,1.39104388,1.79086657,2.59739695,0.03481766,0.63386662
-5.59779890,5.22073409,0.00302011,1.45867967,1.88805334,2.72380325,0.03557108,0.66600424
-5.59179590,5.45695890,0.00316556,1.52710744,1.98574289,2.85030175,0.03625467,0.69616196
-5.58579290,5.68804773,0.00330651,1.59569814,2.08286708,2.97569414,0.03685697,0.72391332
-5.57978989,5.91143912,0.00344062,1.66377722,2.17831275,3.09871287,0.03736890,0.74885580
-5.57378689,6.12455328,0.00356556,1.73063211,2.27093657,3.21803758,0.03778403,0.77061925
-5.56778389,6.32483231,0.00367905,1.79552159,2.35958168,3.33231461,0.03809862,0.78887397
-5.56178089,6.50978341,0.00377891,1.85768686,2.44309635,3.44017962,0.03831161,0.80333791
-5.55577789,6.67702443,0.00386310,1.91636454,2.52035439,3.54028301,0.03842449,0.81378312
-5.54977489,6.82433104,0.00392981,1.97080117,2.59027702,3.63131781,0.03844103,0.82004109
-5.54377189,6.94968460,0.00397746,2.02026910,2.65185591,3.71204923,0.03836693,0.82200683
-5.53776888,7.05131923,0.00400479,2.06408330,2.70417664,3.78134511,0.03820946,0.81964166
-5.53176588,7.12776667,0.00401087,2.10161851,2.74644188,3.83820628,0.03797699,0.81297457
-5.52576288,7.17789740,0.00399514,2.13232615,2.77799355,3.88179555,0.03767851,0.80210200
-5.51975988,7.20095605,0.00395746,2.15575034,2.79833291,3.91146438,0.03732316,0.78718616
-5.51375688,7.19658980,0.00389805,2.17154239,2.80713776,3.92677582,0.03691980,0.76845174
-5.50775388,7.16486800,0.00381758,2.17947305,2.80427597,3.92752285,0.03647660,0.74618119
-5.50175088,7.10629208,0.00371709,2.17944195,2.78981441,3.91374105,0.03600072,0.72070862
-5.49574787,7.02179474,0.00359799,2.17148385,2.76402294,3.88571502,0.03549804,0.69241247
-5.48974487,6.91272800,0.00346204,2.15577120,2.72737282,3.84397789,0.03497300,0.66170717
-5.48374187,6.78084023,0.00331129,2.13261295,2.68052966,3.78930399,0.03442853,0.62903402
-5.47773887,6.62824256,0.00314800,2.10244949,2.62434078,3.72269454,0.03386606,0.59485158
-5.47173587,6.45736561,0.00297466,2.06584376,2.55981746,3.64535686,0.03328563,0.55962588
-5.46573287,6.27090784,0.00279385,2.02346903,2.48811258,3.55867780,0.03268610,0.52382067
-5.45972986,6.07177715,0.00260821,1.97609336,2.41049444,3.46419201,0.03206534,0.48788825
-5.45372686,5.86302759,0.00242038,1.92456163,2.32831762,3.36354633,0.03142058,0.45226084
-5.44772386,5.64779320,0.00223295,1.86977543,2.24299198,3.25846131,0.03074870,0.41734313
-5.44172086,5.42922092,0.00204838,1.81267158,2.15595073,3.15069106,0.03004655,0.38350590
-5.43571786,5.21040473,0.00186902,1.75419992,2.06861883,3.04198280,0.02931128,0.35108113
-5.42971486,4.99432272,0.00169700,1.69530103,1.98238242,2.93403706,0.02854062,0.32035851
-5.42371186,4.78377896,0.00153427,1.63688455,1.89856058,2.82846997,0.02773309,0.29158353
-5.41770885,4.58135142,0.00138255,1.57980865,1.81837979,2.72677844,0.02688819,0.26495707
-5.41170585,4.38934728,0.00124338,1.52486134,1.74295208,2.63030916,0.02600654,0.24063631
-5.40570285,4.20976641,0.00111807,1.47274395,1.67325699,2.54023228,0.02508985,0.21873704
-5.39969985,4.04427366,0.00100773,1.42405726,1.61012790,2.45752023,0.02414098,0.19933681
-5.39369685,3.89418022,0.00091334,1.37929065,1.55424261,2.38293215,0.02316378,0.18247905
-5.38769385,3.76043407,0.00083569,1.33881440,1.50611818,2.31700418,0.02216299,0.16817761
-5.38169085,3.64361923,0.00077548,1.30287528,1.46610987,2.26004564,0.02114408,0.15642165
-5.37568784,3.54396343,0.00073331,1.27159559,1.43441376,2.21214106,0.02011297,0.14718036
-5.36968484,3.46135336,0.00070970,1.24497539,1.41107260,2.17315775,0.01907593,0.14040758
-5.36368184,3.39535669,0.00070508,1.22289790,1.39598449,2.14275849,0.01803925,0.13604577
-5.35767884,3.34524991,0.00071988,1.20513776,1.38891378,2.12041894,0.01700911,0.13402932
-5.35167584,3.31005076,0.00075442,1.19137186,1.38950357,2.10544884,0.01599141,0.13428709
-5.34567284,3.28855420,0.00080899,1.18119223,1.39728945,2.09701660,0.01499160,0.13674389
-5.33966983,3.27937061,0.00088377,1.17412079,1.41171379,2.09417614,0.01401459,0.14132114
-5.33366683,3.28096525,0.00097886,1.16962514,1.43214033,2.09589537,0.01306469,0.14793652
-5.32766383,3.29169769,0.00109420,1.16713516,1.45786863,2.10108529,0.01214559,0.15650290
-5.32166083,3.30986051,0.00122956,1.16605984,1.48814819,2.10862904,0.01126037,0.16692649
-5.31565783,3.33371629,0.00138450,1.16580373,1.52219205,2.11741001,0.01041154,0.17910459
-5.30965483,3.36153232,0.00155833,1.16578286,1.55918992,2.12633833,0.00960113,0.19292315
-5.30365183,3.39161262,0.00175007,1.16543939,1.59832077,2.13437527,0.00883074,0.20825427
-5.29764882,3.42232711,0.00195846,1.16425496,1.63876516,2.14055502,0.00810166,0.22495406
-5.29164582,3.45213767,0.00218187,1.16176240,1.67971731,2.14400346,0.00741497,0.24286114
-5.28564282,3.47962136,0.00241840,1.15755550,1.72039725,2.14395390,0.00677163,0.26179589
-5.27963982,3.50349093,0.00266577,1.15129699,1.76006313,2.13975952,0.00617260,0.28156078
-5.27363682,3.52261289,0.00292146,1.14272449,1.79802390,2.13090272,0.00561890,0.30194190
-5.26763382,3.53602341,0.00318267,1.13165455,1.83365234,2.11700137,0.00511170,0.32271182
-5.26163082,3.54294230,0.00344643,1.11798490,1.86639844,2.09781228,0.00465239,0.34363365
-5.25562781,3.54278521,0.00370964,1.10169493,1.89580303,2.07323199,0.00424265,0.36446642
-5.24962481,3.53517416,0.00396918,1.08284462,1.92151115,2.04329532,0.00388451,0.38497148
-5.24362181,3.51994614,0.00422198,1.06157205,1.94328498,2.00817166,0.00358038,0.40491967
-5.23761881,3.49715968,0.00446514,1.03808958,1.96101562,1.96815959,0.00333309,0.42409904
-5.23161581,3.46709888,0.00469602,1.01267893,1.97473310,1.92367961,0.00314593,0.44232274
-5.22561281,3.43027436,0.00491234,0.98568516,1.98461396,1.87526549,0.00302268,0.45943647
-5.21960980,3.38742059,0.00511225,0.95750976,1.99098563,1.82355408,0.00296763,0.47532544
-5.21360680,3.33948884,0.00529444,0.92860285,1.99432699,1.76927373,0.00298554,0.48992013
-5.20760380,3.28763519,0.00545813,0.89945449,1.99526440,1.71323136,0.00308170,0.50320056
-5.20160080,3.23320313,0.00560319,0.87058533,1.99456293,1.65629816,0.00326183,0.51519894
-5.19559780,3.17770022,0.00573008,0.84253638,1.99311226,1.59939384,0.00353204,0.52600026
-5.18959480,3.12276885,0.00583985,0.81585822,1.99190745,1.54346965,0.00389878,0.53574082
-5.18359180,3.07015106,0.00593413,0.79109951,1.99202460,1.48949002,0.00436867,0.54460468
-5.17758879,3.02164793,0.00601505,0.76879496,1.99459185,1.43841316,0.00494840,0.55281819
-5.17158579,2.97907431,0.00608516,0.74945303,2.00075662,1.39117063,0.00564448,0.56064262
-5.16558279,2.94420974,0.00614736,0.73354332,2.01164974,1.34864641,0.00646307,0.56836540
-5.15957979,2.91874723,0.00620472,0.72148411,2.02834795,1.31165570,0.00740973,0.57629021
-5.15357679,2.90424112,0.00626044,0.71363017,2.05183588,1.28092401,0.00848906,0.58472638
-5.14757379,2.90205613,0.00631768,0.71026138,2.08296902,1.25706718,0.00970450,0.59397803
-5.14157079,2.91331934,0.00637947,0.71157237,2.12243925,1.24057293,0.01105796,0.60433344
-5.13556778,2.93887700,0.00644856,0.71766367,2.17074433,1.23178459,0.01254950,0.61605507
-5.12956478,2.97925821,0.00652732,0.72853487,2.22816278,1.23088789,0.01417708,0.62937055
-5.12356178,3.03464704,0.00661767,0.74408002,2.29473541,1.23790130,0.01593625,0.64446507
-5.11755878,3.10486467,0.00672095,0.76408585,2.37025443,1.25267064,0.01781996,0.66147542
-5.11155578,3.18936259,0.00683792,0.78823293,2.45426098,1.27486842,0.01981839,0.68048573
-5.10555278,3.28722768,0.00696866,0.81610006,2.54605148,1.30399828,0.02191885,0.70152513
-5.09954977,3.39719937,0.00711258,0.84717197,2.64469264,1.33940468,0.02410579,0.72456730
-5.09354677,3.51769854,0.00726839,0.88085029,2.74904511,1.38028770,0.02636090,0.74953175
-5.08754377,3.64686759,0.00743417,0.91646750,2.85779470,1.42572282,0.02866327,0.77628679
-5.08154077,3.78262008,0.00760734,0.95330361,2.96949027,1.47468491,0.03098970,0.80465395
-5.07553777,3.92269839,0.00778477,0.99060497,3.08258673,1.52607592,0.03331504,0.83441349
-5.06953477,4.06473705,0.00796284,1.02760464,3.19549147,1.57875499,0.03561272,0.86531094
-5.06353177,4.20632942,0.00813755,1.06354347,3.30661227,1.63157020,0.03785523,0.89706406
-5.05752876,4.34509473,0.00830461,1.09769113,3.41440458,1.68339036,0.04001472,0.92937023
-5.05152576,4.47874309,0.00845958,1.12936620,3.51741627,1.73313580,0.04206365,0.96191370
-5.04552276,4.60513546,0.00859800,1.15795449,3.61432768,1.77980674,0.04397541,0.99437267
-5.03951976,4.72233641,0.00871550,1.18292476,3.70398539,1.82250816,0.04572495,1.02642571
-5.03351676,4.82865743,0.00880800,1.20384126,3.78542826,1.86047012,0.04728938,1.05775763
-5.02751376,4.92268934,0.00887179,1.22037247,3.85790460,1.89306270,0.04864851,1.08806439
-5.02151076,5.00332275,0.00890367,1.23229578,3.92088014,1.91980522,0.04978530,1.11705717
-5.01550775,5.06975626,0.00890107,1.23949805,3.97403652,1.94036939,0.05068624,1.14446550
-5.00950475,5.12149277,0.00886215,1.24197198,4.01726104,1.95457655,0.05134159,1.17003953
-5.00350175,5.15832473,0.00878584,1.23980883,4.05062848,1.96238955,0.05174560,1.19355154
-4.99749875,5.18031001,0.00867195,1.23318785,4.07437648,1.96389985,0.05189647,1.21479683
-4.99149575,5.18774028,0.00852110,1.22236315,4.08887628,1.95931085,0.05179636,1.23359416
-4.98549275,5.18110414,0.00833482,1.20764882,4.09460069,1.94891861,0.05145118,1.24978589
-4.97948974,5.16104764,0.00811542,1.18940307,4.09209149,1.93309100,0.05087035,1.26323812
-4.97348674,5.12833436,0.00786600,1.16801237,4.08192811,1.91224673,0.05006647,1.27384086
-4.96748374,5.08380756,0.00759035,1.14387626,4.06469949,1.88683514,0.04905494,1.28150841
-4.96148074,5.02835613,0.00729284,1.11739363,4.04098053,1.85731792,0.04785349,1.28618007
-4.95547774,4.96288595,0.00697830,1.08895099,4.01131425,1.82415342,0.04648177,1.28782105
-4.94947474,4.88829751,0.00665194,1.05891317,3.97620006,1.78778430,0.04496087,1.28642378
-4.94347174,4.80547031,0.00631921,1.02761654,3.93608846,1.74862848,0.04331284,1.28200924
-4.93746873,4.71525377,0.00598568,0.99536497,3.89138143,1.70707376,0.04156023,1.27462840
-4.93146573,4.61846404,0.00565692,0.96242813,3.84243799,1.66347566,0.03972572,1.26436338
-4.92546273,4.51588578,0.00533841,0.92904205,3.78958344,1.61815813,0.03783170,1.25132833
-4.91945973,4.40827734,0.00503546,0.89541137,3.73312115,1.57141659,0.03589991,1.23566960
-4.91345673,4.29637819,0.00475314,0.86171285,3.67334520,1.52352249,0.03395116,1.21756527
-4.90745373,4.18091682,0.00449619,0.82809971,3.61055269,1.47472892,0.03200506,1.19722366
-4.90145073,4.06261812,0.00426902,0.79470609,3.54505424,1.42527631,0.03007977,1.17488096
-4.89544772,3.94220882,0.00407567,0.76165152,3.47718192,1.37539787,0.02819187,1.15079787
-4.88944472,3.82042050,0.00391978,0.72904467,3.40729391,1.32532413,0.02635617,1.12525527
-4.88344172,3.69798968,0.00380458,0.69698653,3.33577572,1.27528632,0.02458567,1.09854922
-4.87743872,3.57565497,0.00373288,0.66557253,3.26303811,1.22551842,0.02289144,1.07098537
-4.87143572,3.45415168,0.00370708,0.63489390,3.18951225,1.17625788,0.02128266,1.04287307
-4.86543272,3.33420448,0.00372916,0.60503813,3.11564295,1.12774509,0.01976656,1.01451948
-4.85942971,3.21651902,0.00380062,0.57608879,3.04188086,1.08022185,0.01834854,0.98622398
-4.85342671,3.10177333,0.00392255,0.54812496,2.96867474,1.03392927,0.01703220,0.95827309
-4.84742371,2.99061003,0.00409551,0.52122042,2.89646481,0.98910529,0.01581946,0.93093624
-4.84142071,2.88363023,0.00431960,0.49544293,2.82567801,0.94598224,0.01471068,0.90446247
-4.83541771,2.78138966,0.00459434,0.47085371,2.75672579,0.90478484,0.01370483,0.87907823
-4.82941471,2.68439755,0.00491871,0.44750736,2.69000486,0.86572880,0.01279962,0.85498635
-4.82341171,2.59311842,0.00529108,0.42545225,2.62590087,0.82902016,0.01199171,0.83236613
-4.81740870,2.50797657,0.00570920,0.40473139,2.56479465,0.79485559,0.01127687,0.81137436
-4.81140570,2.42936300,0.00617022,0.38538380,2.50707063,0.76342353,0.01065017,0.79214735
-4.80540270,2.35764413,0.00667067,0.36744608,2.45312649,0.73490607,0.01010614,0.77480348
-4.79939970,2.29317153,0.00720647,0.35095428,2.40338302,0.70948144,0.00963893,0.75944638
-4.79339670,2.23629184,0.00777302,0.33594558,2.35829337,0.68732686,0.00924247,0.74616816
-4.78739370,2.18735611,0.00836524,0.32245987,2.31835039,0.66862148,0.00891059,0.73505281
-4.78139070,2.14672768,0.00897766,0.31054074,2.28409135,0.65354913,0.00863714,0.72617931
-4.77538769,2.11478787,0.00960456,0.30023597,2.25609913,0.64230064,0.00841606,0.71962439
-4.76938469,2.09193903,0.01024008,0.29159727,2.23499938,0.63507543,0.00824149,0.71546486
-4.76338169,2.07860457,0.01087837,0.28467922,2.22145337,0.63208230,0.00810777,0.71377917
-4.75737869,2.07522559,0.01151376,0.27953748,2.21614639,0.63353903,0.00800955,0.71464844
-4.75137569,2.08225442,0.01214090,0.27622621,2.21977201,0.63967091,0.00794179,0.71815665
-4.74537269,2.10014485,0.01275494,0.27479495,2.23301263,0.65070795,0.00789979,0.72439007
-4.73936968,2.12933963,0.01335162,0.27528498,2.25651685,0.66688091,0.00787922,0.73343599
-4.73336668,2.17025535,0.01392744,0.27772554,2.29087453,0.68841597,0.00787616,0.74538062
-4.72736368,2.22326543,0.01447971,0.28212987,2.33659043,0.71552839,0.00788711,0.76030625
-4.72136068,2.28868140,0.01500660,0.28849151,2.39405734,0.74841492,0.00790904,0.77828778
-4.71535768,2.36673328,0.01550716,0.29678100,2.46352957,0.78724539,0.00793941,0.79938851
-4.70935468,2.45754949,0.01598129,0.30694304,2.54509795,0.83215347,0.00797622,0.82365538
-4.70335168,2.56113676,0.01642965,0.31889446,2.63866706,0.88322691,0.00801802,0.85111378
-4.69734867,2.67736085,0.01685353,0.33252298,2.74393559,0.94049740,0.00806397,0.88176188
-4.69134567,2.80592842,0.01725473,0.34768682,2.86038068,1.00393047,0.00811385,0.91556491
-4.68534267,2.94637089,0.01763534,0.36421529,2.98724679,1.07341567,0.00816808,0.95244934
-4.67933967,3.09803077,0.01799758,0.38191022,3.12353990,1.14875737,0.00822770,0.99229741
-4.67333667,3.26005124,0.01834355,0.40054830,3.26802739,1.22966667,0.00829439,1.03494210
-4.66733367,3.43136951,0.01867504,0.41988412,3.41924412,1.31575480,0.00837036,1.08016303
-4.66133067,3.61071476,0.01899335,0.43965388,3.57550499,1.40652838,0.00845839,1.12768332
-4.65532766,3.79661111,0.01929911,0.45957970,3.73492402,1.50138704,0.00856167,1.17716805
-4.64932466,3.98738618,0.01959218,0.47937428,3.89544013,1.59962370,0.00868373,1.22822422
-4.64332166,4.18118559,0.01987154,0.49874583,4.05484912,1.70042787,0.00882830,1.28040267
-4.63731866,4.37599358,0.02013528,0.51740324,4.21084170,1.80289217,0.00899922,1.33320191
-4.63131566,4.56965957,0.02038062,0.53506117,4.36104661,1.90602216,0.00920025,1.38607405
-4.62531266,4.75993061,0.02060399,0.55144517,4.50307813,2.00874953,0.00943490,1.43843264
-4.61930965,4.94448881,0.02080115,0.56629650,4.63458670,2.10994829,0.00970632,1.48966231
-4.61330665,5.12099314,0.02096735,0.57937678,4.75331114,2.20845394,0.01001711,1.53912998
-4.60730365,5.28712436,0.02109757,0.59047219,4.85713124,2.30308479,0.01036915,1.58619723
-4.60130065,5.44063176,0.02118670,0.59939726,4.94411859,2.39266512,0.01076351,1.63023335
-4.59529765,5.57938022,0.02122980,0.60599817,5.01258424,2.47604931,0.01120027,1.67062874
-4.58929465,5.70139603,0.02122232,0.61015541,5.06112126,2.55214619,0.01167845,1.70680808
-4.58329165,5.80490990,0.02116033,0.61178587,5.08864066,2.61994281,0.01219596,1.73824272
-4.57728864,5.88839566,0.02104068,0.61084424,5.09439930,2.67852683,0.01274947,1.76446201
-4.57128564,5.95060337,0.02086120,0.60732367,5.07801853,2.72710678,0.01333451,1.78506305
-4.56528264,5.99058582,0.02062077,0.60125582,5.03949306,2.76502950,0.01394539,1.79971865
-4.55927964,6.00771766,0.02031939,0.59271012,4.97918946,2.79179437,0.01457534,1.80818334
-4.55327664,6.00170677,0.01995823,0.58179236,4.89783459,2.80706382,0.01521658,1.81029731
-4.54727364,5.97259796,0.01953956,0.56864269,4.79649444,2.81067007,0.01586045,1.80598834
-4.54127064,5.92076920,0.01906670,0.55343304,4.67654436,2.80261798,0.01649761,1.79527184
-4.53526763,5.84692106,0.01854392,0.53636404,4.53963206,2.78308426,0.01711826,1.77824924
-4.52926463,5.75206029,0.01797626,0.51766159,4.38763491,2.75241324,0.01771234,1.75510496
-4.52326163,5.63747851,0.01736944,0.49757322,4.22261346,2.71110961,0.01826985,1.72610219
-4.51725863,5.50472711,0.01672967,0.47636423,4.04676303,2.65982860,0.01878112,1.69157781
-4.51125563,5.35558956,0.01606345,0.45431395,3.86236518,2.59936403,0.01923710,1.65193671
-4.50525263,5.19205198,0.01537747,0.43171204,3.67174093,2.53063480,0.01962962,1.60764556
-4.49924962,5.01627296,0.01467843,0.40885506,3.47720708,2.45467008,0.01995174,1.55922637
-4.49324662,4.83055320,0.01397292,0.38604337,3.28103705,2.37259375,0.02019792,1.50724968
-4.48724362,4.63730550,0.01326732,0.36357843,3.08542696,2.28560819,0.02036429,1.45232756
-4.48124062,4.43902508,0.01256770,0.34176054,2.89246748,2.19497779,0.02044877,1.39510626
-4.47523762,4.23826065,0.01187978,0.32088701,2.70412174,2.10201214,0.02045121,1.33625845
-4.46923462,4.03758562,0.01120885,0.30125079,2.52220899,2.00804906,0.02037337,1.27647498
-4.46323162,3.83956966,0.01055977,0.28313945,2.34839352,1.91443744,0.02021895,1.21645607
-4.45722861,3.64675006,0.00993692,0.26683447,2.18417830,1.82251992,0.01999342,1.15690184
-4.45122561,3.46160281,0.00934423,0.25261068,2.03090229,1.73361542,0.01970383,1.09850226
-4.44522261,3.28651325,0.00878515,0.24073583,1.88974073,1.64900146,0.01935863,1.04192655
-4.43921961,3.12374626,0.00826264,0.23147001,1.76170721,1.56989659,0.01896725,0.98781215
-4.43321661,2.97541610,0.00777919,0.22506486,1.64765686,1.49744276,0.01853982,0.93675362
-4.42721361,2.84345639,0.00733683,0.22176238,1.54828981,1.43268820,0.01808677,0.88929163
-4.42121061,2.72959048,0.00693711,0.22179323,1.46415433,1.37657077,0.01761840,0.84590245
-4.41520760,2.63530303,0.00658110,0.22537436,1.39564916,1.32990235,0.01714453,0.80698831
-4.40920460,2.56181333,0.00626942,0.23270592,1.34302490,1.29335444,0.01667408,0.77286912
-4.40320160,2.51005130,0.00600226,0.24396724,1.30638420,1.26744543,0.01621480,0.74377574
-4.39719860,2.48063680,0.00577936,0.25931212,1.28568109,1.25252998,0.01577297,0.71984528
-4.39119560,2.47386305,0.00560007,0.27886321,1.28071949,1.24879057,0.01535324,0.70111868
-4.38519260,2.48968483,0.00546339,0.30270564,1.29115138,1.25623187,0.01495847,0.68754061
-4.37918959,2.52771191,0.00536801,0.33088019,1.31647503,1.27467783,0.01458973,0.67896199
-4.37318659,2.58720833,0.00531237,0.36337605,1.35603387,1.30377189,0.01424638,0.67514488
-4.36718359,2.66709756,0.00529472,0.40012351,1.40901650,1.34298033,0.01392615,0.67576971
-4.36118059,2.76597402,0.00531322,0.44098701,1.47445836,1.39159879,0.01362540,0.68044466
-4.35517759,2.88212067,0.00536597,0.48575887,1.55124568,1.44876200,0.01333936,0.68871668
-4.34917459,3.01353300,0.00545114,0.53415419,1.63812209,1.51345673,0.01306245,0.70008404
-4.34317159,3.15794889,0.00556697,0.58580733,1.73369834,1.58453773,0.01278863,0.71400966
-4.33716858,3.31288437,0.00571189,0.64027054,1.83646547,1.66074670,0.01251171,0.72993512
-4.33116558,3.47567499,0.00588453,0.69701502,1.94481158,1.74073410,0.01222574,0.74729451
-4.32516258,3.64352207,0.00608376,0.75543488,2.05704223,1.82308356,0.01192525,0.76552807
-4.31915958,3.81354380,0.00630867,0.81485415,2.17140457,1.90633865,0.01160560,0.78409498
-4.31315658,3.98283010,0.00655861,0.87453715,2.28611466,1.98903182,0.01126315,0.80248506
-4.30715358,4.14850075,0.00683311,0.93370193,2.39938785,2.06971493,0.01089543,0.82022918
