energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.72986493,3.14093162,0.65577508,0.25947914,0.88234990,0.74910211,0.00519645,0.18268423,0.02659148,1.64441960
-5.72386193,3.06354793,0.65388459,0.25285697,0.85575395,0.72450436,0.00506455,0.18050333,0.02539722,1.60168522
-5.71785893,2.97618595,0.64977462,0.24514618,0.82620525,0.69812169,0.00491393,0.17766807,0.02418929,1.55382859
-5.71185593,2.88028137,0.64358210,0.23649641,0.79424280,0.67029142,0.00474677,0.17424165,0.02297911,1.50162838
-5.70585293,2.77734025,0.63545370,0.22706867,0.76042484,0.64135953,0.00456540,0.17029095,0.02177743,1.44590134
-5.69984992,2.66890118,0.62554035,0.21703064,0.72531504,0.61167377,0.00437225,0.16588414,0.02059427,1.38748322
-5.69384692,2.55650073,0.61399274,0.20655224,0.68947009,0.58157750,0.00416975,0.16108850,0.01943872,1.32721111
-5.68784392,2.44164334,0.60095805,0.19580150,0.65342904,0.55140429,0.00396030,0.15596869,0.01831902,1.26590819
-5.68184092,2.32577660,0.58657793,0.18494092,0.61770471,0.52147344,0.00374626,0.15058539,0.01724246,1.20437096
-5.67583792,2.21027240,0.57098781,0.17412453,0.58277733,0.49208652,0.00352983,0.14499445,0.01621542,1.14335947
-5.66983492,2.09641381,0.55431741,0.16349544,0.54909040,0.46352498,0.00331308,0.13924637,0.01524347,1.08359030
-5.66383192,1.98538743,0.53669212,0.15318420,0.51704850,0.43604865,0.00309793,0.13338632,0.01433142,1.02573224
-5.65782891,1.87828037,0.51823521,0.14330766,0.48701698,0.40989503,0.00288607,0.12745444,0.01348341,0.97040412
-5.65182591,1.77608087,0.49907028,0.13396845,0.45932280,0.38527925,0.00267904,0.12148642,0.01270301,0.91817431
-5.64582291,1.67968125,0.47932384,0.12525491,0.43425641,0.36239439,0.00247816,0.11551425,0.01199331,0.86956129
-5.63981991,1.58988210,0.45912760,0.11724131,0.41207395,0.34141196,0.00228455,0.10956704,0.01135698,0.82503460
-5.63381691,1.50739623,0.43862011,0.10998843,0.39299937,0.32248228,0.00209917,0.10367191,0.01079634,0.78501550
-5.62781391,1.43285153,0.41794765,0.10354416,0.37722609,0.30573471,0.00192279,0.09785467,0.01031334,0.74987692
-5.62181091,1.36679169,0.39726413,0.09794414,0.36491774,0.29127733,0.00175602,0.09214044,0.00990955,0.71994212
-5.61580790,1.30967437,0.37672991,0.09321237,0.35620782,0.27919624,0.00159930,0.08655403,0.00958614,0.69548192
-5.60980490,1.26186643,0.35650965,0.08936171,0.35119817,0.26955426,0.00145297,0.08112010,0.00934376,0.67671042
-5.60380190,1.22363658,0.33676913,0.08639418,0.34995618,0.26238915,0.00131722,0.07586311,0.00918245,0.66377929
-5.59779890,1.19514573,0.31767140,0.08430119,0.35251096,0.25771154,0.00119212,0.07080698,0.00910150,0.65677094
-5.59179590,1.17643591,0.29937237,0.08306357,0.35884874,0.25550256,0.00107764,0.06597473,0.00909935,0.65569122
-5.58579290,1.16741884,0.28201614,0.08265161,0.36890787,0.25571158,0.00097364,0.06138785,0.00917341,0.66046195
-5.57978989,1.16786526,0.26573042,0.08302502,0.38257385,0.25825422,0.00087992,0.05706564,0.00931998,0.67091438
-5.57378689,1.17739642,0.25062225,0.08413304,0.39967502,0.26301093,0.00079617,0.05302460,0.00953416,0.68678405
-5.56778389,1.19547893,0.23677446,0.08591470,0.41997931,0.26982641,0.00072200,0.04927782,0.00980974,0.70770795
-5.56178089,1.22142416,0.22424287,0.08829924,0.44319273,0.27851015,0.00065696,0.04583447,0.01013929,0.73322462
-5.55577789,1.25439317,0.21305463,0.09120699,0.46895992,0.28883823,0.00060055,0.04269949,0.01051411,0.76277779
-5.54977489,1.29340787,0.20320775,0.09455048,0.49686718,0.30055659,0.00055220,0.03987343,0.01092436,0.79572392
-5.54377189,1.33736871,0.19467184,0.09823604,0.52644830,0.31338575,0.00051131,0.03735249,0.01135925,0.83134384
-5.53776888,1.38507888,0.18739001,0.10216577,0.55719307,0.32702709,0.00047724,0.03512882,0.01180722,0.86885851
-5.53176588,1.43527458,0.18128202,0.10623985,0.58855868,0.34117043,0.00044935,0.03319097,0.01225621,0.90744851
-5.52576288,1.48666050,0.17624828,0.11035924,0.61998343,0.35550279,0.00042698,0.03152453,0.01269396,0.94627674
-5.51975988,1.53794919,0.17217468,0.11442854,0.65090259,0.36971801,0.00040948,0.03011295,0.01310835,0.98451364
-5.51375688,1.58790292,0.16893795,0.11835902,0.68076558,0.38352687,0.00039624,0.02893838,0.01348779,1.02136381
-5.50775388,1.63537606,0.16641125,0.12207163,0.70905398,0.39666725,0.00038667,0.02798272,0.01382151,1.05609299
-5.50175088,1.67935615,0.16446977,0.12549986,0.73529924,0.40891391,0.00038026,0.02722844,0.01409996,1.08805410
-5.49574787,1.71900153,0.16299602,0.12859234,0.75909958,0.42008735,0.00037652,0.02665963,0.01431510,1.11671112
-5.48974487,1.75367368,0.16188459,0.13131496,0.78013481,0.43006138,0.00037506,0.02626271,0.01446068,1.14165947
-5.48374187,1.78296243,0.16104616,0.13365249,0.79817855,0.43876882,0.00037558,0.02602713,0.01453243,1.16264197
-5.47773887,1.80670259,0.16041050,0.13560948,0.81310696,0.44620515,0.00037783,0.02594589,0.01452827,1.17955911
-5.47173587,1.82498088,0.15992848,0.13721042,0.82490337,0.45242974,0.00038168,0.02601583,0.01444830,1.19247329
-5.46573287,1.83813251,0.15957287,0.13849914,0.83365864,0.45756447,0.00038705,0.02623768,0.01429487,1.20160635
-5.45972986,1.84672732,0.15933798,0.13953732,0.83956677,0.46178988,0.00039395,0.02661592,0.01407247,1.20733043
-5.45372686,1.85154574,0.15923825,0.14040234,0.84291616,0.46533866,0.00040248,0.02715841,0.01378755,1.21015240
-5.44772386,1.85354567,0.15930570,0.14118428,0.84407658,0.46848711,0.00041276,0.02787577,0.01344832,1.21069250
-5.44172086,1.85382155,0.15958660,0.14198238,0.84348266,0.47154443,0.00042498,0.02878063,0.01306446,1.20965798
-5.43571786,1.85355741,0.16013745,0.14290107,0.84161439,0.47484082,0.00043932,0.02988672,0.01264677,1.20781315
-5.42971486,1.85397627,0.16102042,0.14404558,0.83897582,0.47871446,0.00045599,0.03120774,0.01220682,1.20594693
-5.42371186,1.85628793,0.16229865,0.14551753,0.83607285,0.48349830,0.00047518,0.03275634,0.01175655,1.20483979
-5.41770885,1.86163794,0.16403150,0.14741055,0.83339119,0.48950711,0.00049704,0.03454297,0.01130790,1.20523130
-5.41170585,1.87105991,0.16627012,0.14980613,0.83137574,0.49702542,0.00052167,0.03657476,0.01087242,1.20779016
-5.40570285,1.88543351,0.16905351,0.15277000,0.83041221,0.50629701,0.00054910,0.03885457,0.01046091,1.21308788
-5.39969985,1.90545011,0.17240517,0.15634904,0.83081202,0.51751627,0.00057928,0.04138013,0.01008316,1.22157752
-5.39369685,1.93158753,0.17633075,0.16056901,0.83280113,0.53082199,0.00061205,0.04414342,0.00974763,1.23357832
-5.38769385,1.96409508,0.18081662,0.16543314,0.83651328,0.54629367,0.00064717,0.04713024,0.00946131,1.24926689
-5.38169085,2.00298929,0.18582940,0.17092163,0.84198792,0.56395063,0.00068429,0.05032007,0.00922950,1.26867533
-5.37568784,2.04806043,0.19131676,0.17699215,0.84917282,0.58375373,0.00072296,0.05368627,0.00905582,1.29169601
-5.36968484,2.09888914,0.19720911,0.18358131,0.85793107,0.60560966,0.00076265,0.05719658,0.00894215,1.31809280
-5.36368184,2.15487218,0.20342240,0.19060698,0.86805207,0.62937736,0.00080274,0.06081387,0.00888864,1.34751776
-5.35767884,2.21525578,0.20986174,0.19797146,0.87926575,0.65487623,0.00084258,0.06449729,0.00889390,1.37953246
-5.35167584,2.27917469,0.21642581,0.20556536,0.89125921,0.68189561,0.00088147,0.06820367,0.00895504,1.41363257
-5.34567284,2.34569493,0.22301179,0.21327188,0.90369499,0.71020484,0.00091871,0.07188916,0.00906793,1.44927436
-5.33966983,2.41385800,0.22952070,0.22097163,0.91622978,0.73956351,0.00095362,0.07551107,0.00922738,1.48590170
-5.33366683,2.48272434,0.23586293,0.22854743,0.92853276,0.76973108,0.00098559,0.07902985,0.00942737,1.52297224
-5.32766383,2.55141407,0.24196365,0.23588916,0.94030278,0.80047556,0.00101407,0.08241117,0.00966129,1.55998131
-5.32166083,2.61914310,0.24776801,0.24289840,0.95128331,0.83158066,0.00103863,0.08562794,0.00992220,1.59648262
-5.31565783,2.68525316,0.25324587,0.24949264,0.96127484,0.86285110,0.00105896,0.08866230,0.01020303,1.63210478
-5.30965483,2.74923461,0.25839582,0.25560888,0.97014406,0.89411591,0.00107494,0.09150742,0.01049684,1.66656305
-5.30365183,2.81074127,0.26324843,0.26120663,0.97782966,0.92522967,0.00108660,0.09416898,0.01079699,1.69966602
-5.29764882,2.86959714,0.26786841,0.26627004,0.98434456,0.95607168,0.00109414,0.09666642,0.01109732,1.73131726
-5.29164582,2.92579502,0.27235568,0.27080911,0.98977476,0.98654330,0.00109798,0.09903369,0.01139231,1.76151201
-5.28564282,2.97948754,0.27684516,0.27486004,0.99427493,1.01656385,0.00109871,0.10131954,0.01167719,1.79032969
-5.27963982,3.03097159,0.28150525,0.27848459,0.99806121,1.04606539,0.00109709,0.10358726,0.01194801,1.81792260
-5.27363682,3.08066700,0.28653488,0.28176848,1.00140159,1.07498688,0.00109407,0.10591386,0.01220173,1.84450190
-5.26763382,3.12909098,0.29215922,0.28481892,1.00460448,1.10326823,0.00109073,0.10838855,0.01243622,1.87032169
-5.26163082,3.17682941,0.29862391,0.28776133,1.00800598,1.13084477,0.00108826,0.11111075,0.01265026,1.89566200
-5.25562781,3.22450648,0.30618811,0.29073527,1.01195638,1.15764241,0.00108795,0.11418734,0.01284352,1.92081190
-5.24962481,3.27275386,0.31511622,0.29388983,1.01680657,1.18357416,0.00109115,0.11772946,0.01301649,1.94605311
-5.24362181,3.32218072,0.32566869,0.29737843,1.02289469,1.20853798,0.00109920,0.12184873,0.01317043,1.97164528
-5.23761881,3.37334539,0.33809193,0.30135339,1.03053350,1.23241636,0.00111344,0.12665314,0.01330725,1.99781308
-5.23161581,3.42672977,0.35260771,0.30596025,1.03999898,1.25507753,0.00113512,0.13224257,0.01342941,2.02473571
-5.22561281,3.48271695,0.36940245,0.31133208,1.05152025,1.27637831,0.00116540,0.13870426,0.01353977,2.05253905
-5.21960980,3.54157269,0.38861651,0.31758404,1.06527123,1.29616838,0.00120527,0.14610819,0.01364150,2.08129040
-5.21360680,3.60343104,0.41033420,0.32480824,1.08136408,1.31429572,0.00125554,0.15450273,0.01373788,2.11099590
-5.20760380,3.66828434,0.43457476,0.33306918,1.09984467,1.33061284,0.00131678,0.16391064,0.01383219,2.14160037
-5.20160080,3.73597777,0.46128486,0.34239992,1.12069000,1.34498338,0.00138930,0.17432571,0.01392754,2.17298932
-5.19559780,3.80620842,0.49033289,0.35279915,1.14380781,1.35728879,0.00147312,0.18571012,0.01402674,2.20499302
-5.18959480,3.87852888,0.52150576,0.36422938,1.16903811,1.36743446,0.00156795,0.19799275,0.01413217,2.23739204
-5.18359180,3.95235525,0.55450817,0.37661624,1.19615677,1.37535517,0.00167317,0.21106865,0.01424564,2.26992416
-5.17758879,4.02697946,0.58896493,0.38984913,1.22488107,1.38101934,0.00178783,0.22479971,0.01436835,2.30229228
-5.17158579,4.10158557,0.62442632,0.40378319,1.25487689,1.38443192,0.00191064,0.23901662,0.01450077,2.33417305
-5.16558279,4.17526989,0.66037658,0.41824256,1.28576766,1.38563580,0.00204002,0.25352212,0.01464264,2.36522592
-5.15957979,4.24706432,0.69624540,0.43302502,1.31714455,1.38471151,0.00217409,0.26809559,0.01479294,2.39510253
-5.15357679,4.31596256,0.73142223,0.44790770,1.34857780,1.38177537,0.00231070,0.28249878,0.01494998,2.42345598
-5.14757379,4.38094839,0.76527283,0.46265388,1.37962883,1.37697616,0.00244754,0.29648254,0.01511143,2.44995008
-5.14157079,4.44102528,0.79715780,0.47702045,1.40986271,1.37049037,0.00258210,0.30979437,0.01527441,2.47426806
-5.13556778,4.49524641,0.82645214,0.49076599,1.43886061,1.36251642,0.00271180,0.32218643,0.01543569,2.49612081
-5.12956478,4.54274405,0.85256536,0.50365893,1.46623182,1.35326799,0.00283407,0.33342385,0.01559182,2.51525426
-5.12356178,4.58275728,0.87496115,0.51548561,1.49162483,1.34296689,0.00294637,0.34329280,0.01573929,2.53145579
-5.11755878,4.61465683,0.89317583,0.52605783,1.51473709,1.33183566,0.00304629,0.35160815,0.01587476,2.54455934
-5.11155578,4.63796609,0.90683487,0.53521956,1.53532307,1.32009039,0.00313164,0.35822029,0.01599522,2.55444924
-5.10555278,4.65237732,0.91566667,0.54285250,1.55320020,1.30793385,0.00320052,0.36302082,0.01609816,2.56106229
-5.09954977,4.65776223,0.91951293,0.54888031,1.56825252,1.29554945,0.00325134,0.36594687,0.01618176,2.56438828
-5.09354677,4.65417635,0.91833526,0.55327117,1.58043177,1.28309606,0.00328292,0.36698379,0.01624495,2.56446867
-5.08754377,4.64185698,0.91221764,0.55603865,1.58975597,1.27070399,0.00329453,0.36616621,0.01628755,2.56139352
-5.08154077,4.62121468,0.90136462,0.55724089,1.59630547,1.25847223,0.00328586,0.36357719,0.01631025,2.55529671
-5.07553777,4.59281855,0.88609528,0.55697804,1.60021671,1.24646705,0.00325712,0.35934580,0.01631464,2.54634979
-5.06953477,4.55737607,0.86683335,0.55538809,1.60167391,1.23472191,0.00320894,0.35364290,0.01630314,2.53475443
-5.06353177,4.51570829,0.84409377,0.55264143,1.60089917,1.22323876,0.00314242,0.34667559,0.01627887,2.52073405
-5.05752876,4.46872149,0.81846640,0.54893426,1.59814136,1.21199048,0.00305908,0.33868045,0.01624554,2.50452493
-5.05152576,4.41737673,0.79059747,0.54448124,1.59366449,1.20092446,0.00296079,0.32991589,0.01620725,2.48636719
-5.04552276,4.36265845,0.76116967,0.53950770,1.58773586,1.18996699,0.00284971,0.32065384,0.01616833,2.46649610
-5.03951976,4.30554376,0.73088159,0.53424184,1.58061482,1.17902840,0.00272826,0.31117139,0.01613307,2.44513423
-5.03351676,4.24697353,0.70042737,0.52890709,1.57254248,1.16800853,0.00259900,0.30174238,0.01610559,2.42248459
-5.02751376,4.18782660,0.67047730,0.52371521,1.56373287,1.15680243,0.00246459,0.29262951,0.01608958,2.39872544
-5.02151076,4.12889791,0.64166009,0.51886008,1.55436600,1.14530598,0.00232768,0.28407716,0.01608817,2.37400657
-5.01550775,4.07088157,0.61454731,0.51451271,1.54458291,1.13342114,0.00219086,0.27630511,0.01610380,2.34844759
-5.00950475,4.01435892,0.58964052,0.51081732,1.53448313,1.12106072,0.00205659,0.26950343,0.01613809,2.32213800
-5.00350175,3.95979216,0.56736130,0.50788880,1.52412437,1.10815246,0.00192713,0.26382859,0.01619177,2.29513908
-4.99749875,3.90752310,0.54804449,0.50581145,1.51352447,1.09464229,0.00180451,0.25940088,0.01626474,2.26748740
-4.99149575,3.85777692,0.53193448,0.50463889,1.50266542,1.08049661,0.00169046,0.25630315,0.01635600,2.23919978
-4.98549275,3.81067024,0.51918463,0.50439517,1.49149921,1.06570378,0.00158640,0.25458072,0.01646378,2.21027923
-4.97948974,3.76622298,0.50985947,0.50507685,1.47995511,1.05027457,0.00149344,0.25424260,0.01658563,2.18072175
-4.97348674,3.72437290,0.50393948,0.50665584,1.46794801,1.03424184,0.00141232,0.25526359,0.01671853,2.15052339
-4.96748374,3.68499238,0.50132804,0.50908288,1.45538751,1.01765944,0.00134348,0.25758733,0.01685905,2.11968741
-4.96148074,3.64790620,0.50186020,0.51229147,1.44218711,1.00060052,0.00128704,0.26113008,0.01700351,2.08823104
-4.95547774,3.61290984,0.50531279,0.51620191,1.42827329,0.98315538,0.00124281,0.26578498,0.01714814,2.05619163
-4.94947474,3.57978735,0.51141544,0.52072558,1.41359402,0.96542900,0.00121035,0.27142669,0.01728925,2.02363195
-4.94347174,3.54832839,0.51986220,0.52576897,1.39812625,0.94753847,0.00118898,0.27791628,0.01742335,1.99064435
-4.93746873,3.51834372,0.53032325,0.53123755,1.38188232,0.92961038,0.00117783,0.28510612,0.01754732,1.95735380
-4.93146573,3.48967891,0.54245638,0.53703945,1.36491474,0.91177833,0.00117586,0.29284465,0.01765850,1.92391960
-4.92546273,3.46222594,0.55591797,0.54308865,1.34731950,0.89418073,0.00118196,0.30098107,0.01775482,1.89053584
-4.91945973,3.43593254,0.57037313,0.54930782,1.32923753,0.87695873,0.00119491,0.30936957,0.01783481,1.85743057
-4.91345673,3.41080900,0.58550483,0.55563080,1.31085445,0.86025463,0.00121349,0.31787324,0.01789773,1.82486382
-4.90745373,3.38693269,0.60102173,0.56200458,1.29239856,0.84421047,0.00123651,0.32636754,0.01794352,1.79312448
-4.90145073,3.36444994,0.61666466,0.56839093,1.27413709,0.82896692,0.00126281,0.33474314,0.01797285,1.76252620
-4.89544772,3.34357562,0.63221160,0.57476749,1.25637098,0.81466239,0.00129133,0.34290825,0.01798709,1.73340238
-4.88944472,3.32459021,0.64748100,0.58112858,1.23942822,0.80143231,0.00132114,0.35079034,0.01798827,1.70610049
-4.88344172,3.30783453,0.66233359,0.58748544,1.22365601,0.78940837,0.00135147,0.35833716,0.01797901,1.68097559
-4.87743872,3.29370219,0.67667245,0.59386611,1.20941206,0.77871782,0.00138169,0.36551710,0.01796247,1.65838347
-4.87143572,3.28262979,0.69044159,0.60031485,1.19705503,0.76948257,0.00141139,0.37231898,0.01794221,1.63867322
-4.86543272,3.27508502,0.70362297,0.60689097,1.18693475,0.76181809,0.00144033,0.37875105,0.01792214,1.62217958
-4.85942971,3.27155284,0.71623224,0.61366737,1.17938212,0.75583202,0.00146848,0.38483948,0.01790636,1.60921493
-4.85342671,3.27251980,0.72831320,0.62072838,1.17469919,0.75162247,0.00149598,0.39062619,0.01789902,1.60006128
-4.84742371,3.27845697,0.73993142,0.62816721,1.17314964,0.74927594,0.00152316,0.39616628,0.01790418,1.59496207
-4.84142071,3.28980162,0.75116714,0.63608297,1.17494978,0.74886484,0.00155049,0.40152486,0.01792569,1.59411425
-4.83541771,3.30693817,0.76210779,0.64457714,1.18026040,0.75044465,0.00157859,0.40677376,0.01796696,1.59766035
-4.82941471,3.33017888,0.77284049,0.65374984,1.18917973,0.75405089,0.00160815,0.41198791,0.01803089,1.60568110
-4.82341171,3.35974483,0.78344491,0.66369570,1.20173742,0.75969568,0.00163993,0.41724174,0.01811968,1.61818847
-4.81740870,3.39574791,0.79398679,0.67449971,1.21788998,0.76736431,0.00167471,0.42260564,0.01823468,1.63511945
-4.81140570,3.43817437,0.80451250,0.68623305,1.23751760,0.77701177,0.00171324,0.42814266,0.01837635,1.65633075
-4.80540270,3.48687075,0.81504497,0.69894909,1.26042249,0.78855944,0.00175622,0.43390571,0.01854408,1.68159464
-4.79939970,3.54153297,0.82558114,0.71267982,1.28632883,0.80189210,0.00180422,0.43993518,0.01873620,1.71059612
-4.79339670,3.60169912,0.83609132,0.72743277,1.31488436,0.81685552,0.00185772,0.44625730,0.01894993,1.74293176
-4.78739370,3.66674669,0.84652033,0.74318873,1.34566356,0.83325468,0.00191697,0.45288332,0.01918141,1.77811032
-4.78139070,3.73589478,0.85679066,0.75990042,1.37817263,0.85085303,0.00198208,0.45980939,0.01942574,1.81555542
-4.77538769,3.80821157,0.86680733,0.77749208,1.41185589,0.86937274,0.00205289,0.46701746,0.01967710,1.85461047
-4.76938469,3.88262747,0.87646449,0.79586043,1.44610402,0.88849629,0.00212907,0.47447692,0.01992883,1.89454587
-4.76338169,3.95795365,0.88565324,0.81487667,1.48026356,0.90786944,0.00221001,0.48214710,0.02017368,1.93456877
-4.75737869,4.03290611,0.89427049,0.83438986,1.51364806,0.92710567,0.00229492,0.48998042,0.02040393,1.97383508
-4.75137569,4.10613451,0.90222819,0.85423133,1.54555032,0.94579209,0.00238276,0.49792608,0.02061167,2.01146392
-4.74537269,4.17625525,0.90946268,0.87422033,1.57525584,0.96349683,0.00247234,0.50593418,0.02078898,2.04655411
-4.73936968,4.24188780,0.91594335,0.89417032,1.60205703,0.97977779,0.00256229,0.51395989,0.02092822,2.07820253
-4.73336668,4.30169308,0.92168029,0.91389609,1.62526807,0.99419243,0.00265112,0.52196763,0.02102224,2.10552387
-4.72736368,4.35441263,0.92673032,0.93322102,1.64424001,1.00630855,0.00273728,0.52993485,0.02106465,2.12767122
-4.72136068,4.39890704,0.93120086,0.95198441,1.65837566,1.01571552,0.00281915,0.53785532,0.02104996,2.14385703
-4.71535768,4.43419207,0.93525152,0.97004834,1.66714408,1.02203571,0.00289514,0.54574154,0.02097382,2.15337367
-4.70935468,4.45947091,0.93909282,0.98730376,1.67009400,1.02493564,0.00296372,0.55362620,0.02083318,2.15561292
-4.70335168,4.47416111,0.94298208,1.00367543,1.66686588,1.02413639,0.00302345,0.56156250,0.02062635,2.15008367
-4.69734867,4.47791481,0.94721641,1.01912523,1.65720208,1.01942292,0.00307305,0.56962308,0.02035313,2.13642713
-4.69134567,4.47063109,0.95212292,1.03365386,1.64095481,1.01065173,0.00311144,0.57789774,0.02001481,2.11442883
-4.68534267,4.45245969,0.95804638,1.04730036,1.61809140,0.99775668,0.00313772,0.58648977,0.01961417,2.08402700
-4.67933967,4.42379561,0.96533473,1.06013963,1.58869676,0.98075254,0.00315129,0.59551098,0.01915544,2.04531678
-4.67333667,4.38526446,0.97432312,1.07227779,1.55297263,0.95973610,0.00315181,0.60507576,0.01864417,1.99854994
-4.66733367,4.33769910,0.98531682,1.08384560,1.51123373,0.93488474,0.00313921,0.61529417,0.01808715,1.94413016
-4.66133067,4.28210810,0.99857409,1.09499011,1.46390073,0.90645254,0.00311372,0.62626454,0.01749221,1.88260374
-4.65532766,4.21963759,1.01428950,1.10586498,1.41149026,0.87476388,0.00307585,0.63806577,0.01686804,1.81464616
-4.64932466,4.15152781,1.03257871,1.11661994,1.35460216,0.84020490,0.00302639,0.65074991,0.01622399,1.74104478
-4.64332166,4.07906645,1.05346544,1.12738993,1.29390453,0.80321309,0.00296636,0.66433521,0.01556982,1.66267841
