energy_ev,total_up,Ag_p_up,Ag_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.85592796,6.14263473,0.30751640,6.01901800,0.06607169,0.00000000,0.01986385,0.06254231
-5.84992496,6.21642970,0.31840167,6.08550417,0.06887847,0.00000000,0.02209861,0.06606225
-5.84392196,6.30968491,0.33234886,6.16991202,0.07212670,0.00000000,0.02455868,0.07020797
-5.83791896,6.42273900,0.34935531,6.27258887,0.07581887,0.00000000,0.02724409,0.07497006
-5.83191596,6.55542192,0.36938035,6.39339369,0.07995026,0.00000000,0.03015068,0.08033045
-5.82591296,6.70704287,0.39234089,6.53168749,0.08450804,0.00000000,0.03326974,0.08626150
-5.81990995,6.87639244,0.41810751,6.68633765,0.08947061,0.00000000,0.03658778,0.09272531
-5.81390695,7.06175854,0.44650135,6.85573555,0.09480706,0.00000000,0.04008639,0.09967317
-5.80790395,7.26095578,0.47729200,7.03782695,0.10047697,0.00000000,0.04374222,0.10704529
-5.80190095,7.47136733,0.51019676,7.23015424,0.10643036,0.00000000,0.04752716,0.11477083
-5.79589795,7.68999866,0.54488130,7.42990947,0.11260810,0.00000000,0.05140865,0.12276825
-5.78989495,7.91354175,0.58096210,7.63399706,0.11894256,0.00000000,0.05535017,0.13094609
-5.78389195,8.13844883,0.61801066,7.83910497,0.12535862,0.00000000,0.05931186,0.13920406
-5.77788894,8.36101406,0.65555953,8.04178273,0.13177506,0.00000000,0.06325132,0.14743459
-5.77188594,8.57746154,0.69311013,8.23852490,0.13810622,0.00000000,0.06712455,0.15552475
-5.76588294,8.78403783,0.73014228,8.42585810,0.14426395,0.00000000,0.07088698,0.16335853
-5.75987994,8.97710666,0.76612508,8.60042950,0.15015975,0.00000000,0.07449460,0.17081933
-5.75387694,9.15324354,0.80052901,8.75909474,0.15570710,0.00000000,0.07790512,0.17779277
-5.74787394,9.30932744,0.83283869,8.89900243,0.16082372,0.00000000,0.08107910,0.18416956
-5.74187094,9.44262657,0.86256590,9.01767297,0.16543395,0.00000000,0.08398109,0.18984845
-5.73586793,9.55087538,0.88926238,9.11306851,0.16947082,0.00000000,0.08658064,0.19473900
-5.72986493,9.63233952,0.91253193,9.18365163,0.17287797,0.00000000,0.08885313,0.19876427
-5.72386193,9.68586597,0.93204113,9.22842987,0.17561123,0.00000000,0.09078055,0.20186309
-5.71785893,9.71091578,0.94752841,9.24698383,0.17763978,0.00000000,0.09235188,0.20399199
-5.71185593,9.70757722,0.95881098,9.23947712,0.17894682,0.00000000,0.09356338,0.20512661
-5.70585293,9.67655821,0.96578921,9.20664670,0.17952980,0.00000000,0.09441857,0.20526247
-5.69984992,9.61915714,0.96844845,9.14977335,0.17940013,0.00000000,0.09492794,0.20441524
-5.69384692,9.53721282,0.96685800,9.07063255,0.17858236,0.00000000,0.09510841,0.20262028
-5.68784392,9.43303462,0.96116743,8.97142717,0.17711297,0.00000000,0.09498260,0.19993156
-5.68184092,9.30931549,0.95160033,8.85470426,0.17503872,0.00000000,0.09457789,0.19642004
-5.67583792,9.16903093,0.93844578,8.72325903,0.17241481,0.00000000,0.09392528,0.19217147
-5.66983492,9.01532819,0.92204802,8.58003002,0.16930271,0.00000000,0.09305827,0.18728374
-5.66383192,8.85141038,0.90279468,8.42798977,0.16576797,0.00000000,0.09201152,0.18186396
-5.65782891,8.68042052,0.88110413,8.27003601,0.16187805,0.00000000,0.09081969,0.17602523
-5.65182591,8.50533078,0.85741254,8.10888806,0.15770025,0.00000000,0.08951626,0.16988332
-5.64582291,8.32884193,0.83216107,7.94699326,0.15329981,0.00000000,0.08813242,0.16355350
-5.63981991,8.15329737,0.80578391,7.78644772,0.14873833,0.00000000,0.08669621,0.15714733
-5.63381691,7.98061563,0.77869729,7.62893471,0.14407253,0.00000000,0.08523178,0.15076983
-5.62781391,7.81224414,0.75129014,7.47568370,0.13935331,0.00000000,0.08375890,0.14451699
-5.62181091,7.64913594,0.72391649,7.32745120,0.13462525,0.00000000,0.08229264,0.13847365
-5.61580790,7.49174984,0.69688983,7.18452421,0.12992640,0.00000000,0.08084332,0.13271191
-5.60980490,7.34007348,0.67047942,7.04674527,0.12528849,0.00000000,0.07941666,0.12729006
-5.60380190,7.19366720,0.64490876,6.91355749,0.12073733,0.00000000,0.07801408,0.12225195
-5.59779890,7.05172605,0.62035570,6.78406648,0.11629347,0.00000000,0.07663328,0.11762702
-5.59179590,6.91315614,0.59695448,6.65711590,0.11197304,0.00000000,0.07526879,0.11343062
-5.58579290,6.77666097,0.57479898,6.53137202,0.10778868,0.00000000,0.07391275,0.10966498
-5.57978989,6.64083305,0.55394728,6.40541301,0.10375048,0.00000000,0.07255575,0.10632033
-5.57378689,6.50424612,0.53442696,6.27781819,0.09986689,0.00000000,0.07118755,0.10337654
-5.56778389,6.36554317,0.51624095,6.14725283,0.09614561,0.00000000,0.06979802,0.10080483
-5.56178089,6.22351625,0.49937356,6.01254439,0.09259436,0.00000000,0.06837782,0.09856968
-5.55577789,6.07717440,0.48379647,5.87274686,0.08922142,0.00000000,0.06691918,0.09663087
-5.54977489,5.92579692,0.46947431,5.72719052,0.08603618,0.00000000,0.06541648,0.09494542
-5.54377189,5.76897014,0.45636970,5.57551531,0.08304936,0.00000000,0.06386679,0.09346951
-5.53776888,5.60660680,0.44444751,5.41768712,0.08027320,0.00000000,0.06227024,0.09216024
-5.53176588,5.43894792,0.43367821,5.25399699,0.07772142,0.00000000,0.06063033,0.09097718
-5.52576288,5.26654833,0.42404028,5.08504438,0.07540904,0.00000000,0.05895400,0.08988370
-5.51975988,5.09024731,0.41552143,4.91170607,0.07335211,0.00000000,0.05725169,0.08884802
-5.51375688,4.91112692,0.40811894,4.73509337,0.07156728,0.00000000,0.05553716,0.08784393
-5.50775388,4.73046089,0.40183884,4.55650038,0.07007129,0.00000000,0.05382727,0.08685126
-5.50175088,4.54965705,0.39669425,4.37734638,0.06888035,0.00000000,0.05214159,0.08585595
-5.49574787,4.37019685,0.39270288,4.19911593,0.06800952,0.00000000,0.05050189,0.08484998
-5.48974487,4.19357502,0.38988398,4.02329945,0.06747197,0.00000000,0.04893163,0.08383092
-5.48374187,4.02124241,0.38825476,3.85133757,0.06727827,0.00000000,0.04745526,0.08280129
-5.47773887,3.85455466,0.38782674,3.68457145,0.06743566,0.00000000,0.04609751,0.08176787
-5.47173587,3.69472876,0.38860212,3.52420132,0.06794736,0.00000000,0.04488266,0.08074074
-5.46573287,3.54280914,0.39057048,3.37125454,0.06881194,0.00000000,0.04383377,0.07973244
-5.45972986,3.39964416,0.39370617,3.22656406,0.07002277,0.00000000,0.04297190,0.07875705
-5.45372686,3.26587346,0.39796645,3.09075738,0.07156762,0.00000000,0.04231540,0.07782945
-5.44772386,3.14192580,0.40329075,2.96425584,0.07342842,0.00000000,0.04187917,0.07696469
-5.44172086,3.02802681,0.40960124,2.84728314,0.07558115,0.00000000,0.04167411,0.07617762
-5.43571786,2.92421532,0.41680460,2.73988204,0.07799600,0.00000000,0.04170660,0.07548272
-5.42971486,2.83036690,0.42479531,2.64193748,0.08063770,0.00000000,0.04197807,0.07489429
-5.42371186,2.74622273,0.43346023,2.55320447,0.08346615,0.00000000,0.04248480,0.07442684
-5.41770885,2.67142214,0.44268441,2.47333881,0.08643715,0.00000000,0.04321777,0.07409589
-5.41170585,2.60553673,0.45235789,2.40192896,0.08950347,0.00000000,0.04416278,0.07391894
-5.40570285,2.54810444,0.46238321,2.33852724,0.09261597,0.00000000,0.04530061,0.07391671
-5.39969985,2.49866200,0.47268332,2.28267895,0.09572496,0.00000000,0.04660747,0.07411450
-5.39369685,2.45677412,0.48320938,2.23394815,0.09878155,0.00000000,0.04805551,0.07454369
-5.38769385,2.42205852,0.49394806,2.19193917,0.10173909,0.00000000,0.04961354,0.07524317
-5.38169085,2.39420578,0.50492796,2.15631317,0.10455451,0.00000000,0.05124782,0.07626074
-5.37568784,2.37299354,0.51622448,2.12679946,0.10718966,0.00000000,0.05292301,0.07765421
-5.36968484,2.35829453,0.52796305,2.10320137,0.10961237,0.00000000,0.05460312,0.07949226
-5.36368184,2.35007862,0.54032011,2.08539689,0.11179737,0.00000000,0.05625253,0.08185485
-5.35767884,2.34840877,0.55352163,2.07333439,0.11372694,0.00000000,0.05783703,0.08483314
-5.35167584,2.35343145,0.56783918,2.06702392,0.11539126,0.00000000,0.05932477,0.08852881
-5.34567284,2.36536180,0.58358315,2.06652461,0.11678841,0.00000000,0.06068716,0.09305277
-5.33966983,2.38446423,0.60109353,2.07192885,0.11792412,0.00000000,0.06189966,0.09852312
-5.33366683,2.41102923,0.62072810,2.08334403,0.11881117,0.00000000,0.06294238,0.10506247
-5.32766383,2.44534693,0.64284862,2.10087243,0.11946849,0.00000000,0.06380057,0.11279456
-5.32166083,2.48767861,0.66780511,2.12459007,0.11992004,0.00000000,0.06446487,0.12184018
-5.31565783,2.53822668,0.69591895,2.15452518,0.12019345,0.00000000,0.06493134,0.13231262
-5.30965483,2.59710438,0.72746531,2.19063710,0.12031859,0.00000000,0.06520135,0.14431254
-5.30365183,2.66430613,0.76265550,2.23279619,0.12032597,0.00000000,0.06528116,0.15792266
-5.29764882,2.73967944,0.80162000,2.28076561,0.12024516,0.00000000,0.06518139,0.17320216
-5.29164582,2.82289974,0.84439295,2.33418550,0.12010333,0.00000000,0.06491629,0.19018126
-5.28564282,2.91344901,0.89089868,2.39256048,0.11992379,0.00000000,0.06450287,0.20885606
-5.27963982,3.01059936,0.94094112,2.45525086,0.11972480,0.00000000,0.06396000,0.22918382
-5.27363682,3.11340268,0.99419664,2.52146837,0.11951860,0.00000000,0.06330732,0.25107917
-5.26763382,3.22068720,1.05021101,2.59027699,0.11931069,0.00000000,0.06256434,0.27441126
-5.26163082,3.33106189,1.10840075,2.66059905,0.11909945,0.00000000,0.06174943,0.29900216
-5.25562781,3.44292911,1.16805929,2.73122722,0.11887609,0.00000000,0.06087899,0.32462681
-5.24962481,3.55450607,1.22836809,2.80084226,0.11862492,0.00000000,0.05996674,0.35101450
-5.24362181,3.66385490,1.28841256,2.86803656,0.11832400,0.00000000,0.05902317,0.37785217
-5.23761881,3.76892111,1.34720261,2.93134305,0.11794603,0.00000000,0.05805523,0.40478941
-5.23161581,3.86757969,1.40369723,2.98926885,0.11745961,0.00000000,0.05706620,0.43144522
-5.22561281,3.95768755,1.45683256,3.04033291,0.11683065,0.00000000,0.05605578,0.45741639
-5.21960980,4.03714101,1.50555235,3.08310627,0.11602402,0.00000000,0.05502040,0.48228722
-5.21360680,4.10393617,1.54884001,3.11625384,0.11500523,0.00000000,0.05395372,0.50564040
-5.20760380,4.15623012,1.58575073,3.13857591,0.11374222,0.00000000,0.05284730,0.52706854
-5.20160080,4.19240059,1.61544276,3.14904792,0.11220706,0.00000000,0.05169133,0.54618617
-5.19559780,4.21110145,1.63720621,3.14685668,0.11037756,0.00000000,0.05047554,0.56264141
-5.18959480,4.21131175,1.65048839,3.13143144,0.10823864,0.00000000,0.04918997,0.57612712
-5.18359180,4.19237590,1.65491445,3.10246825,0.10578350,0.00000000,0.04782589,0.58639095
-5.17758879,4.15403296,1.65030227,3.05994643,0.10301443,0.00000000,0.04637649,0.59324375
-5.17158579,4.09643361,1.63667102,3.00413604,0.09994336,0.00000000,0.04483758,0.59656614
-5.16558279,4.02014360,1.61424288,2.93559587,0.09659187,0.00000000,0.04320801,0.59631275
-5.15957979,3.92613318,1.58343766,2.85516168,0.09299103,0.00000000,0.04149004,0.59251406
-5.15357679,3.81575284,1.54486061,2.76392505,0.08918065,0.00000000,0.03968946,0.58527561
-5.14757379,3.69069590,1.49928386,2.66320338,0.08520835,0.00000000,0.03781547,0.57477470
-5.14157079,3.55294948,1.44762217,2.55450229,0.08112824,0.00000000,0.03588052,0.56125462
-5.13556778,3.40473585,1.39090406,2.43947185,0.07699934,0.00000000,0.03389983,0.54501675
-5.12956478,3.24844622,1.33023956,2.31985827,0.07288379,0.00000000,0.03189087,0.52641076
-5.12356178,3.08657000,1.26678577,2.19745307,0.06884503,0.00000000,0.02987276,0.50582343
-5.11755878,2.92162211,1.20171181,2.07404180,0.06494578,0.00000000,0.02786551,0.48366645
-5.11155578,2.75607129,1.13616432,1.95135411,0.06124613,0.00000000,0.02588932,0.46036379
-5.10555278,2.59227218,1.07123496,1.83101728,0.05780172,0.00000000,0.02396384,0.43633922
-5.09954977,2.43240367,1.00793112,1.71451473,0.05466198,0.00000000,0.02210754,0.41200420
-5.09354677,2.27841562,0.94715057,1.60315109,0.05186868,0.00000000,0.02033707,0.38774692
-5.08754377,2.13198570,0.88966112,1.49802466,0.04945462,0.00000000,0.01866682,0.36392265
-5.08154077,1.99448748,0.83608555,1.40000824,0.04744276,0.00000000,0.01710848,0.34084577
-5.07553777,1.86697044,0.78689227,1.30973847,0.04584544,0.00000000,0.01567085,0.31878371
-5.06953477,1.75015210,0.74239150,1.22761367,0.04466418,0.00000000,0.01435968,0.29795287
-5.06353177,1.64442165,0.70273708,1.15379983,0.04388959,0.00000000,0.01317771,0.27851662
-5.05752876,1.54985446,0.66793317,1.08824388,0.04350177,0.00000000,0.01212475,0.26058525
-5.05152576,1.46623605,0.63784551,1.03069348,0.04347092,0.00000000,0.01119792,0.24421776
-5.04552276,1.39309408,0.61221643,0.98072195,0.04375828,0.00000000,0.01039197,0.22942520
-5.03951976,1.32973645,0.59068285,0.93775707,0.04431737,0.00000000,0.00969958,0.21617549
-5.03351676,1.27529370,0.57279643,0.90111254,0.04509538,0.00000000,0.00911183,0.20439918
-5.02751376,1.22876386,0.55804504,0.87002039,0.04603477,0.00000000,0.00861859,0.19399600
-5.02151076,1.18905759,0.54587463,0.84366340,0.04707502,0.00000000,0.00820895,0.18484179
-5.01550775,1.15504221,0.53571085,0.82120602,0.04815440,0.00000000,0.00787160,0.17679558
-5.00950475,1.12558280,0.52697961,0.80182291,0.04921183,0.00000000,0.00759525,0.16970639
-5.00350175,1.09957921,0.51912590,0.78472410,0.05018861,0.00000000,0.00736892,0.16341974
-4.99749875,1.07599787,0.51163055,0.76917623,0.05103012,0.00000000,0.00718223,0.15778335
-4.99149575,1.05389767,0.50402429,0.75451941,0.05168730,0.00000000,0.00702564,0.15265218
-4.98549275,1.03244966,0.49589899,0.74017938,0.05211798,0.00000000,0.00689057,0.14789243
-4.97948974,1.01095016,0.48691576,0.72567512,0.05228793,0.00000000,0.00676952,0.14338469
-4.97348674,0.98882775,0.47681011,0.71062200,0.05217161,0.00000000,0.00665613,0.13902604
-4.96748374,0.96564439,0.46539391,0.69473095,0.05175260,0.00000000,0.00654515,0.13473121
-4.96148074,0.94109138,0.45255463,0.67780406,0.05102379,0.00000000,0.00643243,0.13043292
-4.95547774,0.91498089,0.43825196,0.65972732,0.04998716,0.00000000,0.00631480,0.12608141
-4.94947474,0.88723411,0.42251215,0.64046111,0.04865330,0.00000000,0.00619001,0.12164337
-4.94347174,0.85786685,0.40542058,0.62002930,0.04704067,0.00000000,0.00605657,0.11710035
-4.93746873,0.82697370,0.38711294,0.59850747,0.04517458,0.00000000,0.00591366,0.11244688
-4.93146573,0.79471151,0.36776546,0.57601107,0.04308610,0.00000000,0.00576100,0.10768828
-4.92546273,0.76128325,0.34758474,0.55268404,0.04081066,0.00000000,0.00559872,0.10283853
-4.91945973,0.72692280,0.32679751,0.52868837,0.03838678,0.00000000,0.00542728,0.09791810
-4.91345673,0.69188138,0.30564088,0.50419498,0.03585464,0.00000000,0.00524735,0.09295195
-4.90745373,0.65641583,0.28435326,0.47937616,0.03325476,0.00000000,0.00505979,0.08796776
-4.90145073,0.62077928,0.26316635,0.45439967,0.03062680,0.00000000,0.00486555,0.08299446
-4.89544772,0.58521401,0.24229840,0.42942452,0.02800844,0.00000000,0.00466567,0.07806099
-4.88944472,0.54994665,0.22194884,0.40459843,0.02543446,0.00000000,0.00446129,0.07319547
-4.88344172,0.51518542,0.20229436,0.38005656,0.02293607,0.00000000,0.00425360,0.06842460
-4.87743872,0.48111929,0.18348645,0.35592157,0.02054035,0.00000000,0.00404387,0.06377339
-4.87143572,0.44791854,0.16565033,0.33230454,0.01826996,0.00000000,0.00383352,0.05926509
-4.86543272,0.41573660,0.14888506,0.30930659,0.01614310,0.00000000,0.00362406,0.05492136
-4.85942971,0.38471267,0.13326488,0.28702083,0.01417355,0.00000000,0.00341723,0.05076260
-4.85342671,0.35497486,0.11884133,0.26553462,0.01237095,0.00000000,0.00321492,0.04680835
-4.84742371,0.32664353,0.10564619,0.24493167,0.01074123,0.00000000,0.00301928,0.04307785
-4.84142071,0.29983470,0.09369482,0.22529411,0.00928708,0.00000000,0.00283274,0.03959057
-4.83541771,0.27466325,0.08298997,0.20670418,0.00800856,0.00000000,0.00265800,0.03636677
-4.82941471,0.25124582,0.07352559,0.18924573,0.00690370,0.00000000,0.00249809,0.03342811
-4.82341171,0.22970338,0.06529066,0.17300538,0.00596921,0.00000000,0.00235639,0.03079810
-4.81740870,0.21016347,0.05827291,0.15807330,0.00520101,0.00000000,0.00223662,0.02850266
-4.81140570,0.19276193,0.05246220,0.14454387,0.00459492,0.00000000,0.00214288,0.02657047
-4.80540270,0.17764437,0.04785352,0.13251601,0.00414714,0.00000000,0.00207967,0.02503334
-4.79939970,0.16496715,0.04444959,0.12209334,0.00385475,0.00000000,0.00205187,0.02392645
-4.79339670,0.15489800,0.04226294,0.11338423,0.00371607,0.00000000,0.00206473,0.02328846
-4.78739370,0.14761621,0.04131740,0.10650162,0.00373099,0.00000000,0.00212390,0.02316153
-4.78139070,0.14331229,0.04164907,0.10156272,0.00390113,0.00000000,0.00223534,0.02359112
-4.77538769,0.14218713,0.04330667,0.09868848,0.00423000,0.00000000,0.00240536,0.02462569
-4.76938469,0.14445051,0.04635133,0.09800283,0.00472294,0.00000000,0.00264048,0.02631614
-4.76338169,0.15031889,0.05085574,0.09963157,0.00538712,0.00000000,0.00294742,0.02871506
-4.75737869,0.16001252,0.05690279,0.10370100,0.00623135,0.00000000,0.00333297,0.03187579
-4.75137569,0.17375170,0.06458368,0.11033612,0.00726582,0.00000000,0.00380389,0.03585120
-4.74537269,0.19175237,0.07399555,0.11965842,0.00850188,0.00000000,0.00436676,0.04069232
-4.73936968,0.21422089,0.08523871,0.13178332,0.00995165,0.00000000,0.00502788,0.04644679
-4.73336668,0.24134842,0.09841358,0.14681731,0.01162770,0.00000000,0.00579306,0.05315717
-4.72736368,0.27330475,0.11361739,0.16485475,0.01354266,0.00000000,0.00666749,0.06085918
-4.72136068,0.31023212,0.13094086,0.18597468,0.01570885,0.00000000,0.00765559,0.06957995
-4.71535768,0.35223906,0.15046480,0.21023746,0.01813794,0.00000000,0.00876084,0.07933638
-4.70935468,0.39939476,0.17225698,0.23768173,0.02084064,0.00000000,0.00998567,0.09013363
-4.70335168,0.45172403,0.19636917,0.26832165,0.02382643,0.00000000,0.01133140,0.10196391
-4.69734867,0.50920337,0.22283464,0.30214453,0.02710337,0.00000000,0.01279810,0.11480560
-4.69134567,0.57175816,0.25166600,0.33910920,0.03067794,0.00000000,0.01438463,0.12862276
-4.68534267,0.63926123,0.28285360,0.37914495,0.03455497,0.00000000,0.01608860,0.14336511
-4.67933967,0.71153288,0.31636437,0.42215128,0.03873754,0.00000000,0.01790648,0.15896851
-4.67333667,0.78834213,0.35214115,0.46799826,0.04322704,0.00000000,0.01983359,0.17535585
-4.66733367,0.86940932,0.39010235,0.51652755,0.04802310,0.00000000,0.02186430,0.19243836
-4.66133067,0.95440948,0.43014193,0.56755394,0.05312362,0.00000000,0.02399208,0.21011736
-4.65532766,1.04297636,0.47212953,0.62086708,0.05852464,0.00000000,0.02620962,0.22828613
-4.64932466,1.13470664,0.51591058,0.67623343,0.06422028,0.00000000,0.02850892,0.24683202
-4.64332166,1.22916389,0.56130633,0.73339798,0.07020244,0.00000000,0.03088139,0.26563849
-4.63731866,1.32588189,0.60811368,0.79208567,0.07646052,0.00000000,0.03331779,0.28458709
-4.63131566,1.42436708,0.65610471,0.85200241,0.08298093,0.00000000,0.03580826,0.30355909
-4.62531266,1.52409987,0.70502597,0.91283548,0.08974656,0.00000000,0.03834219,0.32243690
-4.61930965,1.62453480,0.75459754,0.97425337,0.09673611,0.00000000,0.04090805,0.34110494
-4.61330665,1.72509965,0.80451205,1.03590520,0.10392344,0.00000000,0.04349319,0.35945013
-4.60730365,1.82519390,0.85443384,1.09741991,0.11127683,0.00000000,0.04608362,0.37736200
-4.60130065,1.92418694,0.90399855,1.15840542,0.11875837,0.00000000,0.04866369,0.39473237
-4.59529765,2.02141664,0.95281343,1.21844826,0.12632348,0.00000000,0.05121592,0.41145481
-4.58929465,2.11618907,1.00045876,1.27711395,0.13392060,0.00000000,0.05372073,0.42742401
-4.58329165,2.20778002,1.04649059,1.33394866,0.14149119,0.00000000,0.05615635,0.44253519
-4.57728864,2.29543906,1.09044524,1.38848241,0.14897007,0.00000000,0.05849875,0.45668373
-4.57128564,2.37839660,1.13184548,1.44023415,0.15628614,0.00000000,0.06072184,0.46976518
-4.56528264,2.45587448,1.17020881,1.48871890,0.16336350,0.00000000,0.06279763,0.48167579
-4.55927964,2.52709997,1.20505740,1.53345692,0.17012300,0.00000000,0.06469675,0.49231365
-4.55327664,2.59132314,1.23592983,1.57398480,0.17648417,0.00000000,0.06638899,0.50158044
-4.54727364,2.64783701,1.26239392,1.60986803,0.18236746,0.00000000,0.06784409,0.50938387
-4.54127064,2.69599966,1.28406047,1.64071455,0.18769670,0.00000000,0.06903259,0.51564055
-4.53526763,2.73525715,1.30059691,1.66618865,0.19240168,0.00000000,0.06992687,0.52027929
-4.52926463,2.76516605,1.31174055,1.68602435,0.19642071,0.00000000,0.07050210,0.52324456
-4.52326163,2.78541406,1.31731030,1.70003740,0.19970302,0.00000000,0.07073735,0.52449989
-4.51725863,2.79583737,1.31721635,1.70813519,0.20221084,0.00000000,0.07061651,0.52403092
-4.51125563,2.79643338,1.31146715,1.71032361,0.20392107,0.00000000,0.07012916,0.52184789
-4.50525263,2.78736773,1.30017296,1.70671045,0.20482641,0.00000000,0.06927127,0.51798733
-4.49924962,2.76897484,1.28354579,1.69750476,0.20493581,0.00000000,0.06804568,0.51251271
-4.49324662,2.74175158,1.26189549,1.68301200,0.20427430,0.00000000,0.06646235,0.50551406
-4.48724362,2.70634402,1.23562202,1.66362523,0.20288213,0.00000000,0.06453829,0.49710635
-4.48124062,2.66352787,1.20520413,1.63981242,0.20081327,0.00000000,0.06229728,0.48742677
-4.47523762,2.61418341,1.17118511,1.61210071,0.19813335,0.00000000,0.05976936,0.47663098
-4.46923462,2.55926620,1.13415599,1.58105828,0.19491713,0.00000000,0.05698993,0.46488857
-4.46323162,2.49977515,1.09473733,1.54727486,0.19124564,0.00000000,0.05399885,0.45237785
-4.45722861,2.43671960,1.05356016,1.51134187,0.18720321,0.00000000,0.05083923,0.43928039
-4.45122561,2.37108709,1.01124723,1.47383335,0.18287447,0.00000000,0.04755620,0.42577549
-4.44522261,2.30381374,0.96839530,1.43528850,0.17834142,0.00000000,0.04419563,0.41203498
-4.43921961,2.23575828,0.92555933,1.39619687,0.17368096,0.00000000,0.04080285,0.39821851
-4.43321661,2.16768133,0.88323918,1.35698675,0.16896261,0.00000000,0.03742147,0.38446967
-4.42721361,2.10023046,0.84186939,1.31801718,0.16424694,0.00000000,0.03409230,0.37091306
-4.42121061,2.03393144,0.80181211,1.27957391,0.15958433,0.00000000,0.03085245,0.35765228
-4.41520760,1.96918577,0.76335354,1.24186903,0.15501445,0.00000000,0.02773460,0.34476916
-4.40920460,1.90627404,0.72670356,1.20504410,0.15056616,0.00000000,0.02476650,0.33232388
-4.40320160,1.84536430,0.69199833,1.16917630,0.14625795,0.00000000,0.02197068,0.32035605
-4.39719860,1.78652454,0.65930549,1.13428681,0.14209874,0.00000000,0.01936430,0.30888658
-4.39119560,1.72973805,0.62863134,1.10035080,0.13808906,0.00000000,0.01695930,0.29792008
-4.38519260,1.67492053,0.59992955,1.06730820,0.13422235,0.00000000,0.01476265,0.28744765
-4.37918959,1.62193762,0.57311071,1.03507458,0.13048651,0.00000000,0.01277669,0.27744984
-4.37318659,1.57062194,0.54805221,1.00355141,0.12686531,0.00000000,0.01099970,0.26789957
-4.36718359,1.52078859,0.52460800,0.97263520,0.12333993,0.00000000,0.00942639,0.25876482
-4.36118059,1.47224855,0.50261773,0.94222515,0.11989021,0.00000000,0.00804857,0.25001111
-4.35517759,1.42481957,0.48191503,0.91222910,0.11649587,0.00000000,0.00685570,0.24160345
-4.34917459,1.37833432,0.46233478,0.88256771,0.11313750,0.00000000,0.00583551,0.23350792
-4.34317159,1.33264592,0.44371915,0.85317692,0.10979732,0.00000000,0.00497456,0.22569280
-4.33716858,1.28763116,0.42592258,0.82400897,0.10645989,0.00000000,0.00425871,0.21812929
-4.33116558,1.24319168,0.40881555,0.79503219,0.10311251,0.00000000,0.00367354,0.21079187
-4.32516258,1.19925380,0.39228758,0.76622995,0.09974560,0.00000000,0.00320474,0.20365839
-4.31915958,1.15576725,0.37624932,0.73759905,0.09635295,0.00000000,0.00283838,0.19671009
-4.31315658,1.11270363,0.36063411,0.70914797,0.09293192,0.00000000,0.00256113,0.18993137
-4.30715358,1.07005474,0.34539916,0.68089516,0.08948357,0.00000000,0.00236042,0.18330971
