energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.07053527,2.34564271,0.00072959,0.02176337,0.82411132,1.01442612,0.30549627,0.87830930,0.00363749,0.17644899
-3.06453227,2.17773695,0.00067104,0.02036384,0.74896905,0.93495587,0.28068899,0.83165492,0.00334904,0.16601730
-3.05852926,2.01681808,0.00062070,0.01895604,0.67730355,0.86057881,0.25659343,0.78510101,0.00307184,0.15550777
-3.05252626,1.86480243,0.00057859,0.01756022,0.60966529,0.79216769,0.23343981,0.73939520,0.00280820,0.14507325
-3.04652326,1.72340823,0.00054460,0.01619580,0.54648877,0.73048621,0.21142697,0.69525856,0.00256026,0.13485934
-3.04052026,1.59413865,0.00051858,0.01488106,0.48809498,0.67618614,0.19072124,0.65337020,0.00232992,0.12500153
-3.03451726,1.47827016,0.00050026,0.01363289,0.43469671,0.62980644,0.17145611,0.61435352,0.00211883,0.11562276
-3.02851426,1.37684569,0.00048933,0.01246663,0.38640613,0.59177394,0.15373278,0.57876443,0.00192846,0.10683143
-3.02251126,1.29067204,0.00048538,0.01139595,0.34324436,0.56240498,0.13762148,0.54708182,0.00176003,0.09871988
-3.01650825,1.22032092,0.00048796,0.01043284,0.30515200,0.54190766,0.12316331,0.51970048,0.00161460,0.09136339
-3.01050525,1.16613297,0.00049656,0.00958754,0.27200057,0.53038407,0.11037251,0.49692647,0.00149302,0.08481961
-3.00450225,1.12822416,0.00051061,0.00886866,0.24360394,0.52783256,0.09923908,0.47897485,0.00139600,0.07912851
-2.99849925,1.10649415,0.00052950,0.00828323,0.21972968,0.53414968,0.08973157,0.46596983,0.00132410,0.07431266
-2.99249625,1.10063626,0.00055257,0.00783680,0.20010967,0.54913194,0.08179992,0.45794693,0.00127778,0.07037795
-2.98649325,1.11014870,0.00057915,0.00753358,0.18445008,0.57247755,0.07537830,0.45485704,0.00125737,0.06731457
-2.98049025,1.13434721,0.00060852,0.00737658,0.17244012,0.60378846,0.07038780,0.45657216,0.00126314,0.06509817
-2.97448724,1.17237901,0.00063997,0.00736770,0.16375992,0.64257306,0.06673908,0.46289238,0.00129532,0.06369135
-2.96848424,1.22323831,0.00067276,0.00750786,0.15808708,0.68825010,0.06433471,0.47355402,0.00135405,0.06304514
-2.96248124,1.28578368,0.00070618,0.00779712,0.15510229,0.74015428,0.06307146,0.48823850,0.00143946,0.06310063
-2.95647824,1.35875743,0.00073953,0.00823470,0.15449387,0.79754403,0.06284227,0.50658186,0.00155164,0.06379071
-2.95047524,1.44080740,0.00077216,0.00881905,0.15596137,0.85961184,0.06353820,0.52818462,0.00169067,0.06504168
-2.94447224,1.53051121,0.00080346,0.00954787,0.15921851,0.92549749,0.06505010,0.55262175,0.00185658,0.06677508
-2.93846923,1.62640300,0.00083289,0.01041808,0.16399527,0.99430425,0.06727023,0.57945265,0.00204938,0.06890927
-2.93246623,1.72700254,0.00085999,0.01142580,0.17003969,1.06511793,0.07009383,0.60823098,0.00226903,0.07136121
-2.92646323,1.83084619,0.00088437,0.01256629,0.17711900,1.13702857,0.07342046,0.63851405,0.00251545,0.07404800
-2.92046023,1.93651923,0.00090578,0.01383388,0.18502057,1.20915409,0.07715541,0.66987171,0.00278846,0.07688856
-2.91445723,2.04268849,0.00092405,0.01522189,0.19355253,1.28066523,0.08121090,0.70189454,0.00308781,0.07980510
-2.90845423,2.14813432,0.00093915,0.01672257,0.20254408,1.35081078,0.08550730,0.73420109,0.00341310,0.08272456
-2.90245123,2.25178063,0.00095117,0.01832698,0.21184566,1.41894187,0.08997406,0.76644412,0.00376380,0.08557994
-2.89644822,2.35272149,0.00096031,0.02002501,0.22132880,1.48453426,0.09455061,0.79831559,0.00413917,0.08831154
-2.89044522,2.45024315,0.00096691,0.02180528,0.23088570,1.54720715,0.09918692,0.82955025,0.00453827,0.09086788
-2.88444222,2.54383992,0.00097140,0.02365517,0.24042857,1.60673751,0.10384388,0.85992779,0.00495991,0.09320663
-2.87843922,2.63322300,0.00097434,0.02556088,0.24988856,1.66306866,0.10849333,0.88927343,0.00540259,0.09529510
-2.87243622,2.71832118,0.00097636,0.02750744,0.25921438,1.71631230,0.11311772,0.91745702,0.00586452,0.09711063
-2.86643322,2.79927301,0.00097816,0.02947892,0.26837055,1.76674334,0.11770950,0.94439062,0.00634356,0.09864060
-2.86043022,2.87641029,0.00098050,0.03145856,0.27733529,1.81478732,0.12227007,0.97002487,0.00683722,0.09988222
-2.85442721,2.95023317,0.00098415,0.03342901,0.28609804,1.86100047,0.12680838,0.99434417,0.00734265,0.10084197
-2.84842421,3.02137768,0.00098990,0.03537262,0.29465680,1.90604294,0.13133928,1.01736114,0.00785663,0.10153484
-2.84242121,3.09057690,0.00099850,0.03727177,0.30301518,1.95064614,0.13588161,1.03911054,0.00837562,0.10198327
-2.83641821,3.15861744,0.00101066,0.03910923,0.31117945,1.99557536,0.14045606,1.05964316,0.00889574,0.10221590
-2.83041521,3.22629309,0.00102701,0.04086855,0.31915550,2.04158940,0.14508308,1.07901980,0.00941289,0.10226620
-2.82441221,3.29435793,0.00104808,0.04253448,0.32694608,2.08939891,0.14978067,1.09730600,0.00992274,0.10217095
-2.81840920,3.36348093,0.00107428,0.04409339,0.33454822,2.13962543,0.15456247,1.11456752,0.01042085,0.10196871
-2.81240620,3.43420456,0.00110589,0.04553365,0.34195112,2.19276322,0.15943601,1.13086696,0.01090275,0.10169837
-2.80640320,3.50690925,0.00114302,0.04684600,0.34913450,2.24914572,0.16440129,1.14626153,0.01136402,0.10139765
-2.80040020,3.58178554,0.00118563,0.04802391,0.35606765,2.30891847,0.16944988,1.16080215,0.01180043,0.10110191
-2.79439720,3.65881536,0.00123352,0.04906376,0.36270906,2.37201993,0.17456441,1.17453361,0.01220802,0.10084301
-2.78839420,3.73776342,0.00128629,0.04996508,0.36900679,2.43817144,0.17971867,1.18749578,0.01258322,0.10064846
-2.78239120,3.81817893,0.00134342,0.05073060,0.37489960,2.50687676,0.18487815,1.19972558,0.01292294,0.10054083
-2.77638819,3.89940783,0.00140421,0.05136623,0.38031866,2.57743171,0.19000115,1.21125937,0.01322467,0.10053728
-2.77038519,3.98061461,0.00146781,0.05188093,0.38518990,2.64894337,0.19504028,1.22213542,0.01348655,0.10064951
-2.76438219,4.06081282,0.00153329,0.05228650,0.38943683,2.72035817,0.19994434,1.23239628,0.01370742,0.10088381
-2.75837919,4.13890250,0.00159959,0.05259723,0.39298370,2.79049768,0.20466046,1.24209052,0.01388686,0.10124134
-2.75237619,4.21371298,0.00166559,0.05282947,0.39575888,2.85810047,0.20913635,1.25127384,0.01402520,0.10171858
-2.74637319,4.28404872,0.00173011,0.05300116,0.39769827,2.92186810,0.21332258,1.26000927,0.01412349,0.10230797
-2.74037019,4.34873616,0.00179198,0.05313121,0.39874855,2.98051328,0.21717471,1.26836640,0.01418347,0.10299850
-2.73436718,4.40666952,0.00185001,0.05323897,0.39887017,3.03280796,0.22065521,1.27641984,0.01420751,0.10377654
-2.72836418,4.45685340,0.00190309,0.05334354,0.39803994,3.07762926,0.22373501,1.28424675,0.01419851,0.10462652
-2.72236118,4.49844059,0.00195014,0.05346324,0.39625297,3.11400122,0.22639461,1.29192405,0.01415982,0.10553172
-2.71635818,4.53076361,0.00199020,0.05361491,0.39352407,3.14113079,0.22862479,1.29952517,0.01409510,0.10647497
-2.71035518,4.55335884,0.00202242,0.05381349,0.38988841,3.15843644,0.23042669,1.30711689,0.01400822,0.10743931
-2.70435218,4.56598264,0.00204609,0.05407149,0.38540142,3.16556867,0.23181150,1.31475655,0.01390313,0.10840853
-2.69834917,4.56861929,0.00206066,0.05439859,0.38013807,3.16242158,0.23279969,1.32248967,0.01378372,0.10936775
-2.69234617,4.56148069,0.00206573,0.05480142,0.37419141,3.14913564,0.23341980,1.33034842,0.01365374,0.11030373
-2.68634317,4.54499849,0.00206109,0.05528333,0.36767064,3.12609172,0.23370704,1.33835093,0.01351664,0.11120528
-2.68034017,4.51980944,0.00204672,0.05584434,0.36069860,3.09389734,0.23370162,1.34650145,0.01337553,0.11206338
-2.67433717,4.48673490,0.00202277,0.05648118,0.35340902,3.05336593,0.23344716,1.35479137,0.01323308,0.11287140
-2.66833417,4.44675582,0.00198955,0.05718744,0.34594359,3.00549056,0.23298906,1.36320086,0.01309148,0.11362508
-2.66233117,4.40098449,0.00194756,0.05795383,0.33844884,2.95141350,0.23237311,1.37170108,0.01295241,0.11432250
-2.65632816,4.35063431,0.00189745,0.05876851,0.33107329,2.89239314,0.23164443,1.38025649,0.01281701,0.11496397
-2.65032516,4.29698883,0.00184000,0.05961755,0.32396465,2.82976989,0.23084672,1.38882719,0.01268592,0.11555182
-2.64432216,4.24137137,0.00177612,0.06048538,0.31726738,2.76493227,0.23002195,1.39737092,0.01255927,0.11609015
-2.63831916,4.18511586,0.00170682,0.06135536,0.31112061,2.69928457,0.22921046,1.40584450,0.01243679,0.11658458
-2.63231616,4.12954003,0.00163318,0.06221035,0.30565647,2.63421707,0.22845142,1.41420465,0.01231782,0.11704186
-2.62631316,4.07592120,0.00155634,0.06303330,0.30099879,2.57107945,0.22778369,1.42240795,0.01220142,0.11746958
-2.62031016,4.02547515,0.00147746,0.06380785,0.29726224,2.51115793,0.22724688,1.43041007,0.01208644,0.11787577
-2.61430715,3.97933805,0.00139772,0.06451888,0.29455174,2.45565630,0.22688245,1.43816425,0.01197160,0.11826865
-2.60830415,3.93855144,0.00131827,0.06515303,0.29296215,2.40568056,0.22673495,1.44561930,0.01185560,0.11865624
-2.60230115,3.90404992,0.00124022,0.06569917,0.29257814,2.36222713,0.22685290,1.45271719,0.01173722,0.11904618
-2.59629815,3.87665106,0.00116463,0.06614880,0.29347398,2.32617382,0.22728951,1.45939056,0.01161536,0.11944546
-2.59029515,3.85704729,0.00109246,0.06649629,0.29571344,2.29827322,0.22810291,1.46556048,0.01148912,0.11986032
-2.58429215,3.84579904,0.00102460,0.06673912,0.29934934,2.27914760,0.22935578,1.47113459,0.01135787,0.12029613
-2.57828914,3.84332874,0.00096181,0.06687789,0.30442304,2.26928489,0.23111442,1.47600594,0.01122126,0.12075738
-2.57228614,3.84991538,0.00090475,0.06691630,0.31096350,2.26903510,0.23344719,1.48005275,0.01107926,0.12124770
-2.56628314,3.86568925,0.00085396,0.06686091,0.31898605,2.27860673,0.23642221,1.48313908,0.01093210,0.12176992
-2.56028014,3.89062684,0.00080985,0.06672087,0.32849096,2.29806305,0.24010461,1.48511657,0.01078033,0.12232618
-2.55427714,3.92454590,0.00077271,0.06650747,0.33946159,2.32731809,0.24455325,1.48582723,0.01062466,0.12291802
-2.54827414,3.96710104,0.00074272,0.06623363,0.35186255,2.36613265,0.24981708,1.48510709,0.01046600,0.12354653
-2.54227114,4.01778014,0.00071994,0.06591327,0.36563770,2.41411053,0.25593145,1.48279062,0.01030533,0.12421236
-2.53626813,4.07590229,0.00070433,0.06556068,0.38070837,2.47069573,0.26291442,1.47871569,0.01014362,0.12491585
-2.53026513,4.14061785,0.00069575,0.06518981,0.39697173,2.53517117,0.27076337,1.47272889,0.00998176,0.12565700
-2.52426213,4.21091141,0.00069400,0.06481361,0.41429975,2.60665968,0.27945214,1.46469082,0.00982047,0.12643544
-2.51825913,4.28560840,0.00069880,0.06444340,0.43253861,2.68412808,0.28892882,1.45448123,0.00966024,0.12725035
-2.51225613,4.36338588,0.00070983,0.06408825,0.45150901,2.76639506,0.29911444,1.44200370,0.00950124,0.12810028
-2.50625313,4.44278819,0.00072671,0.06375458,0.47100724,2.85214331,0.30990269,1.42718966,0.00934334,0.12898302
-2.50025013,4.52224766,0.00074906,0.06344573,0.49080728,2.93993650,0.32116065,1.41000165,0.00918603,0.12989533
-2.49424712,4.60011035,0.00077646,0.06316182,0.51066375,3.02824106,0.33273071,1.39043551,0.00902849,0.13083274
-2.48824412,4.67466681,0.00080851,0.06289963,0.53031598,3.11545277,0.34443354,1.36852173,0.00886955,0.13178928
-2.48224112,4.74418702,0.00084478,0.06265269,0.54949279,3.19992766,0.35607211,1.34432560,0.00870784,0.13275734
-2.47623812,4.80695892,0.00088488,0.06241156,0.56791814,3.28001663,0.36743646,1.31794642,0.00854181,0.13372741
-2.47023512,4.86132921,0.00092841,0.06216418,0.58531729,3.35410268,0.37830929,1.28951580,0.00836982,0.13468807
-2.46423212,4.90574523,0.00097498,0.06189637,0.60142341,3.42063968,0.38847187,1.25919498,0.00819027,0.13562588
-2.45822911,4.93879632,0.00102424,0.06159241,0.61598429,3.47819130,0.39771030,1.22717150,0.00800172,0.13652550
-2.45222611,4.95925317,0.00107579,0.06123569,0.62876896,3.52546861,0.40582162,1.19365532,0.00780294,0.13736987
-2.44622311,4.96610360,0.00112928,0.06080946,0.63957403,3.56136496,0.41261967,1.15887444,0.00759309,0.13814043
-2.44022011,4.95858333,0.00118433,0.06029743,0.64822947,3.58498678,0.41794048,1.12307029,0.00737173,0.13881759
-2.43421711,4.93620046,0.00124052,0.05968451,0.65460358,3.59567901,0.42164692,1.08649307,0.00713893,0.13938121
-2.42821411,4.89875274,0.00129745,0.05895741,0.65860710,3.59304424,0.42363242,1.04939716,0.00689528,0.13981119
-2.42221111,4.84633695,0.00135466,0.05810514,0.66019627,3.57695476,0.42382376,1.01203668,0.00664192,0.14008819
-2.41620810,4.77935001,0.00141164,0.05711950,0.65937473,3.54755713,0.42218281,0.97466149,0.00638053,0.14019436
-2.41020510,4.69848186,0.00146788,0.05599534,0.65619425,3.50526917,0.41870712,0.93751362,0.00611328,0.14011418
-2.40420210,4.60470051,0.00152278,0.05473084,0.65075427,3.45076956,0.41342946,0.90082419,0.00584280,0.13983519
-2.39819910,4.49922984,0.00157575,0.05332755,0.64320030,3.38498056,0.40641642,0.86481096,0.00557204,0.13934886
-2.39219610,4.38352112,0.00162613,0.05179041,0.63372124,3.30904454,0.39776609,0.82967642,0.00530424,0.13865125
-2.38619310,4.25921926,0.00167329,0.05012758,0.62254564,3.22429534,0.38760492,0.79560654,0.00504278,0.13774364
-2.38019010,4.12812500,0.00171657,0.04835022,0.60993708,3.13222548,0.37608402,0.76276992,0.00479110,0.13663306
-2.37418709,3.99215430,0.00175533,0.04647219,0.59618879,3.03445021,0.36337501,0.73131749,0.00455259,0.13533260
-2.36818409,3.85329613,0.00178897,0.04450971,0.58161744,2.93266985,0.34966549,0.70138253,0.00433046,0.13386152
-2.36218109,3.71356980,0.00181698,0.04248088,0.56655653,2.82863124,0.33515441,0.67308098,0.00412770,0.13224522
-2.35617809,3.57498285,0.00183891,0.04040523,0.55134916,2.72408940,0.32004741,0.64651181,0.00394694,0.13051489
-2.35017509,3.43949055,0.00185443,0.03830331,0.53634062,2.62077041,0.30455228,0.62175755,0.00379046,0.12870698
-2.34417209,3.30895759,0.00186333,0.03619612,0.52187065,2.52033615,0.28887457,0.59888471,0.00366011,0.12686242
-2.33816908,3.18512280,0.00186554,0.03410472,0.50826577,2.42435172,0.27321366,0.57794402,0.00355727,0.12502566
-2.33216608,3.06956730,0.00186116,0.03204970,0.49583162,2.33425587,0.25775903,0.55897064,0.00348288,0.12324345
-2.32616308,2.96368658,0.00185042,0.03005081,0.48484563,2.25133509,0.24268712,0.54198405,0.00343742,0.12156357
-2.32016008,2.86866683,0.00183371,0.02812655,0.47555009,2.17670148,0.22815856,0.52698786,0.00342096,0.12003337
-2.31415708,2.78546573,0.00181156,0.02629383,0.46814592,2.11127480,0.21431595,0.51396940,0.00343315,0.11869832
-2.30815408,2.71479801,0.00178465,0.02456761,0.46278719,2.05576868,0.20128212,0.50289926,0.00347330,0.11760057
-2.30215108,2.65712589,0.00175371,0.02296073,0.45957674,2.01068133,0.18915890,0.49373087,0.00354039,0.11677751
-2.29614807,2.61265444,0.00171961,0.02148363,0.45856294,1.97629058,0.17802642,0.48640007,0.00363314,0.11626053
-2.29014507,2.58133202,0.00168322,0.02014425,0.45973777,1.95265336,0.16794276,0.48082494,0.00375001,0.11607389
-2.28414207,2.56285569,0.00164545,0.01894789,0.46303648,1.93960953,0.15894422,0.47690581,0.00388929,0.11623385
-2.27813907,2.55668153,0.00160718,0.01789720,0.46833863,1.93678990,0.15104583,0.47452569,0.00404910,0.11674803
-2.27213607,2.56203966,0.00156925,0.01699219,0.47547079,1.94362828,0.14424234,0.47355103,0.00422741,0.11761503
-2.26613307,2.57795362,0.00153244,0.01623028,0.48421074,1.95937722,0.13850955,0.47383292,0.00442205,0.11882430
-2.26013007,2.60326379,0.00149739,0.01560645,0.49429305,1.98312716,0.13380580,0.47520884,0.00463076,0.12035644
-2.25412706,2.63665435,0.00146468,0.01511339,0.50541598,2.01382851,0.13007388,0.47750471,0.00485115,0.12218354
-2.24812406,2.67668309,0.00143472,0.01474172,0.51724936,2.05031615,0.12724301,0.48053760,0.00508072,0.12426999
-2.24212106,2.72181351,0.00140781,0.01448027,0.52944330,2.09133585,0.12523101,0.48411864,0.00531685,0.12657339
-2.23611806,2.77044858,0.00138413,0.01431636,0.54163739,2.13557199,0.12394663,0.48805650,0.00555680,0.12904570
-2.23011506,2.82096517,0.00136371,0.01423615,0.55347007,2.18167601,0.12329186,0.49216101,0.00579774,0.13163454
-2.22411206,2.87174873,0.00134653,0.01422499,0.56458790,2.22829486,0.12316433,0.49624718,0.00603671,0.13428456
-2.21810905,2.92122729,0.00133245,0.01426779,0.57465437,2.27409905,0.12345970,0.50013933,0.00627067,0.13693899
-2.21210605,2.96790415,0.00132131,0.01434945,0.58335797,2.31780962,0.12407397,0.50367528,0.00649654,0.13954117
-2.20610305,3.01038872,0.00131292,0.01445521,0.59041943,2.35822353,0.12490575,0.50671064,0.00671121,0.14203603
-2.20010005,3.04742483,0.00130713,0.01457106,0.59559768,2.39423705,0.12585838,0.50912295,0.00691161,0.14437166
-2.19409705,3.07791608,0.00130380,0.01468408,0.59869465,2.42486679,0.12684193,0.51081566,0.00709479,0.14650069
-2.18809405,3.10094777,0.00130291,0.01478284,0.59955872,2.44926793,0.12777503,0.51172183,0.00725795,0.14838169
-2.18209105,3.11580507,0.00130455,0.01485765,0.59808675,2.46674952,0.12858643,0.51180739,0.00739860,0.14998030
-2.17608804,3.12198708,0.00130895,0.01490089,0.59422489,2.47678645,0.12921643,0.51107387,0.00751455,0.15127033
-2.17008504,3.11921643,0.00131651,0.01490717,0.58796803,2.47902806,0.12961787,0.50956046,0.00760409,0.15223458
-2.16408204,3.10744437,0.00132779,0.01487353,0.57935824,2.47330318,0.12975703,0.50734534,0.00766601,0.15286547
-2.15807904,3.08685109,0.00134358,0.01479955,0.56848214,2.45962142,0.12961399,0.50454603,0.00769970,0.15316540
-2.15207604,3.05784111,0.00136483,0.01468735,0.55546741,2.43817087,0.12918281,0.50131885,0.00770522,0.15314687
-2.14607304,3.02103386,0.00139268,0.01454158,0.54047875,2.40931191,0.12847132,0.49785725,0.00768331,0.15283229
-2.14007004,2.97724946,0.00142844,0.01436936,0.52371319,2.37356752,0.12750049,0.49438910,0.00763546,0.15225347
-2.13406703,2.92748980,0.00147353,0.01418006,0.50539507,2.33160990,0.12630351,0.49117289,0.00756388,0.15145088
-2.12806403,2.87291547,0.00152948,0.01398516,0.48577084,2.28424393,0.12492458,0.48849287,0.00747146,0.15047254
-2.12206103,2.81481873,0.00159789,0.01379795,0.46510370,2.23238757,0.12341737,0.48665329,0.00736176,0.14937270
-2.11605803,2.75459332,0.00168032,0.01363321,0.44366822,2.17704976,0.12184319,0.48597179,0.00723891,0.14821030
-2.11005503,2.69370177,0.00177829,0.01350694,0.42174515,2.11930628,0.12026908,0.48677227,0.00710752,0.14704718
-2.10405203,2.63364106,0.00189319,0.01343590,0.39961634,2.06027424,0.11876566,0.48937723,0.00697259,0.14594625
-2.09804902,2.57590768,0.00202622,0.01343735,0.37755990,2.00108594,0.11740504,0.49410007,0.00683934,0.14496956
-2.09204602,2.52196296,0.00217831,0.01352858,0.35584570,1.94286268,0.11625861,0.50123745,0.00671311,0.14417636
-2.08604302,2.47319990,0.00235008,0.01372656,0.33473126,1.88668956,0.11539501,0.51106196,0.00659922,0.14362131
-2.08004002,2.43091226,0.00254176,0.01404762,0.31445797,1.83359167,0.11487827,0.52381548,0.00650281,0.14335283
-2.07403702,2.39626697,0.00275316,0.01450704,0.29524787,1.78451273,0.11476603,0.53970326,0.00642873,0.14341161
-2.06803402,2.37028052,0.00298364,0.01511881,0.27730075,1.74029641,0.11510817,0.55888898,0.00638142,0.14382954
-2.06203102,2.35379991,0.00323206,0.01589526,0.26079191,1.70167103,0.11594565,0.58149095,0.00636477,0.14462879
-2.05602801,2.34748850,0.00349679,0.01684686,0.24587024,1.66923773,0.11730965,0.60757937,0.00638207,0.14582141
-2.05002501,2.35181677,0.00377572,0.01798197,0.23265693,1.64346249,0.11922101,0.63717473,0.00643593,0.14740917
-2.04402201,2.36705798,0.00406630,0.01930665,0.22124457,1.62467158,0.12169007,0.67024728,0.00652820,0.14938375
-2.03801901,2.39328824,0.00436558,0.02082446,0.21169671,1.61305060,0.12471661,0.70671740,0.00665998,0.15172734
-2.03201601,2.43039053,0.00467027,0.02253633,0.20404785,1.60864648,0.12829014,0.74645670,0.00683154,0.15441342
-2.02601301,2.47806185,0.00497684,0.02444043,0.19830378,1.61137210,0.13239032,0.78928968,0.00704240,0.15740778
-2.02001001,2.53582296,0.00528159,0.02653205,0.19444228,1.62101304,0.13698752,0.83499576,0.00729129,0.16066971
-2.01400700,2.60302968,0.00558079,0.02880352,0.19241411,1.63723579,0.14204345,0.88331134,0.00757620,0.16415329
-2.00800400,2.67888522,0.00587074,0.03124412,0.19214423,1.65959706,0.14751185,0.93393187,0.00789442,0.16780867
-2.00200100,2.76245292,0.00614794,0.03384004,0.19353333,1.68755368,0.15333910,0.98651380,0.00824257,0.17158331
-1.99599800,2.85266883,0.00640915,0.03657433,0.19645957,1.72047269,0.15946493,1.04067616,0.00861670,0.17542313
-1.98999500,2.94835415,0.00665150,0.03942694,0.20078050,1.75764154,0.16582296,1.09600201,0.00901230,0.17927355
-1.98399200,3.04822732,0.00687258,0.04237472,0.20633529,1.79827821,0.17234130,1.15203970,0.00942443,0.18308030
-1.97798899,3.15091601,0.00707051,0.04539152,0.21294717,1.84154136,0.17894310,1.20830420,0.00984773,0.18679013
-1.97198599,3.25496948,0.00724395,0.04844836,0.22042610,1.88654059,0.18554712,1.26427867,0.01027655,0.19035128
-1.96598299,3.35887176,0.00739214,0.05151363,0.22857170,1.93234715,0.19206831,1.31941655,0.01070501,0.19371384
-1.95997999,3.46105623,0.00751491,0.05455342,0.23717652,1.97800525,0.19841858,1.37314454,0.01112714,0.19682998
-1.95397699,3.55992228,0.00761263,0.05753187,0.24602944,2.02254437,0.20450765,1.42486680,0.01153692,0.19965406
-1.94797399,3.65385447,0.00768616,0.06041172,0.25491932,2.06499268,0.21024403,1.47397051,0.01192843,0.20214274
-1.94197099,3.74124466,0.00773678,0.06315483,0.26363885,2.10439177,0.21553632,1.51983320,0.01229597,0.20425503
-1.93596798,3.82051719,0.00776612,0.06572289,0.27198839,2.13981272,0.22029465,1.56183182,0.01263417,0.20595246
-1.92996498,3.89015702,0.00777603,0.06807818,0.27977986,2.17037324,0.22443232,1.59935363,0.01293813,0.20719921
-1.92396198,3.94874045,0.00776849,0.07018436,0.28684050,2.19525581,0.22786765,1.63180877,0.01320355,0.20796247
-1.91795898,3.99496763,0.00774554,0.07200737,0.29301632,2.21372613,0.23052598,1.65864421,0.01342685,0.20821277
-1.91195598,4.02769597,0.00770912,0.07351628,0.29817526,2.22515148,0.23234170,1.67935869,0.01360531,0.20792452
-1.90595298,4.04597312,0.00766103,0.07468417,0.30220979,2.22901823,0.23326033,1.69351808,0.01373720,0.20707657
-1.89994997,4.04906819,0.00760285,0.07548894,0.30503897,2.22494769,0.23324040,1.70077056,0.01382182,0.20565290
-1.89394697,4.03649967,0.00753585,0.07591409,0.30660978,2.21270965,0.23225527,1.70086084,0.01385967,0.20364333
-1.88794397,4.00805865,0.00746100,0.07594926,0.30689767,2.19223278,0.23029453,1.69364282,0.01385240,0.20104416
-1.88194097,3.96382581,0.00737894,0.07559080,0.30590646,2.16361131,0.22736509,1.67908974,0.01380294,0.19785883
-1.87593797,3.90418117,0.00728998,0.07484201,0.30366727,2.12710738,0.22349181,1.65730153,0.01371542,0.19409846
-1.86993497,3.82980560,0.00719413,0.07371327,0.30023687,2.08314880,0.21871759,1.62850846,0.01359516,0.18978225
-1.86393197,3.74167362,0.00709114,0.07222197,0.29569526,2.03232210,0.21310297,1.59307106,0.01344856,0.18493764
-1.85792896,3.64103718,0.00698058,0.07039219,0.29014272,1.97536071,0.20672515,1.55147581,0.01328303,0.17960036
-1.85192596,3.52940092,0.00686188,0.06825423,0.28369635,1.91312886,0.19967648,1.50432691,0.01310681,0.17381414
-1.84592296,3.40848933,0.00673441,0.06584390,0.27648633,1.84660141,0.19206253,1.45233407,0.01292878,0.16763027
-1.83991996,3.28020702,0.00659760,0.06320169,0.26865195,1.77684029,0.18399965,1.39629687,0.01275826,0.16110687
-1.83391696,3.14659334,0.00645092,0.06037181,0.26033765,1.70496850,0.17561233,1.33708628,0.01260479,0.15430793
-1.82791396,3.00977302,0.00629405,0.05740109,0.25168904,1.63214236,0.16703023,1.27562391,0.01247783,0.14730225
-1.82191096,2.87190457,0.00612685,0.05433785,0.24284923,1.55952299,0.15838518,1.21285993,0.01238656,0.14016206
-1.81590795,2.73512829,0.00594945,0.05123079,0.23395546,1.48824812,0.14980810,1.14975044,0.01233958,0.13296170
-1.80990495,2.60151570,0.00576229,0.04812781,0.22513607,1.41940497,0.14142609,1.08723516,0.01234466,0.12577612
-1.80390195,2.47302216,0.00556608,0.04507499,0.21650799,1.35400525,0.13335970,1.02621625,0.01240850,0.11867939
-1.79789895,2.35144418,0.00536185,0.04211560,0.20817475,1.29296292,0.12572042,0.96753906,0.01253652,0.11174329
-1.79189595,2.23838277,0.00515092,0.03928930,0.20022500,1.23707542,0.11860861,0.91197524,0.01273266,0.10503594
-1.78589295,2.13521388,0.00493486,0.03663141,0.19273162,1.18700897,0.11211179,0.86020891,0.01299920,0.09862058
-1.77988994,2.04306658,0.00471545,0.03417238,0.18575131,1.14328811,0.10630337,0.81282607,0.01333671,0.09255451
-1.77388694,1.96280952,0.00449466,0.03193749,0.17932479,1.10628989,0.10124179,0.77030731,0.01374395,0.08688825
-1.76788394,1.89504551,0.00427457,0.02994662,0.17347744,1.07624260,0.09697016,0.73302409,0.01421783,0.08166494
-1.76188094,1.84011424,0.00405728,0.02821427,0.16822040,1.05322902,0.09351631,0.70123815,0.01475351,0.07691988
-1.75587794,1.79810247,0.00384493,0.02674970,0.16355203,1.03719388,0.09089319,0.67510390,0.01534444,0.07268047
-1.74987494,1.76886087,0.00363956,0.02555718,0.15945980,1.02795515,0.08909969,0.65467350,0.01598256,0.06896625
-1.74387194,1.75202672,0.00344309,0.02463642,0.15592233,1.02521868,0.08812169,0.63990396,0.01665843,0.06578920
-1.73786893,1.74705115,0.00325726,0.02398308,0.15291166,1.02859540,0.08793344,0.63066606,0.01736154,0.06315430
-1.73186593,1.75322972,0.00308359,0.02358922,0.15039566,1.03762064,0.08849902,0.62675432,0.01808055,0.06106012
-1.72586293,1.76973513,0.00292331,0.02344402,0.14834034,1.05177450,0.08977400,0.62789776,0.01880361,0.05949968
-1.71985993,1.79565053,0.00277739,0.02353423,0.14671215,1.07050269,0.09170716,0.63377083,0.01951869,0.05846129
-1.71385693,1.83000235,0.00264645,0.02384487,0.14548006,1.09323689,0.09424213,0.64400424,0.02021391,0.05792949
-1.70785393,1.87179130,0.00253079,0.02435967,0.14461740,1.11941392,0.09731905,0.65819526,0.02087788,0.05788591
