energy_ev,total_up,B_p_up,B_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.58579290,0.69676586,0.19517114,0.00000000,0.15989538,0.38406277,0.00766649,0.08107553
-5.57978989,0.63517636,0.17733201,0.00000000,0.14530107,0.34894757,0.00704815,0.07421633
-5.57378689,0.57602240,0.16035884,0.00000000,0.13145285,0.31553008,0.00644640,0.06752908
-5.56778389,0.51971124,0.14434679,0.00000000,0.11842188,0.28399718,0.00586818,0.06107053
-5.56178089,0.46662364,0.12938559,0.00000000,0.10627894,0.25452466,0.00532017,0.05489276
-5.55577789,0.41710722,0.11555857,0.00000000,0.09509335,0.22727536,0.00480879,0.04904176
-5.54977489,0.37147303,0.10294250,0.00000000,0.08493259,0.20239887,0.00434009,0.04355643
-5.54377189,0.32999545,0.09160831,0.00000000,0.07586278,0.18003295,0.00391981,0.03846807
-5.53776888,0.29291536,0.08162251,0.00000000,0.06794982,0.16030640,0.00355340,0.03380024
-5.53176588,0.26044601,0.07304946,0.00000000,0.06126127,0.14334345,0.00324607,0.02956911
-5.52576288,0.23278133,0.06595404,0.00000000,0.05586872,0.12926921,0.00300296,0.02578402
-5.51975988,0.21010596,0.06040488,0.00000000,0.05185062,0.11821600,0.00282914,0.02244844
-5.51375688,0.19260630,0.05647769,0.00000000,0.04929531,0.11033008,0.00272982,0.01956102
-5.50775388,0.18048192,0.05425873,0.00000000,0.04830411,0.10577843,0.00271040,0.01711682
-5.50175088,0.17395650,0.05384789,0.00000000,0.04899415,0.10475508,0.00277656,0.01510860
-5.49574787,0.17328761,0.05536144,0.00000000,0.05150087,0.10748658,0.00293432,0.01352809
-5.48974487,0.17877463,0.05893399,0.00000000,0.05597983,0.11423608,0.00319002,0.01236724
-5.48374187,0.19076415,0.06471964,0.00000000,0.06260768,0.12530568,0.00355031,0.01161934
-5.47773887,0.20965226,0.07289196,0.00000000,0.07158214,0.14103660,0.00402204,0.01128014
-5.47173587,0.23588350,0.08364267,0.00000000,0.08312071,0.16180684,0.00461210,0.01134870
-5.46573287,0.26994591,0.09717903,0.00000000,0.09745808,0.18802606,0.00532723,0.01182828
-5.45972986,0.31236222,0.11371965,0.00000000,0.11484216,0.22012762,0.00617371,0.01272696
-5.45372686,0.36367722,0.13348885,0.00000000,0.13552860,0.25855752,0.00715710,0.01405832
-5.44772386,0.42444136,0.15670961,0.00000000,0.15977403,0.30376052,0.00828185,0.01584188
-5.44172086,0.49519114,0.18359513,0.00000000,0.18782787,0.35616360,0.00955100,0.01810362
-5.43571786,0.57642684,0.21433927,0.00000000,0.21992318,0.41615707,0.01096572,0.02087637
-5.42971486,0.66858826,0.24910624,0.00000000,0.25626662,0.48407398,0.01252505,0.02420019
-5.42371186,0.77202953,0.28801965,0.00000000,0.29702792,0.56016838,0.01422554,0.02812276
-5.41770885,0.88699398,0.33115157,0.00000000,0.34232927,0.64459345,0.01606105,0.03269965
-5.41170585,1.01359022,0.37851202,0.00000000,0.39223510,0.73738028,0.01802255,0.03799463
-5.40570285,1.15177057,0.43003929,0.00000000,0.44674267,0.83841835,0.02009807,0.04407982
-5.39969985,1.30131316,0.48559178,0.00000000,0.50577403,0.94743892,0.02227277,0.05103571
-5.39369685,1.46180854,0.54494177,0.00000000,0.56916983,1.06400213,0.02452915,0.05895096
-5.38769385,1.63265191,0.60777168,0.00000000,0.63668538,1.18748904,0.02684728,0.06792189
-5.38169085,1.81304159,0.67367306,0.00000000,0.70798928,1.31709924,0.02920533,0.07805159
-5.37568784,2.00198407,0.74214891,0.00000000,0.78266499,1.45185476,0.03158003,0.08944851
-5.36968484,2.19830582,0.81261911,0.00000000,0.86021535,1.59061066,0.03394738,0.10222450
-5.36368184,2.40067165,0.88442939,0.00000000,0.94007006,1.73207232,0.03628330,0.11649221
-5.35767884,2.60760879,0.95686335,0.00000000,1.02159608,1.87481933,0.03856435,0.13236171
-5.35167584,2.81753603,1.02915749,0.00000000,1.10411035,2.01733516,0.04076849,0.14993646
-5.34567284,3.02879645,1.10051861,0.00000000,1.18689471,2.15804199,0.04287572,0.16930854
-5.33966983,3.23969254,1.17014307,0.00000000,1.26921218,2.29533925,0.04486870,0.19055326
-5.33366683,3.44852188,1.23723716,0.00000000,1.35032407,2.42764459,0.04673319,0.21372332
-5.32766383,3.65361208,1.30103766,0.00000000,1.42950715,2.55343551,0.04845838,0.23884259
-5.32166083,3.85335319,1.36083196,0.00000000,1.50607019,2.67129006,0.05003708,0.26589999
-5.31565783,4.04622641,1.41597668,0.00000000,1.57936911,2.77992475,0.05146563,0.29484348
-5.30965483,4.23082791,1.46591407,0.00000000,1.64882020,2.87822812,0.05274376,0.32557478
-5.30365183,4.40588708,1.51018553,0.00000000,1.71391084,2.96528853,0.05387416,0.35794499
-5.29764882,4.57027868,1.54844162,0.00000000,1.77420733,3.04041483,0.05486200,0.39175157
-5.29164582,4.72302910,1.58044816,0.00000000,1.82935970,3.10314928,0.05571428,0.42673699
-5.28564282,4.86331683,1.60608831,0.00000000,1.87910336,3.15327209,0.05643911,0.46258933
-5.27963982,4.99046806,1.62536046,0.00000000,1.92325772,3.19079750,0.05704499,0.49894509
-5.27363682,5.10394817,1.63837227,0.00000000,1.96172206,3.21596185,0.05754008,0.53539418
-5.26763382,5.20335035,1.64533111,0.00000000,1.99446909,3.22920423,0.05793153,0.57148736
-5.26163082,5.28838245,1.64653153,0.00000000,2.02153650,3.23114079,0.05822496,0.60674567
-5.25562781,5.35885328,1.64234028,0.00000000,2.04301726,3.22253405,0.05842398,0.64067188
-5.24962481,5.41465930,1.63317978,0.00000000,2.05904902,3.20425866,0.05853001,0.67276338
-5.24362181,5.45577277,1.61951066,0.00000000,2.06980339,3.17726523,0.05854218,0.70252610
-5.23761881,5.48223174,1.60181432,0.00000000,2.07547536,3.14254394,0.05845738,0.72948886
-5.23161581,5.49413250,1.58057613,0.00000000,2.07627354,3.10108930,0.05827063,0.75321756
-5.22561281,5.49162443,1.55626998,0.00000000,2.07241148,3.05386780,0.05797542,0.77332842
-5.21960980,5.47490730,1.52934481,0.00000000,2.06410032,3.00178941,0.05756431,0.78949989
-5.21360680,5.44423063,1.50021358,0.00000000,2.05154316,2.94568408,0.05702954,0.80148232
-5.20760380,5.39989476,1.46924488,0.00000000,2.03493102,2.88628398,0.05636370,0.80910534
-5.20160080,5.34225310,1.43675753,0.00000000,2.01444063,2.82421179,0.05556043,0.81228220
-5.19559780,5.27171513,1.40301814,0.00000000,1.99023394,2.75997534,0.05461505,0.81101123
-5.18959480,5.18874966,1.36824146,0.00000000,1.96245929,2.69396832,0.05352513,0.80537415
-5.18359180,5.09388793,1.33259344,0.00000000,1.93125400,2.62647674,0.05229103,0.79553156
-5.17758879,4.98772643,1.29619666,0.00000000,1.89674842,2.55769039,0.05091614,0.78171579
-5.17158579,4.87092900,1.25913757,0.00000000,1.85907102,2.48771868,0.04940722,0.76422154
-5.16558279,4.74422837,1.22147533,0.00000000,1.81835431,2.41660956,0.04777440,0.74339490
-5.15957979,4.60842682,1.18325151,0.00000000,1.77474136,2.34437077,0.04603113,0.71962133
-5.15357679,4.46439612,1.14450023,0.00000000,1.72839257,2.27099201,0.04419399,0.69331304
-5.14757379,4.31307658,1.10525814,0.00000000,1.67949227,2.19646698,0.04228239,0.66489672
-5.14157079,4.15547517,1.06557382,0.00000000,1.62825491,2.12081419,0.04031812,0.63480171
-5.13556778,3.99266242,1.02551596,0.00000000,1.57493031,2.04409546,0.03832487,0.60344950
-5.12956478,3.82576810,0.98518001,0.00000000,1.51980769,1.96643113,0.03632769,0.57124459
-5.12356178,3.65597513,0.94469300,0.00000000,1.46321809,1.88801141,0.03435240,0.53856714
-5.11755878,3.48451162,0.90421612,0.00000000,1.40553488,1.80910310,0.03242495,0.50576748
-5.11155578,3.31264062,0.86394500,0.00000000,1.34717205,1.73005142,0.03057084,0.47316240
-5.10555278,3.14164738,0.82410763,0.00000000,1.28858022,1.65127690,0.02881452,0.44103323
-5.09954977,2.97282395,0.78496004,0.00000000,1.23024021,1.57326732,0.02717883,0.40962550
-5.09354677,2.80745121,0.74677972,0.00000000,1.17265436,1.49656520,0.02568446,0.37914983
-5.08754377,2.64677836,0.70985738,0.00000000,1.11633571,1.42175136,0.02434949,0.34978389
-5.08154077,2.49200046,0.67448710,0.00000000,1.06179537,1.34942524,0.02318896,0.32167505
-5.07553777,2.34423455,0.64095557,0.00000000,1.00952870,1.28018317,0.02221446,0.29494348
-5.06953477,2.20449513,0.60953082,0.00000000,0.96000064,1.21459540,0.02143392,0.26968538
-5.06353177,2.07367010,0.58045100,0.00000000,0.91363109,1.15318310,0.02085131,0.24597617
-5.05752876,1.95249815,0.55391384,0.00000000,0.87078086,1.09639660,0.02046652,0.22387340
-5.05152576,1.84154881,0.53006731,0.00000000,0.83173907,1.04459573,0.02027535,0.20341937
-5.04552276,1.74120633,0.50900184,0.00000000,0.79671253,0.99803347,0.02026947,0.18464322
-5.03951976,1.65165841,0.49074487,0.00000000,0.76581800,0.95684365,0.02043665,0.16756269
-5.03351676,1.57289057,0.47525764,0.00000000,0.73907752,0.92103340,0.02076093,0.15218531
-5.02751376,1.50468696,0.46243477,0.00000000,0.71641746,0.89048079,0.02122303,0.13850931
-5.02151076,1.44663783,0.45210664,0.00000000,0.69767142,0.86493779,0.02180079,0.12652412
-5.01550775,1.39815377,0.44404440,0.00000000,0.68258702,0.84403862,0.02246974,0.11621064
-5.00950475,1.35848640,0.43796768,0.00000000,0.67083632,0.82731300,0.02320371,0.10754142
-5.00350175,1.32675481,0.43355444,0.00000000,0.66202974,0.81420380,0.02397562,0.10048067
-4.99749875,1.30197697,0.43045282,0.00000000,0.65573278,0.80408845,0.02475819,0.09498432
-4.99149575,1.28310475,0.42829422,0.00000000,0.65148483,0.79630288,0.02552480,0.09100014
-4.98549275,1.26906130,0.42670729,0.00000000,0.64881951,0.79016724,0.02625029,0.08846803
-4.97948974,1.25877918,0.42533194,0.00000000,0.64728538,0.78501202,0.02691171,0.08732044
-4.97348674,1.25123776,0.42383302,0.00000000,0.64646635,0.78020354,0.02748911,0.08748312
-4.96748374,1.24549832,0.42191286,0.00000000,0.64600065,0.77516768,0.02796611,0.08887600
-4.96148074,1.24073547,0.41932218,0.00000000,0.64559779,0.76941085,0.02833045,0.09141446
-4.95547774,1.23626369,0.41586891,0.00000000,0.64505248,0.76253726,0.02857434,0.09501088
-4.94947474,1.23155797,0.41142453,0.00000000,0.64425510,0.75426200,0.02869469,0.09957637
-4.94347174,1.22626777,0.40592767,0.00000000,0.64319805,0.74441922,0.02869310,0.10502293
-4.93746873,1.22022411,0.39938483,0.00000000,0.64197794,0.73296542,0.02857577,0.11126565
-4.93146573,1.21343947,0.39186825,0.00000000,0.64079316,0.71997765,0.02835308,0.11822520
-4.92546273,1.20610083,0.38351113,0.00000000,0.63993733,0.70564701,0.02803917,0.12583032
-4.91945973,1.19855638,0.37450032,0.00000000,0.63978844,0.69026783,0.02765125,0.13402037
-4.91345673,1.19129648,0.36506699,0.00000000,0.64079453,0.67422308,0.02720886,0.14274772
-4.90745373,1.18493003,0.35547574,0.00000000,0.64345607,0.65796686,0.02673301,0.15197985
-4.90145073,1.18015719,0.34601255,0.00000000,0.64830607,0.64200487,0.02624526,0.16170125
-4.89544772,1.17773959,0.33697221,0.00000000,0.65588843,0.62687359,0.02576685,0.17191469
-4.88944472,1.17846947,0.32864585,0.00000000,0.66673550,0.61311925,0.02531784,0.18264197
-4.88344172,1.18313875,0.32130894,0.00000000,0.68134562,0.60127741,0.02491624,0.19392408
-4.87743872,1.19250929,0.31521044,0.00000000,0.70016148,0.59185393,0.02457741,0.20582052
-4.87143572,1.20728540,0.31056335,0.00000000,0.72355018,0.58530815,0.02431344,0.21840803
-4.86543272,1.22808953,0.30753719,0.00000000,0.75178564,0.58203861,0.02413280,0.23177848
-4.85942971,1.25544187,0.30625245,0.00000000,0.78503401,0.58237203,0.02404014,0.24603621
-4.85342671,1.28974451,0.30677734,0.00000000,0.82334267,0.58655555,0.02403622,0.26129475
-4.84742371,1.33127048,0.30912671,0.00000000,0.86663328,0.59475245,0.02411812,0.27767315
-4.84142071,1.38015787,0.31326327,0.00000000,0.91469895,0.60704125,0.02427955,0.29529200
-4.83541771,1.43640905,0.31910067,0.00000000,0.96720590,0.62341802,0.02451134,0.31426937
-4.82941471,1.49989450,0.32650854,0.00000000,1.02369930,0.64380145,0.02480201,0.33471675
-4.82341171,1.57036115,0.33531881,0.00000000,1.08361337,0.66804031,0.02513854,0.35673521
-4.81740870,1.64744414,0.34533325,0.00000000,1.14628500,0.69592273,0.02550703,0.38041185
-4.81140570,1.73068156,0.35633161,0.00000000,1.21097074,0.72718665,0.02589353,0.40581665
-4.80540270,1.81953090,0.36808009,0.00000000,1.27686618,0.76153082,0.02628470,0.43299972
-4.79939970,1.91338637,0.38033961,0.00000000,1.34312714,0.79862580,0.02666852,0.46198902
-4.79339670,2.01159594,0.39287360,0.00000000,1.40889173,0.83812416,0.02703480,0.49278839
-4.78739370,2.11347705,0.40545492,0.00000000,1.47330246,0.87966957,0.02737561,0.52537594
-4.78139070,2.21833008,0.41787164,0.00000000,1.53552744,0.92290413,0.02768556,0.55970257
-4.77538769,2.32544875,0.42993143,0.00000000,1.59477984,0.96747381,0.02796184,0.59569062
-4.76938469,2.43412693,0.44146459,0.00000000,1.65033490,1.01303169,0.02820421,0.63323251
-4.76338169,2.54366165,0.45232548,0.00000000,1.70154389,1.05923899,0.02841471,0.67218929
-4.75737869,2.65335213,0.46239261,0.00000000,1.74784450,1.10576412,0.02859728,0.71238918
-4.75137569,2.76249548,0.47156733,0.00000000,1.78876744,1.15227994,0.02875728,0.75362603
-4.74537269,2.87037949,0.47977148,0.00000000,1.82393930,1.19845971,0.02890087,0.79565789
-4.73936968,2.97627368,0.48694426,0.00000000,1.85308171,1.24397232,0.02903439,0.83820594
-4.73336668,3.07941967,0.49303850,0.00000000,1.87600723,1.28847727,0.02916367,0.88095390
-4.72736368,3.17902235,0.49801681,0.00000000,1.89261259,1.33162035,0.02929345,0.92354822
-4.72136068,3.27424316,0.50184783,0.00000000,1.90286982,1.37303029,0.02942683,0.96559951
-4.71535768,3.36419679,0.50450300,0.00000000,1.90681618,1.41231737,0.02956480,1.00668530
-4.70935468,3.44795257,0.50595395,0.00000000,1.90454353,1.44907408,0.02970597,1.04635444
-4.70335168,3.52454133,0.50617086,0.00000000,1.89618802,1.48287850,0.02984640,1.08413345
-4.69734867,3.59296827,0.50512180,0.00000000,1.88192078,1.51330027,0.02997962,1.11953460
-4.69134567,3.65223177,0.50277320,0.00000000,1.86194006,1.53990920,0.03009683,1.15206593
-4.68534267,3.70134794,0.49909128,0.00000000,1.83646531,1.56228621,0.03018720,1.18124285
-4.67933967,3.73937966,0.49404442,0.00000000,1.80573329,1.58003616,0.03023835,1.20660101
-4.67333667,3.76546914,0.48760622,0.00000000,1.76999633,1.59280176,0.03023696,1.22770997
-4.66733367,3.77887198,0.47975898,0.00000000,1.72952243,1.60027795,0.03016939,1.24418707
-4.66133067,3.77899090,0.47049744,0.00000000,1.68459684,1.60222576,0.03002233,1.25571086
-4.65532766,3.76540719,0.45983229,0.00000000,1.63552477,1.59848479,0.02978359,1.26203333
-4.64932466,3.73790761,0.44779329,0.00000000,1.58263450,1.58898348,0.02944260,1.26299040
-4.64332166,3.69650515,0.43443174,0.00000000,1.52628037,1.57374639,0.02899111,1.25850980
-4.63731866,3.64145193,0.41982200,0.00000000,1.46684514,1.55289808,0.02842355,1.24861615
-4.63131566,3.57324335,0.40406200,0.00000000,1.40474108,1.52666296,0.02773738,1.23343261
-4.62531266,3.49261275,0.38727258,0.00000000,1.34040959,1.49536132,0.02693331,1.21317902
-4.61930965,3.40051677,0.36959580,0.00000000,1.27431899,1.45940140,0.02601529,1.18816660
-4.61330665,3.29811184,0.35119209,0.00000000,1.20696042,1.41926803,0.02499040,1.15878929
-4.60730365,3.18672300,0.33223662,0.00000000,1.13884203,1.37550837,0.02386862,1.12551216
-4.60130065,3.06780660,0.31291489,0.00000000,1.07048163,1.32871542,0.02266245,1.08885757
-4.59529765,2.94290869,0.29341795,0.00000000,1.00239813,1.27951039,0.02138644,1.04938952
-4.58929465,2.81362127,0.27393737,0.00000000,0.93510230,1.22852459,0.02005664,1.00769707
-4.58329165,2.68153856,0.25466034,0.00000000,0.86908741,1.17638192,0.01869008,0.96437769
-4.57728864,2.54821531,0.23576517,0.00000000,0.80482008,1.12368282,0.01730414,0.92002104
-4.57128564,2.41512900,0.21741725,0.00000000,0.74273205,1.07099026,0.01591599,0.87519411
-4.56528264,2.28364762,0.19976589,0.00000000,0.68321324,1.01881859,0.01454212,0.83042819
-4.55927964,2.15500399,0.18294205,0.00000000,0.62660639,0.96762537,0.01319783,0.78620808
-4.55327664,2.03027745,0.16705694,0.00000000,0.57320357,0.91780662,0.01189687,0.74296390
-4.54727364,1.91038324,0.15220180,0.00000000,0.52324478,0.86969523,0.01065117,0.70106561
-4.54127064,1.79606918,0.13844849,0.00000000,0.47691840,0.82356263,0.00947063,0.66082015
-4.53526763,1.68791935,0.12585107,0.00000000,0.43436375,0.77962303,0.00836303,0.62247119
-4.52926463,1.58636380,0.11444812,0.00000000,0.39567524,0.73804012,0.00733399,0.58620100
-4.52326163,1.49169320,0.10426566,0.00000000,0.36090806,0.69893541,0.00638709,0.55213430
-4.51725863,1.40407719,0.09532059,0.00000000,0.33008501,0.66239780,0.00552395,0.52034353
-4.51125563,1.32358530,0.08762430,0.00000000,0.30320413,0.62849367,0.00474444,0.49085519
-4.50525263,1.25020909,0.08118653,0.00000000,0.28024688,0.59727709,0.00404691,0.46365683
-4.49924962,1.18388437,0.07601898,0.00000000,0.26118630,0.56879945,0.00342842,0.43870422
-4.49324662,1.12451268,0.07213886,0.00000000,0.24599502,0.54311839,0.00288503,0.41592858
-4.48724362,1.07198107,0.06957193,0.00000000,0.23465277,0.52030533,0.00241203,0.39524333
-4.48124062,1.02617957,0.06835510,0.00000000,0.22715301,0.50045168,0.00200420,0.37655039
-4.47523762,0.98701604,0.06853838,0.00000000,0.22350847,0.48367338,0.00165607,0.35974584
-4.46923462,0.95442798,0.07018615,0.00000000,0.22375554,0.47011370,0.00136210,0.34472477
-4.46323162,0.92839125,0.07337760,0.00000000,0.22795698,0.45994433,0.00111684,0.33138549
-4.45722861,0.90892557,0.07820637,0.00000000,0.23620312,0.45336459,0.00091515,0.31963289
-4.45122561,0.89609693,0.08477924,0.00000000,0.24861125,0.45059906,0.00075226,0.30938118
-4.44522261,0.89001688,0.09321397,0.00000000,0.26532307,0.45189334,0.00062387,0.30055595
-4.43921961,0.89083886,0.10363617,0.00000000,0.28650027,0.45750838,0.00052627,0.29309558
-4.43321661,0.89875173,0.11617534,0.00000000,0.31231806,0.46771313,0.00045631,0.28695209
-4.42721361,0.91397053,0.13096002,0.00000000,0.34295694,0.48277588,0.00041149,0.28209141
-4.42121061,0.93672478,0.14811221,0.00000000,0.37859253,0.50295435,0.00038991,0.27849306
-4.41520760,0.96724447,0.16774120,0.00000000,0.41938390,0.52848458,0.00039033,0.27614933
-4.40920460,1.00574406,0.18993690,0.00000000,0.46546066,0.55956921,0.00041207,0.27506383
-4.40320160,1.05240484,0.21476294,0.00000000,0.51690906,0.59636502,0.00045505,0.27524951
-4.39719860,1.10735622,0.24224973,0.00000000,0.57375768,0.63897049,0.00051969,0.27672609
-4.39119560,1.17065641,0.27238780,0.00000000,0.63596337,0.68741352,0.00060694,0.27951708
-4.38519260,1.24227326,0.30512172,0.00000000,0.70339777,0.74164002,0.00071814,0.28364621
-4.37918959,1.32206614,0.34034483,0.00000000,0.77583544,0.80150370,0.00085503,0.28913364
-4.37318659,1.40976949,0.37789522,0.00000000,0.85294403,0.86675782,0.00101964,0.29599187
-4.36718359,1.50497919,0.41755319,0.00000000,0.93427724,0.93704920,0.00121425,0.30422164
-4.36118059,1.60714249,0.45904037,0.00000000,1.01927130,1.01191530,0.00144132,0.31380787
-4.35517759,1.71555231,0.50202088,0.00000000,1.10724526,1.09078445,0.00170339,0.32471602
-4.34917459,1.82934676,0.54610460,0.00000000,1.19740571,1.17297987,0.00200303,0.33688894
-4.34317159,1.94751421,0.59085245,0.00000000,1.28885605,1.25772739,0.00234277,0.35024441
-4.33716858,2.06890441,0.63578393,0.00000000,1.38061030,1.34416707,0.00272503,0.36467368
-4.33116558,2.19224555,0.68038654,0.00000000,1.47161140,1.43136845,0.00315203,0.38004108
-4.32516258,2.31616718,0.72412696,0.00000000,1.56075347,1.51834908,0.00362581,0.39618481
-4.31915958,2.43922837,0.76646354,0.00000000,1.64690755,1.60409580,0.00414815,0.41291907
-4.31315658,2.55995026,0.80685984,0.00000000,1.72894986,1.68758800,0.00472053,0.43003739
-4.30715358,2.67685212,0.84479855,0.00000000,1.80579180,1.76782209,0.00534421,0.44731732
