energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.38269135,0.81594684,0.24574459,0.35015829,0.00000124,0.02405358,0.05459395,0.31146099,0.15761326,0.00000000
-3.37668834,0.81026506,0.24244896,0.35602748,0.00000111,0.02505903,0.05112673,0.30689901,0.14472987,0.00000000
-3.37068534,0.80961020,0.24101460,0.36469909,0.00000105,0.02598762,0.04828332,0.30358971,0.13337342,0.00000000
-3.36468234,0.81369059,0.24131767,0.37604794,0.00000106,0.02683329,0.04603521,0.30143460,0.12350836,0.00000000
-3.35867934,0.82219148,0.24322485,0.38992586,0.00000115,0.02759282,0.04435062,0.30034101,0.11507614,0.00000000
-3.35267634,0.83478668,0.24659714,0.40616546,0.00000132,0.02826595,0.04319589,0.30022637,0.10799989,0.00000000
-3.34667334,0.85114750,0.25129266,0.42458328,0.00000158,0.02885537,0.04253656,0.30102085,0.10218889,0.00000000
-3.34067034,0.87094868,0.25716879,0.44498237,0.00000195,0.02936661,0.04233813,0.30266842,0.09754273,0.00000000
-3.33466733,0.89387161,0.26408332,0.46715426,0.00000243,0.02980770,0.04256666,0.30512624,0.09395503,0.00000000
-3.32866433,0.91960492,0.27189494,0.49088056,0.00000307,0.03018888,0.04318896,0.30836273,0.09131664,0.00000000
-3.32266133,0.94784315,0.28046302,0.51593434,0.00000387,0.03052212,0.04417266,0.31235444,0.08951830,0.00000000
-3.31665833,0.97828399,0.28964706,0.54208150,0.00000488,0.03082057,0.04548612,0.31708213,0.08845281,0.00000000
-3.31065533,1.01062489,0.29930584,0.56908249,0.00000613,0.03109806,0.04709818,0.32252641,0.08801671,0.00000000
-3.30465233,1.04455991,0.30929666,0.59669442,0.00000768,0.03136853,0.04897794,0.32866343,0.08811161,0.00000000
-3.29864932,1.07977729,0.31947479,0.62467395,0.00000956,0.03164550,0.05109453,0.33546077,0.08864515,0.00000000
-3.29264632,1.11595859,0.32969338,0.65278098,0.00001184,0.03194160,0.05341695,0.34287424,0.08953169,0.00000000
-3.28664332,1.15277972,0.33980400,0.68078312,0.00001458,0.03226819,0.05591402,0.35084548,0.09069292,0.00000000
-3.28064032,1.18991422,0.34965777,0.70846103,0.00001784,0.03263502,0.05855448,0.35930091,0.09205824,0.00000000
-3.27463732,1.22703866,0.35910738,0.73561440,0.00002170,0.03305004,0.06130728,0.36815189,0.09356513,0.00000000
-3.26863432,1.26384016,0.36800967,0.76206826,0.00002622,0.03351925,0.06414195,0.37729618,0.09515951,0.00000000
-3.26263132,1.30002548,0.37622887,0.78767938,0.00003148,0.03404672,0.06702913,0.38662072,0.09679597,0.00000000
-3.25662831,1.33533110,0.38364026,0.81234228,0.00003755,0.03463460,0.06994121,0.39600526,0.09843806,0.00000000
-3.25062531,1.36953366,0.39013402,0.83599447,0.00004450,0.03528323,0.07285301,0.40532693,0.10005844,0.00000000
-3.24462231,1.40245978,0.39561907,0.85862049,0.00005240,0.03599135,0.07574246,0.41446517,0.10163900,0.00000000
-3.23861931,1.43399461,0.40002662,0.88025425,0.00006130,0.03675621,0.07859120,0.42330682,0.10317082,0.00000000
-3.23261631,1.46408825,0.40331316,0.90097949,0.00007125,0.03757380,0.08138517,0.43175100,0.10465403,0.00000000
-3.22661331,1.49275957,0.40546275,0.92092812,0.00008227,0.03843899,0.08411494,0.43971347,0.10609741,0.00000000
-3.22061031,1.52009682,0.40648831,0.94027625,0.00009439,0.03934570,0.08677601,0.44713028,0.10751786,0.00000000
-3.21460730,1.54625504,0.40643187,0.95923816,0.00010761,0.04028696,0.08936878,0.45396036,0.10893965,0.00000000
-3.20860430,1.57145022,0.40536380,0.97805829,0.00012190,0.04125507,0.09189844,0.46018717,0.11039348,0.00000000
-3.20260130,1.59595060,0.40338091,0.99700180,0.00013723,0.04224158,0.09437462,0.46581913,0.11191535,0.00000000
-3.19659830,1.62006560,0.40060357,1.01634401,0.00015353,0.04323734,0.09681088,0.47088910,0.11354534,0.00000000
-3.19059530,1.64413322,0.39717215,1.03635949,0.00017074,0.04423259,0.09922416,0.47545294,0.11532630,0.00000000
-3.18459230,1.66850674,0.39324274,1.05731146,0.00018874,0.04521692,0.10163401,0.47958728,0.11730242,0.00000000
-3.17858929,1.69354158,0.38898267,1.07944203,0.00020744,0.04617944,0.10406199,0.48338680,0.11951800,0.00000000
-3.17258629,1.71958336,0.38456582,1.10296404,0.00022671,0.04710884,0.10653089,0.48696128,0.12201610,0.00000000
-3.16658329,1.74695788,0.38016825,1.12805495,0.00024643,0.04799360,0.10906417,0.49043249,0.12483748,0.00000000
-3.16058029,1.77596364,0.37596410,1.15485324,0.00026647,0.04882222,0.11168546,0.49393123,0.12801959,0.00000000
-3.15457729,1.80686734,0.37212211,1.18345739,0.00028671,0.04958351,0.11441811,0.49759472,0.13159584,0.00000000
-3.14857429,1.83990248,0.36880283,1.21392756,0.00030703,0.05026695,0.11728503,0.50156422,0.13559500,0.00000000
-3.14257129,1.87527087,0.36615650,1.24628977,0.00032734,0.05086308,0.12030852,0.50598314,0.14004083,0.00000000
-3.13656828,1.91314676,0.36432169,1.28054212,0.00034757,0.05136384,0.12351026,0.51099548,0.14495189,0.00000000
-3.13056528,1.95368277,0.36342450,1.31666255,0.00036768,0.05176302,0.12691145,0.51674452,0.15034152,0.00000000
-3.12456228,1.99701695,0.36357828,1.35461746,0.00038764,0.05205655,0.13053289,0.52337170,0.15621784,0.00000000
-3.11855928,2.04327994,0.36488360,1.39437035,0.00040746,0.05224279,0.13439512,0.53101547,0.16258396,0.00000000
-3.11255628,2.09260136,0.36742837,1.43588990,0.00042719,0.05232269,0.13851849,0.53981004,0.16943807,0.00000000
-3.10655328,2.14511442,0.37128784,1.47915653,0.00044691,0.05229988,0.14292317,0.54988377,0.17677363,0.00000000
-3.10055028,2.20095813,0.37652439,1.52416696,0.00046669,0.05218060,0.14762896,0.56135726,0.18457941,0.00000000
-3.09454727,2.26027650,0.38318687,1.57093632,0.00048667,0.05197349,0.15265504,0.57434093,0.19283957,0.00000000
-3.08854427,2.32321441,0.39130958,1.61949744,0.00050696,0.05168927,0.15801949,0.58893217,0.20153357,0.00000000
-3.08254127,2.38991017,0.40091064,1.66989729,0.00052769,0.05134030,0.16373866,0.60521210,0.21063605,0.00000000
-3.07653827,2.46048516,0.41199010,1.72219080,0.00054898,0.05094004,0.16982641,0.62324201,0.22011667,0.00000000
-3.07053527,2.53503088,0.42452760,1.77643235,0.00057095,0.05050242,0.17629323,0.64305965,0.22993993,0.00000000
-3.06453227,2.61359447,0.43848005,1.83266551,0.00059367,0.05004124,0.18314527,0.66467564,0.24006498,0.00000000
-3.05852926,2.69616341,0.45377928,1.89091170,0.00061718,0.04956948,0.19038338,0.68807006,0.25044551,0.00000000
-3.05252626,2.78265064,0.47033008,1.95115858,0.00064151,0.04909875,0.19800213,0.71318960,0.26102979,0.00000000
-3.04652326,2.87288101,0.48800881,2.01334900,0.00066659,0.04863873,0.20598899,0.73994532,0.27176077,0.00000000
-3.04052026,2.96658013,0.50666277,2.07737112,0.00069234,0.04819676,0.21432358,0.76821134,0.28257646,0.00000000
-3.03451726,3.06336656,0.52611058,2.14305065,0.00071862,0.04777758,0.22297713,0.79782448,0.29341038,0.00000000
-3.02851426,3.16274776,0.54614366,2.21014550,0.00074521,0.04738316,0.23191214,0.82858504,0.30419234,0.00000000
-3.02251126,3.26412048,0.56652893,2.27834337,0.00077187,0.04701272,0.24108230,0.86025861,0.31484934,0.00000000
-3.01650825,3.36677555,0.58701264,2.34726243,0.00079830,0.04666294,0.25043263,0.89257900,0.32530662,0.00000000
-3.01050525,3.46990711,0.60732529,2.41645511,0.00082417,0.04632820,0.25989987,0.92525219,0.33548885,0.00000000
-3.00450225,3.57262572,0.62718757,2.48541472,0.00084912,0.04600106,0.26941313,0.95796106,0.34532142,0.00000000
-2.99849925,3.67397501,0.64631694,2.55358469,0.00087277,0.04567276,0.27889471,0.99037094,0.35473172,0.00000000
-2.99249625,3.77295095,0.66443471,2.62036983,0.00089474,0.04533377,0.28826111,1.02213555,0.36365040,0.00000000
-2.98649325,3.86852299,0.68127331,2.68514914,0.00091465,0.04497440,0.29742421,1.05290336,0.37201246,0.00000000
-2.98049025,3.95965611,0.69658335,2.74728953,0.00093214,0.04458540,0.30629258,1.08232393,0.37975830,0.00000000
-2.97448724,4.04533307,0.71014038,2.80615990,0.00094688,0.04415845,0.31477281,1.11005428,0.38683449,0.00000000
-2.96848424,4.12457583,0.72175078,2.86114498,0.00095858,0.04368663,0.32277095,1.13576490,0.39319435,0.00000000
-2.96248124,4.19646564,0.73125685,2.91165852,0.00096700,0.04316480,0.33019401,1.15914541,0.39879830,0.00000000
-2.95647824,4.26016113,0.73854069,2.95715547,0.00097195,0.04258978,0.33695134,1.17990961,0.40361392,0.00000000
-2.95047524,4.31491403,0.74352692,2.99714276,0.00097330,0.04196049,0.34295616,1.19779992,0.40761586,0.00000000
-2.94447224,4.36008229,0.74618406,3.03118874,0.00097097,0.04127792,0.34812695,1.21259107,0.41078550,0.00000000
-2.93846923,4.39514043,0.74652463,3.05893099,0.00096499,0.04054501,0.35238886,1.22409312,0.41311045,0.00000000
-2.93246623,4.41968712,0.74460404,3.08008260,0.00095540,0.03976635,0.35567500,1.23215359,0.41458395,0.00000000
-2.92646323,4.43345017,0.74051834,3.09443696,0.00094232,0.03894791,0.35792773,1.23665893,0.41520419,0.00000000
-2.92046023,4.43628895,0.73440100,3.10187117,0.00092596,0.03809661,0.35909982,1.23753522,0.41497364,0.00000000
-2.91445723,4.42819458,0.72641882,3.10234802,0.00090654,0.03721988,0.35915550,1.23474816,0.41389837,0.00000000
-2.90845423,4.40928788,0.71676723,3.09591666,0.00088434,0.03632531,0.35807137,1.22830246,0.41198750,0.00000000
-2.90245123,4.37981546,0.70566508,3.08271206,0.00085969,0.03542014,0.35583717,1.21824065,0.40925274,0.00000000
-2.89644822,4.34014405,0.69334911,3.06295302,0.00083295,0.03451098,0.35245628,1.20464145,0.40570803,0.00000000
-2.89044522,4.29075307,0.68006823,3.03693896,0.00080449,0.03360347,0.34794612,1.18761771,0.40136941,0.00000000
-2.88444222,4.23222581,0.66607782,3.00504515,0.00077470,0.03270209,0.34233818,1.16731402,0.39625505,0.00000000
-2.87843922,4.16523906,0.65163408,2.96771659,0.00074397,0.03181005,0.33567784,1.14390416,0.39038534,0.00000000
-2.87243622,4.09055158,0.63698858,2.92546029,0.00071271,0.03092924,0.32802394,1.11758839,0.38378326,0.00000000
-2.86643322,4.00899128,0.62238316,2.87883609,0.00068129,0.03006033,0.31944798,1.08859068,0.37647475,0.00000000
-2.86043022,3.92144153,0.60804518,2.82844609,0.00065006,0.02920289,0.31003314,1.05715591,0.36848925,0.00000000
-2.85442721,3.82882667,0.59418329,2.77492289,0.00061936,0.02835565,0.29987298,1.02354720,0.35986022,0.00000000
-2.84842421,3.73209712,0.58098375,2.71891686,0.00058947,0.02751675,0.28906992,0.98804322,0.35062568,0.00000000
-2.84242121,3.63221436,0.56860748,2.66108287,0.00056065,0.02668411,0.27773357,0.95093571,0.34082874,0.00000000
-2.83641821,3.53013625,0.55718779,2.60206689,0.00053311,0.02585570,0.26597894,0.91252702,0.33051797,0.00000000
-2.83041521,3.42680303,0.54682899,2.54249305,0.00050699,0.02502994,0.25392443,0.87312776,0.31974770,0.00000000
-2.82441221,3.32312453,0.53760587,2.48295163,0.00048242,0.02420594,0.24169002,0.83305448,0.30857817,0.00000000
-2.81840920,3.21996893,0.52956413,2.42398854,0.00045946,0.02338387,0.22939530,0.79262738,0.29707539,0.00000000
-2.81240620,3.11815352,0.52272178,2.36609685,0.00043811,0.02256510,0.21715771,0.75216800,0.28531093,0.00000000
-2.80640320,3.01843762,0.51707144,2.30971075,0.00041836,0.02175239,0.20509085,0.71199680,0.27336140,0.00000000
-2.80040020,2.92151804,0.51258354,2.25520224,0.00040014,0.02094999,0.19330305,0.67243065,0.26130773,0.00000000
-2.79439720,2.82802702,0.50921034,2.20288069,0.00038335,0.02016366,0.18189603,0.63378026,0.24923432,0.00000000
-2.78839420,2.73853255,0.50689054,2.15299542,0.00036788,0.01940062,0.17096392,0.59634736,0.23722795,0.00000000
-2.78239120,2.65354106,0.50555440,2.10574090,0.00035360,0.01866944,0.16059244,0.56042193,0.22537659,0.00000000
-2.77638819,2.57350200,0.50512912,2.06126442,0.00034037,0.01797986,0.15085826,0.52627919,0.21376810,0.00000000
-2.77038519,2.49881388,0.50554418,2.01967566,0.00032807,0.01734259,0.14182869,0.49417672,0.20248890,0.00000000
-2.76438219,2.42983136,0.50673653,1.98105764,0.00031656,0.01676907,0.13356142,0.46435149,0.19162266,0.00000000
-2.75837919,2.36687267,0.50865527,1.94547819,0.00030577,0.01627117,0.12610453,0.43701710,0.18124899,0.00000000
-2.75237619,2.31022691,0.51126558,1.91300142,0.00029563,0.01586093,0.11949649,0.41236119,0.17144230,0.00000000
-2.74637319,2.26016046,0.51455177,1.88369829,0.00028613,0.01555027,0.11376635,0.39054314,0.16227079,0.00000000
-2.74037019,2.21692218,0.51851917,1.85765570,0.00027731,0.01535070,0.10893390,0.37169213,0.15379562,0.00000000
-2.73436718,2.18074679,0.52319483,1.83498334,0.00026926,0.01527311,0.10500992,0.35590567,0.14607027,0.00000000
-2.72836418,2.15185613,0.52862690,1.81581799,0.00026216,0.01532748,0.10199638,0.34324861,0.13914026,0.00000000
-2.72236118,2.13045815,0.53488265,1.80032480,0.00025625,0.01552275,0.09988665,0.33375267,0.13304296,0.00000000
-2.71635818,2.11674354,0.54204528,1.78869543,0.00025188,0.01586658,0.09866575,0.32741656,0.12780781,0.00000000
-2.71035518,2.11087996,0.55020959,1.78114295,0.00024946,0.01636527,0.09831052,0.32420658,0.12345669,0.00000000
-2.70435218,2.11300434,0.55947655,1.77789386,0.00024955,0.01702364,0.09878992,0.32405779,0.12000454,0.00000000
-2.69834917,2.12321340,0.56994729,1.77917730,0.00025279,0.01784491,0.10006526,0.32687563,0.11746022,0.00000000
-2.69234617,2.14155286,0.58171643,1.78521219,0.00025995,0.01883071,0.10209058,0.33253789,0.11582747,0.00000000
-2.68634317,2.16800612,0.59486534,1.79619278,0.00027193,0.01998097,0.10481305,0.34089705,0.11510602,0.00000000
-2.68034017,2.20248269,0.60945542,1.81227331,0.00028977,0.02129394,0.10817361,0.35178279,0.11529273,0.00000000
-2.67433717,2.24480737,0.62552190,1.83355263,0.00031461,0.02276613,0.11210754,0.36500463,0.11638280,0.00000000
-2.66833417,2.29471059,0.64306836,1.86005959,0.00034777,0.02439233,0.11654540,0.38035462,0.11837082,0.00000000
-2.66233117,2.35182070,0.66206234,1.89173998,0.00039067,0.02616555,0.12141391,0.39760994,0.12125176,0.00000000
-2.65632816,2.41565879,0.68243219,1.92844576,0.00044484,0.02807705,0.12663708,0.41653541,0.12502179,0.00000000
-2.65032516,2.48563636,0.70406556,1.96992735,0.00051192,0.03011629,0.13213743,0.43688579,0.12967877,0.00000000
-2.64432216,2.56105658,0.72680948,2.01582954,0.00059363,0.03227093,0.13783725,0.45840792,0.13522258,0.00000000
-2.63831916,2.64111909,0.75047224,2.06569134,0.00069171,0.03452682,0.14365992,0.48084264,0.14165493,0.00000000
-2.63231616,2.72492856,0.77482706,2.11895017,0.00080791,0.03686806,0.14953125,0.50392652,0.14897897,0.00000000
-2.62631316,2.81150702,0.79961733,2.17495033,0.00094390,0.03927697,0.15538069,0.52739347,0.15719838,0.00000000
-2.62031016,2.89980963,0.82456351,2.23295564,0.00110124,0.04173422,0.16114248,0.55097624,0.16631608,0.00000000
-2.61430715,2.98874358,0.84937118,2.29216586,0.00128130,0.04421889,0.16675665,0.57440799,0.17633259,0.00000000
-2.60830415,3.07718939,0.87374006,2.35173639,0.00148517,0.04670864,0.17216976,0.59742382,0.18724405,0.00000000
-2.60230115,3.16402420,0.89737357,2.41080034,0.00171361,0.04917989,0.17733542,0.61976254,0.19903982,0.00000000
-2.59629815,3.24814584,0.91998855,2.46849230,0.00196695,0.05160810,0.18221460,0.64116856,0.21170004,0.00000000
-2.59029515,3.32849715,0.94132455,2.52397257,0.00224500,0.05396802,0.18677554,0.66139410,0.22519297,0.00000000
-2.58429215,3.40408938,0.96115244,2.57645100,0.00254700,0.05623407,0.19099355,0.68020153,0.23947230,0.00000000
-2.57828914,3.47402383,0.97928174,2.62520924,0.00287158,0.05838070,0.19485040,0.69736615,0.25447476,0.00000000
-2.57228614,3.53751097,0.99556645,2.66962059,0.00321666,0.06038283,0.19833363,0.71267894,0.27011783,0.00000000
-2.56628314,3.59388619,1.00990896,2.70916641,0.00357949,0.06221627,0.20143560,0.72594965,0.28629803,0.00000000
-2.56028014,3.64262173,1.02226194,2.74344855,0.00395661,0.06385820,0.20415247,0.73700983,0.30288976,0.00000000
-2.55427714,3.68333432,1.03262813,2.77219729,0.00434390,0.06528755,0.20648316,0.74571582,0.31974486,0.00000000
-2.54827414,3.71578852,1.04105800,2.79527455,0.00473661,0.06648550,0.20842828,0.75195151,0.33669307,0.00000000
-2.54227114,3.73989565,1.04764556,2.81267243,0.00512950,0.06743580,0.20998921,0.75563088,0.35354337,0.00000000
-2.53626813,3.75570877,1.05252241,2.82450731,0.00551688,0.06812517,0.21116728,0.75670002,0.37008640,0.00000000
-2.53026513,3.76341393,1.05585057,2.83100994,0.00589280,0.06854354,0.21196324,0.75513861,0.38609781,0.00000000
-2.52426213,3.76331855,1.05781435,2.83251230,0.00625119,0.06868429,0.21237689,0.75096082,0.40134262,0.00000000
-2.51825913,3.75583729,1.05861185,2.82943183,0.00658603,0.06854441,0.21240704,0.74421547,0.41558046,0.00000000
-2.51225613,3.74147644,1.05844643,2.82225394,0.00689156,0.06812453,0.21205171,0.73498547,0.42857149,0.00000000
-2.50625313,3.72081731,1.05751863,2.81151372,0.00716241,0.06742900,0.21130859,0.72338655,0.44008286,0.00000000
-2.50025013,3.69449933,1.05601889,2.79777737,0.00739382,0.06646572,0.21017572,0.70956520,0.44989546,0.00000000
-2.49424712,3.66320339,1.05412147,2.78162437,0.00758177,0.06524608,0.20865234,0.69369611,0.45781073,0.00000000
-2.48824412,3.62763588,1.05197955,2.76363069,0.00772314,0.06378472,0.20673982,0.67597883,0.46365708,0.00000000
-2.48224112,3.58851366,1.04972182,2.74435356,0.00781579,0.06209930,0.20444268,0.65663412,0.46729585,0.00000000
-2.47623812,3.54655007,1.04745045,2.72431812,0.00785864,0.06021018,0.20176946,0.63589979,0.46862638,0.00000000
-2.47023512,3.50244225,1.04524037,2.70400593,0.00785168,0.05814010,0.19873358,0.61402639,0.46759000,0.00000000
-2.46423212,3.45685949,1.04313964,2.68384552,0.00779601,0.05591381,0.19535394,0.59127265,0.46417272,0.00000000
-2.45822911,3.41043280,1.04117080,2.66420492,0.00769372,0.05355767,0.19165531,0.56790105,0.45840643,0.00000000
-2.45222611,3.36374556,1.03933287,2.64538594,0.00754786,0.05109930,0.18766845,0.54417336,0.45036869,0.00000000
-2.44622311,3.31732528,1.03760382,2.62762037,0.00736227,0.04856711,0.18342996,0.52034649,0.44018084,0.00000000
-2.44022011,3.27163666,1.03594323,2.61106782,0.00714149,0.04598995,0.17898183,0.49666864,0.42800480,0.00000000
-2.43421711,3.22707592,1.03429507,2.59581536,0.00689052,0.04339672,0.17437070,0.47337587,0.41403845,0.00000000
-2.42821411,3.18396689,1.03259045,2.58187892,0.00661472,0.04081594,0.16964699,0.45068918,0.39850990,0.00000000
-2.42221111,3.14255892,1.03075029,2.56920652,0.00631956,0.03827545,0.16486381,0.42881215,0.38167094,0.00000000
-2.41620810,3.10302702,1.02868787,2.55768354,0.00601052,0.03580204,0.16007579,0.40792909,0.36378987,0.00000000
-2.41020510,3.06547452,1.02631143,2.54713997,0.00569286,0.03342115,0.15533788,0.38820393,0.34514407,0.00000000
-2.40420210,3.02993831,1.02352680,2.53735970,0.00537152,0.03115661,0.15070421,0.36977958,0.32601257,0.00000000
-2.39819910,2.99639674,1.02024011,2.52809178,0.00505100,0.02903036,0.14622703,0.35277795,0.30666896,0.00000000
-2.39219610,2.96478010,1.01636071,2.51906342,0.00473526,0.02706228,0.14195573,0.33730035,0.28737490,0.00000000
-2.38619310,2.93498317,1.01180429,2.50999436,0.00442769,0.02526996,0.13793619,0.32342845,0.26837438,0.00000000
-2.38019010,2.90687940,1.00649609,2.50061195,0.00413105,0.02366860,0.13421009,0.31122543,0.24988897,0.00000000
-2.37418709,2.88033589,1.00037424,2.49066647,0.00384746,0.02227085,0.13081459,0.30073739,0.23211409,0.00000000
-2.36818409,2.85522822,0.99339294,2.47994559,0.00357848,0.02108676,0.12778206,0.29199480,0.21521645,0.00000000
-2.36218109,2.83145419,0.98552532,2.46828739,0.00332510,0.02012366,0.12513993,0.28501397,0.19933254,0.00000000
-2.35617809,2.80894536,0.97676580,2.45559078,0.00308780,0.01938612,0.12291072,0.27979822,0.18456819,0.00000000
-2.35017509,2.78767551,0.96713160,2.44182268,0.00286666,0.01887596,0.12111197,0.27633892,0.17099908,0.00000000
-2.34417209,2.76766508,0.95666327,2.42702118,0.00266140,0.01859219,0.11975633,0.27461614,0.15867205,0.00000000
-2.33816908,2.74898116,0.94542403,2.41129435,0.00247147,0.01853103,0.11885146,0.27459886,0.14760710,0.00000000
-2.33216608,2.73173275,0.93349777,2.39481432,0.00229610,0.01868594,0.11840004,0.27624489,0.13779991,0.00000000
-2.32616308,2.71606128,0.92098579,2.37780698,0.00213443,0.01904766,0.11839959,0.27950037,0.12922474,0.00000000
-2.32016008,2.70212701,0.90800229,2.36053745,0.00198548,0.01960429,0.11884229,0.28429896,0.12183755,0.00000000
-2.31415708,2.69009185,0.89466884,2.34329241,0.00184829,0.02034138,0.11971481,0.29056090,0.11557920,0.00000000
-2.30815408,2.68010006,0.88110811,2.32636001,0.00172189,0.02124209,0.12099805,0.29819197,0.11037870,0.00000000
-2.30215108,2.67225782,0.86743730,2.31000868,0.00160537,0.02228738,0.12266700,0.30708247,0.10615634,0.00000000
-2.29614807,2.66661326,0.85376153,2.29446629,0.00149787,0.02345620,0.12469071,0.31710653,0.10282669,0.00000000
-2.29014507,2.66313860,0.84016785,2.27990082,0.00139862,0.02472585,0.12703228,0.32812175,0.10030142,0.00000000
-2.28414207,2.66171548,0.82672013,2.26640407,0.00130693,0.02607221,0.12964923,0.33996933,0.09849187,0.00000000
-2.27813907,2.66212507,0.81345529,2.25397936,0.00122216,0.02747020,0.13249392,0.35247490,0.09731141,0.00000000
-2.27213607,2.66404358,0.80038117,2.24253429,0.00114378,0.02889417,0.13551433,0.36544995,0.09667760,0.00000000
-2.26613307,2.66704408,0.78747622,2.23187903,0.00107128,0.03031836,0.13865504,0.37869416,0.09651393,0.00000000
-2.26013007,2.67060455,0.77469110,2.22173043,0.00100424,0.03171736,0.14185848,0.39199831,0.09675149,0.00000000
-2.25412706,2.67412220,0.76195207,2.21172186,0.00094228,0.03306665,0.14506636,0.40514801,0.09733017,0.00000000
-2.24812406,2.67693322,0.74916608,2.20141825,0.00088504,0.03434305,0.14822129,0.41792797,0.09819968,0.00000000
-2.24212106,2.67833728,0.73622717,2.19033554,0.00083222,0.03552519,0.15126847,0.43012676,0.09932011,0.00000000
-2.23611806,2.67762522,0.72302386,2.17796349,0.00078355,0.03659398,0.15415741,0.44154185,0.10066222,0.00000000
-2.23011506,2.67410870,0.70944697,2.16379059,0.00073876,0.03753297,0.15684364,0.45198478,0.10220732,0.00000000
-2.22411206,2.66715012,0.69539748,2.14732964,0.00069764,0.03832867,0.15929011,0.46128621,0.10394673,0.00000000
-2.21810905,2.65619118,0.68079392,2.12814266,0.00066000,0.03897079,0.16146860,0.46930062,0.10588085,0.00000000
-2.21210605,2.64077860,0.66557872,2.10586371,0.00062569,0.03945239,0.16336059,0.47591052,0.10801783,0.00000000
-2.20610305,2.62058565,0.64972330,2.08021848,0.00059459,0.03976997,0.16495788,0.48102988,0.11037186,0.00000000
-2.20010005,2.59542820,0.63323151,2.05103953,0.00056661,0.03992338,0.16626283,0.48460666,0.11296120,0.00000000
-2.19409705,2.56527461,0.61614116,2.01827652,0.00054170,0.03991576,0.16728799,0.48662427,0.11580582,0.00000000
-2.18809405,2.53024890,0.59852375,1.98200087,0.00051987,0.03975326,0.16805546,0.48710187,0.11892500,0.00000000
-2.18209105,2.49062692,0.58048219,1.94240465,0.00050114,0.03944475,0.16859574,0.48609349,0.12233475,0.00000000
-2.17608804,2.44682592,0.56214690,1.89979393,0.00048559,0.03900149,0.16894611,0.48368589,0.12604539,0.00000000
-2.17008504,2.39938788,0.54367031,1.85457682,0.00047333,0.03843666,0.16914882,0.47999538,0.13005911,0.00000000
-2.16408204,2.34895756,0.52522032,1.80724707,0.00046451,0.03776492,0.16924891,0.47516347,0.13436805,0.00000000
-2.15807904,2.29625634,0.50697286,1.75836394,0.00045932,0.03700190,0.16929194,0.46935181,0.13895255,0.00000000
-2.15207604,2.24205316,0.48910423,1.70852947,0.00045798,0.03616374,0.16932164,0.46273641,0.14378011,0.00000000
-2.14607304,2.18713409,0.47178339,1.65836441,0.00046076,0.03526660,0.16937763,0.45550155,0.14880482,0.00000000
-2.14007004,2.13227201,0.45516483,1.60848383,0.00046797,0.03432623,0.16949336,0.44783354,0.15396751,0.00000000
-2.13406703,2.07819792,0.43938231,1.55947386,0.00047996,0.03335755,0.16969429,0.43991485,0.15919662,0.00000000
-2.12806403,2.02557543,0.42454376,1.51187058,0.00049714,0.03237436,0.16999658,0.43191863,0.16440971,0.00000000
-2.12206103,1.97497964,0.41072771,1.46614211,0.00051999,0.03138906,0.17040612,0.42400416,0.16951573,0.00000000
-2.11605803,1.92688143,0.39798124,1.42267487,0.00054910,0.03041246,0.17091829,0.41631336,0.17441776,0.00000000
-2.11005503,1.88163819,0.38631979,1.38176449,0.00058514,0.02945372,0.17151818,0.40896860,0.17901639,0.00000000
-2.10405203,1.83949109,0.37572851,1.34361188,0.00062890,0.02852035,0.17218150,0.40207188,0.18321333,0.00000000
-2.09804902,1.80056934,0.36616529,1.30832461,0.00068137,0.02761824,0.17287599,0.39570554,0.18691537,0.00000000
-2.09204602,1.76490091,0.35756521,1.27592325,0.00074367,0.02675188,0.17356349,0.38993438,0.19003819,0.00000000
-2.08604302,1.73242915,0.34984604,1.24635245,0.00081717,0.02592453,0.17420228,0.38480905,0.19251024,0.00000000
-2.08004002,1.70303434,0.34291463,1.21949589,0.00090346,0.02513853,0.17474984,0.38037059,0.19427612,0.00000000
-2.07403702,1.67655872,0.33667374,1.19519427,0.00100440,0.02439555,0.17516579,0.37665572,0.19529959,0.00000000
-2.06803402,1.65283370,0.33102890,1.17326518,0.00112212,0.02369699,0.17541477,0.37370250,0.19556585,0.00000000
-2.06203102,1.63170727,0.32589501,1.15352364,0.00125906,0.02304423,0.17546924,0.37155610,0.19508315,0.00000000
-2.05602801,1.61307010,0.32120214,1.13580209,0.00141796,0.02243895,0.17531194,0.37027404,0.19388345,0.00000000
-2.05002501,1.59687845,0.31690041,1.11996852,0.00160184,0.02188343,0.17493787,0.36993061,0.19202225,0.00000000
-2.04402201,1.58317240,0.31296343,1.10594159,0.00181401,0.02138068,0.17435568,0.37061994,0.18957745,0.00000000
-2.03801901,1.57208800,0.30939035,1.09370184,0.00205804,0.02093466,0.17358833,0.37245754,0.18664737,0.00000000
-2.03201601,1.56386244,0.30620614,1.08329817,0.00233768,0.02055026,0.17267294,0.37557985,0.18334784,0.00000000
-2.02601301,1.55883146,0.30346029,1.07484900,0.00265687,0.02023337,0.17165989,0.38014175,0.17980874,0.00000000
-2.02001001,1.55741897,0.30122379,1.06853823,0.00301960,0.01999072,0.17061104,0.38631198,0.17616980,0.00000000
