energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.90395198,2.89894635,0.00472685,0.11388337,0.52870819,0.00000000,0.38823861,2.16397876,0.55025510,0.00000000
-5.89794897,2.99084052,0.00498027,0.11524812,0.54118219,0.00000000,0.39989541,2.22812588,0.58595789,0.00000000
-5.89194597,3.07824435,0.00525742,0.11670896,0.55435532,0.00000000,0.41245606,2.28615406,0.62322755,0.00000000
-5.88594297,3.16026259,0.00555484,0.11819709,0.56793783,0.00000000,0.42564470,2.33755766,0.66171212,0.00000000
-5.87993997,3.23603220,0.00586899,0.11964039,0.58163844,0.00000000,0.43918292,2.38190372,0.70102267,0.00000000
-5.87393697,3.30473535,0.00619634,0.12096512,0.59517098,0.00000000,0.45279578,2.41883693,0.74073880,0.00000000
-5.86793397,3.36561289,0.00653357,0.12209797,0.60826137,0.00000000,0.46621776,2.44808332,0.78041585,0.00000000
-5.86193097,3.41797812,0.00687765,0.12296812,0.62065448,0.00000000,0.47919850,2.46945231,0.81959344,0.00000000
-5.85592796,3.46123025,0.00722599,0.12350937,0.63212062,0.00000000,0.49150806,2.48283741,0.85780521,0.00000000
-5.84992496,3.49486711,0.00757650,0.12366225,0.64246150,0.00000000,0.50294162,2.48821545,0.89458922,0.00000000
-5.84392196,3.51849660,0.00792769,0.12337598,0.65151505,0.00000000,0.51332344,2.48564455,0.92949885,0.00000000
-5.83791896,3.53184623,0.00827871,0.12261012,0.65915907,0.00000000,0.52250990,2.47526092,0.96211341,0.00000000
-5.83191596,3.53477026,0.00862929,0.12133601,0.66531342,0.00000000,0.53039145,2.45727457,0.99204825,0.00000000
-5.82591296,3.52725397,0.00897977,0.11953767,0.66994038,0.00000000,0.53689343,2.43196407,1.01896373,0.00000000
-5.81990995,3.50941460,0.00933094,0.11721237,0.67304340,0.00000000,0.54197565,2.39967061,1.04257269,0.00000000
-5.81390695,3.48149872,0.00968394,0.11437061,0.67466392,0.00000000,0.54563074,2.36079130,1.06264597,0.00000000
-5.80790395,3.44387593,0.01004010,0.11103571,0.67487657,0.00000000,0.54788124,2.31577193,1.07901586,0.00000000
-5.80190095,3.39702887,0.01040073,0.10724284,0.67378284,0.00000000,0.54877565,2.26509930,1.09157714,0.00000000
-5.79589795,3.34153996,0.01076691,0.10303771,0.67150361,0.00000000,0.54838350,2.20929314,1.10028587,0.00000000
-5.78989495,3.27807504,0.01113927,0.09847490,0.66817076,0.00000000,0.54678978,2.14889783,1.10515591,0.00000000
-5.78389195,3.20736482,0.01151779,0.09361583,0.66391850,0.00000000,0.54408886,2.08447396,1.10625346,0.00000000
-5.77788894,3.13018468,0.01190162,0.08852672,0.65887473,0.00000000,0.54037834,2.01658989,1.10369001,0.00000000
-5.77188594,3.04733378,0.01228889,0.08327637,0.65315306,0.00000000,0.53575317,1.94581344,1.09761409,0.00000000
-5.76588294,2.95961450,0.01267666,0.07793402,0.64684589,0.00000000,0.53030022,1.87270394,1.08820243,0.00000000
-5.75987994,2.86781294,0.01306083,0.07256734,0.64001889,0.00000000,0.52409375,1.79780471,1.07565097,0.00000000
-5.75387694,2.77268174,0.01343620,0.06724063,0.63270745,0.00000000,0.51719205,1.72163634,1.06016636,0.00000000
-5.74787394,2.67492558,0.01379650,0.06201335,0.62491507,0.00000000,0.50963528,1.64469083,1.04195837,0.00000000
-5.74187094,2.57519046,0.01413464,0.05693894,0.61661391,0.00000000,0.50144490,1.56742681,1.02123370,0.00000000
-5.73586793,2.47405676,0.01444281,0.05206401,0.60774758,0.00000000,0.49262442,1.49026603,0.99819141,0.00000000
-5.72986493,2.37203664,0.01471287,0.04742800,0.59823575,0.00000000,0.48316169,1.41359125,0.97302019,0.00000000
-5.72386193,2.26957548,0.01493657,0.04306308,0.58798061,0.00000000,0.47303242,1.33774545,0.94589757,0.00000000
-5.71785893,2.16705719,0.01510594,0.03899453,0.57687458,0.00000000,0.46220471,1.26303253,0.91699086,0.00000000
-5.71185593,2.06481288,0.01521362,0.03524133,0.56480884,0.00000000,0.45064443,1.18971929,0.88645968,0.00000000
-5.70585293,1.96313211,0.01525319,0.03181712,0.55168228,0.00000000,0.43832095,1.11803855,0.85445967,0.00000000
-5.69984992,1.86227590,0.01521949,0.02873127,0.53741025,0.00000000,0.42521292,1.04819327,0.82114716,0.00000000
-5.69384692,1.76249060,0.01510893,0.02599017,0.52193258,0.00000000,0.41131386,0.98036128,0.78668401,0.00000000
-5.68784392,1.66402168,0.01491960,0.02359859,0.50522050,0.00000000,0.39663701,0.91470045,0.75124255,0.00000000
-5.68184092,1.56712651,0.01465155,0.02156103,0.48728203,0.00000000,0.38121932,0.85135382,0.71500987,0.00000000
-5.67583792,1.47208529,0.01430674,0.01988314,0.46816553,0.00000000,0.36512432,0.79045460,0.67819121,0.00000000
-5.66983492,1.37920963,0.01388914,0.01857293,0.44796136,0.00000000,0.34844363,0.73213051,0.64101222,0.00000000
-5.66383192,1.28884814,0.01340460,0.01764198,0.42680148,0.00000000,0.33129719,0.67650743,0.60371970,0.00000000
-5.65782891,1.20138887,0.01286076,0.01710638,0.40485710,0.00000000,0.31383210,0.62371204,0.56658092,0.00000000
-5.65182591,1.11725852,0.01226683,0.01698750,0.38233467,0.00000000,0.29622021,0.57387338,0.52988136,0.00000000
-5.64582291,1.03691849,0.01163336,0.01731250,0.35947028,0.00000000,0.27865458,0.52712334,0.49392113,0.00000000
-5.63981991,0.96085813,0.01097201,0.01811463,0.33652296,0.00000000,0.26134513,0.48359594,0.45901021,0.00000000
-5.63381691,0.88958556,0.01029522,0.01943312,0.31376727,0.00000000,0.24451346,0.44342567,0.42546274,0.00000000
-5.62781391,0.82361660,0.00961601,0.02131281,0.29148534,0.00000000,0.22838743,0.40674483,0.39359069,0.00000000
-5.62181091,0.76346231,0.00894767,0.02380351,0.26995911,0.00000000,0.21319543,0.37368014,0.36369720,0.00000000
-5.61580790,0.70961577,0.00830350,0.02695887,0.24946269,0.00000000,0.19916081,0.34434880,0.33606998,0.00000000
-5.60980490,0.66253860,0.00769668,0.03083510,0.23025553,0.00000000,0.18649648,0.31885412,0.31097495,0.00000000
-5.60380190,0.62264771,0.00714001,0.03548917,0.21257629,0.00000000,0.17540004,0.29728097,0.28865036,0.00000000
-5.59779890,0.59030269,0.00664585,0.04097689,0.19663785,0.00000000,0.16604932,0.27969120,0.26930171,0.00000000
-5.59179590,0.56579423,0.00622596,0.04735064,0.18262327,0.00000000,0.15859867,0.26611929,0.25309741,0.00000000
-5.58579290,0.54933383,0.00589145,0.05465688,0.17068301,0.00000000,0.15317581,0.25656824,0.24016544,0.00000000
-5.57978989,0.54104497,0.00565270,0.06293361,0.16093312,0.00000000,0.14987937,0.25100598,0.23059087,0.00000000
-5.57378689,0.54095599,0.00551934,0.07220768,0.15345448,0.00000000,0.14877706,0.24936235,0.22441440,0.00000000
-5.56778389,0.54899475,0.00550017,0.08249228,0.14829291,0.00000000,0.14990442,0.25152682,0.22163173,0.00000000
-5.56178089,0.56498519,0.00560313,0.09378443,0.14546006,0.00000000,0.15326415,0.25734701,0.22219384,0.00000000
-5.55577789,0.58864594,0.00583518,0.10606290,0.14493489,0.00000000,0.15882591,0.26662818,0.22600803,0.00000000
-5.54977489,0.61959100,0.00620221,0.11928641,0.14666567,0.00000000,0.16652658,0.27913365,0.23293966,0.00000000
-5.54377189,0.65733262,0.00670891,0.13339238,0.15057239,0.00000000,0.17627103,0.29458638,0.24281463,0.00000000
-5.53776888,0.70128649,0.00735856,0.14829624,0.15654939,0.00000000,0.18793323,0.31267166,0.25542241,0.00000000
-5.53176588,0.75077916,0.00815290,0.16389148,0.16446832,0.00000000,0.20135782,0.33304090,0.27051977,0.00000000
-5.52576288,0.80505786,0.00909185,0.18005034,0.17418118,0.00000000,0.21636217,0.35531662,0.28783499,0.00000000
-5.51975988,0.86330248,0.01017334,0.19662533,0.18552354,0.00000000,0.23273882,0.37909850,0.30707267,0.00000000
-5.51375688,0.92463972,0.01139306,0.21345150,0.19831785,0.00000000,0.25025843,0.40397038,0.32791898,0.00000000
-5.50775388,0.98815913,0.01274433,0.23034933,0.21237687,0.00000000,0.26867318,0.42950814,0.35004740,0.00000000
-5.50175088,1.05293061,0.01421790,0.24712838,0.22750711,0.00000000,0.28772066,0.45528806,0.37312480,0.00000000
-5.49574787,1.11802316,0.01580192,0.26359137,0.24351232,0.00000000,0.30712821,0.48089573,0.39681777,0.00000000
-5.48974487,1.18252409,0.01748190,0.27953867,0.26019696,0.00000000,0.32661761,0.50593482,0.42079909,0.00000000
-5.48374187,1.24555831,0.01924088,0.29477306,0.27736954,0.00000000,0.34591013,0.53003571,0.44475417,0.00000000
-5.47773887,1.30630688,0.02105955,0.30910445,0.29484581,0.00000000,0.36473176,0.55286348,0.46838721,0.00000000
-5.47173587,1.36402427,0.02291660,0.32235456,0.31245170,0.00000000,0.38281862,0.57412496,0.49142703,0.00000000
-5.46573287,1.41805353,0.02478913,0.33436125,0.33002581,0.00000000,0.39992222,0.59357454,0.51363211,0.00000000
-5.45972986,1.46783887,0.02665313,0.34498245,0.34742148,0.00000000,0.41581461,0.61101850,0.53479494,0.00000000
-5.45372686,1.51293499,0.02848408,0.35409937,0.36450831,0.00000000,0.43029307,0.62631758,0.55474518,0.00000000
-5.44772386,1.55301291,0.03025758,0.36161909,0.38117292,0.00000000,0.44318441,0.63938780,0.57335175,0.00000000
-5.44172086,1.58786191,0.03194999,0.36747635,0.39731915,0.00000000,0.45434842,0.65019927,0.59052345,0.00000000
-5.43571786,1.61738755,0.03353914,0.37163446,0.41286746,0.00000000,0.46368065,0.65877334,0.60620837,0.00000000
-5.42971486,1.64160597,0.03500488,0.37408542,0.42775366,0.00000000,0.47111419,0.66517788,0.62039180,0.00000000
-5.42371186,1.66063459,0.03632971,0.37484918,0.44192707,0.00000000,0.47662051,0.66952127,0.63309295,0.00000000
-5.41770885,1.67467997,0.03749921,0.37397227,0.45534818,0.00000000,0.48020925,0.67194516,0.64436052,0.00000000
-5.41170585,1.68402325,0.03850236,0.37152570,0.46798599,0.00000000,0.48192702,0.67261648,0.65426735,0.00000000
-5.40570285,1.68900403,0.03933176,0.36760241,0.47981524,0.00000000,0.48185530,0.67171908,0.66290451,0.00000000
-5.39969985,1.69000369,0.03998369,0.36231436,0.49081373,0.00000000,0.48010754,0.66944550,0.67037510,0.00000000
-5.39369685,1.68742885,0.04045803,0.35578937,0.50096006,0.00000000,0.47682549,0.66598919,0.67678816,0.00000000
-5.38769385,1.68169608,0.04075798,0.34816789,0.51023183,0.00000000,0.47217520,0.66153770,0.68225307,0.00000000
-5.38169085,1.67321852,0.04088974,0.33959987,0.51860472,0.00000000,0.46634263,0.65626705,0.68687478,0.00000000
-5.37568784,1.66239525,0.04086205,0.33024174,0.52605239,0.00000000,0.45952927,0.65033772,0.69075015,0.00000000
-5.36968484,1.64960389,0.04068568,0.32025374,0.53254756,0.00000000,0.45194786,0.64389229,0.69396580,0.00000000
-5.36368184,1.63519675,0.04037282,0.30979757,0.53806403,0.00000000,0.44381853,0.63705486,0.69659740,0.00000000
-5.35767884,1.61950072,0.03993659,0.29903442,0.54257980,0.00000000,0.43536536,0.62993231,0.69871070,0.00000000
-5.35167584,1.60282066,0.03939046,0.28812343,0.54608102,0.00000000,0.42681361,0.62261709,0.70036406,0.00000000
-5.34567284,1.58544587,0.03874779,0.27722056,0.54856667,0.00000000,0.41838762,0.61519142,0.70161238,0.00000000
-5.33966983,1.56765921,0.03802147,0.26647778,0.55005360,0.00000000,0.41030930,0.60773259,0.70251217,0.00000000
-5.33366683,1.54974776,0.03722358,0.25604257,0.55058158,0.00000000,0.40279730,0.60031877,0.70312729,0.00000000
-5.32766383,1.53201432,0.03636528,0.24605763,0.55021810,0.00000000,0.39606657,0.59303520,0.70353497,0.00000000
-5.32166083,1.51478856,0.03545663,0.23666067,0.54906233,0.00000000,0.39032820,0.58597995,0.70383154,0.00000000
-5.31565783,1.49843666,0.03450672,0.22798426,0.54724803,0.00000000,0.38578936,0.57926902,0.70413732,0.00000000
-5.30965483,1.48336866,0.03352367,0.22015560,0.54494494,0.00000000,0.38265294,0.57304024,0.70460024,0.00000000
-5.30365183,1.47004231,0.03251482,0.21329606,0.54235845,0.00000000,0.38111681,0.56745563,0.70539762,0.00000000
-5.29764882,1.45896287,0.03148694,0.20752054,0.53972720,0.00000000,0.38137241,0.56270195,0.70673575,0.00000000
-5.29164582,1.45067823,0.03044636,0.20293652,0.53731879,0.00000000,0.38360242,0.55898916,0.70884720,0.00000000
-5.28564282,1.44576927,0.02939921,0.19964272,0.53542326,0.00000000,0.38797751,0.55654683,0.71198546,0.00000000
-5.27963982,1.44483534,0.02835151,0.19772751,0.53434478,0.00000000,0.39465196,0.55561846,0.71641721,0.00000000
-5.27363682,1.44847538,0.02730932,0.19726691,0.53439167,0.00000000,0.40375839,0.55645396,0.72241243,0.00000000
-5.26763382,1.45726531,0.02627869,0.19832241,0.53586514,0.00000000,0.41540154,0.55930040,0.73023256,0.00000000
-5.26163082,1.47173263,0.02526567,0.20093851,0.53904717,0.00000000,0.42965143,0.56439158,0.74011743,0.00000000
-5.25562781,1.49232936,0.02427620,0.20514020,0.54418823,0.00000000,0.44653628,0.57193686,0.75227157,0.00000000
-5.24962481,1.51940479,0.02331595,0.21093048,0.55149518,0.00000000,0.46603538,0.58210961,0.76685054,0.00000000
-5.24362181,1.55317931,0.02239014,0.21828797,0.56112017,0.00000000,0.48807260,0.59503602,0.78394814,0.00000000
-5.23761881,1.59372087,0.02150329,0.22716488,0.57315094,0.00000000,0.51251079,0.61078478,0.80358524,0.00000000
-5.23161581,1.64092542,0.02065907,0.23748535,0.58760318,0.00000000,0.53914767,0.62935817,0.82570089,0.00000000
-5.22561281,1.69450267,0.01986005,0.24914444,0.60441533,0.00000000,0.56771362,0.65068497,0.85014649,0.00000000
-5.21960980,1.75396807,0.01910756,0.26200773,0.62344613,0.00000000,0.59787165,0.67461589,0.87668322,0.00000000
-5.21360680,1.81864200,0.01840160,0.27591187,0.64447533,0.00000000,0.62922000,0.70092156,0.90498339,0.00000000
-5.20760380,1.88765645,0.01774079,0.29066595,0.66720729,0.00000000,0.66129730,0.72929357,0.93463555,0.00000000
-5.20160080,1.95996951,0.01712242,0.30605384,0.69127787,0.00000000,0.69359061,0.75934846,0.96515352,0.00000000
-5.19559780,2.03438731,0.01654254,0.32183757,0.71626392,0.00000000,0.72554592,0.79063491,0.99598890,0.00000000
-5.18959480,2.10959282,0.01599611,0.33776167,0.74169548,0.00000000,0.75658114,0.82264369,1.02654671,0.00000000
-5.18359180,2.18418074,0.01547729,0.35355837,0.76706981,0.00000000,0.78610099,0.85482037,1.05620355,0.00000000
-5.17758879,2.25669707,0.01497964,0.36895367,0.79186703,0.00000000,0.81351333,0.88658013,1.08432742,0.00000000
-5.17158579,2.32568194,0.01449648,0.38367398,0.81556651,0.00000000,0.83824646,0.91732441,1.11029849,0.00000000
-5.16558279,2.38971412,0.01402116,0.39745323,0.83766345,0.00000000,0.85976644,0.94645859,1.13352979,0.00000000
-5.15957979,2.44745535,0.01354742,0.41004025,0.85768485,0.00000000,0.87759396,0.97341020,1.15348704,0.00000000
-5.15357679,2.49769269,0.01306960,0.42120598,0.87520437,0.00000000,0.89131993,0.99764677,1.16970665,0.00000000
-5.14757379,2.53937732,0.01258293,0.43075046,0.88985531,0.00000000,0.90061915,1.01869285,1.18181116,0.00000000
-5.14157079,2.57165794,0.01208371,0.43850918,0.90134140,0.00000000,0.90526140,1.03614525,1.18952153,0.00000000
-5.13556778,2.59390768,0.01156944,0.44435851,0.90944471,0.00000000,0.90511954,1.04968614,1.19266575,0.00000000
-5.12956478,2.60574333,0.01103889,0.44822005,0.91403080,0.00000000,0.90017424,1.05909321,1.19118339,0.00000000
-5.12356178,2.60703604,0.01049210,0.45006358,0.91505066,0.00000000,0.89051506,1.06424668,1.18512619,0.00000000
-5.11755878,2.59791338,0.00993033,0.44990854,0.91253963,0.00000000,0.87633794,1.06513275,1.17465459,0.00000000
-5.11155578,2.57875257,0.00935592,0.44782384,0.90661344,0.00000000,0.85793910,1.06184339,1.16003051,0.00000000
-5.10555278,2.55016533,0.00877220,0.44392604,0.89746166,0.00000000,0.83570570,1.05457246,1.14160688,0.00000000
-5.09954977,2.51297512,0.00818323,0.43837581,0.88533898,0.00000000,0.81010368,1.04360841,1.11981443,0.00000000
-5.09354677,2.46818782,0.00759362,0.43137295,0.87055468,0.00000000,0.78166312,1.02932371,1.09514636,0.00000000
-5.08754377,2.41695699,0.00700833,0.42314992,0.85346100,0.00000000,0.75096202,1.01216165,1.06814164,0.00000000
-5.08154077,2.36054534,0.00643240,0.41396425,0.83444077,0.00000000,0.71860883,0.99262088,1.03936770,0.00000000
-5.07553777,2.30028386,0.00587079,0.40409007,0.81389494,0.00000000,0.68522468,0.97123843,1.00940309,0.00000000
-5.06953477,2.23753015,0.00532818,0.39380902,0.79223044,0.00000000,0.65142574,0.94857177,0.97882085,0.00000000
-5.06353177,2.17362743,0.00480881,0.38340092,0.76984880,0.00000000,0.61780653,0.92518069,0.94817309,0.00000000
-5.05752876,2.10986576,0.00431636,0.37313458,0.74713586,0.00000000,0.58492451,0.90160953,0.91797723,0.00000000
-5.05152576,2.04744642,0.00385385,0.36325900,0.72445287,0.00000000,0.55328666,0.87837052,0.88870423,0.00000000
-5.04552276,1.98745073,0.00342359,0.35399535,0.70212902,0.00000000,0.52333813,0.85592864,0.86076898,0.00000000
-5.03951976,1.93081392,0.00302718,0.34553000,0.68045563,0.00000000,0.49545346,0.83468857,0.83452298,0.00000000
-5.03351676,1.87830458,0.00266549,0.33800884,0.65968181,0.00000000,0.46993034,0.81498404,0.81024928,0.00000000
-5.02751376,1.83051014,0.00233870,0.33153310,0.64001171,0.00000000,0.44698597,0.79706987,0.78815957,0.00000000
-5.02151076,1.78782831,0.00204636,0.32615685,0.62160302,0.00000000,0.42675606,0.78111690,0.76839324,0.00000000
-5.01550775,1.75046454,0.00178749,0.32188613,0.60456676,0.00000000,0.40929617,0.76720973,0.75101835,0.00000000
-5.00950475,1.71843503,0.00156061,0.31867984,0.58896813,0.00000000,0.39458531,0.75534744,0.73603402,0.00000000
-5.00350175,1.69157520,0.00136386,0.31645234,0.57482814,0.00000000,0.38253142,0.74544701,0.72337432,0.00000000
-4.99749875,1.66955276,0.00119509,0.31507759,0.56212614,0.00000000,0.37297854,0.73734931,0.71291323,0.00000000
-4.99149575,1.65188500,0.00105193,0.31439461,0.55080277,0.00000000,0.36571525,0.73082727,0.70447054,0.00000000
-4.98549275,1.63795964,0.00093190,0.31421422,0.54076359,0.00000000,0.36048407,0.72559610,0.69781855,0.00000000
-4.97948974,1.62705840,0.00083247,0.31432661,0.53188302,0.00000000,0.35699153,0.72132499,0.69268935,0.00000000
-4.97348674,1.61838261,0.00075109,0.31450951,0.52400869,0.00000000,0.35491851,0.71764986,0.68878266,0.00000000
-4.96748374,1.61108017,0.00068532,0.31453670,0.51696610,0.00000000,0.35393060,0.71418689,0.68577394,0.00000000
-4.96148074,1.60427289,0.00063281,0.31418639,0.51056356,0.00000000,0.35368820,0.71054621,0.68332277,0.00000000
-4.95547774,1.59708371,0.00059136,0.31324934,0.50459730,0.00000000,0.35385604,0.70634527,0.68108141,0.00000000
-4.94947474,1.58866279,0.00055893,0.31153619,0.49885686,0.00000000,0.35411203,0.70122161,0.67870325,0.00000000
-4.94347174,1.57821196,0.00053369,0.30888396,0.49313046,0.00000000,0.35415505,0.69484449,0.67585118,0.00000000
-4.93746873,1.56500675,0.00051400,0.30516125,0.48721049,0.00000000,0.35371178,0.68692503,0.67220561,0.00000000
-4.93146573,1.54841548,0.00049840,0.30027220,0.48089878,0.00000000,0.35254222,0.67722456,0.66747204,0.00000000
-4.92546273,1.52791502,0.00048566,0.29415892,0.47401176,0.00000000,0.35044404,0.66556107,0.66138792,0.00000000
-4.91945973,1.50310261,0.00047473,0.28680242,0.46638523,0.00000000,0.34725549,0.65181336,0.65372877,0.00000000
-4.91345673,1.47370380,0.00046472,0.27822204,0.45787859,0.00000000,0.34285712,0.63592311,0.64431317,0.00000000
-4.90745373,1.43957622,0.00045495,0.26847353,0.44837854,0.00000000,0.33717218,0.61789468,0.63300676,0.00000000
-4.90145073,1.40070925,0.00044487,0.25764578,0.43780195,0.00000000,0.33016583,0.59779282,0.61972489,0.00000000
-4.89544772,1.35721984,0.00043406,0.24585660,0.42609793,0.00000000,0.32184326,0.57573857,0.60443388,0.00000000
-4.88944472,1.30934477,0.00042226,0.23324759,0.41324898,0.00000000,0.31224689,0.55190348,0.58715104,0.00000000
-4.88344172,1.25742976,0.00040930,0.21997850,0.39927118,0.00000000,0.30145272,0.52650248,0.56794313,0.00000000
-4.87743872,1.20191598,0.00039511,0.20622130,0.38421346,0.00000000,0.28956607,0.49978587,0.54692366,0.00000000
-4.87143572,1.14332459,0.00037969,0.19215426,0.36815588,0.00000000,0.27671686,0.47203062,0.52424886,0.00000000
-4.86543272,1.08223987,0.00036313,0.17795626,0.35120717,0.00000000,0.26305463,0.44353149,0.50011264,0.00000000
-4.85942971,1.01929177,0.00034555,0.16380155,0.33350148,0.00000000,0.24874345,0.41459233,0.47474063,0.00000000
-4.85342671,0.95513837,0.00032713,0.14985519,0.31519462,0.00000000,0.23395691,0.38551767,0.44838360,0.00000000
-4.84742371,0.89044892,0.00030807,0.13626929,0.29645982,0.00000000,0.21887332,0.35660524,0.42131043,0.00000000
-4.84142071,0.82588807,0.00028860,0.12318015,0.27748331,0.00000000,0.20367134,0.32813930,0.39380093,0.00000000
-4.83541771,0.76210170,0.00026895,0.11070627,0.25845982,0.00000000,0.18852596,0.30038518,0.36613878,0.00000000
-4.82941471,0.69970471,0.00024937,0.09894737,0.23958828,0.00000000,0.17360520,0.27358497,0.33860471,0.00000000
-4.82341171,0.63927112,0.00023009,0.08798419,0.22106774,0.00000000,0.15906730,0.24795459,0.31147031,0.00000000
-4.81740870,0.58132656,0.00021135,0.07787916,0.20309378,0.00000000,0.14505868,0.22368204,0.28499252,0.00000000
-4.81140570,0.52634322,0.00019337,0.06867767,0.18585548,0.00000000,0.13171245,0.20092683,0.25940902,0.00000000
-4.80540270,0.47473716,0.00017635,0.06040996,0.16953297,0.00000000,0.11914766,0.17982053,0.23493457,0.00000000
-4.79939970,0.42686788,0.00016050,0.05309327,0.15429566,0.00000000,0.10746905,0.16046822,0.21175836,0.00000000
-4.79339670,0.38303980,0.00014599,0.04673432,0.14030112,0.00000000,0.09676736,0.14295064,0.19004244,0.00000000
-4.78739370,0.34350533,0.00013297,0.04133187,0.12769450,0.00000000,0.08712005,0.12732693,0.16992107,0.00000000
-4.78139070,0.30846919,0.00012161,0.03687912,0.11660851,0.00000000,0.07859235,0.11363762,0.15150100,0.00000000
-4.77538769,0.27809344,0.00011204,0.03336601,0.10716363,0.00000000,0.07123842,0.10190781,0.13486247,0.00000000
-4.76938469,0.25250277,0.00010436,0.03078117,0.09946867,0.00000000,0.06510270,0.09215017,0.12006087,0.00000000
-4.76338169,0.23178966,0.00009869,0.02911347,0.09362127,0.00000000,0.06022113,0.08436768,0.10712877,0.00000000
-4.75737869,0.21601891,0.00009513,0.02835311,0.08970825,0.00000000,0.05662219,0.07855594,0.09607831,0.00000000
-4.75137569,0.20523111,0.00009376,0.02849217,0.08780570,0.00000000,0.05432770,0.07470483,0.08690353,0.00000000
-4.74537269,0.19944477,0.00009466,0.02952463,0.08797858,0.00000000,0.05335322,0.07279949,0.07958271,0.00000000
-4.73936968,0.19865698,0.00009788,0.03144590,0.09027975,0.00000000,0.05370805,0.07282054,0.07408041,0.00000000
-4.73336668,0.20284216,0.00010347,0.03425173,0.09474840,0.00000000,0.05539477,0.07474350,0.07034918,0.00000000
-4.72736368,0.21194930,0.00011146,0.03793677,0.10140775,0.00000000,0.05840826,0.07853743,0.06833084,0.00000000
-4.72136068,0.22589745,0.00012186,0.04249265,0.11026216,0.00000000,0.06273436,0.08416295,0.06795724,0.00000000
-4.71535768,0.24456988,0.00013466,0.04790588,0.12129380,0.00000000,0.06834814,0.09156961,0.06915063,0.00000000
-4.70935468,0.26780725,0.00014980,0.05415545,0.13445881,0.00000000,0.07521190,0.10069290,0.07182350,0.00000000
-4.70335168,0.29540028,0.00016721,0.06121050,0.14968351,0.00000000,0.08327303,0.11145107,0.07587818,0.00000000
-4.69734867,0.32708236,0.00018678,0.06902799,0.16686057,0.00000000,0.09246194,0.12374196,0.08120617,0.00000000
-4.69134567,0.36252289,0.00020834,0.07755070,0.18584573,0.00000000,0.10269017,0.13744012,0.08768739,0.00000000
-4.68534267,0.40132189,0.00023170,0.08670557,0.20645517,0.00000000,0.11384887,0.15239445,0.09518952,0.00000000
-4.67933967,0.44300659,0.00025660,0.09640258,0.22846404,0.00000000,0.12580788,0.16842664,0.10356758,0.00000000
-4.67333667,0.48703046,0.00028275,0.10653432,0.25160621,0.00000000,0.13841552,0.18533065,0.11266390,0.00000000
-4.66733367,0.53277537,0.00030981,0.11697627,0.27557567,0.00000000,0.15149924,0.20287330,0.12230867,0.00000000
-4.66133067,0.57955701,0.00033739,0.12758794,0.30002965,0.00000000,0.16486724,0.22079628,0.13232104,0.00000000
-4.65532766,0.62663400,0.00036508,0.13821481,0.32459362,0.00000000,0.17831113,0.23881952,0.14251106,0.00000000
-4.64932466,0.67322046,0.00039242,0.14869118,0.34886804,0.00000000,0.19160960,0.25664596,0.15268228,0.00000000
-4.64332166,0.71850200,0.00041894,0.15884369,0.37243695,0.00000000,0.20453304,0.27396767,0.16263506,0.00000000
