energy_ev,total_up,Ga_p_up,Ga_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.81990995,0.64038057,0.04623795,0.00000000,0.45040059,0.07592284,0.00121082,0.12865482
-5.81390695,0.72072308,0.05125385,0.00000000,0.50770519,0.08667198,0.00147190,0.14687859
-5.80790395,0.80912709,0.05673106,0.00000000,0.56987197,0.09878328,0.00178181,0.16823484
-5.80190095,0.90562361,0.06264150,0.00000000,0.63683602,0.11233462,0.00214599,0.19289335
-5.79589795,1.01019417,0.06895279,0.00000000,0.70848017,0.12740315,0.00256999,0.22102095
-5.78989495,1.12276471,0.07562840,0.00000000,0.78463202,0.14406313,0.00305938,0.25277431
-5.78389195,1.24319892,0.08262784,0.00000000,0.86506148,0.16238355,0.00361950,0.28829172
-5.77788894,1.37129091,0.08990684,0.00000000,0.94947851,0.18242509,0.00425531,0.32768409
-5.77188594,1.50675716,0.09741768,0.00000000,1.03753136,0.20423683,0.00497117,0.37102543
-5.76588294,1.64922777,0.10510943,0.00000000,1.12880503,0.22785250,0.00577061,0.41834306
-5.75987994,1.79823736,0.11292828,0.00000000,1.22282021,0.25328644,0.00665612,0.46960801
-5.75387694,1.95321568,0.12081783,0.00000000,1.31903267,0.28052946,0.00762894,0.52472601
-5.74787394,2.11347866,0.12871939,0.00000000,1.41683341,0.30954453,0.00868879,0.58352951
-5.74187094,2.27822033,0.13657230,0.00000000,1.51554966,0.34026287,0.00983380,0.64577130
-5.73586793,2.44650647,0.14431427,0.00000000,1.61444730,0.37258019,0.01106025,0.71112008
-5.72986493,2.61727083,0.15188171,0.00000000,1.71273469,0.40635373,0.01236257,0.77915859
-5.72386193,2.78931473,0.15921016,0.00000000,1.80956864,0.44140012,0.01373322,0.84938444
-5.71785893,2.96131106,0.16623477,0.00000000,1.90406253,0.47749428,0.01516276,0.92121419
-5.71185593,3.13181326,0.17289093,0.00000000,1.99529703,0.51436976,0.01663991,0.99399059
-5.70585293,3.29927007,0.17911495,0.00000000,2.08233341,0.55172042,0.01815174,1.06699318
-5.69984992,3.46204616,0.18484493,0.00000000,2.16422959,0.58920379,0.01968386,1.13945190
-5.69384692,3.61844879,0.19002179,0.00000000,2.24005855,0.62644598,0.02122072,1.21056359
-5.68784392,3.76676004,0.19459033,0.00000000,2.30892878,0.66304824,0.02274600,1.27951071
-5.68184092,3.90527391,0.19850050,0.00000000,2.37000624,0.69859486,0.02424296,1.34548164
-5.67583792,4.03233707,0.20170866,0.00000000,2.42253689,0.73266237,0.02569489,1.40769193
-5.66983492,4.14639180,0.20417888,0.00000000,2.46586894,0.76482961,0.02708559,1.46540538
-5.66383192,4.24601930,0.20588417,0.00000000,2.49947380,0.79468835,0.02839972,1.51795429
-5.65782891,4.32998148,0.20680753,0.00000000,2.52296444,0.82185404,0.02962330,1.56475766
-5.65182591,4.39725910,0.20694290,0.00000000,2.53611042,0.84597626,0.03074405,1.60533678
-5.64582291,4.44708441,0.20629574,0.00000000,2.53884827,0.86674835,0.03175166,1.63932717
-5.63981991,4.47896635,0.20488328,0.00000000,2.53128668,0.88391585,0.03263808,1.66648653
-5.63381691,4.49270704,0.20273447,0.00000000,2.51370588,0.89728340,0.03339761,1.68669807
-5.62781391,4.48840842,0.19988940,0.00000000,2.48655092,0.90671969,0.03402696,1.69996925
-5.62181091,4.46646849,0.19639840,0.00000000,2.45041902,0.91216032,0.03452521,1.70642585
-5.61580790,4.42756726,0.19232074,0.00000000,2.40604134,0.91360842,0.03489362,1.70630180
-5.60980490,4.37264297,0.18772297,0.00000000,2.35425989,0.91113308,0.03513544,1.69992533
-5.60380190,4.30285972,0.18267701,0.00000000,2.29600073,0.90486565,0.03525558,1.68770208
-5.59779890,4.21956800,0.17725801,0.00000000,2.23224453,0.89499415,0.03526023,1.67009623
-5.59179590,4.12426031,0.17154222,0.00000000,2.16399606,0.88175603,0.03515652,1.64761058
-5.58579290,4.01852383,0.16560484,0.00000000,2.09225391,0.86542983,0.03495210,1.62076658
-5.57978989,3.90399257,0.15951794,0.00000000,2.01798205,0.84632597,0.03465474,1.59008552
-5.57378689,3.78230133,0.15334873,0.00000000,1.94208438,0.82477719,0.03427203,1.55607156
-5.56778389,3.65504342,0.14715804,0.00000000,1.86538347,0.80112911,0.03381105,1.51919761
-5.56178089,3.52373394,0.14099925,0.00000000,1.78860437,0.77573127,0.03327821,1.47989457
-5.55577789,3.38978007,0.13491760,0.00000000,1.71236393,0.74892900,0.03267906,1.43854427
-5.54977489,3.25445923,0.12894994,0.00000000,1.63716590,0.72105644,0.03201830,1.39547629
-5.54377189,3.11890531,0.12312492,0.00000000,1.56340163,0.69243076,0.03129980,1.35096861
-5.53776888,2.98410315,0.11746349,0.00000000,1.49135593,0.66334791,0.03052671,1.30525158
-5.53176588,2.85089031,0.11197989,0.00000000,1.42121741,0.63407968,0.02970171,1.25851489
-5.52576288,2.71996545,0.10668267,0.00000000,1.35309218,0.60487212,0.02882716,1.21091673
-5.51975988,2.59190170,0.10157610,0.00000000,1.28702007,0.57594514,0.02790545,1.16259436
-5.51375688,2.46716378,0.09666150,0.00000000,1.22299199,0.54749311,0.02693927,1.11367537
-5.50775388,2.34612704,0.09193866,0.00000000,1.16096750,0.51968615,0.02593183,1.06428864
-5.50175088,2.22909714,0.08740716,0.00000000,1.10089131,0.49267203,0.02488720,1.01457451
-5.49574787,2.11632869,0.08306749,0.00000000,1.04270808,0.46657826,0.02381043,0.96469324
-5.48974487,2.00804198,0.07892204,0.00000000,0.98637463,0.44151425,0.02270776,0.91483157
-5.48374187,1.90443671,0.07497582,0.00000000,0.93186916,0.41757335,0.02158664,0.86520686
-5.47773887,1.80570234,0.07123697,0.00000000,0.87919729,0.39483472,0.02045581,0.81606877
-5.47173587,1.71202481,0.06771695,0.00000000,0.82839488,0.37336471,0.01932521,0.76769858
-5.46573287,1.62358983,0.06443060,0.00000000,0.77952795,0.35321809,0.01820588,0.72040623
-5.45972986,1.54058303,0.06139592,0.00000000,0.73268990,0.33443881,0.01710976,0.67452552
-5.45372686,1.46318769,0.05863378,0.00000000,0.68799689,0.31706058,0.01604952,0.63040775
-5.44772386,1.39158072,0.05616737,0.00000000,0.64558167,0.30110722,0.01503828,0.58841449
-5.44172086,1.32592765,0.05402173,0.00000000,0.60558666,0.28659295,0.01408933,0.54890961
-5.43571786,1.26637740,0.05222310,0.00000000,0.56815689,0.27352267,0.01321589,0.51225136
-5.42971486,1.21305742,0.05079828,0.00000000,0.53343325,0.26189230,0.01243081,0.47878461
-5.42371186,1.16606958,0.04977404,0.00000000,0.50154658,0.25168929,0.01174628,0.44883366
-5.41770885,1.12548731,0.04917643,0.00000000,0.47261277,0.24289323,0.01117358,0.42269573
-5.41170585,1.09135370,0.04903013,0.00000000,0.44672912,0.23547662,0.01072284,0.40063536
-5.40570285,1.06368071,0.04935781,0.00000000,0.42397200,0.22940571,0.01040282,0.38287953
-5.39969985,1.04244905,0.05017943,0.00000000,0.40439557,0.22464141,0.01022068,0.36961351
-5.39369685,1.02760836,0.05151148,0.00000000,0.38803159,0.22114005,0.01018178,0.36097737
-5.38769385,1.01907719,0.05336618,0.00000000,0.37488977,0.21885410,0.01028954,0.35706291
-5.38169085,1.01674235,0.05575067,0.00000000,0.36495861,0.21773256,0.01054524,0.35791085
-5.37568784,1.02045738,0.05866609,0.00000000,0.35820633,0.21772112,0.01094791,0.36350832
-5.36968484,1.03003967,0.06210661,0.00000000,0.35458165,0.21876197,0.01149418,0.37378642
-5.36368184,1.04526642,0.06605856,0.00000000,0.35401410,0.22079331,0.01217824,0.38861800
-5.35767884,1.06586949,0.07049948,0.00000000,0.35641405,0.22374852,0.01299172,0.40781567
-5.35167584,1.09152945,0.07539732,0.00000000,0.36167204,0.22755522,0.01392373,0.43113036
-5.34567284,1.12186947,0.08070983,0.00000000,0.36965787,0.23213417,0.01496085,0.45825049
-5.33966983,1.15644972,0.08638416,0.00000000,0.38021926,0.23739827,0.01608730,0.48880224
-5.33366683,1.19476296,0.09235669,0.00000000,0.39318063,0.24325177,0.01728505,0.52235108
-5.32766383,1.23623230,0.09855330,0.00000000,0.40834202,0.24958985,0.01853409,0.55840491
-5.32166083,1.28021171,0.10489002,0.00000000,0.42547860,0.25629869,0.01981277,0.59641917
-5.31565783,1.32599000,0.11127408,0.00000000,0.44434101,0.26325621,0.02109817,0.63580391
-5.30965483,1.37279872,0.11760542,0.00000000,0.46465683,0.27033349,0.02236660,0.67593302
-5.30365183,1.41982410,0.12377861,0.00000000,0.48613325,0.27739689,0.02359412,0.71615553
-5.29764882,1.46622296,0.12968523,0.00000000,0.50846121,0.28431089,0.02475711,0.75580878
-5.29164582,1.51114226,0.13521644,0.00000000,0.53132082,0.29094148,0.02583290,0.79423311
-5.28564282,1.55374149,0.14026586,0.00000000,0.55438811,0.29716004,0.02680034,0.83078761
-5.27963982,1.59321704,0.14473259,0.00000000,0.57734275,0.30284743,0.02764042,0.86486636
-5.27363682,1.62882745,0.14852419,0.00000000,0.59987654,0.30789816,0.02833679,0.89591446
-5.26763382,1.65991816,0.15155952,0.00000000,0.62170218,0.31222425,0.02887624,0.92344318
-5.26163082,1.68594455,0.15377139,0.00000000,0.64256194,0.31575872,0.02924902,0.94704354
-5.25562781,1.70649188,0.15510876,0.00000000,0.66223566,0.31845838,0.02944919,0.96639755
-5.24962481,1.72129119,0.15553855,0.00000000,0.68054783,0.32030567,0.02947467,0.98128674
-5.24362181,1.73022988,0.15504683,0.00000000,0.69737303,0.32130955,0.02932726,0.99159738
-5.23761881,1.73335674,0.15363943,0.00000000,0.71263977,0.32150527,0.02901253,0.99732214
-5.23161581,1.73088063,0.15134190,0.00000000,0.72633215,0.32095301,0.02853955,0.99855819
-5.22561281,1.72316322,0.14819882,0.00000000,0.73848948,0.31973541,0.02792046,0.99550171
-5.21960980,1.71070586,0.14427259,0.00000000,0.74920375,0.31795426,0.02717006,0.98843923
-5.21360680,1.69413131,0.13964153,0.00000000,0.75861516,0.31572632,0.02630521,0.97773607
-5.20760380,1.67416132,0.13439768,0.00000000,0.76690589,0.31317860,0.02534423,0.96382261
-5.20160080,1.65159120,0.12864415,0.00000000,0.77429263,0.31044341,0.02430630,0.94717908
-5.19559780,1.62726250,0.12249223,0.00000000,0.78101805,0.30765325,0.02321082,0.92831939
-5.18959480,1.60203532,0.11605842,0.00000000,0.78734197,0.30493607,0.02207683,0.90777508
-5.18359180,1.57676135,0.10946135,0.00000000,0.79353240,0.30241083,0.02092248,0.88607972
-5.17758879,1.55225889,0.10281893,0.00000000,0.79985714,0.30018379,0.01976459,0.86375471
-5.17158579,1.52929070,0.09624552,0.00000000,0.80657609,0.29834562,0.01861826,0.84129669
-5.16558279,1.50854550,0.08984947,0.00000000,0.81393471,0.29696927,0.01749665,0.81916711
-5.15957979,1.49062344,0.08373096,0.00000000,0.82215871,0.29610884,0.01641079,0.79778397
-5.15357679,1.47602587,0.07798009,0.00000000,0.83144999,0.29579932,0.01536955,0.77751598
-5.14757379,1.46514909,0.07267550,0.00000000,0.84198388,0.29605701,0.01437965,0.75867881
-5.14157079,1.45828189,0.06788320,0.00000000,0.85390736,0.29688069,0.01344581,0.74153328
-5.13556778,1.45560627,0.06365587,0.00000000,0.86733823,0.29825322,0.01257090,0.72628528
-5.12956478,1.45720082,0.06003242,0.00000000,0.88236463,0.30014347,0.01175623,0.71308679
-5.12356178,1.46304584,0.05703786,0.00000000,0.89904497,0.30250836,0.01100179,0.70203785
-5.11755878,1.47302964,0.05468350,0.00000000,0.91740757,0.30529486,0.01030651,0.69318898
-5.11155578,1.48695546,0.05296727,0.00000000,0.93745019,0.30844191,0.00966858,0.68654375
-5.10555278,1.50454828,0.05187432,0.00000000,0.95913888,0.31188190,0.00908571,0.68206132
-5.09954977,1.52546137,0.05137780,0.00000000,0.98240636,0.31554203,0.00855534,0.67965873
-5.09354677,1.54928235,0.05143975,0.00000000,1.00714988,0.31934516,0.00807482,0.67921303
-5.08754377,1.57553868,0.05201216,0.00000000,1.03322865,0.32321048,0.00764158,0.68056320
-5.08154077,1.60370291,0.05303815,0.00000000,1.06046115,0.32705389,0.00725322,0.68351205
-5.07553777,1.63319780,0.05445331,0.00000000,1.08862267,0.33078828,0.00690753,0.68782840
-5.06953477,1.66340185,0.05618710,0.00000000,1.11744342,0.33432372,0.00660251,0.69324960
-5.06353177,1.69365560,0.05816439,0.00000000,1.14660763,0.33756783,0.00633633,0.69948481
-5.05752876,1.72326902,0.06030715,0.00000000,1.17575408,0.34042631,0.00610727,0.70621917
-5.05152576,1.75153051,0.06253609,0.00000000,1.20447832,0.34280377,0.00591361,0.71311896
-5.04552276,1.77771756,0.06477250,0.00000000,1.23233705,0.34460490,0.00575356,0.71983800
-5.03951976,1.80110921,0.06693999,0.00000000,1.25885452,0.34573608,0.00562515,0.72602499
-5.03351676,1.82100030,0.06896631,0.00000000,1.28353132,0.34610724,0.00552614,0.73133200
-5.02751376,1.83671705,0.07078500,0.00000000,1.30585517,0.34563420,0.00545395,0.73542360
-5.02151076,1.84763383,0.07233703,0.00000000,1.32531369,0.34424108,0.00540563,0.73798646
-5.01550775,1.85319025,0.07357217,0.00000000,1.34140862,0.34186294,0.00537781,0.73873910
-5.00950475,1.85290813,0.07445023,0.00000000,1.35367106,0.33844834,0.00536677,0.73744120
-5.00350175,1.84640754,0.07494193,0.00000000,1.36167711,0.33396174,0.00536842,0.73390226
-4.99749875,1.83342112,0.07502959,0.00000000,1.36506328,0.32838563,0.00537843,0.72798902
-4.99149575,1.81380599,0.07470736,0.00000000,1.36354100,0.32172217,0.00539228,0.71963137
-4.98549275,1.78755266,0.07398121,0.00000000,1.35690953,0.31399434,0.00540543,0.70882638
-4.97948974,1.75479030,0.07286852,0.00000000,1.34506658,0.30524641,0.00541341,0.69564033
-4.97348674,1.71578820,0.07139732,0.00000000,1.32801633,0.29554377,0.00541199,0.68020849
-4.96748374,1.67095292,0.06960528,0.00000000,1.30587410,0.28497206,0.00539728,0.66273273
-4.96148074,1.62082149,0.06753837,0.00000000,1.27886763,0.27363564,0.00536591,0.64347702
-4.95547774,1.56605055,0.06524937,0.00000000,1.24733474,0.26165551,0.00531510,0.62276100
-4.94947474,1.50740198,0.06279616,0.00000000,1.21171734,0.24916665,0.00524275,0.60095180
-4.94347174,1.44572540,0.06023995,0.00000000,1.17255208,0.23631511,0.00514754,0.57845472
-4.93746873,1.38193836,0.05764348,0.00000000,1.13045792,0.22325476,0.00502895,0.55570278
-4.93146573,1.31700486,0.05506925,0.00000000,1.08612110,0.21014397,0.00488726,0.53314591
-4.92546273,1.25191311,0.05257784,0.00000000,1.04027814,0.19714244,0.00472354,0.51124000
-4.91945973,1.18765333,0.05022638,0.00000000,0.99369757,0.18440813,0.00453960,0.49043637
-4.91345673,1.12519653,0.04806723,0.00000000,0.94716110,0.17209460,0.00433794,0.47117200
-4.90745373,1.06547492,0.04614688,0.00000000,0.90144502,0.16034881,0.00412164,0.45386088
-4.90145073,1.00936488,0.04450514,0.00000000,0.85730254,0.14930943,0.00389428,0.43888691
-4.89544772,0.95767282,0.04317451,0.00000000,0.81544783,0.13910578,0.00365986,0.42659840
-4.88944472,0.91112470,0.04218000,0.00000000,0.77654234,0.12985743,0.00342263,0.41730458
-4.88344172,0.87035920,0.04153901,0.00000000,0.74118374,0.12167438,0.00318708,0.41127400
-4.87743872,0.83592486,0.04126169,0.00000000,0.70989810,0.11465789,0.00295779,0.40873497
-4.87143572,0.80828112,0.04135137,0.00000000,0.68313524,0.10890181,0.00273937,0.40987792
-4.86543272,0.78780287,0.04180528,0.00000000,0.66126739,0.10449443,0.00253640,0.41485944
-4.85942971,0.77478827,0.04261544,0.00000000,0.64459092,0.10152049,0.00235340,0.42380786
-4.85342671,0.76946916,0.04376963,0.00000000,0.63333099,0.10006356,0.00219476,0.43682999
-4.84742371,0.77202340,0.04525253,0.00000000,0.62764852,0.10020829,0.00206477,0.45401860
-4.84142071,0.78258829,0.04704681,0.00000000,0.62764890,0.10204259,0.00196757,0.47546016
-4.83541771,0.80127418,0.04913427,0.00000000,0.63339200,0.10565942,0.00190716,0.50124249
-4.82941471,0.82817745,0.05149685,0.00000000,0.64490252,0.11115815,0.00188741,0.53146160
-4.82341171,0.86339178,0.05411766,0.00000000,0.66218013,0.11864523,0.00191201,0.56622734
-4.81740870,0.90701705,0.05698171,0.00000000,0.68520869,0.12823399,0.00198451,0.60566731
-4.81140570,0.95916489,0.06007653,0.00000000,0.71396386,0.14004365,0.00210821,0.64992866
-4.80540270,1.01996053,0.06339257,0.00000000,0.74841863,0.15419719,0.00228620,0.69917725
-4.79939970,1.08954027,0.06692335,0.00000000,0.78854635,0.17081831,0.00252118,0.75359413
-4.79339670,1.16804450,0.07066530,0.00000000,0.83432098,0.19002721,0.00281549,0.81336899
-4.78739370,1.25560624,0.07461742,0.00000000,0.88571450,0.21193551,0.00317088,0.87869068
-4.78139070,1.35233542,0.07878064,0.00000000,0.94269147,0.23664029,0.00358846,0.94973495
-4.77538769,1.45829946,0.08315696,0.00000000,1.00520115,0.26421735,0.00406853,1.02664968
-4.76938469,1.57350091,0.08774839,0.00000000,1.07316735,0.29471410,0.00461042,1.10953811
-4.76338169,1.69785311,0.09255574,0.00000000,1.14647680,0.32814222,0.00521236,1.19844068
-4.75737869,1.83115502,0.09757734,0.00000000,1.22496656,0.36447041,0.00587136,1.29331631
-4.75137569,1.97306663,0.10280771,0.00000000,1.30841123,0.40361758,0.00658305,1.39402386
-4.74537269,2.12308623,0.10823621,0.00000000,1.39651089,0.44544693,0.00734164,1.50030495
-4.73936968,2.28053114,0.11384593,0.00000000,1.48888054,0.48976112,0.00813988,1.61176888
-4.73336668,2.44452319,0.11961262,0.00000000,1.58504178,0.53629900,0.00896903,1.72788095
-4.72736368,2.61398028,0.12550395,0.00000000,1.68441767,0.58473416,0.00981897,1.84795485
-4.72136068,2.78761521,0.13147904,0.00000000,1.78633132,0.63467562,0.01067830,1.97115014
-4.71535768,2.96394253,0.13748837,0.00000000,1.89000864,0.68567080,0.01153456,2.09647544
-4.70935468,3.14129409,0.14347403,0.00000000,1.99458587,0.73721086,0.01237444,2.22279782
-4.70335168,3.31784347,0.14937042,0.00000000,2.09912175,0.78873864,0.01318410,2.34885863
-4.69734867,3.49163900,0.15510534,0.00000000,2.20261445,0.83965877,0.01394955,2.47329574
-4.69134567,3.66064490,0.16060146,0.00000000,2.30402288,0.88935014,0.01465698,2.59467179
-4.68534267,3.82278942,0.16577815,0.00000000,2.40229185,0.93718010,0.01529321,2.71150789
-4.67933967,3.97601846,0.17055356,0.00000000,2.49638032,0.98252023,0.01584607,2.82232170
-4.67333667,4.11835306,0.17484699,0.00000000,2.58529169,1.02476301,0.01630480,2.92566869
-4.66733367,4.24794830,0.17858131,0.00000000,2.66810501,1.06333888,0.01666042,3.02018512
-4.66133067,4.36315162,0.18168550,0.00000000,2.74400567,1.09773304,0.01690601,3.10463095
-4.65532766,4.46255764,0.18409699,0.00000000,2.81231423,1.12750135,0.01703698,3.17793092
-4.64932466,4.54505738,0.18576396,0.00000000,2.87251194,1.15228447,0.01705121,3.23921201
-4.64332166,4.60987908,0.18664725,0.00000000,2.92426135,1.17181988,0.01694917,3.28783536
-4.63731866,4.65661871,0.18672200,0.00000000,2.96742098,1.18595096,0.01673386,3.32342106
-4.63131566,4.68525819,0.18597873,0.00000000,3.00205273,1.19463272,0.01641076,3.34586442
-4.62531266,4.69617010,0.18442398,0.00000000,3.02842137,1.19793385,0.01598760,3.35534258
-4.61930965,4.69010799,0.18208043,0.00000000,3.04698563,1.19603483,0.01547413,3.35231093
-4.61330665,4.66818231,0.17898636,0.00000000,3.05838076,1.18922209,0.01488177,3.33748900
-4.60730365,4.63182257,0.17519465,0.00000000,3.06339311,1.17787843,0.01422325,3.31183625
-4.60130065,4.58272686,0.17077127,0.00000000,3.06292750,1.16246985,0.01351217,3.27651858
-4.59529765,4.52280094,0.16579326,0.00000000,3.05796873,1.14352953,0.01276259,3.23286688
-4.58929465,4.45408933,0.16034642,0.00000000,3.04953885,1.12163945,0.01198862,3.18232939
-4.58329165,4.37870146,0.15452271,0.00000000,3.03865228,1.09741051,0.01120399,3.12642002
-4.57728864,4.29873624,0.14841753,0.00000000,3.02627098,1.07146201,0.01042167,3.06666491
-4.57128564,4.21620860,0.14212693,0.00000000,3.01326193,1.04440137,0.00965360,3.00454995
-4.56528264,4.13298138,0.13574500,0.00000000,3.00035921,1.01680502,0.00891036,2.94147139
-4.55927964,4.05070576,0.12936133,0.00000000,2.98813276,0.98920134,0.00820102,2.87869215
-4.55327664,3.97077314,0.12305897,0.00000000,2.97696556,0.96205627,0.00753300,2.81730564
-4.54727364,3.89428033,0.11691254,0.00000000,2.96704043,0.93576230,0.00691197,2.75820868
-4.54127064,3.82200976,0.11098699,0.00000000,2.95833735,0.91063115,0.00634192,2.70208469
-4.53526763,3.75442505,0.10533669,0.00000000,2.95064138,0.88689042,0.00582515,2.64939741
-4.52926463,3.69168176,0.10000502,0.00000000,2.94356066,0.86468411,0.00536243,2.60039521
-4.52326163,3.63365221,0.09502449,0.00000000,2.93655348,0.84407684,0.00495313,2.55512509
-4.51725863,3.57996234,0.09041712,0.00000000,2.92896284,0.82506130,0.00459542,2.51345526
-4.51125563,3.53003830,0.08619531,0.00000000,2.92005630,0.80756843,0.00428645,2.47510437
-4.50525263,3.48315944,0.08236282,0.00000000,2.90906902,0.79147953,0.00402260,2.43967562
-4.49924962,3.43851474,0.07891610,0.00000000,2.89524718,0.77663950,0.00379970,2.40669317
-4.49324662,3.39525913,0.07584551,0.00000000,2.87788962,0.76287050,0.00361318,2.37563895
-4.48724362,3.35256654,0.07313668,0.00000000,2.85638507,0.74998516,0.00345835,2.34598740
-4.48124062,3.30967693,0.07077171,0.00000000,2.83024327,0.73779864,0.00333052,2.31723636
-4.47523762,3.26593488,0.06873029,0.00000000,2.79911822,0.72613894,0.00322515,2.28893267
-4.46923462,3.22081811,0.06699053,0.00000000,2.76282271,0.71485507,0.00313800,2.26069120
-4.46323162,3.17395514,0.06552973,0.00000000,2.72133370,0.70382268,0.00306522,2.23220684
-4.45722861,3.12513169,0.06432472,0.00000000,2.67478865,0.69294724,0.00300338,2.20325945
-4.45122561,3.07428660,0.06335225,0.00000000,2.62347366,0.68216463,0.00294955,2.17371210
-4.44522261,3.02149848,0.06258894,0.00000000,2.56780463,0.67143958,0.00290128,2.14350358
-4.43921961,2.96696473,0.06201135,0.00000000,2.50830295,0.66076224,0.00285663,2.11263634
-4.43321661,2.91097527,0.06159573,0.00000000,2.44556777,0.65014331,0.00281412,2.08116137
-4.42721361,2.85388325,0.06131795,0.00000000,2.38024662,0.63960839,0.00277271,2.04916165
-4.42121061,2.79607511,0.06115335,0.00000000,2.31300647,0.62919197,0.00273175,2.01673562
-4.41520760,2.73794234,0.06107665,0.00000000,2.24450692,0.61893166,0.00269094,1.98398225
-4.40920460,2.67985690,0.06106205,0.00000000,2.17537707,0.60886315,0.00265028,1.95098881
-4.40320160,2.62215175,0.06108341,0.00000000,2.10619712,0.59901614,0.00261003,1.91782241
-4.39719860,2.56510764,0.06111458,0.00000000,2.03748554,0.58941165,0.00257064,1.88452563
-4.39119560,2.50894666,0.06112988,0.00000000,1.96969199,0.58006082,0.00253276,1.85111662
-4.38519260,2.45383251,0.06110469,0.00000000,1.90319590,0.57096513,0.00249718,1.81759333
-4.37918959,2.39987683,0.06101614,0.00000000,1.83831014,0.56211796,0.00246481,1.78394135
-4.37318659,2.34715081,0.06084378,0.00000000,1.77528902,0.55350740,0.00243665,1.75014457
-4.36718359,2.29570061,0.06057033,0.00000000,1.71433938,0.54511980,0.00241379,1.71619753
-4.36118059,2.24556506,0.06018231,0.00000000,1.65563385,0.53694390,0.00239737,1.68211849
-4.35517759,2.19679410,0.05967053,0.00000000,1.59932465,0.52897501,0.00238859,1.64796188
-4.34917459,2.14946627,0.05903057,0.00000000,1.54555705,0.52121898,0.00238867,1.61382912
-4.34317159,2.10370375,0.05826290,0.00000000,1.49448134,0.51369557,0.00239885,1.57987691
-4.33716858,2.05968390,0.05737295,0.00000000,1.44626229,0.50644086,0.00242032,1.54632215
-4.33116558,2.01764620,0.05637085,0.00000000,1.40108574,0.49950859,0.00245424,1.51344303
-4.32516258,1.97789415,0.05527109,0.00000000,1.35916178,0.49297026,0.00250169,1.48157621
-4.31915958,1.94079197,0.05409193,0.00000000,1.32072451,0.48691388,0.00256361,1.45110998
-4.31315658,1.90675630,0.05285465,0.00000000,1.28602867,0.48144154,0.00264079,1.42247389
-4.30715358,1.87624340,0.05158277,0.00000000,1.25534337,0.47666581,0.00273379,1.39612547
