energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.78989495,2.41023280,0.51459673,0.41195286,0.33850195,0.02447005,0.21740984,0.04235343,1.03417329
-5.78389195,2.39781247,0.51645893,0.41231988,0.33992550,0.02518667,0.21604383,0.04204738,1.02955296
-5.77788894,2.39025520,0.51950355,0.41398073,0.34245485,0.02601629,0.21585231,0.04171129,1.02561703
-5.77188594,2.38746561,0.52369945,0.41688070,0.34609190,0.02695081,0.21681216,0.04134482,1.02234961
-5.76588294,2.38909805,0.52897237,0.42091023,0.35079741,0.02797839,0.21886280,0.04094554,1.01965794
-5.75987994,2.39457870,0.53521126,0.42590903,0.35649233,0.02908367,0.22190902,0.04050926,1.01738076
-5.75387694,2.40313554,0.54227612,0.43167176,0.36306032,0.03024802,0.22582494,0.04003055,1.01529924
-5.74787394,2.41383489,0.55000677,0.43795525,0.37035140,0.03144997,0.23045881,0.03950323,1.01315006
-5.74187094,2.42562283,0.55823235,0.44448686,0.37818663,0.03266564,0.23563865,0.03892090,1.01063992
-5.73586793,2.43736973,0.56678099,0.45097385,0.38636356,0.03386930,0.24117832,0.03827752,1.00746070
-5.72986493,2.44791634,0.57548922,0.45711325,0.39466244,0.03503405,0.24688402,0.03756792,1.00330472
-5.72386193,2.45611951,0.58421091,0.46260202,0.40285300,0.03613246,0.25256088,0.03678822,0.99787950
-5.71785893,2.46089611,0.59282519,0.46714721,0.41070149,0.03713733,0.25801944,0.03593627,0.99092128
-5.71185593,2.46126369,0.60124311,0.47047569,0.41797792,0.03802243,0.26308188,0.03501183,0.98220711
-5.70585293,2.45637646,0.60941288,0.47234313,0.42446320,0.03876324,0.26758767,0.03401683,0.97156494
-5.69984992,2.44555578,0.61732347,0.47254207,0.42995603,0.03933765,0.27139859,0.03295540,0.95888154
-5.69384692,2.42831417,0.62500650,0.47090876,0.43427928,0.03972664,0.27440283,0.03183381,0.94410814
-5.68784392,2.40437232,0.63253641,0.46732844,0.43728569,0.03991483,0.27651819,0.03066038,0.92726366
-5.68184092,2.37366885,0.64002899,0.46173918,0.43886267,0.03989096,0.27769412,0.02944524,0.90843560
-5.67583792,2.33636280,0.64763842,0.45413383,0.43893601,0.03964822,0.27791271,0.02820002,0.88777867
-5.66983492,2.29282889,0.65555299,0.44456042,0.43747247,0.03918448,0.27718849,0.02693758,0.86551145
-5.66383192,2.24364622,0.66398973,0.43312066,0.43448105,0.03850236,0.27556719,0.02567155,0.84191114
-5.65782891,2.18958084,0.67318829,0.41996689,0.43001284,0.03760909,0.27312350,0.02441605,0.81730679
-5.65182591,2.13156320,0.68340422,0.40529751,0.42415962,0.03651634,0.26995790,0.02318523,0.79207123
-5.64582291,2.07066122,0.69490210,0.38935112,0.41705111,0.03523978,0.26619283,0.02199296,0.76661211
-5.63981991,2.00805029,0.70794862,0.37239953,0.40885096,0.03379864,0.26196828,0.02085248,0.74136215
-5.63381691,1.94498110,0.72280596,0.35474007,0.39975171,0.03221508,0.25743704,0.01977615,0.71676920
-5.62781391,1.88274652,0.73972553,0.33668728,0.38996883,0.03051352,0.25275979,0.01877520,0.69328605
-5.62181091,1.82264862,0.75894236,0.31856448,0.37973412,0.02871993,0.24810021,0.01785955,0.67136053
-5.61580790,1.76596672,0.78067008,0.30069532,0.36928861,0.02686106,0.24362040,0.01703773,0.65142601
-5.60980490,1.71392751,0.80509649,0.28339578,0.35887531,0.02496375,0.23947653,0.01631682,0.63389244
-5.60380190,1.66767782,0.83237987,0.26696663,0.34873205,0.02305420,0.23581511,0.01570242,0.61913816
-5.59779890,1.62826065,0.86264574,0.25168678,0.33908455,0.02115737,0.23276979,0.01519877,0.60750267
-5.59179590,1.59659489,0.89598407,0.23780744,0.33014013,0.01929642,0.23045876,0.01480878,0.59928019
-5.58579290,1.57345892,0.93244687,0.22554746,0.32208210,0.01749229,0.22898289,0.01453426,0.59471435
-5.57978989,1.55947811,0.97204594,0.21508960,0.31506511,0.01576334,0.22842443,0.01437600,0.59399385
-5.57378689,1.55511616,1.01475073,0.20657811,0.30921147,0.01412513,0.22884635,0.01433403,0.59724912
-5.56778389,1.56067015,1.06048633,0.20011719,0.30460865,0.01259035,0.23029214,0.01440777,0.60455005
-5.56178089,1.57626890,1.10913138,0.19577062,0.30130801,0.01116880,0.23278614,0.01459628,0.61590457
-5.55577789,1.60187438,1.16051618,0.19356232,0.29932453,0.00986749,0.23633417,0.01489839,0.63125832
-5.54977489,1.63728578,1.21442079,0.19347763,0.29863791,0.00869080,0.24092439,0.01531291,0.65049509
-5.54377189,1.68214596,1.27057355,0.19546549,0.29919452,0.00764077,0.24652839,0.01583873,0.67343818
-5.53776888,1.73594975,1.32864985,0.19944110,0.30091048,0.00671736,0.25310237,0.01647493,0.69985266
-5.53176588,1.79805401,1.38827173,0.20528910,0.30367541,0.00591881,0.26058828,0.01722084,0.72944831
-5.52576288,1.86768908,1.44900812,0.21286718,0.30735693,0.00524194,0.26891504,0.01807599,0.76188345
-5.51975988,1.94397135,1.51037626,0.22200996,0.31180554,0.00468252,0.27799967,0.01904008,0.79676945
-5.51375688,2.02591691,1.57184426,0.23253299,0.31685987,0.00423555,0.28774836,0.02011283,0.83367601
-5.50775388,2.11245597,1.63283511,0.24423696,0.32235186,0.00389562,0.29805753,0.02129382,0.87213703
-5.50175088,2.20244808,1.69273210,0.25691191,0.32811190,0.00365711,0.30881480,0.02258221,0.91165710
-5.49574787,2.29469799,1.75088591,0.27034143,0.33397367,0.00351441,0.31990005,0.02397649,0.95171855
-5.48974487,2.38797197,1.80662308,0.28430675,0.33977837,0.00346213,0.33118642,0.02547413,0.99178888
-5.48374187,2.48101469,1.85925604,0.29859072,0.34537848,0.00349518,0.34254148,0.02707123,1.03132853
-5.47773887,2.57256629,1.90809434,0.31298162,0.35064063,0.00360887,0.35382842,0.02876218,1.06979893
-5.47173587,2.66137981,1.95245702,0.32727671,0.35544781,0.00379893,0.36490746,0.03053931,1.10667054
-5.46573287,2.74623852,1.99168563,0.34128552,0.35970060,0.00406152,0.37563739,0.03239255,1.14143092
-5.45972986,2.82597322,2.02515785,0.35483277,0.36331774,0.00439319,0.38587731,0.03430924,1.17359260
-5.45372686,2.89947919,2.05230104,0.36776095,0.36623580,0.00479081,0.39548853,0.03627391,1.20270069
-5.44772386,2.96573262,2.07260549,0.37993245,0.36840833,0.00525149,0.40433664,0.03826822,1.22834001
-5.44172086,3.02380619,2.08563698,0.39123123,0.36980433,0.00577245,0.41229372,0.04027103,1.25014170
-5.43571786,3.07288359,2.09104815,0.40156403,0.37040650,0.00635095,0.41924058,0.04225856,1.26778919
-5.42971486,3.11227276,2.08858832,0.41086093,0.37020912,0.00698413,0.42506907,0.04420474,1.28102337
-5.42371186,3.14141737,2.07811153,0.41907551,0.36921604,0.00766890,0.42968428,0.04608162,1.28964695
-5.41770885,3.15990640,2.05958230,0.42618439,0.36743864,0.00840183,0.43300661,0.04786005,1.29352786
-5.41170585,3.16748148,2.03307908,0.43218615,0.36489414,0.00917901,0.43497357,0.04951031,1.29260168
-5.40570285,3.16404167,1.99879513,0.43709992,0.36160421,0.00999602,0.43554134,0.05100301,1.28687300
-5.39969985,3.14964558,1.95703666,0.44096328,0.35759407,0.01084776,0.43468577,0.05230994,1.27641565
-5.39369685,3.12451044,1.90821846,0.44382988,0.35289197,0.01172846,0.43240310,0.05340499,1.26137185
-5.38769385,3.08900821,1.85285686,0.44576667,0.34752923,0.01263158,0.42870998,0.05426508,1.24195015
-5.38169085,3.04365856,1.79156032,0.44685088,0.34154063,0.01354984,0.42364305,0.05487103,1.21842221
-5.37568784,2.98911886,1.72501788,0.44716685,0.33496511,0.01447522,0.41725790,0.05520837,1.19111854
-5.36968484,2.92617119,1.65398577,0.44680281,0.32784677,0.01539896,0.40962759,0.05526795,1.16042298
-5.36368184,2.85570678,1.57927248,0.44584777,0.32023584,0.01631170,0.40084053,0.05504649,1.12676633
-5.35767884,2.77870817,1.50172285,0.44438858,0.31218969,0.01720354,0.39099816,0.05454689,1.09061894
-5.35167584,2.69622944,1.42220153,0.44250731,0.30377357,0.01806419,0.38021209,0.05377830,1.05248252
-5.34567284,2.60937516,1.34157619,0.44027907,0.29506107,0.01888314,0.36860126,0.05275605,1.01288131
-5.33966983,2.51927853,1.26070116,0.43777024,0.28613411,0.01964985,0.35628886,0.05150133,0.97235276
-5.33366683,2.42707927,1.18040165,0.43503733,0.27708246,0.02035401,0.34339937,0.05004063,0.93143788
-5.32766383,2.33390202,1.10145923,0.43212636,0.26800267,0.02098574,0.33005578,0.04840504,0.89067157
-5.32166083,2.24083562,1.02459862,0.42907282,0.25899647,0.02153586,0.31637699,0.04662943,0.85057299
-5.31565783,2.14891392,0.95047638,0.42590219,0.25016862,0.02199617,0.30247573,0.04475138,0.81163634
-5.30965483,2.05909853,0.87967148,0.42263085,0.24162442,0.02235966,0.28845675,0.04281020,0.77432217
-5.30365183,1.97226386,0.81267810,0.41926750,0.23346673,0.02262080,0.27441554,0.04084577,0.73904940
-5.29764882,1.88918478,0.74990056,0.41581470,0.22579292,0.02277569,0.26043757,0.03889746,0.70618827
-5.29164582,1.81052694,0.69165059,0.41227067,0.21869174,0.02282227,0.24659795,0.03700307,0.67605442
-5.28564282,1.73683992,0.63814671,0.40863103,0.21224026,0.02276039,0.23296146,0.03519787,0.64890404
-5.27963982,1.66855314,0.58951575,0.40489050,0.20650113,0.02259194,0.21958308,0.03351370,0.62493043
-5.27363682,1.60597443,0.54579630,0.40104427,0.20152025,0.02232077,0.20650867,0.03197826,0.60426178
-5.26763382,1.54929101,0.50694385,0.39708922,0.19732499,0.02195267,0.19377592,0.03061455,0.58696041
-5.26163082,1.49857284,0.47283748,0.39302461,0.19392310,0.02149521,0.18141543,0.02944042,0.57302336
-5.25562781,1.45377790,0.44328778,0.38885248,0.19130229,0.02095755,0.16945177,0.02846835,0.56238424
-5.24962481,1.41475937,0.41804572,0.38457764,0.18943063,0.02035018,0.15790454,0.02770537,0.55491645
-5.24362181,1.38127423,0.39681225,0.38020726,0.18825767,0.01968460,0.14678934,0.02715312,0.55043753
-5.23761881,1.35299328,0.37924835,0.37575028,0.18771634,0.01897300,0.13611854,0.02680810,0.54871463
-5.23161581,1.32951228,0.36498523,0.37121651,0.18772543,0.01822791,0.12590196,0.02666199,0.54947096
-5.22561281,1.31036387,0.35363445,0.36661567,0.18819264,0.01746178,0.11614731,0.02670213,0.55239305
-5.21960980,1.29503039,0.34479777,0.36195651,0.18901801,0.01668668,0.10686048,0.02691209,0.55713865
-5.21360680,1.28295708,0.33807642,0.35724596,0.19009765,0.01591397,0.09804568,0.02727226,0.56334519
-5.20760380,1.27356569,0.33307980,0.35248852,0.19132747,0.01515395,0.08970542,0.02776058,0.57063851
-5.20160080,1.26626813,0.32943318,0.34768588,0.19260687,0.01441571,0.08184048,0.02835319,0.57864168
-5.19559780,1.26048000,0.32678452,0.34283689,0.19384221,0.01370687,0.07444974,0.02902522,0.58698371
-5.18959480,1.25563366,0.32481016,0.33793783,0.19494983,0.01303353,0.06753004,0.02975141,0.59530793
-5.18359180,1.25119061,0.32321941,0.33298291,0.19585853,0.01240017,0.06107603,0.03050689,0.60327979
-5.17758879,1.24665271,0.32175782,0.32796506,0.19651152,0.01180973,0.05508011,0.03126771,0.61059385
-5.17158579,1.24157213,0.32020940,0.32287690,0.19686753,0.01126362,0.04953234,0.03201147,0.61697981
-5.16558279,1.23555943,0.31839747,0.31771164,0.19690126,0.01076190,0.04442054,0.03271781,0.62220727
-5.15957979,1.22828976,0.31618450,0.31246412,0.19660306,0.01030339,0.03973033,0.03336877,0.62608925
-5.15357679,1.21950675,0.31347077,0.30713158,0.19597789,0.00988596,0.03544536,0.03394907,0.62848410
-5.14757379,1.20902393,0.31019212,0.30171426,0.19504360,0.00950666,0.03154749,0.03444637,0.62929597
-5.14157079,1.19672383,0.30631677,0.29621573,0.19382874,0.00916195,0.02801712,0.03485124,0.62847372
-5.13556778,1.18255447,0.30184151,0.29064280,0.19236981,0.00884796,0.02483347,0.03515720,0.62600835
-5.12956478,1.16652366,0.29678732,0.28500516,0.19070834,0.00856064,0.02197492,0.03536052,0.62192905
-5.12356178,1.14869138,0.29119465,0.27931468,0.18888776,0.00829595,0.01941934,0.03546000,0.61629811
-5.11755878,1.12916042,0.28511853,0.27358439,0.18695033,0.00804998,0.01714440,0.03545665,0.60920494
-5.11155578,1.10806603,0.27862368,0.26782728,0.18493425,0.00781907,0.01512787,0.03535334,0.60075944
-5.10555278,1.08556503,0.27177995,0.26205505,0.18287109,0.00759990,0.01334791,0.03515431,0.59108511
-5.09954977,1.06182490,0.26465801,0.25627683,0.18078377,0.00738952,0.01178326,0.03486481,0.58031228
-5.09354677,1.03701360,0.25732571,0.25049801,0.17868499,0.00718533,0.01041346,0.03449065,0.56857166
-5.08754377,1.01129060,0.24984502,0.24471946,0.17657643,0.00698516,0.00921904,0.03403782,0.55598878
-5.08154077,0.98479960,0.24226985,0.23893696,0.17444857,0.00678714,0.00818161,0.03351211,0.54267929
-5.07553777,0.95766340,0.23464459,0.23314113,0.17228124,0.00658976,0.00728397,0.03291892,0.52874567
-5.06953477,0.92998108,0.22700354,0.22731792,0.17004483,0.00639177,0.00651024,0.03226302,0.51427516
-5.06353177,0.90182765,0.21937116,0.22144944,0.16770208,0.00619217,0.00584584,0.03154844,0.49933924
-5.05752876,0.87325610,0.21176303,0.21551539,0.16521038,0.00599017,0.00527761,0.03077852,0.48399447
-5.05152576,0.84430161,0.20418749,0.20949489,0.16252442,0.00578513,0.00479379,0.02995593,0.46828456
-5.04552276,0.81498762,0.19664777,0.20336853,0.15959900,0.00557662,0.00438406,0.02908281,0.45224362
-5.03951976,0.78533325,0.18914444,0.19712075,0.15639203,0.00536433,0.00403956,0.02816100,0.43590008
-5.03351676,0.75536148,0.18167809,0.19074219,0.15286724,0.00514809,0.00375287,0.02719226,0.41928129
-5.02751376,0.72510766,0.17425200,0.18423200,0.14899681,0.00492791,0.00351804,0.02617852,0.40241807
-5.02151076,0.69462751,0.16687461,0.17759989,0.14476349,0.00470394,0.00333055,0.02512208,0.38534934
-5.01550775,0.66400427,0.15956170,0.17086784,0.14016226,0.00447651,0.00318729,0.02402593,0.36812603
-5.00950475,0.63335438,0.15233816,0.16407135,0.13520142,0.00424612,0.00308653,0.02289382,0.35081440
-5.00350175,0.60283132,0.14523915,0.15726004,0.12990309,0.00401344,0.00302787,0.02173045,0.33349835
-4.99749875,0.57262740,0.13831068,0.15049773,0.12430295,0.00377935,0.00301215,0.02054152,0.31628052
-4.99149575,0.54297330,0.13160953,0.14386183,0.11844960,0.00354486,0.00304138,0.01933372,0.29928235
-4.98549275,0.51413543,0.12520256,0.13744209,0.11240312,0.00331112,0.00311864,0.01811466,0.28264279
-4.97948974,0.48641117,0.11916537,0.13133875,0.10623343,0.00307944,0.00324794,0.01689276,0.26651603
-4.97348674,0.46012234,0.11358045,0.12566029,0.10001808,0.00285116,0.00343406,0.01567707,0.25106819
-4.96748374,0.43560720,0.10853492,0.12052062,0.09383999,0.00262769,0.00368243,0.01447706,0.23647322
-4.96148074,0.41321142,0.10411791,0.11603614,0.08778500,0.00241046,0.00399891,0.01330241,0.22290834
-4.95547774,0.39327845,0.10041775,0.11232255,0.08193945,0.00220082,0.00438963,0.01216278,0.21054906
-4.94947474,0.37613988,0.09751911,0.10949169,0.07638799,0.00200006,0.00486080,0.01106755,0.19956432
-4.94347174,0.36210614,0.09550019,0.10764851,0.07121155,0.00180933,0.00541850,0.01002571,0.19011171
-4.93746873,0.35145806,0.09443021,0.10688831,0.06648568,0.00162964,0.00606851,0.00904563,0.18233327
-4.93146573,0.34443970,0.09436705,0.10729436,0.06227931,0.00146181,0.00681617,0.00813494,0.17635188
-4.92546273,0.34125271,0.09535552,0.10893594,0.05865389,0.00130643,0.00766620,0.00730051,0.17226843
-4.91945973,0.34205243,0.09742603,0.11186701,0.05566296,0.00116391,0.00862264,0.00654837,0.17016002
-4.91345673,0.34694597,0.10059390,0.11612546,0.05335221,0.00103443,0.00968878,0.00588374,0.17007901
-4.90745373,0.35599226,0.10485930,0.12173299,0.05175980,0.00091794,0.01086714,0.00531107,0.17205319
-4.90145073,0.36920400,0.11020785,0.12869562,0.05091709,0.00081422,0.01215958,0.00483413,0.17608678
-4.89544772,0.38655135,0.11661189,0.13700480,0.05084955,0.00072285,0.01356733,0.00445603,0.18216237
-4.88944472,0.40796721,0.12403231,0.14663906,0.05157782,0.00064324,0.01509126,0.00417940,0.19024354
-4.88344172,0.43335368,0.13242097,0.15756605,0.05311884,0.00057470,0.01673206,0.00400639,0.20027803
-4.87743872,0.46258934,0.14172360,0.16974503,0.05548688,0.00051642,0.01849056,0.00393876,0.21220126
-4.87143572,0.49553692,0.15188295,0.18312940,0.05869450,0.00046751,0.02036808,0.00397791,0.22593995
-4.86543272,0.53205092,0.16284222,0.19766942,0.06275319,0.00042704,0.02236684,0.00412487,0.24141564
-4.85942971,0.57198473,0.17454856,0.21331475,0.06767371,0.00039407,0.02449034,0.00438025,0.25854784
-4.85342671,0.61519675,0.18695637,0.23001677,0.07346611,0.00036766,0.02674388,0.00474417,0.27725668
-4.84742371,0.66155520,0.20003045,0.24773059,0.08013926,0.00034689,0.02913495,0.00521608,0.29746468
-4.84142071,0.71094136,0.21374876,0.26641651,0.08770001,0.00033091,0.03167375,0.00579470,0.31909780
-4.83541771,0.76325097,0.22810454,0.28604109,0.09615191,0.00031890,0.03437364,0.00647776,0.34208537
-4.82941471,0.81839385,0.24310801,0.30657761,0.10549356,0.00031013,0.03725159,0.00726182,0.36635916
-4.82341171,0.87629183,0.25878730,0.32800603,0.11571671,0.00030394,0.04032868,0.00814213,0.39185143
-4.81740870,0.93687523,0.27518875,0.35031263,0.12680412,0.00029974,0.04363050,0.00911242,0.41849222
-4.81140570,1.00007831,0.29237660,0.37348931,0.13872736,0.00029705,0.04718768,0.01016477,0.44620608
-4.80540270,1.06583427,0.31043208,0.39753282,0.15144470,0.00029544,0.05103638,0.01128955,0.47490843
-4.79939970,1.13407027,0.32945213,0.42244408,0.16489921,0.00029456,0.05521873,0.01247537,0.50450191
-4.79339670,1.20470339,0.34954772,0.44822782,0.17901726,0.00029413,0.05978347,0.01370913,0.53487314
-4.78739370,1.27763787,0.37084206,0.47489275,0.19370749,0.00029393,0.06478642,0.01497618,0.56589005
-4.78139070,1.35276439,0.39346878,0.50245231,0.20886052,0.00029378,0.07029113,0.01626052,0.59740030
-4.77538769,1.42996176,0.41757016,0.53092623,0.22434930,0.00029358,0.07636940,0.01754507,0.62923089
-4.76938469,1.50910131,0.44329562,0.56034297,0.24003036,0.00029321,0.08310182,0.01881210,0.66118931
-4.76338169,1.59005390,0.47080037,0.59074276,0.25574584,0.00029264,0.09057823,0.02004360,0.69306616
-4.75737869,1.67269940,0.50024433,0.62218140,0.27132629,0.00029182,0.09889796,0.02122181,0.72463938
-4.75137569,1.75693810,0.53179109,0.65473430,0.28659425,0.00029075,0.10816989,0.02232969,0.75567983
-4.74537269,1.84270329,0.56560693,0.68850067,0.30136837,0.00028942,0.11851219,0.02335144,0.78595807
-4.73936968,1.92997410,0.60185965,0.72360730,0.31546796,0.00028785,0.13005162,0.02427297,0.81525190
-4.73336668,2.01878735,0.64071680,0.76021161,0.32871777,0.00028607,0.14292238,0.02508238,0.84335428
-4.72736368,2.10924743,0.68234342,0.79850341,0.34095275,0.00028412,0.15726431,0.02577025,0.87008117
-4.72136068,2.20153293,0.72689866,0.83870511,0.35202260,0.00028206,0.17322053,0.02632997,0.89527873
-4.71535768,2.29589892,0.77453136,0.88106984,0.36179588,0.00027995,0.19093429,0.02675791,0.91882939
-4.70935468,2.39267417,0.82537424,0.92587736,0.37016351,0.00027787,0.21054521,0.02705346,0.94065646
-4.70335168,2.49225269,0.87953681,0.97342752,0.37704135,0.00027592,0.23218482,0.02721898,0.96072684
-4.69734867,2.59507946,0.93709695,1.02403138,0.38237205,0.00027423,0.25597147,0.02725966,0.97905168
-4.69134567,2.70163046,0.99809140,1.07800003,0.38612573,0.00027291,0.28200486,0.02718323,0.99568485
-4.68534267,2.81238774,1.06250550,1.13563163,0.38829981,0.00027213,0.31036014,0.02699961,1.01071937
-4.67933967,2.92781055,1.13026257,1.19719695,0.38891781,0.00027206,0.34108208,0.02672051,1.02428186
-4.67333667,3.04830388,1.20121361,1.26292427,0.38802737,0.00027288,0.37417931,0.02635900,1.03652548
-4.66733367,3.17418599,1.27512789,1.33298412,0.38569748,0.00027482,0.40961907,0.02592899,1.04762163
-4.66133067,3.30565692,1.35168517,1.40747490,0.38201528,0.00027810,0.44732270,0.02544486,1.05775108
-4.65532766,3.44276968,1.43047029,1.48640992,0.37708246,0.00028298,0.48716221,0.02492098,1.06709489
-4.64932466,3.58540602,1.51097071,1.56970681,0.37101152,0.00028973,0.52895816,0.02437141,1.07582564
-4.64332166,3.73325834,1.59257768,1.65717980,0.36392212,0.00029865,0.57247911,0.02380956,1.08409963
-4.63731866,3.88581897,1.67459133,1.74853551,0.35593764,0.00031007,0.61744280,0.02324804,1.09205021
-4.63131566,4.04237778,1.75622994,1.84337248,0.34718215,0.00032436,0.66351924,0.02269854,1.09978269
-4.62531266,4.20202847,1.83664344,1.94118463,0.33777776,0.00034194,0.71033550,0.02217176,1.10737100
-4.61930965,4.36368343,1.91493066,2.04136856,0.32784269,0.00036326,0.75748245,0.02167751,1.11485609
-4.61330665,4.52609646,1.99016012,2.14323438,0.31748974,0.00038884,0.80452289,0.02122477,1.12224613
-4.60730365,4.68789250,2.06139335,2.24601953,0.30682542,0.00041930,0.85100109,0.02082188,1.12951827
-4.60130065,4.84760248,2.12770991,2.34890496,0.29594958,0.00045531,0.89645316,0.02047671,1.13662178
-4.59529765,5.00370185,2.18823299,2.45103293,0.28495541,0.00049765,0.94041796,0.02019683,1.14348222
-4.58929465,5.15465058,2.24215445,2.55152537,0.27392981,0.00054722,0.98244791,0.01998971,1.15000632
-4.58329165,5.29893265,2.28875803,2.64950211,0.26295395,0.00060500,1.02211940,0.01986284,1.15608729
-4.57728864,5.43509298,2.32743965,2.74409799,0.25210393,0.00067210,1.05904211,0.01982384,1.16161013
-4.57128564,5.56177029,2.35772382,2.83447823,0.24145142,0.00074974,1.09286696,0.01988046,1.16645672
-4.56528264,5.67772413,2.37927532,2.91985124,0.23106415,0.00083924,1.12329230,0.02004055,1.17051047
-4.55927964,5.78185538,2.39190565,2.99947880,0.22100628,0.00094199,1.15006804,0.02031196,1.17366031
-4.55327664,5.87321946,2.39557411,3.07268302,0.21133850,0.00105945,1.17299772,0.02070233,1.17580393
-4.54727364,5.95103238,2.39038335,3.13885052,0.20211781,0.00119307,1.19193833,0.02121882,1.17685020
-4.54127064,6.01466997,2.37657000,3.19743372,0.19339711,0.00134429,1.20679828,0.02186782,1.17672086
-4.53526763,6.06366115,2.35449096,3.24794998,0.18522449,0.00151447,1.21753358,0.02265455,1.17535136
-4.52926463,6.09767654,2.32460613,3.28997895,0.17764232,0.00170482,1.22414270,0.02358269,1.17269111
-4.52326163,6.11651379,2.28745872,3.32315908,0.17068625,0.00191631,1.22666053,0.02465391,1.16870310
-4.51725863,6.12008127,2.24365431,3.34718379,0.16438406,0.00214966,1.22515203,0.02586753,1.16336305
-4.51125563,6.10838170,2.19383968,3.36179825,0.15875458,0.00240519,1.21970586,0.02722010,1.15665822
-4.50525263,6.08149711,2.13868251,3.36679718,0.15380672,0.00268280,1.21042870,0.02870505,1.14858590
-4.49924962,6.03957661,2.07885308,3.36202445,0.14953863,0.00298188,1.19744049,0.03031245,1.13915177
-4.49324662,5.98282754,2.01500838,3.34737447,0.14593718,0.00330125,1.18087092,0.03202884,1.12836824
