energy_ev,total_up,Ag_p_up,Ag_d_up,As_p_up,As_d_up,S_s_up,S_p_up
-5.62781391,11.24283178,1.56460520,8.69223007,1.12342701,0.00000000,0.09178144,0.53029890
-5.62181091,11.27122546,1.54329400,8.74312304,1.10706557,0.00000000,0.09398356,0.52891889
-5.61580790,11.30774417,1.52276797,8.80016132,1.09210263,0.00000000,0.09634384,0.52765374
-5.60980490,11.35156910,1.50292133,8.86268704,1.07845787,0.00000000,0.09885343,0.52645632
-5.60380190,11.40157286,1.48361386,8.92979707,1.06600641,0.00000000,0.10150166,0.52527981
-5.59779890,11.45634995,1.46467884,9.00036401,1.05458533,0.00000000,0.10427566,0.52407876
-5.59179590,11.51425491,1.44593154,9.07306366,1.04400122,0.00000000,0.10716014,0.52281009
-5.58579290,11.57344681,1.42717788,9.14640794,1.03403832,0.00000000,0.11013717,0.52143386
-5.57978989,11.63193855,1.40822299,9.21878220,1.02446711,0.00000000,0.11318607,0.51991377
-5.57378689,11.68764935,1.38887936,9.28848569,1.01505297,0.00000000,0.11628341,0.51821741
-5.56778389,11.73845893,1.36897432,9.35377409,1.00556461,0.00000000,0.11940308,0.51631622
-5.56178089,11.78226174,1.34835657,9.41290280,0.99578202,0.00000000,0.12251652,0.51418531
-5.55577789,11.81701984,1.32690167,9.46416996,0.98550362,0.00000000,0.12559304,0.51180300
-5.54977489,11.84081313,1.30451620,9.50595808,0.97455249,0.00000000,0.12860032,0.50915029
-5.54377189,11.85188587,1.28114066,9.53677344,0.96278134,0.00000000,0.13150487,0.50621020
-5.53776888,11.84868859,1.25675089,9.55528251,0.95007622,0.00000000,0.13427276,0.50296722
-5.53176588,11.82991484,1.23135820,9.56034479,0.93635889,0.00000000,0.13687025,0.49940678
-5.52576288,11.79453226,1.20500821,9.55104164,0.92158774,0.00000000,0.13926454,0.49551487
-5.51975988,11.74180788,1.17777849,9.52670089,0.90575744,0.00000000,0.14142448,0.49127789
-5.51375688,11.67132763,1.14977533,9.48691699,0.88889725,0.00000000,0.14332130,0.48668276
-5.50775388,11.58301021,1.12112960,9.43156673,0.87106839,0.00000000,0.14492922,0.48171736
-5.50175088,11.47711544,1.09199220,9.36082042,0.85236043,0.00000000,0.14622606,0.47637112
-5.49574787,11.35424752,1.06252920,9.27514871,0.83288703,0.00000000,0.14719372,0.47063605
-5.48974487,11.21535329,1.03291684,9.17532483,0.81278132,0.00000000,0.14781855,0.46450789
-5.48374187,11.06171569,1.00333682,9.06242246,0.79219104,0.00000000,0.14809165,0.45798744
-5.47773887,10.89494257,0.97397188,8.93780884,0.77127374,0.00000000,0.14800908,0.45108205
-5.47173587,10.71695076,0.94500194,8.80313319,0.75019221,0.00000000,0.14757187,0.44380704
-5.46573287,10.52994533,0.91660080,8.66031015,0.72911041,0.00000000,0.14678610,0.43618702
-5.45972986,10.33639374,0.88893357,8.51149783,0.70818976,0.00000000,0.14566278,0.42825708
-5.45372686,10.13899474,0.86215474,8.35907054,0.68758622,0.00000000,0.14421772,0.42006357
-5.44772386,9.94064173,0.83640695,8.20558568,0.66744784,0.00000000,0.14247134,0.41166458
-5.44172086,9.74438047,0.81182020,8.05374511,0.64791303,0.00000000,0.14044838,0.40312992
-5.43571786,9.55336106,0.78851157,7.90635073,0.62910929,0.00000000,0.13817769,0.39454059
-5.42971486,9.37078462,0.76658525,7.76625498,0.61115246,0.00000000,0.13569183,0.38598770
-5.42371186,9.19984493,0.74613264,7.63630668,0.59414625,0.00000000,0.13302669,0.37757088
-5.41770885,9.04366605,0.72723250,7.51929313,0.57818208,0.00000000,0.13022107,0.36939616
-5.41170585,8.90523711,0.70995104,7.41787990,0.56333890,0.00000000,0.12731614,0.36157339
-5.40570285,8.78734561,0.69434168,7.33454957,0.54968317,0.00000000,0.12435488,0.35421331
-5.39969985,8.69251133,0.68044470,7.27154137,0.53726861,0.00000000,0.12138139,0.34742437
-5.39369685,8.62292265,0.66828645,7.23079359,0.52613596,0.00000000,0.11844020,0.34130935
-5.38769385,8.58037779,0.65787843,7.21389091,0.51631246,0.00000000,0.11557538,0.33596210
-5.38169085,8.56623300,0.64921609,7.22201855,0.50781131,0.00000000,0.11282977,0.33146428
-5.37568784,8.58136018,0.64227760,7.25592538,0.50063090,0.00000000,0.11024396,0.32788246
-5.36968484,8.62611575,0.63702260,7.31589767,0.49475417,0.00000000,0.10785546,0.32526566
-5.36368184,8.70032277,0.63339114,7.40174493,0.49014788,0.00000000,0.10569772,0.32364333
-5.35767884,8.80326732,0.63130302,7.51279886,0.48676214,0.00000000,0.10379931,0.32302403
-5.35167584,8.93371028,0.63065752,7.64792610,0.48453020,0.00000000,0.10218319,0.32339479
-5.34567284,9.08991450,0.63133378,7.80555462,0.48336851,0.00000000,0.10086603,0.32472126
-5.33966983,9.26968712,0.63319190,7.98371353,0.48317740,0.00000000,0.09985784,0.32694851
-5.33366683,9.47043598,0.63607486,8.18008492,0.48384210,0.00000000,0.09916173,0.33000272
-5.32766383,9.68923853,0.63981114,8.39206649,0.48523443,0.00000000,0.09877389,0.33379343
-5.32166083,9.92292107,0.64421821,8.61684275,0.48721498,0.00000000,0.09868389,0.33821651
-5.31565783,10.16814576,0.64910673,8.85146242,0.48963586,0.00000000,0.09887519,0.34315754
-5.30965483,10.42150228,0.65428524,9.09291939,0.49234382,0.00000000,0.09932593,0.34849564
-5.30365183,10.67960112,0.65956542,9.33823439,0.49518385,0.00000000,0.10000987,0.35410744
-5.29764882,10.93916494,0.66476738,9.58453438,0.49800289,0.00000000,0.10089764,0.35987123
-5.29164582,11.19711485,0.66972511,9.82912687,0.50065374,0.00000000,0.10195803,0.36567088
-5.28564282,11.45064841,0.67429156,10.06956652,0.50299881,0.00000000,0.10315940,0.37139958
-5.27963982,11.69730647,0.67834326,10.30371155,0.50491371,0.00000000,0.10447113,0.37696313
-5.27363682,11.93502636,0.68178420,10.52976804,0.50629042,0.00000000,0.10586500,0.38228267
-5.26763382,12.16217969,0.68454871,10.74632052,0.50703994,0.00000000,0.10731647,0.38729679
-5.26163082,12.37759306,0.68660324,10.95234782,0.50709424,0.00000000,0.10880577,0.39196275
-5.25562781,12.58055137,0.68794687,11.14722379,0.50640753,0.00000000,0.11031879,0.39625708
-5.24962481,12.77078336,0.68861046,11.33070288,0.50495666,0.00000000,0.11184762,0.40017518
-5.24362181,12.94843039,0.68865442,11.50289152,0.50274072,0.00000000,0.11339087,0.40373017
-5.23761881,13.11399962,0.68816522,11.66420630,0.49977977,0.00000000,0.11495356,0.40695105
-5.23161581,13.26830368,0.68725067,11.81532118,0.49611292,0.00000000,0.11654676,0.40988004
-5.22561281,13.41238958,0.68603421,11.95710560,0.49179561,0.00000000,0.11818681,0.41256950
-5.21960980,13.54745980,0.68464844,12.09055664,0.48689650,0.00000000,0.11989436,0.41507842
-5.21360680,13.67478917,0.68322810,12.21672800,0.48149388,0.00000000,0.12169303,0.41746859
-5.20760380,13.79564135,0.68190300,12.33665902,0.47567192,0.00000000,0.12360802,0.41980084
-5.20160080,13.91118867,0.68079095,12.45130727,0.46951691,0.00000000,0.12566449,0.42213128
-5.19559780,14.02243922,0.67999134,12.56148771,0.46311361,0.00000000,0.12788596,0.42450792
-5.18959480,14.13017485,0.67957946,12.66782153,0.45654195,0.00000000,0.13029271,0.42696773
-5.18359180,14.23490312,0.67960193,12.77069736,0.44987423,0.00000000,0.13290032,0.42953426
-5.17758879,14.33682593,0.68007349,12.87024707,0.44317284,0.00000000,0.13571843,0.43221604
-5.17158579,14.43582683,0.68097540,12.96633761,0.43648870,0.00000000,0.13874966,0.43500579
-5.16558279,14.53147788,0.68225532,13.05857985,0.42986043,0.00000000,0.14198896,0.43788040
-5.15957979,14.62306649,0.68382905,13.14635436,0.42331422,0.00000000,0.14542328,0.44080187
-5.15357679,14.70964115,0.68558378,13.22885346,0.41686443,0.00000000,0.14903157,0.44371895
-5.14757379,14.79007443,0.68738290,13.30513764,0.41051477,0.00000000,0.15278524,0.44656968
-5.14157079,14.86314035,0.68907205,13.37420410,0.40426010,0.00000000,0.15664899,0.44928440
-5.13556778,14.92760253,0.69048629,13.43506405,0.39808853,0.00000000,0.16058189,0.45178934
-5.12956478,14.98230881,0.69145782,13.48682496,0.39198384,0.00000000,0.16453891,0.45401052
-5.12356178,15.02628740,0.69182421,13.52877350,0.38592803,0.00000000,0.16847252,0.45587774
-5.11755878,15.05883950,0.69143644,13.56045464,0.37990372,0.00000000,0.17233460,0.45732855
-5.11155578,15.07962318,0.69016656,13.58174253,0.37389649,0.00000000,0.17607823,0.45831191
-5.10555278,15.08872369,0.68791461,13.59289876,0.36789679,0.00000000,0.17965966,0.45879142
-5.09954977,15.08670569,0.68461429,13.59461432,0.36190148,0.00000000,0.18303998,0.45874794
-5.09354677,15.07464403,0.68023729,13.58803221,0.35591481,0.00000000,0.18618670,0.45818143
-5.08754377,15.05413039,0.67479609,13.57474862,0.34994892,0.00000000,0.18907497,0.45711191
-5.08154077,15.02725447,0.66834484,13.55679156,0.34402369,0.00000000,0.19168854,0.45557952
-5.07553777,14.99655979,0.66097863,13.53657707,0.33816608,0.00000000,0.19402024,0.45364364
-5.06953477,14.96497527,0.65283089,13.51684435,0.33240900,0.00000000,0.19607206,0.45138103
-5.06353177,14.93572530,0.64406929,13.50057229,0.32678972,0.00000000,0.19785487,0.44888323
-5.05752876,14.91222223,0.63489011,13.49088083,0.32134801,0.00000000,0.19938764,0.44625312
-5.05152576,14.89794591,0.62551157,13.49092169,0.31612402,0.00000000,0.20069639,0.44360105
-5.04552276,14.89631601,0.61616633,13.50376329,0.31115617,0.00000000,0.20181278,0.44104046
-5.03951976,14.91056319,0.60709345,13.53227554,0.30647905,0.00000000,0.20277251,0.43868343
-5.03351676,14.94360513,0.59853036,13.57901972,0.30212150,0.00000000,0.20361359,0.43663625
-5.02751376,14.99793346,0.59070504,13.64614892,0.29810500,0.00000000,0.20437456,0.43499519
-5.02151076,15.07551694,0.58382883,13.73532356,0.29444239,0.00000000,0.20509282,0.43384284
-5.01550775,15.17772535,0.57809018,13.84764612,0.29113707,0.00000000,0.20580307,0.43324499
-5.00950475,15.30527759,0.57364952,13.98361793,0.28818265,0.00000000,0.20653604,0.43324829
-5.00350175,15.45821605,0.57063547,14.14311978,0.28556308,0.00000000,0.20731748,0.43387884
-4.99749875,15.63590811,0.56914248,14.32541704,0.28325326,0.00000000,0.20816757,0.43514164
-4.99149575,15.83707408,0.56922998,14.52918844,0.28122006,0.00000000,0.20910063,0.43702098
-4.98549275,16.05983964,0.57092282,14.75257684,0.27942368,0.00000000,0.21012523,0.43948169
-4.97948974,16.30180977,0.57421311,14.99325898,0.27781933,0.00000000,0.21124470,0.44247119
-4.97348674,16.56015998,0.57906308,15.24853055,0.27635902,0.00000000,0.21245789,0.44592219
-4.96748374,16.83174012,0.58540882,15.51540216,0.27499351,0.00000000,0.21376015,0.44975588
-4.96148074,17.11318557,0.59316468,15.79070161,0.27367411,0.00000000,0.21514448,0.45388542
-4.95547774,17.40103042,0.60222790,16.07117756,0.27235455,0.00000000,0.21660280,0.45821959
-4.94947474,17.69181766,0.61248342,16.35360007,0.27099245,0.00000000,0.21812709,0.46266639
-4.94347174,17.98220138,0.62380836,16.63485375,0.26955068,0.00000000,0.21971052,0.46713639
-4.93746873,18.26903737,0.63607618,16.91201994,0.26799831,0.00000000,0.22134831,0.47154572
-4.93146573,18.54945848,0.64916021,17.18244512,0.26631131,0.00000000,0.22303836,0.47581858
-4.92546273,18.82093283,0.66293637,17.44379343,0.26447281,0.00000000,0.22478161,0.47988919
-4.91945973,19.08130359,0.67728522,17.69408244,0.26247309,0.00000000,0.22658204,0.48370312
-4.91345673,19.32880996,0.69209310,17.93170187,0.26030928,0.00000000,0.22844634,0.48721797
-4.90745373,19.56209040,0.70725256,18.15541590,0.25798474,0.00000000,0.23038332,0.49040351
-4.90145073,19.78016940,0.72266209,18.36435062,0.25550829,0.00000000,0.23240301,0.49324130
-4.89544772,19.98243032,0.73822535,18.55796863,0.25289330,0.00000000,0.23451557,0.49572381
-4.88944472,20.16857692,0.75385005,18.73603325,0.25015669,0.00000000,0.23673010,0.49785330
-4.88344172,20.33858694,0.76944669,18.89856525,0.24731792,0.00000000,0.23905336,0.49964042
-4.87743872,20.49266087,0.78492724,19.04579510,0.24439800,0.00000000,0.24148858,0.50110281
-4.87143572,20.63116923,0.80020413,19.17811354,0.24141864,0.00000000,0.24403435,0.50226361
-4.86543272,20.75460144,0.81518955,19.29602352,0.23840149,0.00000000,0.24668378,0.50315018
-4.85942971,20.86351896,0.82979524,19.40009563,0.23536753,0.00000000,0.24942385,0.50379301
-4.85342671,20.95851481,0.84393282,19.49092941,0.23233659,0.00000000,0.25223517,0.50422484
-4.84742371,21.04018126,0.85751475,19.56912182,0.22932713,0.00000000,0.25509206,0.50448009
-4.84142071,21.10908642,0.87045575,19.63524391,0.22635603,0.00000000,0.25796302,0.50459453
-4.83541771,21.16576016,0.88267481,19.68982613,0.22343860,0.00000000,0.26081152,0.50460522
-4.82941471,21.21068898,0.89409738,19.73335187,0.22058868,0.00000000,0.26359718,0.50455058
-4.82341171,21.24431868,0.90465791,19.76625854,0.21781874,0.00000000,0.26627722,0.50447060
-4.81740870,21.26706357,0.91430221,19.78894489,0.21514010,0.00000000,0.26880806,0.50440705
-4.81140570,21.27931992,0.92298973,19.80178278,0.21256310,0.00000000,0.27114718,0.50440358
-4.80540270,21.28148179,0.93069529,19.80513155,0.21009723,0.00000000,0.27325487,0.50450568
-4.79939970,21.27395667,0.93741035,19.79935277,0.20775125,0.00000000,0.27509610,0.50476039
-4.79339670,21.25717874,0.94314343,19.78482340,0.20553324,0.00000000,0.27664208,0.50521568
-4.78739370,21.23161786,0.94791973,19.76194537,0.20345053,0.00000000,0.27787176,0.50591955
-4.78139070,21.19778238,0.95177993,19.73115004,0.20150959,0.00000000,0.27877292,0.50691868
-4.77538769,21.15621499,0.95477805,19.69289649,0.19971589,0.00000000,0.27934293,0.50825693
-4.76938469,21.10748098,0.95697860,19.64766303,0.19807360,0.00000000,0.27958915,0.50997346
-4.76338169,21.05214922,0.95845310,19.59593198,0.19658540,0.00000000,0.27952889,0.51210076
-4.75737869,20.99076672,0.95927618,19.53816851,0.19525216,0.00000000,0.27918897,0.51466268
-4.75137569,20.92382847,0.95952151,19.47479482,0.19407271,0.00000000,0.27860483,0.51767247
-4.74537269,20.85174457,0.95925778,19.40616147,0.19304364,0.00000000,0.27781939,0.52113118
-4.73936968,20.77480727,0.95854507,19.33251798,0.19215921,0.00000000,0.27688153,0.52502628
-4.73336668,20.69316045,0.95743176,19.25398535,0.19141123,0.00000000,0.27584440,0.52933092
-4.72736368,20.60677440,0.95595232,19.17053265,0.19078925,0.00000000,0.27476349,0.53400371
-4.72136068,20.51542828,0.95412598,19.08196026,0.19028064,0.00000000,0.27369479,0.53898912
-4.71535768,20.41870225,0.95195660,18.98789133,0.18987097,0.00000000,0.27269278,0.54421861
-4.70935468,20.31598073,0.94943357,18.88777319,0.18954439,0.00000000,0.27180866,0.54961236
-4.70335168,20.20646735,0.94653379,18.78088918,0.18928410,0.00000000,0.27108865,0.55508165
-4.69734867,20.08921152,0.94322466,18.66638100,0.18907294,0.00000000,0.27057254,0.56053161
-4.69134567,19.96314567,0.93946780,18.54328080,0.18889401,0.00000000,0.27029248,0.56586442
-4.68534267,19.82713118,0.93522329,18.41055159,0.18873123,0.00000000,0.27027206,0.57098261
-4.67933967,19.68001088,0.93045427,18.26713382,0.18856994,0.00000000,0.27052574,0.57579241
-4.67333667,19.52066509,0.92513142,18.11199566,0.18839747,0.00000000,0.27105850,0.58020686
-4.66733367,19.34806807,0.91923721,17.94418421,0.18820356,0.00000000,0.27186587,0.58414862
-4.66133067,19.16134176,0.91276957,17.76287466,0.18798070,0.00000000,0.27293423,0.58755228
-4.65532766,18.95980373,0.90574472,17.56741480,0.18772443,0.00000000,0.27424134,0.59036604
-4.64932466,18.74300694,0.89819907,17.35736246,0.18743340,0.00000000,0.27575711,0.59255278
-4.64332166,18.51076913,0.89019003,17.13251391,0.18710940,0.00000000,0.27744459,0.59409037
-4.63731866,18.26319068,0.88179567,16.89292219,0.18675717,0.00000000,0.27926110,0.59497132
-4.63131566,18.00066040,0.87311332,16.63890451,0.18638422,0.00000000,0.28115954,0.59520186
-4.62531266,17.72384956,0.86425706,16.37103914,0.18600047,0.00000000,0.28308970,0.59480043
-4.61930965,17.43369513,0.85535444,16.09015251,0.18561783,0.00000000,0.28499974,0.59379589
-4.61330665,17.13137396,0.84654246,15.79729789,0.18524973,0.00000000,0.28683765,0.59222536
-4.60730365,16.81826990,0.83796309,15.49372754,0.18491064,0.00000000,0.28855270,0.59013206
-4.60130065,16.49593640,0.82975859,15.18086049,0.18461556,0.00000000,0.29009688,0.58756322
-4.59529765,16.16605704,0.82206680,14.86024812,0.18437951,0.00000000,0.29142625,0.58456808
-4.58929465,15.83040647,0.81501672,14.53353976,0.18421707,0.00000000,0.29250219,0.58119632
-4.58329165,15.49081384,0.80872456,14.20245038,0.18414199,0.00000000,0.29329252,0.57749679
-4.57728864,15.14913073,0.80329031,13.86873169,0.18416677,0.00000000,0.29377238,0.57351666
-4.57128564,14.80720462,0.79879521,13.53414821,0.18430243,0.00000000,0.29392500,0.56930106
-4.56528264,14.46685876,0.79529998,13.20045863,0.18455830,0.00000000,0.29374210,0.56489312
-4.55927964,14.12987865,0.79284398,12.86940275,0.18494185,0.00000000,0.29322413,0.56033433
-4.55327664,13.79800454,0.79144531,12.54269362,0.18545871,0.00000000,0.29238015,0.55566524
-4.54727364,13.47292933,0.79110166,12.22201410,0.18611269,0.00000000,0.29122743,0.55092637
-4.54127064,13.15630036,0.79179209,11.90901659,0.18690596,0.00000000,0.28979081,0.54615913
-4.53526763,12.84972376,0.79347932,11.60532465,0.18783923,0.00000000,0.28810176,0.54140679
-4.52926463,12.55476952,0.79611270,11.31253491,0.18891206,0.00000000,0.28619721,0.53671534
-4.52326163,12.27297570,0.79963138,11.03221780,0.19012323,0.00000000,0.28411818,0.53213413
-4.51725863,12.00585018,0.80396777,10.76591567,0.19147103,0.00000000,0.28190834,0.52771614
-4.51125563,11.75486841,0.80905095,10.51513715,0.19295373,0.00000000,0.27961247,0.52351809
-4.50525263,11.52146639,0.81480987,10.28134681,0.19456991,0.00000000,0.27727490,0.51959997
-4.49924962,11.30702794,0.82117621,10.06594975,0.19631873,0.00000000,0.27493812,0.51602429
-4.49324662,11.11286609,0.82808671,9.87027077,0.19820024,0.00000000,0.27264137,0.51285494
-4.48724362,10.94019886,0.83548478,9.69552876,0.20021545,0.00000000,0.27041963,0.51015566
-4.48124062,10.79011993,0.84332149,9.54280678,0.20236639,0.00000000,0.26830267,0.50798819
-4.47523762,10.66356526,0.85155560,9.41301905,0.20465588,0.00000000,0.26631444,0.50641024
-4.46923462,10.56127719,0.86015289,9.30687631,0.20708732,0.00000000,0.26447277,0.50547327
-4.46323162,10.48376759,0.86908467,9.22485111,0.20966417,0.00000000,0.26278927,0.50522025
-4.45722861,10.43128198,0.87832565,9.16714496,0.21238942,0.00000000,0.26126953,0.50568342
-4.45122561,10.40376669,0.88785121,9.13365916,0.21526483,0.00000000,0.25991351,0.50688227
-4.44522261,10.40084101,0.89763446,9.12397115,0.21829022,0.00000000,0.25871610,0.50882176
-4.43921961,10.42177631,0.90764298,9.13731805,0.22146262,0.00000000,0.25766783,0.51149093
-4.43321661,10.46548365,0.91783581,9.17258883,0.22477555,0.00000000,0.25675557,0.51486202
-4.42721361,10.53051139,0.92816075,9.22832614,0.22821831,0.00000000,0.25596335,0.51889004
-4.42121061,10.61505365,0.93855215,9.30273846,0.23177549,0.00000000,0.25527303,0.52351311
-4.41520760,10.71697007,0.94892961,9.39372284,0.23542662,0.00000000,0.25466503,0.52865329
-4.40920460,10.83381680,0.95919749,9.49889776,0.23914611,0.00000000,0.25411888,0.53421821
-4.40320160,10.96288818,0.96924557,9.61564549,0.24290345,0.00000000,0.25361374,0.54010321
-4.39719860,11.10126788,0.97895075,9.74116255,0.24666373,0.00000000,0.25312880,0.54619421
-4.39119560,11.24588789,0.98817983,9.87251672,0.25038843,0.00000000,0.25264368,0.55237090
-4.38519260,11.39359343,0.99679329,10.00670849,0.25403649,0.00000000,0.25213867,0.55851047
-4.37918959,11.54121129,1.00464983,10.14073487,0.25756558,0.00000000,0.25159508,0.56449153
-4.37318659,11.68561928,1.01161157,10.27165314,0.26093360,0.00000000,0.25099547,0.57019804
-4.36718359,11.82381393,1.01754950,10.39664227,0.26410023,0.00000000,0.25032404,0.57552325
-4.36118059,11.95297420,1.02234897,10.51305986,0.26702847,0.00000000,0.24956693,0.58037336
-4.35517759,12.07051862,1.02591484,10.61849258,0.26968616,0.00000000,0.24871262,0.58467063
-4.34917459,12.17415407,1.02817605,10.71079863,0.27204725,0.00000000,0.24775242,0.58835601
-4.34317159,12.26191444,1.02908921,10.78814090,0.27409284,0.00000000,0.24668081,0.59139093
-4.33716858,12.33218815,1.02864104,10.84901019,0.27581196,0.00000000,0.24549592,0.59375826
-4.33116558,12.38373395,1.02684950,10.89223817,0.27720185,0.00000000,0.24419983,0.59546238
-4.32516258,12.41568490,1.02376331,10.91700029,0.27826789,0.00000000,0.24279879,0.59652818
-4.31915958,12.42754115,1.01946015,10.92280925,0.27902311,0.00000000,0.24130331,0.59699924
-4.31315658,12.41915234,1.01404320,10.90950005,0.27948725,0.00000000,0.23972799,0.59693508
-4.30715358,12.39069119,1.00763650,10.87720788,0.27968550,0.00000000,0.23809116,0.59640764
