energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.77188594,2.10536052,0.02370307,0.15468475,0.21369334,0.00000000,0.02506262,1.10037487,0.88494542,0.53397843
-5.76588294,1.90334604,0.02081951,0.13854953,0.19502430,0.00000000,0.02233818,0.99886979,0.79971893,0.48308810
-5.75987994,1.71092558,0.01818310,0.12342638,0.17687491,0.00000000,0.01980362,0.90142195,0.71858021,0.43456502
-5.75387694,1.52910604,0.01579110,0.10935412,0.15940723,0.00000000,0.01746248,0.80866510,0.64195368,0.38866569
-5.74787394,1.35865515,0.01363698,0.09635315,0.14275753,0.00000000,0.01531509,0.72111126,0.57016091,0.34558854
-5.74187094,1.20010524,0.01171111,0.08442688,0.12703554,0.00000000,0.01335891,0.63914895,0.50342287,0.30547416
-5.73586793,1.05376273,0.01000146,0.07356354,0.11232439,0.00000000,0.01158896,0.56304501,0.44186459,0.26840708
-5.72986493,0.91972291,0.00849421,0.06373811,0.09868137,0.00000000,0.00999823,0.49294964,0.38552196,0.23441883
-5.72386193,0.79788883,0.00717440,0.05491435,0.08613944,0.00000000,0.00857808,0.42890429,0.33435031,0.20349232
-5.71785893,0.68799370,0.00602642,0.04704696,0.07470919,0.00000000,0.00731862,0.37085190,0.28823442,0.17556705
-5.71185593,0.58962564,0.00503445,0.04008370,0.06438133,0.00000000,0.00620906,0.31864898,0.24699951,0.15054510
-5.70585293,0.50225391,0.00418287,0.03396747,0.05512950,0.00000000,0.00523807,0.27207885,0.21042287,0.12829754
-5.69984992,0.42525567,0.00345656,0.02863839,0.04691325,0.00000000,0.00439406,0.23086569,0.17824574,0.10867107
-5.69384692,0.35794240,0.00284114,0.02403564,0.03968112,0.00000000,0.00366546,0.19468859,0.15018508,0.09149465
-5.68784392,0.29958541,0.00232315,0.02009933,0.03337371,0.00000000,0.00304091,0.16319546,0.12594508,0.07658590
-5.68184092,0.24943959,0.00189016,0.01677211,0.02792662,0.00000000,0.00250954,0.13601617,0.10522805,0.06375716
-5.67583792,0.20676532,0.00153089,0.01400074,0.02327321,0.00000000,0.00206103,0.11277466,0.08774463,0.05282102
-5.66983492,0.17084790,0.00123522,0.01173745,0.01934718,0.00000000,0.00168583,0.09309994,0.07322321,0.04359533
-5.66383192,0.14101471,0.00099420,0.00994121,0.01608478,0.00000000,0.00137521,0.07663571,0.06141859,0.03590756
-5.65782891,0.11664978,0.00080008,0.00857892,0.01342687,0.00000000,0.00112136,0.06304852,0.05211974,0.02959853
-5.65182591,0.09720613,0.00064626,0.00762645,0.01132059,0.00000000,0.00091748,0.05203469,0.04515690,0.02452563
-5.64582291,0.08221596,0.00052725,0.00706966,0.00972078,0.00000000,0.00075780,0.04332586,0.04040802,0.02056536
-5.63981991,0.07129883,0.00043869,0.00690531,0.00859121,0.00000000,0.00063760,0.03669340,0.03780454,0.01761556
-5.63381691,0.06416832,0.00037727,0.00714194,0.00790550,0.00000000,0.00055332,0.03195179,0.03733671,0.01559708
-5.62781391,0.06063723,0.00034073,0.00780072,0.00764784,0.00000000,0.00050253,0.02896114,0.03905851,0.01445526
-5.62181091,0.06062163,0.00032788,0.00891618,0.00781357,0.00000000,0.00048397,0.02762895,0.04309196,0.01416107
-5.61580790,0.06414393,0.00033855,0.01053690,0.00840954,0.00000000,0.00049764,0.02791136,0.04963111,0.01471213
-5.60980490,0.07133508,0.00037366,0.01272609,0.00945433,0.00000000,0.00054478,0.02981383,0.05894533,0.01613353
-5.60380190,0.08243594,0.00043519,0.01556196,0.01097834,0.00000000,0.00062798,0.03339147,0.07138193,0.01847862
-5.59779890,0.09779769,0.00052629,0.01913794,0.01302367,0.00000000,0.00075116,0.03874897,0.08736775,0.02182962
-5.59179590,0.11788127,0.00065125,0.02356262,0.01564385,0.00000000,0.00091972,0.04604012,0.10740962,0.02629814
-5.58579290,0.14325545,0.00081562,0.02895925,0.01890343,0.00000000,0.00114048,0.05546693,0.13209310,0.03202557
-5.57978989,0.17459343,0.00102622,0.03546498,0.02287728,0.00000000,0.00142182,0.06727821,0.16207946,0.03918321
-5.57378689,0.21266749,0.00129119,0.04322942,0.02764969,0.00000000,0.00177362,0.08176750,0.19810022,0.04797213
-5.56778389,0.25834138,0.00162006,0.05241276,0.03331318,0.00000000,0.00220730,0.09927029,0.24094912,0.05862259
-5.56178089,0.31256012,0.00202369,0.06318324,0.03996704,0.00000000,0.00273578,0.12016026,0.29147101,0.07139311
-5.55577789,0.37633687,0.00251433,0.07571384,0.04771550,0.00000000,0.00337335,0.14484455,0.35054753,0.08656877
-5.54977489,0.45073655,0.00310550,0.09017844,0.05666560,0.00000000,0.00413559,0.17375776,0.41907932,0.10445898
-5.54377189,0.53685615,0.00381192,0.10674718,0.06692469,0.00000000,0.00503911,0.20735478,0.49796474,0.12539441
-5.53776888,0.63580162,0.00464933,0.12558116,0.07859761,0.00000000,0.00610131,0.24610221,0.58807527,0.14972311
-5.53176588,0.74866152,0.00563431,0.14682671,0.09178353,0.00000000,0.00733999,0.29046840,0.69022770,0.17780580
-5.52576288,0.87647766,0.00678395,0.17060905,0.10657253,0.00000000,0.00877295,0.34091232,0.80515389,0.21001017
-5.51975988,1.02021320,0.00811553,0.19702577,0.12304198,0.00000000,0.01041748,0.39787106,0.93346841,0.24670447
-5.51375688,1.18071895,0.00964610,0.22614018,0.14125270,0.00000000,0.01228973,0.46174650,1.07563532,0.28825025
-5.50775388,1.35869867,0.01139199,0.25797486,0.16124521,0.00000000,0.01440413,0.53289114,1.23193489,0.33499439
-5.50175088,1.55467432,0.01336829,0.29250555,0.18303585,0.00000000,0.01677266,0.61159357,1.40243160,0.38726067
-5.49574787,1.76895254,0.01558828,0.32965574,0.20661333,0.00000000,0.01940415,0.69806393,1.58694480,0.44534088
-5.48974487,2.00159341,0.01806282,0.36929237,0.23193538,0.00000000,0.02230360,0.79241989,1.78502345,0.50948585
-5.48374187,2.25238296,0.02079974,0.41122261,0.25892604,0.00000000,0.02547143,0.89467348,1.99592636,0.57989647
-5.47773887,2.52081056,0.02380323,0.45519230,0.28747353,0.00000000,0.02890295,1.00471953,2.21860941,0.65671497
-5.47173587,2.80605238,0.02707328,0.50088617,0.31742889,0.00000000,0.03258779,1.12232604,2.45172090,0.74001675
-5.46573287,3.10696203,0.03060519,0.54792992,0.34860551,0.00000000,0.03650949,1.24712704,2.69360622,0.82980284
-5.45972986,3.42206920,0.03438908,0.59589446,0.38077978,0.00000000,0.04064533,1.37861853,2.94232262,0.92599325
-5.45372686,3.74958683,0.03840965,0.64430217,0.41369274,0.00000000,0.04496621,1.51615759,3.19566442,1.02842138
-5.44772386,4.08742717,0.04264589,0.69263536,0.44705301,0.00000000,0.04943688,1.65896531,3.45119881,1.13682960
-5.44172086,4.43322663,0.04707110,0.74034649,0.48054088,0.00000000,0.05401625,1.80613334,3.70631182,1.25086604
-5.43571786,4.78437911,0.05165293,0.78687023,0.51381357,0.00000000,0.05865802,1.95663437,3.95826354,1.37008273
-5.42971486,5.13807696,0.05635367,0.83163685,0.54651160,0.00000000,0.06331152,2.10933638,4.20425121,1.49393511
-5.42371186,5.49135867,0.06113066,0.87408657,0.57826606,0.00000000,0.06792269,2.26302020,4.44147849,1.62178290
-5.41770885,5.84116185,0.06593687,0.91368442,0.60870675,0.00000000,0.07243527,2.41640033,4.66722854,1.75289248
-5.41170585,6.18438009,0.07072168,0.94993513,0.63747076,0.00000000,0.07679219,2.56814815,4.87893846,1.88644061
-5.40570285,6.51792179,0.07543171,0.98239739,0.66421135,0.00000000,0.08093693,2.71691711,5.07427222,2.02151981
-5.39969985,6.83876952,0.08001187,1.01069695,0.68860681,0.00000000,0.08481505,2.86136899,5.25118925,2.15714524
-5.39369685,7.14403776,0.08440639,1.03453808,0.71036886,0.00000000,0.08837565,3.00020053,5.40800564,2.29226336
-5.38769385,7.43102766,0.08856008,1.05371285,0.72925042,0.00000000,0.09157277,3.13216953,5.54344530,2.42576245
-5.38169085,7.69727705,0.09241941,1.06810771,0.74505223,0.00000000,0.09436671,3.25611965,5.65667859,2.55648502
-5.37568784,7.94060450,0.09593382,1.07770720,0.75762826,0.00000000,0.09672515,3.37100295,5.74734632,2.68324239
-5.36968484,8.15914628,0.09905681,1.08259447,0.76688943,0.00000000,0.09862412,3.47589970,5.81556772,2.80483135
-5.36368184,8.35138541,0.10174707,1.08294850,0.77280560,0.00000000,0.10004863,3.57003462,5.86193148,2.92005307
-5.35767884,8.51617233,0.10396945,1.07903818,0.77540566,0.00000000,0.10099309,3.65278910,5.88746990,3.02773393
-5.35167584,8.65273692,0.10569586,1.07121331,0.77477574,0.00000000,0.10146149,3.72370922,5.89361670,3.12674834
-5.34567284,8.76069191,0.10690591,1.05989289,0.77105546,0.00000000,0.10146713,3.78250915,5.88215002,3.21604279
-5.33966983,8.84002798,0.10758745,1.04555113,0.76443261,0.00000000,0.10103226,3.82907001,5.85512285,3.29466098
-5.33366683,8.89110106,0.10773685,1.02870180,0.75513621,0.00000000,0.10018726,3.86343447,5.81478357,3.36176904
-5.32766383,8.91461237,0.10735905,1.00988135,0.74342846,0.00000000,0.09896970,3.88579712,5.76349003,3.41668006
-5.32166083,8.91158218,0.10646745,0.98963161,0.72959582,0.00000000,0.09742313,3.89649133,5.70362084,3.45887703
-5.31565783,8.88331799,0.10508342,0.96848273,0.71393962,0.00000000,0.09559570,3.89597295,5.63748771,3.48803309
-5.30965483,8.83137822,0.10323579,0.94693693,0.69676666,0.00000000,0.09353872,3.88480171,5.56725270,3.50402807
-5.30365183,8.75753246,0.10095996,0.92545376,0.67838008,0.00000000,0.09130507,3.86362090,5.49485391,3.50696026
-5.29764882,8.66371914,0.09829692,0.90443736,0.65907102,0.00000000,0.08894763,3.83313626,5.42194295,3.49715264
-5.29164582,8.55200194,0.09529215,0.88422615,0.63911123,0.00000000,0.08651781,3.79409476,5.34983673,3.47515285
-5.28564282,8.42452595,0.09199432,0.86508539,0.61874702,0.00000000,0.08406406,3.74726422,5.27948551,3.44172647
-5.27963982,8.28347456,0.08845405,0.84720255,0.59819465,0.00000000,0.08163065,3.69341432,5.21145825,3.39784349
-5.27363682,8.13102828,0.08472258,0.83068583,0.57763722,0.00000000,0.07925654,3.63329981,5.14594575,3.34465818
-5.26763382,7.96932653,0.08085053,0.81556566,0.55722328,0.00000000,0.07697451,3.56764642,5.08278063,3.28348299
-5.26163082,7.80043317,0.07688668,0.80179888,0.53706685,0.00000000,0.07481059,3.49713987,5.02147302,3.21575722
-5.25562781,7.62630690,0.07287698,0.78927552,0.51724886,0.00000000,0.07278363,3.42241830,4.96125968,3.14301171
-5.24962481,7.44877698,0.06886361,0.77782768,0.49781982,0.00000000,0.07090527,3.34406818,4.90116384,3.06683097
-5.24362181,7.26952494,0.06488434,0.76724002,0.47880348,0.00000000,0.06918012,3.26262363,4.84006256,2.98881420
-5.23761881,7.09007268,0.06097201,0.75726152,0.46020115,0.00000000,0.06760616,3.17856890,4.77675827,2.91053694
-5.23161581,6.91177685,0.05715427,0.74761786,0.44199655,0.00000000,0.06617544,3.09234373,4.71005086,2.83351478
-5.22561281,6.73582965,0.05345356,0.73802406,0.42416083,0.00000000,0.06487486,3.00435083,4.63880712,2.75917089
-5.21960980,6.56326538,0.04988717,0.72819668,0.40665750,0.00000000,0.06368723,2.91496510,4.56202422,2.68880825
-5.21360680,6.39497237,0.04646763,0.71786545,0.38944717,0.00000000,0.06259226,2.82454374,4.47888482,2.62358807
-5.20760380,6.23170926,0.04320313,0.70678364,0.37249184,0.00000000,0.06156779,2.73343654,4.38880149,2.56451462
-5.20160080,6.07412476,0.04009808,0.69473711,0.35575852,0.00000000,0.06059084,2.64199579,4.29144913,2.51242709
-5.19559780,5.92277970,0.03715377,0.68155157,0.33922237,0.00000000,0.05963871,2.55058505,4.18678448,2.46799833
-5.18959480,5.77817014,0.03436899,0.66709818,0.32286900,0.00000000,0.05868999,2.45958630,4.07505261,2.43173992
-5.18359180,5.64075036,0.03174074,0.65129709,0.30669612,0.00000000,0.05772538,2.36940522,3.95678097,2.40401293
-5.17758879,5.51095463,0.02926486,0.63411920,0.29071455,0.00000000,0.05672841,2.28047423,3.83276190,2.38504318
-5.17158579,5.38921654,0.02693653,0.61558602,0.27494854,0.00000000,0.05568597,2.19325340,3.70402522,2.37493966
-5.16558279,5.27598507,0.02475083,0.59576791,0.25943565,0.00000000,0.05458868,2.10822924,3.57180276,2.37371470
-5.15957979,5.17173664,0.02270309,0.57478072,0.24422617,0.00000000,0.05343106,2.02591177,3.43748690,2.38130430
-5.15357679,5.07698252,0.02078918,0.55278128,0.22938214,0.00000000,0.05221151,1.94683007,3.30258522,2.39758705
-5.14757379,4.99227135,0.01900572,0.52996183,0.21497618,0.00000000,0.05093224,1.87152697,3.16867356,2.42240036
-5.14157079,4.91818659,0.01735015,0.50654369,0.20109020,0.00000000,0.04959896,1.80055316,3.03734937,2.45555266
-5.13556778,4.85533906,0.01582076,0.48277060,0.18781396,0.00000000,0.04822059,1.73446130,2.91018727,2.49683087
-5.12956478,4.80435474,0.01441663,0.45890180,0.17524368,0.00000000,0.04680877,1.67380035,2.78869816,2.54600239
-5.12356178,4.76585849,0.01313750,0.43520530,0.16348060,0.00000000,0.04537749,1.61911047,2.67429326,2.60281160
-5.11755878,4.74045406,0.01198362,0.41195141,0.15262966,0.00000000,0.04394256,1.57091856,2.56825369,2.66697114
-5.11155578,4.72870142,0.01095559,0.38940688,0.14279821,0.00000000,0.04252116,1.52973435,2.47170626,2.73814860
-5.10555278,4.73109203,0.01005411,0.36782963,0.13409474,0.00000000,0.04113144,1.49604684,2.38560543,2.81594976
-5.09954977,4.74802303,0.00927982,0.34746434,0.12662767,0.00000000,0.03979205,1.47032081,2.31072147,2.89989977
-5.09354677,4.77977141,0.00863308,0.32853877,0.12050399,0.00000000,0.03852180,1.45299280,2.24763426,2.98942385
-5.08754377,4.82646893,0.00811376,0.31126099,0.11582802,0.00000000,0.03733930,1.44446626,2.19673234,3.08382935
-5.08154077,4.88807885,0.00772109,0.29581728,0.11269979,0.00000000,0.03626264,1.44510523,2.15821638,3.18229099
-5.07553777,4.96437534,0.00745348,0.28237080,0.11121350,0.00000000,0.03530909,1.45522621,2.13210634,3.28384081
-5.06953477,5.05492631,0.00730838,0.27106077,0.11145551,0.00000000,0.03449484,1.47508788,2.11825154,3.38736444
-5.06353177,5.15908041,0.00728216,0.26200208,0.11350231,0.00000000,0.03383466,1.50487866,2.11634285,3.49160472
-5.05752876,5.27595880,0.00736999,0.25528521,0.11741809,0.00000000,0.03334167,1.54470208,2.12592637,3.59517327
-5.05152576,5.40445205,0.00756579,0.25097625,0.12325215,0.00000000,0.03302701,1.59456050,2.14641785,3.69657030
-5.04552276,5.54322257,0.00786216,0.24911700,0.13103615,0.00000000,0.03289959,1.65433767,2.17711744,3.79421218
-5.03951976,5.69071275,0.00825037,0.24972493,0.14078122,0.00000000,0.03296578,1.72378115,2.21722441,3.88646595
-5.03351676,5.84515871,0.00872038,0.25279307,0.15247509,0.00000000,0.03322915,1.80248554,2.26585145,3.97168935
-5.02751376,6.00460971,0.00926090,0.25828967,0.16607942,0.00000000,0.03369027,1.88987784,2.32203856,4.04827465
-5.02151076,6.16695289,0.00985949,0.26615779,0.18152734,0.00000000,0.03434646,1.98520617,2.38476636,4.11469429
-5.01550775,6.32994307,0.01050272,0.27631480,0.19872147,0.00000000,0.03519176,2.08753328,2.45296896,4.16954604
-5.00950475,6.49123702,0.01117633,0.28865190,0.21753264,0.00000000,0.03621682,2.19573578,2.52554649,4.21159558
-5.00350175,6.64843190,0.01186554,0.30303388,0.23779928,0.00000000,0.03740903,2.30851029,2.60137735,4.23981437
-4.99749875,6.79910693,0.01255523,0.31929907,0.25932780,0.00000000,0.03875265,2.42438703,2.67933053,4.25341118
-4.99149575,6.94086771,0.01323034,0.33725990,0.28189400,0.00000000,0.04022910,2.54175119,2.75827803,4.25185563
-4.98549275,7.07139236,0.01387619,0.35670397,0.30524556,0.00000000,0.04181739,2.65887190,2.83710746,4.23489297
-4.97948974,7.18847835,0.01447878,0.37739596,0.32910562,0.00000000,0.04349459,2.77393836,2.91473504,4.20254965
-4.97348674,7.29008914,0.01502520,0.39908033,0.35317747,0.00000000,0.04523644,2.88510191,2.99011876,4.15512955
-4.96748374,7.37439947,0.01550392,0.42148485,0.37715018,0.00000000,0.04701800,2.99052273,3.06227167,4.09320160
-4.96148074,7.43983795,0.01590513,0.44432511,0.40070504,0.00000000,0.04881436,3.08841951,3.13027518,4.01757969
-4.95547774,7.48512595,0.01622094,0.46730971,0.42352261,0.00000000,0.05060137,3.17711975,3.19329181,3.92929612
-4.94947474,7.50931140,0.01644563,0.49014627,0.44529011,0.00000000,0.05235634,3.25510895,3.25057737,3.82957014
-4.94347174,7.51179645,0.01657574,0.51254780,0.46570886,0.00000000,0.05405873,3.32107621,3.30149182,3.71977328
-4.93746873,7.49235790,0.01661013,0.53423950,0.48450153,0.00000000,0.05569075,3.37395438,3.34550878,3.60139320
-4.93146573,7.45115975,0.01654997,0.55496554,0.50141883,0.00000000,0.05723784,3.41295292,3.38222300,3.47599752
-4.92546273,7.38875715,0.01639858,0.57449568,0.51624543,0.00000000,0.05868918,3.43758206,3.41135579,3.34519926
-4.91945973,7.30609155,0.01616133,0.59263140,0.52880491,0.00000000,0.06003790,3.44766723,3.43275807,3.21062500
-4.91345673,7.20447721,0.01584534,0.60921137,0.53896340,0.00000000,0.06128134,3.44335337,3.44641103,3.07388679
-4.90745373,7.08557949,0.01545921,0.62411594,0.54663204,0.00000000,0.06242107,3.42509895,3.45242454,2.93655840
-4.90145073,6.95138552,0.01501270,0.63727057,0.55176795,0.00000000,0.06346289,3.39366042,3.45103340,2.80015632
-4.89544772,6.80416860,0.01451634,0.64864802,0.55437396,0.00000000,0.06441671,3.35006795,3.44259181,2.66612557
-4.88944472,6.64644725,0.01398117,0.65826917,0.55449700,0.00000000,0.06529628,3.29559382,3.42756652,2.53583014
-4.88344172,6.48094052,0.01341831,0.66620248,0.55222534,0.00000000,0.06611896,3.23171500,3.40652879,2.41054762
-4.87743872,6.31052083,0.01283872,0.67256207,0.54768497,0.00000000,0.06690531,3.16007182,3.38014591,2.29146744
-4.87143572,6.13816578,0.01225289,0.67750445,0.54103514,0.00000000,0.06767873,3.08242433,3.34917220,2.17969198
-4.86543272,5.96690983,0.01167066,0.68122398,0.53246339,0.00000000,0.06846497,3.00060820,3.31444004,2.07623965
-4.85942971,5.79979704,0.01110105,0.68394721,0.52218034,0.00000000,0.06929160,2.91649156,3.27685069,1.98204919
-4.85342671,5.63983526,0.01055211,0.68592610,0.51041426,0.00000000,0.07018749,2.83193412,3.23736500,1.89798409
-4.84742371,5.48995218,0.01003095,0.68743043,0.49740583,0.00000000,0.07118215,2.74874948,3.19699360,1.82483645
-4.84142071,5.35295318,0.00954367,0.68873941,0.48340300,0.00000000,0.07230508,2.66867119,3.15678633,1.76332939
-4.83541771,5.23148090,0.00909544,0.69013288,0.46865625,0.00000000,0.07358498,2.59332308,3.11782029,1.71411728
-4.82941471,5.12797605,0.00869059,0.69188199,0.45341415,0.00000000,0.07504899,2.52419365,3.08118621,1.67778347
-4.82341171,5.04463927,0.00833266,0.69423997,0.43791936,0.00000000,0.07672175,2.46261456,3.04797258,1.65483486
-4.81740870,4.98339364,0.00802459,0.69743294,0.42240508,0.00000000,0.07862454,2.40974272,3.01924720,1.64569353
-4.81140570,4.94584787,0.00776879,0.70165113,0.40709179,0.00000000,0.08077431,2.36654586,2.99603620,1.65068519
-4.80540270,4.93326029,0.00756727,0.70704094,0.39218448,0.00000000,0.08318270,2.33379089,2.97930041,1.67002504
-4.79939970,4.94650431,0.00742178,0.71369789,0.37787013,0.00000000,0.08585519,2.31203514,2.96990964,1.70380140
-4.79339670,4.98603627,0.00733389,0.72166100,0.36431560,0.00000000,0.08879025,2.30161989,2.96861544,1.75195810
-4.78739370,5.05186687,0.00730508,0.73090879,0.35166581,0.00000000,0.09197862,2.30266656,2.97602337,1.81427643
-4.78139070,5.14353798,0.00733681,0.74135713,0.34004229,0.00000000,0.09540284,2.31507541,2.99256578,1.89035785
-4.77538769,5.26010640,0.00743057,0.75285929,0.32954210,0.00000000,0.09903696,2.33852703,3.01847666,1.97960874
-4.76938469,5.40013656,0.00758794,0.76520817,0.32023715,0.00000000,0.10284646,2.37248708,3.05376983,2.08122828
-4.76338169,5.56170381,0.00781066,0.77814091,0.31217402,0.00000000,0.10678861,2.41621446,3.09822192,2.19420083
-4.75737869,5.74240988,0.00810062,0.79134579,0.30537425,0.00000000,0.11081299,2.46877341,3.15136150,2.31729372
-4.75137569,5.93941156,0.00845997,0.80447118,0.29983515,0.00000000,0.11486245,2.52904967,3.21246542,2.44906144
-4.74537269,6.14946306,0.00889116,0.81713642,0.29553123,0.00000000,0.11887425,2.59577090,3.28056328,2.58785683
-4.73936968,6.36897217,0.00939704,0.82894422,0.29241615,0.00000000,0.12278161,2.66753131,3.35445032,2.73184948
-4.73336668,6.59406915,0.00998090,0.83949397,0.29042514,0.00000000,0.12651538,2.74282018,3.43270903,2.87905147
-4.72736368,6.82068714,0.01064668,0.84839567,0.28947798,0.00000000,0.13000589,2.82005378,3.51373903,3.02734984
-4.72136068,7.04465173,0.01139898,0.85528371,0.28948224,0.00000000,0.13318492,2.89761008,3.59579438,3.17454524
-4.71535768,7.26177704,0.01224326,0.85982995,0.29033694,0.00000000,0.13598765,2.97386522,3.67702734,3.31839546
-4.70935468,7.46796510,0.01318594,0.86175557,0.29193615,0.00000000,0.13835459,3.04723079,3.75553697,3.45666259
-4.70335168,7.65930504,0.01423448,0.86084115,0.29417274,0.00000000,0.14023326,3.11619066,3.82942088,3.58716218
-4.69734867,7.83216850,0.01539750,0.85693449,0.29694190,0.00000000,0.14157976,3.17933630,3.89682819,3.70781256
-4.69134567,7.98329766,0.01668476,0.84995592,0.30014436,0.00000000,0.14236000,3.23539920,3.95601169,3.81668266
-4.68534267,8.10988274,0.01810715,0.83990085,0.30368922,0.00000000,0.14255058,3.28327938,4.00537726,3.91203636
-4.67933967,8.20962589,0.01967659,0.82683949,0.30749619,0.00000000,0.14213937,3.32206899,4.04352858,3.99237195
-4.67333667,8.28078933,0.02140584,0.81091382,0.31149730,0.00000000,0.14112568,3.35107006,4.06930552,4.05645495
-4.66733367,8.32222611,0.02330818,0.79233205,0.31563785,0.00000000,0.13952004,3.36980594,4.08181479,4.10334344
-4.66133067,8.33339238,0.02539702,0.77136080,0.31987672,0.00000000,0.13734370,3.37802592,4.08045171,4.13240472
-4.65532766,8.31434133,0.02768543,0.74831555,0.32418610,0.00000000,0.13462774,3.37570298,4.06491247,4.14332306
-4.64932466,8.26569923,0.03018546,0.72354968,0.32855045,0.00000000,0.13141200,3.36302479,4.03519664,4.13609831
-4.64332166,8.18862506,0.03290750,0.69744276,0.33296509,0.00000000,0.12774372,3.34037845,3.99159986,4.11103568
