energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.81990995,1.71696110,0.24776531,0.00000000,0.70484645,0.91168755,0.02276950,0.49537129
-5.81390695,1.71344727,0.24737229,0.00000000,0.70300484,0.91223769,0.02310620,0.49448974
-5.80790395,1.70784965,0.24656141,0.00000000,0.70104999,0.91122989,0.02337179,0.49309049
-5.80190095,1.69998052,0.24530439,0.00000000,0.69895583,0.90856214,0.02356032,0.49112304
-5.79589795,1.68971351,0.24358082,0.00000000,0.69671181,0.90416718,0.02366748,0.48855673
-5.78989495,1.67699325,0.24137974,0.00000000,0.69432742,0.89801719,0.02369088,0.48538313
-5.78389195,1.66184364,0.23870109,0.00000000,0.69183612,0.89012778,0.02363025,0.48161801
-5.77788894,1.64437408,0.23555695,0.00000000,0.68929834,0.88056114,0.02348761,0.47730250
-5.77188594,1.62478316,0.23197242,0.00000000,0.68680323,0.86942800,0.02326736,0.47250353
-5.76588294,1.60335946,0.22798615,0.00000000,0.68446900,0.85688821,0.02297630,0.46731328
-5.75987994,1.58047912,0.22365044,0.00000000,0.68244160,0.84314990,0.02262351,0.46184771
-5.75387694,1.55660022,0.21903088,0.00000000,0.68089179,0.82846708,0.02222028,0.45624404
-5.74787394,1.53225394,0.21420548,0.00000000,0.68001042,0.81313578,0.02177981,0.45065736
-5.74187094,1.50803283,0.20926344,0.00000000,0.68000237,0.79748874,0.02131699,0.44525630
-5.73586793,1.48457664,0.20430345,0.00000000,0.68107912,0.78188898,0.02084801,0.44021817
-5.72986493,1.46255627,0.19943177,0.00000000,0.68345040,0.76672236,0.02038998,0.43572352
-5.72386193,1.44265663,0.19475998,0.00000000,0.68731535,0.75238962,0.01996056,0.43195045
-5.71785893,1.42555908,0.19040270,0.00000000,0.69285361,0.73929816,0.01957748,0.42906905
-5.71185593,1.41192445,0.18647524,0.00000000,0.70021685,0.72785383,0.01925817,0.42723606
-5.70585293,1.40237724,0.18309138,0.00000000,0.70952124,0.71845336,0.01901934,0.42659008
-5.69984992,1.39749176,0.18036131,0.00000000,0.72084127,0.71147743,0.01887659,0.42724764
-5.69384692,1.39778093,0.17838981,0.00000000,0.73420536,0.70728485,0.01884414,0.42930016
-5.68784392,1.40368787,0.17727481,0.00000000,0.74959352,0.70620784,0.01893451,0.43281204
-5.68184092,1.41558068,0.17710618,0.00000000,0.76693725,0.70854860,0.01915829,0.43782003
-5.67583792,1.43375037,0.17796493,0.00000000,0.78612174,0.71457711,0.01952398,0.44433358
-5.66983492,1.45841159,0.17992267,0.00000000,0.80699028,0.72452997,0.02003789,0.45233647
-5.66383192,1.48970587,0.18304133,0.00000000,0.82935064,0.73861010,0.02070400,0.46178929
-5.65782891,1.52770666,0.18737301,0.00000000,0.85298313,0.75698699,0.02152400,0.47263269
-5.65182591,1.57242553,0.19295998,0.00000000,0.87764982,0.77979720,0.02249723,0.48479112
-5.64582291,1.62381859,0.19983456,0.00000000,0.90310446,0.80714469,0.02362074,0.49817678
-5.63981991,1.68179248,0.20801892,0.00000000,0.92910242,0.83910058,0.02488934,0.51269347
-5.63381691,1.74620903,0.21752477,0.00000000,0.95541014,0.87570222,0.02629561,0.52824010
-5.62781391,1.81688793,0.22835263,0.00000000,0.98181346,0.91695100,0.02783004,0.54471353
-5.62181091,1.89360695,0.24049092,0.00000000,1.00812435,0.96280908,0.02948106,0.56201060
-5.61580790,1.97609942,0.25391466,0.00000000,1.03418555,1.01319471,0.03123510,0.58002914
-5.60980490,2.06404887,0.26858393,0.00000000,1.05987294,1.06797641,0.03307672,0.59866798
-5.60380190,2.15708105,0.28444212,0.00000000,1.08509529,1.12696617,0.03498870,0.61782588
-5.59779890,2.25475391,0.30141393,0.00000000,1.10979162,1.18991191,0.03695211,0.63739954
-5.59179590,2.35654608,0.31940355,0.00000000,1.13392621,1.25648995,0.03894649,0.65728087
-5.58579290,2.46184498,0.33829285,0.00000000,1.15748153,1.32629770,0.04095000,0.67735373
-5.57978989,2.56993556,0.35793997,0.00000000,1.18044972,1.39884759,0.04293959,0.69749048
-5.57378689,2.67999095,0.37817836,0.00000000,1.20282308,1.47356257,0.04489131,0.71754875
-5.56778389,2.79106619,0.39881659,0.00000000,1.22458422,1.54977418,0.04678053,0.73736859
-5.56178089,2.90209626,0.41963894,0.00000000,1.24569667,1.62672360,0.04858234,0.75677061
-5.55577789,3.01189946,0.44040700,0.00000000,1.26609660,1.70356631,0.05027190,0.77555514
-5.54977489,3.11918690,0.46086231,0.00000000,1.28568629,1.77938074,0.05182491,0.79350297
-5.54377189,3.22257869,0.48073021,0.00000000,1.30432991,1.85318116,0.05321809,0.81037747
-5.53776888,3.32062686,0.49972474,0.00000000,1.32185218,1.92393474,0.05442968,0.82592854
-5.53176588,3.41184499,0.51755456,0.00000000,1.33804000,1.99058269,0.05543996,0.83989807
-5.52576288,3.49474360,0.53392984,0.00000000,1.35264727,2.05206482,0.05623178,0.85202688
-5.51975988,3.56787053,0.54856981,0.00000000,1.36540285,2.10734700,0.05679108,0.86206295
-5.51375688,3.62985471,0.56121071,0.00000000,1.37602118,2.15545052,0.05710733,0.86977050
-5.50775388,3.67945161,0.57161398,0.00000000,1.38421537,2.19548226,0.05717393,0.87493957
-5.50175088,3.71558846,0.57957411,0.00000000,1.38971180,2.22666435,0.05698855,0.87739555
-5.49574787,3.73740712,0.58492610,0.00000000,1.39226581,2.24836227,0.05655334,0.87700832
-5.48974487,3.74430243,0.58755188,0.00000000,1.39167730,2.26010978,0.05587502,0.87370039
-5.48374187,3.73595417,0.58738559,0.00000000,1.38780561,2.26162966,0.05496492,0.86745350
-5.47773887,3.71235079,0.58441737,0.00000000,1.38058271,2.25284911,0.05383876,0.85831353
-5.47173587,3.67380350,0.57869536,0.00000000,1.37002386,2.23390898,0.05251645,0.84639319
-5.46573287,3.62094969,0.57032594,0.00000000,1.35623509,2.20516609,0.05102167,0.83187226
-5.45972986,3.55474524,0.55947194,0.00000000,1.33941699,2.16718857,0.04938136,0.81499550
-5.45372686,3.47644571,0.54634905,0.00000000,1.31986439,2.12074405,0.04762511,0.79606801
-5.44772386,3.38757695,0.53122042,0.00000000,1.29796192,2.06678118,0.04578452,0.77544831
-5.44172086,3.28989626,0.51438964,0.00000000,1.27417536,2.00640511,0.04389243,0.75353937
-5.43571786,3.18534561,0.49619254,0.00000000,1.24903929,1.94084805,0.04198219,0.73077796
-5.42971486,3.07599881,0.47698795,0.00000000,1.22314142,1.87143586,0.04008687,0.70762274
-5.42371186,2.96400479,0.45714791,0.00000000,1.19710434,1.79955226,0.03823855,0.68454154
-5.41770885,2.85152936,0.43704772,0.00000000,1.17156550,1.72660201,0.03646761,0.66199840
-5.41170585,2.74069757,0.41705616,0.00000000,1.14715637,1.65397450,0.03480212,0.64044086
-5.40570285,2.63353920,0.39752630,0.00000000,1.12448168,1.58300916,0.03326725,0.62028791
-5.39969985,2.53193902,0.37878729,0.00000000,1.10409970,1.51496386,0.03188490,0.60191916
-5.39369685,2.43759365,0.36113718,0.00000000,1.08650446,1.45098741,0.03067326,0.58566544
-5.38769385,2.35197638,0.34483726,0.00000000,1.07211061,1.39209684,0.02964665,0.57180121
-5.38169085,2.27631053,0.33010783,0.00000000,1.06124156,1.33916006,0.02881534,0.56053886
-5.37568784,2.21155198,0.31712549,0.00000000,1.05412133,1.29288398,0.02818554,0.55202511
-5.36968484,2.15838072,0.30602206,0.00000000,1.05087034,1.25380821,0.02775942,0.54633935
-5.36368184,2.11720097,0.29688477,0.00000000,1.05150517,1.22230392,0.02753531,0.54349399
-5.35767884,2.08814918,0.28975789,0.00000000,1.05594215,1.19857738,0.02750789,0.54343652
-5.35167584,2.07110876,0.28464531,0.00000000,1.06400442,1.18267761,0.02766844,0.54605322
-5.34567284,2.06573050,0.28151405,0.00000000,1.07543205,1.17450733,0.02800520,0.55117411
-5.33966983,2.07145722,0.28029842,0.00000000,1.08989460,1.17383642,0.02850371,0.55857911
-5.33366683,2.08755151,0.28090452,0.00000000,1.10700547,1.18031714,0.02914720,0.56800494
-5.32766383,2.11312523,0.28321496,0.00000000,1.12633738,1.19350041,0.02991702,0.57915259
-5.32166083,2.14716968,0.28709353,0.00000000,1.14743831,1.21285236,0.03079301,0.59169524
-5.31565783,2.18858556,0.29238979,0.00000000,1.16984718,1.23777091,0.03175398,0.60528629
-5.30965483,2.23621186,0.29894320,0.00000000,1.19310887,1.26760154,0.03277814,0.61956734
-5.30365183,2.28885319,0.30658703,0.00000000,1.21678790,1.30165247,0.03384348,0.63417613
-5.29764882,2.34530505,0.31515171,0.00000000,1.24048058,1.33920855,0.03492823,0.64875412
-5.29164582,2.40437694,0.32446774,0.00000000,1.26382516,1.37954425,0.03601126,0.66295378
-5.28564282,2.46491313,0.33436825,0.00000000,1.28651008,1.42193534,0.03707248,0.67644540
-5.27963982,2.52581100,0.34469099,0.00000000,1.30827993,1.46566966,0.03809320,0.68892338
-5.27363682,2.58603715,0.35528008,0.00000000,1.32893950,1.51005679,0.03905644,0.70011198
-5.26763382,2.64464132,0.36598741,0.00000000,1.34835575,1.55443687,0.03994730,0.70977028
-5.26163082,2.70076816,0.37667383,0.00000000,1.36645800,1.59818857,0.04075313,0.71769654
-5.25562781,2.75366697,0.38721011,0.00000000,1.38323652,1.64073642,0.04146378,0.72373163
-5.24962481,2.80269953,0.39747784,0.00000000,1.39873974,1.68155730,0.04207172,0.72776155
-5.24362181,2.84734598,0.40737026,0.00000000,1.41307033,1.72018639,0.04257211,0.72971911
-5.23761881,2.88720891,0.41679295,0.00000000,1.42638036,1.75622228,0.04296279,0.72958440
-5.23161581,2.92201540,0.42566462,0.00000000,1.43886584,1.78933144,0.04324423,0.72738438
-5.22561281,2.95161736,0.43391783,0.00000000,1.45076069,1.81925181,0.04341937,0.72319125
-5.21960980,2.97598979,0.44149959,0.00000000,1.46233041,1.84579549,0.04349343,0.71711993
-5.21360680,2.99522723,0.44837204,0.00000000,1.47386558,1.86885042,0.04347364,0.70932437
-5.20760380,3.00953819,0.45451288,0.00000000,1.48567514,1.88838092,0.04336896,0.69999311
-5.20160080,3.01923771,0.45991575,0.00000000,1.49807960,1.90442698,0.04318971,0.68934392
-5.19559780,3.02473790,0.46459028,0.00000000,1.51140419,1.91710224,0.04294723,0.67761783
-5.18959480,3.02653671,0.46856195,0.00000000,1.52597178,1.92659046,0.04265353,0.66507263
-5.18359180,3.02520478,0.47187154,0.00000000,1.54209566,1.93314056,0.04232091,0.65197602
-5.17758879,3.02137067,0.47457421,0.00000000,1.56007204,1.93706007,0.04196159,0.63859867
-5.17158579,3.01570441,0.47673818,0.00000000,1.58017230,1.93870699,0.04158744,0.62520723
-5.16558279,3.00889985,0.47844286,0.00000000,1.60263488,1.93848024,0.04120967,0.61205762
-5.15957979,3.00165573,0.47977665,0.00000000,1.62765687,1.93680869,0.04083860,0.59938862
-5.15357679,2.99465622,0.48083420,0.00000000,1.65538552,1.93413902,0.04048341,0.58741613
-5.14757379,2.98855096,0.48171337,0.00000000,1.68590967,1.93092264,0.04015208,0.57632801
-5.14157079,2.98393552,0.48251191,0.00000000,1.71925146,1.92760212,0.03985117,0.56627980
-5.13556778,2.98133253,0.48332394,0.00000000,1.75535873,1.92459732,0.03958585,0.55739142
-5.12956478,2.98117443,0.48423642,0.00000000,1.79409842,1.92229200,0.03935984,0.54974484
-5.12356178,2.98378838,0.48532571,0.00000000,1.83525157,1.92102111,0.03917545,0.54338301
-5.11755878,2.98938410,0.48665449,0.00000000,1.87851045,1.92105950,0.03903362,0.53830980
-5.11155578,2.99804535,0.48826900,0.00000000,1.92347820,1.92261254,0.03893406,0.53449137
-5.10555278,3.00972562,0.49019692,0.00000000,1.96967162,1.92580897,0.03887537,0.53185860
-5.09954977,3.02424847,0.49244604,0.00000000,2.01652742,1.93069661,0.03885524,0.53031083
-5.09354677,3.04131292,0.49500352,0.00000000,2.06341216,1.93724095,0.03887062,0.52972064
-5.08754377,3.06050374,0.49783622,0.00000000,2.10963587,1.94532699,0.03891798,0.52993972
-5.08154077,3.08130666,0.50089174,0.00000000,2.15446932,1.95476420,0.03899358,0.53080557
-5.07553777,3.10312798,0.50410029,0.00000000,2.19716448,1.96529444,0.03909367,0.53214880
-5.06953477,3.12531779,0.50737735,0.00000000,2.23697752,1.97660254,0.03921483,0.53380087
-5.06353177,3.14719595,0.51062686,0.00000000,2.27319361,1.98832913,0.03935419,0.53560192
-5.05752876,3.16807973,0.51374486,0.00000000,2.30515243,2.00008491,0.03950968,0.53740840
-5.05152576,3.18731164,0.51662340,0.00000000,2.33227324,2.01146602,0.03968021,0.53910016
-5.04552276,3.20428636,0.51915450,0.00000000,2.35407838,2.02206943,0.03986588,0.54058658
-5.03951976,3.21847526,0.52123395,0.00000000,2.37021390,2.03150788,0.04006802,0.54181168
-5.03351676,3.22944739,0.52276480,0.00000000,2.38046619,2.03942357,0.04028927,0.54275753
-5.02751376,3.23688580,0.52366040,0.00000000,2.38477368,2.04550005,0.04053348,0.54344616
-5.02151076,3.24059840,0.52384684,0.00000000,2.38323270,2.04947165,0.04080561,0.54393946
-5.01550775,3.24052280,0.52326466,0.00000000,2.37609711,2.05113040,0.04111153,0.54433719
-5.00950475,3.23672486,0.52186994,0.00000000,2.36377143,2.05032989,0.04145769,0.54477298
-5.00350175,3.22939106,0.51963460,0.00000000,2.34679752,2.04698626,0.04185079,0.54540861
-4.99749875,3.21881508,0.51654606,0.00000000,2.32583531,2.04107633,0.04229737,0.54642643
-4.99149575,3.20537929,0.51260633,0.00000000,2.30163830,2.03263316,0.04280335,0.54802059
-4.98549275,3.18953203,0.50783057,0.00000000,2.27502469,2.02173927,0.04337356,0.55038713
-4.97948974,3.17176189,0.50224536,0.00000000,2.24684555,2.00851814,0.04401128,0.55371346
-4.97348674,3.15257022,0.49588662,0.00000000,2.21795121,1.99312436,0.04471784,0.55816773
-4.96748374,3.13244311,0.48879751,0.00000000,2.18915733,1.97573304,0.04549218,0.56388849
-4.96148074,3.11182440,0.48102629,0.00000000,2.16121223,1.95652901,0.04633058,0.57097516
-4.95547774,3.09109072,0.47262429,0.00000000,2.13476674,1.93569631,0.04722644,0.57947980
-4.94947474,3.07053003,0.46364411,0.00000000,2.11034791,1.91340853,0.04817017,0.58940053
-4.94347174,3.05032440,0.45413803,0.00000000,2.08833779,1.88982034,0.04914919,0.60067705
-4.93746873,3.03053810,0.44415675,0.00000000,2.06895803,1.86506075,0.05014803,0.61318847
-4.93146573,3.01111144,0.43374852,0.00000000,2.05226114,1.83922826,0.05114868,0.62675367
-4.92546273,2.99186080,0.42295847,0.00000000,2.03812864,1.81238814,0.05213086,0.64113425
-4.91945973,2.97248499,0.41182843,0.00000000,2.02627636,1.78457204,0.05307259,0.65604014
-4.91345673,2.95257760,0.40039697,0.00000000,2.01626651,1.75577994,0.05395073,0.67113753
-4.90745373,2.93164516,0.38869976,0.00000000,2.00752622,1.72598431,0.05474167,0.68605909
-4.90145073,2.90913018,0.37677013,0.00000000,1.99937170,1.69513634,0.05542204,0.70041593
-4.89544772,2.88443825,0.36463986,0.00000000,1.99103711,1.66317403,0.05596946,0.71381099
-4.88944472,2.85696804,0.35234010,0.00000000,1.98170678,1.63003159,0.05636331,0.72585323
-4.88344172,2.82614284,0.33990237,0.00000000,1.97054971,1.59564988,0.05658542,0.73617207
-4.87743872,2.79144220,0.32735954,0.00000000,1.95675460,1.55998715,0.05662075,0.74443143
-4.87143572,2.75243213,0.31474679,0.00000000,1.93956414,1.52302960,0.05645798,0.75034285
-4.86543272,2.70879239,0.30210246,0.00000000,1.91830699,1.48480105,0.05608995,0.75367689
-4.85942971,2.66033934,0.28946868,0.00000000,1.89242604,1.44537114,0.05551400,0.75427246
-4.85342671,2.60704322,0.27689182,0.00000000,1.86150184,1.40486146,0.05473216,0.75204354
-4.84742371,2.54903864,0.26442256,0.00000000,1.82527005,1.36344905,0.05375113,0.74698294
-4.84142071,2.48662770,0.25211570,0.00000000,1.78363236,1.32136699,0.05258218,0.73916290
-4.83541771,2.42027531,0.24002961,0.00000000,1.73666026,1.27890181,0.05124076,0.72873247
-4.82941471,2.35059666,0.22822532,0.00000000,1.68459179,1.23638759,0.04974609,0.71591175
-4.82341171,2.27833747,0.21676525,0.00000000,1.62782137,1.19419702,0.04812054,0.70098331
-4.81740870,2.20434764,0.20571172,0.00000000,1.56688341,1.15272965,0.04638886,0.68428099
-4.81140570,2.12954971,0.19512515,0.00000000,1.50243054,1.11239788,0.04457743,0.66617690
-4.80540270,2.05490353,0.18506217,0.00000000,1.43520772,1.07361145,0.04271337,0.64706693
-4.79939970,1.98136901,0.17557365,0.00000000,1.36602343,1.03676102,0.04082370,0.62735570
-4.79339670,1.90986880,0.16670283,0.00000000,1.29571945,1.00220202,0.03893449,0.60744154
-4.78739370,1.84125278,0.15848358,0.00000000,1.22514084,0.97023939,0.03707010,0.58770228
-4.78139070,1.77626630,0.15093893,0.00000000,1.15510727,0.94111427,0.03525245,0.56848245
-4.77538769,1.71552373,0.14408002,0.00000000,1.08638734,0.91499337,0.03350055,0.55008261
-4.76938469,1.65948870,0.13790548,0.00000000,1.01967669,0.89196167,0.03183000,0.53275104
-4.76338169,1.60846196,0.13240130,0.00000000,0.95558092,0.87201893,0.03025283,0.51667843
-4.75737869,1.56257749,0.12754132,0.00000000,0.89460383,0.85508020,0.02877732,0.50199546
-4.75137569,1.52180679,0.12328814,0.00000000,0.83714117,0.84098051,0.02740818,0.48877339
-4.74537269,1.48597110,0.11959470,0.00000000,0.78347993,0.82948336,0.02614671,0.47702760
-4.73936968,1.45476069,0.11640613,0.00000000,0.73380264,0.82029266,0.02499120,0.46672356
-4.73336668,1.42775990,0.11366217,0.00000000,0.68819622,0.81306750,0.02393742,0.45778496
-4.72736368,1.40447664,0.11129965,0.00000000,0.64666444,0.80743886,0.02297913,0.45010344
-4.72136068,1.38437442,0.10925523,0.00000000,0.60914308,0.80302754,0.02210875,0.44354925
-4.71535768,1.36690526,0.10746811,0.00000000,0.57551661,0.79946220,0.02131796,0.43798223
-4.70935468,1.35154153,0.10588258,0.00000000,0.54563552,0.79639657,0.02059829,0.43326256
-4.70335168,1.33780512,0.10445030,0.00000000,0.51933297,0.79352504,0.01994174,0.42926058
-4.69734867,1.32529240,0.10313226,0.00000000,0.49644020,0.79059581,0.01934122,0.42586521
-4.69134567,1.31369376,0.10190025,0.00000000,0.47679951,0.78742087,0.01879100,0.42299062
-4.68534267,1.30280692,0.10073773,0.00000000,0.46027460,0.78388256,0.01828697,0.42058075
-4.67933967,1.29254351,0.09964027,0.00000000,0.44675759,0.77993637,0.01782686,0.41861162
-4.67333667,1.28292884,0.09861526,0.00000000,0.43617275,0.77560997,0.01741029,0.41709137
-4.66733367,1.27409523,0.09768117,0.00000000,0.42847685,0.77099868,0.01703870,0.41605817
-4.66133067,1.26626954,0.09686627,0.00000000,0.42365641,0.76625789,0.01671526,0.41557612
-4.65532766,1.25975582,0.09620689,0.00000000,0.42172232,0.76159269,0.01644457,0.41572971
-4.64932466,1.25491434,0.09574538,0.00000000,0.42270223,0.75724568,0.01623238,0.41661699
-4.64332166,1.25213830,0.09552782,0.00000000,0.42663147,0.75348348,0.01608522,0.41834204
-4.63731866,1.25182955,0.09560160,0.00000000,0.43354316,0.75058277,0.01601001,0.42100722
-4.63131566,1.25437474,0.09601304,0.00000000,0.44345812,0.74881658,0.01601364,0.42470559
-4.62531266,1.26012306,0.09680505,0.00000000,0.45637541,0.74844148,0.01610255,0.42951401
-4.61930965,1.26936672,0.09801504,0.00000000,0.47226391,0.74968622,0.01628240,0.43548714
-4.61330665,1.28232493,0.09967314,0.00000000,0.49105562,0.75274234,0.01655770,0.44265278
-4.60730365,1.29913201,0.10180074,0.00000000,0.51264097,0.75775686,0.01693149,0.45100862
-4.60130065,1.31982985,0.10440946,0.00000000,0.53686635,0.76482740,0.01740519,0.46052053
-4.59529765,1.34436491,0.10750053,0.00000000,0.56353403,0.77399958,0.01797834,0.47112239
-4.58929465,1.37258933,0.11106463,0.00000000,0.59240446,0.78526665,0.01864856,0.48271730
-4.58329165,1.40426592,0.11508215,0.00000000,0.62320060,0.79857110,0.01941147,0.49518010
-4.57728864,1.43907634,0.11952382,0.00000000,0.65561418,0.81380793,0.02026075,0.50836087
-4.57128564,1.47663178,0.12435165,0.00000000,0.68931340,0.83082924,0.02118817,0.52208927
-4.56528264,1.51648538,0.12952020,0.00000000,0.72395165,0.84944981,0.02218374,0.53617924
-4.55927964,1.55814578,0.13497808,0.00000000,0.75917668,0.86945323,0.02323588,0.55043405
-4.55327664,1.60109087,0.14066946,0.00000000,0.79463989,0.89059840,0.02433160,0.56465116
-4.54727364,1.64478139,0.14653582,0.00000000,0.83000504,0.91262596,0.02545680,0.57862697
-4.54127064,1.68867378,0.15251757,0.00000000,0.86495622,0.93526468,0.02659646,0.59216107
-4.53526763,1.73223193,0.15855569,0.00000000,0.89920443,0.95823751,0.02773497,0.60505996
-4.52926463,1.77493769,0.16459317,0.00000000,0.93249283,0.98126729,0.02885641,0.61714031
-4.52326163,1.81630006,0.17057639,0.00000000,0.96460020,1.00408211,0.02994487,0.62823158
-4.51725863,1.85586308,0.17645621,0.00000000,0.99534275,1.02642044,0.03098478,0.63817813
-4.51125563,1.89321248,0.18218881,0.00000000,1.02457425,1.04803587,0.03196118,0.64684101
-4.50525263,1.92798140,0.18773638,0.00000000,1.05218456,1.06870171,0.03286009,0.65409934
-4.49924962,1.95985513,0.19306743,0.00000000,1.07809683,1.08821546,0.03366879,0.65985151
-4.49324662,1.98857519,0.19815690,0.00000000,1.10226357,1.10640300,0.03437608,0.66401626
-4.48724362,2.01394284,0.20298595,0.00000000,1.12466193,1.12312265,0.03497259,0.66653375
-4.48124062,2.03582193,0.20754158,0.00000000,1.14528840,1.13826895,0.03545098,0.66736654
-4.47523762,2.05414118,0.21181593,0.00000000,1.16415342,1.15177596,0.03580615,0.66650064
-4.46923462,2.06889585,0.21580548,0.00000000,1.18127592,1.16362008,0.03603536,0.66394642
-4.46323162,2.08014849,0.21951001,0.00000000,1.19667831,1.17382212,0.03613833,0.65973948
-4.45722861,2.08802871,0.22293151,0.00000000,1.21038202,1.18244839,0.03611727,0.65394122
-4.45122561,2.09273177,0.22607300,0.00000000,1.22240369,1.18961081,0.03597684,0.64663910
-4.44522261,2.09451579,0.22893734,0.00000000,1.23275229,1.19546575,0.03572403,0.63794639
-4.43921961,2.09369741,0.23152612,0.00000000,1.24142715,1.20021156,0.03536797,0.62800134
-4.43321661,2.09064597,0.23383865,0.00000000,1.24841695,1.20408479,0.03491975,0.61696570
-4.42721361,2.08577594,0.23587112,0.00000000,1.25369966,1.20735510,0.03439203,0.60502238
-4.42121061,2.07953804,0.23761601,0.00000000,1.25724345,1.21031893,0.03379873,0.59237247
-4.41520760,2.07240895,0.23906171,0.00000000,1.25900834,1.21329216,0.03315465,0.57923140
-4.40920460,2.06488000,0.24019252,0.00000000,1.25894872,1.21660191,0.03247499,0.56582449
-4.40320160,2.05744513,0.24098890,0.00000000,1.25701635,1.22057774,0.03177497,0.55238194
-4.39719860,2.05058856,0.24142808,0.00000000,1.25316393,1.22554258,0.03106934,0.53913337
-4.39119560,2.04477250,0.24148495,0.00000000,1.24734897,1.23180362,0.03037199,0.52630227
-4.38519260,2.04042529,0.24113323,0.00000000,1.23953773,1.23964345,0.02969553,0.51410039
-4.37918959,2.03793052,0.24034687,0.00000000,1.22970925,1.24931174,0.02905097,0.50272242
-4.37318659,2.03761720,0.23910158,0.00000000,1.21785911,1.26101765,0.02844743,0.49234115
-4.36718359,2.03975161,0.23737646,0.00000000,1.20400283,1.27492324,0.02789189,0.48310326
-4.36118059,2.04453067,0.23515561,0.00000000,1.18817877,1.29113790,0.02738910,0.47512609
-4.35517759,2.05207743,0.23242968,0.00000000,1.17045039,1.30971412,0.02694147,0.46849527
-4.34917459,2.06243835,0.22919721,0.00000000,1.15090771,1.33064443,0.02654910,0.46326353
-4.34317159,2.07558271,0.22546580,0.00000000,1.12966800,1.35385986,0.02620990,0.45945068
-4.33716858,2.09140406,0.22125290,0.00000000,1.10687555,1.37922968,0.02591975,0.45704468
-4.33116558,2.10972356,0.21658635,0.00000000,1.08270061,1.40656267,0.02567274,0.45600383
-4.32516258,2.13029527,0.21150448,0.00000000,1.05733748,1.43560982,0.02546149,0.45626000
-4.31915958,2.15281321,0.20605589,0.00000000,1.03100191,1.46606845,0.02527748,0.45772265
-4.31315658,2.17692003,0.20029882,0.00000000,1.00392782,1.49758789,0.02511148,0.46028362
-4.30715358,2.20221727,0.19430025,0.00000000,0.97636358,1.52977654,0.02495389,0.46382240
