energy_ev,total_up,Ag_p_up,Ag_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.74787394,2.70936318,0.45309237,2.09185251,0.10911148,0.00196736,0.44729648,0.00000000
-5.74187094,2.76364697,0.47209227,2.12588137,0.11486867,0.00194126,0.45983663,0.00000000
-5.73586793,2.81651646,0.49022842,2.16007459,0.12042027,0.00191990,0.47112170,0.00000000
-5.72986493,2.86654964,0.50716647,2.19333361,0.12567479,0.00190262,0.48095643,0.00000000
-5.72386193,2.91235838,0.52258453,2.22456860,0.13054395,0.00188869,0.48916639,0.00000000
-5.71785893,2.95262324,0.53618172,2.25272456,0.13494479,0.00187735,0.49560369,0.00000000
-5.71185593,2.98612743,0.54768641,2.27680712,0.13880170,0.00186784,0.50015208,0.00000000
-5.70585293,3.01178857,0.55686398,2.29590734,0.14204853,0.00185943,0.50273100,0.00000000
-5.69984992,3.02868748,0.56352362,2.30922482,0.14463034,0.00185139,0.50329865,0.00000000
-5.69384692,3.03609274,0.56752417,2.31608830,0.14650506,0.00184307,0.50185368,0.00000000
-5.68784392,3.03348038,0.56877845,2.31597316,0.14764475,0.00183387,0.49843561,0.00000000
-5.68184092,3.02054797,0.56725628,2.30851514,0.14803658,0.00182328,0.49312383,0.00000000
-5.67583792,2.99722261,0.56298576,2.29351990,0.14768335,0.00181087,0.48603530,0.00000000
-5.66983492,2.96366248,0.55605298,2.27096812,0.14660359,0.00179631,0.47732100,0.00000000
-5.66383192,2.92025210,0.54660007,2.24101572,0.14483122,0.00177934,0.46716126,0.00000000
-5.65782891,2.86759129,0.53482172,2.20398953,0.14241476,0.00175983,0.45576033,0.00000000
-5.65182591,2.80647838,0.52096018,2.16037819,0.13941613,0.00173770,0.44334024,0.00000000
-5.64582291,2.73788814,0.50529904,2.11081888,0.13590907,0.00171297,0.43013427,0.00000000
-5.63981991,2.66294541,0.48815601,2.05608008,0.13197714,0.00168575,0.41638042,0.00000000
-5.63381691,2.58289508,0.46987471,1.99704110,0.12771157,0.00165618,0.40231493,0.00000000
-5.62781391,2.49906964,0.45081603,1.93466891,0.12320880,0.00162449,0.38816626,0.00000000
-5.62181091,2.41285521,0.43134913,1.86999316,0.11856791,0.00159093,0.37414963,0.00000000
-5.61580790,2.32565714,0.41184234,1.80407997,0.11388803,0.00155580,0.36046237,0.00000000
-5.60980490,2.23886631,0.39265433,1.73800553,0.10926572,0.00151941,0.34728008,0.00000000
-5.60380190,2.15382683,0.37412570,1.67283003,0.10479256,0.00148210,0.33475387,0.00000000
-5.59779890,2.07180628,0.35657123,1.60957287,0.10055275,0.00144418,0.32300845,0.00000000
-5.59179590,1.99396902,0.34027300,1.54918962,0.09662114,0.00140599,0.31214132,0.00000000
-5.58579290,1.92135327,0.32547454,1.49255147,0.09306145,0.00136785,0.30222277,0.00000000
-5.57978989,1.85485231,0.31237609,1.44042748,0.08992488,0.00133005,0.29329674,0.00000000
-5.57378689,1.79520015,0.30113115,1.39347015,0.08724908,0.00129288,0.28538243,0.00000000
-5.56778389,1.74296187,0.29184432,1.35220440,0.08505759,0.00125659,0.27847639,0.00000000
-5.56178089,1.69852840,0.28457048,1.31702019,0.08335960,0.00122143,0.27255509,0.00000000
-5.55577789,1.66211593,0.27931528,1.28816874,0.08215024,0.00118761,0.26757780,0.00000000
-5.54977489,1.63376946,0.27603693,1.26576241,0.08141114,0.00115533,0.26348951,0.00000000
-5.54377189,1.61337028,0.27464912,1.24977783,0.08111148,0.00112477,0.26022399,0.00000000
-5.53776888,1.60064694,0.27502514,1.24006229,0.08120927,0.00109610,0.25770661,0.00000000
-5.53176588,1.59518928,0.27700286,1.23634299,0.08165298,0.00106947,0.25585709,0.00000000
-5.52576288,1.59646493,0.28039052,1.23823870,0.08238335,0.00104505,0.25459185,0.00000000
-5.51975988,1.60383791,0.28497316,1.24527360,0.08333542,0.00102298,0.25382612,0.00000000
-5.51375688,1.61658857,0.29051950,1.25689275,0.08444061,0.00100342,0.25347569,0.00000000
-5.50775388,1.63393448,0.29678891,1.27247881,0.08562885,0.00098654,0.25345820,0.00000000
-5.50175088,1.65505171,0.30353852,1.29136946,0.08683068,0.00097249,0.25369420,0.00000000
-5.49574787,1.67909585,0.31053006,1.31287516,0.08797926,0.00096147,0.25410781,0.00000000
-5.48974487,1.70522243,0.31753628,1.33629669,0.08901224,0.00095365,0.25462710,0.00000000
-5.48374187,1.73260617,0.32434681,1.36094206,0.08987336,0.00094923,0.25518428,0.00000000
-5.47773887,1.76045860,0.33077324,1.38614236,0.09051388,0.00094840,0.25571570,0.00000000
-5.47173587,1.78804372,0.33665331,1.41126613,0.09089369,0.00095135,0.25616174,0.00000000
-5.46573287,1.81469134,0.34185408,1.43573187,0.09098208,0.00095827,0.25646669,0.00000000
-5.45972986,1.83980782,0.34627401,1.45901840,0.09075823,0.00096934,0.25657859,0.00000000
-5.45372686,1.86288389,0.34984395,1.48067282,0.09021137,0.00098470,0.25644920,0.00000000
-5.44772386,1.88349969,0.35252694,1.50031590,0.08934062,0.00100448,0.25603397,0.00000000
-5.44172086,1.90132662,0.35431695,1.51764474,0.08815452,0.00102878,0.25529224,0.00000000
-5.43571786,1.91612636,0.35523670,1.53243277,0.08667030,0.00105764,0.25418746,0.00000000
-5.42971486,1.92774693,0.35533442,1.54452715,0.08491295,0.00109105,0.25268752,0.00000000
-5.42371186,1.93611622,0.35468001,1.55384375,0.08291404,0.00112895,0.25076525,0.00000000
-5.41770885,1.94123319,0.35336049,1.56036000,0.08071048,0.00117119,0.24839882,0.00000000
-5.41170585,1.94315714,0.35147518,1.56410589,0.07834307,0.00121759,0.24557232,0.00000000
-5.40570285,1.94199559,0.34913051,1.56515375,0.07585513,0.00126784,0.24227612,0.00000000
-5.39969985,1.93789125,0.34643500,1.56360710,0.07329102,0.00132160,0.23850724,0.00000000
-5.39369685,1.93100864,0.34349428,1.55958922,0.07069479,0.00137842,0.23426961,0.00000000
-5.38769385,1.92152101,0.34040656,1.55323191,0.06810884,0.00143778,0.22957405,0.00000000
-5.38169085,1.90959808,0.33725866,1.54466510,0.06557278,0.00149907,0.22443820,0.00000000
-5.37568784,1.89539514,0.33412265,1.53400764,0.06312235,0.00156165,0.21888612,0.00000000
-5.36968484,1.87904407,0.33105332,1.52135981,0.06078863,0.00162476,0.21294782,0.00000000
-5.36368184,1.86064659,0.32808660,1.50679788,0.05859734,0.00168763,0.20665856,0.00000000
-5.35767884,1.84027007,0.32523872,1.49037092,0.05656841,0.00174944,0.20005796,0.00000000
-5.35167584,1.81794606,0.32250651,1.47209994,0.05471577,0.00180931,0.19318912,0.00000000
-5.34567284,1.79367154,0.31986844,1.45197955,0.05304730,0.00186639,0.18609761,0.00000000
-5.33966983,1.76741295,0.31728659,1.42998169,0.05156506,0.00191980,0.17883047,0.00000000
-5.33366683,1.73911246,0.31470931,1.40606144,0.05026567,0.00196868,0.17143529,0.00000000
-5.32766383,1.70869650,0.31207459,1.38016453,0.04914090,0.00201223,0.16395935,0.00000000
-5.32166083,1.67608585,0.30931384,1.35223589,0.04817844,0.00204968,0.15644893,0.00000000
-5.31565783,1.64120682,0.30635613,1.32222913,0.04736274,0.00208034,0.14894874,0.00000000
-5.30965483,1.60400308,0.30313251,1.29011601,0.04667608,0.00210360,0.14150159,0.00000000
-5.30365183,1.56444741,0.29958044,1.25589583,0.04609965,0.00211896,0.13414817,0.00000000
-5.29764882,1.52255291,0.29564810,1.21960382,0.04561465,0.00212603,0.12692710,0.00000000
-5.29164582,1.47838306,0.29129840,1.18131851,0.04520354,0.00212457,0.11987509,0.00000000
-5.28564282,1.43206029,0.28651263,1.14116734,0.04485112,0.00211446,0.11302724,0.00000000
-5.27963982,1.38377252,0.28129356,1.09933062,0.04454567,0.00209573,0.10641748,0.00000000
-5.27363682,1.33377753,0.27566797,1.05604329,0.04427994,0.00206856,0.10007903,0.00000000
-5.26763382,1.28240489,0.26968840,1.01159477,0.04405205,0.00203328,0.09404496,0.00000000
-5.26163082,1.23005534,0.26343423,0.96632660,0.04386619,0.00199040,0.08834868,0.00000000
-5.25562781,1.17719766,0.25701186,0.92062815,0.04373315,0.00194053,0.08302437,0.00000000
-5.24962481,1.12436307,0.25055407,0.87493050,0.04367064,0.00188445,0.07810735,0.00000000
-5.24362181,1.07213732,0.24421852,0.82969873,0.04370329,0.00182306,0.07363432,0.00000000
-5.23761881,1.02115058,0.23818531,0.78542282,0.04386244,0.00175736,0.06964342,0.00000000
-5.23161581,0.97206549,0.23265376,0.74260747,0.04418561,0.00168847,0.06617418,0.00000000
-5.22561281,0.92556354,0.22783828,0.70176111,0.04471569,0.00161757,0.06326716,0.00000000
-5.21960980,0.88233012,0.22396348,0.66338441,0.04549975,0.00154587,0.06096357,0.00000000
-5.21360680,0.84303853,0.22125852,0.62795842,0.04658770,0.00147466,0.05930456,0.00000000
-5.20760380,0.80833331,0.21995084,0.59593288,0.04803056,0.00140518,0.05833044,0.00000000
-5.20160080,0.77881327,0.22025939,0.56771463,0.04987855,0.00133868,0.05807970,0.00000000
-5.19559780,0.75501459,0.22238740,0.54365663,0.05217898,0.00127636,0.05858799,0.00000000
-5.18959480,0.73739443,0.22651507,0.52404774,0.05497406,0.00121931,0.05988700,0.00000000
-5.18359180,0.72631554,0.23279211,0.50910349,0.05829858,0.00116857,0.06200332,0.00000000
-5.17758879,0.72203231,0.24133071,0.49895818,0.06217769,0.00112501,0.06495745,0.00000000
-5.17158579,0.72467882,0.25219881,0.49365853,0.06662479,0.00108938,0.06876284,0.00000000
-5.16558279,0.73425935,0.26541431,0.49315909,0.07163960,0.00106224,0.07342514,0.00000000
-5.15957979,0.75064189,0.28094028,0.49731986,0.07720661,0.00104399,0.07894179,0.00000000
-5.15357679,0.77355512,0.29868143,0.50590606,0.08329388,0.00103482,0.08530175,0.00000000
-5.14757379,0.80258914,0.31848232,0.51859046,0.08985238,0.00103475,0.09248570,0.00000000
-5.14157079,0.83720042,0.34012723,0.53495833,0.09681589,0.00104356,0.10046653,0.00000000
-5.13556778,0.87672087,0.36334204,0.55451502,0.10410153,0.00106085,0.10921021,0.00000000
-5.12956478,0.92037127,0.38779820,0.57669614,0.11161088,0.00108605,0.11867695,0.00000000
-5.12356178,0.96727861,0.41311870,0.60088025,0.11923185,0.00111839,0.12882266,0.00000000
-5.11755878,1.01649716,0.43888604,0.62640364,0.12684109,0.00115696,0.13960057,0.00000000
-5.11155578,1.06703250,0.46465200,0.65257698,0.13430701,0.00120070,0.15096296,0.00000000
-5.10555278,1.11786784,0.48994893,0.67870319,0.14149323,0.00124847,0.16286284,0.00000000
-5.09954977,1.16799162,0.51430219,0.70409602,0.14826245,0.00129904,0.17525547,0.00000000
-5.09354677,1.21642542,0.53724331,0.72809866,0.15448044,0.00135114,0.18809957,0.00000000
-5.08754377,1.26225092,0.55832342,0.75010161,0.16002017,0.00140350,0.20135814,0.00000000
-5.08154077,1.30463495,0.57712632,0.76955919,0.16476578,0.00145487,0.21499877,0.00000000
-5.07553777,1.34285146,0.59328077,0.78600395,0.16861627,0.00150405,0.22899331,0.00000000
-5.06953477,1.37629946,0.60647145,0.79905841,0.17148878,0.00154994,0.24331699,0.00000000
-5.06353177,1.40451628,0.61644809,0.80844365,0.17332125,0.00159156,0.25794694,0.00000000
-5.05752876,1.42718552,0.62303253,0.81398439,0.17407442,0.00162804,0.27286013,0.00000000
-5.05152576,1.44413950,0.62612324,0.81561040,0.17373299,0.00165870,0.28803100,0.00000000
-5.04552276,1.45535625,0.62569731,0.81335429,0.17230603,0.00168300,0.30342876,0.00000000
-5.03951976,1.46095133,0.62180981,0.80734571,0.16982647,0.00170059,0.31901474,0.00000000
-5.03351676,1.46116515,0.61459057,0.79780260,0.16634981,0.00171128,0.33473981,0.00000000
-5.02751376,1.45634649,0.60423865,0.78501963,0.16195216,0.00171505,0.35054236,0.00000000
-5.02151076,1.44693333,0.59101478,0.76935479,0.15672751,0.00171207,0.36634682,0.00000000
-5.01550775,1.43343202,0.57523215,0.75121452,0.15078459,0.00170261,0.38206304,0.00000000
-5.00950475,1.41639585,0.55724600,0.73103834,0.14424336,0.00168710,0.39758665,0.00000000
-5.00350175,1.39640419,0.53744251,0.70928347,0.13723125,0.00166608,0.41280047,0.00000000
-4.99749875,1.37404310,0.51622740,0.68641027,0.12987941,0.00164018,0.42757697,0.00000000
-4.99149575,1.34988816,0.49401472,0.66286892,0.12231897,0.00161008,0.44178174,0.00000000
-4.98549275,1.32449008,0.47121627,0.63908785,0.11467769,0.00157652,0.45527777,0.00000000
-4.97948974,1.29836352,0.44823183,0.61546416,0.10707677,0.00154029,0.46793037,0.00000000
-4.97348674,1.27197896,0.42544062,0.59235629,0.09962828,0.00150214,0.47961243,0.00000000
-4.96748374,1.24575775,0.40319395,0.57007882,0.09243292,0.00146284,0.49020960,0.00000000
-4.96148074,1.22006974,0.38180937,0.54889936,0.08557847,0.00142313,0.49962533,0.00000000
-4.95547774,1.19523320,0.36156606,0.52903739,0.07913862,0.00138371,0.50778503,0.00000000
-4.94947474,1.17151622,0.34270159,0.51066463,0.07317242,0.00134521,0.51463947,0.00000000
-4.94347174,1.14913927,0.32540986,0.49390665,0.06772414,0.00130823,0.52016686,0.00000000
-4.93746873,1.12827805,0.30984013,0.47884548,0.06282357,0.00127327,0.52437363,0.00000000
-4.93146573,1.10906629,0.29609690,0.46552271,0.05848663,0.00124076,0.52729378,0.00000000
-4.92546273,1.09159814,0.28424064,0.45394298,0.05471633,0.00121105,0.52898679,0.00000000
-4.91945973,1.07592973,0.27428915,0.44407751,0.05150389,0.00118439,0.52953420,0.00000000
-4.91345673,1.06208011,0.26621944,0.43586746,0.04883000,0.00116094,0.52903520,0.00000000
-4.90745373,1.05003141,0.25997024,0.42922727,0.04666624,0.00114078,0.52760131,0.00000000
-4.90145073,1.03972854,0.25544484,0.42404759,0.04497643,0.00112388,0.52535058,0.00000000
-4.89544772,1.03107878,0.25251453,0.42019822,0.04371816,0.00111013,0.52240171,0.00000000
-4.88944472,1.02395152,0.25102241,0.41753077,0.04284410,0.00109932,0.51886835,0.00000000
-4.88344172,1.01817873,0.25078776,0.41588147,0.04230341,0.00109116,0.51485397,0.00000000
-4.87743872,1.01355629,0.25161089,0.41507394,0.04204310,0.00108529,0.51044770,0.00000000
-4.87143572,1.00984678,0.25327848,0.41492224,0.04200922,0.00108128,0.50572111,0.00000000
-4.86543272,1.00678364,0.25556936,0.41523413,0.04214810,0.00107866,0.50072638,0.00000000
-4.85942971,1.00407703,0.25826067,0.41581469,0.04240748,0.00107691,0.49549575,0.00000000
-4.85342671,1.00142126,0.26113432,0.41647019,0.04273754,0.00107550,0.49004233,0.00000000
-4.84742371,0.99850357,0.26398349,0.41701221,0.04309192,0.00107386,0.48436206,0.00000000
-4.84142071,0.99501412,0.26661917,0.41726201,0.04342855,0.00107148,0.47843683,0.00000000
-4.83541771,0.99065666,0.26887637,0.41705490,0.04371051,0.00106785,0.47223840,0.00000000
-4.82941471,0.98515957,0.27061983,0.41624453,0.04390667,0.00106251,0.46573296,0.00000000
-4.82341171,0.97828673,0.27174910,0.41470698,0.04399225,0.00105506,0.45888592,0.00000000
-4.81740870,0.96984772,0.27220264,0.41234446,0.04394924,0.00104518,0.45166687,0.00000000
-4.81140570,0.95970692,0.27196088,0.40908847,0.04376671,0.00103264,0.44405421,0.00000000
-4.80540270,0.94779111,0.27104799,0.40490234,0.04344089,0.00101728,0.43603931,0.00000000
-4.79939970,0.93409516,0.26953240,0.39978293,0.04297517,0.00099908,0.42763010,0.00000000
-4.79339670,0.91868567,0.26752586,0.39376157,0.04237987,0.00097808,0.41885367,0.00000000
-4.78739370,0.90170231,0.26518122,0.38690409,0.04167192,0.00095445,0.40975805,0.00000000
-4.78139070,0.88335683,0.26268880,0.37930995,0.04087440,0.00092846,0.40041290,0.00000000
-4.77538769,0.86392980,0.26027174,0.37111055,0.04001587,0.00090047,0.39090916,0.00000000
-4.76938469,0.84376515,0.25818019,0.36246661,0.03912967,0.00087092,0.38135782,0.00000000
-4.76338169,0.82326276,0.25668474,0.35356494,0.03825313,0.00084033,0.37188757,0.00000000
-4.75737869,0.80286928,0.25606925,0.34461444,0.03742666,0.00080930,0.36264179,0.00000000
-4.75137569,0.78306754,0.25662329,0.33584160,0.03669282,0.00077846,0.35377474,0.00000000
-4.74537269,0.76436489,0.25863445,0.32748549,0.03609537,0.00074850,0.34544729,0.00000000
-4.73936968,0.74728075,0.26238067,0.31979251,0.03567829,0.00072011,0.33782225,0.00000000
-4.73336668,0.73233376,0.26812291,0.31301086,0.03548482,0.00069401,0.33105948,0.00000000
-4.72736368,0.72002893,0.27609819,0.30738492,0.03555651,0.00067090,0.32531109,0.00000000
-4.72136068,0.71084496,0.28651322,0.30314965,0.03593228,0.00065148,0.32071677,0.00000000
-4.71535768,0.70522230,0.29953872,0.30052513,0.03664753,0.00063640,0.31739945,0.00000000
-4.70935468,0.70355189,0.31530444,0.29971131,0.03773329,0.00062627,0.31546155,0.00000000
-4.70335168,0.70616512,0.33389499,0.30088304,0.03921541,0.00062162,0.31498182,0.00000000
-4.69734867,0.71332505,0.35534644,0.30418553,0.04111379,0.00062295,0.31601291,0.00000000
-4.69134567,0.72521912,0.37964379,0.30973036,0.04344171,0.00063063,0.31857986,0.00000000
-4.68534267,0.74195345,0.40671909,0.31759194,0.04620513,0.00064495,0.32267940,0.00000000
-4.67933967,0.76354884,0.43645052,0.32780471,0.04940220,0.00066610,0.32828011,0.00000000
-4.67333667,0.78993862,0.46866211,0.34036100,0.05302280,0.00069415,0.33532354,0.00000000
-4.66733367,0.82096822,0.50312432,0.35520974,0.05704818,0.00072904,0.34372600,0.00000000
-4.66133067,0.85639662,0.53955547,0.37225595,0.06145080,0.00077060,0.35338118,0.00000000
-4.65532766,0.89589962,0.57762395,0.39136118,0.06619432,0.00081850,0.36416324,0.00000000
-4.64932466,0.93907487,0.61695147,0.41234486,0.07123378,0.00087229,0.37593048,0.00000000
-4.64332166,0.98544856,0.65711720,0.43498664,0.07651599,0.00093141,0.38852922,0.00000000
-4.63731866,1.03448378,0.69766297,0.45902974,0.08198022,0.00099513,0.40179790,0.00000000
-4.63131566,1.08559031,0.73809967,0.48418517,0.08755905,0.00106264,0.41557111,0.00000000
-4.62531266,1.13813569,0.77791461,0.51013700,0.09317952,0.00113301,0.42968353,0.00000000
-4.61930965,1.19145739,0.81658008,0.53654829,0.09876456,0.00120521,0.44397356,0.00000000
-4.61330665,1.24487579,0.85356292,0.56306791,0.10423452,0.00127816,0.45828655,0.00000000
-4.60730365,1.29770770,0.88833494,0.58933778,0.10950907,0.00135071,0.47247749,0.00000000
-4.60130065,1.34928007,0.92038410,0.61500054,0.11450902,0.00142169,0.48641322,0.00000000
-4.59529765,1.39894348,0.94922602,0.63970734,0.11915837,0.00148995,0.49997393,0.00000000
-4.58929465,1.44608509,0.97441562,0.66312553,0.12338633,0.00155433,0.51305410,0.00000000
-4.58329165,1.49014060,0.99555848,0.68494599,0.12712921,0.00161378,0.52556281,0.00000000
-4.57728864,1.53060486,1.01232142,0.70488986,0.13033219,0.00166728,0.53742347,0.00000000
-4.57128564,1.56704081,1.02444194,0.72271429,0.13295089,0.00171395,0.54857307,0.00000000
-4.56528264,1.59908635,1.03173599,0.73821726,0.13495258,0.00175304,0.55896097,0.00000000
-4.55927964,1.62645904,1.03410383,0.75124102,0.13631707,0.00178393,0.56854745,0.00000000
-4.55327664,1.64895842,1.03153352,0.76167413,0.13703712,0.00180619,0.57730199,0.00000000
-4.54727364,1.66646598,1.02410174,0.76945211,0.13711852,0.00181953,0.58520153,0.00000000
-4.54127064,1.67894277,1.01197206,0.77455658,0.13657964,0.00182386,0.59222880,0.00000000
-4.53526763,1.68642493,0.99539034,0.77701300,0.13545055,0.00181924,0.59837071,0.00000000
-4.52926463,1.68901728,0.97467759,0.77688725,0.13377183,0.00180593,0.60361712,0.00000000
-4.52326163,1.68688549,0.95022046,0.77428101,0.13159293,0.00178430,0.60795989,0.00000000
-4.51725863,1.68024709,0.92245974,0.76932651,0.12897035,0.00175489,0.61139228,0.00000000
-4.51125563,1.66936179,0.89187726,0.76218052,0.12596560,0.00171835,0.61390876,0.00000000
-4.50525263,1.65452164,0.85898190,0.75301828,0.12264308,0.00167540,0.61550524,0.00000000
-4.49924962,1.63604123,0.82429509,0.74202725,0.11906792,0.00162687,0.61617955,0.00000000
-4.49324662,1.61424858,0.78833649,0.72940128,0.11530402,0.00157360,0.61593219,0.00000000
-4.48724362,1.58947673,0.75161047,0.71533515,0.11141211,0.00151648,0.61476726,0.00000000
-4.48124062,1.56205645,0.71459375,0.70001987,0.10744821,0.00145639,0.61269333,0.00000000
-4.47523762,1.53231010,0.67772480,0.68363869,0.10346229,0.00139419,0.60972434,0.00000000
-4.46923462,1.50054669,0.64139520,0.66636403,0.09949730,0.00133070,0.60588016,0.00000000
-4.46323162,1.46705817,0.60594330,0.64835523,0.09558856,0.00126671,0.60118700,0.00000000
-4.45722861,1.43211680,0.57165015,0.62975725,0.09176350,0.00120291,0.59567736,0.00000000
-4.45122561,1.39597352,0.53873779,0.61070001,0.08804174,0.00113995,0.58938963,0.00000000
-4.44522261,1.35885717,0.50736972,0.59129852,0.08443550,0.00107839,0.58236729,0.00000000
-4.43921961,1.32097430,0.47765333,0.57165354,0.08095024,0.00101873,0.57465773,0.00000000
-4.43321661,1.28250956,0.44964401,0.55185257,0.07758551,0.00096136,0.56631086,0.00000000
-4.42721361,1.24362651,0.42335064,0.53197126,0.07433599,0.00090662,0.55737747,0.00000000
-4.42121061,1.20446861,0.39874201,0.51207493,0.07119260,0.00085477,0.54790756,0.00000000
-4.41520760,1.16516053,0.37575383,0.49222011,0.06814364,0.00080599,0.53794875,0.00000000
-4.40920460,1.12580958,0.35429602,0.47245613,0.06517587,0.00076043,0.52754490,0.00000000
-4.40320160,1.08650728,0.33425988,0.45282658,0.06227563,0.00071813,0.51673501,0.00000000
-4.39719860,1.04733110,0.31552493,0.43337058,0.05942974,0.00067913,0.50555252,0.00000000
-4.39119560,1.00834635,0.29796511,0.41412398,0.05662633,0.00064338,0.49402510,0.00000000
-4.38519260,0.96960811,0.28145429,0.39512025,0.05385544,0.00061082,0.48217489,0.00000000
-4.37918959,0.93116340,0.26587089,0.37639128,0.05110956,0.00058134,0.47001924,0.00000000
-4.37318659,0.89305331,0.25110152,0.35796794,0.04838389,0.00055479,0.45757178,0.00000000
-4.36718359,0.85531525,0.23704384,0.33988044,0.04567645,0.00053100,0.44484392,0.00000000
-4.36118059,0.81798514,0.22360838,0.32215865,0.04298813,0.00050978,0.43184654,0.00000000
-4.35517759,0.78109947,0.21071963,0.30483212,0.04032247,0.00049092,0.41859178,0.00000000
-4.34917459,0.74469721,0.19831642,0.28793012,0.03768539,0.00047419,0.40509485,0.00000000
-4.34317159,0.70882149,0.18635159,0.27148155,0.03508486,0.00045935,0.39137573,0.00000000
-4.33716858,0.67352092,0.17479127,0.25551472,0.03253045,0.00044616,0.37746070,0.00000000
-4.33116558,0.63885057,0.16361369,0.24005717,0.03003282,0.00043438,0.36338349,0.00000000
-4.32516258,0.60487259,0.15280776,0.22513539,0.02760332,0.00042377,0.34918626,0.00000000
-4.31915958,0.57165644,0.14237148,0.21077459,0.02525345,0.00041410,0.33492010,0.00000000
-4.31315658,0.53927870,0.13231024,0.19699845,0.02299443,0.00040516,0.32064524,0.00000000
-4.30715358,0.50782267,0.12263515,0.18382893,0.02083683,0.00039674,0.30643094,0.00000000
