energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.69984992,2.43968362,0.28459254,1.92022724,0.02473820,0.03216697,0.20160549,0.13794356,0.03741089,0.13607634
-5.69384692,2.49502324,0.29832989,1.95981010,0.02456500,0.03436673,0.21131648,0.14143672,0.03789913,0.13843855
-5.68784392,2.54855294,0.31218873,1.99740527,0.02441940,0.03666607,0.22158252,0.14496240,0.03833008,0.14089468
-5.68184092,2.59968837,0.32614175,2.03252969,0.02430231,0.03905198,0.23234804,0.14848659,0.03870387,0.14344986
-5.67583792,2.64782251,0.34016974,2.06468594,0.02421391,0.04150979,0.24354833,0.15197113,0.03902219,0.14610689
-5.66983492,2.69234586,0.35426247,2.09337849,0.02415392,0.04402358,0.25511190,0.15537496,0.03928848,0.14886655
-5.66383192,2.73266733,0.36841930,2.11813047,0.02412186,0.04657662,0.26696309,0.15865550,0.03950799,0.15172797
-5.65782891,2.76823500,0.38264934,2.13850021,0.02411727,0.04915178,0.27902474,0.16177011,0.03968783,0.15468896
-5.65182591,2.79855586,0.39697112,2.15409705,0.02413996,0.05173206,0.29122083,0.16467761,0.03983683,0.15774638
-5.64582291,2.82321381,0.41141161,2.16459570,0.02419016,0.05430104,0.30347885,0.16733976,0.03996540,0.16089645
-5.63981991,2.84188516,0.42600469,2.16974869,0.02426870,0.05684322,0.31573183,0.16972262,0.04008532,0.16413487
-5.63381691,2.85435088,0.44078887,2.16939645,0.02437703,0.05934445,0.32791996,0.17179782,0.04020934,0.16745700
-5.62781391,2.86050521,0.45580437,2.16347453,0.02451727,0.06179210,0.33999153,0.17354357,0.04035086,0.17085770
-5.62181091,2.86036010,0.47108952,2.15201777,0.02469215,0.06417527,0.35190330,0.17494540,0.04052343,0.17433117
-5.61580790,2.85404520,0.48667677,2.13516109,0.02490488,0.06648476,0.36362005,0.17599665,0.04074026,0.17787052
-5.60980490,2.84180354,0.50258810,2.11313700,0.02515894,0.06871304,0.37511356,0.17669859,0.04101375,0.18146721
-5.60380190,2.82398273,0.51883040,2.08626972,0.02545790,0.07085397,0.38636085,0.17706021,0.04135492,0.18511044
-5.59779890,2.80102224,0.53539079,2.05496624,0.02580504,0.07290261,0.39734186,0.17709772,0.04177297,0.18878633
-5.59179590,2.77343734,0.55223225,2.01970464,0.02620311,0.07485470,0.40803679,0.17683362,0.04227477,0.19247720
-5.58579290,2.74180024,0.56928983,1.98102013,0.02665390,0.07670635,0.41842312,0.17629571,0.04286451,0.19616078
-5.57978989,2.70671955,0.58646777,1.93948942,0.02715799,0.07845351,0.42847267,0.17551568,0.04354340,0.19980959
-5.57378689,2.66881911,0.60363776,1.89571418,0.02771433,0.08009156,0.43814886,0.17452773,0.04430942,0.20339055
-5.56778389,2.62871708,0.62063868,1.85030428,0.02832006,0.08161491,0.44740442,0.17336706,0.04515730,0.20686478
-5.56178089,2.58700677,0.63727792,1.80386161,0.02897023,0.08301678,0.45617979,0.17206846,0.04607851,0.21018783
-5.55577789,2.54423991,0.65333449,1.75696536,0.02965772,0.08428895,0.46440239,0.17066496,0.04706148,0.21331020
-5.54977489,2.50091356,0.66856395,1.71015921,0.03037322,0.08542180,0.47198691,0.16918678,0.04809186,0.21617844
-5.54377189,2.45746124,0.68270507,1.66394123,0.03110531,0.08640442,0.47883668,0.16766049,0.04915301,0.21873651
-5.53776888,2.41424872,0.69548797,1.61875685,0.03184068,0.08722494,0.48484626,0.16610853,0.05022650,0.22092764
-5.53176588,2.37157478,0.70664367,1.57499502,0.03256448,0.08787094,0.48990492,0.16454908,0.05129278,0.22269656
-5.52576288,2.32967656,0.71591448,1.53298779,0.03326075,0.08833008,0.49390124,0.16299629,0.05233186,0.22399190
-5.51975988,2.28873928,0.72306474,1.49301295,0.03391299,0.08859073,0.49672825,0.16146082,0.05332406,0.22476883
-5.51375688,2.24890934,0.72789168,1.45529951,0.03450472,0.08864271,0.49828909,0.15995070,0.05425075,0.22499163
-5.50775388,2.21030999,0.73023547,1.42003543,0.03502021,0.08847805,0.49850279,0.15847234,0.05509502,0.22463624
-5.50175088,2.17305820,0.72998820,1.38737682,0.03544509,0.08809165,0.49730978,0.15703176,0.05584237,0.22369240
-5.49574787,2.13728167,0.72710125,1.35745811,0.03576705,0.08748194,0.49467689,0.15563572,0.05648119,0.22216553
-5.48974487,2.10313449,0.72159047,1.33040204,0.03597635,0.08665130,0.49060141,0.15429287,0.05700321,0.22007787
-5.48374187,2.07081039,0.71353907,1.30632902,0.03606637,0.08560643,0.48511403,0.15301468,0.05740373,0.21746919
-5.47773887,2.04055239,0.70309778,1.28536491,0.03603394,0.08435841,0.47828028,0.15181613,0.05768171,0.21439661
-5.47173587,2.01265812,0.69048244,1.26764666,0.03587955,0.08292269,0.47020062,0.15071601,0.05783975,0.21093376
-5.46573287,1.98748024,0.67596885,1.25332544,0.03560740,0.08131872,0.46100872,0.14973690,0.05788380,0.20716917
-5.45972986,1.96542156,0.65988529,1.24256683,0.03522525,0.07956952,0.45086831,0.14890474,0.05782280,0.20320397
-5.45372686,1.94692522,0.64260285,1.23554805,0.03474412,0.07770104,0.43996859,0.14824794,0.05766820,0.19914899
-5.44772386,1.93246001,0.62452412,1.23245236,0.03417783,0.07574132,0.42851832,0.14779619,0.05743329,0.19512128
-5.44172086,1.92250173,0.60607067,1.23346074,0.03354239,0.07371967,0.41673899,0.14757896,0.05713256,0.19124038
-5.43571786,1.91751144,0.58766988,1.23874148,0.03285529,0.07166568,0.40485732,0.14762373,0.05678094,0.18762431
-5.42971486,1.91791164,0.56974168,1.24843808,0.03213471,0.06960832,0.39309746,0.14795415,0.05639312,0.18438555
-5.42371186,1.92406180,0.55268578,1.26265631,0.03139875,0.06757506,0.38167328,0.14858819,0.05598282,0.18162712
-5.41770885,1.93623431,0.53686979,1.28145092,0.03066456,0.06559099,0.37078097,0.14953631,0.05556219,0.17943900
-5.41170585,1.95459235,0.52261887,1.30481304,0.02994767,0.06367819,0.36059251,0.15079998,0.05514130,0.17789494
-5.40570285,1.97917081,0.51020702,1.33265884,0.02926129,0.06185514,0.35125008,0.15237039,0.05472771,0.17704988
-5.39969985,2.00986126,0.49985052,1.36482019,0.02861579,0.06013630,0.34286178,0.15422768,0.05432621,0.17693803
-5.39369685,2.04640209,0.49170357,1.40103807,0.02801835,0.05853195,0.33549873,0.15634051,0.05393872,0.17757163
-5.38769385,2.08837436,0.48585624,1.44095908,0.02747273,0.05704808,0.32919375,0.15866630,0.05356428,0.17894062
-5.38169085,2.13520374,0.48233468,1.48413559,0.02697923,0.05568653,0.32394152,0.16115190,0.05319927,0.18101297
-5.37568784,2.18616904,0.48110360,1.53002964,0.02653486,0.05444526,0.31970032,0.16373478,0.05283765,0.18373592
-5.36968484,2.24041680,0.48207072,1.57802088,0.02613363,0.05331878,0.31639516,0.16634482,0.05247147,0.18703787
-5.36368184,2.29698195,0.48509310,1.62741816,0.02576700,0.05229862,0.31392215,0.16890635,0.05209129,0.19083103
-5.35767884,2.35481378,0.48998491,1.67747481,0.02542442,0.05137405,0.31215399,0.17134070,0.05168687,0.19501461
-5.35167584,2.41280632,0.49652658,1.72740697,0.02509404,0.05053269,0.31094620,0.17356887,0.05124772,0.19947852
-5.34567284,2.46983223,0.50447467,1.77641452,0.02476333,0.04976131,0.31014406,0.17551438,0.05076383,0.20410742
-5.33966983,2.52477891,0.51357254,1.82370386,0.02441986,0.04904656,0.30958973,0.17710613,0.05022626,0.20878503
-5.33366683,2.57658551,0.52356106,1.86851164,0.02405196,0.04837576,0.30912950,0.17828113,0.04962779,0.21339853
-5.32766383,2.62427952,0.53418937,1.91012873,0.02364938,0.04773766,0.30862083,0.17898700,0.04896344,0.21784287
-5.32166083,2.66701150,0.54522514,1.94792334,0.02320384,0.04712308,0.30793889,0.17918416,0.04823098,0.22202499
-5.31565783,2.70408659,0.55646421,1.98136242,0.02270949,0.04652562,0.30698248,0.17884764,0.04743124,0.22586763
-5.30965483,2.73499152,0.56773911,2.01003040,0.02216325,0.04594219,0.30567908,0.17796828,0.04656841,0.22931271
-5.30365183,2.75941611,0.57892647,2.03364454,0.02156504,0.04537345,0.30398884,0.17655355,0.04565015,0.23232417
-5.29764882,2.77726813,0.58995280,2.05206600,0.02091788,0.04482420,0.30190748,0.17462772,0.04468760,0.23489006
-5.29164582,2.78868093,0.60079862,2.06530628,0.02022779,0.04430361,0.29946793,0.17223148,0.04369522,0.23702394
-5.28564282,2.79401337,0.61150070,2.07352845,0.01950368,0.04382525,0.29674069,0.16942101,0.04269055,0.23876536
-5.27963982,2.79384169,0.62215230,2.07704302,0.01875709,0.04340710,0.29383281,0.16626655,0.04169382,0.24017951
-5.27363682,2.78894361,0.63290118,2.07629854,0.01800180,0.04307126,0.29088571,0.16285048,0.04072739,0.24135590
-5.26763382,2.78027480,0.64394560,2.07186694,0.01725341,0.04284360,0.28807159,0.15926506,0.03981521,0.24240619
-5.26163082,2.76893846,0.65552797,2.06442422,0.01652887,0.04275319,0.28558871,0.15560971,0.03898205,0.24346103
-5.25562781,2.75614883,0.66792655,2.05472699,0.01584597,0.04283157,0.28365560,0.15198820,0.03825279,0.24466614
-5.24962481,2.74318974,0.68144506,2.04358564,0.01522275,0.04311186,0.28250427,0.14850554,0.03765154,0.24617762
-5.24362181,2.73136953,0.69640059,2.03183510,0.01467702,0.04362769,0.28237261,0.14526488,0.03720081,0.24815656
-5.23761881,2.72197375,0.71311007,2.02030428,0.01422574,0.04441203,0.28349614,0.14236437,0.03692068,0.25076322
-5.23161581,2.71621724,0.73187554,2.00978516,0.01388457,0.04549594,0.28609937,0.13989406,0.03682793,0.25415078
-5.22561281,2.71519732,0.75296885,2.00100291,0.01366738,0.04690711,0.29038688,0.13793311,0.03693530,0.25845897
-5.21960980,2.71984971,0.77661618,1.99458802,0.01358573,0.04866852,0.29653451,0.13654707,0.03725078,0.26380775
-5.21360680,2.73090890,0.80298296,1.99105170,0.01364854,0.05079703,0.30468081,0.13578562,0.03777702,0.27029124
-5.20760380,2.74887444,0.83215987,1.99076545,0.01386170,0.05330199,0.31491917,0.13568063,0.03851092,0.27797214
-5.20160080,2.77398476,0.86415055,1.99394576,0.01422781,0.05618408,0.32729078,0.13624472,0.03944330,0.28687691
-5.19559780,2.80619959,0.89886151,2.00064469,0.01474592,0.05943422,0.34177883,0.13747029,0.04055881,0.29699185
-5.18959480,2.84519205,0.93609514,2.01074669,0.01541143,0.06303280,0.35830422,0.13932920,0.04183607,0.30826041
-5.18359180,2.89035096,0.97554600,2.02397211,0.01621604,0.06694915,0.37672303,0.14177295,0.04324792,0.32058182
-5.17758879,2.94079377,1.01680110,2.03988717,0.01714773,0.07114141,0.39682594,0.14473357,0.04476195,0.33381117
-5.17158579,2.99538991,1.05934434,2.05792039,0.01819098,0.07555671,0.41833989,0.14812510,0.04634127,0.34776115
-5.16558279,3.05279402,1.10256526,2.07738465,0.01932693,0.08013188,0.44093198,0.15184568,0.04794534,0.36220536
-5.15957979,3.11148814,1.14577206,2.09750423,0.02053379,0.08479445,0.46421567,0.15578025,0.04953110,0.37688321
-5.15357679,3.16983139,1.18820863,2.11744574,0.02178725,0.08946418,0.48775917,0.15980371,0.05105415,0.39150637
-5.14757379,3.22611551,1.22907516,2.13635171,0.02306103,0.09405490,0.51109591,0.16378454,0.05247003,0.40576647
-5.14157079,3.27862402,1.26755160,2.15337538,0.02432750,0.09847673,0.53373676,0.16758868,0.05373558,0.41934393
-5.13556778,3.32569276,1.30282319,2.16771528,0.02555840,0.10263853,0.55518362,0.17108367,0.05481026,0.43191757
-5.12956478,3.36576942,1.33410703,2.17864799,0.02672554,0.10645056,0.57494391,0.17414273,0.05565736,0.44317461
-5.12356178,3.39746938,1.36067861,2.18555780,0.02780163,0.10982717,0.59254545,0.17664881,0.05624521,0.45282078
-5.11755878,3.41962569,1.38189713,2.18796175,0.02876098,0.11268950,0.60755106,0.17849830,0.05654816,0.46058997
-5.11155578,3.43133087,1.39722851,2.18552903,0.02958027,0.11496803,0.61957246,0.17960434,0.05654733,0.46625315
-5.10555278,3.43196877,1.40626493,2.17809393,0.03023924,0.11660480,0.62828258,0.17989958,0.05623118,0.46962616
-5.09954977,3.42123512,1.40874007,2.16566159,0.03072122,0.11755536,0.63342610,0.17933825,0.05559581,0.47057592
-5.09354677,3.39914583,1.40453919,2.14840662,0.03101366,0.11779022,0.63482740,0.17789750,0.05464500,0.46902492
-5.08754377,3.36603284,1.39370370,2.12666438,0.03110845,0.11729576,0.63239587,0.17557787,0.05338993,0.46495373
-5.08154077,3.32252783,1.37642973,2.10091583,0.03100211,0.11607462,0.62612815,0.17240300,0.05184877,0.45840146
-5.07553777,3.26953464,1.35306101,2.07176635,0.03069584,0.11414550,0.61610723,0.16841849,0.05004591,0.44946408
-5.06953477,3.20819190,1.32407621,2.03992003,0.03019542,0.11154240,0.60249867,0.16369003,0.04801110,0.43829079
-5.06353177,3.13982774,1.29007147,2.00615042,0.02951095,0.10831330,0.58554379,0.15830086,0.04577841,0.42507866
-5.05752876,3.06590881,1.25173887,1.97126943,0.02865644,0.10451847,0.56555062,0.15234872,0.04338510,0.41006561
-5.05152576,2.98798608,1.20984192,1.93609578,0.02764936,0.10022828,0.54288258,0.14594236,0.04087045,0.39352236
-5.04552276,2.90763999,1.16518929,1.90142453,0.02651002,0.09552085,0.51794591,0.13919787,0.03827456,0.37574338
-5.03951976,2.82642722,1.11860781,1.86799901,0.02526091,0.09047947,0.49117602,0.13223488,0.03563727,0.35703762
-5.03351676,2.74583161,1.07091622,1.83648645,0.02392607,0.08519002,0.46302365,0.12517286,0.03299709,0.33771909
-5.02751376,2.66722089,1.02290052,1.80745804,0.02253038,0.07973839,0.43394131,0.11812763,0.03039031,0.31809793
-5.02151076,2.59181083,0.97529212,1.78137421,0.02109890,0.07420813,0.40437057,0.11120819,0.02785027,0.29847207
-5.01550775,2.52063783,0.92874942,1.75857541,0.01965627,0.06867832,0.37473066,0.10451408,0.02540671,0.27912005
-5.00950475,2.45454034,0.88384360,1.73927826,0.01822619,0.06322173,0.34540876,0.09813310,0.02308542,0.26029487
-5.00350175,2.39414931,0.84104864,1.72357693,0.01683094,0.05790340,0.31675226,0.09213979,0.02090794,0.24221940
-4.99749875,2.33988691,0.80073605,1.71144902,0.01549099,0.05277958,0.28906304,0.08659428,0.01889151,0.22508298
-4.99149575,2.29197293,0.76317376,1.70276529,0.01422475,0.04789707,0.26259401,0.08154186,0.01704913,0.20903966
-4.98549275,2.25043747,0.72852917,1.69730218,0.01304839,0.04329297,0.23754751,0.07701299,0.01538971,0.19420755
-4.97948974,2.21513867,0.69687555,1.69475627,0.01197568,0.03899475,0.21407580,0.07302383,0.01391843,0.18066954
-4.97348674,2.18578396,0.66820136,1.69475967,0.01101800,0.03502064,0.19228306,0.06957711,0.01263701,0.16847499
-4.96748374,2.16195337,0.64242168,1.69689529,0.01018435,0.03138031,0.17222880,0.06666341,0.01154422,0.15764218
-4.96148074,2.14312351,0.61939098,1.70071149,0.00948143,0.02807571,0.15393233,0.06426259,0.01063625,0.14816157
-4.95547774,2.12869123,0.59891663,1.70573524,0.00891376,0.02510206,0.13737798,0.06234548,0.00990719,0.13999931
-4.94947474,2.11799584,0.58077237,1.71148357,0.00848379,0.02244894,0.12252069,0.06087559,0.00934948,0.13310110
-4.94347174,2.11033940,0.56471128,1.71747307,0.00819207,0.02010135,0.10929175,0.05981090,0.00895432,0.12739609
-4.93746873,2.10500468,0.55047775,1.72322739,0.00803739,0.01804087,0.09760446,0.05910555,0.00871204,0.12280069
-4.93146573,2.10127070,0.53781810,1.72828310,0.00801694,0.01624658,0.08735943,0.05871156,0.00861246,0.11922221
-4.92546273,2.09842602,0.52648972,1.73219401,0.00812648,0.01469612,0.07844942,0.05858035,0.00864521,0.11656229
-4.91945973,2.09578001,0.51626852,1.73453459,0.00836046,0.01336639,0.07076364,0.05866420,0.00879998,0.11471994
-4.91345673,2.09267260,0.50695482,1.73490278,0.00871219,0.01223439,0.06419136,0.05891747,0.00906672,0.11359425
-4.90745373,2.08848283,0.49837764,1.73292270,0.00917396,0.01127771,0.05862489,0.05929777,0.00943587,0.11308687
-4.90145073,2.08263675,0.49039750,1.72824769,0.00973724,0.01047504,0.05396191,0.05976686,0.00989847,0.11310394
-4.89544772,2.07461479,0.48290805,1.72056381,0.01039276,0.00980653,0.05010722,0.06029148,0.01044633,0.11355789
-4.88944472,2.06395903,0.47583643,1.70959409,0.01113074,0.00925401,0.04697384,0.06084385,0.01107202,0.11436874
-4.88344172,2.05028019,0.46914270,1.69510345,0.01194102,0.00880115,0.04448371,0.06140217,0.01176901,0.11546524
-4.87743872,2.03326431,0.46281837,1.67690409,0.01281324,0.00843353,0.04256792,0.06195078,0.01253164,0.11678561
-4.87143572,2.01267887,0.45688408,1.65486120,0.01373699,0.00813865,0.04116652,0.06248019,0.01335509,0.11827794
-4.86543272,1.98837787,0.45138666,1.62889849,0.01470200,0.00790586,0.04022815,0.06298692,0.01423534,0.11990041
-4.85942971,1.96030548,0.44639535,1.59900305,0.01569826,0.00772625,0.03970925,0.06347313,0.01516905,0.12162108
-4.85342671,1.92849773,0.44199747,1.56522920,0.01671617,0.00759252,0.03957323,0.06394601,0.01615341,0.12341738
-4.84742371,1.89308172,0.43829332,1.52770066,0.01774662,0.00749881,0.03978938,0.06441703,0.01718595,0.12527528
-4.84142071,1.85427216,0.43539059,1.48661086,0.01878104,0.00744053,0.04033170,0.06490101,0.01826433,0.12718819
-4.83541771,1.81236472,0.43339811,1.44222084,0.01981145,0.00741410,0.04117766,0.06541501,0.01938603,0.12915547
-4.82941471,1.76772643,0.43241929,1.39485480,0.02083042,0.00741679,0.04230694,0.06597709,0.02054810,0.13118078
-4.82341171,1.72078308,0.43254518,1.34489313,0.02183101,0.00744649,0.04370014,0.06660504,0.02174678,0.13327011
-4.81740870,1.67200402,0.43384754,1.29276319,0.02280665,0.00750148,0.04533753,0.06731499,0.02297730,0.13542979
-4.81140570,1.62188501,0.43637209,1.23892803,0.02375101,0.00758025,0.04719797,0.06812015,0.02423347,0.13766433
-4.80540270,1.57092973,0.44013224,1.18387367,0.02465788,0.00768129,0.04925787,0.06902952,0.02550751,0.13997444
-4.79939970,1.51963086,0.44510366,1.12809535,0.02552096,0.00780293,0.05149041,0.07004682,0.02678982,0.14235504
-4.79339670,1.46845177,0.45122002,1.07208346,0.02633375,0.00794318,0.05386488,0.07116964,0.02806890,0.14479371
-4.78739370,1.41780963,0.45837019,1.01630992,0.02708943,0.00809966,0.05634646,0.07238874,0.02933127,0.14726936
-4.78139070,1.36806095,0.46639716,0.96121546,0.02778077,0.00826950,0.05889607,0.07368781,0.03056164,0.14975148
-4.77538769,1.31949036,0.47509899,0.90719865,0.02840013,0.00844931,0.06147072,0.07504346,0.03174307,0.15219989
-4.76938469,1.27230319,0.48423178,0.85460699,0.02893949,0.00863520,0.06402412,0.07642559,0.03285732,0.15456506
-4.76338169,1.22662240,0.49351483,0.80373063,0.02939057,0.00882284,0.06650754,0.07779820,0.03388531,0.15678911
-4.75737869,1.18248986,0.50263775,0.75479880,0.02974506,0.00900759,0.06887112,0.07912045,0.03480766,0.15880732
-4.75137569,1.13987207,0.51126946,0.70797907,0.02999481,0.00918463,0.07106528,0.08034806,0.03560537,0.16055032
-4.74537269,1.09866995,0.51906871,0.66337949,0.03013222,0.00934915,0.07304249,0.08143503,0.03626049,0.16194662
-4.73936968,1.05873208,0.52569569,0.62105315,0.03015055,0.00949660,0.07475912,0.08233544,0.03675690,0.16292560
-4.73336668,1.01987072,0.53082427,0.58100498,0.03004433,0.00962290,0.07617741,0.08300546,0.03708101,0.16342067
-4.72736368,0.98187968,0.53415431,0.54320025,0.02980971,0.00972476,0.07726745,0.08340531,0.03722250,0.16337253
-4.72136068,0.94455311,0.53542353,0.50757424,0.02944486,0.00979994,0.07800908,0.08350122,0.03717496,0.16273232
-4.71535768,0.90770420,0.53441826,0.47404260,0.02895024,0.00984750,0.07839373,0.08326717,0.03693641,0.16146456
-4.70935468,0.87118281,0.53098276,0.44251174,0.02832887,0.00986811,0.07842601,0.08268640,0.03650970,0.15954964
-4.70335168,0.83489122,0.52502647,0.41288876,0.02758651,0.00986424,0.07812504,0.08175270,0.03590281,0.15698581
-4.69734867,0.79879729,0.51652901,0.38509057,0.02673170,0.00984043,0.07752547,0.08047119,0.03512892,0.15379061
-4.69134567,0.76294435,0.50554261,0.35905169,0.02577576,0.00980345,0.07667824,0.07885885,0.03420635,0.15000148
-4.68534267,0.72745771,0.49219197,0.33473050,0.02473262,0.00976244,0.07565090,0.07694457,0.03315835,0.14567577
-4.67933967,0.69254733,0.47667148,0.31211386,0.02361863,0.00972897,0.07452756,0.07476876,0.03201270,0.14088996
-4.67333667,0.65850694,0.45924009,0.29121981,0.02245225,0.00971718,0.07340850,0.07238266,0.03080121,0.13573824
-4.66733367,0.62570966,0.44021403,0.27209866,0.02125360,0.00974367,0.07240941,0.06984719,0.02955904,0.13033041
-4.66133067,0.59460037,0.41995770,0.25483221,0.02004406,0.00982752,0.07166021,0.06723160,0.02832402,0.12478935
-4.65532766,0.56568552,0.39887332,0.23953156,0.01884579,0.00999015,0.07130357,0.06461179,0.02713584,0.11924802
-4.64932466,0.53952051,0.37738956,0.22633345,0.01768116,0.01025517,0.07149308,0.06206854,0.02603515,0.11384613
-4.64332166,0.51669541,0.35594992,0.21539545,0.01657230,0.01064816,0.07239101,0.05968549,0.02506279,0.10872676
