energy_ev,total_up,In_p_up,In_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.65182591,1.16751984,0.05613928,0.00351910,0.36133799,0.48487145,0.02144034,0.47141972
-5.64582291,1.13644198,0.05606432,0.00336182,0.35113928,0.46967334,0.02346806,0.45930144
-5.63981991,1.10431196,0.05587544,0.00319792,0.34094751,0.45400338,0.02557541,0.44694822
-5.63381691,1.07147720,0.05558367,0.00302937,0.33083773,0.43802269,0.02774108,0.43446083
-5.62781391,1.03827901,0.05519960,0.00285818,0.32087981,0.42189317,0.02993981,0.42193749
-5.62181091,1.00503637,0.05473266,0.00268637,0.31113436,0.40577006,0.03214279,0.40946729
-5.61580790,0.97203242,0.05419040,0.00251589,0.30164949,0.38979564,0.03431821,0.39712474
-5.60980490,0.93950432,0.05357814,0.00234857,0.29245863,0.37409422,0.03643198,0.38496581
-5.60380190,0.90763701,0.05289869,0.00218608,0.28357962,0.35876875,0.03844864,0.37302565
-5.59779890,0.87656105,0.05215239,0.00202991,0.27501485,0.34389913,0.04033234,0.36131798
-5.59179590,0.84635445,0.05133733,0.00188133,0.26675278,0.32954207,0.04204799,0.34983616
-5.58579290,0.81704810,0.05044980,0.00174139,0.25877029,0.31573258,0.04356239,0.33855576
-5.57978989,0.78863441,0.04948488,0.00161092,0.25103605,0.30248675,0.04484537,0.32743835
-5.57378689,0.76107822,0.04843719,0.00149057,0.24351436,0.28980562,0.04587090,0.31643631
-5.56778389,0.73432932,0.04730169,0.00138075,0.23616945,0.27767972,0.04661806,0.30549818
-5.56178089,0.70833553,0.04607453,0.00128176,0.22896970,0.26609404,0.04707185,0.29457428
-5.55577789,0.68305552,0.04475385,0.00119372,0.22189171,0.25503299,0.04722382,0.28362217
-5.54977489,0.65847049,0.04334056,0.00111666,0.21492386,0.24448508,0.04707244,0.27261169
-5.54377189,0.63459403,0.04183891,0.00105055,0.20806910,0.23444698,0.04662327,0.26152917
-5.53776888,0.61147957,0.04025705,0.00099529,0.20134701,0.22492679,0.04588877,0.25038074
-5.53176588,0.58922508,0.03860724,0.00095076,0.19479475,0.21594626,0.04488796,0.23919453
-5.52576288,0.56797481,0.03690609,0.00091682,0.18846708,0.20754209,0.04364579,0.22802161
-5.51975988,0.54791821,0.03517444,0.00089337,0.18243545,0.19976598,0.04219228,0.21693587
-5.51375688,0.52928602,0.03343720,0.00088031,0.17678612,0.19268388,0.04056155,0.20603274
-5.50775388,0.51234417,0.03172293,0.00087753,0.17161762,0.18637415,0.03879066,0.19542696
-5.50175088,0.49738576,0.03006340,0.00088498,0.16703754,0.18092523,0.03691846,0.18524966
-5.49574787,0.48472169,0.02849295,0.00090261,0.16315906,0.17643261,0.03498437,0.17564476
-5.48974487,0.47467063,0.02704784,0.00093035,0.16009716,0.17299556,0.03302720,0.16676512
-5.48374187,0.46754879,0.02576549,0.00096815,0.15796492,0.17071379,0.03108405,0.15876845
-5.47773887,0.46365997,0.02468376,0.00101593,0.15686998,0.16968413,0.02918942,0.15181336
-5.47173587,0.46328641,0.02384014,0.00107359,0.15691131,0.16999745,0.02737430,0.14605544
-5.46573287,0.46668066,0.02327100,0.00114098,0.15817643,0.17173589,0.02566565,0.14164380
-5.45972986,0.47405875,0.02301083,0.00121790,0.16073914,0.17497057,0.02408586,0.13871780
-5.45372686,0.48559468,0.02309146,0.00130410,0.16465775,0.17975958,0.02265260,0.13740423
-5.44772386,0.50141622,0.02354136,0.00139927,0.16997393,0.18614654,0.02137868,0.13781492
-5.44172086,0.52160200,0.02438492,0.00150302,0.17671201,0.19415939,0.02027218,0.14004454
-5.43571786,0.54617955,0.02564175,0.00161491,0.18487873,0.20380951,0.01933670,0.14416876
-5.42971486,0.57512432,0.02732604,0.00173441,0.19446346,0.21509099,0.01857169,0.15024267
-5.42371186,0.60835926,0.02944590,0.00186094,0.20543860,0.22798010,0.01797294,0.15829929
-5.41770885,0.64575497,0.03200284,0.00199383,0.21776036,0.24243471,0.01753305,0.16834826
-5.41170585,0.68713010,0.03499122,0.00213236,0.23136967,0.25839375,0.01724198,0.18037466
-5.40570285,0.73225214,0.03839788,0.00227575,0.24619321,0.27577665,0.01708758,0.19433799
-5.39969985,0.78083851,0.04220186,0.00242314,0.26214455,0.29448281,0.01705613,0.21017137
-5.39369685,0.83255798,0.04637426,0.00257362,0.27912548,0.31439111,0.01713284,0.22778097
-5.38769385,0.88703270,0.05087832,0.00272623,0.29702727,0.33535962,0.01730228,0.24704591
-5.38169085,0.94384094,0.05566966,0.00287996,0.31573222,0.35722557,0.01754882,0.26781865
-5.37568784,1.00252087,0.06069682,0.00303376,0.33511520,0.37980584,0.01785696,0.28992595
-5.36968484,1.06257535,0.06590194,0.00318654,0.35504543,0.40289793,0.01821168,0.31317065
-5.36368184,1.12347826,0.07122183,0.00333719,0.37538835,0.42628173,0.01859868,0.33733421
-5.35767884,1.18468208,0.07658907,0.00348461,0.39600764,0.44972207,0.01900465,0.36218006
-5.35167584,1.24562702,0.08193354,0.00362769,0.41676731,0.47297215,0.01941746,0.38745791
-5.34567284,1.30575138,0.08718393,0.00376536,0.43753390,0.49577787,0.01982638,0.41290867
-5.33966983,1.36450295,0.09226947,0.00389660,0.45817853,0.51788300,0.02022220,0.43827008
-5.33366683,1.42135109,0.09712166,0.00402046,0.47857882,0.53903499,0.02059746,0.46328282
-5.32766383,1.47579894,0.10167600,0.00413607,0.49862059,0.55899139,0.02094651,0.48769672
-5.32166083,1.52739519,0.10587366,0.00424269,0.51819903,0.57752638,0.02126568,0.51127698
-5.31565783,1.57574481,0.10966290,0.00433970,0.53721946,0.59443739,0.02155339,0.53380992
-5.30965483,1.62051801,0.11300032,0.00442664,0.55559740,0.60955121,0.02181012,0.55510812
-5.30365183,1.66145696,0.11585180,0.00450317,0.57325793,0.62272947,0.02203853,0.57501450
-5.29764882,1.69837960,0.11819312,0.00456915,0.59013440,0.63387301,0.02224333,0.59340527
-5.29164582,1.73118040,0.12001015,0.00462456,0.60616645,0.64292493,0.02243124,0.61019133
-5.28564282,1.75982767,0.12129871,0.00466954,0.62129742,0.64987206,0.02261076,0.62531832
-5.27963982,1.78435765,0.12206413,0.00470433,0.63547139,0.65474474,0.02279198,0.63876502
-5.27363682,1.80486544,0.12232034,0.00472931,0.64862998,0.65761480,0.02298620,0.65054035
-5.26763382,1.82149348,0.12208882,0.00474490,0.66070926,0.65859187,0.02320555,0.66067911
-5.26163082,1.83441802,0.12139725,0.00475158,0.67163696,0.65781809,0.02346254,0.66923664
-5.25562781,1.84383450,0.12027806,0.00474985,0.68133030,0.65546154,0.02376955,0.67628295
-5.24962481,1.84994279,0.11876697,0.00474017,0.68969475,0.65170870,0.02413824,0.68189638
-5.24362181,1.85293322,0.11690145,0.00472298,0.69662396,0.64675631,0.02457906,0.68615751
-5.23761881,1.85297424,0.11471942,0.00469863,0.70200094,0.64080309,0.02510064,0.68914349
-5.23161581,1.85020274,0.11225804,0.00466740,0.70570067,0.63404184,0.02570931,0.69092337
-5.22561281,1.84471753,0.10955276,0.00462946,0.70759414,0.62665220,0.02640867,0.69155450
-5.21960980,1.83657656,0.10663666,0.00458491,0.70755356,0.61879457,0.02719924,0.69108043
-5.21360680,1.82579805,0.10354002,0.00453375,0.70545882,0.61060552,0.02807819,0.68953043
-5.20760380,1.81236554,0.10029025,0.00447593,0.70120453,0.60219482,0.02903931,0.68692051
-5.20160080,1.79623652,0.09691197,0.00441134,0.69470753,0.59364428,0.03007304,0.68325602
-5.19559780,1.77735415,0.09342744,0.00433987,0.68591436,0.58500849,0.03116665,0.67853561
-5.18959480,1.75566128,0.08985703,0.00426145,0.67480820,0.57631717,0.03230466,0.67275620
-5.18359180,1.73111584,0.08621994,0.00417606,0.66141478,0.56757913,0.03346934,0.66591868
-5.17758879,1.70370669,0.08253486,0.00408378,0.64580700,0.55878746,0.03464132,0.65803400
-5.17158579,1.67346869,0.07882064,0.00398482,0.62810776,0.54992556,0.03580037,0.64912901
-5.16558279,1.64049626,0.07509697,0.00387955,0.60849082,0.54097372,0.03692620,0.63925191
-5.15957979,1.60495424,0.07138489,0.00376850,0.58717956,0.53191572,0.03799929,0.62847666
-5.15357679,1.56708542,0.06770711,0.00365241,0.56444346,0.52274500,0.03900174,0.61690621
-5.14757379,1.52721419,0.06408829,0.00353219,0.54059273,0.51347018,0.03991801,0.60467408
-5.14157079,1.48574595,0.06055502,0.00340893,0.51597086,0.50411938,0.04073562,0.59194435
-5.13556778,1.44316207,0.05713577,0.00328385,0.49094584,0.49474317,0.04144568,0.57890968
-5.12956478,1.40001082,0.05386057,0.00315832,0.46590010,0.48541604,0.04204329,0.56578774
-5.12356178,1.35689437,0.05076068,0.00303380,0.44121993,0.47623611,0.04252768,0.55281581
-5.11755878,1.31445264,0.04786814,0.00291176,0.41728458,0.46732335,0.04290221,0.54024407
-5.11155578,1.27334483,0.04521533,0.00279368,0.39445583,0.45881615,0.04317418,0.52832774
-5.10555278,1.23422933,0.04283450,0.00268101,0.37306820,0.45086676,0.04335438,0.51731851
-5.09954977,1.19774322,0.04075739,0.00257505,0.35342048,0.44363559,0.04345653,0.50745563
-5.09354677,1.16448229,0.03901492,0.00247697,0.33576879,0.43728494,0.04349656,0.49895720
-5.08754377,1.13498259,0.03763697,0.00238776,0.32032141,0.43197243,0.04349180,0.49201208
-5.08154077,1.10970429,0.03665233,0.00230818,0.30723567,0.42784451,0.04346012,0.48677276
-5.07553777,1.08901892,0.03608868,0.00223873,0.29661683,0.42503058,0.04341906,0.48334982
-5.06953477,1.07320018,0.03597275,0.00217966,0.28851897,0.42363784,0.04338501,0.48180793
-5.06353177,1.06241902,0.03633051,0.00213095,0.28294780,0.42374730,0.04337249,0.48216395
-5.05752876,1.05674293,0.03718742,0.00209234,0.27986500,0.42541116,0.04339355,0.48438700
-5.05152576,1.05613939,0.03856861,0.00206330,0.27919403,0.42865153,0.04345738,0.48840062
-5.04552276,1.06048316,0.04049903,0.00204312,0.28082676,0.43346066,0.04356998,0.49408685
-5.03951976,1.06956676,0.04300351,0.00203087,0.28463076,0.43980240,0.04373415,0.50129194
-5.03351676,1.08311342,0.04610652,0.00202553,0.29045674,0.44761494,0.04394961,0.50983349
-5.02751376,1.10079163,0.04983177,0.00202596,0.29814558,0.45681429,0.04421321,0.51950846
-5.02151076,1.12223026,0.05420157,0.00203097,0.30753484,0.46729840,0.04451940,0.53010164
-5.01550775,1.14703328,0.05923577,0.00203939,0.31846408,0.47895146,0.04486071,0.54139410
-5.00950475,1.17479314,0.06495046,0.00205008,0.33077896,0.49164807,0.04522833,0.55317109
-5.00350175,1.20510207,0.07135642,0.00206198,0.34433372,0.50525692,0.04561271,0.56522900
-4.99749875,1.23756050,0.07845722,0.00207415,0.35899212,0.51964376,0.04600411,0.57738091
-4.99149575,1.27178243,0.08624721,0.00208578,0.37462662,0.53467347,0.04639312,0.58946062
-4.98549275,1.30739737,0.09470941,0.00209620,0.39111613,0.55021104,0.04677112,0.60132480
-4.97948974,1.34404925,0.10381337,0.00210492,0.40834239,0.56612163,0.04713055,0.61285342
-4.97348674,1.38139245,0.11351331,0.00211155,0.42618540,0.58226972,0.04746519,0.62394844
-4.96748374,1.41908584,0.12374641,0.00211590,0.44451821,0.59851749,0.04777020,0.63453106
-4.96148074,1.45678542,0.13443164,0.00211783,0.46320158,0.61472293,0.04804213,0.64453784
-4.95547774,1.49413674,0.14546916,0.00211734,0.48207900,0.63073773,0.04827880,0.65391606
-4.94947474,1.53076794,0.15674044,0.00211449,0.50097250,0.64640557,0.04847916,0.66261880
-4.94347174,1.56628441,0.16810911,0.00210935,0.51967976,0.66156093,0.04864299,0.67060027
-4.93746873,1.60026595,0.17942274,0.00210201,0.53797286,0.67602880,0.04877074,0.67781166
-4.93146573,1.63226691,0.19051551,0.00209258,0.55559899,0.68962557,0.04886321,0.68419798
-4.92546273,1.66181996,0.20121164,0.00208108,0.57228316,0.70216108,0.04892139,0.68969620
-4.91945973,1.68844325,0.21132971,0.00206752,0.58773318,0.71344197,0.04894626,0.69423468
-4.91345673,1.71165105,0.22068753,0.00205184,0.60164649,0.72327614,0.04893864,0.69773416
-4.90745373,1.73096717,0.22910749,0.00203392,0.61371887,0.73147812,0.04889913,0.70010997
-4.90145073,1.74594049,0.23642220,0.00201361,0.62365436,0.73787514,0.04882810,0.70127546
-4.89544772,1.75616159,0.24248015,0.00199071,0.63117619,0.74231332,0.04872563,0.70114625
-4.88944472,1.76127951,0.24715108,0.00196497,0.63603789,0.74466384,0.04859161,0.69964491
-4.88344172,1.76101741,0.25033097,0.00193618,0.63803415,0.74482840,0.04842576,0.69670583
-4.87743872,1.75518614,0.25194625,0.00190412,0.63701080,0.74274376,0.04822766,0.69227968
-4.87143572,1.74369486,0.25195710,0.00186860,0.63287326,0.73838500,0.04799682,0.68633728
-4.86543272,1.72655786,0.25035977,0.00182952,0.62559314,0.73176725,0.04773263,0.67887248
-4.85942971,1.70389728,0.24718760,0.00178681,0.61521247,0.72294575,0.04743444,0.66990391
-4.85342671,1.67594154,0.24251090,0.00174051,0.60184542,0.71201429,0.04710143,0.65947549
-4.84742371,1.64301955,0.23643556,0.00169076,0.58567732,0.69910210,0.04673263,0.64765568
-4.84142071,1.60555116,0.22910058,0.00163776,0.56696123,0.68436940,0.04632684,0.63453559
-4.83541771,1.56403462,0.22067446,0.00158183,0.54601194,0.66800199,0.04588259,0.62022618
-4.82941471,1.51903161,0.21135086,0.00152337,0.52319799,0.65020513,0.04539810,0.60485475
-4.82341171,1.47115109,0.20134347,0.00146285,0.49893201,0.63119718,0.04487131,0.58856107
-4.81740870,1.42103258,0.19088049,0.00140082,0.47365974,0.61120343,0.04429994,0.57149336
-4.81140570,1.36933004,0.18019892,0.00133786,0.44784843,0.59045026,0.04368156,0.55380454
-4.80540270,1.31669693,0.16953872,0.00127459,0.42197495,0.56916020,0.04301383,0.53564884
-4.79939970,1.26377319,0.15913730,0.00121164,0.39651414,0.54754788,0.04229465,0.51717908
-4.79339670,1.21117432,0.14922422,0.00114966,0.37192774,0.52581706,0.04152243,0.49854456
-4.78739370,1.15948295,0.14001646,0.00108926,0.34865434,0.50415875,0.04069639,0.47988971
-4.78139070,1.10924261,0.13171426,0.00103104,0.32710044,0.48275027,0.03981684,0.46135335
-4.77538769,1.06095365,0.12449754,0.00097558,0.30763284,0.46175523,0.03888540,0.44306846
-4.76938469,1.01507073,0.11852302,0.00092338,0.29057239,0.44132398,0.03790527,0.42516223
-4.76338169,0.97200147,0.11392196,0.00087491,0.27618914,0.42159453,0.03688135,0.40775627
-4.75737869,0.93210578,0.11079855,0.00083059,0.26469871,0.40269347,0.03582030,0.39096667
-4.75137569,0.89569517,0.10922878,0.00079077,0.25625985,0.38473674,0.03473052,0.37490377
-4.74537269,0.86303186,0.10925995,0.00075574,0.25097303,0.36783003,0.03362198,0.35967149
-4.73936968,0.83432722,0.11091048,0.00072570,0.24887995,0.35206865,0.03250598,0.34536610
-4.73336668,0.80973941,0.11417032,0.00070080,0.24996387,0.33753682,0.03139476,0.33207441
-4.72736368,0.78937027,0.11900155,0.00068112,0.25415061,0.32430631,0.03030110,0.31987147
-4.72136068,0.77326171,0.12533949,0.00066664,0.26131027,0.31243463,0.02923777,0.30881781
-4.71535768,0.76139173,0.13309402,0.00065727,0.27125962,0.30196278,0.02821700,0.29895652
-4.70935468,0.75367072,0.14215132,0.00065281,0.28376516,0.29291288,0.02724992,0.29031023
-4.70335168,0.74993841,0.15237591,0.00065302,0.29854697,0.28528573,0.02634604,0.28287843
-4.69734867,0.74996208,0.16361298,0.00065752,0.31528325,0.27905883,0.02551276,0.27663522
-4.69134567,0.75343641,0.17569110,0.00066588,0.33361580,0.27418474,0.02475501,0.27152784
-4.68534267,0.75998557,0.18842517,0.00067757,0.35315623,0.27059027,0.02407497,0.26747612
-4.67933967,0.76916758,0.20161969,0.00069199,0.37349310,0.26817658,0.02347192,0.26437302
-4.67333667,0.78048141,0.21507219,0.00070848,0.39419969,0.26682020,0.02294223,0.26208644
-4.66733367,0.79337646,0.22857685,0.00072631,0.41484253,0.26637511,0.02247951,0.26046205
-4.66133067,0.80726444,0.24192815,0.00074474,0.43499026,0.26667588,0.02207483,0.25932741
-4.65532766,0.82153331,0.25492454,0.00076298,0.45422277,0.26754166,0.02171716,0.25849699
-4.64932466,0.83556254,0.26737194,0.00078026,0.47214035,0.26878097,0.02139383,0.25777793
-4.64332166,0.84873938,0.27908705,0.00079583,0.48837236,0.27019698,0.02109105,0.25697638
-4.63731866,0.86047522,0.28990037,0.00080899,0.50258542,0.27159325,0.02079458,0.25590397
-4.63131566,0.87022155,0.29965880,0.00081908,0.51449053,0.27277940,0.02049029,0.25438428
-4.62531266,0.87748466,0.30822781,0.00082554,0.52384907,0.27357666,0.02016479,0.25225878
-4.61930965,0.88183854,0.31549317,0.00082792,0.53047737,0.27382309,0.01980594,0.24939212
-4.61330665,0.88293556,0.32136214,0.00082585,0.53424967,0.27337802,0.01940336,0.24567652
-4.60730365,0.88051438,0.32576422,0.00081912,0.53509940,0.27212584,0.01894879,0.24103491
-4.60130065,0.87440500,0.32865145,0.00080763,0.53301889,0.26997883,0.01843636,0.23542285
-4.59529765,0.86453073,0.32999831,0.00079140,0.52805729,0.26687898,0.01786277,0.22882915
-4.58929465,0.85090726,0.32980126,0.00077058,0.52031717,0.26279891,0.01722732,0.22127512
-4.58329165,0.83363900,0.32807802,0.00074545,0.50994971,0.25774170,0.01653178,0.21281259
-4.57728864,0.81291295,0.32486666,0.00071639,0.49714891,0.25173996,0.01578029,0.20352080
-4.57128564,0.78899054,0.32022443,0.00068384,0.48214500,0.24485397,0.01497905,0.19350250
-4.56528264,0.76219793,0.31422661,0.00064835,0.46519735,0.23716931,0.01413595,0.18287919
-4.55927964,0.73291516,0.30696512,0.00061049,0.44658714,0.22879385,0.01326024,0.17178609
-4.55327664,0.70156471,0.29854713,0.00057088,0.42661014,0.21985444,0.01236208,0.16036681
-4.54727364,0.66859992,0.28909357,0.00053014,0.40556974,0.21049336,0.01145209,0.14876815
-4.54127064,0.63449353,0.27873753,0.00048889,0.38377042,0.20086461,0.01054099,0.13713518
-4.53526763,0.59972692,0.26762255,0.00044772,0.36151190,0.19113035,0.00963920,0.12560676
-4.52926463,0.56478002,0.25590076,0.00040717,0.33908398,0.18145725,0.00875650,0.11431169
-4.52326163,0.53012228,0.24373095,0.00036775,0.31676218,0.17201319,0.00790176,0.10336565
-4.51725863,0.49620473,0.23127639,0.00032988,0.29480411,0.16296407,0.00708272,0.09286888
-4.51125563,0.46345321,0.21870256,0.00029396,0.27344672,0.15447085,0.00630587,0.08290466
-4.50525263,0.43226272,0.20617476,0.00026028,0.25290419,0.14668698,0.00557631,0.07353859
-4.49924962,0.40299290,0.19385567,0.00022908,0.23336654,0.13975593,0.00489780,0.06481863
-4.49324662,0.37596457,0.18190282,0.00020055,0.21499879,0.13380911,0.00427275,0.05677570
-4.48724362,0.35145728,0.17046616,0.00017482,0.19794073,0.12896404,0.00370229,0.04942488
-4.48124062,0.32970779,0.15968580,0.00015197,0.18230703,0.12532275,0.00318642,0.04276700
-4.47523762,0.31090933,0.14968986,0.00013204,0.16818788,0.12297056,0.00272414,0.03679050
-4.46923462,0.29521182,0.14059277,0.00011505,0.15564990,0.12197508,0.00231360,0.03147356
-4.46323162,0.28272276,0.13249377,0.00010103,0.14473735,0.12238563,0.00195230,0.02678620
-4.45722861,0.27350892,0.12547603,0.00008997,0.13547368,0.12423299,0.00163723,0.02269246
-4.45122561,0.26759874,0.11960613,0.00008189,0.12786326,0.12752956,0.00136505,0.01915247
-4.44522261,0.26498552,0.11493406,0.00007684,0.12189339,0.13226996,0.00113225,0.01612433
-4.43921961,0.26563111,0.11149380,0.00007489,0.11753647,0.13843203,0.00093529,0.01356589
-4.43321661,0.26947039,0.10930422,0.00007613,0.11475235,0.14597834,0.00077072,0.01143629
-4.42721361,0.27641611,0.10837056,0.00008071,0.11349081,0.15485804,0.00063528,0.00969732
-4.42121061,0.28636421,0.10868607,0.00008882,0.11369410,0.16500912,0.00052604,0.00831451
-4.41520760,0.29919930,0.11023395,0.00010070,0.11529948,0.17636097,0.00044040,0.00725820
-4.40920460,0.31480014,0.11298933,0.00011662,0.11824174,0.18883708,0.00037623,0.00650425
-4.40320160,0.33304500,0.11692125,0.00013689,0.12245551,0.20235786,0.00033189,0.00603481
-4.39719860,0.35381644,0.12199440,0.00016186,0.12787735,0.21684328,0.00030627,0.00583888
-4.39119560,0.37700539,0.12817056,0.00019187,0.13444757,0.23221535,0.00029887,0.00591283
-4.38519260,0.40251431,0.13540959,0.00022731,0.14211153,0.24840009,0.00030981,0.00626091
-4.37918959,0.43025906,0.14366994,0.00026851,0.15082051,0.26532903,0.00033987,0.00689562
-4.37318659,0.46016946,0.15290853,0.00031579,0.16053210,0.28293990,0.00039055,0.00783821
-4.36718359,0.49218835,0.16307999,0.00036941,0.17120988,0.30117663,0.00046411,0.00911902
-4.36118059,0.52626914,0.17413538,0.00042957,0.18282265,0.31998846,0.00056355,0.01077783
-4.35517759,0.56237199,0.18602036,0.00049635,0.19534304,0.33932827,0.00069272,0.01286417
-4.34917459,0.60045865,0.19867292,0.00056973,0.20874573,0.35915013,0.00085630,0.01543746
-4.34317159,0.64048639,0.21202093,0.00064954,0.22300518,0.37940626,0.00105979,0.01856708
-4.33716858,0.68240122,0.22597955,0.00073547,0.23809315,0.40004361,0.00130957,0.02233212
-4.33116558,0.72613095,0.24044888,0.00082702,0.25397618,0.42100022,0.00161280,0.02682094
-4.32516258,0.77157836,0.25531191,0.00092353,0.27061299,0.44220172,0.00197742,0.03213037
-4.31915958,0.81861521,0.27043319,0.00102415,0.28795213,0.46355822,0.00241202,0.03836442
-4.31315658,0.86707721,0.28565820,0.00112786,0.30593003,0.48496189,0.00292572,0.04563255
-4.30715358,0.91676054,0.30081380,0.00123349,0.32446944,0.50628543,0.00352799,0.05404743
