energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.86193097,3.76801689,0.32292495,0.00241314,1.02320530,0.03509003,1.44293214,1.08647949,0.86114852
-5.85592796,3.79146539,0.32442870,0.00255557,1.02199320,0.03426632,1.46116840,1.12834917,0.85822130
-5.84992496,3.81153563,0.32578478,0.00270484,1.01999469,0.03330352,1.47812339,1.16884598,0.85495169
-5.84392196,3.82843123,0.32698321,0.00286086,1.01748482,0.03221652,1.49361525,1.20750328,0.85157097
-5.83791896,3.84227373,0.32800152,0.00302335,1.01470274,0.03102200,1.50744108,1.24385356,0.84827405
-5.83191596,3.85309310,0.32880503,0.00319179,1.01183961,0.02973795,1.51938484,1.27743959,0.84521079
-5.82591296,3.86082445,0.32934798,0.00336544,1.00902885,0.02838327,1.52922700,1.30782606,0.84247946
-5.81990995,3.86531079,0.32957551,0.00354334,1.00633924,0.02697733,1.53675532,1.33461113,0.84012268
-5.81390695,3.86631157,0.32942632,0.00372430,1.00377104,0.02553955,1.54177617,1.35743731,0.83812588
-5.80790395,3.86351623,0.32883581,0.00390693,1.00125551,0.02408904,1.54412561,1.37600113,0.83641851
-5.80190095,3.85656192,0.32773971,0.00408968,0.99865758,0.02264425,1.54367956,1.39006126,0.83487778
-5.79589795,3.84505433,0.32607782,0.00427087,0.99578187,0.02122274,1.54036252,1.39944457,0.83333470
-5.78989495,3.82859035,0.32379763,0.00444874,0.99238135,0.01984088,1.53415413,1.40404997,0.83158222
-5.78389195,3.80678133,0.32085783,0.00462149,0.98816868,0.01851370,1.52509326,1.40384988,0.82938501
-5.77788894,3.77927576,0.31723126,0.00478735,0.98282935,0.01725471,1.51327934,1.39888931,0.82649038
-5.77188594,3.74578023,0.31290723,0.00494461,0.97603619,0.01607582,1.49887069,1.38928275,0.82263989
-5.76588294,3.70607769,0.30789310,0.00509169,0.96746456,0.01498724,1.48208010,1.37520902,0.81758103
-5.75987994,3.66004210,0.30221498,0.00522718,0.95680755,0.01399744,1.46316768,1.35690445,0.81107859
-5.75387694,3.60764912,0.29591754,0.00534988,0.94379052,0.01311309,1.44243152,1.33465486,0.80292496
-5.74787394,3.54898218,0.28906283,0.00545882,0.92818423,0.01233905,1.42019647,1.30878656,0.79294930
-5.74187094,3.48423416,0.28172839,0.00555329,0.90981627,0.01167839,1.39680177,1.27965705,0.78102483
-5.73586793,3.41370453,0.27400455,0.00563288,0.88858004,0.01113237,1.37258813,1.24764569,0.76707424
-5.72986493,3.33779243,0.26599115,0.00569744,0.86444110,0.01070048,1.34788490,1.21314474,0.75107290
-5.72386193,3.25698620,0.25779392,0.00574710,0.83744065,0.01038045,1.32299803,1.17655106,0.73304997
-5.71785893,3.17185011,0.24952068,0.00578228,0.80769604,0.01016834,1.29819939,1.13825880,0.71308721
-5.71185593,3.08300892,0.24127752,0.00580362,0.77539836,0.01005858,1.27371799,1.09865318,0.69131592
-5.70585293,2.99113135,0.23316530,0.00581201,0.74080735,0.01004414,1.24973359,1.05810541,0.66791208
-5.69984992,2.89691324,0.22527655,0.00580852,0.70424400,0.01011658,1.22637283,1.01696890,0.64309002
-5.69384692,2.80106125,0.21769301,0.00579440,0.66608102,0.01026630,1.20370822,0.97557659,0.61709505
-5.68784392,2.70427798,0.21048388,0.00577099,0.62673206,0.01048270,1.18175990,0.93423943,0.59019545
-5.68184092,2.60724914,0.20370486,0.00573977,0.58663981,0.01075443,1.16050001,0.89324578,0.56267413
-5.67583792,2.51063321,0.19739814,0.00570224,0.54626382,0.01106968,1.13985953,0.85286172,0.53482049
-5.66983492,2.41505417,0.19159304,0.00565994,0.50606848,0.01141645,1.11973712,0.81333196,0.50692272
-5.66383192,2.32109718,0.18630751,0.00561438,0.46651159,0.01178291,1.10000947,0.77488141,0.47926097
-5.65782891,2.22930742,0.18155019,0.00556704,0.42803411,0.01215765,1.08054275,0.73771708,0.45210146
-5.65182591,2.14019174,0.17732295,0.00551935,0.39105126,0.01253010,1.06120446,0.70203029,0.42569190
-5.64582291,2.05422271,0.17362367,0.00547262,0.35594533,0.01289073,1.04187513,0.66799913,0.40025804
-5.63981991,1.97184463,0.17044912,0.00542810,0.32306029,0.01323139,1.02245932,0.63579089,0.37600164
-5.63381691,1.89348078,0.16779765,0.00538690,0.29269829,0.01354553,1.00289542,0.60556468,0.35309956
-5.62781391,1.81954123,0.16567162,0.00535004,0.26511785,0.01382834,0.98316373,0.57747382,0.33170391
-5.62181091,1.75043046,0.16407926,0.00531841,0.24053380,0.01407685,0.96329248,0.55166825,0.31194318
-5.61580790,1.68655414,0.16303590,0.00529284,0.21911856,0.01429001,0.94336162,0.52829674,0.29392390
-5.60980490,1.62832435,0.16256450,0.00527403,0.20100455,0.01446859,0.92350401,0.50750877,0.27773295
-5.60380190,1.57616272,0.16269532,0.00526265,0.18628744,0.01461506,0.90390423,0.48945621,0.26343985
-5.59779890,1.53050116,0.16346489,0.00525932,0.17502997,0.01473342,0.88479489,0.47429447,0.25109928
-5.59179590,1.49177971,0.16491413,0.00526463,0.16726587,0.01482890,0.86645062,0.46218321,0.24075319
-5.58579290,1.46044162,0.16708597,0.00527920,0.16300376,0.01490767,0.84918008,0.45328637,0.23243274
-5.57978989,1.43692547,0.17002237,0.00530364,0.16223069,0.01497648,0.83331622,0.44777154,0.22615965
-5.57378689,1.42165466,0.17376105,0.00533862,0.16491518,0.01504228,0.81920513,0.44580839,0.22194702
-5.56778389,1.41502455,0.17833216,0.00538487,0.17100948,0.01511186,0.80719401,0.44756622,0.21979961
-5.56178089,1.41738756,0.18375493,0.00544315,0.18045120,0.01519149,0.79761845,0.45321051,0.21971349
-5.55577789,1.42903692,0.19003465,0.00551426,0.19316398,0.01528660,0.79078972,0.46289835,0.22167518
-5.54977489,1.45018955,0.19716012,0.00559904,0.20905751,0.01540155,0.78698215,0.47677285,0.22566034
-5.54377189,1.48096867,0.20510174,0.00569829,0.22802669,0.01553936,0.78642131,0.49495655,0.23163209
-5.53776888,1.52138694,0.21381024,0.00581274,0.24995031,0.01570168,0.78927311,0.51754390,0.23953916
-5.53176588,1.57133072,0.22321639,0.00594302,0.27468918,0.01588866,0.79563424,0.54459312,0.24931380
-5.52576288,1.63054619,0.23323140,0.00608955,0.30208398,0.01609904,0.80552429,0.57611751,0.26086992
-5.51975988,1.69862786,0.24374825,0.00625251,0.33195301,0.01633021,0.81887978,0.61207675,0.27410129
-5.51375688,1.77501038,0.25464376,0.00643173,0.36409000,0.01657843,0.83555035,0.65236842,0.28888011
-5.50775388,1.85896385,0.26578135,0.00662662,0.39826227,0.01683900,0.85529722,0.69682021,0.30505599
-5.50175088,1.94959352,0.27701425,0.00683613,0.43420932,0.01710657,0.87779426,0.74518343,0.32245565
-5.49574787,2.04584404,0.28818922,0.00705868,0.47164211,0.01737535,0.90263158,0.79712810,0.34088306
-5.48974487,2.14650866,0.29915039,0.00729212,0.51024321,0.01763946,0.92932175,0.85224019,0.36012061
-5.48374187,2.25024359,0.30974310,0.00753370,0.54966794,0.01789317,0.95730868,0.91002153,0.37993083
-5.47773887,2.35558752,0.31981778,0.00778011,0.58954659,0.01813113,0.98597888,0.96989256,0.40005915
-5.47173587,2.46098614,0.32923334,0.00802748,0.62948788,0.01834858,1.01467510,1.03119836,0.42023739
-5.46573287,2.56482128,0.33786038,0.00827146,0.66908365,0.01854153,1.04271196,1.09321794,0.44018804
-5.45972986,2.66544426,0.34558381,0.00850729,0.70791472,0.01870681,1.06939310,1.15517697,0.45962935
-5.45372686,2.76121255,0.35230494,0.00872993,0.74555796,0.01884217,1.09402956,1.21626353,0.47828092
-5.44772386,2.85052892,0.35794312,0.00893421,0.78159439,0.01894624,1.11595878,1.27564688,0.49586987
-5.44172086,2.93188193,0.36243665,0.00911491,0.81561815,0.01901851,1.13456347,1.33249850,0.51213722
-5.43571786,3.00388653,0.36574337,0.00926703,0.84724608,0.01905922,1.14928995,1.38601489,0.52684449
-5.42971486,3.06532340,0.36784061,0.00938586,0.87612769,0.01906925,1.15966515,1.43544147,0.53978006
-5.42371186,3.11517580,0.36872483,0.00946722,0.90195520,0.01905000,1.16531167,1.48009656,0.55076534
-5.41770885,3.15266233,0.36841087,0.00950756,0.92447318,0.01900327,1.16596034,1.51939472,0.55966029
-5.41170585,3.17726461,0.36693095,0.00950415,0.94348764,0.01893109,1.16145981,1.55286848,0.56636821
-5.40570285,3.18874849,0.36433345,0.00945516,0.95887396,0.01883564,1.15178272,1.58018754,0.57083952
-5.39969985,3.18717805,0.36068158,0.00935976,0.97058342,0.01871911,1.13702824,1.60117465,0.57307445
-5.39369685,3.17292152,0.35605189,0.00921816,0.97864805,0.01858370,1.11742093,1.61581753,0.57312439
-5.38769385,3.14664890,0.35053276,0.00903168,0.98318336,0.01843149,1.09330578,1.62427604,0.57109193
-5.38169085,3.10932093,0.34422287,0.00880266,0.98438879,0.01826451,1.06513990,1.62688441,0.56712933
-5.37568784,3.06216978,0.33722960,0.00853448,0.98254576,0.01808466,1.03348092,1.62414808,0.56143576
-5.36968484,3.00667193,0.32966746,0.00823145,0.97801317,0.01789377,0.99897279,1.61673521,0.55425296
-5.36368184,2.94451383,0.32165649,0.00789868,0.97122036,0.01769365,0.96232936,1.60546284,0.54585971
-5.35767884,2.87755158,0.31332069,0.00754197,0.96265771,0.01748609,0.92431643,1.59127819,0.53656516
-5.35167584,2.80776565,0.30478638,0.00716768,0.95286490,0.01727291,0.88573296,1.57523537,0.52670112
-5.34567284,2.73721212,0.29618065,0.00678252,0.94241735,0.01705599,0.84739198,1.55846823,0.51661368
-5.33966983,2.66797175,0.28762971,0.00639340,0.93191099,0.01683728,0.81010186,1.54216007,0.50665423
-5.33366683,2.60209850,0.27925736,0.00600729,0.92194589,0.01661878,0.77464856,1.52751111,0.49717030
-5.32766383,2.54156894,0.27118338,0.00563103,0.91310932,0.01640251,0.74177922,1.51570455,0.48849631
-5.32166083,2.48823395,0.26352207,0.00527118,0.90595857,0.01619047,0.71218754,1.50787239,0.48094477
-5.31565783,2.44377411,0.25638075,0.00493390,0.90100446,0.01598458,0.68650122,1.50506189,0.47479783
-5.30965483,2.40965997,0.24985840,0.00462482,0.89869569,0.01578658,0.66527158,1.50820381,0.47029983
-5.30365183,2.38711831,0.24404439,0.00434895,0.89940506,0.01559792,0.64896555,1.51808341,0.46765082
-5.29764882,2.37710520,0.23901727,0.00411059,0.90341770,0.01541972,0.63795984,1.53531516,0.46700129
-5.29164582,2.38028670,0.23484381,0.00391327,0.91092212,0.01525261,0.63253740,1.56032211,0.46844850
-5.28564282,2.39702749,0.23157803,0.00375970,0.92200430,0.01509671,0.63288592,1.59332059,0.47203423
-5.27963982,2.42738787,0.22926049,0.00365175,0.93664515,0.01495153,0.63909812,1.63431094,0.47774428
-5.27363682,2.47112903,0.22791773,0.00359045,0.95472162,0.01481595,0.65117380,1.68307480,0.48550970
-5.26763382,2.52772638,0.22756187,0.00357596,0.97601141,0.01468824,0.66902332,1.73917895,0.49520957
-5.26163082,2.59639051,0.22819040,0.00360759,1.00020117,0.01456605,0.69247224,1.80198613,0.50667557
-5.25562781,2.67609491,0.22978613,0.00368385,1.02689806,0.01444649,0.72126704,1.87067218,0.51969780
-5.24962481,2.76560972,0.23231741,0.00380243,1.05564407,0.01432625,0.75508171,1.94424944,0.53403198
-5.24362181,2.86354002,0.23573848,0.00396029,1.08593272,0.01420170,0.79352487,2.02159546,0.54940758
-5.23761881,2.96836767,0.23999009,0.00415368,1.11722735,0.01406906,0.83614752,2.10148608,0.56553659
-5.23161581,3.07849480,0.24500030,0.00437820,1.14898031,0.01392454,0.88245108,2.18263189,0.58212276
-5.22561281,3.19228777,0.25068549,0.00462889,1.18065206,0.01376457,0.93189570,2.26371657,0.59887064
-5.21960980,3.30811972,0.25695168,0.00490029,1.21172960,0.01358592,0.98390870,2.34343581,0.61549435
-5.21360680,3.42441026,0.26369590,0.00518655,1.24174304,0.01338591,1.03789299,2.42053525,0.63172562
-5.20760380,3.53966104,0.27080796,0.00548150,1.27027995,0.01316251,1.09323553,2.49384603,0.64732070
-5.20160080,3.65248572,0.27817218,0.00577881,1.29699641,0.01291451,1.14931553,2.56231659,0.66206601
-5.19559780,3.76163368,0.28566947,0.00607207,1.32162470,0.01264157,1.20551252,2.62503948,0.67578226
-5.18959480,3.86600672,0.29317940,0.00635493,1.34397691,0.01234429,1.26121406,2.68127230,0.68832691
-5.18359180,3.96466848,0.30058235,0.00662126,1.36394478,0.01202418,1.31582320,2.73045197,0.69959490
-5.17758879,4.05684684,0.30776172,0.00686524,1.38149550,0.01168367,1.36876540,2.77220215,0.70951781
-5.17158579,4.14192971,0.31460607,0.00708153,1.39666413,0.01132599,1.41949519,2.80633358,0.71806143
-5.16558279,4.21945502,0.32101115,0.00726538,1.40954300,0.01095509,1.46750224,2.83283795,0.72522210
-5.15957979,4.28909620,0.32688176,0.00741275,1.42026881,0.01057546,1.51231701,2.85187564,0.73102189
-5.15357679,4.35064427,0.33213348,0.00752040,1.42900830,0.01019200,1.55351593,2.86375854,0.73550321
-5.14757379,4.40398827,0.33669400,0.00758595,1.43594338,0.00980981,1.59072600,2.86892888,0.73872297
-5.14157079,4.44909530,0.34050429,0.00760800,1.44125657,0.00943404,1.62362892,2.86793549,0.74074677
-5.13556778,4.48599163,0.34351931,0.00758607,1.44511777,0.00906965,1.65196458,2.86140869,0.74164336
-5.12956478,4.51474628,0.34570851,0.00752067,1.44767286,0.00872126,1.67553406,2.85003519,0.74147990
-5.12356178,4.53545773,0.34705586,0.00741324,1.44903512,0.00839300,1.69420180,2.83453407,0.74031788
-5.11755878,4.54824469,0.34755964,0.00726611,1.44927946,0.00808839,1.70789713,2.81563484,0.73821030
-5.11155578,4.55324097,0.34723181,0.00708239,1.44844014,0.00781016,1.71661485,2.79405837,0.73519990
-5.10555278,4.55059447,0.34609721,0.00686590,1.44651150,0.00756027,1.72041489,2.77050091,0.73131861
-5.09954977,4.54046968,0.34419240,0.00662104,1.44345184,0.00733982,1.71942083,2.74562148,0.72658808
-5.09354677,4.52305297,0.34156434,0.00635263,1.43918981,0.00714903,1.71381729,2.72003251,0.72102119
-5.08754377,4.49855960,0.33826883,0.00606578,1.43363274,0.00698732,1.70384594,2.69429311,0.71462430
-5.08154077,4.46724125,0.33436891,0.00576575,1.42667625,0.00685328,1.68980027,2.66890459,0.70740008
-5.07553777,4.42939281,0.32993306,0.00545777,1.41821430,0.00674486,1.67201896,2.64430746,0.69935046
-5.06953477,4.38535733,0.32503340,0.00514693,1.40814893,0.00665938,1.65087804,2.62087917,0.69047973
-5.06353177,4.33552820,0.31974384,0.00483802,1.39639905,0.00659369,1.62678189,2.59893202,0.68079720
-5.05752876,4.28034776,0.31413826,0.00453545,1.38290748,0.00654430,1.60015341,2.57871056,0.67031949
-5.05152576,4.22030217,0.30828875,0.00424312,1.36764600,0.00650748,1.57142354,2.56038845,0.65907214
-5.04552276,4.15591241,0.30226392,0.00396438,1.35061805,0.00647945,1.54102063,2.54406446,0.64709044
-5.03951976,4.08772210,0.29612740,0.00370193,1.33185900,0.00645646,1.50936005,2.52975804,0.63441957
-5.03351676,4.01628272,0.28993650,0.00345786,1.31143416,0.00643495,1.47683448,2.51740484,0.62111391
-5.02751376,3.94213760,0.28374115,0.00323357,1.28943483,0.00641164,1.44380548,2.50685285,0.60723586
-5.02151076,3.86580581,0.27758308,0.00302986,1.26597294,0.00638362,1.41059671,2.49786016,0.59285405
-5.01550775,3.78776751,0.27149545,0.00284691,1.24117465,0.00634844,1.37748923,2.49009507,0.57804139
-5.00950475,3.70845216,0.26550273,0.00268438,1.21517382,0.00630419,1.34471932,2.48313960,0.56287301
-5.00350175,3.62823083,0.25962115,0.00254145,1.18810572,0.00624952,1.31247882,2.47649705,0.54742431
-4.99749875,3.54741356,0.25385945,0.00241689,1.16010180,0.00618369,1.28091831,2.46960419,0.53176942
-4.99149575,3.46625240,0.24822010,0.00230920,1.13128571,0.00610658,1.25015279,2.46184829,0.51598005
-4.98549275,3.38495032,0.24270095,0.00221664,1.10177126,0.00601870,1.22026977,2.45258878,0.50012503
-4.97948974,3.30367560,0.23729710,0.00213736,1.07166215,0.00592114,1.19133926,2.44118313,0.48427042
-4.97348674,3.22258087,0.23200310,0.00206947,1.04105370,0.00581560,1.16342507,2.42701578,0.46848021
-4.96748374,3.14182568,0.22681525,0.00201114,1.01003626,0.00570434,1.13659684,2.40952909,0.45281758
-4.96148074,3.06160083,0.22173391,0.00196065,0.97870006,0.00559011,1.11094181,2.38825449,0.43734662
-4.95547774,2.98215282,0.21676567,0.00191646,0.94714091,0.00547612,1.08657576,2.36284229,0.42213408
-4.94947474,2.90380616,0.21192526,0.00187727,0.91546635,0.00536599,1.06365216,2.33308819,0.40725137
-4.94347174,2.82698198,0.20723708,0.00184204,0.88380141,0.00526365,1.04236883,2.29895482,0.39277610
-4.93746873,2.75221083,0.20273620,0.00181002,0.85229371,0.00517329,1.02297159,2.26058668,0.37879339
-4.93146573,2.68013847,0.19846870,0.00178078,0.82111704,0.00509928,1.00575436,2.21831741,0.36539646
-4.92546273,2.61152357,0.19449146,0.00175414,0.79047323,0.00504605,0.99105548,2.17266833,0.35268652
-4.91945973,2.54722680,0.19087108,0.00173023,0.76059180,0.00501802,0.97925029,2.12433813,0.34077174
-4.91345673,2.48819132,0.18768231,0.00170945,0.73172741,0.00501949,0.97074012,2.07418374,0.32976545
-4.90745373,2.43541540,0.18500573,0.00169240,0.70415503,0.00505449,0.96593807,2.02319308,0.31978335
-4.90145073,2.38991820,0.18292492,0.00167989,0.67816293,0.00512674,0.96525233,1.97245090,0.31094013
-4.89544772,2.35270046,0.18152327,0.00167290,0.65404400,0.00523945,0.96906771,1.92309921,0.30334537
-4.88944472,2.32470184,0.18088049,0.00167253,0.63208562,0.00539527,0.97772635,1.87629418,0.29709908
-4.88344172,2.30675734,0.18106908,0.00167997,0.61255878,0.00559616,0.99150865,1.83316159,0.29228712
-4.87743872,2.29955495,0.18215080,0.00169651,0.59570699,0.00584326,1.01061522,1.79475294,0.28897669
-4.87143572,2.30359682,0.18417343,0.00172346,0.58173547,0.00613684,1.03515106,1.76200425,0.28721214
-4.86543272,2.31916595,0.18716798,0.00176218,0.57080139,0.00647619,1.06511252,1.73569949,0.28701139
-4.85942971,2.34630021,0.19114627,0.00181409,0.56300555,0.00685961,1.10037803,1.71644017,0.28836313
-4.85342671,2.38477507,0.19609926,0.00188058,0.55838586,0.00728435,1.14070281,1.70462236,0.29122502
-4.84742371,2.43409574,0.20199599,0.00196310,0.55691317,0.00774662,1.18571807,1.70042199,0.29552285
-4.84142071,2.49349933,0.20878324,0.00206311,0.55848943,0.00824162,1.23493467,1.70378874,0.30115091
-4.83541771,2.56196678,0.21638588,0.00218210,0.56294831,0.00876359,1.28775107,1.71444856,0.30797350
-4.82941471,2.63824396,0.22470790,0.00232156,0.57005827,0.00930591,1.34346539,1.73191430,0.31582737
-4.82341171,2.72087106,0.23363407,0.00248298,0.57952793,0.00986123,1.40129078,1.75550373,0.32452529
-4.81740870,2.80821879,0.24303210,0.00266780,0.59101334,0.01042157,1.46037377,1.78436389,0.33386027
-4.81140570,2.89853003,0.25275529,0.00287741,0.60412701,0.01097854,1.51981465,1.81750041,0.34361055
-4.80540270,2.98996500,0.26264550,0.00311306,0.61844822,0.01152350,1.57868915,1.85381059,0.35354490
-4.79939970,3.08064854,0.27253641,0.00337581,0.63353417,0.01204775,1.63607071,1.89211872,0.36342828
-4.79339670,3.16871748,0.28225697,0.00366647,0.64893166,0.01254274,1.69105253,1.93121241,0.37302748
-4.78739370,3.25236690,0.29163494,0.00398546,0.66418881,0.01300027,1.74276881,1.96987845,0.38211660
-4.78139070,3.32989375,0.30050047,0.00433278,0.67886650,0.01341271,1.79041450,2.00693740,0.39048231
-4.77538769,3.39973665,0.30868966,0.00470788,0.69254923,0.01377312,1.83326328,2.04127570,0.39792863
-4.76938469,3.46051128,0.31604806,0.00510955,0.70485499,0.01407548,1.87068322,2.07187465,0.40428112
-4.76338169,3.51104033,0.32243398,0.00553589,0.71544410,0.01431481,1.90215004,2.09783573,0.40939055
-4.75737869,3.55037784,0.32772172,0.00598421,0.72402670,0.01448723,1.92725774,2.11840170,0.41313584
-4.75137569,3.57782760,0.33180445,0.00645102,0.73036871,0.01459012,1.94572653,2.13297333,0.41542623
-4.74537269,3.59295541,0.33459693,0.00693196,0.73429636,0.01462210,1.95740802,2.14112154,0.41620278
-4.73936968,3.59559525,0.33603772,0.00742191,0.73569905,0.01458310,1.96228768,2.14259493,0.41543918
-4.73336668,3.58584941,0.33609110,0.00791499,0.73453052,0.01447430,1.96048450,2.13732256,0.41314170
-4.72736368,3.56408259,0.33474837,0.00840465,0.73080843,0.01429810,1.95224801,2.12541222,0.40934854
-4.72136068,3.53091019,0.33202864,0.00888386,0.72461228,0.01405803,1.93795245,2.10714414,0.40412842
-4.71535768,3.48718086,0.32797889,0.00934521,0.71607977,0.01375866,1.91808822,2.08296025,0.39757854
-4.70935468,3.43395354,0.32267333,0.00978118,0.70540160,0.01340547,1.89325059,2.05344932,0.38982185
-4.70335168,3.37246919,0.31621205,0.01018428,0.69281497,0.01300470,1.86412571,2.01932803,0.38100375
-4.69734867,3.30411772,0.30871874,0.01054733,0.67859569,0.01256318,1.83147395,1.98141850,0.37128822
-4.69134567,3.23040048,0.30033782,0.01086364,0.66304933,0.01208821,1.79611088,1.94062250,0.36085347
-4.68534267,3.15288903,0.29123062,0.01112728,0.64650146,0.01158732,1.75888598,1.89789308,0.34988721
-4.67933967,3.07318104,0.28157111,0.01133325,0.62928725,0.01106814,1.72065965,1.85420415,0.33858153
-4.67333667,2.99285450,0.27154098,0.01147765,0.61174087,0.01053820,1.68227893,1.81051894,0.32712771
-4.66733367,2.91342130,0.26132436,0.01155779,0.59418482,0.01000482,1.64455265,1.76775820,0.31571095
-4.66133067,2.83628179,0.25110238,0.01157231,0.57691969,0.00947489,1.60822670,1.72676916,0.30450518
-4.65532766,2.76268182,0.24104768,0.01152119,0.56021466,0.00895475,1.57396044,1.68829645,0.29366827
-4.64932466,2.69367385,0.23131921,0.01140575,0.54429904,0.00845011,1.54230506,1.65295597,0.28333757
-4.64332166,2.63008386,0.22205740,0.01122858,0.52935529,0.00796591,1.51368489,1.62121290,0.27362619
-4.63731866,2.57248542,0.21338000,0.01099340,0.51551376,0.00750623,1.48838255,1.59336484,0.26462003
-4.63131566,2.52118243,0.20537873,0.01070499,0.50284935,0.00707429,1.46652886,1.56953082,0.25637572
-4.62531266,2.47620135,0.19811692,0.01036894,0.49138028,0.00667236,1.44809804,1.54964703,0.24891964
-4.61930965,2.43729379,0.19162816,0.00999147,0.48106910,0.00630182,1.43290877,1.53346937,0.24224795
-4.61330665,2.40394961,0.18591617,0.00957925,0.47182581,0.00596313,1.42063131,1.52058322,0.23632779
-4.60730365,2.37542024,0.18095577,0.00913915,0.46351305,0.00565591,1.41080063,1.51041993,0.23109954
-4.60130065,2.35075165,0.17669492,0.00867806,0.45595315,0.00537901,1.40283525,1.50227961,0.22648008
-4.59529765,2.32882567,0.17305785,0.00820271,0.44893667,0.00513059,1.39606102,1.49535932,0.22236690
-4.58929465,2.30840800,0.16994901,0.00771949,0.44223214,0.00490825,1.38973917,1.48878550,0.21864295
-4.58329165,2.28820107,0.16725763,0.00723434,0.43559648,0.00470914,1.38309723,1.48164933,0.21518202
-4.57728864,2.26689939,0.16486295,0.00675266,0.42878573,0.00453009,1.37536181,1.47304334,0.21185430
-4.57128564,2.24324495,0.16263952,0.00627920,0.42156550,0.00436778,1.36579152,1.46209797,0.20853209
-4.56528264,2.21608044,0.16046259,0.00581807,0.41372079,0.00421884,1.35370881,1.44801604,0.20509524
-4.55927964,2.18439773,0.15821332,0.00537273,0.40506470,0.00408001,1.33852917,1.43010413,0.20143620
-4.55327664,2.14737974,0.15578353,0.00494602,0.39544565,0.00394825,1.31978655,1.40779907,0.19746443
-4.54727364,2.10443385,0.15307985,0.00454018,0.38475292,0.00382088,1.29715368,1.38068880,0.19310996
-4.54127064,2.05521545,0.15002708,0.00415693,0.37292020,0.00369565,1.27045666,1.34852660,0.18832606
-4.53526763,1.99964105,0.14657074,0.00379754,0.35992719,0.00357083,1.23968309,1.31123835,0.18309088
-4.52926463,1.93789040,0.14267862,0.00346289,0.34579919,0.00344528,1.20498359,1.26892262,0.17740800
-4.52326163,1.87039801,0.13834139,0.00315359,0.33060484,0.00331847,1.16666668,1.22184394,0.17130598
-4.51725863,1.79783469,0.13357228,0.00286998,0.31445216,0.00319051,1.12518758,1.17041973,0.16483691
-4.51125563,1.72108037,0.12840589,0.00261226,0.29748323,0.00306217,1.08113132,1.11520179,0.15807407
-4.50525263,1.64118968,0.12289619,0.00238052,0.27986779,0.00293482,1.03519136,1.05685345,0.15110891
-4.49924962,1.55935203,0.11711393,0.00217475,0.26179611,0.00281042,0.98814452,0.99612348,0.14404738
-4.49324662,1.47684822,0.11114352,0.00199492,0.24347157,0.00269147,0.94082357,0.93381821,0.13700596
