energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.39369685,3.73060531,0.05830326,0.13613742,2.48162988,0.00000000,1.00156590,0.34241348
-5.38769385,3.74649691,0.05753922,0.13920799,2.48776565,0.00000000,1.00313381,0.34510175
-5.38169085,3.74284042,0.05652444,0.14166077,2.48075883,0.00000000,0.99905933,0.34605056
-5.37568784,3.72028512,0.05527999,0.14347871,2.46112003,0.00000000,0.98954011,0.34529446
-5.36968484,3.67983917,0.05382903,0.14465596,2.42960139,0.00000000,0.97487558,0.34289894
-5.36368184,3.62282875,0.05219608,0.14519777,2.38716669,0.00000000,0.95545527,0.33895757
-5.35767884,3.55084740,0.05040641,0.14511996,2.33495508,0.00000000,0.93174434,0.33358839
-5.35167584,3.46569815,0.04848540,0.14444815,2.27424015,0.00000000,0.90426719,0.32692966
-5.34567284,3.36933093,0.04645804,0.14321662,2.20638607,0.00000000,0.87358977,0.31913508
-5.33966983,3.26377807,0.04434848,0.14146695,2.13280288,0.00000000,0.84030151,0.31036876
-5.33366683,3.15109058,0.04217972,0.13924650,2.05490269,0.00000000,0.80499749,0.30080015
-5.32766383,3.03327776,0.03997328,0.13660674,1.97405853,0.00000000,0.76826172,0.29059909
-5.32166083,2.91225237,0.03774911,0.13360155,1.89156744,0.00000000,0.73065203,0.27993119
-5.31565783,2.78978332,0.03552539,0.13028554,1.80861899,0.00000000,0.69268716,0.26895369
-5.30965483,2.66745724,0.03331857,0.12671246,1.72627018,0.00000000,0.65483634,0.25781191
-5.30365183,2.54664988,0.03114333,0.12293380,1.64542724,0.00000000,0.61751164,0.24663640
-5.29764882,2.42850789,0.02901264,0.11899754,1.56683463,0.00000000,0.58106318,0.23554090
-5.29164582,2.31394076,0.02693782,0.11494720,1.49107108,0.00000000,0.54577703,0.22462104
-5.28564282,2.20362270,0.02492862,0.11082113,1.41855233,0.00000000,0.51187578,0.21395383
-5.27963982,2.09800331,0.02299334,0.10665214,1.34953987,0.00000000,0.47952135,0.20359791
-5.27363682,1.99732613,0.02113889,0.10246735,1.28415478,0.00000000,0.44881978,0.19359444
-5.26763382,1.90165354,0.01937088,0.09828836,1.22239586,0.00000000,0.41982753,0.18396859
-5.26163082,1.81089641,0.01769375,0.09413166,1.16416066,0.00000000,0.39255888,0.17473150
-5.25562781,1.72484697,0.01611078,0.09000924,1.10926861,0.00000000,0.36699405,0.16588257
-5.24962481,1.64321313,0.01462426,0.08592936,1.05748486,0.00000000,0.34308748,0.15741204
-5.24362181,1.56565277,0.01323549,0.08189740,1.00854390,0.00000000,0.32077605,0.14930355
-5.23761881,1.49180652,0.01194494,0.07791679,0.96217204,0.00000000,0.29998681,0.14153680
-5.23161581,1.42132768,0.01075229,0.07398991,0.91810776,0.00000000,0.28064393,0.13409002
-5.22561281,1.35390825,0.00965653,0.07011895,0.87611934,0.00000000,0.26267474,0.12694214
-5.21960980,1.28930021,0.00865607,0.06630664,0.83601918,0.00000000,0.24601458,0.12007476
-5.21360680,1.22733147,0.00774883,0.06255685,0.79767442,0.00000000,0.23061057,0.11347363
-5.20760380,1.16791601,0.00693234,0.05887505,0.76101364,0.00000000,0.21642391,0.10712979
-5.20160080,1.11105827,0.00620383,0.05526853,0.72602962,0.00000000,0.20343120,0.10104014
-5.19559780,1.05685184,0.00556033,0.05174645,0.69277820,0.00000000,0.19162434,0.09520768
-5.18959480,1.00547280,0.00499874,0.04831979,0.66137354,0.00000000,0.18100949,0.08964125
-5.18359180,0.95716826,0.00451589,0.04500100,0.63198009,0.00000000,0.17160501,0.08435490
-5.17758879,0.91224090,0.00410861,0.04180362,0.60480182,0.00000000,0.16343863,0.07936693
-5.17158579,0.87103020,0.00377374,0.03874177,0.58006918,0.00000000,0.15654389,0.07469859
-5.16558279,0.83389144,0.00350819,0.03582955,0.55802453,0.00000000,0.15095619,0.07037270
-5.15957979,0.80117342,0.00330889,0.03308041,0.53890665,0.00000000,0.14670854,0.06641207
-5.15357679,0.77319593,0.00317277,0.03050657,0.52293499,0.00000000,0.14382721,0.06283791
-5.14757379,0.75022789,0.00309675,0.02811846,0.51029446,0.00000000,0.14232749,0.05966828
-5.14157079,0.73246726,0.00307770,0.02592419,0.50112122,0.00000000,0.14220969,0.05691667
-5.13556778,0.72002345,0.00311232,0.02392920,0.49549033,0.00000000,0.14345560,0.05459079
-5.12956478,0.71290302,0.00319714,0.02213596,0.49340550,0.00000000,0.14602558,0.05269154
-5.12356178,0.71099931,0.00332842,0.02054384,0.49479167,0.00000000,0.14985636,0.05121233
-5.11755878,0.71408643,0.00350207,0.01914907,0.49949046,0.00000000,0.15485961,0.05013868
-5.11155578,0.72181781,0.00371367,0.01794492,0.50725894,0.00000000,0.16092158,0.04944817
-5.10555278,0.73372965,0.00395835,0.01692188,0.51777170,0.00000000,0.16790363,0.04911067
-5.09954977,0.74924887,0.00423083,0.01606810,0.53062624,0.00000000,0.17564376,0.04908899
-5.09354677,0.76770561,0.00452539,0.01536976,0.54535138,0.00000000,0.18395918,0.04933971
-5.08754377,0.78834961,0.00483594,0.01481166,0.56141862,0.00000000,0.19264982,0.04981434
-5.08154077,0.81037004,0.00515603,0.01437782,0.57825587,0.00000000,0.20150262,0.05046070
-5.07553777,0.83291800,0.00547893,0.01405206,0.59526311,0.00000000,0.21029660,0.05122439
-5.06953477,0.85513088,0.00579780,0.01381862,0.61182941,0.00000000,0.21880852,0.05205046
-5.06353177,0.87615761,0.00610573,0.01366285,0.62735068,0.00000000,0.22681879,0.05288502
-5.05752876,0.89518394,0.00639593,0.01357169,0.64124737,0.00000000,0.23411771,0.05367689
-5.05152576,0.91145677,0.00666189,0.01353426,0.65298164,0.00000000,0.24051145,0.05437918
-5.04552276,0.92430648,0.00689751,0.01354231,0.66207310,0.00000000,0.24582791,0.05495064
-5.03951976,0.93316665,0.00709727,0.01359055,0.66811274,0.00000000,0.24992196,0.05535688
-5.03351676,0.93759020,0.00725638,0.01367696,0.67077433,0.00000000,0.25267993,0.05557135
-5.02751376,0.93726141,0.00737091,0.01380291,0.66982304,0.00000000,0.25402329,0.05557602
-5.02151076,0.93200354,0.00743791,0.01397324,0.66512087,0.00000000,0.25391112,0.05536173
-5.01550775,0.92178154,0.00745545,0.01419618,0.65662873,0.00000000,0.25234151,0.05492831
-5.00950475,0.90670008,0.00742274,0.01448314,0.64440524,0.00000000,0.24935172,0.05428430
-5.00350175,0.88699682,0.00734006,0.01484842,0.62860222,0.00000000,0.24501697,0.05344637
-4.99749875,0.86303146,0.00720882,0.01530877,0.60945731,0.00000000,0.23944823,0.05243857
-4.99149575,0.83527090,0.00703142,0.01588289,0.58728391,0.00000000,0.23278864,0.05129116
-4.98549275,0.80427131,0.00681123,0.01659074,0.56245906,0.00000000,0.22520913,0.05003942
-4.97948974,0.77065783,0.00655244,0.01745290,0.53540971,0.00000000,0.21690308,0.04872214
-4.97348674,0.73510262,0.00625989,0.01848972,0.50659799,0.00000000,0.20808040,0.04738015
-4.96748374,0.69830236,0.00593896,0.01972053,0.47650612,0.00000000,0.19896110,0.04605472
-4.96148074,0.66095577,0.00559536,0.02116273,0.44562149,0.00000000,0.18976875,0.04478602
-4.95547774,0.62374216,0.00523499,0.02283095,0.41442252,0.00000000,0.18072381,0.04361167
-4.94947474,0.58730170,0.00486371,0.02473615,0.38336567,0.00000000,0.17203727,0.04256533
-4.94347174,0.55221787,0.00448725,0.02688482,0.35287415,0.00000000,0.16390460,0.04167557
-4.93746873,0.51900282,0.00411102,0.02927822,0.32332843,0.00000000,0.15650036,0.04096490
-4.93146573,0.48808576,0.00374001,0.03191173,0.29505898,0.00000000,0.14997345,0.04044899
-4.92546273,0.45980481,0.00337867,0.03477435,0.26834110,0.00000000,0.14444327,0.04013622
-4.91945973,0.43440214,0.00303086,0.03784832,0.24339198,0.00000000,0.13999674,0.04002748
-4.91345673,0.41202254,0.00269980,0.04110898,0.22036989,0.00000000,0.13668638,0.04011617
-4.90745373,0.39271517,0.00238803,0.04452476,0.19937521,0.00000000,0.13452940,0.04038858
-4.90145073,0.37643821,0.00209744,0.04805752,0.18045327,0.00000000,0.13350780,0.04082435
-4.89544772,0.36306606,0.00182927,0.05166297,0.16359853,0.00000000,0.13356952,0.04139733
-4.88944472,0.35239876,0.00158419,0.05529148,0.14875993,0.00000000,0.13463063,0.04207644
-4.88344172,0.34417307,0.00136231,0.05888900,0.13584715,0.00000000,0.13657828,0.04282682
-4.87743872,0.33807490,0.00116330,0.06239831,0.12473729,0.00000000,0.13927466,0.04361101
-4.87143572,0.33375245,0.00098642,0.06576034,0.11528189,0.00000000,0.14256154,0.04439023
-4.86543272,0.33082981,0.00083063,0.06891575,0.10731401,0.00000000,0.14626549,0.04512563
-4.85942971,0.32892043,0.00069465,0.07180657,0.10065495,0.00000000,0.15020345,0.04577965
-4.85342671,0.32764017,0.00057701,0.07437787,0.09512077,0.00000000,0.15418866,0.04631714
-4.84742371,0.32661956,0.00047619,0.07657956,0.09052810,0.00000000,0.15803667,0.04670655
-4.84142071,0.32551490,0.00039059,0.07836793,0.08669939,0.00000000,0.16157122,0.04692089
-4.83541771,0.32401809,0.00031865,0.07970730,0.08346741,0.00000000,0.16462991,0.04693860
-4.82941471,0.32186487,0.00025886,0.08057128,0.08067897,0.00000000,0.16706947,0.04674421
-4.82341171,0.31884143,0.00020982,0.08094403,0.07819789,0.00000000,0.16877036,0.04632883
-4.81740870,0.31478919,0.00017026,0.08082108,0.07590711,0.00000000,0.16964067,0.04569047
-4.81140570,0.30960794,0.00013903,0.08020993,0.07371015,0.00000000,0.16961927,0.04483413
-4.80540270,0.30325718,0.00011518,0.07913039,0.07153183,0.00000000,0.16867788,0.04377178
-4.79939970,0.29575589,0.00009791,0.07761454,0.06931833,0.00000000,0.16682234,0.04252210
-4.79339670,0.28718074,0.00008663,0.07570641,0.06703678,0.00000000,0.16409286,0.04111014
-4.78739370,0.27766311,0.00008092,0.07346143,0.06467429,0.00000000,0.16056333,0.03956681
-4.78139070,0.26738493,0.00008054,0.07094552,0.06223665,0.00000000,0.15633977,0.03792832
-4.77538769,0.25657363,0.00008547,0.06823411,0.05974664,0.00000000,0.15155810,0.03623553
-4.76938469,0.24549645,0.00009584,0.06541088,0.05724227,0.00000000,0.14638113,0.03453326
-4.76338169,0.23445428,0.00011201,0.06256641,0.05477469,0.00000000,0.14099512,0.03286952
-4.75737869,0.22377519,0.00013447,0.05979672,0.05240615,0.00000000,0.13560585,0.03129483
-4.75137569,0.21380780,0.00016391,0.05720180,0.05020785,0.00000000,0.13043447,0.02986148
-4.74537269,0.20491465,0.00020117,0.05488401,0.04825785,0.00000000,0.12571311,0.02862274
-4.73936968,0.19746555,0.00024724,0.05294652,0.04663900,0.00000000,0.12168034,0.02763219
-4.73336668,0.19183091,0.00030323,0.05149167,0.04543688,0.00000000,0.11857662,0.02694292
-4.72736368,0.18837517,0.00037035,0.05061935,0.04473787,0.00000000,0.11663968,0.02660677
-4.72136068,0.18745008,0.00044987,0.05042524,0.04462718,0.00000000,0.11609983,0.02667352
-4.71535768,0.18938789,0.00054312,0.05099910,0.04518697,0.00000000,0.11717533,0.02718999
-4.70935468,0.19449430,0.00065137,0.05242287,0.04649443,0.00000000,0.12006756,0.02819914
-4.70335168,0.20304126,0.00077588,0.05476873,0.04861991,0.00000000,0.12495627,0.02973900
-4.69734867,0.21525942,0.00091773,0.05809705,0.05162500,0.00000000,0.13199466,0.03184160
-4.69134567,0.23133043,0.00107786,0.06245433,0.05556060,0.00000000,0.14130453,0.03453180
-4.68534267,0.25137921,0.00125692,0.06787102,0.06046505,0.00000000,0.15297142,0.03782608
-4.67933967,0.27546621,0.00145526,0.07435943,0.06636224,0.00000000,0.16703993,0.04173133
-4.67333667,0.30358021,0.00167284,0.08191178,0.07325985,0.00000000,0.18350937,0.04624370
-4.66733367,0.33563178,0.00190917,0.09049837,0.08114775,0.00000000,0.20232987,0.05134753
-4.66133067,0.37144792,0.00216327,0.10006618,0.08999667,0.00000000,0.22339926,0.05701445
-4.65532766,0.41076833,0.00243358,0.11053791,0.09975716,0.00000000,0.24656096,0.06320283
-4.64932466,0.45324363,0.00271803,0.12181159,0.11035899,0.00000000,0.27160303,0.06985741
-4.64332166,0.49843622,0.00301393,0.13376093,0.12171111,0.00000000,0.29825879,0.07690947
-4.63731866,0.54582381,0.00331804,0.14623645,0.13370214,0.00000000,0.32620902,0.08427739
-4.63131566,0.59480618,0.00362662,0.15906759,0.14620157,0.00000000,0.35508611,0.09186772
-4.62531266,0.64471510,0.00393544,0.17206561,0.15906158,0.00000000,0.38448001,0.09957684
-4.61930965,0.69482749,0.00423990,0.18502754,0.17211963,0.00000000,0.41394612,0.10729307
-4.61330665,0.74438160,0.00453511,0.19774089,0.18520160,0.00000000,0.44301493,0.11489933
-4.60730365,0.79259579,0.00481607,0.20998919,0.19812561,0.00000000,0.47120321,0.12227616
-4.60130065,0.83868937,0.00507771,0.22155796,0.21070617,0.00000000,0.49802635,0.12930518
-4.59529765,0.88190482,0.00531516,0.23224120,0.22275883,0.00000000,0.52301157,0.13587265
-4.58929465,0.92153044,0.00552378,0.24184789,0.23410483,0.00000000,0.54571132,0.14187315
-4.58329165,0.95692258,0.00569941,0.25020832,0.24457588,0.00000000,0.56571650,0.14721322
-4.57728864,0.98752647,0.00583845,0.25718002,0.25401860,0.00000000,0.58266882,0.15181463
-4.57128564,1.01289462,0.00593799,0.26265289,0.26229870,0.00000000,0.59627177,0.15561739
-4.56528264,1.03270198,0.00599596,0.26655338,0.26930452,0.00000000,0.60629979,0.15858205
-4.55927964,1.04675714,0.00601112,0.26884740,0.27494998,0.00000000,0.61260501,0.16069145
-4.55327664,1.05500883,0.00598318,0.26954188,0.27917660,0.00000000,0.61512154,0.16195155
-4.54727364,1.05754758,0.00591279,0.26868480,0.28195480,0.00000000,0.61386682,0.16239154
-4.54127064,1.05460219,0.00580148,0.26636370,0.28328417,0.00000000,0.60894012,0.16206296
-4.53526763,1.04653127,0.00565166,0.26270270,0.28319301,0.00000000,0.60051831,0.16103798
-4.52926463,1.03381010,0.00546651,0.25785809,0.28173690,0.00000000,0.58884898,0.15940697
-4.52326163,1.01701351,0.00524987,0.25201275,0.27899664,0.00000000,0.57424141,0.15727523
-4.51725863,0.99679532,0.00500612,0.24536962,0.27507558,0.00000000,0.55705564,0.15475923
-4.51125563,0.97386549,0.00474002,0.23814440,0.27009637,0.00000000,0.53769040,0.15198241
-4.50525263,0.94896583,0.00445659,0.23055798,0.26419754,0.00000000,0.51657017,0.14907073
-4.49924962,0.92284526,0.00416093,0.22282874,0.25752972,0.00000000,0.49413219,0.14614820
-4.49324662,0.89623588,0.00385809,0.21516523,0.25025199,0.00000000,0.47081379,0.14333252
-4.48724362,0.86983054,0.00355292,0.20775932,0.24252820,0.00000000,0.44704068,0.14073106
-4.48124062,0.84426301,0.00324997,0.20078036,0.23452350,0.00000000,0.42321648,0.13843734
-4.47523762,0.82009126,0.00295340,0.19437035,0.22640118,0.00000000,0.39971389,0.13652813
-4.46923462,0.79778461,0.00266687,0.18864041,0.21831980,0.00000000,0.37686787,0.13506126
-4.46323162,0.77771491,0.00239350,0.18366866,0.21043071,0.00000000,0.35497064,0.13407431
-4.45722861,0.76015198,0.00213587,0.17949948,0.20287590,0.00000000,0.33426887,0.13358412
-4.45122561,0.74526335,0.00189599,0.17614427,0.19578624,0.00000000,0.31496272,0.13358718
-4.44522261,0.73311787,0.00167529,0.17358343,0.18928010,0.00000000,0.29720673,0.13406077
-4.43921961,0.72369294,0.00147469,0.17176960,0.18346217,0.00000000,0.28111217,0.13496493
-4.43321661,0.71688479,0.00129464,0.17063187,0.17842260,0.00000000,0.26675076,0.13624498
-4.42721361,0.71252105,0.00113513,0.17008073,0.17423639,0.00000000,0.25415917,0.13783458
-4.42121061,0.71037497,0.00099582,0.17001349,0.17096287,0.00000000,0.24334424,0.13965912
-4.41520760,0.71018046,0.00087604,0.17031999,0.16864534,0.00000000,0.23428830,0.14163925
-4.40920460,0.71164718,0.00077487,0.17088821,0.16731089,0.00000000,0.22695449,0.14369443
-4.40320160,0.71447494,0.00069124,0.17160952,0.16697019,0.00000000,0.22129166,0.14574630
-4.39719860,0.71836675,0.00062392,0.17238340,0.16761745,0.00000000,0.21723865,0.14772171
-4.39119560,0.72303992,0.00057162,0.17312142,0.16923043,0.00000000,0.21472775,0.14955531
-4.38519260,0.72823479,0.00053299,0.17375026,0.17177056,0.00000000,0.21368733,0.15119154
-4.37918959,0.73372097,0.00050669,0.17421366,0.17518317,0.00000000,0.21404333,0.15258602
-4.37318659,0.73930070,0.00049140,0.17447341,0.17939787,0.00000000,0.21572003,0.15370624
-4.36718359,0.74480967,0.00048582,0.17450917,0.18432919,0.00000000,0.21863976,0.15453156
-4.36118059,0.75011537,0.00048869,0.17431740,0.18987737,0.00000000,0.22272205,0.15505263
-4.35517759,0.75511345,0.00049882,0.17390938,0.19592952,0.00000000,0.22788226,0.15527026
-4.34917459,0.75972246,0.00051507,0.17330857,0.20236097,0.00000000,0.23402989,0.15519378
-4.34317159,0.76387769,0.00053634,0.17254755,0.20903709,0.00000000,0.24106695,0.15483920
-4.33716858,0.76752463,0.00056157,0.17166467,0.21581542,0.00000000,0.24888665,0.15422712
-4.33116558,0.77061278,0.00058977,0.17070069,0.22254808,0.00000000,0.25737249,0.15338068
-4.32516258,0.77309030,0.00061997,0.16969575,0.22908465,0.00000000,0.26639828,0.15232362
-4.31915958,0.77490016,0.00065127,0.16868665,0.23527524,0.00000000,0.27582893,0.15107863
-4.31315658,0.77597803,0.00068279,0.16770486,0.24097387,0.00000000,0.28552243,0.14966606
-4.30715358,0.77625228,0.00071371,0.16677519,0.24604200,0.00000000,0.29533282,0.14810312
