energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.72386193,1.91246143,0.00377424,0.08710073,0.13037759,1.01124804,0.67530607,0.00542037,1.09633204
-5.71785893,1.99177713,0.00368419,0.09124565,0.13294100,1.05167747,0.70603915,0.00560358,1.14053542
-5.71185593,2.06318140,0.00359958,0.09497371,0.13472936,1.08741764,0.73426698,0.00576720,1.18018798
-5.70585293,2.12580985,0.00351812,0.09821656,0.13569707,1.11800132,0.75970277,0.00591027,1.21482761
-5.69984992,2.17902564,0.00343759,0.10091506,0.13581710,1.14308242,0.78214433,0.00603250,1.24412218
-5.69384692,2.22244485,0.00335593,0.10302135,0.13508173,1.16244780,0.80148388,0.00613425,1.26788261
-5.68784392,2.25595400,0.00327135,0.10450067,0.13350267,1.17602501,0.81771514,0.00621650,1.28607113
-5.68184092,2.27971854,0.00318241,0.10533298,0.13111060,1.18388541,0.83093694,0.00628081,1.29880433
-5.67583792,2.29418178,0.00308808,0.10551417,0.12795411,1.18624250,0.84135336,0.00632920,1.30635050
-5.66983492,2.30005410,0.00298779,0.10505693,0.12409811,1.18344545,0.84927003,0.00636405,1.30912143
-5.66383192,2.29829279,0.00288147,0.10399129,0.11962182,1.17596806,0.85508681,0.00638805,1.30765889
-5.65782891,2.29007328,0.00276954,0.10236462,0.11461641,1.16439361,0.85928712,0.00640400,1.30261626
-5.65182591,2.27675315,0.00265295,0.10024142,0.10918242,1.14939631,0.86242417,0.00641475,1.29473617
-5.64582291,2.25983030,0.00253316,0.09770257,0.10342711,1.13172014,0.86510486,0.00642308,1.28482507
-5.63981991,2.24089730,0.00241208,0.09484440,0.09746182,1.11215610,0.86797183,0.00643157,1.27372595
-5.63381691,2.22159385,0.00229216,0.09177739,0.09139952,1.09151879,0.87168462,0.00644258,1.26229021
-5.62781391,2.20355947,0.00217624,0.08862469,0.08535258,1.07062340,0.87690048,0.00645814,1.25135024
-5.62181091,2.18838825,0.00206766,0.08552046,0.07943086,1.05026414,0.88425579,0.00647995,1.24169348
-5.61580790,2.17758761,0.00197015,0.08260809,0.07374029,1.03119471,0.89434876,0.00650938,1.23403933
-5.60980490,2.17254235,0.00188790,0.08003832,0.06838176,1.01411184,0.90772386,0.00654750,1.22901967
-5.60380190,2.17448519,0.00182551,0.07796724,0.06345045,0.99964210,0.92485862,0.00659516,1.22716354
-5.59779890,2.18447447,0.00178803,0.07655435,0.05903565,0.98833240,0.94615311,0.00665303,1.22888662
-5.59179590,2.20337914,0.00178097,0.07596039,0.05522074,0.98064418,0.97192207,0.00672175,1.23448543
-5.58579290,2.23187084,0.00181030,0.07634521,0.05208362,0.97695117,1.00238983,0.00680198,1.24413621
-5.57978989,2.27042248,0.00188244,0.07786546,0.04969712,0.97754023,1.03768786,0.00689460,1.25789824
-5.57378689,2.31931228,0.00200432,0.08067209,0.04812962,0.98261490,1.07785449,0.00700075,1.27572077
-5.56778389,2.37863215,0.00218331,0.08490771,0.04744549,0.99230081,1.12283661,0.00712194,1.29745319
-5.56178089,2.44829899,0.00242720,0.09070369,0.04770548,1.00665241,1.17249272,0.00726013,1.32285728
-5.55577789,2.52806755,0.00274415,0.09817704,0.04896674,1.02566016,1.22659706,0.00741774,1.35162090
-5.54977489,2.61754362,0.00314259,0.10742703,0.05128258,1.04925749,1.28484424,0.00759767,1.38337226
-5.54377189,2.71619645,0.00363111,0.11853162,0.05470180,1.07732705,1.34685417,0.00780324,1.41769389
-5.53776888,2.82336948,0.00421826,0.13154380,0.05926756,1.10970560,1.41217689,0.00803809,1.45413570
-5.53176588,2.93828907,0.00491238,0.14648778,0.06501585,1.14618735,1.48029733,0.00830605,1.49222675
-5.52576288,3.06007080,0.00572134,0.16335538,0.07197353,1.18652562,1.55063987,0.00861098,1.53148517
-5.51975988,3.18772391,0.00665226,0.18210263,0.08015602,1.23043279,1.62257287,0.00895654,1.57142623
-5.51375688,3.32015404,0.00771119,0.20264679,0.08956475,1.27757895,1.69541337,0.00934596,1.61156857
-5.50775388,3.45616536,0.00890280,0.22486399,0.10018452,1.32758940,1.76843234,0.00978181,1.65143863
-5.50175088,3.59446282,0.01023003,0.24858781,0.11198080,1.38004179,1.84086058,0.01026574,1.69057363
-5.49574787,3.73365578,0.01169372,0.27360872,0.12489735,1.43446320,1.91189581,0.01079827,1.72852345
-5.48974487,3.87226391,0.01329233,0.29967492,0.13885411,1.49032805,1.98071118,0.01137854,1.76485177
-5.48374187,4.00872634,0.01502165,0.32649441,0.15374565,1.54705726,2.04646526,0.01200421,1.79913681
-5.47773887,4.14141489,0.01687449,0.35373852,0.16944042,1.60401920,2.10831371,0.01267129,1.83097215
-5.47173587,4.26865161,0.01884061,0.38104696,0.18578072,1.66053302,2.16542258,0.01337411,1.85996778
-5.46573287,4.38873101,0.02090655,0.40803425,0.20258374,1.71587452,2.21698290,0.01410534,1.88575161
-5.45972986,4.49994662,0.02305564,0.43429755,0.21964356,1.76928462,2.26222644,0.01485606,1.90797170
-5.45372686,4.60062139,0.02526813,0.45942554,0.23673425,1.81998068,2.30044191,0.01561594,1.92629897
-5.44772386,4.68914109,0.02752135,0.48300835,0.25361396,1.86717010,2.33099130,0.01637341,1.94043063
-5.44172086,4.76398956,0.02979007,0.50464789,0.27002992,1.91006613,2.35332558,0.01711599,1.95009395
-5.43571786,4.82378458,0.03204688,0.52396857,0.28572429,1.94790516,2.36699914,0.01783062,1.95505037
-5.42971486,4.86731287,0.03426274,0.54062776,0.30044052,1.97996503,2.37168242,0.01850399,1.95509967
-5.42371186,4.89356291,0.03640752,0.55432572,0.31393019,2.00558356,2.36717215,0.01912296,1.95008404
-5.41770885,4.90175421,0.03845072,0.56481456,0.32595983,2.02417660,2.35339869,0.01967495,1.93989184
-5.41170585,4.89136175,0.04036215,0.57190585,0.33631769,2.03525493,2.33043027,0.02014835,1.92446088
-5.40570285,4.86213473,0.04211263,0.57547662,0.34481997,2.03843925,2.29847379,0.02053285,1.90378110
-5.39969985,4.81410872,0.04367477,0.57547344,0.35131641,2.03347272,2.25787227,0.02081978,1.87789662
-5.39369685,4.74761092,0.04502364,0.57191438,0.35569487,2.02023046,2.20909904,0.02100242,1.84690698
-5.38769385,4.66325822,0.04613740,0.56488887,0.35788479,1.99872581,2.15274882,0.02107614,1.81096766
-5.38169085,4.56194826,0.04699789,0.55455540,0.35785935,1.96911283,2.08952617,0.02103864,1.77028980
-5.37568784,4.44484373,0.04759109,0.54113718,0.35563623,1.93168531,2.02023168,0.02088992,1.72513923
-5.36968484,4.31335061,0.04790751,0.52491585,0.35127696,1.88687195,1.94574632,0.02063236,1.67583461
-5.36368184,4.16909100,0.04794243,0.50622374,0.34488494,1.83522818,1.86701463,0.02027059,1.62274496
-5.35767884,4.01387149,0.04769597,0.48543474,0.33660206,1.77742474,1.78502703,0.01981138,1.56628633
-5.35167584,3.84964790,0.04717315,0.46295428,0.32660437,1.71423350,1.70080193,0.01926341,1.50691775
-5.34567284,3.67848752,0.04638365,0.43920876,0.31509668,1.64651091,1.61536790,0.01863702,1.44513636
-5.33966983,3.50252978,0.04534165,0.41463488,0.30230648,1.57517969,1.52974629,0.01794394,1.38147176
-5.33366683,3.32394615,0.04406536,0.38966909,0.28847752,1.50120914,1.44493470,0.01719692,1.31647955
-5.32766383,3.14490046,0.04257660,0.36473765,0.27386304,1.42559490,1.36189139,0.01640945,1.25073410
-5.32166083,2.96751016,0.04090025,0.34024748,0.25871916,1.34933846,1.28152087,0.01559532,1.18482053
-5.31565783,2.79380942,0.03906364,0.31657810,0.24329852,1.27342702,1.20466079,0.01476838,1.11932615
-5.30965483,2.62571477,0.03709591,0.29407468,0.22784444,1.19881428,1.13207020,0.01394213,1.05483137
-5.30365183,2.46499364,0.03502737,0.27304253,0.21258567,1.12640251,1.06441933,0.01312947,0.99190023
-5.29764882,2.31323664,0.03288889,0.25374284,0.19773199,1.05702627,1.00228080,0.01234242,0.93107100
-5.29164582,2.17183366,0.03071124,0.23638975,0.18347071,0.99143816,0.94612248,0.01159185,0.87284684
-5.28564282,2.04195441,0.02852457,0.22114879,0.16996398,0.93029678,0.89630199,0.01088733,0.81768701
-5.27963982,1.92453364,0.02635789,0.20813631,0.15734714,0.87415716,0.85306286,0.01023698,0.76599879
-5.27363682,1.82026113,0.02423867,0.19742014,0.14572787,0.82346372,0.81653264,0.00964732,0.71813055
-5.26763382,1.72957676,0.02219246,0.18902101,0.13518624,0.77854582,0.78672277,0.00912325,0.67436606
-5.26163082,1.65267070,0.02024267,0.18291484,0.12577543,0.73961596,0.76353056,0.00866804,0.63492042
-5.25562781,1.58948861,0.01841034,0.17903566,0.11752312,0.70677049,0.74674308,0.00828330,0.59993761
-5.24962481,1.53974183,0.01671407,0.17727904,0.11043338,0.67999277,0.73604329,0.00796909,0.56948995
-5.24362181,1.50292233,0.01516997,0.17750600,0.10448902,0.65915862,0.73101816,0.00772400,0.54357930
-5.23761881,1.47832202,0.01379167,0.17954723,0.09965410,0.64404387,0.73116878,0.00754525,0.52214011
-5.23161581,1.46505613,0.01259043,0.18320771,0.09587675,0.63433383,0.73592250,0.00742886,0.50504410
-5.22561281,1.46208999,0.01157514,0.18827146,0.09309197,0.62963434,0.74464664,0.00736984,0.49210633
-5.21960980,1.46826868,0.01075252,0.19450664,0.09122441,0.62948424,0.75666379,0.00736233,0.48309261
-5.21360680,1.48234875,0.01012715,0.20167075,0.09019117,0.63336889,0.77126817,0.00739981,0.47772767
-5.20760380,1.50303131,0.00970159,0.20951604,0.08990431,0.64073450,0.78774275,0.00747536,0.47570412
-5.20160080,1.52899558,0.00947642,0.21779493,0.09027329,0.65100291,0.80537668,0.00758181,0.47669149
-5.19559780,1.55893207,0.00945030,0.22626560,0.09120712,0.66358655,0.82348260,0.00771197,0.48034540
-5.18959480,1.59157452,0.00961992,0.23469742,0.09261628,0.67790327,0.84141321,0.00785884,0.48631634
-5.18359180,1.62572978,0.00998003,0.24287629,0.09441446,0.69339059,0.85857670,0.00801584,0.49425787
-5.17758879,1.66030483,0.01052333,0.25060968,0.09651998,0.70951926,0.87445057,0.00817695,0.50383409
-5.17158579,1.69433028,0.01124042,0.25773136,0.09885695,0.72580568,0.88859333,0.00833688,0.51472614
-5.16558279,1.72697973,0.01211974,0.26410544,0.10135628,0.74182290,0.90065373,0.00849127,0.52663773
-5.15957979,1.75758453,0.01314750,0.26962988,0.10395633,0.75720997,0.91037731,0.00863679,0.53929953
-5.15357679,1.78564375,0.01430766,0.27423906,0.10660347,0.77167939,0.91760987,0.00877120,0.55247258
-5.14757379,1.81082898,0.01558199,0.27790547,0.10925224,0.78502240,0.92229806,0.00889350,0.56595065
-5.14157079,1.83298427,0.01695015,0.28064031,0.11186546,0.79711198,0.92448682,0.00900393,0.57956168
-5.13556778,1.85212102,0.01838987,0.28249302,0.11441400,0.80790354,0.92431396,0.00910394,0.59316837
-5.12956478,1.86840852,0.01987725,0.28354959,0.11687640,0.81743299,0.92200214,0.00919625,0.60666802
-5.12356178,1.88216017,0.02138711,0.28392981,0.11923829,0.82581257,0.91784841,0.00928471,0.61999175
-5.11755878,1.89381625,0.02289344,0.28378342,0.12149160,0.83322423,0.91221196,0.00937424,0.63310318
-5.11155578,1.90392370,0.02436996,0.28328525,0.12363363,0.83991082,0.90550030,0.00947068,0.64599654
-5.10555278,1.91311348,0.02579071,0.28262956,0.12566603,0.84616544,0.89815457,0.00958064,0.65869442
-5.09954977,1.92207649,0.02713069,0.28202370,0.12759357,0.85231911,0.89063435,0.00971132,0.67124498
-5.09354677,1.93153834,0.02836654,0.28168135,0.12942296,0.85872712,0.88340260,0.00987023,0.68371880
-5.08754377,1.94223401,0.02947721,0.28181538,0.13116162,0.86575462,0.87691098,0.01006504,0.69620514
-5.08154077,1.95488266,0.03044449,0.28263088,0.13281649,0.87376172,0.87158628,0.01030325,0.70880779
-5.07553777,1.97016335,0.03125361,0.28431823,0.13439290,0.88308869,0.86781799,0.01059195,0.72164033
-5.06953477,1.98869214,0.03189363,0.28704668,0.13589363,0.89404169,0.86594747,0.01093756,0.73482087
-5.06353177,2.01100077,0.03235775,0.29095849,0.13731812,0.90687940,0.86625885,0.01134555,0.74846620
-5.05752876,2.03751763,0.03264341,0.29616385,0.13866191,0.92180112,0.86897176,0.01182020,0.76268560
-5.05152576,2.06855098,0.03275231,0.30273671,0.13991626,0.93893662,0.87423600,0.01236435,0.77757412
-5.04552276,2.10427490,0.03269025,0.31071167,0.14106817,0.95833805,0.88212802,0.01297924,0.79320584
-5.03951976,2.14471827,0.03246672,0.32008186,0.14210049,0.97997424,0.89264930,0.01366430,0.80962703
-5.03351676,2.18975678,0.03209452,0.33079807,0.14299243,1.00372755,0.90572639,0.01441708,0.82684962
-5.02751376,2.23910854,0.03158912,0.34276892,0.14372017,1.02939327,0.92121263,0.01523314,0.84484530
-5.02151076,2.29233320,0.03096797,0.35586225,0.14425778,1.05668184,0.93889137,0.01610610,0.86354047
-5.01550775,2.34883504,0.03024984,0.36990752,0.14457819,1.08522365,0.95848060,0.01702765,0.88281250
-5.00950475,2.40787018,0.02945399,0.38469933,0.14465431,1.11457635,0.97963894,0.01798772,0.90248752
-5.00350175,2.46855787,0.02859951,0.40000179,0.14446019,1.14423457,1.00197283,0.01897466,0.92234010
-4.99749875,2.52989625,0.02770462,0.41555391,0.14397217,1.17364180,1.02504488,0.01997547,0.94209498
-4.99149575,2.59078216,0.02678609,0.43107555,0.14316998,1.20220398,1.04838339,0.02097617,0.96143101
-4.98549275,2.65003517,0.02585875,0.44627417,0.14203771,1.22930467,1.07149276,0.02196216,0.97998744
-4.97948974,2.70642522,0.02493517,0.46085195,0.14056466,1.25432125,1.09386482,0.02291857,0.99737223
-4.97348674,2.75870343,0.02402540,0.47451326,0.13874606,1.27664172,1.11499090,0.02383080,1.01317251
-4.96748374,2.80563538,0.02313695,0.48697221,0.13658349,1.29568173,1.13437433,0.02468488,1.02696664
-4.96148074,2.84603591,0.02227479,0.49796020,0.13408519,1.31090122,1.15154326,0.02546797,1.03833754
-4.95547774,2.87880423,0.02144157,0.50723312,0.13126615,1.32182016,1.16606333,0.02616877,1.04688679
-4.94947474,2.90295832,0.02063785,0.51457807,0.12814792,1.32803298,1.17754991,0.02677789,1.05224885
-4.94347174,2.91766712,0.01986250,0.51981932,0.12475829,1.32922116,1.18567944,0.02728820,1.05410486
-4.93746873,2.92227921,0.01911305,0.52282337,0.12113081,1.32516344,1.19019945,0.02769502,1.05219528
-4.93146573,2.91634669,0.01838616,0.52350286,0.11730403,1.31574335,1.19093678,0.02799635,1.04633088
-4.92546273,2.89964306,0.01767800,0.52181908,0.11332074,1.30095372,1.18780362,0.02819288,1.03640145
-4.91945973,2.87217413,0.01698465,0.51778321,0.10922699,1.28089792,1.18080099,0.02828796,1.02238176
-4.91345673,2.83418120,0.01630249,0.51145588,0.10507107,1.25578774,1.17001936,0.02828744,1.00433458
-4.90745373,2.78613615,0.01562841,0.50294526,0.10090243,1.22593791,1.15563626,0.02819944,0.98241039
-4.90145073,2.72872840,0.01496010,0.49240367,0.09677052,1.19175743,1.13791082,0.02803400,0.95684394
-4.89544772,2.66284412,0.01429612,0.48002274,0.09272369,1.15373794,1.11717536,0.02780263,0.92794759
-4.88944472,2.58953832,0.01363604,0.46602735,0.08880810,1.11243954,1.09382426,0.02751787,0.89610199
-4.88344172,2.51000109,0.01298034,0.45066857,0.08506665,1.06847471,1.06830053,0.02719273,0.86174417
-4.87743872,2.42551917,0.01233040,0.43421585,0.08153806,1.02249062,1.04108059,0.02684020,0.82535398
-4.87143572,2.33743472,0.01168840,0.41694873,0.07825601,0.97515093,1.01265784,0.02647268,0.78743914
-4.86543272,2.24710281,0.01105707,0.39914851,0.07524851,0.92711734,0.98352580,0.02610149,0.74851981
-4.85942971,2.15584960,0.01043964,0.38109007,0.07253732,0.87903192,0.95416152,0.02573647,0.70911331
-4.85342671,2.06493304,0.00983957,0.36303423,0.07013770,0.83150076,0.92500994,0.02538557,0.66971953
-4.84742371,1.97550758,0.00926039,0.34522094,0.06805827,0.78507949,0.89646994,0.02505462,0.63080784
-4.84142071,1.88859434,0.00870558,0.32786354,0.06630110,0.74026126,0.86888268,0.02474713,0.59280576
-4.83541771,1.80505797,0.00817844,0.31114424,0.06486206,0.69746753,0.84252264,0.02446423,0.55609002
-4.82941471,1.72559075,0.00768194,0.29521097,0.06373134,0.65704188,0.81759181,0.02420475,0.52098003
-4.82341171,1.65070442,0.00721874,0.28017574,0.06289416,0.61924698,0.79421706,0.02396533,0.48773406
-4.81740870,1.58072974,0.00679112,0.26611433,0.06233166,0.58426463,0.77245089,0.02374068,0.45654804
-4.81140570,1.51582320,0.00640098,0.25306741,0.06202190,0.55219872,0.75227522,0.02352394,0.42755680
-4.80540270,1.45598044,0.00604994,0.24104283,0.06194096,0.52308075,0.73360803,0.02330699,0.40083749
-4.79939970,1.40105496,0.00573933,0.23001903,0.06206412,0.49687754,0.71631243,0.02308092,0.37641494
-4.79339670,1.35078130,0.00547028,0.21994917,0.06236692,0.47350058,0.70020756,0.02283650,0.35426834
-4.78739370,1.30480096,0.00524381,0.21076598,0.06282628,0.45281646,0.68508072,0.02256457,0.33433891
-4.78139070,1.26268979,0.00506087,0.20238679,0.06342142,0.43465794,0.67070020,0.02225649,0.31653807
-4.77538769,1.22398546,0.00492239,0.19471880,0.06413466,0.41883486,0.65682797,0.02190452,0.30075563
-4.76938469,1.18821345,0.00482931,0.18766410,0.06495194,0.40514462,0.64323185,0.02150216,0.28686751
-4.76338169,1.15491072,0.00478261,0.18112435,0.06586320,0.39338161,0.62969641,0.02104440,0.27474278
-4.75737869,1.12364575,0.00478322,0.17500497,0.06686236,0.38334524,0.61603229,0.02052790,0.26424958
-4.75137569,1.09403448,0.00483202,0.16921857,0.06794714,0.37484629,0.60208348,0.01995112,0.25525980
-4.74537269,1.06575151,0.00492972,0.16368772,0.06911849,0.36771150,0.58773242,0.01931438,0.24765239
-4.73936968,1.03853657,0.00507674,0.15834680,0.07037984,0.36178611,0.57290270,0.01861974,0.24131521
-4.73336668,1.01219612,0.00527311,0.15314310,0.07173607,0.35693466,0.55755953,0.01787098,0.23614566
-4.72736368,0.98660063,0.00551829,0.14803711,0.07319234,0.35304005,0.54170791,0.01707339,0.23204993
-4.72136068,0.96167801,0.00581107,0.14300205,0.07475277,0.35000108,0.52538898,0.01623355,0.22894141
-4.71535768,0.93740389,0.00614938,0.13802288,0.07641907,0.34772888,0.50867466,0.01535910,0.22673825
-4.70935468,0.91378970,0.00653021,0.13309468,0.07818927,0.34614261,0.49166110,0.01445847,0.22536052
-4.70335168,0.89086948,0.00694949,0.12822083,0.08005648,0.34516466,0.47446137,0.01354058,0.22472715
-4.69734867,0.86868628,0.00740205,0.12341086,0.08200790,0.34471598,0.45719775,0.01261456,0.22475305
-4.69134567,0.84727927,0.00788163,0.11867825,0.08402411,0.34471183,0.43999424,0.01168949,0.22534659
-4.68534267,0.82667219,0.00838087,0.11403836,0.08607865,0.34505825,0.42296955,0.01077413,0.22640782
-4.67933967,0.80686405,0.00889147,0.10950649,0.08813803,0.34564970,0.40623095,0.00987674,0.22782739
-4.67333667,0.78782251,0.00940427,0.10509624,0.09016209,0.34636789,0.38986945,0.00900484,0.22948657
-4.66733367,0.76948035,0.00990950,0.10081822,0.09210486,0.34708212,0.37395627,0.00816511,0.23125821
-4.66133067,0.75173518,0.01039701,0.09667918,0.09391569,0.34765105,0.35854090,0.00736324,0.23300878
-4.65532766,0.73445230,0.01085657,0.09268160,0.09554083,0.34792581,0.34365073,0.00660390,0.23460132
-4.64932466,0.71747054,0.01127815,0.08882361,0.09692525,0.34775439,0.32929215,0.00589069,0.23589916
-4.64332166,0.70061060,0.01165228,0.08509939,0.09801465,0.34698698,0.31545302,0.00522615,0.23677035
-4.63731866,0.68368524,0.01197035,0.08149983,0.09875758,0.34548202,0.30210623,0.00461180,0.23709238
-4.63131566,0.66651084,0.01222496,0.07801352,0.09910756,0.34311250,0.28921415,0.00404822,0.23675700
-4.62531266,0.64891935,0.01241013,0.07462782,0.09902508,0.33977227,0.27673356,0.00353512,0.23567495
-4.61930965,0.63077007,0.01252165,0.07133011,0.09847933,0.33538183,0.26462084,0.00307142,0.23378015
-4.61330665,0.61196039,0.01255714,0.06810898,0.09744972,0.32989341,0.25283694,0.00265544,0.23103333
-4.60730365,0.59243489,0.01251629,0.06495536,0.09592688,0.32329487,0.24135207,0.00228493,0.22742460
-4.60130065,0.57219233,0.01240081,0.06186350,0.09391334,0.31561222,0.23014947,0.00195727,0.22297511
-4.59529765,0.55128994,0.01221447,0.05883169,0.09142360,0.30691071,0.21922849,0.00166952,0.21773742
-4.58929465,0.52984489,0.01196300,0.05586276,0.08848384,0.29729413,0.20860645,0.00141856,0.21179470
-4.58329165,0.50803281,0.01165387,0.05296426,0.08513107,0.28690266,0.19831936,0.00120120,0.20525866
-4.57728864,0.48608343,0.01129612,0.05014840,0.08141192,0.27590899,0.18842152,0.00101421,0.19826638
-4.57128564,0.46427343,0.01090006,0.04743163,0.07738106,0.26451319,0.17898393,0.00085448,0.19097605
-4.56528264,0.44291707,0.01047691,0.04483404,0.07309933,0.25293634,0.17009163,0.00071898,0.18356192
-4.55927964,0.42235478,0.01003846,0.04237844,0.06863173,0.24141319,0.16184022,0.00060488,0.17620848
-4.55327664,0.40294039,0.00959672,0.04008941,0.06404528,0.23018436,0.15433154,0.00050955,0.16910428
-4.54727364,0.38502743,0.00916352,0.03799206,0.05940695,0.21948810,0.14766899,0.00043057,0.16243553
-4.54127064,0.36895525,0.00875013,0.03611085,0.05478169,0.20955219,0.14195240,0.00036575,0.15637965
-4.53526763,0.35503531,0.00836694,0.03446835,0.05023056,0.20058613,0.13727296,0.00031314,0.15109921
-4.52926463,0.34353829,0.00802315,0.03308409,0.04580924,0.19277394,0.13370824,0.00027100,0.14673618
-4.52326163,0.33468255,0.00772650,0.03197343,0.04156675,0.18626791,0.13131763,0.00023781,0.14340700
-4.51725863,0.32862423,0.00748304,0.03114667,0.03754452,0.18118327,0.13013827,0.00021223,0.14119829
-4.51125563,0.32544945,0.00729700,0.03060827,0.03377580,0.17759431,0.13018176,0.00019309,0.14016371
-4.50525263,0.32516885,0.00717070,0.03035629,0.03028539,0.17553163,0.13143175,0.00017940,0.14032169
-4.49924962,0.32771463,0.00710447,0.03038212,0.02708971,0.17498104,0.13384241,0.00017026,0.14165443
-4.49324662,0.33294030,0.00709672,0.03067033,0.02419713,0.17588372,0.13733804,0.00016490,0.14410794
