energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.87243622,4.57887374,0.36226340,1.68649234,0.00234491,0.04405897,0.30545672,2.78674078,0.00738425,0.16002571
-2.86643322,4.49779200,0.35709366,1.65519615,0.00262876,0.04321554,0.30019104,2.73882317,0.00710196,0.15803961
-2.86043022,4.41116234,0.35126409,1.62162739,0.00293272,0.04252582,0.29482602,2.68731303,0.00683173,0.15603744
-2.85442721,4.32051479,0.34491857,1.58650659,0.00325489,0.04198406,0.28946881,2.63300556,0.00657534,0.15404545
-2.84842421,4.22747329,0.33822126,1.55059376,0.00359283,0.04158287,0.28422626,2.57675319,0.00633445,0.15209217
-2.84242121,4.13371674,0.33135265,1.51466975,0.00394362,0.04131336,0.27920166,2.51944591,0.00611055,0.15020765
-2.83641821,4.04093906,0.32450508,1.47951718,0.00430385,0.04116530,0.27449175,2.46199072,0.00590492,0.14842254
-2.83041521,3.95080920,0.31787777,1.44590160,0.00466973,0.04112731,0.27018401,2.40529114,0.00571852,0.14676716
-2.82441221,3.86493231,0.31167162,1.41455328,0.00503715,0.04118706,0.26635435,2.35022688,0.00555201,0.14527040
-2.81840920,3.78481285,0.30608370,1.38615013,0.00540175,0.04133143,0.26306537,2.29763443,0.00540567,0.14395874
-2.81240620,3.71182038,0.30130186,1.36130212,0.00575910,0.04154679,0.26036501,2.24828863,0.00527941,0.14285517
-2.80640320,3.64715844,0.29749932,1.34053743,0.00610473,0.04181913,0.25828586,2.20288559,0.00517276,0.14197823
-2.80040020,3.59183704,0.29482956,1.32429049,0.00643432,0.04213429,0.25684486,2.16202711,0.00508485,0.14134107
-2.79439720,3.54664893,0.29342156,1.31289213,0.00674376,0.04247816,0.25604346,2.12620674,0.00501449,0.14095066
-2.78839420,3.51214999,0.29337550,1.30656176,0.00702930,0.04283683,0.25586817,2.09579781,0.00496015,0.14080707
-2.78239120,3.48864408,0.29475919,1.30540188,0.00728767,0.04319673,0.25629132,2.07104340,0.00492007,0.14090298
-2.77638819,3.47617249,0.29760515,1.30939476,0.00751608,0.04354479,0.25727215,2.05204877,0.00489222,0.14122324
-2.77038519,3.47450855,0.30190862,1.31840151,0.00771235,0.04386849,0.25875793,2.03877632,0.00487446,0.14174479
-2.76438219,3.48315775,0.30762648,1.33216357,0.00787494,0.04415597,0.26068524,2.03104363,0.00486452,0.14243668
-2.75837919,3.50136384,0.31467729,1.35030673,0.00800292,0.04439606,0.26298129,2.02852475,0.00486009,0.14326042
-2.75237619,3.52812126,0.32294236,1.37234779,0.00809601,0.04457837,0.26556529,2.03075518,0.00485889,0.14417051
-2.74637319,3.56219443,0.33226800,1.39770384,0.00815452,0.04469332,0.26834984,2.03714077,0.00485869,0.14511541
-2.74037019,3.60214386,0.34246890,1.42570442,0.00817928,0.04473225,0.27124241,2.04697068,0.00485739,0.14603857
-2.73436718,3.64635924,0.35333252,1.45560630,0.00817161,0.04468746,0.27414686,2.05943444,0.00485308,0.14687995
-2.72836418,3.69309913,0.36462459,1.48661085,0.00813322,0.04455241,0.27696510,2.07364296,0.00484402,0.14757759
-2.72236118,3.74053669,0.37609534,1.51788387,0.00806612,0.04432186,0.27959887,2.08865308,0.00482875,0.14806953
-2.71635818,3.78681043,0.38748652,1.54857739,0.00797252,0.04399206,0.28195162,2.10349514,0.00480610,0.14829582
-2.71035518,3.83007886,0.39853884,1.57785305,0.00785479,0.04356103,0.28393060,2.11720276,0.00477519,0.14820056
-2.70435218,3.86857726,0.40899967,1.60490653,0.00771531,0.04302882,0.28544900,2.12884398,0.00473552,0.14773408
-2.69834917,3.90067491,0.41863075,1.62899217,0.00755649,0.04239776,0.28642820,2.13755262,0.00468691,0.14685490
-2.69234617,3.92493080,0.42721560,1.64944720,0.00738063,0.04167277,0.28680003,2.14255868,0.00462961,0.14553162
-2.68634317,3.94014565,0.43456641,1.66571460,0.00718994,0.04086159,0.28650901,2.14321674,0.00456424,0.14374451
-2.68034017,3.94540836,0.44053014,1.67736385,0.00698649,0.03997498,0.28551440,2.13903118,0.00449184,0.14148681
-2.67433717,3.94013494,0.44499364,1.68410870,0.00677220,0.03902687,0.28379206,2.12967711,0.00441383,0.13876563
-2.66833417,3.92409835,0.44788760,1.68582123,0.00654884,0.03803437,0.28133598,2.11501633,0.00433206,0.13560242
-2.66233117,3.89744780,0.44918913,1.68254151,0.00631804,0.03701772,0.27815936,2.09510746,0.00424875,0.13203291
-2.65632816,3.86071668,0.44892299,1.67448249,0.00608132,0.03600011,0.27429525,2.07021000,0.00416646,0.12810670
-2.65032516,3.81481849,0.44716129,1.66202950,0.00584010,0.03500736,0.26979657,2.04078193,0.00408812,0.12388628
-2.64432216,3.76103076,0.44402180,1.64573448,0.00559572,0.03406747,0.26473561,2.00747103,0.00401690,0.11944566
-2.63831916,3.70096721,0.43966487,1.62630460,0.00534949,0.03321004,0.25920282,1.97110020,0.00395623,0.11486862
-2.63231616,3.63653884,0.43428899,1.60458585,0.00510270,0.03246563,0.25330504,1.93264713,0.00390970,0.11024663
-2.62631316,3.56990513,0.42812526,1.58154150,0.00485662,0.03186491,0.24716308,1.89321922,0.00388099,0.10567657
-2.62031016,3.50341678,0.42143089,1.55822638,0.00461258,0.03143785,0.24090887,1.85402424,0.00387379,0.10125821
-2.61430715,3.43955141,0.41448184,1.53575738,0.00437188,0.03121278,0.23468195,1.81633799,0.00389172,0.09709172
-2.60830415,3.38084445,0.40756499,1.51528109,0.00413588,0.03121546,0.22862584,1.78146961,0.00393823,0.09327510
-2.60230115,3.32981690,0.40097001,1.49793950,0.00390597,0.03146816,0.22288387,1.75072580,0.00401649,0.08990176
-2.59629815,3.28890235,0.39498103,1.48483479,0.00368356,0.03198878,0.21759514,1.72537486,0.00412930,0.08705824
-2.59029515,3.26037521,0.38986868,1.47699428,0.00347005,0.03279009,0.21289026,1.70661158,0.00427897,0.08482211
-2.58429215,3.24628246,0.38588237,1.47533669,0.00326688,0.03387898,0.20888736,1.69552404,0.00446725,0.08326024
-2.57828914,3.24838102,0.38324345,1.48064082,0.00307544,0.03525600,0.20568833,1.69306314,0.00469523,0.08242728
-2.57228614,3.26808268,0.38213907,1.49351783,0.00289712,0.03691496,0.20337550,1.70001590,0.00496327,0.08236459
-2.56628314,3.30640858,0.38271729,1.51438809,0.00273325,0.03884278,0.20200882,1.71698315,0.00527091,0.08309943
-2.56028014,3.36395478,0.38508339,1.54346366,0.00258512,0.04101955,0.20162380,1.74436243,0.00561690,0.08464462
-2.55427714,3.44087035,0.38929760,1.58073707,0.00245397,0.04341879,0.20223005,1.78233658,0.00599911,0.08699853
-2.54827414,3.53684882,0.39537434,1.62597714,0.00234094,0.04600797,0.20381084,1.83086842,0.00641461,0.09014542
-2.54227114,3.65113381,0.40328290,1.67873214,0.00224711,0.04874920,0.20632341,1.88970182,0.00685967,0.09405620
-2.53626813,3.78253869,0.41294973,1.73834040,0.00217347,0.05160017,0.20970017,1.95836901,0.00732985,0.09868942
-2.53026513,3.92947983,0.42426196,1.80394822,0.00212095,0.05451523,0.21385081,2.03620412,0.00782009,0.10399264
-2.52426213,4.09002259,0.43707224,1.87453455,0.00209037,0.05744661,0.21866520,2.12236231,0.00832488,0.10990393
-2.51825913,4.26193823,0.45120455,1.94894157,0.00208246,0.06034577,0.22401695,2.21584391,0.00883835,0.11635369
-2.51225613,4.44276987,0.46646074,2.02591018,0.00209786,0.06316473,0.22976757,2.31552263,0.00935449,0.12326646
-2.50625313,4.62990475,0.48262748,2.10411887,0.00213709,0.06585750,0.23577106,2.42017683,0.00986733,0.13056290
-2.50025013,4.82065008,0.49948326,2.18222462,0.00220055,0.06838133,0.24187866,2.52852246,0.01037108,0.13816171
-2.49424712,5.01230925,0.51680518,2.25890383,0.00228852,0.07069795,0.24794373,2.63924642,0.01086037,0.14598149
-2.48824412,5.20225528,0.53437516,2.33289195,0.00240108,0.07277461,0.25382635,2.75103909,0.01133040,0.15394245
-2.48224112,5.38799851,0.55198520,2.40301972,0.00253815,0.07458489,0.25939765,2.86262451,0.01177705,0.16196792
-2.47623812,5.56724572,0.56944166,2.46824481,0.00269940,0.07610935,0.26454355,2.97278723,0.01219704,0.16998562
-2.47023512,5.73794847,0.58656823,2.52767744,0.00288425,0.07733583,0.26916785,3.08039474,0.01258797,0.17792866
-2.46423212,5.89833885,0.60320756,2.58059902,0.00309181,0.07825956,0.27319444,3.18441484,0.01294838,0.18573614
-2.45822911,6.04695181,0.61922160,2.62647325,0.00332085,0.07888294,0.27656870,3.28392741,0.01327773,0.19335355
-2.45222611,6.18263363,0.63449077,2.66494950,0.00356977,0.07921510,0.27925799,3.37813058,0.01357635,0.20073281
-2.44622311,6.30453727,0.64891204,2.69585865,0.00383659,0.07927125,0.28125117,3.46634148,0.01384532,0.20783198
-2.44022011,6.41210574,0.66239629,2.71920217,0.00411890,0.07907176,0.28255741,3.54799219,0.01408640,0.21461490
-2.43421711,6.50504538,0.67486515,2.73513534,0.00441388,0.07864121,0.28320417,3.62262148,0.01430179,0.22105047
-2.42821411,6.58329162,0.68624769,2.74394585,0.00471832,0.07800722,0.28323469,3.68986371,0.01449400,0.22711197
-2.42221111,6.64696970,0.69647731,2.74602941,0.00502865,0.07719934,0.28270497,3.74943570,0.01466565,0.23277632
-2.41620810,6.69635358,0.70548907,2.74186382,0.00534096,0.07624789,0.28168062,3.80112306,0.01481929,0.23802331
-2.41020510,6.73182554,0.71321769,2.73198307,0.00565114,0.07518286,0.28023356,3.84476702,0.01495718,0.24283507
-2.40420210,6.75383930,0.71959655,2.71695296,0.00595490,0.07403297,0.27843883,3.88025285,0.01508121,0.24719556
-2.39819910,6.76288877,0.72455761,2.69734944,0.00624793,0.07282481,0.27637180,3.90750094,0.01519272,0.25109040
-2.39219610,6.75948405,0.72803240,2.67374058,0.00652599,0.07158216,0.27410556,3.92646090,0.01529246,0.25450681
-2.38619310,6.74413566,0.72995403,2.64667290,0.00678504,0.07032551,0.27170900,3.93710936,0.01538053,0.25743386
-2.38019010,6.71734735,0.73025992,2.61666213,0.00702137,0.06907180,0.26924529,3.93945136,0.01545640,0.25986291
-2.37418709,6.67961711,0.72889529,2.58418850,0.00723174,0.06783427,0.26677098,3.93352504,0.01551897,0.26178820
-2.36818409,6.63144523,0.72581688,2.54969597,0.00741349,0.06662258,0.26433558,3.91940939,0.01556664,0.26320760
-2.36218109,6.57334810,0.72099688,2.51359477,0.00756460,0.06544301,0.26198164,3.89723394,0.01559745,0.26412339
-2.35617809,6.50587556,0.71442655,2.47626634,0.00768383,0.06429882,0.25974520,3.86718971,0.01560924,0.26454307
-2.35017509,6.42962972,0.70611935,2.43806957,0.00777069,0.06319071,0.25765646,3.82954024,0.01559979,0.26448001
-2.34417209,6.34528300,0.69611336,2.39934740,0.00782551,0.06211732,0.25574068,3.78463158,0.01556701,0.26395395
-2.33816908,6.25359314,0.68447272,2.36043260,0.00784940,0.06107575,0.25401897,3.73290022,0.01550908,0.26299134
-2.33216608,6.15541324,0.67128795,2.32165202,0.00784419,0.06006212,0.25250913,3.67487794,0.01542461,0.26162524
-2.32616308,6.05169546,0.65667524,2.28332860,0.00781236,0.05907199,0.25122619,3.61119277,0.01531271,0.25989500
-2.32016008,5.94348715,0.64077441,2.24578059,0.00775690,0.05810081,0.25018266,3.54256557,0.01517313,0.25784556
-2.31415708,5.83191914,0.62374600,2.20931813,0.00768121,0.05714423,0.24938861,3.46980183,0.01500626,0.25552639
-2.30815408,5.71818620,0.60576735,2.17423707,0.00758889,0.05619836,0.24885119,3.39377874,0.01481314,0.25299010
-2.30215108,5.60352060,0.58702791,2.14081061,0.00748366,0.05525986,0.24857409,3.31542784,0.01459539,0.25029086
-2.29614807,5.48915988,0.56772424,2.10927948,0.00736912,0.05432600,0.24855650,3.23571382,0.01435520,0.24748252
-2.29014507,5.37631078,0.54805458,2.07984130,0.00724865,0.05339457,0.24879214,3.15561031,0.01409514,0.24461671
-2.28414207,5.26611123,0.52821364,2.05264028,0.00712526,0.05246382,0.24926802,3.07607372,0.01381810,0.24174091
-2.27813907,5.15959291,0.50838763,2.02775818,0.00700147,0.05153221,0.24996338,2.99801637,0.01352709,0.23889666
-2.27213607,5.05764651,0.48874978,2.00520741,0.00687926,0.05059826,0.25084882,2.92228017,0.01322510,0.23611791
-2.26613307,4.96099207,0.46945671,1.98492721,0.00675998,0.04966035,0.25188569,2.84961222,0.01291497,0.23342984
-2.26013007,4.87015629,0.45064563,1.96678344,0.00664440,0.04871648,0.25302592,2.78064348,0.01259926,0.23084790
-2.25412706,4.78545842,0.43243249,1.95057254,0.00653267,0.04776422,0.25421243,2.71587169,0.01228013,0.22837752
-2.24812406,4.70700578,0.41491122,1.93602962,0.00642446,0.04680058,0.25538001,2.65564937,0.01195925,0.22601418
-2.24212106,4.63469939,0.39815393,1.92284061,0.00631897,0.04582202,0.25645683,2.60017755,0.01163779,0.22374411
-2.23611806,4.56824975,0.38221206,1.91065804,0.00621513,0.04482455,0.25736660,2.54950556,0.01131637,0.22154550
-2.23011506,4.50720180,0.36711831,1.89911975,0.00611165,0.04380386,0.25803107,2.50353689,0.01099515,0.21939014
-2.22411206,4.45096805,0.35288923,1.88786942,0.00600727,0.04275556,0.25837310,2.46204082,0.01067381,0.21724543
-2.21810905,4.39886795,0.33952825,1.87657814,0.00590080,0.04167546,0.25831992,2.42466921,0.01035171,0.21507680
-2.21210605,4.35017141,0.32702891,1.86496547,0.00579135,0.04055988,0.25780648,2.39097758,0.01002799,0.21285015
-2.20610305,4.30414413,0.31537819,1.85281895,0.00567839,0.03940604,0.25677883,2.36044949,0.00970165,0.21053437
-2.20010005,4.26009223,0.30455963,1.84001085,0.00556191,0.03821229,0.25519716,2.33252292,0.00937176,0.20810384
-2.19409705,4.21740370,0.29455602,1.82651106,0.00544246,0.03697853,0.25303847,2.30661744,0.00903753,0.20554050
-2.18809405,4.17558457,0.28535171,1.81239519,0.00532122,0.03570635,0.25029868,2.28216098,0.00869847,0.20283573
-2.18209105,4.13428778,0.27693417,1.79784735,0.00520002,0.03439931,0.24699395,2.25861482,0.00835450,0.19999162
-2.17608804,4.09333335,0.26929496,1.78315715,0.00508130,0.03306296,0.24316130,2.23549604,0.00800603,0.19702175
-2.17008504,4.05271887,0.26242993,1.76871094,0.00496809,0.03170488,0.23885827,2.21239628,0.00765403,0.19395136
-2.16408204,4.01261998,0.25633875,1.75497750,0.00486390,0.03033460,0.23416181,2.18899646,0.00730006,0.19081685
-2.15807904,3.97338085,0.25102384,1.74248869,0.00477266,0.02896341,0.22916624,2.16507680,0.00694632,0.18766469
-2.15207604,3.93549560,0.24648880,1.73181607,0.00469856,0.02760413,0.22398051,2.14052231,0.00659560,0.18454980
-2.14607304,3.89958166,0.24273646,1.72354431,0.00464594,0.02627076,0.21872484,2.11532357,0.00625126,0.18153341
-2.14007004,3.86634678,0.23976677,1.71824285,0.00461913,0.02497817,0.21352682,2.08957327,0.00591722,0.17868056
-2.13406703,3.83655162,0.23757459,1.71643700,0.00462235,0.02374168,0.20851725,2.06345904,0.00559786,0.17605733
-2.12806403,3.81096989,0.23614765,1.71857998,0.00465954,0.02257668,0.20382580,2.03725300,0.00529799,0.17372802
-2.12206103,3.79034840,0.23546486,1.72502730,0.00473425,0.02149828,0.19957679,2.01129900,0.00502279,0.17175227
-2.11605803,3.77536896,0.23549491,1.73601462,0.00484956,0.02052100,0.19588516,1.98599806,0.00477771,0.17018241
-2.11005503,3.76661431,0.23619557,1.75164044,0.00500801,0.01965844,0.19285287,1.96179303,0.00456848,0.16906107
-2.10405203,3.76453950,0.23751341,1.77185435,0.00521154,0.01892315,0.19056589,1.93915293,0.00440105,0.16841924
-2.09804902,3.76945040,0.23938432,1.79645161,0.00546145,0.01832644,0.18909180,1.91855779,0.00428151,0.16827484
-2.09204602,3.78149009,0.24173457,1.82507446,0.00575845,0.01787836,0.18847818,1.90048457,0.00421614,0.16863176
-2.08604302,3.80063374,0.24448242,1.85722014,0.00610267,0.01758770,0.18875176,1.88539437,0.00421133,0.16947966
-2.08004002,3.82669207,0.24754035,1.89225539,0.00649372,0.01746206,0.18991840,1.87372161,0.00427360,0.17079431
-2.07403702,3.85932298,0.25081756,1.92943698,0.00693075,0.01750801,0.19196381,1.86586498,0.00440952,0.17253849
-2.06803402,3.89805056,0.25422278,1.96793727,0.00741256,0.01773120,0.19485493,1.86218054,0.00462574,0.17466354
-2.06203102,3.94229035,0.25766717,2.00687381,0.00793767,0.01813658,0.19854200,1.86297679,0.00492888,0.17711129
-2.05602801,3.99137930,0.26106723,2.04534174,0.00850444,0.01872854,0.20296101,1.86851153,0.00532547,0.17981640
-2.05002501,4.04460881,0.26434748,2.08244744,0.00911110,0.01951102,0.20803659,1.87899041,0.00582186,0.18270896
-2.04402201,4.10125898,0.26744276,2.11734207,0.00975589,0.02048765,0.21368503,1.89456672,0.00642405,0.18571725
-2.03801901,4.16063215,0.27030021,2.14925350,0.01043705,0.02166172,0.21981740,1.91534226,0.00713754,0.18877042
-2.03201601,4.22208400,0.27288062,2.17751511,0.01115289,0.02303615,0.22634262,1.94136881,0.00796714,0.19180117
-2.02601301,4.28505043,0.27515918,2.20159039,0.01190173,0.02461333,0.23317024,1.97264993,0.00891673,0.19474808
-2.02001001,4.34906892,0.27712561,2.22109200,0.01268194,0.02639493,0.24021299,2.00914273,0.00998900,0.19755764
-2.01400700,4.41379313,0.27878369,2.23579476,0.01349184,0.02838152,0.24738891,2.05075938,0.01118521,0.20018587
-2.00800400,4.47900005,0.28015008,2.24564180,0.01432962,0.03057226,0.25462300,2.09736812,0.01250492,0.20259937
-2.00200100,4.54458931,0.28125272,2.25074375,0.01519322,0.03296440,0.26184841,2.14879368,0.01394576,0.20477588
-1.99599800,4.61057484,0.28212867,2.25137111,0.01608028,0.03555288,0.26900710,2.20481695,0.01550318,0.20670430
-1.98999500,4.67706908,0.28282163,2.24794002,0.01698792,0.03832982,0.27605006,2.26517414,0.01717031,0.20838416
-1.98399200,4.74426098,0.28337924,2.24099235,0.01791270,0.04128412,0.28293704,2.32955532,0.01893782,0.20982456
-1.97798899,4.81238859,0.28385024,2.23117077,0.01885046,0.04440109,0.28963599,2.39760263,0.02079388,0.21104275
-1.97198599,4.88170792,0.28428168,2.21919017,0.01979627,0.04766215,0.29612206,2.46890851,0.02272420,0.21206235
-1.96598299,4.95245970,0.28471622,2.20580649,0.02074436,0.05104474,0.30237646,2.54301405,0.02471217,0.21291126
-1.95997999,5.02483556,0.28518980,2.19178439,0.02168809,0.05452230,0.30838515,2.61940794,0.02673907,0.21361953
-1.95397699,5.09894565,0.28572952,2.17786508,0.02262000,0.05806443,0.31413743,2.69752623,0.02878441,0.21421715
-1.94797399,5.17478908,0.28635205,2.16473560,0.02353185,0.06163728,0.31962451,2.77675338,0.03082633,0.21473190
-1.94197099,5.25222898,0.28706253,2.15300079,0.02441479,0.06520405,0.32483817,2.85642466,0.03284209,0.21518747
-1.93596798,5.33097310,0.28785391,2.14315900,0.02525948,0.06872570,0.32976954,2.93583025,0.03480863,0.21560174
-1.92996498,5.41056138,0.28870697,2.13558231,0.02605630,0.07216177,0.33440797,3.01422119,0.03670316,0.21598553
-1.92396198,5.49036072,0.28959068,2.13050217,0.02679564,0.07547133,0.33874013,3.09081715,0.03850380,0.21634166
-1.91795898,5.56956773,0.29046321,2.12800059,0.02746811,0.07861405,0.34274932,3.16481611,0.04019015,0.21666449
-1.91195598,5.64721913,0.29127328,2.12800734,0.02806487,0.08155119,0.34641493,3.23540569,0.04174392,0.21693992
-1.90595298,5.72220962,0.29196193,2.13030296,0.02857790,0.08424672,0.34971221,3.30177602,0.04314944,0.21714582
-1.89994997,5.79331654,0.29246452,2.13452747,0.02900028,0.08666825,0.35261222,3.36313375,0.04439407,0.21725287
-1.89394697,5.85923033,0.29271301,2.14019412,0.02932646,0.08878793,0.35508204,3.41871685,0.04546859,0.21722577
-1.88794397,5.91858965,0.29263831,2.14670784,0.02955250,0.09058317,0.35708516,3.46780970,0.04636738,0.21702480
-1.88194097,5.97001973,0.29217271,2.15338723,0.02967622,0.09203720,0.35858213,3.50975804,0.04708853,0.21660751
-1.87593797,6.01217257,0.29125215,2.15948963,0.02969736,0.09313943,0.35953147,3.54398306,0.04763379,0.21593065
-1.86993497,6.04376723,0.28981849,2.16423781,0.02961765,0.09388554,0.35989068,3.56999430,0.04800844,0.21495208
-1.86393197,6.06362886,0.28782151,2.16684772,0.02944080,0.09427738,0.35961756,3.58740068,0.04822091,0.21363272
-1.85792896,6.07072481,0.28522062,2.16655589,0.02917244,0.09432270,0.35867161,3.59591923,0.04828246,0.21193827
-1.85192596,6.06419662,0.28198634,2.16264583,0.02882001,0.09403462,0.35701568,3.59538122,0.04820664,0.20984086
-1.84592296,6.04338661,0.27810142,2.15447220,0.02839256,0.09343097,0.35461759,3.58573524,0.04800876,0.20732030
-1.83991996,6.00785820,0.27356154,2.14148224,0.02790048,0.09253347,0.35145196,3.56704723,0.04770529,0.20436509
-1.83391696,5.95740939,0.26837576,2.12323363,0.02735524,0.09136687,0.34750197,3.53949732,0.04731326,0.20097307
-1.82791396,5.89207907,0.26256652,2.09940827,0.02676906,0.08995801,0.34276114,3.50337367,0.04684966,0.19715162
-1.82191096,5.81214614,0.25616940,2.06982179,0.02615454,0.08833487,0.33723494,3.45906366,0.04633094,0.19291762
-1.81590795,5.71812180,0.24923252,2.03442851,0.02552435,0.08652572,0.33094234,3.40704261,0.04577251,0.18829688
-1.80990495,5.61073579,0.24181571,1.99332195,0.02489086,0.08455828,0.32391712,3.34786088,0.04518834,0.18332342
-1.80390195,5.49091721,0.23398948,1.94673120,0.02426585,0.08245904,0.31620890,3.28212974,0.04459074,0.17803839
-1.79789895,5.35977132,0.22583384,1.89501333,0.02366026,0.08025267,0.30788389,3.21050675,0.04399013,0.17248882
-1.79189595,5.21855332,0.21743701,1.83864258,0.02308396,0.07796170,0.29902536,3.13368143,0.04339505,0.16672619
-1.78589295,5.06864058,0.20889409,1.77819679,0.02254562,0.07560619,0.28973369,3.05236178,0.04281217,0.16080506
-1.77988994,4.91150441,0.20030573,1.71434177,0.02205265,0.07320370,0.28012609,2.96726224,0.04224652,0.15478156
-1.77388694,4.74868270,0.19177685,1.64781437,0.02161122,0.07076933,0.27033598,2.87909363,0.04170170,0.14871210
-1.76788394,4.58175434,0.18341541,1.57940486,0.02122632,0.06831598,0.26051198,2.78855538,0.04118031,0.14265211
-1.76188094,4.41231612,0.17533127,1.50993927,0.02090196,0.06585461,0.25081651,2.69633011,0.04068429,0.13665505
-1.75587794,4.24196267,0.16763513,1.44026229,0.02064137,0.06339465,0.24142418,2.60308067,0.04021540,0.13077156
-1.74987494,4.07226960,0.16043758,1.37122103,0.02044725,0.06094448,0.23251966,2.50944929,0.03977566,0.12504888
-1.74387194,3.90477970,0.15384814,1.30365016,0.02032210,0.05851188,0.22429538,2.41605863,0.03936782,0.11953045
-1.73786893,3.74099176,0.14797431,1.23835844,0.02026849,0.05610447,0.21694882,2.32351399,0.03899571,0.11425576
-1.73186593,3.58235150,0.14292064,1.17611680,0.02028939,0.05373017,0.21067950,2.23240628,0.03866456,0.10926028
-1.72586293,3.43024379,0.13878760,1.11764790,0.02038840,0.05139752,0.20568561,2.14331490,0.03838127,0.10457560
-1.71985993,3.28598520,0.13567042,1.06361708,0.02056997,0.04911592,0.20216037,2.05680995,0.03815449,0.10022962
-1.71385693,3.15081617,0.13365767,1.01462440,0.02083953,0.04689584,0.20028802,1.97345314,0.03799458,0.09624666
-1.70785393,3.02589188,0.13282959,0.97119776,0.02120354,0.04474880,0.20023955,1.89379678,0.03791353,0.09264774
-1.70185093,2.91227127,0.13325629,0.93378663,0.02166946,0.04268731,0.20216818,1.81838055,0.03792462,0.08945058
-1.69584792,2.81090393,0.13499562,0.90275643,0.02224562,0.04072469,0.20620463,1.74772579,0.03804198,0.08666967
-1.68984492,2.72261454,0.13809091,0.87838333,0.02294094,0.03887475,0.21245235,1.68232736,0.03828010,0.08431610
-1.68384192,2.64808538,0.14256854,0.86084953,0.02376463,0.03715143,0.22098276,1.62264320,0.03865315,0.08239734
-1.67783892,2.58783725,0.14843555,0.85023894,0.02472580,0.03556835,0.23183077,1.56908205,0.03917429,0.08091687
-1.67183592,2.54220978,0.15567722,0.84653359,0.02583296,0.03413829,0.24499055,1.52198987,0.03985489,0.07987375
-1.66583292,2.51134223,0.16425502,0.84961094,0.02709354,0.03287273,0.26041208,1.48163576,0.04070375,0.07926210
-1.65982991,2.49515600,0.17410479,0.85924230,0.02851335,0.03178133,0.27799840,1.44819814,0.04172644,0.07907060
-1.65382691,2.49334034,0.18513556,0.87509297,0.03009611,0.03087149,0.29760391,1.42175214,0.04292457,0.07928204
-1.64782391,2.50534253,0.19722895,0.89672412,0.03184289,0.03014794,0.31903395,1.40225897,0.04429531,0.07987297
-1.64182091,2.53036381,0.21023948,0.92359706,0.03375177,0.02961250,0.34204577,1.38955820,0.04583100,0.08081350
-1.63581791,2.56736211,0.22399570,0.95507990,0.03581746,0.02926381,0.36635096,1.38336351,0.04751887,0.08206725
-1.62981491,2.61506233,0.23830233,0.99045690,0.03803104,0.02909728,0.39161955,1.38326239,0.04934110,0.08359165
-1.62381191,2.67197439,0.25294335,1.02894055,0.04037984,0.02910514,0.41748565,1.38872026,0.05127500,0.08533832
-1.61780890,2.73641914,0.26768609,1.06968617,0.04284738,0.02927657,0.44355447,1.39908879,0.05329335,0.08725387
-1.61180590,2.80656160,0.28228613,1.11180880,0.04541348,0.02959799,0.46941081,1.41361850,0.05536509,0.08928083
-1.60580290,2.88045043,0.29649294,1.15440207,0.04805445,0.03005345,0.49462852,1.43147509,0.05745600,0.09135885
-1.59979990,2.95606266,0.31005599,1.19655830,0.05074340,0.03062513,0.51878064,1.45175900,0.05952973,0.09342604
-1.59379690,3.03135183,0.32273126,1.23738938,0.05345062,0.03129383,0.54145009,1.47352737,0.06154873,0.09542043
-1.58779390,3.10429782,0.33428770,1.27604753,0.05614413,0.03203964,0.56224022,1.49581756,0.06347545,0.09728155
-1.58179090,3.17295659,0.34451350,1.31174540,0.05879019,0.03284255,0.58078499,1.51767137,0.06527340,0.09895192
-1.57578789,3.23550773,0.35322192,1.34377448,0.06135395,0.03368311,0.59675831,1.53815887,0.06690832,0.10037850
-1.56978489,3.29029827,0.36025632,1.37152139,0.06380016,0.03454303,0.60988223,1.55640120,0.06834912,0.10151405
-1.56378189,3.33588100,0.36549433,1.39448131,0.06609382,0.03540582,0.61993365,1.57159128,0.06956888,0.10231823
-1.55777889,3.37104615,0.36885085,1.41226812,0.06820096,0.03625728,0.62674927,1.58301198,0.07054559,0.10275853
-1.55177589,3.39484536,0.37027986,1.42462091,0.07008932,0.03708600,0.63022867,1.59005117,0.07126271,0.10281094
-1.54577289,3.40660750,0.36977497,1.43140670,0.07172916,0.03788367,0.63033548,1.59221329,0.07170963,0.10246028
-1.53976988,3.40594600,0.36736865,1.43261929,0.07309388,0.03864543,0.62709662,1.58912730,0.07188177,0.10170037
-1.53376688,3.39275794,0.36313027,1.42837455,0.07416076,0.03936994,0.62059970,1.58055103,0.07178066,0.10053386
-1.52776388,3.36721527,0.35716306,1.41890219,0.07491155,0.04005947,0.61098883,1.56637196,0.07141365,0.09897180
-1.52176088,3.32974889,0.34960008,1.40453462,0.07533301,0.04071978,0.59845905,1.54660478,0.07079351,0.09703306
-1.51575788,3.28102655,0.34059949,1.38569323,0.07541740,0.04135997,0.58324964,1.52138596,0.06993792,0.09474355
-1.50975488,3.22192548,0.33033926,1.36287271,0.07516283,0.04199212,0.56563666,1.49096568,0.06886871,0.09213530
