energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.68784392,1.39743756,0.58587438,0.00336495,0.51276816,0.85897282,0.23651022,0.00000000
-5.68184092,1.42970170,0.60470086,0.00333087,0.51330034,0.88404228,0.23711315,0.00000000
-5.67583792,1.46757868,0.62643218,0.00330625,0.51505037,0.91284738,0.23790205,0.00000000
-5.66983492,1.51139260,0.65114411,0.00329239,0.51826359,0.94556325,0.23899116,0.00000000
-5.66383192,1.56130433,0.67883408,0.00329041,0.52314422,0.98226000,0.24047019,0.00000000
-5.65782891,1.61729057,0.70941243,0.00330117,0.52984627,1.02289059,0.24239950,0.00000000
-5.65182591,1.67913054,0.74269703,0.00332525,0.53846672,1.06728373,0.24480682,0.00000000
-5.64582291,1.74640156,0.77841165,0.00336291,0.54904154,1.11514233,0.24768536,0.00000000
-5.63981991,1.81848391,0.81618843,0.00341410,0.56154472,1.16604800,0.25099366,0.00000000
-5.63381691,1.89457519,0.85557440,0.00347846,0.57589029,1.21947146,0.25465710,0.00000000
-5.62781391,1.97371358,0.89604201,0.00355538,0.59193738,1.27478851,0.25857092,0.00000000
-5.62181091,2.05480915,0.93700317,0.00364400,0.60949786,1.33130108,0.26260475,0.00000000
-5.61580790,2.13668159,0.97782626,0.00374328,0.62834625,1.38826207,0.26660834,0.00000000
-5.60980490,2.21810268,1.01785533,0.00385208,0.64823136,1.44490310,0.27041817,0.00000000
-5.60380190,2.29784134,1.05643053,0.00396919,0.66888888,1.50046353,0.27386465,0.00000000
-5.59779890,2.37470899,1.09290895,0.00409345,0.69005446,1.55421952,0.27677959,0.00000000
-5.59179590,2.44760303,1.12668480,0.00422374,0.71147643,1.60551143,0.27900351,0.00000000
-5.58579290,2.51554626,1.15720800,0.00435911,0.73292753,1.65376840,0.28039240,0.00000000
-5.57978989,2.57772037,1.18400041,0.00449877,0.75421508,1.69852880,0.28082380,0.00000000
-5.57378689,2.63349194,1.20666898,0.00464214,0.77518914,1.73945545,0.28020174,0.00000000
-5.56778389,2.68242986,1.22491530,0.00478887,0.79574815,1.77634526,0.27846041,0.00000000
-5.56178089,2.72431358,1.23854126,0.00493882,0.81584190,1.80913243,0.27556652,0.00000000
-5.55577789,2.75913190,1.24745084,0.00509206,0.83547175,1.83788561,0.27152010,0.00000000
-5.54977489,2.78707285,1.25164790,0.00524884,0.85468798,1.86279898,0.26635401,0.00000000
-5.54377189,2.80850532,1.25123057,0.00540955,0.87358463,1.88417791,0.26013202,0.00000000
-5.53776888,2.82395358,1.24638249,0.00557462,0.89229202,1.90242007,0.25294577,0.00000000
-5.53176588,2.83406632,1.23736161,0.00574455,0.91096726,1.91799284,0.24491076,0.00000000
-5.52576288,2.83958164,1.22448719,0.00591973,0.92978339,1.93140832,0.23616160,0.00000000
-5.51975988,2.84128996,1.20812570,0.00610048,0.94891747,1.94319699,0.22684678,0.00000000
-5.51375688,2.83999643,1.18867627,0.00628692,0.96853833,1.95388130,0.21712328,0.00000000
-5.50775388,2.83648469,1.16655653,0.00647894,0.98879448,1.96395047,0.20715116,0.00000000
-5.50175088,2.83148333,1.14218912,0.00667615,1.00980266,1.97383724,0.19708849,0.00000000
-5.49574787,2.82563655,1.11598967,0.00687784,1.03163764,1.98389790,0.18708669,0.00000000
-5.48974487,2.81947992,1.08835632,0.00708294,1.05432377,1.99439605,0.17728654,0.00000000
-5.48374187,2.81342212,1.05966123,0.00729006,1.07782852,2.00549085,0.16781491,0.00000000
-5.47773887,2.80773315,1.03024414,0.00749744,1.10205853,2.01723009,0.15878231,0.00000000
-5.47173587,2.80253922,1.00040789,0.00770305,1.12685830,2.02954830,0.15028123,0.00000000
-5.46573287,2.79782423,0.97041605,0.00790453,1.15201168,2.04226990,0.14238529,0.00000000
-5.45972986,2.79343773,0.94049223,0.00809933,1.17724618,2.05511722,0.13514917,0.00000000
-5.45372686,2.78910847,0.91082111,0.00828475,1.20224006,2.06772305,0.12860908,0.00000000
-5.44772386,2.78446328,0.88155079,0.00845801,1.22663187,2.07964716,0.12278391,0.00000000
-5.44172086,2.77904998,0.85279611,0.00861634,1.25003226,2.09039622,0.11767675,0.00000000
-5.43571786,2.77236346,0.82464292,0.00875706,1.27203748,2.09944618,0.11327661,0.00000000
-5.42971486,2.76387384,0.79715269,0.00887771,1.29224408,2.10626636,0.10956053,0.00000000
-5.42371186,2.75305536,0.77036739,0.00897607,1.31026422,2.11034418,0.10649553,0.00000000
-5.41770885,2.73941481,0.74431437,0.00905033,1.32574089,2.11120957,0.10404067,0.00000000
-5.41170585,2.72251841,0.71901087,0.00909906,1.33836230,2.10845799,0.10214894,0.00000000
-5.40570285,2.70201586,0.69446819,0.00912135,1.34787489,2.10177117,0.10076896,0.00000000
-5.39969985,2.67766064,0.67069516,0.00911679,1.35409426,2.09093464,0.09984649,0.00000000
-5.39369685,2.64932584,0.64770095,0.00908556,1.35691355,2.07585137,0.09932568,0.00000000
-5.38769385,2.61701478,0.62549705,0.00902835,1.35630891,2.05655095,0.09915007,0.00000000
-5.38169085,2.58086632,0.60409853,0.00894642,1.35234182,2.03319404,0.09926342,0.00000000
-5.37568784,2.54115467,0.58352448,0.00884151,1.34515820,2.00607197,0.09961030,0.00000000
-5.36968484,2.49828410,0.56379782,0.00871584,1.33498458,1.97560166,0.10013655,0.00000000
-5.36368184,2.45277909,0.54494457,0.00857202,1.32212147,1.94231644,0.10078971,0.00000000
-5.35767884,2.40527068,0.52699272,0.00841300,1.30693452,1.90685311,0.10151926,0.00000000
-5.35167584,2.35648003,0.50997091,0.00824197,1.28984404,1.86993642,0.10227705,0.00000000
-5.34567284,2.30720033,0.49390713,0.00806234,1.27131353,1.83236160,0.10301762,0.00000000
-5.33966983,2.25827811,0.47882764,0.00787761,1.25183787,1.79497602,0.10369872,0.00000000
-5.33366683,2.21059515,0.46475620,0.00769136,1.23193194,1.75866103,0.10428177,0.00000000
-5.32766383,2.16505183,0.45171392,0.00750715,1.21212010,1.72431465,0.10473256,0.00000000
-5.32166083,2.12255267,0.43971970,0.00732853,1.19292718,1.69283588,0.10502195,0.00000000
-5.31565783,2.08399463,0.42879133,0.00715899,1.17487103,1.66511112,0.10512661,0.00000000
-5.30965483,2.05025814,0.41894736,0.00700192,1.15845702,1.64200284,0.10502974,0.00000000
-5.30365183,2.02220085,0.41020941,0.00686065,1.14417419,1.62434057,0.10472185,0.00000000
-5.29764882,2.00065355,0.40260506,0.00673841,1.13249294,1.61291370,0.10420126,0.00000000
-5.29164582,1.98641755,0.39617093,0.00663835,1.12386387,1.60846587,0.10347457,0.00000000
-5.28564282,1.98026261,0.39095579,0.00656355,1.11871708,1.61168997,0.10255681,0.00000000
-5.27963982,1.98292433,0.38702336,0.00651699,1.11746161,1.62322322,0.10147138,0.00000000
-5.27363682,1.99510013,0.38445464,0.00650153,1.12048425,1.64364139,0.10024963,0.00000000
-5.26763382,2.01744267,0.38334939,0.00651993,1.12814724,1.67345164,0.09893016,0.00000000
-5.26163082,2.05055019,0.38382650,0.00657474,1.14078438,1.71308320,0.09755772,0.00000000
-5.25562781,2.09495309,0.38602321,0.00666830,1.15869541,1.76287588,0.09618189,0.00000000
-5.24962481,2.15109695,0.39009288,0.00680262,1.18213831,1.82306616,0.09485542,0.00000000
-5.24362181,2.21932194,0.39620133,0.00697929,1.21131989,1.89377129,0.09363237,0.00000000
-5.23761881,2.29983955,0.40452179,0.00719940,1.24638477,1.97497198,0.09256617,0.00000000
-5.23161581,2.39270766,0.41522857,0.00746343,1.28740341,2.06649459,0.09170748,0.00000000
-5.22561281,2.49780517,0.42848961,0.00777111,1.33435969,2.16799404,0.09110228,0.00000000
-5.21960980,2.61480800,0.44445822,0.00812134,1.38713909,2.27893864,0.09078986,0.00000000
-5.21360680,2.74316811,0.46326438,0.00851212,1.44551812,2.39859847,0.09080120,0.00000000
-5.20760380,2.88209731,0.48500588,0.00894044,1.50915590,2.52603841,0.09115756,0.00000000
-5.20160080,3.03055751,0.50973976,0.00940229,1.57758888,2.66011735,0.09186937,0.00000000
-5.19559780,3.18725886,0.53747458,0.00989261,1.65022923,2.79949433,0.09293566,0.00000000
-5.18959480,3.35066675,0.56816365,0.01040536,1.72636749,2.94264253,0.09434377,0.00000000
-5.18359180,3.51901854,0.60169983,0.01093360,1.80517983,3.08787116,0.09606963,0.00000000
-5.17758879,3.69034983,0.63791210,0.01146957,1.88574004,3.23335524,0.09807841,0.00000000
-5.17158579,3.86253029,0.67656416,0.01200488,1.96703590,3.37717258,0.10032560,0.00000000
-5.16558279,4.03330776,0.71735518,0.01253068,2.04798980,3.51734691,0.10275843,0.00000000
-5.15957979,4.20035959,0.75992285,0.01303791,2.12748263,3.65189564,0.10531767,0.00000000
-5.15357679,4.36134915,0.80384864,0.01351753,2.20438038,3.77888058,0.10793954,0.00000000
-5.14757379,4.51398561,0.84866521,0.01396074,2.27756225,3.89645949,0.11055790,0.00000000
-5.14157079,4.65608441,0.89386578,0.01435931,2.34594930,4.00293643,0.11310643,0.00000000
-5.13556778,4.78562638,0.93891508,0.01470576,2.40853246,4.09680878,0.11552083,0.00000000
-5.12956478,4.90081272,0.98326179,0.01499364,2.46439883,4.17680894,0.11774090,0.00000000
-5.12356178,5.00011401,1.02635174,0.01521769,2.51275527,4.24193898,0.11971252,0.00000000
-5.11755878,5.08231119,1.06764177,0.01537405,2.55294845,4.29149693,0.12138933,0.00000000
-5.11155578,5.14652691,1.10661351,0.01546030,2.58448061,4.32509351,0.12273417,0.00000000
-5.10555278,5.19224638,1.14278685,0.01547561,2.60702058,4.34265898,0.12372017,0.00000000
-5.09954977,5.21932682,1.17573242,0.01542069,2.62040986,4.34443984,0.12433153,0.00000000
-5.09354677,5.22799569,1.20508279,0.01529781,2.62466366,4.33098592,0.12456387,0.00000000
-5.08754377,5.21883773,1.23054196,0.01511062,2.61996704,4.30312846,0.12442428,0.00000000
-5.08154077,5.19277187,1.25189269,0.01486411,2.60666665,4.26195046,0.12393095,0.00000000
-5.07553777,5.15101894,1.26900154,0.01456436,2.58525840,4.20875057,0.12311246,0.00000000
-5.06953477,5.09506169,1.28182125,0.01421835,2.55637186,4.14500230,0.12200679,0.00000000
-5.06353177,5.02659880,1.29039046,0.01383375,2.52075186,4.07230997,0.12066004,0.00000000
-5.05752876,4.94749450,1.29483069,0.01341864,2.47923830,3.99236333,0.11912486,0.00000000
-5.05152576,4.85972570,1.29534069,0.01298127,2.43274461,3.90689229,0.11745876,0.00000000
-5.04552276,4.76532839,1.29218824,0.01252982,2.38223571,3.81762326,0.11572227,0.00000000
-5.03951976,4.66634475,1.28569978,0.01207219,2.32870601,3.72623834,0.11397696,0.00000000
-5.03351676,4.56477274,1.27624829,0.01161574,2.27315797,3.63433837,0.11228356,0.00000000
-5.02751376,4.46251921,1.26423960,0.01116720,2.21658168,3.54341059,0.11069997,0.00000000
-5.02151076,4.36135767,1.25009799,0.01073243,2.15993579,3.45480136,0.10927950,0.00000000
-5.01550775,4.26289157,1.23425135,0.01031639,2.10412997,3.36969424,0.10806920,0.00000000
-5.00950475,4.16852373,1.21711663,0.00992306,2.05000919,3.28909341,0.10710837,0.00000000
-5.00350175,4.07943221,1.19908610,0.00955536,1.99833981,3.21381240,0.10642738,0.00000000
-4.99749875,3.99655292,1.18051496,0.00921524,1.94979760,3.14446768,0.10604675,0.00000000
-4.99149575,3.92056895,1.16171078,0.00890365,1.90495773,3.08147700,0.10597652,0.00000000
-4.98549275,3.85190657,1.14292523,0.00862062,1.86428681,3.02506182,0.10621602,0.00000000
-4.97948974,3.79073758,1.12434827,0.00836536,1.82813684,2.97525356,0.10675397,0.00000000
-4.97348674,3.73698775,1.10610520,0.00813638,1.79674137,2.93190328,0.10756888,0.00000000
-4.96748374,3.69035088,1.08825645,0.00793156,1.77021373,2.89469428,0.10862987,0.00000000
-4.96148074,3.65030803,1.07080017,0.00774834,1.74854750,2.86315743,0.10989773,0.00000000
-4.95547774,3.61615134,1.05367743,0.00758379,1.73161931,2.83668885,0.11132630,0.00000000
-4.94947474,3.58701187,1.03677970,0.00743474,1.71919401,2.81456969,0.11286407,0.00000000
-4.94347174,3.56189075,1.01995826,0.00729796,1.71093223,2.79598771,0.11445598,0.00000000
-4.93746873,3.53969301,1.00303517,0.00717017,1.70640047,2.78006060,0.11604525,0.00000000
-4.93146573,3.51926327,0.98581503,0.00704825,1.70508350,2.76586041,0.11757542,0.00000000
-4.92546273,3.49942258,0.96809735,0.00692921,1.70639902,2.75243911,0.11899226,0.00000000
-4.91945973,3.47900544,0.94968869,0.00681036,1.70971441,2.73885469,0.12024564,0.00000000
-4.91345673,3.45689627,0.93041418,0.00668931,1.71436512,2.72419740,0.12129135,0.00000000
-4.90745373,3.43206434,0.91012802,0.00656403,1.71967438,2.70761555,0.12209258,0.00000000
-4.90145073,3.40359622,0.88872237,0.00643287,1.72497365,2.68834028,0.12262137,0.00000000
-4.89544772,3.37072501,0.86613452,0.00629459,1.72962318,2.66570872,0.12285958,0.00000000
-4.88944472,3.33285527,0.84235190,0.00614836,1.73303202,2.63918457,0.12279975,0.00000000
-4.88344172,3.28958300,0.81741502,0.00599376,1.73467680,2.60837567,0.12244549,0.00000000
-4.87743872,3.24070993,0.79141808,0.00583075,1.73411841,2.57304759,0.12181159,0.00000000
-4.87143572,3.18625150,0.76450744,0.00565967,1.73101600,2.53313286,0.12092379,0.00000000
-4.86543272,3.12643808,0.73687805,0.00548119,1.72513756,2.48873495,0.11981823,0.00000000
-4.85942971,3.06170927,0.70876800,0.00529630,1.71636657,2.44012700,0.11854050,0.00000000
-4.85342671,2.99270119,0.68045153,0.00510626,1.70470425,2.38774468,0.11714443,0.00000000
-4.84742371,2.92022697,0.65223073,0.00491254,1.69026733,2.33217345,0.11569066,0.00000000
-4.84142071,2.84525088,0.62442631,0.00471680,1.67328094,2.27413022,0.11424480,0.00000000
-4.83541771,2.76885679,0.59736775,0.00452085,1.65406721,2.21443999,0.11287560,0.00000000
-4.82941471,2.69221195,0.57138327,0.00432655,1.63302956,2.15400801,0.11165276,0.00000000
-4.82341171,2.61652715,0.54678980,0.00413580,1.61063345,2.09378848,0.11064481,0.00000000
-4.81740870,2.54301474,0.52388346,0.00395049,1.58738430,2.03475080,0.10991681,0.00000000
-4.81140570,2.47284585,0.50293071,0.00377242,1.56380353,1.97784464,0.10952817,0.00000000
-4.80540270,2.40710860,0.48416051,0.00360329,1.54040367,1.92396523,0.10953052,0.00000000
-4.79939970,2.34676873,0.46775769,0.00344462,1.51766374,1.87392025,0.10996574,0.00000000
-4.79339670,2.29263450,0.45385773,0.00329772,1.49600607,1.82839977,0.11086427,0.00000000
-4.78739370,2.24532711,0.44254314,0.00316366,1.47577556,1.78795049,0.11224369,0.00000000
-4.78139070,2.20525817,0.43384140,0.00304325,1.45722246,1.75295564,0.11410766,0.00000000
-4.77538769,2.17261518,0.42772474,0.00293700,1.44048956,1.72362130,0.11644532,0.00000000
-4.76938469,2.14735582,0.42411150,0.00284514,1.42560437,1.69997002,0.11923116,0.00000000
-4.76338169,2.12921143,0.42286923,0.00276758,1.41247685,1.68184214,0.12242536,0.00000000
-4.75737869,2.11769970,0.42381931,0.00270396,1.40090267,1.66890467,0.12597465,0.00000000
-4.75137569,2.11214612,0.42674288,0.00265363,1.39057209,1.66066771,0.12981368,0.00000000
-4.74537269,2.11171329,0.43138799,0.00261574,1.38108386,1.65650748,0.13386680,0.00000000
-4.73936968,2.11543692,0.43747760,0.00258922,1.37196359,1.65569515,0.13805026,0.00000000
-4.73336668,2.12226686,0.44471812,0.00257283,1.36268569,1.65742991,0.14227475,0.00000000
-4.72736368,2.13111128,0.45280823,0.00256526,1.35269767,1.66087504,0.14644811,0.00000000
-4.72136068,2.14088198,0.46144752,0.00256513,1.34144579,1.66519496,0.15047819,0.00000000
-4.71535768,2.15053859,0.47034473,0.00257105,1.32840056,1.66959168,0.15427561,0.00000000
-4.70935468,2.15912965,0.47922513,0.00258169,1.31308101,1.67333866,0.15775651,0.00000000
-4.70335168,2.16582844,0.48783682,0.00259580,1.29507639,1.67581066,0.16084489,0.00000000
-4.69734867,2.16996206,0.49595572,0.00261226,1.27406442,1.67650785,0.16347471,0.00000000
-4.69134567,2.17103211,0.50338900,0.00263010,1.24982510,1.67507320,0.16559148,0.00000000
-4.68534267,2.16872631,0.50997701,0.00264852,1.22224955,1.67130224,0.16715333,0.00000000
-4.67933967,2.16292046,0.51559355,0.00266689,1.19134372,1.66514477,0.16813157,0.00000000
-4.67333667,2.15367090,0.52014469,0.00268476,1.15722657,1.65669861,0.16851067,0.00000000
-4.66733367,2.14119805,0.52356620,0.00270182,1.12012346,1.64619573,0.16828777,0.00000000
-4.66133067,2.12586212,0.52582005,0.00271790,1.08035487,1.63398176,0.16747166,0.00000000
-4.65532766,2.10813241,0.52688992,0.00273293,1.03832140,1.62048985,0.16608146,0.00000000
-4.64932466,2.08855218,0.52677650,0.00274689,0.99448591,1.60621069,0.16414493,0.00000000
-4.64332166,2.06770094,0.52549253,0.00275981,0.94935375,1.59166004,0.16169669,0.00000000
-4.63731866,2.04615629,0.52305817,0.00277171,0.90345224,1.57734574,0.15877633,0.00000000
-4.63131566,2.02445756,0.51949692,0.00278255,0.85731040,1.56373597,0.15542659,0.00000000
-4.62531266,2.00307286,0.51483235,0.00279224,0.81143980,1.55123023,0.15169169,0.00000000
-4.61930965,1.98237155,0.50908575,0.00280059,0.76631753,1.54013479,0.14761587,0.00000000
-4.61330665,1.96260313,0.50227495,0.00280730,0.72237184,1.53064347,0.14324223,0.00000000
-4.60730365,1.94388361,0.49441416,0.00281199,0.67997093,1.52282492,0.13861189,0.00000000
-4.60130065,1.92618978,0.48551487,0.00281414,0.63941522,1.51661665,0.13376347,0.00000000
-4.59529765,1.90936138,0.47558761,0.00281316,0.60093314,1.51182604,0.12873287,0.00000000
-4.58929465,1.89311078,0.46464441,0.00280840,0.56468030,1.50813807,0.12355330,0.00000000
-4.58329165,1.87703930,0.45270168,0.00279916,0.53074177,1.50512913,0.11825565,0.00000000
-4.57728864,1.86065919,0.43978330,0.00278474,0.49913715,1.50228616,0.11286886,0.00000000
-4.57128564,1.84341980,0.42592357,0.00276444,0.46982775,1.49902990,0.10742051,0.00000000
-4.56528264,1.82473666,0.41116994,0.00273765,0.44272553,1.49474112,0.10193740,0.00000000
-4.55927964,1.80402177,0.39558516,0.00270384,0.41770309,1.48878843,0.09644613,0.00000000
-4.55327664,1.78071376,0.37924876,0.00266261,0.39460427,1.48055647,0.09097362,0.00000000
-4.54727364,1.75430656,0.36225784,0.00261370,0.37325469,1.46947309,0.08554751,0.00000000
-4.54127064,1.72437534,0.34472701,0.00255701,0.35347209,1.45503459,0.08019648,0.00000000
-4.53526763,1.69059879,0.32678762,0.00249263,0.33507577,1.43682780,0.07495050,0.00000000
-4.52926463,1.65277706,0.30858637,0.00242084,0.31789513,1.41454851,0.06984088,0.00000000
-4.52326163,1.61084491,0.29028326,0.00234209,0.30177703,1.38801548,0.06490037,0.00000000
-4.51725863,1.56487973,0.27204934,0.00225700,0.28659187,1.35717989,0.06016310,0.00000000
-4.51125563,1.51510468,0.25406407,0.00216639,0.27223836,1.32212990,0.05566463,0.00000000
-4.50525263,1.46188695,0.23651278,0.00207118,0.25864704,1.28309067,0.05144185,0.00000000
-4.49924962,1.40573161,0.21958415,0.00197244,0.24578260,1.24041984,0.04753309,0.00000000
-4.49324662,1.34727158,0.20346797,0.00187133,0.23364507,1.19459892,0.04397817,0.00000000
-4.48724362,1.28725411,0.18835314,0.00176911,0.22226999,1.14622121,0.04081849,0.00000000
-4.48124062,1.22652455,0.17442611,0.00166705,0.21172771,1.09597659,0.03809728,0.00000000
-4.47523762,1.16600782,0.16186957,0.00156647,0.20212181,1.04463388,0.03585972,0.00000000
-4.46923462,1.10668821,0.15086147,0.00146867,0.19358680,0.99302139,0.03415312,0.00000000
-4.46323162,1.04958801,0.14157418,0.00137496,0.18628508,0.94200613,0.03302706,0.00000000
-4.45722861,0.99574523,0.13417380,0.00128654,0.18040320,0.89247231,0.03253334,0.00000000
-4.45122561,0.94619106,0.12881919,0.00120461,0.17614745,0.84529960,0.03272575,0.00000000
-4.44522261,0.90192700,0.12566095,0.00113021,0.17373878,0.80134157,0.03365968,0.00000000
-4.43921961,0.86390229,0.12483984,0.00106433,0.17340690,0.76140477,0.03539135,0.00000000
-4.43321661,0.83299148,0.12648469,0.00100781,0.17538381,0.72622877,0.03797670,0.00000000
-4.42721361,0.80997276,0.13070968,0.00096134,0.17989647,0.69646745,0.04146998,0.00000000
-4.42121061,0.79550694,0.13761094,0.00092547,0.18715896,0.67267200,0.04592188,0.00000000
-4.41520760,0.79011769,0.14726236,0.00090059,0.19736394,0.65527567,0.05137732,0.00000000
-4.40920460,0.79417313,0.15971089,0.00088691,0.21067372,0.64458086,0.05787292,0.00000000
-4.40320160,0.80786942,0.17497129,0.00088443,0.22721111,0.64074857,0.06543420,0.00000000
-4.39719860,0.83121679,0.19302061,0.00089299,0.24705021,0.64379075,0.07407264,0.00000000
-4.39119560,0.86402849,0.21379269,0.00091221,0.27020759,0.65356560,0.08378264,0.00000000
-4.38519260,0.90591347,0.23717293,0.00094152,0.29663413,0.66977641,0.09453866,0.00000000
-4.37918959,0.95627333,0.26299381,0.00098014,0.32620797,0.69197388,0.10629262,0.00000000
-4.37318659,1.01430406,0.29103143,0.00102710,0.35872896,0.71956234,0.11897172,0.00000000
-4.36718359,1.07900337,0.32100350,0.00108128,0.39391520,0.75180989,0.13247690,0.00000000
-4.36118059,1.14918371,0.35256909,0.00114136,0.43140178,0.78786258,0.14668216,0.00000000
-4.35517759,1.22349141,0.38533052,0.00120589,0.47074236,0.82676234,0.16143471,0.00000000
-4.34917459,1.30043192,0.41883750,0.00127331,0.51141374,0.86746864,0.17655626,0.00000000
-4.34317159,1.37840071,0.45259361,0.00134197,0.55282349,0.90888322,0.19184539,0.00000000
-4.33716858,1.45571955,0.48606534,0.00141020,0.59432080,0.94987749,0.20708109,0.00000000
-4.33116558,1.53067705,0.51869318,0.00147628,0.63521031,0.98932177,0.22202738,0.00000000
-4.32516258,1.60157245,0.54990482,0.00153856,0.67476870,1.02611545,0.23643896,0.00000000
-4.31915958,1.66676124,0.57912991,0.00159548,0.71226342,1.05921718,0.25006767,0.00000000
-4.31315658,1.72470106,0.60581582,0.00164556,0.74697315,1.08767393,0.26266959,0.00000000
-4.30715358,1.77399607,0.62944400,0.00168754,0.77820913,1.11064790,0.27401254,0.00000000
