energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.89194597,2.37399604,0.03677613,0.11846806,0.13243068,0.94610856,0.33969274,0.29661273,0.17918632,0.52034324
-5.88594297,2.29628999,0.03613900,0.11891007,0.12978228,0.91725847,0.33441896,0.28751420,0.17210885,0.49634109
-5.87993997,2.21950179,0.03577302,0.12017497,0.12691341,0.88741697,0.33002228,0.27901671,0.16526532,0.47294315
-5.87393697,2.14456215,0.03569524,0.12228188,0.12389607,0.85702270,0.32664770,0.27120334,0.15873983,0.45029023
-5.86793397,2.07243813,0.03591886,0.12524182,0.12080458,0.82654838,0.32444397,0.26416539,0.15262024,0.42851569
-5.86193097,2.00409776,0.03645254,0.12905543,0.11771251,0.79648508,0.32355972,0.25799684,0.14699565,0.40774116
-5.85592796,1.94047707,0.03729982,0.13371092,0.11468993,0.76732722,0.32413982,0.25278901,0.14195411,0.38807296
-5.84992496,1.88245122,0.03845866,0.13918242,0.11180078,0.73955881,0.32632225,0.24862561,0.13758068,0.36959953
-5.84392196,1.83081074,0.03992111,0.14542894,0.10910076,0.71364172,0.33023564,0.24557838,0.13395603,0.35238977
-5.83791896,1.78624386,0.04167333,0.15239399,0.10663561,0.69000603,0.33599747,0.24370379,0.13115538,0.33649246
-5.83191596,1.74932517,0.04369565,0.16000581,0.10444003,0.66904281,0.34371307,0.24304058,0.12924791,0.32193670
-5.82591296,1.72051041,0.04596300,0.16817850,0.10253707,0.65109926,0.35347518,0.24360845,0.12829646,0.30873310
-5.81990995,1.70013690,0.04844548,0.17681370,0.10093822,0.63647593,0.36536409,0.24540779,0.12835760,0.29687587
-5.81390695,1.68842860,0.05110921,0.18580309,0.09964394,0.62542572,0.37944800,0.24842038,0.12948165,0.28634523
-5.80790395,1.68550466,0.05391729,0.19503135,0.09864473,0.61815419,0.39578353,0.25261083,0.13171282,0.27711018
-5.80190095,1.69139001,0.05683097,0.20437965,0.09792261,0.61482068,0.41441588,0.25792878,0.13508921,0.26913131
-5.79589795,1.70602661,0.05981084,0.21372935,0.09745286,0.61553969,0.43537855,0.26431142,0.13964250,0.26236336
-5.78989495,1.72928396,0.06281811,0.22296585,0.09720599,0.62038202,0.45869231,0.27168616,0.14539731,0.25675751
-5.78389195,1.76096758,0.06581587,0.23198234,0.09714982,0.62937529,0.48436322,0.27997331,0.15237021,0.25226297
-5.77788894,1.80082473,0.06877019,0.24068320,0.09725146,0.64250357,0.51237957,0.28908840,0.16056820,0.24882816
-5.77188594,1.84854659,0.07165118,0.24898706,0.09747921,0.65970584,0.54270783,0.29894411,0.16998690,0.24640101
-5.76588294,1.90376671,0.07443371,0.25682907,0.09780420,0.68087362,0.57528755,0.30945158,0.18060831,0.24492877
-5.75987994,1.96605616,0.07709807,0.26416256,0.09820175,0.70584753,0.61002557,0.32052108,0.19239839,0.24435714
-5.75387694,2.03491567,0.07963019,0.27095978,0.09865239,0.73441352,0.64678973,0.33206204,0.20530465,0.24462905
-5.74787394,2.10976601,0.08202167,0.27721176,0.09914246,0.76629900,0.68540268,0.34398249,0.21925379,0.24568309
-5.74187094,2.18993771,0.08426948,0.28292737,0.09966437,0.80116949,0.72563612,0.35618805,0.23414975,0.24745184
-5.73586793,2.27466164,0.08637549,0.28813151,0.10021639,0.83862646,0.76720608,0.36858057,0.24987231,0.24986040
-5.72986493,2.36306192,0.08834561,0.29286258,0.10080221,0.87820686,0.80976987,0.38105682,0.26627646,0.25282511
-5.72386193,2.45415262,0.09018894,0.29716952,0.10143012,0.91938504,0.85292509,0.39350713,0.28319276,0.25625284
-5.71785893,2.54683955,0.09191663,0.30110832,0.10211197,0.96157726,0.89621117,0.40581459,0.30042875,0.26004087
-5.71185593,2.63992813,0.09354080,0.30473842,0.10286196,1.00414936,0.93911389,0.41785468,0.31777157,0.26407748
-5.70585293,2.73213782,0.09507341,0.30811910,0.10369535,1.04642739,0.98107280,0.42949568,0.33499177,0.26824334
-5.69984992,2.82212347,0.09652520,0.31130607,0.10462711,1.08771138,1.02149178,0.44059990,0.35184818,0.27241367
-5.69384692,2.90850290,0.09790481,0.31434836,0.10567062,1.12729158,1.05975226,0.45102584,0.36809391,0.27646099
-5.68784392,2.98989015,0.09921798,0.31728580,0.10683645,1.16446695,1.09522895,0.46063110,0.38348299,0.28025860
-5.68184092,3.06493280,0.10046707,0.32014699,0.10813136,1.19856485,1.12730731,0.46927609,0.39777764,0.28368433
-5.67583792,3.13235181,0.10165069,0.32294805,0.10955737,1.22896135,1.15540206,0.47682827,0.41075567,0.28662454
-5.66983492,3.19098186,0.10276371,0.32569196,0.11111114,1.25510087,1.17897594,0.48316677,0.42221773,0.28897805
-5.66383192,3.23980998,0.10379735,0.32836865,0.11278355,1.27651443,1.19755771,0.48818694,0.43199414,0.29065990
-5.65782891,3.27801042,0.10473957,0.33095567,0.11455952,1.29283532,1.21075860,0.49180481,0.43995069,0.29160453
-5.65182591,3.30497372,0.10557564,0.33341944,0.11641808,1.30381142,1.21828622,0.49396090,0.44599346,0.29176829
-5.64582291,3.32032832,0.10628879,0.33571698,0.11833268,1.30931351,1.21995531,0.49462334,0.45007207,0.29113122
-5.63981991,3.32395348,0.10686104,0.33779799,0.12027173,1.30933885,1.21569473,0.49378985,0.45218139,0.28969768
-5.63381691,3.31598259,0.10727404,0.33960723,0.12219929,1.30401009,1.20555024,0.49148863,0.45236152,0.28749618
-5.62781391,3.29679686,0.10750994,0.34108696,0.12407603,1.29356920,1.18968311,0.48777796,0.45069611,0.28457805
-5.62181091,3.26700952,0.10755227,0.34217959,0.12586028,1.27836696,1.16836441,0.48274452,0.44730894,0.28101524
-5.61580790,3.22744161,0.10738676,0.34283023,0.12750923,1.25884837,1.14196558,0.47650049,0.44235922,0.27689728
-5.60980490,3.17909062,0.10700203,0.34298915,0.12898022,1.23553483,1.11094552,0.46917961,0.43603552,0.27232761
-5.60380190,3.12309375,0.10639029,0.34261417,0.13023212,1.20900393,1.07583515,0.46093243,0.42854898,0.26741943
-5.59779890,3.06068782,0.10554782,0.34167277,0.13122667,1.17986793,1.03722007,0.45192096,0.42012583,0.26229132
-5.59179590,2.99316788,0.10447540,0.34014407,0.13192988,1.14875202,0.99572226,0.44231299,0.41099988,0.25706289
-5.58579290,2.92184666,0.10317854,0.33802042,0.13231326,1.11627330,0.95198169,0.43227651,0.40140506,0.25185067
-5.57978989,2.84801677,0.10166766,0.33530879,0.13235501,1.08302166,0.90663869,0.42197438,0.39156857,0.24676437
-5.57378689,2.77291728,0.09995802,0.33203179,0.13204106,1.04954316,0.86031782,0.41155958,0.38170479,0.24190379
-5.56778389,2.69770604,0.09806957,0.32822825,0.13136584,1.01632675,0.81361377,0.40117124,0.37201024,0.23735646
-5.56178089,2.62343856,0.09602672,0.32395350,0.13033284,0.98379469,0.76707984,0.39093161,0.36265965,0.23319606
-5.55577789,2.55105381,0.09385781,0.31927917,0.12895493,0.95229687,0.72121924,0.38094412,0.35380333,0.22948166
-5.54977489,2.48136715,0.09159462,0.31429245,0.12725429,0.92210917,0.67647929,0.37129243,0.34556579,0.22625782
-5.54377189,2.41506965,0.08927169,0.30909502,0.12526215,0.89343542,0.63324843,0.36204058,0.33804551,0.22355530
-5.53776888,2.35273328,0.08692552,0.30380140,0.12301815,0.86641282,0.59185586,0.35323413,0.33131578,0.22139250
-5.53176588,2.29482085,0.08459374,0.29853686,0.12056941,0.84112001,0.55257353,0.34490204,0.32542649,0.21977733
-5.52576288,2.24169944,0.08231418,0.29343489,0.11796937,0.81758744,0.51561989,0.33705929,0.32040649,0.21870931
-5.51975988,2.19365612,0.08012397,0.28863436,0.11527646,0.79580907,0.48116512,0.32970991,0.31626650,0.21818194
-5.51375688,2.15091459,0.07805853,0.28427625,0.11255253,0.77575476,0.44933718,0.32285031,0.31300227,0.21818492
-5.50775388,2.11365169,0.07615071,0.28050027,0.10986122,0.75738281,0.42022836,0.31647268,0.31059781,0.21870625
-5.50175088,2.08201254,0.07442990,0.27744130,0.10726638,0.74065167,0.39390166,0.31056831,0.30902842,0.21973400
-5.49574787,2.05612362,0.07292129,0.27522581,0.10483036,0.72553068,0.37039691,0.30513054,0.30826351,0.22125764
-5.48974487,2.03610323,0.07164520,0.27396842,0.10261262,0.71200898,0.34973598,0.30015747,0.30826909,0.22326898
-5.48374187,2.02206876,0.07061657,0.27376866,0.10066827,0.70010262,0.33192716,0.29565405,0.30900972,0.22576249
-5.47773887,2.01414093,0.06984461,0.27470806,0.09904701,0.68985945,0.31696832,0.29163371,0.31045008,0.22873525
-5.47173587,2.01244480,0.06933258,0.27684764,0.09779218,0.68136178,0.30484899,0.28811932,0.31255601,0.23218639
-5.46573287,2.01710808,0.06907777,0.28022594,0.09694013,0.67472682,0.29555115,0.28514362,0.31529519,0.23611615
-5.45972986,2.02825697,0.06907158,0.28485761,0.09651978,0.67010507,0.28904905,0.28274913,0.31863743,0.24052469
-5.45372686,2.04601015,0.06929983,0.29073259,0.09655256,0.66767680,0.28530806,0.28098747,0.32255464,0.24541075
-5.44772386,2.07047137,0.06974310,0.29781595,0.09705239,0.66764684,0.28428274,0.27991829,0.32702057,0.25077015
-5.44172086,2.10172137,0.07037730,0.30604831,0.09802608,0.67023820,0.28591441,0.27960785,0.33201050,0.25659443
-5.43571786,2.13980955,0.07117422,0.31534695,0.09947368,0.67568445,0.29012845,0.28012727,0.33750071,0.26286962
-5.42971486,2.18474598,0.07210220,0.32560737,0.10138914,0.68422164,0.29683152,0.28155065,0.34346808,0.26957519
-5.42371186,2.23649407,0.07312688,0.33670547,0.10376093,0.69607975,0.30590905,0.28395299,0.34988961,0.27668338
-5.41770885,2.29496445,0.07421197,0.34850006,0.10657276,0.71147409,0.31722310,0.28740818,0.35674205,0.28415874
-5.41170585,2.36001008,0.07531999,0.36083581,0.10980431,0.73059701,0.33061094,0.29198691,0.36400165,0.29195817
-5.40570285,2.43142303,0.07641311,0.37354641,0.11343192,0.75361010,0.34588442,0.29775481,0.37164392,0.30003115
-5.39969985,2.50893274,0.07745396,0.38645796,0.11742929,0.78063713,0.36283028,0.30477063,0.37964357,0.30832042
-5.39369685,2.59220616,0.07840640,0.39939241,0.12176810,0.81175799,0.38121158,0.31308473,0.38797452,0.31676283
-5.38769385,2.68084942,0.07923632,0.41217107,0.12641854,0.84700375,0.40077013,0.32273773,0.39660995,0.32529042
-5.38169085,2.77441122,0.07991245,0.42461801,0.13134986,0.88635296,0.42123008,0.33375950,0.40552255,0.33383171
-5.37568784,2.87238781,0.08040706,0.43656335,0.13653081,0.92972949,0.44230247,0.34616843,0.41468476,0.34231299
-5.36968484,2.97422941,0.08069673,0.44784638,0.14192999,0.97700170,0.46369075,0.35997104,0.42406917,0.35065969
-5.36368184,3.07934813,0.08076297,0.45831847,0.14751626,1.02798329,0.48509695,0.37516184,0.43364902,0.35879770
-5.35767884,3.18712709,0.08059280,0.46784565,0.15325894,1.08243557,0.50622850,0.39172359,0.44339887,0.36665465
-5.35167584,3.29693079,0.08017929,0.47631096,0.15912817,1.14007138,0.52680532,0.40962784,0.45329530,0.37416108
-5.34567284,3.40811644,0.07952188,0.48361646,0.16509500,1.20056031,0.54656699,0.42883568,0.46331790,0.38125152
-5.33966983,3.52004617,0.07862662,0.48968493,0.17113165,1.26353527,0.56527971,0.44929883,0.47345028,0.38786545
-5.33366683,3.63209977,0.07750623,0.49446120,0.17721155,1.32860024,0.58274278,0.47096086,0.48368129,0.39394822
-5.32766383,3.74368762,0.07617996,0.49791322,0.18330944,1.39533876,0.59879440,0.49375851,0.49400627,0.39945179
-5.32166083,3.85426361,0.07467324,0.50003269,0.18940137,1.46332308,0.61331642,0.51762317,0.50442834,0.40433554
-5.31565783,3.96333725,0.07301712,0.50083536,0.19546463,1.53212357,0.62623796,0.54248227,0.51495962,0.40856687
-5.30965483,4.07048478,0.07124751,0.50036100,0.20147765,1.60131795,0.63753758,0.56826058,0.52562226,0.41212185
-5.30365183,4.17535838,0.06940419,0.49867289,0.20741983,1.67050003,0.64724402,0.59488139,0.53644925,0.41498575
-5.29764882,4.27769311,0.06752964,0.49585698,0.21327129,1.73928757,0.65543524,0.62226738,0.54748467,0.41715348
-5.29164582,4.37731076,0.06566778,0.49202046,0.21901263,1.80732890,0.66223588,0.65034123,0.55878347,0.41862991
-5.28564282,4.47412022,0.06386250,0.48729006,0.22462458,1.87430782,0.66781308,0.67902582,0.57041054,0.41943003
-5.27963982,4.56811377,0.06215623,0.48180964,0.23008770,1.93994679,0.67237074,0.70824404,0.58243889,0.41957882
-5.27363682,4.65935915,0.06058845,0.47573741,0.23538202,2.00400795,0.67614241,0.73791819,0.59494710,0.41911097
-5.26763382,4.74798710,0.05919426,0.46924258,0.24048674,2.06629206,0.67938293,0.76796893,0.60801571,0.41807012
-5.26163082,4.83417466,0.05800308,0.46250158,0.24537988,2.12663531,0.68235916,0.79831391,0.62172290,0.41650791
-5.25562781,4.91812455,0.05703756,0.45569378,0.25003814,2.18490411,0.68533997,0.82886600,0.63613930,0.41448256
-5.24962481,5.00004129,0.05631260,0.44899690,0.25443660,2.24098826,0.68858597,0.85953138,0.65132222,0.41205710
-5.24362181,5.08010490,0.05583475,0.44258212,0.25854873,2.29479262,0.69233922,0.89020742,0.66730957,0.40929730
-5.23761881,5.15844347,0.05560187,0.43660913,0.26234633,2.34622797,0.69681337,0.92078053,0.68411363,0.40626935
-5.23161581,5.23510579,0.05560306,0.43122109,0.26579960,2.39520140,0.70218459,0.95112421,0.70171508,0.40303729
-5.22561281,5.31003557,0.05581899,0.42653997,0.26887740,2.44160691,0.70858366,0.98109723,0.72005769,0.39966042
-5.21960980,5.38304868,0.05622250,0.42266209,0.27154747,2.48531673,0.71608956,1.01054219,0.73904395,0.39619071
-5.21360680,5.45381493,0.05677949,0.41965444,0.27377688,2.52617386,0.72472490,1.03928463,0.75853203,0.39267049
-5.20760380,5.52184569,0.05745008,0.41755160,0.27553245,2.56398648,0.73445334,1.06713264,0.77833441,0.38913032
-5.20160080,5.58648839,0.05819000,0.41635378,0.27678136,2.59852449,0.74517930,1.09387713,0.79821840,0.38558746
-5.19559780,5.64692889,0.05895212,0.41602579,0.27749177,2.62951859,0.75674987,1.11929295,0.81790875,0.38204473
-5.18959480,5.70220210,0.05968808,0.41649735,0.27763352,2.65666211,0.76895911,1.14314063,0.83709237,0.37849020
-5.18359180,5.75121091,0.06034992,0.41766455,0.27717888,2.67961561,0.78155444,1.16516905,0.85542525,0.37489741
-5.17758879,5.79275327,0.06089177,0.41939264,0.27610334,2.69801420,0.79424499,1.18511881,0.87254126,0.37122642
-5.17158579,5.82555662,0.06127130,0.42152003,0.27438642,2.71147744,0.80671167,1.20272648,0.88806272,0.36742555
-5.16558279,5.84831867,0.06145119,0.42386342,0.27201248,2.71962147,0.81861850,1.21772946,0.90161229,0.36343368
-5.15957979,5.85975295,0.06140021,0.42622388,0.26897158,2.72207296,0.82962475,1.22987161,0.91282588,0.35918322
-5.15357679,5.85863778,0.06109419,0.42839370,0.26526022,2.71848434,0.83939747,1.23890935,0.92136585,0.35460341
-5.14757379,5.84386650,0.06051669,0.43016385,0.26088210,2.70854987,0.84762385,1.24461829,0.92693420,0.34962394
-5.14157079,5.81449713,0.05965932,0.43133162,0.25584883,2.69202172,0.85402292,1.24680012,0.92928504,0.34417869
-5.13556778,5.76979960,0.05852189,0.43170829,0.25018049,2.66872574,0.85835608,1.24528972,0.92823588,0.33820943
-5.12956478,5.70929843,0.05711215,0.43112650,0.24390607,2.63857596,0.86043616,1.23996221,0.92367720,0.33166924
-5.12356178,5.63280936,0.05544540,0.42944705,0.23706390,2.60158761,0.86013441,1.23073978,0.91558003,0.32452562
-5.11755878,5.54046831,0.05354377,0.42656483,0.22970168,2.55788780,0.85738545,1.21759819,0.90400092,0.31676304
-5.11155578,5.43275153,0.05143543,0.42241371,0.22187656,2.50772372,0.85218980,1.20057249,0.88908446,0.30838487
-5.10555278,5.31048611,0.04915355,0.41697017,0.21365482,2.45146777,0.84461409,1.17976203,0.87106290,0.29941461
-5.09954977,5.17485029,0.04673525,0.41025552,0.20511143,2.38961959,0.83478893,1.15533432,0.85025303,0.28989635
-5.09354677,5.02736361,0.04422049,0.40233668,0.19632932,2.32280463,0.82290461,1.12752761,0.82705051,0.27989443
-5.08754377,4.86986704,0.04165091,0.39332536,0.18739844,2.25176950,0.80920499,1.09665208,0.80192163,0.26949238
-5.08154077,4.70449375,0.03906882,0.38337591,0.17841457,2.17737399,0.79397977,1.06308943,0.77539300,0.25879112
-5.07553777,4.53363144,0.03651613,0.37268155,0.16947786,2.10058001,0.77755563,1.02729075,0.74803950,0.24790655
-5.06953477,4.35987739,0.03403346,0.36146957,0.16069131,2.02243781,0.76028660,0.98977266,0.72047074,0.23696662
-5.06353177,4.18598749,0.03165939,0.34999519,0.15215891,1.94406967,0.74254413,0.95111175,0.69331669,0.22610791
-5.05752876,4.01482087,0.02942975,0.33853468,0.14398379,1.86665161,0.72470712,0.91193724,0.66721270,0.21547209
-5.05152576,3.84928136,0.02737714,0.32737771,0.13626623,1.79139348,0.70715245,0.87292207,0.64278452,0.20520201
-5.04552276,3.69225758,0.02553047,0.31681932,0.12910165,1.71951774,0.69024609,0.83477249,0.62063354,0.19543795
-5.03951976,3.54656281,0.02391469,0.30715168,0.12257857,1.65223764,0.67433518,0.79821634,0.60132266,0.18631388
-5.03351676,3.41487605,0.02255062,0.29865592,0.11677674,1.59073483,0.65974107,0.76399019,0.58536323,0.17795392
-5.02751376,3.29968547,0.02145480,0.29159428,0.11176531,1.53613700,0.64675345,0.73282561,0.57320302,0.17046913
-5.02151076,3.20323506,0.02063947,0.28620271,0.10760121,1.48949575,0.63562562,0.70543473,0.56521575,0.16395469
-5.01550775,3.12747554,0.02011258,0.28268426,0.10432767,1.45176501,0.62657064,0.68249536,0.56169207,0.15848746
-5.00950475,3.07402006,0.01987783,0.28120330,0.10197314,1.42378016,0.61975850,0.66463591,0.56283231,0.15412413
-5.00350175,3.04410530,0.01993471,0.28188070,0.10055033,1.40623819,0.61531392,0.65242036,0.56874100,0.15089976
-4.99749875,3.03855852,0.02027864,0.28479021,0.10005568,1.39967909,0.61331490,0.64633355,0.57942324,0.14882693
-4.99149575,3.05777087,0.02090102,0.28995589,0.10046909,1.40446873,0.61379169,0.64676698,0.59478296,0.14789535
-4.98549275,3.10167760,0.02178936,0.29735085,0.10175405,1.42078350,0.61672621,0.65400555,0.61462317,0.14807204
-4.97948974,3.16974540,0.02292743,0.30689717,0.10385810,1.44859729,0.62205186,0.66821548,0.63864820,0.14930195
-4.97348674,3.26096756,0.02429545,0.31846701,0.10671361,1.48767097,0.62965370,0.68943367,0.66646783,0.15150902
-4.96748374,3.37386728,0.02587025,0.33188488,0.11023897,1.53754515,0.63936910,0.71755915,0.69760352,0.15459778
-4.96148074,3.50650991,0.02762561,0.34693106,0.11434007,1.59753668,0.65098887,0.75234671,0.73149655,0.15845522
-4.95547774,3.65652441,0.02953256,0.36334597,0.11891205,1.66673950,0.66425912,0.79340344,0.76751799,0.16295306
-4.94947474,3.82113470,0.03155982,0.38083552,0.12384144,1.74403048,0.67888394,0.84018831,0.80498055,0.16795042
-4.94347174,3.99720105,0.03367430,0.39907730,0.12900841,1.82808083,0.69452903,0.89201546,0.84315204,0.17329664
-4.93746873,4.18127178,0.03584172,0.41772735,0.13428930,1.91737339,0.71082647,0.94806140,0.88127022,0.17883438
-4.93146573,4.36964498,0.03802729,0.43642765,0.13955930,2.01022626,0.72738073,1.00737630,0.91855889,0.18440296
-4.92546273,4.55843980,0.04019645,0.45481386,0.14469516,2.10482264,0.74377584,1.06889975,0.95424481,0.18984164
-4.91945973,4.74367618,0.04231578,0.47252341,0.14957797,2.19924673,0.75958390,1.13148061,0.98757506,0.19499317
-4.91345673,4.92136182,0.04435375,0.48920358,0.15409588,2.29152523,0.77437460,1.19390105,1.01783448,0.19970708
-4.90745373,5.08758428,0.04628173,0.50451954,0.15814669,2.37967338,0.78772577,1.25490407,1.04436268,0.20384306
-4.90145073,5.23860585,0.04807477,0.51816196,0.16164029,2.46174455,0.79923445,1.31322410,1.06657010,0.20727404
-4.89544772,5.37095855,0.04971245,0.52985426,0.16450076,2.53588177,0.80852836,1.36761961,1.08395271,0.20988903
-4.88944472,5.48153598,0.05117955,0.53935899,0.16666823,2.60036946,0.81527722,1.41690684,1.09610475,0.21159560
-4.88344172,5.56767888,0.05246668,0.54648340,0.16810028,2.65368349,0.81920354,1.45999341,1.10272911,0.21232197
-4.87743872,5.62725097,0.05357066,0.55108391,0.16877289,2.69453755,0.82009233,1.49591049,1.10364502,0.21201854
-4.87143572,5.65870206,0.05449474,0.55306930,0.16868094,2.72192376,0.81779944,1.52384233,1.09879264,0.21065891
-4.86543272,5.66111536,0.05524857,0.55240257,0.16783816,2.73514574,0.81225798,1.54315169,1.08823434,0.20824026
-4.85942971,5.63423684,0.05584799,0.54910130,0.16627658,2.73384253,0.80348241,1.55340026,1.07215261,0.20478314
-4.85342671,5.57848470,0.05631455,0.54323651,0.16404540,2.71800198,0.79157028,1.55436282,1.05084464,0.20033064
-4.84742371,5.49493827,0.05667474,0.53493005,0.16120947,2.68796291,0.77670113,1.54603461,1.02471358,0.19494688
-4.84142071,5.38530596,0.05695912,0.52435046,0.15784717,2.64440549,0.75913275,1.52863138,0.99425683,0.18871504
-4.83541771,5.25187338,0.05720122,0.51170761,0.15404807,2.58833026,0.73919468,1.50258197,0.96005177,0.18173483
-4.82941471,5.09743303,0.05743623,0.49724611,0.14991015,2.52102628,0.71727928,1.46851380,0.92273931,0.17411949
-4.82341171,4.92519841,0.05769972,0.48123789,0.14553684,2.44402969,0.69383055,1.42723164,0.88300591,0.16599262
-4.81740870,4.73870553,0.05802625,0.46397404,0.14103395,2.35907444,0.66933116,1.37969069,0.84156454,0.15748462
-4.81140570,4.54170578,0.05844796,0.44575640,0.13650654,2.26803694,0.64428812,1.32696503,0.79913552,0.14872920
-4.80540270,4.33805421,0.05899336,0.42688906,0.13205594,2.17287716,0.61921772,1.27021276,0.75642754,0.13985986
-4.79939970,4.13159761,0.05968613,0.40767019,0.12777692,2.07557834,0.59463022,1.21063939,0.71411977,0.13100647
-4.79339670,3.92606660,0.06054419,0.38838453,0.12375513,1.97808784,0.57101484,1.14946077,0.67284557,0.12229221
-4.78739370,3.72497574,0.06157893,0.36929671,0.12006491,1.88226135,0.54882575,1.08786737,0.63317822,0.11383082
-4.78139070,3.53153512,0.06279475,0.35064574,0.11676761,1.78981248,0.52846941,1.02699086,0.59561928,0.10572428
-4.77538769,3.34857647,0.06418890,0.33264086,0.11391030,1.70226952,0.51029382,0.96787458,0.56058974,0.09806101
-4.76938469,3.17849585,0.06575151,0.31545874,0.11152507,1.62094072,0.49457998,0.91144858,0.52842425,0.09091456
-4.76338169,3.02321438,0.06746605,0.29924225,0.10962879,1.54688896,0.48153579,0.85851014,0.49936843,0.08434289
-4.75737869,2.88415763,0.06930994,0.28410063,0.10822352,1.48091633,0.47129274,0.80971005,0.47357937,0.07838819
-4.75137569,2.76225329,0.07125548,0.27011101,0.10729724,1.42355871,0.46390510,0.76554493,0.45112898,0.07307714
-4.74537269,2.65794627,0.07327092,0.25732118,0.10682521,1.37508983,0.45935198,0.72635544,0.43201004,0.06842174
-4.73936968,2.57122954,0.07532176,0.24575325,0.10677158,1.33553421,0.45754172,0.69232994,0.41614460,0.06442044
-4.73336668,2.50168845,0.07737210,0.23540812,0.10709139,1.30468795,0.45831865,0.66351325,0.40339424,0.06105967
-4.72736368,2.44855611,0.07938604,0.22627033,0.10773277,1.28214597,0.46147180,0.63981952,0.39357173,0.05831557
-4.72136068,2.41077679,0.08132906,0.21831310,0.10863927,1.26733436,0.46674521,0.62104865,0.38645368,0.05615593
-4.71535768,2.38707440,0.08316937,0.21150324,0.10975229,1.25954637,0.47384937,0.60690518,0.38179342,0.05454218
-4.70935468,2.37602320,0.08487903,0.20580559,0.11101338,1.25798039,0.48247349,0.59701883,0.37933378,0.05343141
-4.70335168,2.37611762,0.08643501,0.20118697,0.11236647,1.26177850,0.49229801,0.59096575,0.37881920,0.05277824
-4.69734867,2.38583882,0.08781995,0.19761917,0.11375985,1.27006408,0.50300704,0.58828968,0.38000670,0.05253669
-4.69134567,2.40371549,0.08902263,0.19508107,0.11514786,1.28197745,0.51430013,0.58852225,0.38267524,0.05266170
-4.68534267,2.42837711,0.09003827,0.19355975,0.11649224,1.29670809,0.52590322,0.59120183,0.38663328,0.05311049
-4.67933967,2.45859799,0.09086844,0.19305046,0.11776307,1.31352282,0.53757819,0.59589026,0.39172417,0.05384368
-4.67333667,2.49333125,0.09152074,0.19355569,0.11893929,1.33178910,0.54913090,0.60218726,0.39782932,0.05482600
-4.66733367,2.53173200,0.09200817,0.19508324,0.12000880,1.35099296,0.56041737,0.60974211,0.40486894,0.05602682
-4.66133067,2.57316975,0.09234829,0.19764350,0.12096808,1.37075130,0.57134808,0.61826245,0.41280067,0.05742036
-4.65532766,2.61723018,0.09256219,0.20124624,0.12182146,1.39081839,0.58189008,0.62752020,0.42161596,0.05898556
-4.64932466,2.66370713,0.09267324,0.20589689,0.12257999,1.41108682,0.59206715,0.63735461,0.43133469,0.06070581
-4.64332166,2.71258580,0.09270581,0.21159271,0.12326001,1.43158304,0.60195779,0.64767266,0.44199828,0.06256843
