energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.76588294,3.80424490,-3.83011929,0.94907458,-0.97826246,2.37662325,-2.39634708,0.01993864,-0.02032395,0.19551312,-0.18666922,0.46927135,-0.45605505,0.63635520,-0.63288174,0.03209209,-0.03098954,0.40101364,-0.41680834
-5.75987994,3.79040524,-3.80120089,0.93179974,-0.96334484,2.36120924,-2.38046755,0.01964219,-0.02018217,0.20163572,-0.18768896,0.47392681,-0.45726265,0.64517080,-0.62726144,0.03236488,-0.03132030,0.39500932,-0.40963221
-5.75387694,3.77367070,-3.76891299,0.91193136,-0.94550215,2.34170286,-2.36016039,0.01926744,-0.01995283,0.20874645,-0.18977180,0.47858450,-0.45839025,0.65646236,-0.62414664,0.03259424,-0.03162458,0.38855456,-0.40186257
-5.74787394,3.75432273,-3.73374227,0.88972216,-0.92494719,2.31843443,-2.33572841,0.01882184,-0.01964135,0.21675743,-0.19291306,0.48324175,-0.45950137,0.67007121,-0.62360170,0.03277389,-0.03189713,0.38173266,-0.39359224
-5.74187094,3.73269905,-3.69625787,0.86546594,-0.90194715,2.29181336,-2.30757454,0.01831385,-0.01925444,0.22556365,-0.19709021,0.48788787,-0.46065884,0.68579835,-0.62564787,0.03289776,-0.03213279,0.37463625,-0.38492649
-5.73586793,3.70917091,-3.65708860,0.83948718,-0.87681428,2.26230975,-2.27618533,0.01775267,-0.01879994,0.23504367,-0.20226263,0.49250130,-0.46192063,0.70340553,-0.63026260,0.03296000,-0.03232648,0.36736447,-0.37598073
-5.72986493,3.68411980,-3.61689702,0.81213010,-0.84989521,2.23043472,-2.24211141,0.01714800,-0.01828660,0.24506082,-0.20837150,0.49704731,-0.46333571,0.72261735,-0.63737933,0.03295503,-0.03247311,0.36002002,-0.36687773
-5.72386193,3.65791556,-3.57635158,0.78374765,-0.82155929,2.19672066,-2.20594617,0.01650978,-0.01772376,0.25546492,-0.21534007,0.50147641,-0.46494005,0.74312450,-0.64688768,0.03287753,-0.03256747,0.35270605,-0.35774446
-5.71785893,3.63089707,-3.53609872,0.75469091,-0.79218679,2.16170232,-2.16830373,0.01584796,-0.01712119,0.26609467,-0.22307419,0.50572384,-0.46675322,0.76458837,-0.65863421,0.03272255,-0.03260431,0.34552324,-0.34870878
-5.71185593,3.60335699,-3.49673633,0.72529941,-0.76215723,2.12589967,-2.12979720,0.01517223,-0.01648876,0.27678060,-0.23146328,0.50971006,-0.46877554,0.78664711,-0.67242405,0.03248563,-0.03257826,0.33856708,-0.33989603
-5.70585293,3.57553132,-3.45879019,0.69589280,-0.73183843,2.08980317,-2.09101849,0.01449187,-0.01583625,0.28734872,-0.24038177,0.51334252,-0.47098627,0.80892313,-0.68802332,0.03216297,-0.03248395,0.33192551,-0.33142569
-5.69984992,3.54759429,-3.42269462,0.66676402,-0.70157677,2.05386182,-2.05252019,0.01381554,-0.01517308,0.29762467,-0.24969106,0.51651852,-0.47334288,0.83103200,-0.70516264,0.03175156,-0.03231610,0.32567695,-0.32340831
-5.69384692,3.51965861,-3.38877829,0.63817428,-0.67168899,2.01847435,-2.01480057,0.01315113,-0.01450819,0.30743837,-0.25924202,0.51912922,-0.47578142,0.85259247,-0.72354169,0.03124940,-0.03206971,0.31988887,-0.31594274
-5.68784392,3.49178073,-3.35725582,0.61034988,-0.64245576,1.98398339,-1.97829178,0.01250564,-0.01384979,0.31662898,-0.26887802,0.52106454,-0.47821825,0.87323737,-0.74283501,0.03065571,-0.03174023,0.31461684,-0.30911378
-5.68184092,3.46397042,-3.32822548,0.58348081,-0.61411718,1.95067250,-1.94335176,0.01188512,-0.01320529,0.32504994,-0.27843846,0.52221871,-0.48055289,0.89262485,-0.76269883,0.02997112,-0.03132381,0.30990401,-0.30299032
-5.67583792,3.43620367,-3.30167273,0.55772105,-0.58687027,1.91876574,-1.91025961,0.01129459,-0.01258116,0.33257401,-0.28776278,0.52249635,-0.48267210,0.91044974,-0.78277903,0.02919786,-0.03081760,0.30578119,-0.29762410
-5.66983492,3.40843776,-3.27747932,0.53319036,-0.56086842,1.88842926,-1.87921437,0.01073799,-0.01198289,0.33909791,-0.29669471,0.52181848,-0.48445478,0.92645424,-0.80271988,0.02833986,-0.03021994,0.30226717,-0.29304893
-5.66383192,3.38062737,-3.25543696,0.50997731,-0.53622258,1.85977448,-1.85033678,0.01021823,-0.01141491,0.34454651,-0.30508681,0.52012840,-0.48577777,0.94043770,-0.82217351,0.02740288,-0.02953068,0.29936953,-0.28928060
-5.65782891,3.35274033,-3.23526494,0.48814324,-0.51300398,1.83286246,-1.82367361,0.00973715,-0.01088060,0.34887624,-0.31280502,0.51739696,-0.48652206,0.95226481,-0.84080968,0.02639455,-0.02875135,0.29708566,-0.28631721
-5.65182591,3.32477223,-3.21663036,0.46772684,-0.49124822,1.80770889,-1.79920395,0.00929561,-0.01038230,0.35207756,-0.31973310,0.51362692,-0.48657915,0.96187190,-0.85832570,0.02532430,-0.02788533,0.29540401,-0.28414013
-5.64582291,3.29675880,-3.19917004,0.44874914,-0.47096033,1.78428963,-1.77684714,0.00889351,-0.00992133,0.35417640,-0.32577675,0.50885625,-0.48585744,0.96927096,-0.87445593,0.02420331,-0.02693801,0.29430551,-0.28271541
-5.63981991,3.26878559,-3.18251289,0.43121848,-0.45212046,1.76254636,-1.75647163,0.00852987,-0.00949805,0.35523436,-0.33086728,0.50316001,-0.48428810,0.97455118,-0.88898073,0.02304429,-0.02591676,0.29376511,-0.28199561
-5.63381691,3.24099457,-3.16630198,0.41513532,-0.43469008,1.74239243,-1.73790462,0.00820293,-0.00911190,0.35534780,-0.33496459,0.49665083,-0.48183030,0.97787781,-0.90173430,0.02186131,-0.02483095,0.29375334,-0.28192201
-5.62781391,3.21358750,-3.15021524,0.40049673,-0.41861815,1.72371877,-1.72094199,0.00791023,-0.00876151,0.35464556,-0.33805945,0.48947782,-0.47847546,0.97948852,-0.91261125,0.02066950,-0.02369182,0.29423796,-0.28242716
-5.62181091,3.18682635,-3.13398428,0.38730023,-0.40384728,1.70639998,-1.70535841,0.00764872,-0.00844478,0.35328568,-0.34017477,0.48182403,-0.47425041,0.97968714,-0.92157152,0.01948472,-0.02251226,0.29518549,-0.28343764
-5.61580790,3.16103092,-3.11741073,0.37554699,-0.39031947,1.69030071,-1.69091735,0.00741489,-0.00815899,0.35145102,-0.34136594,0.47390242,-0.46921921,0.97883524,-0.92864343,0.01832324,-0.02130662,0.29656283,-0.28487706
-5.60980490,3.13657424,-3.10037986,0.36524430,-0.37798135,1.67528231,-1.67738112,0.00720490,-0.00790090,0.34934403,-0.34172013,0.46595065,-0.46348357,0.97734171,-0.93392473,0.01720137,-0.02009041,0.29833864,-0.28666913
-5.60380190,3.11387607,-3.08287116,0.35640723,-0.36678870,1.66120995,-1.66452069,0.00701468,-0.00766687,0.34718079,-0.34135456,0.45822477,-0.45718187,0.97565075,-0.93758152,0.01613511,-0.01887989,0.30048472,-0.28874075
-5.59779890,3.09339512,-3.06496581,0.34905938,-0.35671031,1.64795995,-1.65212530,0.00684009,-0.00745300,0.34518464,-0.34041373,0.45099213,-0.45048676,0.97422882,-0.93984509,0.01513981,-0.01769181,0.30297714,-0.29102502
-5.59179590,3.07562019,-3.04685108,0.34323296,-0.34773085,1.63542739,-1.64001183,0.00667703,-0.00725528,0.34357958,-0.33906584,0.44452373,-0.44360143,0.97355078,-0.94100660,0.01422989,-0.01654298,0.30579711,-0.29346408
-5.58579290,3.06106058,-3.02882151,0.33896795,-0.33985297,1.62353354,-1.62803370,0.00652161,-0.00706966,0.34258355,-0.33749823,0.43908638,-0.43675472,0.97408584,-0.94140989,0.01341850,-0.01544994,0.30893166,-0.29601168
-5.57978989,3.05023600,-3.01127689,0.33631060,-0.33309832,1.61223305,-1.61608916,0.00637021,-0.00689223,0.34240203,-0.33591235,0.43493478,-0.43019522,0.97628363,-0.94144247,0.01271736,-0.01442863,0.31237384,-0.29863527
-5.57378689,3.04366585,-2.99471720,0.33531116,-0.32750771,1.60152013,-1.60412868,0.00621961,-0.00671934,0.34322191,-0.33451806,0.43230398,-0.42418449,0.98056088,-0.94152507,0.01213650,-0.01349410,0.31612264,-0.30131764
-5.56778389,3.04185802,-2.97973411,0.33602113,-0.32314027,1.59143356,-1.59216104,0.00606711,-0.00654768,0.34520605,-0.33352768,0.43140235,-0.41898981,0.98728889,-0.94209987,0.01168419,-0.01266022,0.32018241,-0.30405789
-5.56178089,3.04529695,-2.96699943,0.33848994,-0.32007160,1.58205998,-1.58025790,0.00591052,-0.00637442,0.34848840,-0.33314989,0.43240530,-0.41487648,0.99678224,-0.94361783,0.01136678,-0.01193947,0.32456188,-0.30687167
-5.55577789,3.05443111,-2.95725012,0.34276123,-0.31839112,1.57353491,-1.56855615,0.00574830,-0.00619724,0.35317006,-0.33358363,0.43544993,-0.41210009,1.00928892,-0.94652545,0.01118867,-0.01134278,0.32927277,-0.30979066
-5.54977489,3.06965964,-2.95127017,0.34886906,-0.31819843,1.56604143,-1.55725806,0.00557949,-0.00601444,0.35931615,-0.33501221,0.44063077,-0.41089891,1.02498207,-0.95125128,0.01115228,-0.01087939,0.33432794,-0.31286120
-5.54377189,3.09131855,-2.94986938,0.35683389,-0.31959899,1.55980616,-1.54662861,0.00540378,-0.00582494,0.36695376,-0.33759784,0.44799671,-0.41148664,1.04395358,-0.95819255,0.01125807,-0.01055674,0.33973940,-0.31614211
-5.53776888,3.11966657,-2.95385925,0.36665885,-0.32269913,1.55509255,-1.53698990,0.00522144,-0.00562831,0.37607078,-0.34147657,0.45754919,-0.41404577,1.06620962,-0.96770227,0.01150456,-0.01038039,0.34551595,-0.31970173
-5.53176588,3.15487125,-2.96402665,0.37832631,-0.32760059,1.55219180,-1.52871269,0.00503326,-0.00542474,0.38661582,-0.34675403,0.46924178,-0.41872170,1.09166833,-0.98007719,0.01188841,-0.01035403,0.35166095,-0.32361430
-5.52576288,3.19699585,-2.98110566,0.39179498,-0.33439471,1.55141154,-1.52220501,0.00484052,-0.00521500,0.39849917,-0.35350182,0.48298095,-0.42561781,1.12015972,-0.99554693,0.01240447,-0.01047941,0.35817007,-0.32795577
-5.51975988,3.24598786,-3.00574873,0.40699781,-0.34315667,1.55306296,-1.51789827,0.00464486,-0.00500039,0.41159473,-0.36175476,0.49862830,-0.43479166,1.15142788,-1.01426465,0.01304594,-0.01075634,0.36502937,-0.33279927
-5.51375688,3.30167004,-3.03849791,0.42384077,-0.35393986,1.55744712,-1.51623131,0.00444820,-0.00478265,0.42574292,-0.37150921,0.51600399,-0.44625239,1.18513557,-1.03629955,0.01380443,-0.01118272,0.37221383,-0.33821051
-5.50775388,3.36373481,-3.07975761,0.44220282,-0.36677071,1.56484100,-1.51763306,0.00425263,-0.00456385,0.44075450,-0.38272225,0.53489126,-0.45995943,1.22087122,-1.06163154,0.01467012,-0.01175455,0.37968643,-0.34424320
-5.50175088,3.43174290,-3.12977020,0.46193688,-0.38164436,1.57548437,-1.52250461,0.00406032,-0.00434631,0.45641526,-0.39531196,0.55504217,-0.47582263,1.25815826,-1.09014837,0.01563192,-0.01246595,0.38739789,-0.35093491
-5.49574787,3.50512695,-3.18859568,0.48287220,-0.39852121,1.58956805,-1.53120154,0.00387337,-0.00413246,0.47249144,-0.40915880,0.57618406,-0.49370371,1.29646667,-1.12164539,0.01667766,-0.01330922,0.39528725,-0.35830348
-5.48974487,3.58320050,-3.25609689,0.50481778,-0.41732486,1.60722454,-1.54401758,0.00369377,-0.00392476,0.48873580,-0.42410802,0.59802681,-0.51341920,1.33522662,-1.15582805,0.01779423,-0.01427494,0.40328311,-0.36634440
-5.48374187,3.66517255,-3.33193146,0.52756693,-0.43794139,1.62852137,-1.56117040,0.00352328,-0.00372554,0.50489413,-0.43997307,0.62027059,-0.53474464,1.37384373,-1.19231749,0.01896785,-0.01535199,0.41130574,-0.37502903
-5.47773887,3.75016750,-3.41555131,0.55090268,-0.46022020,1.65345776,-1.58279045,0.00336339,-0.00353697,0.52071213,-0.45654009,0.64261376,-0.55742005,1.41171571,-1.23065885,0.02018426,-0.01652776,0.41926969,-0.38430415
-5.47173587,3.83724989,-3.50621044,0.57460391,-0.48397649,1.68196469,-1.60891349,0.00321524,-0.00336091,0.53594234,-0.47357321,0.66476086,-0.58115649,1.44824980,-1.27033246,0.02142897,-0.01778825,0.42708697,-0.39409264
-5.46573287,3.92545306,-3.60298113,0.59845175,-0.50899526,1.71390847,-1.63947742,0.00307961,-0.00319888,0.55035104,-0.49082067,0.68643018,-0.60564351,1.48288033,-1.31076762,0.02268750,-0.01911829,0.43467051,-0.40429539
-5.45972986,4.01381029,-3.70477842,0.62223605,-0.53503669,1.74909728,-1.67432351,0.00295689,-0.00305203,0.56372468,-0.50802156,0.70736078,-0.63055728,1.51508597,-1.35135853,0.02394562,-0.02050175,0.44193770,-0.41479439
-5.45372686,4.10138708,-3.81039183,0.64576143,-0.56184275,1.78729054,-1.71320220,0.00284712,-0.00292105,0.57587589,-0.52491296,0.72731871,-0.65556915,1.54440569,-1.39148198,0.02518961,-0.02192183,0.44881375,-0.42545673
-5.44772386,4.18731268,-3.91852351,0.66885271,-0.58914466,1.82821007,-1.75578301,0.00274996,-0.00280621,0.58664860,-0.54123731,0.74610202,-0.68035424,1.57045291,-1.43051613,0.02640648,-0.02336137,0.45523463,-0.43613939
-5.44172086,4.27080915,-4.02783073,0.69135914,-0.61667086,1.87155252,-1.80166816,0.00266475,-0.00270736,0.59592212,-0.55674974,0.76354467,-0.70459987,1.59292720,-1.46785972,0.02758420,-0.02480312,0.46114946,-0.44669455
-5.43571786,4.35121623,-4.13697104,0.71315751,-0.64415501,1.91700198,-1.85040898,0.00259057,-0.00262394,0.60361413,-0.57122508,0.77951880,-0.72801345,1.61162273,-1.50295097,0.02871185,-0.02623012,0.46652205,-0.45697499
-5.42971486,4.42801048,-4.24464761,0.73415352,-0.67134365,1.96424197,-1.90152420,0.00252628,-0.00255504,0.60968228,-0.58446431,0.79393574,-0.75032947,1.62643341,-1.53528529,0.02977982,-0.02762603,0.47133157,-0.46683948
-5.42371186,4.50081745,-4.34965254,0.75428169,-0.69800313,2.01296599,-1.95451899,0.00247054,-0.00249944,0.61412441,-0.59630013,0.80674533,-0.77131539,1.63735394,-1.56443100,0.03077989,-0.02897547,0.47557223,-0.47615760
-5.41770885,4.56941607,-4.45090568,0.77350352,-0.72392525,2.06288579,-2.00890353,0.00242195,-0.00245566,0.61697737,-0.60660150,0.81793397,-0.79077619,1.64447713,-1.59004246,0.03170539,-0.03026431,0.47925202,-0.48481394
-5.41170585,4.63373496,-4.54748707,0.79180414,-0.74893149,2.11373699,-2.06421013,0.00237904,-0.00242203,0.61831452,-0.61527687,0.82752130,-0.80855733,1.64798726,-1.61186972,0.03255116,-0.03147998,0.48239056,-0.49271125
-5.40570285,4.69384073,-4.63866092,0.80918758,-0.77287543,2.16528157,-2.12000767,0.00234034,-0.00239677,0.61824191,-0.62227598,0.83555589,-0.82454610,1.64814988,-1.62976449,0.03331364,-0.03261169,0.48501622,-0.49977262
-5.39969985,4.74991913,-4.72389010,0.82567102,-0.79564338,2.21730736,-2.17591262,0.00230446,-0.00237804,0.61689351,-0.62759013,0.84211011,-0.83867136,1.64529857,-1.64368180,0.03399083,-0.03365062,0.48716274,-0.50594232
-5.39369685,4.80225004,-4.80284031,0.84127834,-0.81715315,2.26962442,-2.23159612,0.00227009,-0.00236399,0.61442548,-0.63125095,0.84727447,-0.85090165,1.63981929,-1.65367755,0.03458227,-0.03459006,0.48886554,-0.51118553
-5.38769385,4.85117806,-4.87537382,0.85603343,-0.83735102,2.32205911,-2.28678659,0.00223608,-0.00235285,0.61101001,-0.63332764,0.85115189,-0.86124195,1.63213309,-1.65990181,0.03508894,-0.03542550,0.49015796,-0.51548694
-5.38169085,4.89708048,-4.94153344,0.86995372,-0.85620736,2.37444611,-2.34126807,0.00220140,-0.00234295,0.60682878,-0.63392293,0.85385204,-0.86972922,1.62267801,-1.66258841,0.03551328,-0.03615464,0.49106784,-0.51884839
-5.37568784,4.94033478,-5.00151782,0.88304429,-0.87371102,2.42661949,-2.39487449,0.00216525,-0.00233276,0.60206655,-0.63316788,0.85548619,-0.87642713,1.61189126,-1.66204129,0.03585901,-0.03677734,0.49161451,-0.52128574
-5.36968484,4.98128773,-5.05564986,0.89529317,-0.88986303,2.47840357,-2.44748047,0.00212697,-0.00232092,0.59690499,-0.63121581,0.85616273,-0.88142020,1.60019230,-1.65861833,0.03613117,-0.03729559,0.49180655,-0.52282532
-5.36368184,5.02022822,-5.10434046,0.90666797,-0.90467016,2.52960450,-2.49898968,0.00208611,-0.00230631,0.59151713,-0.62823570,0.85598367,-0.88480784,1.58796787,-1.65271367,0.03633593,-0.03771336,0.49164036,-0.52350011
-5.35767884,5.05736544,-5.14805002,0.91711430,-0.91813863,2.58000358,-2.54932146,0.00204240,-0.00228798,0.58606267,-0.62440535,0.85504218,-0.88669856,1.57555956,-1.64473928,0.03648065,-0.03803650,0.49109981,-0.52334607
-5.35167584,5.09281393,-5.18725025,0.92655601,-0.93026870,2.62935293,-2.59839726,0.00199572,-0.00226523,0.58068415,-0.61990468,0.85342123,-0.88720479,1.56325446,-1.63510700,0.03657370,-0.03827254,0.49015687,-0.52239886
-5.34567284,5.12658642,-5.22238894,0.93489738,-0.94105039,2.67737425,-2.64612779,0.00194612,-0.00223755,0.57550433,-0.61490952,0.85119337,-0.88643847,1.55127918,-1.62421184,0.03662449,-0.03843053,0.48877323,-0.52069107
