energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.80790395,3.40489207,0.01991268,0.21355830,1.21660574,1.54409402,1.51321356,0.00000000,0.83882446,0.15541807
-5.80190095,3.27659313,0.01995426,0.20905579,1.18238245,1.48609714,1.45183532,0.00000000,0.81673435,0.14491594
-5.79589795,3.16354051,0.01995317,0.20611171,1.15610489,1.43567216,1.39620325,0.00000000,0.79788110,0.13472356
-5.78989495,3.06648260,0.01991901,0.20468880,1.13794496,1.39300059,1.34687289,0.00000000,0.78245416,0.12497469
-5.78389195,2.98577660,0.01986331,0.20472950,1.12797910,1.35805587,1.30422502,0.00000000,0.77053003,0.11578954
-5.77788894,2.92143278,0.01979940,0.20616047,1.12621054,1.33062650,1.26848139,0.00000000,0.76208294,0.10727467
-5.77188594,2.87317193,0.01974231,0.20889736,1.13259460,1.31034545,1.23972733,0.00000000,0.75699999,0.09952351
-5.76588294,2.84049284,0.01970859,0.21284978,1.14706560,1.29672444,1.21793990,0.00000000,0.75509994,0.09261757
-5.75987994,2.82274624,0.01971618,0.21792610,1.16956382,1.28919133,1.20302000,0.00000000,0.75615466,0.08662811
-5.75387694,2.81921140,0.01978422,0.22403801,1.20006070,1.28712879,1.19482655,0.00000000,0.75991201,0.08161817
-5.74787394,2.82917127,0.01993281,0.23110438,1.23858080,1.28991247,1.19321094,0.00000000,0.76611892,0.07764481
-5.74187094,2.85198243,0.02018286,0.23905450,1.28521889,1.29694694,1.19804971,0.00000000,0.77454349,0.07476136
-5.73586793,2.88713603,0.02055574,0.24783027,1.34015089,1.30769770,1.20927362,0.00000000,0.78499474,0.07301959
-5.72986493,2.93430651,0.02107309,0.25738739,1.40363747,1.32171775,1.22689151,0.00000000,0.79733915,0.07247153
-5.72386193,2.99338540,0.02175645,0.26769549,1.47601961,1.33866780,1.25100739,0.00000000,0.81151286,0.07317089
-5.71785893,3.06449830,0.02262684,0.27873699,1.55770576,1.35832904,1.28182961,0.00000000,0.82752896,0.07517387
-5.71185593,3.14800369,0.02370439,0.29050501,1.64915059,1.38060810,1.31967142,0.00000000,0.84547932,0.07853930
-5.70585293,3.24447349,0.02500782,0.30300029,1.75082589,1.40553414,1.36494249,0.00000000,0.86553084,0.08332807
-5.69984992,3.35465577,0.02655387,0.31622732,1.86318473,1.43324830,1.41813144,0.00000000,0.88791625,0.08960172
-5.69384692,3.47942133,0.02835669,0.33018997,1.98662003,1.46398621,1.47977995,0.00000000,0.91291970,0.09742022
-5.68784392,3.61969629,0.03042720,0.34488684,2.12141970,1.49805443,1.55044935,0.00000000,0.94085802,0.10683906
-5.68184092,3.77638385,0.03277243,0.36030667,2.26772028,1.53580230,1.63068099,0.00000000,0.97205830,0.11790559
-5.67583792,3.95027894,0.03539478,0.37642413,2.42546158,1.57759043,1.72095214,0.00000000,1.00683304,0.13065480
-5.66983492,4.14197971,0.03829142,0.39319624,2.59434469,1.62375760,1.82162930,0.00000000,1.04545401,0.14510479
-5.66383192,4.35180044,0.04145365,0.41055978,2.77379604,1.67458764,1.93292119,0.00000000,1.08812611,0.16125189
-5.65782891,4.57969012,0.04486641,0.42842984,2.96293960,1.73027806,2.05483358,0.00000000,1.13496258,0.17906595
-5.65182591,4.82516107,0.04850788,0.44669969,3.16057950,1.79091184,2.18712830,0.00000000,1.18596277,0.19848583
-5.64582291,5.08723156,0.05234928,0.46524213,3.36519455,1.85643396,2.32928879,0.00000000,1.24099374,0.21941543
-5.63981991,5.36438586,0.05635482,0.48391219,3.57494593,1.92663367,2.48049395,0.00000000,1.29977656,0.24172056
-5.63381691,5.65455444,0.06048191,0.50255118,3.78769852,2.00113358,2.63960235,0.00000000,1.36187830,0.26522685
-5.62781391,5.95511633,0.06468158,0.52099198,4.00105593,2.07938605,2.80514804,0.00000000,1.42671005,0.28971898
-5.62181091,6.26292458,0.06889920,0.53906512,4.21240830,2.16067726,2.97534894,0.00000000,1.49353146,0.31494131
-5.61580790,6.57435499,0.07307540,0.55660561,4.41899163,2.24413894,3.14812835,0.00000000,1.56146179,0.34060021
-5.60980490,6.88537702,0.07714722,0.57345986,4.61795665,2.32876730,3.32114941,0.00000000,1.62949704,0.36636799
-5.60380190,7.19164500,0.08104954,0.58949262,4.80644462,2.41344858,3.49186191,0.00000000,1.69653287,0.39188854
-5.59779890,7.48860668,0.08471662,0.60459326,4.98166723,2.49699031,3.65756025,0.00000000,1.76139236,0.41678450
-5.59179590,7.77162551,0.08808375,0.61868118,5.14098739,2.57815700,3.81545076,0.00000000,1.82285766,0.44066585
-5.58579290,8.03611210,0.09108904,0.63170997,5.28199753,2.65570898,3.96272620,0.00000000,1.87970435,0.46313963
-5.57978989,8.27766002,0.09367519,0.64367003,5.40259226,2.72844281,4.09664478,0.00000000,1.93073730,0.48382042
-5.57378689,8.49218069,0.09579108,0.65458938,5.50103218,2.79523176,4.21461084,0.00000000,1.97482649,0.50234136
-5.56778389,8.67603196,0.09739343,0.66453271,5.57599617,2.85506468,4.31425403,0.00000000,2.01094159,0.51836498
-5.56178089,8.82613528,0.09844809,0.67359847,5.62662002,2.90708170,4.39350389,0.00000000,2.03818393,0.53159375
-5.55577789,8.94007669,0.09893113,0.68191418,5.65251963,2.95060540,4.45065691,0.00000000,2.05581455,0.54177957
-5.54977489,9.01618747,0.09882966,0.68963019,5.65379800,2.98516617,4.48443315,0.00000000,2.06327747,0.54873206
-5.54377189,9.05360107,0.09814224,0.69691204,5.63103583,3.01052063,4.49402021,0.00000000,2.06021707,0.55232507
-5.53776888,9.05228419,0.09687898,0.70393192,5.58526624,3.02666258,4.47910262,0.00000000,2.04648921,0.55250118
-5.53176588,9.01304059,0.09506128,0.71085961,5.51793504,3.03382591,4.43987536,0.00000000,2.02216561,0.54927406
-5.52576288,8.93748779,0.09272113,0.71785336,5.43084837,3.03247944,4.37704110,0.00000000,1.98753140,0.54272846
-5.51975988,8.82800779,0.08990022,0.72505125,5.32611034,3.02331403,4.29179106,0.00000000,1.94307611,0.53301785
-5.51375688,8.68767403,0.08664861,0.73256347,5.20605343,3.00722248,4.18577049,0.00000000,1.88947858,0.52035990
-5.50775388,8.52015796,0.08302333,0.74046595,5.07316495,2.98527326,4.06103016,0.00000000,1.82758639,0.50502985
-5.50175088,8.32961931,0.07908665,0.74879580,4.93001255,2.95867907,3.91996594,0.00000000,1.75839080,0.48735220
-5.49574787,8.12058461,0.07490436,0.75754876,4.77917208,2.92876171,3.76524887,0.00000000,1.68299824,0.46769104
-5.48974487,7.89781916,0.07054399,0.76667883,4.62316042,2.89691474,3.59974883,0.00000000,1.60259951,0.44643932
-5.48374187,7.66619740,0.06607301,0.77610023,4.46437588,2.86456526,3.42645446,0.00000000,1.51843779,0.42400772
-5.47773887,7.43057658,0.06155722,0.78569147,4.30504789,2.83313648,3.24839276,0.00000000,1.43177682,0.40081335
-5.47173587,7.19567820,0.05705920,0.79530144,4.14719736,2.80401225,3.06855108,0.00000000,1.34387020,0.37726884
-5.46573287,6.96598107,0.05263703,0.80475707,3.99260826,2.77850474,2.88980435,0.00000000,1.25593294,0.35377215
-5.45972986,6.74562887,0.04834321,0.81387231,3.84281055,2.75782630,2.71484982,0.00000000,1.16911600,0.33069749
-5.45372686,6.53835459,0.04422382,0.82245769,3.69907379,2.74306592,2.54615125,0.00000000,1.08448459,0.30838749
-5.44772386,6.34742286,0.04031795,0.83033017,3.56241040,2.73517088,2.38589386,0.00000000,1.00300064,0.28714701
-5.44172086,6.17559066,0.03665743,0.83732256,3.43358713,2.73493367,2.23595101,0.00000000,0.92550975,0.26723852
-5.43571786,6.02508579,0.03326673,0.84329214,3.31314305,2.74298384,2.09786273,0.00000000,0.85273260,0.24887915
-5.42971486,5.89760212,0.03016311,0.84812792,3.20141221,2.75978483,1.97282613,0.00000000,0.78526082,0.23223943
-5.42371186,5.79430976,0.02735703,0.85175628,3.09854923,2.78563489,1.86169673,0.00000000,0.72355699,0.21744351
-5.41770885,5.71587804,0.02485258,0.85414474,3.00455605,2.82067174,1.76499996,0.00000000,0.66795827,0.20457082
-5.41170585,5.66250912,0.02264815,0.85530376,2.91930856,2.86488023,1.68295128,0.00000000,0.61868333,0.19365889
-5.40570285,5.63397964,0.02073713,0.85528659,2.84258188,2.91810241,1.61548347,0.00000000,0.57584187,0.18470716
-5.39969985,5.62968830,0.01910866,0.85418736,2.77407355,2.98004923,1.56227936,0.00000000,0.53944616,0.17768156
-5.39369685,5.64870699,0.01774837,0.85213767,2.71342415,3.05031348,1.52280841,0.00000000,0.50942405,0.17251959
-5.38769385,5.68983367,0.01663919,0.84930188,2.66023524,3.12838332,1.49636532,0.00000000,0.48563276,0.16913572
-5.38169085,5.75164530,0.01576200,0.84587177,2.61408475,3.21365617,1.48210928,0.00000000,0.46787299,0.16742681
-5.37568784,5.83254932,0.01509629,0.84206067,2.57454000,3.30545239,1.47910239,0.00000000,0.45590290,0.16727752
-5.36968484,5.93083270,0.01462075,0.83809759,2.54116898,3.40302869,1.48634600,0.00000000,0.44945138,0.16856539
-5.36368184,6.04470746,0.01431377,0.83422167,2.51355009,3.50559101,1.50281410,0.00000000,0.44823042,0.17116549
-5.35767884,6.17235213,0.01415383,0.83067707,2.49128082,3.61230664,1.52748289,0.00000000,0.45194622,0.17495465
-5.35167584,6.31194841,0.01411984,0.82770867,2.47398569,3.72231551,1.55935604,0.00000000,0.46030870,0.17981498
-5.34567284,6.46171274,0.01419142,0.82555839,2.46132351,3.83474067,1.59748523,0.00000000,0.47303948,0.18563680
-5.33966983,6.61992245,0.01434907,0.82446219,2.45299388,3.94869759,1.64098598,0.00000000,0.48987790,0.19232088
-5.33366683,6.78493624,0.01457434,0.82464774,2.44874295,4.06330262,1.68904863,0.00000000,0.51058523,0.19977998
-5.32766383,6.95520911,0.01484986,0.82633223,2.44836796,4.17768032,1.74094485,0.00000000,0.53494696,0.20793967
-5.32166083,7.12930159,0.01515947,0.82972053,2.45172020,4.29096983,1.79602988,0.00000000,0.56277310,0.21673860
-5.31565783,7.30588372,0.01548822,0.83500298,2.45870617,4.40233031,1.85374108,0.00000000,0.59389673,0.22612808
-5.30965483,7.48373404,0.01582241,0.84235298,2.46928630,4.51094565,1.91359322,0.00000000,0.62817073,0.23607119
-5.30365183,7.66173425,0.01614959,0.85192398,2.48347124,4.61602857,1.97517121,0.00000000,0.66546304,0.24654140
-5.29764882,7.83886021,0.01645860,0.86384579,2.50131531,4.71682435,2.03812086,0.00000000,0.70565049,0.25752089
-5.29164582,8.01417026,0.01673957,0.87822025,2.52290734,4.81261447,2.10213831,0.00000000,0.74861165,0.26899849
-5.28564282,8.18679165,0.01698398,0.89511626,2.54835895,4.90272028,2.16695885,0.00000000,0.79421904,0.28096754
-5.27963982,8.35590632,0.01718470,0.91456434,2.57779068,4.98650713,2.23234562,0.00000000,0.84233092,0.29342362
-5.27363682,8.52073700,0.01733600,0.93655106,2.61131657,5.06338895,2.29807889,0.00000000,0.89278330,0.30636224
-5.26763382,8.68053452,0.01743361,0.96101348,2.64902769,5.13283355,2.36394615,0.00000000,0.94538253,0.31977670
-5.26163082,8.83456741,0.01747478,0.98783416,2.69097556,5.19436854,2.42973368,0.00000000,0.99989881,0.33365597
-5.25562781,8.98211437,0.01745828,1.01683695,2.73715606,5.24758805,2.49521965,0.00000000,1.05606131,0.34798284
-5.24962481,9.12246014,0.01738445,1.04778416,2.78749471,5.29215986,2.56016904,0.00000000,1.11355497,0.36273232
-5.24362181,9.25489526,0.01725517,1.08037519,2.84183410,5.32783297,2.62433045,0.00000000,1.17201950,0.37787024
-5.23761881,9.37871972,0.01707389,1.11424725,2.89992397,5.35444521,2.68743480,0.00000000,1.23105072,0.39335222
-5.23161581,9.49325041,0.01684554,1.14897812,2.96141458,5.37193068,2.74919590,0.00000000,1.29020439,0.40912289
-5.22561281,9.59783226,0.01657648,1.18409124,3.02585381,5.38032659,2.80931266,0.00000000,1.34900240,0.42511544
-5.21960980,9.69185257,0.01627441,1.21906317,3.09268810,5.37977930,2.86747292,0.00000000,1.40694139,0.44125152
-5.21360680,9.77475808,0.01594822,1.25333327,3.16126750,5.37054925,2.92335864,0.00000000,1.46350333,0.45744139
-5.20760380,9.84607418,0.01560788,1.28631546,3.23085480,5.35301454,2.97665228,0.00000000,1.51816783,0.47358454
-5.20160080,9.90542575,0.01526422,1.31741181,3.30063844,5.32767288,3.02704423,0.00000000,1.57042571,0.48957057
-5.19559780,9.95255877,0.01492876,1.34602747,3.36974926,5.29514203,3.07424111,0.00000000,1.61979320,0.50528046
-5.18959480,9.98736234,0.01461348,1.37158666,3.43728044,5.25615836,3.11797476,0.00000000,1.66582626,0.52058829
-5.18359180,10.00989012,0.01433061,1.39354906,3.50231035,5.21157371,3.15801175,0.00000000,1.70813448,0.53536330
-5.17758879,10.02038075,0.01409235,1.41142601,3.56392781,5.16235046,3.19416335,0.00000000,1.74639384,0.54947241
-5.17158579,10.01927636,0.01391065,1.42479614,3.62125905,5.10955476,3.22629566,0.00000000,1.78035798,0.56278310
-5.16558279,10.00723855,0.01379694,1.43331966,3.67349578,5.05434799,3.25433967,0.00000000,1.80986731,0.57516671
-5.15957979,9.98516103,0.01376187,1.43675082,3.71992353,4.99797647,3.27830119,0.00000000,1.83485581,0.58650206
-5.15357679,9.95417809,0.01381506,1.43494816,3.75994952,4.94175924,3.29826999,0.00000000,1.85535518,0.59667924
-5.14757379,9.91566824,0.01396485,1.42788194,3.79312905,4.88707417,3.31442818,0.00000000,1.87149615,0.60560361
-5.14157079,9.87125213,0.01421808,1.41563846,3.81918957,4.83534213,3.32705702,0.00000000,1.88350704,0.61319976
-5.13556778,9.82278424,0.01457989,1.39842121,3.83805130,4.78800937,3.33654208,0.00000000,1.89170956,0.61941535
-5.12956478,9.77233759,0.01505350,1.37654839,3.84984358,4.74652828,3.34337592,0.00000000,1.89651220,0.62422448
-5.12356178,9.72218120,0.01564008,1.35044707,3.85491584,4.71233640,3.34815812,0.00000000,1.89840123,0.62763072
-5.11755878,9.67475001,0.01633866,1.32064395,3.85384250,4.68683416,3.35159205,0.00000000,1.89792989,0.62966927
-5.11155578,9.63260732,0.01714605,1.28775297,3.84742080,4.67136146,3.35447812,0.00000000,1.89570596,0.63040832
-5.10555278,9.59839997,0.01805683,1.25246010,3.83666131,4.66717344,3.35770310,0.00000000,1.89237812,0.62994936
-5.09954977,9.57480687,0.01906344,1.21550573,3.82277049,4.67541593,3.36222559,0.00000000,1.88862149,0.62842636
-5.09354677,9.56448162,0.02015628,1.17766520,3.80712546,4.69710103,3.36905743,0.00000000,1.88512263,0.62600374
-5.08754377,9.56999040,0.02132393,1.13972802,3.79124110,4.73308324,3.37924139,0.00000000,1.88256435,0.62287315
-5.08154077,9.59374638,0.02255334,1.10247638,3.77673009,4.78403666,3.39382542,0.00000000,1.88161053,0.61924905
-5.07553777,9.63794219,0.02383024,1.06666374,3.76525680,4.85043385,3.41383398,0.00000000,1.88289131,0.61536325
-5.06953477,9.70448219,0.02513944,1.03299391,3.75848629,4.93252664,3.44023724,0.00000000,1.88698866,0.61145853
-5.06353177,9.79491642,0.02646525,1.00210158,3.75802997,5.03032951,3.47391900,0.00000000,1.89442267,0.60778155
-5.05752876,9.91037804,0.02779193,0.97453467,3.76538967,5.14360571,3.51564427,0.00000000,1.90563878,0.60457531
-5.05152576,10.05152641,0.02910414,0.95073909,3.78190219,5.27185681,3.56602770,0.00000000,1.92099594,0.60207141
-5.04552276,10.21849785,0.03038736,0.93104657,3.80868646,5.41431572,3.62550403,0.00000000,1.94075615,0.60048247
-5.03951976,10.41086588,0.03162830,0.91566571,3.84659539,5.56994386,3.69430178,0.00000000,1.96507555,0.59999485
-5.03351676,10.62761315,0.03281529,0.90467673,3.89617468,5.73743267,3.77242126,0.00000000,1.99399726,0.60076218
-5.02751376,10.86711661,0.03393855,0.89802997,3.95763027,5.91521003,3.85961826,0.00000000,2.02744641,0.60289980
-5.02151076,11.12714767,0.03499047,0.89554837,4.03080636,6.10145202,3.95539415,0.00000000,2.06522757,0.60648037
-5.01550775,11.40488856,0.03596574,0.89693362,4.11517520,6.29410038,4.05899334,0.00000000,2.10702489,0.61153090
-5.00950475,11.69696595,0.03686143,0.90177613,4.20983947,6.49088638,4.16940881,0.00000000,2.15240527,0.61803125
-5.00350175,11.99950206,0.03767698,0.90956817,4.31354774,6.68936105,4.28539571,0.00000000,2.20082462,0.62591429
-4.99749875,12.30818349,0.03841409,0.91972002,4.42472269,6.88693241,4.40549350,0.00000000,2.25163741,0.63506752
-4.99149575,12.61834665,0.03907657,0.93157852,4.54150151,7.08090939,4.52805586,0.00000000,2.30410936,0.64533636
-4.98549275,12.92507859,0.03967009,0.94444730,4.66178689,7.26855221,4.65128800,0.00000000,2.35743318,0.65652876
-4.97948974,13.22333080,0.04020190,0.95760826,4.78330709,7.44712872,4.77329027,0.00000000,2.41074688,0.66842108
-4.97348674,13.50804300,0.04068054,0.97034333,4.90368245,7.61397542,4.89210661,0.00000000,2.46315422,0.68076494
-4.96748374,13.77427326,0.04111542,0.98195585,5.02049601,7.76656189,5.00577631,0.00000000,2.51374660,0.69329483
-4.96148074,14.01732993,0.04151654,0.99179094,5.13136504,7.90255660,5.11238718,0.00000000,2.56162565,0.70573610
-4.95547774,14.23290072,0.04189405,0.99925397,5.23401077,8.01989194,5.21012805,0.00000000,2.60592547,0.71781303
-4.94947474,14.41717371,0.04225798,1.00382665,5.32632328,8.11682591,5.29733845,0.00000000,2.64583394,0.72925674
-4.94347174,14.56694545,0.04261782,1.00508012,5.40641882,8.19199770,5.37255363,0.00000000,2.68061185,0.73981247
-4.93746873,14.67971098,0.04298225,1.00268469,5.47268741,8.24447444,5.43454274,0.00000000,2.70960930,0.74924608
-4.93146573,14.75373190,0.04335881,0.99641595,5.52382864,8.27378666,5.48233873,0.00000000,2.73227866,0.75734953
-4.92546273,14.78807879,0.04375364,0.98615700,5.55887474,8.27994982,5.51525867,0.00000000,2.74818344,0.76394509
-4.91945973,14.78264574,0.04417119,0.97189712,5.57720011,8.26347049,5.53291358,0.00000000,2.75700304,0.76888823
-4.91345673,14.73813582,0.04461406,0.95372681,5.57851766,8.22533568,5.53520751,0.00000000,2.75853318,0.77206914
-4.90745373,14.65601779,0.04508274,0.93182965,5.56286270,8.16698492,5.52232603,0.00000000,2.75268224,0.77341289
-4.90145073,14.53845568,0.04557549,0.90647153,5.53056588,8.09026562,5.49471499,0.00000000,2.73946407,0.77287837
-4.89544772,14.38821426,0.04608822,0.87798768,5.48221721,7.99737269,5.45305053,0.00000000,2.71898776,0.77045619
-4.88944472,14.20854465,0.04661447,0.84676825,5.41862358,7.89077455,5.39820227,0.00000000,2.69144529,0.76616562
-4.88344172,14.00305538,0.04714537,0.81324310,5.34076235,7.77312840,5.33119156,0.00000000,2.65709785,0.76005106
-4.87743872,13.77557474,0.04766977,0.77786648,5.24973391,7.64718798,5.25314688,0.00000000,2.61626181,0.75217806
-4.87143572,13.53001099,0.04817435,0.74110222,5.14671569,7.51570796,5.16525899,0.00000000,2.56929521,0.74262938
-4.86543272,13.27021679,0.04864395,0.70341007,5.03292008,7.38134874,5.06873779,0.00000000,2.51658548,0.73150108
-4.85942971,12.99986392,0.04906186,0.66523359,4.90955831,7.24658624,4.96477316,0.00000000,2.45853917,0.71889924
-4.85342671,12.72233400,0.04941027,0.62699008,4.77781170,7.11363035,4.85450151,0.00000000,2.39557389,0.70493708
-4.84742371,12.44062958,0.04967076,0.58906262,4.63881122,6.98435594,4.73897951,0.00000000,2.32811296,0.68973285
-4.84142071,12.15730918,0.04982493,0.55179457,4.49362571,6.86024918,4.61916582,0.00000000,2.25658256,0.67340858
-4.83541771,11.87444834,0.04985497,0.51548621,4.34325855,6.74237182,4.49591136,0.00000000,2.18141123,0.65608944
-4.82941471,11.59362743,0.04974432,0.48039368,4.18865185,6.63134450,4.36995812,0.00000000,2.10303144,0.63790393
-4.82341171,11.31594554,0.04947837,0.44672980,4.03069702,6.52734988,4.24194569,0.00000000,2.02188258,0.61898461
-4.81740870,11.04205840,0.04904501,0.41466647,3.87025016,6.43015502,4.11242490,0.00000000,1.93841484,0.59946929
-4.81140570,10.77223733,0.04843523,0.38433835,3.70815036,6.33915160,3.98187679,0.00000000,1.85309325,0.57950242
-4.80540270,10.50644493,0.04764362,0.35584748,3.54523909,6.25341194,3.85073564,0.00000000,1.76640144,0.55923654
-4.79939970,10.24442275,0.04666864,0.32926817,3.38237884,6.17175759,3.71941409,0.00000000,1.67884425,0.53883362
-4.79339670,9.98578569,0.04551296,0.30465220,3.22046932,6.09283732,3.58832844,0.00000000,1.59094904,0.51846588
-4.78739370,9.73011767,0.04418349,0.28203364,3.06045978,6.01521028,3.45792258,0.00000000,1.50326519,0.49831624
-4.78139070,9.47706318,0.04269131,0.26143321,2.90335630,5.93743047,3.32868866,0.00000000,1.41636158,0.47857795
-4.77538769,9.22640995,0.04105153,0.24286192,2.75022338,5.85812833,3.20118323,0.00000000,1.33082220,0.45945347
-4.76938469,8.97815827,0.03928287,0.22632387,2.60217947,5.77608558,3.07603774,0.00000000,1.24723977,0.44115262
-4.76338169,8.73257362,0.03740726,0.21181810,2.46038634,5.69029993,2.95396264,0.00000000,1.16620780,0.42388972
-4.75737869,8.49021995,0.03544923,0.19933956,2.32603287,5.60003658,2.83574478,0.00000000,1.08831132,0.40788013
-4.75137569,8.25197217,0.03343531,0.18887917,2.20031379,5.50486457,2.72223803,0.00000000,1.01411664,0.39333603
-4.74537269,8.01900744,0.03139329,0.18042324,2.08440429,5.40467628,2.61434765,0.00000000,0.94416073,0.38046164
-4.73936968,7.79277603,0.02935162,0.17395218,1.97943173,5.29968974,2.51300899,0.00000000,0.87894053,0.36944824
-4.73336668,7.57495326,0.02733861,0.16943886,1.88644559,5.19043394,2.41916165,0.00000000,0.81890263,0.36046885
-4.72736368,7.36737527,0.02538186,0.16684669,1.80638696,5.07771824,2.33372031,0.00000000,0.76443375,0.35367316
-4.72136068,7.17196195,0.02350762,0.16612772,1.74005884,4.96258793,2.25754353,0.00000000,0.71585225,0.34918265
-4.71535768,6.99063093,0.02174028,0.16722075,1.68809844,4.84626823,2.19140207,0.00000000,0.67340103,0.34708627
-4.70935468,6.82520697,0.02010196,0.17004985,1.65095264,4.73009999,2.13594816,0.00000000,0.63724186,0.34743682
-4.70335168,6.67733125,0.01861212,0.17452316,1.62885755,4.61547041,2.09168709,0.00000000,0.60745135,0.35024824
-4.69734867,6.54837497,0.01728732,0.18053234,1.62182292,4.50374230,2.05895244,0.00000000,0.58401856,0.35549383
-4.69134567,6.43936152,0.01614106,0.18795246,1.62962211,4.39618555,2.03788605,0.00000000,0.56684431,0.36310568
-4.68534267,6.35090082,0.01518366,0.19664260,1.65178795,4.29391400,2.02842348,0.00000000,0.55574199,0.37297511
-4.67933967,6.28313897,0.01442221,0.20644696,1.68761481,4.19783090,2.03028574,0.00000000,0.55044009,0.38495434
-4.67333667,6.23572560,0.01386061,0.21719657,1.73616675,4.10858536,2.04297751,0.00000000,0.55058611,0.39885912
-4.66733367,6.20780037,0.01349963,0.22871152,1.79629168,4.02654162,2.06579197,0.00000000,0.55575188,0.41447238
-4.66133067,6.19799914,0.01333695,0.24080350,1.86664120,3.95176248,2.09782201,0.00000000,0.56544025,0.43154864
-4.65532766,6.20447956,0.01336731,0.25327874,1.94569539,3.88400712,2.13797751,0.00000000,0.57909302,0.44981906
-4.64932466,6.22496485,0.01358256,0.26594105,2.03179205,3.82274324,2.18500780,0.00000000,0.59609997,0.46899694
-4.64332166,6.25680368,0.01397186,0.27859496,2.12315941,3.76717232,2.23752879,0.00000000,0.61580900,0.48878336
