energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.32166083,1.15231906,0.02112439,0.00000000,0.00147611,0.64629889,0.74183079,0.38306889
-5.31565783,1.07360016,0.01951760,0.00000000,0.00137618,0.59424258,0.68883692,0.35353765
-5.30965483,0.99442062,0.01791330,0.00000000,0.00127515,0.54296575,0.63603898,0.32426928
-5.30365183,0.91571332,0.01633038,0.00000000,0.00117419,0.49303682,0.58399406,0.29560769
-5.29764882,0.83836106,0.01478630,0.00000000,0.00107444,0.44497069,0.53322717,0.26786783
-5.29164582,0.76317792,0.01329668,0.00000000,0.00097693,0.39922025,0.48422015,0.24133057
-5.28564282,0.69089521,0.01187492,0.00000000,0.00088262,0.35617123,0.43740342,0.21623936
-5.27963982,0.62215214,0.01053203,0.00000000,0.00079231,0.31614064,0.39315093,0.19279898
-5.27363682,0.55749108,0.00927649,0.00000000,0.00070667,0.27937819,0.35177788,0.17117602
-5.26763382,0.49735707,0.00811431,0.00000000,0.00062623,0.24607048,0.31354120,0.15150095
-5.26163082,0.44210115,0.00704907,0.00000000,0.00055136,0.21634747,0.27864234,0.13387149
-5.25562781,0.39198676,0.00608214,0.00000000,0.00048232,0.19029040,0.24723193,0.11835689
-5.24962481,0.34719857,0.00521287,0.00000000,0.00041920,0.16794086,0.21941582,0.10500296
-5.24362181,0.30785294,0.00443893,0.00000000,0.00036199,0.14931012,0.19526200,0.09383719
-5.23761881,0.27400918,0.00375651,0.00000000,0.00031057,0.13438833,0.17480781,0.08487389
-5.23161581,0.24568085,0.00316073,0.00000000,0.00026474,0.12315283,0.15806704,0.07811893
-5.22561281,0.22284644,0.00264587,0.00000000,0.00022423,0.11557536,0.14503638,0.07357370
-5.21960980,0.20545879,0.00220565,0.00000000,0.00018870,0.11162754,0.13570082,0.07123828
-5.21360680,0.19345268,0.00183354,0.00000000,0.00015780,0.11128449,0.13003775,0.07111333
-5.20760380,0.18675037,0.00152291,0.00000000,0.00013112,0.11452630,0.12801947,0.07320095
-5.20160080,0.18526464,0.00126727,0.00000000,0.00010828,0.12133737,0.12961395,0.07750409
-5.19559780,0.18889942,0.00106035,0.00000000,0.00008888,0.13170357,0.13478381,0.08402476
-5.18959480,0.19754791,0.00089629,0.00000000,0.00007254,0.14560745,0.14348369,0.09276107
-5.18359180,0.21108853,0.00076963,0.00000000,0.00005889,0.16302166,0.15565592,0.10370314
-5.17758879,0.22937891,0.00067541,0.00000000,0.00004760,0.18390101,0.17122501,0.11682826
-5.17158579,0.25224843,0.00060917,0.00000000,0.00003836,0.20817356,0.19009116,0.13209540
-5.16558279,0.27948994,0.00056694,0.00000000,0.00003092,0.23573131,0.21212319,0.14943949
-5.15957979,0.31085116,0.00054522,0.00000000,0.00002502,0.26642099,0.23715147,0.16876577
-5.15357679,0.34602659,0.00054096,0.00000000,0.00002049,0.30003564,0.26496132,0.18994461
-5.14757379,0.38465062,0.00055152,0.00000000,0.00001716,0.33630751,0.29528732,0.21280719
-5.14157079,0.42629249,0.00057464,0.00000000,0.00001492,0.37490289,0.32780927,0.23714234
-5.13556778,0.47045379,0.00060840,0.00000000,0.00001371,0.41541952,0.36214999,0.26269492
-5.12956478,0.51656904,0.00065119,0.00000000,0.00001351,0.45738680,0.39787563,0.28916610
-5.12356178,0.56400969,0.00070169,0.00000000,0.00001433,0.50026930,0.43449860,0.31621555
-5.11755878,0.61209190,0.00075888,0.00000000,0.00001625,0.54347370,0.47148334,0.34346582
-5.11155578,0.66008792,0.00082200,0.00000000,0.00001939,0.58635910,0.50825502,0.37050881
-5.10555278,0.70724107,0.00089061,0.00000000,0.00002395,0.62825061,0.54421089,0.39691432
-5.09954977,0.75278383,0.00096454,0.00000000,0.00003017,0.66845571,0.57873415,0.42224030
-5.09354677,0.79595832,0.00104398,0.00000000,0.00003838,0.70628299,0.61120967,0.44604458
-5.08754377,0.83603859,0.00112945,0.00000000,0.00004896,0.74106241,0.64104115,0.46789755
-5.08154077,0.87235344,0.00122187,0.00000000,0.00006240,0.77216629,0.66766887,0.48739533
-5.07553777,0.90430897,0.00132257,0.00000000,0.00007928,0.79903012,0.69058728,0.50417278
-5.06953477,0.93140953,0.00143333,0.00000000,0.00010026,0.82117208,0.70936161,0.51791573
-5.06353177,0.95327610,0.00155635,0.00000000,0.00012614,0.83821055,0.72364264,0.52837198
-5.05752876,0.96966103,0.00169431,0.00000000,0.00015780,0.84987842,0.73317897,0.53536026
-5.05152576,0.98045820,0.00185033,0.00000000,0.00019628,0.85603367,0.73782600,0.53877696
-5.04552276,0.98570813,0.00202793,0.00000000,0.00024276,0.85666558,0.73755130,0.53860003
-5.03951976,0.98559733,0.00223098,0.00000000,0.00029853,0.85189606,0.73243588,0.53488995
-5.03351676,0.98045213,0.00246365,0.00000000,0.00036508,0.84197614,0.72267143,0.52778772
-5.02751376,0.97072680,0.00273030,0.00000000,0.00044405,0.82727767,0.70855346,0.51750983
-5.02151076,0.95698675,0.00303538,0.00000000,0.00053727,0.80828048,0.69047081,0.50434049
-5.01550775,0.93988728,0.00338327,0.00000000,0.00064678,0.78555578,0.66889191,0.48862155
-5.00950475,0.92014915,0.00377817,0.00000000,0.00077485,0.75974643,0.64434851,0.47074047
-5.00350175,0.89853183,0.00422394,0.00000000,0.00092400,0.73154503,0.61741767,0.45111705
-4.99749875,0.87580597,0.00472396,0.00000000,0.00109702,0.70167091,0.58870280,0.43018939
-4.99149575,0.85272627,0.00528095,0.00000000,0.00129703,0.67084699,0.55881471,0.40839985
-4.98549275,0.83000608,0.00589690,0.00000000,0.00152753,0.63977769,0.52835342,0.38618162
-4.97948974,0.80829495,0.00657294,0.00000000,0.00179240,0.60912862,0.49789157,0.36394636
-4.97348674,0.78816010,0.00730926,0.00000000,0.00209598,0.57950910,0.46796012,0.34207357
-4.96748374,0.77007265,0.00810510,0.00000000,0.00244312,0.55145804,0.43903673,0.32090194
-4.96148074,0.75439913,0.00895877,0.00000000,0.00283921,0.52543371,0.41153729,0.30072298
-4.95547774,0.74139851,0.00986769,0.00000000,0.00329023,0.50180754,0.38581071,0.28177712
-4.94947474,0.73122468,0.01082854,0.00000000,0.00380276,0.48086208,0.36213689,0.26425215
-4.94347174,0.72393407,0.01183737,0.00000000,0.00438397,0.46279286,0.34072790,0.24828407
-4.93746873,0.71949771,0.01288984,0.00000000,0.00504162,0.44771381,0.32173172,0.23395992
-4.93146573,0.71781706,0.01398142,0.00000000,0.00578398,0.43566555,0.30523845,0.22132238
-4.92546273,0.71874236,0.01510766,0.00000000,0.00661972,0.42662613,0.29128813,0.21037577
-4.91945973,0.72209259,0.01626443,0.00000000,0.00755777,0.42052322,0.27987985,0.20109298
-4.91345673,0.72767575,0.01744815,0.00000000,0.00860706,0.41724700,0.27098142,0.19342286
-4.90745373,0.73530832,0.01865602,0.00000000,0.00977631,0.41666314,0.26453900,0.18729777
-4.90145073,0.74483285,0.01988619,0.00000000,0.01107365,0.41862487,0.26048627,0.18264072
-4.89544772,0.75613279,0.02113784,0.00000000,0.01250626,0.42298373,0.25875268,0.17937193
-4.88944472,0.76914366,0.02241126,0.00000000,0.01407991,0.42959837,0.25927027,0.17741446
-4.88344172,0.78386034,0.02370780,0.00000000,0.01579852,0.43834101,0.26197908,0.17669863
-4.87743872,0.80033986,0.02502975,0.00000000,0.01766365,0.44910150,0.26683082,0.17716530
-4.87143572,0.81870000,0.02638015,0.00000000,0.01967400,0.46178883,0.27379088,0.17876784
-4.86543272,0.83911373,0.02776252,0.00000000,0.02182499,0.47633021,0.28283868,0.18147290
-4.85942971,0.86180006,0.02918058,0.00000000,0.02410829,0.49266823,0.29396671,0.18526004
-4.85342671,0.88701189,0.03063785,0.00000000,0.02651152,0.51075613,0.30717824,0.19012041
-4.84742371,0.91502166,0.03213731,0.00000000,0.02901803,0.53055210,0.32248427,0.19605476
-4.84142071,0.94610568,0.03368101,0.00000000,0.03160680,0.55201288,0.33989976,0.20307085
-4.83541771,0.98052798,0.03526973,0.00000000,0.03425250,0.57508735,0.35943971,0.21118068
-4.82941471,1.01852459,0.03690272,0.00000000,0.03692574,0.59971067,0.38111514,0.22039755
-4.82341171,1.06028905,0.03857745,0.00000000,0.03959345,0.62579940,0.40492935,0.23073338
-4.81740870,1.10595961,0.04028947,0.00000000,0.04221953,0.65324809,0.43087464,0.24219622
-4.81140570,1.15560892,0.04203235,0.00000000,0.04476558,0.68192748,0.45892956,0.25478828
-4.80540270,1.20923615,0.04379778,0.00000000,0.04719182,0.71168451,0.48905677,0.26850433
-4.79939970,1.26676201,0.04557565,0.00000000,0.04945815,0.74234413,0.52120153,0.28333061
-4.79339670,1.32802631,0.04735429,0.00000000,0.05152526,0.77371271,0.55529069,0.29924423
-4.78739370,1.39278816,0.04912076,0.00000000,0.05335582,0.80558277,0.59123219,0.31621289
-4.78139070,1.46072822,0.05086118,0.00000000,0.05491562,0.83773863,0.62891473,0.33419486
-4.77538769,1.53145280,0.05256109,0.00000000,0.05617468,0.86996260,0.66820776,0.35313912
-4.76938469,1.60449938,0.05420578,0.00000000,0.05710826,0.90204109,0.70896136,0.37298552
-4.76338169,1.67934303,0.05578068,0.00000000,0.05769770,0.93377031,0.75100613,0.39366486
-4.75737869,1.75540350,0.05727164,0.00000000,0.05793106,0.96496103,0.79415294,0.41509879
-4.75137569,1.83205269,0.05866515,0.00000000,0.05780353,0.99544213,0.83819249,0.43719949
-4.74537269,1.90862229,0.05994860,0.00000000,0.05731766,1.02506265,0.88289488,0.45986918
-4.73936968,1.98441154,0.06111032,0.00000000,0.05648321,1.05369229,0.92800909,0.48299938
-4.73336668,2.05869514,0.06213972,0.00000000,0.05531687,1.08122038,0.97326271,0.50647011
-4.72736368,2.13073150,0.06302727,0.00000000,0.05384171,1.10755344,1.01836198,0.53014913
-4.72136068,2.19977132,0.06376444,0.00000000,0.05208637,1.13261163,1.06299240,0.55389127
-4.71535768,2.26506684,0.06434371,0.00000000,0.05008416,1.15632448,1.10682006,0.57753823
-4.70935468,2.32588190,0.06475847,0.00000000,0.04787199,1.17862628,1.14949392,0.60091869
-4.70335168,2.38150279,0.06500297,0.00000000,0.04548926,1.19945158,1.19064912,0.62384915
-4.69734867,2.43125002,0.06507234,0.00000000,0.04297669,1.21873122,1.22991139,0.64613551
-4.69134567,2.47449097,0.06496259,0.00000000,0.04037520,1.23638934,1.26690256,0.66757540
-4.68534267,2.51065297,0.06467069,0.00000000,0.03772486,1.25234152,1.30124710,0.68796136
-4.67933967,2.53923678,0.06419471,0.00000000,0.03506394,1.26649444,1.33257949,0.70708478
-4.67333667,2.55982976,0.06353400,0.00000000,0.03242812,1.27874698,1.36055218,0.72474052
-4.66733367,2.57211842,0.06268942,0.00000000,0.02984983,1.28899279,1.38484390,0.74073201
-4.66133067,2.57589957,0.06166356,0.00000000,0.02735779,1.29712426,1.40516786,0.75487671
-4.65532766,2.57108962,0.06046105,0.00000000,0.02497673,1.30303744,1.42127961,0.76701159
-4.64932466,2.55773147,0.05908878,0.00000000,0.02272724,1.30663781,1.43298408,0.77699843
-4.64332166,2.53599835,0.05755613,0.00000000,0.02062583,1.30784638,1.44014153,0.78472866
-4.63731866,2.50619443,0.05587511,0.00000000,0.01868504,1.30660572,1.44267213,0.79012750
-4.63131566,2.46875179,0.05406051,0.00000000,0.01691372,1.30288554,1.44055889,0.79315718
-4.62531266,2.42422375,0.05212982,0.00000000,0.01531741,1.29668754,1.43384883,0.79381900
-4.61930965,2.37327464,0.05010322,0.00000000,0.01389865,1.28804903,1.42265232,0.79215426
-4.61330665,2.31666616,0.04800330,0.00000000,0.01265744,1.27704520,1.40714062,0.78824376
-4.60730365,2.25524094,0.04585480,0.00000000,0.01159165,1.26378990,1.38754172,0.78220611
-4.60130065,2.18990355,0.04368417,0.00000000,0.01069735,1.24843476,1.36413462,0.77419468
-4.59529765,2.12159986,0.04151910,0.00000000,0.00996924,1.23116674,1.33724238,0.76439353
-4.58929465,2.05129530,0.03938790,0.00000000,0.00940089,1.21220425,1.30722416,0.75301226
-4.58329165,1.97995281,0.03731893,0.00000000,0.00898499,1.19179193,1.27446649,0.74028017
-4.57728864,1.90851122,0.03533993,0.00000000,0.00871360,1.17019436,1.23937425,0.72643986
-4.57128564,1.83786475,0.03347731,0.00000000,0.00857824,1.14768903,1.20236156,0.71174050
-4.56528264,1.76884433,0.03175558,0.00000000,0.00857007,1.12455888,1.16384292,0.69643116
-4.55927964,1.70220117,0.03019669,0.00000000,0.00867990,1.10108465,1.12422482,0.68075428
-4.55327664,1.63859324,0.02881950,0.00000000,0.00889833,1.07753753,1.08389812,0.66493959
-4.54727364,1.57857478,0.02763932,0.00000000,0.00921578,1.05417226,1.04323143,0.64919879
-4.54127064,1.52258925,0.02666752,0.00000000,0.00962258,1.03122112,1.00256546,0.63372095
-4.53526763,1.47096574,0.02591130,0.00000000,0.01010903,1.00888896,0.96220874,0.61866899
-4.52926463,1.42391890,0.02537347,0.00000000,0.01066554,0.98734954,0.92243453,0.60417725
-4.52326163,1.38155225,0.02505251,0.00000000,0.01128278,0.96674329,0.88347909,0.59035014
-4.51725863,1.34386471,0.02494257,0.00000000,0.01195179,0.94717669,0.84554132,0.57726213
-4.51125563,1.31076003,0.02503378,0.00000000,0.01266425,0.92872311,0.80878368,0.56495876
-4.50525263,1.28205884,0.02531251,0.00000000,0.01341259,0.91142531,0.77333436,0.55345884
-4.49924962,1.25751283,0.02576185,0.00000000,0.01419028,0.89529934,0.73929059,0.54275766
-4.49324662,1.23682064,0.02636222,0.00000000,0.01499201,0.88033972,0.70672304,0.53283104
-4.48724362,1.21964491,0.02709193,0.00000000,0.01581384,0.86652571,0.67568101,0.52364008
-4.48124062,1.20563000,0.02792804,0.00000000,0.01665342,0.85382839,0.64619837,0.51513647
-4.47523762,1.19441970,0.02884707,0.00000000,0.01751003,0.84221816,0.61829997,0.50726801
-4.46923462,1.18567456,0.02982595,0.00000000,0.01838465,0.83167243,0.59200828,0.49998426
-4.46323162,1.17908799,0.03084287,0.00000000,0.01927993,0.82218301,0.56735014,0.49324198
-4.45722861,1.17440090,0.03187820,0.00000000,0.02020006,0.81376291,0.54436308,0.48701013
-4.45122561,1.17141406,0.03291537,0.00000000,0.02115058,0.80645217,0.52310135,0.48127430
-4.44522261,1.16999798,0.03394167,0.00000000,0.02213810,0.80032235,0.50364096,0.47604027
-4.43921961,1.17009972,0.03494904,0.00000000,0.02316993,0.79547945,0.48608382,0.47133650
-4.43321661,1.17174646,0.03593461,0.00000000,0.02425368,0.79206495,0.47056053,0.46721558
-4.42721361,1.17504548,0.03690123,0.00000000,0.02539672,0.79025488,0.45723174,0.46375430
-4.42121061,1.18018054,0.03785768,0.00000000,0.02660574,0.79025682,0.44628771,0.46105252
-4.41520760,1.18740463,0.03881875,0.00000000,0.02788618,0.79230466,0.43794622,0.45923060
-4.40920460,1.19702909,0.03980506,0.00000000,0.02924171,0.79665149,0.43244839,0.45842567
-4.40320160,1.20940956,0.04084256,0.00000000,0.03067379,0.80356041,0.43005271,0.45878658
-4.39719860,1.22492886,0.04196185,0.00000000,0.03218124,0.81329387,0.43102702,0.46046789
-4.39119560,1.24397743,0.04319714,0.00000000,0.03375989,0.82610145,0.43563883,0.46362291
-4.38519260,1.26693190,0.04458504,0.00000000,0.03540240,0.84220681,0.44414389,0.46839610
-4.37918959,1.29413233,0.04616308,0.00000000,0.03709813,0.86179401,0.45677354,0.47491504
-4.37318659,1.32585906,0.04796801,0.00000000,0.03883318,0.88499373,0.47372099,0.48328230
-4.36718359,1.36230981,0.05003402,0.00000000,0.04059051,0.91187000,0.49512711,0.49356746
-4.36118059,1.40357803,0.05239087,0.00000000,0.04235027,0.94240780,0.52106624,0.50579958
-4.35517759,1.44963337,0.05506200,0.00000000,0.04409019,0.97650225,0.55153249,0.51996053
-4.34917459,1.50030507,0.05806270,0.00000000,0.04578611,1.01394986,0.58642737,0.53597942
-4.34317159,1.55526918,0.06139856,0.00000000,0.04741252,1.05444225,0.62554928,0.55372845
-4.33716858,1.61404044,0.06506403,0.00000000,0.04894330,1.09756305,0.66858550,0.57302042
-4.33116558,1.67596935,0.06904138,0.00000000,0.05035238,1.14278805,0.71510749,0.59360823
-4.32516258,1.74024507,0.07330010,0.00000000,0.05161444,1.18948920,0.76456986,0.61518636
-4.31915958,1.80590443,0.07779671,0.00000000,0.05270563,1.23694244,0.81631354,0.63739465
-4.31315658,1.87184720,0.08247511,0.00000000,0.05360420,1.28433948,0.86957351,0.65982424
-4.30715358,1.93685746,0.08726746,0.00000000,0.05429110,1.33080345,0.92349111,0.68202569
