energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.83791896,7.05450215,0.87087854,6.64567780,0.03731467,0.17305981,0.16768381,0.00141474
-5.83191596,6.87789151,0.84444245,6.48158426,0.03849868,0.16811412,0.16366440,0.00137705
-5.82591296,6.72154745,0.82145404,6.33584816,0.03989730,0.16403019,0.16010012,0.00134422
-5.81990995,6.58664170,0.80195321,6.20958703,0.04149158,0.16084566,0.15699239,0.00131626
-5.81390695,6.47374388,0.78589736,6.10335251,0.04325733,0.15858486,0.15432847,0.00129304
-5.80790395,6.38279693,0.77316468,6.01710427,0.04516530,0.15725955,0.15208158,0.00127437
-5.80190095,6.31311363,0.76356007,5.95020396,0.04718161,0.15686995,0.15021165,0.00125995
-5.79589795,6.26339477,0.75682352,5.90142992,0.04926827,0.15740607,0.14866659,0.00124940
-5.78989495,6.23176862,0.75264057,5.86901251,0.05138387,0.15884912,0.14738401,0.00124224
-5.78389195,6.21585063,0.75065459,5.85068910,0.05348452,0.16117303,0.14629342,0.00123792
-5.77788894,6.21282129,0.75048033,5.84377698,0.05552479,0.16434589,0.14531881,0.00123585
-5.77188594,6.21951962,0.75171823,5.84526172,0.05745889,0.16833137,0.14438135,0.00123536
-5.76588294,6.23254859,0.75396906,5.85189777,0.05924185,0.17308986,0.14340237,0.00123576
-5.75987994,6.24838899,0.75684826,5.86031761,0.06083075,0.17857951,0.14230621,0.00123637
-5.75387694,6.26351713,0.75999952,5.86714535,0.06218598,0.18475695,0.14102311,0.00123647
-5.74787394,6.27452205,0.76310702,5.86911052,0.06327243,0.19157774,0.13949169,0.00123542
-5.74187094,6.27821776,0.76590602,5.86315745,0.06406057,0.19899663,0.13766133,0.00123260
-5.73586793,6.27174615,0.76819134,5.84654619,0.06452739,0.20696757,0.13549388,0.00122744
-5.72986493,6.25266661,0.76982346,5.81694095,0.06465715,0.21544345,0.13296511,0.00121949
-5.72386193,6.21902899,0.77073199,5.77248255,0.06444197,0.22437582,0.13006551,0.00120835
-5.71785893,6.16942713,0.77091648,5.71184229,0.06388203,0.23371445,0.12680050,0.00119376
-5.71185593,6.10303127,0.77044444,5.63425515,0.06298566,0.24340687,0.12319019,0.00117555
-5.70585293,6.01959815,0.76944676,5.53953141,0.06176905,0.25339796,0.11926852,0.00115368
-5.69984992,5.91945909,0.76811066,5.42804641,0.06025573,0.26362956,0.11508191,0.00112820
-5.69384692,5.80348678,0.76667036,5.30070962,0.05847581,0.27404026,0.11068753,0.00109929
-5.68784392,5.67304292,0.76539601,5.15891446,0.05646499,0.28456527,0.10615119,0.00106721
-5.68184092,5.52990925,0.76458112,5.00447167,0.05426335,0.29513643,0.10154496,0.00103231
-5.67583792,5.37620526,0.76452906,4.83952937,0.05191412,0.30568244,0.09694470,0.00099502
-5.66983492,5.21429663,0.76553922,4.66648354,0.04946223,0.31612913,0.09242748,0.00095581
-5.66383192,5.04669821,0.76789316,4.48788302,0.04695292,0.32639994,0.08806906,0.00091519
-5.65782891,4.87597596,0.77184165,4.30633295,0.04443041,0.33641645,0.08394160,0.00087370
-5.65182591,4.70465181,0.77759274,4.12440093,0.04193656,0.34609900,0.08011152,0.00083184
-5.64582291,4.53511519,0.78530170,3.94452935,0.03950976,0.35536741,0.07663770,0.00079014
-5.63981991,4.36954461,0.79506301,3.76895737,0.03718395,0.36414169,0.07357007,0.00074905
-5.63381691,4.20984191,0.80690491,3.59965511,0.03498787,0.37234287,0.07094856,0.00070900
-5.62781391,4.05758136,0.82078665,3.43827209,0.03294449,0.37989384,0.06880254,0.00067036
-5.62181091,3.91397477,0.83659864,3.28610134,0.03107078,0.38672026,0.06715055,0.00063343
-5.61580790,3.77985328,0.85416549,3.14405962,0.02937761,0.39275154,0.06600054,0.00059844
-5.60980490,3.65566571,0.87325172,3.01268365,0.02786991,0.39792194,0.06535037,0.00056556
-5.60380190,3.54149245,0.89357007,2.89214171,0.02654711,0.40217175,0.06518863,0.00053487
-5.59779890,3.43707369,0.91479183,2.78225898,0.02540360,0.40544853,0.06549573,0.00050640
-5.59179590,3.34184989,0.93655887,2.68255498,0.02442949,0.40770854,0.06624503,0.00048014
-5.58579290,3.25501212,0.95849668,2.59229079,0.02361134,0.40891811,0.06740412,0.00045601
-5.57978989,3.17555985,0.98022793,2.51052355,0.02293304,0.40905512,0.06893613,0.00043388
-5.57378689,3.10236306,1.00138578,2.43616565,0.02237663,0.40811039,0.07080090,0.00041362
-5.56778389,3.03422623,1.02162642,2.36804581,0.02192316,0.40608900,0.07295610,0.00039506
-5.56178089,2.96995117,1.04064034,2.30496961,0.02155347,0.40301136,0.07535812,0.00037802
-5.55577789,2.90839621,1.05816160,2.24577699,0.02124888,0.39891408,0.07796289,0.00036233
-5.54977489,2.84852965,1.07397510,2.18939444,0.02099177,0.39385043,0.08072638,0.00034781
-5.54377189,2.78947531,1.08792130,2.13488031,0.02076608,0.38789043,0.08360503,0.00033431
-5.53776888,2.73054892,1.09989859,2.08146150,0.02055765,0.38112044,0.08655595,0.00032169
-5.53176588,2.67128421,1.10986315,2.02856085,0.02035444,0.37364226,0.08953704,0.00030985
-5.52576288,2.61144830,1.11782670,1.97581435,0.02014665,0.36557178,0.09250706,0.00029868
-5.51975988,2.55104630,1.12385235,1.92307832,0.01992670,0.35703712,0.09542561,0.00028812
-5.51375688,2.49031554,1.12804900,1.87042664,0.01968916,0.34817636,0.09825319,0.00027815
-5.50775388,2.42971024,1.13056472,1.81813887,0.01943058,0.33913494,0.10095137,0.00026873
-5.50175088,2.36987785,1.13157962,1.76668023,0.01914928,0.33006277,0.10348299,0.00025990
-5.49574787,2.31162833,1.13129857,1.71667461,0.01884513,0.32111120,0.10581261,0.00025166
-5.48974487,2.25589814,1.12994418,1.66887221,0.01851926,0.31242993,0.10790695,0.00024405
-5.48374187,2.20371043,1.12775029,1.62411329,0.01817382,0.30416385,0.10973566,0.00023714
-5.47773887,2.15613320,1.12495615,1.58328969,0.01781178,0.29645014,0.11127204,0.00023096
-5.47173587,2.11423698,1.12180135,1.54730558,0.01743669,0.28941539,0.11249387,0.00022558
-5.46573287,2.07905354,1.11852136,1.51703907,0.01705253,0.28317305,0.11338434,0.00022104
-5.45972986,2.05153696,1.11534380,1.49330593,0.01666358,0.27782108,0.11393278,0.00021738
-5.45372686,2.03252804,1.11248486,1.47682648,0.01627432,0.27343996,0.11413535,0.00021465
-5.44772386,2.02272316,1.11014613,1.46819681,0.01588938,0.27009093,0.11399561,0.00021285
-5.44172086,2.02264813,1.10851121,1.46786490,0.01551352,0.26781466,0.11352474,0.00021199
-5.43571786,2.03263759,1.10774228,1.47611217,0.01515162,0.26663018,0.11274153,0.00021205
-5.42971486,2.05282040,1.10797637,1.49304088,0.01480875,0.26653422,0.11167212,0.00021301
-5.42371186,2.08311110,1.10932148,1.51856745,0.01449014,0.26750096,0.11034935,0.00021481
-5.41770885,2.12320749,1.11185246,1.55242158,0.01420131,0.26948213,0.10881192,0.00021740
-5.41170585,2.17259435,1.11560711,1.59415113,0.01394808,0.27240764,0.10710314,0.00022068
-5.40570285,2.23055303,1.12058257,1.64313227,0.01373665,0.27618662,0.10526970,0.00022456
-5.39969985,2.29617657,1.12673240,1.69858452,0.01357367,0.28070908,0.10336005,0.00022895
-5.39369685,2.36838996,1.13396466,1.75959002,0.01346626,0.28584794,0.10142294,0.00023371
-5.38769385,2.44597489,1.14214137,1.82511643,0.01342208,0.29146171,0.09950580,0.00023874
-5.38169085,2.52759833,1.15107945,1.89404255,0.01344936,0.29739754,0.09765333,0.00024392
-5.37568784,2.61184407,1.16055346,1.96518599,0.01355686,0.30349482,0.09590614,0.00024912
-5.36968484,2.69724616,1.17030007,2.03733180,0.01375389,0.30958894,0.09429970,0.00025423
-5.36368184,2.78232341,1.18002432,2.10926123,0.01405020,0.31551544,0.09286342,0.00025915
-5.35767884,2.86561347,1.18940727,2.17977965,0.01445589,0.32111407,0.09162015,0.00026378
-5.35167584,2.94570570,1.19811495,2.24774274,0.01498127,0.32623287,0.09058580,0.00026805
-5.34567284,3.02127143,1.20580806,2.31208006,0.01563657,0.33073196,0.08976937,0.00027191
-5.33966983,3.09109068,1.21215200,2.37181532,0.01643171,0.33448688,0.08917310,0.00027529
-5.33366683,3.15407453,1.21682675,2.42608277,0.01737595,0.33739141,0.08879295,0.00027819
-5.32766383,3.20928227,1.21953611,2.47413922,0.01847742,0.33935966,0.08861909,0.00028061
-5.32166083,3.25593306,1.22001590,2.51537155,0.01974273,0.34032747,0.08863668,0.00028254
-5.31565783,3.29341183,1.21804069,2.54929966,0.02117642,0.34025289,0.08882653,0.00028403
-5.30965483,3.32126959,1.21342893,2.57557507,0.02278042,0.33911593,0.08916596,0.00028511
-5.30365183,3.33921845,1.20604624,2.59397552,0.02455355,0.33691755,0.08962945,0.00028583
-5.29764882,3.34712212,1.19580689,2.60439630,0.02649102,0.33367790,0.09018947,0.00028626
-5.29164582,3.34498262,1.18267360,2.60683880,0.02858395,0.32943413,0.09081699,0.00028644
-5.28564282,3.33292425,1.16665581,2.60139727,0.03081901,0.32423771,0.09148216,0.00028643
-5.27963982,3.31117594,1.14780671,2.58824451,0.03317822,0.31815158,0.09215477,0.00028628
-5.27363682,3.28005297,1.12621935,2.56761743,0.03563881,0.31124724,0.09280468,0.00028603
-5.26763382,3.23993922,1.10202222,2.53980319,0.03817330,0.30360193,0.09340226,0.00028569
-5.26163082,3.19127075,1.07537453,2.50512664,0.04074977,0.29529606,0.09391876,0.00028527
-5.25562781,3.13452153,1.04646163,2.46393952,0.04333230,0.28641099,0.09432670,0.00028476
-5.24962481,3.07019182,1.01549064,2.41661189,0.04588165,0.27702727,0.09460031,0.00028414
-5.24362181,2.99879949,0.98268670,2.36352587,0.04835605,0.26722336,0.09471591,0.00028335
-5.23761881,2.92087433,0.94828963,2.30507184,0.05071223,0.25707476,0.09465245,0.00028234
-5.23161581,2.83695517,0.91255143,2.24164665,0.05290655,0.24665371,0.09439200,0.00028103
-5.22561281,2.74758947,0.87573409,2.17365396,0.05489620,0.23602917,0.09392029,0.00027935
-5.21960980,2.65333479,0.83810809,2.10150581,0.05664049,0.22526713,0.09322731,0.00027720
-5.21360680,2.55476158,0.79995108,2.02562526,0.05810208,0.21443118,0.09230780,0.00027450
-5.20760380,2.45245649,0.76154670,1.94644939,0.05924818,0.20358311,0.09116175,0.00027116
-5.20160080,2.34702556,0.72318343,1.86443218,0.06005165,0.19278356,0.08979482,0.00026712
-5.19559780,2.23909663,0.68515307,1.78004668,0.06049188,0.18209255,0.08821857,0.00026230
-5.18959480,2.12932044,0.64774899,1.69378614,0.06055554,0.17156983,0.08645061,0.00025668
-5.18359180,2.01836980,0.61126369,1.60616370,0.06023701,0.16127508,0.08451450,0.00025021
-5.17758879,1.90693685,0.57598594,1.51771049,0.05953860,0.15126776,0.08243945,0.00024290
-5.17158579,1.79572799,0.54219714,1.42897200,0.05847051,0.14160676,0.08025977,0.00023476
-5.16558279,1.68545679,0.51016720,1.34050271,0.05705049,0.13234978,0.07801415,0.00022584
-5.15957979,1.57683486,0.48014989,1.25285938,0.05530324,0.12355246,0.07574464,0.00021619
-5.15357679,1.47056125,0.45237780,1.16659296,0.05325967,0.11526743,0.07349548,0.00020590
-5.14757379,1.36731071,0.42705710,1.08223973,0.05095588,0.10754316,0.07131177,0.00019507
-5.14157079,1.26772147,0.40436237,1.00031199,0.04843205,0.10042285,0.06923801,0.00018380
-5.13556778,1.17238304,0.38443164,0.92128878,0.04573125,0.09394334,0.06731662,0.00017223
-5.12956478,1.08182485,0.36736200,0.84560705,0.04289821,0.08813418,0.06558642,0.00016048
-5.12356178,0.99650611,0.35320600,0.77365382,0.03997808,0.08301681,0.06408128,0.00014868
-5.11755878,0.91680756,0.34196901,0.70575962,0.03701529,0.07860416,0.06282884,0.00013697
-5.11155578,0.84302563,0.33360797,0.64219361,0.03405251,0.07490037,0.06184953,0.00012548
-5.10555278,0.77536918,0.32803141,0.58316063,0.03112976,0.07190100,0.06115576,0.00011433
-5.09954977,0.71395913,0.32510124,0.52880015,0.02828365,0.06959351,0.06075158,0.00010363
-5.09354677,0.65883107,0.32463598,0.47918745,0.02554685,0.06795817,0.06063255,0.00009349
-5.08754377,0.60994065,0.32641576,0.43433667,0.02294774,0.06696924,0.06078611,0.00008399
-5.08154077,0.56717164,0.33018878,0.39420575,0.02051021,0.06659646,0.06119218,0.00007522
-5.07553777,0.53034615,0.33567919,0.35870286,0.01825368,0.06680680,0.06182424,0.00006723
-5.06953477,0.49923660,0.34259594,0.32769415,0.01619320,0.06756628,0.06265058,0.00006008
-5.06353177,0.47357880,0.35064255,0.30101222,0.01433978,0.06884195,0.06363592,0.00005382
-5.05752876,0.45308550,0.35952713,0.27846500,0.01270070,0.07060369,0.06474303,0.00004846
-5.05152576,0.43745965,0.36897229,0.25984460,0.01127995,0.07282596,0.06593456,0.00004405
-5.04552276,0.42640674,0.37872455,0.24493564,0.01007870,0.07548915,0.06717478,0.00004058
-5.03951976,0.41964549,0.38856259,0.23352262,0.00909570,0.07858061,0.06843121,0.00003807
-5.03351676,0.41691637,0.39830409,0.22539606,0.00832776,0.08209521,0.06967603,0.00003653
-5.02751376,0.41798733,0.40781052,0.22035706,0.00777008,0.08603525,0.07088721,0.00003594
-5.02151076,0.42265662,0.41698982,0.21822010,0.00741655,0.09040981,0.07204927,0.00003630
-5.01550775,0.43075225,0.42579652,0.21881397,0.00726003,0.09523346,0.07315365,0.00003760
-5.00950475,0.44212838,0.43422942,0.22198086,0.00729242,0.10052436,0.07419856,0.00003982
-5.00350175,0.45665861,0.44232673,0.22757369,0.00750477,0.10630173,0.07518854,0.00004294
-4.99749875,0.47422666,0.45015895,0.23545194,0.00788723,0.11258297,0.07613343,0.00004693
-4.99149575,0.49471505,0.45781987,0.24547629,0.00842903,0.11938033,0.07704715,0.00005175
-4.98549275,0.51799234,0.46541604,0.25750240,0.00911828,0.12669750,0.07794610,0.00005735
-4.97948974,0.54389997,0.47305540,0.27137442,0.00994193,0.13452615,0.07884737,0.00006368
-4.97348674,0.57223945,0.48083574,0.28691862,0.01088554,0.14284282,0.07976694,0.00007066
-4.96748374,0.60276090,0.48883352,0.30393768,0.01193323,0.15160612,0.08071781,0.00007822
-4.96148074,0.63515382,0.49709395,0.32220615,0.01306757,0.16075469,0.08170841,0.00008625
-4.95547774,0.66904100,0.50562281,0.34146744,0.01426956,0.17020599,0.08274118,0.00009465
-4.94947474,0.70397608,0.51438068,0.36143289,0.01551876,0.17985604,0.08381149,0.00010330
-4.94347174,0.73944538,0.52327987,0.38178287,0.01679339,0.18958031,0.08490713,0.00011206
-4.93746873,0.77487429,0.53218457,0.40217038,0.01807066,0.19923573,0.08600809,0.00012080
-4.93146573,0.80963809,0.54091404,0.42222694,0.01932704,0.20866384,0.08708705,0.00012935
-4.92546273,0.84307705,0.54924900,0.44157072,0.02053881,0.21769501,0.08811021,0.00013759
-4.91945973,0.87451530,0.55694078,0.45981654,0.02168252,0.22615363,0.08903867,0.00014534
-4.91345673,0.90328272,0.56372300,0.47658758,0.02273561,0.23386389,0.08983022,0.00015248
-4.90745373,0.92873887,0.56932499,0.49152797,0.02367703,0.24065618,0.09044139,0.00015885
-4.90145073,0.95029787,0.57348644,0.50431596,0.02448786,0.24637361,0.09082976,0.00016435
-4.89544772,0.96745316,0.57597242,0.51467693,0.02515197,0.25087841,0.09095636,0.00016885
-4.88944472,0.97980078,0.57658808,0.52239560,0.02565654,0.25405795,0.09078802,0.00017230
-4.88344172,0.98706012,0.57519216,0.52732686,0.02599263,0.25583007,0.09029961,0.00017462
-4.87743872,0.98909115,0.57170873,0.52940467,0.02615551,0.25614734,0.08947601,0.00017579
-4.87143572,0.98590718,0.56613651,0.52864857,0.02614502,0.25500032,0.08831373,0.00017581
-4.86543272,0.97768249,0.55855519,0.52516751,0.02596570,0.25241930,0.08682216,0.00017472
-4.85942971,0.96475461,0.54912875,0.51916069,0.02562681,0.24847476,0.08502431,0.00017259
-4.85342671,0.94762091,0.53810521,0.51091540,0.02514228,0.24327633,0.08295705,0.00016952
-4.84742371,0.92692972,0.52581321,0.50080196,0.02453038,0.23697038,0.08067090,0.00016565
-4.84142071,0.90346641,0.51265534,0.48926591,0.02381343,0.22973636,0.07822935,0.00016112
-4.83541771,0.87813485,0.49909858,0.47681764,0.02301732,0.22178198,0.07570766,0.00015613
-4.82941471,0.85193508,0.48566232,0.46402013,0.02217092,0.21333757,0.07319135,0.00015087
-4.82341171,0.82593798,0.47290439,0.45147486,0.02130547,0.20464972,0.07077437,0.00014559
-4.81740870,0.80125786,0.46140559,0.43980669,0.02045387,0.19597453,0.06855692,0.00014050
-4.81140570,0.77902375,0.45175336,0.42964792,0.01965001,0.18757071,0.06664315,0.00013587
-4.80540270,0.76035035,0.44452503,0.42162217,0.01892797,0.17969272,0.06513870,0.00013192
-4.79939970,0.74630930,0.44027126,0.41632832,0.01832133,0.17258417,0.06414807,0.00012891
-4.79339670,0.73790147,0.43949989,0.41432498,0.01786240,0.16647170,0.06377209,0.00012707
-4.78739370,0.73603083,0.44266089,0.41611573,0.01758151,0.16155942,0.06410524,0.00012663
-4.78139070,0.74148025,0.45013247,0.42213537,0.01750631,0.15802396,0.06523304,0.00012778
-4.77538769,0.75488970,0.46220871,0.43273748,0.01766110,0.15601037,0.06722959,0.00013071
-4.76938469,0.77673709,0.47908899,0.44818326,0.01806616,0.15562870,0.07015503,0.00013558
-4.76338169,0.80732187,0.50086920,0.46863203,0.01873717,0.15695141,0.07405328,0.00014248
-4.75737869,0.84675185,0.52753514,0.49413342,0.01968465,0.16001150,0.07894985,0.00015151
-4.75137569,0.89493326,0.55895798,0.52462141,0.02091342,0.16480154,0.08484993,0.00016270
-4.74537269,0.95156447,0.59489214,0.55991047,0.02242220,0.17127334,0.09173674,0.00017604
-4.73936968,1.01613356,0.63497550,0.59969394,0.02420328,0.17933840,0.09957029,0.00019146
-4.73336668,1.08792020,0.67873231,0.64354486,0.02624224,0.18886924,0.10828651,0.00020886
-4.72736368,1.16600203,0.72557864,0.69091955,0.02851789,0.19970132,0.11779697,0.00022806
-4.72136068,1.24926599,0.77483068,0.74116403,0.03100234,0.21163590,0.12798924,0.00024884
-4.71535768,1.33642477,0.82571584,0.79352353,0.03366121,0.22444359,0.13872785,0.00027094
-4.70935468,1.42603849,0.87738656,0.84715506,0.03645409,0.23786871,0.14985611,0.00029404
-4.70335168,1.51654173,0.92893689,0.90114314,0.03933520,0.25163443,0.16119864,0.00031777
-4.69734867,1.60627547,0.97942144,0.95451850,0.04225421,0.26544860,0.17256467,0.00034174
-4.69134567,1.69352364,1.02787653,1.00627946,0.04515733,0.27901023,0.18375214,0.00036552
-4.68534267,1.77655347,1.07334295,1.05541553,0.04798851,0.29201645,0.19455244,0.00038866
-4.67933967,1.85365865,1.11488984,1.10093271,0.05069090,0.30416988,0.20475564,0.00041072
-4.67333667,1.92320403,1.15163898,1.14187968,0.05320829,0.31518613,0.21415622,0.00043126
-4.66733367,1.98367051,1.18278866,1.17737407,0.05548672,0.32480124,0.22255886,0.00044984
-4.66133067,2.03369841,1.20763634,1.20662782,0.05747602,0.33277883,0.22978428,0.00046608
-4.65532766,2.07212765,1.22559922,1.22897074,0.05913133,0.33891670,0.23567482,0.00047963
-4.64932466,2.09803330,1.23623192,1.24387117,0.06041445,0.34305253,0.24009947,0.00049018
-4.64332166,2.11075463,1.23924038,1.25095298,0.06129508,0.34506861,0.24295819,0.00049752
-4.63731866,2.10991666,1.23449158,1.25000804,0.06175168,0.34489522,0.24418540,0.00050149
-4.63131566,2.09544298,1.22201834,1.24100367,0.06177222,0.34251265,0.24375220,0.00050201
-4.62531266,2.06755931,1.20201911,1.22408450,0.06135442,0.33795163,0.24166758,0.00049909
-4.61930965,2.02678744,1.17485262,1.19956887,0.06050581,0.33129221,0.23797829,0.00049282
-4.61330665,1.97392988,1.14102753,1.16793964,0.05924337,0.32266113,0.23276741,0.00048337
-4.60730365,1.91004564,1.10118749,1.12982998,0.05759281,0.31222769,0.22615184,0.00047099
-4.60130065,1.83641848,1.05609230,1.08600455,0.05558771,0.30019845,0.21827863,0.00045599
-4.59529765,1.75451862,1.00659571,1.03733708,0.05326821,0.28681084,0.20932045,0.00043875
-4.58929465,1.66595989,0.95362103,0.98478521,0.05067971,0.27232600,0.19947029,0.00041968
-4.58329165,1.57245386,0.89813529,0.92936355,0.04787128,0.25702114,0.18893580,0.00039925
-4.57728864,1.47576298,0.84112307,0.87211626,0.04489415,0.24118179,0.17793324,0.00037794
-4.57128564,1.37765434,0.78356097,0.81409005,0.04180008,0.22509407,0.16668161,0.00035623
-4.56528264,1.27985603,0.72639356,0.75630859,0.03863994,0.20903750,0.15539684,0.00033461
-4.55927964,1.18401721,0.67051156,0.69974925,0.03546234,0.19327828,0.14428658,0.00031356
-4.55327664,1.09167330,0.61673302,0.64532279,0.03231241,0.17806359,0.13354539,0.00029352
-4.54727364,1.00421707,0.56578775,0.59385647,0.02923091,0.16361676,0.12335083,0.00027490
-4.54127064,0.92287598,0.51830535,0.54608091,0.02625341,0.15013349,0.11386024,0.00025807
-4.53526763,0.84869613,0.47480698,0.50262069,0.02340991,0.13777922,0.10520832,0.00024334
-4.52926463,0.78253253,0.43570074,0.46398870,0.02072450,0.12668754,0.09750565,0.00023099
-4.52326163,0.72504526,0.40128040,0.43058384,0.01821540,0.11695962,0.09083785,0.00022121
-4.51725863,0.67670093,0.37172729,0.40269176,0.01589511,0.10866448,0.08526555,0.00021416
-4.51125563,0.63777857,0.34711483,0.38048820,0.01377080,0.10184014,0.08082494,0.00020993
-4.50525263,0.60837921,0.32741532,0.36404430,0.01184473,0.09649529,0.07752884,0.00020855
-4.49924962,0.58843816,0.31250851,0.35333354,0.01011493,0.09261157,0.07536822,0.00021000
-4.49324662,0.57773914,0.30219150,0.34823956,0.00857575,0.09014611,0.07431395,0.00021422
-4.48724362,0.57592965,0.29618961,0.34856472,0.00721865,0.08903433,0.07431889,0.00022108
-4.48124062,0.58253674,0.29416768,0.35403881,0.00603276,0.08919289,0.07531997,0.00023044
-4.47523762,0.59698279,0.29574170,0.36432769,0.00500564,0.09052262,0.07724047,0.00024209
-4.46923462,0.61860096,0.30049030,0.37904178,0.00412378,0.09291140,0.07999221,0.00025582
-4.46323162,0.64664999,0.30796601,0.39774408,0.00337321,0.09623697,0.08347772,0.00027137
-4.45722861,0.68032828,0.31770598,0.41995788,0.00273991,0.10036961,0.08759243,0.00028848
-4.45122561,0.71878722,0.32924215,0.44517405,0.00221022,0.10517460,0.09222664,0.00030685
-4.44522261,0.76114385,0.34211060,0.47285810,0.00177114,0.11051460,0.09726751,0.00032620
-4.43921961,0.80649294,0.35586018,0.50245694,0.00141053,0.11625183,0.10260092,0.00034623
-4.43321661,0.85391861,0.37006005,0.53340558,0.00111734,0.12225003,0.10811318,0.00036663
-4.42721361,0.90250557,0.38430641,0.56513385,0.00088164,0.12837639,0.11369267,0.00038711
-4.42121061,0.95135022,0.39822809,0.59707311,0.00069475,0.13450321,0.11923140,0.00040738
-4.41520760,0.99957154,0.41149109,0.62866316,0.00054921,0.14050950,0.12462638,0.00042718
-4.40920460,1.04632187,0.42380213,0.65935929,0.00043878,0.14628241,0.12978096,0.00044624
-4.40320160,1.09079758,0.43491105,0.68863933,0.00035847,0.15171853,0.13460601,0.00046430
-4.39719860,1.13224962,0.44461233,0.71601100,0.00030444,0.15672512,0.13902097,0.00048116
-4.39119560,1.16999375,0.45274562,0.74101899,0.00027399,0.16122110,0.14295481,0.00049659
-4.38519260,1.20342044,0.45919548,0.76325213,0.00026557,0.16513809,0.14634687,0.00051041
-4.37918959,1.23200423,0.46389044,0.78235010,0.00027871,0.16842117,0.14914752,0.00052245
-4.37318659,1.25531234,0.46680157,0.79800984,0.00031403,0.17102967,0.15131877,0.00053258
-4.36718359,1.27301239,0.46794057,0.80999123,0.00037326,0.17293769,0.15283473,0.00054066
-4.36118059,1.28487896,0.46735768,0.81812207,0.00045923,0.17413463,0.15368189,0.00054661
-4.35517759,1.29079881,0.46513946,0.82230194,0.00057591,0.17462551,0.15385933,0.00055036
-4.34917459,1.29077443,0.46140652,0.82250505,0.00072844,0.17443115,0.15337880,0.00055185
-4.34317159,1.28492585,0.45631125,0.81878166,0.00092313,0.17358814,0.15226457,0.00055107
-4.33716858,1.27349034,0.45003570,0.81125814,0.00116749,0.17214871,0.15055326,0.00054804
-4.33116558,1.25681998,0.44278930,0.80013533,0.00147024,0.17018021,0.14829330,0.00054279
-4.32516258,1.23537678,0.43480665,0.78568545,0.00184126,0.16776447,0.14554443,0.00053540
-4.31915958,1.20972540,0.42634506,0.76824721,0.00229154,0.16499677,0.14237681,0.00052597
-4.31315658,1.18052329,0.41768175,0.74821936,0.00283308,0.16198446,0.13887000,0.00051464
-4.30715358,1.14850836,0.40911060,0.72605255,0.00347869,0.15884527,0.13511170,0.00050158
