energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.52926463,1.61861675,-2.13664649,0.74827776,-1.06190032,0.46458877,-0.43626377,0.00120347,-0.00040916,0.11387102,-0.19341264,0.12159410,-0.34468127,0.02219654,-0.03326233,0.93082627,-1.30102285
-4.52326163,1.56718946,-2.17203693,0.71986789,-1.07397785,0.44895398,-0.44618270,0.00119551,-0.00040269,0.10566395,-0.19863713,0.11439313,-0.34542712,0.02127051,-0.03422097,0.90829932,-1.32053543
-4.51725863,1.52284763,-2.20018271,0.69519561,-1.08267471,0.43495240,-0.45469921,0.00118741,-0.00039872,0.09776275,-0.20318060,0.10801053,-0.34476497,0.02034746,-0.03498483,0.89041053,-1.33574498
-4.51125563,1.48641137,-2.22083909,0.67469068,-1.08790068,0.42282250,-0.46174525,0.00117975,-0.00039658,0.09021917,-0.20699156,0.10245610,-0.34269106,0.01943379,-0.03554424,0.87764711,-1.34653481
-4.50525263,1.45853389,-2.23386986,0.65868641,-1.08959798,0.41276300,-0.46727718,0.00117314,-0.00039583,0.08307872,-0.21003211,0.09772927,-0.33922292,0.01853649,-0.03589481,0.87038521,-1.35284638
-4.49924962,1.43967293,-2.23926079,0.64740703,-1.08774740,0.40492465,-0.47127917,0.00116815,-0.00039618,0.07637974,-0.21227929,0.09381842,-0.33439935,0.01766282,-0.03603760,0.86887183,-1.35468778
-4.49324662,1.43006698,-2.23713177,0.64095814,-1.08237493,0.39940326,-0.47376599,0.00116532,-0.00039753,0.07015273,-0.21372605,0.09070027,-0.32828008,0.01682004,-0.03597925,0.87320994,-1.35214175
-4.48724362,1.42971743,-2.22774648,0.63932037,-1.07355846,0.39623416,-0.47478512,0.00116509,-0.00039990,0.06441981,-0.21438172,0.08833969,-0.32094521,0.01601500,-0.03573174,0.88334734,-1.34537278
-4.48124062,1.43837769,-2.21151870,0.64234690,-1.06143383,0.39538857,-0.47441788,0.00116778,-0.00040340,0.05919455,-0.21427189,0.08668969,-0.31249433,0.01525382,-0.03531205,0.89907024,-1.33463242
-4.47523762,1.45555022,-2.18901428,0.64976476,-1.04619978,0.39677198,-0.47277947,0.00117359,-0.00040826,0.05448199,-0.21343775,0.08569186,-0.30304511,0.01454160,-0.03474158,0.92000172,-1.32026239
-4.46923462,1.48049183,-2.16094806,0.66118018,-1.02812110,0.40022475,-0.47001770,0.00118253,-0.00041476,0.05027897,-0.21193473,0.08527716,-0.29273163,0.01388216,-0.03404540,0.94560573,-1.30269478
-4.46323162,1.51222752,-2.12817531,0.67608782,-1.00752963,0.40552501,-0.46631043,0.00119449,-0.00042321,0.04657467,-0.20983064,0.08536709,-0.28170207,0.01327782,-0.03325137,0.97519650,-1.28244901
-4.45722861,1.54957266,-2.09167747,0.69388374,-0.98482268,0.41239386,-0.46186173,0.00120915,-0.00043396,0.04335143,-0.20720326,0.08587532,-0.27011609,0.01272935,-0.03238914,1.00795343,-1.26012521
-4.45122561,1.59116313,-2.05254225,0.71388167,-0.96045856,0.42050266,-0.45689673,0.00122606,-0.00044733,0.04058569,-0.20413742,0.08670955,-0.25814168,0.01223584,-0.03148906,1.04294104,-1.23639413
-4.44522261,1.63549236,-2.01193868,0.73533226,-0.93494934,0.42948234,-0.45165551,0.00124461,-0.00046363,0.03824920,-0.20072192,0.08777373,-0.24595176,0.01179485,-0.03058116,1.07913354,-1.21198345
-4.43921961,1.68095431,-1.97108768,0.75744450,-0.90885083,0.43893424,-0.44638605,0.00126406,-0.00048312,0.03631023,-0.19704614,0.08897052,-0.23372041,0.01140245,-0.02969404,1.11544313,-1.18766112
-4.43321661,1.72589078,-1.93122934,0.77940886,-0.88275004,0.44844227,-0.44133664,0.00128358,-0.00050598,0.03473494,-0.19319677,0.09020377,-0.22161902,0.01105345,-0.02885391,1.15075126,-1.16421604
-4.42721361,1.76864140,-1.89358796,0.80042119,-0.85725068,0.45758583,-0.43674802,0.00130228,-0.00053234,0.03348871,-0.18925463,0.09138115,-0.20981237,0.01074163,-0.02808371,1.18394157,-1.14243678
-4.42121061,1.80759454,-1.85933631,0.81970656,-0.83295699,0.46595306,-0.43284559,0.00131924,-0.00056219,0.03253746,-0.18529182,0.09241664,-0.19845486,0.01046003,-0.02740240,1.21393349,-1.12308919
-4.41520760,1.84123704,-1.82956048,0.83654237,-0.81045683,0.47315388,-0.42983194,0.00133356,-0.00059545,0.03184891,-0.18136936,0.09323286,-0.18768693,0.01020123,-0.02682438,1.23971500,-1.10689367
-4.40920460,1.86820091,-1.80522661,0.85027959,-0.79030435,0.47883228,-0.42788015,0.00134440,-0.00063194,0.03139366,-0.17753537,0.09376313,-0.17763188,0.00995773,-0.02635914,1.26037356,-1.09450295
-4.40320160,1.88730523,-1.78715089,0.86036163,-0.77300325,0.48267745,-0.42712797,0.00135099,-0.00067134,0.03114616,-0.17382395,0.09395320,-0.16839317,0.00972216,-0.02601109,1.27512378,-1.08648123
-4.39719860,1.89759143,-1.77597376,0.86633997,-0.75899097,0.48443320,-0.42767320,0.00135274,-0.00071324,0.03108545,-0.17025470,0.09376251,-0.16005225,0.00948769,-0.02577959,1.28333078,-1.08328541
-4.39119560,1.89835073,-1.77213938,0.86788599,-0.74862458,0.48390543,-0.42957039,0.00134921,-0.00075715,0.03119564,-0.16683300,0.09316504,-0.15266710,0.00924815,-0.02565918,1.28452844,-1.08524913
-4.38519260,1.88914254,-1.77588080,0.86479868,-0.74216886,0.48096720,-0.43282890,0.00134017,-0.00080247,0.03146621,-0.16355093,0.09214961,-0.14627137,0.00899833,-0.02564000,1.27843169,-1.09257009
-4.37918959,1.86980336,-1.78721148,0.85700776,-0.73978680,0.47556142,-0.43741247,0.00132564,-0.00084855,0.03189196,-0.16038881,0.09071965,-0.14087430,0.00873411,-0.02570832,1.26494250,-1.10530106
-4.37318659,1.84044573,-1.80592297,0.84457245,-0.74153313,0.46770092,-0.44324012,0.00130589,-0.00089470,0.03247276,-0.15731718,0.08889252,-0.13646122,0.00845252,-0.02584720,1.24414939,-1.12334489
-4.36718359,1.80144764,-1.83158900,0.82767570,-0.74735072,0.45746603,-0.45018836,0.00128149,-0.00094021,0.03321301,-0.15429923,0.08669836,-0.13299481,0.00815184,-0.02603732,1.21632059,-1.14645361
-4.36118059,1.75343297,-1.86357544,0.80661445,-0.75707030,0.44499985,-0.45809468,0.00125331,-0.00098436,0.03412093,-0.15129339,0.08417850,-0.13041684,0.00783152,-0.02625775,1.18189128,-1.17423162
-4.35517759,1.69724404,-1.90105585,0.78178632,-0.77041316,0.43050142,-0.46676187,0.00122256,-0.00102648,0.03520758,-0.14825602,0.08138360,-0.12865048,0.00749219,-0.02648679,1.14144564,-1.20614292
-4.34917459,1.63390753,-1.94303196,0.75367337,-0.78699704,0.41421712,-0.47596337,0.00119080,-0.00106598,0.03648583,-0.14514405,0.07837153,-0.12760302,0.00713547,-0.02670281,1.09569445,-1.24152206
-4.34317159,1.56459567,-1.98835849,0.72282367,-0.80634481,0.39643087,-0.48544915,0.00115994,-0.00110236,0.03796912,-0.14191743,0.07520512,-0.12716896,0.00676390,-0.02688503,1.04544955,-1.27958876
-4.33716858,1.49058421,-2.03577158,0.68983166,-0.82789596,0.37745335,-0.49495211,0.00113228,-0.00113526,0.03967032,-0.13854123,0.07194990,-0.12723324,0.00638073,-0.02701420,0.99159611,-1.31946549
-4.33116558,1.41320927,-2.08392013,0.65531796,-0.85102034,0.35761099,-0.50419473,0.00111054,-0.00116450,0.04160056,-0.13498747,0.06867188,-0.12767470,0.00598974,-0.02707322,0.93506411,-1.36019801
-4.32516258,1.33382488,-2.13139921,0.61990965,-0.87503409,0.33723495,-0.51289593,0.00109784,-0.00119011,0.04376813,-0.13123641,0.06543554,-0.12836955,0.00559507,-0.02704759,0.87680010,-1.40077812
-4.31915958,1.25376286,-2.17678499,0.58422183,-0.89921716,0.31665077,-0.52077782,0.00109779,-0.00121235,0.04617766,-0.12727742,0.06230203,-0.12919476,0.00520099,-0.02692579,0.81774044,-1.44016813
-4.31315658,1.17429672,-2.21867016,0.54884096,-0.92283213,0.29616894,-0.52757235,0.00111445,-0.00123177,0.04882944,-0.12310942,0.05932772,-0.13003134,0.00481178,-0.02669948,0.75878707,-1.47732671
-4.30715358,1.09661074,-2.25569930,0.51431090,-0.94514383,0.27607676,-0.53302770,0.00115240,-0.00124923,0.05171901,-0.11874086,0.05656312,-0.13076744,0.00443152,-0.02636361,0.70078642,-1.51123520
-4.30115058,1.02177516,-2.28660330,0.48112175,-0.96543915,0.25663183,-0.53691422,0.00121675,-0.00126597,0.05483717,-0.11418936,0.05405221,-0.13130110,0.00406402,-0.02591637,0.64451227,-1.54092396
-4.29514757,0.95072814,-2.31023213,0.44970195,-0.98304671,0.23805710,-0.53902995,0.00131314,-0.00128359,0.05817020,-0.10948108,0.05183214,-0.13154277,0.00371262,-0.02535904,0.59065286,-1.56549801
-4.28914457,0.88426452,-2.32558503,0.42041369,-0.99735563,0.22053788,-0.53920546,0.00144773,-0.00130414,0.06170045,-0.10464977,0.04993340,-0.13141734,0.00338022,-0.02469575,0.53980225,-1.58416116
-4.28314157,0.82303144,-2.33183755,0.39355147,-1.00783301,0.20422045,-0.53730805,0.00162724,-0.00133014,0.06540730,-0.09973579,0.04838031,-0.13086585,0.00306914,-0.02393317,0.49245607,-1.59623808
-4.27713857,0.76753009,-2.32836448,0.36934367,-1.01403942,0.18921242,-0.53324515,0.00185883,-0.00136460,0.06926826,-0.09478500,0.04719183,-0.12984673,0.00278117,-0.02308010,0.44901119,-1.60119349
-4.27113557,0.71812303,-2.31475806,0.34795671,-1.01564204,0.17558453,-0.52696675,0.00215010,-0.00141109,0.07326042,-0.08984769,0.04638262,-0.12833656,0.00251752,-0.02214711,0.40976887,-1.59864784
-4.26513257,0.67504594,-2.29084087,0.32950126,-1.01242491,0.16337369,-0.51846692,0.00250895,-0.00147373,0.07736189,-0.08497753,0.04596427,-0.12633040,0.00227891,-0.02114603,0.37494083,-1.58838902
-4.25912956,0.63842271,-2.25667281,0.31404011,-1.00429595,0.15258700,-0.50778426,0.00294347,-0.00155724,0.08155336,-0.08023068,0.04594664,-0.12384168,0.00206554,-0.02008960,0.34465761,-1.57037941
-4.25312656,0.60828267,-2.21255186,0.30159687,-0.99129041,0.14320645,-0.49500130,0.00346173,-0.00166692,0.08581959,-0.07566498,0.04633909,-0.12090164,0.00187722,-0.01899098,0.31897830,-1.54475819
-4.24712356,0.58457873,-2.15900844,0.29216510,-0.97357075,0.13519397,-0.48024268,0.00407159,-0.00180868,0.09015068,-0.07133924,0.04715170,-0.11755835,0.00171341,-0.01786344,0.29790113,-1.51183856
-4.24112056,0.56720528,-2.09679336,0.28571721,-0.95142269,0.12849664,-0.46367238,0.00478041,-0.00198896,0.09454319,-0.06731275,0.04839624,-0.11387541,0.00157327,-0.01671996,0.28137411,-1.47209992
-4.23511756,0.55601483,-2.02685958,0.28221258,-0.92524777,0.12305166,-0.44548979,0.00559481,-0.00221474,0.09900082,-0.06364475,0.05008690,-0.10993028,0.00145579,-0.01557298,0.26930521,-1.42617520
-4.22911456,0.55083258,-1.95033831,0.28160457,-0.89555243,0.11879102,-0.42592491,0.00652024,-0.00249343,0.10353477,-0.06039404,0.05224060,-0.10581233,0.00135981,-0.01443413,0.26157152,-1.37483378
-4.22311156,0.55146833,-1.86851003,0.28384605,-0.86293416,0.11564555,-0.40523268,0.00756073,-0.00283273,0.10816368,-0.05761858,0.05487705,-0.10162072,0.00128410,-0.01331406,0.25802706,-1.31896033
-4.21710855,0.55772538,-1.78277134,0.28889315,-0.82806500,0.11354836,-0.38368672,0.00871846,-0.00324055,0.11291303,-0.05537501,0.05801825,-0.09746205,0.00122744,-0.01222230,0.25850908,-1.25953055
-4.21110555,0.56940617,-1.69459862,0.29670742,-0.79167314,0.11243750,-0.36157251,0.00999346,-0.00372475,0.11781429,-0.05371816,0.06168768,-0.09344788,0.00118864,-0.01116715,0.26284271,-1.19758442
-4.20510255,0.58631507,-1.60550961,0.30725608,-0.75452301,0.11225794,-0.33918042,0.01138320,-0.00429298,0.12290354,-0.05270037,0.06590903,-0.08969226,0.00116657,-0.01015569,0.27084401,-1.13419788
-4.19909955,0.60825840,-1.51702420,0.32051088,-0.71739464,0.11296279,-0.31679867,0.01288240,-0.00495237,0.12821993,-0.05237069,0.07070462,-0.08630914,0.00116025,-0.00919372,0.28232164,-1.07045398
-4.19309655,0.63504228,-1.43062545,0.33644553,-0.68106297,0.11451394,-0.29470647,0.01448272,-0.00570926,0.13380385,-0.05277389,0.07609347,-0.08340986,0.00116878,-0.00828580,0.29707738,-1.00741438
-4.18709355,0.66646907,-1.34772230,0.35503216,-0.64627756,0.11688213,-0.27316765,0.01617263,-0.00656890,0.13969515,-0.05394929,0.08208922,-0.08110068,0.00119143,-0.00743532,0.31490587,-0.94609213
-4.18109055,0.70233287,-1.26961471,0.37623727,-0.61374343,0.12004661,-0.25242482,0.01793740,-0.00753509,0.14593125,-0.05592950,0.08869793,-0.07948037,0.00122759,-0.00664457,0.33559386,-0.88742653
-4.17508754,0.74241508,-1.19746260,0.40001732,-0.58410356,0.12399457,-0.23269438,0.01975911,-0.00860982,0.15254555,-0.05873891,0.09591586,-0.07863790,0.00127681,-0.00591480,0.35891943,-0.83226083
-4.16908454,0.78648043,-1.13225907,0.42631461,-0.55792333,0.12872035,-0.21416238,0.02161685,-0.00979301,0.15956605,-0.06239221,0.10372741,-0.07865035,0.00133876,-0.00524635,0.38465147,-0.78132342
-4.16308154,0.83427428,-1.07480888,0.45505360,-0.53567742,0.13422456,-0.19698145,0.02348706,-0.01108217,0.16701433,-0.06689286,0.11210335,-0.07958085,0.00141325,-0.00463873,0.41254967,-0.73521284
-4.15707854,0.88552138,-1.02571237,0.48613812,-0.51773934,0.14051326,-0.18126880,0.02534393,-0.01247212,0.17490492,-0.07223160,0.12099936,-0.08147683,0.00150019,-0.00409071,0.44236537,-0.69438703
-4.15107554,0.93992659,-0.98535540,0.51944959,-0.50437373,0.14759717,-0.16710518,0.02715996,-0.01395485,0.18324517,-0.07838518,0.13035509,-0.08436834,0.00159963,-0.00360046,0.47384319,-0.65915688
-4.14507254,0.99717737,-0.95390518,0.55484634,-0.49573172,0.15549091,-0.15453509,0.02890665,-0.01551935,0.19203545,-0.08531526,0.14009385,-0.08826675,0.00171165,-0.00316564,0.50672369,-0.62968412
-4.13906953,1.05694806,-0.93131216,0.59216422,-0.49184904,0.16421231,-0.14356779,0.03055520,-0.01715163,0.20126975,-0.09296773,0.15012285,-0.09316359,0.00183647,-0.00278346,0.54074670,-0.60598345
-4.13306653,1.11890555,-0.91731749,0.63121820,-0.49264716,0.17378174,-0.13417935,0.03207733,-0.01883474,0.21093657,-0.10127240,0.16033426,-0.09902983,0.00197433,-0.00245082,0.57565542,-0.58792857
-4.12706353,1.18271582,-0.91146602,0.67180498,-0.49793715,0.18422128,-0.12631543,0.03344613,-0.02054903,0.22101992,-0.11014326,0.17060688,-0.10581540,0.00212552,-0.00216434,0.61120090,-0.57526184
-4.12106053,1.24805086,-0.91312406,0.71370629,-0.50742618,0.19555388,-0.11989476,0.03463683,-0.02227242,0.23150039,-0.11947923,0.18080855,-0.11344918,0.00229034,-0.00192050,0.64714650,-0.56760709
-4.11505753,1.31459525,-0.92150154,0.75669261,-0.52072648,0.20780215,-0.11481311,0.03562760,-0.02398081,0.24235609,-0.12916559,0.19079920,-0.12183946,0.00246910,-0.00171566,0.68327225,-0.56448511
-4.10905453,1.38205175,-0.93567773,0.80052698,-0.53736646,0.22098699,-0.11094772,0.03640027,-0.02564862,0.25356333,-0.13907601,0.20043444,-0.13087479,0.00266207,-0.00154614,0.71937854,-0.56533131
-4.10305153,1.45014539,-0.95462995,0.84496860,-0.55680390,0.23512581,-0.10816187,0.03694088,-0.02724940,0.26509698,-0.14907513,0.20956958,-0.14042548,0.00286945,-0.00140828,0.75528898,-0.56951490
-4.09704852,1.51862561,-0.97726433,0.88977604,-0.57844062,0.25023048,-0.10630970,0.03724019,-0.02875652,0.27693035,-0.15902175,0.21806397,-0.15034555,0.00309134,-0.00129848,0.79085211,-0.57635918
-4.09104552,1.58726611,-1.00244783,0.93470966,-0.60163867,0.26630497,-0.10524081,0.03729393,-0.03014390,0.28903459,-0.16877246,0.22578543,-0.16047524,0.00332772,-0.00121326,0.82594193,-0.58516218
-4.08504252,1.65586246,-1.02904075,0.97953325,-0.62573735,0.28334277,-0.10480493,0.03710297,-0.03138673,0.30137769,-0.17818565,0.23261469,-0.17064412,0.00357840,-0.00114929,0.86045707,-0.59521726
-4.07903952,1.72422754,-1.05592877,1.02401484,-0.65007093,0.30132422,-0.10485618,0.03667330,-0.03246227,0.31392294,-0.18712569,0.23844957,-0.18067457,0.00384297,-0.00110343,0.89431877,-0.60583306
-4.07303652,1.79218522,-1.08205369,1.06792665,-0.67398645,0.32021401,-0.10525704,0.03601578,-0.03335048,0.32662715,-0.19546726,0.24320879,-0.19038582,0.00412081,-0.00107274,0.92746781,-0.61635231
-4.06703352,1.85956293,-1.10644219,1.11104445,-0.69686136,0.33995880,-0.10588192,0.03514579,-0.03403470,0.33943874,-0.20309951,0.24683520,-0.19959821,0.00441103,-0.00105453,0.95986062,-0.62616912
-4.06103052,1.92618372,-1.12823168,1.15314647,-0.71812045,0.36048547,-0.10662018,0.03408274,-0.03450213,0.35229575,-0.20993007,0.24929832,-0.20813773,0.00471246,-0.00104637,0.99146505,-0.63474427
-4.05502751,1.99185881,-1.14669277,1.19401226,-0.73725164,0.38170001,-0.10737865,0.03284944,-0.03474428,0.36512417,-0.21588848,0.25059607,-0.21584065,0.00502366,-0.00104608,1.02225601,-0.64161827
-4.04902451,2.05638131,-1.16124770,1.23342176,-0.75382021,0.40348726,-0.10808359,0.03147140,-0.03475719,0.37783668,-0.22092921,0.25075556,-0.22255803,0.00534290,-0.00105181,1.05221158,-0.64642181
-4.04302151,2.11952206,-1.17148430,1.27115494,-0.76748114,0.42571177,-0.10868202,0.02997604,-0.03454159,0.39033196,-0.22503391,0.24983300,-0.22816010,0.00566819,-0.00106197,1.08130981,-0.64888356
-4.03701851,2.18102815,-1.17716523,1.30699236,-0.77798910,0.44821973,-0.10914253,0.02839193,-0.03410280,0.40249492,-0.22821284,0.24791252,-0.23254013,0.00599732,-0.00107529,1.10952672,-0.64883516
-4.03101551,2.24062460,-1.17823237,1.34071678,-0.78520587,0.47084215,-0.10945544,0.02674802,-0.03345064,0.41419776,-0.23050551,0.24510417,-0.23561789,0.00632789,-0.00109080,1.13683544,-0.64621335
-4.02501251,2.29801947,-1.17480631,1.37211604,-0.78910496,0.49339905,-0.10963248,0.02507286,-0.03259900,0.42530204,-0.23198039,0.24154095,-0.23734232,0.00665735,-0.00110784,1.16320694,-0.64105931
-4.01900950,2.35291220,-1.16718115,1.40098719,-0.78977323,0.51570474,-0.10970596,0.02339399,-0.03156547,0.43566172,-0.23273381,0.23737506,-0.23769347,0.00698311,-0.00112605,1.18861199,-0.63351545
-4.01300650,2.40500488,-1.15581481,1.42714173,-0.78740962,0.53757385,-0.10972741,0.02173727,-0.03037072,0.44512711,-0.23288794,0.23277350,-0.23668347,0.00730254,-0.00114534,1.21302441,-0.62381963
-4.00700350,2.45401570,-1.14131549,1.45041166,-0.78232076,0.55882782,-0.10976596,0.02012645,-0.02903794,0.45354959,-0.23258810,0.22791310,-0.23435666,0.00761311,-0.00116594,1.23642513,-0.61229735
-4.00100050,2.49969370,-1.12442444,1.47065608,-0.77491389,0.57930156,-0.10990622,0.01858275,-0.02759210,0.46078678,-0.23199942,0.22297519,-0.23078864,0.00791239,-0.00118830,1.25880677,-0.59935194
-3.99499750,2.54183364,-1.10599594,1.48776775,-0.76568706,0.59884988,-0.11024598,0.01712457,-0.02605932,0.46670807,-0.23130292,0.21814007,-0.22608441,0.00819817,-0.00121314,1.28017808,-0.58545321
-3.98899450,2.58028992,-1.08697489,1.50167912,-0.75521699,0.61735333,-0.11089365,0.01576732,-0.02446609,0.47120005,-0.23069124,0.21358144,-0.22037565,0.00846847,-0.00124136,1.30056790,-0.57112489
-3.98299150,2.61498817,-1.06837273,1.51236735,-0.74414486,0.63472306,-0.11196552,0.01452333,-0.02283869,0.47417164,-0.23036407,0.20946098,-0.21381715,0.00872159,-0.00127409,1.32002797,-0.55693118
-3.97698849,2.64593363,-1.05124222,1.51985767,-0.73316049,0.65090436,-0.11358288,0.01340187,-0.02120253,0.47555851,-0.23052345,0.20592326,-0.20658255,0.00895612,-0.00131257,1.33863417,-0.54346263
-3.97098549,2.67321530,-1.03665173,1.52422487,-0.72298514,0.66587871,-0.11586905,0.01240921,-0.01958161,0.47532658,-0.23136901,0.20309112,-0.19885960,0.00917096,-0.00135817,1.35648593,-0.53132187
-3.96498249,2.69700535,-1.02565935,1.52559243,-0.71435343,0.67966417,-0.11894634,0.01154876,-0.01799809,0.47347438,-0.23309329,0.20106169,-0.19084498,0.00936527,-0.00141233,1.37370354,-0.52110919
-3.95897949,2.71755355,-1.01928757,1.52412931,-0.70799479,0.69231402,-0.12293298,0.01082126,-0.01647191,0.47003408,-0.23587711,0.19990319,-0.18273895,0.00953847,-0.00147651,1.39042337,-0.51340842
-3.95297649,2.73517691,-1.01849851,1.52004439,-0.70461465,0.70391376,-0.12794005,0.01022497,-0.01502050,0.46507101,-0.23988521,0.19965262,-0.17473995,0.00969019,-0.00155213,1.40679127,-0.50877317
-3.94697349,2.75024504,-1.02417040,1.51357883,-0.70487593,0.71457675,-0.13406837,0.00975592,-0.01365859,0.45868193,-0.24526200,0.20031438,-0.16703934,0.00982020,-0.00164055,1.42295439,-0.50771374
-3.94097049,2.76316220,-1.03707534,1.50499677,-0.70938109,0.72443857,-0.14140545,0.00940817,-0.01239815,0.45099184,-0.25212765,0.20185998,-0.15981638,0.00992834,-0.00174297,1.43905208,-0.51068475
-3.93496748,2.77434722,-1.05785874,1.49457494,-0.71865498,0.73365070,-0.15002257,0.00917401,-0.01124834,0.44214966,-0.26057433,0.20422877,-0.15323373,0.01001451,-0.00186039,1.45520646,-0.51807375
-3.92896448,2.78421263,-1.08702066,1.48259188,-0.73312902,0.74237375,-0.15997194,0.00904423,-0.01021557,0.43232302,-0.27066286,0.20732975,-0.14743332,0.01007857,-0.00199359,1.47151344,-0.53019095
-3.92296148,2.79314462,-1.12489947,1.46931753,-0.75312689,0.75077074,-0.17128405,0.00900836,-0.00930358,0.42169236,-0.28241956,0.21104439,-0.14253301,0.01012031,-0.00214301,1.48803489,-0.54726022
-3.91695848,2.80148514,-1.17165802,1.45500381,-0.77885209,0.75900094,-0.18396530,0.00905491,-0.00851366,0.41044470,-0.29583363,0.21523042,-0.13862384,0.01013947,-0.00230875,1.50479274,-0.56941166
-3.91095548,2.80951754,-1.22727287,1.43987703,-0.81037781,0.76721438,-0.19799608,0.00917159,-0.00784474,0.39876743,-0.31085489,0.21972641,-0.13576810,0.01013565,-0.00249050,1.52176546,-0.59667581
-3.90495248,2.81745669,-1.29152700,1.42413248,-0.84763939,0.77554761,-0.21332921,0.00934553,-0.00729371,0.38684240,-0.32739214,0.22435706,-0.13399815,0.01010839,-0.00268752,1.53888749,-0.62897992
-3.89894947,2.82544423,-1.36400637,1.40793172,-0.89042972,0.78412066,-0.22988907,0.00956352,-0.00685556,0.37484059,-0.34531222,0.22893898,-0.13331603,0.01005721,-0.00289858,1.55605161,-0.66614633
-3.89294647,2.83354930,-1.44410099,1.39140261,-0.93839800,0.79303534,-0.24757138,0.00981225,-0.00652366,0.36291764,-0.36443992,0.23328676,-0.13369394,0.00998161,-0.00312199,1.57311441,-0.70789337
-3.88694347,2.84177440,-1.53101074,1.37464205,-0.99105207,0.80237486,-0.26624384,0.01007851,-0.00629000,0.35121036,-0.38455884,0.23721913,-0.13507538,0.00988117,-0.00335558,1.58990434,-0.75383878
-3.88094047,2.85006586,-1.62375647,1.35772118,-1.04776464,0.81220449,-0.28574761,0.01034943,-0.00614545,0.33983437,-0.40541336,0.24056492,-0.13737713,0.00975566,-0.00359670,1.60623202,-0.80350591
-3.87493747,2.85832787,-1.72119650,1.34069245,-1.10778344,0.82257310,-0.30589976,0.01061273,-0.00607995,0.32888286,-0.42671196,0.24316864,-0.14049188,0.00960506,-0.00384228,1.62190194,-0.85633275
-3.86893447,2.86643873,-1.82204846,1.32359801,-1.17024548,0.83351516,-0.32649663,0.01085692,-0.00608281,0.31842654,-0.44813167,0.24489548,-0.14429153,0.00942971,-0.00408888,1.63672473,-0.91168365
-3.86293147,2.87426797,-1.92491650,1.30647863,-1.23419506,0.84505283,-0.34731818,0.01107152,-0.00614291,0.30851450,-0.46932403,0.24563545,-0.14863098,0.00923034,-0.00433275,1.65052906,-0.96886356
-3.85692846,2.88169265,-2.02832313,1.28938225,-1.29860547,0.85719784,-0.36813308,0.01124728,-0.00624894,0.29917607,-0.48992227,0.24530658,-0.15335240,0.00900818,-0.00456991,1.66317236,-1.02713457
-3.85092546,2.88861162,-2.13074508,1.27237156,-1.36240363,0.86995274,-0.38870451,0.01137633,-0.00638963,0.29042328,-0.50954969,0.24385704,-0.15828991,0.00876499,-0.00479628,1.67454926,-1.08573421
-3.84492246,2.89495622,-2.23065219,1.25552984,-1.42449727,0.88331131,-0.40879649,0.01145238,-0.00655397,0.28225383,-0.52782906,0.24126610,-0.16327437,0.00850310,-0.00500780,1.68459739,-1.14389486
-3.83891946,2.90069683,-2.32654789,1.23896444,-1.48380355,0.89725799,-0.42818039,0.01147080,-0.00673143,0.27465437,-0.54439275,0.23754400,-0.16813831,0.00822542,-0.00520049,1.69329979,-1.20086381
-3.83291646,2.90584452,-2.41700995,1.22280777,-1.53927829,0.91176625,-0.44664146,0.01142874,-0.00691214,0.26760386,-0.55889328,0.23273060,-0.17272081,0.00793544,-0.00537068,1.70068394,-1.25592290
-3.82691346,2.91044783,-2.50072988,1.20721545,-1.58994468,0.92679602,-0.46398507,0.01132516,-0.00708710,0.26107674,-0.57101383,0.22689311,-0.17687208,0.00763721,-0.00551505,1.70681738,-1.30840721
-3.82091046,2.91458516,-2.57654916,1.19236202,-1.63492042,0.94229050,-0.48004229,0.01116086,-0.00724833,0.25504592,-0.58047844,0.22012293,-0.18045780,0.00733527,-0.00563078,1.71180034,-1.35772181
-3.81490745,2.91835337,-2.64349105,1.17843428,-1.67344203,0.95817249,-0.49467469,0.01093839,-0.00738904,0.24948537,-0.58706120,0.21253174,-0.18336276,0.00703462,-0.00571568,1.71575598,-1.40335594
-3.80890445,2.92185404,-2.70078626,1.16562310,-1.70488557,0.97434089,-0.50777796,0.01066205,-0.00750369,0.24437216,-0.59059429,0.20424719,-0.18549404,0.00674065,-0.00576828,1.71881903,-1.44489397
-3.80290145,2.92517860,-2.74789147,1.15411412,-1.72878263,0.99066771,-0.51928432,0.01033769,-0.00758813,0.23968818,-0.59097426,0.19540823,-0.18678331,0.00645908,-0.00578788,1.72112399,-1.48202268
-3.79689845,2.92839401,-2.78449984,1.14407843,-1.74483116,1.00699607,-0.52916347,0.00997261,-0.00763963,0.23542112,-0.58816635,0.18616045,-0.18718834,0.00619585,-0.00577461,1.72279367,-1.51453463
-3.79089545,2.93153046,-2.81054314,1.13566379,-1.75290064,1.02313972,-0.53742216,0.00957535,-0.00765686,0.23156519,-0.58220648,0.17665154,-0.18669363,0.00595715,-0.00572949,1.72392933,-1.54232743
-3.78489245,2.93457261,-2.82618550,1.12898742,-1.75303151,1.03888437,-0.54410241,0.00915548,-0.00763988,0.22812127,-0.57320092,0.16702712,-0.18531012,0.00574928,-0.00565436,1.72460312,-1.56539940
