energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,8.76267455,-8.76267461,1.83449776,-1.83449779,5.04328448,-5.04328450,0.02398883,-0.02398883,0.31611072,-0.31611072,1.40031215,-1.40031217,1.08689617,-1.08689618,1.95128926,-1.95128928,0.00000000,-0.00000000
-5.99399700,8.33443560,-8.33443566,1.72662615,-1.72662617,4.81023213,-4.81023215,0.02267775,-0.02267775,0.30453567,-0.30453567,1.31369318,-1.31369320,1.04350085,-1.04350086,1.83683627,-1.83683629,0.00000000,-0.00000000
-5.98799400,7.89715090,-7.89715096,1.61914557,-1.61914559,4.56728990,-4.56728992,0.02152330,-0.02152330,0.29313485,-0.29313485,1.22702126,-1.22702128,1.00065763,-1.00065765,1.72250304,-1.72250306,0.00000000,-0.00000000
-5.98199100,7.45861925,-7.45861931,1.51372327,-1.51372329,4.31902564,-4.31902566,0.02053173,-0.02053173,0.28217598,-0.28217599,1.14161786,-1.14161787,0.95925160,-0.95925161,1.61003416,-1.61003419,0.00000000,-0.00000000
-5.97598799,7.02638204,-7.02638210,1.41189953,-1.41189956,4.06992274,-4.06992275,0.01970825,-0.01970825,0.27191913,-0.27191914,1.05872109,-1.05872110,0.92014038,-0.92014039,1.50106700,-1.50106702,0.00000000,-0.00000000
-5.96998499,6.60754146,-6.60754151,1.31505706,-1.31505708,3.82426448,-3.82426450,0.01905695,-0.01905695,0.26261014,-0.26261014,0.97946051,-0.97946052,0.88413320,-0.88413320,1.39709818,-1.39709820,0.00000000,-0.00000000
-5.96398199,6.20860104,-6.20860108,1.22439686,-1.22439688,3.58603084,-3.58603086,0.01858059,-0.01858059,0.25447465,-0.25447465,0.90483655,-0.90483656,0.85197164,-0.85197165,1.29945595,-1.29945597,0.00000000,-0.00000000
-5.95797899,5.83533311,-5.83533315,1.14092081,-1.14092082,3.35881095,-3.35881096,0.01828053,-0.01828053,0.24771311,-0.24771312,0.83570491,-0.83570492,0.82431300,-0.82431300,1.20927866,-1.20927868,0.00000000,-0.00000000
-5.95197599,5.49267659,-5.49267662,1.06542106,-1.06542108,3.14573370,-3.14573371,0.01815657,-0.01815657,0.24249676,-0.24249676,0.77276611,-0.77276612,0.80171647,-0.80171648,1.12749975,-1.12749977,0.00000000,-0.00000000
-5.94597299,5.18466687,-5.18466690,0.99847605,-0.99847607,2.94941801,-2.94941802,0.01820679,-0.01820679,0.23896484,-0.23896484,0.71656000,-0.71656002,0.78463292,-0.78463292,1.05483912,-1.05483914,0.00000000,-0.00000000
-5.93996998,4.91439844,-4.91439846,0.94045261,-0.94045262,2.77194330,-2.77194331,0.01842756,-0.01842756,0.23722313,-0.23722313,0.66746508,-0.66746509,0.77339823,-0.77339823,0.99180066,-0.99180067,0.00000000,-0.00000000
-5.93396698,4.68401903,-4.68401904,0.89151366,-0.89151367,2.61483973,-2.61483973,0.01881341,-0.01881341,0.23734380,-0.23734380,0.62570212,-0.62570213,0.76823050,-0.76823050,0.93867536,-0.93867537,0.00000000,-0.00000000
-5.92796398,4.49475351,-4.49475351,0.85163066,-0.85163067,2.47909714,-2.47909714,0.01935706,-0.01935706,0.23936656,-0.23936656,0.59134178,-0.59134178,0.76923101,-0.76923101,0.89554953,-0.89554954,0.00000000,-0.00000000
-5.92196098,4.34695414,-4.34695414,0.82059996,-0.82059997,2.36519076,-2.36519075,0.02004950,-0.02004950,0.24330106,-0.24330106,0.56431538,-0.56431538,0.77638871,-0.77638871,0.86231728,-0.86231728,0.00000000,-0.00000000
-5.91595798,4.24017348,-4.24017346,0.79806227,-0.79806227,2.27312132,-2.27312131,0.02088007,-0.02088007,0.24913035,-0.24913035,0.54442851,-0.54442851,0.78958803,-0.78958802,0.83869660,-0.83869660,0.00000000,-0.00000000
-5.90995498,4.17325540,-4.17325539,0.78352420,-0.78352420,2.20246675,-2.20246674,0.02183667,-0.02183667,0.25681531,-0.25681531,0.53137664,-0.53137663,0.80861953,-0.80861952,0.82424819,-0.82424819,0.00000000,-0.00000000
-5.90395198,4.14443972,-4.14443970,0.77638129,-0.77638129,2.15244252,-2.15244252,0.02290594,-0.02290594,0.26629971,-0.26629971,0.52476222,-0.52476221,0.83319288,-0.83319287,0.81839636,-0.81839635,0.00000000,-0.00000000
-5.89794897,4.15147532,-4.15147529,0.77594154,-0.77594153,2.12196758,-2.12196758,0.02407361,-0.02407361,0.27751573,-0.27751573,0.52411272,-0.52411271,0.86295166,-0.86295165,0.82045122,-0.82045121,0.00000000,-0.00000000
-5.89194597,4.19173737,-4.19173734,0.78144885,-0.78144884,2.10973290,-2.10973290,0.02532475,-0.02532475,0.29038966,-0.29038966,0.52889897,-0.52889896,0.89748929,-0.89748928,0.82963166,-0.82963165,0.00000000,-0.00000000
-5.88594297,4.26234414,-4.26234409,0.79210589,-0.79210588,2.11426994,-2.11426993,0.02664417,-0.02664417,0.30484744,-0.30484743,0.53855331,-0.53855331,0.93636548,-0.93636546,0.84508844,-0.84508842,0.00000000,-0.00000000
-5.87993997,4.36026922,-4.36026918,0.80709571,-0.80709570,2.13401647,-2.13401647,0.02801682,-0.02801682,0.32081971,-0.32081971,0.55248720,-0.55248719,0.97912251,-0.97912249,0.86592689,-0.86592687,0.00000000,-0.00000000
-5.87393697,4.48244595,-4.48244590,0.82560191,-0.82560190,2.16737779,-2.16737779,0.02942813,-0.02942813,0.33824624,-0.33824624,0.57010766,-0.57010765,1.02530084,-1.02530082,0.89122897,-0.89122896,0.00000000,-0.00000000
-5.86793397,4.62586069,-4.62586064,0.84682685,-0.84682684,2.21278145,-2.21278144,0.03086447,-0.03086447,0.35707929,-0.35707928,0.59083234,-0.59083233,1.07445320,-1.07445318,0.92007412,-0.92007410,0.00000000,-0.00000000
-5.86193097,4.78763294,-4.78763288,0.87000781,-0.87000779,2.26872429,-2.26872429,0.03231347,-0.03231347,0.37728578,-0.37728577,0.61410288,-0.61410286,1.12615686,-1.12615683,0.95155861,-0.95155859,0.00000000,-0.00000000
-5.85592796,4.96508021,-4.96508015,0.89443079,-0.89443078,2.33381100,-2.33381099,0.03376439,-0.03376439,0.39884815,-0.39884814,0.63939607,-0.63939605,1.18002343,-1.18002340,0.98481323,-0.98481322,0.00000000,-0.00000000
-5.84992496,5.15576684,-5.15576678,0.91944193,-0.91944192,2.40678339,-2.40678338,0.03520840,-0.03520840,0.42176366,-0.42176365,0.66623294,-0.66623293,1.23570594,-1.23570591,1.01901888,-1.01901886,0.00000000,-0.00000000
-5.84392196,5.35753599,-5.35753592,0.94445629,-0.94445627,2.48654069,-2.48654069,0.03663879,-0.03663878,0.44604230,-0.44604229,0.69418531,-0.69418530,1.29290282,-1.29290279,1.05341985,-1.05341983,0.00000000,-0.00000000
-5.83791896,5.56852512,-5.56852506,0.96896409,-0.96896408,2.57215069,-2.57215068,0.03805112,-0.03805112,0.47170317,-0.47170316,0.72287993,-0.72287992,1.35135877,-1.35135874,1.08733465,-1.08733463,0.00000000,-0.00000000
-5.83191596,5.78716561,-5.78716555,0.99253436,-0.99253435,2.66285240,-2.66285239,0.03944328,-0.03944328,0.49876966,-0.49876965,0.75200008,-0.75200007,1.41086241,-1.41086237,1.12016414,-1.12016413,0.00000000,-0.00000000
-5.82591296,6.01216773,-6.01216767,1.01481591,-1.01481590,2.75805103,-2.75805103,0.04081539,-0.04081539,0.52726353,-0.52726352,0.78128485,-0.78128484,1.47124097,-1.47124093,1.15139686,-1.15139684,0.00000000,-0.00000000
-5.81990995,6.24249277,-6.24249271,1.03553596,-1.03553595,2.85730604,-2.85730604,0.04216970,-0.04216970,0.55719828,-0.55719827,0.81052625,-0.81052624,1.53235231,-1.53235228,1.18061140,-1.18061139,0.00000000,-0.00000000
-5.81390695,6.47731452,-6.47731445,1.05449640,-1.05449639,2.96031342,-2.96031341,0.04351025,-0.04351025,0.58857209,-0.58857208,0.83956434,-0.83956433,1.59407475,-1.59407471,1.20747607,-1.20747605,0.00000000,-0.00000000
-5.80790395,6.71597260,-6.71597254,1.07156795,-1.07156794,3.06688336,-3.06688335,0.04484257,-0.04484257,0.62136091,-0.62136089,0.86828090,-0.86828089,1.65629526,-1.65629522,1.23174564,-1.23174563,0.00000000,-0.00000000
-5.80190095,6.95792050,-6.95792044,1.08668260,-1.08668259,3.17691454,-3.17691453,0.04617317,-0.04617317,0.65551188,-0.65551187,0.89659198,-0.89659197,1.71889684,-1.71889681,1.25325575,-1.25325574,0.00000000,-0.00000000
-5.79589795,7.20267109,-7.20267102,1.09982458,-1.09982458,3.29036614,-3.29036613,0.04750905,-0.04750905,0.69093782,-0.69093781,0.92443981,-0.92443980,1.78174577,-1.78174574,1.27191491,-1.27191491,0.00000000,-0.00000000
-5.78989495,7.44974256,-7.44974249,1.11102042,-1.11102042,3.40722884,-3.40722883,0.04885712,-0.04885712,0.72751293,-0.72751291,0.95178455,-0.95178455,1.84467952,-1.84467949,1.28769494,-1.28769493,0.00000000,-0.00000000
-5.78389195,7.69860760,-7.69860754,1.12032837,-1.12032837,3.52749578,-3.52749577,0.05022359,-0.05022359,0.76507011,-0.76507010,0.97859646,-0.97859646,1.90749627,-1.90749624,1.30061989,-1.30061989,0.00000000,-0.00000000
-5.77788894,7.94864807,-7.94864801,1.12782789,-1.12782789,3.65113449,-3.65113447,0.05161339,-0.05161339,0.80340028,-0.80340026,1.00484877,-1.00484877,1.96994656,-1.96994652,1.31075448,-1.31075447,0.00000000,-0.00000000
-5.77188594,8.19911732,-8.19911726,1.13360954,-1.13360954,3.77806052,-3.77806051,0.05302964,-0.05302964,0.84225360,-0.84225358,1.03051178,-1.03051178,2.03172781,-2.03172778,1.31819219,-1.31819220,0.00000000,-0.00000000
-5.76588294,8.44911158,-8.44911152,1.13776574,-1.13776575,3.90811362,-3.90811361,0.05447314,-0.05447314,0.88134283,-0.88134281,1.05554831,-1.05554831,2.09248214,-2.09248211,1.32304404,-1.32304405,0.00000000,-0.00000000
-5.75987994,8.69755149,-8.69755144,1.14038290,-1.14038291,4.04103667,-4.04103665,0.05594203,-0.05594202,0.92034854,-0.92034853,1.07991082,-1.07991082,2.15179758,-2.15179755,1.32542818,-1.32542819,0.00000000,-0.00000000
-5.75387694,8.94317391,-8.94317385,1.14153507,-1.14153507,4.17645801,-4.17645800,0.05743145,-0.05743145,0.95892607,-0.95892606,1.10354006,-1.10354007,2.20921293,-2.20921290,1.32546113,-1.32546114,0.00000000,-0.00000000
-5.74787394,9.18453382,-9.18453377,1.14127948,-1.14127949,4.31387735,-4.31387733,0.05893352,-0.05893352,0.99671377,-0.99671376,1.12636528,-1.12636529,2.26422588,-2.26422585,1.32325081,-1.32325082,0.00000000,-0.00000000
-5.74187094,9.42001559,-9.42001554,1.13965403,-1.13965403,4.45265524,-4.45265523,0.06043726,-0.06043726,1.03334219,-1.03334217,1.14830573,-1.14830574,2.31630399,-2.31630397,1.31889174,-1.31889175,0.00000000,-0.00000000
-5.73586793,9.64785225,-9.64785221,1.13667661,-1.13667662,4.59200658,-4.59200656,0.06192882,-0.06192882,1.06844362,-1.06844360,1.16927320,-1.16927321,2.36489808,-2.36489805,1.31246245,-1.31246246,0.00000000,-0.00000000
-5.72986493,9.86615134,-9.86615131,1.13234635,-1.13234635,4.73099785,-4.73099783,0.06339176,-0.06339176,1.10166153,-1.10166151,1.18917513,-1.18917514,2.40945703,-2.40945701,1.30402507,-1.30402508,0.00000000,-0.00000000
-5.72386193,10.07292563,-10.07292559,1.12664627,-1.12664628,4.86854853,-4.86854851,0.06480753,-0.06480753,1.13265938,-1.13265937,1.20791811,-1.20791813,2.44944343,-2.44944340,1.29362698,-1.29362700,0.00000000,-0.00000000
-5.71785893,10.26612701,-10.26612699,1.11954738,-1.11954739,5.00343657,-5.00343656,0.06615598,-0.06615598,1.16112830,-1.16112829,1.22541115,-1.22541116,2.48434896,-2.48434894,1.28130423,-1.28130424,0.00000000,-0.00000000
-5.71185593,10.44368220,-10.44368218,1.11101350,-1.11101351,5.13430825,-5.13430824,0.06741603,-0.06741603,1.18679335,-1.18679334,1.24156853,-1.24156855,2.51370896,-2.51370894,1.26708620,-1.26708622,0.00000000,-0.00000000
-5.70585293,10.60352881,-10.60352879,1.10100673,-1.10100674,5.25969252,-5.25969251,0.06856634,-0.06856634,1.20941799,-1.20941798,1.25631199,-1.25631201,2.53711520,-2.53711519,1.25100139,-1.25100141,0.00000000,-0.00000000
-5.69984992,10.74365109,-10.74365108,1.08949298,-1.08949299,5.37802005,-5.37802005,0.06958601,-0.06958601,1.22880680,-1.22880679,1.26957201,-1.26957203,2.55422648,-2.55422647,1.23308348,-1.23308350,0.00000000,-0.00000000
-5.69384692,10.86211475,-10.86211474,1.07644734,-1.07644734,5.48764713,-5.48764712,0.07045529,-0.07045529,1.24480627,-1.24480626,1.28128826,-1.28128828,2.56477662,-2.56477661,1.21337753,-1.21337755,0.00000000,-0.00000000
-5.68784392,10.95710076,-10.95710076,1.06185894,-1.06185895,5.58688439,-5.58688439,0.07115625,-0.07115625,1.25730403,-1.25730402,1.29140917,-1.29140919,2.56857966,-2.56857966,1.19194575,-1.19194577,0.00000000,-0.00000000
-5.68184092,11.02693828,-11.02693829,1.04573515,-1.04573516,5.67403037,-5.67403037,0.07167330,-0.07167330,1.26622654,-1.26622653,1.29989100,-1.29989102,2.56553237,-2.56553237,1.16887254,-1.16887256,0.00000000,-0.00000000
-5.67583792,11.07013708,-11.07013710,1.02810488,-1.02810489,5.74740930,-5.74740930,0.07199377,-0.07199377,1.27153590,-1.27153590,1.30669646,-1.30669648,2.55561428,-2.55561428,1.14426853,-1.14426854,0.00000000,-0.00000000
-5.66983492,11.08541982,-11.08541985,1.00902108,-1.00902109,5.80541284,-5.80541284,0.07210823,-0.07210823,1.27322595,-1.27322595,1.31179339,-1.31179341,2.53888560,-2.53888560,1.11827345,-1.11827346,0.00000000,-0.00000000
-5.66383192,11.07175457,-11.07175460,0.98856239,-0.98856240,5.84654445,-5.84654445,0.07201078,-0.07201078,1.27131827,-1.27131827,1.31515376,-1.31515379,2.51548366,-2.51548367,1.09105778,-1.09105779,0.00000000,-0.00000000
-5.65782891,11.02838744,-11.02838748,0.96683397,-0.96683398,5.86946542,-5.86946543,0.07169919,-0.07169919,1.26585844,-1.26585844,1.31675327,-1.31675330,2.48561826,-2.48561827,1.06282313,-1.06282315,0.00000000,-0.00000000
-5.65182591,10.95487527,-10.95487531,0.94396776,-0.94396778,5.87304084,-5.87304086,0.07117496,-0.07117496,1.25691298,-1.25691298,1.31657189,-1.31657192,2.44956657,-2.44956658,1.03380147,-1.03380149,0.00000000,-0.00000000
-5.64582291,10.85111729,-10.85111734,0.92012225,-0.92012226,5.85638374,-5.85638375,0.07044319,-0.07044319,1.24456714,-1.24456715,1.31459543,-1.31459546,2.40766805,-2.40766807,1.00425325,-1.00425327,0.00000000,-0.00000000
-5.63981991,10.71738486,-10.71738491,0.89548174,-0.89548175,5.81889535,-5.81889536,0.06951243,-0.06951243,1.22892387,-1.22892387,1.31081817,-1.31081820,2.36031974,-2.36031975,0.97446469,-0.97446471,0.00000000,-0.00000000
-5.63381691,10.55434740,-10.55434747,0.87025551,-0.87025553,5.76029957,-5.76029959,0.06839436,-0.06839436,1.21010378,-1.21010379,1.30524647,-1.30524649,2.30797202,-2.30797204,0.94474415,-0.94474417,0.00000000,-0.00000000
-5.62781391,10.36309268,-10.36309274,0.84467664,-0.84467665,5.68066951,-5.68066952,0.06710346,-0.06710346,1.18824625,-1.18824626,1.29790310,-1.29790312,2.25112508,-2.25112510,0.91541801,-0.91541803,0.00000000,-0.00000000
-5.62181091,10.14513912,-10.14513919,0.81900059,-0.81900060,5.58044435,-5.58044436,0.06565658,-0.06565658,1.16351117,-1.16351118,1.28883199,-1.28883201,2.19032570,-2.19032572,0.88682586,-0.88682588,0.00000000,-0.00000000
-5.61580790,9.90243824,-9.90243831,0.79350358,-0.79350359,5.46043518,-5.46043520,0.06407246,-0.06407246,1.13608129,-1.13608130,1.27810291,-1.27810293,2.12616428,-2.12616431,0.85931538,-0.85931539,0.00000000,-0.00000000
-5.60980490,9.63736497,-9.63736504,0.76848055,-0.76848056,5.32181875,-5.32181877,0.06237122,-0.06237122,1.10616452,-1.10616453,1.26581557,-1.26581560,2.05927159,-2.05927162,0.83323666,-0.83323668,0.00000000,-0.00000000
-5.60380190,9.35269457,-9.35269465,0.74424257,-0.74424258,5.16611869,-5.16611871,0.06057384,-0.06057384,1.07399596,-1.07399598,1.25210277,-1.25210279,1.99031481,-1.99031485,0.80893631,-0.80893632,0.00000000,-0.00000000
-5.59779890,9.05156515,-9.05156523,0.72111364,-0.72111365,4.99517457,-4.99517459,0.05870163,-0.05870163,1.03983922,-1.03983924,1.23713201,-1.23713203,1.91999252,-1.91999255,0.78675108,-0.78675110,0.00000000,-0.00000000
-5.59179590,8.73742565,-8.73742573,0.69942668,-0.69942669,4.81109952,-4.81109954,0.05677568,-0.05677568,1.00398652,-1.00398653,1.22110527,-1.22110528,1.84902797,-1.84902800,0.76700128,-0.76700130,0.00000000,-0.00000000
-5.58579290,8.41397010,-8.41397017,0.67951856,-0.67951857,4.61622798,-4.61622799,0.05481637,-0.05481637,0.96675751,-0.96675752,1.20425673,-1.20425675,1.77816072,-1.77816076,0.74998384,-0.74998386,0.00000000,-0.00000000
-5.57978989,8.08505966,-8.08505974,0.66172417,-0.66172418,4.41305559,-4.41305561,0.05284289,-0.05284289,0.92849652,-0.92849653,1.18684831,-1.18684833,1.70813615,-1.70813619,0.73596522,-0.73596523,0.00000000,-0.00000000
-5.57378689,7.75463517,-7.75463524,0.64636958,-0.64636958,4.20417384,-4.20417386,0.05087280,-0.05087280,0.88956819,-0.88956820,1.16916302,-1.16916304,1.63969312,-1.63969315,0.72517423,-0.72517424,0.00000000,-0.00000000
-5.56778389,7.42662303,-7.42662310,0.63376414,-0.63376414,3.99220206,-3.99220208,0.04892170,-0.04892171,0.85035162,-0.85035164,1.15149657,-1.15149659,1.57354990,-1.57354993,0.71779492,-0.71779493,0.00000000,-0.00000000
-5.56178089,7.10483865,-7.10483871,0.62419203,-0.62419203,3.77971991,-3.77971992,0.04700290,-0.04700290,0.81123320,-0.81123321,1.13414738,-1.13414739,1.51038885,-1.51038888,0.71395983,-0.71395984,0.00000000,-0.00000000
-5.55577789,6.79289108,-6.79289114,0.61790320,-0.61790320,3.56920314,-3.56920315,0.04512721,-0.04512721,0.77259844,-0.77259845,1.11740568,-1.11740569,1.45084046,-1.45084049,0.71374368,-0.71374369,0.00000000,-0.00000000
-5.54977489,6.49409343,-6.49409349,0.61510415,-0.61510415,3.36296539,-3.36296540,0.04330284,-0.04330285,0.73482323,-0.73482325,1.10154221,-1.10154222,1.39546732,-1.39546734,0.71715798,-0.71715798,0.00000000,-0.00000000
-5.54377189,6.21138268,-6.21138273,0.61594894,-0.61594894,3.16310829,-3.16310830,0.04153539,-0.04153539,0.69826491,-0.69826492,1.08679720,-1.08679721,1.34474899,-1.34474902,0.72414669,-0.72414669,0.00000000,-0.00000000
-5.53776888,5.94725266,-5.94725270,0.62053076,-0.62053076,2.97148173,-2.97148174,0.03982786,-0.03982787,0.66325365,-0.66325366,1.07337022,-1.07337023,1.29906851,-1.29906853,0.73458332,-0.73458332,0.00000000,-0.00000000
-5.53176588,5.70370295,-5.70370299,0.62887450,-0.62887450,2.78965559,-2.78965560,0.03818093,-0.03818093,0.63008455,-0.63008456,1.06141157,-1.06141158,1.25870118,-1.25870120,0.74826965,-0.74826965,0.00000000,-0.00000000
-5.52576288,5.48220581,-5.48220584,0.64093080,-0.64093079,2.61890346,-2.61890347,0.03659310,-0.03659311,0.59901096,-0.59901097,1.05101560,-1.05101561,1.22380654,-1.22380656,0.76493631,-0.76493631,0.00000000,-0.00000000
-5.51975988,5.28369212,-5.28369215,0.65657179,-0.65657178,2.46019837,-2.46019838,0.03506114,-0.03506114,0.57023911,-0.57023912,1.04221647,-1.04221648,1.19442379,-1.19442381,0.78424537,-0.78424537,0.00000000,-0.00000000
-5.51375688,5.10855663,-5.10855665,0.67558897,-0.67558896,2.31421989,-2.31421990,0.03358038,-0.03358038,0.54392452,-0.54392453,1.03498646,-1.03498647,1.17047120,-1.17047121,0.80579504,-0.80579503,0.00000000,-0.00000000
-5.50775388,4.95668138,-4.95668139,0.69769337,-0.69769336,2.18137138,-2.18137139,0.03214524,-0.03214524,0.52017022,-0.52017022,1.02923694,-1.02923695,1.15174949,-1.15174950,0.82912631,-0.82912630,0.00000000,-0.00000000
-5.50175088,4.82747589,-4.82747590,0.72251814,-0.72251813,2.06180572,-2.06180573,0.03074962,-0.03074962,0.49902664,-0.49902665,1.02482196,-1.02482197,1.13794926,-1.13794927,0.85373166,-0.85373165,0.00000000,-0.00000000
-5.49574787,4.71993128,-4.71993129,0.74962369,-0.74962368,1.95545761,-1.95545762,0.02938738,-0.02938738,0.48049344,-0.48049345,1.02154417,-1.02154418,1.12866196,-1.12866197,0.87906543,-0.87906543,0.00000000,-0.00000000
-5.48974487,4.63268549,-4.63268549,0.77850509,-0.77850508,1.86208026,-1.86208026,0.02805276,-0.02805276,0.46452267,-0.46452267,1.01916279,-1.01916280,1.12339415,-1.12339415,0.90455569,-0.90455568,0.00000000,-0.00000000
-5.48374187,4.56409597,-4.56409597,0.80860190,-0.80860189,1.78128414,-1.78128414,0.02674076,-0.02674076,0.45102339,-0.45102339,1.01740312,-1.01740312,1.12158428,-1.12158429,0.92961717,-0.92961716,0.00000000,-0.00000000
-5.47773887,4.51231637,-4.51231637,0.83930983,-0.83930982,1.71257576,-1.71257576,0.02544744,-0.02544744,0.43986724,-0.43986724,1.01596712,-1.01596713,1.12262134,-1.12262134,0.95366501,-0.95366501,0.00000000,-0.00000000
-5.47173587,4.47537348,-4.47537348,0.86999416,-0.86999415,1.65539434,-1.65539434,0.02417017,-0.02417017,0.43089470,-0.43089470,1.01454467,-1.01454467,1.12586444,-1.12586444,0.97612871,-0.97612871,0.00000000,-0.00000000
-5.46573287,4.45124125,-4.45124124,0.90000434,-0.90000433,1.60914475,-1.60914475,0.02290778,-0.02290778,0.42392174,-0.42392174,1.01282469,-1.01282469,1.13066272,-1.13066272,0.99646597,-0.99646597,0.00000000,-0.00000000
-5.45972986,4.43790871,-4.43790871,0.92868946,-0.92868946,1.57322523,-1.57322523,0.02166057,-0.02166058,0.41874656,-0.41874656,1.01050604,-1.01050605,1.13637458,-1.13637458,1.01417594,-1.01417594,0.00000000,-0.00000000
-5.45372686,4.43343965,-4.43343965,0.95541403,-0.95541402,1.54704899,-1.54704900,0.02043037,-0.02043037,0.41515607,-0.41515607,1.00730753,-1.00730754,1.14238567,-1.14238567,1.02881144,-1.02881143,0.00000000,-0.00000000
-5.44772386,4.43602192,-4.43602192,0.97957352,-0.97957351,1.53005909,-1.53005909,0.01922033,-0.01922033,0.41293203,-0.41293203,1.00297676,-1.00297677,1.14812492,-1.14812492,1.03998984,-1.03998984,0.00000000,-0.00000000
-5.44172086,4.44400543,-4.44400543,1.00060937,-1.00060937,1.52173632,-1.52173632,0.01803481,-0.01803481,0.41185657,-0.41185657,0.99729771,-0.99729772,1.15307827,-1.15307827,1.04740227,-1.04740227,0.00000000,-0.00000000
-5.43571786,4.45592840,-4.45592840,1.01802281,-1.01802281,1.52160059,-1.52160059,0.01687908,-0.01687908,0.41171703,-0.41171703,0.99009674,-0.99009675,1.15679956,-1.15679955,1.05082079,-1.05082079,0.00000000,-0.00000000
-5.42971486,4.47053179,-4.47053180,1.03138710,-1.03138710,1.52920616,-1.52920616,0.01575913,-0.01575913,0.41231009,-0.41231009,0.98124712,-0.98124713,1.15891866,-1.15891866,1.05010355,-1.05010355,0.00000000,-0.00000000
-5.42371186,4.48676305,-4.48676306,1.04035792,-1.04035792,1.54413189,-1.54413189,0.01468125,-0.01468125,0.41344515,-0.41344515,0.97067202,-0.97067203,1.15914661,-1.15914661,1.04519766,-1.04519767,0.00000000,-0.00000000
-5.41770885,4.50377012,-4.50377013,1.04468142,-1.04468143,1.56596753,-1.56596754,0.01365185,-0.01365185,0.41494702,-0.41494702,0.95834608,-0.95834609,1.15727799,-1.15727799,1.03613984,-1.03613985,0.00000000,-0.00000000
-5.41170585,4.52088769,-4.52088771,1.04419989,-1.04419990,1.59429756,-1.59429757,0.01267707,-0.01267707,0.41665808,-0.41665807,0.94429569,-0.94429570,1.15319064,-1.15319065,1.02305479,-1.02305480,0.00000000,-0.00000000
-5.40570285,4.53761744,-4.53761745,1.03885465,-1.03885465,1.62868394,-1.62868395,0.01176258,-0.01176258,0.41843978,-0.41843978,0.92859819,-0.92859820,1.14684324,-1.14684324,1.00615149,-1.00615150,0.00000000,-0.00000000
-5.39969985,4.55360444,-4.55360446,1.02868627,-1.02868627,1.66864943,-1.66864944,0.01091331,-0.01091331,0.42017389,-0.42017389,0.91138008,-0.91138009,1.13827081,-1.13827081,0.98571759,-0.98571760,0.00000000,-0.00000000
-5.39369685,4.56861196,-4.56861198,1.01383210,-1.01383211,1.71366282,-1.71366283,0.01013329,-0.01013329,0.42176330,-0.42176330,0.89281447,-0.89281448,1.12757891,-1.12757891,0.96211200,-0.96211201,0.00000000,-0.00000000
-5.38769385,4.58249642,-4.58249644,0.99452116,-0.99452116,1.76312744,-1.76312744,0.00942552,-0.00942552,0.42313263,-0.42313262,0.87311788,-0.87311789,1.11493660,-1.11493660,0.93575604,-0.93575606,0.00000000,-0.00000000
-5.38169085,4.59518458,-4.59518460,0.97106657,-0.97106658,1.81637406,-1.81637407,0.00879186,-0.00879186,0.42422857,-0.42422857,0.85254649,-0.85254650,1.10056873,-1.10056873,0.90712344,-0.90712345,0.00000000,-0.00000000
-5.37568784,4.60665402,-4.60665404,0.94385593,-0.94385594,1.87265901,-1.87265902,0.00823306,-0.00823306,0.42502019,-0.42502019,0.83139202,-0.83139203,1.08474789,-1.08474789,0.87672934,-0.87672936,0.00000000,-0.00000000
-5.36968484,4.61691830,-4.61691832,0.91333982,-0.91333983,1.93116798,-1.93116798,0.00774872,-0.00774872,0.42549885,-0.42549885,0.80997706,-0.80997707,1.06778613,-1.06778614,0.84511882,-0.84511883,0.00000000,-0.00000000
-5.36368184,4.62601696,-4.62601698,0.88001898,-0.88001899,1.99102563,-1.99102564,0.00733740,-0.00733740,0.42567806,-0.42567806,0.78865012,-0.78865013,1.05002689,-1.05002690,0.81285503,-0.81285504,0.00000000,-0.00000000
-5.35767884,4.63401064,-4.63401066,0.84443045,-0.84443046,2.05131086,-2.05131086,0.00699669,-0.00699669,0.42559295,-0.42559295,0.76778013,-0.76778014,1.03183697,-1.03183697,0.78050733,-0.78050734,0.00000000,-0.00000000
-5.35167584,4.64098069,-4.64098071,0.80713329,-0.80713331,2.11107682,-2.11107682,0.00672336,-0.00672336,0.42529940,-0.42529940,0.74775054,-0.74775055,1.01359879,-1.01359879,0.74863964,-0.74863965,0.00000000,-0.00000000
-5.34567284,4.64703245,-4.64703247,0.76869430,-0.76869431,2.16937498,-2.16937498,0.00651349,-0.00651349,0.42487270,-0.42487270,0.72895275,-0.72895276,0.99570289,-0.99570290,0.71779924,-0.71779925,0.00000000,-0.00000000
-5.33966983,4.65230075,-4.65230077,0.72967404,-0.72967405,2.22528165,-2.22528165,0.00636259,-0.00636259,0.42440565,-0.42440565,0.71177901,-0.71177902,0.97854048,-0.97854048,0.68850612,-0.68850613,0.00000000,-0.00000000
