energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.85592796,5.31483632,0.09682485,0.00000000,2.47239975,2.17881365,0.02107329,4.17597976
-5.84992496,5.43201066,0.10179457,0.00000000,2.54027852,2.20426635,0.02187214,4.25780354
-5.84392196,5.52847002,0.10665137,0.00000000,2.59927830,2.21853874,0.02261513,4.32218512
-5.83791896,5.60330004,0.11134291,0.00000000,2.64893046,2.22157238,0.02329562,4.36855638
-5.83191596,5.65595534,0.11581555,0.00000000,2.68890976,2.21355062,0.02390787,4.39666932
-5.82591296,5.68626745,0.12001560,0.00000000,2.71903787,2.19489216,0.02444713,4.40659804
-5.81990995,5.69444539,0.12389077,0.00000000,2.73928446,2.16623828,0.02490973,4.39873382
-5.81390695,5.68106960,0.12739167,0.00000000,2.74976636,2.12843492,0.02529309,4.37377407
-5.80790395,5.64708011,0.13047347,0.00000000,2.75074503,2.08251035,0.02559584,4.33270623
-5.80190095,5.59375978,0.13309750,0.00000000,2.74262276,2.02964966,0.02581779,4.27678742
-5.79589795,5.52271354,0.13523288,0.00000000,2.72593788,1.97116707,0.02595999,4.20752073
-5.78989495,5.43584397,0.13685793,0.00000000,2.70135881,1.90847711,0.02602473,4.12662902
-5.78389195,5.33532379,0.13796147,0.00000000,2.66967725,1.84306548,0.02601555,4.03602668
-5.77788894,5.22356531,0.13854379,0.00000000,2.63180008,1.77646046,0.02593719,3.93778978
-5.77188594,5.10318676,0.13861727,0.00000000,2.58873979,1.71020514,0.02579558,3.83412479
-5.76588294,4.97697533,0.13820673,0.00000000,2.54160309,1.64583104,0.02559776,3.72733578
-5.75987994,4.84784649,0.13734919,0.00000000,2.49157731,1.58483316,0.02535181,3.61979006
-5.75387694,4.71879949,0.13609329,0.00000000,2.43991422,1.52864635,0.02506670,3.51388210
-5.74787394,4.59286856,0.13449828,0.00000000,2.38791113,1.47862315,0.02475215,3.41199541
-5.74187094,4.47307021,0.13263252,0.00000000,2.33688902,1.43601266,0.02441847,3.31646261
-5.73586793,4.36234657,0.13057167,0.00000000,2.28816788,1.40194055,0.02407634,3.22952353
-5.72986493,4.26350577,0.12839654,0.00000000,2.24303961,1.37738991,0.02373657,3.15328196
-5.72386193,4.17916028,0.12619070,0.00000000,2.20273882,1.36318317,0.02340985,3.08966154
-5.71785893,4.11166473,0.12403798,0.00000000,2.16841258,1.35996505,0.02310655,3.04036179
-5.71185593,4.06305510,0.12201990,0.00000000,2.14108977,1.36818700,0.02283641,3.00681550
-5.70585293,4.03499131,0.12021320,0.00000000,2.12165140,1.38809350,0.02260833,2.99014893
-5.69984992,4.02870560,0.11868748,0.00000000,2.11080301,1.41971092,0.02243017,2.99114638
-5.69384692,4.04495912,0.11750314,0.00000000,2.10905037,1.46283945,0.02230854,3.01022081
-5.68784392,4.08400880,0.11670970,0.00000000,2.11667978,1.51704902,0.02224869,3.04739227
-5.68184092,4.14558686,0.11634442,0.00000000,2.13374407,1.58167976,0.02225439,3.10227542
-5.67583792,4.22889435,0.11643150,0.00000000,2.16005505,1.65584779,0.02232791,3.17407761
-5.66983492,4.33260999,0.11698166,0.00000000,2.19518336,1.73845660,0.02247004,3.26160827
-5.66383192,4.45491494,0.11799230,0.00000000,2.23846569,1.82821450,0.02268012,3.36330001
-5.65782891,4.59353307,0.11944805,0.00000000,2.28901983,1.92365804,0.02295620,3.47724149
-5.65182591,4.74578618,0.12132180,0.00000000,2.34576677,2.02318115,0.02329516,3.60122130
-5.64582291,4.90866226,0.12357608,0.00000000,2.40745958,2.12506938,0.02369294,3.73278174
-5.63981991,5.07889466,0.12616472,0.00000000,2.47271769,2.22753843,0.02414470,3.86928085
-5.63381691,5.25304941,0.12903479,0.00000000,2.54006564,2.32877577,0.02464507,4.00796050
-5.62781391,5.42761715,0.13212851,0.00000000,2.60797460,2.42698395,0.02518838,4.14601810
-5.62181091,5.59910635,0.13538537,0.00000000,2.67490504,2.52042418,0.02576885,4.28067929
-5.61580790,5.76413410,0.13874402,0.00000000,2.73934899,2.60745837,0.02638077,4.40926870
-5.60980490,5.91951093,0.14214404,0.00000000,2.79987014,2.68658830,0.02701862,4.52927623
-5.60380190,6.06231634,0.14552757,0.00000000,2.85514029,2.75649016,0.02767721,4.63841622
-5.59779890,6.18996255,0.14884049,0.00000000,2.90397076,2.81604329,0.02835173,4.73467740
-5.59179590,6.30024404,0.15203341,0.00000000,2.94533783,2.86435203,0.02903769,4.81636199
-5.58579290,6.39137172,0.15506228,0.00000000,2.97840131,2.90075998,0.02973093,4.88211272
-5.57978989,6.46199105,0.15788860,0.00000000,3.00251598,2.92485617,0.03042753,4.93092733
-5.57378689,6.51118444,0.16047941,0.00000000,3.01723575,2.93647336,0.03112363,4.96216062
-5.56778389,6.53845885,0.16280696,0.00000000,3.02231102,2.93567864,0.03181532,4.97551487
-5.56178089,6.54372049,0.16484817,0.00000000,3.01767976,2.92275725,0.03249846,4.97101967
-5.55577789,6.52723881,0.16658397,0.00000000,3.00345330,2.89819056,0.03316852,4.94900319
-5.54977489,6.48960254,0.16799857,0.00000000,2.97989802,2.86262946,0.03382040,4.91005668
-5.54377189,6.43167082,0.16907873,0.00000000,2.94741400,2.81686468,0.03444834,4.85499454
-5.53776888,6.35452224,0.16981314,0.00000000,2.90651226,2.76179550,0.03504582,4.78481240
-5.53176588,6.25940481,0.17019190,0.00000000,2.85779154,2.69839825,0.03560559,4.70064520
-5.52576288,6.14768927,0.17020627,0.00000000,2.80191606,2.62769609,0.03611963,4.60372743
-5.51975988,6.02082772,0.16984859,0.00000000,2.73959504,2.55073122,0.03657934,4.49535714
-5.51375688,5.88031927,0.16911242,0.00000000,2.67156491,2.46854040,0.03697568,4.37686499
-5.50775388,5.72768330,0.16799296,0.00000000,2.59857461,2.38213473,0.03729946,4.24958916
-5.50175088,5.56444069,0.16648761,0.00000000,2.52137429,2.29248372,0.03754160,4.11485639
-5.49574787,5.39210253,0.16459675,0.00000000,2.44070732,2.20050414,0.03769354,3.97396907
-5.48974487,5.21216549,0.16232455,0.00000000,2.35730537,2.10705315,0.03774762,3.82819779
-5.48374187,5.02611233,0.15967979,0.00000000,2.27188610,2.01292559,0.03769748,3.67877854
-5.47773887,4.83541604,0.15667668,0.00000000,2.18515276,1.91885451,0.03753846,3.52691336
-5.47173587,4.64154571,0.15333553,0.00000000,2.09779514,1.82551454,0.03726799,3.37377321
-5.46573287,4.44597239,0.14968316,0.00000000,2.01049096,1.73352690,0.03688592,3.22050178
-5.45972986,4.25017324,0.14575318,0.00000000,1.92390704,1.64346554,0.03639472,3.06821906
-5.45372686,4.05563265,0.14158583,0.00000000,1.83869975,1.55586339,0.03579974,2.91802339
-5.44772386,3.86383915,0.13722762,0.00000000,1.75551401,1.47121807,0.03510917,2.77099152
-5.44172086,3.67627768,0.13273055,0.00000000,1.67498076,1.38999648,0.03433409,2.62817570
-5.43571786,3.49441686,0.12815110,0.00000000,1.59771262,1.31263787,0.03348824,2.49059786
-5.42971486,3.31969169,0.12354889,0.00000000,1.52429773,1.23955510,0.03258780,2.35924075
-5.42371186,3.15348227,0.11898514,0.00000000,1.45529224,1.17113404,0.03165096,2.23503647
-5.41770885,2.99708962,0.11452098,0.00000000,1.39121151,1.10773122,0.03069749,2.11885290
-5.41170585,2.85170984,0.11021568,0.00000000,1.33252076,1.04966992,0.02974820,2.01147885
-5.40570285,2.71840816,0.10612492,0.00000000,1.27962574,0.99723520,0.02882430,1.91360887
-5.39969985,2.59809438,0.10229909,0.00000000,1.23286390,0.95066817,0.02794679,1.82582863
-5.39369685,2.49150103,0.09878183,0.00000000,1.19249692,0.91016008,0.02713585,1.74860189
-5.38769385,2.39916590,0.09560878,0.00000000,1.15870495,0.87584675,0.02641017,1.68225994
-5.38169085,2.32141981,0.09280667,0.00000000,1.13158329,0.84780382,0.02578644,1.62699426
-5.37568784,2.25838058,0.09039270,0.00000000,1.11114174,0.82604326,0.02527882,1.58285310
-5.36968484,2.20995379,0.08837437,0.00000000,1.09730694,0.81051148,0.02489854,1.54974225
-5.36368184,2.17584042,0.08674966,0.00000000,1.08992780,0.80108935,0.02465357,1.52743029
-5.35767884,2.15555131,0.08550756,0.00000000,1.08878392,0.79759419,0.02454847,1.51555820
-5.35167584,2.14842791,0.08462902,0.00000000,1.09359681,0.79978392,0.02458424,1.51365318
-5.34567284,2.15366859,0.08408811,0.00000000,1.10404356,0.80736309,0.02475846,1.52114609
-5.33966983,2.17035943,0.08385348,0.00000000,1.11977243,0.81999081,0.02506536,1.53739201
-5.33366683,2.19750836,0.08388999,0.00000000,1.14041981,0.83729018,0.02549612,1.56169308
-5.32766383,2.23408127,0.08416042,0.00000000,1.16562779,0.85885896,0.02603925,1.59332283
-5.32166083,2.27903861,0.08462724,0.00000000,1.19506168,0.88428099,0.02668098,1.63155102
-5.31565783,2.33137123,0.08525425,0.00000000,1.22842672,0.91313804,0.02740581,1.67566806
-5.30965483,2.39013382,0.08600821,0.00000000,1.26548316,0.94502152,0.02819698,1.72500811
-5.30365183,2.45447491,0.08686020,0.00000000,1.30605900,0.97954372,0.02903712,1.77896998
-5.29764882,2.52366219,0.08778675,0.00000000,1.35005989,1.01634801,0.02990873,1.83703489
-5.29164582,2.59710205,0.08877073,0.00000000,1.39747530,1.05511769,0.03079479,1.89878057
-5.28564282,2.67435289,0.08980190,0.00000000,1.44838085,1.09558310,0.03167921,1.96389094
-5.27963982,2.75513131,0.09087713,0.00000000,1.50293623,1.13752673,0.03254735,2.03216108
-5.27363682,2.83931123,0.09200039,0.00000000,1.56137862,1.18078593,0.03338638,2.10349693
-5.26763382,2.92691571,0.09318231,0.00000000,1.62401167,1.22525333,0.03418558,2.17791001
-5.26163082,3.01810178,0.09443959,0.00000000,1.69119008,1.27087467,0.03493661,2.25550679
-5.25562781,3.11313884,0.09579412,0.00000000,1.76330028,1.31764409,0.03563365,2.33647330
-5.24962481,3.21238134,0.09727193,0.00000000,1.84073775,1.36559710,0.03627339,2.42105525
-5.24362181,3.31623673,0.09890202,0.00000000,1.92388163,1.41480132,0.03685503,2.50953432
-5.23761881,3.42512996,0.10071507,0.00000000,2.01306768,1.46534535,0.03738014,2.60220159
-5.23161581,3.53946583,0.10274225,0.00000000,2.10856052,1.51732611,0.03785238,2.69932884
-5.22561281,3.65959081,0.10501391,0.00000000,2.21052646,1.57083524,0.03827726,2.80113915
-5.21960980,3.78575587,0.10755846,0.00000000,2.31900802,1.62594497,0.03866173,2.90777779
-5.21360680,3.91808192,0.11040133,0.00000000,2.43390148,1.68269421,0.03901378,3.01928481
-5.20760380,4.05652955,0.11356407,0.00000000,2.55493880,1.74107544,0.03934201,3.13557077
-5.20160080,4.20087450,0.11706364,0.00000000,2.68167472,1.80102302,0.03965517,3.25639655
-5.19559780,4.35069010,0.12091184,0.00000000,2.81348038,1.86240369,0.03996173,3.38135874
-5.18959480,4.50533783,0.12511497,0.00000000,2.94954396,1.92500966,0.04026945,3.50988147
-5.18359180,4.66396665,0.12967358,0.00000000,3.08887889,1.98855492,0.04058507,3.64121533
-5.17758879,4.82552161,0.13458242,0.00000000,3.23033979,2.05267509,0.04091400,3.77444410
-5.17158579,4.98876162,0.13983053,0.00000000,3.37264593,2.11693104,0.04126015,3.90849920
-5.16558279,5.15228612,0.14540134,0.00000000,3.51441169,2.18081636,0.04162583,4.04218192
-5.15957979,5.31456974,0.15127303,0.00000000,3.65418307,2.24376846,0.04201179,4.17419256
-5.15357679,5.47400392,0.15741877,0.00000000,3.79047915,2.30518323,0.04241733,4.30316595
-5.14757379,5.62894399,0.16380717,0.00000000,3.92183681,2.36443248,0.04284057,4.42771180
-5.14157079,5.77775978,0.17040270,0.00000000,4.04685712,2.42088374,0.04327879,4.54645853
-5.13556778,5.91888816,0.17716621,0.00000000,4.16425157,2.47392156,0.04372882,4.65809884
-5.12956478,6.05088518,0.18405551,0.00000000,4.27288600,2.52296936,0.04418760,4.76143511
-5.12356178,6.17247580,0.19102600,0.00000000,4.37182063,2.56751101,0.04465263,4.85542281
-5.11755878,6.28259935,0.19803147,0.00000000,4.46034420,2.60711111,0.04512257,4.93920986
-5.11155578,6.38044874,0.20502493,0.00000000,4.53800071,2.64143302,0.04559771,5.01217047
-5.10555278,6.46550175,0.21195955,0.00000000,4.60460763,2.67025384,0.04608047,5.07393161
-5.09954977,6.53754334,0.21878976,0.00000000,4.66026444,2.69347560,0.04657571,5.12439112
-5.09354677,6.59667767,0.22547244,0.00000000,4.70535116,2.71113201,0.04709104,5.16372633
-5.08754377,6.64332946,0.23196806,0.00000000,4.74051674,2.72339054,0.04763692,5.19239290
-5.08154077,6.67823442,0.23824198,0.00000000,4.76665752,2.73054946,0.04822659,5.21111350
-5.07553777,6.70241889,0.24426564,0.00000000,4.78488673,2.73303006,0.04887590,5.22085689
-5.06953477,6.71716937,0.25001762,0.00000000,4.79649594,2.73136406,0.04960287,5.22280791
-5.06353177,6.72399282,0.25548455,0.00000000,4.80291003,2.72617697,0.05042716,5.21832960
-5.05752876,6.72456907,0.26066177,0.00000000,4.80563740,2.71816768,0.05136937,5.20891869
-5.05152576,6.72069689,0.26555364,0.00000000,4.80621728,2.70808536,0.05245018,5.19615632
-5.04552276,6.71423555,0.27017344,0.00000000,4.80616613,2.69670436,0.05368939,5.18165566
-5.03951976,6.70704389,0.27454294,0.00000000,4.80692525,2.68479824,0.05510499,5.16700844
-5.03351676,6.70091895,0.27869141,0.00000000,4.80981146,2.67311379,0.05671207,5.15373249
-5.02751376,6.69753646,0.28265427,0.00000000,4.81597270,2.66234624,0.05852193,5.14322203
-5.02151076,6.69839515,0.28647141,0.00000000,4.82635016,2.65311637,0.06054111,5.13670284
-5.01550775,6.70476705,0.29018511,0.00000000,4.84164831,2.64595074,0.06277072,5.13519360
-5.00950475,6.71765567,0.29383778,0.00000000,4.86231369,2.64126534,0.06520582,5.13947506
-5.00350175,6.73776348,0.29746970,0.00000000,4.88852330,2.63935373,0.06783513,5.15006798
-4.99749875,6.76547023,0.30111677,0.00000000,4.92018273,2.64037967,0.07064089,5.16722059
-4.99149575,6.80082285,0.30480841,0.00000000,4.95693398,2.64437477,0.07359907,5.19090590
-4.98549275,6.84353743,0.30856592,0.00000000,4.99817258,2.65124099,0.07667986,5.22082893
-4.97948974,6.89301335,0.31240124,0.00000000,5.04307299,2.66075790,0.07984834,5.25644327
-4.97348674,6.94835899,0.31631630,0.00000000,5.09062151,2.67259432,0.08306551,5.29697633
-4.96748374,7.00842815,0.32030299,0.00000000,5.13965502,2.68632376,0.08628948,5.34146209
-4.96148074,7.07186557,0.32434384,0.00000000,5.18890420,2.70144295,0.08947675,5.38878001
-4.95547774,7.13715993,0.32841324,0.00000000,5.23703943,2.71739271,0.09258372,5.43769833
-4.94947474,7.20270187,0.33247936,0.00000000,5.28271771,2.73358018,0.09556813,5.48692012
-4.94347174,7.26684485,0.33650644,0.00000000,5.32462869,2.74940149,0.09839043,5.53513012
-4.93746873,7.32796602,0.34045747,0.00000000,5.36153825,2.76426395,0.10101513,5.58104045
-4.93146573,7.38452476,0.34429700,0.00000000,5.39232801,2.77760678,0.10341186,5.62343346
-4.92546273,7.43511608,0.34799392,0.00000000,5.41602934,2.78891966,0.10555624,5.66120002
-4.91945973,7.47851700,0.35152411,0.00000000,5.43185086,2.79775828,0.10743042,5.69337190
-4.91345673,7.51372368,0.35487260,0.00000000,5.43919851,2.80375653,0.10902329,5.71914704
-4.90745373,7.53997814,0.35803522,0.00000000,5.43768764,2.80663473,0.11033042,5.73790709
-4.90145073,7.55678348,0.36101966,0.00000000,5.42714706,2.80620392,0.11135359,5.74922666
-4.89544772,7.56390741,0.36384564,0.00000000,5.40761503,2.80236621,0.11210010,5.75287449
-4.88944472,7.56137432,0.36654438,0.00000000,5.37932785,2.79511131,0.11258178,5.74880684
-4.88344172,7.54944673,0.36915724,0.00000000,5.34270172,2.78450981,0.11281387,5.73715392
-4.87743872,7.52859759,0.37173368,0.00000000,5.29830900,2.77070357,0.11281377,5.71820033
-4.87143572,7.49947512,0.37432849,0.00000000,5.24685003,2.75389407,0.11259975,5.69236110
-4.86543272,7.46286244,0.37699865,0.00000000,5.18912210,2.73432940,0.11218980,5.66015451
-4.85942971,7.41963429,0.37979977,0.00000000,5.12598693,2.71229062,0.11160053,5.62217351
-4.85342671,7.37071322,0.38278245,0.00000000,5.05833822,2.68807839,0.11084631,5.57905730
-4.84742371,7.31702762,0.38598871,0.00000000,4.98707079,2.66200044,0.10993866,5.53146441
-4.84142071,7.25947375,0.38944859,0.00000000,4.91305258,2.63436068,0.10888597,5.48004879
-4.83541771,7.19888348,0.39317733,0.00000000,4.83710068,2.60545031,0.10769345,5.42543997
-4.82941471,7.13599934,0.39717306,0.00000000,4.75996241,2.57554147,0.10636342,5.36822800
-4.82341171,7.07145770,0.40141520,0.00000000,4.68230200,2.54488343,0.10489587,5.30895380
-4.81740870,7.00578069,0.40586382,0.00000000,4.60469329,2.51370160,0.10328919,5.24810507
-4.81140570,6.93937677,0.41045975,0.00000000,4.52761860,2.48219912,0.10154113,5.18611758
-4.80540270,6.87254961,0.41512566,0.00000000,4.45147346,2.45056082,0.09964980,5.12338151
-4.79939970,6.80551431,0.41976806,0.00000000,4.37657679,2.41895925,0.09761471,5.06025206
-4.79339670,6.73841976,0.42428005,0.00000000,4.30318571,2.38756222,0.09543772,4.99706350
-4.78739370,6.67137576,0.42854483,0.00000000,4.23151413,2.35654138,0.09312392,4.93414567
-4.78139070,6.60448307,0.43243980,0.00000000,4.16175395,2.32608125,0.09068232,4.87184159
-4.77538769,6.53786466,0.43584104,0.00000000,4.09409754,2.29638811,0.08812630,4.81052528
-4.76938469,6.47169642,0.43862811,0.00000000,4.02876040,2.26769803,0.08547380,4.75061838
-4.76338169,6.40623545,0.44068883,0.00000000,3.96600252,2.24028376,0.08274732,4.69260455
-4.75737869,6.34184438,0.44192396,0.00000000,3.90614710,2.21445957,0.07997358,4.63704065
-4.75137569,6.27901031,0.44225147,0.00000000,3.84959572,2.19058393,0.07718303,4.58456378
-4.74537269,6.21835697,0.44161031,0.00000000,3.79683860,2.16905952,0.07440907,4.53589361
-4.73936968,6.16064947,0.43996348,0.00000000,3.74845938,2.15033026,0.07168722,4.49182926
-4.73336668,6.10679082,0.43730020,0.00000000,3.70513370,2.13487542,0.06905406,4.45324079
-4.72736368,6.05781002,0.43363714,0.00000000,3.66762126,2.12320052,0.06654621,4.42105503
-4.72136068,6.01484198,0.42901865,0.00000000,3.63675145,2.11582545,0.06419924,4.39623603
-4.71535768,5.97909955,0.42351583,0.00000000,3.61340272,2.11326983,0.06204665,4.37976067
-4.70935468,5.95183874,0.41722471,0.00000000,3.59847642,2.11603618,0.06011892,4.37259009
-4.70335168,5.93431814,0.41026334,0.00000000,3.59286599,2.12459135,0.05844268,4.37563788
-4.69734867,5.92775419,0.40276811,0.00000000,3.59742262,2.13934695,0.05704003,4.38973617
-4.69134567,5.93327396,0.39488932,0.00000000,3.61291885,2.16063944,0.05592804,4.41560091
-4.68534267,5.95186735,0.38678631,0.00000000,3.64001168,2.18871086,0.05511839,4.45379775
-4.67933967,5.98434079,0.37862223,0.00000000,3.67920668,2.22369091,0.05461723,4.50470995
-4.67333667,6.03127436,0.37055879,0.00000000,3.73082495,2.26558131,0.05442519,4.56850973
-4.66733367,6.09298432,0.36275115,0.00000000,3.79497441,2.31424330,0.05453760,4.64513445
-4.66133067,6.16949269,0.35534314,0.00000000,3.87152668,2.36938885,0.05494481,4.73426870
-4.65532766,6.26050537,0.34846315,0.00000000,3.96010110,2.43057635,0.05563265,4.83533343
-4.64932466,6.36539983,0.34222065,0.00000000,4.06005634,2.49721100,0.05658303,4.94748265
-4.64332166,6.48322308,0.33670358,0.00000000,4.17049057,2.56855020,0.05777459,5.06960811
-4.63731866,6.61270012,0.33197674,0.00000000,4.29025001,2.64371396,0.05918338,5.20035208
-4.63131566,6.75225262,0.32808106,0.00000000,4.41794601,2.72170006,0.06078360,5.33812786
-4.62531266,6.90002720,0.32503384,0.00000000,4.55197986,2.80140341,0.06254829,5.48114746
-4.61930965,7.05393220,0.32282994,0.00000000,4.69057458,2.88163920,0.06445001,5.62745538
-4.61330665,7.21168159,0.32144363,0.00000000,4.83181258,2.96116882,0.06646140,5.77496760
-4.60730365,7.37084435,0.32083124,0.00000000,4.97367773,3.03872774,0.06855566,5.92151417
-4.60130065,7.52889754,0.32093413,0.00000000,5.11410038,3.11305437,0.07070701,6.06488413
-4.59529765,7.68328118,0.32168218,0.00000000,5.25100384,3.18291877,0.07289082,6.20287130
-4.58929465,7.83145316,0.32299719,0.00000000,5.38235062,3.24715037,0.07508383,6.33331936
-4.58329165,7.97094243,0.32479642,0.00000000,5.50618700,3.30466376,0.07726410,6.45416511
-4.57728864,8.09939903,0.32699586,0.00000000,5.62068474,3.35448163,0.07941087,6.56347855
-4.57128564,8.21463956,0.32951312,0.00000000,5.72417840,3.39575444,0.08150436,6.65949898
-4.56528264,8.31468740,0.33226989,0.00000000,5.81519779,3.42777624,0.08352548,6.74066634
-4.55927964,8.39780658,0.33519385,0.00000000,5.89249446,3.44999630,0.08545549,6.80564725
-4.55327664,8.46252936,0.33821998,0.00000000,5.95506197,3.46202662,0.08727567,6.85335561
-4.54727364,8.50767704,0.34129123,0.00000000,6.00214976,3.46364525,0.08896706,6.88296751
-4.54127064,8.53237431,0.34435859,0.00000000,6.03327051,3.45479565,0.09051023,6.89393083
-4.53526763,8.53605739,0.34738067,0.00000000,6.04820132,3.43558251,0.09188524,6.88596954
-4.52926463,8.51847632,0.35032268,0.00000000,6.04697908,3.40626433,0.09307162,6.85908317
-4.52326163,8.47969201,0.35315516,0.00000000,6.02989054,3.36724337,0.09404866,6.81354190
-4.51725863,8.42006848,0.35585242,0.00000000,5.99745781,3.31905336,0.09479574,6.74987753
-4.51125563,8.34026098,0.35839078,0.00000000,5.95041983,3.26234554,0.09529288,6.66887100
-4.50525263,8.24120028,0.36074698,0.00000000,5.88971089,3.19787353,0.09552141,6.57153657
-4.49924962,8.12407383,0.36289653,0.00000000,5.81643654,3.12647733,0.09546475,6.45910323
-4.49324662,7.99030394,0.36481250,0.00000000,5.73184803,3.04906704,0.09510924,6.33299352
-4.48724362,7.84152347,0.36646454,0.00000000,5.63731577,2.96660642,0.09444498,6.19480002
-4.48124062,7.67954924,0.36781844,0.00000000,5.53430248,2.88009659,0.09346663,6.04625988
-4.47523762,7.50635334,0.36883616,0.00000000,5.42433671,2.79056021,0.09217415,5.88922741
-4.46923462,7.32403276,0.36947633,0.00000000,5.30898714,2.69902608,0.09057324,5.72564513
-4.46323162,7.13477730,0.36969538,0.00000000,5.18983805,2.60651439,0.08867580,5.55751353
-4.45722861,6.94083636,0.36944913,0.00000000,5.06846641,2.51402272,0.08649994,5.38685981
-4.45122561,6.74448468,0.36869471,0.00000000,4.94642077,2.42251281,0.08406986,5.21570600
-4.44522261,6.54798762,0.36739298,0.00000000,4.82520199,2.33289824,0.08141542,5.04603696
-4.43921961,6.35356640,0.36551108,0.00000000,4.70624626,2.24603301,0.07857148,4.87976878
-4.43321661,6.16336391,0.36302509,0.00000000,4.59091003,2.16270125,0.07557696,4.71871816
-4.42721361,5.97941172,0.35992264,0.00000000,4.48045728,2.08360808,0.07247374,4.56457340
-4.42121061,5.80359905,0.35620546,0.00000000,4.37604883,2.00937175,0.06930546,4.41886780
-4.41520760,5.63764437,0.35189146,0.00000000,4.27873379,1.94051729,0.06611613,4.28295606
-4.40920460,5.48307045,0.34701651,0.00000000,4.18944303,1.87747168,0.06294880,4.15799434
-4.40320160,5.34118347,0.34163565,0.00000000,4.10898480,1.82056081,0.05984430,4.04492474
-4.39719860,5.21305692,0.33582367,0.00000000,4.03804210,1.77000820,0.05683995,3.94446443
-4.39119560,5.09952069,0.32967508,0.00000000,3.97717206,1.72593571,0.05396861,3.85710014
-4.38519260,5.00115571,0.32330327,0.00000000,3.92680701,1.68836615,0.05125777,3.78308793
-4.37918959,4.91829430,0.31683914,0.00000000,3.88725714,1.65722780,0.04872898,3.72245837
-4.37318659,4.85102616,0.31042888,0.00000000,3.85871461,1.63236072,0.04639748,3.67502704
-4.36718359,4.79920965,0.30423125,0.00000000,3.84125879,1.61352483,0.04427215,3.64040973
-4.36118059,4.76248790,0.29841426,0.00000000,3.83486246,1.60040921,0.04235559,3.61804198
-4.35517759,4.74030894,0.29315141,0.00000000,3.83939848,1.59264274,0.04064461,3.60720199
-4.34917459,4.73194896,0.28861754,0.00000000,3.85464672,1.58980527,0.03913073,3.60703609
-4.34317159,4.73653776,0.28498447,0.00000000,3.88030072,1.59143936,0.03780098,3.61658573
-4.33716858,4.75308504,0.28241649,0.00000000,3.91597382,1.59706182,0.03663877,3.63481486
-4.33116558,4.78050669,0.28106590,0.00000000,3.96120432,1.60617487,0.03562478,3.66063664
-4.32516258,4.81764979,0.28106859,0.00000000,4.01545944,1.61827642,0.03473798,3.69293858
-4.31915958,4.86331546,0.28253988,0.00000000,4.07813798,1.63286919,0.03395649,3.73060505
-4.31315658,4.91627892,0.28557080,0.00000000,4.14857143,1.64946837,0.03325851,3.77253668
-4.30715358,4.97530604,0.29022465,0.00000000,4.22602396,1.66760764,0.03262305,3.81766591
