energy_ev,total_up,Al_p_up,Al_d_up,Au_p_up,Au_d_up,Se_s_up,Se_p_up
-5.49574787,3.09265033,0.27453730,0.00000000,0.38044402,2.65425952,0.01753447,0.15294900
-5.48974487,3.10615425,0.27293049,0.00000000,0.37476505,2.67176408,0.01760779,0.15314186
-5.48374187,3.11941190,0.27123544,0.00000000,0.36860184,2.68943891,0.01773019,0.15311716
-5.47773887,3.13181325,0.26936332,0.00000000,0.36184894,2.70678063,0.01789301,0.15284255
-5.47173587,3.14277873,0.26723756,0.00000000,0.35442715,2.72329581,0.01808670,0.15229344
-5.46573287,3.15177171,0.26479476,0.00000000,0.34628507,2.73851183,0.01830109,0.15145332
-5.45972986,3.15830953,0.26198535,0.00000000,0.33739949,2.75198712,0.01852570,0.15031374
-5.45372686,3.16197288,0.25877363,0.00000000,0.32777465,2.76332056,0.01875000,0.14887408
-5.44772386,3.16241349,0.25513759,0.00000000,0.31744059,2.77215990,0.01896372,0.14714111
-5.44172086,3.15935991,0.25106830,0.00000000,0.30645062,2.77820897,0.01915718,0.14512834
-5.43571786,3.15262138,0.24656908,0.00000000,0.29487802,2.78123361,0.01932154,0.14285524
-5.42971486,3.14208990,0.24165443,0.00000000,0.28281242,2.78106599,0.01944906,0.14034632
-5.42371186,3.12774033,0.23634883,0.00000000,0.27035577,2.77760753,0.01953334,0.13763019
-5.41770885,3.10962875,0.23068542,0.00000000,0.25761819,2.77083011,0.01956947,0.13473854
-5.41170585,3.08788916,0.22470466,0.00000000,0.24471404,2.76077561,0.01955417,0.13170519
-5.40570285,3.06272856,0.21845297,0.00000000,0.23175806,2.74755387,0.01948588,0.12856520
-5.39969985,3.03442062,0.21198135,0.00000000,0.21886201,2.73133908,0.01936473,0.12535394
-5.39369685,3.00329818,0.20534414,0.00000000,0.20613169,2.71236471,0.01919252,0.12210641
-5.38769385,2.96974469,0.19859775,0.00000000,0.19366460,2.69091713,0.01897266,0.11885657
-5.38169085,2.93418486,0.19179954,0.00000000,0.18154802,2.66732818,0.01870998,0.11563677
-5.37568784,2.89707476,0.18500678,0.00000000,0.16985781,2.64196685,0.01841061,0.11247737
-5.36968484,2.85889166,0.17827565,0.00000000,0.15865761,2.61523034,0.01808173,0.10940634
-5.36368184,2.82012382,0.17166038,0.00000000,0.14799861,2.58753488,0.01773139,0.10644908
-5.35767884,2.78126056,0.16521245,0.00000000,0.13791974,2.55930645,0.01736825,0.10362821
-5.35167584,2.74278280,0.15897995,0.00000000,0.12844815,2.53097179,0.01700136,0.10096347
-5.34567284,2.70515440,0.15300694,0.00000000,0.11960002,2.50294993,0.01663996,0.09847169
-5.33966983,2.66881444,0.14733298,0.00000000,0.11138153,2.47564455,0.01629327,0.09616680
-5.33366683,2.63417066,0.14199273,0.00000000,0.10378997,2.44943727,0.01597029,0.09405982
-5.32766383,2.60159436,0.13701564,0.00000000,0.09681494,2.42468216,0.01567969,0.09215902
-5.32166083,2.57141656,0.13242584,0.00000000,0.09043949,2.40170155,0.01542969,0.09046997
-5.31565783,2.54392582,0.12824195,0.00000000,0.08464132,2.38078326,0.01522795,0.08899574
-5.30965483,2.51936760,0.12447719,0.00000000,0.07939388,2.36217917,0.01508158,0.08773711
-5.30365183,2.49794507,0.12113947,0.00000000,0.07466742,2.34610526,0.01499706,0.08669278
-5.29764882,2.47982137,0.11823158,0.00000000,0.07042998,2.33274294,0.01498027,0.08585973
-5.29164582,2.46512322,0.11575152,0.00000000,0.06664827,2.32224158,0.01503653,0.08523353
-5.28564282,2.45394556,0.11369279,0.00000000,0.06328848,2.31472211,0.01517062,0.08480875
-5.27963982,2.44635711,0.11204489,0.00000000,0.06031706,2.31028136,0.01538683,0.08457937
-5.27363682,2.44240650,0.11079367,0.00000000,0.05770137,2.30899705,0.01568902,0.08453921
-5.26763382,2.44212866,0.10992189,0.00000000,0.05541030,2.31093301,0.01608066,0.08468240
-5.26163082,2.44555122,0.10940964,0.00000000,0.05341487,2.31614441,0.01656487,0.08500378
-5.25562781,2.45270034,0.10923486,0.00000000,0.05168862,2.32468268,0.01714445,0.08549928
-5.24962481,2.46360595,0.10937384,0.00000000,0.05020813,2.33659975,0.01782191,0.08616621
-5.24362181,2.47830570,0.10980164,0.00000000,0.04895332,2.35195139,0.01859943,0.08700348
-5.23761881,2.49684758,0.11049257,0.00000000,0.04790770,2.37079923,0.01947891,0.08801169
-5.23161581,2.51929084,0.11142062,0.00000000,0.04705857,2.39321148,0.02046189,0.08919306
-5.22561281,2.54570497,0.11255986,0.00000000,0.04639712,2.41926185,0.02154956,0.09055128
-5.21960980,2.57616674,0.11388481,0.00000000,0.04591838,2.44902686,0.02274269,0.09209112
-5.21360680,2.61075525,0.11537082,0.00000000,0.04562113,2.48258133,0.02404159,0.09381797
-5.20760380,2.64954502,0.11699438,0.00000000,0.04550771,2.51999223,0.02544609,0.09573725
-5.20160080,2.69259752,0.11873344,0.00000000,0.04558364,2.56131109,0.02695543,0.09785366
-5.19559780,2.73995124,0.12056769,0.00000000,0.04585733,2.60656513,0.02856830,0.10017043
-5.18959480,2.79161093,0.12247874,0.00000000,0.04633953,2.65574773,0.03028273,0.10268851
-5.18359180,2.84753650,0.12445037,0.00000000,0.04704283,2.70880844,0.03209610,0.10540578
-5.17758879,2.90763211,0.12646866,0.00000000,0.04798108,2.76564341,0.03400508,0.10831633
-5.17158579,2.97173633,0.12852205,0.00000000,0.04916881,2.82608649,0.03600564,0.11140988
-5.16558279,3.03961376,0.13060138,0.00000000,0.05062059,2.88990200,0.03809302,0.11467133
-5.15957979,3.11094911,0.13269988,0.00000000,0.05235045,2.95677946,0.04026174,0.11808055
-5.15357679,3.18534410,0.13481307,0.00000000,0.05437134,3.02633107,0.04250558,0.12161240
-5.14757379,3.26231786,0.13693859,0.00000000,0.05669462,3.09809234,0.04481763,0.12523701
-5.14157079,3.34131120,0.13907605,0.00000000,0.05932964,3.17152630,0.04719027,0.12892027
-5.13556778,3.42169493,0.14122676,0.00000000,0.06228344,3.24603137,0.04961528,0.13262473
-5.12956478,3.50278236,0.14339350,0.00000000,0.06556052,3.32095326,0.05208385,0.13631057
-5.12356178,3.58384577,0.14558019,0.00000000,0.06916274,3.39560033,0.05458668,0.13993690
-5.11755878,3.66413652,0.14779169,0.00000000,0.07308942,3.46926249,0.05711412,0.14346317
-5.11155578,3.74290815,0.15003344,0.00000000,0.07733747,3.54123273,0.05965630,0.14685067
-5.10555278,3.81944161,0.15231133,0.00000000,0.08190174,3.61083079,0.06220330,0.15006413
-5.09954977,3.89307184,0.15463141,0.00000000,0.08677549,3.67742790,0.06474535,0.15307322
-5.09354677,3.96321428,0.15699974,0.00000000,0.09195091,3.74047162,0.06727308,0.15585392
-5.08754377,4.02939034,0.15942230,0.00000000,0.09741984,3.79950956,0.06977772,0.15838982
-5.08154077,4.09125037,0.16190485,0.00000000,0.10317446,3.85421080,0.07225140,0.16067303
-5.07553777,4.14859292,0.16445288,0.00000000,0.10920807,3.90438396,0.07468733,0.16270490
-5.06953477,4.20137925,0.16707154,0.00000000,0.11551580,3.94999061,0.07708006,0.16449629
-5.06353177,4.24974191,0.16976559,0.00000000,0.12209531,3.99115332,0.07942566,0.16606755
-5.05752876,4.29398672,0.17253928,0.00000000,0.12894731,4.02815744,0.08172182,0.16744807
-5.05152576,4.33458762,0.17539624,0.00000000,0.13607595,4.06144631,0.08396795,0.16867539
-5.04552276,4.37217417,0.17833931,0.00000000,0.14348898,4.09160958,0.08616510,0.16979408
-5.03951976,4.40751201,0.18137024,0.00000000,0.15119759,4.11936494,0.08831591,0.17085420
-5.03351676,4.44147660,0.18448939,0.00000000,0.15921595,4.14553370,0.09042434,0.17190953
-5.02751376,4.47502127,0.18769534,0.00000000,0.16756047,4.17101101,0.09249544,0.17301564
-5.02151076,4.50914081,0.19098444,0.00000000,0.17624865,4.19673202,0.09453488,0.17422782
-5.01550775,4.54483191,0.19435030,0.00000000,0.18529762,4.22363515,0.09654857,0.17559910
-5.00950475,4.58305228,0.19778332,0.00000000,0.19472238,4.25262415,0.09854211,0.17717822
-5.00350175,4.62468023,0.20127021,0.00000000,0.20453384,4.28453062,0.10052027,0.17900787
-4.99749875,4.67047643,0.20479359,0.00000000,0.21473672,4.32007859,0.10248641,0.18112318
-4.99149575,4.72104971,0.20833169,0.00000000,0.22532731,4.35985294,0.10444206,0.18355049
-4.98549275,4.77682845,0.21185820,0.00000000,0.23629144,4.40427288,0.10638638,0.18630654
-4.97948974,4.83803892,0.21534234,0.00000000,0.24760257,4.45357196,0.10831587,0.18939810
-4.97348674,4.90469155,0.21874910,0.00000000,0.25922025,4.50778531,0.11022408,0.19282199
-4.96748374,4.97657582,0.22203972,0.00000000,0.27108904,4.56674484,0.11210151,0.19656552
-4.96148074,5.05326390,0.22517247,0.00000000,0.28313805,4.63008247,0.11393566,0.20060742
-4.95547774,5.13412300,0.22810357,0.00000000,0.29528109,4.69724116,0.11571116,0.20491903
-4.94947474,5.21833555,0.23078837,0.00000000,0.30741766,4.76749334,0.11741014,0.20946579
-4.94347174,5.30492656,0.23318270,0.00000000,0.31943465,4.83996558,0.11901263,0.21420900
-4.93746873,5.39279654,0.23524430,0.00000000,0.33120880,4.91366849,0.12049717,0.21910766
-4.93146573,5.48075871,0.23693431,0.00000000,0.34260993,4.98753036,0.12184146,0.22412028
-4.92546273,5.56757862,0.23821871,0.00000000,0.35350472,5.06043310,0.12302301,0.22920678
-4.91945973,5.65201455,0.23906973,0.00000000,0.36376096,5.13124886,0.12401996,0.23433002
-4.91345673,5.73285707,0.23946696,0.00000000,0.37325215,5.19887579,0.12481171,0.23945734
-4.90745373,5.80896595,0.23939832,0.00000000,0.38186217,5.26227165,0.12537969,0.24456160
-4.90145073,5.87930331,0.23886071,0.00000000,0.38948983,5.32048392,0.12570788,0.24962201
-4.89544772,5.94296179,0.23786025,0.00000000,0.39605310,5.37267557,0.12578342,0.25462461
-4.88944472,5.99918682,0.23641232,0.00000000,0.40149280,5.41814563,0.12559690,0.25956230
-4.88344172,6.04739275,0.23454104,0.00000000,0.40577558,5.45634417,0.12514277,0.26443459
-4.87743872,6.08717235,0.23227860,0.00000000,0.40889596,5.48688157,0.12441938,0.26924707
-4.87143572,6.11830000,0.22966417,0.00000000,0.41087742,5.50953207,0.12342911,0.27401050
-4.86543272,6.14072883,0.22674267,0.00000000,0.41177241,5.52423196,0.12217826,0.27873985
-4.85942971,6.15458245,0.22356323,0.00000000,0.41166117,5.53107283,0.12067690,0.28345304
-4.85342671,6.16014176,0.22017774,0.00000000,0.41064962,5.53029050,0.11893867,0.28816966
-4.84742371,6.15782804,0.21663924,0.00000000,0.40886619,5.52225038,0.11698047,0.29290975
-4.84142071,6.14818272,0.21300043,0.00000000,0.40645774,5.50742986,0.11482218,0.29769244
-4.83541771,6.13184499,0.20931235,0.00000000,0.40358491,5.48639849,0.11248633,0.30253478
-4.82941471,6.10952785,0.20562320,0.00000000,0.40041682,5.45979666,0.10999783,0.30745069
-4.82341171,6.08199344,0.20197737,0.00000000,0.39712560,5.42831341,0.10738359,0.31244993
-4.81740870,6.05002815,0.19841482,0.00000000,0.39388069,5.39266391,0.10467235,0.31753732
-4.81140570,6.01441818,0.19497060,0.00000000,0.39084341,5.35356708,0.10189431,0.32271202
-4.80540270,5.97592592,0.19167468,0.00000000,0.38816169,5.31172398,0.09908093,0.32796700
-4.79939970,5.93526767,0.18855193,0.00000000,0.38596543,5.26779718,0.09626466,0.33328858
-4.79339670,5.89309309,0.18562234,0.00000000,0.38436242,5.22239174,0.09347865,0.33865617
-4.78739370,5.84996667,0.18290123,0.00000000,0.38343499,5.17603806,0.09075646,0.34404201
-4.78139070,5.80635178,0.18039963,0.00000000,0.38323760,5.12917707,0.08813163,0.34941121
-4.77538769,5.76259762,0.17812459,0.00000000,0.38379525,5.08214825,0.08563734,0.35472175
-4.76938469,5.71892950,0.17607942,0.00000000,0.38510283,5.03518074,0.08330586,0.35992473
-4.76338169,5.67544301,0.17426396,0.00000000,0.38712544,4.98838817,0.08116795,0.36496479
-4.75737869,5.63210228,0.17267461,0.00000000,0.38979949,4.94176736,0.07925230,0.36978077
-4.75137569,5.58874296,0.17130436,0.00000000,0.39303480,4.89520133,0.07758473,0.37430649
-4.74537269,5.54507981,0.17014268,0.00000000,0.39671737,4.84846665,0.07618750,0.37847197
-4.73936968,5.50071934,0.16917535,0.00000000,0.40071286,4.80124525,0.07507856,0.38220477
-4.73336668,5.45517705,0.16838426,0.00000000,0.40487075,4.75314044,0.07427073,0.38543170
-4.72736368,5.40789923,0.16774720,0.00000000,0.40902889,4.70369674,0.07377109,0.38808074
-4.72136068,5.35828841,0.16723780,0.00000000,0.41301846,4.65242294,0.07358032,0.39008322
-4.71535768,5.30573185,0.16682549,0.00000000,0.41666917,4.59881753,0.07369222,0.39137610
-4.70935468,5.24963191,0.16647564,0.00000000,0.41981453,4.54239543,0.07409344,0.39190435
-4.70335168,5.18943692,0.16614996,0.00000000,0.42229701,4.48271495,0.07476331,0.39162332
-4.69734867,5.12467124,0.16580704,0.00000000,0.42397306,4.41940355,0.07567402,0.39050092
-4.69134567,5.05496304,0.16540310,0.00000000,0.42471765,4.35218127,0.07679089,0.38851955
-4.68534267,4.98006832,0.16489304,0.00000000,0.42442832,4.28088040,0.07807307,0.38567767
-4.67933967,4.89988983,0.16423156,0.00000000,0.42302854,4.20546052,0.07947434,0.38199086
-4.67333667,4.81448988,0.16337451,0.00000000,0.42047025,4.12601784,0.08094425,0.37749225
-4.66733367,4.72409616,0.16228023,0.00000000,0.41673553,4.04278829,0.08242939,0.37223241
-4.66133067,4.62910027,0.16091101,0.00000000,0.41183728,3.95614414,0.08387492,0.36627845
-4.65532766,4.53004867,0.15923442,0.00000000,0.40581888,3.86658422,0.08522619,0.35971251
-4.64932466,4.42762679,0.15722458,0.00000000,0.39875297,3.77471810,0.08643039,0.35262965
-4.64332166,4.32263678,0.15486324,0.00000000,0.39073917,3.68124520,0.08743832,0.34513509
-4.63731866,4.21597017,0.15214060,0.00000000,0.38190112,3.58692974,0.08820602,0.33734119
-4.63131566,4.10857696,0.14905596,0.00000000,0.37238264,3.49257299,0.08869633,0.32936394
-4.62531266,4.00143257,0.14561790,0.00000000,0.36234355,3.39898418,0.08888028,0.32131952
-4.61930965,3.89550457,0.14184438,0.00000000,0.35195497,3.30695174,0.08873825,0.31332077
-4.61330665,3.79172078,0.13776230,0.00000000,0.34139454,3.21721619,0.08826083,0.30547392
-4.60730365,3.69094038,0.13340697,0.00000000,0.33084165,3.13044618,0.08744941,0.29787573
-4.60130065,3.59392936,0.12882120,0.00000000,0.32047282,3.04721872,0.08631639,0.29061104
-4.59529765,3.50134142,0.12405423,0.00000000,0.31045752,2.96800447,0.08488508,0.28375103
-4.58929465,3.41370495,0.11916050,0.00000000,0.30095443,2.89315873,0.08318919,0.27735204
-4.58329165,3.33141642,0.11419825,0.00000000,0.29210831,2.82291815,0.08127205,0.27145518
-4.57728864,3.25474013,0.10922814,0.00000000,0.28404745,2.75740304,0.07918548,0.26608657
-4.57128564,3.18381366,0.10431180,0.00000000,0.27688184,2.69662484,0.07698835,0.26125822
-4.56528264,3.11865846,0.09951043,0.00000000,0.27070190,2.64049792,0.07474502,0.25696939
-4.55927964,3.05919430,0.09488349,0.00000000,0.26557781,2.58885464,0.07252346,0.25320848
-4.55327664,3.00525640,0.09048744,0.00000000,0.26155932,2.54146271,0.07039337,0.24995506
-4.54727364,2.95661389,0.08637464,0.00000000,0.25867595,2.49804342,0.06842417,0.24718212
-4.54127064,2.91298834,0.08259239,0.00000000,0.25693742,2.45828974,0.06668302,0.24485824
-4.53526763,2.87407101,0.07918210,0.00000000,0.25633440,2.42188305,0.06523285,0.24294967
-4.52926463,2.83953791,0.07617855,0.00000000,0.25683922,2.38850768,0.06413061,0.24142206
-4.52326163,2.80906174,0.07360937,0.00000000,0.25840676,2.35786245,0.06342552,0.24024184
-4.51725863,2.78232035,0.07149462,0.00000000,0.26097522,2.32966884,0.06315771,0.23937721
-4.51125563,2.75900137,0.06984646,0.00000000,0.26446702,2.30367552,0.06335694,0.23879857
-4.50525263,2.73880327,0.06866898,0.00000000,0.26878963,2.27965927,0.06404173,0.23847861
-4.49924962,2.72143306,0.06795815,0.00000000,0.27383648,2.25742283,0.06521872,0.23839188
-4.49324662,2.70660149,0.06770190,0.00000000,0.27948804,2.23678992,0.06688236,0.23851405
-4.48724362,2.69401639,0.06788028,0.00000000,0.28561298,2.21759840,0.06901497,0.23882094
-4.48124062,2.68337525,0.06846577,0.00000000,0.29206971,2.19969224,0.07158702,0.23928736
-4.47523762,2.67435790,0.06942380,0.00000000,0.29870813,2.18291329,0.07455787,0.23988594
-4.46923462,2.66662041,0.07071325,0.00000000,0.30537184,2.16709365,0.07787670,0.24058601
-4.46323162,2.65979095,0.07228726,0.00000000,0.31190061,2.15204943,0.08148374,0.24135275
-4.45722861,2.65346840,0.07409405,0.00000000,0.31813335,2.13757671,0.08531174,0.24214658
-4.45122561,2.64722420,0.07607796,0.00000000,0.32391130,2.12345008,0.08928764,0.24292290
-4.44522261,2.64060774,0.07818055,0.00000000,0.32908155,2.10942413,0.09333434,0.24363229
-4.43921961,2.63315517,0.08034186,0.00000000,0.33350068,2.09523804,0.09737261,0.24422115
-4.43321661,2.62440159,0.08250169,0.00000000,0.33703838,2.08062306,0.10132298,0.24463273
-4.42721361,2.61389585,0.08460096,0.00000000,0.33958105,2.06531266,0.10510765,0.24480856
-4.42121061,2.60121753,0.08658304,0.00000000,0.34103506,2.04905470,0.10865226,0.24469024
-4.41520760,2.58599505,0.08839509,0.00000000,0.34132955,2.03162507,0.11188757,0.24422144
-4.40920460,2.56792388,0.08998930,0.00000000,0.34041877,2.01284187,0.11475095,0.24335007
-4.40320160,2.54678409,0.09132400,0.00000000,0.33828363,1.99257941,0.11718761,0.24203045
-4.39719860,2.52245584,0.09236461,0.00000000,0.33493254,1.97078102,0.11915160,0.24022545
-4.39119560,2.49493219,0.09308444,0.00000000,0.33040141,1.94746991,0.12060661,0.23790839
-4.38519260,2.46432824,0.09346520,0.00000000,0.32475277,1.92275737,0.12152639,0.23506471
-4.37918959,2.43088599,0.09349732,0.00000000,0.31807412,1.89684760,0.12189497,0.23169321
-4.37318659,2.39497451,0.09318000,0.00000000,0.31047543,1.87003883,0.12170660,0.22780695
-4.36718359,2.35708533,0.09252100,0.00000000,0.30208606,1.84272047,0.12096549,0.22343353
-4.36118059,2.31782289,0.09153618,0.00000000,0.29305108,1.81536625,0.11968531,0.21861506
-4.35517759,2.27789064,0.09024881,0.00000000,0.28352715,1.78852357,0.11788851,0.21340749
-4.34917459,2.23807308,0.08868871,0.00000000,0.27367822,1.76279943,0.11560557,0.20787963
-4.34317159,2.19921465,0.08689118,0.00000000,0.26367113,1.73884359,0.11287407,0.20211164
-4.33716858,2.16219615,0.08489581,0.00000000,0.25367126,1.71732946,0.10973775,0.19619328
-4.33116558,2.12790984,0.08274523,0.00000000,0.24383844,1.69893385,0.10624550,0.19022186
-4.32516258,2.09723406,0.08048380,0.00000000,0.23432323,1.68431610,0.10245034,0.18430004
-4.31915958,2.07100846,0.07815630,0.00000000,0.22526370,1.67409771,0.09840844,0.17853355
-4.31315658,2.05001065,0.07580669,0.00000000,0.21678270,1.66884307,0.09417810,0.17302882
-4.30715358,2.03493515,0.07347696,0.00000000,0.20898584,1.66904212,0.08981886,0.16789082
