energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.63381691,1.42376623,0.06078729,0.01710644,0.29912510,0.57496861,0.63720252,0.00000000,0.32382236,0.07750951
-5.62781391,1.45081787,0.06165057,0.01832733,0.30466643,0.58494489,0.64860604,0.00000000,0.33068078,0.07875880
-5.62181091,1.47611993,0.06248384,0.01969744,0.30995565,0.59347425,0.65929721,0.00000000,0.33788362,0.08000214
-5.61580790,1.49975929,0.06329520,0.02124030,0.31499390,0.60048640,0.66929556,0.00000000,0.34553260,0.08126098
-5.60980490,1.52186329,0.06409430,0.02298068,0.31978929,0.60592855,0.67863398,0.00000000,0.35373978,0.08255876
-5.60380190,1.54259267,0.06489204,0.02494358,0.32435611,0.60976625,0.68735657,0.00000000,0.36262329,0.08392011
-5.59779890,1.56213188,0.06570026,0.02715304,0.32871344,0.61198368,0.69551548,0.00000000,0.37230207,0.08536973
-5.59179590,1.58067714,0.06653110,0.02963077,0.33288325,0.61258310,0.70316696,0.00000000,0.38288961,0.08693115
-5.58579290,1.59842251,0.06739630,0.03239478,0.33688812,0.61158383,0.71036674,0.00000000,0.39448694,0.08862535
-5.57978989,1.61554473,0.06830636,0.03545790,0.34074850,0.60902060,0.71716475,0.00000000,0.40717507,0.09046930
-5.57378689,1.63218750,0.06926962,0.03882635,0.34447983,0.60494150,0.72359975,0.00000000,0.42100726,0.09247448
-5.56778389,1.64844605,0.07029132,0.04249845,0.34808961,0.59940552,0.72969388,0.00000000,0.43600140,0.09464553
-5.56178089,1.66435300,0.07137267,0.04646343,0.35157457,0.59248010,0.73544764,0.00000000,0.45213306,0.09697895
-5.55577789,1.67986639,0.07251009,0.05070055,0.35491823,0.58423850,0.74083563,0.00000000,0.46932959,0.09946217
-5.54977489,1.69486074,0.07369458,0.05517848,0.35808898,0.57475745,0.74580331,0.00000000,0.48746574,0.10207282
-5.54377189,1.70912197,0.07491126,0.05985511,0.36103892,0.56411495,0.75026510,0.00000000,0.50636110,0.10477850
-5.53776888,1.72234660,0.07613932,0.06467771,0.36370351,0.55238855,0.75410410,0.00000000,0.52577990,0.10753692
-5.53176588,1.73414585,0.07735214,0.06958362,0.36600225,0.53965397,0.75717350,0.00000000,0.54543316,0.11029652
-5.52576288,1.74405444,0.07851786,0.07450133,0.36784027,0.52598438,0.75929984,0.00000000,0.56498351,0.11299759
-5.51975988,1.75154423,0.07960014,0.07935204,0.36911103,0.51144994,0.76028793,0.00000000,0.58405253,0.11557386
-5.51375688,1.75604198,0.08055938,0.08405163,0.36969979,0.49611807,0.75992743,0.00000000,0.60223053,0.11795439
-5.50775388,1.75695078,0.08135398,0.08851294,0.36948796,0.48005393,0.75800077,0.00000000,0.61908835,0.12006596
-5.50175088,1.75367407,0.08194202,0.09264837,0.36835792,0.46332133,0.75429208,0.00000000,0.63419095,0.12183556
-5.49574787,1.74564120,0.08228288,0.09637260,0.36619829,0.44598388,0.74859669,0.00000000,0.64711194,0.12319304
-5.48974487,1.73233327,0.08233893,0.09960538,0.36290916,0.42810619,0.74073085,0.00000000,0.65744870,0.12407382
-5.48374187,1.71330808,0.08207725,0.10227422,0.35840719,0.40975515,0.73054104,0.00000000,0.66483718,0.12442141
-5.47773887,1.68822282,0.08147109,0.10431696,0.35263023,0.39100102,0.71791252,0.00000000,0.66896590,0.12418970
-5.47173587,1.65685342,0.08050117,0.10568393,0.34554123,0.37191841,0.70277659,0.00000000,0.66958819,0.12334493
-5.46573287,1.61910958,0.07915667,0.10633980,0.33713122,0.35258686,0.68511629,0.00000000,0.66653240,0.12186713
-5.45972986,1.57504468,0.07743590,0.10626483,0.32742123,0.33309113,0.66497005,0.00000000,0.65970934,0.11975113
-5.45372686,1.52486013,0.07534659,0.10545568,0.31646301,0.31352109,0.64243333,0.00000000,0.64911676,0.11700695
-5.44772386,1.46890401,0.07290580,0.10392557,0.30433861,0.29397114,0.61765796,0.00000000,0.63484053,0.11365960
-5.44172086,1.40766399,0.07013948,0.10170381,0.29115872,0.27453931,0.59084935,0.00000000,0.61705270,0.10974838
-5.43571786,1.34175506,0.06708169,0.09883490,0.27706000,0.25532599,0.56226169,0.00000000,0.59600638,0.10532559
-5.42971486,1.27190280,0.06377354,0.09537703,0.26220152,0.23643232,0.53219134,0.00000000,0.57202791,0.10045487
-5.42371186,1.19892293,0.06026188,0.09140019,0.24676041,0.21795842,0.50096887,0.00000000,0.54550664,0.09520913
-5.41770885,1.12369839,0.05659792,0.08698397,0.23092715,0.20000147,0.46895000,0.00000000,0.51688305,0.08966828
-5.41170585,1.04715502,0.05283570,0.08221515,0.21490059,0.18265379,0.43650610,0.00000000,0.48663560,0.08391682
-5.40570285,0.97023704,0.04903061,0.07718520,0.19888300,0.16600099,0.40401452,0.00000000,0.45526716,0.07804137
-5.39969985,0.89388351,0.04523796,0.07198782,0.18307542,0.15012024,0.37184933,0.00000000,0.42329166,0.07212842
-5.39369685,0.81900675,0.04151171,0.06671665,0.16767346,0.13507891,0.34037279,0.00000000,0.39122141,0.06626213
-5.38769385,0.74647364,0.03790337,0.06146310,0.15286375,0.12093338,0.30992800,0.00000000,0.35955579,0.06052248
-5.38169085,0.67709032,0.03446114,0.05631467,0.13882114,0.10772834,0.28083279,0.00000000,0.32877159,0.05498378
-5.37568784,0.61159077,0.03122925,0.05135345,0.12570671,0.09549639,0.25337528,0.00000000,0.29931540,0.04971349
-5.36968484,0.55062944,0.02824754,0.04665514,0.11366660,0.08425810,0.22781092,0.00000000,0.27159806,0.04477143
-5.36368184,0.49477767,0.02555134,0.04228839,0.10283156,0.07402242,0.20436113,0.00000000,0.24599124,0.04020943
-5.35767884,0.44452370,0.02317142,0.03831453,0.09331724,0.06478736,0.18321333,0.00000000,0.22282606,0.03607122
-5.35167584,0.40027562,0.02113418,0.03478759,0.08522487,0.05654108,0.16452218,0.00000000,0.20239331,0.03239269
-5.34567284,0.36236657,0.01946192,0.03175466,0.07864241,0.04926307,0.14841178,0.00000000,0.18494521,0.02920233
-5.33966983,0.33106145,0.01817320,0.02925630,0.07364570,0.04292552,0.13497842,0.00000000,0.17069791,0.02652186
-5.33366683,0.30656419,0.01728311,0.02732719,0.07029969,0.03749474,0.12429365,0.00000000,0.15983466,0.02436690
-5.32766383,0.28902480,0.01680361,0.02599669,0.06865933,0.03293257,0.11640727,0.00000000,0.15250879,0.02274772
-5.32166083,0.27854537,0.01674371,0.02528938,0.06877012,0.02919766,0.11134997,0.00000000,0.14884643,0.02166982
-5.31565783,0.27518441,0.01710955,0.02522544,0.07066807,0.02624665,0.10913528,0.00000000,0.14894821,0.02113455
-5.30965483,0.27895896,0.01790433,0.02582084,0.07437905,0.02403508,0.10976070,0.00000000,0.15288991,0.02113938
-5.30365183,0.28984421,0.01912811,0.02708725,0.07991744,0.02251812,0.11320786,0.00000000,0.16072170,0.02167818
-5.29764882,0.30777052,0.02077740,0.02903173,0.08728421,0.02165104,0.11944159,0.00000000,0.17246595,0.02274115
-5.29164582,0.33261789,0.02284471,0.03165613,0.09646430,0.02138940,0.12840806,0.00000000,0.18811352,0.02431461
-5.28564282,0.36420831,0.02531792,0.03495624,0.10742362,0.02168903,0.14003200,0.00000000,0.20761889,0.02638069
-5.27963982,0.40229658,0.02817965,0.03892076,0.12010582,0.02250578,0.15421325,0.00000000,0.23089427,0.02891676
-5.27363682,0.44656014,0.03140663,0.04353009,0.13442890,0.02379517,0.17082298,0.00000000,0.25780310,0.03189491
-5.26763382,0.49658900,0.03496905,0.04875519,0.15028216,0.02551183,0.18969980,0.00000000,0.28815353,0.03528133
-5.26163082,0.55187657,0.03883018,0.05455635,0.16752355,0.02760903,0.21064616,0.00000000,0.32169234,0.03903582
-5.25562781,0.61181248,0.04294602,0.06088224,0.18597784,0.03003812,0.23342558,0.00000000,0.35809997,0.04311137
-5.24962481,0.67567832,0.04726529,0.06766913,0.20543576,0.03274811,0.25776077,0.00000000,0.39698712,0.04745396
-5.24362181,0.74264705,0.05172967,0.07484055,0.22565444,0.03568536,0.28333333,0.00000000,0.43789366,0.05200259
-5.23761881,0.81178704,0.05627435,0.08230738,0.24635919,0.03879350,0.30978501,0.00000000,0.48029012,0.05668969
-5.23161581,0.88207095,0.06082894,0.08996842,0.26724690,0.04201356,0.33672100,0.00000000,0.52358217,0.06144176
-5.22561281,0.95238983,0.06531866,0.09771162,0.28799087,0.04528433,0.36371505,0.00000000,0.56711839,0.06618040
-5.21960980,1.02157243,0.06966592,0.10541580,0.30824719,0.04854302,0.39031674,0.00000000,0.61020115,0.07082371
-5.21360680,1.08840909,0.07379210,0.11295299,0.32766244,0.05172621,0.41606045,0.00000000,0.65210057,0.07528796
-5.20760380,1.15167989,0.07761954,0.12019126,0.34588248,0.05477092,0.44047601,0.00000000,0.69207118,0.07948951
-5.20160080,1.21018576,0.08107371,0.12699797,0.36256197,0.05761603,0.46310058,0.00000000,0.72937073,0.08334697
-5.19559780,1.26278154,0.08408536,0.13324334,0.37737439,0.06020372,0.48349122,0.00000000,0.76328035,0.08678337
-5.18959480,1.30840959,0.08659267,0.13880417,0.39002187,0.06248105,0.50123783,0.00000000,0.79312551,0.08972847
-5.18359180,1.34613235,0.08854320,0.14356756,0.40024477,0.06440158,0.51597569,0.00000000,0.81829645,0.09212085
-5.17758879,1.37516252,0.08989562,0.14743445,0.40783014,0.06592690,0.52739712,0.00000000,0.83826759,0.09390988
-5.17158579,1.39488931,0.09062112,0.15032288,0.41261904,0.06702804,0.53526171,0.00000000,0.85261465,0.09505735
-5.16558279,1.40489954,0.09070440,0.15217069,0.41451211,0.06768678,0.53940459,0.00000000,0.86102882,0.09553880
-5.15957979,1.40499253,0.09014421,0.15293768,0.41347328,0.06789664,0.53974235,0.00000000,0.86332722,0.09534432
-5.15357679,1.39518816,0.08895345,0.15260688,0.40953132,0.06766369,0.53627635,0.00000000,0.85945918,0.09447897
-5.14757379,1.37572757,0.08715876,0.15118522,0.40277929,0.06700703,0.52909320,0.00000000,0.84950785,0.09296261
-5.14157079,1.34706666,0.08479963,0.14870319,0.39337182,0.06595906,0.51836250,0.00000000,0.83368725,0.09082931
-5.13556778,1.30986264,0.08192718,0.14521379,0.38152043,0.06456543,0.50433183,0.00000000,0.81233479,0.08812626
-5.12956478,1.26495441,0.07860251,0.14079062,0.36748715,0.06288479,0.48731942,0.00000000,0.78589958,0.08491231
-5.12356178,1.21333780,0.07489482,0.13552536,0.35157673,0.06098833,0.46770472,0.00000000,0.75492728,0.08125614
-5.11755878,1.15613688,0.07087935,0.12952466,0.33412780,0.05895922,0.44591747,0.00000000,0.72004197,0.07723421
-5.11155578,1.09457266,0.06663525,0.12290663,0.31550354,0.05689189,0.42242569,0.00000000,0.68192616,0.07292860
-5.10555278,1.02993085,0.06224341,0.11579709,0.29608205,0.05489130,0.39772327,0.00000000,0.64129965,0.06842473
-5.09954977,0.96352979,0.05778445,0.10832577,0.27624717,0.05307222,0.37231755,0.00000000,0.59889833,0.06380919
-5.09354677,0.89669015,0.05333687,0.10062252,0.25637974,0.05155846,0.34671758,0.00000000,0.55545366,0.05916768
-5.08754377,0.83070731,0.04897545,0.09281387,0.23684990,0.05048219,0.32142326,0.00000000,0.51167387,0.05458321
-5.08154077,0.76682743,0.04476988,0.08501989,0.21801060,0.04998326,0.29691599,0.00000000,0.46822725,0.05013445
-5.07553777,0.70622765,0.04078377,0.07735156,0.20019233,0.05020847,0.27365079,0.00000000,0.42572835,0.04589456
-5.06953477,0.65000086,0.03707395,0.06990870,0.18369933,0.05131082,0.25205024,0.00000000,0.38472723,0.04193014
-5.06353177,0.59914498,0.03369003,0.06277841,0.16880712,0.05344864,0.23250001,0.00000000,0.34570198,0.03830071
-5.05752876,0.55455640,0.03067431,0.05603426,0.15576127,0.05678450,0.21534621,0.00000000,0.30905455,0.03505828
-5.05152576,0.51702714,0.02806182,0.04973585,0.14477731,0.06148386,0.20089401,0.00000000,0.27510961,0.03224735
-5.04552276,0.48724515,0.02588068,0.04392912,0.13604145,0.06771337,0.18940759,0.00000000,0.24411624,0.02990500
-5.03951976,0.46579665,0.02415241,0.03864690,0.12971201,0.07563875,0.18111097,0.00000000,0.21625188,0.02806124
-5.03351676,0.45317003,0.02289247,0.03390999,0.12592112,0.08542219,0.17618939,0.00000000,0.19162829,0.02673934
-5.02751376,0.44976023,0.02211071,0.02972843,0.12477663,0.09721929,0.17479108,0.00000000,0.17029866,0.02595633
-5.02151076,0.45587297,0.02181187,0.02610298,0.12636384,0.11117549,0.17702898,0.00000000,0.15226576,0.02572342
-5.01550775,0.47172817,0.02199592,0.02302664,0.13074699,0.12742203,0.18298227,0.00000000,0.13749016,0.02604637
-5.00950475,0.49746213,0.02265844,0.02048628,0.13797025,0.14607161,0.19269749,0.00000000,0.12589851,0.02692581
-5.00350175,0.53312814,0.02379078,0.01846401,0.14805819,0.16721377,0.20618921,0.00000000,0.11739116,0.02835747
-4.99749875,0.57869559,0.02538018,0.01693861,0.16101573,0.19091014,0.22344015,0.00000000,0.11184900,0.03033224
-4.99149575,0.63404750,0.02740983,0.01588661,0.17682736,0.21718988,0.24440073,0.00000000,0.10913924,0.03283621
-4.98549275,0.69897692,0.02985874,0.01528328,0.19545607,0.24604529,0.26898832,0.00000000,0.10912004,0.03585060
-4.97948974,0.77318252,0.03270177,0.01510327,0.21684168,0.27742803,0.29708608,0.00000000,0.11164389,0.03935160
-4.97348674,0.85626393,0.03590945,0.01532112,0.24089897,0.31124597,0.32854179,0.00000000,0.11655978,0.04331026
-4.96748374,0.94771744,0.03944797,0.01591154,0.26751570,0.34736106,0.36316666,0.00000000,0.12371434,0.04769235
-4.96148074,1.04693258,0.04327923,0.01684939,0.29655062,0.38558816,0.40073442,0.00000000,0.13295195,0.05245827
-4.95547774,1.15319019,0.04736091,0.01810965,0.32783163,0.42569522,0.44098087,0.00000000,0.14411414,0.05756307
-4.94947474,1.26566248,0.05164673,0.01966717,0.36115442,0.46740466,0.48360393,0.00000000,0.15703840,0.06295657
-4.94347174,1.38341545,0.05608687,0.02149635,0.39628140,0.51039618,0.52826451,0.00000000,0.17155660,0.06858368
-4.93746873,1.50541405,0.06062851,0.02357079,0.43294143,0.55431083,0.57458805,0.00000000,0.18749340,0.07438477
-4.93146573,1.63053009,0.06521647,0.02586296,0.47083013,0.59875641,0.62216702,0.00000000,0.20466457,0.08029629
-4.92546273,1.75755307,0.06979409,0.02834384,0.50961103,0.64331395,0.67056421,0.00000000,0.22287573,0.08625154
-4.91945973,1.88520381,0.07430414,0.03098272,0.54891760,0.68754513,0.71931688,0.00000000,0.24192142,0.09218152
-4.91345673,2.01215055,0.07868983,0.03374701,0.58835614,0.73100055,0.76794177,0.00000000,0.26158478,0.09801601
-4.90745373,2.13702753,0.08289583,0.03660225,0.62750958,0.77322848,0.81594080,0.00000000,0.28163783,0.10368459
-4.90145073,2.25845529,0.08686938,0.03951220,0.66594224,0.81378387,0.86280747,0.00000000,0.30184253,0.10911790
-4.89544772,2.37506262,0.09056124,0.04243904,0.70320544,0.85223751,0.90803386,0.00000000,0.32195253,0.11424877
-4.88944472,2.48550952,0.09392666,0.04534380,0.73884396,0.88818499,0.95111807,0.00000000,0.34171568,0.11901341
-4.88344172,2.58851072,0.09692616,0.04818683,0.77240332,0.92125519,0.99157213,0.00000000,0.36087723,0.12335257
-4.87743872,2.68285931,0.09952624,0.05092841,0.80343766,0.95111834,1.02893015,0.00000000,0.37918355,0.12721256
-4.87143572,2.76744996,0.10169988,0.05352944,0.83151821,0.97749319,1.06275661,0.00000000,0.39638642,0.13054623
-4.86543272,2.84130123,0.10342689,0.05595219,0.85624215,1.00015334,1.09265470,0.00000000,0.41224767,0.13331375
-4.85942971,2.90357650,0.10469412,0.05816111,0.87724158,1.01893253,1.11827454,0.00000000,0.42654395,0.13548334
-4.85342671,2.95360294,0.10549544,0.06012355,0.89419247,1.03372875,1.13932101,0.00000000,0.43907161,0.13703173
-4.84742371,2.99088806,0.10583165,0.06181058,0.90682325,1.04450716,1.15556113,0.00000000,0.44965135,0.13794459
-4.84142071,3.01513331,0.10571025,0.06319760,0.91492275,1.05130155,1.16683064,0.00000000,0.45813264,0.13821667
-4.83541771,3.02624430,0.10514506,0.06426498,0.91834721,1.05421460,1.17303956,0.00000000,0.46439758,0.13785187
-4.82941471,3.02433697,0.10415583,0.06499852,0.91702605,1.05341641,1.17417652,0.00000000,0.46836413,0.13686313
-4.82341171,3.00973956,0.10276776,0.06538977,0.91096603,1.04914175,1.17031156,0.00000000,0.46998856,0.13527212
-4.81740870,2.98298976,0.10101098,0.06543623,0.90025369,1.04168557,1.16159717,0.00000000,0.46926697,0.13310889
-4.81140570,2.94482697,0.09892003,0.06514138,0.88505572,1.03139713,1.14826745,0.00000000,0.46623590,0.13041127
-4.80540270,2.89617946,0.09653331,0.06451454,0.86561717,1.01867250,1.13063507,0.00000000,0.46097178,0.12722421
-4.79939970,2.83814650,0.09389253,0.06357060,0.84225747,1.00394576,1.10908615,0.00000000,0.45358946,0.12359900
-4.79339670,2.77197557,0.09104215,0.06232956,0.81536420,0.98767887,1.08407295,0.00000000,0.44423963,0.11959234
-4.78739370,2.69903522,0.08802879,0.06081601,0.78538487,0.97035048,1.05610449,0.00000000,0.43310530,0.11526531
-4.78139070,2.62078402,0.08490060,0.05905842,0.75281676,0.95244395,1.02573524,0.00000000,0.42039739,0.11068234
-4.77538769,2.53873639,0.08170664,0.05708839,0.71819526,0.93443486,0.99355226,0.00000000,0.40634961,0.10590998
-4.76938469,2.45442638,0.07849613,0.05493985,0.68208094,0.91677838,0.96016103,0.00000000,0.39121264,0.10101573
-4.76338169,2.36937026,0.07531775,0.05264815,0.64504594,0.89989689,0.92617052,0.00000000,0.37524803,0.09606674
-4.75737869,2.28502932,0.07221880,0.05024924,0.60766006,0.88416823,0.89217785,0.00000000,0.35872168,0.09112861
-4.75137569,2.20277382,0.06924434,0.04777878,0.57047697,0.86991513,0.85875314,0.00000000,0.34189743,0.08626410
-4.74537269,2.12384956,0.06643631,0.04527135,0.53402112,0.85739600,0.82642512,0.00000000,0.32503074,0.08153201
-4.73936968,2.04934801,0.06383264,0.04275969,0.49877579,0.84679759,0.79566789,0.00000000,0.30836266,0.07698602
-4.73336668,1.98018108,0.06146635,0.04027404,0.46517251,0.83822982,0.76688930,0.00000000,0.29211443,0.07267374
-4.72736368,1.91706137,0.05936469,0.03784157,0.43358240,0.83172292,0.74042149,0.00000000,0.27648270,0.06863583
-4.72136068,1.86048858,0.05754843,0.03548595,0.40430948,0.82722702,0.71651381,0.00000000,0.26163561,0.06490534
-4.71535768,1.81074246,0.05603120,0.03322702,0.37758620,0.82461438,0.69532829,0.00000000,0.24770976,0.06150720
-4.70935468,1.76788255,0.05481902,0.03108060,0.35357126,0.82368401,0.67693797,0.00000000,0.23480827,0.05845792
-4.70335168,1.73175461,0.05391001,0.02905840,0.33234965,0.82416863,0.66132796,0.00000000,0.22299983,0.05576551
-4.69734867,1.70200333,0.05329435,0.02716810,0.31393481,0.82574379,0.64839925,0.00000000,0.21231886,0.05342963
-4.69134567,1.67809110,0.05295447,0.02541351,0.29827285,0.82803868,0.63797506,0.00000000,0.20276671,0.05144194
-4.68534267,1.65932174,0.05286545,0.02379485,0.28524838,0.83064844,0.62980946,0.00000000,0.19431377,0.04978664
-4.67933967,1.64486863,0.05299577,0.02230910,0.27469196,0.83314740,0.62359797,0.00000000,0.18690252,0.04844125
-4.67333667,1.63380607,0.05330815,0.02095048,0.26638856,0.83510293,0.61898978,0.00000000,0.18045134,0.04737746
-4.66733367,1.62514285,0.05376076,0.01971087,0.26008695,0.83608933,0.61560104,0.00000000,0.17485885,0.04656223
-4.66133067,1.61785687,0.05430850,0.01858041,0.25550957,0.83570140,0.61302886,0.00000000,0.17000877,0.04595891
-4.65532766,1.61092979,0.05490441,0.01754799,0.25236253,0.83356725,0.61086560,0.00000000,0.16577497,0.04552844
-4.64932466,1.60338045,0.05550125,0.01660180,0.25034556,0.82935989,0.60871280,0.00000000,0.16202662,0.04523060
-4.64332166,1.59429625,0.05605296,0.01572984,0.24916143,0.82280743,0.60619455,0.00000000,0.15863328,0.04502525
