energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.24462231,2.04490128,0.00125727,0.03346113,0.93366864,0.91192914,0.17213210,0.62681983,0.00903775,0.07669062
-3.23861931,2.00880439,0.00125471,0.03460032,0.90448370,0.90434197,0.16605862,0.61278187,0.00896589,0.07439353
-3.23261631,1.97508443,0.00125173,0.03579341,0.87587843,0.89692804,0.16012582,0.60061079,0.00889203,0.07246725
-3.22661331,1.94375739,0.00124808,0.03702050,0.84799173,0.88971330,0.15437594,0.59023287,0.00881667,0.07089324
-3.22061031,1.91473368,0.00124354,0.03825977,0.82090631,0.88269340,0.14884005,0.58152884,0.00874013,0.06964542
-3.21460730,1.88784109,0.00123790,0.03948843,0.79465454,0.87584104,0.14353912,0.57434589,0.00866260,0.06869220
-3.20860430,1.86285170,0.00123097,0.04068374,0.76922623,0.86911485,0.13848540,0.56851106,0.00858423,0.06799883
-3.20260130,1.83951119,0.00122257,0.04182411,0.74457803,0.86246957,0.13368416,0.56384508,0.00850523,0.06752962
-3.19659830,1.81756919,0.00121259,0.04289018,0.72064369,0.85586671,0.12913561,0.56017611,0.00842593,0.06725023
-3.19059530,1.79680881,0.00120096,0.04386578,0.69734486,0.84928525,0.12483694,0.55735263,0.00834689,0.06712973
-3.18459230,1.77707389,0.00118765,0.04473885,0.67460175,0.84273160,0.12078427,0.55525479,0.00826898,0.06714234
-3.17858929,1.75829236,0.00117270,0.04550215,0.65234311,0.83624830,0.11697450,0.55380391,0.00819345,0.06726900
-3.17258629,1.74049462,0.00115622,0.04615375,0.63051505,0.82992085,0.11340692,0.55296929,0.00812194,0.06749837
-3.16658329,1.72382571,0.00113837,0.04669732,0.60908838,0.82388216,0.11008445,0.55277246,0.00805652,0.06782750
-3.16058029,1.70855073,0.00111938,0.04714214,0.58806396,0.81831436,0.10701456,0.55328836,0.00799966,0.06826205
-3.15457729,1.69505315,0.00109955,0.04750284,0.56747599,0.81344763,0.10420966,0.55464363,0.00795419,0.06881599
-3.14857429,1.68382609,0.00107919,0.04779889,0.54739308,0.80955612,0.10168720,0.55701218,0.00792321,0.06951100
-3.14257129,1.67545702,0.00105869,0.04805388,0.52791707,0.80695107,0.09946922,0.56060815,0.00790998,0.07037541
-3.13656828,1.67060662,0.00103844,0.04829460,0.50917975,0.80597131,0.09758150,0.56567691,0.00791779,0.07144286
-3.13056528,1.66998309,0.00101884,0.04854992,0.49133772,0.80697166,0.09605251,0.57248446,0.00794981,0.07275075
-3.12456228,1.67431296,0.00100028,0.04884964,0.47456570,0.81030969,0.09491192,0.58130582,0.00800891,0.07433853
-3.11855928,1.68431013,0.00098316,0.04922325,0.45904860,0.81633156,0.09418905,0.59241311,0.00809752,0.07624591
-3.11255628,1.70064450,0.00096779,0.04969871,0.44497283,0.82535749,0.09391113,0.60606376,0.00821743,0.07851111
-3.10655328,1.72391183,0.00095449,0.05030133,0.43251740,0.83766765,0.09410168,0.62248955,0.00836967,0.08116923
-3.10055028,1.75460607,0.00094348,0.05105275,0.42184501,0.85348901,0.09477882,0.64188682,0.00855439,0.08425071
-3.09454727,1.79309548,0.00093493,0.05197008,0.41309380,0.87298386,0.09595389,0.66440831,0.00877073,0.08778008
-3.08854427,1.83960340,0.00092895,0.05306524,0.40637006,0.89624035,0.09763022,0.69015681,0.00901680,0.09177491
-3.08254127,1.89419438,0.00092557,0.05434451,0.40174205,0.92326551,0.09980215,0.71918076,0.00928965,0.09624501
-3.07653827,1.95676587,0.00092474,0.05580837,0.39923551,0.95398100,0.10245452,0.75147184,0.00958528,0.10119195
-3.07053527,2.02704570,0.00092636,0.05745141,0.39883069,0.98822163,0.10556233,0.78696436,0.00989871,0.10660874
-3.06453227,2.10459501,0.00093027,0.05926266,0.40046117,1.02573670,0.10909081,0.82553624,0.01022411,0.11247978
-3.05852926,2.18881607,0.00093623,0.06122589,0.40401443,1.06619397,0.11299586,0.86701136,0.01055492,0.11878103
-3.05252626,2.27896451,0.00094398,0.06332021,0.40933399,1.10918612,0.11722474,0.91116292,0.01088406,0.12548019
-3.04652326,2.37416501,0.00095323,0.06552074,0.41622320,1.15423923,0.12171700,0.95771739,0.01120409,0.13253712
-3.04052026,2.47342973,0.00096364,0.06779934,0.42445022,1.20082309,0.12640571,1.00635892,0.01150746,0.13990426
-3.03451726,2.57567856,0.00097488,0.07012544,0.43375415,1.24836294,0.13121876,1.05673371,0.01178675,0.14752704
-3.02851426,2.67976054,0.00098658,0.07246680,0.44385195,1.29625207,0.13608041,1.10845439,0.01203487,0.15534445
-3.02251126,2.78447560,0.00099841,0.07479032,0.45444593,1.34386512,0.14091276,1.16110407,0.01224528,0.16328948
-3.01650825,2.88859621,0.00101001,0.07706275,0.46523148,1.39057165,0.14563742,1.21424017,0.01241222,0.17128965
-3.01050525,2.99088856,0.00102106,0.07925142,0.47590483,1.43574958,0.15017699,1.26739807,0.01253087,0.17926759
-3.00450225,3.09013276,0.00103126,0.08132478,0.48617051,1.47879831,0.15445665,1.32009462,0.01259748,0.18714165
-2.99849925,3.18514222,0.00104034,0.08325296,0.49574845,1.51915123,0.15840561,1.37183184,0.01260953,0.19482666
-2.99249625,3.27478184,0.00104806,0.08500820,0.50438030,1.55628742,0.16195840,1.42210088,0.01256575,0.20223475
-2.98649325,3.35798521,0.00105423,0.08656525,0.51183501,1.58974226,0.16505617,1.47038658,0.01246616,0.20927640
-2.98049025,3.43377066,0.00105871,0.08790163,0.51791345,1.61911689,0.16764773,1.51617273,0.01231210,0.21586161
-2.97448724,3.50125621,0.00106142,0.08899795,0.52245199,1.64408624,0.16969049,1.55894824,0.01210614,0.22190127
-2.96848424,3.55967334,0.00106235,0.08983808,0.52532507,1.66440550,0.17115125,1.59821426,0.01185202,0.22730878
-2.96248124,3.60837945,0.00106153,0.09040930,0.52644657,1.67991491,0.17200674,1.63349227,0.01155451,0.23200167
-2.95647824,3.64686874,0.00105908,0.09070250,0.52577018,1.69054268,0.17224405,1.66433291,0.01121929,0.23590353
-2.95047524,3.67478132,0.00105521,0.09071224,0.52328871,1.69630590,0.17186077,1.69032547,0.01085274,0.23894579
-2.94447224,3.69191007,0.00105015,0.09043683,0.51903242,1.69730945,0.17086495,1.71110768,0.01046183,0.24106970
-2.93846923,3.69820495,0.00104425,0.08987840,0.51306645,1.69374261,0.16927489,1.72637531,0.01005383,0.24222802
-2.93246623,3.69377442,0.00103789,0.08904287,0.50548751,1.68587372,0.16711855,1.73589131,0.00963618,0.24238667
-2.92646323,3.67888337,0.00103149,0.08793991,0.49641993,1.67404253,0.16443294,1.73949382,0.00921626,0.24152608
-2.92046023,3.65394767,0.00102553,0.08658286,0.48601112,1.65865072,0.16126306,1.73710281,0.00880122,0.23964215
-2.91445723,3.61952480,0.00102050,0.08498849,0.47442674,1.64015059,0.15766085,1.72872468,0.00839776,0.23674692
-2.90845423,3.57630079,0.00101689,0.08317685,0.46184563,1.61903226,0.15368382,1.71445462,0.00801203,0.23286865
-2.90245123,3.52507356,0.00101515,0.08117087,0.44845463,1.59580979,0.14939357,1.69447646,0.00764944,0.22805153
-2.89644822,3.46673299,0.00101572,0.07899597,0.43444358,1.57100659,0.14485423,1.66905971,0.00731459,0.22235487
-2.89044522,3.40223833,0.00101896,0.07667962,0.42000038,1.54514068,0.14013083,1.63855405,0.00701113,0.21585178
-2.88444222,3.33259358,0.00102515,0.07425075,0.40530658,1.51871032,0.13528761,1.60338105,0.00674177,0.20862750
-2.87843922,3.25882176,0.00103447,0.07173918,0.39053330,1.49218053,0.13038649,1.56402374,0.00650821,0.20077729
-2.87243622,3.18193904,0.00104700,0.06917496,0.37583779,1.46597111,0.12548558,1.52101406,0.00631115,0.19240408
-2.86643322,3.10292973,0.00106267,0.06658767,0.36136062,1.44044660,0.12063782,1.47491903,0.00615037,0.18361592
-2.86043022,3.02272317,0.00108132,0.06400581,0.34722359,1.41590867,0.11588998,1.42632590,0.00602473,0.17452335
-2.85442721,2.94217347,0.00110264,0.06145611,0.33352834,1.39259122,0.11128175,1.37582705,0.00593230,0.16523671
-2.84842421,2.86204300,0.00112620,0.05896296,0.32035579,1.37065851,0.10684524,1.32400531,0.00587045,0.15586368
-2.84242121,2.78299026,0.00115149,0.05654785,0.30776627,1.35020633,0.10260473,1.27142006,0.00583599,0.14650694
-2.83641821,2.70556266,0.00117790,0.05422896,0.29580031,1.33126622,0.09857680,1.21859503,0.00582534,0.13726210
-2.83041521,2.63019434,0.00120474,0.05202080,0.28448018,1.31381248,0.09477067,1.16600782,0.00583460,0.12821604
-2.82441221,2.55720915,0.00123130,0.04993406,0.27381182,1.29777175,0.09118888,1.11408188,0.00585979,0.11944556
-2.81840920,2.48682833,0.00125686,0.04797545,0.26378733,1.28303461,0.08782826,1.06318092,0.00589692,0.11101650
-2.81240620,2.41918242,0.00128070,0.04614783,0.25438773,1.26946862,0.08468097,1.01360596,0.00594219,0.10298320
-2.80640320,2.35432673,0.00130215,0.04445036,0.24558588,1.25693228,0.08173580,0.96559488,0.00599208,0.09538844
-2.80040020,2.29225919,0.00132062,0.04287881,0.23734951,1.24528906,0.07897949,0.91932444,0.00604345,0.08826362
-2.79439720,2.23293988,0.00133559,0.04142598,0.22964413,1.23442094,0.07639805,0.87491434,0.00609366,0.08162939
-2.78839420,2.17631076,0.00134666,0.04008219,0.22243573,1.22424071,0.07397808,0.83243310,0.00614058,0.07549642
-2.78239120,2.12231476,0.00135354,0.03883583,0.21569321,1.21470251,0.07170794,0.79190517,0.00618265,0.06986641
-2.77638819,2.07091320,0.00135607,0.03767400,0.20939037,1.20580993,0.06957878,0.75331893,0.00621888,0.06473328
-2.77038519,2.02210036,0.00135421,0.03658305,0.20350743,1.19762144,0.06758538,0.71663509,0.00624882,0.06008430
-2.76438219,1.97591487,0.00134804,0.03554923,0.19803203,1.19025285,0.06572672,0.68179496,0.00627255,0.05590139
-2.75837919,1.93244706,0.00133775,0.03455925,0.19295968,1.18387660,0.06400636,0.64872833,0.00629056,0.05216225
-2.75237619,1.89184215,0.00132361,0.03360071,0.18829372,1.17871798,0.06243254,0.61736045,0.00630371,0.04884150
-2.74637319,1.85429917,0.00130599,0.03266257,0.18404477,1.17504848,0.06101799,0.58761798,0.00631314,0.04591164
-2.74037019,1.82006579,0.00128527,0.03173549,0.18022967,1.17317650,0.05977962,0.55943368,0.00632016,0.04334395
-2.73436718,1.78942943,0.00126191,0.03081198,0.17687018,1.17343587,0.05873787,0.53274976,0.00632613,0.04110918
-2.72836418,1.76270513,0.00123636,0.02988660,0.17399128,1.17617269,0.05791596,0.50751986,0.00633244,0.03917815
-2.72236118,1.74022098,0.00120905,0.02895592,0.17161941,1.18173098,0.05733904,0.48370983,0.00634036,0.03752221
-2.71635818,1.72230181,0.00118041,0.02801850,0.16978046,1.19043776,0.05703308,0.46129725,0.00635097,0.03611353
-2.71035518,1.70925184,0.00115082,0.02707472,0.16849795,1.20258814,0.05702390,0.44027010,0.00636515,0.03492535
-2.70435218,1.70133739,0.00112064,0.02612654,0.16779118,1.21843094,0.05733603,0.42062458,0.00638352,0.03393210
-2.69834917,1.69877009,0.00109016,0.02517727,0.16767358,1.23815537,0.05799164,0.40236253,0.00640639,0.03310947
-2.69234617,1.70169158,0.00105965,0.02423127,0.16815136,1.26187924,0.05900953,0.38548841,0.00643378,0.03243441
-2.68634317,1.71016017,0.00102932,0.02329359,0.16922237,1.28963911,0.06040419,0.37000632,0.00646544,0.03188515
-2.68034017,1.72413998,0.00099934,0.02236970,0.17087534,1.32138261,0.06218495,0.35591702,0.00650083,0.03144113
-2.67433717,1.74349309,0.00096988,0.02146520,0.17308943,1.35696331,0.06435535,0.34321532,0.00653921,0.03108302
-2.66833417,1.76797483,0.00094109,0.02058552,0.17583415,1.39613825,0.06691257,0.33188776,0.00657960,0.03079265
-2.66233117,1.79723252,0.00091310,0.01973571,0.17906967,1.43856821,0.06984715,0.32191086,0.00662090,0.03055301
-2.65632816,1.83080765,0.00088606,0.01892031,0.18274731,1.48382081,0.07314282,0.31324984,0.00666188,0.03034830
-2.65032516,1.86814152,0.00086012,0.01814315,0.18681057,1.53137648,0.07677660,0.30585797,0.00670124,0.03016389
-2.64432216,1.90858420,0.00083547,0.01740735,0.19119620,1.58063706,0.08071914,0.29967636,0.00673762,0.02998644
-2.63831916,1.95140670,0.00081230,0.01671528,0.19583566,1.63093702,0.08493519,0.29463444,0.00676971,0.02980390
-2.63231616,1.99581591,0.00079081,0.01606859,0.20065676,1.68155713,0.08938438,0.29065081,0.00679616,0.02960567
-2.62631316,2.04097212,0.00077123,0.01546833,0.20558536,1.73174015,0.09402217,0.28763456,0.00681573,0.02938263
-2.62031016,2.08600873,0.00075380,0.01491503,0.21054731,1.78070834,0.09880095,0.28548701,0.00682721,0.02912730
-2.61430715,2.13005346,0.00073872,0.01440888,0.21547037,1.82768243,0.10367135,0.28410374,0.00682948,0.02883392
-2.60830415,2.17225080,0.00072622,0.01394986,0.22028617,1.87190149,0.10858360,0.28337679,0.00682154,0.02849861
-2.60230115,2.21178496,0.00071644,0.01353798,0.22493210,1.91264325,0.11348903,0.28319719,0.00680247,0.02811944
-2.59629815,2.24790276,0.00070953,0.01317340,0.22935318,1.94924435,0.11834149,0.28345744,0.00677152,0.02769656
-2.59029515,2.27993572,0.00070554,0.01285666,0.23350373,1.98111998,0.12309881,0.28405415,0.00672804,0.02723229
-2.58429215,2.30732091,0.00070448,0.01258875,0.23734888,2.00778217,0.12772413,0.28489057,0.00667156,0.02673116
-2.57828914,2.32961966,0.00070626,0.01237130,0.24086584,2.02885636,0.13218705,0.28587905,0.00660179,0.02619997
-2.57228614,2.34653371,0.00071074,0.01220665,0.24404487,2.04409559,0.13646461,0.28694340,0.00651862,0.02564780
-2.56628314,2.35791815,0.00071766,0.01209788,0.24689004,2.05339179,0.14054194,0.28802089,0.00642214,0.02508593
-2.56028014,2.36379070,0.00072673,0.01204885,0.24941950,2.05678387,0.14441270,0.28906411,0.00631269,0.02452781
-2.55427714,2.36433689,0.00073757,0.01206412,0.25166549,2.05446206,0.14807908,0.29004239,0.00619085,0.02398889
-2.54827414,2.35991090,0.00074975,0.01214892,0.25367396,2.04676851,0.15155159,0.29094282,0.00605745,0.02348643
-2.54227114,2.35103181,0.00076281,0.01230901,0.25550374,2.03419373,0.15484833,0.29177091,0.00591357,0.02303930
-2.53626813,2.33837531,0.00077628,0.01255049,0.25722543,2.01736910,0.15799411,0.29255065,0.00576059,0.02266764
-2.53026513,2.32276082,0.00078971,0.01287970,0.25891984,1.99705536,0.16101918,0.29332417,0.00560013,0.02239256
-2.52426213,2.30513431,0.00080267,0.01330293,0.26067614,1.97412733,0.16395770,0.29415082,0.00543406,0.02223573
-2.51825913,2.28654714,0.00081481,0.01382626,0.26258966,1.94955515,0.16684605,0.29510577,0.00526449,0.02221894
-2.51225613,2.26813126,0.00082585,0.01445530,0.26475943,1.92438249,0.16972099,0.29627805,0.00509373,0.02236366
-2.50625313,2.25107142,0.00083566,0.01519502,0.26728556,1.89970205,0.17261780,0.29776827,0.00492428,0.02269053
-2.50025013,2.23657500,0.00084420,0.01604950,0.27026636,1.87662909,0.17556838,0.29968577,0.00475875,0.02321889
-2.49424712,2.22584016,0.00085161,0.01702178,0.27379545,1.85627349,0.17859949,0.30214559,0.00459985,0.02396627
-2.48824412,2.22002317,0.00085818,0.01811370,0.27795884,1.83971102,0.18173117,0.30526510,0.00445032,0.02494791
-2.48224112,2.22020570,0.00086439,0.01932574,0.28283199,1.82795461,0.18497537,0.30916058,0.00431287,0.02617630
-2.47623812,2.22736309,0.00087086,0.02065698,0.28847714,1.82192621,0.18833492,0.31394378,0.00419014,0.02766077
-2.47023512,2.24233439,0.00087842,0.02210502,0.29494074,1.82243027,0.19180280,0.31971852,0.00408465,0.02940717
-2.46423212,2.26579519,0.00088804,0.02366597,0.30225128,1.83012919,0.19536185,0.32657767,0.00399872,0.03141758
-2.45822911,2.29823413,0.00090082,0.02533440,0.31041745,1.84552194,0.19898486,0.33460042,0.00393441,0.03369012
-2.45222611,2.33993381,0.00091800,0.02710347,0.31942676,1.86892615,0.20263503,0.34385003,0.00389353,0.03621889
-2.44622311,2.39095696,0.00094092,0.02896494,0.32924475,1.90046455,0.20626691,0.35437226,0.00387754,0.03899395
-2.44022011,2.45113844,0.00097097,0.03090925,0.33981464,1.94005615,0.20982761,0.36619441,0.00388753,0.04200151
-2.43421711,2.52008339,0.00100957,0.03292566,0.35105773,1.98741267,0.21325839,0.37932506,0.00392422,0.04522412
-2.42821411,2.59717199,0.00105814,0.03500234,0.36287428,2.04204051,0.21649649,0.39375456,0.00398795,0.04864108
-2.42221111,2.68157071,0.00111805,0.03712655,0.37514514,2.10324824,0.21947710,0.40945623,0.00407861,0.05222883
-2.41620810,2.77224987,0.00119057,0.03928473,0.38773381,2.17015978,0.22213555,0.42638810,0.00419574,0.05596153
-2.41020510,2.86800717,0.00127684,0.04146273,0.40048916,2.24173292,0.22440940,0.44449525,0.00433849,0.05981163
-2.40420210,2.96749645,0.00137783,0.04364592,0.41324859,2.31678273,0.22624050,0.46371240,0.00450563,0.06375049
-2.39819910,3.06926088,0.00149431,0.04581937,0.42584150,2.39400944,0.22757698,0.48396671,0.00469565,0.06774906
-2.39219610,3.17176949,0.00162680,0.04796806,0.43809318,2.47202988,0.22837488,0.50518059,0.00490673,0.07177850
-2.38619310,3.27345593,0.00177552,0.05007705,0.44982874,2.54941176,0.22859960,0.52727418,0.00513679,0.07581079
-2.38019010,3.37275811,0.00194045,0.05213162,0.46087725,2.62470968,0.22822696,0.55016747,0.00538358,0.07981923
-2.37418709,3.46815754,0.00212121,0.05411751,0.47107570,2.69650192,0.22724385,0.57378180,0.00564466,0.08377895
-2.36818409,3.55821700,0.00231712,0.05602099,0.48027290,2.76342685,0.22564856,0.59804053,0.00591749,0.08766722
-2.36218109,3.64161538,0.00252719,0.05782908,0.48833312,2.82421800,0.22345064,0.62286902,0.00619942,0.09146374
-2.35617809,3.71717864,0.00275011,0.05952963,0.49513928,2.87773661,0.22067040,0.64819357,0.00648774,0.09515082
-2.35017509,3.78390603,0.00298429,0.06111139,0.50059586,2.92300080,0.21733813,0.67393968,0.00677972,0.09871338
-2.34417209,3.84099077,0.00322791,0.06256412,0.50463119,2.95921048,0.21349293,0.70002947,0.00707260,0.10213901
-2.33816908,3.88783484,0.00347892,0.06387856,0.50719924,2.98576730,0.20918143,0.72637868,0.00736361,0.10541781
-2.33216608,3.92405760,0.00373512,0.06504644,0.50828079,3.00228906,0.20445623,0.75289322,0.00764999,0.10854235
-2.32616308,3.94949825,0.00399422,0.06606045,0.50788402,3.00861825,0.19937438,0.77946582,0.00792898,0.11150745
-2.32016008,3.96421230,0.00425387,0.06691418,0.50604445,3.00482436,0.19399582,0.80597287,0.00819783,0.11431009
-2.31415708,3.96846248,0.00451177,0.06760201,0.50282420,2.99120016,0.18838179,0.83227190,0.00845382,0.11694929
-2.30815408,3.96270465,0.00476570,0.06811907,0.49831076,2.96825179,0.18259349,0.85819991,0.00869428,0.11942597
-2.30215108,3.94756935,0.00501359,0.06846115,0.49261498,2.93668334,0.17669084,0.88357290,0.00891657,0.12174297
-2.29614807,3.92383978,0.00525358,0.06862469,0.48586866,2.89737601,0.17073139,0.90818676,0.00911814,0.12390500
-2.29014507,3.89242705,0.00548408,0.06860670,0.47822155,2.85136280,0.16476956,0.93181960,0.00929656,0.12591865
-2.28414207,3.85434347,0.00570376,0.06840487,0.46983794,2.79979931,0.15885597,0.95423566,0.00944956,0.12779245
-2.27813907,3.81067489,0.00591160,0.06801760,0.46089282,2.74393166,0.15303707,0.97519068,0.00957510,0.12953685
-2.27213607,3.76255270,0.00610690,0.06744415,0.45156785,2.68506237,0.14735491,0.99443857,0.00967141,0.13116425
-2.26613307,3.71112651,0.00628925,0.06668489,0.44204711,2.62451542,0.14184709,1.01173920,0.00973705,0.13268892
-2.26013007,3.65753805,0.00645853,0.06574144,0.43251288,2.56360153,0.13654686,1.02686690,0.00977101,0.13412687
-2.25412706,3.60289723,0.00661481,0.06461702,0.42314143,2.50358474,0.13148329,1.03961939,0.00977277,0.13549563
-2.24812406,3.54826067,0.00675837,0.06331672,0.41409912,2.44565145,0.12668151,1.04982668,0.00974235,0.13681393
-2.24212106,3.49461351,0.00688961,0.06184777,0.40553889,2.39088298,0.12216302,1.05735941,0.00968037,0.13810128
-2.23611806,3.44285480,0.00700895,0.06021981,0.39759727,2.34023245,0.11794596,1.06213648,0.00958811,0.13937749
-2.23011506,3.39378679,0.00711684,0.05844512,0.39039199,2.29450683,0.11404547,1.06413129,0.00946754,0.14066212
-2.22411206,3.34810834,0.00721361,0.05653872,0.38402041,2.25435473,0.11047390,1.06337647,0.00932131,0.14197388
-2.21810905,3.30641240,0.00729948,0.05451847,0.37855871,2.22026024,0.10724115,1.05996678,0.00915277,0.14333002
-2.21210605,3.26918758,0.00737451,0.05240500,0.37406190,2.19254282,0.10435486,1.05405996,0.00896592,0.14474580
-2.20610305,3.23682319,0.00743852,0.05022153,0.37056471,2.17136304,0.10182067,1.04587559,0.00876537,0.14623396
-2.20010005,3.20961743,0.00749117,0.04799358,0.36808315,2.15673379,0.09964237,1.03569175,0.00855628,0.14780434
-2.19409705,3.18778794,0.00753187,0.04574860,0.36661668,2.14853584,0.09782206,1.02383981,0.00834420,0.14946354
-2.18809405,3.17148376,0.00755987,0.04351538,0.36615088,2.14653709,0.09636033,1.01069725,0.00813504,0.15121478
-2.18209105,3.16079778,0.00757429,0.04132351,0.36666036,2.15041397,0.09525630,0.99667884,0.00793486,0.15305786
-2.17608804,3.15577848,0.00757414,0.03920263,0.36811164,2.15977384,0.09450767,0.98222651,0.00774975,0.15498918
-2.17008504,3.15643994,0.00755844,0.03718172,0.37046590,2.17417684,0.09411077,0.96779801,0.00758567,0.15700193
-2.16408204,3.16276917,0.00752622,0.03528829,0.37368128,2.19315603,0.09406041,0.95385473,0.00744825,0.15908631
-2.15807904,3.17472966,0.00747665,0.03354768,0.37771449,2.21623435,0.09434977,0.94084909,0.00734267,0.16122981
-2.15207604,3.19226086,0.00740909,0.03198225,0.38252178,2.24293773,0.09497016,0.92921170,0.00727343,0.16341742
-2.14607304,3.21527300,0.00732311,0.03061077,0.38805892,2.27280338,0.09591069,0.91933867,0.00724422,0.16563193
-2.14007004,3.24363749,0.00721860,0.02944780,0.39428033,2.30538316,0.09715790,0.91157935,0.00725777,0.16785408
-2.13406703,3.27717327,0.00709575,0.02850326,0.40113746,2.34024204,0.09869528,0.90622497,0.00731572,0.17006270
-2.12806403,3.31563006,0.00695508,0.02778205,0.40857634,2.37695206,0.10050279,0.90349829,0.00741852,0.17223480
-2.12206103,3.35866963,0.00679745,0.02728392,0.41653476,2.41508277,0.10255633,0.90354483,0.00756536,0.17434559
-2.11605803,3.40584676,0.00662401,0.02700342,0.42493918,2.45418928,0.10482734,0.90642583,0.00775411,0.17636844
-2.11005503,3.45659157,0.00643620,0.02693005,0.43370173,2.49379930,0.10728234,0.91211331,0.00798137,0.17827494
-2.10405203,3.51019517,0.00623568,0.02704857,0.44271763,2.53340075,0.10988276,0.92048754,0.00824249,0.18003493
-2.09804902,3.56580029,0.00602427,0.02733948,0.45186338,2.57243153,0.11258480,0.93133714,0.00853163,0.18161667
-2.09204602,3.62239876,0.00580390,0.02777963,0.46099591,2.61027286,0.11533965,0.94436193,0.00884195,0.18298708
-2.08604302,3.67883691,0.00557654,0.02834293,0.46995311,2.64624744,0.11809385,0.95917878,0.00916572,0.18411228
-2.08004002,3.73383005,0.00534415,0.02900124,0.47855563,2.67962334,0.12079003,0.97533025,0.00949454,0.18495812
-2.07403702,3.78598598,0.00510859,0.02972529,0.48661029,2.70962405,0.12336787,0.99229613,0.00981961,0.18549113
-2.06803402,3.83383768,0.00487161,0.03048557,0.49391481,2.73544479,0.12576539,1.00950746,0.01013196,0.18567947
-2.06203102,3.87588385,0.00463480,0.03125339,0.50026395,2.75627448,0.12792040,1.02636284,0.01042269,0.18549411
-2.05602801,3.91063614,0.00439956,0.03200175,0.50545654,2.77132258,0.12977228,1.04224634,0.01068330,0.18491018
-2.05002501,3.93667078,0.00416710,0.03270623,0.50930329,2.77984932,0.13126381,1.05654666,0.01090595,0.18390824
-2.04402201,3.95268229,0.00393841,0.03334575,0.51163488,2.78119771,0.13234305,1.06867663,0.01108368,0.18247559
-2.03801901,3.95753654,0.00371432,0.03390318,0.51230984,2.77482547,0.13296523,1.07809246,0.01121065,0.18060750
-2.03201601,3.95032028,0.00349548,0.03436587,0.51122192,2.76033485,0.13309458,1.08431187,0.01128236,0.17830817
-2.02601301,3.93038447,0.00328241,0.03472585,0.50830636,2.73749855,0.13270579,1.08693044,0.01129575,0.17559147
-2.02001001,3.89737902,0.00307551,0.03497999,0.50354481,2.70627989,0.13178539,1.08563542,0.01124931,0.17248130
-2.01400700,3.85127675,0.00287511,0.03512990,0.49696851,2.66684603,0.13033264,1.08021646,0.01114314,0.16901163
-2.00800400,3.79238538,0.00268150,0.03518160,0.48865958,2.61957308,0.12836004,1.07057273,0.01097889,0.16522609
-2.00200100,3.72134653,0.00249495,0.03514513,0.47875035,2.56504275,0.12589348,1.05671623,0.01075975,0.16117712
-1.99599800,3.63912186,0.00231576,0.03503390,0.46742068,2.50403048,0.12297184,1.03877119,0.01049030,0.15692477
-1.98999500,3.54696691,0.00214424,0.03486402,0.45489344,2.43748552,0.11964620,1.01696950,0.01017636,0.15253516
-1.98399200,3.44639403,0.00198080,0.03465348,0.44142841,2.36650412,0.11597872,0.99164266,0.00982478,0.14807865
-1.97798899,3.33912625,0.00182588,0.03442138,0.42731483,2.29229690,0.11204105,0.96321050,0.00944326,0.14362781
-1.97198599,3.22704444,0.00168001,0.03418707,0.41286304,2.21615241,0.10791255,0.93216743,0.00904006,0.13925535
-1.96598299,3.11213037,0.00154379,0.03396944,0.39839556,2.13939829,0.10367830,0.89906672,0.00862384,0.13503204
-1.95997999,2.99640839,0.00141791,0.03378620,0.38423807,2.06336229,0.09942695,0.86450374,0.00820335,0.13102470
-1.95397699,2.88188835,0.00130309,0.03365338,0.37071055,1.98933466,0.09524858,0.82909883,0.00778728,0.12729450
-1.94797399,2.77051214,0.00120015,0.03358487,0.35811904,1.91853354,0.09123258,0.79348052,0.00738402,0.12389547
-1.94197099,2.66410595,0.00110994,0.03359218,0.34674827,1.85207484,0.08746565,0.75826979,0.00700152,0.12087339
-1.93596798,2.56433974,0.00103333,0.03368432,0.33685524,1.79094738,0.08402993,0.72406593,0.00664717,0.11826501
-1.92996498,2.47269491,0.00097122,0.03386784,0.32866407,1.73599392,0.08100140,0.69143438,0.00632765,0.11609774
-1.92396198,2.39044072,0.00092452,0.03414700,0.32236198,1.68789835,0.07844846,0.66089680,0.00604895,0.11438963
-1.91795898,2.31861928,0.00089411,0.03452405,0.31809647,1.64717884,0.07643072,0.63292349,0.00581624,0.11314977
-1.91195598,2.25803867,0.00088083,0.03499958,0.31597364,1.61418638,0.07499811,0.60792814,0.00563396,0.11237883
-1.90595298,2.20927312,0.00088547,0.03557295,0.31605744,1.58910817,0.07419012,0.58626471,0.00550575,0.11206999
-1.89994997,2.17266917,0.00090872,0.03624266,0.31836974,1.57197472,0.07403529,0.56822614,0.00543455,0.11220983
-1.89394697,2.14835640,0.00095114,0.03700681,0.32289110,1.56267001,0.07455088,0.55404469,0.00542262,0.11277940
-1.88794397,2.13626137,0.00101316,0.03786340,0.32956208,1.56094345,0.07574264,0.54389328,0.00547160,0.11375521
-1.88194097,2.13612357,0.00109500,0.03881063,0.33828487,1.56642309,0.07760480,0.53788778,0.00558258,0.11511012
