energy_ev,total_up,Au_p_up,Au_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.50775388,10.94964811,1.38133199,9.51511286,0.36730688,0.03186147,0.17892982,0.73967704
-5.50175088,10.77210850,1.34139347,9.37175753,0.35958661,0.03124795,0.17465638,0.72576637
-5.49574787,10.59664175,1.30196488,9.22929017,0.35205444,0.03068719,0.17066376,0.71243711
-5.48974487,10.42295841,1.26326292,9.08732743,0.34476930,0.03017514,0.16694137,0.69971618
-5.48374187,10.25086199,1.22549793,8.94558935,0.33778018,0.02970745,0.16347623,0.68762375
-5.47773887,10.08027478,1.18887413,8.80392388,0.33112521,0.02927966,0.16025358,0.67617389
-5.47173587,9.91125454,1.15358892,8.66232284,0.32483100,0.02888737,0.15725738,0.66537498
-5.46573287,9.74400173,1.11983123,8.52092912,0.31891231,0.02852647,0.15447075,0.65523001
-5.45972986,9.57885724,1.08777893,8.38003506,0.31337200,0.02819325,0.15187629,0.64573671
-5.45372686,9.41629149,1.05759547,8.24007264,0.30820136,0.02788457,0.14945632,0.63688768
-5.44772386,9.25688576,1.02942588,8.10159642,0.30338075,0.02759798,0.14719305,0.62867037
-5.44172086,9.10130728,1.00339248,7.96526027,0.29888046,0.02733179,0.14506868,0.62106722
-5.43571786,8.95027956,0.97959046,7.83178948,0.29466201,0.02708515,0.14306542,0.61405580
-5.42971486,8.80454972,0.95808381,7.70194967,0.29067956,0.02685809,0.14116553,0.60760918
-5.42371186,8.66485449,0.93890171,7.57651398,0.28688157,0.02665152,0.13935130,0.60169638
-5.41770885,8.53188661,0.92203588,7.45623023,0.28321267,0.02646722,0.13760501,0.59628305
-5.41170585,8.40626296,0.90743879,7.34178916,0.27961556,0.02630773,0.13590898,0.59133227
-5.40570285,8.28849577,0.89502325,7.23379520,0.27603299,0.02617635,0.13424552,0.58680554
-5.39969985,8.17896787,0.88466314,7.13274058,0.27240963,0.02607689,0.13259702,0.58266375
-5.39369685,8.07791266,0.87619554,7.03898367,0.26869397,0.02601361,0.13094600,0.57886822
-5.38769385,7.98539928,0.86942405,6.95273195,0.26483988,0.02599097,0.12927520,0.57538158
-5.38169085,7.90132308,0.86412317,6.87402999,0.26080809,0.02601345,0.12756777,0.57216853
-5.37568784,7.82540139,0.86004370,6.80275257,0.25656725,0.02608525,0.12580740,0.56919632
-5.36968484,7.75717422,0.85691875,6.73860257,0.25209473,0.02621009,0.12397854,0.56643491
-5.36368184,7.69600962,0.85447021,6.68111374,0.24737707,0.02639091,0.12206662,0.56385677
-5.35767884,7.64111304,0.85241540,6.62965764,0.24240995,0.02662962,0.12005828,0.56143627
-5.35167584,7.59154028,0.85047366,6.58345454,0.23719797,0.02692687,0.11794163,0.55914874
-5.34567284,7.54621335,0.84837252,6.54158758,0.23175388,0.02728180,0.11570645,0.55696914
-5.33966983,7.50393888,0.84585344,6.50301997,0.22609768,0.02769187,0.11334447,0.55487054
-5.33366683,7.46342848,0.84267673,6.46661447,0.22025531,0.02815271,0.11084950,0.55282244
-5.32766383,7.42332090,0.83862576,6.43115505,0.21425731,0.02865806,0.10821762,0.55078905
-5.32166083,7.38220559,0.83351011,6.39537018,0.20813724,0.02919975,0.10544735,0.54872779
-5.31565783,7.33864769,0.82716798,6.35795758,0.20193009,0.02976774,0.10253962,0.54658799
-5.30965483,7.29121420,0.81946754,6.31761022,0.19567084,0.03035031,0.09949791,0.54431017
-5.30365183,7.23850151,0.81030758,6.27304342,0.18939296,0.03093420,0.09632811,0.54182581
-5.29764882,7.17916413,0.79961739,6.22302281,0.18312731,0.03150497,0.09303850,0.53905796
-5.29164582,7.11194469,0.78735612,6.16639320,0.17690110,0.03204733,0.08963959,0.53592250
-5.28564282,7.03570499,0.77351160,6.10210787,0.17073733,0.03254554,0.08614392,0.53233037
-5.27963982,6.94945777,0.75809902,6.02925812,0.16465439,0.03298394,0.08256582,0.52819051
-5.27363682,6.85239894,0.74115932,5.94710270,0.15866609,0.03334737,0.07892119,0.52341358
-5.26763382,6.74393937,0.72275763,5.85509632,0.15278199,0.03362177,0.07522714,0.51791628
-5.26163082,6.62373546,0.70298174,5.75291668,0.14700802,0.03379461,0.07150177,0.51162609
-5.25562781,6.49171745,0.68194063,5.64048900,0.14134731,0.03385541,0.06776380,0.50448621
-5.24962481,6.34811402,0.65976317,5.51800704,0.13580126,0.03379617,0.06403230,0.49646045
-5.24362181,6.19347200,0.63659691,5.38594937,0.13037071,0.03361174,0.06032641,0.48753781
-5.23761881,6.02866951,0.61260682,5.24508987,0.12505710,0.03330007,0.05666504,0.47773641
-5.23161581,5.85492124,0.58797417,5.09650107,0.11986367,0.03286244,0.05306669,0.46710658
-5.22561281,5.67377451,0.56289504,4.94154941,0.11479646,0.03230347,0.04954917,0.45573286
-5.21960980,5.48709499,0.53757879,4.78188150,0.10986517,0.03163111,0.04612949,0.44373466
-5.21360680,5.29704144,0.51224608,4.61940074,0.10508377,0.03085649,0.04282362,0.43126552
-5.20760380,5.10602898,0.48712644,4.45623411,0.10047081,0.02999358,0.03964643,0.41851082
-5.20160080,4.91668121,0.46245543,4.29468924,0.09604937,0.02905885,0.03661154,0.40568409
-5.19559780,4.73177171,0.43847120,4.13720236,0.09184673,0.02807076,0.03373121,0.39302178
-5.18959480,4.55415627,0.41541063,3.98627822,0.08789374,0.02704921,0.03101635,0.38077683
-5.18359180,4.38669764,0.39350493,3.84442361,0.08422379,0.02601490,0.02847635,0.36921124
-5.17758879,4.23218493,0.37297498,3.71407632,0.08087161,0.02498873,0.02611911,0.35858779
-5.17158579,4.09325057,0.35402642,3.59753196,0.07787188,0.02399109,0.02395099,0.34916135
-5.16558279,3.97228776,0.33684474,3.49687134,0.07525767,0.02304126,0.02197680,0.34117015
-5.15957979,3.87137155,0.32159055,3.41389102,0.07305890,0.02215679,0.02019979,0.33482723
-5.15357679,3.79218697,0.30839521,3.35004016,0.07130076,0.02135298,0.01862169,0.33031267
-5.14757379,3.73596719,0.29735709,3.30636615,0.07000231,0.02064244,0.01724279,0.32776665
-5.14157079,3.70344481,0.28853868,3.28347175,0.06917528,0.02003476,0.01606199,0.32728394
-5.13556778,3.69481848,0.28196460,3.28148592,0.06882311,0.01953623,0.01507700,0.32890982
-5.12956478,3.70973706,0.27762088,3.30004992,0.06894033,0.01914981,0.01428446,0.33263783
-5.12356178,3.74730228,0.27545541,3.33831990,0.06951232,0.01887509,0.01368020,0.33840931
-5.11755878,3.80609063,0.27537967,3.39498636,0.07051545,0.01870845,0.01325948,0.34611486
-5.11155578,3.88419395,0.27727183,3.46831031,0.07191765,0.01864330,0.01301733,0.35559764
-5.10555278,3.97927759,0.28098098,3.55617485,0.07367931,0.01867046,0.01294886,0.36665846
-5.09954977,4.08865420,0.28633250,3.65615074,0.07575463,0.01877859,0.01304971,0.37906227
-5.09354677,4.20937034,0.29313423,3.76557331,0.07809315,0.01895467,0.01331634,0.39254612
-5.08754377,4.33830258,0.30118337,3.88162779,0.08064165,0.01918457,0.01374653,0.40682789
-5.08154077,4.47225911,0.31027369,4.00143962,0.08334612,0.01945365,0.01433969,0.42161576
-5.07553777,4.60808281,0.32020277,4.12216602,0.08615380,0.01974726,0.01509725,0.43661782
-5.06953477,4.74275126,0.33077900,4.24108500,0.08901523,0.02005136,0.01602292,0.45155149
-5.06353177,4.87346969,0.34182796,4.35567795,0.09188614,0.02035295,0.01712291,0.46615247
-5.05752876,4.99775272,0.35319788,4.46370251,0.09472913,0.02064055,0.01840604,0.48018270
-5.05152576,5.11349169,0.36476395,4.56325247,0.09751503,0.02090453,0.01988375,0.49343711
-5.04552276,5.21900475,0.37643133,4.65280255,0.10022390,0.02113734,0.02156991,0.50574898
-5.03951976,5.31306796,0.38813652,4.73123624,0.10284560,0.02133370,0.02348055,0.51699364
-5.03351676,5.39492640,0.39984723,4.79785601,0.10537988,0.02149062,0.02563339,0.52709039
-5.02751376,5.46428562,0.41156074,4.85237598,0.10783602,0.02160736,0.02804724,0.53600284
-5.02151076,5.52128431,0.42330069,4.89489811,0.11023204,0.02168526,0.03074124,0.54373743
-5.01550775,5.56645041,0.43511264,4.92587362,0.11259346,0.02172753,0.03373396,0.55034062
-5.00950475,5.60064355,0.44705864,4.94605239,0.11495171,0.02173892,0.03704242,0.55589467
-5.00350175,5.62498721,0.45921100,4.95642330,0.11734234,0.02172539,0.04068099,0.56051247
-4.99749875,5.64079469,0.47164575,4.95814905,0.11980294,0.02169370,0.04466031,0.56433166
-4.99149575,5.64949289,0.48443605,4.95249923,0.12237111,0.02165102,0.04898623,0.56750831
-4.98549275,5.65254817,0.49764606,4.94078506,0.12508239,0.02160457,0.05365872,0.57021059
-4.97948974,5.65139790,0.51132536,4.92429936,0.12796835,0.02156121,0.05867104,0.57261258
-4.97348674,5.64739110,0.52550459,4.90426438,0.13105490,0.02152715,0.06400898,0.57488861
-4.96748374,5.64174069,0.54019224,4.88179004,0.13436097,0.02150770,0.06965034,0.57720825
-4.96148074,5.63548917,0.55537286,4.85784374,0.13789746,0.02150705,0.07556473,0.57973212
-4.95547774,5.62948855,0.57100685,4.83323282,0.14166667,0.02152819,0.08171358,0.58260860
-4.94947474,5.62439442,0.58703176,4.80859932,0.14566219,0.02157283,0.08805055,0.58597147
-4.94347174,5.62067333,0.60336489,4.78442625,0.14986908,0.02164142,0.09452214,0.58993840
-4.93746873,5.61862163,0.61990725,4.76105388,0.15426458,0.02173329,0.10106880,0.59461022
-4.93146573,5.61839354,0.63654837,4.73870385,0.15881906,0.02184672,0.10762613,0.60007082
-4.92546273,5.62003560,0.65317184,4.71750886,0.16349724,0.02197916,0.11412644,0.60638752
-4.91945973,5.62352456,0.66966116,4.69754502,0.16825965,0.02212744,0.12050052,0.61361176
-4.91345673,5.62880563,0.68590553,4.67886451,0.17306412,0.02228798,0.12667943,0.62177979
-4.90745373,5.63582829,0.70180528,4.66152592,0.17786738,0.02245701,0.13259646,0.63091352
-4.90145073,5.64457726,0.71727656,4.64562027,0.18262646,0.02263078,0.13818901,0.64102098
-4.89544772,5.65509655,0.73225514,4.63129094,0.18730012,0.02280574,0.14340036,0.65209675
-4.88944472,5.66750547,0.74669897,4.61874666,0.19184994,0.02297871,0.14818127,0.66412191
-4.88344172,5.68200579,0.76058948,4.60826678,0.19624129,0.02314694,0.15249133,0.67706387
-4.87743872,5.69888024,0.77393149,4.60019918,0.20044398,0.02330824,0.15629999,0.69087590
-4.87143572,5.71848282,0.78675181,4.59495126,0.20443265,0.02346099,0.15958724,0.70549653
-4.86543272,5.74122238,0.79909665,4.59297519,0.20818695,0.02360410,0.16234392,0.72084897
-4.85942971,5.76754081,0.81102790,4.59474889,0.21169143,0.02373703,0.16457163,0.73684068
-4.85342671,5.79788792,0.82261861,4.60075421,0.21493528,0.02385966,0.16628220,0.75336312
-4.84742371,5.83269484,0.83394789,4.61145427,0.21791189,0.02397224,0.16749693,0.77029208
-4.84142071,5.87234805,0.84509555,4.62727129,0.22061829,0.02407530,0.16824540,0.78748834
-4.83541771,5.91716555,0.85613664,4.64856670,0.22305459,0.02416949,0.16856404,0.80479913
-4.82941471,5.96737686,0.86713641,4.67562433,0.22522333,0.02425554,0.16849461,0.82206009
-4.82341171,6.02310777,0.87814565,4.70863787,0.22712891,0.02433415,0.16808240,0.83909798
-4.81740870,6.08437049,0.88919695,4.74770279,0.22877709,0.02440589,0.16737456,0.85573397
-4.81140570,6.15105949,0.90030179,4.79281278,0.23017453,0.02447117,0.16641840,0.87178741
-4.80540270,6.22295269,0.91144882,4.84386064,0.23132848,0.02453020,0.16525975,0.88708002
-4.79939970,6.29971753,0.92260318,4.90064271,0.23224662,0.02458293,0.16394163,0.90144034
-4.79339670,6.38092101,0.93370710,4.96286626,0.23293694,0.02462912,0.16250308,0.91470811
-4.78739370,6.46604270,0.94468161,5.03015889,0.23340779,0.02466830,0.16097828,0.92673868
-4.78139070,6.55448960,0.95542935,5.10207881,0.23366800,0.02469985,0.15939598,0.93740692
-4.77538769,6.64561178,0.96583827,5.17812529,0.23372714,0.02472300,0.15777927,0.94661084
-4.76938469,6.73871768,0.97578617,5.25774843,0.23359577,0.02473695,0.15614564,0.95427442
-4.76338169,6.83308850,0.98514580,5.34035761,0.23328572,0.02474087,0.15450733,0.96034981
-4.75737869,6.92799080,0.99379026,5.42532838,0.23281046,0.02473399,0.15287194,0.96481869
-4.75137569,7.02268717,1.00159863,5.51200764,0.23218538,0.02471567,0.15124326,0.96769282
-4.74537269,7.11644480,1.00846136,5.59971730,0.23142803,0.02468545,0.14962219,0.96901374
-4.73936968,7.20854211,1.01428540,5.68775674,0.23055831,0.02464304,0.14800784,0.96885176
-4.73336668,7.29827385,1.01899868,5.77540466,0.22959858,0.02458843,0.14639854,0.96730418
-4.72736368,7.38495511,1.02255390,5.86192098,0.22857364,0.02452185,0.14479293,0.96449300
-4.72136068,7.46792492,1.02493128,5.94654951,0.22751062,0.02444381,0.14319081,0.96056212
-4.71535768,7.54655003,1.02614031,6.02852207,0.22643871,0.02435506,0.14159396,0.95567420
-4.70935468,7.62022959,1.02622043,6.10706471,0.22538881,0.02425657,0.14000671,0.95000739
-4.70335168,7.68840110,1.02524041,6.18140652,0.22439302,0.02414953,0.13843626,0.94375188
-4.69734867,7.75054822,1.02329671,6.25079131,0.22348404,0.02403526,0.13689284,0.93710659
-4.69134567,7.80621047,1.02051074,6.31449229,0.22269448,0.02391515,0.13538958,0.93027585
-4.68534267,7.85499489,1.01702522,6.37182948,0.22205604,0.02379068,0.13394217,0.92346637
-4.67933967,7.89658946,1.01299970,6.42218953,0.22159874,0.02366326,0.13256835,0.91688434
-4.67333667,7.93077772,1.00860558,6.46504723,0.22135006,0.02353424,0.13128719,0.91073276
-4.66733367,7.95745399,1.00402070,6.49998783,0.22133409,0.02340487,0.13011834,0.90520898
-4.66133067,7.97663822,0.99942384,6.52672901,0.22157074,0.02327621,0.12908108,0.90050234
-4.65532766,7.98848955,0.99498923,6.54514141,0.22207508,0.02314913,0.12819351,0.89679198
-4.64932466,7.99331731,0.99088143,6.55526633,0.22285668,0.02302432,0.12747165,0.89424461
-4.64332166,7.99158852,0.98725064,6.55732929,0.22391923,0.02290224,0.12692866,0.89301233
-4.63731866,7.98393056,0.98422870,6.55174830,0.22526018,0.02278313,0.12657415,0.89323032
-4.63131566,7.97112828,0.98192582,6.53913568,0.22687069,0.02266709,0.12641372,0.89501450
-4.62531266,7.95411457,0.98042833,6.52029259,0.22873573,0.02255404,0.12644854,0.89845913
-4.61930965,7.93395409,0.97979718,6.49619574,0.23083440,0.02244379,0.12667523,0.90363426
-4.61330665,7.91182001,0.98006765,6.46797609,0.23314046,0.02233610,0.12708588,0.91058336
-4.60730365,7.88896384,0.98124988,6.43688963,0.23562309,0.02223066,0.12766826,0.91932098
-4.60130065,7.86667931,0.98333044,6.40428103,0.23824787,0.02212720,0.12840624,0.92983072
-4.59529765,7.84626111,0.98627477,6.37154102,0.24097789,0.02202548,0.12928038,0.94206362
-4.58929465,7.82896012,0.99003039,6.34005911,0.24377505,0.02192536,0.13026862,0.95593712
-4.58329165,7.81593684,0.99453090,6.31117328,0.24660150,0.02182677,0.13134715,0.97133477
-4.57728864,7.80821510,0.99970041,6.28611881,0.24942109,0.02172976,0.13249136,0.98810680
-4.57128564,7.80663810,1.00545852,6.26597851,0.25220096,0.02163450,0.13367681,1.00607164
-4.56528264,7.81182922,1.01172543,6.25163656,0.25491301,0.02154129,0.13488028,1.02501847
-4.55927964,7.82415932,1.01842716,6.24373831,0.25753533,0.02145049,0.13608075,1.04471082
-4.55327664,7.84372277,1.02550062,6.24265812,0.26005351,0.02136258,0.13726041,1.06489112
-4.54727364,7.87032348,1.03289831,6.24847691,0.26246171,0.02127807,0.13840552,1.08528607
-4.54127064,7.90347207,1.04059245,6.26097101,0.26476351,0.02119753,0.13950715,1.10561271
-4.53526763,7.94239472,1.04857845,6.27961292,0.26697247,0.02112151,0.14056182,1.12558499
-4.52926463,7.98605380,1.05687734,6.30358452,0.26911226,0.02105055,0.14157191,1.14492046
-4.52326163,8.03317946,1.06553716,6.33180232,0.27121651,0.02098512,0.14254586,1.16334699
-4.51725863,8.08231131,1.07463323,6.36295397,0.27332820,0.02092564,0.14349820,1.18060915
-4.51125563,8.13184826,1.08426702,6.39554450,0.27549871,0.02087239,0.14444932,1.19647397
-4.50525263,8.18010469,1.09456393,6.42795048,0.27778640,0.02082556,0.14542496,1.21073599
-4.49924962,8.22537042,1.10566969,6.45847976,0.28025497,0.02078517,0.14645554,1.22322133
-4.49324662,8.26597190,1.11774572,6.48543411,0.28297143,0.02075110,0.14757530,1.23379068
-4.48724362,8.30033206,1.13096349,6.50717219,0.28600389,0.02072310,0.14882113,1.24234116
-4.48124062,8.32702608,1.14549809,6.52216992,0.28941920,0.02070070,0.15023144,1.24880704
-4.47523762,8.34483082,1.16152124,6.52907582,0.29328050,0.02068333,0.15184476,1.25315933
-4.46923462,8.35276580,1.17919400,6.52675874,0.29764484,0.02067023,0.15369836,1.25540442
-4.46323162,8.35012397,1.19865945,6.51434632,0.30256085,0.02066052,0.15582683,1.25558171
-4.45722861,8.33649117,1.22003552,6.49125229,0.30806670,0.02065317,0.15826069,1.25376053
-4.45122561,8.31175351,1.24340834,6.45719201,0.31418822,0.02064707,0.16102513,1.25003641
-4.44522261,8.27609261,1.26882621,6.41218560,0.32093741,0.02064101,0.16413878,1.24452685
-4.43921961,8.22996914,1.29629442,6.35654891,0.32831134,0.02063371,0.16761272,1.23736678
-4.43321661,8.17409544,1.32577105,6.29087314,0.33629139,0.02062387,0.17144968,1.22870377
-4.42721361,8.10939890,1.35716392,6.21599424,0.34484298,0.02061014,0.17564347,1.21869320
-4.42121061,8.03697758,1.39032870,6.13295370,0.35391567,0.02059118,0.18017860,1.20749343
-4.41520760,7.95805046,1.42506833,6.04295298,0.36344372,0.02056567,0.18503024,1.19526122
-4.40920460,7.87390438,1.46113363,5.94730335,0.37334696,0.02053230,0.19016442,1.18214730
-4.40320160,7.78584027,1.49822530,5.84737394,0.38353209,0.02048980,0.19553845,1.16829248
-4.39719860,7.69512089,1.53599721,5.74453992,0.39389428,0.02043691,0.20110164,1.15382412
-4.39119560,7.60292238,1.57406092,5.64013320,0.40431908,0.02037243,0.20679625,1.13885332
-4.38519260,7.51029171,1.61199150,5.53539757,0.41468449,0.02029517,0.21255859,1.12347280
-4.37918959,7.41811155,1.64933454,5.43145000,0.42486334,0.02020398,0.21832039,1.10775555
-4.37318659,7.32707405,1.68561421,5.32924930,0.43472576,0.02009773,0.22401021,1.09175441
-4.36718359,7.23766420,1.72034239,5.22957322,0.44414179,0.01997532,0.22955501,1.07550247
-4.36118059,7.15015327,1.75302853,5.13300430,0.45298403,0.01983566,0.23488179,1.05901448
-4.35517759,7.06460208,1.78319025,5.03992464,0.46113034,0.01967772,0.23991915,1.04228903
-4.34917459,6.98087374,1.81036419,4.95051917,0.46846646,0.01950052,0.24459891,1.02531151
-4.34317159,6.89865453,1.83411707,4.86478674,0.47488851,0.01930319,0.24885758,1.00805775
-4.33716858,6.81748189,1.85405638,4.78255808,0.48030539,0.01908493,0.25263771,0.99049808
-4.33116558,6.73677774,1.86984056,4.70351919,0.48464087,0.01884512,0.25588906,0.97260165
-4.32516258,6.65588529,1.88118818,4.62723906,0.48783539,0.01858333,0.25856963,0.95434078
-4.31915958,6.57410764,1.88788577,4.55319987,0.48984754,0.01829936,0.26064632,0.93569517
-4.31315658,6.49074617,1.88979409,4.48082856,0.49065507,0.01799327,0.26209549,0.91665560
-4.30715358,6.40513702,1.88685229,4.40952809,0.49025545,0.01766543,0.26290313,0.89722713
