energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.37668834,1.25864720,0.00140736,0.02744967,0.22596306,0.86957947,0.00720885,0.31961302,0.15632973,0.15704022
-3.37068534,1.28621642,0.00146211,0.02738564,0.23278905,0.89462720,0.00751327,0.32292213,0.16047526,0.15681607
-3.36468234,1.30622038,0.00150822,0.02714932,0.23826885,0.91453883,0.00777527,0.32427054,0.16366821,0.15559851
-3.35867934,1.31828357,0.00154476,0.02674678,0.24229638,0.92892719,0.00798963,0.32364391,0.16584717,0.15341679
-3.35267634,1.32217508,0.00157097,0.02618738,0.24479230,0.93750313,0.00815195,0.32106574,0.16696988,0.15031840
-3.34667334,1.31781675,0.00158630,0.02548345,0.24570673,0.94008518,0.00825888,0.31659698,0.16701485,0.14636755
-3.34067034,1.30528671,0.00159043,0.02465000,0.24502120,0.93660595,0.00830818,0.31033463,0.16598224,0.14164312
-3.33466733,1.28481825,0.00158328,0.02370424,0.24274945,0.92711497,0.00829881,0.30240929,0.16389408,0.13623640
-3.32866433,1.25679404,0.00156500,0.02266517,0.23893740,0.91177774,0.00823097,0.29298188,0.16079381,0.13024837
-3.32266133,1.22173571,0.00153597,0.02155307,0.23366184,0.89087113,0.00810610,0.28223959,0.15674511,0.12378701
-3.31665833,1.18028944,0.00149681,0.02038901,0.22702834,0.86477517,0.00792682,0.27039123,0.15183011,0.11696438
-3.31065533,1.13320789,0.00144832,0.01919438,0.21916810,0.83396164,0.00769683,0.25766215,0.14614704,0.10989392
-3.30465233,1.08132941,0.00139148,0.01799042,0.21023406,0.79897989,0.00742081,0.24428882,0.13980740,0.10268772
-3.29864932,1.02555506,0.00132741,0.01679778,0.20039648,0.76044058,0.00710424,0.23051344,0.13293280,0.09545419
-3.29264632,0.96682458,0.00125732,0.01563618,0.18983792,0.71899788,0.00675322,0.21657846,0.12565150,0.08829581
-3.28664332,0.90609197,0.00118252,0.01452404,0.17874819,0.67533099,0.00637428,0.20272142,0.11809501,0.08130743
-3.28064032,0.84430171,0.00110430,0.01347820,0.16731906,0.63012565,0.00597418,0.18917005,0.11039454,0.07457467
-3.27463732,0.78236636,0.00102395,0.01251371,0.15573934,0.58405632,0.00555972,0.17613782,0.10267776,0.06817291
-3.26863432,0.72114620,0.00094274,0.01164364,0.14419009,0.53776975,0.00513754,0.16382002,0.09506572,0.06216645
-3.26263132,0.66143155,0.00086183,0.01087893,0.13284051,0.49187047,0.00471396,0.15239032,0.08767018,0.05660808
-3.25662831,0.60392820,0.00078230,0.01022832,0.12184428,0.44690860,0.00429481,0.14199804,0.08059135,0.05153896
-3.25062531,0.54924618,0.00070509,0.00969827,0.11133669,0.40337027,0.00388534,0.13276593,0.07391609,0.04698867
-3.24462231,0.49789206,0.00063100,0.00929292,0.10143248,0.36167087,0.00349014,0.12478863,0.06771660,0.04297562
-3.23861931,0.45026470,0.00056071,0.00901409,0.09222446,0.32215116,0.00311304,0.11813166,0.06204962,0.03950749
-3.23261631,0.40665435,0.00049473,0.00886133,0.08378283,0.28507603,0.00275712,0.11283105,0.05695610,0.03658193
-3.22661331,0.36724478,0.00043343,0.00883191,0.07615524,0.25063585,0.00242467,0.10889352,0.05246131,0.03418730
-3.22061031,0.33211825,0.00037705,0.00892092,0.06936752,0.21895002,0.00211729,0.10629722,0.04857541,0.03230354
-3.21460730,0.30126267,0.00032568,0.00912137,0.06342486,0.19007231,0.00183584,0.10499293,0.04529429,0.03090307
-3.20860430,0.27458079,0.00027932,0.00942430,0.05831361,0.16399775,0.00158058,0.10490590,0.04260083,0.02995179
-3.20260130,0.25190077,0.00023787,0.00981895,0.05400329,0.14067050,0.00135123,0.10593808,0.04046628,0.02941004
-3.19659830,0.23298784,0.00020114,0.01029298,0.05044902,0.11999231,0.00114701,0.10797094,0.03885197,0.02923366
-3.19059530,0.21755658,0.00016889,0.01083270,0.04759406,0.10183123,0.00096679,0.11086862,0.03771108,0.02937509
-3.18459230,0.20528348,0.00014080,0.01142338,0.04537245,0.08603029,0.00080915,0.11448171,0.03699049,0.02978442
-3.17858929,0.19581939,0.00011656,0.01204957,0.04371175,0.07241563,0.00067244,0.11865124,0.03663278,0.03041061
-3.17258629,0.18880174,0.00009582,0.01269552,0.04253563,0.06080414,0.00055489,0.12321308,0.03657813,0.03120255
-3.16658329,0.18386605,0.00007821,0.01334556,0.04176648,0.05101023,0.00045466,0.12800264,0.03676622,0.03211033
-3.16058029,0.18065676,0.00006339,0.01398458,0.04132776,0.04285174,0.00036990,0.13285964,0.03713815,0.03308631
-3.15457729,0.17883702,0.00005103,0.01459844,0.04114626,0.03615485,0.00029883,0.13763289,0.03763810,0.03408634
-3.14857429,0.17809745,0.00004079,0.01517452,0.04115403,0.03075802,0.00023971,0.14218506,0.03821500,0.03507082
-3.14257129,0.17816359,0.00003239,0.01570208,0.04129012,0.02651505,0.00019093,0.14639707,0.03882393,0.03600570
-3.13656828,0.17880205,0.00002556,0.01617270,0.04150203,0.02329712,0.00015101,0.15017206,0.03942740,0.03686338
-3.13056528,0.17982520,0.00002005,0.01658062,0.04174674,0.02099415,0.00011860,0.15343881,0.03999629,0.03762346
-3.12456228,0.18109438,0.00001565,0.01692303,0.04199158,0.01951532,0.00009249,0.15615432,0.04051069,0.03827328
-3.11855928,0.18252146,0.00001218,0.01720024,0.04221458,0.01878897,0.00007163,0.15830552,0.04096026,0.03880827
-3.11255628,0.18406887,0.00000947,0.01741574,0.04240455,0.01876194,0.00005510,0.15990997,0.04134447,0.03923201
-3.10655328,0.18574800,0.00000740,0.01757617,0.04256084,0.01939837,0.00004210,0.16101543,0.04167246,0.03955608
-3.10055028,0.18761600,0.00000586,0.01769116,0.04269264,0.02067815,0.00003197,0.16169829,0.04196255,0.03979962
-3.09454727,0.18977109,0.00000475,0.01777300,0.04281805,0.02259495,0.00002415,0.16206085,0.04224153,0.03998854
-3.08854427,0.19234643,0.00000401,0.01783625,0.04296278,0.02515397,0.00001817,0.16222750,0.04254361,0.04015461
-3.08254127,0.19550280,0.00000359,0.01789719,0.04315864,0.02836943,0.00001366,0.16233991,0.04290917,0.04033421
-3.07653827,0.19942022,0.00000345,0.01797322,0.04344175,0.03226192,0.00001032,0.16255140,0.04338327,0.04056686
-3.07053527,0.20428877,0.00000357,0.01808215,0.04385059,0.03685554,0.00000792,0.16302057,0.04401402,0.04089371
-3.06453227,0.21029897,0.00000395,0.01824144,0.04442403,0.04217504,0.00000628,0.16390458,0.04485083,0.04135582
-3.05852926,0.21763191,0.00000459,0.01846742,0.04519921,0.04824289,0.00000528,0.16535221,0.04594269,0.04199246
-3.05252626,0.22644970,0.00000550,0.01877458,0.04620958,0.05507650,0.00000483,0.16749698,0.04733641,0.04283943
-3.04652326,0.23688635,0.00000671,0.01917478,0.04748293,0.06268556,0.00000489,0.17045071,0.04907502,0.04392749
-3.04052026,0.24903974,0.00000826,0.01967664,0.04903980,0.07106961,0.00000547,0.17429769,0.05119637,0.04528097
-3.03451726,0.26296472,0.00001017,0.02028499,0.05089198,0.08021600,0.00000660,0.17908974,0.05373191,0.04691663
-3.02851426,0.27866796,0.00001251,0.02100046,0.05304144,0.09009831,0.00000837,0.18484242,0.05670588,0.04884277
-3.02251126,0.29610466,0.00001533,0.02181918,0.05547965,0.10067520,0.00001089,0.19153260,0.06013473,0.05105879
-3.01650825,0.31517736,0.00001869,0.02273275,0.05818731,0.11189002,0.00001434,0.19909748,0.06402705,0.05355506
-3.01050525,0.33573703,0.00002265,0.02372826,0.06113451,0.12367094,0.00001893,0.20743512,0.06838387,0.05631320
-3.00450225,0.35758649,0.00002730,0.02478861,0.06428141,0.13593190,0.00002495,0.21640667,0.07319932,0.05930684
-2.99849925,0.38048603,0.00003270,0.02589293,0.06757932,0.14857418,0.00003273,0.22584000,0.07846180,0.06250273
-2.99249625,0.40416120,0.00003892,0.02701721,0.07097222,0.16148874,0.00004271,0.23553487,0.08415541,0.06586221
-2.98649325,0.42831243,0.00004604,0.02813507,0.07439862,0.17455914,0.00005537,0.24526923,0.09026180,0.06934301
-2.98049025,0.45262620,0.00005413,0.02921858,0.07779376,0.18766502,0.00007130,0.25480664,0.09676213,0.07290132
-2.97448724,0.47678720,0.00006326,0.03023931,0.08109201,0.20068602,0.00009119,0.26390434,0.10363934,0.07649399
-2.96848424,0.50049119,0.00007348,0.03116927,0.08422933,0.21350597,0.00011583,0.27232172,0.11088038,0.08008076
-2.96248124,0.52345786,0.00008484,0.03198195,0.08714584,0.22601722,0.00014611,0.27982881,0.11847841,0.08362653
-2.95647824,0.54544311,0.00009739,0.03265328,0.08978823,0.23812489,0.00018303,0.28621458,0.12643488,0.08710340
-2.95047524,0.56625038,0.00011115,0.03316253,0.09211201,0.24975095,0.00022769,0.29129439,0.13476134,0.09049253
-2.94447224,0.58574032,0.00012615,0.03349312,0.09408343,0.26083785,0.00028131,0.29491665,0.14348089,0.09378555
-2.93846923,0.60383848,0.00014237,0.03363316,0.09568111,0.27135170,0.00034518,0.29696813,0.15262916,0.09698563
-2.93246623,0.62054064,0.00015980,0.03357602,0.09689713,0.28128474,0.00042067,0.29737788,0.16225484,0.10010797
-2.92646323,0.63591550,0.00017840,0.03332050,0.09773774,0.29065711,0.00050920,0.29611949,0.17241956,0.10317979
-2.92046023,0.65010469,0.00019812,0.03287094,0.09822351,0.29951781,0.00061221,0.29321181,0.18319729,0.10623974
-2.91445723,0.66332001,0.00021888,0.03223706,0.09838897,0.30794490,0.00073115,0.28871787,0.19467305,0.10933673
-2.90845423,0.67583823,0.00024060,0.03143368,0.09828187,0.31604490,0.00086741,0.28274246,0.20694117,0.11252829
-2.90245123,0.68799347,0.00026314,0.03048020,0.09796190,0.32395152,0.00102231,0.27542810,0.22010303,0.11587841
-2.89644822,0.70016777,0.00028639,0.02939998,0.09749912,0.33182372,0.00119704,0.26695005,0.23426440,0.11945509
-2.89044522,0.71278021,0.00031018,0.02821964,0.09697211,0.33984322,0.00139263,0.25751030,0.24953249,0.12332762
-2.88444222,0.72627498,0.00033435,0.02696824,0.09646585,0.34821173,0.00160989,0.24733102,0.26601287,0.12756368
-2.87843922,0.74110913,0.00035870,0.02567646,0.09606961,0.35714767,0.00184938,0.23664768,0.28380626,0.13222652
-2.87243622,0.75774036,0.00038302,0.02437577,0.09587468,0.36688280,0.00211140,0.22570221,0.30300548,0.13737225
-2.86643322,0.77661533,0.00040709,0.02309766,0.09597226,0.37765869,0.00239590,0.21473636,0.32369256,0.14304741
-2.86043022,0.79815888,0.00043068,0.02187288,0.09645135,0.38972298,0.00270253,0.20398565,0.34593610,0.14928688
-2.85442721,0.82276452,0.00045354,0.02073087,0.09739692,0.40332568,0.00303060,0.19367397,0.36978899,0.15611234
-2.84842421,0.85078616,0.00047541,0.01969916,0.09888813,0.41871519,0.00337907,0.18400892,0.39528653,0.16353116
-2.84242121,0.88253140,0.00049603,0.01880300,0.10099686,0.43613427,0.00374659,0.17517819,0.42244492,0.17153596
-2.83641821,0.91825607,0.00051514,0.01806505,0.10378632,0.45581569,0.00413152,0.16734667,0.45126002,0.18010466
-2.83041521,0.95816000,0.00053250,0.01750515,0.10730996,0.47797756,0.00453197,0.16065456,0.48170646,0.18920114
-2.82441221,1.00238376,0.00054785,0.01714025,0.11161037,0.50281831,0.00494583,0.15521618,0.51373696,0.19877625
-2.81840920,1.05100608,0.00056097,0.01698433,0.11671843,0.53051117,0.00537083,0.15111948,0.54728165,0.20876937
-2.81240620,1.10404159,0.00057167,0.01704852,0.12265245,0.56119820,0.00580461,0.14842614,0.58224747,0.21911016
-2.80640320,1.16143880,0.00057976,0.01734107,0.12941742,0.59498388,0.00624477,0.14717200,0.61851750,0.22972048
-2.80040020,1.22307793,0.00058511,0.01786754,0.13700431,0.63192843,0.00668892,0.14736790,0.65595014,0.24051644
-2.79439720,1.28876862,0.00058763,0.01863085,0.14538943,0.67204086,0.00713475,0.14900062,0.69437819,0.25141037
-2.78839420,1.35824751,0.00058729,0.01963140,0.15453382,0.71527230,0.00758003,0.15203397,0.73360793,0.26231267
-2.78239120,1.43117591,0.00058409,0.02086718,0.16438288,0.76150956,0.00802272,0.15640990,0.77341822,0.27313348
-2.77638819,1.50713778,0.00057810,0.02233378,0.17486606,0.81056967,0.00846090,0.16204971,0.81355985,0.28378414
-2.77038519,1.58563850,0.00056948,0.02402447,0.18589688,0.86219556,0.00889286,0.16885517,0.85375544,0.29417846
-2.76438219,1.66610497,0.00055842,0.02593023,0.19737330,0.91605344,0.00931704,0.17670991,0.89369994,0.30423371
-2.75837919,1.74788750,0.00054519,0.02803972,0.20917837,0.97173235,0.00973205,0.18548075,0.93306234,0.31387155
-2.75237619,1.83026425,0.00053013,0.03033931,0.22118154,1.02874610,0.01013664,0.19501934,0.97148846,0.32301888
-2.74637319,1.91244847,0.00051364,0.03281309,0.23324034,1.08653814,0.01052966,0.20516405,1.00860541,0.33160865
-2.74037019,1.99359913,0.00049619,0.03544289,0.24520270,1.14448935,0.01091001,0.21574217,1.04402764,0.33958080
-2.73436718,2.07283510,0.00047830,0.03820833,0.25690981,1.20192885,0.01127666,0.22657247,1.07736471,0.34688337
-2.72836418,2.14925276,0.00046053,0.04108691,0.26819946,1.25814783,0.01162855,0.23746819,1.10823068,0.35347374
-2.72236118,2.22194697,0.00044351,0.04405414,0.27890992,1.31241595,0.01196458,0.24824034,1.13625503,0.35932015
-2.71635818,2.29003472,0.00042789,0.04708374,0.28888401,1.36399992,0.01228360,0.25870141,1.16109459,0.36440336
-2.71035518,2.35268076,0.00041435,0.05014788,0.29797351,1.41218379,0.01258437,0.26866925,1.18244615,0.36871844
-2.70435218,2.40912416,0.00040361,0.05321744,0.30604350,1.45628987,0.01286558,0.27797117,1.20005908,0.37227659
-2.69834917,2.45870473,0.00039638,0.05626243,0.31297655,1.49569990,0.01312581,0.28644801,1.21374732,0.37510679
-2.69234617,2.50088786,0.00039339,0.05925233,0.31867661,1.52987508,0.01336358,0.29395808,1.22340007,0.37725721
-2.68634317,2.53528654,0.00039534,0.06215661,0.32307230,1.55837455,0.01357734,0.30038086,1.22899034,0.37879611
-2.68034017,2.56167934,0.00040292,0.06494514,0.32611952,1.58087105,0.01376553,0.30562016,1.23058083,0.37981207
-2.67433717,2.58002303,0.00041677,0.06758877,0.32780317,1.59716329,0.01392660,0.30960678,1.22832660,0.38041349
-2.66833417,2.59045920,0.00043749,0.07005986,0.32813794,1.60718435,0.01405903,0.31230040,1.22247402,0.38072708
-2.66233117,2.59331399,0.00046560,0.07233279,0.32716808,1.61100553,0.01416142,0.31369065,1.21335587,0.38089534
-2.65632816,2.58909079,0.00050153,0.07438451,0.32496613,1.60883563,0.01423249,0.31379735,1.20138261,0.38107309
-2.65032516,2.57845588,0.00054562,0.07619506,0.32163060,1.60101542,0.01427117,0.31266976,1.18702999,0.38142291
-2.64432216,2.56221756,0.00059805,0.07774803,0.31728289,1.58800765,0.01427658,0.31038501,1.17082355,0.38210975
-2.63831916,2.54129935,0.00065888,0.07903094,0.31206325,1.57038283,0.01424816,0.30704559,1.15332049,0.38329492
-2.63231616,2.51670857,0.00072800,0.08003563,0.30612630,1.54880138,0.01418562,0.30277616,1.13509001,0.38512958
-2.62631316,2.48950142,0.00080511,0.08075843,0.29963605,1.52399284,0.01408903,0.29771958,1.11669274,0.38774814
-2.62031016,2.46074627,0.00088972,0.08120036,0.29276079,1.49673297,0.01395882,0.29203254,1.09866056,0.39126186
-2.61430715,2.43148652,0.00098114,0.08136711,0.28566788,1.46781946,0.01379580,0.28588069,1.08147762,0.39575299
-2.60830415,2.40270488,0.00107849,0.08126889,0.27851894,1.43804733,0.01360120,0.27943360,1.06556366,0.40126990
-2.60230115,2.37529043,0.00118066,0.08092026,0.27146526,1.40818473,0.01337665,0.27285971,1.05126034,0.40782328
-2.59629815,2.35000989,0.00128638,0.08033965,0.26464393,1.37895003,0.01312418,0.26632131,1.03882134,0.41538393
-2.59029515,2.32748424,0.00139419,0.07954893,0.25817459,1.35099106,0.01284622,0.25996983,1.02840667,0.42388222
-2.58429215,2.30817162,0.00150249,0.07857270,0.25215696,1.32486694,0.01254560,0.25394157,1.02008142,0.43320926
-2.57828914,2.29235706,0.00160958,0.07743761,0.24666925,1.30103327,0.01222549,0.24835393,1.01381882,0.44321997
-2.57228614,2.28014923,0.00171367,0.07617157,0.24176735,1.27983106,0.01188941,0.24330233,1.00950755,0.45373785
-2.56628314,2.27148438,0.00181297,0.07480286,0.23748488,1.26147955,0.01154114,0.23885784,1.00696252,0.46456131
-2.56028014,2.26613679,0.00190569,0.07335934,0.23383395,1.24607334,0.01118473,0.23506569,1.00593875,0.47547132
-2.55427714,2.26373544,0.00199015,0.07186761,0.23080658,1.23358364,0.01082441,0.23194454,1.00614726,0.48624007
-2.54827414,2.26378579,0.00206476,0.07035227,0.22837675,1.22386363,0.01046453,0.22948672,1.00727219,0.49664021
-2.54227114,2.26569576,0.00212814,0.06883531,0.22650278,1.21665777,0.01010951,0.22765929,1.00898819,0.50645433
-2.53626813,2.26880471,0.00217913,0.06733555,0.22513014,1.21161454,0.00976378,0.22640588,1.01097715,0.51548412
-2.53026513,2.27241425,0.00221682,0.06586833,0.22419430,1.20830228,0.00943166,0.22564937,1.01294344,0.52355905
-2.52426213,2.27581953,0.00224060,0.06444535,0.22362389,1.20622758,0.00911734,0.22529522,1.01462705,0.53054390
-2.51825913,2.27833993,0.00225016,0.06307460,0.22334358,1.20485541,0.00882477,0.22523526,1.01581395,0.53634503
-2.51225613,2.27934797,0.00224552,0.06176065,0.22327706,1.20363045,0.00855761,0.22535208,1.01634354,0.54091516
-2.50625313,2.27829541,0.00222700,0.06050490,0.22334971,1.20199878,0.00831912,0.22552349,1.01611292,0.54425630
-2.50025013,2.27473578,0.00219522,0.05930613,0.22349106,1.19942913,0.00811216,0.22562725,1.01507815,0.54642096
-2.49424712,2.26834262,0.00215107,0.05816105,0.22363699,1.19543290,0.00793908,0.22554562,1.01325272,0.54751156
-2.48824412,2.25892281,0.00209568,0.05706501,0.22373154,1.18958231,0.00780168,0.22516972,1.01070359,0.54767808
-2.48224112,2.24642491,0.00203034,0.05601268,0.22372845,1.18152590,0.00770123,0.22440350,1.00754539,0.54711419
-2.47623812,2.23094214,0.00195653,0.05499873,0.22359230,1.17100082,0.00763837,0.22316712,1.00393329,0.54605192
-2.47023512,2.21271016,0.00187577,0.05401849,0.22329930,1.15784153,0.00761316,0.22139969,1.00005504,0.54475527
-2.46423212,2.19209971,0.00178964,0.05306848,0.22283766,1.14198451,0.00762504,0.21906119,0.99612288,0.54351282
-2.45822911,2.16960459,0.00169972,0.05214685,0.22220772,1.12346896,0.00767290,0.21613360,0.99236552,0.54262975
-2.45222611,2.14582528,0.00160749,0.05125364,0.22142154,1.10243330,0.00775507,0.21262113,0.98902085,0.54241941
-2.44622311,2.12144880,0.00151436,0.05039091,0.22050226,1.07910802,0.00786936,0.20854955,0.98632929,0.54319463
-2.44022011,2.09722555,0.00142159,0.04956267,0.21948303,1.05380484,0.00801317,0.20396470,0.98452810,0.54525915
-2.43421711,2.07394365,0.00133031,0.04877473,0.21840564,1.02690306,0.00818346,0.19893034,0.98384656,0.54889913
-2.42821411,2.05240186,0.00124143,0.04803428,0.21731881,0.99883345,0.00837689,0.19352520,0.98450184,0.55437499
-2.42221111,2.03338168,0.00115571,0.04734947,0.21627619,0.97006067,0.00858982,0.18783968,0.98669546,0.56191380
-2.41620810,2.01761968,0.00107372,0.04672885,0.21533418,0.94106482,0.00881844,0.18197213,0.99061013,0.57170222
-2.41020510,2.00578092,0.00099586,0.04618076,0.21454950,0.91232304,0.00905878,0.17602497,0.99640659,0.58388021
-2.40420210,1.99843437,0.00092237,0.04571276,0.21397673,0.88429194,0.00930677,0.17010079,1.00422050,0.59853566
-2.39819910,1.99603121,0.00085334,0.04533102,0.21366585,0.85739159,0.00955832,0.16429866,1.01415908,0.61570001
-2.39219610,1.99888693,0.00078877,0.04503981,0.21365981,0.83199175,0.00980934,0.15871070,1.02629754,0.63534513
-2.38619310,2.00716779,0.00072855,0.04484116,0.21399237,0.80840089,0.01005578,0.15341917,1.04067543,0.65738155
-2.38019010,2.02088246,0.00067249,0.04473449,0.21468621,0.78685824,0.01029366,0.14849404,1.05729293,0.68165818
-2.37418709,2.03987909,0.00062037,0.04471658,0.21575144,0.76752935,0.01051912,0.14399124,1.07610747,0.70796379
-2.36818409,2.06384830,0.00057194,0.04478151,0.21718465,0.75050494,0.01072844,0.13995163,1.09703099,0.73603007
-2.36218109,2.09233181,0.00052695,0.04492086,0.21896844,0.73580316,0.01091805,0.13640053,1.11992801,0.76553666
-2.35617809,2.12473680,0.00048514,0.04512404,0.22107161,0.72337476,0.01108458,0.13334806,1.14461503,0.79611785
-2.35017509,2.16035525,0.00044628,0.04537866,0.22344996,0.71311100,0.01122489,0.13079000,1.17086145,0.82737099
-2.34417209,2.19838767,0.00041017,0.04567110,0.22604762,0.70485351,0.01133609,0.12870916,1.19839213,0.85886633
-2.33816908,2.23797019,0.00037663,0.04598703,0.22879899,0.69840568,0.01141561,0.12707722,1.22689177,0.89015811
-2.33216608,2.27820382,0.00034552,0.04631202,0.23163104,0.69354483,0.01146123,0.12585680,1.25601102,0.92079635
-2.32616308,2.31818451,0.00031672,0.04663212,0.23446599,0.69003449,0.01147112,0.12500375,1.28537405,0.95033908
-2.32016008,2.35703267,0.00029015,0.04693437,0.23722414,0.68763601,0.01144388,0.12446943,1.31458732,0.97836433
-2.31415708,2.39392070,0.00026573,0.04720720,0.23982676,0.68611917,0.01137860,0.12420293,1.34324909,1.00448147
-2.30815408,2.42809712,0.00024344,0.04744083,0.24219877,0.68527093,0.01127492,0.12415302,1.37095917,1.02834124
-2.30215108,2.45890621,0.00022321,0.04762739,0.24427129,0.68490217,0.01113298,0.12426994,1.39732830,1.04964416
-2.29614807,2.48580218,0.00020503,0.04776105,0.24598360,0.68485206,0.01095351,0.12450669,1.42198669,1.06814671
-2.29014507,2.50835724,0.00018886,0.04783791,0.24728473,0.68498996,0.01073781,0.12481998,1.44459121,1.08366510
-2.28414207,2.52626329,0.00017466,0.04785584,0.24813439,0.68521484,0.01048772,0.12517083,1.46483086,1.09607639
-2.27813907,2.53932737,0.00016238,0.04781414,0.24850330,0.68545251,0.01020558,0.12552465,1.48243025,1.10531703
-2.27213607,2.54746135,0.00015196,0.04771322,0.24837295,0.68565088,0.00989424,0.12585106,1.49715111,1.11137879
-2.26613307,2.55066672,0.00014333,0.04755414,0.24773472,0.68577382,0.00955690,0.12612341,1.50879173,1.11430256
-2.26013007,2.54901562,0.00013640,0.04733816,0.24658870,0.68579388,0.00919713,0.12631807,1.51718486,1.11417034
-2.25412706,2.54262958,0.00013105,0.04706636,0.24494195,0.68568486,0.00881869,0.12641361,1.52219416,1.11109594
-2.24812406,2.53165746,0.00012717,0.04673924,0.24280681,0.68541436,0.00842551,0.12638995,1.52370991,1.10521510
-2.24212106,2.51625410,0.00012461,0.04635641,0.24019892,0.68493723,0.00802155,0.12622760,1.52164448,1.09667556
-2.23611806,2.49656129,0.00012323,0.04591645,0.23713550,0.68419025,0.00761070,0.12590701,1.51592809,1.08562782
-2.23011506,2.47269230,0.00012286,0.04541680,0.23363380,0.68308848,0.00719671,0.12540820,1.50650537,1.07221713
-2.22411206,2.44472106,0.00012334,0.04485383,0.22970988,0.68152366,0.00678312,0.12471052,1.49333323,1.05657711
-2.21810905,2.41267659,0.00012448,0.04422300,0.22537783,0.67936464,0.00637316,0.12379286,1.47638027,1.03882546
-2.21210605,2.37654315,0.00012611,0.04351912,0.22064942,0.67646015,0.00596972,0.12263399,1.45562790,1.01906194
-2.20610305,2.33626582,0.00012805,0.04273675,0.21553426,0.67264345,0.00557531,0.12121322,1.43107306,0.99736852
-2.20010005,2.29176123,0.00013013,0.04187064,0.21004036,0.66773892,0.00519206,0.11951127,1.40273250,0.97381171
-2.19409705,2.24293238,0.00013219,0.04091615,0.20417502,0.66156995,0.00482170,0.11751127,1.37064805,0.94844676
-2.18809405,2.18968666,0.00013406,0.03986976,0.19794607,0.65396790,0.00446557,0.11519984,1.33489264,0.92132321
-2.18209105,2.13195543,0.00013561,0.03872953,0.19136321,0.64478144,0.00412466,0.11256814,1.29557624,0.89249142
-2.17608804,2.06971411,0.00013672,0.03749547,0.18443937,0.63388579,0.00379964,0.10961289,1.25285143,0.86200944
-2.17008504,2.00300103,0.00013728,0.03616983,0.17719204,0.62119140,0.00349089,0.10633712,1.20691773,0.82994968
-2.16408204,1.93193391,0.00013720,0.03475737,0.16964431,0.60665144,0.00319858,0.10275086,1.15802447,0.79640489
-2.15807904,1.85672270,0.00013643,0.03326542,0.16182574,0.59026786,0.00292265,0.09887138,1.10647157,0.76149291
-2.15207604,1.77767810,0.00013493,0.03170388,0.15377277,0.57209550,0.00266292,0.09472330,1.05260808,0.72535990
-2.14607304,1.69521498,0.00013269,0.03008509,0.14552874,0.55224427,0.00241908,0.09033826,0.99682843,0.68818173
-2.14007004,1.60985062,0.00012970,0.02842359,0.13714355,0.53087906,0.00219077,0.08575437,0.93956630,0.65016355
-2.13406703,1.52219781,0.00012600,0.02673579,0.12867292,0.50821762,0.00197755,0.08101535,0.88128654,0.61153741
-2.12806403,1.43295322,0.00012163,0.02503960,0.12017721,0.48452640,0.00177897,0.07616951,0.82247524,0.57255818
-2.12206103,1.34288178,0.00011665,0.02335395,0.11172013,0.46011463,0.00159453,0.07126847,0.76362870,0.53349804
-2.11605803,1.25279778,0.00011115,0.02169833,0.10336708,0.43532686,0.00142378,0.06636579,0.70524163,0.49463978
-2.11005503,1.16354391,0.00010520,0.02009228,0.09518348,0.41053440,0.00126620,0.06151565,0.64779523,0.45626949
-2.10405203,1.07596910,0.00009890,0.01855496,0.08723306,0.38612592,0.00112131,0.05677137,0.59174576,0.41866876
-2.09804902,0.99090629,0.00009235,0.01710468,0.07957622,0.36249754,0.00098860,0.05218417,0.53751404,0.38210721
-2.09204602,0.90915116,0.00008565,0.01575848,0.07226851,0.34004293,0.00086757,0.04780192,0.48547640,0.34683539
-2.08604302,0.83144250,0.00007888,0.01453181,0.06535933,0.31914351,0.00075768,0.04366814,0.43595737,0.31307854
-2.08004002,0.75844498,0.00007216,0.01343823,0.05889088,0.30015903,0.00065840,0.03982109,0.38922439,0.28103145
-2.07403702,0.69073487,0.00006555,0.01248916,0.05289743,0.28341893,0.00056916,0.03629314,0.34548469,0.25085468
-2.06803402,0.62878882,0.00005914,0.01169368,0.04740477,0.26921440,0.00048938,0.03311026,0.30488419,0.22267202
-2.06203102,0.57297597,0.00005299,0.01105844,0.04243003,0.25779131,0.00041847,0.03029178,0.26750856,0.19656943
-2.05602801,0.52355322,0.00004716,0.01058752,0.03798175,0.24934424,0.00035581,0.02785021,0.23338590,0.17259535
-2.05002501,0.48066359,0.00004168,0.01028239,0.03406016,0.24401137,0.00030080,0.02579135,0.20249118,0.15076213
-2.04402201,0.44433727,0.00003661,0.01014191,0.03065760,0.24187060,0.00025281,0.02411445,0.17475173,0.13104855
-2.03801901,0.41449508,0.00003195,0.01016228,0.02775924,0.24293661,0.00021121,0.02281244,0.15005372,0.11340321
-2.03201601,0.39095408,0.00002774,0.01033717,0.02534373,0.24715918,0.00017543,0.02187240,0.12824911,0.09774845
-2.02601301,0.37343474,0.00002396,0.01065767,0.02338406,0.25442263,0.00014486,0.02127590,0.10916291,0.08398471
-2.02001001,0.36156970,0.00002064,0.01111248,0.02184840,0.26454654,0.00011895,0.02099961,0.09260025,0.07199512
-2.01400700,0.35491346,0.00001778,0.01168800,0.02070097,0.27728780,0.00009719,0.02101574,0.07835316,0.06164996
