energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.73586793,1.94475677,0.04257221,0.01702871,0.95599026,0.43145424,0.27984887,0.05270311,0.04739736,1.21207657
-5.72986493,1.87841171,0.04140610,0.01708371,0.91672522,0.41591552,0.26883112,0.05207743,0.04540057,1.17009967
-5.72386193,1.80966468,0.04011679,0.01720630,0.87549290,0.39974270,0.25742573,0.05144757,0.04331391,1.12655698
-5.71785893,1.73989681,0.03874120,0.01740590,0.83298985,0.38324440,0.24582803,0.05085325,0.04117078,1.08231096
-5.71185593,1.67047303,0.03731627,0.01769031,0.78991918,0.36672717,0.23423370,0.05033198,0.03900482,1.03821544
-5.70585293,1.60269417,0.03587759,0.01806521,0.74696803,0.35048493,0.22283244,0.04991740,0.03684875,0.99508587
-5.69984992,1.53775190,0.03445832,0.01853371,0.70478617,0.33478908,0.21180203,0.04963775,0.03473335,0.95367133
-5.69384692,1.47668883,0.03308802,0.01909601,0.66396692,0.31987968,0.20130314,0.04951463,0.03268652,0.91462980
-5.68784392,1.42036562,0.03179186,0.01974903,0.62503110,0.30595810,0.19147497,0.04956191,0.03073246,0.87850767
-5.68184092,1.36943673,0.03058993,0.02048637,0.58841465,0.29318156,0.18243213,0.04978507,0.02889103,0.84572471
-5.67583792,1.32433583,0.02949684,0.02129817,0.55446060,0.28165967,0.17426270,0.05018088,0.02717736,0.81656486
-5.66983492,1.28527146,0.02852158,0.02217134,0.52341529,0.27145328,0.16702778,0.05073740,0.02560160,0.79117355
-5.66383192,1.25223302,0.02766760,0.02308976,0.49542916,0.26257536,0.16076225,0.05143453,0.02416894,0.76956118
-5.65782891,1.22500654,0.02693319,0.02403476,0.47056154,0.25499416,0.15547691,0.05224472,0.02287980,0.75161284
-5.65182591,1.20319938,0.02631194,0.02498567,0.44878937,0.24863816,0.15116171,0.05313426,0.02173019,0.73710340
-5.64582291,1.18627231,0.02579360,0.02592052,0.43001888,0.24340262,0.14778990,0.05406465,0.02071232,0.72571718
-5.63981991,1.17357734,0.02536482,0.02681676,0.41409975,0.23915740,0.14532291,0.05499435,0.01981521,0.71707121
-5.63381691,1.16439937,0.02501022,0.02765215,0.40084084,0.23575561,0.14371561,0.05588060,0.01902545,0.71074074
-5.62781391,1.15799931,0.02471334,0.02840558,0.39002652,0.23304259,0.14292165,0.05668134,0.01832803,0.70628575
-5.62181091,1.15365670,0.02445768,0.02905788,0.38143294,0.23086483,0.14289860,0.05735710,0.01770712,0.70327702
-5.61580790,1.15070966,0.02422769,0.02959263,0.37484316,0.22907842,0.14361264,0.05787276,0.01714687,0.70132062
-5.60980490,1.14859026,0.02400958,0.02999680,0.37006063,0.22755655,0.14504240,0.05819917,0.01663213,0.70007953
-5.60380190,1.14685353,0.02379213,0.03026131,0.36692026,0.22619577,0.14718187,0.05831449,0.01614908,0.69929133
-5.59779890,1.14519905,0.02356726,0.03038141,0.36529658,0.22492077,0.15004207,0.05820515,0.01568575,0.69878127
-5.59179590,1.14348384,0.02333043,0.03035690,0.36510873,0.22368743,0.15365146,0.05786657,0.01523239,0.69847000
-5.58579290,1.14172637,0.02308090,0.03019214,0.36632215,0.22248406,0.15805496,0.05730338,0.01478178,0.69837583
-5.57978989,1.14010149,0.02282173,0.02989588,0.36894678,0.22133082,0.16331162,0.05652929,0.01432932,0.69861130
-5.57378689,1.13892657,0.02255962,0.02948091,0.37303222,0.22027741,0.16949106,0.05556658,0.01387301,0.69937442
-5.56778389,1.13863997,0.02230458,0.02896354,0.37866000,0.21939913,0.17666873,0.05444518,0.01341335,0.70093514
-5.56178089,1.13977260,0.02206941,0.02836294,0.38593344,0.21879165,0.18492030,0.05320152,0.01295307,0.70361757
-5.55577789,1.14291445,0.02186909,0.02770036,0.39496577,0.21856459,0.19431542,0.05187705,0.01249680,0.70777906
-5.54977489,1.14867745,0.02172001,0.02699826,0.40586708,0.21883445,0.20491108,0.05051660,0.01205071,0.71378717
-5.54377189,1.15765675,0.02163915,0.02627948,0.41873084,0.21971708,0.21674506,0.04916661,0.01162202,0.72199555
-5.53776888,1.17039215,0.02164328,0.02556628,0.43362073,0.22132017,0.22982960,0.04787329,0.01121854,0.73272005
-5.53176588,1.18733164,0.02174806,0.02487957,0.45055846,0.22373600,0.24414581,0.04668091,0.01084822,0.74621617
-5.52576288,1.20879879,0.02196720,0.02423809,0.46951327,0.22703493,0.25963913,0.04563004,0.01051865,0.76265892
-5.51975988,1.23496543,0.02231178,0.02365780,0.49039371,0.23125984,0.27621596,0.04475611,0.01023671,0.78212608
-5.51375688,1.26583102,0.02278948,0.02315133,0.51304210,0.23642172,0.29374190,0.04408808,0.01000813,0.80458565
-5.50775388,1.30120965,0.02340411,0.02272763,0.53723211,0.24249678,0.31204165,0.04364743,0.00983721,0.82988814
-5.50175088,1.34072521,0.02415517,0.02239180,0.56266966,0.24942500,0.33090069,0.04344745,0.00972658,0.85776400
-5.49574787,1.38381515,0.02503758,0.02214500,0.58899712,0.25711035,0.35006877,0.04349285,0.00967706,0.88782646
-5.48974487,1.42974261,0.02604161,0.02198463,0.61580092,0.26542257,0.36926518,0.04377968,0.00968754,0.91957969
-5.48374187,1.47761650,0.02715294,0.02190460,0.64262208,0.27420046,0.38818559,0.04429565,0.00975502,0.95243196
-5.47773887,1.52641881,0.02835290,0.02189577,0.66896957,0.28325667,0.40651027,0.04502070,0.00987464,0.98571337
-5.47173587,1.57503810,0.02961890,0.02194649,0.69433589,0.29238355,0.42391350,0.04592791,0.01003986,1.01869746
-5.46573287,1.62230792,0.03092497,0.02204324,0.71821432,0.30136012,0.44007368,0.04698467,0.01024266,1.05062592
-5.45972986,1.66704874,0.03224246,0.02217135,0.74011729,0.30995974,0.45468392,0.04815413,0.01047380,1.08073556
-5.45372686,1.70811184,0.03354085,0.02231579,0.75959521,0.31795823,0.46746265,0.04939676,0.01072314,1.10828643
-5.44772386,1.74442375,0.03478861,0.02246187,0.77625501,0.32514218,0.47816391,0.05067215,0.01097997,1.13259024
-5.44172086,1.77502946,0.03595419,0.02259611,0.78977788,0.33131714,0.48658692,0.05194081,0.01123338,1.15303804
-5.43571786,1.79913321,0.03700696,0.02270689,0.79993556,0.33631543,0.49258459,0.05316608,0.01147265,1.16912620
-5.42971486,1.81613533,0.03791819,0.02278519,0.80660462,0.34000327,0.49607072,0.05431599,0.01168761,1.18047992
-5.42371186,1.82566404,0.03866194,0.02282519,0.80977830,0.34228709,0.49702562,0.05536504,0.01186904,1.18687342
-5.41770885,1.82760118,0.03921590,0.02282480,0.80957556,0.34311870,0.49549993,0.05629583,0.01200895,1.18824623
-5.41170585,1.82210115,0.03956214,0.02278610,0.80624697,0.34249922,0.49161665,0.05710054,0.01210096,1.18471504
-5.40570285,1.80960243,0.03968765,0.02271565,0.80017740,0.34048171,0.48557118,0.05778210,0.01214050,1.17658090
-5.39969985,1.79083140,0.03958481,0.02262470,0.79188514,0.33717230,0.47762946,0.05835512,0.01212512,1.16433126
-5.39369685,1.76679822,0.03925161,0.02252928,0.78201775,0.33272987,0.46812433,0.05884645,0.01205459,1.14863707
-5.38769385,1.73878497,0.03869173,0.02245012,0.77134430,0.32736423,0.45745002,0.05929537,0.01193107,1.13034480
-5.38169085,1.70832613,0.03791438,0.02241249,0.76074437,0.32133291,0.44605515,0.05975337,0.01175915,1.11046356
-5.37568784,1.67718189,0.03693405,0.02244590,0.75119375,0.31493656,0.43443421,0.06028348,0.01154593,1.09014761
-5.36968484,1.64730480,0.03577000,0.02258363,0.74374711,0.30851306,0.42311791,0.06095928,0.01130096,1.07067461
-5.36368184,1.62080039,0.03444564,0.02286216,0.73951783,0.30243059,0.41266231,0.06186329,0.01103618,1.05341999
-5.35767884,1.59988255,0.03298780,0.02332046,0.73965519,0.29707965,0.40363733,0.06308515,0.01076585,1.03982796
-5.35167584,1.58682451,0.03142591,0.02399920,0.74531933,0.29286432,0.39661444,0.06471928,0.01050644,1.03137972
-5.34567284,1.58390641,0.02979111,0.02493975,0.75765430,0.29019290,0.39215412,0.06686228,0.01027646,1.02955957
-5.33966983,1.59336060,0.02811537,0.02618321,0.77775967,0.28946818,0.39079306,0.06961002,0.01009631,1.03581948
-5.33366683,1.61731569,0.02643055,0.02776922,0.80666121,0.29107751,0.39303153,0.07305459,0.00998816,1.05154302
-5.32766383,1.65774075,0.02476762,0.02973480,0.84528134,0.29538294,0.39932102,0.07728103,0.00997567,1.07800935
-5.32166083,1.71639100,0.02315587,0.03211315,0.89441005,0.30271168,0.41005257,0.08236419,0.01008389,1.11635830
-5.31565783,1.79475643,0.02162223,0.03493234,0.95467706,0.31334711,0.42554607,0.08836558,0.01033897,1.16755732
-5.30965483,1.89401480,0.02019075,0.03821419,1.02652631,0.32752060,0.44604069,0.09533054,0.01076795,1.23237140
-5.30365183,2.01499064,0.01888220,0.04197304,1.11019350,0.34540441,0.47168702,0.10328560,0.01139846,1.31133685
-5.29764882,2.15812164,0.01771372,0.04621477,1.20568782,0.36710589,0.50254097,0.11223649,0.01225840,1.40473993
-5.29164582,2.32343385,0.01669875,0.05093592,1.31277875,0.39266322,0.53855995,0.12216654,0.01337555,1.51260122
-5.28564282,2.51052699,0.01584697,0.05612297,1.43098882,0.42204288,0.57960143,0.13303586,0.01477712,1.63466650
-5.27963982,2.71857059,0.01516442,0.06175192,1.55959294,0.45513891,0.62542416,0.14478118,0.01648925,1.77040468
-5.27363682,2.94631191,0.01465370,0.06778810,1.69762494,0.49177428,0.67569212,0.15731650,0.01853637,1.91901325
-5.26763382,3.19209556,0.01431429,0.07418631,1.84389134,0.53170405,0.72998131,0.17053455,0.02094054,2.07943127
-5.26163082,3.45389480,0.01414287,0.08089126,1.99699255,0.57462061,0.78778911,0.18430904,0.02372070,2.25035987
-5.25562781,3.72935364,0.01413377,0.08783834,2.15535079,0.62016061,0.84854616,0.19849754,0.02689184,2.43028950
-5.24962481,4.01583849,0.01427938,0.09495470,2.31724423,0.66791347,0.91163028,0.21294514,0.03046419,2.61753329
-5.24362181,4.31049768,0.01457059,0.10216064,2.48084606,0.71743121,0.97638196,0.22748847,0.03444229,2.81026531
-5.23761881,4.61032666,0.01499721,0.10937123,2.64426727,0.76823908,1.04212087,0.24196011,0.03882419,3.00656223
-5.23161581,4.91223629,0.01554842,0.11649816,2.80560138,0.81984673,1.10816269,0.25619318,0.04360062,3.20444692
-5.22561281,5.21312162,0.01621302,0.12345176,2.96296948,0.87175934,1.17383547,0.27002583,0.04875435,3.40193199
-5.21960980,5.50992839,0.01697985,0.13014301,3.11456374,0.92348832,1.23849492,0.28330552,0.05425959,3.59706182
-5.21360680,5.79971451,0.01783795,0.13648564,3.25868753,0.97456108,1.30153781,0.29589279,0.06008171,3.78795103
-5.20760380,6.07970419,0.01877676,0.14239813,3.39379066,1.02452949,1.36241292,0.30766454,0.06617709,3.97281827
-5.20160080,6.34733280,0.01978624,0.14780554,3.51849836,1.07297668,1.42062913,0.31851640,0.07249329,4.15001376
-5.19559780,6.60028095,0.02085694,0.15264113,3.63163290,1.11952200,1.47576021,0.32836435,0.07896955,4.31804001
-5.18959480,6.83649707,0.02197994,0.15684771,3.73222744,1.16382398,1.52744628,0.33714542,0.08553759,4.47556512
-5.18359180,7.05420843,0.02314688,0.16037872,3.81953165,1.20558127,1.57539204,0.34481745,0.09212270,4.62142875
-5.17758879,7.25192114,0.02434980,0.16319887,3.89300970,1.24453177,1.61936197,0.35135797,0.09864517,4.75464122
-5.17158579,7.42841046,0.02558107,0.16528455,3.95233102,1.28045017,1.65917310,0.35676246,0.10502203,4.87437667
-5.16558279,7.58270312,0.02683322,0.16662376,3.99735510,1.31314416,1.69468588,0.36104179,0.11116894,4.97996133
-5.15957979,7.71405391,0.02809885,0.16721585,4.02811150,1.34244986,1.72579401,0.36421946,0.11700232,5.07085856
-5.15357679,7.82191891,0.02937045,0.16707086,4.04477679,1.36822686,1.75241392,0.36632839,0.12244152,5.14665211
-5.14757379,7.90592791,0.03064029,0.16620870,4.04764977,1.39035337,1.77447494,0.36740781,0.12741102,5.20702924
-5.14157079,7.96585826,0.03190037,0.16465813,4.03712682,1.40872190,1.79191067,0.36750028,0.13184249,5.25176524
-5.13556778,8.00161235,0.03314228,0.16245557,4.01367862,1.42323591,1.80465241,0.36664901,0.13567675,5.28071056
-5.12956478,8.01320019,0.03435721,0.15964390,3.97782955,1.43380770,1.81262517,0.36489573,0.13886536,5.29378166
-5.12356178,8.00072830,0.03553593,0.15627121,3.93014076,1.44035774,1.81574644,0.36227907,0.14137193,5.29095605
-5.11755878,7.96439531,0.03666885,0.15238963,3.87119733,1.44281556,1.81392795,0.35883364,0.14317301,5.27227182
-5.11155578,7.90449419,0.03774603,0.14805419,3.80159994,1.44112213,1.80708030,0.35458982,0.14425849,5.23783157
-5.10555278,7.82142038,0.03875733,0.14332185,3.72196084,1.43523359,1.79512012,0.34957407,0.14463160,5.18780998
-5.09954977,7.71568472,0.03969254,0.13825054,3.63290363,1.42512598,1.77797924,0.34380989,0.14430835,5.12246441
-5.09354677,7.58792953,0.04054152,0.13289849,3.53506636,1.41080088,1.75561531,0.33731920,0.14331667,5.04214727
-5.08754377,7.43894615,0.04129439,0.12732353,3.42910674,1.39229122,1.72802301,0.33012403,0.14169502,4.94731900
-5.08154077,7.26969200,0.04194178,0.12158263,3.31570880,1.36966718,1.69524520,0.32224837,0.13949087,4.83856039
-5.07553777,7.08130536,0.04247503,0.11573146,3.19558959,1.34304153,1.65738307,0.31372004,0.13675880,4.71658306
-5.06953477,6.87511632,0.04288646,0.10982402,3.06950527,1.31257423,1.61460478,0.30457244,0.13355858,4.58223693
-5.06353177,6.65265244,0.04316967,0.10391241,2.93825537,1.27847581,1.56715176,0.29484601,0.12995321,4.43651399
-5.05752876,6.41563834,0.04331978,0.09804648,2.80268475,1.24100944,1.51534242,0.28458931,0.12600705,4.28054761
-5.05152576,6.16598852,0.04333380,0.09227365,2.66368266,1.20049145,1.45957283,0.27385970,0.12178407,4.11560725
-5.04552276,5.90579354,0.04321083,0.08663857,2.52217857,1.15729029,1.40031433,0.26272347,0.11734638,3.94308844
-5.03951976,5.63729970,0.04295243,0.08118289,2.37913495,1.11182395,1.33810819,0.25125551,0.11275304,3.76449842
-5.03351676,5.36288305,0.04256285,0.07594492,2.23553698,1.06455588,1.27355739,0.23953849,0.10805917,3.58143782
-5.02751376,5.08501864,0.04204924,0.07095932,2.09237981,1.01598966,1.20731617,0.22766159,0.10331541,3.39557921
-5.02151076,4.80624619,0.04142188,0.06625674,1.95065390,0.96666260,1.14007753,0.21571891,0.09856768,3.20864331
-5.01550775,4.52913355,0.04069428,0.06186354,1.81132906,0.91713843,1.07255954,0.20380757,0.09385722,3.02237371
-5.00950475,4.25623911,0.03988319,0.05780143,1.67533820,0.86799938,1.00549085,0.19202568,0.08922085,2.83851108
-5.00350175,3.99007464,0.03900858,0.05408725,1.54356131,0.81983784,0.93959611,0.18047028,0.08469144,2.65876767
-4.99749875,3.73306948,0.03809349,0.05073272,1.41681066,0.77324784,0.87558182,0.16923523,0.08029840,2.48480289
-4.99149575,3.48753718,0.03716370,0.04774434,1.29581773,0.72881643,0.81412314,0.15840935,0.07606832,2.31820069
-4.98549275,3.25564528,0.03624737,0.04512335,1.18122253,0.68711522,0.75585205,0.14807475,0.07202544,2.16044915
-4.97948974,3.03938894,0.03537447,0.04286577,1.07356568,0.64869207,0.70134721,0.13830543,0.06819216,2.01292267
-4.97348674,2.84056856,0.03457620,0.04096265,0.97328351,0.61406317,0.65112576,0.12916632,0.06458935,1.87686717
-4.96748374,2.66077191,0.03388412,0.03940030,0.88070626,0.58370539,0.60563712,0.12071262,0.06123649,1.75338820
-4.96148074,2.50136056,0.03332938,0.03816075,0.79605939,0.55804919,0.56525896,0.11298959,0.05815169,1.64344212
-4.95547774,2.36346078,0.03294172,0.03722224,0.71946767,0.53747195,0.53029515,0.10603278,0.05535144,1.54783037
-4.94947474,2.24795877,0.03274853,0.03655987,0.65096187,0.52229203,0.50097575,0.09986858,0.05285035,1.46719665
-4.94347174,2.15550001,0.03277380,0.03614619,0.59048759,0.51276351,0.47745874,0.09451518,0.05066057,1.40202692
-4.93746873,2.08649264,0.03303716,0.03595203,0.53791574,0.50907179,0.45983352,0.08998379,0.04879129,1.35265215
-4.93146573,2.04111476,0.03355295,0.03594718,0.49305419,0.51133029,0.44812573,0.08628014,0.04724808,1.31925362
-4.92546273,2.01932526,0.03432943,0.03610116,0.45566012,0.51957825,0.44230337,0.08340612,0.04603228,1.30187064
-4.91945973,2.02087813,0.03536803,0.03638395,0.42545248,0.53377993,0.44228386,0.08136155,0.04514044,1.30041047
-4.91345673,2.04533983,0.03666291,0.03676665,0.40212422,0.55382534,0.44794185,0.08014592,0.04456385,1.31466016
-4.90745373,2.09210939,0.03820063,0.03722207,0.38535379,0.57953243,0.45911750,0.07976009,0.04428823,1.34430018
-4.90145073,2.16044056,0.03996011,0.03772525,0.37481555,0.61065110,0.47562491,0.08020776,0.04429356,1.38891913
-4.89544772,2.24946560,0.04191282,0.03825381,0.37018883,0.64686869,0.49726042,0.08149676,0.04455419,1.44802929
-4.88944472,2.35821960,0.04402328,0.03878830,0.37116544,0.68781704,0.52381046,0.08363996,0.04503909,1.52108234
-4.88344172,2.48566449,0.04624975,0.03931227,0.37745526,0.73308081,0.55505861,0.08665572,0.04571237,1.60748442
-4.87743872,2.63071159,0.04854525,0.03981236,0.38879008,0.78220691,0.59079143,0.09056799,0.04653398,1.70660992
-4.87143572,2.79224150,0.05085876,0.04027819,0.40492531,0.83471440,0.63080293,0.09540574,0.04746066,1.81781303
-4.86543272,2.96912010,0.05313661,0.04070218,0.42563986,0.89010468,0.67489714,0.10120195,0.04844699,1.94043632
-4.85942971,3.16020947,0.05532404,0.04107925,0.45073399,0.94787134,0.72288872,0.10799196,0.04944657,2.07381548
-4.85342671,3.36437286,0.05736680,0.04140649,0.48002533,1.00750908,0.77460126,0.11581138,0.05041338,2.21727973
-4.84742371,3.58047295,0.05921281,0.04168276,0.51334335,1.06852145,0.82986340,0.12469341,0.05130297,2.37014743
-4.84142071,3.80736296,0.06081376,0.04190820,0.55052226,1.13042673,0.88850260,0.13466581,0.05207383,2.53171668
-4.83541771,4.04387103,0.06212659,0.04208383,0.59139301,1.19276183,0.95033694,0.14574755,0.05268853,2.70125127
-4.82941471,4.28877820,0.06311483,0.04221109,0.63577432,1.25508391,1.01516521,0.15794531,0.05311478,2.87796246
-4.82341171,4.54079149,0.06374967,0.04229140,0.68346364,1.31696975,1.08275582,0.17124991,0.05332633,3.06098758
-4.81740870,4.79851367,0.06401080,0.04232586,0.73422817,1.37801293,1.15283515,0.18563297,0.05330359,3.24936679
-4.81140570,5.06041204,0.06388687,0.04231487,0.78779664,1.43781935,1.22507611,0.20104387,0.05303407,3.44201975
-4.80540270,5.32478878,0.06337575,0.04225796,0.84385246,1.49600128,1.29908780,0.21740721,0.05251252,3.63772399
-4.79939970,5.58975580,0.06248431,0.04215362,0.90202865,1.55217081,1.37440699,0.23462107,0.05174082,3.83509721
-4.79339670,5.85321692,0.06122802,0.04199927,0.96190512,1.60593328,1.45049247,0.25255608,0.05072760,4.03258543
-4.78739370,6.11286007,0.05963017,0.04179124,1.02300882,1.65688143,1.52672284,0.27105547,0.04948765,4.22845894
-4.78139070,6.36616195,0.05772090,0.04152497,1.08481698,1.70459111,1.60239845,0.28993627,0.04804115,4.42081777
-4.77538769,6.61040681,0.05553597,0.04119514,1.14676374,1.74861911,1.67674794,0.30899162,0.04641263,4.60760772
-4.76938469,6.84272040,0.05311551,0.04079600,1.20825011,1.78850368,1.74893946,0.32799425,0.04462998,4.78664770
-4.76338169,7.06011922,0.05050254,0.04032165,1.26865719,1.82376810,1.81809655,0.34670102,0.04272328,4.95566823
-4.75737869,7.25957405,0.04774163,0.03976647,1.32736222,1.85392750,1.88331831,0.36485844,0.04072369,5.11236039
-4.75137569,7.43808610,0.04487750,0.03912544,1.38375697,1.87849875,1.94370315,0.38220896,0.03866232,5.25443388
-4.74537269,7.59277273,0.04195379,0.03839458,1.43726762,1.89701316,1.99837519,0.39849788,0.03656926,5.37968177
-4.73936968,7.72095941,0.03901191,0.03757132,1.48737538,1.90903148,2.04651224,0.41348053,0.03447271,5.48604963
-4.73336668,7.82027344,0.03609018,0.03665483,1.53363668,1.91416043,2.08737402,0.42692959,0.03239824,5.57170562
-4.72736368,7.88873504,0.03322301,0.03564631,1.57570191,1.91206986,2.12032917,0.43864201,0.03036827,5.63510825
-4.72136068,7.92484106,0.03044045,0.03454918,1.61333166,1.90250979,2.14487981,0.44844551,0.02840170,5.67506854
-4.71535768,7.92763676,0.02776788,0.03336927,1.64640929,1.88532603,2.16068219,0.45620415,0.02651375,5.69080307
-4.70935468,7.89677176,0.02522584,0.03211479,1.67494912,1.86047381,2.16756241,0.46182294,0.02471600,5.68197520
-4.70335168,7.83253688,0.02283014,0.03079633,1.69909931,1.82802832,2.16552610,0.46525105,0.02301649,5.64872195
-4.69734867,7.73587935,0.02059207,0.02942673,1.71913912,1.78819171,2.15476165,0.46648366,0.02142007,5.59166502
-4.69134567,7.60839542,0.01851873,0.02802082,1.73547030,1.74129590,2.13563650,0.46556232,0.01992880,5.51190491
-4.68534267,7.45229999,0.01661342,0.02659518,1.74860272,1.68780111,2.10868662,0.46257371,0.01854237,5.41099818
-4.67933967,7.27037460,0.01487618,0.02516773,1.75913470,1.62828999,2.07459959,0.45764702,0.01725870,5.29091874
-4.67333667,7.06589569,0.01330424,0.02375739,1.76772895,1.56345764,2.03419192,0.45094986,0.01607438,5.15400460
-4.66733367,6.84254655,0.01189254,0.02238362,1.77508490,1.49409792,1.98838178,0.44268311,0.01498522,5.00289272
-4.66133067,6.60431661,0.01063425,0.02106598,1.78190897,1.42108654,1.93815829,0.43307470,0.01398671,4.84044448
-4.65532766,6.35539269,0.00952115,0.01982375,1.78888418,1.34536192,1.88454883,0.42237276,0.01307441,4.66966547
-4.64932466,6.10004677,0.00854411,0.01867546,1.79664051,1.26790423,1.82858590,0.41083833,0.01224431,4.49362271
-4.64332166,5.84252510,0.00769341,0.01763856,1.80572780,1.18971385,1.77127504,0.39873800,0.01149306,4.31536308
