energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.02251126,2.96893127,0.98631278,0.66422613,0.02321792,0.27190705,0.68731376,0.52903632,0.04601889,1.60223832
-3.01650825,2.96454324,0.98470317,0.66556777,0.02402651,0.26433613,0.69264023,0.52534404,0.04532440,1.60751072
-3.01050525,2.96204984,0.98142160,0.66547409,0.02476271,0.25815586,0.69693266,0.52464490,0.04465602,1.61229742
-3.00450225,2.96172562,0.97656683,0.66390615,0.02542017,0.25346672,0.70018271,0.52710353,0.04402743,1.61665959
-2.99849925,2.96384747,0.97027949,0.66085719,0.02599438,0.25033928,0.70240839,0.53284794,0.04345154,1.62068738
-2.99249625,2.96868007,0.96273484,0.65635312,0.02648273,0.24881107,0.70365260,0.54196412,0.04294002,1.62449352
-2.98649325,2.97645921,0.95413403,0.65045185,0.02688461,0.24888426,0.70398036,0.55449113,0.04250280,1.62820499
-2.98049025,2.98737393,0.94469423,0.64324132,0.02720129,0.25052400,0.70347483,0.57041699,0.04214755,1.63195320
-2.97448724,3.00154836,0.93463811,0.63483646,0.02743587,0.25365774,0.70223230,0.58967554,0.04187931,1.63586326
-2.96848424,3.01902434,0.92418321,0.62537502,0.02759306,0.25817546,0.70035650,0.61214454,0.04170009,1.64004279
-2.96248124,3.03974599,0.91353171,0.61501272,0.02767895,0.26393096,0.69795244,0.63764515,0.04160865,1.64457110
-2.95647824,3.06354729,0.90286114,0.60391771,0.02770069,0.27074422,0.69512023,0.66594297,0.04160031,1.64948932
-2.95047524,3.09014362,0.89231655,0.59226471,0.02766619,0.27840490,0.69194927,0.69675077,0.04166702,1.65479213
-2.94447224,3.11912824,0.88200439,0.58022914,0.02758374,0.28667684,0.68851294,0.72973284,0.04179739,1.66042177
-2.93846923,3.14997419,0.87198865,0.56798136,0.02746163,0.29530352,0.68486449,0.76451101,0.04197703,1.66626460
-2.93246623,3.18204193,0.86228920,0.55568150,0.02730785,0.30401444,0.68103393,0.80067215,0.04218894,1.67215073
-2.92646323,3.21459280,0.85288254,0.54347486,0.02712974,0.31253213,0.67702653,0.83777700,0.04241407,1.67785674
-2.92046023,3.24680789,0.84370490,0.53148821,0.02693372,0.32057963,0.67282271,0.87536999,0.04263192,1.68311158
-2.91445723,3.27781169,0.83465733,0.51982713,0.02672506,0.32788819,0.66837956,0.91298979,0.04282136,1.68760531
-2.90845423,3.30669959,0.82561272,0.50857438,0.02650776,0.33420495,0.66363374,0.95018016,0.04296136,1.69100055
-2.90245123,3.33256801,0.81642416,0.49778933,0.02628446,0.33930023,0.65850573,0.98650066,0.04303187,1.69294579
-2.89644822,3.35454597,0.80693423,0.48750849,0.02605643,0.34297421,0.65290517,1.02153697,0.04301461,1.69309035
-2.89044522,3.37182649,0.79698482,0.47774701,0.02582365,0.34506276,0.64673694,1.05491028,0.04289385,1.69109991
-2.88444222,3.38369647,0.78642677,0.46850095,0.02558496,0.34544205,0.63990771,1.08628543,0.04265711,1.68667213
-2.87843922,3.38956380,0.77512907,0.45975024,0.02533825,0.34403197,0.63233266,1.11537768,0.04229579,1.67955153
-2.87243622,3.38898037,0.76298704,0.45146218,0.02508072,0.34079796,0.62394186,1.14195763,0.04180556,1.66954293
-2.86643322,3.38166007,0.74992910,0.44359511,0.02480916,0.33575143,0.61468617,1.16585447,0.04118676,1.65652286
-2.86043022,3.36749111,0.73592199,0.43610228,0.02452027,0.32894858,0.60454220,1.18695730,0.04044454,1.64044850
-2.85442721,3.34654215,0.72097412,0.42893554,0.02421095,0.32048779,0.59351627,1.20521466,0.03958883,1.62136363
-2.84842421,3.31906218,0.70513701,0.42204881,0.02387861,0.31050572,0.58164700,1.22063239,0.03863421,1.59940152
-2.84242121,3.28547432,0.68850488,0.41540113,0.02352141,0.29917216,0.56900652,1.23327004,0.03759964,1.57478454
-2.83641821,3.24636391,0.67121241,0.40895918,0.02313851,0.28668412,0.55570032,1.24323597,0.03650794,1.54782062
-2.83041521,3.20246149,0.65343092,0.40269926,0.02273024,0.27325922,0.54186561,1.25068148,0.03538531,1.51889671
-2.82441221,3.15462159,0.63536313,0.39660860,0.02229818,0.25912864,0.52766837,1.25579421,0.03426063,1.48846948
-2.81840920,3.10379809,0.61723695,0.39068604,0.02184525,0.24453018,0.51329936,1.25879107,0.03316478,1.45705370
-2.81240620,3.05101715,0.59929830,0.38494206,0.02137566,0.22970135,0.49896896,1.25991089,0.03212978,1.42520873
-2.80640320,2.99734874,0.58180366,0.37939832,0.02089479,0.21487298,0.48490147,1.25940710,0.03118806,1.39352351
-2.80040020,2.94387760,0.56501229,0.37408663,0.02040913,0.20026346,0.47132875,1.25754051,0.03037158,1.36260071
-2.79439720,2.89167457,0.54917860,0.36904751,0.01992596,0.18607383,0.45848373,1.25457232,0.02971099,1.33304047
-2.78839420,2.84176903,0.53454493,0.36432842,0.01945319,0.17248366,0.44659389,1.25075752,0.02923488,1.30542420
-2.78239120,2.79512310,0.52133476,0.35998185,0.01899904,0.15964808,0.43587502,1.24633868,0.02896892,1.28029910
-2.77638819,2.75260837,0.50974677,0.35606318,0.01857171,0.14769569,0.42652551,1.24154019,0.02893522,1.25816358
-2.77038519,2.71498534,0.49994972,0.35262859,0.01817910,0.13672745,0.41872125,1.23656303,0.02915154,1.23945436
-2.76438219,2.68288634,0.49207823,0.34973309,0.01782847,0.12681650,0.41261152,1.23158001,0.02963081,1.22453531
-2.75837919,2.65680204,0.48622968,0.34742864,0.01752617,0.11800881,0.40831581,1.22673173,0.03038051,1.21368851
-2.75237619,2.63707188,0.48246214,0.34576257,0.01727735,0.11032445,0.40592177,1.22212303,0.03140230,1.20710793
-2.74637319,2.62387877,0.48079340,0.34477630,0.01708571,0.10375953,0.40548437,1.21782039,0.03269172,1.20489564
-2.74037019,2.61724801,0.48120110,0.34450445,0.01695338,0.09828852,0.40702620,1.21385006,0.03423799,1.20706105
-2.73436718,2.61705079,0.48362397,0.34497427,0.01688072,0.09386696,0.41053896,1.21019725,0.03602404,1.21352305
-2.72836418,2.62301201,0.48796409,0.34620553,0.01686632,0.09043434,0.41598614,1.20680646,0.03802660,1.22411504
-2.72236118,2.63472251,0.49409023,0.34821077,0.01690694,0.08791712,0.42330657,1.20358296,0.04021656,1.23859286
-2.71635818,2.65165539,0.50184208,0.35099594,0.01699761,0.08623181,0.43241890,1.20039567,0.04255949,1.25664531
-2.71035518,2.67318613,0.51103535,0.35456133,0.01713177,0.08528791,0.44322677,1.19708130,0.04501627,1.27790693
-2.70435218,2.69861581,0.52146762,0.35890275,0.01730142,0.08499087,0.45562429,1.19344998,0.04754400,1.30197265
-2.69834917,2.72719695,0.53292472,0.36401293,0.01749740,0.08524474,0.46950183,1.18929193,0.05009702,1.32841372
-2.69234617,2.75816085,0.54518750,0.36988294,0.01770964,0.08595477,0.48475156,1.18438543,0.05262805,1.35679427
-2.68634317,2.79074562,0.55803877,0.37650359,0.01792756,0.08702959,0.50127265,1.17850552,0.05508949,1.38668777
-2.68034017,2.82422357,0.57127014,0.38386673,0.01814035,0.08838332,0.51897572,1.17143330,0.05743468,1.41769272
-2.67433717,2.85792697,0.58468846,0.39196623,0.01833735,0.08993718,0.53778631,1.16296543,0.05961932,1.44944665
-2.66833417,2.89127077,0.59812171,0.40079872,0.01850847,0.09162090,0.55764709,1.15292344,0.06160272,1.48163779
-2.66233117,2.92377127,0.61142386,0.41036376,0.01864444,0.09337375,0.57851863,1.14116233,0.06334900,1.51401375
-2.65632816,2.95505978,0.62447873,0.42066368,0.01873720,0.09514519,0.60037864,1.12757820,0.06482818,1.54638666
-2.65032516,2.98489032,0.63720236,0.43170275,0.01878014,0.09689521,0.62321953,1.11211442,0.06601707,1.57863440
-2.64432216,3.01314111,0.64954399,0.44348594,0.01876831,0.09859427,0.64704451,1.09476599,0.06689983,1.61069784
-2.63831916,3.03980953,0.66148540,0.45601711,0.01869859,0.10022290,0.67186223,1.07558198,0.06746845,1.64257404
-2.63231616,3.06500077,0.67303865,0.46929688,0.01856975,0.10177099,0.69768025,1.05466576,0.06772275,1.67430589
-2.62631316,3.08891096,0.68424240,0.48332011,0.01838247,0.10323678,0.72449775,1.03217312,0.06767026,1.70596861
-2.62031016,3.11180540,0.69515680,0.49807335,0.01813928,0.10462565,0.75229783,1.00830826,0.06732574,1.73765390
-2.61430715,3.13399349,0.70585736,0.51353220,0.01784442,0.10594872,0.78103982,0.98331803,0.06671045,1.76945277
-2.60830415,3.15580165,0.71642806,0.52965896,0.01750368,0.10722129,0.81065228,0.95748450,0.06585122,1.80143799
-2.60230115,3.17754600,0.72695406,0.54640065,0.01712410,0.10846138,0.84102700,0.93111649,0.06477941,1.83364737
-2.59629815,3.19950647,0.73751442,0.56368767,0.01671374,0.10968817,0.87201451,0.90454040,0.06352964,1.86606886
-2.59029515,3.22190400,0.74817534,0.58143309,0.01628136,0.11092066,0.90342165,0.87809076,0.06213856,1.89862868
-2.58429215,3.24488224,0.75898421,0.59953296,0.01583609,0.11217649,0.93501121,0.85210114,0.06064359,1.93118310
-2.57828914,3.26849503,0.76996493,0.61786748,0.01538715,0.11347098,0.96650411,0.82689573,0.05908175,1.96351470
-2.57228614,3.29270036,0.78111474,0.63630322,0.01494351,0.11481651,0.99758396,0.80278192,0.05748852,1.99533333
-2.56628314,3.31736126,0.79240288,0.65469622,0.01451367,0.11622212,1.02790399,0.78004434,0.05589697,2.02628199
-2.56028014,3.34225348,0.80377109,0.67289602,0.01410540,0.11769354,1.05709608,0.75894031,0.05433697,2.05594730
-2.55427714,3.36707953,0.81513614,0.69075037,0.01372559,0.11923340,1.08478148,0.73969696,0.05283470,2.08387403
-2.54827414,3.39148801,0.82639403,0.70811047,0.01338012,0.12084177,1.11058277,0.72250976,0.05141225,2.10958295
-2.54227114,3.41509703,0.83742596,0.72483642,0.01307377,0.12251688,1.13413651,0.70754254,0.05008755,2.13259103
-2.53626813,3.43752003,0.84810546,0.74080273,0.01281023,0.12425597,1.15510580,0.69492854,0.04887439,2.15243277
-2.53026513,3.45839247,0.85830660,0.75590348,0.01259210,0.12605622,1.17319242,0.68477240,0.04778266,2.16868148
-2.52426213,3.47739744,0.86791246,0.77005696,0.01242098,0.12791559,1.18814761,0.67715257,0.04681865,2.18096938
-2.51825913,3.49428870,0.87682374,0.78320946,0.01229759,0.12983365,1.19978119,0.67212401,0.04598554,2.18900532
-2.51225613,3.50890957,0.88496670,0.79533803,0.01222188,0.13181212,1.20796854,0.66972071,0.04528381,2.19258917
-2.50625313,3.52120660,0.89230009,0.80645204,0.01219321,0.13385524,1.21265506,0.66995793,0.04471175,2.19162227
-2.50025013,3.53123729,0.89882070,0.81659353,0.01221046,0.13596980,1.21385800,0.67283388,0.04426596,2.18611324
-2.49424712,3.53917127,0.90456694,0.82583615,0.01227226,0.13816489,1.21166563,0.67833082,0.04394167,2.17617918
-2.48824412,3.54528536,0.90962052,0.83428293,0.01237706,0.14045130,1.20623379,0.68641556,0.04373317,2.16204210
-2.48224112,3.54995266,0.91410572,0.84206290,0.01252332,0.14284067,1.19778017,0.69703941,0.04363398,2.14402113
-2.47623812,3.55362680,0.91818661,0.84932670,0.01270959,0.14534434,1.18657658,0.71013783,0.04363706,2.12252089
-2.47023512,3.55682225,0.92206193,0.85624160,0.01293458,0.14797206,1.17293967,0.72562989,0.04373485,2.09801696
-2.46423212,3.56009232,0.92595822,0.86298591,0.01319728,0.15073064,1.15722059,0.74341794,0.04391930,2.07103909
-2.45822911,3.56400597,0.93012129,0.86974326,0.01349689,0.15362250,1.13979400,0.76338757,0.04418180,2.04215326
-2.45222611,3.56912517,0.93480645,0.87669701,0.01383293,0.15664445,1.12104709,0.78540825,0.04451310,2.01194341
-2.44622311,3.57598396,0.94026815,0.88402485,0.01420511,0.15978659,1.10136881,0.80933486,0.04490323,1.98099375
-2.44022011,3.58507037,0.94674933,0.89189399,0.01461337,0.16303151,1.08113987,0.83501018,0.04534143,1.94987231
-2.43421711,3.59681209,0.95447110,0.90045705,0.01505775,0.16635390,1.06072372,0.86226843,0.04581612,1.91911640
-2.42821411,3.61156636,0.96362317,0.90984860,0.01553834,0.16972050,1.04045877,0.89093990,0.04631492,1.88922032
-2.42221111,3.62961435,0.97435556,0.92018253,0.01605519,0.17309058,1.02065186,0.92085659,0.04682479,1.86062560
-2.41620810,3.65115988,0.98677177,0.93155021,0.01660814,0.17641680,1.00157313,0.95185849,0.04733214,1.83371371
-2.41020510,3.67633196,1.00092379,0.94401927,0.01719678,0.17964646,0.98345214,0.98380057,0.04782316,1.80880125
-2.40420210,3.70519069,1.01680915,0.95763293,0.01782030,0.18272317,0.96647528,1.01655991,0.04828409,1.78613732
-2.39819910,3.73773552,1.03436996,0.97240983,0.01847737,0.18558870,0.95078413,1.05004273,0.04870160,1.76590259
-2.39219610,3.77391508,1.05349391,0.98834407,0.01916603,0.18818511,0.93647489,1.08419107,0.04906319,1.74821006
-2.38619310,3.81363765,1.07401724,1.00540550,0.01988361,0.19045680,0.92359842,1.11898873,0.04935757,1.73310670
-2.38019010,3.85678153,1.09572936,1.02354007,0.02062663,0.19235261,0.91216111,1.15446618,0.04957508,1.72057596
-2.37418709,3.90320467,1.11837896,1.04267034,0.02139073,0.19382772,0.90212618,1.19070425,0.04970798,1.71054080
-2.36818409,3.95275297,1.14168126,1.06269600,0.02217064,0.19484522,0.89341564,1.22783646,0.04975075,1.70286702
-2.36218109,4.00526733,1.16532621,1.08349460,0.02296017,0.19537740,0.88591265,1.26604982,0.04970025,1.69736690
-2.35617809,4.06058919,1.18898734,1.10492262,0.02375226,0.19540663,0.87946457,1.30558415,0.04955578,1.69380323
-2.35017509,4.11856480,1.21233091,1.12681693,0.02453901,0.19492571,0.87388651,1.34672984,0.04931911,1.69189376
-2.34417209,4.17904872,1.23502524,1.14899685,0.02531181,0.19393785,0.86896569,1.38982415,0.04899426,1.69131636
-2.33816908,4.24190668,1.25674990,1.17126704,0.02606152,0.19245621,0.86446652,1.43524612,0.04858734,1.69171511
-2.33216608,4.30701848,1.27720464,1.19342121,0.02677863,0.19050305,0.86013638,1.48341018,0.04810620,1.69270740
-2.32616308,4.37428104,1.29611776,1.21524677,0.02745353,0.18810855,0.85571237,1.53475852,0.04756008,1.69389230
-2.32016008,4.44361198,1.31325394,1.23653041,0.02807676,0.18530947,0.85092861,1.58975228,0.04695917,1.69486020
-2.31415708,4.51495362,1.32842109,1.25706450,0.02863934,0.18214765,0.84552422,1.64886173,0.04631417,1.69520366
-2.30815408,4.58827741,1.34147633,1.27665403,0.02913304,0.17866843,0.83925162,1.71255540,0.04563590,1.69452925
-2.30215108,4.66358822,1.35233071,1.29512390,0.02955070,0.17491919,0.83188494,1.78128833,0.04493491,1.69246997
-2.29614807,4.74092823,1.36095262,1.31232613,0.02988653,0.17094796,0.82322825,1.85548958,0.04422108,1.68869792
-2.29014507,4.82037953,1.36736961,1.32814652,0.03013638,0.16680226,0.81312306,1.93554911,0.04350344,1.68293648
-2.28414207,4.90206507,1.37166864,1.34251043,0.03029791,0.16252809,0.80145494,2.02180444,0.04278987,1.67497143
-2.27813907,4.98614716,1.37399443,1.35538709,0.03037079,0.15816926,0.78815875,2.11452737,0.04208707,1.66466034
-2.27213607,5.07282319,1.37454600,1.36679217,0.03035675,0.15376685,0.77322213,2.21391121,0.04140045,1.65193961
-2.26613307,5.16231833,1.37357137,1.37678823,0.03025961,0.14935895,0.75668714,2.32005921,0.04073419,1.63682860
-2.26013007,5.25487525,1.37136038,1.38548295,0.03008517,0.14498058,0.73864965,2.43297470,0.04009131,1.61943043
-2.25412706,5.35074120,1.36823603,1.39302497,0.02984109,0.14066372,0.71925666,2.55255377,0.03947383,1.59992927
-2.24812406,5.45015327,1.36454439,1.39959763,0.02953663,0.13643745,0.69870146,2.67858109,0.03888289,1.57858406
-2.24212106,5.55332250,1.36064349,1.40541066,0.02918235,0.13232811,0.67721681,2.81072953,0.03831896,1.55571886
-2.23611806,5.66041823,1.35689179,1.41069045,0.02878976,0.12835948,0.65506656,2.94856412,0.03778202,1.53171025
-2.23011506,5.77155377,1.35363650,1.41566933,0.02837097,0.12455288,0.63253591,3.09155065,0.03727170,1.50697228
-2.22411206,5.88677469,1.35120246,1.42057444,0.02793821,0.12092728,0.60992099,3.23906892,0.03678748,1.48193987
-2.21810905,6.00605075,1.34988201,1.42561696,0.02750347,0.11749925,0.58751812,3.39043049,0.03632877,1.45705131
-2.21210605,6.12927235,1.34992652,1.43098236,0.02707813,0.11428291,0.56561326,3.54490030,0.03589504,1.43273096
-2.20610305,6.25625196,1.35153985,1.43682219,0.02667259,0.11128976,0.54447235,3.70172120,0.03548582,1.40937282
-2.20010005,6.38673060,1.35487430,1.44324810,0.02629595,0.10852854,0.52433274,3.86014038,0.03510082,1.38732602
-2.19409705,6.52038900,1.36002906,1.45032831,0.02595586,0.10600503,0.50539630,4.01943593,0.03473984,1.36688264
-2.18809405,6.65686256,1.36705155,1.45808699,0.02565830,0.10372191,0.48782433,4.17894217,0.03440285,1.34826874
-2.18209105,6.79575896,1.37594133,1.46650639,0.02540752,0.10167868,0.47173463,4.33807192,0.03408987,1.33163861
-2.17608804,6.93667690,1.38665655,1.47553172,0.02520605,0.09987166,0.45720051,4.49633414,0.03380102,1.31707253
-2.17008504,7.07922445,1.39912253,1.48507848,0.02505478,0.09829406,0.44425196,4.65334552,0.03353641,1.30457808
-2.16408204,7.22303514,1.41324195,1.49504177,0.02495307,0.09693625,0.43287862,4.80883496,0.03329613,1.29409442
-2.15807904,7.36778054,1.42890625,1.50530696,0.02489898,0.09578611,0.42303437,4.96264024,0.03308023,1.28549945
-2.15207604,7.51317805,1.44600731,1.51576112,0.02488947,0.09482945,0.41464311,5.11469685,0.03288869,1.27861908
-2.14607304,7.65899312,1.46444905,1.52630442,0.02492067,0.09405060,0.40760557,5.26501950,0.03272137,1.27323807
-2.14007004,7.80503562,1.48415802,1.53686083,0.02498815,0.09343303,0.40180645,5.41367715,0.03257803,1.26911174
-2.13406703,7.95115081,1.50509249,1.54738749,0.02508719,0.09296001,0.39712178,5.56076344,0.03245834,1.26597791
-2.12806403,8.09720549,1.52724945,1.55788203,0.02521303,0.09261526,0.39342594,5.70636426,0.03236186,1.26356842
-2.12206103,8.24307083,1.55066903,1.56838754,0.02536108,0.09238360,0.39059813,5.85052503,0.03228804,1.26161983
-2.11605803,8.38860342,1.57543612,1.57899462,0.02552713,0.09225149,0.38852791,5.99322005,0.03223627,1.25988271
-2.11005503,8.53362637,1.60167879,1.58984067,0.02570748,0.09220750,0.38711980,6.13432629,0.03220588,1.25812939
-2.10405203,8.67791245,1.62956382,1.60110603,0.02589900,0.09224263,0.38629657,6.27360397,0.03219613,1.25615991
-2.09804902,8.82117092,1.65928905,1.61300742,0.02609922,0.09235055,0.38600137,6.41068558,0.03220626,1.25380622
-2.09204602,8.96303962,1.69107320,1.62578877,0.02630629,0.09252758,0.38619858,6.54507456,0.03223549,1.25093449
-2.08604302,9.10308314,1.72514332,1.63971000,0.02651894,0.09277269,0.38687349,6.67615422,0.03228305,1.24744600
-2.08004002,9.24079773,1.76172042,1.65503412,0.02673637,0.09308717,0.38803098,6.80320653,0.03234815,1.24327645
-2.07403702,9.37562274,1.80100407,1.67201350,0.02695811,0.09347438,0.38969317,6.92544003,0.03243004,1.23839420
-2.06803402,9.50695780,1.84315639,1.69087560,0.02718389,0.09393923,0.39189640,7.04202501,0.03252799,1.23279754
-2.06203102,9.63418472,1.88828643,1.71180924,0.02741346,0.09448770,0.39468763,7.15213385,0.03264130,1.22651138
-2.05602801,9.75669222,1.93643550,1.73495170,0.02764641,0.09512627,0.39812051,7.25498384,0.03276930,1.21958335
-2.05002501,9.87390184,1.98756432,1.76037752,0.02788199,0.09586138,0.40225114,7.34987968,0.03291136,1.21207979
-2.04402201,9.98529283,2.04154262,1.78808946,0.02811898,0.09669882,0.40713399,7.43625277,0.03306686,1.20408159
-2.03801901,10.09042437,2.09814187,1.81801212,0.02835556,0.09764330,0.41281785,7.51369474,0.03323519,1.19568004
-2.03201601,10.18895326,2.15703161,1.84998855,0.02858921,0.09869794,0.41934213,7.58198295,0.03341573,1.18697292
-2.02601301,10.28064605,2.21777992,1.88378015,0.02881668,0.09986397,0.42673360,7.64109631,0.03360785,1.17806071
-2.02001001,10.36538481,2.27985815,1.91907006,0.02903396,0.10114050,0.43500363,7.69122057,0.03381085,1.16904307
-2.01400700,10.44316648,2.34265011,1.95546981,0.02923639,0.10252432,0.44414608,7.73274273,0.03402399,1.16001576
-2.00800400,10.51409613,2.40546564,1.99252936,0.02941870,0.10400999,0.45413582,7.76623530,0.03424643,1.15106778
-2.00200100,10.57837514,2.46755824,2.02975008,0.02957521,0.10558988,0.46492808,7.79243151,0.03447725,1.14227898
-1.99599800,10.63628565,2.52814636,2.06660023,0.02969999,0.10725441,0.47645836,7.81219325,0.03471543,1.13371819
-1.98999500,10.68817280,2.58643769,2.10253256,0.02978712,0.10899240,0.48864325,7.82647423,0.03495987,1.12544173
-1.98399200,10.73442663,2.64165569,2.13700322,0.02983095,0.11079148,0.50138178,7.83628045,0.03520942,1.11749251
-1.97798899,10.77546519,2.69306728,2.16949141,0.02982634,0.11263853,0.51455752,7.84263088,0.03546290,1.10989970
-1.97198599,10.81172042,2.74001086,2.19951889,0.02976898,0.11452028,0.52804121,7.84652042,0.03571915,1.10267895
-1.96598299,10.84362781,2.78192331,2.22666860,0.02965562,0.11642384,0.54169382,7.84888739,0.03597712,1.09583309
-1.95997999,10.87162055,2.81836493,2.25060158,0.02948435,0.11833727,0.55537000,7.85058706,0.03623592,1.08935342
-1.95397699,10.89612841,2.84904124,2.27107156,0.02925475,0.12025010,0.56892176,7.85237228,0.03649488,1.08322139
-1.94797399,10.91758074,2.87382049,2.28793638,0.02896811,0.12215389,0.58220219,7.85488166,0.03675369,1.07741058
-1.94197099,10.93641305,2.89274611,2.30116587,0.02862747,0.12404260,0.59506921,7.85863507,0.03701241,1.07188896
-1.93596798,10.95307568,2.90604327,2.31084572,0.02823769,0.12591299,0.60738908,7.86403589,0.03727158,1.06662123
-1.92996498,10.96804320,2.91411916,2.31717714,0.02780543,0.12776488,0.61903963,7.87137863,0.03753222,1.06157106
-1.92396198,10.98182286,2.91755669,2.32047223,0.02733899,0.12960130,0.62991304,7.88086064,0.03779591,1.05670322
-1.91795898,10.99496041,2.91710173,2.32114524,0.02684822,0.13142851,0.63991816,7.89259595,0.03806475,1.05198540
-1.91195598,11.00804195,2.91364412,2.31970004,0.02634425,0.13325597,0.64898219,7.90662970,0.03834132,1.04738960
-1.90595298,11.02169064,2.90819322,2.31671430,0.02583923,0.13509614,0.65705178,7.92295142,0.03862866,1.04289312
-1.89994997,11.03655751,2.90184866,2.31282095,0.02534601,0.13696418,0.66409346,7.94150585,0.03893014,1.03847905
-1.89394697,11.05330630,2.89576757,2.30868785,0.02487784,0.13887761,0.67009345,7.96220017,0.03924938,1.03413627
-1.88794397,11.07259259,2.89112944,2.30499631,0.02444794,0.14085583,0.67505689,7.98490718,0.03959007,1.02985911
-1.88194097,11.09503812,2.88909988,2.30241950,0.02406923,0.14291958,0.67900654,8.00946422,0.03995589,1.02564652
-1.87593797,11.12120173,2.89079494,2.30160155,0.02375392,0.14509043,0.68198105,8.03566823,0.04035026,1.02150120
-1.86993497,11.15154858,2.89724712,2.30313814,0.02351323,0.14739014,0.68403291,8.06326775,0.04077627,1.01742846
-1.86393197,11.18641976,2.90937448,2.30755949,0.02335713,0.14984010,0.68522617,8.09195297,0.04123650,1.01343522
-1.85792896,11.22600441,2.92795398,2.31531608,0.02329403,0.15246072,0.68563404,8.12134525,0.04173291,1.00952915
-1.85192596,11.27031646,2.95360003,2.32676790,0.02333069,0.15527086,0.68533657,8.15098765,0.04226672,1.00571808
-1.84592296,11.31917787,2.98674884,2.34217723,0.02347199,0.15828735,0.68441835,8.18033793,0.04283840,1.00200978
-1.83991996,11.37221000,3.02764899,2.36170527,0.02372095,0.16152450,0.68296654,8.20876545,0.04344760,0.99841219
-1.83391696,11.42883414,3.07635847,2.38541241,0.02407863,0.16499367,0.68106907,8.23555310,0.04409318,0.99493409
-1.82791396,11.48828168,3.13274772,2.41326199,0.02454421,0.16870298,0.67881324,8.25990496,0.04477327,0.99158618
-1.82191096,11.54961396,3.19650848,2.44512704,0.02511506,0.17265699,0.67628470,8.28095998,0.04548534,0.98838255
-1.81590795,11.61175093,3.26716756,2.48079954,0.02578681,0.17685654,0.67356667,8.29781172,0.04622637,0.98534237
-1.80990495,11.67350726,3.34410461,2.52000154,0.02655357,0.18129858,0.67073963,8.30953320,0.04699290,0.98249171
-1.80390195,11.73363432,3.42657301,2.56239742,0.02740804,0.18597613,0.66788115,8.31520606,0.04778127,0.97986529
-1.79789895,11.79086543,3.51372252,2.60760668,0.02834173,0.19087824,0.66506603,8.31395250,0.04858774,0.97750811
-1.79189595,11.84396236,3.60462281,2.65521644,0.02934514,0.19599010,0.66236646,8.30496825,0.04940865,0.97547659
-1.78589295,11.89176011,3.69828665,2.70479327,0.03040794,0.20129304,0.65985232,8.28755475,0.05024056,0.97383924
-1.77988994,11.93320794,3.79369195,2.75589362,0.03151918,0.20676478,0.65759130,8.26114872,0.05108036,0.97267676
-1.77388694,11.96740424,3.88980193,2.80807268,0.03266742,0.21237956,0.65564894,8.22534735,0.05192537,0.97208128
-1.76788394,11.99362374,3.98558287,2.86089142,0.03384094,0.21810841,0.65408850,8.17992760,0.05277342,0.97215500
-1.76188094,12.01133569,4.08001921,2.91392173,0.03502785,0.22391947,0.65297043,8.12485858,0.05362281,0.97300796
-1.75587794,12.02021256,4.17212605,2.96674979,0.03621623,0.22977826,0.65235170,8.06030611,0.05447236,0.97475531
-1.74987494,12.02012938,4.26095907,3.01897793,0.03739422,0.23564816,0.65228479,7.98662957,0.05532133,0.97751389
-1.74387194,12.01115418,4.34562255,3.07022540,0.03855015,0.24149080,0.65281640,7.90437100,0.05616938,0.98139858
-1.73786893,11.99353108,4.42527563,3.12012831,0.03967262,0.24726657,0.65398602,7.81423735,0.05701642,0.98651841
-1.73186593,11.96765736,4.49913776,3.16833946,0.04075055,0.25293518,0.65582440,7.71707702,0.05786259,0.99297276
-1.72586293,11.93405674,4.56649360,3.21452824,0.04177334,0.25845620,0.65835197,7.61385205,0.05870808,1.00084782
-1.71985993,11.89335070,4.62669807,3.25838127,0.04273088,0.26378974,0.66157745,7.50560766,0.05955308,1.01021356
-1.71385693,11.84623005,4.67918187,3.29960393,0.04361367,0.26889698,0.66549657,7.39344083,0.06039762,1.02112135
-1.70785393,11.79342848,4.72345755,3.33792299,0.04441292,0.27374085,0.67009127,7.27846947,0.06124159,1.03360238
-1.70185093,11.73569963,4.75912638,3.37309053,0.04512062,0.27828659,0.67532922,7.16180391,0.06208459,1.04766698
-1.69584792,11.67379863,4.78588561,3.40488876,0.04572964,0.28250230,0.68116385,7.04452164,0.06292596,1.06330481
-1.68984492,11.60846880,4.80353568,3.43313590,0.04623383,0.28635940,0.68753499,6.92764639,0.06376475,1.08048588
-1.68384192,11.54043334,4.81198710,3.45769228,0.04662812,0.28983299,0.69436997,6.81213194,0.06459974,1.09916233
-1.67783892,11.47039152,4.81126596,3.47846655,0.04690857,0.29290213,0.70158525,6.69885086,0.06542948,1.11927071
-1.67183592,11.39901858,4.80151766,3.49542117,0.04707248,0.29554998,0.70908850,6.58858787,0.06625231,1.14073456
-1.66583292,11.32696782,4.78300787,3.50857678,0.04711837,0.29776380,0.71678100,6.48203725,0.06706642,1.16346708
-1.65982991,11.25487355,4.75612040,3.51801473,0.04704608,0.29953486,0.72456023,6.37980356,0.06786989,1.18737354
