energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.63381691,13.25176913,0.01274594,1.83029043,5.98884014,7.47282013,0.15006069,2.82780043
-5.62781391,13.77609459,0.01358244,1.89162531,6.13439435,7.80697663,0.15386681,2.94606159
-5.62181091,14.28657554,0.01442684,1.95051450,6.26007859,8.13712440,0.15739658,3.06114675
-5.61580790,14.77826650,0.01526747,2.00634929,6.36427838,8.46025575,0.16061046,3.17194053
-5.60980490,15.24600496,0.01609200,2.05850406,6.44558325,8.77314189,0.16346948,3.27728693
-5.60380190,15.68447111,0.01688769,2.10634280,6.50280610,9.07237174,0.16593575,3.37600344
-5.59779890,16.08826974,0.01764172,2.14922842,6.53500476,9.35440580,0.16797308,3.46689969
-5.59179590,16.45203388,0.01834155,2.18653471,6.54150558,9.61564483,0.16954776,3.54880050
-5.58579290,16.77054813,0.01897522,2.21766089,6.52192851,9.85251197,0.17062952,3.62057274
-5.57978989,17.03888850,0.01953171,2.24204832,6.47621249,10.06154599,0.17119263,3.68115535
-5.57378689,17.25257350,0.02000126,2.25919881,6.40463963,10.23950256,0.17121710,3.72959127
-5.56778389,17.40772059,0.02037568,2.26869388,6.30785641,10.38345974,0.17068989,3.76506002
-5.56178089,17.50120067,0.02064862,2.27021387,6.18688983,10.49092308,0.16960613,3.78690938
-5.55577789,17.53078317,0.02081577,2.26355611,6.04315663,10.55992561,0.16797024,3.79468459
-5.54977489,17.49526384,0.02087503,2.24865102,5.87846359,10.58911785,0.16579680,3.78815348
-5.54377189,17.39456790,0.02082663,2.22557528,5.69499764,10.57784305,0.16311126,3.76732604
-5.53776888,17.22982204,0.02067317,2.19456095,5.49530467,10.52619343,0.15995019,3.73246716
-5.53176588,17.00339007,0.02041957,2.15600009,5.28225661,10.43504401,0.15636129,3.68410161
-5.52576288,16.71886827,0.02007297,2.11044407,5.05900711,10.30606128,0.15240283,3.62301053
-5.51975988,16.38103890,0.01964260,2.05859749,4.82893653,10.14168537,0.14814276,3.55021937
-5.51375688,15.99578174,0.01913952,2.00130646,4.59558777,9.94508535,0.14365737,3.46697721
-5.50775388,15.56994596,0.01857636,1.93954164,4.36259482,9.72008873,0.13902948,3.37472838
-5.50175088,15.11118609,0.01796696,1.87437634,4.13360630,9.47108709,0.13434639,3.27507699
-5.49574787,14.62776793,0.01732606,1.80696055,3.91220656,9.20292132,0.12969751,3.16974592
-5.48974487,14.12835119,0.01666888,1.73849165,3.70183678,8.92075045,0.12517181,3.06053167
-5.48374187,13.62175704,0.01601069,1.67018290,3.50571880,8.62990886,0.12085519,2.94925667
-5.47773887,13.11672894,0.01536646,1.60323089,3.32678376,8.33575744,0.11682791,2.83772106
-5.47173587,12.62169563,0.01475044,1.53878297,3.16760763,8.04353389,0.11316212,2.72765540
-5.46573287,12.14454471,0.01417579,1.47790606,3.03035538,7.75820788,0.10991960,2.62067617
-5.45972986,11.69241478,0.01365422,1.42155764,2.91673494,7.48434623,0.10714988,2.51824544
-5.45372686,11.27151310,0.01319574,1.37056017,2.82796191,7.22599270,0.10488870,2.42163615
-5.44772386,10.88696477,0.01280837,1.32557969,2.76473555,6.98656656,0.10315690,2.33190381
-5.44172086,10.54269787,0.01249796,1.28710919,2.72722646,6.76878318,0.10195989,2.24986564
-5.43571786,10.24136798,0.01226806,1.25545751,2.71507576,6.57459891,0.10128746,2.17608744
-5.42971486,9.98432360,0.01211987,1.23074377,2.72740600,6.40518175,0.10111428,2.11087844
-5.42371186,9.77161306,0.01205221,1.21289777,2.76284324,6.26090836,0.10140069,2.05429414
-5.41770885,9.60203184,0.01206160,1.20166610,2.81955031,6.14138683,0.10209407,2.00614673
-5.41170585,9.47320810,0.01214239,1.19662377,2.89527063,6.04550419,0.10313051,1.96602262
-5.40570285,9.38172328,0.01228695,1.19719109,2.98738226,5.97149642,0.10443683,1.93330637
-5.39969985,9.32326335,0.01248590,1.20265511,3.09296153,5.91703846,0.10593288,1.90721009
-5.39369685,9.29279580,0.01272843,1.21219502,3.20885544,5.87935087,0.10753395,1.88680748
-5.38769385,9.28476659,0.01300260,1.22491083,3.33176189,5.85531944,0.10915335,1.87107120
-5.38169085,9.29331087,0.01329574,1.23985421,3.45831624,5.84162376,0.11070491,1.85891261
-5.37568784,9.31247084,0.01359479,1.25606086,3.58518268,5.83487046,0.11210553,1.84922252
-5.36968484,9.33641401,0.01388673,1.27258320,3.70914832,5.83172670,0.11327749,1.84091185
-5.36368184,9.35964492,0.01415896,1.28852232,3.82721752,5.82904956,0.11415066,1.83295085
-5.35767884,9.37720361,0.01439966,1.30305841,3.93670369,5.82400705,0.11466436,1.82440577
-5.35167584,9.38484432,0.01459817,1.31547834,4.03531576,5.81418663,0.11476898,1.81447183
-5.34567284,9.37918853,0.01474528,1.32519966,4.12123581,5.79768760,0.11442724,1.80250143
-5.33966983,9.35784669,0.01483350,1.33179011,4.19318505,5.77319400,0.11361510,1.78802664
-5.33366683,9.31950452,0.01485726,1.33498178,4.25047486,5.74002535,0.11232223,1.77077526
-5.32766383,9.26397003,0.01481310,1.33467950,4.29304027,5.69816329,0.11055218,1.75067983
-5.32166083,9.19217919,0.01469971,1.33096296,4.32145368,5.64825257,0.10832208,1.72787920
-5.31565783,9.10615930,0.01451793,1.32408233,4.33691715,5.59157637,0.10566201,1.70271252
-5.30965483,9.00895050,0.01427078,1.31444750,4.34123241,5.53000591,0.10261408,1.67570580
-5.30365183,8.90448749,0.01396325,1.30261123,4.33674868,5.46592624,0.09923108,1.64755136
-5.29764882,8.79744509,0.01360216,1.28924659,4.32628913,5.40214007,0.09557502,1.61908076
-5.29164582,8.69305243,0.01319596,1.27511961,4.31305790,5.34175319,0.09171532,1.59123229
-5.28564282,8.59688238,0.01275442,1.26105797,4.30053023,5.28804509,0.08772689,1.56501377
-5.27963982,8.51462331,0.01228833,1.24791696,4.29232942,5.24432982,0.08368814,1.54146234
-5.27363682,8.45184170,0.01180918,1.23654394,4.29209446,5.21381185,0.07967881,1.52160232
-5.26763382,8.41374445,0.01132886,1.22774271,4.30334321,5.19944276,0.07577796,1.50640293
-5.26163082,8.40494975,0.01085925,1.22223901,4.32933582,5.20378410,0.07206187,1.49673720
-5.25562781,8.42927561,0.01041196,1.22064885,4.37294349,5.22888204,0.06860211,1.49334383
-5.24962481,8.48955427,0.00999799,1.22345054,4.43652751,5.27615894,0.06546374,1.49679320
-5.24362181,8.58748007,0.00962746,1.23096185,4.52183300,5.34632623,0.06270366,1.50745902
-5.23761881,8.72349688,0.00930935,1.24332312,4.62990168,5.43932262,0.06036925,1.52549659
-5.23161581,8.89672998,0.00905130,1.26048690,4.76100687,5.55428015,0.05849717,1.55082860
-5.22561281,9.10496536,0.00885944,1.28221478,4.91461360,5.68952002,0.05711249,1.58313898
-5.21960980,9.34467765,0.00873823,1.30808133,5.08936565,5.84257856,0.05622811,1.62187518
-5.21360680,9.61110599,0.00869040,1.33748511,5.28310028,6.01026270,0.05584441,1.66625869
-5.20760380,9.89837529,0.00871686,1.36966623,5.49289072,6.18873298,0.05594932,1.71530369
-5.20160080,10.19965853,0.00881675,1.40372987,5.71511539,6.37361117,0.05651860,1.76784299
-5.19559780,10.50737426,0.00898737,1.43867471,5.94555196,6.56010842,0.05751654,1.82256054
-5.18959480,10.81341204,0.00922435,1.47342526,6.17949346,6.74316912,0.05889685,1.87802929
-5.18359180,11.10937775,0.00952165,1.50686672,6.41188294,6.91762517,0.06060394,1.93275321
-5.17758879,11.38684983,0.00987174,1.53788125,6.63746253,7.07835480,0.06257439,1.98521196
-5.17158579,11.63763732,0.01026577,1.56538404,6.85093226,7.22044016,0.06473871,2.03390675
-5.16558279,11.85403085,0.01069372,1.58835812,7.04711353,7.33931798,0.06702330,2.07740591
-5.15957979,12.02903770,0.01114464,1.60588652,7.22111200,7.43091797,0.06935252,2.11438863
-5.15357679,12.15659339,0.01160692,1.61718074,7.36847473,7.49178425,0.07165091,2.14368542
-5.14757379,12.23174285,0.01206851,1.62160464,7.48533618,7.51917600,0.07384540,2.16431420
-5.14157079,12.25078577,0.01251726,1.61869307,7.56854849,7.51114414,0.07586756,2.17551075
-5.13556778,12.21138197,0.01294115,1.60816457,7.61579153,7.46658224,0.07765569,2.17675261
-5.12956478,12.11261447,0.01332864,1.58992816,7.62565893,7.38525060,0.07915676,2.16777601
-5.12356178,11.95500904,0.01366896,1.56408393,7.59771730,7.26777355,0.08032815,2.14858507
-5.11755878,11.74051101,0.01395240,1.53091777,7.53253637,7.11561118,0.08113903,2.11945343
-5.11155578,11.47242140,0.01417052,1.49089063,7.43168905,6.93100726,0.08157141,2.08091811
-5.10555278,11.15529541,0.01431648,1.44462271,7.29772112,6.71691615,0.08162083,2.03376613
-5.09954977,10.79480807,0.01438514,1.39287357,7.13409156,6.47691208,0.08129652,1.97901439
-5.09354677,10.39759203,0.01437326,1.33651863,6.94508528,6.21508427,0.08062122,1.91788336
-5.08754377,9.97105371,0.01427958,1.27652325,6.73570092,5.93592225,0.07963047,1.85176574
-5.08154077,9.52317401,0.01410482,1.21391508,6.51151737,5.64419520,0.07837151,1.78219094
-5.07553777,9.06230018,0.01385171,1.14975573,6.27854309,5.34482947,0.07690180,1.71078652
-5.06953477,8.59693534,0.01352486,1.08511252,6.04305290,5.04278818,0.07528715,1.63923770
-5.06353177,8.13553186,0.01313059,1.02103127,5.81141730,4.74295625,0.07359959,1.56924629
-5.05752876,7.68629423,0.01267681,0.95851076,5.58992944,4.45003418,0.07191508,1.50248998
-5.05152576,7.25699684,0.01217270,0.89847948,5.38463495,4.16844298,0.07031103,1.44058323
-5.04552276,6.85482083,0.01162845,0.84177538,5.20116951,3.90224258,0.06886381,1.38504079
-5.03951976,6.48621393,0.01105500,0.78912875,5.04460900,3.65506502,0.06764633,1.33724481
-5.03351676,6.15677608,0.01046369,0.74114877,4.91933633,3.43006358,0.06672573,1.29841626
-5.02751376,5.87117280,0.00986593,0.69831381,4.82892878,3.22987835,0.06616129,1.26959154
-5.02151076,5.63307763,0.00927299,0.66096554,4.77606896,3.05661801,0.06600266,1.25160476
-5.01550775,5.44514389,0.00869562,0.62930684,4.76248174,2.91185755,0.06628837,1.24507606
-5.00950475,5.30900550,0.00814391,0.60340342,4.78889901,2.79665098,0.06704486,1.25040637
-5.00350175,5.22530578,0.00762700,0.58318888,4.85505321,2.71155768,0.06828578,1.26777860
-4.99749875,5.19375223,0.00715300,0.56847300,4.95969976,2.65668096,0.07001189,1.29716518
-4.99149575,5.21319519,0.00672885,0.55895294,5.10066799,2.63171695,0.07221137,1.33834179
-4.98549275,5.28172706,0.00636030,0.55422685,5.27493896,2.63601170,0.07486052,1.39090676
-4.97948974,5.39679873,0.00605183,0.55380962,5.47874835,2.66862432,0.07792499,1.45430547
-4.97348674,5.55534915,0.00580678,0.55715016,5.70771106,2.72839384,0.08136131,1.52785903
-4.96748374,5.75394351,0.00562738,0.56364978,5.95696434,2.81400711,0.08511878,1.61079615
-4.96148074,5.98891539,0.00551483,0.57268117,6.22132473,2.92406544,0.08914157,1.70228708
-4.95547774,6.25650775,0.00546951,0.58360736,6.49545413,3.05714735,0.09337111,1.80147820
-4.94947474,6.55300779,0.00549109,0.59580027,6.77402955,3.21186503,0.09774840,1.90752606
-4.94347174,6.87487061,0.00557868,0.60865820,7.05191091,3.38691227,0.10221647,2.01962915
-4.93746873,7.21882684,0.00573104,0.62162181,7.32430093,3.58110175,0.10672262,2.13705616
-4.93146573,7.58196999,0.00594668,0.63418816,7.58689163,3.79339009,0.11122058,2.25916918
-4.92546273,7.96181970,0.00622408,0.64592242,7.83599178,4.02288930,0.11567225,2.38544071
-4.91945973,8.35635815,0.00656175,0.65646689,8.06863052,4.26886396,0.12004919,2.51546337
-4.91345673,8.76403772,0.00695835,0.66554709,8.28263300,4.53071388,0.12433360,2.64895171
-4.90745373,9.18375936,0.00741279,0.67297482,8.47666501,4.80794281,0.12851886,2.78573553
-4.90145073,9.61482235,0.00792422,0.67864809,8.65024450,5.10011444,0.13260951,2.92574502
-4.89544772,10.05684753,0.00849207,0.68254812,8.80371937,5.40679746,0.13662073,3.06898790
-4.88944472,10.50967754,0.00911601,0.68473340,8.93821239,5.72750243,0.14057731,3.21551970
-4.88344172,10.97325873,0.00979588,0.68533133,9.05553519,6.06161348,0.14451204,3.36540827
-4.87743872,11.44751078,0.01053162,0.68452764,9.15807486,6.40831866,0.14846383,3.51869448
-4.87143572,11.93219054,0.01132315,0.68255417,9.24865801,6.76654277,0.15247532,3.67535085
-4.86543272,12.42675776,0.01217023,0.67967548,9.33039773,7.13488693,0.15659029,3.83524053
-4.85942971,12.93024993,0.01307232,0.67617499,9.40653032,7.51157878,0.16085096,3.99807887
-4.85342671,13.44117390,0.01402844,0.67234094,9.48024854,7.89443722,0.16529517,4.16339982
-4.84742371,13.95742079,0.01503706,0.66845314,9.55453886,8.28085480,0.16995369,4.33052945
-4.84142071,14.47621020,0.01609593,0.66477065,9.63202960,8.66780016,0.17484771,4.49856835
-4.83541771,14.99406810,0.01720202,0.66152113,9.71485673,9.05184220,0.17998668,4.66638440
-4.82941471,15.50684122,0.01835144,0.65889211,9.80455304,9.42919636,0.18536657,4.83261699
-4.82341171,16.00974904,0.01953942,0.65702452,9.90196549,9.79579225,0.19096863,4.99569295
-4.81740870,16.49747237,0.02076030,0.65600855,10.00720422,10.14736103,0.19675874,5.15385433
-4.81140570,16.96427576,0.02200763,0.65588212,10.11962526,10.47953933,0.20268741,5.30519686
-4.80540270,17.40415893,0.02327422,0.65663165,10.23784732,10.78798596,0.20869044,5.44771811
-4.79939970,17.81103114,0.02455234,0.65819511,10.35980173,11.06850646,0.21469022,5.57937325
-4.79339670,18.17890060,0.02583385,0.66046713,10.48281267,11.31718041,0.22059767,5.69813621
-4.78739370,18.50207066,0.02711046,0.66330561,10.60370407,11.53048560,0.22631467,5.80206359
-4.78139070,18.77533364,0.02837392,0.66653977,10.71892761,11.70541347,0.23173710,5.88935851
-4.77538769,18.99415327,0.02961628,0.66997884,10.82470597,11.83957055,0.23675803,5.95843156
-4.76938469,19.15482719,0.03083012,0.67342113,10.91718461,11.93126089,0.24127134,6.00795608
-4.76338169,19.25462182,0.03200876,0.67666304,10.99258482,11.97954560,0.24517528,6.03691531
-4.75737869,19.29187318,0.03314647,0.67950748,11.04735136,11.98427656,0.24837603,6.04463920
-4.75137569,19.26604882,0.03423859,0.68177130,11.07828792,11.94610242,0.25079099,6.03082927
-4.74537269,19.17776802,0.03528160,0.68329165,11.08267461,11.86644647,0.25235173,5.99557039
-4.73936968,19.02877924,0.03627319,0.68393069,11.05836270,11.74745718,0.25300640,5.93932897
-4.73336668,18.82189580,0.03721217,0.68357882,11.00384291,11.59193342,0.25272161,5.86293769
-4.72736368,18.56089307,0.03809838,0.68215620,10.91828523,11.40322767,0.25148348,5.76756761
-4.72136068,18.25037173,0.03893249,0.67961261,10.80154941,11.18513119,0.24929811,5.65468883
-4.71535768,17.89559366,0.03971576,0.67592593,10.65416707,10.94174638,0.24619114,5.52602171
-4.70935468,17.50229797,0.04044976,0.67109919,10.47729768,10.67735151,0.24220669,5.38348084
-4.70335168,17.07650560,0.04113601,0.66515669,10.27266175,10.39626373,0.23740560,5.22911428
-4.69734867,16.62432134,0.04177565,0.65813942,10.04245602,10.10270606,0.23186306,5.06504086
-4.69134567,16.15174204,0.04236910,0.65009999,9.78925555,9.80068366,0.22566586,4.89338820
-4.68534267,15.66447936,0.04291570,0.64109763,9.51590876,9.49387442,0.21890929,4.71623418
-4.67933967,15.16780444,0.04341352,0.63119347,9.22543082,9.18553802,0.21169387,4.53555419
-4.67333667,14.66642085,0.04385907,0.62044628,8.92090101,8.87844658,0.20412219,4.35317614
-4.66733367,14.16437027,0.04424724,0.60890921,8.60536889,8.57483926,0.19629581,4.17074496
-4.66133067,13.66497411,0.04457126,0.59662735,8.28177322,8.27640169,0.18831255,3.98969744
-4.65532766,13.17081198,0.04482283,0.58363652,7.95287664,7.98427024,0.18026419,3.81124808
-4.64932466,12.68373622,0.04499227,0.56996313,7.62121783,7.69905981,0.17223465,3.63638567
-4.64332166,12.20491993,0.04506889,0.55562513,7.28908178,7.42091285,0.16429882,3.46588012
-4.63731866,11.73493433,0.04504136,0.54063396,6.95848746,7.14956627,0.15652192,3.30029827
-4.63131566,11.27384968,0.04489823,0.52499727,6.63119127,6.88443253,0.14895941,3.14002719
-4.62531266,10.82135337,0.04462844,0.50872222,6.30870371,6.62468999,0.14165754,2.98530307
-4.61930965,10.37687765,0.04422193,0.49181907,5.99231612,6.36937811,0.13465419,2.83624361
-4.61330665,9.93972988,0.04367019,0.47430489,5.68313385,6.11749232,0.12798019,2.69288180
-4.60730365,9.50921762,0.04296678,0.45620696,5.38211233,5.86807403,0.12166075,2.55519905
-4.60130065,9.08476225,0.04210782,0.43756577,5.09009252,5.62029157,0.11571708,2.42315572
-4.59529765,8.66599517,0.04109237,0.41843731,4.80783267,5.37350840,0.11016798,2.29671741
-4.58929465,8.25283218,0.03992270,0.39889458,4.53603398,5.12733580,0.10503120,2.17587586
-4.58329165,7.84552311,0.03860441,0.37902808,4.27535841,4.88166827,0.10032473,2.06066353
-4.57728864,7.44467512,0.03714642,0.35894543,4.02643771,4.63670069,0.09606766,1.95116145
-4.57128564,7.05124989,0.03556088,0.33876992,3.78987373,4.39292740,0.09228075,1.84750053
-4.56528264,6.66653629,0.03386283,0.31863826,3.56623039,4.15112437,0.08898654,1.74985659
-4.55927964,6.29210143,0.03206988,0.29869749,3.35601893,3.91231617,0.08620916,1.65844001
-4.55327664,5.92972418,0.03020167,0.27910139,3.15967817,3.67773059,0.08397373,1.57348112
-4.54727364,5.58131579,0.02827933,0.26000637,2.97755175,3.44874389,0.08230536,1.49521254
-4.54127064,5.24883300,0.02632488,0.24156728,2.80986504,3.22682013,0.08122803,1.42384987
-4.53526763,4.93418881,0.02436062,0.22393310,2.65670355,3.01344809,0.08076310,1.35957213
-4.52926463,4.63916615,0.02240852,0.20724296,2.51799521,2.81007921,0.08092783,1.30250321
-4.52326163,4.36533897,0.02048968,0.19162247,2.39349794,2.61806973,0.08173378,1.25269556
-4.51725863,4.11400463,0.01862383,0.17718053,2.28279394,2.43862951,0.08318530,1.21011693
-4.51125563,3.88613069,0.01682895,0.16400692,2.18529120,2.27277993,0.08527809,1.17464101
-4.50525263,3.68231792,0.01512096,0.15217041,2.10023248,2.12132213,0.08799803,1.14604222
-4.49924962,3.50278067,0.01351350,0.14171775,2.02671134,1.98481652,0.09132018,1.12399496
-4.49324662,3.34734438,0.01201789,0.13267333,1.96369435,1.86357382,0.09520818,1.10807704
-4.48724362,3.21545952,0.01064309,0.12503953,1.91004826,1.75765708,0.09961395,1.09777719
-4.48124062,3.10623011,0.00939586,0.11879775,1.86457073,1.66689385,0.10447775,1.09250592
-4.47523762,3.01845459,0.00828090,0.11390995,1.82602279,1.59089709,0.10972876,1.09160927
-4.46923462,2.95067637,0.00730110,0.11032069,1.79316163,1.52909314,0.11528589,1.09438467
-4.46323162,2.90124104,0.00645782,0.10795948,1.76477191,1.48075491,0.12105916,1.10009814
-4.45722861,2.86835725,0.00575122,0.10674340,1.73969444,1.44503825,0.12695130,1.10800218
-4.45122561,2.85015835,0.00518051,0.10657985,1.71685097,1.42101947,0.13285977,1.11735358
-4.44522261,2.84476197,0.00474427,0.10736935,1.69526437,1.40773226,0.13867900,1.12743052
-4.43921961,2.85032515,0.00444070,0.10900826,1.67407369,1.40420213,0.14430289,1.13754855
-4.43321661,2.86509299,0.00426780,0.11139134,1.65254405,1.40947692,0.14962738,1.14707480
-4.42721361,2.88743903,0.00422354,0.11441414,1.63007138,1.42265221,0.15455309,1.15544034
-4.42121061,2.91589643,0.00430590,0.11797507,1.60618259,1.44289061,0.15898795,1.16215021
-4.41520760,2.94917896,0.00451296,0.12197713,1.58053167,1.46943443,0.16284958,1.16679112
-4.40920460,2.98619179,0.00484277,0.12632925,1.55289244,1.50161138,0.16606759,1.16903674
-4.40320160,3.02603206,0.00529333,0.13094734,1.52314890,1.53883349,0.16858539,1.16865049
-4.39719860,3.06798014,0.00586236,0.13575474,1.49128382,1.58058961,0.17036174,1.16548611
-4.39119560,3.11148233,0.00654722,0.14068249,1.45736644,1.62643226,0.17137176,1.15948594
-4.38519260,3.15612675,0.00734462,0.14566907,1.42153991,1.67595993,0.17160752,1.15067728
-4.37918959,3.20161393,0.00825051,0.15065992,1.38400910,1.72879601,0.17107804,1.13916707
-4.37318659,3.24772423,0.00925985,0.15560664,1.34502915,1.78456601,0.16980886,1.12513517
-4.36718359,3.29428438,0.01036653,0.16046604,1.30489517,1.84287458,0.16784111,1.10882664
-4.36118059,3.34113528,0.01156329,0.16519912,1.26393329,1.90328418,0.16523021,1.09054344
-4.35517759,3.38810344,0.01284171,0.16976998,1.22249315,1.96529694,0.16204415,1.07063591
-4.34917459,3.43497822,0.01419238,0.17414495,1.18094193,2.02834134,0.15836162,1.04949456
-4.34317159,3.48149668,0.01560501,0.17829183,1.13965983,2.09176516,0.15426998,1.02754243
-4.33716858,3.52733750,0.01706882,0.18217946,1.09903696,2.15483547,0.14986311,1.00522844
-4.33116558,3.57212487,0.01857292,0.18577766,1.05947147,2.21674656,0.14523946,0.98302205
-4.32516258,3.61544279,0.02010678,0.18905752,1.02136887,2.27663576,0.14050007,0.96140922
-4.31915958,3.65685915,0.02166083,0.19199215,0.98514209,2.33360694,0.13574700,0.94088995
-4.31315658,3.69595868,0.02322706,0.19455777,0.95121232,2.38676075,0.13108182,0.92197709
-4.30715358,3.73238285,0.02479966,0.19673513,0.92001007,2.43523023,0.12660455,0.90519629
