energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.81390695,0.83237724,0.00568208,0.03432997,0.41626647,0.00000000,0.32699917,0.13142845,0.45367078,0.04458858
-5.80790395,0.88251952,0.00612867,0.03617386,0.44255187,0.00000000,0.34193942,0.14176913,0.48586567,0.04664550
-5.80190095,0.93398523,0.00659788,0.03820503,0.46952406,0.00000000,0.35701227,0.15264435,0.51947232,0.04866470
-5.79589795,0.98649432,0.00708884,0.04042781,0.49701373,0.00000000,0.37207469,0.16403010,0.55427408,0.05063283
-5.78989495,1.03974894,0.00760035,0.04284986,0.52483524,0.00000000,0.38698657,0.17589740,0.59001913,0.05253744
-5.78389195,1.09342565,0.00813078,0.04548145,0.55278296,0.00000000,0.40160791,0.18821125,0.62641612,0.05436661
-5.77788894,1.14716845,0.00867797,0.04833468,0.58062850,0.00000000,0.41579623,0.20092952,0.66313131,0.05610859
-5.77188594,1.20058346,0.00923914,0.05142256,0.60811894,0.00000000,0.42940476,0.21400224,0.69978777,0.05775144
-5.76588294,1.25323573,0.00981079,0.05475806,0.63497650,0.00000000,0.44228135,0.22737091,0.73596676,0.05928272
-5.75987994,1.30464868,0.01038865,0.05835306,0.66089976,0.00000000,0.45426845,0.24096822,0.77121175,0.06068925
-5.75387694,1.35430663,0.01096768,0.06221733,0.68556677,0.00000000,0.46520420,0.25471810,0.80503496,0.06195703
-5.74787394,1.40166032,0.01154203,0.06635748,0.70863984,0.00000000,0.47492467,0.26853592,0.83692646,0.06307123
-5.74187094,1.44613571,0.01210512,0.07077588,0.72977220,0.00000000,0.48326708,0.28232919,0.86636558,0.06401635
-5.73586793,1.48714552,0.01264976,0.07546971,0.74861615,0.00000000,0.49007402,0.29599834,0.89283427,0.06477652
-5.72986493,1.52410322,0.01316822,0.08043001,0.76483249,0.00000000,0.49519835,0.30943785,0.91583179,0.06533593
-5.72386193,1.55643890,0.01365247,0.08564086,0.77810084,0.00000000,0.49850846,0.32253753,0.93489029,0.06567939
-5.71785893,1.58361621,0.01409436,0.09107871,0.78813037,0.00000000,0.49989376,0.33518388,0.94959041,0.06579291
-5.71185593,1.60514959,0.01448588,0.09671186,0.79467044,0.00000000,0.49926985,0.34726161,0.95957628,0.06566440
-5.70585293,1.62062107,0.01481944,0.10250016,0.79752062,0.00000000,0.49658325,0.35865516,0.96456913,0.06528438
-5.69984992,1.62969567,0.01508810,0.10839502,0.79653956,0.00000000,0.49181527,0.36925025,0.96437889,0.06464662
-5.69384692,1.63213476,0.01528589,0.11433963,0.79165235,0.00000000,0.48498482,0.37893551,0.95891318,0.06374873
-5.68784392,1.62780678,0.01540808,0.12026960,0.78285586,0.00000000,0.47615012,0.38760403,0.94818322,0.06259265
-5.68184092,1.61669486,0.01545134,0.12611388,0.77022180,0.00000000,0.46540895,0.39515503,0.93230636,0.06118504
-5.67583792,1.59890102,0.01541405,0.13179609,0.75389747,0.00000000,0.45289769,0.40149557,0.91150525,0.05953744
-5.66983492,1.57464691,0.01529634,0.13723625,0.73410398,0.00000000,0.43878909,0.40654233,0.88610337,0.05766631
-5.66383192,1.54427111,0.01510026,0.14235280,0.71113207,0.00000000,0.42328888,0.41022350,0.85651753,0.05559290
-5.65782891,1.50822334,0.01482977,0.14706495,0.68533577,0.00000000,0.40663150,0.41248081,0.82324736,0.05334292
-5.65182591,1.46705579,0.01449075,0.15129532,0.65712422,0.00000000,0.38907512,0.41327160,0.78686251,0.05094605
-5.64582291,1.42141217,0.01409086,0.15497269,0.62695180,0.00000000,0.37089625,0.41257101,0.74798799,0.04843539
-5.63981991,1.37201493,0.01363941,0.15803488,0.59530730,0.00000000,0.35238405,0.41037413,0.70728838,0.04584667
-5.63381691,1.31965123,0.01314714,0.16043153,0.56270235,0.00000000,0.33383484,0.40669810,0.66545146,0.04321749
-5.62781391,1.26515809,0.01262595,0.16212679,0.52965959,0.00000000,0.31554675,0.40158397,0.62317202,0.04058650
-5.62181091,1.20940732,0.01208863,0.16310161,0.49670115,0.00000000,0.29781477,0.39509828,0.58113623,0.03799246
-5.61580790,1.15329045,0.01154848,0.16335573,0.46433754,0.00000000,0.28092640,0.38733416,0.54000725,0.03547351
-5.60980490,1.09770414,0.01101897,0.16290905,0.43305758,0.00000000,0.26515773,0.37841186,0.50041238,0.03306626
-5.60380190,1.04353614,0.01051341,0.16180242,0.40331935,0.00000000,0.25077017,0.36847850,0.46293200,0.03080512
-5.59779890,0.99165202,0.01004456,0.16009768,0.37554247,0.00000000,0.23800763,0.35770710,0.42809057,0.02872163
-5.59179590,0.94288275,0.00962427,0.15787707,0.35010178,0.00000000,0.22709417,0.34629462,0.39634958,0.02684388
-5.58579290,0.89801306,0.00926320,0.15524169,0.32732240,0.00000000,0.21823189,0.33445917,0.36810261,0.02519607
-5.57978989,0.85777070,0.00897049,0.15230944,0.30747625,0.00000000,0.21159913,0.32243625,0.34367219,0.02379815
-5.57378689,0.82281644,0.00875352,0.14921213,0.29077980,0.00000000,0.20734867,0.31047417,0.32330839,0.02266552
-5.56778389,0.79373501,0.00861768,0.14609207,0.27739308,0.00000000,0.20560603,0.29882881,0.30718890,0.02180895
-5.56178089,0.77102683,0.00856623,0.14309819,0.26741984,0.00000000,0.20646768,0.28775770,0.29542024,0.02123443
-5.55577789,0.75510077,0.00860019,0.14038185,0.26090857,0.00000000,0.20999924,0.27751388,0.28804011,0.02094326
-5.54977489,0.74626797,0.00871826,0.13809245,0.25785449,0.00000000,0.21623366,0.26833953,0.28502035,0.02093212
-5.54377189,0.74473703,0.00891688,0.13637311,0.25820228,0.00000000,0.22516939,0.26045975,0.28627063,0.02119326
-5.53776888,0.75061068,0.00919023,0.13535650,0.26184942,0.00000000,0.23676887,0.25407681,0.29164245,0.02171472
-5.53176588,0.76388425,0.00953042,0.13516106,0.26865025,0.00000000,0.25095715,0.24936489,0.30093362,0.02248070
-5.52576288,0.78444615,0.00992765,0.13588770,0.27842048,0.00000000,0.26762115,0.24646589,0.31389295,0.02347191
-5.51975988,0.81208069,0.01037045,0.13761722,0.29094229,0.00000000,0.28660950,0.24548619,0.33022520,0.02466598
-5.51375688,0.84647320,0.01084598,0.14040843,0.30596980,0.00000000,0.30773322,0.24649472,0.34959638,0.02603798
-5.50775388,0.88721776,0.01134036,0.14429715,0.32323509,0.00000000,0.33076740,0.24952251,0.37163931,0.02756095
-5.50175088,0.93382750,0.01183907,0.14929612,0.34245439,0.00000000,0.35545399,0.25456353,0.39595955,0.02920642
-5.49574787,0.98574722,0.01232731,0.15539580,0.36333468,0.00000000,0.38150573,0.26157711,0.42214168,0.03094508
-5.48974487,1.04236829,0.01279042,0.16256603,0.38558037,0.00000000,0.40861127,0.27049169,0.44975602,0.03274730
-5.48374187,1.10304531,0.01321433,0.17075850,0.40890001,0.00000000,0.43644142,0.28120983,0.47836561,0.03458383
-5.47773887,1.16711414,0.01358591,0.17990987,0.43301284,0.00000000,0.46465640,0.29361423,0.50753359,0.03642628
-5.47173587,1.23391059,0.01389337,0.18994551,0.45765509,0.00000000,0.49291389,0.30757456,0.53683078,0.03824779
-5.46573287,1.30278924,0.01412657,0.20078350,0.48258571,0.00000000,0.52087763,0.32295480,0.56584333,0.04002345
-5.45972986,1.37314144,0.01427734,0.21233887,0.50759140,0.00000000,0.54822625,0.33962055,0.59418032,0.04173075
-5.45372686,1.44441184,0.01433963,0.22452774,0.53249076,0.00000000,0.57466199,0.35744626,0.62148110,0.04334998
-5.44772386,1.51611262,0.01430969,0.23727121,0.55713732,0.00000000,0.59991899,0.37632162,0.64742215,0.04486444
-5.44172086,1.58783472,0.01418614,0.25049873,0.58142139,0.00000000,0.62377056,0.39615696,0.67172319,0.04626062
-5.43571786,1.65925533,0.01396991,0.26415076,0.60527048,0.00000000,0.64603537,0.41688726,0.69415246,0.04752825
-5.42971486,1.73014129,0.01366420,0.27818060,0.62864832,0.00000000,0.66658196,0.43847439,0.71453065,0.04866023
-5.42371186,1.80034786,0.01327424,0.29255509,0.65155242,0.00000000,0.68533139,0.46090738,0.73273365,0.04965248
-5.41770885,1.86981283,0.01280714,0.30725432,0.67401016,0.00000000,0.70225790,0.48420053,0.74869363,0.05050372
-5.41170585,1.93854596,0.01227154,0.32227005,0.69607356,0.00000000,0.71738731,0.50838944,0.76239852,0.05121510
-5.40570285,2.00661401,0.01167732,0.33760310,0.71781282,0.00000000,0.73079326,0.53352481,0.77388966,0.05178982
-5.39969985,2.07412188,0.01103524,0.35325963,0.73930886,0.00000000,0.74259131,0.55966437,0.78325785,0.05223274
-5.39369685,2.14119057,0.01035657,0.36924654,0.76064510,0.00000000,0.75293113,0.58686318,0.79063755,0.05254987
-5.38769385,2.20793291,0.00965273,0.38556617,0.78189880,0.00000000,0.76198709,0.61516277,0.79619963,0.05274797
-5.38169085,2.27442806,0.00893499,0.40221067,0.80313221,0.00000000,0.76994758,0.64457960,0.80014273,0.05283408
-5.37568784,2.34069613,0.00821411,0.41915622,0.82438406,0.00000000,0.77700361,0.67509347,0.80268355,0.05281513
-5.36968484,2.40667412,0.00750012,0.43635748,0.84566155,0.00000000,0.78333716,0.70663662,0.80404642,0.05269760
-5.36368184,2.47219453,0.00680206,0.45374274,0.86693341,0.00000000,0.78910981,0.73908409,0.80445251,0.05248723
-5.35767884,2.53696800,0.00612786,0.47121000,0.88812424,0.00000000,0.79445235,0.77224608,0.80410922,0.05218882
-5.35167584,2.60057100,0.00548419,0.48862426,0.90911054,0.00000000,0.79945571,0.80586294,0.80319999,0.05180608
-5.34567284,2.66243970,0.00487641,0.50581649,0.92971869,0.00000000,0.80416390,0.83960326,0.80187530,0.05134161
-5.33966983,2.72187073,0.00430859,0.52258428,0.94972508,0.00000000,0.80856917,0.87306539,0.80024498,0.05079688
-5.33366683,2.77802923,0.00378350,0.53869433,0.96885856,0.00000000,0.81260988,0.90578274,0.79837247,0.05017235
-5.32766383,2.82996443,0.00330274,0.55388691,0.98680520,0.00000000,0.81617109,0.93723270,0.79627119,0.04946761
-5.32166083,2.87663234,0.00286679,0.56788209,1.00321537,0.00000000,0.81908797,0.96684917,0.79390334,0.04868163
-5.31565783,2.91692507,0.00247518,0.58038751,1.01771293,0.00000000,0.82115202,0.99403812,0.79118121,0.04781295
-5.30965483,2.94970565,0.00212661,0.59110757,1.02990627,0.00000000,0.82211966,1.01819582,0.78797103,0.04686000
-5.30365183,2.97384707,0.00181912,0.59975348,1.03940083,0.00000000,0.82172294,1.03872878,0.78409919,0.04582139
-5.29764882,2.98827393,0.00155022,0.60605386,1.04581269,0.00000000,0.81968182,1.05507467,0.77936068,0.04469618
-5.29164582,2.99200483,0.00131705,0.60976523,1.04878256,0.00000000,0.81571752,1.06672315,0.77352918,0.04348415
-5.28564282,2.98419354,0.00111651,0.61068210,1.04798976,0.00000000,0.80956612,1.07323574,0.76636863,0.04218608
-5.27963982,2.96416714,0.00094539,0.60864596,1.04316545,0.00000000,0.80099192,1.07426363,0.75764538,0.04080393
-5.27363682,2.93145902,0.00080046,0.60355280,1.03410454,0.00000000,0.78979984,1.06956264,0.74714064,0.03934101
-5.26763382,2.88583539,0.00067857,0.59535879,1.02067579,0.00000000,0.77584616,1.05900451,0.73466244,0.03780209
-5.26163082,2.82731368,0.00057672,0.58408372,1.00282951,0.00000000,0.75904731,1.04258403,0.72005652,0.03619345
-5.25562781,2.75617204,0.00049212,0.56981215,0.98060257,0.00000000,0.73938603,1.02042155,0.70321571,0.03452285
-5.24962481,2.67294936,0.00042222,0.55269208,0.95412036,0.00000000,0.71691487,0.99276083,0.68408720,0.03279948
-5.24362181,2.57843566,0.00036475,0.53293129,0.92359571,0.00000000,0.69175674,0.95996233,0.66267754,0.03103379
-5.23761881,2.47365343,0.00031772,0.51079146,0.88932462,0.00000000,0.66410264,0.92249222,0.63905499,0.02923734
-5.23161581,2.35983071,0.00027943,0.48658042,0.85167916,0.00000000,0.63420673,0.88090781,0.61334924,0.02742254
-5.22561281,2.23836721,0.00024849,0.46064287,0.81109776,0.00000000,0.60237896,0.83583995,0.58574862,0.02560240
-5.21960980,2.11079496,0.00022377,0.43335001,0.76807333,0.00000000,0.56897591,0.78797337,0.55649485,0.02379026
-5.21360680,1.97873555,0.00020443,0.40508866,0.72313978,0.00000000,0.53439006,0.73802590,0.52587584,0.02199946
-5.20760380,1.84385569,0.00018989,0.37625020,0.67685758,0.00000000,0.49903831,0.68672737,0.49421689,0.02024307
-5.20160080,1.70782314,0.00017981,0.34721997,0.62979889,0.00000000,0.46335018,0.63479931,0.46187071,0.01853364
-5.19559780,1.57226485,0.00017411,0.31836750,0.58253301,0.00000000,0.42775624,0.58293610,0.42920697,0.01688287
-5.18959480,1.43872902,0.00017293,0.29003784,0.53561274,0.00000000,0.39267743,0.53178831,0.39660168,0.01530149
-5.18359180,1.30865234,0.00017666,0.26254453,0.48956208,0.00000000,0.35851546,0.48194888,0.36442712,0.01379903
-5.17758879,1.18333365,0.00018588,0.23616405,0.44486581,0.00000000,0.32564495,0.43394237,0.33304261,0.01238374
-5.17158579,1.06391445,0.00020144,0.21113224,0.40196129,0.00000000,0.29440716,0.38821756,0.30278659,0.01106249
-5.16558279,0.95136676,0.00022437,0.18764228,0.36123249,0.00000000,0.26510576,0.34514343,0.27397016,0.00984078
-5.15957979,0.84648812,0.00025597,0.16584452,0.32300665,0.00000000,0.23800444,0.30500825,0.24687238,0.00872275
-5.15357679,0.74990327,0.00029775,0.14584773,0.28755313,0.00000000,0.21332623,0.26802170,0.22173724,0.00771132
-5.14757379,0.66207189,0.00035147,0.12772167,0.25508461,0.00000000,0.19125453,0.23431941,0.19877242,0.00680825
-5.14157079,0.58330131,0.00041912,0.11150071,0.22576017,0.00000000,0.17193529,0.20396959,0.17814950,0.00601429
-5.13556778,0.51376320,0.00050295,0.09718818,0.19968998,0.00000000,0.15548022,0.17698118,0.16000556,0.00532942
-5.12956478,0.45351286,0.00060541,0.08476123,0.17694120,0.00000000,0.14197057,0.15331300,0.14444581,0.00475295
-5.12356178,0.40251005,0.00072919,0.07417579,0.15754467,0.00000000,0.13146117,0.13288338,0.13154702,0.00428376
-5.11755878,0.36064005,0.00087717,0.06537155,0.14150197,0.00000000,0.12398431,0.11557980,0.12136130,0.00392047
-5.11155578,0.32773394,0.00105241,0.05827660,0.12879237,0.00000000,0.11955321,0.10126810,0.11392005,0.00366155
-5.10555278,0.30358712,0.00125807,0.05281159,0.11937942,0.00000000,0.11816484,0.08980098,0.10923771,0.00350551
-5.09954977,0.28797534,0.00149744,0.04889336,0.11321669,0.00000000,0.11980184,0.08102547,0.10731507,0.00345099
-5.09354677,0.28066769,0.00177378,0.04643777,0.11025264,0.00000000,0.12443349,0.07478922,0.10814198,0.00349679
-5.08754377,0.28143611,0.00209034,0.04536196,0.11043413,0.00000000,0.13201564,0.07094547,0.11169931,0.00364193
-5.08154077,0.29006138,0.00245022,0.04558574,0.11370876,0.00000000,0.14248978,0.06935671,0.11796002,0.00388566
-5.07553777,0.30633559,0.00285632,0.04703245,0.12002575,0.00000000,0.15578121,0.06989708,0.12688950,0.00422735
-5.06953477,0.33006130,0.00331121,0.04962911,0.12933563,0.00000000,0.17179662,0.07245355,0.13844505,0.00466646
-5.06353177,0.36104772,0.00381704,0.05330609,0.14158862,0.00000000,0.19042132,0.07692594,0.15257473,0.00520242
-5.05752876,0.39910449,0.00437546,0.05799648,0.15673209,0.00000000,0.21151633,0.08322617,0.16921567,0.00583446
-5.05152576,0.44403359,0.00498748,0.06363503,0.17470717,0.00000000,0.23491577,0.09127663,0.18829209,0.00656151
-5.04552276,0.49562006,0.00565338,0.07015710,0.19544474,0.00000000,0.26042473,0.10100805,0.20971309,0.00738198
-5.03951976,0.55362215,0.00637260,0.07749747,0.21886136,0.00000000,0.28781799,0.11235698,0.23337061,0.00829366
-5.03351676,0.61776171,0.00714367,0.08558932,0.24485502,0.00000000,0.31683985,0.12526308,0.25913757,0.00929349
-5.02751376,0.68771539,0.00796415,0.09436336,0.27330138,0.00000000,0.34720528,0.13966636,0.28686649,0.01037751
-5.02151076,0.76310729,0.00883052,0.10374725,0.30405065,0.00000000,0.37860248,0.15550463,0.31638869,0.01154068
-5.01550775,0.84350365,0.00973818,0.11366537,0.33692526,0.00000000,0.41069703,0.17271112,0.34751421,0.01277683
-5.00950475,0.92840987,0.01068143,0.12403895,0.37171871,0.00000000,0.44313748,0.19121254,0.38003245,0.01407862
-5.00350175,1.01727039,0.01165349,0.13478664,0.40819570,0.00000000,0.47556238,0.21092766,0.41371364,0.01543753
-4.99749875,1.10947144,0.01264651,0.14582547,0.44609353,0.00000000,0.50760854,0.23176640,0.44831107,0.01684394
-4.99149575,1.20434678,0.01365168,0.15707223,0.48512497,0.00000000,0.53892013,0.25362950,0.48356394,0.01828716
-4.98549275,1.30118625,0.01465932,0.16844517,0.52498231,0.00000000,0.56915846,0.27640885,0.51920091,0.01975565
-4.97948974,1.39924695,0.01565904,0.17986596,0.56534270,0.00000000,0.59801193,0.29998839,0.55494397,0.02123713
-4.97348674,1.49776656,0.01663986,0.19126186,0.60587432,0.00000000,0.62520562,0.32424561,0.59051261,0.02271884
-4.96748374,1.59597831,0.01759050,0.20256803,0.64624327,0.00000000,0.65051029,0.34905345,0.62562814,0.02418776
-4.96148074,1.69312688,0.01849953,0.21372973,0.68612075,0.00000000,0.67375015,0.37428266,0.66001781,0.02563087
-4.95547774,1.78848462,0.01935566,0.22470443,0.72519026,0.00000000,0.69480898,0.39980437,0.69341872,0.02703540
-4.94947474,1.88136715,0.02014804,0.23546357,0.76315427,0.00000000,0.71363434,0.42549277,0.72558133,0.02838915
-4.94347174,1.97114775,0.02086649,0.24599401,0.79974025,0.00000000,0.73023953,0.45122774,0.75627235,0.02968065
-4.93746873,2.05726962,0.02150179,0.25629878,0.83470547,0.00000000,0.74470294,0.47689718,0.78527713,0.03089946
-4.93146573,2.13925544,0.02204596,0.26639732,0.86784053,0.00000000,0.75716495,0.50239901,0.81240120,0.03203632
-4.92546273,2.21671371,0.02249251,0.27632486,0.89897125,0.00000000,0.76782211,0.52764250,0.83747133,0.03308327
-4.91945973,2.28934141,0.02283662,0.28613102,0.92795901,0.00000000,0.77691901,0.55254889,0.86033579,0.03403382
-4.91345673,2.35692279,0.02307534,0.29587753,0.95469936,0.00000000,0.78473781,0.57705118,0.88086418,0.03488291
-4.90745373,2.41932437,0.02320770,0.30563517,0.97911920,0.00000000,0.79158600,0.60109303,0.89894671,0.03562697
-4.90145073,2.47648629,0.02323473,0.31547978,1.00117260,0.00000000,0.79778279,0.62462665,0.91449331,0.03626386
-4.89544772,2.52841047,0.02315951,0.32548778,1.02083569,0.00000000,0.80364465,0.64760993,0.92743241,0.03679273
-4.88944472,2.57514628,0.02298702,0.33573099,1.03810082,0.00000000,0.80947062,0.67000272,0.93770984,0.03721394
-4.88344172,2.61677434,0.02272407,0.34627122,1.05297056,0.00000000,0.81552811,0.69176258,0.94528779,0.03752889
-4.87743872,2.65338955,0.02237899,0.35715482,1.06545185,0.00000000,0.82203972,0.71284019,0.95014401,0.03773981
-4.87143572,2.68508433,0.02196147,0.36840730,1.07555076,0.00000000,0.82917184,0.73317465,0.95227134,0.03784963
-4.86543272,2.71193286,0.02148214,0.38002862,1.08326813,0.00000000,0.83702552,0.75268913,0.95167760,0.03786175
-4.85942971,2.73397766,0.02095228,0.39198920,1.08859642,0.00000000,0.84563015,0.77128711,0.94838586,0.03777990
-4.85342671,2.75121903,0.02038343,0.40422700,1.09151805,0.00000000,0.85494029,0.78884956,0.94243508,0.03760794
-4.84742371,2.76360829,0.01978699,0.41664606,1.09200516,0.00000000,0.86483590,0.80523336,0.93388098,0.03734982
-4.84142071,2.77104530,0.01917388,0.42911648,1.09002088,0.00000000,0.87512616,0.82027129,0.92279716,0.03700940
-4.83541771,2.77338043,0.01855421,0.44147619,1.08552200,0.00000000,0.88555664,0.83377367,0.90927620,0.03659043
-4.82941471,2.77042111,0.01793693,0.45353437,1.07846287,0.00000000,0.89581966,0.84553181,0.89343076,0.03609651
-4.82341171,2.76194273,0.01732964,0.46507666,1.06880020,0.00000000,0.90556751,0.85532319,0.87539438,0.03553107
-4.81740870,2.74770326,0.01673840,0.47587181,1.05649841,0.00000000,0.91442782,0.86291832,0.85532202,0.03489745
-4.81140570,2.72746097,0.01616764,0.48567975,1.04153539,0.00000000,0.92202053,0.86808895,0.83339003,0.03419890
-4.80540270,2.70099420,0.01562009,0.49426054,1.02390799,0.00000000,0.92797557,0.87061735,0.80979563,0.03343868
-4.79939970,2.66812221,0.01509687,0.50138396,1.00363721,0.00000000,0.93195054,0.87030616,0.78475570,0.03262010
-4.79339670,2.62872581,0.01459758,0.50683917,0.98077255,0.00000000,0.93364744,0.86698840,0.75850495,0.03174668
-4.78739370,2.58276669,0.01412048,0.51044403,0.95539550,0.00000000,0.93282763,0.86053701,0.73129335,0.03082216
-4.78139070,2.53030413,0.01366274,0.51205354,0.92762171,0.00000000,0.92932427,0.85087347,0.70338300,0.02985062
-4.77538769,2.47150827,0.01322064,0.51156697,0.89760193,0.00000000,0.92305168,0.83797491,0.67504432,0.02883653
-4.76938469,2.40666890,0.01278995,0.50893333,0.86552165,0.00000000,0.91401091,0.82187937,0.64655181,0.02778479
-4.76338169,2.33619916,0.01236612,0.50415476,0.83159932,0.00000000,0.90229149,0.80268883,0.61817938,0.02670076
-4.75737869,2.26063392,0.01194467,0.49728774,0.79608336,0.00000000,0.88806898,0.78056974,0.59019541,0.02559026
-4.75137569,2.18062261,0.01152136,0.48844201,0.75924811,0.00000000,0.87159865,0.75575102,0.56285765,0.02445955
-4.74537269,2.09691678,0.01109249,0.47777722,0.72138875,0.00000000,0.85320539,0.72851960,0.53640813,0.02331524
-4.73936968,2.01035299,0.01065508,0.46549753,0.68281556,0.00000000,0.83327050,0.69921367,0.51106825,0.02216426
-4.73336668,1.92183173,0.01020699,0.45184441,0.64384772,0.00000000,0.81221606,0.66821394,0.48703415,0.02101374
-4.72736368,1.83229352,0.00974702,0.43708808,0.60480680,0.00000000,0.79048756,0.63593343,0.46447253,0.01987086
-4.72136068,1.74269321,0.00927497,0.42151795,0.56601036,0.00000000,0.76853582,0.60280626,0.44351715,0.01874278
-4.71535768,1.65397401,0.00879158,0.40543277,0.52776572,0.00000000,0.74679909,0.56927602,0.42426603,0.01763644
-4.70935468,1.56704239,0.00829853,0.38913082,0.49036433,0.00000000,0.72568633,0.53578431,0.40677967,0.01655846
-4.70335168,1.48274530,0.00779826,0.37290075,0.45407674,0.00000000,0.70556247,0.50276006,0.39108018,0.01551497
-4.69734867,1.40185074,0.00729393,0.35701356,0.41914850,0.00000000,0.68673652,0.47061011,0.37715167,0.01451153
-4.69134567,1.32503281,0.00678918,0.34171604,0.38579710,0.00000000,0.66945303,0.43971146,0.36494181,0.01355299
-4.68534267,1.25286190,0.00628803,0.32722603,0.35420992,0.00000000,0.65388739,0.41040553,0.35436462,0.01264343
-4.67933967,1.18580041,0.00579468,0.31372959,0.32454346,0.00000000,0.64014511,0.38299468,0.34530451,0.01178614
-4.67333667,1.12420428,0.00531337,0.30138026,0.29692364,0.00000000,0.62826515,0.35774092,0.33762154,0.01098354
-4.66733367,1.06832998,0.00484820,0.29030017,0.27144728,0.00000000,0.61822691,0.33486686,0.33115761,0.01023729
-4.66133067,1.01834651,0.00440307,0.28058303,0.24818450,0.00000000,0.60996046,0.31455851,0.32574365,0.00954827
-4.65532766,0.97435156,0.00398151,0.27229844,0.22718210,0.00000000,0.60335945,0.29696984,0.32120733,0.00891672
-4.64932466,0.93639078,0.00358666,0.26549739,0.20846750,0.00000000,0.59829572,0.28222842,0.31738116,0.00834234
-4.64332166,0.90447885,0.00322122,0.26021832,0.19205322,0.00000000,0.59463477,0.27044183,0.31411065,0.00782441
