energy_ev,total_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.96248124,0.29386608,0.00083603,0.00757665,0.02029380,0.00527375,0.23324117,0.03409686,0.03465508
-2.95647824,0.32706787,0.00096217,0.00853070,0.02275288,0.00615276,0.25956804,0.03756696,0.03849488
-2.95047524,0.36469388,0.00110407,0.00956423,0.02569677,0.00713811,0.28941621,0.04179790,0.04275868
-2.94447224,0.40649515,0.00126144,0.01067071,0.02911185,0.00823075,0.32259233,0.04675440,0.04741349
-2.93846923,0.45217957,0.00143374,0.01184198,0.03298049,0.00942951,0.35886957,0.05239756,0.05242125
-2.93246623,0.50140474,0.00162006,0.01306809,0.03727971,0.01073085,0.39798200,0.05868316,0.05773843
-2.92646323,0.55377241,0.00181913,0.01433740,0.04197993,0.01212857,0.43962015,0.06556007,0.06331580
-2.92046023,0.60882511,0.00202929,0.01563652,0.04704401,0.01361360,0.48342833,0.07296906,0.06909843
-2.91445723,0.66604531,0.00224850,0.01695058,0.05242655,0.01517387,0.52900378,0.08084192,0.07502594
-2.90845423,0.72485760,0.00247431,0.01826332,0.05807356,0.01679435,0.57589826,0.08910118,0.08103310
-2.90245123,0.78463396,0.00270395,0.01955750,0.06392257,0.01845707,0.62362200,0.09766037,0.08705065
-2.89644822,0.84470232,0.00293431,0.02081525,0.06990322,0.02014145,0.67165025,0.10642489,0.09300648
-2.89044522,0.90435838,0.00316206,0.02201850,0.07593833,0.02182459,0.71943227,0.11529357,0.09882707
-2.88444222,0.96288041,0.00338370,0.02314956,0.08194543,0.02348176,0.76640275,0.12416080,0.10443915
-2.87843922,1.01954673,0.00359567,0.02419164,0.08783877,0.02508706,0.81199534,0.13291927,0.10977162
-2.87243622,1.07365534,0.00379446,0.02512946,0.09353170,0.02661406,0.85565776,0.14146320,0.11475754
-2.86643322,1.12454512,0.00397672,0.02594990,0.09893935,0.02803665,0.89686831,0.14969198,0.11933626
-2.86043022,1.17161775,0.00413940,0.02664257,0.10398153,0.02932981,0.93515284,0.15751403,0.12345558
-2.85442721,1.21435955,0.00427985,0.02720041,0.10858568,0.03047052,0.97010182,0.16485083,0.12707373
-2.84842421,1.25236238,0.00439593,0.02762021,0.11268982,0.03143854,1.00138658,0.17164076,0.13016134
-2.84242121,1.28534260,0.00448614,0.02790310,0.11624517,0.03221725,1.02877415,0.17784279,0.13270307
-2.83641821,1.31315725,0.00454966,0.02805492,0.11921857,0.03279428,1.05213996,0.18343970,0.13469898
-2.83041521,1.33581662,0.00458647,0.02808650,0.12159429,0.03316208,1.07147772,0.18844061,0.13616550
-2.82441221,1.35349240,0.00459733,0.02801382,0.12337535,0.03331834,1.08690583,0.19288284,0.13713601
-2.81840920,1.36652099,0.00458381,0.02785807,0.12458411,0.03326625,1.09867007,0.19683283,0.13766084
-2.81240620,1.37540129,0.00454829,0.02764556,0.12526206,0.03301447,1.10714196,0.20038599,0.13780688
-2.80640320,1.38078706,0.00449390,0.02740748,0.12546893,0.03257704,1.11281282,0.20366554,0.13765654
-2.80040020,1.38347350,0.00442442,0.02717961,0.12528099,0.03197299,1.11628336,0.20682022,0.13730627
-2.79439720,1.38437857,0.00434420,0.02700175,0.12478857,0.03122583,1.11824903,0.21002089,0.13686456
-2.78839420,1.38451918,0.00425802,0.02691716,0.12409307,0.03036287,1.11948149,0.21345613,0.13644941
-2.78239120,1.38498301,0.00417098,0.02697182,0.12330329,0.02941437,1.12080652,0.21732684,0.13618547
-2.77638819,1.38689679,0.00408827,0.02721354,0.12253147,0.02841258,1.12307918,0.22184009,0.13620081
-2.77038519,1.39139176,0.00401509,0.02769102,0.12188905,0.02739079,1.12715694,0.22720232,0.13662339
-2.76438219,1.39956772,0.00395638,0.02845274,0.12148238,0.02638223,1.13387159,0.23361209,0.13757741
-2.75837919,1.41245651,0.00391674,0.02954582,0.12140853,0.02541904,1.14400087,0.24125262,0.13917960
-2.75237619,1.43098633,0.00390021,0.03101479,0.12175139,0.02453130,1.15824091,0.25028441,0.14153548
-2.74637319,1.45594808,0.00391016,0.03290024,0.12257819,0.02374604,1.17718034,0.26083813,0.14473590
-2.74037019,1.48796479,0.00394912,0.03523753,0.12393663,0.02308646,1.20127712,0.27300799,0.14885369
-2.73436718,1.52746550,0.00401871,0.03805539,0.12585274,0.02257120,1.23083888,0.28684605,0.15394084
-2.72836418,1.57466432,0.00411956,0.04137464,0.12832943,0.02221380,1.26600770,0.30235747,0.16002602
-2.72236118,1.62954579,0.00425122,0.04520690,0.13134602,0.02202230,1.30674986,0.31949705,0.16711275
-2.71635818,1.69185696,0.00441221,0.04955342,0.13485860,0.02199907,1.35285112,0.33816726,0.17517822
-2.71035518,1.76110694,0.00459998,0.05440414,0.13880120,0.02214071,1.40391786,0.35821786,0.18417277
-2.70435218,1.83657386,0.00481101,0.05973686,0.14308792,0.02243829,1.45938415,0.37944721,0.19402020
-2.69834917,1.91731949,0.00504084,0.06551678,0.14761567,0.02287759,1.51852471,0.40160535,0.20461884
-2.69234617,2.00221104,0.00528426,0.07169628,0.15226765,0.02343965,1.58047329,0.42439891,0.21584339
-2.68634317,2.08994971,0.00553540,0.07821513,0.15691734,0.02410137,1.64424624,0.44749754,0.22754761
-2.68034017,2.17910515,0.00578793,0.08500107,0.16143280,0.02483631,1.70877017,0.47054204,0.23956763
-2.67433717,2.26815480,0.00603524,0.09197087,0.16568126,0.02561552,1.77291305,0.49315370,0.25172601
-2.66833417,2.35552689,0.00627064,0.09903179,0.16953371,0.02640849,1.83551767,0.51494474,0.26383621
-2.66233117,2.43964565,0.00648760,0.10608349,0.17286933,0.02718413,1.89543614,0.53552945,0.27570763
-2.65632816,2.51897726,0.00667992,0.11302034,0.17557965,0.02791177,1.95156442,0.55453573,0.28715072
-2.65032516,2.59207488,0.00684192,0.11973407,0.17757229,0.02856214,2.00287542,0.57161653,0.29798233
-2.64432216,2.65762126,0.00696870,0.12611668,0.17877402,0.02910822,2.04844967,0.58646085,0.30803087
-2.63831916,2.71446725,0.00705617,0.13206358,0.17913321,0.02952615,2.08750227,0.59880386,0.31714117
-2.63231616,2.76166498,0.00710131,0.13747670,0.17862142,0.02979584,2.11940520,0.60843571,0.32517900
-2.62631316,2.79849430,0.00710215,0.14226758,0.17723418,0.02990159,2.14370421,0.61520873,0.33203476
-2.62031016,2.82448162,0.00705790,0.14636031,0.17499091,0.02983246,2.16012956,0.61904268,0.33762650
-2.61430715,2.83941045,0.00696889,0.14969410,0.17193400,0.02958249,2.16860036,0.61992785,0.34190201
-2.60830415,2.84332314,0.00683661,0.15222544,0.16812703,0.02915077,2.16922236,0.61792580,0.34483983
-2.60230115,2.83651392,0.00666358,0.15392974,0.16365233,0.02854126,2.16227924,0.61316784,0.34644928
-2.59629815,2.81951343,0.00645330,0.15480230,0.15860793,0.02776252,2.14821796,0.60585106,0.34676933
-2.59029515,2.79306547,0.00621007,0.15485871,0.15310395,0.02682729,2.12762859,0.59623228,0.34586651
-2.58429215,2.75809681,0.00593882,0.15413446,0.14725871,0.02575184,2.10121966,0.58462002,0.34383183
-2.57828914,2.71568140,0.00564501,0.15268392,0.14119464,0.02455538,2.06978987,0.57136478,0.34077688
-2.57228614,2.66700034,0.00533434,0.15057867,0.13503413,0.02325928,2.03419742,0.55684810,0.33682928
-2.56628314,2.61329922,0.00501265,0.14790522,0.12889558,0.02188630,1.99532813,0.54147068,0.33212766
-2.56028014,2.55584455,0.00468569,0.14476230,0.12288967,0.02045984,1.95406362,0.52564021,0.32681634
-2.55427714,2.49588098,0.00435896,0.14125773,0.11711603,0.01900320,1.91125078,0.50975906,0.32104006
-2.54827414,2.43459097,0.00403756,0.13750504,0.11166050,0.01753888,1.86767382,0.49421260,0.31493884
-2.54227114,2.37305849,0.00372609,0.13362007,0.10659293,0.01608798,1.82402976,0.47935836,0.30864330
-2.53626813,2.31223802,0.00342851,0.12971749,0.10196573,0.01466973,1.78090849,0.46551647,0.30227059
-2.53026513,2.25293007,0.00314809,0.12590757,0.09781301,0.01330104,1.73877791,0.45296167,0.29592102
-2.52426213,2.19576397,0.00288738,0.12229322,0.09415059,0.01199628,1.69797483,0.44191725,0.28967572
-2.51825913,2.14118848,0.00264817,0.11896739,0.09097655,0.01076709,1.65870175,0.43255094,0.28359518
-2.51225613,2.08947036,0.00243155,0.11601106,0.08827249,0.00962230,1.62102946,0.42497294,0.27771889
-2.50625313,2.04070074,0.00223789,0.11349171,0.08600540,0.00856804,1.58490544,0.41923622,0.27206597
-2.50025013,1.99480888,0.00206695,0.11146240,0.08412988,0.00760781,1.55016722,0.41533885,0.26663672
-2.49424712,1.95158235,0.00191793,0.10996157,0.08259088,0.00674274,1.51656031,0.41322842,0.26141513
-2.48824412,1.91069282,0.00178956,0.10901345,0.08132663,0.00597182,1.48375954,0.41280830,0.25637200
-2.48224112,1.87172592,0.00168023,0.10862902,0.08027163,0.00529219,1.45139288,0.41394556,0.25146872
-2.47623812,1.83421411,0.00158803,0.10880771,0.07935983,0.00469952,1.41906669,0.41648027,0.24666139
-2.47023512,1.79767074,0.00151089,0.10953955,0.07852750,0.00418825,1.38639096,0.42023586,0.24190509
-2.46423212,1.76162407,0.00144669,0.11080778,0.07771607,0.00375198,1.35300371,0.42503018,0.23715821
-2.45822911,1.72564965,0.00139330,0.11259192,0.07687452,0.00338379,1.31859324,0.43068701,0.23238652
-2.45222611,1.68939979,0.00134870,0.11487101,0.07596146,0.00307643,1.28291729,0.43704745,0.22756691
-2.44622311,1.65262896,0.00131106,0.11762705,0.07494667,0.00282266,1.24581851,0.44398095,0.22269057
-2.44022011,1.61521411,0.00127873,0.12084849,0.07381220,0.00261544,1.20723540,0.45139552,0.21776559
-2.43421711,1.57716931,0.00125036,0.12453348,0.07255291,0.00244806,1.16720858,0.45924668,0.21281872
-2.42821411,1.53865404,0.00122487,0.12869295,0.07117645,0.00231435,1.12588216,0.46754487,0.20789646
-2.42221111,1.49997524,0.00120150,0.13335314,0.06970275,0.00220872,1.08350038,0.47636090,0.20306519
-2.41620810,1.46158289,0.00117980,0.13855760,0.06816297,0.00212627,1.04039990,0.48582904,0.19841064
-2.41020510,1.42405964,0.00115960,0.14436836,0.06659805,0.00206280,0.99699819,0.49614766,0.19403641
-2.40420210,1.38810489,0.00114101,0.15086626,0.06505685,0.00201481,0.95377889,0.50757706,0.19006187
-2.39819910,1.35451417,0.00112439,0.15815024,0.06359400,0.00197952,0.91127481,0.52043443,0.18661934
-2.39219610,1.32415445,0.00111026,0.16633561,0.06226747,0.00195478,0.87004951,0.53508583,0.18385078
-2.38619310,1.29793660,0.00109934,0.17555110,0.06113609,0.00193907,0.83067842,0.55193541,0.18190395
-2.38019010,1.27678579,0.00109242,0.18593490,0.06025695,0.00193137,0.79373030,0.57141186,0.18092828
-2.37418709,1.26161107,0.00109032,0.19762963,0.05968288,0.00193112,0.75974984,0.59395254,0.18107053
-2.36818409,1.25327494,0.00109389,0.21077636,0.05946006,0.00193813,0.72924210,0.61998567,0.18247032
-2.36218109,1.25256411,0.00110389,0.22550791,0.05962586,0.00195248,0.70265929,0.64991110,0.18525579
-2.35617809,1.26016218,0.00112097,0.24194166,0.06020698,0.00197444,0.68039027,0.68408036,0.18953930
-2.35017509,1.27662516,0.00114565,0.26017213,0.06121792,0.00200435,0.66275288,0.72277666,0.19541350
-2.34417209,1.30236045,0.00117823,0.28026358,0.06265995,0.00204261,0.64998923,0.76619575,0.20294778
-2.33816908,1.33760992,0.00121883,0.30224316,0.06452049,0.00208954,0.64226367,0.81442842,0.21218517
-2.33216608,1.38243743,0.00126731,0.32609474,0.06677306,0.00214535,0.63966329,0.86744547,0.22313987
-2.32616308,1.43672127,0.00132328,0.35175401,0.06937765,0.00221009,0.64220040,0.92508602,0.23579546
-2.32016008,1.50015141,0.00138613,0.37910489,0.07228172,0.00228363,0.64981673,0.98704986,0.25010376
-2.31415708,1.57223187,0.00145499,0.40797778,0.07542163,0.00236562,0.66238859,1.05289445,0.26598462
-2.30815408,1.65228795,0.00152880,0.43814981,0.07872447,0.00245549,0.67973275,1.12203707,0.28332635
-2.30215108,1.73947812,0.00160630,0.46934707,0.08211044,0.00255248,0.70161246,1.19376234,0.30198715
-2.29614807,1.83281030,0.00168608,0.50124912,0.08549534,0.00265566,0.72774316,1.26723525,0.32179723
-2.29014507,1.93116202,0.00176666,0.53349557,0.08879344,0.00276394,0.75779771,1.34151939,0.34256176
-2.28414207,2.03330395,0.00184646,0.56569463,0.09192038,0.00287620,0.79141090,1.41560010,0.36406457
-2.27813907,2.13792629,0.00192393,0.59743343,0.09479612,0.00299125,0.82818316,1.48841186,0.38607247
-2.27213607,2.24366709,0.00199757,0.62828971,0.09734768,0.00310797,0.86768351,1.55886894,0.40834014
-2.26613307,2.34914207,0.00206597,0.65784452,0.09951180,0.00322532,0.90945196,1.62589830,0.43061548
-2.26013007,2.45297493,0.00212789,0.68569538,0.10123708,0.00334244,0.95300149,1.68847363,0.45264514
-2.25412706,2.55382741,0.00218229,0.71146943,0.10248580,0.00345866,0.99782009,1.74564889,0.47418035
-2.24812406,2.65042831,0.00222834,0.73483602,0.10323516,0.00357360,1.04337296,1.79659027,0.49498259
-2.24212106,2.74160066,0.00226552,0.75551810,0.10347800,0.00368713,1.08910545,1.84060498,0.51482912
-2.23611806,2.82628617,0.00229357,0.77330201,0.10322281,0.00379944,1.13444680,1.87716568,0.53351808
-2.23011506,2.90356642,0.00231252,0.78804512,0.10249319,0.00391099,1.17881515,1.90592926,0.55087311
-2.22411206,2.97267998,0.00232270,0.79968091,0.10132675,0.00402254,1.22162382,1.92674916,0.56674715
-2.21810905,3.03303501,0.00232471,0.80822137,0.09977333,0.00413504,1.26228895,1.93968039,0.58102549
-2.21210605,3.08421699,0.00231942,0.81375627,0.09789293,0.00424961,1.30023848,1.94497697,0.59362776
-2.20610305,3.12599118,0.00230787,0.81644958,0.09575313,0.00436749,1.33492225,1.94308157,0.60450895
-2.20010005,3.15829999,0.00229133,0.81653285,0.09342629,0.00448988,1.36582300,1.93460782,0.61365922
-2.19409705,3.18125513,0.00227112,0.81429601,0.09098664,0.00461791,1.39246779,1.92031578,0.62110267
-2.18809405,3.19512508,0.00224868,0.81007584,0.08850736,0.00475252,1.41443952,1.90108161,0.62689507
-2.18209105,3.20031826,0.00222542,0.80424257,0.08605773,0.00489437,1.43138798,1.87786266,0.63112053
-2.17608804,3.19736266,0.00220270,0.79718533,0.08370060,0.00504375,1.44303998,1.85165951,0.63388744
-2.17008504,3.18688281,0.00218177,0.78929687,0.08149011,0.00520050,1.44920807,1.82347660,0.63532361
-2.16408204,3.16957507,0.00216374,0.78095849,0.07946995,0.00536399,1.44979733,1.79428330,0.63557109
-2.15807904,3.14618217,0.00214949,0.77252560,0.07767201,0.00553304,1.44481001,1.76497702,0.63478068
-2.15207604,3.11746836,0.00213968,0.76431483,0.07611564,0.00570597,1.43434766,1.73635030,0.63310643
-2.14607304,3.08419594,0.00213473,0.75659305,0.07480746,0.00588055,1.41861052,1.70906316,0.63070050
-2.14007004,3.04710434,0.00213480,0.74956892,0.07374169,0.00605413,1.39789425,1.68362207,0.62770835
-2.13406703,3.00689243,0.00213979,0.74338735,0.07290103,0.00622369,1.37258392,1.66036655,0.62426473
-2.12806403,2.96420482,0.00214939,0.73812700,0.07225794,0.00638590,1.34314553,1.63946384,0.62049041
-2.12206103,2.91962242,0.00216306,0.73380099,0.07177643,0.00653731,1.31011523,1.62091189,0.61648984
-2.11605803,2.87365753,0.00218013,0.73036063,0.07141401,0.00667447,1.27408667,1.60455034,0.61234987
-2.11005503,2.82675321,0.00219983,0.72770198,0.07112393,0.00679405,1.23569683,1.59007882,0.60813934
-2.10405203,2.77928672,0.00222131,0.72567489,0.07085756,0.00689306,1.19561084,1.57708163,0.60390965
-2.09804902,2.73157633,0.00224376,0.72409384,0.07056668,0.00696891,1.15450625,1.56505721,0.59969611
-2.09204602,2.68389077,0.00226643,0.72275016,0.07020572,0.00701963,1.11305729,1.55345107,0.59551996
-2.08604302,2.63646049,0.00228868,0.72142483,0.06973385,0.00704395,1.07191952,1.54169015,0.59139082
-2.08004002,2.58948963,0.00231007,0.71990134,0.06911680,0.00704138,1.03171549,1.52921700,0.58730952
-2.07403702,2.54316798,0.00233036,0.71797768,0.06832828,0.00701230,0.99302163,1.51552191,0.58327086
-2.06803402,2.49768178,0.00234954,0.71547722,0.06735111,0.00695800,0.95635690,1.50017143,0.57926645
-2.06203102,2.45322278,0.00236786,0.71225764,0.06617796,0.00688064,0.92217333,1.48283174,0.57528717
-2.05602801,2.40999488,0.00238584,0.70821775,0.06481161,0.00678323,0.89084884,1.46328608,0.57132530
-2.05002501,2.36821791,0.00240423,0.70330180,0.06326481,0.00666955,0.86268225,1.44144515,0.56737618
-2.04402201,2.32812840,0.00242398,0.69750121,0.06155984,0.00654406,0.83789069,1.41735048,0.56343937
-2.03801901,2.28997728,0.00244624,0.69085384,0.05972761,0.00641176,0.81660924,1.39117056,0.55951921
-2.03201601,2.25402483,0.00247224,0.68344073,0.05780653,0.00627802,0.79889273,1.36319042,0.55562497
-2.02601301,2.22053301,0.00250331,0.67538088,0.05584110,0.00614843,0.78471947,1.33379520,0.55177052
-2.02001001,2.18975593,0.00254074,0.66682421,0.05388027,0.00602864,0.77399655,1.30344900,0.54797354
-2.01400700,2.16192890,0.00258574,0.65794326,0.05197579,0.00592413,0.76656658,1.27267020,0.54425453
-2.00800400,2.13725663,0.00263940,0.64892411,0.05018035,0.00584009,0.76221526,1.24200458,0.54063554
-2.00200100,2.11590139,0.00270256,0.63995687,0.04854582,0.00578121,0.76067964,1.21199790,0.53713873
-1.99599800,2.09797161,0.00277583,0.63122646,0.04712147,0.00575155,0.76165660,1.18316919,0.53378484
-1.98999500,2.08351141,0.00285948,0.62290384,0.04595236,0.00575442,0.76481117,1.15598612,0.53059171
-1.98399200,2.07249175,0.00295341,0.61513818,0.04507776,0.00579223,0.76978462,1.13084357,0.52757265
-1.97798899,2.06480332,0.00305717,0.60805028,0.04452990,0.00586648,0.77620186,1.10804635,0.52473500
-1.97198599,2.06025173,0.00316991,0.60172733,0.04433278,0.00597760,0.78367819,1.08779654,0.52207868
-1.96598299,2.05855503,0.00329037,0.59621932,0.04450130,0.00612501,0.79182522,1.07018606,0.51959482
-1.95997999,2.05934374,0.00341696,0.59153689,0.04504064,0.00630708,0.80025613,1.05519435,0.51726459
-1.95397699,2.06216363,0.00354772,0.58765090,0.04594586,0.00652116,0.80859010,1.04269103,0.51505816
-1.94797399,2.06648104,0.00368043,0.58449338,0.04720181,0.00676362,0.81645630,1.03244322,0.51293389
-1.94197099,2.07169090,0.00381262,0.58195993,0.04878332,0.00702995,0.82349746,1.02412689,0.51083785
-1.93596798,2.07712730,0.00394164,0.57991334,0.05065564,0.00731483,0.82937319,1.01734154,0.50870369
-1.92996498,2.08207641,0.00406476,0.57818822,0.05277519,0.00761227,0.83376339,1.01162737,0.50645294
-1.92396198,2.08579172,0.00417922,0.57659655,0.05509053,0.00791574,0.83637159,1.00648416,0.50399589
-1.91795898,2.08751119,0.00428231,0.57493398,0.05754363,0.00821834,0.83692865,1.00139094,0.50123295
-1.91195598,2.08647598,0.00437146,0.57298646,0.06007124,0.00851293,0.83519657,0.99582578,0.49805673
-1.90595298,2.08195043,0.00444429,0.57053736,0.06260660,0.00879235,0.83097257,0.98928482,0.49435467
-1.89994997,2.07324261,0.00449874,0.56737461,0.06508117,0.00904960,0.82409321,0.98129997,0.49001227
-1.89394697,2.05972503,0.00453303,0.56329779,0.06742646,0.00927796,0.81443840,0.97145472,0.48491685
-1.88794397,2.04085466,0.00454583,0.55812494,0.06957597,0.00947127,0.80193513,0.95939777,0.47896173
-1.88194097,2.01619169,0.00453622,0.55169903,0.07146702,0.00962401,0.78656061,0.94485388,0.47205064
-1.87593797,1.98541622,0.00450376,0.54389364,0.07304252,0.00973150,0.76834460,0.92763204,0.46410219
-1.86993497,1.94834218,0.00444848,0.53461800,0.07425261,0.00979004,0.74737061,0.90763069,0.45505424
-1.86393197,1.90492788,0.00437092,0.52382092,0.07505603,0.00979696,0.72377594,0.88484000,0.44486789
-1.85792896,1.85528260,0.00427209,0.51149375,0.07542131,0.00975080,0.69775010,0.85934135,0.43353089
-1.85192596,1.79966879,0.00415346,0.49767196,0.07532754,0.00965124,0.66953188,0.83130408,0.42106031
-1.84592296,1.73849967,0.00401693,0.48243555,0.07476486,0.00949921,0.63940485,0.80097979,0.40750421
-1.83991996,1.67233213,0.00386475,0.46590796,0.07373461,0.00929680,0.60769144,0.76869438,0.39294235
-1.83391696,1.60185512,0.00369950,0.44825377,0.07224902,0.00904722,0.57474581,0.73483822,0.37748563
-1.82791396,1.52787387,0.00352401,0.42967495,0.07033067,0.00875470,0.54094571,0.69985472,0.36127448
-1.82191096,1.45129037,0.00334125,0.41040600,0.06801152,0.00842437,0.50668374,0.66422772,0.34447606
-1.81590795,1.37308099,0.00315432,0.39070805,0.06533169,0.00806210,0.47235823,0.62846806,0.32728050
-1.80990495,1.29427194,0.00296631,0.37086202,0.06233807,0.00767431,0.43836415,0.59309977,0.30989623
-1.80390195,1.21591354,0.00278025,0.35116130,0.05908270,0.00726781,0.40508453,0.55864615,0.29254468
-1.79789895,1.13905420,0.00259905,0.33190392,0.05562109,0.00684960,0.37288249,0.52561634,0.27545454
-1.79189595,1.06471522,0.00242538,0.31338479,0.05201052,0.00642663,0.34209439,0.49449249,0.25885578
-1.78589295,0.99386713,0.00226165,0.29588804,0.04830837,0.00600569,0.31302424,0.46571814,0.24297377
-1.77988994,0.92740852,0.00210996,0.27967990,0.04457060,0.00559318,0.28593947,0.43968784,0.22802373
-1.77388694,0.86614807,0.00197201,0.26500227,0.04085033,0.00519497,0.26106827,0.41673855,0.21420565
-1.76788394,0.81079015,0.00184914,0.25206727,0.03719672,0.00481627,0.23859835,0.39714280,0.20169995
-1.76188094,0.76192461,0.00174224,0.24105296,0.03365400,0.00446155,0.21867726,0.38110401,0.19066409
-1.75587794,0.72002079,0.00165178,0.23210034,0.03026081,0.00413445,0.20141388,0.36875392,0.18123005
-1.74987494,0.68542576,0.00157781,0.22531166,0.02704979,0.00383772,0.18688113,0.36015228,0.17350300
-1.74387194,0.65836685,0.00151997,0.22075031,0.02404739,0.00357327,0.17511952,0.35528882,0.16756096
-1.73786893,0.63895791,0.00147752,0.21844205,0.02127396,0.00334212,0.16614131,0.35408745,0.16345557
-1.73186593,0.62720904,0.00144935,0.21837758,0.01874403,0.00314448,0.15993509,0.35641256,0.16121383
-1.72586293,0.62303927,0.00143408,0.22051650,0.01646670,0.00297981,0.15647034,0.36207731,0.16084069
-1.71985993,0.62629146,0.00143003,0.22479229,0.01444627,0.00284693,0.15570185,0.37085369,0.16232246
-1.71385693,0.63674878,0.00143535,0.23111829,0.01268284,0.00274406,0.15757366,0.38248400,0.16563071
-1.70785393,0.65415219,0.00144805,0.23939439,0.01117308,0.00266899,0.16202240,0.39669351,0.17072668
-1.70185093,0.67821789,0.00146604,0.24951418,0.00991088,0.00261917,0.16897972,0.41320387,0.17756581
-1.69584792,0.70865441,0.00148722,0.26137233,0.00888813,0.00259180,0.17837378,0.43174682,0.18610235
-1.68984492,0.74517830,0.00150955,0.27487188,0.00809532,0.00258401,0.19012977,0.45207774,0.19629370
-1.68384192,0.78752805,0.00153107,0.28993110,0.00752217,0.00259289,0.20416933,0.47398854,0.20810454
-1.67783892,0.83547554,0.00154998,0.30648977,0.00715810,0.00261563,0.22040897,0.49731938,0.22151020
-1.67183592,0.88883464,0.00156469,0.32451435,0.00699265,0.00264962,0.23875767,0.52196862,0.23649945
-1.66583292,0.94746646,0.00157384,0.34400205,0.00701580,0.00269246,0.25911368,0.54790064,0.25307640
-1.65982991,1.01128117,0.00157635,0.36498333,0.00721817,0.00274205,0.28136093,0.57515094,0.27126133
-1.65382691,1.08023613,0.00157143,0.38752271,0.00759111,0.00279665,0.30536507,0.60382819,0.29109054
-1.64782391,1.15433034,0.00155857,0.41171771,0.00812676,0.00285484,0.33096969,0.63411289,0.31261498
-1.64182091,1.23359536,0.00153759,0.43769588,0.00881792,0.00291557,0.35799282,0.66625250,0.33589770
-1.63581791,1.31808295,0.00150858,0.46560977,0.00965800,0.00297812,0.38622412,0.70055283,0.36101018
-1.62981491,1.40784981,0.00147192,0.49562996,0.01064075,0.00304211,0.41542305,0.73736588,0.38802749
-1.62381191,1.50293990,0.00142822,0.52793628,0.01176007,0.00310740,0.44531822,0.77707427,0.41702249
-1.61780890,1.60336500,0.00137829,0.56270740,0.01300976,0.00317408,0.47560819,0.82007272,0.44805913
-1.61180590,1.70908427,0.00132312,0.60010907,0.01438321,0.00324241,0.50596375,0.86674695,0.48118508
-1.60580290,1.81998354,0.00126382,0.64028150,0.01587315,0.00331274,0.53603186,0.91745098,0.51642399
-1.59979990,1.93585531,0.00120157,0.68332631,0.01747139,0.00338545,0.56544108,0.97248331,0.55376759
-1.59379690,2.05638033,0.00113759,0.72929351,0.01916861,0.00346089,0.59380843,1.03206336,0.59316799
-1.58779390,2.18111186,0.00107308,0.77816933,0.02095419,0.00353932,0.62074747,1.09630887,0.63453066
-1.58179090,2.30946331,0.00100918,0.82986528,0.02281607,0.00362084,0.64587724,1.16521554,0.67770825
-1.57578789,2.44070050,0.00094696,0.88420936,0.02474077,0.00370535,0.66883178,1.23864008,0.72249590
-1.56978489,2.57393909,0.00088735,0.94093980,0.02671337,0.00379254,0.68926977,1.31628754,0.76862825
-1.56378189,2.70814794,0.00083116,0.99970205,0.02871766,0.00388183,0.70688388,1.39770412,0.81577856
-1.55777889,2.84215901,0.00077904,1.06004938,0.03073638,0.00397240,0.72140946,1.48227602,0.86356024
-1.55177589,2.97468385,0.00073148,1.12144752,0.03275149,0.00406320,0.73263213,1.56923510,0.91153095
-1.54577289,3.10433692,0.00068881,1.18328343,0.03474456,0.00415294,0.74039393,1.65767145,0.95919947
-1.53976988,3.22966528,0.00065121,1.24487818,0.03669721,0.00424019,0.74459784,1.74655307,1.00603520
-1.53376688,3.34918398,0.00061875,1.30550369,0.03859166,0.00432341,0.74521039,1.83475203,1.05148021
-1.52776388,3.46141642,0.00059137,1.36440299,0.04041119,0.00440103,0.74226236,1.92107654,1.09496358
-1.52176088,3.56493807,0.00056893,1.42081310,0.04214077,0.00447151,0.73584756,2.00430790,1.13591754
-1.51575788,3.65842230,0.00055123,1.47398997,0.04376751,0.00453348,0.72611971,2.08324070,1.17379479
-1.50975488,3.74068623,0.00053805,1.52323417,0.04528126,0.00458581,0.71328775,2.15672480,1.20808652
-1.50375188,3.81073485,0.00052917,1.56791640,0.04667496,0.00462769,0.69760977,2.22370726,1.23834012
-1.49774887,3.86780128,0.00052442,1.60750158,0.04794504,0.00465875,0.67938573,2.28327202,1.26417599
-1.49174587,3.91138122,0.00052367,1.64157029,0.04909167,0.00467912,0.65894962,2.33467569,1.28530254
-1.48574287,3.94125964,0.00052689,1.66983646,0.05011885,0.00468951,0.63666104,2.37737743,1.30152859
-1.47973987,3.95752835,0.00053417,1.69216046,0.05103444,0.00469127,0.61289684,2.41106131,1.31277258
-1.47373687,3.96059299,0.00054571,1.70855661,0.05185001,0.00468637,0.58804289,2.43564995,1.31906803
-1.46773387,3.95116876,0.00056183,1.71919474,0.05258052,0.00467749,0.56248640,2.45130854,1.32056472
-1.46173087,3.93026467,0.00058300,1.72439553,0.05324396,0.00466791,0.53660893,2.45843878,1.31752565
-1.45572786,3.89915652,0.00060982,1.72461967,0.05386077,0.00466152,0.51078021,2.45766295,1.31031959
-1.44972486,3.85934936,0.00064298,1.72045122,0.05445318,0.00466271,0.48535294,2.44979863,1.29940950
