energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.84392196,0.54282797,-0.64670567,0.00341241,-0.00530088,0.04696030,-0.05327403,0.10233238,-0.10670625,0.12114048,-0.14892093,0.00758132,-0.01041373,0.18779350,-0.23056628,0.08708390,-0.11261862,0.06897170,-0.07264179
-5.83791896,0.52201808,-0.63146341,0.00311939,-0.00503222,0.04564875,-0.05186689,0.10065463,-0.10668621,0.11556963,-0.14461033,0.00730602,-0.00985129,0.17968485,-0.22480858,0.08214054,-0.10926147,0.06734022,-0.07208099
-5.83191596,0.50176629,-0.61407107,0.00283308,-0.00474542,0.04451759,-0.05036256,0.09888903,-0.10632580,0.11016310,-0.13977856,0.00712621,-0.00928236,0.17170208,-0.21819565,0.07720326,-0.10540094,0.06563784,-0.07126817
-5.82591296,0.48257077,-0.59492829,0.00255651,-0.00444531,0.04361756,-0.04880207,0.09711045,-0.10565630,0.10503862,-0.13452816,0.00705720,-0.00872193,0.16402163,-0.21087297,0.07236312,-0.10111607,0.06390841,-0.07022511
-5.81990995,0.46492719,-0.57446362,0.00229223,-0.00413666,0.04299996,-0.04722806,0.09540143,-0.10471695,0.10031036,-0.12896759,0.00711365,-0.00818524,0.15681687,-0.20299752,0.06770803,-0.09649309,0.06219857,-0.06897715
-5.81390695,0.44932374,-0.55312810,0.00204229,-0.00382408,0.04271652,-0.04568447,0.09385161,-0.10355520,0.09608760,-0.12320934,0.00730947,-0.00768759,0.15025589,-0.19473502,0.06332141,-0.09162345,0.06055724,-0.06755305
-5.80790395,0.43623595,-0.53138946,0.00180830,-0.00351190,0.04281900,-0.04421634,0.09255677,-0.10222693,0.09247350,-0.11736803,0.00765762,-0.00724413,0.14449944,-0.18625721,0.05928114,-0.08660190,0.05903505,-0.06598488
-5.80190095,0.42612136,-0.50972670,0.00159140,-0.00320411,0.04335877,-0.04286962,0.09161768,-0.10079653,0.08956385,-0.11155880,0.00816993,-0.00686975,0.13969891,-0.17773938,0.05565870,-0.08152457,0.05768373,-0.06430794
-5.79589795,0.41941388,-0.48862537,0.00139232,-0.00290426,0.04438617,-0.04169117,0.09113854,-0.09933693,0.08744599,-0.10589575,0.00885696,-0.00657900,0.13599443,-0.16935797,0.05251852,-0.07648718,0.05655520,-0.06256063
-5.78989495,0.41651774,-0.46857304,0.00121144,-0.00261545,0.04594976,-0.04072863,0.09122515,-0.09792932,0.08619762,-0.10049067,0.00972771,-0.00638597,0.13351302,-0.16128841,0.04991762,-0.07158342,0.05570072,-0.06078427
-5.78389195,0.41780103,-0.45005525,0.00104881,-0.00234025,0.04809526,-0.04003041,0.09198276,-0.09666262,0.08588568,-0.09545183,0.01078937,-0.00630422,0.13236680,-0.15370315,0.04790538,-0.06690350,0.05516982,-0.05902292
-5.77788894,0.42358907,-0.43355144,0.00090424,-0.00208074,0.05086445,-0.03964557,0.09351373,-0.09563276,0.08656523,-0.09088304,0.01204710,-0.00634676,0.13265129,-0.14676977,0.04652359,-0.06253289,0.05500922,-0.05732299
-5.77188594,0.43415746,-0.41953080,0.00077733,-0.00183849,0.05429384,-0.03962353,0.09591496,-0.09494141,0.08827834,-0.08688266,0.01350364,-0.00652590,0.13444384,-0.14064933,0.04580661,-0.05855141,0.05526168,-0.05573285
-5.76588294,0.44972534,-0.40844791,0.00066758,-0.00161462,0.05841327,-0.04001378,0.09927522,-0.09469451,0.09105308,-0.08354279,0.01515909,-0.00685324,0.13780222,-0.13549465,0.04578169,-0.05503238,0.05596490,-0.05430226
-5.75987994,0.47044890,-0.40073793,0.00057442,-0.00140980,0.06324444,-0.04086525,0.10367244,-0.09500036,0.09490259,-0.08094841,0.01701060,-0.00733949,0.14276345,-0.13144876,0.04646946,-0.05204211,0.05715039,-0.05308172
-5.75387694,0.49641558,-0.39681133,0.00049729,-0.00122433,0.06879945,-0.04222568,0.10917109,-0.09596732,0.09982424,-0.07917659,0.01905211,-0.00799439,0.14934285,-0.12864332,0.04788452,-0.04963962,0.05884257,-0.05212161
-5.74787394,0.52763920,-0.39704810,0.00043569,-0.00105822,0.07507947,-0.04414061,0.11581972,-0.09770126,0.10579913,-0.07829556,0.02127414,-0.00882644,0.15753359,-0.12719701,0.05003609,-0.04787643,0.06105788,-0.05147131
-5.74187094,0.56405653,-0.40179143,0.00038922,-0.00091118,0.08207348,-0.04665236,0.12364877,-0.10030271,0.11279176,-0.07836392,0.02366365,-0.00984277,0.16730654,-0.12721403,0.05292883,-0.04679665,0.06380416,-0.05117819
-5.73586793,0.60552538,-0.41134112,0.00035765,-0.00078277,0.08975733,-0.04979871,0.13266882,-0.10386389,0.12075006,-0.07942963,0.02620401,-0.01104883,0.17861069,-0.12878251,0.05656359,-0.04643717,0.06708023,-0.05128657
-5.72986493,0.65182468,-0.42594676,0.00034095,-0.00067245,0.09809308,-0.05361157,0.14286927,-0.10846561,0.12960581,-0.08152911,0.02887504,-0.01244815,0.19137408,-0.13197309,0.06093830,-0.04682796,0.07087576,-0.05183659
-5.72386193,0.70265668,-0.44580107,0.00033932,-0.00057960,0.10702870,-0.05811552,0.15421755,-0.11417434,0.13927548,-0.08468631,0.03165316,-0.01404202,0.20550531,-0.13683756,0.06604878,-0.04799253,0.07517134,-0.05286322
-5.71785893,0.75765134,-0.47103358,0.00035319,-0.00050364,0.11649822,-0.06332641,0.16665905,-0.12103937,0.14966147,-0.08891190,0.03451173,-0.01582925,0.22089555,-0.14340771,0.07188958,-0.04994845,0.07993892,-0.05439523
-5.71185593,0.81637290,-0.50170518,0.00038327,-0.00044408,0.12642232,-0.06924993,0.18011758,-0.12909038,0.16065384,-0.09420245,0.03742142,-0.01780586,0.23742109,-0.15169449,0.07845472,-0.05270797,0.08514243,-0.05645434
-5.70585293,0.87832850,-0.53780365,0.00043054,-0.00040052,0.13670940,-0.07588045,0.19449660,-0.13833543,0.17213243,-0.10053998,0.04035077,-0.01996487,0.25494635,-0.16168745,0.08573828,-0.05627869,0.09073870,-0.05905450
-5.69984992,0.94297868,-0.57924073,0.00049621,-0.00037280,0.14725712,-0.08319999,0.20968101,-0.14875956,0.18396927,-0.10789152,0.04326681,-0.02229613,0.27332710,-0.17335463,0.09373484,-0.06066424,0.09667856,-0.06220134
-5.69384692,1.00974910,-0.62585086,0.00058175,-0.00036091,0.15795431,-0.09117751,0.22553958,-0.16032407,0.19603138,-0.11620914,0.04613585,-0.02478622,0.29241395,-0.18664291,0.10243969,-0.06586505,0.10290809,-0.06589192
-5.68784392,1.07804336,-0.67739182,0.00068881,-0.00036515,0.16868335,-0.09976855,0.24192783,-0.17296652,0.20818368,-0.12543021,0.04892419,-0.02741840,0.31205583,-0.20147884,0.11184877,-0.07187905,0.10936999,-0.07011457
-5.68184092,1.14725602,-0.73354743,0.00081917,-0.00038603,0.17932277,-0.10891522,0.25869130,-0.18660160,0.22029199,-0.13547805,0.05159903,-0.03017276,0.33210326,-0.21777003,0.12195823,-0.07870231,0.11600496,-0.07484915
-5.67583792,1.21678540,-0.79393227,0.00097472,-0.00042436,0.18975007,-0.11854671,0.27566915,-0.20112266,0.23222600,-0.14626290,0.05412922,-0.03302637,0.35241131,-0.23540694,0.13276363,-0.08632964,0.12275299,-0.08006738
-5.66983492,1.28604545,-0.85809836,0.00115733,-0.00048122,0.19984463,-0.12858011,0.29269773,-0.21640415,0.24386204,-0.15768337,0.05648613,-0.03595358,0.37284201,-0.25426514,0.14425883,-0.09475497,0.12955470,-0.08573346
-5.66383192,1.35447619,-0.92554340,0.00136881,-0.00055793,0.20949061,-0.13892175,0.30961426,-0.23230456,0.25508553,-0.16962807,0.05864430,-0.03892646,0.39326612,-0.27420784,0.15643435,-0.10397163,0.13635230,-0.09180490
-5.65782891,1.42155206,-0.99572047,0.00161076,-0.00065604,0.21857971,-0.14946885,0.32626018,-0.24867001,0.26579311,-0.18197763,0.06058209,-0.04191527,0.41356409,-0.29508870,0.16927548,-0.11397226,0.14309050,-0.09823342
-5.65182591,1.48678806,-1.06804853,0.00188449,-0.00077727,0.22701365,-0.16011160,0.34248429,-0.26533818,0.27589417,-0.19460692,0.06228217,-0.04488908,0.43362623,-0.31675458,0.18276010,-0.12474852,0.14971710,-0.10496596
-5.64582291,1.54974320,-1.14192337,0.00219091,-0.00092348,0.23470632,-0.17073539,0.35814545,-0.28214248,0.28531186,-0.20738735,0.06373182,-0.04781635,0.45335199,-0.33904830,0.19685619,-0.13629037,0.15618329,-0.11194577
-5.63981991,1.61002148,-1.21672838,0.00253040,-0.00109655,0.24158558,-0.18122332,0.37311475,-0.29891613,0.29398362,-0.22018928,0.06492313,-0.05066571,0.47264861,-0.36181106,0.21151943,-0.14858504,0.16244375,-0.11911342
-5.63381691,1.66727044,-1.29184468,0.00290270,-0.00129835,0.24759445,-0.19145873,0.38727724,-0.31549626,0.30186098,-0.23288434,0.06585296,-0.05340654,0.49142898,-0.38488453,0.22669073,-0.16161558,0.16845643,-0.12640776
-5.62781391,1.72117768,-1.36666022,0.00330684,-0.00153059,0.25269195,-0.20132782,0.40053313,-0.33172746,0.30890902,-0.24534762,0.06652279,-0.05600973,0.50960922,-0.40811241,0.24229420,-0.17535907,0.17418219,-0.13376683
-5.62181091,1.77146604,-1.44057736,0.00374100,-0.00179476,0.25685337,-0.21072204,0.41279860,-0.34746498,0.31510529,-0.25745965,0.06693834,-0.05844826,0.52710598,-0.43134140,0.25823544,-0.18978458,0.17958428,-0.14112851
-5.61580790,1.81788793,-1.51301876,0.00420250,-0.00209197,0.26007012,-0.21954039,0.42400618,-0.36257723,0.32043851,-0.26910808,0.06710918,-0.06069774,0.54383398,-0.45442161,0.27440061,-0.20485083,0.18462779,-0.14843114
-5.60980490,1.86021988,-1.58343160,0.00468771,-0.00242288,0.26234916,-0.22769150,0.43410510,-0.37694773,0.32490703,-0.28018904,0.06704812,-0.06273693,0.55970380,-0.47720638,0.29065629,-0.22050392,0.18927907,-0.15561384
-5.60380190,1.89825791,-1.65129005,0.00519211,-0.00278756,0.26371221,-0.23509525,0.44306136,-0.39047626,0.32851738,-0.29060820,0.06677059,-0.06454804,0.57462052,-0.49955160,0.30685040,-0.23667498,0.19350536,-0.16261685
-5.59779890,1.93181465,-1.71609643,0.00571027,-0.00318535,0.26419463,-0.24168426,0.45085801,-0.40307950,0.33128287,-0.30028145,0.06629401,-0.06611703,0.58848324,-0.52131481,0.32281425,-0.25327827,0.19727450,-0.16938159
-5.59179590,1.96071889,-1.77738129,0.00623595,-0.00361484,0.26384432,-0.24740482,0.45749560,-0.41469106,0.33322252,-0.30913532,0.06563710,-0.06743367,0.60118585,-0.54235405,0.33836570,-0.27020955,0.20055502,-0.17585075
-5.58579290,1.98481800,-1.83470321,0.00676220,-0.00407372,0.26272046,-0.25221764,0.46299285,-0.42526121,0.33436039,-0.31710717,0.06481937,-0.06849159,0.61261908,-0.56252689,0.35331365,-0.28734534,0.20331649,-0.18196835
-5.57978989,2.00398350,-1.88764860,0.00728152,-0.00455877,0.26089245,-0.25609821,0.46738771,-0.43475632,0.33472536,-0.32414520,0.06386054,-0.06928817,0.62267387,-0.58168981,0.36746345,-0.30454283,0.20553020,-0.18767985
-5.57378689,2.01811980,-1.93583240,0.00778605,-0.00506583,0.25843889,-0.25903688,0.47073870,-0.44315834,0.33435147,-0.33020847,0.06278015,-0.06982437,0.63124609,-0.59969813,0.38062339,-0.32164095,0.20717022,-0.19293232
-5.56778389,2.02717571,-1.97890017,0.00826777,-0.00558979,0.25544677,-0.26103876,0.47312648,-0.45046439,0.33327871,-0.33526681,0.06159730,-0.07010444,0.63824230,-0.61640682,0.39261179,-0.33846253,0.20821474,-0.19767485
-5.56178089,2.03115816,-2.01653204,0.00871877,-0.00612470,0.25201075,-0.26212347,0.47465554,-0.45668663,0.33155430,-0.33930101,0.06033048,-0.07013568,0.64358635,-0.63167220,0.40326450,-0.35481766,0.20864766,-0.20185912
-5.55577789,2.03014712,-2.04844879,0.00913145,-0.00666379,0.24823268,-0.26232469,0.47545569,-0.46185265,0.32923424,-0.34230299,0.05899753,-0.06992806,0.64722642,-0.64535483,0.41244237,-0.37050826,0.20846028,-0.20544023
-5.54977489,2.02431061,-2.07442040,0.00949886,-0.00719966,0.24422108,-0.26168976,0.47568326,-0.46600619,0.32638506,-0.34427633,0.05761571,-0.06949395,0.64914197,-0.65732339,0.42003844,-0.38533367,0.20765310,-0.20837777
-5.54377189,2.01391858,-2.09427659,0.00981485,-0.00772443,0.24009067,-0.26027917,0.47552159,-0.46920842,0.32308557,-0.34523696,0.05620186,-0.06884778,0.64935021,-0.66745963,0.42598420,-0.39909729,0.20623743,-0.21063709
-5.53776888,1.99935408,-2.10791926,0.01007440,-0.00822994,0.23596175,-0.25816605,0.47518055,-0.47153959,0.31942834,-0.34521402,0.05477261,-0.06800582,0.64791154,-0.67566415,0.43025472,-0.41161380,0.20423679,-0.21219078
-5.53176588,1.98112062,-2.11533599,0.01027372,-0.00870801,0.23195938,-0.25543560,0.47489488,-0.47310077,0.31552079,-0.34425089,0.05334456,-0.06698591,0.64493338,-0.68186269,0.43287224,-0.42271679,0.20168792,-0.21302028
-5.52576288,1.95984437,-2.11661378,0.01041045,-0.00915065,0.22821220,-0.25218450,0.47492093,-0.47401572,0.31148568,-0.34240629,0.05193454,-0.06580732,0.64057207,-0.68601267,0.43390785,-0.43226637,0.19864133,-0.21311742
-5.51975988,1.93627025,-2.11195197,0.01048379,-0.00955036,0.22485084,-0.24852014,0.47553190,-0.47443232,0.30746073,-0.33975520,0.05055968,-0.06449063,0.63503249,-0.68810941,0.43348110,-0.44015635,0.19516117,-0.21248599
-5.51375688,1.91125138,-2.10167313,0.01049448,-0.00990039,0.22200584,-0.24455975,0.47701122,-0.47452348,0.30359744,-0.33638966,0.04923751,-0.06305757,0.62856507,-0.68819177,0.43175750,-0.44632060,0.19132450,-0.21114303
-5.50775388,1.88573165,-2.08623076,0.01044483,-0.01019493,0.21980506,-0.24042919,0.47964438,-0.47448704,0.30005893,-0.33241914,0.04798587,-0.06153102,0.62146031,-0.68634649,0.42894374,-0.45073816,0.18721986,-0.20911983
-5.50175088,1.86072151,-2.06621259,0.01033864,-0.01042941,0.21837058,-0.23626152,0.48370913,-0.47454451,0.29701678,-0.32797036,0.04682270,-0.05993488,0.61404067,-0.68271101,0.42528095,-0.45343671,0.18294513,-0.20646248
-5.49574787,1.83726786,-2.04233860,0.01018106,-0.01060061,0.21781523,-0.23219506,0.48946451,-0.47493821,0.29464709,-0.32318653,0.04576572,-0.05829398,0.60665034,-0.67747423,0.42103615,-0.45449415,0.17860479,-0.20323195
-5.48974487,1.81641905,-2.01545284,0.00997840,-0.01070685,0.21823875,-0.22837115,0.49713907,-0.47592685,0.29312578,-0.31822573,0.04483195,-0.05663390,0.59964303,-0.67087500,0.41649225,-0.45403805,0.17430667,-0.19950345
-5.48374187,1.79918656,-1.98650880,0.00973792,-0.01074803,0.21972386,-0.22493136,0.50691880,-0.47777933,0.29262340,-0.31325853,0.04403718,-0.05498078,0.59336859,-0.66319810,0.41193703,-0.45224285,0.17015829,-0.19536530
-5.47773887,1.78650518,-1.95654818,0.00946758,-0.01072568,0.22233237,-0.22201429,0.51893537,-0.48076684,0.29329968,-0.30846473,0.04339525,-0.05336104,0.58815885,-0.65476777,0.40765178,-0.44932483,0.16626298,-0.19091704
-5.47173587,1.77919381,-1.92667345,0.00917570,-0.01064289,0.22610158,-0.21975203,0.53325538,-0.48515339,0.29529820,-0.30402934,0.04291740,-0.05180095,0.58431356,-0.64593878,0.40389983,-0.44553504,0.16271602,-0.18626697
-5.46573287,1.77791898,-1.89801495,0.00887076,-0.01050427,0.23104122,-0.21826619,0.54987122,-0.49118518,0.29874139,-0.30013784,0.04261158,-0.05032615,0.58208723,-0.63708543,0.40091594,-0.44115030,0.15960089,-0.18152914
-5.45972986,1.78316320,-1.87169382,0.00856104,-0.01031571,0.23713117,-0.21766394,0.56869429,-0.49907910,0.30372622,-0.29697093,0.04248180,-0.04896113,0.58167735,-0.62858873,0.39889673,-0.43646287,0.15698586,-0.17681987
-5.45372686,1.79520019,-1.84878215,0.00825444,-0.01008426,0.24432016,-0.21803384,0.58955103,-0.50901088,0.31032091,-0.29469900,0.04252758,-0.04772856,0.58321502,-0.62082253,0.39799294,-0.43176899,0.15492120,-0.17225400
-5.44772386,1.81407852,-1.83026234,0.00795816,-0.00981782,0.25252564,-0.21944202,0.61218234,-0.52110366,0.31856281,-0.29347648,0.04274363,-0.04664861,0.58675824,-0.61413904,0.39830374,-0.42735702,0.15343698,-0.16794098
-5.44172086,1.83961492,-1.81698753,0.00767863,-0.00952491,0.26163494,-0.22192865,0.63624663,-0.53541739,0.32845768,-0.29343662,0.04311960,-0.04573827,0.59228856,-0.60885453,0.39987345,-0.42349569,0.15254179,-0.16398098
-5.43571786,1.87139816,-1.80964534,0.00742125,-0.00921437,0.27150782,-0.22550511,0.66132664,-0.55193991,0.33998052,-0.29468660,0.04364013,-0.04501067,0.59971117,-0.60523591,0.40269092,-0.42042297,0.15222226,-0.16046124
-5.42971486,1.90880346,-1.80872678,0.00719042,-0.00889507,0.28198036,-0.23015191,0.68693994,-0.57058025,0.35307778,-0.29730375,0.04428515,-0.04447444,0.60885867,-0.60348906,0.40669153,-0.41833626,0.15244356,-0.15745278
-5.42371186,1.95101724,-1.81450233,0.00698945,-0.00857565,0.29287007,-0.23581769,0.71255296,-0.59116469,0.36767112,-0.30133274,0.04503039,-0.04413328,0.61949826,-0.60374931,0.41176177,-0.41738434,0.15315082,-0.15500774
-5.41770885,1.99707111,-1.82700682,0.00682064,-0.00826424,0.30398215,-0.24241940,0.73759790,-0.61343614,0.38366231,-0.30678428,0.04584809,-0.04398550,0.63134226,-0.60607490,0.41774613,-0.41766141,0.15427139,-0.15315733
-5.41170585,2.04588374,-1.84603402,0.00668530,-0.00796828,0.31511659,-0.24984376,0.76149193,-0.63705699,0.40093919,-0.31363526,0.04670808,-0.04402394,0.64406124,-0.61044371,0.42445602,-0.41920383,0.15571787,-0.15191067
-5.40570285,2.09630853,-1.87114203,0.00658397,-0.00769432,0.32607578,-0.25795005,0.78365798,-0.66161564,0.41938227,-0.32183064,0.04757884,-0.04423592,0.65729932,-0.61675353,0.43168018,-0.42198936,0.15739170,-0.15125449
-5.39969985,2.14718485,-1.90166928,0.00651651,-0.00744791,0.33667236,-0.26657424,0.80354600,-0.68663665,0.43887168,-0.33128695,0.04842885,-0.04460353,0.67069086,-0.62482606,0.43919606,-0.42593931,0.15918729,-0.15115373
-5.39369685,2.19739039,-1.93676101,0.00648232,-0.00723359,0.34673698,-0.27553436,0.82065388,-0.71159427,0.45929406,-0.34189729,0.04922791,-0.04510411,0.68387756,-0.63441446,0.44678164,-0.43092331,0.16099626,-0.15155304
-5.38769385,2.24589192,-1.97540509,0.00648056,-0.00705477,0.35612537,-0.28463692,0.83454687,-0.73592879,0.48054889,-0.35353777,0.04994854,-0.04571098,0.69652536,-0.64521413,0.45422698,-0.43676657,0.16271185,-0.15237915
-5.38169085,2.29179197,-2.01647579,0.00651033,-0.00691388,0.36472471,-0.29368412,0.84487471,-0.75906521,0.50255418,-0.36607499,0.05056727,-0.04639440,0.70834011,-0.65687635,0.46134492,-0.44325919,0.16423310,-0.15354391
-5.37568784,2.33436912,-2.05878355,0.00657089,-0.00681242,0.37245867,-0.30248174,0.85138557,-0.78043338,0.52525084,-0.37937422,0.05106586,-0.04712262,0.71908120,-0.66902406,0.46798039,-0.45016715,0.16546866,-0.15494797
-5.36968484,2.37310990,-2.10112832,0.00666180,-0.00675108,0.37929105,-0.31084704,0.85393605,-0.79948879,0.54860587,-0.39330788,0.05143228,-0.04786321,0.72857267,-0.68126913,0.47401789,-0.45724437,0.16634017,-0.15648489
-5.36368184,2.40773072,-2.14235413,0.00678310,-0.00672992,0.38522778,-0.31861667,0.85249684,-0.81573295,0.57261380,-0.40776385,0.05166147,-0.04858438,0.73671097,-0.69323013,0.47938657,-0.46424522,0.16678492,-0.15804544
-5.35767884,2.43818888,-2.18140202,0.00693536,-0.00674851,0.39031719,-0.32565396,0.84715369,-0.82873260,0.59729672,-0.42265312,0.05175589,-0.04925636,0.74346926,-0.70454992,0.48406287,-0.47093692,0.16675777,-0.15952197
-5.35167584,2.46468207,-2.21735888,0.00711975,-0.00680619,0.39464849,-0.33185529,0.83810374,-0.83813665,0.62270258,-0.43791635,0.05172565,-0.04985279,0.74889781,-0.71491204,0.48807043,-0.47711111,0.16623226,-0.16081263
-5.34567284,2.48763671,-2.24949963,0.00733805,-0.00690217,0.39834864,-0.33715531,0.82564734,-0.84369013,0.64890207,-0.45352889,0.05158838,-0.05035194,0.75312071,-0.72405520,0.49147737,-0.48259404,0.16520090,-0.16182526
