energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up
-5.69984992,6.75728318,1.15362584,4.42836332,0.05195265,0.10342837,0.09851988,0.00000000,1.64527572,0.00000000
-5.69384692,6.71098921,1.14438401,4.42504209,0.05260925,0.10156726,0.09638879,0.00000000,1.61450082,0.00000000
-5.68784392,6.63817521,1.13037863,4.40224061,0.05294899,0.09933644,0.09391798,0.00000000,1.57882091,0.00000000
-5.68184092,6.53884824,1.11161070,4.35979966,0.05296002,0.09675448,0.09112465,0.00000000,1.53834524,0.00000000
-5.67583792,6.41370135,1.08820301,4.29804832,0.05263755,0.09384739,0.08803255,0.00000000,1.49332063,0.00000000
-5.66983492,6.26411450,1.06039846,4.21780960,0.05198398,0.09064836,0.08467161,0.00000000,1.44412871,0.00000000
-5.66383192,6.09213223,1.02855444,4.12038959,0.05100880,0.08719718,0.08107749,0.00000000,1.39127838,0.00000000
-5.65782891,5.90041806,0.99313318,4.00755017,0.04972817,0.08353944,0.07729084,0.00000000,1.33539353,0.00000000
-5.65182591,5.69218714,0.95468873,3.88146607,0.04816439,0.07972550,0.07335639,0.00000000,1.27719641,0.00000000
-5.64582291,5.47111956,0.91385074,3.74466797,0.04634510,0.07580929,0.06932190,0.00000000,1.21748712,0.00000000
-5.63981991,5.24125755,0.87130595,3.59997372,0.04430236,0.07184692,0.06523704,0.00000000,1.15712023,0.00000000
-5.63381691,5.00689100,0.82777797,3.45041055,0.04207162,0.06789520,0.06115211,0.00000000,1.09697925,0.00000000
-5.62781391,4.77243568,0.78400631,3.29913131,0.03969061,0.06401013,0.05711682,0.00000000,1.03795023,0.00000000
-5.62181091,4.54230930,0.74072543,3.14932821,0.03719821,0.06024543,0.05317910,0.00000000,0.98089546,0.00000000
-5.61580790,4.32081022,0.69864472,3.00414719,0.03463337,0.05665112,0.04938392,0.00000000,0.92662844,0.00000000
-5.60980490,4.11200354,0.65843009,2.86660634,0.03203408,0.05327221,0.04577238,0.00000000,0.87589117,0.00000000
-5.60380190,3.91961874,0.62068788,2.73952102,0.02943643,0.05014767,0.04238082,0.00000000,0.82933460,0.00000000
-5.59779890,3.74696219,0.58595161,2.62543826,0.02687381,0.04730952,0.03924025,0.00000000,0.78750298,0.00000000
-5.59179590,3.59684732,0.55467196,2.52658224,0.02437632,0.04478226,0.03637593,0.00000000,0.75082272,0.00000000
-5.58579290,3.47154406,0.52721005,2.44481218,0.02197022,0.04258250,0.03380716,0.00000000,0.71959590,0.00000000
-5.57978989,3.37274832,0.50383419,2.38159326,0.01967767,0.04071891,0.03154738,0.00000000,0.69399859,0.00000000
-5.57378689,3.30157127,0.48471988,2.33798081,0.01751657,0.03919242,0.02960436,0.00000000,0.67408377,0.00000000
-5.56778389,3.25854752,0.46995278,2.31461716,0.01550056,0.03799666,0.02798062,0.00000000,0.65978852,0.00000000
-5.56178089,3.24366032,0.45953428,2.31174042,0.01363916,0.03711864,0.02667400,0.00000000,0.65094474,0.00000000
-5.55577789,3.25638152,0.45338908,2.32920378,0.01193799,0.03653953,0.02567826,0.00000000,0.64729294,0.00000000
-5.54977489,3.29572351,0.45137440,2.36650397,0.01039917,0.03623569,0.02498385,0.00000000,0.64849802,0.00000000
-5.54377189,3.36030020,0.45329006,2.42281709,0.00902167,0.03617967,0.02457857,0.00000000,0.65416634,0.00000000
-5.53776888,3.44839383,0.45888895,2.49704019,0.00780177,0.03634134,0.02444827,0.00000000,0.66386305,0.00000000
-5.53176588,3.55802483,0.46788736,2.58783677,0.00673350,0.03668896,0.02457749,0.00000000,0.67712892,0.00000000
-5.52576288,3.68702174,0.47997472,2.69368475,0.00580914,0.03719026,0.02494992,0.00000000,0.69349582,0.00000000
-5.51975988,3.83308886,0.49482228,2.81292530,0.00501959,0.03781333,0.02554888,0.00000000,0.71250018,0.00000000
-5.51375688,3.99386956,0.51209061,2.94381126,0.00435482,0.03852756,0.02635747,0.00000000,0.73369397,0.00000000
-5.50775388,4.16700351,0.53143560,3.08455414,0.00380422,0.03930430,0.02735880,0.00000000,0.75665278,0.00000000
-5.50175088,4.35017688,0.55251304,3.23336845,0.00335689,0.04011748,0.02853586,0.00000000,0.78098092,0.00000000
-5.49574787,4.54116451,0.57498172,3.38851280,0.00300189,0.04094403,0.02987147,0.00000000,0.80631351,0.00000000
-5.48974487,4.73786405,0.59850540,3.54832693,0.00272848,0.04176417,0.03134798,0.00000000,0.83231588,0.00000000
-5.48374187,4.93832178,0.62275359,3.71126393,0.00252625,0.04256162,0.03294703,0.00000000,0.85868049,0.00000000
-5.47773887,5.14075068,0.64740183,3.87591732,0.00238527,0.04332360,0.03464918,0.00000000,0.88512224,0.00000000
-5.47173587,5.34354122,0.67213140,4.04104226,0.00229611,0.04404080,0.03643360,0.00000000,0.91137240,0.00000000
-5.46573287,5.54526549,0.69662913,4.20557058,0.00224995,0.04470732,0.03827785,0.00000000,0.93717222,0.00000000
-5.45972986,5.74467554,0.72058750,4.36861916,0.00223859,0.04532044,0.04015767,0.00000000,0.96226673,0.00000000
-5.45372686,5.94069672,0.74370526,4.52949153,0.00225446,0.04588048,0.04204697,0.00000000,0.98639951,0.00000000
-5.44772386,6.13241692,0.76568894,4.68767238,0.00229063,0.04639059,0.04391787,0.00000000,1.00930900,0.00000000
-5.44172086,6.31907239,0.78625529,4.84281523,0.00234080,0.04685655,0.04574108,0.00000000,1.03072686,0.00000000
-5.43571786,6.50003109,0.80513471,4.99472349,0.00239930,0.04728659,0.04748620,0.00000000,1.05037866,0.00000000
-5.42971486,6.67477424,0.82207568,5.14332553,0.00246111,0.04769122,0.04912245,0.00000000,1.06798716,0.00000000
-5.42371186,6.84287694,0.83684999,5.28864458,0.00252181,0.04808305,0.05061930,0.00000000,1.08327800,0.00000000
-5.41770885,7.00398850,0.84925864,5.43076479,0.00257764,0.04847664,0.05194745,0.00000000,1.09598769,0.00000000
-5.41170585,7.15781331,0.85913796,5.56979482,0.00262546,0.04888831,0.05307965,0.00000000,1.10587344,0.00000000
-5.40570285,7.30409299,0.86636580,5.70583065,0.00266276,0.04933596,0.05399179,0.00000000,1.11272424,0.00000000
-5.39969985,7.44259052,0.87086730,5.83891960,0.00268767,0.04983876,0.05466380,0.00000000,1.11637263,0.00000000
-5.39369685,7.57307703,0.87261990,5.96902738,0.00269896,0.05041693,0.05508054,0.00000000,1.11670634,0.00000000
-5.38769385,7.69532192,0.87165720,6.09601009,0.00269600,0.05109134,0.05523263,0.00000000,1.11367898,0.00000000
-5.38169085,7.80908669,0.86807146,6.21959286,0.00267877,0.05188305,0.05511703,0.00000000,1.10731919,0.00000000
-5.37568784,7.91412277,0.86201434,6.33935652,0.00264781,0.05281287,0.05473748,0.00000000,1.09773741,0.00000000
-5.36968484,8.01017360,0.85369584,6.45473335,0.00260421,0.05390076,0.05410468,0.00000000,1.08512985,0.00000000
-5.36368184,8.09698063,0.84338123,6.56501240,0.00254952,0.05516520,0.05323627,0.00000000,1.06977902,0.00000000
-5.35767884,8.17429293,0.83138610,6.66935425,0.00248574,0.05662262,0.05215646,0.00000000,1.05205089,0.00000000
-5.35167584,8.24187977,0.81806944,6.76681482,0.00241523,0.05828667,0.05089552,0.00000000,1.03238823,0.00000000
-5.34567284,8.29954515,0.80382508,6.85637691,0.00234064,0.06016765,0.04948898,0.00000000,1.01130051,0.00000000
-5.33966983,8.34714335,0.78907161,6.93698799,0.00226485,0.06227188,0.04797663,0.00000000,0.98935056,0.00000000
-5.33366683,8.38459423,0.77424118,7.00760215,0.00219091,0.06460126,0.04640136,0.00000000,0.96713839,0.00000000
-5.32766383,8.41189694,0.75976745,7.06722414,0.00212194,0.06715277,0.04480786,0.00000000,0.94528276,0.00000000
-5.32166083,8.42914115,0.74607312,7.11495296,0.00206111,0.06991830,0.04324126,0.00000000,0.92440136,0.00000000
-5.31565783,8.43651441,0.73355745,7.15002283,0.00201154,0.07288441,0.04174573,0.00000000,0.90509009,0.00000000
-5.30965483,8.43430513,0.72258417,7.17183937,0.00197630,0.07603243,0.04036313,0.00000000,0.88790255,0.00000000
-5.30365183,8.42290062,0.71347020,7.18000920,0.00195837,0.07933859,0.03913168,0.00000000,0.87333037,0.00000000
-5.29764882,8.40278003,0.70647555,7.17436150,0.00196065,0.08277441,0.03808479,0.00000000,0.86178529,0.00000000
-5.29164582,8.37450254,0.70179485,7.15496075,0.00198594,0.08630710,0.03725007,0.00000000,0.85358371,0.00000000
-5.28564282,8.33869133,0.69955066,7.12211010,0.00203699,0.08990030,0.03664846,0.00000000,0.84893435,0.00000000
-5.27963982,8.29601448,0.69978909,7.07634560,0.00211656,0.09351472,0.03629367,0.00000000,0.84792970,0.00000000
-5.27363682,8.24716379,0.70247771,7.01842186,0.00222746,0.09710903,0.03619181,0.00000000,0.85054141,0.00000000
-5.26763382,8.19283307,0.70750605,6.94929007,0.00237269,0.10064073,0.03634133,0.00000000,0.85662029,0.00000000
-5.26163082,8.13369738,0.71468871,6.87006983,0.00255549,0.10406711,0.03673311,0.00000000,0.86590058,0.00000000
-5.25562781,8.07039431,0.72377111,6.78201612,0.00277951,0.10734615,0.03735098,0.00000000,0.87800885,0.00000000
-5.24962481,8.00350891,0.73443773,6.68648319,0.00304889,0.11043747,0.03817229,0.00000000,0.89247689,0.00000000
-5.24362181,7.93356287,0.74632266,6.58488695,0.00336841,0.11330319,0.03916889,0.00000000,0.90875847,0.00000000
-5.23761881,7.86100860,0.75902219,6.47866728,0.00374365,0.11590873,0.04030812,0.00000000,0.92624922,0.00000000
-5.23161581,7.78622856,0.77210898,6.36925173,0.00418104,0.11822348,0.04155412,0.00000000,0.94430891,0.00000000
-5.22561281,7.70953932,0.78514738,6.25802170,0.00468797,0.12022141,0.04286913,0.00000000,0.96228528,0.00000000
-5.21960980,7.63119992,0.79770928,6.14628190,0.00527289,0.12188154,0.04421488,0.00000000,0.97953848,0.00000000
-5.21360680,7.55142352,0.80938995,6.03523384,0.00594529,0.12318822,0.04555405,0.00000000,0.99546503,0.00000000
-5.20760380,7.47039105,0.81982309,5.92595371,0.00671565,0.12413131,0.04685155,0.00000000,1.00952035,0.00000000
-5.20160080,7.38826554,0.82869453,5.81937466,0.00759539,0.12470623,0.04807584,0.00000000,1.02123881,0.00000000
-5.19559780,7.30520562,0.83575393,5.71627373,0.00859669,0.12491380,0.04919999,0.00000000,1.03025039,0.00000000
-5.18959480,7.22137699,0.84082385,5.61726310,0.00973225,0.12476002,0.05020254,0.00000000,1.03629323,0.00000000
-5.18359180,7.13696051,0.84380581,5.52278556,0.01101497,0.12425568,0.05106818,0.00000000,1.03922143,0.00000000
-5.17758879,7.05215624,0.84468294,5.43311387,0.01245759,0.12341586,0.05178807,0.00000000,1.03900768,0.00000000
-5.17158579,6.96718279,0.84351899,5.34835380,0.01407219,0.12225938,0.05235990,0.00000000,1.03574073,0.00000000
-5.16558279,6.88227201,0.84045389,5.26845052,0.01586970,0.12080812,0.05278769,0.00000000,1.02961765,0.00000000
-5.15957979,6.79765927,0.83569575,5.19319822,0.01785933,0.11908635,0.05308118,0.00000000,1.02093135,0.00000000
-5.15357679,6.71357019,0.82950992,5.12225260,0.02004798,0.11712006,0.05325510,0.00000000,1.01005407,0.00000000
-5.14757379,6.63020487,0.82220545,5.05514618,0.02243962,0.11493621,0.05332810,0.00000000,0.99741745,0.00000000
-5.14157079,6.54772110,0.81411978,4.99130617,0.02503483,0.11256210,0.05332155,0.00000000,0.98349049,0.00000000
-5.13556778,6.46621813,0.80560231,4.93007479,0.02783020,0.11002480,0.05325821,0.00000000,0.96875632,0.00000000
-5.12956478,6.38572265,0.79699791,4.87073177,0.03081805,0.10735056,0.05316089,0.00000000,0.95368909,0.00000000
-5.12356178,6.30617868,0.78863100,4.81251878,0.03398613,0.10456448,0.05305104,0.00000000,0.93873218,0.00000000
-5.11755878,6.22744283,0.78079134,4.75466565,0.03731759,0.10169011,0.05294754,0.00000000,0.92427876,0.00000000
-5.11155578,6.14928604,0.77372211,4.69641771,0.04079107,0.09874932,0.05286560,0.00000000,0.91065584,0.00000000
-5.10555278,6.07140271,0.76761104,4.63706414,0.04438113,0.09576221,0.05281585,0.00000000,0.89811239,0.00000000
-5.09954977,5.99342751,0.76258502,4.57596646,0.04805876,0.09274713,0.05280378,0.00000000,0.88681232,0.00000000
-5.09354677,5.91495966,0.75870857,4.51258677,0.05179227,0.08972088,0.05282936,0.00000000,0.87683238,0.00000000
-5.08754377,5.83559400,0.75598611,4.44651479,0.05554831,0.08669888,0.05288708,0.00000000,0.86816516,0.00000000
-5.08154077,5.75495758,0.75436789,4.37749304,0.05929308,0.08369559,0.05296627,0.00000000,0.86072673,0.00000000
-5.07553777,5.67275001,0.75375928,4.30543916,0.06299374,0.08072478,0.05305166,0.00000000,0.85436849,0.00000000
-5.06953477,5.58878538,0.75403267,4.23046442,0.06661984,0.07779997,0.05312425,0.00000000,0.84889237,0.00000000
-5.06353177,5.50303328,0.75504132,4.15288742,0.07014479,0.07493483,0.05316238,0.00000000,0.84406844,0.00000000
-5.05752876,5.41565626,0.75663420,4.07324216,0.07354727,0.07214351,0.05314296,0.00000000,0.83965375,0.00000000
-5.05152576,5.32704094,0.75867088,3.99227935,0.07681249,0.06944091,0.05304271,0.00000000,0.83541142,0.00000000
-5.04552276,5.23782026,0.76103546,3.91096041,0.07993319,0.06684295,0.05283946,0.00000000,0.83112853,0.00000000
-5.03951976,5.14888457,0.76364867,3.83044340,0.08291037,0.06436658,0.05251342,0.00000000,0.82663205,0.00000000
-5.03351676,5.06137975,0.76647715,3.75206073,0.08575363,0.06202982,0.05204821,0.00000000,0.82180168,0.00000000
-5.02751376,4.97669115,0.76953951,3.67728848,0.08848101,0.05985151,0.05143177,0.00000000,0.81657885,0.00000000
-5.02151076,4.89641291,0.77290848,3.60770771,0.09111852,0.05785105,0.05065707,0.00000000,0.81097155,0.00000000
-5.01550775,4.82230295,0.77670899,3.54495866,0.09369905,0.05604788,0.04972245,0.00000000,0.80505454,0.00000000
-5.00950475,4.75622497,0.78111229,3.49068883,0.09626095,0.05446093,0.04863176,0.00000000,0.79896512,0.00000000
-5.00350175,4.70007935,0.78632629,3.44649664,0.09884612,0.05310793,0.04739416,0.00000000,0.79289468,0.00000000
-4.99749875,4.65572592,0.79258276,3.41387271,0.10149792,0.05200460,0.04602373,0.00000000,0.78707671,0.00000000
-4.99149575,4.62490205,0.80012197,3.39414097,0.10425868,0.05116387,0.04453879,0.00000000,0.78177184,0.00000000
-4.98549275,4.60913985,0.80917585,3.38840212,0.10716727,0.05059503,0.04296101,0.00000000,0.77725104,0.00000000
-4.97948974,4.60968699,0.81995049,3.39748212,0.11025658,0.05030304,0.04131447,0.00000000,0.77377784,0.00000000
-4.97348674,4.62743510,0.83260923,3.42188827,0.11355126,0.05028778,0.03962454,0.00000000,0.77159081,0.00000000
-4.96748374,4.66285992,0.84725719,3.46177504,0.11706564,0.05054353,0.03791682,0.00000000,0.77088715,0.00000000
-4.96148074,4.71597659,0.86392830,3.51692199,0.12080214,0.05105866,0.03621609,0.00000000,0.77180852,0.00000000
-4.95547774,4.78631297,0.88257560,3.58672491,0.12475017,0.05181541,0.03454535,0.00000000,0.77442982,0.00000000
-4.94947474,4.87290275,0.90306542,3.67020124,0.12888557,0.05279003,0.03292497,0.00000000,0.77875154,0.00000000
-4.94347174,4.97429924,0.92517581,3.76600992,0.13317073,0.05395305,0.03137208,0.00000000,0.78469618,0.00000000
-4.93746873,5.08860949,0.94859941,3.87248490,0.13755532,0.05526993,0.02990011,0.00000000,0.79210877,0.00000000
-4.93146573,5.21354731,0.97295053,3.98768119,0.14197760,0.05670180,0.02851851,0.00000000,0.80076147,0.00000000
-4.92546273,5.34650270,0.99777617,4.10943126,0.14636631,0.05820651,0.02723274,0.00000000,0.81036200,0.00000000
-4.91945973,5.48462436,1.02257027,4.23540923,0.15064301,0.05973983,0.02604443,0.00000000,0.82056529,0.00000000
-4.91345673,5.62491110,1.04679064,4.36319982,0.15472476,0.06125673,0.02495166,0.00000000,0.83098774,0.00000000
-4.90745373,5.76430778,1.06987739,4.49036886,0.15852696,0.06271282,0.02394948,0.00000000,0.84122327,0.00000000
-4.90145073,5.89980114,1.09127222,4.61453205,0.16196635,0.06406568,0.02303043,0.00000000,0.85086038,0.00000000
-4.89544772,6.02851087,1.11043736,4.73341874,0.16496388,0.06527627,0.02218522,0.00000000,0.85949923,0.00000000
-4.88944472,6.14777219,1.12687348,4.84492835,0.16744736,0.06631011,0.02140340,0.00000000,0.86676807,0.00000000
-4.88344172,6.25520623,1.14013561,4.94717684,0.16935380,0.06713839,0.02067401,0.00000000,0.87233816,0.00000000
-4.87743872,6.34877597,1.14984657,5.03853213,0.17063140,0.06773883,0.01998622,0.00000000,0.87593668,0.00000000
-4.87143572,6.42682612,1.15570737,5.11763750,0.17124092,0.06809628,0.01932991,0.00000000,0.87735711,0.00000000
-4.86543272,6.48810645,1.15750439,5.18342310,0.17115669,0.06820308,0.01869612,0.00000000,0.87646675,0.00000000
-4.85942971,6.53177907,1.15511320,5.23510634,0.17036693,0.06805914,0.01807743,0.00000000,0.87321130,0.00000000
-4.85342671,6.55741116,1.14849925,5.27218257,0.16887373,0.06767173,0.01746826,0.00000000,0.86761660,0.00000000
-4.84742371,6.56495503,1.13771556,5.29440782,0.16669241,0.06705499,0.01686496,0.00000000,0.85978744,0.00000000
-4.84142071,6.55471838,1.12289796,5.30177600,0.16385062,0.06622926,0.01626591,0.00000000,0.84990401,0.00000000
-4.83541771,6.52732743,1.10425823,5.29449262,0.16038702,0.06522018,0.01567142,0.00000000,0.83821608,0.00000000
-4.82941471,6.48368588,1.08207575,5.27294743,0.15634983,0.06405763,0.01508362,0.00000000,0.82503542,0.00000000
-4.82341171,6.42493237,1.05668811,5.23768789,0.15179511,0.06277457,0.01450623,0.00000000,0.81072687,0.00000000
-4.81740870,6.35239862,1.02848123,5.18939494,0.14678511,0.06140586,0.01394429,0.00000000,0.79569829,0.00000000
-4.81140570,6.26757013,0.99787924,5.12886235,0.14138651,0.05998701,0.01340389,0.00000000,0.78039000,0.00000000
-4.80540270,6.17205036,0.96533475,5.05697986,0.13566882,0.05855307,0.01289181,0.00000000,0.76526365,0.00000000
-4.79939970,6.06752904,0.93131935,4.97472042,0.12970281,0.05713749,0.01241522,0.00000000,0.75079114,0.00000000
-4.79339670,5.95575441,0.89631485,4.88313071,0.12355915,0.05577120,0.01198136,0.00000000,0.73744346,0.00000000
-4.78739370,5.83850878,0.86080509,4.78332414,0.11730713,0.05448183,0.01159722,0.00000000,0.72567974,0.00000000
-4.78139070,5.71758658,0.82526840,4.67647529,0.11101357,0.05329306,0.01126930,0.00000000,0.71593663,0.00000000
-4.77538769,5.59477383,0.79017067,4.56381418,0.10474191,0.05222421,0.01100333,0.00000000,0.70861807,0.00000000
-4.76938469,5.47182773,0.75595899,4.44661937,0.09855137,0.05129000,0.01080414,0.00000000,0.70408549,0.00000000
-4.76338169,5.35045573,0.72305563,4.32620878,0.09249632,0.05050050,0.01067543,0.00000000,0.70264867,0.00000000
-4.75737869,5.23229327,0.69185259,4.20392718,0.08662568,0.04986132,0.01061967,0.00000000,0.70455736,0.00000000
-4.75137569,5.11887987,0.66270647,4.08113029,0.08098250,0.04937388,0.01063804,0.00000000,0.70999382,0.00000000
-4.74537269,5.01163397,0.63593376,3.95916517,0.07560359,0.04903587,0.01073039,0.00000000,0.71906653,0.00000000
-4.73936968,4.91182699,0.61180663,3.83934743,0.07051932,0.04884185,0.01089520,0.00000000,0.73180535,0.00000000
-4.73336668,4.82055758,0.59054937,3.72293607,0.06575348,0.04878388,0.01112965,0.00000000,0.74815839,0.00000000
-4.72736368,4.73872750,0.57233552,3.61110701,0.06132327,0.04885226,0.01142967,0.00000000,0.76799089,0.00000000
-4.72136068,4.66702057,0.55728590,3.50492656,0.05723948,0.04903625,0.01179004,0.00000000,0.79108629,0.00000000
-4.71535768,4.60588625,0.54546773,3.40532645,0.05350675,0.04932478,0.01220455,0.00000000,0.81714991,0.00000000
-4.70935468,4.55552935,0.53689492,3.31308162,0.05012403,0.04970716,0.01266610,0.00000000,0.84581520,0.00000000
-4.70335168,4.51590714,0.53152970,3.22879233,0.04708517,0.05017366,0.01316693,0.00000000,0.87665273,0.00000000
-4.69734867,4.48673484,0.52928566,3.15287150,0.04437975,0.05071606,0.01369882,0.00000000,0.90918187,0.00000000
-4.69134567,4.46750004,0.53003220,3.08553826,0.04199392,0.05132804,0.01425328,0.00000000,0.94288503,0.00000000
-4.68534267,4.45748603,0.53360038,3.02681825,0.03991154,0.05200548,0.01482182,0.00000000,0.97722408,0.00000000
-4.67933967,4.45580381,0.53979009,2.97655070,0.03811525,0.05274660,0.01539621,0.00000000,1.01165871,0.00000000
-4.67333667,4.46143176,0.54837834,2.93440225,0.03658779,0.05355208,0.01596869,0.00000000,1.04566597,0.00000000
-4.66733367,4.47326163,0.55912851,2.89988694,0.03531318,0.05442490,0.01653221,0.00000000,1.07876059,0.00000000
-4.66133067,4.49014919,0.57180020,2.87239152,0.03427801,0.05537021,0.01708073,0.00000000,1.11051522,0.00000000
-4.65532766,4.51096761,0.58615944,2.85120512,0.03347260,0.05639510,0.01760934,0.00000000,1.14057976,0.00000000
-4.64932466,4.53466110,0.60198887,2.83555197,0.03289204,0.05750819,0.01811453,0.00000000,1.16869917,0.00000000
-4.64332166,4.56029687,0.61909748,2.82462589,0.03253708,0.05871930,0.01859428,0.00000000,1.19472877,0.00000000
