energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.75387694,1.84846365,0.22801393,0.00627117,0.18167310,0.99362805,0.63165931,0.01873293,0.78829712
-5.74787394,1.82016270,0.23212166,0.00627528,0.17436221,0.93979539,0.62213201,0.01925548,0.78571426
-5.74187094,1.79538181,0.23681345,0.00627846,0.16896729,0.88993783,0.61353264,0.01982375,0.78300101
-5.73586793,1.77404725,0.24209716,0.00628484,0.16550089,0.84411752,0.60583212,0.02043016,0.78008137
-5.72986493,1.75602475,0.24797947,0.00629913,0.16394879,0.80234800,0.59897663,0.02106527,0.77687923
-5.72386193,1.74112779,0.25446447,0.00632655,0.16427118,0.76460184,0.59289099,0.02171791,0.77332128
-5.71785893,1.72912536,0.26155205,0.00637257,0.16640364,0.73081708,0.58748208,0.02237543,0.76933957
-5.71185593,1.71974868,0.26923584,0.00644275,0.17025807,0.70090210,0.58264229,0.02302400,0.76487356
-5.70585293,1.71269717,0.27750111,0.00654248,0.17572348,0.67473902,0.57825291,0.02364902,0.75987170
-5.69984992,1.70764342,0.28632258,0.00667675,0.18266674,0.65218567,0.57418735,0.02423557,0.75429252
-5.69384692,1.70423755,0.29566235,0.00684989,0.19093341,0.63307642,0.57031432,0.02476885,0.74810528
-5.68784392,1.70211116,0.30546808,0.00706532,0.20034869,0.61722211,0.56650088,0.02523473,0.74129031
-5.68184092,1.70088128,0.31567150,0.00732533,0.21071865,0.60440966,0.56261543,0.02562024,0.73383905
-5.67583792,1.70015465,0.32618757,0.00763087,0.22183194,0.59440159,0.55853069,0.02591401,0.72575404
-5.66983492,1.69953268,0.33691415,0.00798143,0.23346195,0.58693614,0.55412675,0.02610678,0.71704876
-5.66383192,1.69861746,0.34773255,0.00837486,0.24536962,0.58172813,0.54929405,0.02619171,0.70774766
-5.65782891,1.69701892,0.35850885,0.00880739,0.25730695,0.57847106,0.54393652,0.02616470,0.69788626
-5.65182591,1.69436336,0.36909608,0.00927361,0.26902115,0.57684068,0.53797462,0.02602465,0.68751150
-5.64582291,1.69030329,0.37933731,0.00976655,0.28025949,0.57650008,0.53134843,0.02577348,0.67668240
-5.63981991,1.68452837,0.38906951,0.01027782,0.29077467,0.57710632,0.52402055,0.02541619,0.66547085
-5.63381691,1.67677724,0.39812819,0.01079781,0.30033058,0.57831857,0.51597881,0.02496075,0.65396283
-5.62781391,1.66684970,0.40635262,0.01131600,0.30870835,0.57980733,0.50723862,0.02441787,0.64225963
-5.62181091,1.65461888,0.41359144,0.01182119,0.31571229,0.58126458,0.49784485,0.02380068,0.63047931
-5.61580790,1.64004262,0.41970851,0.01230193,0.32117571,0.58241434,0.48787310,0.02312437,0.61875802
-5.60980490,1.62317356,0.42458873,0.01274684,0.32496609,0.58302301,0.47743021,0.02240572,0.60725127
-5.60380190,1.60416707,0.42814349,0.01314498,0.32698955,0.58290926,0.46665399,0.02166255,0.59613480
-5.59779890,1.58328667,0.43031563,0.01348625,0.32719433,0.58195259,0.45571190,0.02091320,0.58560496
-5.59179590,1.56090606,0.43108348,0.01376173,0.32557301,0.58010032,0.44479888,0.02017596,0.57587849
-5.58579290,1.53750755,0.43046384,0.01396393,0.32216347,0.57737242,0.43413407,0.01946851,0.56719141
-5.57978989,1.51367640,0.42851358,0.01408710,0.31704836,0.57386387,0.42395657,0.01880737,0.55979696
-5.57378689,1.49009103,0.42532984,0.01412737,0.31035316,0.56974421,0.41452031,0.01820745,0.55396250
-5.56778389,1.46750905,0.42104858,0.01408288,0.30224286,0.56525428,0.40608807,0.01768156,0.54996525
-5.56178089,1.44674932,0.41584144,0.01395377,0.29291728,0.56069998,0.39892487,0.01724012,0.54808691
-5.55577789,1.42867063,0.40991114,0.01374219,0.28260540,0.55644325,0.39329085,0.01689079,0.54860714
-5.54977489,1.41414727,0.40348521,0.01345215,0.27155867,0.55289056,0.38943384,0.01663839,0.55179616
-5.54377189,1.40404260,0.39680859,0.01308934,0.26004377,0.55047910,0.38758195,0.01648472,0.55790642
-5.53776888,1.39918124,0.39013511,0.01266086,0.24833498,0.54966140,0.38793627,0.01642857,0.56716384
-5.53176588,1.40032093,0.38371829,0.01217501,0.23670645,0.55088866,0.39066402,0.01646586,0.57975869
-5.52576288,1.40812513,0.37780184,0.01164090,0.22542471,0.55459356,0.39589233,0.01658978,0.59583656
-5.51975988,1.42313729,0.37261022,0.01106815,0.21474156,0.56117315,0.40370289,0.01679108,0.61548976
-5.51375688,1.44575776,0.36833969,0.01046660,0.20488776,0.57097239,0.41412759,0.01705838,0.63874952
-5.50775388,1.47622435,0.36515034,0.00984597,0.19606741,0.58426908,0.42714537,0.01737858,0.66557928
-5.50175088,1.51459711,0.36315928,0.00921557,0.18845347,0.60126062,0.44268037,0.01773733,0.69586960
-5.49574787,1.56074817,0.36243555,0.00858411,0.18218435,0.62205316,0.46060146,0.01811946,0.72943472
-5.48974487,1.61435681,0.36299687,0.00795948,0.17736152,0.64665356,0.48072314,0.01850951,0.76601128
-5.48374187,1.67491036,0.36480845,0.00734859,0.17404844,0.67496445,0.50280792,0.01889219,0.80525917
-5.47773887,1.74171062,0.36778388,0.00675733,0.17227046,0.70678255,0.52656997,0.01925289,0.84676474
-5.47173587,1.81388600,0.37178829,0.00619049,0.17201581,0.74180038,0.55168014,0.01957806,0.89004627
-5.46573287,1.89040884,0.37664344,0.00565179,0.17323755,0.77961125,0.57777213,0.01985566,0.93456179
-5.45972986,1.97011753,0.38213465,0.00514390,0.17585628,0.81971745,0.60444974,0.02007544,0.97971886
-5.45372686,2.05174291,0.38801936,0.00466859,0.17976366,0.86154130,0.63129495,0.02022923,1.02488639
-5.44772386,2.13393794,0.39403681,0.00422674,0.18482640,0.90443868,0.65787673,0.02031112,1.06940784
-5.44172086,2.21531018,0.39991856,0.00381856,0.19089074,0.94771472,0.68376043,0.02031754,1.11261581
-5.43571786,2.29445583,0.40539931,0.00344365,0.19778723,0.99064100,0.70851738,0.02024730,1.15384736
-5.42971486,2.36999467,0.41022763,0.00310118,0.20533565,1.03247383,0.73173461,0.02010154,1.19245976
-5.42371186,2.44060480,0.41417608,0.00279000,0.21335003,1.07247300,0.75302444,0.01988359,1.22784621
-5.41770885,2.50505628,0.41705029,0.00250876,0.22164356,1.10992051,0.77203367,0.01959880,1.25945110
-5.41170585,2.56224286,0.41869667,0.00225603,0.23003330,1.14413865,0.78845219,0.01925429,1.28678434
-5.40570285,2.61121085,0.41900836,0.00203034,0.23834473,1.17450702,0.80202076,0.01885868,1.30943449
-5.39969985,2.65118450,0.41792916,0.00183035,0.24641579,1.20047808,0.81253775,0.01842179,1.32708019
-5.39369685,2.68158714,0.41545542,0.00165478,0.25410054,1.22159070,0.81986470,0.01795431,1.33949966
-5.38769385,2.70205758,0.41163565,0.00150256,0.26127236,1.23748163,0.82393043,0.01746747,1.34657801
-5.38169085,2.71246141,0.40656800,0.00137279,0.26782649,1.24789444,0.82473367,0.01697274,1.34831217
-5.37568784,2.71289682,0.40039576,0.00126478,0.27368203,1.25268598,0.82234409,0.01648150,1.34481324
-5.36968484,2.70369479,0.39330101,0.00117802,0.27878323,1.25183003,0.81690157,0.01600476,1.33630624
-5.36368184,2.68541378,0.38549682,0.00111221,0.28310018,1.24541837,0.80861380,0.01555293,1.32312730
-5.35767884,2.65882882,0.37721833,0.00106725,0.28662885,1.23365904,0.79775227,0.01513554,1.30571815
-5.35167584,2.62491536,0.36871306,0.00104319,0.28939044,1.21687212,0.78464657,0.01476108,1.28461823
-5.34567284,2.58482835,0.36023099,0.00104022,0.29143012,1.19548294,0.76967727,0.01443679,1.26045434
-5.33966983,2.53987671,0.35201471,0.00105869,0.29281527,1.17001296,0.75326750,0.01416859,1.23392829
-5.33366683,2.49149417,0.34429022,0.00109901,0.29363315,1.14106852,0.73587336,0.01396093,1.20580249
-5.32766383,2.44120673,0.33725861,0.00116171,0.29398812,1.10932769,0.71797356,0.01381672,1.17688401
-5.32166083,2.39059777,0.33108905,0.00124734,0.29399848,1.07552541,0.70005838,0.01373735,1.14800728
-5.31565783,2.34127139,0.32591334,0.00135650,0.29379312,1.04043720,0.68261826,0.01372262,1.12001581
-5.30965483,2.29481485,0.32182217,0.00148975,0.29350779,1.00486180,0.66613238,0.01377085,1.09374329
-5.30365183,2.25276095,0.31886324,0.00164764,0.29328138,0.96960312,0.65105741,0.01387890,1.06999446
-5.29764882,2.21655113,0.31704125,0.00183060,0.29325214,0.93545168,0.63781677,0.01404226,1.04952618
-5.29164582,2.18750016,0.31631974,0.00203897,0.29355389,0.90316616,0.62679056,0.01425524,1.03302908
-5.28564282,2.16676327,0.31662447,0.00227289,0.29431239,0.87345538,0.61830650,0.01451107,1.02111023
-5.27963982,2.15530635,0.31784838,0.00253231,0.29564196,0.84696117,0.61263204,0.01480212,1.01427732
-5.27363682,2.15388017,0.31985759,0.00281690,0.29764228,0.82424253,0.60996778,0.01512011,1.01292464
-5.26763382,2.16299914,0.32249835,0.00312600,0.30039559,0.80576170,0.61044243,0.01545630,1.01732145
-5.26163082,2.18292527,0.32560436,0.00345861,0.30396430,0.79187237,0.61410939,0.01580177,1.02760292
-5.25562781,2.21365788,0.32900428,0.00381329,0.30838898,0.78281050,0.62094509,0.01614760,1.04376417
-5.24962481,2.25492943,0.33252901,0.00418816,0.31368692,0.77868822,0.63084901,0.01648513,1.06565749
-5.24362181,2.30620772,0.33601833,0.00458089,0.31985117,0.77949076,0.64364560,0.01680616,1.09299317
-5.23761881,2.36670472,0.33932672,0.00498863,0.32685018,0.78507699,0.65908791,0.01710314,1.12534379
-5.23161581,2.43539175,0.34232806,0.00540803,0.33462791,0.79518326,0.67686296,0.01736932,1.16215227
-5.22561281,2.51102105,0.34491909,0.00583528,0.34310465,0.80943075,0.69659873,0.01759890,1.20274334
-5.21960980,2.59215308,0.34702139,0.00626611,0.35217831,0.82733601,0.71787257,0.01778709,1.24633840
-5.21360680,2.67718907,0.34858209,0.00669585,0.36172620,0.84832450,0.74022091,0.01793017,1.29207326
-5.20760380,2.76440794,0.34957313,0.00711952,0.37160745,0.87174669,0.76314999,0.01802552,1.33901847
-5.20160080,2.85200668,0.34998934,0.00753189,0.38166569,0.89689616,0.78614736,0.01807157,1.38620158
-5.19559780,2.93814297,0.34984545,0.00792762,0.39173226,0.92302925,0.80869380,0.01806775,1.43263076
-5.18959480,3.02097894,0.34917236,0.00830137,0.40162963,0.94938547,0.83027542,0.01801443,1.47731896
-5.18359180,3.09872475,0.34801276,0.00864792,0.41117505,0.97520813,0.85039555,0.01791277,1.51930803
-5.17758879,3.16968071,0.34641662,0.00896234,0.42018436,0.99976449,0.86858605,0.01776461,1.55769201
-5.17158579,3.23227683,0.34443668,0.00924011,0.42847582,1.02236473,0.88441792,0.01757240,1.59163878
-5.16558279,3.28510865,0.34212423,0.00947727,0.43587394,1.04237929,0.89751068,0.01733901,1.62040970
-5.15957979,3.32696851,0.33952552,0.00967055,0.44221312,1.05925406,0.90754052,0.01706766,1.64337647
-5.15357679,3.35687146,0.33667892,0.00981752,0.44734116,1.07252294,0.91424688,0.01676178,1.66003489
-5.14757379,3.37407538,0.33361301,0.00991664,0.45112246,1.08181771,0.91743751,0.01642499,1.67001530
-5.14157079,3.37809506,0.33034570,0.00996738,0.45344097,1.08687483,0.91699174,0.01606098,1.67308952
-5.13556778,3.36871014,0.32688438,0.00997027,0.45420268,1.08753934,0.91286222,0.01567351,1.66917420
-5.12956478,3.34596711,0.32322708,0.00992695,0.45333778,1.08376584,0.90507499,0.01526641,1.65833084
-5.12356178,3.31017567,0.31936449,0.00984012,0.45080227,1.07561669,0.89372811,0.01484355,1.64076262
-5.11755878,3.26189997,0.31528279,0.00971359,0.44657922,1.06325771,0.87898888,0.01440889,1.61680827
-5.11155578,3.20194502,0.31096689,0.00955215,0.44067938,1.04695164,0.86108995,0.01396651,1.58693349
-5.10555278,3.13133915,0.30640410,0.00936155,0.43314136,1.02704970,0.84032432,0.01352068,1.55172007
-5.09954977,3.05131269,0.30158772,0.00914834,0.42403117,1.00398144,0.81703948,0.01307588,1.51185318
-5.09354677,2.96327366,0.29652044,0.00891980,0.41344126,0.97824329,0.79163088,0.01263685,1.46810712
-5.08754377,2.86878067,0.29121729,0.00868372,0.40148890,0.95038607,0.76453466,0.01220862,1.42132983
-5.08154077,2.76951351,0.28570786,0.00844829,0.38831409,0.92100165,0.73621995,0.01179656,1.37242630
-5.07553777,2.66724176,0.28003763,0.00822187,0.37407677,0.89070900,0.70718065,0.01140630,1.32234126
-5.06953477,2.56379149,0.27426835,0.00801282,0.35895368,0.86013992,0.67792683,0.01104373,1.27204107
-5.06353177,2.46101063,0.26847724,0.00782929,0.34313458,0.82992450,0.64897581,0.01071496,1.22249518
-5.05752876,2.36073302,0.26275520,0.00767903,0.32681823,0.80067660,0.62084282,0.01042616,1.17465718
-5.05152576,2.26474173,0.25720387,0.00756914,0.31020797,0.77297963,0.59403152,0.01018348,1.12944562
-5.04552276,2.17473191,0.25193189,0.00750594,0.29350715,0.74737262,0.56902431,0.00999287,1.08772487
-5.03951976,2.09227404,0.24705032,0.00749472,0.27691458,0.72433712,0.54627257,0.00985988,1.05028624
-5.03351676,2.01877799,0.24266759,0.00753960,0.26061996,0.70428506,0.52618703,0.00978953,1.01782981
-5.02751376,1.95545905,0.23888419,0.00764335,0.24479966,0.68754793,0.50912843,0.00978600,0.99094717
-5.02151076,1.90330675,0.23578740,0.00780731,0.22961287,0.67436759,0.49539873,0.00985252,0.97010586
-5.01550775,1.86305758,0.23344632,0.00803126,0.21519827,0.66488918,0.48523309,0.00999113,0.95563575
-5.00950475,1.83517271,0.23190748,0.00831336,0.20167141,0.65915625,0.47879305,0.01020248,0.94771809
-5.00350175,1.81982185,0.23119143,0.00865015,0.18912278,0.65710860,0.47616101,0.01048575,0.94637773
-4.99749875,1.81687411,0.23129023,0.00903656,0.17761679,0.65858295,0.47733655,0.01083848,0.95147903
-4.99149575,1.82589688,0.23216634,0.00946598,0.16719157,0.66331663,0.48223464,0.01125657,0.96272595
-4.98549275,1.84616317,0.23375283,0.00993042,0.15785965,0.67095438,0.49068621,0.01173426,0.97966650
-4.97948974,1.87666791,0.23595485,0.01042060,0.14960948,0.68105804,0.50244103,0.01226420,1.00170200
-4.97348674,1.91615300,0.23865266,0.01092623,0.14240766,0.69311915,0.51717310,0.01283760,1.02810084
-4.96748374,1.96314088,0.24170568,0.01143620,0.13620190,0.70657401,0.53448856,0.01344440,1.05801690
-4.96148074,2.01597589,0.24495772,0.01193890,0.13092437,0.72082074,0.55393593,0.01407355,1.09051192
-4.95547774,2.07287205,0.24824300,0.01242251,0.12649556,0.73523783,0.57501849,0.01471329,1.12458145
-4.94947474,2.13196599,0.25139265,0.01287532,0.12282816,0.74920363,0.59720833,0.01535151,1.15918350
-4.94347174,2.19137316,0.25424150,0.01328603,0.11983111,0.76211581,0.61996188,0.01597613,1.19326900
-4.93746873,2.24924509,0.25663471,0.01364412,0.11741342,0.77341041,0.64273598,0.01657547,1.22581289
-4.93146573,2.30382587,0.25843390,0.01394010,0.11548770,0.78257946,0.66500429,0.01713861,1.25584478
-4.92546273,2.35350524,0.25952268,0.01416580,0.11397325,0.78918664,0.68627296,0.01765581,1.28247792
-4.91945973,2.39686644,0.25981100,0.01431458,0.11279858,0.79288037,0.70609528,0.01811874,1.30493539
-4.91345673,2.43272655,0.25923835,0.01438154,0.11190332,0.79340380,0.72408436,0.01852081,1.32257234
-4.90745373,2.46016789,0.25777560,0.01436363,0.11123940,0.79060129,0.73992341,0.01885733,1.33489344
-4.90145073,2.47855899,0.25542529,0.01425971,0.11077153,0.78442126,0.75337316,0.01912560,1.34156480
-4.89544772,2.48756437,0.25222057,0.01407056,0.11047697,0.77491532,0.76427600,0.01932499,1.34241985
-4.88944472,2.48714271,0.24822270,0.01379883,0.11034470,0.76223375,0.77255669,0.01945683,1.33745904
-4.88344172,2.47753378,0.24351734,0.01344890,0.11037392,0.74661766,0.77821962,0.01952430,1.32684334
-4.87743872,2.45923476,0.23820982,0.01302675,0.11057219,0.72838814,0.78134281,0.01953216,1.31088205
-4.87143572,2.43296726,0.23241969,0.01253975,0.11095310,0.70793303,0.78206895,0.01948652,1.29001543
-4.86543272,2.39963675,0.22627477,0.01199637,0.11153382,0.68569185,0.78059400,0.01939443,1.26479306
-4.85942971,2.36028650,0.21990514,0.01140596,0.11233250,0.66213951,0.77715397,0.01926358,1.23584903
-4.85342671,2.31604821,0.21343722,0.01077847,0.11336578,0.63776962,0.77201066,0.01910183,1.20387512
-4.84742371,2.26809187,0.20698834,0.01012415,0.11464640,0.61307792,0.76543702,0.01891689,1.16959318
-4.84142071,2.21757713,0.20066212,0.00945328,0.11618118,0.58854656,0.75770307,0.01871594,1.13372804
-4.83541771,2.16560841,0.19454466,0.00877595,0.11796939,0.56462971,0.74906295,0.01850533,1.09698205
-4.82941471,2.11319572,0.18870193,0.00810183,0.12000154,0.54174112,0.73974394,0.01829031,1.06001231
-4.82341171,2.06122279,0.18317824,0.00743994,0.12225873,0.52024376,0.72993785,0.01807485,1.02341152
-4.81740870,2.01042350,0.17799600,0.00679860,0.12471252,0.50044196,0.71979513,0.01786156,0.98769299
-4.81140570,1.96136742,0.17315654,0.00618523,0.12732529,0.48257612,0.70942209,0.01765166,0.95328022
-4.80540270,1.91445443,0.16864202,0.00560633,0.13005112,0.46682002,0.69888100,0.01744502,0.92050132
-4.79939970,1.86991809,0.16441819,0.00506747,0.13283708,0.45328056,0.68819306,0.01724032,0.88958792
-4.79339670,1.82783697,0.16043784,0.00457328,0.13562492,0.44199982,0.67734385,0.01703522,0.86067850
-4.78739370,1.78815273,0.15664472,0.00412751,0.13835290,0.43295918,0.66629081,0.01682660,0.83382543
-4.78139070,1.75069349,0.15297765,0.00373308,0.14095792,0.42608512,0.65497221,0.01661085,0.80900514
-4.77538769,1.71520089,0.14937465,0.00339219,0.14337763,0.42125644,0.64331684,0.01638415,0.78613067
-4.76938469,1.68135908,0.14577679,0.00310642,0.14555249,0.41831246,0.63125399,0.01614275,0.76506568
-4.76338169,1.64882401,0.14213171,0.00287681,0.14742777,0.41706185,0.61872293,0.01588325,0.74563926
-4.75737869,1.61725152,0.13839648,0.00270398,0.14895528,0.41729176,0.60568136,0.01560284,0.72766065
-4.75137569,1.58632282,0.13453983,0.00258822,0.15009488,0.41877697,0.59211245,0.01529950,0.71093327
-4.74537269,1.55576643,0.13054367,0.00252957,0.15081562,0.42128857,0.57803003,0.01497212,0.69526741
-4.73936968,1.52537570,0.12640374,0.00252787,0.15109663,0.42460228,0.56348174,0.01462065,0.68049129
-4.73336668,1.49502155,0.12212965,0.00258282,0.15092754,0.42850577,0.54855012,0.01424609,0.66646001
-4.72736368,1.46466033,0.11774423,0.00269401,0.15030869,0.43280527,0.53335168,0.01385046,0.65306235
-4.72136068,1.43433683,0.11328219,0.00286090,0.14925094,0.43733097,0.51803405,0.01343679,0.64022545
-4.71535768,1.40418297,0.10878852,0.00308283,0.14777519,0.44194143,0.50277163,0.01300896,0.62791725
-4.70935468,1.37441268,0.10431639,0.00335898,0.14591169,0.44652683,0.48776001,0.01257159,0.61614709
-4.70335168,1.34531363,0.09992495,0.00368834,0.14369915,0.45101109,0.47320947,0.01212986,0.60496455
-4.69734867,1.31723664,0.09567706,0.00406965,0.14118364,0.45535294,0.45933821,0.01168932,0.59445691
-4.69134567,1.29058351,0.09163703,0.00450136,0.13841747,0.45954601,0.44636542,0.01125574,0.58474550
-4.68534267,1.26579399,0.08786858,0.00498157,0.13545796,0.46361791,0.43450470,0.01083492,0.57598112
-4.67933967,1.24333250,0.08443294,0.00550798,0.13236615,0.46762854,0.42395813,0.01043252,0.56833905
-4.67333667,1.22367515,0.08138731,0.00607783,0.12920563,0.47166770,0.41491111,0.01005394,0.56201354
-4.66733367,1.20729747,0.07878355,0.00668792,0.12604130,0.47585193,0.40752821,0.00970415,0.55721228
-4.66133067,1.19466294,0.07666724,0.00733453,0.12293826,0.48032093,0.40195002,0.00938767,0.55415071
-4.65532766,1.18621264,0.07507693,0.00801344,0.11996072,0.48523346,0.39829102,0.00910842,0.55304642
-4.64932466,1.18235585,0.07404371,0.00871994,0.11717098,0.49076277,0.39663837,0.00886972,0.55411356
-4.64332166,1.18346155,0.07359093,0.00944884,0.11462855,0.49709178,0.39705150,0.00867426,0.55755738
-4.63731866,1.18985070,0.07373408,0.01019449,0.11238923,0.50440786,0.39956234,0.00852405,0.56356877
-4.63131566,1.20178914,0.07448074,0.01095085,0.11050432,0.51289744,0.40417603,0.00842049,0.57231883
-4.62531266,1.21948087,0.07583058,0.01171152,0.10901985,0.52274029,0.41087191,0.00836431,0.58395349
-4.61930965,1.24306180,0.07777534,0.01246984,0.10797589,0.53410377,0.41960469,0.00835566,0.59858816
-4.61330665,1.27259380,0.08029883,0.01321891,0.10740584,0.54713690,0.43030567,0.00839408,0.61630259
-4.60730365,1.30805929,0.08337681,0.01395173,0.10733585,0.56196450,0.44288406,0.00847855,0.63713585
-4.60130065,1.34935650,0.08697699,0.01466125,0.10778422,0.57868154,0.45722815,0.00860754,0.66108183
-4.59529765,1.39629579,0.09105886,0.01534050,0.10876091,0.59734775,0.47320677,0.00877898,0.68808535
-4.58929465,1.44859737,0.09557376,0.01598265,0.11026718,0.61798286,0.49067078,0.00899036,0.71803918
-4.58329165,1.50589103,0.10046487,0.01658117,0.11229532,0.64056255,0.50945493,0.00923870,0.75078217
-4.57728864,1.56771816,0.10566745,0.01712993,0.11482850,0.66501545,0.52938016,0.00952064,0.78609896
-4.57128564,1.63353669,0.11110933,0.01762328,0.11784093,0.69122144,0.55025653,0.00983247,0.82372126
-4.56528264,1.70272920,0.11671152,0.01805622,0.12129813,0.71901127,0.57188686,0.01017017,0.86333117
-4.55927964,1.77461438,0.12238925,0.01842450,0.12515748,0.74816795,0.59407109,0.01052949,0.90456641
-4.55327664,1.84846195,0.12805331,0.01872472,0.12936904,0.77842978,0.61661155,0.01090605,0.94702766
-4.54727364,1.92351062,0.13361164,0.01895441,0.13387662,0.80949514,0.63931879,0.01129541,0.99028775
-4.54127064,1.99898885,0.13897131,0.01911218,0.13861905,0.84102894,0.66201802,0.01169316,1.03390259
-4.53526763,2.07413738,0.14404067,0.01919767,0.14353171,0.87267046,0.68455583,0.01209507,1.07742333
-4.52926463,2.14823281,0.14873177,0.01921171,0.14854815,0.90404252,0.70680678,0.01249716,1.12040925
-4.52326163,2.22061093,0.15296277,0.01915621,0.15360188,0.93476126,0.72867961,0.01289585,1.16244097
-4.51725863,2.29068857,0.15666041,0.01903419,0.15862805,0.96444645,0.75012247,0.01328803,1.20313294
-4.51125563,2.35798263,0.15976231,0.01884969,0.16356518,0.99273156,0.77112692,0.01367114,1.24214490
-4.50525263,2.42212513,0.16221900,0.01860770,0.16835665,1.01927322,0.79173004,0.01404328,1.27919141
-4.49924962,2.48287307,0.16399557,0.01831397,0.17295196,1.04375962,0.81201461,0.01440323,1.31404888
-4.49324662,2.54011237,0.16507297,0.01797491,0.17730769,1.06591736,0.83210682,0.01475046,1.34655970
