energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Na_s_up,Na_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.77038519,1.33288898,-2.28678840,0.02014591,-0.01821072,0.11723435,-0.36559269,0.23386493,-0.33544759,0.64052278,-1.28983149,0.28894972,-0.28506049,0.01208920,-0.01156494,0.37756250,-0.54268085
-2.76438219,1.32715703,-2.21173721,0.01975028,-0.01872609,0.11017196,-0.34035106,0.22623889,-0.33055721,0.64336594,-1.23746444,0.29525419,-0.29420003,0.01239118,-0.01190914,0.36976667,-0.53154040
-2.75837919,1.32074569,-2.13699566,0.01925766,-0.01919278,0.10363925,-0.31620605,0.21794349,-0.32539709,0.64725677,-1.18581530,0.29971428,-0.30183538,0.01262045,-0.01219312,0.36116222,-0.52015922
-2.75237619,1.31304255,-2.06252244,0.01867540,-0.01959675,0.09754984,-0.29327238,0.20903150,-0.31990563,0.65169862,-1.13495029,0.30223256,-0.30778673,0.01277245,-0.01240998,0.35175297,-0.50847616
-2.74637319,1.30357305,-1.98821118,0.01801261,-0.01992510,0.09183406,-0.27162193,0.19957891,-0.31401596,0.65625935,-1.08489164,0.30275615,-0.31190624,0.01284439,-0.01255408,0.34157593,-0.49641734
-2.74037019,1.29200949,-1.91392045,0.01727985,-0.02016637,0.08643945,-0.25128787,0.18968229,-0.30766013,0.66058109,-1.03563419,0.30127885,-0.31408336,0.01283537,-0.01262124,0.33069912,-0.48390313
-2.73436718,1.27817581,-1.83950479,0.01648874,-0.02031087,0.08133044,-0.23226995,0.17945556,-0.30077364,0.66438792,-0.98716250,0.29784159,-0.31424905,0.01274642,-0.01260893,0.31921855,-0.47085573
-2.72836418,1.26204811,-1.76484487,0.01565162,-0.02035097,0.07648738,-0.21454040,0.16902616,-0.29330001,0.66749168,-0.93946723,0.29253127,-0.31237862,0.01258049,-0.01251633,0.30725438,-0.45720679
-2.72236118,1.24375139,-1.68987487,0.01478115,-0.02028138,0.07190511,-0.19805024,0.15853101,-0.28519502,0.66979578,-0.89255990,0.28547790,-0.30849302,0.01234241,-0.01234442,0.29494671,-0.44290457
-2.71635818,1.22355278,-1.61460552,0.01388998,-0.02009927,0.06759101,-0.18273552,0.14811236,-0.27643055,0.67129690,-0.84648516,0.27685026,-0.30265863,0.01203873,-0.01209595,0.28245103,-0.42792024
-2.71035518,1.20185167,-1.53914159,0.01299045,-0.01980442,0.06356294,-0.16852332,0.13791374,-0.26699754,0.67208464,-0.80132989,0.26685036,-0.29498535,0.01167759,-0.01177533,0.26993369,-0.41225298
-2.70435218,1.17916715,-1.46369289,0.01209428,-0.01939923,0.05984689,-0.15533715,0.12807613,-0.25690815,0.67233898,-0.75722883,0.25570667,-0.28562327,0.01126845,-0.01138854,0.25756745,-0.39593349
-2.69834917,1.15612295,-1.38857843,0.01121241,-0.01888863,0.05647469,-0.14310160,0.11873457,-0.24619675,0.67232559,-0.71436643,0.24366683,-0.27475791,0.01082187,-0.01094290,0.24552732,-0.37902582
-2.69234617,1.13343047,-1.31422366,0.01035477,-0.01827993,0.05348169,-0.13174607,0.11001519,-0.23491996,0.67238892,-0.67297513,0.23098975,-0.26260437,0.01034923,-0.01044685,0.23398684,-0.36162743
-2.68634317,1.11187003,-1.24115119,0.00953024,-0.01758261,0.05090467,-0.12120759,0.10203286,-0.22315548,0.67294315,-0.63333016,0.21793772,-0.24940059,0.00986246,-0.00990970,0.22311473,-0.34386738
-2.68034017,1.09227088,-1.16996573,0.00874652,-0.01680796,0.04877988,-0.11143268,0.09488935,-0.21100000,0.67446106,-0.59574138,0.20476875,-0.23540006,0.00937372,-0.00934128,0.21307206,-0.32590298
-2.67433717,1.07549009,-1.10133415,0.00801018,-0.01596872,0.04714131,-0.10237826,0.08867211,-0.19856622,0.67746089,-0.56054269,0.19172938,-0.22086427,0.00889517,-0.00875170,0.20400993,-0.30791490
-2.66833417,1.06239093,-1.03596192,0.00732668,-0.01507868,0.04601928,-0.09401169,0.08345359,-0.18597918,0.68249158,-0.52807960,0.17904831,-0.20605518,0.00843871,-0.00815105,0.19606761,-0.29010121
-2.66233117,1.05382099,-0.97456712,0.00670038,-0.01415223,0.04543929,-0.08631024,0.07929098,-0.17337213,0.69011649,-0.49869574,0.16693093,-0.19122813,0.00801571,-0.00754907,0.18937109,-0.27267054
-2.65632816,1.05059048,-0.91785352,0.00613469,-0.01320391,0.04542118,-0.07925983,0.07622651,-0.16088212,0.70089612,-0.47271892,0.15555505,-0.17662527,0.00763686,-0.00695498,0.18403208,-0.25583477
-2.65032516,1.05345125,-0.86648382,0.00563214,-0.01224801,0.04597850,-0.07285344,0.07428792,-0.14864556,0.71537023,-0.45044743,0.14506781,-0.16246982,0.00731196,-0.00637718,0.18014725,-0.23980161
-2.64432216,1.06307684,-0.82105442,0.00519448,-0.01129814,0.04711828,-0.06708922,0.07348938,-0.13679400,0.73403982,-0.43213728,0.13558375,-0.14896134,0.00704980,-0.00582315,0.17779782,-0.22476742
-2.63831916,1.08004416,-0.78207270,0.00482277,-0.01036688,0.04884088,-0.06196849,0.07383242,-0.12545022,0.75734958,-0.41799079,0.12718420,-0.13627198,0.00685806,-0.00529928,0.17704941,-0.21091059
-2.63231616,1.10481728,-0.74993778,0.00451749,-0.00946554,0.05114019,-0.05749371,0.07530712,-0.11472485,0.78567136,-0.40814718,0.11991772,-0.12454392,0.00674320,-0.00481078,0.17795195,-0.19838572
-2.62631316,1.13773364,-0.72492539,0.00427859,-0.00860387,0.05400392,-0.05366658,0.07789322,-0.10471373,0.81928920,-0.40267540,0.11380157,-0.11388783,0.00671044,-0.00436171,0.18053987,-0.18731883
-2.62031016,1.17899308,-0.70717758,0.00410557,-0.00778994,0.05741405,-0.05048634,0.08156130,-0.09549584,0.85838648,-0.40156956,0.10882413,-0.10438244,0.00676368,-0.00395491,0.18483225,-0.17780383
-2.61430715,1.22865019,-0.69669726,0.00399747,-0.00703006,0.06134735,-0.04794836,0.08627386,-0.08713211,0.90303565,-0.40474725,0.10494790,-0.09607498,0.00690552,-0.00359212,0.19083313,-0.16990021
-2.60830415,1.28660981,-0.69334818,0.00395294,-0.00632877,0.06577603,-0.04604300,0.09198631,-0.07966492,0.95319092,-0.41205062,0.10211313,-0.08898252,0.00713724,-0.00327402,0.19853174,-0.16363215
-2.60230115,1.35262618,-0.69685989,0.00397017,-0.00568888,0.07066825,-0.04475483,0.09864783,-0.07311839,1.00868418,-0.42325057,0.10024179,-0.08309402,0.00745878,-0.00300039,0.20790280,-0.15898894
-2.59629815,1.42630541,-0.70683785,0.00404692,-0.00511159,0.07598878,-0.04406228,0.10620207,-0.06749925,1.06922437,-0.43805372,0.09924168,-0.07837289,0.00786876,-0.00277020,0.21890668,-0.15592664
-2.59029515,1.50711124,-0.72277814,0.00418046,-0.00459664,0.08169941,-0.04393752,0.11458773,-0.06279833,1.13440029,-0.45611216,0.09901055,-0.07476007,0.00836449,-0.00258181,0.23148953,-0.15437097
-2.58429215,1.59437391,-0.74408642,0.00436754,-0.00414252,0.08775941,-0.04434680,0.12373901,-0.05899259,1.20368679,-0.47703568,0.09944013,-0.07217738,0.00894197,-0.00243313,0.24558322,-0.15422124
-2.57828914,1.68730171,-0.77010049,0.00460433,-0.00374666,0.09412578,-0.04525100,0.13358583,-0.05604739,1.27645411,-0.50040611,0.10041978,-0.07053105,0.00959593,-0.00232176,0.26110527,-0.15535509
-2.57228614,1.78499478,-0.80011571,0.00488641,-0.00340571,0.10075339,-0.04660654,0.14405402,-0.05391914,1.35198010,-0.52579344,0.10183989,-0.06971544,0.01031981,-0.00224519,0.27795856,-0.15763399
-2.56628314,1.88646087,-0.83341248,0.00520871,-0.00311574,0.10759500,-0.04836644,0.15506536,-0.05255805,1.42946485,-0.55277309,0.10359469,-0.06961669,0.01110585,-0.00220096,0.29603095,-0.16090922
-2.56028014,1.99063235,-0.86928476,0.00556555,-0.00287247,0.11460115,-0.05048165,0.16653761,-0.05191091,1.50804740,-0.58094371,0.10558464,-0.07011634,0.01194510,-0.00218680,0.31519490,-0.16502803
-2.55427714,2.09638437,-0.90706868,0.00595059,-0.00267154,0.12171998,-0.05290238,0.17838448,-0.05192386,1.58682388,-0.60994495,0.10771822,-0.07109487,0.01282746,-0.00220077,0.33530698,-0.16983994
-2.54827414,2.20255344,-0.94617000,0.00635692,-0.00250864,0.12889690,-0.05557961,0.19051567,-0.05254495,1.66486665,-0.63947425,0.10991315,-0.07243494,0.01374182,-0.00224137,0.35620758,-0.17520277
-2.54227114,2.30795636,-0.98608948,0.00677709,-0.00237976,0.13607441,-0.05846651,0.20283695,-0.05372652,1.74124403,-0.66930211,0.11209714,-0.07402457,0.01467615,-0.00230768,0.37772073,-0.18098834
-2.53626813,2.41140916,-1.02644479,0.00720322,-0.00228126,0.14319180,-0.06151982,0.21525050,-0.05542718,1.81503995,-0.69928479,0.11420807,-0.07575987,0.01561759,-0.00239936,0.39965426,-0.18708746
-2.53026513,2.51174586,-1.06698802,0.00762709,-0.00221004,0.15018505,-0.06470107,0.22765533,-0.05761350,1.88537333,-0.72937397,0.11619383,-0.07754755,0.01655269,-0.00251678,0.42180037,-0.19341412
-2.52426213,2.60783705,-1.10761790,0.00804034,-0.00216359,0.15698687,-0.06797763,0.23994807,-0.06026116,1.95141670,-0.75962244,0.11801168,-0.07930697,0.01746758,-0.00266098,0.44393681,-0.19990868
-2.51825913,2.69860821,-1.14838560,0.00843458,-0.00214005,0.16352695,-0.07132345,0.25202402,-0.06335570,2.01241383,-0.79018543,0.11962747,-0.08097181,0.01834816,-0.00283369,0.46582867,-0.20653992
-2.51225613,2.78305766,-1.18949381,0.00880160,-0.00213820,0.16973246,-0.07471953,0.26377856,-0.06689269,2.06769606,-0.82131715,0.12101461,-0.08249124,0.01918041,-0.00303730,0.48723093,-0.21330578
-2.50625313,2.86027431,-1.23128859,0.00913357,-0.00215746,0.17552886,-0.07815400,0.27510893,-0.07087736,2.11669715,-0.85336218,0.12215294,-0.08383058,0.01995067,-0.00327476,0.50789191,-0.22023279
-2.50025013,2.92945497,-1.27424385,0.00942322,-0.00219785,0.18084100,-0.08162192,0.28591629,-0.07532372,2.15896649,-0.88674198,0.12302768,-0.08497145,0.02064588,-0.00354950,0.52755740,-0.22737416
-2.49424712,2.98992111,-1.31893889,0.00966406,-0.00225987,0.18559453,-0.08512462,0.29610815,-0.08025310,2.19418036,-0.92193647,0.12362839,-0.08591134,0.02125393,-0.00386530,0.54597565,-0.23480653
-2.48824412,3.04113489,-1.36602945,0.00985052,-0.00234443,0.18971754,-0.08866873,0.30560098,-0.08569223,2.22215125,-0.95946136,0.12394812,-0.08666263,0.02176393,-0.00422613,0.56290297,-0.24262552
-2.48224112,3.08271398,-1.41621321,0.00997812,-0.00245274,0.19314249,-0.09226490,0.31432297,-0.09167090,2.24283473,-0.99984192,0.12398279,-0.08725115,0.02216655,-0.00463598,0.57810988,-0.25094013
-2.47623812,3.11444466,-1.47019106,0.01004362,-0.00258614,0.19580815,-0.09592628,0.32221678,-0.09821921,2.25633394,-1.04358408,0.12373074,-0.08771417,0.02245419,-0.00509861,0.59138750,-0.25986631
-2.47023512,3.13629273,-1.52862550,0.01004506,-0.00274598,0.19766177,-0.09966673,0.32924215,-0.10536457,2.26290108,-1.09114406,0.12319258,-0.08809802,0.02262131,-0.00561742,0.60255396,-0.26951987
-2.46423212,3.14841121,-1.59209806,0.00998186,-0.00293346,0.19866106,-0.10349903,0.33537818,-0.11312857,2.26293589,-1.14289783,0.12237127,-0.08845539,0.02266453,-0.00619512,0.61146059,-0.28000895
-2.45822911,3.15114440,-1.66106742,0.00985480,-0.00314948,0.19877607,-0.10743294,0.34062514,-0.12152383,2.25698064,-1.19911170,0.12127236,-0.08884237,0.02258282,-0.00683358,0.61799742,-0.29142654
-2.45222611,3.14502726,-1.73583032,0.00966598,-0.00339452,0.19799088,-0.11147351,0.34500563,-0.13055092,2.24571139,-1.25991559,0.11990448,-0.08931532,0.02237753,-0.00753359,0.62209788,-0.30384309
-2.44622311,3.13077961,-1.81648702,0.00941876,-0.00366846,0.19630483,-0.11561938,0.34856496,-0.14019563,2.22992542,-1.32528019,0.11827983,-0.08992787,0.02205239,-0.00829463,0.62374223,-0.31729985
-2.44022011,3.10929451,-1.90291326,0.00911763,-0.00397050,0.19373341,-0.11986147,0.35137054,-0.15042655,2.21052460,-1.39499940,0.11641474,-0.09072790,0.02161345,-0.00911471,0.62295957,-0.33180299
-2.43421711,3.08162051,-1.99474012,0.00876805,-0.00429906,0.19030860,-0.12418198,0.35351040,-0.16119329,2.18849482,-1.46867913,0.11433018,-0.09175488,0.02106895,-0.00999024,0.61982817,-0.34731893
-2.42821411,3.04893771,-2.09134319,0.00837628,-0.00465173,0.18607869,-0.12855373,0.35509053,-0.17242533,2.16488176,-1.54573324,0.11205221,-0.09303751,0.02042909,-0.01091589,0.61447405,-0.36377106
-2.42221111,3.01252801,-2.19184198,0.00794918,-0.00502519,0.18110750,-0.13294003,0.35623135,-0.18403163,2.14076332,-1.62538731,0.10961208,-0.09459189,0.01970578,-0.01188458,0.60706780,-0.38103816
-2.41620810,2.97374000,-2.29511000,0.00749401,-0.00541530,0.17547316,-0.13729498,0.35706322,-0.19590118,2.11721950,-1.70669046,0.10704629,-0.09642023,0.01891233,-0.01288748,0.59781953,-0.39895446
-2.41020510,2.93394961,-2.39979579,0.00701818,-0.00581703,0.16926626,-0.14156419,0.35772116,-0.20790436,2.09530052,-1.78853509,0.10439624,-0.09851016,0.01806306,-0.01391406,0.58697239,-0.41731165
-2.40420210,2.89451788,-2.50435423,0.00652911,-0.00622464,0.16258765,-0.14568600,0.35833907,-0.21989529,2.07599433,-1.86968417,0.10170762,-0.10083475,0.01717299,-0.01495227,0.57479459,-0.43586264
-2.39819910,2.85674736,-2.60708759,0.00603395,-0.00663173,0.15554582,-0.14959311,0.35904363,-0.23171500,2.06019473,-1.94880533,0.09902945,-0.10335317,0.01625735,-0.01598872,0.56157051,-0.45432710
-2.39219610,2.82183912,-2.70619477,0.00553951,-0.00703139,0.14825410,-0.15321446,0.35994822,-0.24319550,2.04867147,-2.02451052,0.09641293,-0.10601200,0.01533127,-0.01700893,0.54759113,-0.47239868
-2.38619310,2.79085221,-2.79982728,0.00505201,-0.00741640,0.14082766,-0.15647746,0.36114711,-0.25416451,2.04204373,-2.09540005,0.09390994,-0.10874716,0.01440932,-0.01799770,0.53314422,-0.48975350
-2.38019010,2.76466770,-2.88614980,0.00457703,-0.00777941,0.13338051,-0.15931037,0.36271036,-0.26445072,2.04075836,-2.16010933,0.09157141,-0.11148634,0.01350522,-0.01893947,0.51850483,-0.50605988
-2.37418709,2.74395905,-2.96340316,0.00411943,-0.00811316,0.12602262,-0.16164471,0.36467957,-0.27388954,2.04507410,-2.21735651,0.08944549,-0.11415189,0.01263148,-0.01981870,0.50392640,-0.52098877
-2.36818409,2.72917051,-3.02996740,0.00368323,-0.00841068,0.11885719,-0.16341772,0.36706494,-0.28232895,2.05505278,-2.26598931,0.08757580,-0.11666394,0.01179914,-0.02062035,0.48963304,-0.53422462
-2.36218109,2.72050478,-3.08442224,0.00327166,-0.00866552,0.11197831,-0.16457469,0.36984363,-0.28963528,2.07055822,-2.30502913,0.08599958,-0.11894379,0.01101755,-0.02133030,0.47581314,-0.54547621
-2.35617809,2.71792083,-3.12560284,0.00288712,-0.00887198,0.10546893,-0.16507100,0.37295978,-0.29569883,2.09126319,-2.33371068,0.08474606,-0.12091721,0.01029421,-0.02193580,0.46261485,-0.55448706
-2.35017509,2.72114213,-3.15264828,0.00253124,-0.00902525,0.09939929,-0.16487400,0.37632609,-0.30043884,2.11666438,-2.35151547,0.08383505,-0.12251770,0.00963466,-0.02242587,0.45014331,-0.56104504
-2.34417209,2.72967509,-3.16504099,0.00220489,-0.00912159,0.09382588,-0.16396445,0.37982701,-0.30380774,2.14610481,-2.35819782,0.08327574,-0.12368948,0.00904248,-0.02279167,0.43846003,-0.56499067
-2.33816908,2.74283678,-3.16263514,0.00190831,-0.00915848,0.08879082,-0.16233755,0.38332341,-0.30579454,2.17880285,-2.35380212,0.08306596,-0.12439000,0.00851928,-0.02302680,0.42758411,-0.56622387
-2.33216608,2.75979082,-3.14567291,0.00164115,-0.00913466,0.08432182,-0.16000354,0.38665850,-0.30642689,2.21388647,-2.33867063,0.08319179,-0.12459204,0.00806480,-0.02312758,0.41749543,-0.56470878
-2.32616308,2.77958932,-3.11478757,0.00140255,-0.00905017,0.08043254,-0.15698779,0.38966478,-0.30577204,2.25043110,-2.31344117,0.08362764,-0.12428515,0.00767701,-0.02309314,0.40813938,-0.56047650
-2.32016008,2.80121899,-3.07099311,0.00119128,-0.00890639,0.07712340,-0.15333042,0.39217157,-0.30393625,2.28749926,-2.27903478,0.08433679,-0.12347644,0.00735232,-0.02292554,0.39943298,-0.55362547
-2.31415708,2.82364886,-3.01566040,0.00100578,-0.00870592,0.07438274,-0.14908544,0.39401293,-0.30106290,2.32417988,-2.23663330,0.08527237,-0.12219061,0.00708580,-0.02262969,0.39127193,-0.54431954
-2.30815408,2.84587723,-2.95048065,0.00084427,-0.00845254,0.07218833,-0.14431942,0.39503535,-0.29732901,2.35962541,-2.18764787,0.08637876,-0.12046935,0.00687136,-0.02221325,0.38353833,-0.53278375
-2.30215108,2.86697543,-2.87741709,0.00070486,-0.00815105,0.07050901,-0.13910982,0.39510499,-0.29294055,2.39308480,-2.13367885,0.08759342,-0.11836992,0.00670206,-0.02168642,0.37610846,-0.51929779
-2.29614807,2.88612618,-2.79864663,0.00058555,-0.00780710,0.06930653,-0.13354284,0.39411401,-0.28812633,2.42393070,-2.07646886,0.08884893,-0.11596318,0.00657038,-0.02106158,0.36886041,-0.50418763
-2.29014507,2.90265491,-2.71649326,0.00048437,-0.00742703,0.06853747,-0.12771118,0.39198576,-0.28313098,2.45167967,-2.01785015,0.09007536,-0.11333100,0.00646844,-0.02035297,0.36168113,-0.48781532
-2.28414207,2.91605247,-2.63335554,0.00039938,-0.00701763,0.06815511,-0.12171140,0.38867851,-0.27820688,2.47600448,-1.95968818,0.09120273,-0.11056323,0.00638831,-0.01957622,0.35447252,-0.47056757
-2.27813907,2.92598857,-2.55163079,0.00032875,-0.00658595,0.06811125,-0.11564134,0.38418756,-0.27360571,2.49673811,-1.90382337,0.09216352,-0.10775425,0.00632225,-0.01874786,0.34715640,-0.45284334
-2.27213607,2.93231578,-2.47363849,0.00027074,-0.00613912,0.06835789,-0.10959740,0.37854577,-0.26956952,2.51386976,-1.85201288,0.09289507,-0.10499944,0.00626290,-0.01788484,0.33967817,-0.43504108
-2.26613307,2.93506423,-2.40154582,0.00022378,-0.00568409,0.06884879,-0.10367196,0.37182237,-0.26632196,2.52753317,-1.80587468,0.09334190,-0.10239143,0.00620355,-0.01700404,0.33200906,-0.41754594
-2.26013007,2.93442811,-2.33729799,0.00018646,-0.00522750,0.06954070,-0.09795093,0.36412026,-0.26405983,2.53798865,-1.76683568,0.09345769,-0.10001653,0.00613823,-0.01612170,0.32414698,-0.40071757
-2.25412706,2.93074515,-2.28255591,0.00015753,-0.00477553,0.07039451,-0.09251154,0.35557194,-0.26294537,2.54559987,-1.73608605,0.09320693,-0.09795138,0.00606190,-0.01525306,0.31611601,-0.38487887
-2.24812406,2.92447073,-2.23864370,0.00013589,-0.00433373,0.07137604,-0.08742048,0.34633435,-0.26309957,2.55080731,-1.71454133,0.09256620,-0.09625987,0.00597051,-0.01441186,0.30796475,-0.37030624
-2.24212106,2.91614862,-2.20650797,0.00012063,-0.00390696,0.07245665,-0.08273239,0.33658290,-0.26459685,2.55410004,-1.70281390,0.09152490,-0.09499067,0.00586109,-0.01361006,0.29976360,-0.35722149
-2.23611806,2.90638009,-2.18669065,0.00011098,-0.00349932,0.07361356,-0.07848877,0.32650496,-0.26746127,2.55598744,-1.70119505,0.09008559,-0.09417524,0.00573173,-0.01285751,0.29160133,-0.34578601
-2.23011506,2.89579340,-2.17931637,0.00010629,-0.00311412,0.07483001,-0.07471740,0.31629323,-0.27166457,2.55697280,-1.70964835,0.08826371,-0.09382655,0.00558157,-0.01216182,0.28358107,-0.33609707
-2.22411206,2.88501524,-2.18409527,0.00010607,-0.00275384,0.07609512,-0.07143219,0.30613923,-0.27712616,2.55752989,-1.72781501,0.08608691,-0.09393850,0.00541078,-0.01152821,0.27581604,-0.32818669
-2.21810905,2.87464553,-2.20034101,0.00010992,-0.00242022,0.07740364,-0.06863355,0.29622725,-0.28371507,2.55808372,-1.75503099,0.08359388,-0.09448608,0.00522042,-0.01095950,0.26842519,-0.32202287
-2.21210605,2.86523654,-2.22700364,0.00011752,-0.00211424,0.07875549,-0.06630917,0.28672889,-0.29125385,2.55899627,-1.79035549,0.08083279,-0.09542631,0.00501237,-0.01045621,0.26152908,-0.31751319
-2.20610305,2.85727694,-2.26271613,0.00012866,-0.00183625,0.08015516,-0.06443526,0.27779858,-0.29952438,2.56055725,-1.83260993,0.07785943,-0.09669981,0.00478917,-0.01001666,0.25524598,-0.31451071
-2.20010005,2.85118084,-2.30585265,0.00014316,-0.00158598,0.08161096,-0.06297812,0.26956991,-0.30827533,2.56297998,-1.88042593,0.07473507,-0.09823307,0.00455390,-0.00963725,0.24968846,-0.31282170
-2.19409705,2.84728169,-2.35459657,0.00016088,-0.00136267,0.08313424,-0.06189606,0.26215316,-0.31723106,2.56640183,-1.93230052,0.07152423,-0.09994124,0.00431003,-0.00931267,0.24496051,-0.31221508
-2.18809405,2.84583030,-2.40701523,0.00018173,-0.00116517,0.08473844,-0.06114151,0.25563370,-0.32610156,2.57088844,-1.98665630,0.06829238,-0.10173142,0.00406123,-0.00903625,0.24115522,-0.31243300
-2.18209105,2.84699634,-2.46113853,0.00020559,-0.00099200,0.08643812,-0.06066322,0.25007150,-0.33459312,2.57644077,-2.04190428,0.06510368,-0.10350616,0.00381125,-0.00880033,0.23835296,-0.31320226
-2.17608804,2.85087210,-2.51503806,0.00023238,-0.00084144,0.08824795,-0.06040860,0.24550144,-0.34241920,2.58300383,-2.09650656,0.06201888,-0.10516722,0.00356380,-0.00859660,0.23662013,-0.31424598
-2.17008504,2.85747768,-2.56690338,0.00026196,-0.00071165,0.09018169,-0.06032592,0.24193438,-0.34931119,2.59047603,-2.14903627,0.05909342,-0.10661930,0.00332236,-0.00841646,0.23600830,-0.31529518
-2.16408204,2.86676649,-2.61511216,0.00029418,-0.00060071,0.09225111,-0.06036644,0.23935887,-0.35502837,2.59871811,-2.19823213,0.05637588,-0.10777365,0.00309014,-0.00825142,0.23655369,-0.31609964
-2.15807904,2.87863028,-2.65829131,0.00032886,-0.00050669,0.09446505,-0.06048629,0.23774323,-0.35936699,2.60756082,-2.24304523,0.05390664,-0.10855142,0.00286997,-0.00809338,0.23827698,-0.31643775
-2.15207604,2.89290307,-2.69536646,0.00036575,-0.00042773,0.09682846,-0.06064805,0.23703799,-0.36216771,2.61681067,-2.28267604,0.05171708,-0.10888654,0.00266421,-0.00793495,0.24118322,-0.31612497
-2.14607304,2.90936373,-2.72559768,0.00040456,-0.00036205,0.09934157,-0.06082203,0.23717845,-0.36332139,2.62625363,-2.31659986,0.04982900,-0.10872818,0.00247476,-0.00776966,0.24526190,-0.31502049
-2.14007004,2.92773704,-2.74860018,0.00044495,-0.00030799,0.10199917,-0.06098713,0.23808724,-0.36277278,2.63565655,-2.34457999,0.04825453,-0.10804246,0.00230299,-0.00759220,0.25048707,-0.31303206
-2.13406703,2.94769355,-2.76434934,0.00048651,-0.00026405,0.10479008,-0.06113131,0.23967689,-0.36052216,2.64476678,-2.36666778,0.04699638,-0.10681362,0.00214978,-0.00739850,0.25681748,-0.31011858
-2.12806403,2.96884883,-2.77317004,0.00052880,-0.00022890,0.10769684,-0.06125164,0.24185223,-0.35662474,2.65331036,-2.38319015,0.04604834,-0.10504443,0.00201551,-0.00718583,0.26419677,-0.30629080
-2.12206103,2.99076261,-2.77571146,0.00057131,-0.00020138,0.11069554,-0.06135399,0.24451268,-0.35118791,2.66098962,-2.39472512,0.04539618,-0.10275588,0.00190012,-0.00695282,0.27255373,-0.30160978
-2.11605803,3.01293879,-2.77290858,0.00061350,-0.00018048,0.11375603,-0.06145232,0.24755435,-0.34436666,2.66748096,-2.40206705,0.04501866,-0.09998621,0.00180314,-0.00669940,0.28180259,-0.29618362
-2.11005503,3.03482715,-2.76593285,0.00065479,-0.00016539,0.11684228,-0.06156768,0.25087208,-0.33635713,2.67243376,-2.40618321,0.04488876,-0.09678935,0.00172375,-0.00642672,0.29184358,-0.29016238
-2.10405203,3.05582743,-2.75613448,0.00069461,-0.00015543,0.11991316,-0.06172696,0.25436126,-0.32738895,2.67547115,-2.40816428,0.04497500,-0.09323282,0.00166085,-0.00613701,0.30256367,-0.28373166
-2.09804902,3.07529666,-2.74497944,0.00073234,-0.00015007,0.12292331,-0.06196140,0.25791973,-0.31771642,2.67619332,-2.40917111,0.04524278,-0.08939518,0.00161308,-0.00583342,0.31383759,-0.27710515
-2.09204602,3.09255984,-2.73398407,0.00076741,-0.00014889,0.12582443,-0.06230506,0.26144948,-0.30760920,2.67418391,-2.41038049,0.04565569,-0.08536318,0.00157896,-0.00551986,0.32552930,-0.27051635
-2.08604302,3.10692456,-2.72465050,0.00079924,-0.00015159,0.12856671,-0.06279320,0.26485849,-0.29734274,2.66901965,-2.41293244,0.04617675,-0.08122870,0.00155687,-0.00520074,0.33749378,-0.26420996
-2.08004002,3.11769897,-2.71840555,0.00082732,-0.00015795,0.13110042,-0.06346062,0.26806248,-0.28718892,2.66028310,-2.41788147,0.04676959,-0.07708565,0.00154515,-0.00488080,0.34957939,-0.25843326
-2.07403702,3.12421301,-2.71654565,0.00085118,-0.00016783,0.13337764,-0.06434023,0.27098674,-0.27740730,2.64757828,-2.42615366,0.04739936,-0.07302690,0.00154215,-0.00456492,0.36163057,-0.25342769
-2.06803402,3.12584191,-2.72018962,0.00087040,-0.00018110,0.13535403,-0.06546157,0.27356781,-0.26823719,2.63054837,-2.43851128,0.04803359,-0.06914132,0.00154622,-0.00425786,0.37349100,-0.24942096
-2.06203102,3.12203109,-2.73024083,0.00088468,-0.00019771,0.13699055,-0.06684962,0.27575524,-0.25989088,2.60889471,-2.45552601,0.04864282,-0.06551115,0.00155582,-0.00396419,0.38500708,-0.24661996
-2.05602801,3.11232111,-2.74735943,0.00089376,-0.00021758,0.13825507,-0.06852378,0.27751303,-0.25254814,2.58239601,-2.47756119,0.04920103,-0.06220961,0.00156946,-0.00368801,0.39603169,-0.24520449
-2.05002501,3.09637140,-2.77194498,0.00089750,-0.00024064,0.13912381,-0.07049698,0.27882100,-0.24635218,2.55092654,-2.50476328,0.04968593,-0.05929893,0.00158581,-0.00343295,0.40642796,-0.24532206
-2.04402201,3.07398135,-2.80412907,0.00089586,-0.00026680,0.13958244,-0.07277514,0.27967564,-0.24140697,2.51447219,-2.53706183,0.05007907,-0.05682883,0.00160362,-0.00320198,0.41607309,-0.24708376
-2.03801901,3.04510743,-2.84377727,0.00088888,-0.00029594,0.13962697,-0.07535671,0.28009069,-0.23777607,2.47314310,-2.57417746,0.05036586,-0.05483540,0.00162180,-0.00299739,0.42486179,-0.25056118
-2.03201601,3.00987498,-2.89049927,0.00087672,-0.00032788,0.13926413,-0.07823250,0.28009705,-0.23548270,2.42718198,-2.61563631,0.05053540,-0.05334046,0.00163937,-0.00282073,0.43270945,-0.25578441
-2.02601301,2.96858383,-2.94366580,0.00085961,-0.00036240,0.13851138,-0.08138560,0.27974215,-0.23451105,2.37696713,-2.66078989,0.05058032,-0.05235140,0.00165552,-0.00267280,0.43955450,-0.26274109
