energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.07553777,0.92923482,0.22627150,0.00152720,0.53354242,0.00000000,0.45722885,0.20850047
-5.06953477,0.94010323,0.23009140,0.00155846,0.53787447,0.00000000,0.46850578,0.20968995
-5.06353177,0.94656932,0.23253415,0.00158437,0.54003892,0.00000000,0.47770779,0.20972336
-5.05752876,0.94838928,0.23353784,0.00160447,0.53989419,0.00000000,0.48462957,0.20857757
-5.05152576,0.94542321,0.23307247,0.00161843,0.53735171,0.00000000,0.48911588,0.20625711
-5.04552276,0.93763789,0.23114108,0.00162604,0.53237734,0.00000000,0.49106529,0.20279353
-5.03951976,0.92510627,0.22777983,0.00162724,0.52499093,0.00000000,0.49043217,0.19824410
-5.03351676,0.90800369,0.22305707,0.00162204,0.51526434,0.00000000,0.48722712,0.19268959
-5.02751376,0.88660124,0.21707132,0.00161060,0.50331807,0.00000000,0.48151561,0.18623161
-5.02151076,0.86125666,0.20994850,0.00159316,0.48931666,0.00000000,0.47341522,0.17898930
-5.01550775,0.83240328,0.20183829,0.00157005,0.47346322,0.00000000,0.46309157,0.17109581
-5.00950475,0.80053745,0.19290998,0.00154170,0.45599327,0.00000000,0.45075305,0.16269455
-5.00350175,0.76620518,0.18334792,0.00150859,0.43716826,0.00000000,0.43664484,0.15393550
-4.99749875,0.72998840,0.17334670,0.00147130,0.41726895,0.00000000,0.42104231,0.14497154
-4.99149575,0.69249139,0.16310642,0.00143044,0.39658892,0.00000000,0.40424407,0.13595519
-4.98549275,0.65432778,0.15282799,0.00138671,0.37542838,0.00000000,0.38656501,0.12703555
-4.97948974,0.61610853,0.14270882,0.00134083,0.35408839,0.00000000,0.36832953,0.11835572
-4.97348674,0.57843105,0.13293892,0.00129361,0.33286571,0.00000000,0.34986501,0.11005066
-4.96748374,0.54186971,0.12369746,0.00124587,0.31204817,0.00000000,0.33149585,0.10224554
-4.96148074,0.50696782,0.11514994,0.00119850,0.29191080,0.00000000,0.31353810,0.09505445
-4.95547774,0.47423093,0.10744597,0.00115242,0.27271239,0.00000000,0.29629463,0.08857958
-4.94947474,0.44412162,0.10071755,0.00110858,0.25469284,0.00000000,0.28005105,0.08291070
-4.94347174,0.41705542,0.09507796,0.00106794,0.23807086,0.00000000,0.26507233,0.07812494
-4.93746873,0.39339786,0.09062115,0.00103151,0.22304225,0.00000000,0.25159990,0.07428675
-4.93146573,0.37346242,0.08742152,0.00100027,0.20977845,0.00000000,0.23984948,0.07144803
-4.92546273,0.35750923,0.08553408,0.00097522,0.19842549,0.00000000,0.23000939,0.06964828
-4.91945973,0.34574433,0.08499494,0.00095730,0.18910317,0.00000000,0.22223937,0.06891487
-4.91345673,0.33831949,0.08582200,0.00094744,0.18190449,0.00000000,0.21666976,0.06926318
-4.90745373,0.33533232,0.08801581,0.00094649,0.17689518,0.00000000,0.21340123,0.07069682
-4.90145073,0.33682679,0.09156060,0.00095523,0.17411353,0.00000000,0.21250470,0.07320775
-4.89544772,0.34279406,0.09642542,0.00097435,0.17357034,0.00000000,0.21402172,0.07677640
-4.88944472,0.35317365,0.10256533,0.00100442,0.17524914,0.00000000,0.21796513,0.08137183
-4.88344172,0.36785499,0.10992271,0.00104588,0.17910655,0.00000000,0.22431990,0.08695187
-4.87743872,0.38667944,0.11842859,0.00109903,0.18507307,0.00000000,0.23304443,0.09346337
-4.87143572,0.40944279,0.12800408,0.00116402,0.19305407,0.00000000,0.24407188,0.10084259
-4.86543272,0.43589834,0.13856182,0.00124082,0.20293123,0.00000000,0.25731181,0.10901572
-4.85942971,0.46576052,0.15000751,0.00132926,0.21456431,0.00000000,0.27265198,0.11789959
-4.85342671,0.49870923,0.16224140,0.00142896,0.22779335,0.00000000,0.28996017,0.12740263
-4.84742371,0.53439458,0.17515983,0.00153938,0.24244131,0.00000000,0.30908617,0.13742600
-4.84142071,0.57244230,0.18865667,0.00165983,0.25831698,0.00000000,0.32986372,0.14786495
-4.83541771,0.61245955,0.20262478,0.00178942,0.27521839,0.00000000,0.35211241,0.15861042
-4.82941471,0.65404095,0.21695724,0.00192713,0.29293632,0.00000000,0.37563954,0.16955070
-4.82341171,0.69677488,0.23154850,0.00207180,0.31125813,0.00000000,0.40024185,0.18057332
-4.81740870,0.74024975,0.24629534,0.00222214,0.32997161,0.00000000,0.42570718,0.19156688
-4.81140570,0.78406003,0.26109763,0.00237676,0.34886879,0.00000000,0.45181603,0.20242298
-4.80540270,0.82781202,0.27585882,0.00253418,0.36774963,0.00000000,0.47834300,0.21303804
-4.79939970,0.87112913,0.29048638,0.00269287,0.38642538,0.00000000,0.50505829,0.22331496
-4.79339670,0.91365653,0.30489188,0.00285127,0.40472164,0.00000000,0.53172923,0.23316470
-4.78739370,0.95506512,0.31899112,0.00300780,0.42248077,0.00000000,0.55812187,0.24250753
-4.78139070,0.99505474,0.33270404,0.00316091,0.43956386,0.00000000,0.58400285,0.25127415
-4.77538769,1.03335670,0.34595476,0.00330912,0.45585195,0.00000000,0.60914149,0.25940645
-4.76938469,1.06973555,0.35867162,0.00345101,0.47124664,0.00000000,0.63331221,0.26685807
-4.76338169,1.10399026,0.37078738,0.00358530,0.48567004,0.00000000,0.65629736,0.27359467
-4.75737869,1.13595486,0.38223961,0.00371083,0.49906405,0.00000000,0.67789037,0.27959405
-4.75137569,1.16549877,0.39297143,0.00382663,0.51138919,0.00000000,0.69789933,0.28484596
-4.74537269,1.19252682,0.40293246,0.00393194,0.52262288,0.00000000,0.71615082,0.28935193
-4.73936968,1.21697921,0.41208009,0.00402621,0.53275757,0.00000000,0.73249400,0.29312483
-4.73336668,1.23883158,0.42038107,0.00410917,0.54179861,0.00000000,0.74680479,0.29618848
-4.72736368,1.25809512,0.42781331,0.00418079,0.54976218,0.00000000,0.75898997,0.29857723
-4.72136068,1.27481690,0.43436778,0.00424135,0.55667336,0.00000000,0.76899108,0.30033550
-4.71535768,1.28908040,0.44005052,0.00429142,0.56256454,0.00000000,0.77678783,0.30151735
-4.70935468,1.30100619,0.44488447,0.00433186,0.56747420,0.00000000,0.78240087,0.30218605
-4.70335168,1.31075254,0.44891106,0.00436385,0.57144615,0.00000000,0.78589384,0.30241368
-4.69734867,1.31851595,0.45219146,0.00438881,0.57452935,0.00000000,0.78737420,0.30228061
-4.69134567,1.32453121,0.45480712,0.00440846,0.57677815,0.00000000,0.78699302,0.30187497
-4.68534267,1.32907079,0.45685970,0.00442472,0.57825298,0.00000000,0.78494342,0.30129193
-4.67933967,1.33244338,0.45847008,0.00443971,0.57902136,0.00000000,0.78145764,0.30063274
-4.67333667,1.33499108,0.45977654,0.00445569,0.57915907,0.00000000,0.77680260,0.30000357
-4.66733367,1.33708522,0.46093187,0.00447499,0.57875129,0.00000000,0.77127425,0.29951398
-4.66133067,1.33912048,0.46209954,0.00449998,0.57789354,0.00000000,0.76519047,0.29927508
-4.65532766,1.34150737,0.46344904,0.00453295,0.57669223,0.00000000,0.75888296,0.29939728
-4.64932466,1.34466284,0.46515039,0.00457607,0.57526469,0.00000000,0.75268814,0.29998773
-4.64332166,1.34899948,0.46736808,0.00463131,0.57373842,0.00000000,0.74693750,0.30114746
-4.63731866,1.35491330,0.47025464,0.00470037,0.57224966,0.00000000,0.74194762,0.30296827
-4.63131566,1.36277062,0.47394421,0.00478457,0.57094106,0.00000000,0.73801029,0.30552950
-4.62531266,1.37289466,0.47854626,0.00488484,0.56995870,0.00000000,0.73538306,0.30889485
-4.61930965,1.38555230,0.48413992,0.00500164,0.56944831,0.00000000,0.73428076,0.31310937
-4.61330665,1.40094185,0.49076923,0.00513494,0.56955112,0.00000000,0.73486823,0.31819679
-4.60730365,1.41918246,0.49843946,0.00528417,0.57039938,0.00000000,0.73725467,0.32415735
-4.60130065,1.44030590,0.50711506,0.00544824,0.57211185,0.00000000,0.74149002,0.33096639
-4.59529765,1.46425135,0.51671905,0.00562556,0.57478952,0.00000000,0.74756342,0.33857368
-4.58929465,1.49086366,0.52713431,0.00581407,0.57851196,0.00000000,0.75540411,0.34690377
-4.58329165,1.51989542,0.53820664,0.00601129,0.58333430,0.00000000,0.76488461,0.35585728
-4.57728864,1.55101311,0.54974947,0.00621444,0.58928526,0.00000000,0.77582630,0.36531327
-4.57128564,1.58380699,0.56155026,0.00642047,0.59636629,0.00000000,0.78800700,0.37513249
-4.56528264,1.61780466,0.57337810,0.00662623,0.60455188,0.00000000,0.80117052,0.38516158
-4.55927964,1.65248757,0.58499235,0.00682854,0.61379105,0.00000000,0.81503749,0.39523796
-4.55327664,1.68730990,0.59615183,0.00702433,0.62400994,0.00000000,0.82931722,0.40519517
-4.54727364,1.72171866,0.60662415,0.00721074,0.63511527,0.00000000,0.84371987,0.41486853
-4.54127064,1.75517429,0.61619467,0.00738526,0.64699858,0.00000000,0.85796845,0.42410075
-4.53526763,1.78717043,0.62467475,0.00754578,0.65954073,0.00000000,0.87180997,0.43274724
-4.52926463,1.81725201,0.63190870,0.00769068,0.67261668,0.00000000,0.88502529,0.44068090
-4.52326163,1.84503058,0.63777929,0.00781890,0.68609990,0.00000000,0.89743707,0.44779610
-4.51725863,1.87019621,0.64221129,0.00792996,0.69986642,0.00000000,0.90891541,0.45401169
-4.51125563,1.89252520,0.64517319,0.00802395,0.71379812,0.00000000,0.91938101,0.45927284
-4.50525263,1.91188351,0.64667679,0.00810148,0.72778509,0.00000000,0.92880558,0.46355174
-4.49924962,1.92822552,0.64677476,0.00816370,0.74172707,0.00000000,0.93720951,0.46684707
-4.49324662,1.94158867,0.64555652,0.00821217,0.75553380,0.00000000,0.94465703,0.46918235
-4.48724362,1.95208417,0.64314246,0.00824876,0.76912456,0.00000000,0.95124905,0.47060327
-4.48124062,1.95988462,0.63967700,0.00827559,0.78242682,0.00000000,0.95711422,0.47117418
-4.47523762,1.96520936,0.63532089,0.00829489,0.79537441,0.00000000,0.96239856,0.47097407
-4.46923462,1.96830857,0.63024309,0.00830887,0.80790541,0.00000000,0.96725442,0.47009215
-4.46323162,1.96944706,0.62461274,0.00831966,0.81995998,0.00000000,0.97182940,0.46862332
-4.45722861,1.96888883,0.61859169,0.00832916,0.83147850,0.00000000,0.97625569,0.46666388
-4.45122561,1.96688333,0.61232774,0.00833900,0.84240030,0.00000000,0.98064068,0.46430763
-4.44522261,1.96365395,0.60594918,0.00835043,0.85266301,0.00000000,0.98505912,0.46164248
-4.43921961,1.95938964,0.59956065,0.00836435,0.86220286,0.00000000,0.98954747,0.45874783
-4.43321661,1.95423963,0.59324041,0.00838123,0.87095583,0.00000000,0.99410055,0.45569272
-4.42721361,1.94831148,0.58703926,0.00840113,0.87885964,0.00000000,0.99867078,0.45253476
-4.42121061,1.94167230,0.58098088,0.00842377,0.88585646,0.00000000,1.00316987,0.44931987
-4.41520760,1.93435263,0.57506348,0.00844853,0.89189602,0.00000000,1.00747297,0.44608260
-4.40920460,1.92635256,0.56926262,0.00847453,0.89693896,0.00000000,1.01142478,0.44284709
-4.40320160,1.91764924,0.56353488,0.00850069,0.90096000,0.00000000,1.01484750,0.43962834
-4.39719860,1.90820519,0.55782224,0.00852584,0.90395061,0.00000000,1.01754980,0.43643375
-4.39119560,1.89797646,0.55205665,0.00854877,0.90592091,0.00000000,1.01933660,0.43326471
-4.38519260,1.88692016,0.54616479,0.00856829,0.90690047,0.00000000,1.02001879,0.43011808
-4.37918959,1.87500057,0.54007256,0.00858335,0.90693790,0.00000000,1.01942263,0.42698748
-4.37318659,1.86219354,0.53370921,0.00859301,0.90609905,0.00000000,1.01739809,0.42386424
-4.36718359,1.84848884,0.52701085,0.00859656,0.90446389,0.00000000,1.01382583,0.42073808
-4.36118059,1.83389046,0.51992335,0.00859347,0.90212222,0.00000000,1.00862258,0.41759736
-4.35517759,1.81841493,0.51240444,0.00858346,0.89916839,0.00000000,1.00174444,0.41442907
-4.34917459,1.80208799,0.50442502,0.00856642,0.89569537,0.00000000,0.99318836,0.41121850
-4.34317159,1.78494007,0.49596982,0.00854247,0.89178859,0.00000000,0.98299159,0.40794878
-4.33716858,1.76700101,0.48703726,0.00851183,0.88751997,0.00000000,0.97122926,0.40460037
-4.33116558,1.74829474,0.47763881,0.00847486,0.88294258,0.00000000,0.95801050,0.40115056
-4.32516258,1.72883437,0.46779787,0.00843198,0.87808628,0.00000000,0.94347318,0.39757312
-4.31915958,1.70861821,0.45754817,0.00838361,0.87295481,0.00000000,0.92777784,0.39383821
-4.31315658,1.68762722,0.44693207,0.00833015,0.86752447,0.00000000,0.91110098,0.38991257
-4.30715358,1.66582417,0.43599857,0.00827193,0.86174465,0.00000000,0.89362832,0.38576006
