energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.38269135,1.35160186,0.25121387,0.31774050,0.00022418,0.36710576,0.00396379,0.58356261,0.62445466,0.08055827
-3.37668834,1.32176420,0.29075379,0.33254599,0.00021041,0.31050494,0.00363924,0.62056904,0.53164607,0.06924980
-3.37068534,1.31963538,0.33685315,0.35342479,0.00020132,0.26117149,0.00338645,0.67015911,0.45129680,0.05953330
-3.36468234,1.34459558,0.38980912,0.38034768,0.00019664,0.21855542,0.00320257,0.73252082,0.38247005,0.05129586
-3.35867934,1.39574020,0.44983838,0.41318658,0.00019604,0.18207711,0.00308396,0.80767458,0.32418332,0.04441691
-3.35267634,1.47187651,0.51705523,0.45170771,0.00019920,0.15114582,0.00302627,0.89545029,0.27543679,0.03877179
-3.34667334,1.57151821,0.59144966,0.49556589,0.00020575,0.12517549,0.00302459,0.99546505,0.23523774,0.03423489
-3.34067034,1.69287989,0.67286653,0.54430054,0.00021530,0.10359796,0.00307349,1.10710307,0.20262071,0.03068217
-3.33466733,1.83387320,0.76098705,0.59733406,0.00022744,0.08587341,0.00316715,1.22949915,0.17666360,0.02799328
-3.32866433,1.99210746,0.85531361,0.65397327,0.00024173,0.07149833,0.00329939,1.36152750,0.15649980,0.02605314
-3.32266133,2.16489676,0.95515934,0.71341445,0.00025773,0.06001105,0.00346382,1.50179753,0.14132693,0.02475311
-3.31665833,2.34927597,1.05964338,0.77475234,0.00027498,0.05099534,0.00365386,1.64865795,0.13041257,0.02399181
-3.31065533,2.54202742,1.16769292,0.83699354,0.00029302,0.04408215,0.00386286,1.80021038,0.12309759,0.02367568
-3.30465233,2.73971957,1.27805268,0.89907423,0.00031139,0.03895002,0.00408418,1.95433341,0.11879748,0.02371933
-3.29864932,2.93875821,1.38930235,0.95988201,0.00032964,0.03532437,0.00431133,2.10871718,0.11700238,0.02404570
-3.29264632,3.13545015,1.49988194,1.01828146,0.00034733,0.03297596,0.00453807,2.26090853,0.11727613,0.02458617
-3.28664332,3.32607815,1.60812487,1.07314263,0.00036403,0.03171884,0.00475851,2.40836567,0.11925472,0.02528063
-3.28064032,3.50698537,1.71229798,1.12337163,0.00037938,0.03140792,0.00496731,2.54852113,0.12264440,0.02607747
-3.27463732,3.67466649,1.81064727,1.16794206,0.00039304,0.03193629,0.00515979,2.67885091,0.12721971,0.02693365
-3.26863432,3.82586245,1.90144801,1.20592602,0.00040471,0.03323246,0.00533207,2.79694754,0.13282136,0.02781465
-3.26263132,3.95765467,1.98305718,1.23652352,0.00041419,0.03525754,0.00548126,2.90059418,0.13935402,0.02869454
-3.25662831,4.06755494,2.05396634,1.25908880,0.00042129,0.03800224,0.00560556,2.98783672,0.14678393,0.02955592
-3.25062531,4.15358682,2.11285266,1.27315250,0.00042596,0.04148389,0.00570445,3.05705092,0.15513615,0.03038981
-3.24462231,4.21435462,2.15862593,1.27843853,0.00042817,0.04574321,0.00577877,3.10700167,0.16449128,0.03119558
-3.23861931,4.24909669,2.19046947,1.27487496,0.00042800,0.05084086,0.00583088,3.13689156,0.17498136,0.03198057
-3.23261631,4.25772018,2.20787316,1.26259834,0.00042561,0.05685365,0.00586477,3.14639681,0.18678495,0.03275980
-3.22661331,4.24081557,2.21065699,1.24195134,0.00042122,0.06387046,0.00588612,3.13568878,0.20012094,0.03355534
-3.22061031,4.19964993,2.19898412,1.21347384,0.00041514,0.07198760,0.00590242,3.10544020,0.21524126,0.03439567
-3.21460730,4.13613909,2.17336300,1.17788795,0.00040772,0.08130390,0.00592305,3.05681591,0.23242216,0.03531477
-3.20860430,4.05280002,2.13463826,1.13607775,0.00039940,0.09191526,0.00595932,2.99144860,0.25195432,0.03635114
-3.20260130,3.95268515,2.08397112,1.08906471,0.00039064,0.10390895,0.00602455,2.91140074,0.27413172,0.03754661
-3.19659830,3.83930189,2.02281009,1.03797998,0.00038196,0.11735767,0.00613412,2.81911454,0.29923955,0.03894506
-3.19059530,3.71652040,1.95285339,0.98403485,0.00037387,0.13231353,0.00630555,2.71735206,0.32754144,0.04059112
-3.18459230,3.58847373,1.87600484,0.92849052,0.00036693,0.14880220,0.00655847,2.60912813,0.35926634,0.04252868
-3.17858929,3.45945407,1.79432498,0.87262848,0.00036167,0.16681748,0.00691468,2.49763867,0.39459553,0.04479956
-3.17258629,3.33380900,1.70997950,0.81772247,0.00035864,0.18631647,0.00739815,2.38618711,0.43365012,0.04744211
-3.16658329,3.21584121,1.62518687,0.76501290,0.00035833,0.20721567,0.00803493,2.27811128,0.47647974,0.05048996
-3.16058029,3.10971470,1.54216694,0.71568429,0.00036125,0.22938831,0.00885307,2.17671303,0.52305268,0.05397086
-3.15457729,3.01936971,1.46309213,0.67084610,0.00036783,0.25266309,0.00988246,2.08519212,0.57324816,0.05790573
-3.14857429,2.94844794,1.39004230,0.63151704,0.00037846,0.27682456,0.01115448,2.00658572,0.62685102,0.06230787
-3.14257129,2.90022900,1.32496433,0.59861262,0.00039348,0.30161529,0.01270170,1.94371422,0.68354925,0.06718246
-3.13656828,2.87757806,1.26963685,0.57293574,0.00041318,0.32673987,0.01455731,1.89913355,0.74293452,0.07252623
-3.13056528,2.88290428,1.22564033,0.55516964,0.00043777,0.35187080,0.01675447,1.87509395,0.80450598,0.07832749
-3.12456228,2.91812910,1.19433245,0.54587276,0.00046738,0.37665602,0.01932548,1.87350479,0.86767711,0.08456628
-3.11855928,2.98466293,1.17682839,0.54547491,0.00050208,0.40072803,0.02230080,1.89590472,0.93178578,0.09121491
-3.11255628,3.08338917,1.17398562,0.55427405,0.00054186,0.42371416,0.02570790,1.94343661,0.99610703,0.09823866
-3.10655328,3.21465393,1.18639266,0.57243348,0.00058660,0.44524781,0.02957002,2.01682674,1.05986823,0.10559664
-3.10055028,3.37826069,1.21436141,0.59997892,0.00063612,0.46497994,0.03390476,2.11636782,1.12226638,0.11324296
-3.09454727,3.57346905,1.25792255,0.63679558,0.00069014,0.48259062,0.03872264,2.24190583,1.18248661,0.12112789
-3.08854427,3.79899744,1.31682395,0.68262518,0.00074829,0.49779994,0.04402567,2.39283100,1.23972171,0.12919923
-3.08254127,4.05303008,1.39053201,0.73706337,0.00081008,0.51037785,0.04980593,2.56807336,1.29319169,0.13740367
-3.07653827,4.33322895,1.47823616,0.79955792,0.00087498,0.52015254,0.05604431,2.76610406,1.34216300,0.14568820
-3.07053527,4.63675197,1.57885683,0.86940840,0.00094234,0.52701684,0.06270947,2.98494334,1.38596670,0.15400145
-3.06453227,4.96027871,1.69105751,0.94576804,0.00101142,0.53093248,0.06975708,3.22217652,1.42401502,0.16229494
-3.05852926,5.30004526,1.81326125,1.02764846,0.00108146,0.53193185,0.07712941,3.47497930,1.45581586,0.17052426
-3.05252626,5.65188956,1.94367238,1.11392804,0.00115158,0.53011728,0.08475538,3.74015325,1.48098478,0.17864997
-3.04652326,6.01130820,2.08030364,1.20336439,0.00122089,0.52565785,0.09255114,4.01417235,1.49925421,0.18663836
-3.04052026,6.37352530,2.22100902,1.29461135,0.00128848,0.51878380,0.10042107,4.29324066,1.51047957,0.19446192
-3.03451726,6.73357326,2.36352229,1.38624065,0.00135343,0.50977887,0.10825943,4.57336087,1.51464221,0.20209957
-3.02851426,7.08638451,2.50550069,1.47676794,0.00141481,0.49897080,0.11595247,4.85041254,1.51184906,0.20953650
-3.02251126,7.42689225,2.64457305,1.56468294,0.00147178,0.48672053,0.12338099,5.12023843,1.50232911,0.21676378
-3.01650825,7.75013779,2.77839127,1.64848265,0.00152352,0.47341044,0.13042340,5.37873644,1.48642672,0.22377760
-3.01050525,8.05138096,2.90468348,1.72670689,0.00156934,0.45943210,0.13695895,5.62195416,1.46459205,0.23057827
-3.00450225,8.32620960,3.02130727,1.79797459,0.00160861,0.44517414,0.14287121,5.84618274,1.43736871,0.23716888
-2.99849925,8.57064387,3.12630095,1.86101963,0.00164089,0.43101050,0.14805163,6.04804628,1.40537924,0.24355382
-2.99249625,8.78123095,3.21793084,1.91472450,0.00166583,0.41728960,0.15240284,6.22458317,1.36930847,0.24973706
-2.98649325,8.95512578,3.29473251,1.95815051,0.00168326,0.40432480,0.15584186,6.37331584,1.32988545,0.25572047
-2.98049025,9.09015419,3.35554435,1.99056293,0.00169316,0.39238630,0.15830277,6.49230587,1.28786438,0.26150201
-2.97448724,9.18485535,3.39953175,2.01144997,0.00169568,0.38169481,0.15973888,6.58019189,1.24400509,0.26707412
-2.96848424,9.23850148,3.42620092,2.02053468,0.00169111,0.37241715,0.16012432,6.63620888,1.19905359,0.27242228
-2.96248124,9.25109387,3.43540174,2.01777916,0.00167986,0.36466368,0.15945482,6.66018787,1.15372338,0.27752383
-2.95647824,9.22333559,3.42731951,2.00338079,0.00166249,0.35848774,0.15774779,6.65253643,1.10867808,0.28234725
-2.95047524,9.15658230,3.40245611,1.97776084,0.00163963,0.35388687,0.15504165,6.61420114,1.06451586,0.28685181
-2.94447224,9.05277381,3.36160164,1.94154589,0.00161198,0.35080584,0.15139443,6.54661407,1.02175635,0.29098774
-2.93846923,8.91435003,3.30579783,1.89554294,0.00158030,0.34914115,0.14688166,6.45162626,0.98083030,0.29469700
-2.93246623,8.74415554,3.23629530,1.84070961,0.00154534,0.34874694,0.14159386,6.33143150,0.94207256,0.29791448
-2.92646323,8.54533764,3.15450652,1.77812060,0.00150783,0.34944198,0.13563341,6.18848431,0.90571834,0.30056981
-2.92046023,8.32124266,3.06195692,1.70893219,0.00146846,0.35101747,0.12911131,6.02541596,0.87190313,0.30258952
-2.91445723,8.07531545,2.96023615,1.63434611,0.00142785,0.35324556,0.12214371,5.84495242,0.84066610,0.30389968
-2.90845423,7.81100614,2.85095169,1.55557455,0.00138653,0.35588797,0.11484849,5.64983764,0.81195681,0.30442873
-2.90245123,7.53168791,2.73568662,1.47380757,0.00134495,0.35870478,0.10734197,5.44276502,0.78564493,0.30411042
-2.89644822,7.24058845,2.61596291,1.39018400,0.00130341,0.36146292,0.09973596,5.22631951,0.76153248,0.30288690
-2.89044522,6.94073672,2.49321138,1.30576695,0.00126214,0.36394411,0.09213509,5.00293160,0.73936810,0.30071149
-2.88444222,6.63492574,2.36874883,1.22152433,0.00122126,0.36595201,0.08463471,4.77484404,0.71886257,0.29755128
-2.87843922,6.32569113,2.24376267,1.13831482,0.00118077,0.36731842,0.07731924,4.54409104,0.69970497,0.29338931
-2.87243622,6.01530392,2.11930248,1.05687924,0.00114061,0.36790819,0.07026102,4.31248925,0.68157870,0.28822624
-2.86643322,5.70577584,1.99627812,0.97783706,0.00110067,0.36762282,0.06351974,4.08163902,0.66417666,0.28208133
-2.86043022,5.39887442,1.87546343,0.90168761,0.00106077,0.36640255,0.05714229,3.85293407,0.64721492,0.27499289
-2.85442721,5.09614501,1.75750416,0.82881522,0.00102073,0.36422681,0.05116312,3.62757749,0.63044432,0.26701791
-2.84842421,4.79893684,1.64292926,0.75949756,0.00098037,0.36111324,0.04560492,3.40660179,0.61365949,0.25823104
-2.84242121,4.50843017,1.53216397,0.69391644,0.00093950,0.35711503,0.04047956,3.19089077,0.59670510,0.24872294
-2.83641821,4.22566212,1.42554371,0.63216993,0.00089801,0.35231696,0.03578938,2.98120133,0.57947901,0.23859793
-2.83041521,3.95154907,1.32332768,0.57428537,0.00085580,0.34683012,0.03152842,2.77818347,0.56193247,0.22797127
-2.82441221,3.68690427,1.22571140,0.52023225,0.00081285,0.34078566,0.02768390,2.58239726,0.54406745,0.21696595
-2.81840920,3.43244968,1.13283744,0.46993457,0.00076919,0.33432778,0.02423760,2.39432597,0.52593138,0.20570926
-2.81240620,3.18882202,1.04480419,0.42328203,0.00072492,0.32760628,0.02116718,2.21438508,0.50760983,0.19432924
-2.80640320,2.95657326,0.96167238,0.38014002,0.00068020,0.32076911,0.01844741,2.04292708,0.48921751,0.18295117
-2.80040020,2.73616655,0.88346948,0.34035784,0.00063524,0.31395506,0.01605131,1.88024267,0.47088836,0.17169422
-2.79439720,2.52796880,0.81019228,0.30377552,0.00059030,0.30728718,0.01395111,1.72655904,0.45276515,0.16066842
-2.78839420,2.33224131,0.74180800,0.27022887,0.00054567,0.30086705,0.01211900,1.58203612,0.43498935,0.14997203
-2.78239120,2.14913014,0.67825443,0.23955332,0.00050167,0.29477024,0.01052779,1.44676189,0.41769178,0.13968945
-2.77638819,1.97865776,0.61943951,0.21158631,0.00045860,0.28904324,0.00915142,1.32074772,0.40098452,0.12988971
-2.77038519,1.82071719,0.56524101,0.18616885,0.00041680,0.28370181,0.00796529,1.20392477,0.38495450,0.12062552
-2.76438219,1.67506988,0.51550647,0.16314624,0.00037655,0.27873105,0.00694649,1.09614216,0.36965910,0.11193306
-2.75837919,1.54134795,0.47005400,0.14236820,0.00033814,0.27408697,0.00607395,0.99716753,0.35512368,0.10383225
-2.75237619,1.41906124,0.42867398,0.12368879,0.00030181,0.26969950,0.00532849,0.90669031,0.34134144,0.09632770
-2.74637319,1.30760910,0.39113182,0.10696609,0.00026775,0.26547688,0.00469281,0.82432785,0.32827507,0.08941009
-2.74037019,1.20629646,0.35717177,0.09206189,0.00023615,0.26131096,0.00415146,0.74963422,0.31586033,0.08305794
-2.73436718,1.11435369,0.32652178,0.07884150,0.00020712,0.25708331,0.00369073,0.68211130,0.30401096,0.07723977
-2.72836418,1.03095899,0.29889891,0.06717365,0.00018076,0.25267170,0.00329859,0.62122183,0.29262477,0.07191632
-2.72236118,0.95526246,0.27401545,0.05693061,0.00015713,0.24795661,0.00296458,0.56640350,0.28159033,0.06704300
-2.71635818,0.88641055,0.25158506,0.04798846,0.00013627,0.24282744,0.00267971,0.51708364,0.27079385,0.06257218
-2.71035518,0.82356972,0.23132889,0.04022751,0.00011822,0.23718818,0.00243635,0.47269378,0.26012595,0.05845546
-2.70435218,0.76594828,0.21298127,0.03353279,0.00010300,0.23096211,0.00222819,0.43268325,0.24948776,0.05464568
-2.69834917,0.71281543,0.19629473,0.02779468,0.00009065,0.22409547,0.00205010,0.39653153,0.23879620,0.05109862
-2.69234617,0.66351687,0.18104416,0.02290948,0.00008126,0.21655990,0.00189810,0.36375866,0.22798810,0.04777452
-2.68634317,0.61748652,0.16702994,0.01877998,0.00007494,0.20835357,0.00176932,0.33393357,0.21702307,0.04463905
-2.68034017,0.57425406,0.15408007,0.01531601,0.00007186,0.19950100,0.00166191,0.30668004,0.20588503,0.04166410
-2.67433717,0.53344843,0.14205107,0.01243478,0.00007228,0.19005170,0.00157506,0.28168041,0.19458237,0.03882816
-2.66833417,0.49479753,0.13082801,0.01006125,0.00007656,0.18007772,0.00150891,0.25867703,0.18314704,0.03611637
-2.66233117,0.45812454,0.12032346,0.00812830,0.00008516,0.16967030,0.00146455,0.23747168,0.17163239,0.03352031
-2.65632816,0.42334141,0.11047583,0.00657680,0.00009866,0.15893585,0.00144403,0.21792332,0.16011033,0.03103763
-2.65032516,0.39044034,0.10124695,0.00535558,0.00011779,0.14799155,0.00145028,0.19994450,0.14866782,0.02867142
-2.64432216,0.35948370,0.09261938,0.00442128,0.00014342,0.13696071,0.00148713,0.18349673,0.13740298,0.02642950
-2.63831916,0.33059328,0.08459342,0.00373815,0.00017661,0.12596823,0.00155925,0.16858525,0.12642112,0.02432375
-2.63231616,0.30393934,0.07718405,0.00327774,0.00021855,0.11513634,0.00167213,0.15525347,0.11583089,0.02236925
-2.62631316,0.27972999,0.07041803,0.00301854,0.00027061,0.10458077,0.00183203,0.14357738,0.10574063,0.02058360
-2.62031016,0.25820122,0.06433114,0.00294565,0.00033430,0.09440752,0.00204585,0.13366005,0.09625529,0.01898625
-2.61430715,0.23960792,0.05896569,0.00305024,0.00041129,0.08471033,0.00232108,0.12562649,0.08747370,0.01759786
-2.60830415,0.22421579,0.05436837,0.00332916,0.00050334,0.07556881,0.00266565,0.11961865,0.07948658,0.01643978
-2.60230115,0.21229425,0.05058839,0.00378440,0.00061231,0.06704743,0.00308772,0.11579084,0.07237496,0.01553360
-2.59629815,0.20411009,0.04767586,0.00442249,0.00074007,0.05919504,0.00359553,0.11430518,0.06620923,0.01490075
-2.59029515,0.19992158,0.04568044,0.00525396,0.00088848,0.05204512,0.00419707,0.11532712,0.06104857,0.01456208
-2.58429215,0.19997286,0.04465005,0.00629258,0.00105931,0.04561653,0.00489987,0.11902089,0.05694072,0.01453758
-2.57828914,0.20448818,0.04462972,0.00755466,0.00125417,0.03991466,0.00571059,0.12554447,0.05392203,0.01484593
-2.57228614,0.21366575,0.04566029,0.00905820,0.00147440,0.03493286,0.00663471,0.13504432,0.05201759,0.01550413
-2.56628314,0.22767104,0.04777713,0.01082196,0.00172101,0.03065411,0.00767613,0.14764944,0.05124135,0.01652697
-2.56028014,0.24662923,0.05100861,0.01286446,0.00199457,0.02705271,0.00883678,0.16346493,0.05159620,0.01792653
-2.55427714,0.27061707,0.05537441,0.01520288,0.00229513,0.02409596,0.01011624,0.18256498,0.05307396,0.01971153
-2.54827414,0.29965400,0.06088368,0.01785193,0.00262214,0.02174576,0.01151138,0.20498557,0.05565508,0.02188658
-2.54227114,0.33369300,0.06753302,0.02082269,0.00297434,0.01996003,0.01301608,0.23071694,0.05930835,0.02445153
-2.53626813,0.37261147,0.07530439,0.02412136,0.00334974,0.01869399,0.01462095,0.25969625,0.06399030,0.02740060
-2.53026513,0.41620274,0.08416311,0.02774821,0.00374556,0.01790114,0.01631321,0.29180082,0.06964474,0.03072167
-2.52426213,0.46416871,0.09405593,0.03169647,0.00415822,0.01753412,0.01807664,0.32684233,0.07620213,0.03439560
-2.51825913,0.51611445,0.10490953,0.03595147,0.00458334,0.01754538,0.01989168,0.36456252,0.08357927,0.03839565
-2.51225613,0.57154526,0.11662939,0.04048999,0.00501583,0.01788762,0.02173563,0.40463083,0.09167912,0.04268709
-2.50625313,0.62986703,0.12909938,0.04527980,0.00544990,0.01851421,0.02358300,0.44664448,0.10039106,0.04722708
-2.50025013,0.69039028,0.14218207,0.05027962,0.00587923,0.01937944,0.02540607,0.49013125,0.10959161,0.05196474
-2.49424712,0.75233837,0.15571998,0.05543941,0.00629707,0.02043883,0.02717542,0.53455542,0.11914577,0.05684168
-2.48824412,0.81486016,0.16953783,0.06070106,0.00669643,0.02164931,0.02886076,0.57932683,0.12890889,0.06179272
-2.48224112,0.87704706,0.18344577,0.06599954,0.00707026,0.02296958,0.03043170,0.62381322,0.13872932,0.06674712
-2.47623812,0.93795421,0.19724364,0.07126441,0.00741166,0.02436043,0.03185867,0.66735548,0.14845160,0.07163004
-2.47023512,0.99662547,0.21072622,0.07642182,0.00771409,0.02578516,0.03311380,0.70928565,0.15792028,0.07636439
-2.46423212,1.05212127,0.22368918,0.08139678,0.00797155,0.02721006,0.03417184,0.74894699,0.16698418,0.08087293
-2.45822911,1.10354852,0.23593575,0.08611579,0.00817884,0.02860497,0.03501098,0.78571544,0.17550094,0.08508054
-2.45222611,1.15009138,0.24728365,0.09050970,0.00833166,0.02994387,0.03561358,0.81902175,0.18334179,0.08891664
-2.44622311,1.19104165,0.25757223,0.09451662,0.00842682,0.03120549,0.03596681,0.84837322,0.19039611,0.09231763
-2.44022011,1.22582741,0.26666924,0.09808489,0.00846233,0.03237392,0.03606307,0.87337415,0.19657579,0.09522915
-2.43421711,1.25403855,0.27447722,0.10117600,0.00843745,0.03343914,0.03590028,0.89374411,0.20181895,0.09760825
-2.42821411,1.27544804,0.28093894,0.10376729,0.00835275,0.03439744,0.03548195,0.90933301,0.20609299,0.09942519
-2.42221111,1.29002782,0.28604174,0.10585430,0.00821008,0.03525181,0.03481704,0.92013220,0.20939654,0.10066482
-2.41620810,1.29795831,0.28982052,0.10745285,0.00801250,0.03601200,0.03391963,0.92628116,0.21176041,0.10132752
-2.41020510,1.29963121,0.29235918,0.10860068,0.00776416,0.03669451,0.03280849,0.92806906,0.21324720,0.10142957
-2.40420210,1.29564502,0.29379039,0.10935854,0.00747018,0.03732234,0.03150632,0.92593123,0.21394959,0.10100295
-2.39819910,1.28679366,0.29429369,0.10981088,0.00713649,0.03792445,0.03003909,0.92044047,0.21398742,0.10009458
-2.39219610,1.27404827,0.29409198,0.11006611,0.00676959,0.03853511,0.02843510,0.91229354,0.21350336,0.09876497
-2.38619310,1.25853320,0.29344643,0.11025631,0.00637637,0.03919286,0.02672413,0.90229331,0.21265765,0.09708635
-2.38019010,1.24149690,0.29265018,0.11053670,0.00596391,0.03993948,0.02493649,0.89132727,0.21162179,0.09514044
-2.37418709,1.22427915,0.29202091,0.11108467,0.00553927,0.04081862,0.02310218,0.88034334,0.21057161,0.09301575
-2.36818409,1.20827583,0.29189269,0.11209864,0.00510926,0.04187438,0.02125006,0.87032391,0.20967996,0.09080476
-2.36218109,1.19490260,0.29260742,0.11379664,0.00468035,0.04314986,0.01940715,0.86225909,0.20910929,0.08860085
-2.35617809,1.18555899,0.29450617,0.11641479,0.00425843,0.04468552,0.01759804,0.85712035,0.20900455,0.08649540
-2.35017509,1.18159413,0.29792071,0.12020557,0.00384877,0.04651776,0.01584438,0.85583532,0.20948658,0.08457481
-2.34417209,1.18427520,0.30316563,0.12543587,0.00345590,0.04867741,0.01416464,0.85926476,0.21064652,0.08291786
-2.33816908,1.19475948,0.31053110,0.13238490,0.00308357,0.05118844,0.01257387,0.86818227,0.21254124,0.08159339
-2.33216608,1.21407067,0.32027660,0.14134163,0.00273474,0.05406675,0.01108368,0.88325727,0.21519024,0.08065831
-2.32616308,1.24307979,0.33262562,0.15260186,0.00241156,0.05731930,0.00970231,0.90504162,0.21857409,0.08015609
-2.32016008,1.28249056,0.34776139,0.16646461,0.00211541,0.06094329,0.00843481,0.93395974,0.22263449,0.08011576
-2.31415708,1.33282919,0.36582361,0.18322773,0.00184700,0.06492580,0.00728333,0.97030233,0.22727596,0.08055135
-2.30815408,1.39443801,0.38690607,0.20318259,0.00160636,0.06924353,0.00624745,1.01422327,0.23236918,0.08146187
-2.30215108,1.46747223,0.41105497,0.22660762,0.00139300,0.07386292,0.00532452,1.06573920,0.23775572,0.08283170
-2.29614807,1.55189921,0.43826779,0.25376068,0.00120594,0.07874056,0.00451013,1.12473132,0.24325407,0.08463146
-2.29014507,1.64749937,0.46849261,0.28487022,0.00104383,0.08382377,0.00379847,1.19094888,0.24866662,0.08681921
-2.28414207,1.75386804,0.50162759,0.32012526,0.00090503,0.08905158,0.00318274,1.26401362,0.25378733,0.08934194
-2.27813907,1.87041776,0.53752051,0.35966430,0.00078767,0.09435577,0.00265553,1.34342489,0.25840970,0.09213730
-2.27213607,1.99638054,0.57596842,0.40356362,0.00068977,0.09966229,0.00220916,1.42856491,0.26233469,0.09513555
-2.26613307,2.13081007,0.61671720,0.45182504,0.00060928,0.10489272,0.00183596,1.51870409,0.26537835,0.09826153
-2.26013007,2.27258402,0.65946127,0.50436405,0.00054413,0.10996593,0.00152855,1.61300632,0.26737860,0.10143673
-2.25412706,2.42040692,0.70384358,0.56099855,0.00049229,0.11479983,0.00128006,1.71053442,0.26820108,0.10458133
-2.24812406,2.57281429,0.74945597,0.62143915,0.00045183,0.11931322,0.00108426,1.81025604,0.26774376,0.10761615
-2.24212106,2.72817896,0.79584035,0.68528165,0.00042090,0.12342759,0.00093570,1.91105061,0.26594015,0.11046454
-2.23611806,2.88472062,0.84249096,0.75200246,0.00039779,0.12706893,0.00082982,2.01171774,0.26276090,0.11305410
-2.23011506,3.04051969,0.88885796,0.82095770,0.00038094,0.13016953,0.00076297,2.11098786,0.25821405,0.11531825
-2.22411206,3.19353642,0.93435273,0.89138648,0.00036893,0.13266961,0.00073245,2.20753556,0.25234366,0.11719764
-2.21810905,3.34163605,0.97835504,0.96241889,0.00036051,0.13451877,0.00073648,2.29999612,0.24522716,0.11864127
-2.21210605,3.48262048,1.02022231,1.03308890,0.00035457,0.13567733,0.00077422,2.38698558,0.23697156,0.11960754
-2.20610305,3.61426644,1.05930085,1.10235222,0.00035017,0.13611736,0.00084562,2.46712432,0.22770871,0.12006492
-2.20010005,3.73436980,1.09493907,1.16910869,0.00034651,0.13582346,0.00095145,2.53906402,0.21758988,0.11999250
-2.19409705,3.84079509,1.12650234,1.23222896,0.00034294,0.13479323,0.00109312,2.60151732,0.20677999,0.11938023
-2.18809405,3.93152877,1.15338904,1.29058429,0.00033892,0.13303741,0.00127263,2.65328951,0.19545175,0.11822896
-2.18209105,4.00473438,1.17504735,1.34307873,0.00033405,0.13057965,0.00149237,2.69331104,0.18377988,0.11655019
-2.17608804,4.05880740,1.19099188,1.38868218,0.00032805,0.12745596,0.00175502,2.72066950,0.17193577,0.11436559
-2.17008504,4.09242719,1.20081976,1.42646311,0.00032072,0.12371383,0.00206336,2.73463966,0.16008274,0.11170630
-2.16408204,4.10460360,1.20422500,1.45561936,0.00031198,0.11941096,0.00242008,2.73470995,0.14837198,0.10861195
-2.15807904,4.09471566,1.20101073,1.47550570,0.00030180,0.11461383,0.00282759,2.72060396,0.13693933,0.10512953
-2.15207604,4.06254010,1.19109832,1.48565670,0.00029024,0.10939588,0.00328780,2.69229554,0.12590287,0.10131206
-2.14607304,4.00826792,1.17453310,1.48580385,0.00027742,0.10383566,0.00380194,2.65001651,0.11536151,0.09721710
-2.14007004,3.93250767,1.15148604,1.47588606,0.00026347,0.09801473,0.00437031,2.59425616,0.10539422,0.09290514
-2.13406703,3.83627473,1.12225128,1.45605293,0.00024860,0.09201568,0.00499214,2.52575224,0.09606013,0.08843805
-2.12806403,3.72096687,1.08723948,1.42666057,0.00023301,0.08592000,0.00566536,2.44547349,0.08739926,0.08387736
-2.12206103,3.58832655,1.04696723,1.38826027,0.00021694,0.07980621,0.00638649,2.35459435,0.07943371,0.07928271
-2.11605803,3.44039176,1.00204284,1.34158029,0.00020060,0.07374805,0.00715054,2.25446272,0.07216931,0.07471039
-2.11005503,3.27943725,0.95314915,1.28750198,0.00018421,0.06781298,0.00795094,2.14656213,0.06559757,0.07021200
-2.10405203,3.10790887,0.90102422,1.22703092,0.00016800,0.06206093,0.00877953,2.03246996,0.05969775,0.06583339
-2.09804902,2.92835375,0.84644046,1.16126487,0.00015216,0.05654332,0.00962665,1.91381363,0.05443908,0.06161372
-2.09204602,2.74334949,0.79018344,1.09135963,0.00013684,0.05130246,0.01048125,1.79222636,0.04978285,0.05758494
-2.08604302,2.55543534,0.73303100,1.01849448,0.00012222,0.04637130,0.01133110,1.66930480,0.04568461,0.05377143
-2.08004002,2.36704812,0.67573363,0.94383868,0.00010839,0.04177345,0.01216302,1.54656982,0.04209606,0.05019003
-2.07403702,2.18046546,0.61899689,0.86852025,0.00009545,0.03752352,0.01296323,1.42543236,0.03896696,0.04685027
-2.06803402,1.99775816,0.56346643,0.79359821,0.00008347,0.03362776,0.01371770,1.30716517,0.03624676,0.04375490
-2.06203102,1.82075340,0.50971612,0.72003925,0.00007249,0.03008490,0.01441255,1.19288165,0.03388611,0.04090069
-2.05602801,1.65100927,0.45823951,0.64869937,0.00006253,0.02688717,0.01503445,1.08352185,0.03183824,0.03827934
-2.05002501,1.48980112,0.40944480,0.58031084,0.00005357,0.02402142,0.01557107,0.97984607,0.03006010,0.03587858
-2.04402201,1.33811926,0.36365323,0.51547458,0.00004560,0.02147036,0.01601147,0.88243546,0.02851349,0.03368341
-2.03801901,1.19667706,0.32110072,0.45465768,0.00003858,0.01921378,0.01634649,0.79169926,0.02716593,0.03167731
-2.03201601,1.06592837,0.28194225,0.39819579,0.00003246,0.01722976,0.01656902,0.70788766,0.02599157,0.02984348
-2.02601301,0.94609247,0.24625887,0.34629949,0.00002720,0.01549583,0.01667431,0.63110929,0.02497189,0.02816606
-2.02001001,0.83718493,0.21406646,0.29906429,0.00002274,0.01399003,0.01666010,0.56135226,0.02409643,0.02663125
