energy_ev,total_up,Al_p_up,Al_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.41770885,5.79311420,0.90190705,0.00000000,2.50522813,2.84088134,0.08504378,1.79105069
-5.41170585,5.78279277,0.92089520,0.00000000,2.48323749,2.84871456,0.08700583,1.77373997
-5.40570285,5.77106755,0.93939827,0.00000000,2.46119662,2.85615720,0.08901420,1.75532064
-5.39969985,5.76076623,0.95777372,0.00000000,2.44035039,2.86470292,0.09112127,1.73657726
-5.39369685,5.75497354,0.97645325,0.00000000,2.42203181,2.87598021,0.09338456,1.71836115
-5.38769385,5.75693883,0.99592398,0.00000000,2.40762868,2.89170152,0.09586489,1.70156735
-5.38169085,5.76996688,1.01670540,0.00000000,2.39854304,2.91360379,0.09862410,1.68710731
-5.37568784,5.79729542,1.03932284,0.00000000,2.39614452,2.94338233,0.10172252,1.67587825
-5.36968484,5.84196392,1.06427852,0.00000000,2.40171921,2.98262035,0.10521622,1.66873025
-5.36368184,5.90667925,1.09202181,0.00000000,2.41641622,3.03271722,0.10915419,1.66643252
-5.35767884,5.99368392,1.12291970,0.00000000,2.44119431,3.09481843,0.11357557,1.66964041
-5.35167584,6.10463368,1.15722937,0.00000000,2.47677122,3.16975069,0.11850704,1.67886471
-5.34567284,6.24049025,1.19507414,0.00000000,2.52357835,3.25796526,0.12396057,1.69444485
-5.33966983,6.40143551,1.23642414,0.00000000,2.58172352,3.35949283,0.12993154,1.71652746
-5.33366683,6.58681183,1.28108307,0.00000000,2.65096396,3.47391228,0.13639757,1.74505149
-5.32766383,6.79509279,1.32868170,0.00000000,2.73069160,3.60033562,0.14331780,1.77974086
-5.32166083,7.02388681,1.37867896,0.00000000,2.81993191,3.73741047,0.15063304,1.82010522
-5.31565783,7.26997479,1.43037071,0.00000000,2.91735709,3.88334056,0.15826658,1.86544893
-5.30965483,7.52938130,1.48290612,0.00000000,3.02131364,4.03592416,0.16612573,1.91488820
-5.30365183,7.79747699,1.53531107,0.00000000,3.12986353,4.19260917,0.17410407,1.96737548
-5.29764882,8.06910857,1.58651774,0.00000000,3.24083757,4.35056311,0.18208428,2.02173045
-5.29164582,8.33875127,1.63539912,0.00000000,3.35189907,4.50675516,0.18994145,2.07667599
-5.28564282,8.60067739,1.68080708,0.00000000,3.46061487,4.65804716,0.19754679,2.13087773
-5.27963982,8.84913417,1.72161211,0.00000000,3.56453113,4.80128984,0.20477147,2.18298549
-5.27363682,9.07852335,1.75674320,0.00000000,3.66125033,4.93342031,0.21149059,2.23167479
-5.26763382,9.28357507,1.78522606,0.00000000,3.74850635,5.05155686,0.21758693,2.27568684
-5.26163082,9.45950915,1.80621781,0.00000000,3.82423447,5.15308734,0.22295450,2.31386525
-5.25562781,9.60217715,1.81903691,0.00000000,3.88663322,5.23574751,0.22750160,2.34518832
-5.24962481,9.70818020,1.82318689,0.00000000,3.93421590,5.29768661,0.23115339,2.36879563
-5.24362181,9.77495833,1.81837305,0.00000000,3.96584961,5.33751762,0.23385379,2.38400826
-5.23761881,9.80084876,1.80451147,0.00000000,3.98078073,5.35435092,0.23556675,2.39034210
-5.23161581,9.78511211,1.78173018,0.00000000,3.97864619,5.34781030,0.23627674,2.38751432
-5.22561281,9.72792679,1.75036265,0.00000000,3.95947076,5.31803163,0.23598861,2.37544295
-5.21960980,9.63035348,1.71093410,0.00000000,3.92365106,5.26564474,0.23472676,2.35424035
-5.21360680,9.49427256,1.66414147,0.00000000,3.87192773,5.19174015,0.23253373,2.32420109
-5.20760380,9.32229865,1.61082813,0.00000000,3.80534762,5.09782263,0.22946830,2.28578533
-5.20160080,9.11767695,1.55195465,0.00000000,3.72521826,4.98575414,0.22560320,2.23959861
-5.19559780,8.88416666,1.48856690,0.00000000,3.63305690,4.85768889,0.22102254,2.18636922
-5.18959480,8.62591683,1.42176309,0.00000000,3.53053686,4.71600354,0.21581912,2.12692423
-5.18359180,8.34734016,1.35266100,0.00000000,3.41943344,4.56322549,0.21009164,2.06216520
-5.17758879,8.05298951,1.28236668,0.00000000,3.30157185,4.40196219,0.20394205,1.99304457
-5.17158579,7.74744188,1.21194594,0.00000000,3.17877896,4.23483390,0.19747301,1.92054347
-5.16558279,7.43519352,1.14239932,0.00000000,3.05284079,4.06441243,0.19078559,1.84565170
-5.15957979,7.12056923,1.07464145,0.00000000,2.92546664,3.89316743,0.18397736,1.76935023
-5.15357679,6.80764793,1.00948520,0.00000000,2.79826102,3.72342194,0.17714071,1.69259681
-5.14757379,6.50020593,0.94763085,0.00000000,2.67270344,3.55731783,0.17036159,1.61631452
-5.14157079,6.20167811,0.88966021,0.00000000,2.55013619,3.39679173,0.16371869,1.54138355
-5.13556778,5.91513676,0.83603565,0.00000000,2.43175962,3.24356134,0.15728289,1.46863595
-5.12956478,5.64328682,0.78710344,0.00000000,2.31863426,3.09912158,0.15111710,1.39885307
-5.12356178,5.38847582,0.74310095,0.00000000,2.21168853,2.96474973,0.14527646,1.33276543
-5.11755878,5.15271611,0.70416707,0.00000000,2.11173118,2.84151823,0.13980869,1.27105449
-5.11155578,4.93771684,0.67035501,0.00000000,2.01946681,2.73031382,0.13475478,1.21435582
-5.10555278,4.74492252,0.64164680,0.00000000,1.93551322,2.63186101,0.13014970,1.16326318
-5.09954977,4.57555530,0.61796862,0.00000000,1.86041928,2.54674844,0.12602330,1.11833293
-5.09354677,4.43065774,0.59920632,0.00000000,1.79468180,2.47545594,0.12240120,1.08008811
-5.08754377,4.31113330,0.58522030,0.00000000,1.73876051,2.41838082,0.11930557,1.04902189
-5.08154077,4.21778192,0.57585925,0.00000000,1.69308989,2.37586163,0.11675593,1.02559969
-5.07553777,4.15132841,0.57097220,0.00000000,1.65808732,2.34819804,0.11476969,1.01025980
-5.06953477,4.11244221,0.57041847,0.00000000,1.63415694,2.33566578,0.11336261,1.00341211
-5.06353177,4.10174726,0.57407535,0.00000000,1.62168895,2.33852592,0.11254897,1.00543481
-5.05752876,4.11982168,0.58184321,0.00000000,1.62105463,2.35702807,0.11234152,1.01666915
-5.05152576,4.16718743,0.59364814,0.00000000,1.63259722,2.39140766,0.11275122,1.03741222
-5.04552276,4.24429096,0.60944229,0.00000000,1.65661935,2.44187766,0.11378679,1.06790822
-5.03951976,4.35147621,0.62920190,0.00000000,1.69336790,2.50861545,0.11545404,1.10833841
-5.03351676,4.48895198,0.65292354,0.00000000,1.74301725,2.59174610,0.11775503,1.15881044
-5.02751376,4.65675589,0.68061873,0.00000000,1.80565199,2.69132308,0.12068725,1.21934743
-5.02151076,4.85471757,0.71230743,0.00000000,1.88125033,2.80730803,0.12424263,1.28987760
-5.01550775,5.08242335,0.74801082,0.00000000,1.96966917,2.93955078,0.12840669,1.37022497
-5.00950475,5.33918507,0.78774355,0.00000000,2.07063199,3.08777105,0.13315771,1.46010177
-5.00350175,5.62401477,0.83150612,0.00000000,2.18372018,3.25154297,0.13846612,1.55910302
-4.99749875,5.93560716,0.87927735,0.00000000,2.30836850,3.43028317,0.14429403,1.66670381
-4.99149575,6.27233055,0.93100746,0.00000000,2.44386483,3.62324318,0.15059500,1.78225933
-4.98549275,6.63222697,0.98661166,0.00000000,2.58935430,3.82950612,0.15731416,1.90500805
-4.97948974,7.01302106,1.04596452,0.00000000,2.74384738,4.04798782,0.16438850,2.03407779
-4.97348674,7.41213717,1.10889507,0.00000000,2.90623145,4.27744163,0.17174753,2.16849456
-4.96748374,7.82672325,1.17518262,0.00000000,3.07528495,4.51646660,0.17931412,2.30719392
-4.96148074,8.25368015,1.24455327,0.00000000,3.24969332,4.76351783,0.18700564,2.44903427
-4.95547774,8.68969441,1.31667708,0.00000000,3.42806557,5.01691843,0.19473526,2.59281172
-4.94947474,9.13127312,1.39116593,0.00000000,3.60895078,5.27487210,0.20241338,2.73727590
-4.94347174,9.57477895,1.46757196,0.00000000,3.79085345,5.53547566,0.20994922,2.88114623
-4.93746873,10.01646454,1.54538691,0.00000000,3.97224731,5.79673123,0.21725237,3.02312817
-4.93146573,10.45250529,1.62404228,0.00000000,4.15158716,6.05655782,0.22423437,3.16192904
-4.92546273,10.87903056,1.70291067,0.00000000,4.32731866,6.31280275,0.23081023,3.29627315
-4.91945973,11.29215356,1.78130857,0.00000000,4.49788651,6.56325325,0.23689988,3.42491615
-4.91345673,11.68800094,1.85850082,0.00000000,4.66174140,6.80564939,0.24242942,3.54665843
-4.90745373,12.06274338,1.93370712,0.00000000,4.81734676,7.03769923,0.24733227,3.66035785
-4.90145073,12.41262886,2.00611092,0.00000000,4.96318606,7.25709759,0.25155011,3.76494189
-4.89544772,12.73402018,2.07487080,0.00000000,5.09777196,7.46154942,0.25503368,3.85941950
-4.88944472,13.02343848,2.13913451,0.00000000,5.21965807,7.64879908,0.25774333,3.94289301
-4.88344172,13.27761382,2.19805573,0.00000000,5.32745435,7.81666605,0.25964943,4.01457027
-4.87743872,13.49354357,2.25081323,0.00000000,5.41984653,7.96308745,0.26073263,4.07377733
-4.87143572,13.66855861,2.29663219,0.00000000,5.49561995,8.08616715,0.26098389,4.11997174
-4.86543272,13.80039633,2.33480705,0.00000000,5.55368745,8.18423064,0.26040442,4.15275636
-4.85942971,13.88727885,2.36472530,0.00000000,5.59312074,8.25588412,0.25900548,4.17189358
-4.85342671,13.92799358,2.38589109,0.00000000,5.61318405,8.30007582,0.25680810,4.17731958
-4.84742371,13.92197293,2.39794798,0.00000000,5.61336866,8.31615696,0.25384263,4.16915789
-4.84142071,13.86936884,2.40069947,0.00000000,5.59342641,8.30393922,0.25014826,4.14773177
-4.83541771,13.77111780,2.39412639,0.00000000,5.55340016,8.26374555,0.24577245,4.11357444
-4.82941471,13.62899155,2.37840009,0.00000000,5.49364911,8.19645090,0.24077029,4.06743611
-4.82341171,13.44562898,2.35389035,0.00000000,5.41486686,8.10350967,0.23520378,4.01028714
-4.81740870,13.22454498,2.32116746,0.00000000,5.31809049,7.98696686,0.22914108,3.94331603
-4.81140570,12.97011289,2.28099767,0.00000000,5.20469901,7.84945081,0.22265561,3.86792171
-4.80540270,12.68751811,2.23433191,0.00000000,5.07640038,7.69414546,0.21582514,3.78569929
-4.79939970,12.38268153,2.18228754,0.00000000,4.93520637,7.52474170,0.20873079,3.69841885
-4.79339670,12.06215291,2.12612369,0.00000000,4.78339564,7.34536766,0.20145592,3.60799721
-4.78739370,11.73297588,2.06721056,0.00000000,4.62346569,7.16049912,0.19408498,3.51646280
-4.78139070,11.40252736,2.00699365,0.00000000,4.45807517,6.97485232,0.18670225,3.42591416
-4.77538769,11.07833607,1.94695410,0.00000000,4.28997837,6.79326186,0.17939053,3.33847302
-4.76938469,10.76788559,1.88856630,0.00000000,4.12195451,6.62054800,0.17222984,3.25623322
-4.76338169,10.47840878,1.83325459,0.00000000,3.95673436,6.46137759,0.16529608,3.18120705
-4.75737869,10.21668102,1.78235027,0.00000000,3.79692736,6.32012386,0.15865970,3.11527087
-4.75137569,9.98882014,1.73705077,0.00000000,3.64495214,6.20073037,0.15238453,3.06011207
-4.74537269,9.80010102,1.69838250,0.00000000,3.50297338,6.10658441,0.14652665,3.01717945
-4.73936968,9.65479266,1.66716873,0.00000000,3.37284777,6.04040516,0.14113355,2.98763937
-4.73336668,9.55602455,1.64400383,0.00000000,3.25608124,6.00415116,0.13624342,2.97233948
-4.72736368,9.50568851,1.62923487,0.00000000,3.15379933,5.99895120,0.13188481,2.97178198
-4.72136068,9.50438072,1.62295131,0.00000000,3.06673179,6.02506183,0.12807655,2.98610791
-4.71535768,9.55138678,1.62498326,0.00000000,2.99521208,6.08185358,0.12482803,3.01509347
-4.70935468,9.64471148,1.63490832,0.00000000,2.93919144,6.16782693,0.12213982,3.05815899
-4.70335168,9.78115242,1.65206677,0.00000000,2.89826675,6.28065775,0.12000460,3.11439045
-4.69734867,9.95641516,1.67558461,0.00000000,2.87172065,6.41727097,0.11840840,3.18257297
-4.69134567,10.16526551,1.70440352,0.00000000,2.85857185,6.57393956,0.11733201,3.26123514
-4.68534267,10.40171301,1.73731653,0.00000000,2.85763292,6.74640550,0.11675261,3.34870225
-4.67933967,10.65921813,1.77300817,0.00000000,2.86757290,6.93001789,0.11664537,3.44315632
-4.67333667,10.93091472,1.81009747,0.00000000,2.88698123,7.11988294,0.11698509,3.54270019
-4.66733367,11.20983850,1.84718226,0.00000000,2.91443013,7.31102010,0.11774757,3.64542280
-4.66133067,11.48915203,1.88288302,0.00000000,2.94853224,7.49851825,0.11891080,3.74946262
-4.65532766,11.76235709,1.91588483,0.00000000,2.98799073,7.67768588,0.12045580,3.85306635
-4.64932466,12.02348572,1.94497583,0.00000000,3.03163971,7.84418981,0.12236692,3.95464007
-4.64332166,12.26726255,1.96908091,0.00000000,3.07847302,7.99417724,0.12463182,4.05279050
-4.63731866,12.48923249,1.98728956,0.00000000,3.12766054,8.12437687,0.12724082,4.14635469
-4.63131566,12.68584957,1.99887710,0.00000000,3.17855157,8.23217608,0.13018589,4.23441675
-4.62531266,12.85452486,2.00331882,0.00000000,3.23066593,8.31567191,0.13345913,4.31631139
-4.61930965,12.99363339,2.00029678,0.00000000,3.28367387,8.37369517,0.13705100,4.39161446
-4.61330665,13.10248229,1.98969952,0.00000000,3.33736672,8.40580800,0.14094824,4.46012156
-4.60730365,13.18124397,1.97161505,0.00000000,3.39162095,8.41227663,0.14513188,4.52181658
-4.60130065,13.23086020,1.94631791,0.00000000,3.44635833,8.39402195,0.14957513,4.57683240
-4.59529765,13.25292399,1.91425119,0.00000000,3.50150548,8.35255143,0.15424173,4.62540662
-4.58929465,13.24954720,1.87600465,0.00000000,3.55695602,8.28987674,0.15908455,4.66783541
-4.58329165,13.22322208,1.83229007,0.00000000,3.61253825,8.20842160,0.16404480,4.70442846
-4.57728864,13.17668479,1.78391521,0.00000000,3.66799112,8.11092465,0.16905191,4.73546825
-4.57128564,13.11278851,1.73175744,0.00000000,3.72295060,8.00034206,0.17402410,4.76117609
-4.56528264,13.03439236,1.67673826,0.00000000,3.77694780,7.87975389,0.17886974,4.78168727
-4.55927964,12.94427124,1.61979965,0.00000000,3.82941954,7.75227803,0.18348940,4.79703662
-4.55327664,12.84504969,1.56188297,0.00000000,3.87973112,7.62099456,0.18777869,4.80715556
-4.54727364,12.73916142,1.50391104,0.00000000,3.92721011,7.48888231,0.19163151,4.81188022
-4.54127064,12.62883387,1.44677378,0.00000000,3.97118951,7.35876898,0.19494388,4.81097024
-4.53526763,12.51609585,1.39131727,0.00000000,4.01105751,7.23329471,0.19761788,4.80413641
-4.52926463,12.40280465,1.33833641,0.00000000,4.04631087,7.11488866,0.19956570,4.79107525
-4.52326163,12.29068776,1.28857053,0.00000000,4.07660850,7.00575708,0.20071345,4.77150785
-4.51725863,12.18139384,1.24270178,0.00000000,4.10182169,6.90788117,0.20100466,4.74522036
-4.51125563,12.07654693,1.20135534,0.00000000,4.12207753,6.82302234,0.20040313,4.71210293
-4.50525263,11.97779823,1.16510110,0.00000000,4.13779238,6.75273261,0.19889504,4.67218477
-4.49924962,11.88687011,1.13445581,0.00000000,4.14969267,6.69836765,0.19649029,4.62566254
-4.49324662,11.80558784,1.10988524,0.00000000,4.15882103,6.66110037,0.19322271,4.57292041
-4.48724362,11.73589559,1.09180553,0.00000000,4.16652645,6.64193312,0.18914953,4.51454015
-4.48124062,11.67985450,1.08058336,0.00000000,4.17443798,6.64170687,0.18434963,4.45130076
-4.47523762,11.63962190,1.07653435,0.00000000,4.18442234,6.66110642,0.17892114,4.38416733
-4.46923462,11.61741191,1.07991964,0.00000000,4.19852659,6.70066077,0.17297810,4.31426984
-4.46323162,11.61543897,1.09094043,0.00000000,4.21890781,6.76073863,0.16664655,4.24287296
-4.45722861,11.63584671,1.10973051,0.00000000,4.24775229,6.84153891,0.16006019,4.17133836
-4.45122561,11.68062539,1.13634712,0.00000000,4.28718732,6.94307695,0.15335576,4.10108155
-4.44522261,11.75152171,1.17076055,0.00000000,4.33918906,7.06516696,0.14666835,4.03352530
-4.43921961,11.84994514,1.21284285,0.00000000,4.40549005,7.20740177,0.14012690,3.97005176
-4.43321661,11.97687498,1.26235648,0.00000000,4.48749029,7.36913094,0.13384998,3.91195552
-4.42721361,12.13277245,1.31894360,0.00000000,4.58617539,7.54943856,0.12794210,3.86039943
-4.42121061,12.31750175,1.38211671,0.00000000,4.70204538,7.74712208,0.12249066,3.81637503
-4.41520760,12.53026399,1.45125172,0.00000000,4.83505742,7.96067371,0.11756355,3.78066881
-4.40920460,12.76954715,1.52558398,0.00000000,4.98458494,8.18826590,0.11320771,3.75383554
-4.40320160,13.03309515,1.60420832,0.00000000,5.14939564,8.42774255,0.10944833,3.73617929
-4.39719860,13.31789838,1.68608357,0.00000000,5.32764990,8.67661751,0.10628907,3.72774256
-4.39119560,13.62020741,1.77004223,0.00000000,5.51692043,8.93208203,0.10371294,3.72830361
-4.38519260,13.93557119,1.85480553,0.00000000,5.71423344,9.19102234,0.10168398,3.73738175
-4.37918959,14.25890018,1.93900400,0.00000000,5.91613081,9.45004874,0.10014960,3.75425025
-4.37318659,14.58455393,2.02120345,0.00000000,6.11875168,9.70553682,0.09904339,3.77795619
-4.36718359,14.90645207,2.09993587,0.00000000,6.31793153,9.95368124,0.09828835,3.80734644
-4.36118059,15.21820651,2.17373457,0.00000000,6.50931570,10.19056169,0.09780048,3.84109898
-4.35517759,15.51327176,2.24117253,0.00000000,6.68848390,10.41222024,0.09749232,3.87775833
-4.34917459,15.78510932,2.30090285,0.00000000,6.85108149,10.61474845,0.09727668,3.91577431
-4.34317159,16.02736138,2.35169975,0.00000000,6.99295302,10.79438186,0.09707006,3.95354265
-4.33716858,16.23402816,2.39249859,0.00000000,7.11027329,10.94759897,0.09679589,3.98944659
-4.33116558,16.39964270,2.42243340,0.00000000,7.19967101,11.07122122,0.09638737,4.02189814
-4.32516258,16.51943687,2.44087022,0.00000000,7.25834048,11.16251005,0.09578984,4.04937792
-4.31915958,16.58949207,2.44743477,0.00000000,7.28413689,11.21925694,0.09496259,4.07047259
-4.31315658,16.60686864,2.44203316,0.00000000,7.27565169,11.23986251,0.09388013,4.08390878
-4.30715358,16.56970859,2.42486468,0.00000000,7.23226497,11.22340070,0.09253281,4.08858279
