energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.60380190,3.98867301,0.96367092,2.34187280,0.73247265,0.00313706,1.16288380,0.00000000
-5.59779890,4.08514814,0.99497764,2.40379283,0.75604258,0.00320657,1.17675957,0.00000000
-5.59179590,4.18485467,1.02767556,2.46642400,0.78065821,0.00327979,1.19114232,0.00000000
-5.58579290,4.28529303,1.06105231,2.52845084,0.80563528,0.00335417,1.20548939,0.00000000
-5.57978989,4.38408247,1.09441349,2.58863926,0.83029947,0.00342726,1.21929684,0.00000000
-5.57378689,4.47903086,1.12710357,2.64587520,0.85400752,0.00349674,1.23211100,0.00000000
-5.56778389,4.56819852,1.15852598,2.69919969,0.87616774,0.00356054,1.24353815,0.00000000
-5.56178089,4.64995408,1.18816141,2.74783906,0.89625889,0.00361688,1.25325193,0.00000000
-5.55577789,4.72302046,1.21558392,2.79122922,0.91384695,0.00366434,1.26099863,0.00000000
-5.54977489,4.78650938,1.24047401,2.82903326,0.92859888,0.00370191,1.26660015,0.00000000
-5.54377189,4.83994307,1.26262836,2.86115147,0.94029291,0.00372901,1.26995477,0.00000000
-5.53776888,4.88326261,1.28196567,2.88772349,0.94882494,0.00374554,1.27103587,0.00000000
-5.53176588,4.91682235,1.29852839,2.90912254,0.95421064,0.00375183,1.26988868,0.00000000
-5.52576288,4.94137074,1.31248016,2.92594160,0.95658319,0.00374868,1.26662530,0.00000000
-5.51975988,4.95801818,1.32409911,2.93897238,0.95618682,0.00373730,1.26141842,0.00000000
-5.51375688,4.96819318,1.33376707,2.94917739,0.95336625,0.00371926,1.25449365,0.00000000
-5.50775388,4.97358827,1.34195522,2.95765644,0.94855259,0.00369645,1.24612109,0.00000000
-5.50175088,4.97609793,1.34920659,2.96560868,0.94224628,0.00367099,1.23660623,0.00000000
-5.49574787,4.97775058,1.35611619,2.97429146,0.93499770,0.00364518,1.22628047,0.00000000
-5.48974487,4.98063753,1.36330935,2.98497777,0.92738646,0.00362136,1.21549152,0.00000000
-5.48374187,4.98684118,1.37141940,2.99891369,0.92000002,0.00360191,1.20459404,0.00000000
-5.47773887,4.99836554,1.38106529,3.01727756,0.91341265,0.00358909,1.19394055,0.00000000
-5.47173587,5.01707132,1.39283023,3.04114234,0.90816557,0.00358500,1.18387297,0.00000000
-5.46573287,5.04461823,1.40724209,3.07144263,0.90474900,0.00359151,1.17471497,0.00000000
-5.45972986,5.08241631,1.42475639,3.10894762,0.90358676,0.00361020,1.16676516,0.00000000
-5.45372686,5.13158824,1.44574243,3.15424082,0.90502410,0.00364230,1.16029140,0.00000000
-5.44772386,5.19294352,1.47047311,3.20770740,0.90931893,0.00368868,1.15552626,0.00000000
-5.44172086,5.26696545,1.49911880,3.26952947,0.91663676,0.00374982,1.15266372,0.00000000
-5.43571786,5.35381080,1.53174524,3.33968931,0.92704950,0.00382581,1.15185704,0.00000000
-5.42971486,5.45332199,1.56831555,3.41798017,0.94053769,0.00391640,1.15321791,0.00000000
-5.42371186,5.56505050,1.60869601,3.50402414,0.95699622,0.00402097,1.15681681,0.00000000
-5.41770885,5.68829032,1.65266521,3.59729593,0.97624285,0.00413862,1.16268432,0.00000000
-5.41170585,5.82211932,1.69992588,3.69715140,0.99802918,0.00426819,1.17081348,0.00000000
-5.40570285,5.96544649,1.75011895,3.80285943,1.02205332,0.00440831,1.18116278,0.00000000
-5.39969985,6.11706254,1.80283868,3.91363541,1.04797377,0.00455751,1.19365985,0.00000000
-5.39369685,6.27569132,1.85764842,4.02867484,1.07542369,0.00471422,1.20820536,0.00000000
-5.38769385,6.44003966,1.91409598,4.14718533,1.10402495,0.00487685,1.22467714,0.00000000
-5.38169085,6.60884322,1.97172790,4.26841553,1.13340146,0.00504385,1.24293418,0.00000000
-5.37568784,6.78090634,2.03010204,4.39167958,1.16319116,0.00521375,1.26282037,0.00000000
-5.36968484,6.95513432,2.08879799,4.51637618,1.19305622,0.00538520,1.28416783,0.00000000
-5.36368184,7.13055688,2.14742489,4.64200137,1.22269126,0.00555698,1.30679963,0.00000000
-5.35767884,7.30634215,2.20562659,4.76815470,1.25182934,0.00572804,1.33053200,0.00000000
-5.35167584,7.48180122,2.26308416,4.89453876,1.28024563,0.00589749,1.35517575,0.00000000
-5.34567284,7.65638352,2.31951590,5.02095235,1.30775893,0.00606460,1.38053727,0.00000000
-5.33966983,7.82966408,2.37467529,5.14727810,1.33423107,0.00622878,1.40641882,0.00000000
-5.33366683,8.00132405,2.42834721,5.27346524,1.35956458,0.00638958,1.43261857,0.00000000
-5.32766383,8.17112603,2.48034319,5.39950907,1.38369893,0.00654664,1.45893031,0.00000000
-5.32166083,8.33888625,2.53049604,5.52542810,1.40660560,0.00669968,1.48514320,0.00000000
-5.31565783,8.50444549,2.57865453,5.65124054,1.42828255,0.00684848,1.51104158,0.00000000
-5.30965483,8.66764071,2.62467871,5.77694145,1.44874828,0.00699282,1.53640513,0.00000000
-5.30365183,8.82827917,2.66843610,5.90248180,1.46803593,0.00713248,1.56100964,0.00000000
-5.29764882,8.98611660,2.70979914,6.02775072,1.48618768,0.00726724,1.58462825,0.00000000
-5.29164582,9.14084063,2.74864413,6.15256177,1.50324962,0.00739680,1.60703358,0.00000000
-5.28564282,9.29206035,2.78485148,6.27664401,1.51926732,0.00752084,1.62800059,0.00000000
-5.27963982,9.43930236,2.81830727,6.39963823,1.53428210,0.00763900,1.64731023,0.00000000
-5.27363682,9.58201351,2.84890590,6.52109851,1.54832806,0.00775086,1.66475381,0.00000000
-5.26763382,9.71957001,2.87655342,6.64049906,1.56142982,0.00785598,1.68013802,0.00000000
-5.26163082,9.85129228,2.90117121,6.75724594,1.57360096,0.00795387,1.69329031,0.00000000
-5.25562781,9.97646483,2.92269972,6.87069323,1.58484296,0.00804407,1.70406464,0.00000000
-5.24962481,10.09436020,2.94110189,6.98016292,1.59514467,0.00812612,1.71234712,0.00000000
-5.24362181,10.20426595,2.95636588,7.08496789,1.60448222,0.00819958,1.71806148,0.00000000
-5.23761881,10.30551365,2.96850726,7.18443709,1.61281926,0.00826407,1.72117409,0.00000000
-5.23161581,10.39750893,2.97757021,7.27794216,1.62010763,0.00831930,1.72169823,0.00000000
-5.22561281,10.47976164,2.98362808,7.36492474,1.62628842,0.00836505,1.71969739,0.00000000
-5.21960980,10.55191531,2.98678339,7.44492367,1.63129354,0.00840119,1.71528754,0.00000000
-5.21360680,10.61377518,2.98716734,7.51760127,1.63504772,0.00842773,1.70863808,0.00000000
-5.20760380,10.66533410,2.98493923,7.58276822,1.63747118,0.00844479,1.69997139,0.00000000
-5.20160080,10.70679563,2.98028600,7.64040606,1.63848291,0.00845263,1.68956100,0.00000000
-5.19559780,10.73859374,2.97342203,7.69068683,1.63800458,0.00845163,1.67772830,0.00000000
-5.18959480,10.76140838,2.96458936,7.73398917,1.63596504,0.00844233,1.66483779,0.00000000
-5.18359180,10.77617617,2.95405828,7.77090994,1.63230528,0.00842541,1.65129105,0.00000000
-5.17758879,10.78409545,2.94212827,7.80227099,1.62698368,0.00840168,1.63751943,0.00000000
-5.17158579,10.78662484,2.92912894,7.82912000,1.61998126,0.00837210,1.62397565,0.00000000
-5.16558279,10.78547442,2.91542066,7.85272508,1.61130669,0.00833775,1.61112448,0.00000000
-5.15957979,10.78258883,2.90139444,7.87456226,1.60100064,0.00829983,1.59943270,0.00000000
-5.15357679,10.78012161,2.88747055,7.89629560,1.58913909,0.00825966,1.58935856,0.00000000
-5.14757379,10.78040035,2.87409545,7.91974961,1.57583541,0.00821864,1.58134092,0.00000000
-5.14157079,10.78588264,2.86173655,7.94687395,1.56124067,0.00817826,1.57578838,0.00000000
-5.13556778,10.79910299,2.85087454,7.97970086,1.54554212,0.00814002,1.57306875,0.00000000
-5.12956478,10.82261179,2.84199318,8.02029586,1.52895971,0.00810547,1.57349892,0.00000000
-5.12356178,10.85890728,2.83556655,8.07070292,1.51174053,0.00807613,1.57733561,0.00000000
-5.11755878,10.91036269,2.83204403,8.13288550,1.49415146,0.00805346,1.58476724,0.00000000
-5.11155578,10.97915072,2.83183366,8.20866536,1.47647008,0.00803885,1.59590716,0.00000000
-5.10555278,11.06716815,2.83528434,8.29966119,1.45897456,0.00803355,1.61078856,0.00000000
-5.09954977,11.17596376,2.84266798,8.40722956,1.44193258,0.00803867,1.62936123,0.00000000
-5.09354677,11.30667255,2.85416242,8.53241058,1.42559030,0.00805513,1.65149046,0.00000000
-5.08754377,11.45995976,2.86983622,8.67588081,1.41016165,0.00808364,1.67695815,0.00000000
-5.08154077,11.63597747,2.88963642,8.83791581,1.39581876,0.00812467,1.70546625,0.00000000
-5.07553777,11.83433644,2.91337995,9.01836426,1.38268398,0.00817847,1.73664246,0.00000000
-5.06953477,12.05409528,2.94074979,9.21663548,1.37082407,0.00824506,1.77004824,0.00000000
-5.06353177,12.29376806,2.97129602,9.43170120,1.36024682,0.00832421,1.80518878,0.00000000
-5.05752876,12.55135099,3.00444237,9.66211235,1.35090051,0.00841550,1.84152479,0.00000000
-5.05152576,12.82436757,3.03949801,9.90603040,1.34267609,0.00851833,1.87848571,0.00000000
-5.04552276,13.10993091,3.07567432,10.16127250,1.33541214,0.00863194,1.91548384,0.00000000
-5.03951976,13.40482088,3.11210596,10.42536886,1.32890230,0.00875548,1.95192908,0.00000000
-5.03351676,13.70557321,3.14787557,10.69563010,1.32290478,0.00888801,1.98724360,0.00000000
-5.02751376,14.00857687,3.18204065,10.96922201,1.31715346,0.00902857,2.02087592,0.00000000
-5.02151076,14.31017574,3.21366186,11.24324467,1.31136998,0.00917623,2.05231400,0.00000000
-5.01550775,14.60677034,3.24183117,11.51481270,1.30527626,0.00933010,2.08109677,0.00000000
-5.00950475,14.89491560,3.26569876,11.78113348,1.29860662,0.00948937,2.10682371,0.00000000
-5.00350175,15.17141066,3.28449755,12.03958015,1.29111913,0.00965332,2.12916227,0.00000000
-4.99749875,15.43337740,3.29756433,12.28775675,1.28260549,0.00982137,2.14785273,0.00000000
-4.99149575,15.67832499,3.30435672,12.52355305,1.27289909,0.00999304,2.16271068,0.00000000
-4.98549275,15.90419841,3.30446554,12.74518754,1.26188085,0.01016796,2.17362697,0.00000000
-4.97948974,16.10941002,3.29762218,12.95123718,1.24948273,0.01034588,2.18056533,0.00000000
-4.97348674,16.29285387,3.28370113,13.14065387,1.23568890,0.01052659,2.18355797,0.00000000
-4.96748374,16.45390351,3.26271779,13.31276753,1.22053447,0.01070996,2.18269954,0.00000000
-4.96148074,16.59239461,3.23482214,13.46727692,1.20410227,0.01089586,2.17813967,0.00000000
-4.95547774,16.70859460,3.20028877,13.60422953,1.18651774,0.01108417,2.17007478,0.00000000
-4.94947474,16.80316168,3.15950417,13.72399228,1.16794244,0.01127470,2.15873946,0.00000000
-4.94347174,16.87709615,3.11295187,13.82721519,1.14856661,0.01146721,2.14439787,0.00000000
-4.93746873,16.93168684,3.06119641,13.91479037,1.12860114,0.01166136,2.12733551,0.00000000
-4.93146573,16.96845541,3.00486677,13.98780824,1.10826950,0.01185673,2.10785176,0.00000000
-4.92546273,16.98910109,2.94463996,14.04751338,1.08779995,0.01205276,2.08625328,0.00000000
-4.91945973,16.99544793,2.88122526,14.09526150,1.06741832,0.01224882,2.06284846,0.00000000
-4.91345673,16.98939600,2.81534955,14.13247923,1.04734179,0.01244415,2.03794298,0.00000000
-4.90745373,16.97287791,2.74774388,14.16062749,1.02777369,0.01263795,2.01183639,0.00000000
-4.90145073,16.94782082,2.67913156,14.18116929,1.00889947,0.01282933,1.98481950,0.00000000
-4.89544772,16.91611415,2.61021754,14.19554199,0.99088386,0.01301741,1.95717264,0.00000000
-4.88944472,16.87958251,2.54167924,14.20513395,0.97386918,0.01320129,1.92916428,0.00000000
-4.88344172,16.83996309,2.47415842,14.21126511,0.95797460,0.01338012,1.90104998,0.00000000
-4.87743872,16.79888675,2.40825416,14.21517093,0.94329628,0.01355310,1.87307144,0.00000000
-4.87143572,16.75786173,2.34451656,14.21798901,0.92990809,0.01371952,1.84545541,0.00000000
-4.86543272,16.71825930,2.28344119,14.22074772,0.91786279,0.01387878,1.81841234,0.00000000
-4.85942971,16.68130058,2.22546416,14.22435638,0.90719344,0.01403037,1.79213476,0.00000000
-4.85342671,16.64804439,2.17095778,14.22959659,0.89791489,0.01417391,1.76679537,0.00000000
-4.84742371,16.61937592,2.12022681,14.23711476,0.89002516,0.01430911,1.74254483,0.00000000
-4.84142071,16.59599666,2.07350559,14.24741579,0.88350666,0.01443579,1.71950949,0.00000000
-4.83541771,16.57841622,2.03095597,14.26085850,0.87832723,0.01455383,1.69778911,0.00000000
-4.82941471,16.56694681,1.99266642,14.27765320,0.87444096,0.01466316,1.67745484,0.00000000
-4.82341171,16.56170142,1.95865244,14.29786217,0.87178877,0.01476375,1.65854762,0.00000000
-4.81740870,16.56259657,1.92885832,14.32140371,0.87029898,0.01485556,1.64107721,0.00000000
-4.81140570,16.56936053,1.90316061,14.34806026,0.86988776,0.01493851,1.62502202,0.00000000
-4.80540270,16.58154765,1.88137306,14.37749111,0.87045978,0.01501249,1.61032986,0.00000000
-4.79939970,16.59855884,1.86325325,14.40924983,0.87190894,0.01507734,1.59691965,0.00000000
-4.79339670,16.61966834,1.84851059,14.44280616,0.87411940,0.01513282,1.58468416,0.00000000
-4.78739370,16.64405589,1.83681565,14.47757194,0.87696695,0.01517864,1.57349366,0.00000000
-4.78139070,16.67084341,1.82781035,14.51293022,0.88032067,0.01521445,1.56320040,0.00000000
-4.77538769,16.69913471,1.82111886,14.54826632,0.88404501,0.01523987,1.55364378,0.00000000
-4.76938469,16.72805649,1.81635867,14.58299952,0.88800210,0.01525449,1.54465592,0.00000000
-4.76338169,16.75679873,1.81315152,14.61661383,0.89205431,0.01525794,1.53606749,0.00000000
-4.75737869,16.78465249,1.81113363,14.64868629,0.89606693,0.01524989,1.52771346,0.00000000
-4.75137569,16.81104323,1.80996512,14.67891129,0.89991088,0.01523007,1.51943865,0.00000000
-4.74537269,16.83555803,1.80933802,14.70711968,0.90346532,0.01519834,1.51110275,0.00000000
-4.73936968,16.85796543,1.80898282,14.73329169,0.90661995,0.01515466,1.50258468,0.00000000
-4.73336668,16.87822696,1.80867323,14.75756304,0.90927708,0.01509917,1.49378609,0.00000000
-4.72736368,16.89650006,1.80822921,14.78022404,0.91135318,0.01503216,1.48463403,0.00000000
-4.72136068,16.91313249,1.80751815,14.80171181,0.91277999,0.01495410,1.47508255,0.00000000
-4.71535768,16.92864878,1.80645435,14.82259642,0.91350509,0.01486562,1.46511340,0.00000000
-4.70935468,16.94372976,1.80499684,14.84356156,0.91349196,0.01476751,1.45473570,0.00000000
-4.70335168,16.95918635,1.80314589,14.86538112,0.91271956,0.01466070,1.44398482,0.00000000
-4.69734867,16.97592926,1.80093829,14.88889281,0.91118142,0.01454623,1.43292043,0.00000000
-4.69134567,16.99493589,1.79844170,14.91497019,0.90888447,0.01442526,1.42162383,0.00000000
-4.68534267,17.01721600,1.79574837,14.94449423,0.90584752,0.01429897,1.41019476,0.00000000
-4.67933967,17.04377748,1.79296836,14.97832556,0.90209961,0.01416859,1.39874777,0.00000000
-4.67333667,17.07559313,1.79022267,15.01727805,0.89767830,0.01403533,1.38740816,0.00000000
-4.66733367,17.11356931,1.78763624,15.06209444,0.89262788,0.01390036,1.37630771,0.00000000
-4.66133067,17.15851686,1.78533117,15.11342415,0.88699775,0.01376480,1.36558026,0.00000000
-4.65532766,17.21112455,1.78342033,15.17180340,0.88084086,0.01362966,1.35535716,0.00000000
-4.64932466,17.27193504,1.78200129,15.23763749,0.87421226,0.01349583,1.34576276,0.00000000
-4.64332166,17.34132323,1.78115091,15.31118502,0.86716790,0.01336407,1.33690990,0.00000000
-4.63731866,17.41947700,1.78092055,15.39254383,0.85976351,0.01323498,1.32889568,0.00000000
-4.63131566,17.50638017,1.78133205,15.48163858,0.85205359,0.01310899,1.32179739,0.00000000
-4.62531266,17.60179799,1.78237460,15.57821002,0.84409060,0.01298638,1.31566886,0.00000000
-4.61930965,17.70526535,1.78400252,15.68180612,0.83592415,0.01286725,1.31053730,0.00000000
-4.61330665,17.81607861,1.78613412,15.79177577,0.82760033,0.01275152,1.30640078,0.00000000
-4.60730365,17.93329165,1.78865168,15.90726571,0.81916103,0.01263893,1.30322647,0.00000000
-4.60130065,18.05571737,1.79140270,16.02722157,0.81064337,0.01252909,1.30094978,0.00000000
-4.59529765,18.18193574,1.79420232,16.15039431,0.80207918,0.01242144,1.29947452,0.00000000
-4.58929465,18.31030952,1.79683708,16.27535292,0.79349459,0.01231530,1.29867418,0.00000000
-4.58329165,18.43900865,1.79906991,16.40050439,0.78490967,0.01220988,1.29839430,0.00000000
-4.57728864,18.56604381,1.80064624,16.52412164,0.77633833,0.01210429,1.29845613,0.00000000
-4.57128564,18.68930957,1.80130115,16.64437967,0.76778833,0.01199762,1.29866122,0.00000000
-4.56528264,18.80663653,1.80076733,16.75939979,0.75926150,0.01188890,1.29879716,0.00000000
-4.55927964,18.91585162,1.79878352,16.86730106,0.75075421,0.01177719,1.29864398,0.00000000
-4.55327664,19.01484490,1.79510333,16.96625767,0.74225808,0.01166161,1.29798128,0.00000000
-4.54727364,19.10164052,1.78950377,17.05456044,0.73376089,0.01154135,1.29659552,0.00000000
-4.54127064,19.17446916,1.78179346,17.13067985,0.72524762,0.01141575,1.29428739,0.00000000
-4.53526763,19.23183869,1.77181997,17.19332794,0.71670177,0.01128428,1.29087875,0.00000000
-4.52926463,19.27259969,1.75947599,17.24151613,0.70810660,0.01114664,1.28621900,0.00000000
-4.52326163,19.29600232,1.74470407,17.27460568,0.69944653,0.01100273,1.28019040,0.00000000
-4.51725863,19.30174134,1.72749966,17.29234803,0.69070837,0.01085268,1.27271216,0.00000000
-4.51125563,19.28998637,1.70791238,17.29491237,0.68188249,0.01069690,1.26374314,0.00000000
-4.50525263,19.26139520,1.68604532,17.28289831,0.67296379,0.01053602,1.25328294,0.00000000
-4.49924962,19.21710858,1.66205251,17.25733214,0.66395242,0.01037094,1.24137141,0.00000000
-4.49324662,19.15872581,1.63613462,17.21964610,0.65485422,0.01020279,1.22808657,0.00000000
-4.48724362,19.08826155,1.60853316,17.17164067,0.64568088,0.01003289,1.21354102,0.00000000
-4.48124062,19.00808487,1.57952331,17.11543086,0.63644974,0.00986274,1.19787720,0.00000000
-4.47523762,18.92084288,1.54940590,17.05337841,0.62718342,0.00969398,1.18126154,0.00000000
-4.46923462,18.82937157,1.51849871,16.98801209,0.61790908,0.00952831,1.16387789,0.00000000
-4.46323162,18.73659771,1.48712760,16.92193960,0.60865759,0.00936748,1.14592065,0.00000000
-4.45722861,18.64543550,1.45561784,16.85775430,0.59946246,0.00921320,1.12758775,0.00000000
-4.45122561,18.55868254,1.42428586,16.79794077,0.59035878,0.00906711,1.10907394,0.00000000
-4.44522261,18.47891924,1.39343189,16.74478316,0.58138213,0.00893073,1.09056464,0.00000000
-4.43921961,18.40841597,1.36333362,16.70028005,0.57256751,0.00880539,1.07223054,0.00000000
-4.43321661,18.34905177,1.33424108,16.66606958,0.56394843,0.00869219,1.05422327,0.00000000
-4.42721361,18.30224797,1.30637296,16.64336775,0.55555616,0.00859197,1.03667211,0.00000000
-4.42121061,18.26891934,1.27991417,16.63292271,0.54741913,0.00850528,1.01968187,0.00000000
-4.41520760,18.24944467,1.25501493,16.63498672,0.53956258,0.00843235,1.00333204,0.00000000
-4.40920460,18.24365792,1.23179096,16.64930709,0.53200845,0.00837310,0.98767687,0.00000000
-4.40320160,18.25086007,1.21032495,16.67513626,0.52477540,0.00832710,0.97274663,0.00000000
-4.39719860,18.26985107,1.19066883,16.71126079,0.51787908,0.00829361,0.95854954,0.00000000
-4.39119560,18.29898037,1.17284688,16.75604788,0.51133251,0.00827160,0.94507448,0.00000000
-4.38519260,18.33621398,1.15685931,16.80750757,0.50514661,0.00825973,0.93229409,0.00000000
-4.37918959,18.37921522,1.14268606,16.86336828,0.49933069,0.00825645,0.92016822,0.00000000
-4.37318659,18.42543589,1.13029077,16.92116245,0.49389302,0.00826001,0.90864737,0.00000000
-4.36718359,18.47221435,1.11962454,16.97831921,0.48884132,0.00826850,0.89767618,0.00000000
-4.36118059,18.51687670,1.11062943,17.03226041,0.48418315,0.00827991,0.88719660,0.00000000
-4.35517759,18.55683725,1.10324148,17.08049642,0.47992616,0.00829220,0.87715082,0.00000000
-4.34917459,18.58969474,1.09739330,17.12071820,0.47607818,0.00830335,0.86748377,0.00000000
-4.34317159,18.61332066,1.09301595,17.15088231,0.47264709,0.00831139,0.85814520,0.00000000
-4.33716858,18.62593683,1.09004035,17.16928585,0.46964058,0.00831451,0.84909124,0.00000000
-4.33116558,18.62617947,1.08839795,17.17462869,0.46706566,0.00831104,0.84028562,0.00000000
-4.32516258,18.61314777,1.08802104,17.16606095,0.46492802,0.00829957,0.83170032,0.00000000
-4.31915958,18.58643543,1.08884239,17.14321417,0.46323129,0.00827892,0.82331592,0.00000000
-4.31315658,18.54614422,1.09079467,17.10621519,0.46197617,0.00824823,0.81512154,0.00000000
-4.30715358,18.49287937,1.09380946,17.05568237,0.46115959,0.00820693,0.80711451,0.00000000
