energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.74187094,1.15419381,-2.60854380,0.01583187,-0.00431402,0.04063235,-0.03600731,0.82661530,-2.05989265,0.21766939,-0.38101170,0.01346069,-0.01312174,0.70889319,-1.76689590,0.39204042,-1.03392886,0.11042673,-0.20807332
-5.73586793,1.14272361,-2.64040880,0.01725950,-0.00454234,0.04456169,-0.03618548,0.78338129,-2.09199400,0.22089514,-0.38345153,0.01488066,-0.01320416,0.69395503,-1.79001047,0.37545889,-1.04582153,0.10959121,-0.21441287
-5.72986493,1.13823945,-2.66188624,0.01876727,-0.00485058,0.04885032,-0.03619692,0.74437143,-2.11526773,0.22572692,-0.38421764,0.01638759,-0.01328058,0.68305282,-1.80607405,0.36083273,-1.05350280,0.10943704,-0.22003922
-5.72386193,1.14031065,-2.67304981,0.02033782,-0.00524515,0.05346226,-0.03604316,0.70960433,-2.12949712,0.23203947,-0.38335142,0.01796455,-0.01336307,0.67597988,-1.81511265,0.34813022,-1.05698197,0.10991927,-0.22490368
-5.71785893,1.14834393,-2.67415468,0.02195099,-0.00573272,0.05835045,-0.03572876,0.67900624,-2.13461132,0.23967042,-0.38092017,0.01959173,-0.01346491,0.67243878,-1.81727400,0.33728076,-1.05633552,0.11097486,-0.22897231
-5.71185593,1.16159668,-2.66562564,0.02358404,-0.00632003,0.06345696,-0.03526119,0.65241854,-2.13068489,0.24842255,-0.37701466,0.02124669,-0.01360022,0.67204951,-1.81282025,0.32817801,-1.05170294,0.11252449,-0.23222680
-5.70585293,1.17919542,-2.64804096,0.02521199,-0.00701341,0.06871372,-0.03465062,0.62960776,-2.11793387,0.25806736,-0.37174612,0.02290466,-0.01378338,0.67436063,-1.80211788,0.32068410,-1.04328110,0.11447497,-0.23466478
-5.69984992,1.20015897,-2.62211231,0.02680812,-0.00781848,0.07404363,-0.03390967,0.61027756,-2.09670846,0.26834964,-0.36524280,0.02453907,-0.01402852,0.67886272,-1.78562487,0.31463489,-1.03131741,0.11672202,-0.23629975
-5.69384692,1.22342580,-2.58866112,0.02834454,-0.00873969,0.07936210,-0.03305306,0.59408226,-2.06748218,0.27899342,-0.35764626,0.02612213,-0.01434888,0.68500406,-1.76387541,0.30984594,-1.01610198,0.11915356,-0.23716019
-5.68784392,1.24788483,-2.54859219,0.02979294,-0.00977990,0.08457901,-0.03209726,0.58064143,-2.03083798,0.28970863,-0.34910739,0.02762550,-0.01475624,0.69220776,-1.73746279,0.30611916,-0.99795881,0.12165312,-0.23728829
-5.68184092,1.27240832,-2.50286522,0.03112529,-0.01093998,0.08960097,-0.03106003,0.56955498,-1.98745145,0.30019882,-0.33978238,0.02902106,-0.01526037,0.69988989,-1.70702068,0.30324972,-0.97723645,0.12410351,-0.23673803
-5.67583792,1.29588611,-2.45246511,0.03231470,-0.01221842,0.09433395,-0.02995996,0.56041808,-1.93807173,0.31016928,-0.32982861,0.03028172,-0.01586846,0.70747792,-1.67320355,0.30103305,-0.95429829,0.12639052,-0.23557278
-5.66983492,1.31725952,-2.39837211,0.03333626,-0.01361097,0.09868604,-0.02881596,0.55283547,-1.88350080,0.31933557,-0.31940079,0.03138220,-0.01658466,0.71442858,-1.63666693,0.29927159,-0.92951279,0.12840646,-0.23386249
-5.66383192,1.33555383,-2.34153278,0.03416781,-0.01511038,0.10257033,-0.02764677,0.54643437,-1.82457178,0.32743192,-0.30864718,0.03229986,-0.01740968,0.72024464,-1.59804800,0.29778108,-0.90324402,0.13005346,-0.23168069
-5.65782891,1.34990786,-2.28283290,0.03479069,-0.01670617,0.10590779,-0.02647045,0.54087573,-1.76212713,0.33421940,-0.29770634,0.03301539,-0.01834054,0.72448978,-1.55794745,0.29639594,-0.87584273,0.13124646,-0.22910131
-5.65182591,1.35959953,-2.22307335,0.03519040,-0.01838457,0.10863006,-0.02530388,0.53586320,-1.69699756,0.33949337,-0.28670413,0.03351345,-0.01937034,0.72680086,-1.51691326,0.29497376,-0.84763840,0.13191568,-0.22619556
-5.64582291,1.36406623,-2.16294997,0.03535712,-0.02012850,0.11068192,-0.02416237,0.53114966,-1.62998253,0.34308998,-0.27575137,0.03378321,-0.02048829,0.72689725,-1.47542700,0.29339841,-0.81893240,0.13200843,-0.22302898
-5.63981991,1.36291930,-2.10303824,0.03528606,-0.02191773,0.11202351,-0.02305922,0.52654092,-1.56183301,0.34489144,-0.26494209,0.03381866,-0.02167974,0.72458670,-1.43389328,0.29158194,-0.78999263,0.13149040,-0.21965899
-5.63381691,1.35595188,-2.04378341,0.03497766,-0.02372914,0.11263211,-0.02200547,0.52189676,-1.49323730,0.34482982,-0.25435241,0.03361884,-0.02292649,0.71976754,-1.39263287,0.28946493,-0.76104983,0.13034618,-0.21613275
-5.62781391,1.34314013,-1.98549658,0.03443761,-0.02553715,0.11250338,-0.02100966,0.51712918,-1.42481024,0.34288935,-0.24404009,0.03318787,-0.02420714,0.71242723,-1.35187962,0.28701553,-0.73229550,0.12857903,-0.21248583
-5.62181091,1.32463771,-1.92835678,0.03367669,-0.02731423,0.11165213,-0.02007768,0.51219831,-1.35708630,0.33910695,-0.23404483,0.03253475,-0.02549762,0.70263748,-1.31178146,0.28422713,-0.70388175,0.12621007,-0.20874143
-5.61580790,1.30076410,-1.87241900,0.03271042,-0.02903156,0.11011246,-0.01921281,0.50710615,-1.29051651,0.33357126,-0.22438915,0.03167307,-0.02677185,0.69054602,-1.27240523,0.28111494,-0.67592277,0.12327679,-0.20491047
-5.60980490,1.27198743,-1.81762767,0.03155857,-0.03065978,0.10793744,-0.01841575,0.50188872,-1.22546930,0.32642000,-0.21507995,0.03062050,-0.02800242,0.67636591,-1.23374528,0.27771158,-0.64849799,0.11983099,-0.20099227
-5.60380190,1.23890283,-1.76383486,0.03024454,-0.03216983,0.10519815,-0.01768483,0.49660709,-1.16223472,0.31783601,-0.20611055,0.02939821,-0.02916151,0.66036260,-1.19573504,0.27406215,-0.62165652,0.11593636,-0.19697604
-5.59779890,1.20220753,-1.71082226,0.02879461,-0.03353379,0.10198236,-0.01701625,0.49133800,-1.10103182,0.30804210,-0.19746313,0.02803014,-0.03022164,0.64283977,-1.15826122,0.27021887,-0.59542277,0.11166572,-0.19284285
-5.59179590,1.16267393,-1.65832573,0.02723716,-0.03472576,0.09839270,-0.01640443,0.48616452,-1.04201829,0.29729501,-0.18911154,0.02654220,-0.03115660,0.62412458,-1.12117965,0.26623578,-0.56980275,0.10709809,-0.18856813
-5.58579290,1.12112210,-1.60606109,0.02560181,-0.03572270,0.09454463,-0.01584243,0.48116750,-0.98530178,0.28587872,-0.18102414,0.02496150,-0.03194230,0.60455309,-1.08433200,0.26216379,-0.54479077,0.10231574,-0.18412445
-5.57978989,1.07839287,-1.55374985,0.02391863,-0.03650526,0.09056403,-0.01532234,0.47641808,-0.93095209,0.27409738,-0.17316681,0.02331548,-0.03255753,0.58445667,-1.04756239,0.25804634,-0.52037611,0.09740135,-0.17948442
-5.57378689,1.03532281,-1.50114334,0.02221728,-0.03705841,0.08658473,-0.01483578,0.47197193,-0.87901327,0.26226829,-0.16550568,0.02163119,-0.03298468,0.56414985,-1.01073305,0.25391585,-0.49654927,0.09243537,-0.17462356
-5.56778389,0.99272185,-1.44804427,0.02052629,-0.03737200,0.08274589,-0.01437431,0.46786530,-0.82951506,0.25071490,-0.15800972,0.01993454,-0.03321032,0.54392038,-0.97373817,0.24979136,-0.47330746,0.08749376,-0.16952298
-5.56178089,0.95135452,-1.39432437,0.01887242,-0.03744120,0.07918940,-0.01392989,0.46411313,-0.78248277,0.23976024,-0.15065288,0.01824970,-0.03322559,0.52402152,-0.93651518,0.24567719,-0.45065903,0.08264602,-0.16417164
-5.55577789,0.91192500,-1.33993731,0.01728005,-0.03726665,0.07605726,-0.01349523,0.46070911,-0.73794526,0.22972085,-0.14341586,0.01659855,-0.03302655,0.50466713,-0.89905301,0.24156289,-0.42862662,0.07795378,-0.15856817
-5.54977489,0.87506624,-1.28492648,0.01577078,-0.03685454,0.07348903,-0.01306416,0.45762772,-0.69594046,0.22090119,-0.13628727,0.01500033,-0.03261419,0.48602920,-0.86139678,0.23742427,-0.40724882,0.07346980,-0.15272205
-5.54377189,0.84133298,-1.22942714,0.01436309,-0.03621642,0.07161937,-0.01263182,0.45482776,-0.65651825,0.21358866,-0.12926430,0.01347134,-0.03199438,0.46823798,-0.82364891,0.23322555,-0.38658037,0.06923739,-0.14665415
-5.53776888,0.81119831,-1.17366307,0.01307212,-0.03536884,0.07057556,-0.01219494,0.45225712,-0.61974070,0.20804913,-0.12235286,0.01202484,-0.03117766,0.45138427,-0.78596660,0.22892224,-0.36669086,0.06529032,-0.14039662
-5.53176588,0.78505320,-1.11793810,0.01190952,-0.03433283,0.07047517,-0.01175187,0.44985835,-0.58567968,0.20452294,-0.11556710,0.01067096,-0.03017874,0.43552349,-0.74855583,0.22446479,-0.34766206,0.06165306,-0.13399210
-5.52576288,0.76320822,-1.06262307,0.01088355,-0.03313321,0.07142368,-0.01130267,0.44757438,-0.55441230,0.20322115,-0.10892860,0.00941684,-0.02901603,0.42068112,-0.71166255,0.21980246,-0.32958407,0.05834136,-0.12749233
-5.51975988,0.74589682,-1.00813912,0.00999904,-0.03179780,0.07351219,-0.01084904,0.44535413,-0.52601444,0.20432214,-0.10246513,0.00826678,-0.02771095,0.40685894,-0.67556130,0.21488745,-0.31255057,0.05536305,-0.12095631
-5.51375688,0.73327936,-0.95493824,0.00925763,-0.03035650,0.07681509,-0.01039430,0.44315737,-0.50055293,0.20796825,-0.09620907,0.00722249,-0.02628717,0.39404165,-0.64054224,0.20967876,-0.29665342,0.05271896,-0.11444801
-5.50775388,0.72544721,-0.90348235,0.00865792,-0.02884039,0.08138779,-0.00994324,0.44095851,-0.47807705,0.21426252,-0.09019578,0.00628339,-0.02476989,0.38220324,-0.60689712,0.20414568,-0.28197699,0.05040401,-0.10803385
-5.50175088,0.72242641,-0.85422196,0.00819577,-0.02728071,0.08726448,-0.00950196,0.43874912,-0.45860992,0.22326551,-0.08446183,0.00544696,-0.02318498,0.37131291,-0.57490514,0.19827073,-0.26859252,0.04840828,-0.10178005
-5.49574787,0.72418065,-0.80757562,0.00786456,-0.02570798,0.09445604,-0.00907774,0.43653882,-0.44214035,0.23499219,-0.07904331,0.00470907,-0.02155824,0.36134011,-0.54481936,0.19205182,-0.25655288,0.04671799,-0.09575004
-5.48974487,0.73061323,-0.76391122,0.00765546,-0.02415112,0.10294809,-0.00867894,0.43435480,-0.42861578,0.24940908,-0.07397432,0.00406437,-0.01991467,0.35225849,-0.51685444,0.18550359,-0.24588802,0.04531653,-0.09000201
-5.48374187,0.74156829,-0.72353008,0.00755782,-0.02263661,0.11269932,-0.00831478,0.43223976,-0.41793690,0.26643167,-0.06928568,0.00350661,-0.01827783,0.34404879,-0.49117628,0.17865793,-0.23660140,0.04418529,-0.08458666
-5.47773887,0.75683141,-0.68665451,0.00755943,-0.02118790,0.12364025,-0.00799537,0.43024872,-0.40995414,0.28592256,-0.06500399,0.00302898,-0.01666928,0.33670055,-0.46789406,0.17156358,-0.22866749,0.04330442,-0.07954550
-5.47173587,0.77613017,-0.65341946,0.00764686,-0.01982480,0.13567251,-0.00773157,0.42844488,-0.40446656,0.30769032,-0.06115099,0.00262436,-0.01510817,0.33021283,-0.44705510,0.16428509,-0.22203074,0.04265349,-0.07490940
-5.46573287,0.79913504,-0.62386847,0.00780578,-0.01856316,0.14866874,-0.00753503,0.42689502,-0.40122309,0.33148951,-0.05774336,0.00228564,-0.01361089,0.32459420,-0.42864259,0.15690106,-0.21660575,0.04221207,-0.07069778
-5.45972986,0.82546137,-0.59795405,0.00802128,-0.01741460,0.16247335,-0.00741826,0.42566474,-0.39992634,0.35702215,-0.05479289,0.00200587,-0.01219089,0.31986200,-0.41257641,0.14950192,-0.21227895,0.04196020,-0.06691822
-5.45372686,0.85467285,-0.57554223,0.00827819,-0.01638644,0.17690405,-0.00739464,0.42481403,-0.40023871,0.38394065,-0.05230696,0.00177845,-0.01085863,0.31604149,-0.39871673,0.14218744,-0.20891152,0.04187883,-0.06356669
-5.44772386,0.88628719,-0.55642106,0.00856137,-0.01548178,0.19175445,-0.00747857,0.42439360,-0.40179060,0.41185267,-0.05028936,0.00159728,-0.00962158,0.31316473,-0.38687030,0.13506398,-0.20634354,0.04195024,-0.06062810
-5.44172086,0.91978413,-0.54031232,0.00885604,-0.01469973,0.20679756,-0.00768556,0.42444220,-0.40419047,0.44032780,-0.04874134,0.00145682,-0.00848436,0.31126980,-0.37679899,0.12824185,-0.20439905,0.04215839,-0.05807744
-5.43571786,0.95461612,-0.52688580,0.00914802,-0.01403571,0.22179033,-0.00803236,0.42498522,-0.40703614,0.46890612,-0.04766275,0.00135220,-0.00744899,0.31040025,-0.36823003,0.12183271,-0.20289189,0.04248940,-0.05588118
-5.42971486,0.99022153,-0.51577549,0.00942406,-0.01348191,0.23647903,-0.00853697,0.42603471,-0.40992692,0.49710846,-0.04705332,0.00127917,-0.00651508,0.31060490,-0.36086754,0.11594730,-0.20163199,0.04293186,-0.05399893
-5.42371186,1.02604008,-0.50659663,0.00967205,-0.01302778,0.25060538,-0.00921868,0.42759076,-0.41247606,0.52444823,-0.04691381,0.00123418,-0.00568027,0.31193822,-0.35440476,0.11069336,-0.20043186,0.04347728,-0.05238538
-5.41770885,1.06153003,-0.49896282,0.00988126,-0.01266064,0.26391337,-0.01009801,0.42964420,-0.41432280,0.55044432,-0.04724708,0.00121434,-0.00494044,0.31446096,-0.34853626,0.10617400,-0.19911295,0.04412044,-0.05099225
-5.41170585,1.09618634,-0.49250244,0.01004256,-0.01236625,0.27615627,-0.01119648,0.43218033,-0.41514363,0.57463473,-0.04805891,0.00121733,-0.00429021,0.31824100,-0.34296980,0.10248633,-0.19751157,0.04485975,-0.04977028
-5.40570285,1.12955889,-0.48687360,0.01014852,-0.01212944,0.28710382,-0.01253635,0.43518342,-0.41466224,0.59659026,-0.04935846,0.00124142,-0.00372315,0.32335434,-0.33743715,0.09972042,-0.19548425,0.04569751,-0.04867114
-5.39969985,1.16126988,-0.48177692,0.01019357,-0.01193471,0.29654919,-0.01414016,0.43864163,-0.41265761,0.61592779,-0.05115847,0.00128534,-0.00323224,0.32988582,-0.33170355,0.09795849,-0.19291221,0.04664011,-0.04764921
-5.39369685,1.19102915,-0.47696568,0.01017404,-0.01176678,0.30431535,-0.01603013,0.44255183,-0.40897012,0.63232245,-0.05347493,0.00134823,-0.00281009,0.33792950,-0.32557542,0.09727435,-0.18970476,0.04769809,-0.04666309
-5.38769385,1.21864682,-0.47225314,0.01008817,-0.01161114,0.31026071,-0.01822746,0.44692402,-0.40350530,0.64551816,-0.05632641,0.00142956,-0.00244925,0.34758842,-0.31890615,0.09773284,-0.18580166,0.04888607,-0.04567693
-5.38169085,1.24404195,-0.46751659,0.00993607,-0.01145447,0.31428363,-0.02075143,0.45178505,-0.39623517,0.65533591,-0.05973291,0.00152903,-0.00214242,0.35897350,-0.31159980,0.09938939,-0.18117424,0.05022251,-0.04466139
-5.37568784,1.26724701,-0.46269846,0.00971960,-0.01128503,0.31632564,-0.02361844,0.45718105,-0.38719726,0.66167952,-0.06371443,0.00164647,-0.00188268,0.37220166,-0.30361276,0.10228956,-0.17582541,0.05172930,-0.04359439
-5.36968484,1.28840741,-0.45780437,0.00944226,-0.01109292,0.31637325,-0.02684095,0.46317875,-0.37649135,0.66453837,-0.06828910,0.00178175,-0.00166359,0.38739289,-0.29495334,0.10646854,-0.16978856,0.05343120,-0.04246144
-5.36368184,1.30777618,-0.45289872,0.00910897,-0.01087031,0.31445815,-0.03042639,0.46986519,-0.36427428,0.66398711,-0.07347124,0.00193471,-0.00147932,0.40466650,-0.28567968,0.11195052,-0.16312544,0.05535510,-0.04125577
-5.35767884,1.32570392,-0.44809803,0.00872586,-0.01061152,0.31065591,-0.03437605,0.47734613,-0.35075308,0.66018230,-0.07926918,0.00210505,-0.00132474,0.42413656,-0.27589605,0.11874815,-0.15592337,0.05752917,-0.03997816
-5.35167584,1.34262438,-0.44356268,0.00830000,-0.01031302,0.30508322,-0.03868413,0.48574308,-0.33617682,0.65335611,-0.08568320,0.00229225,-0.00119542,0.44590679,-0.26574799,0.12686188,-0.14829163,0.05998189,-0.03863653
-5.34567284,1.35903664,-0.43948769,0.00783916,-0.00997342,0.29789378,-0.04333679,0.49518916,-0.32082776,0.64380746,-0.09270358,0.00249554,-0.00108770,0.47006522,-0.25541654,0.13627939,-0.14035759,0.06274107,-0.03724536
