energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
2.30215108,3.22393205,0.01116649,0.26559550,1.35870521,1.27078603,1.49240507,0.00000000
2.30815408,3.32328980,0.01160961,0.28047017,1.39150375,1.32413139,1.46887193,0.00000000
2.31415708,3.42408274,0.01206830,0.29583466,1.42582321,1.37751593,1.44607068,0.00000000
2.32016008,3.52514268,0.01254079,0.31157460,1.46132929,1.43037594,1.42398528,0.00000000
2.32616308,3.62530654,0.01302589,0.32757339,1.49765340,1.48216187,1.40259482,0.00000000
2.33216608,3.72344399,0.01352307,0.34371354,1.53440127,1.53234994,1.38187766,0.00000000
2.33816908,3.81848412,0.01403239,0.35987796,1.57116270,1.58045304,1.36181514,0.00000000
2.34417209,3.90944012,0.01455449,0.37595113,1.60752184,1.62603029,1.34239438,0.00000000
2.35017509,3.99543074,0.01509045,0.39182001,1.64306752,1.66869483,1.32361031,0.00000000
2.35617809,4.07569738,0.01564177,0.40737487,1.67740321,1.70811958,1.30546667,0.00000000
2.36218109,4.14961621,0.01621018,0.42250985,1.71015607,1.74404059,1.28797594,0.00000000
2.36818409,4.21670462,0.01679757,0.43712336,1.74098481,1.77625806,1.27115839,0.00000000
2.37418709,4.27662183,0.01740578,0.45111841,1.76958593,1.80463488,1.25504014,0.00000000
2.38019010,4.32916385,0.01803656,0.46440277,1.79569825,1.82909308,1.23965064,0.00000000
2.38619310,4.37425320,0.01869134,0.47688915,1.81910561,1.84960828,1.22501954,0.00000000
2.39219610,4.41192422,0.01937118,0.48849539,1.83963782,1.86620276,1.21117341,0.00000000
2.39819910,4.44230495,0.02007669,0.49914474,1.85717010,1.87893763,1.19813237,0.00000000
2.40420210,4.46559692,0.02080791,0.50876631,1.87162113,1.88790452,1.18590707,0.00000000
2.41020510,4.48205420,0.02156434,0.51729563,1.88295025,1.89321757,1.17449612,0.00000000
2.41620810,4.49196308,0.02234490,0.52467548,1.89115409,1.89500611,1.16388428,0.00000000
2.42221111,4.49562366,0.02314803,0.53085690,1.89626301,1.89340855,1.15404154,0.00000000
2.42821411,4.49333469,0.02397170,0.53580038,1.89833789,1.88856794,1.14492315,0.00000000
2.43421711,4.48538230,0.02481355,0.53947721,1.89746735,1.88062929,1.13647078,0.00000000
2.44022011,4.47203351,0.02567102,0.54187089,1.89376585,1.86973889,1.12861465,0.00000000
2.44622311,4.45353459,0.02654148,0.54297856,1.88737262,1.85604552,1.12127663,0.00000000
2.45222611,4.43011424,0.02742239,0.54281234,1.87845154,1.83970332,1.11437418,0.00000000
2.45822911,4.40199112,0.02831145,0.54140050,1.86719179,1.82087609,1.10782486,0.00000000
2.46423212,4.36938498,0.02920672,0.53878832,1.85380907,1.79974247,1.10155123,0.00000000
2.47023512,4.33253031,0.03010676,0.53503859,1.83854712,1.77650152,1.09548586,0.00000000
2.47623812,4.29169128,0.03101072,0.53023171,1.82167915,1.75137812,1.08957619,0.00000000
2.48224112,4.24717675,0.03191837,0.52446521,1.80350879,1.72462771,1.08378893,0.00000000
2.48824412,4.19935392,0.03283016,0.51785285,1.78437022,1.69653972,1.07811376,0.00000000
2.49424712,4.14865953,0.03374719,0.51052313,1.76462714,1.66743937,1.07256616,0.00000000
2.50025013,4.09560746,0.03467118,0.50261734,1.74467029,1.63768742,1.06718920,0.00000000
2.50625313,4.04079207,0.03560436,0.49428725,1.72491340,1.60767777,1.06205404,0.00000000
2.51225613,3.98488673,0.03654939,0.48569239,1.70578758,1.57783273,1.05725938,0.00000000
2.51825913,3.92863740,0.03750925,0.47699723,1.68773411,1.54859628,1.05292954,0.00000000
2.52426213,3.87285143,0.03848709,0.46836817,1.67119584,1.52042528,1.04921159,0.00000000
2.53026513,3.81838213,0.03948608,0.45997074,1.65660766,1.49377923,1.04627133,0.00000000
2.53626813,3.76610977,0.04050932,0.45196684,1.64438615,1.46910899,1.04428854,0.00000000
2.54227114,3.71691994,0.04155967,0.44451239,1.63491907,1.44684489,1.04345164,0.00000000
2.54827414,3.67168051,0.04263968,0.43775538,1.62855504,1.42738496,1.04395184,0.00000000
2.55427714,3.63121814,0.04375148,0.43183426,1.62559382,1.41108368,1.04597724,0.00000000
2.56028014,3.59629553,0.04489666,0.42687698,1.62627774,1.39824196,1.04970687,0.00000000
2.56628314,3.56759046,0.04607627,0.42300036,1.63078447,1.38909860,1.05530499,0.00000000
2.57228614,3.54567745,0.04729071,0.42030992,1.63922156,1.38382371,1.06291574,0.00000000
2.57828914,3.53101271,0.04853968,0.41889999,1.65162280,1.38251434,1.07265834,0.00000000
2.58429215,3.52392284,0.04982215,0.41885399,1.66794653,1.38519237,1.08462285,0.00000000
2.59029515,3.52459751,0.05113623,0.42024479,1.68807586,1.39180471,1.09886659,0.00000000
2.59629815,3.53308605,0.05247919,0.42313485,1.71182072,1.40222571,1.11541127,0.00000000
2.60230115,3.54929779,0.05384728,0.42757614,1.73892149,1.41626148,1.13424080,0.00000000
2.60830415,3.57300566,0.05523569,0.43360963,1.76905407,1.43365590,1.15529982,0.00000000
2.61430715,3.60385267,0.05663840,0.44126420,1.80183592,1.45409792,1.17849289,0.00000000
2.62031016,3.64136051,0.05804809,0.45055509,1.83683296,1.47722968,1.20368431,0.00000000
2.62631316,3.68493978,0.05945602,0.46148161,1.87356702,1.50265523,1.23069870,0.00000000
2.63231616,3.73390110,0.06085195,0.47402445,1.91152344,1.52994920,1.25932211,0.00000000
2.63831916,3.78746679,0.06222404,0.48814249,1.95015873,1.55866530,1.28930385,0.00000000
2.64432216,3.84478246,0.06355889,0.50376942,1.98890814,1.58834423,1.32035895,0.00000000
2.65032516,3.90492840,0.06484150,0.52081035,2.02719296,1.61852082,1.35217130,0.00000000
2.65632816,3.96693050,0.06605544,0.53913867,2.06442749,1.64873029,1.38439750,0.00000000
2.66233117,4.02977084,0.06718298,0.55859344,2.10002586,1.67851353,1.41667134,0.00000000
2.66833417,4.09239795,0.06820540,0.57897773,2.13340852,1.70742151,1.44860906,0.00000000
2.67433717,4.15373703,0.06910329,0.60005800,2.16400869,1.73501890,1.47981517,0.00000000
2.68034017,4.21270058,0.06985704,0.62156493,2.19127873,1.76088704,1.50988898,0.00000000
2.68634317,4.26819955,0.07044727,0.64319585,2.21469670,1.78462647,1.53843162,0.00000000
2.69234617,4.31915566,0.07085549,0.66461884,2.23377297,1.80585940,1.56505349,0.00000000
2.69834917,4.36451488,0.07106460,0.68547859,2.24805718,1.82423207,1.58938204,0.00000000
2.70435218,4.40326251,0.07105958,0.70540395,2.25714536,1.83941744,1.61106962,0.00000000
2.71035518,4.43443979,0.07082806,0.72401693,2.26068725,1.85111830,1.62980131,0.00000000
2.71635818,4.45716192,0.07036093,0.74094299,2.25839373,1.85907083,1.64530232,0.00000000
2.72236118,4.47063726,0.06965280,0.75582219,2.25004405,1.86304869,1.65734497,0.00000000
2.72836418,4.47418724,0.06870249,0.76832074,2.23549279,1.86286757,1.66575476,0.00000000
2.73436718,4.46726620,0.06751330,0.77814259,2.21467611,1.85839014,1.67041548,0.00000000
2.74037019,4.44948068,0.06609322,0.78504043,2.18761714,1.84953102,1.67127298,0.00000000
2.74637319,4.42060696,0.06445503,0.78882563,2.15443005,1.83626171,1.66833753,0.00000000
2.75237619,4.38060626,0.06261621,0.78937664,2.11532261,1.81861510,1.66168460,0.00000000
2.75837919,4.32963648,0.06059871,0.78664547,2.07059689,1.79668926,1.65145393,0.00000000
2.76438219,4.26805989,0.05842871,0.78066185,2.02064797,1.77065013,1.63784692,0.00000000
2.77038519,4.19644588,0.05613611,0.77153484,1.96596047,1.74073303,1.62112239,0.00000000
2.77638819,4.11556854,0.05375408,0.75945178,1.90710294,1.70724250,1.60159074,0.00000000
2.78239120,4.02639854,0.05131842,0.74467465,1.84472006,1.67055052,1.57960682,0.00000000
2.78839420,3.93008951,0.04886696,0.72753372,1.77952286,1.63109286,1.55556162,0.00000000
2.79439720,3.82795892,0.04643892,0.70841907,1.71227722,1.58936360,1.52987314,0.00000000
2.80040020,3.72146410,0.04407422,0.68777001,1.64379093,1.54590791,1.50297675,0.00000000
2.80640320,3.61217387,0.04181284,0.66606294,1.57489961,1.50131312,1.47531523,0.00000000
2.81240620,3.50173668,0.03969424,0.64379812,1.50645207,1.45619837,1.44732901,0.00000000
2.81840920,3.39184629,0.03775674,0.62148586,1.43929534,1.41120307,1.41944673,0.00000000
2.82441221,3.28420586,0.03603698,0.59963250,1.37425985,1.36697447,1.39207653,0.00000000
2.83041521,3.18049166,0.03456946,0.57872693,1.31214529,1.32415461,1.36559813,0.00000000
2.83641821,3.08231738,0.03338601,0.55922786,1.25370720,1.28336715,1.34035603,0.00000000
2.84242121,2.99120018,0.03251544,0.54155236,1.19964484,1.24520429,1.31665397,0.00000000
2.84842421,2.90852931,0.03198308,0.52606599,1.15059055,1.21021423,1.29475051,0.00000000
2.85442721,2.83553819,0.03181044,0.51307483,1.10710062,1.17888955,1.27485613,0.00000000
2.86043022,2.77328081,0.03201487,0.50281949,1.06964793,1.15165673,1.25713155,0.00000000
2.86643322,2.72261282,0.03260920,0.49547126,1.03861651,1.12886726,1.24168742,0.00000000
2.87243622,2.68417799,0.03360150,0.49113045,1.01429778,1.11079059,1.22858533,0.00000000
2.87843922,2.65840030,0.03499479,0.48982692,0.99688882,1.09760911,1.21784001,0.00000000
2.88444222,2.64548177,0.03678686,0.49152248,0.98649228,1.08941540,1.20942281,0.00000000
2.89044522,2.64540601,0.03897013,0.49611530,0.98311816,1.08621191,1.20326614,0.00000000
2.89644822,2.65794747,0.04153158,0.50344586,0.98668706,1.08791303,1.19926902,0.00000000
2.90245123,2.68268578,0.04445280,0.51330436,0.99703508,1.09434968,1.19730343,0.00000000
2.90845423,2.71902489,0.04771010,0.52543916,1.01391990,1.10527610,1.19722141,0.00000000
2.91445723,2.76621604,0.05127479,0.53956608,1.03702806,1.12037879,1.19886261,0.00000000
2.92046023,2.82338385,0.05511353,0.55537805,1.06598298,1.13928719,1.20206218,0.00000000
2.92646323,2.88955441,0.05918880,0.57255504,1.10035372,1.16158571,1.20665864,0.00000000
2.93246623,2.96368413,0.06345950,0.59077362,1.13966382,1.18682662,1.21250140,0.00000000
2.93846923,3.04468834,0.06788160,0.60971607,1.18340028,1.21454323,1.21945770,0.00000000
2.94447224,3.13146821,0.07240886,0.62907873,1.23102203,1.24426281,1.22741856,0.00000000
2.95047524,3.22293496,0.07699361,0.64857911,1.28196778,1.27551864,1.23630341,0.00000000
2.95647824,3.31803032,0.08158752,0.66796193,1.33566295,1.30786064,1.24606312,0.00000000
2.96248124,3.41574246,0.08614233,0.68700353,1.39152548,1.34086418,1.25668118,0.00000000
2.96848424,3.51511677,0.09061059,0.70551490,1.44897039,1.37413658,1.26817291,0.00000000
2.97448724,3.61526147,0.09494627,0.72334310,1.50741315,1.40732122,1.28058251,0.00000000
2.98049025,3.71534794,0.09910528,0.74037118,1.56627191,1.44009908,1.29397819,0.00000000
2.98649325,3.81460653,0.10304599,0.75651680,1.62496880,1.47218783,1.30844527,0.00000000
2.99249625,3.91231843,0.10672951,0.77172952,1.68293071,1.50333883,1.32407778,0.00000000
2.99849925,4.00780486,0.11012004,0.78598726,1.73958973,1.53333230,1.34096872,0.00000000
3.00450225,4.10041483,0.11318498,0.79929198,1.79438396,1.56197130,1.35919963,0.00000000
3.01050525,4.18951284,0.11589518,0.81166489,1.84675890,1.58907508,1.37882981,0.00000000
3.01650825,4.27446808,0.11822500,0.82314164,1.89616994,1.61447249,1.39988586,0.00000000
3.02251126,4.35464618,0.12015247,0.83376752,1.94208623,1.63799608,1.42235210,0.00000000
3.02851426,4.42940486,0.12165946,0.84359311,1.98399627,1.65947745,1.44616232,0.00000000
3.03451726,4.49809412,0.12273181,0.85267046,2.02141503,1.67874428,1.47119341,0.00000000
3.04052026,4.56006136,0.12335961,0.86105001,2.05389280,1.69561955,1.49726124,0.00000000
3.04652326,4.61466146,0.12353747,0.86877817,2.08102529,1.70992279,1.52411896,0.00000000
3.05252626,4.66127133,0.12326484,0.87589583,2.10246459,1.72147366,1.55145805,0.00000000
3.05852926,4.69930808,0.12254629,0.88243744,2.11793044,1.73009735,1.57891197,0.00000000
3.06453227,4.72824958,0.12139184,0.88843082,2.12722105,1.73563158,1.60606236,0.00000000
3.07053527,4.74765604,0.11981721,0.89389729,2.13022277,1.73793466,1.63244757,0.00000000
3.07653827,4.75719091,0.11784396,0.89885223,2.12691787,1.73689386,1.65757325,0.00000000
3.08254127,4.75663951,0.11549954,0.90330561,2.11738962,1.73243359,1.68092435,0.00000000
3.08854427,4.74592397,0.11281709,0.90726255,2.10182431,1.72452252,1.70197846,0.00000000
3.09454727,4.72511307,0.10983515,0.91072360,2.08050952,1.71317922,1.72021953,0.00000000
3.10055028,4.69442619,0.10659711,0.91368478,2.05382873,1.69847570,1.73515181,0.00000000
3.10655328,4.65423066,0.10315044,0.91613729,2.02225202,1.68053849,1.74631337,0.00000000
3.11255628,4.60503263,0.09954573,0.91806683,1.98632341,1.65954718,1.75328878,0.00000000
3.11855928,4.54746175,0.09583559,0.91945288,1.94664507,1.63573033,1.75572053,0.00000000
3.12456228,4.48225055,0.09207332,0.92026767,1.90385934,1.60935896,1.75331892,0.00000000
3.13056528,4.41020969,0.08831162,0.92047551,1.85862923,1.58073807,1.74587016,0.00000000
3.13656828,4.33220073,0.08460112,0.92003221,1.81161861,1.55019672,1.73324249,0.00000000
3.14257129,4.24910798,0.08098911,0.91888517,1.76347281,1.51807716,1.71539029,0.00000000
3.14857429,4.16181143,0.07751820,0.91697415,1.71480100,1.48472394,1.69235617,0.00000000
3.15457729,4.07116224,0.07422527,0.91423290,1.66616099,1.45047349,1.66427096,0.00000000
3.16058029,3.97796245,0.07114055,0.91059175,1.61804741,1.41564502,1.63135196,0.00000000
3.16658329,3.88295018,0.06828702,0.90598123,1.57088379,1.38053318,1.59389941,0.00000000
3.17258629,3.78679101,0.06568003,0.90033649,1.52501902,1.34540304,1.55229132,0.00000000
3.17858929,3.69007610,0.06332731,0.89360260,1.48072818,1.31048752,1.50697705,0.00000000
3.18459230,3.59332683,0.06122919,0.88574024,1.43821778,1.27598753,1.45846964,0.00000000
3.19059530,3.49700564,0.05937925,0.87673161,1.39763498,1.24207470,1.40733712,0.00000000
3.19659830,3.40153178,0.05776505,0.86658614,1.35908009,1.20889624,1.35419307,0.00000000
3.20260130,3.30730102,0.05636928,0.85534558,1.32262184,1.17658183,1.29968645,0.00000000
3.20860430,3.21470746,0.05517093,0.84308807,1.28831424,1.14525162,1.24449088,0.00000000
3.21460730,3.12416588,0.05414661,0.82993085,1.25621415,1.11502504,1.18929362,0.00000000
3.22061031,3.03613272,0.05327198,0.81603123,1.22639852,1.08602941,1.13478419,0.00000000
3.22661331,2.95112415,0.05252302,0.80158560,1.19898027,1.05840790,1.08164291,0.00000000
3.23261631,2.86972963,0.05187733,0.78682642,1.17412178,1.03232610,1.03052934,0.00000000
3.23861931,2.79261970,0.05131522,0.77201710,1.15204532,1.00797663,0.98207097,0.00000000
3.24462231,2.72054734,0.05082063,0.75744490,1.13303958,0.98558145,0.93685208,0.00000000
3.25062531,2.65434224,0.05038176,0.74341218,1.11746194,0.96539160,0.89540319,0.00000000
3.25662831,2.59489803,0.04999151,0.73022626,1.10573617,0.94768410,0.85819111,0.00000000
3.26263132,2.54315300,0.04964760,0.71818835,1.09834547,0.93275641,0.82560995,0.00000000
3.26863432,2.50006489,0.04935241,0.70758219,1.09582114,0.92091827,0.79797329,0.00000000
3.27463732,2.46658104,0.04911258,0.69866280,1.09872704,0.91248167,0.77550776,0.00000000
3.28064032,2.44360516,0.04893835,0.69164591,1.10764067,0.90774914,0.75834823,0.00000000
3.28664332,2.43196242,0.04884276,0.68669872,1.12313134,0.90700111,0.74653492,0.00000000
3.29264632,2.43236431,0.04884059,0.68393234,1.14573643,0.91048290,0.74001256,0.00000000
3.29864932,2.44537506,0.04894731,0.68339626,1.17593661,0.91839196,0.73863168,0.00000000
3.30465233,2.47138108,0.04917792,0.68507521,1.21413110,0.93086603,0.74215220,0.00000000
3.31065533,2.51056480,0.04954582,0.68888847,1.26061390,0.94797270,0.75024925,0.00000000
3.31665833,2.56288403,0.05006172,0.69469167,1.31555197,0.96970095,0.76252113,0.00000000
3.32266133,2.62805779,0.05073268,0.70228097,1.37896643,0.99595502,0.77849920,0.00000000
3.32866433,2.70555913,0.05156131,0.71139939,1.45071752,1.02655086,0.79765951,0.00000000
3.33466733,2.79461528,0.05254519,0.72174501,1.53049408,1.06121539,0.81943569,0.00000000
3.34067034,2.89421505,0.05367643,0.73298056,1.61780812,1.09958855,0.84323279,0.00000000
3.34667334,3.00312335,0.05494152,0.74474416,1.71199492,1.14122818,0.86844163,0.00000000
3.35267634,3.11990213,0.05632148,0.75666042,1.81221884,1.18561735,0.89445296,0.00000000
3.35867934,3.24293715,0.05779216,0.76835185,1.91748484,1.23217417,0.92067124,0.00000000
3.36468234,3.37046967,0.05932482,0.77944975,2.02665555,1.28026345,0.94652728,0.00000000
3.37068534,3.50063190,0.06088689,0.78960455,2.13847333,1.32921001,0.97148952,0.00000000
3.37668834,3.63148533,0.06244296,0.79849491,2.25158683,1.37831310,0.99507342,0.00000000
3.38269135,3.76106061,0.06395584,0.80583566,2.36458116,1.42686148,1.01684892,0.00000000
3.38869435,3.88739786,0.06538778,0.81138411,2.47601059,1.47414869,1.03644552,0.00000000
3.39469735,4.00858641,0.06670164,0.81494477,2.58443277,1.51948797,1.05355520,0.00000000
3.40070035,4.12280272,0.06786217,0.81637242,2.68844325,1.56222655,1.06793308,0.00000000
3.40670335,4.22834568,0.06883712,0.81557343,2.78670897,1.60175868,1.07939599,0.00000000
3.41270635,4.32366835,0.06959838,0.81250561,2.87799966,1.63753726,1.08781939,0.00000000
3.41870935,4.40740557,0.07012282,0.80717654,2.96121591,1.66908365,1.09313273,0.00000000
3.42471236,4.47839667,0.07039310,0.79964061,3.03541302,1.69599549,1.09531386,0.00000000
3.43071536,4.53570327,0.07039822,0.78999504,3.09981987,1.71795250,1.09438284,0.00000000
3.43671836,4.57862169,0.07013381,0.77837500,3.15385216,1.73472007,1.09039557,0.00000000
3.44272136,4.60669015,0.06960227,0.76494812,3.19711997,1.74615086,1.08343764,0.00000000
3.44872436,4.61969089,0.06881269,0.74990864,3.22942941,1.75218437,1.07361889,0.00000000
3.45472736,4.61764756,0.06778048,0.73347140,3.25077884,1.75284483,1.06106869,0.00000000
3.46073037,4.60081834,0.06652693,0.71586588,3.26135007,1.74823762,1.04593248,0.00000000
3.46673337,4.56968525,0.06507856,0.69733061,3.26149535,1.73854438,1.02836938,0.00000000
3.47273637,4.52494039,0.06346631,0.67810795,3.25172095,1.72401733,1.00855102,0.00000000
3.47873937,4.46746963,0.06172474,0.65843954,3.23266841,1.70497287,0.98666146,0.00000000
3.48474237,4.39833424,0.05989111,0.63856239,3.20509430,1.68178483,0.96289797,0.00000000
3.49074537,4.31875110,0.05800446,0.61870583,3.16984954,1.65487760,0.93747251,0.00000000
3.49674837,4.23007182,0.05610472,0.59908912,3.12785905,1.62471910,0.91061339,0.00000000
3.50275138,4.13376099,0.05423180,0.57991989,3.08010223,1.59181395,0.88256705,0.00000000
3.50875438,4.03137373,0.05242486,0.56139316,3.02759489,1.55669656,0.85359930,0.00000000
3.51475738,3.92453261,0.05072146,0.54369094,2.97137262,1.51992416,0.82399591,0.00000000
3.52076038,3.81490375,0.04915696,0.52698214,2.91247577,1.48206979,0.79406214,0.00000000
3.52676338,3.70417201,0.04776389,0.51142268,2.85193558,1.44371478,0.76412100,0.00000000
3.53276638,3.59401511,0.04657138,0.49715561,2.79076131,1.40544089,0.73451010,0.00000000
3.53876938,3.48607651,0.04560472,0.48431094,2.72992775,1.36782170,0.70557698,0.00000000
3.54477239,3.38193696,0.04488488,0.47300519,2.67036272,1.33141323,0.67767302,0.00000000
3.55077539,3.28308491,0.04442812,0.46334036,2.61293412,1.29674384,0.65114596,0.00000000
3.55677839,3.19088601,0.04424567,0.45540236,2.55843621,1.26430331,0.62633132,0.00000000
3.56278139,3.10655222,0.04434339,0.44925875,2.50757506,1.23453137,0.60354303,0.00000000
3.56878439,3.03111119,0.04472148,0.44495601,2.46095333,1.20780604,0.58306358,0.00000000
3.57478739,2.96537708,0.04537431,0.44251628,2.41905455,1.18443196,0.56513416,0.00000000
3.58079040,2.90992374,0.04629025,0.44193381,2.38222790,1.16462941,0.54994529,0.00000000
3.58679340,2.86506175,0.04745162,0.44317144,2.35067391,1.14852460,0.53762828,0.00000000
3.59279640,2.83082068,0.04883481,0.44615733,2.32443237,1.13614164,0.52824813,0.00000000
3.59879940,2.80693787,0.05041043,0.45078215,2.30337343,1.12739703,0.52179816,0.00000000
3.60480240,2.79285504,0.05214371,0.45689728,2.28719294,1.12209716,0.51819682,0.00000000
3.61080540,2.78772389,0.05399504,0.46431411,2.27541316,1.11993926,0.51728692,0.00000000
3.61680840,2.79042121,0.05592070,0.47280481,2.26738944,1.12051618,0.51883745,0.00000000
3.62281141,2.79957406,0.05787377,0.48210473,2.26232358,1.12332524,0.52254811,0.00000000
3.62881441,2.81359470,0.05980520,0.49191655,2.25928392,1.12778107,0.52805651,0.00000000
3.63481741,2.83072485,0.06166508,0.50191617,2.25723200,1.13323216,0.53494775,0.00000000
3.64082041,2.84908795,0.06340398,0.51176028,2.25505517,1.13898081,0.54276639,0.00000000
3.64682341,2.86674794,0.06497442,0.52109543,2.25160404,1.14430575,0.55103008,0.00000000
3.65282641,2.88177247,0.06633227,0.52956826,2.24573350,1.14848660,0.55924467,0.00000000
3.65882941,2.89229814,0.06743829,0.53683650,2.23634553,1.15082924,0.56692000,0.00000000
3.66483242,2.89659525,0.06825937,0.54258036,2.22243198,1.15069100,0.57358601,0.00000000
3.67083542,2.89312931,0.06876981,0.54651372,2.20311533,1.14750469,0.57880834,0.00000000
3.67683842,2.88061680,0.06895232,0.54839469,2.17768552,1.14080022,0.58220293,0.00000000
3.68284142,2.85807265,0.06879871,0.54803498,2.14563105,1.13022313,0.58344904,0.00000000
3.68884442,2.82484753,0.06831038,0.54530767,2.10666276,1.11554884,0.58230004,0.00000000
3.69484742,2.78065324,0.06749845,0.54015298,2.06072930,1.09669239,0.57859182,0.00000000
3.70085043,2.72557515,0.06638357,0.53258167,2.00802316,1.07371284,0.57224821,0.00000000
3.70685343,2.66007134,0.06499534,0.52267607,1.94897737,1.04681251,0.56328345,0.00000000
3.71285643,2.58495835,0.06337153,0.51058844,1.88425272,1.01633091,0.55180156,0.00000000
3.71885943,2.50138465,0.06155688,0.49653686,1.81471621,0.98273374,0.53799275,0.00000000
3.72486243,2.41079274,0.05960175,0.48079881,1.74141182,0.94659756,0.52212696,0.00000000
3.73086543,2.31487201,0.05756056,0.46370259,1.66552490,0.90859072,0.50454507,0.00000000
3.73686843,2.21550409,0.05549005,0.44561716,1.58834186,0.86945148,0.48564792,0.00000000
3.74287144,2.11470345,0.05344757,0.42694052,1.51120692,0.82996434,0.46588381,0.00000000
3.74887444,2.01455530,0.05148922,0.40808741,1.43547783,0.79093534,0.44573497,0.00000000
3.75487744,1.91715350,0.04966823,0.38947661,1.36248243,0.75316760,0.42570336,0.00000000
3.76088044,1.82454055,0.04803330,0.37151836,1.29347766,0.71743771,0.40629654,0.00000000
3.76688344,1.73865182,0.04662722,0.35460238,1.22961263,0.68447397,0.38801383,0.00000000
3.77288644,1.66126560,0.04548567,0.33908692,1.17189692,0.65493712,0.37133344,0.00000000
3.77888944,1.59396031,0.04463627,0.32528902,1.12117512,0.62940400,0.35670059,0.00000000
3.78489245,1.53807977,0.04409792,0.31347649,1.07810818,0.60835459,0.34451709,0.00000000
3.79089545,1.49470701,0.04388040,0.30386155,1.04316185,0.59216248,0.33513253,0.00000000
3.79689845,1.46464671,0.04398435,0.29659646,1.01660215,0.58108900,0.32883704,0.00000000
3.80290145,1.44841604,0.04440143,0.29177097,0.99849763,0.57528070,0.32585582,0.00000000
3.80890445,1.44624329,0.04511484,0.28941174,0.98872765,0.57477003,0.32634522,0.00000000
3.81490745,1.45807371,0.04610000,0.28948357,0.98699617,0.57947898,0.33039048,0.00000000
3.82091046,1.48358143,0.04732554,0.29189225,0.99284991,0.58922509,0.33800491,0.00000000
3.82691346,1.52218679,0.04875439,0.29648898,1.00569991,0.60372972,0.34913043,0.00000000
3.83291646,1.57307783,0.05034506,0.30307604,1.02484563,0.62262783,0.36363942,0.00000000
3.83891946,1.63523519,0.05205297,0.31141363,1.04950036,0.64547912,0.38133761,0.00000000
3.84492246,1.70745955,0.05383187,0.32122746,1.07881714,0.67178004,0.40196819,0.00000000
3.85092546,1.78840079,0.05563521,0.33221705,1.11191431,0.70097641,0.42521682,0.00000000
3.85692846,1.87658850,0.05741759,0.34406446,1.14790004,0.73247629,0.45071758,0.00000000
3.86293147,1.97046307,0.05913599,0.35644314,1.18589516,0.76566297,0.47805995,0.00000000
3.86893447,2.06840725,0.06075100,0.36902678,1.22505407,0.79990796,0.50679643,0.00000000
3.87493747,2.16877773,0.06222789,0.38149795,1.26458331,0.83458362,0.53645118,0.00000000
3.88094047,2.26993665,0.06353752,0.39355626,1.30375781,0.86907568,0.56652924,0.00000000
3.88694347,2.37028264,0.06465710,0.40492598,1.34193462,0.90279523,0.59652640,0.00000000
3.89294647,2.46828137,0.06557070,0.41536282,1.37856438,0.93519030,0.62593957,0.00000000
3.89894947,2.56249509,0.06626970,0.42465984,1.41320048,0.96575687,0.65427739,0.00000000
3.90495248,2.65161092,0.06675292,0.43265228,1.44550609,0.99404917,0.68107094,0.00000000
3.91095548,2.73446737,0.06702662,0.43922123,1.47525910,1.01968904,0.70588427,0.00000000
3.91695848,2.81007849,0.06710439,0.44429603,1.50235512,1.04237427,0.72832435,0.00000000
3.92296148,2.87765497,0.06700672,0.44785538,1.52680832,1.06188557,0.74805026,0.00000000
3.92896448,2.93662149,0.06676056,0.44992700,1.54875028,1.07809189,0.76478126,0.00000000
3.93496748,2.98662943,0.06639863,0.45058604,1.56842640,1.09095395,0.77830332,0.00000000
3.94097049,3.02756428,0.06595862,0.44995200,1.58618989,1.10052537,0.78847403,0.00000000
3.94697349,3.05954696,0.06548232,0.44818447,1.60249304,1.10695157,0.79522539,0.00000000
3.95297649,3.08292857,0.06501452,0.44547757,1.61787542,1.11046581,0.79856457,0.00000000
3.95897949,3.09827801,0.06460191,0.44205338,1.63294906,1.11138259,0.79857233,0.00000000
3.96498249,3.10636254,0.06429185,0.43815433,1.64838039,1.11008806,0.79539922,0.00000000
3.97098549,3.10812129,0.06413105,0.43403500,1.66486906,1.10702784,0.78925958,0.00000000
3.97698849,3.10463229,0.06416426,0.42995333,1.68312396,1.10269226,0.78042358,0.00000000
3.98299150,3.09707375,0.06443292,0.42616154,1.70383684,1.09759949,0.76920750,0.00000000
3.98899450,3.08668095,0.06497377,0.42289721,1.72765429,1.09227701,0.75596270,0.00000000
3.99499750,3.07470004,0.06581760,0.42037454,1.75514899,1.08724219,0.74106365,0.00000000
4.00100050,3.06234061,0.06698806,0.41877634,1.78679135,1.08298256,0.72489546,0.00000000
4.00700350,3.05072903,0.06850054,0.41824690,1.82292277,1.07993672,0.70784162,0.00000000
4.01300650,3.04086451,0.07036142,0.41888608,1.86373195,1.07847672,0.69027211,0.00000000
4.01900950,3.03357996,0.07256732,0.42074493,1.90923557,1.07889266,0.67253271,0.00000000
4.02501251,3.02950969,0.07510490,0.42382290,1.95926462,1.08138046,0.65493577,0.00000000
4.03101551,3.02906539,0.07795072,0.42806702,2.01345755,1.08603334,0.63775271,0.00000000
4.03701851,3.03242207,0.08107171,0.43337300,2.07126110,1.09283756,0.62120882,0.00000000
