energy_ev,total_up,As_p_up,As_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.68184092,2.49272326,0.35074990,0.00000000,0.76106812,1.42957712,0.02829257,0.83081380
-5.67583792,2.54413479,0.35638662,0.00000000,0.78660642,1.45500030,0.02925531,0.84981324
-5.66983492,2.60697162,0.36369915,0.00000000,0.81451141,1.48859697,0.03020688,0.87180348
-5.66383192,2.68063242,0.37256411,0.00000000,0.84455219,1.53007803,0.03113633,0.89657233
-5.65782891,2.76439811,0.38284549,0.00000000,0.87650595,1.57905014,0.03203344,0.92387719
-5.65182591,2.85745313,0.39439905,0.00000000,0.91016409,1.63502776,0.03288901,0.95345198
-5.64582291,2.95890503,0.40707608,0.00000000,0.94533568,1.69744542,0.03369488,0.98501335
-5.63981991,3.06780190,0.42072658,0.00000000,0.98184839,1.76567008,0.03444411,1.01826633
-5.63381691,3.18314727,0.43520164,0.00000000,1.01954674,1.83901319,0.03513089,1.05290901
-5.62781391,3.30391243,0.45035505,0.00000000,1.05828805,1.91674234,0.03575054,1.08863653
-5.62181091,3.42904624,0.46604420,0.00000000,1.09793637,1.99809225,0.03629936,1.12514412
-5.61580790,3.55748247,0.48213029,0.00000000,1.13835491,2.08227500,0.03677450,1.16212948
-5.60980490,3.68814507,0.49847783,0.00000000,1.17939758,2.16848921,0.03717379,1.19929443
-5.60380190,3.81995157,0.51495373,0.00000000,1.22090025,2.25592827,0.03749555,1.23634596
-5.59779890,3.95181508,0.53142591,0.00000000,1.26267242,2.34378728,0.03773840,1.27299688
-5.59179590,4.08264517,0.54776168,0.00000000,1.30448985,2.43126882,0.03790113,1.30896601
-5.58579290,4.21134824,0.56382606,0.00000000,1.34608882,2.51758747,0.03798261,1.34397815
-5.57978989,4.33682756,0.57948007,0.00000000,1.38716231,2.60197310,0.03798161,1.37776385
-5.57378689,4.45798362,0.59457936,0.00000000,1.42735867,2.68367322,0.03789689,1.41005908
-5.56778389,4.57371507,0.60897311,0.00000000,1.46628270,2.76195431,0.03772714,1.44060489
-5.56178089,4.68292069,0.62250355,0.00000000,1.50349946,2.83610271,0.03747104,1.46914715
-5.55577789,4.78450289,0.63500604,0.00000000,1.53854055,2.90542521,0.03712740,1.49543648
-5.54977489,4.87737291,0.64630999,0.00000000,1.57091274,2.96924973,0.03669529,1.51922835
-5.54377189,4.96045819,0.65624049,0.00000000,1.60010861,3.02692668,0.03617416,1.54028367
-5.53776888,5.03271210,0.66462081,0.00000000,1.62561874,3.07783116,0.03556403,1.55836974
-5.53176588,5.09312610,0.67127562,0.00000000,1.64694505,3.12136657,0.03486565,1.57326181
-5.52576288,5.14074459,0.67603498,0.00000000,1.66361467,3.15696975,0.03408065,1.58474533
-5.51975988,5.17468203,0.67873884,0.00000000,1.67519390,3.18411807,0.03321164,1.59261882
-5.51375688,5.19414237,0.67924199,0.00000000,1.68130169,3.20233822,0.03226232,1.59669759
-5.50775388,5.19844009,0.67741915,0.00000000,1.68162213,3.21121693,0.03123752,1.59681815
-5.50175088,5.18702251,0.67317006,0.00000000,1.67591550,3.21041304,0.03014320,1.59284335
-5.49574787,5.15949228,0.66642424,0.00000000,1.66402759,3.19967078,0.02898641,1.58466801
-5.48974487,5.11562951,0.65714521,0.00000000,1.64589681,3.17883351,0.02777521,1.57222505
-5.48374187,5.05541216,0.64533400,0.00000000,1.62155906,3.14785726,0.02651859,1.55549164
-5.47773887,4.97903396,0.63103151,0.00000000,1.59115002,3.10682335,0.02522626,1.53449536
-5.47173587,4.88691853,0.61431987,0.00000000,1.55490496,3.05594926,0.02390858,1.50931976
-5.46573287,4.77972894,0.59532244,0.00000000,1.51315602,2.99559690,0.02257630,1.48010929
-5.45972986,4.65837161,0.57420249,0.00000000,1.46632702,2.92627762,0.02124047,1.44707296
-5.45372686,4.52399411,0.55116054,0.00000000,1.41492617,2.84865329,0.01991225,1.41048667
-5.44772386,4.37797630,0.52643056,0.00000000,1.35953667,2.76353305,0.01860273,1.37069374
-5.44172086,4.22191458,0.50027489,0.00000000,1.30080571,2.67186540,0.01732291,1.32810360
-5.43571786,4.05759966,0.47297843,0.00000000,1.23943217,2.57472573,0.01608351,1.28318841
-5.42971486,3.88698803,0.44484203,0.00000000,1.17615339,2.47329928,0.01489499,1.23647759
-5.42371186,3.71216805,0.41617555,0.00000000,1.11173142,2.36886017,0.01376748,1.18855040
-5.41770885,3.53532166,0.38729074,0.00000000,1.04693918,2.26274701,0.01271081,1.14002669
-5.41170585,3.35868290,0.35849429,0.00000000,0.98254703,2.15633594,0.01173453,1.09155608
-5.40570285,3.18449463,0.33008136,0.00000000,0.91930987,2.05101203,0.01084793,1.04380595
-5.39969985,3.01496501,0.30232962,0.00000000,0.85795544,1.94814009,0.01006015,0.99744865
-5.39369685,2.85222501,0.27549427,0.00000000,0.79917378,1.84903594,0.00938018,0.95314838
-5.38769385,2.69828855,0.24980393,0.00000000,0.74360828,1.75493917,0.00881693,0.91154811
-5.38169085,2.55501638,0.22545766,0.00000000,0.69184835,1.66698841,0.00837927,0.87325721
-5.37568784,2.42408479,0.20262299,0.00000000,0.64442373,1.58619978,0.00807599,0.83883991
-5.36968484,2.30695984,0.18143505,0.00000000,0.60180051,1.51344942,0.00791579,0.80880525
-5.36368184,2.20487779,0.16199672,0.00000000,0.56437864,1.44946028,0.00790717,0.78359848
-5.35767884,2.11883170,0.14437954,0.00000000,0.53249089,1.39479369,0.00805828,0.76359442
-5.35167584,2.04956429,0.12862545,0.00000000,0.50640285,1.34984557,0.00837676,0.74909256
-5.34567284,1.99756662,0.11474902,0.00000000,0.48631397,1.31484710,0.00886946,0.74031411
-5.33966983,1.96308201,0.10274011,0.00000000,0.47235913,1.28986960,0.00954211,0.73740077
-5.33366683,1.94611452,0.09256676,0.00000000,0.46461067,1.27483304,0.01039906,0.74041520
-5.32766383,1.94644102,0.08417810,0.00000000,0.46308050,1.26951743,0.01144283,0.74934273
-5.32166083,1.96362611,0.07750730,0.00000000,0.46772224,1.27357657,0.01267374,0.76409429
-5.31565783,1.99703891,0.07247429,0.00000000,0.47843312,1.28655326,0.01408958,0.78451021
-5.30965483,2.04587095,0.06898826,0.00000000,0.49505573,1.30789527,0.01568520,0.81036449
-5.30365183,2.10915452,0.06694996,0.00000000,0.51737945,1.33697144,0.01745222,0.84136955
-5.29764882,2.18578101,0.06625361,0.00000000,0.54514185,1.37308728,0.01937882,0.87718114
-5.29164582,2.27451880,0.06678861,0.00000000,0.57802996,1.41549957,0.02144961,0.91740325
-5.28564282,2.37403071,0.06844101,0.00000000,0.61568184,1.46342973,0.02364560,0.96159307
-5.27963982,2.48289085,0.07109476,0.00000000,0.65768844,1.51607565,0.02594431,1.00926596
-5.27363682,2.59960115,0.07463283,0.00000000,0.70359614,1.57262200,0.02832008,1.05990036
-5.26763382,2.72260769,0.07893822,0.00000000,0.75291007,1.63224894,0.03074441,1.11294290
-5.26163082,2.85031712,0.08389500,0.00000000,0.80509839,1.69413960,0.03318658,1.16781370
-5.25562781,2.98111335,0.08938922,0.00000000,0.85959765,1.75748631,0.03561424,1.22391195
-5.24962481,3.11337472,0.09530999,0.00000000,0.91581922,1.82149600,0.03799425,1.28062190
-5.24362181,3.24549171,0.10155043,0.00000000,0.97315672,1.88539491,0.04029350,1.33731924
-5.23761881,3.37588495,0.10800870,0.00000000,1.03099431,1.94843296,0.04247983,1.39337796
-5.23161581,3.50302350,0.11458899,0.00000000,1.08871562,2.00988785,0.04452288,1.44817751
-5.22561281,3.62544295,0.12120247,0.00000000,1.14571285,2.06906910,0.04639498,1.50111023
-5.21960980,3.74176270,0.12776803,0.00000000,1.20139598,2.12532212,0.04807189,1.55158878
-5.21360680,3.85070214,0.13421297,0.00000000,1.25520134,2.17803213,0.04953346,1.59905354
-5.20760380,3.95109488,0.14047336,0.00000000,1.30659950,2.22662817,0.05076412,1.64297957
-5.20160080,4.04190063,0.14649426,0.00000000,1.35510191,2.27058673,0.05175320,1.68288298
-5.19559780,4.12221415,0.15222952,0.00000000,1.40026615,2.30943521,0.05249504,1.71832648
-5.18959480,4.19127104,0.15764139,0.00000000,1.44169954,2.34275483,0.05298893,1.74892406
-5.18359180,4.24845011,0.16269984,0.00000000,1.47906117,2.37018296,0.05323883,1.77434444
-5.17758879,4.29327239,0.16738155,0.00000000,1.51206216,2.39141486,0.05325296,1.79431345
-5.17158579,4.32539718,0.17166885,0.00000000,1.54046464,2.40620467,0.05304320,1.80861533
-5.16558279,4.34461529,0.17554837,0.00000000,1.56407941,2.41436562,0.05262440,1.81709291
-5.15957979,4.35084040,0.17900981,0.00000000,1.58276278,2.41576979,0.05201369,1.81964701
-5.15357679,4.34409897,0.18204458,0.00000000,1.59641299,2.41034713,0.05122963,1.81623503
-5.14757379,4.32451972,0.18464475,0.00000000,1.60496654,2.39808425,0.05029153,1.80686915
-5.14157079,4.29232319,0.18680203,0.00000000,1.60839484,2.37902279,0.04921874,1.79161422
-5.13556778,4.24781227,0.18850717,0.00000000,1.60670153,2.35325779,0.04803007,1.77058553
-5.12956478,4.19136412,0.18974958,0.00000000,1.59992077,2.32093598,0.04674334,1.74394665
-5.12356178,4.12342383,0.19051731,0.00000000,1.58811652,2.28225416,0.04537502,1.71190750
-5.11755878,4.04450012,0.19079744,0.00000000,1.57138295,2.23745768,0.04394013,1.67472248
-5.11155578,3.95516284,0.19057674,0.00000000,1.54984584,2.18683901,0.04245214,1.63268883
-5.10555278,3.85604211,0.18984258,0.00000000,1.52366484,2.13073629,0.04092311,1.58614504
-5.09954977,3.74782868,0.18858414,0.00000000,1.49303617,2.06953182,0.03936389,1.53546909
-5.09354677,3.63127484,0.18679367,0.00000000,1.45819555,2.00365022,0.03778442,1.48107652
-5.08754377,3.50719532,0.18446787,0.00000000,1.41942087,1.93355627,0.03619405,1.42341800
-5.08154077,3.37646748,0.18160918,0.00000000,1.37703425,1.85975204,0.03460196,1.36297622
-5.07553777,3.24003014,0.17822693,0.00000000,1.33140304,1.78277341,0.03301743,1.30026208
-5.06953477,3.09888050,0.17433834,0.00000000,1.28293957,1.70318569,0.03145022,1.23580992
-5.06353177,2.95406886,0.16996920,0.00000000,1.23209933,1.62157838,0.02991077,1.17017193
-5.05752876,2.80669071,0.16515418,0.00000000,1.17937741,1.53855899,0.02841037,1.10391155
-5.05152576,2.65787637,0.15993686,0.00000000,1.12530325,1.45474608,0.02696120,1.03759621
-5.04552276,2.50877812,0.15436936,0.00000000,1.07043375,1.37076157,0.02557633,0.97178933
-5.03951976,2.36055523,0.14851157,0.00000000,1.01534487,1.28722247,0.02426953,0.90704203
-5.03351676,2.21435737,0.14243007,0.00000000,0.96062200,1.20473232,0.02305507,0.84388465
-5.02751376,2.07130685,0.13619682,0.00000000,0.90684942,1.12387257,0.02194739,0.78281840
-5.02151076,1.93248050,0.12988747,0.00000000,0.85459930,1.04519407,0.02096070,0.72430751
-5.01550775,1.79889166,0.12357963,0.00000000,0.80442049,0.96920905,0.02010859,0.66877203
-5.00950475,1.67147316,0.11735097,0.00000000,0.75682769,0.89638380,0.01940361,0.61658161
-5.00350175,1.55106179,0.11127733,0.00000000,0.71229117,0.82713223,0.01885675,0.56805049
-4.99749875,1.43838485,0.10543084,0.00000000,0.67122767,0.76181057,0.01847710,0.52343376
-4.99149575,1.33404920,0.09987820,0.00000000,0.63399253,0.70071334,0.01827144,0.48292507
-4.98549275,1.23853325,0.09467911,0.00000000,0.60087347,0.64407063,0.01824394,0.44665578
-4.97948974,1.15218203,0.08988493,0.00000000,0.57208618,0.59204684,0.01839590,0.41469554
-4.97348674,1.07520545,0.08553765,0.00000000,0.54777175,0.54474082,0.01872563,0.38705426
-4.96748374,1.00767976,0.08166914,0.00000000,0.52799610,0.50218737,0.01922836,0.36368530
-4.96148074,0.94955198,0.07830072,0.00000000,0.51275125,0.46436006,0.01989631,0.34448970
-4.95547774,0.90064720,0.07544309,0.00000000,0.50195849,0.43117514,0.02071881,0.32932136
-4.94947474,0.86067817,0.07309655,0.00000000,0.49547305,0.40249653,0.02168251,0.31799281
-4.94347174,0.82925701,0.07125154,0.00000000,0.49309031,0.37814150,0.02277175,0.31028147
-4.93746873,0.80590835,0.06988938,0.00000000,0.49455302,0.35788709,0.02396888,0.30593609
-4.93146573,0.79008351,0.06898335,0.00000000,0.49955943,0.34147676,0.02525471,0.30468316
-4.92546273,0.78117515,0.06849982,0.00000000,0.50777179,0.32862732,0.02660899,0.30623317
-4.91945973,0.77853183,0.06839954,0.00000000,0.51882512,0.31903568,0.02801087,0.31028636
-4.91345673,0.78147218,0.06863901,0.00000000,0.53233571,0.31238549,0.02943939,0.31653803
-4.90745373,0.78929798,0.06917177,0.00000000,0.54790923,0.30835320,0.03087392,0.32468311
-4.90145073,0.80130617,0.06994973,0.00000000,0.56514811,0.30661369,0.03229453,0.33442005
-4.89544772,0.81679929,0.07092436,0.00000000,0.58365809,0.30684516,0.03368240,0.34545399
-4.88944472,0.83509440,0.07204771,0.00000000,0.60305377,0.30873334,0.03502002,0.35749920
-4.88344172,0.85553046,0.07327334,0.00000000,0.62296321,0.31197499,0.03629142,0.37028094
-4.87743872,0.87747428,0.07455705,0.00000000,0.64303167,0.31628071,0.03748231,0.38353681
-4.87143572,0.90032526,0.07585746,0.00000000,0.66292449,0.32137717,0.03858008,0.39701780
-4.86543272,0.92351924,0.07713642,0.00000000,0.68232945,0.32700884,0.03957385,0.41048908
-4.85942971,0.94653183,0.07835928,0.00000000,0.70095875,0.33293939,0.04045434,0.42373098
-4.85342671,0.96888146,0.07949513,0.00000000,0.71855086,0.33895281,0.04121387,0.43653997
-4.84742371,0.99013264,0.08051688,0.00000000,0.73487247,0.34485457,0.04184617,0.44873006
-4.84142071,1.00989951,0.08140133,0.00000000,0.74972077,0.35047266,0.04234637,0.46013462
-4.83541771,1.02784997,0.08212928,0.00000000,0.76292601,0.35565882,0.04271089,0.47060860
-4.82941471,1.04371036,0.08268558,0.00000000,0.77435453,0.36028992,0.04293740,0.48003113
-4.82341171,1.05727057,0.08305923,0.00000000,0.78391209,0.36426944,0.04302484,0.48830854
-4.81740870,1.06838938,0.08324349,0.00000000,0.79154733,0.36752901,0.04297351,0.49537739
-4.81140570,1.07699958,0.08323602,0.00000000,0.79725510,0.37002996,0.04278511,0.50120745
-4.80540270,1.08311243,0.08303903,0.00000000,0.80107929,0.37176463,0.04246291,0.50580433
-4.79939970,1.08682095,0.08265930,0.00000000,0.80311476,0.37275740,0.04201189,0.50921136
-4.79339670,1.08830139,0.08210826,0.00000000,0.80350800,0.37306511,0.04143892,0.51151059
-4.78739370,1.08781240,0.08140188,0.00000000,0.80245606,0.37277683,0.04075286,0.51282245
-4.78139070,1.08569146,0.08056043,0.00000000,0.80020349,0.37201275,0.03996469,0.51330401
-4.77538769,1.08234834,0.07960814,0.00000000,0.79703705,0.37092210,0.03908756,0.51314564
-4.76938469,1.07825530,0.07857259,0.00000000,0.79327816,0.36968010,0.03813677,0.51256602
-4.76338169,1.07393438,0.07748399,0.00000000,0.78927308,0.36848389,0.03712965,0.51180556
-4.75737869,1.06994184,0.07637427,0.00000000,0.78538120,0.36754752,0.03608540,0.51111851
-4.75137569,1.06685055,0.07527600,0.00000000,0.78196175,0.36709630,0.03502481,0.51076397
-4.74537269,1.06523084,0.07422127,0.00000000,0.77935958,0.36736045,0.03396992,0.51099620
-4.73936968,1.06563082,0.07324044,0.00000000,0.77789071,0.36856864,0.03294361,0.51205478
-4.73336668,1.06855721,0.07236095,0.00000000,0.77782839,0.37094142,0.03196915,0.51415508
-4.72736368,1.07445747,0.07160622,0.00000000,0.77939051,0.37468503,0.03106971,0.51747959
-4.72136068,1.08370448,0.07099469,0.00000000,0.78272911,0.37998584,0.03026788,0.52217063
-4.71535768,1.09658441,0.07053900,0.00000000,0.78792276,0.38700555,0.02958521,0.52832488
-4.70935468,1.11328860,0.07024557,0.00000000,0.79497228,0.39587751,0.02904173,0.53599012
-4.70335168,1.13390979,0.07011436,0.00000000,0.80380023,0.40670423,0.02865563,0.54516431
-4.69734867,1.15844296,0.07013899,0.00000000,0.81425437,0.41955605,0.02844291,0.55579726
-4.69134567,1.18679067,0.07030725,0.00000000,0.82611493,0.43447106,0.02841709,0.56779465
-4.68534267,1.21877240,0.07060181,0.00000000,0.83910546,0.45145604,0.02858910,0.58102431
-4.67933967,1.25413741,0.07100129,0.00000000,0.85290667,0.47048841,0.02896712,0.59532429
-4.67333667,1.29258005,0.07148151,0.00000000,0.86717257,0.49151868,0.02955653,0.61051232
-4.66733367,1.33375671,0.07201691,0.00000000,0.88154798,0.51447352,0.03035992,0.62639604
-4.66133067,1.37730311,0.07258204,0.00000000,0.89568646,0.53925875,0.03137714,0.64278332
-4.65532766,1.42285095,0.07315303,0.00000000,0.90926759,0.56576239,0.03260532,0.65949209
-4.64932466,1.47004272,0.07370902,0.00000000,0.92201265,0.59385730,0.03403902,0.67635911
-4.64332166,1.51854402,0.07423337,0.00000000,0.93369774,0.62340331,0.03567025,0.69324689
-4.63731866,1.56805236,0.07471468,0.00000000,0.94416368,0.65424877,0.03748860,0.71004871
-4.63131566,1.61830230,0.07514757,0.00000000,0.95332194,0.68623146,0.03948130,0.72669102
-4.62531266,1.66906654,0.07553305,0.00000000,0.96115654,0.71917896,0.04163333,0.74313338
-4.61930965,1.72015317,0.07587870,0.00000000,0.96772151,0.75290847,0.04392747,0.75936584
-4.61330665,1.77139943,0.07619840,0.00000000,0.97313441,0.78722639,0.04634438,0.77540391
-4.60730365,1.82266259,0.07651188,0.00000000,0.97756606,0.82192780,0.04886271,0.79128151
-4.60130065,1.87380875,0.07684387,0.00000000,0.98122725,0.85679598,0.05145923,0.80704235
-4.59529765,1.92470043,0.07722319,0.00000000,0.98435318,0.89160234,0.05410891,0.82273036
-4.58929465,1.97518412,0.07768151,0.00000000,0.98718659,0.92610683,0.05678517,0.83837964
-4.58329165,2.02507845,0.07825211,0.00000000,0.98996044,0.96005901,0.05946001,0.85400481
-4.57728864,2.07416425,0.07896856,0.00000000,0.99288135,0.99319990,0.06210436,0.86959223
-4.57128564,2.12217699,0.07986337,0.00000000,0.99611452,1.02526454,0.06468830,0.88509278
-4.56528264,2.16880237,0.08096676,0.00000000,0.99977108,1.05598540,0.06718148,0.90041668
-4.55927964,2.21367541,0.08230543,0.00000000,1.00389859,1.08509635,0.06955346,0.91543064
-4.55327664,2.25638316,0.08390155,0.00000000,1.00847509,1.11233714,0.07177419,0.92995784
-4.54727364,2.29647110,0.08577179,0.00000000,1.01340709,1.13745821,0.07381442,0.94378049
-4.54127064,2.33345276,0.08792661,0.00000000,1.01853149,1.16022553,0.07564624,0.95664520
-4.53526763,2.36682227,0.09036964,0.00000000,1.02362140,1.18042529,0.07724352,0.96827077
-4.52926463,2.39606910,0.09309724,0.00000000,1.02839536,1.19786825,0.07858246,0.97835807
-4.52326163,2.42069424,0.09609822,0.00000000,1.03252954,1.21239344,0.07964203,0.98660152
-4.51725863,2.44022701,0.09935376,0.00000000,1.03567225,1.22387119,0.08040442,0.99270168
-4.51125563,2.45424157,0.10283735,0.00000000,1.03745983,1.23220521,0.08085551,0.99637807
-4.50525263,2.46237240,0.10651507,0.00000000,1.03753330,1.23733379,0.08098519,0.99738180
-4.49924962,2.46432786,0.11034582,0.00000000,1.03555461,1.23922994,0.08078765,0.99550721
-4.49324662,2.45990123,0.11428188,0.00000000,1.03122198,1.23790073,0.08026163,0.99060190
-4.48724362,2.44897866,0.11826947,0.00000000,1.02428336,1.23338559,0.07941053,0.98257462
-4.48124062,2.43154371,0.12224959,0.00000000,1.01454738,1.22575399,0.07824242,0.97140070
-4.47523762,2.40767828,0.12615899,0.00000000,1.00189145,1.21510242,0.07677000,0.95712451
-4.46923462,2.37755993,0.12993124,0.00000000,0.98626654,1.20155098,0.07501036,0.93985912
-4.46323162,2.34145586,0.13349806,0.00000000,0.96769858,1.18523965,0.07298474,0.91978287
-4.45722861,2.29971382,0.13679072,0.00000000,0.94628653,1.16632450,0.07071805,0.89713330
-4.45122561,2.25275063,0.13974159,0.00000000,0.92219735,1.14497396,0.06823845,0.87219866
-4.44522261,2.20103873,0.14228575,0.00000000,0.89565819,1.12136536,0.06557672,0.84530742
-4.43921961,2.14509178,0.14436269,0.00000000,0.86694647,1.09568179,0.06276565,0.81681648
-4.43321661,2.08544980,0.14591797,0.00000000,0.83637830,1.06810955,0.05983934,0.78709864
-4.42721361,2.02266479,0.14690482,0.00000000,0.80429599,1.03883602,0.05683255,0.75652994
-4.42121061,1.95728739,0.14728560,0.00000000,0.77105536,1.00804831,0.05377996,0.72547761
-4.41520760,1.88985536,0.14703318,0.00000000,0.73701338,0.97593236,0.05071559,0.69428917
-4.40920460,1.82088413,0.14613191,0.00000000,0.70251696,0.94267279,0.04767217,0.66328322
-4.40320160,1.75086000,0.14457849,0.00000000,0.66789308,0.90845314,0.04468066,0.63274220
-4.39719860,1.68023589,0.14238234,0.00000000,0.63344095,0.87345668,0.04176983,0.60290757
-4.39119560,1.60942978,0.13956578,0.00000000,0.59942616,0.83786742,0.03896594,0.57397731
-4.38519260,1.53882563,0.13616372,0.00000000,0.56607718,0.80187144,0.03629257,0.54610579
-4.37918959,1.46877627,0.13222306,0.00000000,0.53358392,0.76565813,0.03377046,0.51940583
-4.37318659,1.39960803,0.12780173,0.00000000,0.50209841,0.72942143,0.03141756,0.49395261
-4.36718359,1.33162637,0.12296744,0.00000000,0.47173717,0.69336075,0.02924905,0.46978899
-4.36118059,1.26512191,0.11779613,0.00000000,0.44258499,0.65768152,0.02727752,0.44693181
-4.35517759,1.20037636,0.11237030,0.00000000,0.41469974,0.62259521,0.02551309,0.42537869
-4.34917459,1.13766759,0.10677706,0.00000000,0.38811773,0.58831874,0.02396361,0.40511469
-4.34317159,1.07727350,0.10110628,0.00000000,0.36285922,0.55507330,0.02263487,0.38611858
-4.33716858,1.01947414,0.09544855,0.00000000,0.33893376,0.52308234,0.02153070,0.36836809
-4.33116558,0.96455195,0.08989329,0.00000000,0.31634491,0.49256902,0.02065313,0.35184397
-4.32516258,0.91278984,0.08452694,0.00000000,0.29509419,0.46375289,0.02000246,0.33653273
-4.31915958,0.86446722,0.07943120,0.00000000,0.27518407,0.43684612,0.01957726,0.32242771
-4.31315658,0.81985414,0.07468160,0.00000000,0.25661977,0.41204920,0.01937432,0.30952877
-4.30715358,0.77920382,0.07034606,0.00000000,0.23941009,0.38954637,0.01938856,0.29784070
