energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-6.00000000,2.21561385,0.01842933,0.08176964,0.03492936,1.22251102,0.54711351,0.19604634
-5.99399700,2.17167127,0.01849430,0.07893370,0.03439556,1.20082779,0.53622783,0.19247193
-5.98799400,2.12168035,0.01850943,0.07602218,0.03373974,1.17552009,0.52409856,0.18832637
-5.98199100,2.06637964,0.01848509,0.07305047,0.03297499,1.14702082,0.51091033,0.18367782
-5.97598799,2.00668611,0.01843330,0.07003815,0.03211756,1.11586607,0.49688920,0.17861078
-5.96998499,1.94366653,0.01836723,0.06700862,0.03118634,1.08267795,0.48229550,0.17322335
-5.96398199,1.87850022,0.01830072,0.06398843,0.03020217,1.04814256,0.46741464,0.16762379
-5.95797899,1.81243510,0.01824763,0.06100629,0.02918710,1.01298426,0.45254614,0.16192647
-5.95197599,1.74673921,0.01822122,0.05809201,0.02816351,0.97793756,0.43799162,0.15624745
-5.94597299,1.68265036,0.01823359,0.05527522,0.02715329,0.94371804,0.42404220,0.15069991
-5.93996998,1.62132649,0.01829506,0.05258407,0.02617696,0.91099371,0.41096622,0.14538960
-5.93396698,1.56379928,0.01841366,0.05004408,0.02525290,0.88035847,0.39899769,0.14041071
-5.92796398,1.51093343,0.01859473,0.04767701,0.02439665,0.85230866,0.38832623,0.13584217
-5.92196098,1.46339364,0.01884061,0.04550000,0.02362038,0.82722421,0.37908901,0.13174471
-5.91595798,1.42162086,0.01915050,0.04352490,0.02293247,0.80535505,0.37136504,0.12815876
-5.90995498,1.38581899,0.01952038,0.04175801,0.02233727,0.78681347,0.36517219,0.12510328
-5.90395198,1.35595252,0.01994323,0.04019997,0.02183509,0.77157271,0.36046704,0.12257564
-5.89794897,1.33175512,0.02040927,0.03884612,0.02142230,0.75947191,0.35714760,0.12055244
-5.89194597,1.31274857,0.02090638,0.03768704,0.02109161,0.75022681,0.35505869,0.11899128
-5.88594297,1.29827105,0.02142072,0.03670943,0.02083257,0.74344595,0.35399976,0.11783341
-5.87993997,1.28751319,0.02193733,0.03589718,0.02063213,0.73865115,0.35373482,0.11700705
-5.87393697,1.27956010,0.02244090,0.03523260,0.02047528,0.73530159,0.35400381,0.11643126
-5.86793397,1.27343724,0.02291654,0.03469772,0.02034585,0.73281997,0.35453507,0.11602015
-5.86193097,1.26815794,0.02335060,0.03427568,0.02022721,0.73061974,0.35505812,0.11568723
-5.85592796,1.26277028,0.02373134,0.03395205,0.02010309,0.72813199,0.35531635,0.11534971
-5.84992496,1.25640126,0.02404974,0.03371597,0.01995825,0.72483082,0.35507878,0.11493254
-5.84392196,1.24829611,0.02429995,0.03356123,0.01977916,0.72025605,0.35415062,0.11437196
-5.83791896,1.23785133,0.02447987,0.03348706,0.01955454,0.71403238,0.35238194,0.11361851
-5.83191596,1.22463984,0.02459136,0.03349863,0.01927576,0.70588416,0.34967425,0.11263930
-5.82591296,1.20842752,0.02464038,0.03360732,0.01893721,0.69564531,0.34598460,0.11141943
-5.81990995,1.18918053,0.02463696,0.03383057,0.01853640,0.68326405,0.34132714,0.10996260
-5.81390695,1.16706343,0.02459490,0.03419153,0.01807401,0.66880254,0.33577206,0.10829086
-5.80790395,1.14242841,0.02453133,0.03471825,0.01755381,0.65243145,0.32944213,0.10644346
-5.80190095,1.11579652,0.02446616,0.03544271,0.01698239,0.63442016,0.32250683,0.10447504
-5.79589795,1.08783195,0.02442124,0.03639956,0.01636889,0.61512296,0.31517465,0.10245312
-5.78989495,1.05931079,0.02441956,0.03762456,0.01572456,0.59496230,0.30768380,0.10045504
-5.78389195,1.03108600,0.02448425,0.03915307,0.01506237,0.57440979,0.30029179,0.09856460
-5.77788894,1.00405023,0.02463757,0.04101827,0.01439645,0.55396611,0.29326447,0.09686849
-5.77188594,0.97909833,0.02489995,0.04324957,0.01374168,0.53414066,0.28686500,0.09545267
-5.76588294,0.95709137,0.02528897,0.04587091,0.01311321,0.51543201,0.28134319,0.09439894
-5.75987994,0.93882373,0.02581853,0.04889941,0.01252601,0.49830992,0.27692583,0.09378177
-5.75387694,0.92499470,0.02649807,0.05234418,0.01199455,0.48319984,0.27380832,0.09366569
-5.74787394,0.91618582,0.02733196,0.05620540,0.01153251,0.47047033,0.27214799,0.09410311
-5.74187094,0.91284477,0.02831914,0.06047384,0.01115252,0.46042395,0.27205939,0.09513293
-5.73586793,0.91527635,0.02945288,0.06513080,0.01086605,0.45329181,0.27361168,0.09677980
-5.72986493,0.92364075,0.03072085,0.07014844,0.01068337,0.44923181,0.27682823,0.09905414
-5.72386193,0.93795882,0.03210541,0.07549058,0.01061348,0.44833059,0.28168837,0.10195290
-5.71785893,0.95812388,0.03358404,0.08111390,0.01066422,0.45060854,0.28813115,0.10546091
-5.71185593,0.98391910,0.03513012,0.08696960,0.01084231,0.45602784,0.29606083,0.10955288
-5.70585293,1.01503937,0.03671377,0.09300523,0.01115349,0.46450252,0.30535388,0.11419578
-5.69984992,1.05111620,0.03830290,0.09916689,0.01160254,0.47591009,0.31586698,0.11935156
-5.69384692,1.09174413,0.03986435,0.10540140,0.01219345,0.49010386,0.32744564,0.12497994
-5.68784392,1.13650714,0.04136511,0.11165857,0.01292933,0.50692527,0.33993295,0.13104123
-5.68184092,1.18500336,0.04277343,0.11789325,0.01381249,0.52621533,0.35317802,0.13749879
