energy_ev,total_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.82591296,2.82440558,2.06626932,0.67129829,0.21763624,0.00000000,0.01031388,0.54903195,0.03654134,1.37370794
-5.81990995,2.85447543,2.07055544,0.68318005,0.22114004,0.00000000,0.01077621,0.55479129,0.03824159,1.38884606
-5.81390695,2.87777570,2.06717571,0.69406975,0.22415785,0.00000000,0.01129086,0.55895961,0.03999848,1.40083746
-5.80790395,2.89477515,2.05674769,0.70403982,0.22668527,0.00000000,0.01185001,0.56164464,0.04180376,1.40989854
-5.80190095,2.90608451,2.04004075,0.71318539,0.22873352,0.00000000,0.01244541,0.56298119,0.04364800,1.41631754
-5.79589795,2.91241456,2.01794056,0.72161415,0.23032675,0.00000000,0.01306834,0.56312289,0.04552038,1.42043420
-5.78989495,2.91453088,1.99140931,0.72943582,0.23149875,0.00000000,0.01370964,0.56223327,0.04740853,1.42261775
-5.78389195,2.91320764,1.96144376,0.73675169,0.23228955,0.00000000,0.01435976,0.56047681,0.04929839,1.42324424
-5.77788894,2.90918283,1.92903291,0.74364496,0.23274181,0.00000000,0.01500885,0.55801025,0.05117429,1.42267439
-5.77188594,2.90311712,1.89511745,0.75017223,0.23289738,0.00000000,0.01564685,0.55497478,0.05301903,1.42123307
-5.76588294,2.89555840,1.86055272,0.75635665,0.23279418,0.00000000,0.01626364,0.55148930,0.05481413,1.41919139
-5.75987994,2.88691377,1.82607706,0.76218325,0.23246348,0.00000000,0.01684927,0.54764528,0.05654014,1.41675229
-5.75387694,2.87743030,1.79228685,0.76759648,0.23192785,0.00000000,0.01739407,0.54350334,0.05817707,1.41404031
-5.74787394,2.86718525,1.75961938,0.77250031,0.23119976,0.00000000,0.01788897,0.53909174,0.05970484,1.41109596
-5.74187094,2.85608638,1.72834418,0.77676073,0.23028098,0.00000000,0.01832564,0.53440680,0.06110381,1.40787497
-5.73586793,2.84388181,1.69856300,0.78021069,0.22916271,0.00000000,0.01869675,0.52941515,0.06235537,1.40425233
-5.72986493,2.83017905,1.67021826,0.78265708,0.22782652,0.00000000,0.01899616,0.52405775,0.06344240,1.40003089
-5.72386193,2.81447194,1.64310928,0.78388948,0.22624586,0.00000000,0.01921908,0.51825523,0.06434987,1.39495407
-5.71785893,2.79617402,1.61691523,0.78369020,0.22438827,0.00000000,0.01936226,0.51191444,0.06506531,1.38872187
-5.71185593,2.77465658,1.59122356,0.78184517,0.22221793,0.00000000,0.01942405,0.50493564,0.06557923,1.38100955
-5.70585293,2.74928955,1.56556221,0.77815508,0.21969854,0.00000000,0.01940445,0.49722010,0.06588547,1.37148792
-5.69984992,2.71948302,1.53943399,0.77244623,0.21679632,0.00000000,0.01930517,0.48867756,0.06598154,1.35984438
-5.69384692,2.68472772,1.51235135,0.76458065,0.21348294,0.00000000,0.01912959,0.47923324,0.06586880,1.34580359
-5.68784392,2.64463230,1.48386980,0.75446503,0.20973837,0.00000000,0.01888266,0.46883415,0.06555261,1.32914703
-5.68184092,2.59895613,1.45361843,0.74205797,0.20555326,0.00000000,0.01857084,0.45745426,0.06504242,1.30973047
-5.67583792,2.54763608,1.42132625,0.72737544,0.20093104,0.00000000,0.01820197,0.44509837,0.06435175,1.28749871
-5.66983492,2.49080632,1.38684316,0.71049413,0.19588936,0.00000000,0.01778510,0.43180472,0.06349814,1.26249693
-5.66383192,2.42881060,1.35015484,0.69155264,0.19046103,0.00000000,0.01733031,0.41764601,0.06250302,1.23487838
-5.65782891,2.36220657,1.31139115,0.67075058,0.18469437,0.00000000,0.01684863,0.40272905,0.06139158,1.20490802
-5.65182591,2.29176240,1.27082788,0.64834565,0.17865292,0.00000000,0.01635178,0.38719316,0.06019248,1.17296215
-5.64582291,2.21844591,1.22888210,0.62464887,0.17241462,0.00000000,0.01585202,0.37120723,0.05893764,1.13952411
-5.63981991,2.14340696,1.18610170,0.60001828,0.16607043,0.00000000,0.01536205,0.35496596,0.05766186,1.10517624
-5.63381691,2.06795397,1.14314973,0.57485144,0.15972257,0.00000000,0.01489478,0.33868523,0.05640245,1.07058857
-5.62781391,1.99352569,1.10078464,0.54957695,0.15348239,0.00000000,0.01446324,0.32259702,0.05519876,1.03650465
-5.62181091,1.92165929,1.05983740,0.52464544,0.14746796,0.00000000,0.01408038,0.30694402,0.05409166,1.00372515
-5.61580790,1.85395607,1.02118677,0.50052034,0.14180155,0.00000000,0.01375900,0.29197421,0.05312301,0.97308977
-5.60980490,1.79204594,0.98573364,0.47766872,0.13660701,0.00000000,0.01351154,0.27793565,0.05233493,0.94545813
-5.60380190,1.73755202,0.95437591,0.45655247,0.13200719,0.00000000,0.01334998,0.26507154,0.05176915,0.92169036
-5.59779890,1.69205607,0.92798451,0.43762010,0.12812151,0.00000000,0.01328569,0.25361583,0.05146627,0.90262777
-5.59179590,1.65706613,0.90738173,0.42129920,0.12506361,0.00000000,0.01332929,0.24378942,0.05146494,0.88907445
-5.58579290,1.63398662,0.89332232,0.40798984,0.12293933,0.00000000,0.01349045,0.23579698,0.05180107,0.88177992
-5.57978989,1.62409196,0.88647794,0.39805877,0.12184487,0.00000000,0.01377784,0.22982447,0.05250702,0.88142357
-5.57378689,1.62850361,0.88742515,0.39183456,0.12186523,0.00000000,0.01419889,0.22603725,0.05361087,0.88860086
-5.56778389,1.64817100,0.89663703,0.38960356,0.12307296,0.00000000,0.01475969,0.22457880,0.05513561,0.90381169
-5.56178089,1.68385617,0.91447816,0.39160655,0.12552713,0.00000000,0.01546488,0.22556989,0.05709853,0.92745079
-5.55577789,1.73612198,0.94120271,0.39803607,0.12927250,0.00000000,0.01631749,0.22910815,0.05951061,0.95980036
-5.54977489,1.80532340,0.97695510,0.40903414,0.13433896,0.00000000,0.01731888,0.23526780,0.06237609,1.00102462
-5.54377189,1.89160169,1.02177265,0.42469039,0.14074100,0.00000000,0.01846865,0.24409947,0.06569203,1.05116622
-5.53776888,1.99488070,1.07558942,0.44504033,0.14847742,0.00000000,0.01976459,0.25563005,0.06944815,1.11014423
-5.53176588,2.11486501,1.13824080,0.47006383,0.15753099,0.00000000,0.02120262,0.26986222,0.07362667,1.17775363
-5.52576288,2.25103941,1.20946803,0.49968355,0.16786818,0.00000000,0.02277681,0.28677383,0.07820239,1.25366581
-5.51975988,2.40266944,1.28892210,0.53376357,0.17943895,0.00000000,0.02447938,0.30631686,0.08314281,1.33743025
-5.51375688,2.56880277,1.37616684,0.57210805,0.19217655,0.00000000,0.02630071,0.32841612,0.08840843,1.42847699
-5.50775388,2.74827159,1.47068071,0.61446020,0.20599728,0.00000000,0.02822939,0.35296754,0.09395316,1.52612002
-5.50175088,2.93969619,1.57185753,0.66050166,0.22080043,0.00000000,0.03025227,0.37983636,0.09972483,1.62956168
-5.49574787,3.14149022,1.67900618,0.70985253,0.23646828,0.00000000,0.03235454,0.40885511,0.10566588,1.73789811
-5.48974487,3.35186833,1.79134982,0.76207232,0.25286637,0.00000000,0.03451977,0.43982188,0.11171401,1.85012618
-5.48374187,3.56885695,1.90802517,0.81666211,0.26984395,0.00000000,0.03673005,0.47249882,0.11780313,1.96515207
-5.47773887,3.79030909,2.02808268,0.87306819,0.28723494,0.00000000,0.03896606,0.50661131,0.12386420,2.08180194
-5.47173587,4.01392416,2.15048840,0.93068738,0.30485922,0.00000000,0.04120720,0.54184806,0.12982634,2.19883497
-5.46573287,4.23727337,2.27412848,0.98887429,0.32252453,0.00000000,0.04343179,0.57786233,0.13561791,2.31495910
-5.45972986,4.45783150,2.39781706,1.04695060,0.34002889,0.00000000,0.04561723,0.61427458,0.14116772,2.42884962
-5.45372686,4.67301514,2.52030833,1.10421628,0.35716373,0.00000000,0.04774022,0.65067665,0.14640627,2.53917066
-5.44772386,4.88022736,2.64031316,1.15996271,0.37371748,0.00000000,0.04977712,0.68663765,0.15126707,2.64459928
-5.44172086,5.07690824,2.75652045,1.21348750,0.38947982,0.00000000,0.05170419,0.72171148,0.15568795,2.74385205
-5.43571786,5.26059007,2.86762310,1.26411038,0.40424630,0.00000000,0.05349807,0.75544597,0.15961235,2.83571319
-5.42971486,5.42895590,2.97234808,1.31118991,0.41782336,0.00000000,0.05513616,0.78739335,0.16299061,2.91906369
-5.42371186,5.57989922,3.06948958,1.35414027,0.43003345,0.00000000,0.05659714,0.81712179,0.16578108,2.99291018
-5.41770885,5.71158264,3.15794419,1.39244739,0.44072006,0.00000000,0.05786146,0.84422755,0.16795121,3.05641255
-5.41170585,5.82249279,3.23674640,1.42568381,0.44975259,0.00000000,0.05891188,0.86834729,0.16947832,3.10890894
-5.40570285,5.91148903,3.30510282,1.45352146,0.45703060,0.00000000,0.05973402,0.88916992,0.17035030,3.14993690
-5.39969985,5.97784322,3.36242330,1.47574173,0.46248744,0.00000000,0.06031681,0.90644752,0.17056590,3.17924946
-5.39369685,6.02126826,3.40834710,1.49224224,0.46609288,0.00000000,0.06065296,0.92000471,0.17013484,3.19682517
-5.38769385,6.04193365,3.44276254,1.50303990,0.46785475,0.00000000,0.06073936,0.92974589,0.16907756,3.20287132
-5.38169085,6.04046662,3.46581869,1.50827001,0.46781929,0.00000000,0.06057730,0.93566008,0.16742468,3.19781984
-5.37568784,6.01793833,3.47792822,1.50818131,0.46607038,0.00000000,0.06017265,0.93782294,0.16521618,3.18231577
-5.36968484,5.97583515,3.47976064,1.50312716,0.46272740,0.00000000,0.05953592,0.93639577,0.16250025,3.15719864
-5.36368184,5.91601612,3.47222613,1.49355324,0.45794201,0.00000000,0.05868209,0.93162153,0.15933199,3.12347742
-5.35767884,5.84065808,3.45645025,1.47998216,0.45189388,0.00000000,0.05763039,0.92381791,0.15577189,3.08230001
-5.35167584,5.75219085,3.43374057,1.46299591,0.44478550,0.00000000,0.05640390,0.91336786,0.15188421,3.03491861
-5.34567284,5.65322526,3.40554662,1.44321677,0.43683644,0.00000000,0.05502904,0.90070777,0.14773532,2.98265255
-5.33966983,5.54647723,3.37341494,1.42128759,0.42827719,0.00000000,0.05353494,0.88631402,0.14339206,2.92685024
-5.33366683,5.43469112,3.33894131,1.39785242,0.41934288,0.00000000,0.05195274,0.87068838,0.13892020,2.86885183
-5.32766383,5.32056570,3.30372229,1.37353824,0.41026714,0.00000000,0.05031483,0.85434285,0.13438307,2.80995436
-5.32166083,5.20668577,3.26930828,1.34893860,0.40127643,0.00000000,0.04865404,0.83778469,0.12984034,2.75138070
-5.31565783,5.09546191,3.23716021,1.32459969,0.39258488,0.00000000,0.04700290,0.82150225,0.12534708,2.69425350
-5.30965483,4.98908060,3.20861164,1.30100946,0.38438997,0.00000000,0.04539279,0.80595202,0.12095306,2.63957502
-5.30365183,4.88946599,3.18483784,1.27858990,0.37686912,0.00000000,0.04385330,0.79154752,0.11670224,2.58821326
-5.29764882,4.79825409,3.16683299,1.25769269,0.37017719,0.00000000,0.04241155,0.77865031,0.11263264,2.54089467
-5.29164582,4.71677944,3.15539600,1.23859792,0.36444504,0.00000000,0.04109163,0.76756349,0.10877620,2.49820290
-5.28564282,4.64607356,3.15112540,1.22151585,0.35977903,0.00000000,0.03991412,0.75852753,0.10515906,2.46058330
-5.27963982,4.58687408,3.15442284,1.20659115,0.35626135,0.00000000,0.03889579,0.75171882,0.10180172,2.42835216
-5.27363682,4.53964288,3.16550448,1.19390903,0.35395119,0.00000000,0.03804925,0.74725049,0.09871948,2.40170962
-5.26763382,4.50459128,3.18441939,1.18350290,0.35288649,0.00000000,0.03738291,0.74517547,0.09592276,2.38075515
-5.26163082,4.48171019,3.21107330,1.17536276,0.35308615,0.00000000,0.03690083,0.74549139,0.09341754,2.36550431
-5.25562781,4.47080292,3.24525626,1.16944380,0.35455258,0.00000000,0.03660281,0.74814704,0.09120563,2.35590560
-5.24962481,4.47151873,3.28667229,1.16567469,0.35727436,0.00000000,0.03648452,0.75304990,0.08928500,2.35185627
-5.24362181,4.48338506,3.33496934,1.16396505,0.36122891,0.00000000,0.03653767,0.76007436,0.08764999,2.35321622
-5.23761881,4.50583687,3.38976754,1.16421176,0.36638493,0.00000000,0.03675032,0.76907018,0.08629140,2.35981919
-5.23161581,4.53824185,3.45068433,1.16630382,0.37270469,0.00000000,0.03710719,0.77987069,0.08519664,2.37148070
-5.22561281,4.57992043,3.51735476,1.17012568,0.38014573,0.00000000,0.03759010,0.79230055,0.08434980,2.38800259
-5.21960980,4.63016025,3.58944591,1.17555890,0.38866230,0.00000000,0.03817833,0.80618245,0.08373164,2.40917395
-5.21360680,4.68822489,3.66666465,1.18248237,0.39820616,0.00000000,0.03884919,0.82134272,0.08331974,2.43476886
-5.20760380,4.75335700,3.74875809,1.19077111,0.40872684,0.00000000,0.03957849,0.83761553,0.08308863,2.46454118
-5.20160080,4.82477659,3.83550697,1.20029399,0.42017142,0.00000000,0.04034110,0.85484556,0.08300998,2.49821705
-5.19559780,4.90167509,3.92671222,1.21091068,0.43248378,0.00000000,0.04111149,0.87288911,0.08305295,2.53548590
-5.18959480,4.98320659,4.02217568,1.22246816,0.44560338,0.00000000,0.04186435,0.89161382,0.08318461,2.57599064
-5.18359180,5.06847718,4.12167623,1.23479715,0.45946374,0.00000000,0.04257508,0.91089686,0.08337048,2.61931813
-5.17758879,5.15653401,4.22494288,1.24770891,0.47399064,0.00000000,0.04322037,0.93062220,0.08357516,2.66499067
-5.17158579,5.24635540,4.33162688,1.26099266,0.48910021,0.00000000,0.04377872,0.95067683,0.08376307,2.71245945
-5.16558279,5.33684339,4.44127467,1.27441406,0.50469712,0.00000000,0.04423084,0.97094662,0.08389923,2.76110074
-5.15957979,5.42681992,4.55330404,1.28771495,0.52067291,0.00000000,0.04456013,0.99131195,0.08395006,2.81021554
-5.15357679,5.51502800,4.66698531,1.30061452,0.53690473,0.00000000,0.04475290,1.01164366,0.08388421,2.85903305
-5.14757379,5.60013831,4.78142962,1.31281213,0.55325458,0.00000000,0.04479872,1.03179957,0.08367332,2.90671849
-5.14157079,5.68076225,4.89558556,1.32399174,0.56956922,0.00000000,0.04469047,1.05162198,0.08329271,2.95238517
-5.13556778,5.75547126,5.00824546,1.33382789,0.58568083,0.00000000,0.04442446,1.07093651,0.08272202,2.99511081
-5.12956478,5.82282245,5.11806175,1.34199315,0.60140849,0.00000000,0.04400039,1.08955229,0.08194565,3.03395765
-5.12356178,5.88138983,5.22357334,1.34816668,0.61656063,0.00000000,0.04342119,1.10726382,0.08095311,3.06799584
-5.11755878,5.92980030,5.32324144,1.35204370,0.63093816,0.00000000,0.04269283,1.12385443,0.07973925,3.09632911
-5.11155578,5.96677295,5.41549342,1.35334540,0.64433855,0.00000000,0.04182407,1.13910126,0.07830423,3.11812196
-5.10555278,5.99116008,5.49877308,1.35182892,0.65656039,0.00000000,0.04082605,1.15278152,0.07665351,3.13262704
-5.09954977,6.00198812,5.57159480,1.34729682,0.66740861,0.00000000,0.03971199,1.16467982,0.07479751,3.13921160
-5.09354677,5.99849648,5.63259918,1.33960582,0.67669981,0.00000000,0.03849669,1.17459619,0.07275135,3.13738171
-5.08754377,5.98017219,5.68060719,1.32867404,0.68426773,0.00000000,0.03719620,1.18235424,0.07053433,3.12680316
-5.08154077,5.94677862,5.71467008,1.31448666,0.68996847,0.00000000,0.03582732,1.18780914,0.06816939,3.10731786
-5.07553777,5.89837637,5.73411231,1.29709948,0.69368526,0.00000000,0.03440722,1.19085497,0.06568257,3.07895486
-5.06953477,5.83533509,5.73856503,1.27664020,0.69533247,0.00000000,0.03295310,1.19143077,0.06310231,3.04193537
-5.06353177,5.75833504,5.72798831,1.25330731,0.69485875,0.00000000,0.03148178,1.18952522,0.06045884,2.99667128
-5.05752876,5.66835803,5.70268048,1.22736651,0.69224908,0.00000000,0.03000950,1.18517938,0.05778353,2.94375708
-5.05152576,5.56666752,5.66327400,1.19914481,0.68752560,0.00000000,0.02855159,1.17848741,0.05510822,2.88395542
-5.04552276,5.45477848,5.61071776,1.16902239,0.68074721,0.00000000,0.02712233,1.16959508,0.05246465,2.81817664
-5.03951976,5.33441781,5.54624640,1.13742265,0.67200786,0.00000000,0.02573482,1.15869613,0.04988388,2.74745321
-5.03351676,5.20747697,5.47133791,1.10480069,0.66143377,0.00000000,0.02440080,1.14602659,0.04739576,2.67290989
-5.02751376,5.07595836,5.38766154,1.07163074,0.64917950,0.00000000,0.02313067,1.13185725,0.04502849,2.59573086
-5.02151076,4.94191775,5.29701817,1.03839295,0.63542322,0.00000000,0.02193343,1.11648471,0.04280817,2.51712518
-5.01550775,4.80740498,5.20127609,1.00556010,0.62036132,0.00000000,0.02081666,1.10022123,0.04075847,2.43829179
-5.00950475,4.67440522,5.10230484,0.97358473,0.60420263,0.00000000,0.01978653,1.08338411,0.03890035,2.36038563
-5.00350175,4.54478331,5.00191041,0.94288710,0.58716253,0.00000000,0.01884784,1.06628484,0.03725181,2.28448596
-4.99749875,4.42023320,4.90177432,0.91384450,0.56945716,0.00000000,0.01800400,1.04921867,0.03582778,2.21156832
-4.99149575,4.30223458,4.80339954,0.88678220,0.55129806,0.00000000,0.01725712,1.03245509,0.03463996,2.14248089
-4.98549275,4.19201820,4.70806533,0.86196644,0.53288732,0.00000000,0.01660793,1.01622954,0.03369685,2.07792625
-4.97948974,4.09054133,4.61679279,0.83959959,0.51441361,0.00000000,0.01605589,1.00073689,0.03300377,2.01844908
-4.97348674,3.99847385,4.53032264,0.81981771,0.49604903,0.00000000,0.01559912,0.98612679,0.03256298,1.96442995
-4.96748374,3.91619555,4.44910554,0.80269041,0.47794695,0.00000000,0.01523449,0.97250131,0.03237380,1.91608545
-4.96148074,3.84380439,4.37330533,0.78822306,0.46024084,0.00000000,0.01495758,0.95991468,0.03243290,1.87347430
-4.95547774,3.78113498,4.30281462,0.77636117,0.44304413,0.00000000,0.01476273,0.94837532,0.03273454,1.83650895
-4.94947474,3.72778638,4.23728151,0.76699673,0.42645082,0.00000000,0.01464311,0.93784997,0.03327087,1.80497211
-4.94347174,3.68315770,4.17614611,0.75997607,0.41053697,0.00000000,0.01459075,0.92826958,0.03403233,1.77853718
-4.93746873,3.64648960,4.11868477,0.75510909,0.39536268,0.00000000,0.01459669,0.91953672,0.03500800,1.75679165
-4.93146573,3.61690996,4.06405978,0.75217921,0.38097461,0.00000000,0.01465107,0.91153414,0.03618595,1.73926228
-4.92546273,3.59348124,4.01137213,0.75095377,0.36740860,0.00000000,0.01474333,0.90413386,0.03755363,1.72544090
-4.91945973,3.57524755,3.95971474,0.75119426,0.35469237,0.00000000,0.01486237,0.89720653,0.03909820,1.71480971
-4.91345673,3.56127923,3.90822365,0.75266608,0.34284811,0.00000000,0.01499683,0.89063031,0.04080682,1.70686482
-4.90745373,3.55071282,3.85612492,0.75514730,0.33189469,0.00000000,0.01513530,0.88429905,0.04266686,1.70113717
-4.90145073,3.54278484,3.80277503,0.75843605,0.32184951,0.00000000,0.01526658,0.87812917,0.04466604,1.69720991
-4.89544772,3.53685790,3.74769314,0.76235632,0.31272975,0.00000000,0.01538001,0.87206491,0.04679252,1.69473148
-4.88944472,3.53243814,3.69058392,0.76676185,0.30455309,0.00000000,0.01546571,0.86608184,0.04903482,1.69342419
-4.88344172,3.52918345,3.63135009,0.77153812,0.29733789,0.00000000,0.01551481,0.86018820,0.05138172,1.69308781
-4.87743872,3.52690261,3.57009445,0.77660224,0.29110273,0.00000000,0.01551974,0.85442430,0.05382201,1.69359850
-4.87143572,3.52554553,3.50711166,0.78190113,0.28586558,0.00000000,0.01547437,0.84885988,0.05634422,1.69490330
-4.86543272,3.52518579,3.44287044,0.78740783,0.28164262,0.00000000,0.01537417,0.84358967,0.05893623,1.69701065
-4.85942971,3.52599666,3.37798751,0.79311660,0.27844676,0.00000000,0.01521634,0.83872744,0.06158492,1.69997791
-4.85342671,3.52822247,3.31319477,0.79903696,0.27628618,0.00000000,0.01499977,0.83439890,0.06427573,1.70389657
-4.84742371,3.53214695,3.24930166,0.80518709,0.27516289,0.00000000,0.01472509,0.83073388,0.06699234,1.70887632
-4.84142071,3.53806098,3.18715481,0.81158729,0.27507156,0.00000000,0.01439453,0.82785830,0.06971635,1.71502900
-4.83541771,3.54623139,3.12759696,0.81825358,0.27599857,0.00000000,0.01401182,0.82588629,0.07242711,1.72245339
-4.82941471,3.55687296,3.07142743,0.82519222,0.27792162,0.00000000,0.01358199,0.82491305,0.07510158,1.73122179
-4.82341171,3.57012506,3.01936583,0.83239528,0.28080965,0.00000000,0.01311117,0.82500870,0.07771451,1.74136932
-4.81740870,3.58603435,2.97202084,0.83983762,0.28462336,0.00000000,0.01260630,0.82621360,0.08023861,1.75288617
-4.81140570,3.60454415,2.92986523,0.84747546,0.28931600,0.00000000,0.01207491,0.82853515,0.08264499,1.76571357
-4.80540270,3.62549095,2.89321793,0.85524658,0.29483464,0.00000000,0.01152487,0.83194638,0.08490379,1.77974310
-4.79939970,3.64860785,2.86223377,0.86307205,0.30112153,0.00000000,0.01096405,0.83638624,0.08698486,1.79481958
-4.79339670,3.67353417,2.83690060,0.87085938,0.30811567,0.00000000,0.01040018,0.84176148,0.08885864,1.81074678
-4.78739370,3.69983025,2.81704360,0.87850676,0.31575414,0.00000000,0.00984058,0.84794992,0.09049711,1.82729548
-4.78139070,3.72699608,2.80233582,0.88590802,0.32397334,0.00000000,0.00929197,0.85480485,0.09187475,1.84421321
-4.77538769,3.75449192,2.79231394,0.89295795,0.33270978,0.00000000,0.00876037,0.86216029,0.09296950,1.86123447
-4.76938469,3.78175955,2.78639793,0.89955749,0.34190038,0.00000000,0.00825094,0.86983653,0.09376364,1.87809098
-4.76338169,3.80824219,2.78391328,0.90561838,0.35148229,0.00000000,0.00776795,0.87764586,0.09424456,1.89452076
-4.75737869,3.83340191,2.78411443,0.91106687,0.36139205,0.00000000,0.00731470,0.88539796,0.09440530,1.91027560
-4.75137569,3.85673322,2.78620821,0.91584628,0.37156430,0.00000000,0.00689358,0.89290472,0.09424497,1.92512628
-4.74537269,3.87777211,2.78937602,0.91991807,0.38193001,0.00000000,0.00650605,0.89998436,0.09376883,1.93886519
-4.73936968,3.89610027,2.79279422,0.92326141,0.39241450,0.00000000,0.00615272,0.90646449,0.09298819,1.95130648
-4.73336668,3.91134458,2.79565189,0.92587129,0.40293529,0.00000000,0.00583341,0.91218437,0.09192000,1.96228371
-4.72736368,3.92317249,2.79716595,0.92775523,0.41340014,0.00000000,0.00554724,0.91699614,0.09058622,1.97164562
-4.72136068,3.93128423,2.79659344,0.92892903,0.42370545,0.00000000,0.00529275,0.92076525,0.08901297,1.97925046
-4.71535768,3.93540305,2.79324134,0.92941173,0.43373524,0.00000000,0.00506800,0.92337033,0.08722955,1.98495979
-4.70935468,3.93526504,2.78647436,0.92922035,0.44336099,0.00000000,0.00487065,0.92470255,0.08526726,1.98863254
-4.70335168,3.93060996,2.77572117,0.92836473,0.45244234,0.00000000,0.00469815,0.92466494,0.08315828,1.99012010
-4.69734867,3.92117449,2.76047971,0.92684307,0.46082899,0.00000000,0.00454778,0.92317163,0.08093444,1.98926334
-4.69134567,3.90668911,2.74032210,0.92463852,0.46836353,0.00000000,0.00441682,0.92014750,0.07862617,1.98589205
-4.68534267,3.88687959,2.71489968,0.92171714,0.47488550,0.00000000,0.00430262,0.91552826,0.07626147,1.97982744
-4.67933967,3.86147355,2.68394828,0.91802757,0.48023620,0.00000000,0.00420277,0.90926107,0.07386518,1.97088768
-4.67333667,3.83021223,2.64729412,0.91350254,0.48426441,0.00000000,0.00411514,0.90130582,0.07145836,1.95889658
-4.66733367,3.79286707,2.60485997,0.90806219,0.48683238,0.00000000,0.00403805,0.89163707,0.06905795,1.94369514
-4.66133067,3.74926037,2.55667147,0.90161914,0.48782222,0.00000000,0.00397033,0.88024644,0.06667670,1.92515517
-4.65532766,3.69928888,2.50286308,0.89408511,0.48714195,0.00000000,0.00391144,0.86714546,0.06432330,1.90319452
-4.64932466,3.64294877,2.44368312,0.88537864,0.48473115,0.00000000,0.00386157,0.85236864,0.06200276,1.87779276
-4.64332166,3.58036046,2.37949720,0.87543361,0.48056582,0.00000000,0.00382168,0.83597651,0.05971700,1.84900642
